Date,IWF,IWM,MTUM,SPY,VLUE,VXX,WEX
2018-10-18,-0.4065778977725962,-0.7340921642020004,-0.1791740811192244,-0.45318156715959995,-0.2950236239798736,0.0,1.0
2018-10-19,-0.4028282581472772,-0.7316514461989555,-0.17464341345713327,-0.4536208423688953,-0.2915304969304542,0.0,1.0
2018-10-22,-0.4037193111029681,-0.7284414315378039,-0.17201050445828753,-0.4557835593013314,-0.2936667888115305,0.0,1.0
2018-10-23,-0.4049639760654536,-0.7278971791427524,-0.1750518988887532,-0.45295518378312366,-0.2920075711320063,0.0,1.0
2018-10-24,-0.4047014948185737,-0.7320331366734938,-0.17601565127013727,-0.4533671629015988,-0.2907406841316908,0.0,1.0
2018-10-25,-0.3875725483156824,-0.7062167175252797,-0.17459462693711483,-0.45437683240591153,-0.2689223957398432,0.0,1.0
2018-10-26,-0.3800671160870728,-0.698987319217177,-0.1649689662340748,-0.460339144121403,-0.26540551777388416,0.0,1.0
2018-10-29,-0.3863500775563775,-0.7005727240186136,-0.16558286600644315,-0.46697888080181366,-0.26345304856222407,0.0,1.0
2018-10-30,-0.39670385547213827,-0.7016720007178535,-0.17114826668261895,-0.4671432417072952,-0.25435946519905483,0.0,1.0
2018-10-31,-0.40257730424689747,-0.6817356626290885,-0.17219725603404662,-0.46802178506592074,-0.25154013273414483,0.0,1.0
2018-11-01,-0.42250383793383706,-0.6693657626200296,-0.18717076547966646,-0.47421811504771083,-0.2568556033834021,0.0,1.0
2018-11-02,-0.43609926095054985,-0.6383464519617857,-0.17650063089587215,-0.4954335155921409,-0.25788619840173044,0.0,1.0
2018-11-05,-0.43683134992186556,-0.6367652362062748,-0.1764334655607645,-0.4955523500420723,-0.2596165404495733,0.0,1.0
2018-11-06,-0.4519341017440106,-0.6514694345543419,-0.16758192022207472,-0.4938748415907308,-0.252459115321948,0.0,1.0
2018-11-07,-0.4482841879696979,-0.652370748196662,-0.1737844445115142,-0.4915039386714152,-0.2521956961337639,0.0,1.0
2018-11-08,-0.44052836985890126,-0.653437406184329,-0.16598619033323325,-0.488291804262984,-0.25385770039027317,0.0,1.0
2018-11-09,-0.44316711306389,-0.6559330705106985,-0.163923079238015,-0.4895121731018087,-0.25688404706732076,0.0,1.0
2018-11-12,-0.4435235971309746,-0.6596950153697788,-0.16313061298294254,-0.48960279669700435,-0.2576999578084504,0.0,1.0
2018-11-13,-0.4290691737001772,-0.6665365091761031,-0.14044994443276365,-0.5064427957828973,-0.26110593818520406,0.0,1.0
2018-11-14,-0.4279945758625885,-0.6715383456380896,-0.1387675154437246,-0.509899050775953,-0.2652101853246949,0.0,1.0
2018-11-15,-0.4283298607965697,-0.6731588006159978,-0.13790500347253676,-0.5104629042485732,-0.2697708125736027,0.0,1.0
2018-11-16,-0.42798068216118323,-0.6719891337156656,-0.13806217929369152,-0.5100211288862059,-0.27035919106549955,0.0,1.0
2018-11-19,-0.42872671276306656,-0.6698571816781907,-0.14586793079501192,-0.5062048974908663,-0.26875811467737554,0.0,1.0
2018-11-20,-0.42112709976518753,-0.6692455897405022,-0.13607080498524896,-0.5097236438075743,-0.2742489011981456,0.0,1.0
2018-11-21,-0.42285337647552274,-0.6663670681287075,-0.1382946851219366,-0.5069207262268559,-0.2615794834921205,0.0,1.0
2018-11-23,-0.4251305423923214,-0.6883885183061181,-0.13024056020041652,-0.5081041924481603,-0.2664875796082219,0.0,1.0
2018-11-26,-0.42695367053251565,-0.6856518307122473,-0.1295160604772603,-0.518124962049912,-0.27573015969397047,0.0,1.0
2018-11-27,-0.42632886841626766,-0.6865567610158192,-0.12676525850051518,-0.5171525547002849,-0.27371355839747863,0.0,1.0
2018-11-28,-0.42567321688500726,-0.6929888403687531,-0.12524260067928192,-0.5154354682193111,-0.2731986899563319,0.0,1.0
2018-11-29,-0.41020009026628557,-0.6874981194523846,-0.11003460207612457,-0.5192417632014443,-0.28190160974875883,0.0,1.0
2018-11-30,-0.40982027275190414,-0.6879609838335792,-0.11003401872535147,-0.5191919800102357,-0.2834693078845169,0.0,1.0
2018-12-03,-0.4098943121255006,-0.6905543344072747,-0.1040016861883111,-0.5216946192526573,-0.2849056035650838,0.0,1.0
2018-12-04,-0.40585371717050306,-0.6917483021816214,-0.10556523829557064,-0.5190215758158543,-0.2827693971993509,0.0,1.0
2018-12-06,-0.390731392345621,-0.6398802535806527,-0.14158253111058933,-0.5117104954214604,-0.2510565860530641,0.0,1.0
2018-12-07,-0.3927869237315491,-0.6392874959650203,-0.14335182087625084,-0.5110191624849605,-0.24805587346303956,0.0,1.0
2018-12-10,-0.37490536369460137,-0.6480403005066682,-0.1368004193116301,-0.5174421990565489,-0.23469803738862036,0.0,1.0
2018-12-11,-0.3712953518869299,-0.6508232551362377,-0.13361503715576278,-0.5174413521783476,-0.2409733352761183,0.0,1.0
2018-12-12,-0.369504892653717,-0.6541843142982328,-0.13039287279100337,-0.5197020592960421,-0.2472323645392143,0.0,1.0
2018-12-13,-0.3688804554079696,-0.6524011093271055,-0.13142606918698,-0.5201868340388264,-0.2463873887023792,0.0,1.0
2018-12-14,-0.3685380767092829,-0.6630876802902197,-0.12618121178432462,-0.518533688306369,-0.24926128550949356,0.0,1.0
2018-12-17,-0.3623103850641774,-0.6641773628938157,-0.11989498249708284,-0.5122228704784131,-0.25851808634772466,0.0,1.0
2018-12-18,-0.36087513092051665,-0.6621959734667753,-0.11756662399627603,-0.5115500989177236,-0.25715698824624694,0.0,1.0
2018-12-19,-0.34981021897810216,-0.6685839416058393,-0.11687591240875912,-0.5214306569343066,-0.26303649635036497,0.0,1.0
2018-12-20,-0.34277908565117565,-0.6572209143488243,-0.1289853808817973,-0.5203301653733252,-0.25709884616502454,0.0,1.0
2018-12-21,-0.34209840433233907,-0.6578726361819814,-0.12782716978946454,-0.5213865801743361,-0.24673481798963248,0.0,1.0
2018-12-24,-0.3173395579378116,-0.6374167891415233,-0.13792109737471542,-0.5189187631480361,-0.2701651249243538,0.0,1.0
2018-12-26,-0.3202073429176929,-0.6416175038662008,-0.1351451973194341,-0.5060713672031617,-0.26081104301506386,0.0,1.0
2018-12-27,-0.29564950124339884,-0.6214199893822124,-0.1396239067870016,-0.4703679901645757,-0.26706529939366846,0.0,1.0
2018-12-28,-0.29583053878828525,-0.621283255086072,-0.13964341605186675,-0.47051754974290183,-0.26724234294656835,0.0,1.0
2018-12-31,-0.29994402462916314,-0.6173523649594178,-0.1373075846627484,-0.47343968653792334,-0.27072488105233694,0.0,1.0
2019-01-02,-0.2999272360908989,-0.6174297548415986,-0.1371319825366618,-0.47349714541587373,-0.2706537557371544,0.0,1.0
2019-01-03,-0.30174486885520946,-0.6127733348246742,-0.14982383535596444,-0.47606397852469107,-0.25585817348023043,0.0,1.0
2019-01-04,-0.29347462353597326,-0.6158114891243726,-0.14933073061907418,-0.4729503625209147,-0.25708310094813164,0.0,1.0
2019-01-07,-0.28805945316399534,-0.6091730907880871,-0.1557595252620487,-0.46916421718152074,-0.2508457656258666,0.0,1.0
2019-01-08,-0.28826007427526196,-0.606923119561,-0.15647691369658004,-0.46968017293941583,-0.25012471592483787,0.0,1.0
2019-01-09,-0.290359431596545,-0.6199498467539705,-0.15505711897464475,-0.4735580941766509,-0.24736695458344943,0.0,1.0
2019-01-10,-0.28894233458247104,-0.6267129034062308,-0.15294479557022206,-0.47508249902119803,-0.2528944571844063,0.0,1.0
2019-01-11,-0.2885680711767668,-0.6238039281517542,-0.15430026299591515,-0.4757428235689105,-0.25541379889205973,0.0,1.0
2019-01-14,-0.29095997760985165,-0.62261404981808,-0.15594738315141338,-0.476042541281836,-0.2532045899804086,0.0,1.0
2019-01-15,-0.2852941176470588,-0.6179271708683474,-0.16098039215686274,-0.47492997198879555,-0.2619887955182073,0.0,1.0
2019-01-16,-0.2770368710075087,-0.6208954387537824,-0.1543202958646195,-0.47229070940266726,-0.2772049759049647,0.0,1.0
2019-01-17,-0.2738392481413943,-0.6289802216299621,-0.15051199326693787,-0.47451255435544965,-0.27759854116986954,0.0,1.0
2019-01-18,-0.27220299884659743,-0.6234562691647678,-0.15444341294624017,-0.4746954735983346,-0.2883787661406026,0.0,1.0
2019-01-22,-0.2183678704785794,-0.7361115069976912,-0.06373457229997435,-0.6325855827608814,-0.19955534019325602,0.0,1.0
2019-01-23,-0.21347351579909718,-0.7181303925489971,-0.07373864350608536,-0.6356779612593566,-0.21598765784812296,0.0,1.0
2019-01-24,-0.20835236355332265,-0.72291048184517,-0.07698675496688742,-0.6262274491893126,-0.22002740351678463,0.0,1.0
2019-01-25,-0.17708605048836334,-0.7559342665855143,-0.026954177897574122,-0.7670347506013969,-0.1712604701040489,0.0,1.0
2019-01-28,-0.17422434367541764,-0.7167380740144348,-0.07740748195646548,-0.7597262558587572,-0.14739626764815825,0.0,1.0
2019-01-29,-0.17363362501793142,-0.7212738488021805,-0.07585712236407975,-0.7567063548988666,-0.1415291923683833,0.0,1.0
2019-01-30,-0.18289356570673868,-0.7205489678141779,-0.07892847914094576,-0.7494042321054295,-0.13942404318240548,0.0,1.0
2019-01-31,-0.16496769562096195,-0.728643216080402,-0.07738693467336684,-0.746389088298636,-0.15411342426417804,0.0,1.0
2019-02-01,-0.16202095593512272,-0.7285488732596527,-0.0785991100904263,-0.746777666140376,-0.15472943878283338,0.0,1.0
2019-02-04,-0.15751220913530592,-0.7276357368572249,-0.08144211433496121,-0.7449008905486928,-0.16127549554725654,0.0,1.0
2019-02-05,-0.14850412115335254,-0.7063286085046916,-0.11998402874825316,-0.7156831988135641,-0.16150928329007785,0.0,1.0
2019-02-06,-0.1820748628589868,-0.590620630310853,-0.19414865010218352,-0.5892761105733032,-0.13291922125416802,0.0,1.0
2019-02-07,-0.17535455744234238,-0.5881751392663959,-0.19879437013913187,-0.5853225328991631,-0.14349148254796953,0.0,1.0
2019-02-08,-0.1684051642812862,-0.584350826123285,-0.20646343764319022,-0.5928142098595724,-0.14331150103770787,0.0,1.0
2019-02-11,-0.16472716472716475,-0.571968571968572,-0.21373221373221374,-0.6022626022626023,-0.1473121473121473,0.0,1.0
2019-02-12,-0.17219636284910156,-0.5738796276250271,-0.20331781770946092,-0.6087627192032907,-0.14805693873132714,0.0,1.0
2019-02-13,-0.17196281884997838,-0.5719844357976653,-0.20814418504107218,-0.6029507133592736,-0.1471033290099438,0.0,1.0
2019-02-14,-0.1697454899521272,-0.5288453736510427,-0.22681416168555432,-0.6118518919211317,-0.16744651502447733,0.0,1.0
2019-02-15,-0.17036796887664127,-0.5191819311611823,-0.23077754363213918,-0.6116604528016426,-0.16969254876533205,0.0,1.0
2019-02-19,-0.1743347291638525,-0.5133324327975146,-0.23109550182358507,-0.614021342698906,-0.16882344995272186,0.0,1.0
2019-02-20,-0.1801801801801802,-0.5110245380515651,-0.23004085166247326,-0.6219192165138111,-0.16224332440548656,0.0,1.0
2019-02-21,-0.17726730956766715,-0.5219417054935529,-0.22683931086791634,-0.624525950807238,-0.1583053418571893,0.0,1.0
2019-02-22,-0.1919265955425252,-0.5109536607215571,-0.20927328501235173,-0.6378098107880664,-0.16472568341613053,0.0,1.0
2019-02-25,-0.19741011911266532,-0.5208447164244345,-0.20046989400065568,-0.6484264014861765,-0.16481805267183916,0.0,1.0
2019-02-26,-0.19741047283454888,-0.5213472097025321,-0.20158977300663772,-0.6463711109290065,-0.1648228577672157,0.0,1.0
2019-02-27,-0.19936639720340835,-0.5149115140922002,-0.20316255188988422,-0.6460836792658947,-0.16752239458160367,0.0,1.0
2019-02-28,-0.1949439737633233,-0.5180377152227384,-0.20306094561355562,-0.6505875922383165,-0.16635692812243782,0.0,1.0
2019-03-01,-0.19339326211098665,-0.5181562337768791,-0.20587994207492008,-0.6513565944424711,-0.16352905817098828,0.0,1.0
2019-03-04,-0.19489071038251368,-0.5181693989071039,-0.20491803278688525,-0.6534153005464481,-0.1608743169398907,0.0,1.0
2019-03-05,-0.21311654896808452,-0.5070619149285597,-0.190233754858488,-0.6636831444681666,-0.16308096567580885,0.0,1.0
2019-03-06,-0.21161166643844997,-0.5082294947281939,-0.1903601259756265,-0.663015199233192,-0.16538408873065863,0.0,1.0
2019-03-07,-0.21707483923929402,-0.4989191407853331,-0.19127103570939938,-0.6641674647694623,-0.16494732521548774,0.0,1.0
2019-03-08,-0.20334987252940045,-0.5012747059952302,-0.19575646262233065,-0.6869705858164972,-0.1539515885852134,0.0,1.0
2019-03-11,-0.19237659509963345,-0.5011437863462227,-0.2022985971391561,-0.6875947413389191,-0.17269795772124685,0.0,1.0
2019-03-12,-0.17217111825335255,-0.4752576748309874,-0.23268314307879862,-0.6906516679596586,-0.19993350326942258,0.0,1.0
2019-03-13,-0.17900994499694425,-0.47552641813434077,-0.25243069059392187,-0.6731485082504584,-0.1978165453636313,0.0,1.0
2019-03-14,-0.18023207279405623,-0.47296658040459694,-0.2510782758716643,-0.6784929181623396,-0.19987756351392716,0.0,1.0
2019-03-15,-0.18036250416990993,-0.4727565884576893,-0.25150116757478036,-0.6785833425997999,-0.19673635049482932,0.0,1.0
2019-03-18,-0.15324494068387995,-0.4782972784368458,-0.3104815073272854,-0.6487090020935101,-0.20064200976971389,0.0,1.0
2019-03-19,-0.1472111052027651,-0.48081497859001987,-0.30950715065349416,-0.6520388458201561,-0.20909014581176008,0.0,1.0
2019-03-20,-0.1596907940969782,-0.4681658468025299,-0.30836261419536193,-0.6472803935347856,-0.22749121574139142,0.0,1.0
2019-03-21,-0.15812710911136107,-0.46974128233970747,-0.3097300337457818,-0.6523340832395951,-0.2222159730033746,0.0,1.0
2019-03-22,-0.16282555213075814,-0.47068970392783416,-0.3037638209427933,-0.6544410824873456,-0.23609422277521702,0.0,1.0
2019-03-25,-0.15592503874876706,-0.4517683528251374,-0.3206143440890517,-0.6555727772298154,-0.23418345779907002,0.0,1.0
2019-03-26,-0.14567552289429056,-0.45960994912379877,-0.33174109666478235,-0.6542114188807235,-0.23518937252685135,0.0,1.0
2019-03-27,-0.1469060523938573,-0.44139566395663954,-0.3401930894308943,-0.6558830171635049,-0.23853884372177056,0.0,1.0
2019-03-28,-0.1415382009147891,-0.44158337568468015,-0.3461516742899091,-0.6529730645434525,-0.24117680275566095,0.0,1.0
2019-03-29,-0.13350097476902212,-0.44791342920916566,-0.35509846579832166,-0.650721894159862,-0.2382109456672223,0.0,1.0
2019-04-01,-0.1300194986859581,-0.4523129962980756,-0.3553564868454517,-0.6529516489106169,-0.23525588492949387,0.0,1.0
2019-04-02,-0.14309535922220337,-0.4518116556441128,-0.3632920694138262,-0.644480244191962,-0.2236447911367362,0.0,1.0
2019-04-03,-0.14973866365305835,-0.45003531572255967,-0.3586664783161464,-0.6488769600226021,-0.217968639638367,0.0,1.0
2019-04-04,-0.1566581849024597,-0.4492790500424088,-0.35117331071529545,-0.6464517953067571,-0.22369239468476107,0.0,1.0
2019-04-05,-0.16394694420091066,-0.4437342685030685,-0.35394100511892307,-0.6451822732543341,-0.22130150739557114,0.0,1.0
2019-04-08,-0.16436807596653857,-0.4405380963147185,-0.356969251639159,-0.6451220890798101,-0.2191385937146733,0.0,1.0
2019-04-09,-0.17286361063950198,-0.4328805885681947,-0.3575551782682513,-0.6493491794001132,-0.21700622524052066,0.0,1.0
2019-04-10,-0.17112284367147576,-0.4170360540952596,-0.3634489963014202,-0.6438069962449533,-0.22790027951099692,0.0,1.0
2019-04-11,-0.1774785456187895,-0.4038222673893406,-0.36774503161698285,-0.6491926377597109,-0.2246781842818428,0.0,1.0
2019-04-12,-0.17878608312875646,-0.4050622195885889,-0.3641750613730636,-0.6463218488106324,-0.22737661897909084,0.0,1.0
2019-04-15,-0.17334915656522845,-0.4071091520443051,-0.3637365431889464,-0.6511259924839649,-0.2302280240739171,0.0,1.0
2019-04-16,-0.16941216292451766,-0.40082364887735533,-0.36184136296964914,-0.6548008574974614,-0.233837301139569,0.0,1.0
2019-04-17,-0.17523226766216635,-0.421113200662419,-0.35863249782468354,-0.6382799562129845,-0.21357397479439755,0.0,1.0
2019-04-18,-0.1757513299724257,-0.4289056624794585,-0.3351251984513829,-0.6188897863688271,-0.2266105896443194,0.0,1.0
2019-04-22,-0.183894566370693,-0.42609035572681075,-0.32677165354330706,-0.6236108784274306,-0.23183671190037416,0.0,1.0
2019-04-23,-0.19367180518319926,-0.41747654155495983,-0.31881143878462914,-0.6315627792672028,-0.2311494638069705,0.0,1.0
2019-04-24,-0.1859550248312036,-0.42313486970593156,-0.3276602868143519,-0.6232074103007644,-0.2300373863065677,0.0,1.0
2019-04-25,-0.18413336684259027,-0.41975929183770355,-0.3299824076401106,-0.6264834827287705,-0.23210745301722935,0.0,1.0
2019-04-26,-0.1842876685557944,-0.4207264301069265,-0.3297691169491052,-0.6247801446159859,-0.23227895809486584,0.0,1.0
2019-04-29,-0.18626137442081167,-0.413470663763747,-0.3268296767710601,-0.6240160777089264,-0.2406632054932172,0.0,1.0
2019-04-30,-0.18544063442421535,-0.4171785993521725,-0.32430470233441305,-0.6253490450128449,-0.24011504523623367,0.0,1.0
2019-05-01,-0.20003345507262538,-0.3976135381527224,-0.32521118514594777,-0.6326633025732527,-0.2323733586104993,0.0,1.0
2019-05-02,-0.19898513954331282,-0.39894610644882483,-0.3246159422310202,-0.6309699723980261,-0.23456101709091923,0.0,1.0
2019-05-03,-0.2012754531215037,-0.38655180129782946,-0.3200100693667487,-0.646593197583352,-0.2426157977176102,0.0,1.0
2019-05-06,-0.1973709970633478,-0.3786043909942665,-0.3223045727870228,-0.6471542441616558,-0.2513774297301077,0.0,1.0
2019-05-07,-0.19165780786661446,-0.38200078330442566,-0.32758910087841997,-0.6460862753874559,-0.2501818385273877,0.0,1.0
2019-05-08,-0.1996434937611408,-0.3688725490196078,-0.33057598039215685,-0.6192067736185383,-0.2669061942959002,0.0,1.0
2019-05-09,-0.2015208066402986,-0.3663584201437246,-0.33207063673332965,-0.6232800401091861,-0.2621580970419475,0.0,1.0
2019-05-10,-0.20081875905090785,-0.36646429764954885,-0.33427091455942964,-0.6244569455274591,-0.25888381419182355,0.0,1.0
2019-05-13,-0.19822328664123198,-0.3667047258347489,-0.33696287838703387,-0.6261104458492299,-0.25681584004010133,0.0,1.0
2019-05-14,-0.20132810980522908,-0.36706398821927705,-0.34183545886471617,-0.6121530382595648,-0.2560918007279598,0.0,1.0
2019-05-15,-0.18977168441836534,-0.37028282210295055,-0.3507049695486526,-0.6201229177674573,-0.2500625712617147,0.0,1.0
2019-05-16,-0.17272474255496797,-0.3747564709156693,-0.36237127748399667,-0.6201224603395491,-0.2532145839131645,0.0,1.0
2019-05-17,-0.17150182537691944,-0.36947858317309035,-0.3698130033720704,-0.6173675556670289,-0.2586740239110442,0.0,1.0
2019-05-20,-0.17055709465946184,-0.3613023562004553,-0.3706009819787695,-0.59985736621225,-0.24066708725347669,0.0,1.0
2019-05-21,-0.16128590221442668,-0.3583369875027407,-0.37571256303442224,-0.6043082657311993,-0.24098333698750274,0.0,1.0
2019-05-22,-0.16261810214980146,-0.3585649732986444,-0.37483226071477477,-0.6030672326441189,-0.23951800629878134,0.0,1.0
2019-05-23,-0.16589836611112627,-0.3453806497367775,-0.3504268841548239,-0.6089031941300019,-0.25705790894956493,0.0,1.0
2019-05-24,-0.16661182406493363,-0.3602884720851157,-0.3350882965887902,-0.6253701875616979,-0.2547987276516398,0.0,1.0
2019-05-28,-0.16691807684923618,-0.3638682427799567,-0.33202600038397195,-0.6245577466333891,-0.25531389704067364,0.0,1.0
2019-05-29,-0.16978291220673986,-0.36272550576254486,-0.3308604122751786,-0.6238604944017082,-0.2503490377508281,0.0,1.0
2019-05-30,-0.1713267543859649,-0.36461074561403506,-0.3263157894736842,-0.6297423245614034,-0.2492598684210526,0.0,1.0
2019-05-31,-0.17054582339556434,-0.36603887381089456,-0.3242317076513968,-0.6291361679962717,-0.2514735312662774,0.0,1.0
2019-06-03,-0.17431568595312247,-0.3705949844287822,-0.3237447412992406,-0.6235316614762607,-0.23960552914822705,0.0,1.0
2019-06-04,-0.20962415044899965,-0.35480525152168574,-0.3149275322761143,-0.6313835739825859,-0.21874061740863066,0.0,1.0
2019-06-05,-0.2090736212985602,-0.35069274653626736,-0.3234447161097528,-0.6315403422982886,-0.20190165715838088,0.0,1.0
2019-06-06,-0.2095025943332156,-0.35850696802586185,-0.3097443698894352,-0.6231561218114151,-0.21566922930645732,0.0,1.0
2019-06-07,-0.20973752209982321,-0.3541683666530668,-0.31312389500883997,-0.6232286141710867,-0.2197198422412621,0.0,1.0
2019-06-10,-0.21116478506296138,-0.3582012592270951,-0.33418367346938777,-0.5960432045158489,-0.21423143725575336,0.0,1.0
2019-06-11,-0.20717153086687642,-0.35841380058587397,-0.3355213193012911,-0.6015243571661061,-0.20974829120104155,0.0,1.0
2019-06-12,-0.20971721389257925,-0.3526014695116992,-0.33072147059620965,-0.6033131795135971,-0.21492286419217524,0.0,1.0
2019-06-13,-0.2088171459576777,-0.36177428106348347,-0.33841562669560504,-0.5959305480195334,-0.20808464460119372,0.0,1.0
2019-06-14,-0.20795380611581002,-0.36434612882238127,-0.3317610062893082,-0.59292995011928,-0.21391780524831921,0.0,1.0
2019-06-17,-0.20883588562135788,-0.36189185526494105,-0.33183358178614986,-0.596530695216154,-0.21132944843474724,0.0,1.0
2019-06-18,-0.20686290453732314,-0.3584864747655445,-0.33306228655065867,-0.5983086680761099,-0.2137745974955277,0.0,1.0
2019-06-19,-0.2068386257721903,-0.35862143708681044,-0.33377587514901913,-0.5979191503197138,-0.21228459954481413,0.0,1.0
2019-06-20,-0.2103136946560746,-0.3639074912561343,-0.3290133665916547,-0.5955860423501342,-0.2124284900902855,0.0,1.0
2019-06-21,-0.20927457627118642,-0.37019661016949146,-0.3270508474576271,-0.5874169491525423,-0.21792542372881354,0.0,1.0
2019-06-24,-0.20962311284891932,-0.36105680460519174,-0.32792983599435216,-0.5861572716411426,-0.23055827088085154,0.0,1.0
2019-06-25,-0.21152592109553311,-0.36621019454407133,-0.32491033583306167,-0.5838767525268993,-0.2305727638300185,0.0,1.0
2019-06-26,-0.21463388067423686,-0.36372300737957136,-0.32421098494131745,-0.5912643302562427,-0.22928409988290716,0.0,1.0
2019-06-27,-0.22032097218059454,-0.35911828015585406,-0.31822021198332473,-0.5867415056810441,-0.24032042723631508,0.0,1.0
2019-06-28,-0.2161712571584401,-0.3690755385874011,-0.3183256067630215,-0.5827379329151895,-0.2407417507499318,0.0,1.0
2019-07-01,-0.19954648526077096,-0.37341201540857305,-0.32461820069393216,-0.5839685271699041,-0.25047127284648796,0.0,1.0
2019-07-02,-0.19983604317529718,-0.3719087307009154,-0.3245252083617981,-0.5860090176253586,-0.2503074190463178,0.0,1.0
2019-07-03,-0.1889248136782113,-0.38757672073651905,-0.31688404208680404,-0.586393029373082,-0.2603024989039895,0.0,1.0
2019-07-05,-0.19000410790086267,-0.38638915514172256,-0.31387101191291256,-0.5848007668081611,-0.263535533342462,0.0,1.0
2019-07-08,-0.18767982900830296,-0.3925684377825885,-0.30849752007234266,-0.5843860466390816,-0.2670923190748911,0.0,1.0
2019-07-09,-0.18808545603944124,-0.39060531361270884,-0.30870994248151196,-0.5841961106546152,-0.26740619008490824,0.0,1.0
2019-07-10,-0.19832985386221297,-0.3830897703549061,-0.3055708163938029,-0.5956213602900781,-0.26436655312603013,0.0,1.0
2019-07-11,-0.19785200241718398,-0.38339834093281333,-0.305581497555348,-0.5956161072350712,-0.2643520298851838,0.0,1.0
2019-07-12,-0.18757900522121462,-0.3847485572959604,-0.3090959054685353,-0.5958230283044793,-0.27073371805441054,0.0,1.0
2019-07-15,-0.18984317064462083,-0.3788898349309236,-0.30508940097228704,-0.5964733994342057,-0.2763053091268642,0.0,1.0
2019-07-16,-0.18828118561657006,-0.3812048457544708,-0.30384858390791963,-0.5967090624399087,-0.27698266626376944,0.0,1.0
2019-07-17,-0.1909757504188065,-0.3915359898937193,-0.2982451322329937,-0.5941284706011589,-0.27141405541976765,0.0,1.0
2019-07-18,-0.19043437697225807,-0.392311280630025,-0.2996185824438164,-0.5952583486540626,-0.266388606865516,0.0,1.0
2019-07-19,-0.20737049611214545,-0.3931387580768809,-0.30344431059029675,-0.5713229657211696,-0.26267659621071077,0.0,1.0
2019-07-22,-0.20849886298254747,-0.3826132222800625,-0.29970684128332287,-0.5771664977122661,-0.27178826817173074,0.0,1.0
2019-07-23,-0.20993673139601762,-0.38035112705759905,-0.29938922516501876,-0.5767576894634494,-0.2724658322149489,0.0,1.0
2019-07-24,-0.20899079552925706,-0.3797939951786106,-0.29999452114836733,-0.5773613850536928,-0.2732851194389656,0.0,1.0
2019-07-25,-0.21151634631181207,-0.3551010349926072,-0.3124144351349871,-0.5972290674114233,-0.26181479656097695,0.0,1.0
2019-07-26,-0.21673585317893818,-0.3668614813196417,-0.3107657854489841,-0.5844712693904305,-0.2522121476949967,0.0,1.0
2019-07-29,-0.21478728927019866,-0.35875297139266105,-0.3120303833438072,-0.5848520451378453,-0.26189240143173315,0.0,1.0
2019-07-30,-0.21575754263226934,-0.3513062964582422,-0.31307389593353735,-0.5844720157411456,-0.2682280279842588,0.0,1.0
2019-07-31,-0.22338707469958669,-0.32764897489940603,-0.31218350532395367,-0.5931076013467277,-0.28095146853529684,0.0,1.0
2019-08-01,-0.22668673874367046,-0.34572327904748873,-0.3015738333105242,-0.5946079102230737,-0.26850964828246887,0.0,1.0
