Date,IWF,IWM,MTUM,PFE,SPY,VLUE,VXX
2018-12-21,-0.03576033895182831,-0.1520677903656627,-0.0,1.0,-0.5703463203463204,-0.5444644008473796,0.0
2018-12-24,-0.02329790158526528,-0.13845871895903966,-0.0,1.0,-0.5699166132135984,-0.559195454961972,0.0
2018-12-26,-0.021047322083639033,-0.13717443140132063,-0.0,1.0,-0.573207079970653,-0.5613077769625826,0.0
2018-12-27,-0.011956055855083579,-0.12894493446727875,-0.0,1.0,-0.5528435110198742,-0.5621376525525051,0.0
2018-12-28,-0.012823986272916104,-0.12812697552605437,-0.0,1.0,-0.5535085342725549,-0.5632845660615913,0.0
2018-12-31,-0.012486734256102243,-0.12911238060830493,-0.0,1.0,-0.5533678054508095,-0.563009461015648,0.0
2019-01-02,-0.013040432119691732,-0.12952290550771806,-0.0,1.0,-0.5544556693109137,-0.5630212217777477,0.0
2019-01-03,-0.02202274628620526,-0.1275917426006738,-0.0,1.0,-0.5626201189318741,-0.5488276392249078,0.0
2019-01-04,-0.022720072414573432,-0.1262276533152297,-0.0,1.0,-0.5648789318850419,-0.5491061326091876,0.0
2019-01-07,-0.016009493741743354,-0.11499966413649493,-0.0,1.0,-0.565056760932357,-0.5430241149996642,0.0
2019-01-08,-0.01744069047246383,-0.10916083446995953,-0.0,1.0,-0.5679627931936587,-0.5414439997316817,0.0
2019-01-09,-0.016553110689154472,-0.10521612867195354,-0.0,1.0,-0.5680554004244388,-0.5440634424215347,0.0
2019-01-10,-0.01752897304780832,-0.10298550789362035,-0.0,1.0,-0.5697027890047563,-0.5427729272268494,0.0
2019-01-11,-0.01247235736399823,-0.11388766032728881,-0.0,1.0,-0.5618752764263599,-0.5231755860238833,0.0
2019-01-14,-0.011608586809632468,-0.11519971643146723,-0.0,1.0,-0.5604466204390881,-0.5281242384634129,0.0
2019-01-15,-0.018047200370198982,-0.11584143143606355,-0.0,1.0,-0.5559375068861419,-0.5137392300742601,0.0
2019-01-16,-0.023387963755238158,-0.10649641282169421,-0.0,1.0,-0.5565940455034117,-0.5075363654314488,0.0
2019-01-17,-0.02917334856439885,-0.09821840469233979,-0.0,1.0,-0.5589288460271084,-0.5104676962281145,0.0
2019-01-18,-0.029848437983297244,-0.09990720692854933,-0.0,1.0,-0.5575096107109717,-0.5220714948521938,0.0
2019-01-22,-0.0,-0.0,-0.0,1.0,-0.6174943445007002,-0.5369815792308521,0.0
2019-01-23,-0.0,-0.0,-0.0,1.0,-0.6172304508117198,-0.5387318629670353,0.0
2019-01-24,-0.0,-0.0,-0.0,1.0,-0.6120808550986984,-0.5429057839841392,0.0
2019-01-25,-0.0,-0.0,-0.0,1.0,-0.6768172248388428,-0.4936296746467562,0.0
2019-01-28,-0.0,-0.0,-0.0,1.0,-0.6833763921755932,-0.4876576713488634,0.0
2019-01-29,-0.0,-0.0,-0.0,1.0,-0.7039565826330533,-0.4844187675070028,0.0
2019-01-30,-0.0,-0.0,-0.0,1.0,-0.7065512596877829,-0.5014904281392832,0.0
2019-01-31,-0.0,-0.0,-0.0,1.0,-0.7128394842940057,-0.5023924504895663,0.0
2019-02-01,-0.0,-0.0,-0.0,1.0,-0.7268854141107716,-0.5037139479378109,0.0
2019-02-04,-0.0,-0.0,-0.0,1.0,-0.7204313052776974,-0.50738521175396,0.0
2019-02-05,-0.0,-0.0,-0.0,1.0,-0.7082534017399064,-0.5224180236448807,0.0
2019-02-06,-0.0,-0.0,-0.0,1.0,-0.7025132806571136,-0.5295299316994777,0.0
2019-02-07,-0.0,-0.0,-0.0,1.0,-0.6995803009331606,-0.53286154395678,0.0
2019-02-08,-0.0,-0.0,-0.0,1.0,-0.7003691688108289,-0.5370175634858485,0.0
2019-02-11,-0.0,-0.0,-0.0,1.0,-0.7119738930239835,-0.523212409754353,0.0
2019-02-12,-0.0,-0.0,-0.0,1.0,-0.7193568641521281,-0.5230972776606718,0.0
2019-02-13,-0.0,-0.0,-0.0,1.0,-0.717481766521992,-0.5197547988724328,0.0
2019-02-14,-0.0,-0.0,-0.0,1.0,-0.720773703041145,-0.5153622540250448,0.0
2019-02-15,-0.0,-0.0,-0.0,1.0,-0.7207674590218923,-0.5154185022026432,0.0
2019-02-19,-0.0,-0.0,-0.0,1.0,-0.724266762119958,-0.5129197521197342,0.0
2019-02-20,-0.0,-0.0,-0.0,1.0,-0.7209078711985689,-0.5152280858676208,0.0
2019-02-21,-0.0,-0.0,-0.0,1.0,-0.7221973495702007,-0.5163413323782235,0.0
2019-02-22,-0.0,-0.0,-0.0,1.0,-0.7164459136494605,-0.517142793326037,0.0
2019-02-25,-0.0,-0.0,-0.0,1.0,-0.7274402715033825,-0.5201042860674713,0.0
2019-02-26,-0.0,-0.0,-0.0,1.0,-0.7258223979866978,-0.5211666367068128,0.0
2019-02-27,-0.0,-0.0,-0.0,1.0,-0.7318290106531218,-0.5156650334876612,0.0
2019-02-28,-0.0,-0.0,-0.0,1.0,-0.7317133424663687,-0.5141150313293058,0.0
2019-03-01,-0.0,-0.0,-0.0,1.0,-0.7398337452257919,-0.5068523927207369,0.0
2019-03-04,-0.0,-0.0,-0.0,1.0,-0.7374461013295005,-0.5083318361480417,0.0
2019-03-05,-0.0,-0.0,-0.0,1.0,-0.7381118330822674,-0.5102637318164445,0.0
2019-03-06,-0.0,-0.0,-0.0,1.0,-0.7375534067910952,-0.5111535866876546,0.0
2019-03-07,-0.0,-0.0,-0.0,1.0,-0.7303556097781393,-0.5289187113099273,0.0
2019-03-08,-0.0,-0.0,-0.0,1.0,-0.7453513452151209,-0.5250539221250993,0.0
2019-03-11,-0.0,-0.0,-0.0,1.0,-0.7483652710925438,-0.5220915448188175,0.0
2019-03-12,-0.0,-0.0,-0.0,1.0,-0.7502518084424502,-0.5389158501968684,0.0
2019-03-13,-0.0,-0.0,-0.0,1.0,-0.7576837314084733,-0.5410910094020828,0.0
2019-03-14,-0.0,-0.0,-0.0,1.0,-0.7597620360161705,-0.5372105843439912,0.0
2019-03-15,-0.0,-0.0,-0.0,1.0,-0.758318496080653,-0.5539806229333826,0.0
2019-03-18,-0.0,-0.0,-0.0,1.0,-0.763542321940309,-0.566319517252627,0.0
2019-03-19,-0.0,-0.0,-0.0,1.0,-0.7644632913162003,-0.5655071180596006,0.0
2019-03-20,-0.0,-0.0,-0.0,1.0,-0.7646784171822109,-0.5698610948990311,0.0
2019-03-21,-0.0,-0.0,-0.0,1.0,-0.7768017335787684,-0.553253955309085,0.0
2019-03-22,-0.0,-0.0,-0.0,1.0,-0.7910189578999042,-0.5465765913181702,0.0
2019-03-25,-0.0,-0.0,-0.0,1.0,-0.7901550189415949,-0.5339670439491483,0.0
2019-03-26,-0.0,-0.0,-0.0,1.0,-0.7923182697461952,-0.5383037732770877,0.0
2019-03-27,-0.0,-0.0,-0.0,1.0,-0.7930375171963533,-0.5386713922633899,0.0
2019-03-28,-0.0,-0.0,-0.0,1.0,-0.7944454808320119,-0.5374032273108852,0.0
2019-03-29,-0.0,-0.0,-0.0,1.0,-0.7950829231881692,-0.5375195353502368,0.0
2019-04-01,-0.0,-0.0,-0.0,1.0,-0.7963788235843113,-0.5368534030192025,0.0
2019-04-02,-0.0,-0.0,-0.0,1.0,-0.8126309906385356,-0.5160681849937124,0.0
2019-04-03,-0.0,-0.0,-0.0,1.0,-0.8151019837943559,-0.5132951476203782,0.0
2019-04-04,-0.0,-0.0,-0.0,1.0,-0.8151505266101221,-0.5150060583465375,0.0
2019-04-05,-0.0,-0.0,-0.0,1.0,-0.8177767409308294,-0.5151288930362767,0.0
2019-04-08,-0.0,-0.0,-0.0,1.0,-0.8186249358645459,-0.5135733942814497,0.0
2019-04-09,-0.0,-0.0,-0.0,1.0,-0.8418840342806436,-0.49328631810008644,0.0
2019-04-10,-0.0,-0.0,-0.0,1.0,-0.8320471871867204,-0.49933555591821516,0.0
2019-04-11,-0.0,-0.0,-0.0,1.0,-0.8431011152069433,-0.4899678036489198,0.0
2019-04-12,-0.0,-0.0,-0.0,1.0,-0.8467935988786357,-0.48938208153253127,0.0
2019-04-15,-0.0,-0.0,-0.0,1.0,-0.8402546935717964,-0.5006788707336486,0.0
2019-04-16,-0.0,-0.0,-0.0,1.0,-0.8311667283493708,-0.48193467801628426,0.0
2019-04-17,-0.0,-0.0,-0.0,1.0,-0.8755039735253676,-0.45500943857931897,0.0
2019-04-18,-0.0,-0.0,-0.016396903589021815,1.0,-0.8815153647665963,-0.447853624208304,0.0
2019-04-22,-0.0,-0.0,-0.010252180061277398,1.0,-0.8922224840914448,-0.4543483384397832,0.0
2019-04-23,-0.0,-0.0,-0.010242129607778355,1.0,-0.8886817388020957,-0.4610138292349082,0.0
2019-04-24,-0.0,-0.0,-0.010053097345132742,1.0,-0.8888259587020648,-0.46102654867256637,0.0
2019-04-25,-0.0,-0.0,-0.01405025030698026,1.0,-0.8894634929630679,-0.4578964768111835,0.0
2019-04-26,-0.0,-0.0,-0.02037391571533243,1.0,-0.8975158949632466,-0.4456971329977073,0.0
2019-04-29,-0.0,-0.0,-0.0249994098345176,1.0,-0.8947852977975024,-0.4409008285923373,0.0
2019-04-30,-0.0,-0.0,-0.030140672205438066,1.0,-0.8978710347432025,-0.4322601963746224,0.0
2019-05-01,-0.0,-0.0,-0.04615421160150125,1.0,-0.884151266093401,-0.4451042804883842,0.0
2019-05-02,-0.0,-0.0,-0.043684823146542505,1.0,-0.8759294011449748,-0.4558519609473359,0.0
2019-05-03,-0.0,-0.0,-0.045473984319315756,1.0,-0.874008077928249,-0.4563554288429556,0.0
2019-05-06,-0.0,-0.0,-0.04617539528037605,1.0,-0.8716822563031196,-0.45622240159536587,0.0
2019-05-07,-0.0,-0.0,-0.05152386155783072,1.0,-0.867876570777015,-0.4560895075658598,0.0
2019-05-08,-0.0,-0.0,-0.06956934393166449,1.0,-0.8385810890971646,-0.46458654644679087,0.0
2019-05-09,-0.0,-0.0,-0.06982425349239856,1.0,-0.8386262837084648,-0.4632972037094135,0.0
2019-05-10,-0.0,-0.0,-0.07162501778178197,1.0,-0.8381857840580398,-0.46109346104604293,0.0
2019-05-13,-0.0,-0.0,-0.069131413674606,1.0,-0.8391752577319588,-0.46166607417940514,0.0
2019-05-14,-0.0,-0.0,-0.11598657812609992,1.0,-0.7921486730647395,-0.43834619987329004,0.0
2019-05-15,-0.0,-0.0,-0.12209029472498592,1.0,-0.7951942932232026,-0.42925192415993996,0.0
2019-05-16,-0.0,-0.0,-0.12312030075187971,1.0,-0.7976738721804512,-0.42882988721804516,0.0
2019-05-17,-0.0,-0.0,-0.12742330133634483,1.0,-0.7946781479390176,-0.4305947675512893,0.0
2019-05-20,-0.0,-0.0,-0.12936224249835387,1.0,-0.7931285862101402,-0.42912237795127456,0.0
2019-05-21,-0.0,-0.0,-0.13450196207439433,1.0,-0.78645111262542,-0.4288366191225885,0.0
2019-05-22,-0.0,-0.0,-0.14120685606949987,1.0,-0.7831885419112469,-0.42359708851843153,0.0
2019-05-23,-0.0,-0.0,-0.15637831116116468,1.0,-0.7857628868398208,-0.4041200347246663,0.0
2019-05-24,-0.0,-0.0,-0.16266878846738902,1.0,-0.7780534038520043,-0.39949919262362216,0.0
2019-05-28,-0.0,-0.0,-0.15981393609312544,1.0,-0.7763259390851079,-0.40134639208994644,0.0
2019-05-29,-0.0,-0.0,-0.16201586560895942,1.0,-0.7796546896873542,-0.3915072328511433,0.0
2019-05-30,-0.0,-0.0,-0.16140318141530996,1.0,-0.779260157671316,-0.3917759014787517,0.0
2019-05-31,-0.0,-0.0,-0.1633005270768226,1.0,-0.779840477634218,-0.38905732543495497,0.0
2019-06-03,-0.0,-0.0,-0.17161386299714096,1.0,-0.7780386322958556,-0.3747704609376816,0.0
2019-06-04,-0.0,-0.0,-0.16719785971850645,1.0,-0.7685471676166103,-0.390624636501105,0.0
2019-06-05,-0.0,-0.0,-0.18070649039016173,1.0,-0.770332941095037,-0.35622159156456934,0.0
2019-06-06,-0.0,-0.0,-0.17531883489771916,1.0,-0.7690320795184612,-0.3618689605867023,0.0
2019-06-07,-0.0,-0.0,-0.1780458550537436,1.0,-0.7640817456290078,-0.3644646399409513,0.0
2019-06-10,-0.0,-0.0,-0.18053252257232358,1.0,-0.7547908605122535,-0.36797494011424364,0.0
2019-06-11,-0.0,-0.0,-0.19392135142619774,1.0,-0.7497230684021047,-0.3640958183328718,0.0
2019-06-12,-0.0,-0.0,-0.19893292682926828,1.0,-0.7497690317812269,-0.3609571322985957,0.0
2019-06-13,-0.0,-0.0,-0.2116180653516176,1.0,-0.7463173230349421,-0.3545776194991097,0.0
2019-06-14,-0.0,-0.0,-0.22074733013644682,1.0,-0.7571292885769222,-0.33870780920610655,0.0
2019-06-17,-0.0,-0.0,-0.22069317023445462,1.0,-0.7635992957093874,-0.33247613752200905,0.0
2019-06-18,-0.0,-0.0,-0.22118214045737855,1.0,-0.7634560578326653,-0.3323756342825367,0.0
2019-06-19,-0.0,-0.0,-0.22886354699174202,1.0,-0.7591080474659387,-0.32518331752677476,0.0
2019-06-20,-0.0,-0.0,-0.2327937095282146,1.0,-0.755504162812211,-0.3243755781683626,0.0
2019-06-21,-0.0,-0.0,-0.23269902194270387,1.0,-0.7507225600591922,-0.3287706074128882,0.0
2019-06-24,-0.0,-0.0,-0.23322372991247164,1.0,-0.7435279951836242,-0.3388135043764183,0.0
2019-06-25,-0.0,-0.0,-0.2341612462674475,1.0,-0.7431309460429156,-0.3374690400685169,0.0
2019-06-26,-0.0,-0.0,-0.23003727455837752,1.0,-0.7320399138749335,-0.35313592480263006,0.0
2019-06-27,-0.0,-0.0,-0.2432683595474293,1.0,-0.7461608159282579,-0.3338521943173106,0.0
2019-06-28,-0.0,-0.0,-0.24282858338369984,1.0,-0.7451066995211306,-0.33667302059602955,0.0
2019-07-01,-0.0,-0.0,-0.2454824174292749,1.0,-0.7509639057927254,-0.32621823756213125,0.0
2019-07-02,-0.0,-0.0,-0.24449758543833583,1.0,-0.7510215453194651,-0.32617477711738485,0.0
2019-07-03,-0.0,-0.0,-0.24801375272963805,1.0,-0.7523579426659852,-0.3227245272499187,0.0
2019-07-05,-0.0,-0.0,-0.24560792777739096,1.0,-0.7500986330618024,-0.3250713639211864,0.0
2019-07-08,-0.0,-0.0,-0.2482689716064873,1.0,-0.7519169106371114,-0.3233421627399043,0.0
2019-07-09,-0.0,-0.0,-0.246916740354633,1.0,-0.7559687252757481,-0.3240796760832131,0.0
2019-07-10,-0.0,-0.0,-0.25243349982576374,1.0,-0.7443605529097456,-0.3263329074224649,0.0
2019-07-11,-0.0,-0.0,-0.25475037257824146,1.0,-0.7498137108792847,-0.32404992548435174,0.0
2019-07-12,-0.0,-0.0,-0.2566440121865479,1.0,-0.7677759550035154,-0.3191469416451839,0.0
2019-07-15,-0.0,-0.0,-0.2782416963783074,1.0,-0.7716738600112591,-0.2957637455432539,0.0
2019-07-16,-0.0,-0.0,-0.2998077554273925,1.0,-0.7648051765367845,-0.2798330754442725,0.0
2019-07-17,-0.0,-0.0,-0.30449690707318766,1.0,-0.7391284201746866,-0.2731737831012673,0.0
2019-07-18,-0.0,-0.0,-0.30224433132808887,1.0,-0.7426654326700601,-0.26881073577047665,0.0
2019-07-19,-0.0,-0.0,-0.3112801775968921,1.0,-0.7306215891221904,-0.27055776523910835,0.0
2019-07-22,-0.0,-0.0,-0.32073779351900833,1.0,-0.7227754651456958,-0.2563648490145121,0.0
2019-07-23,-0.0,-0.0,-0.31904433723868597,1.0,-0.7209740408913393,-0.2572478750287158,0.0
2019-07-24,-0.0,-0.0,-0.3217704722330632,1.0,-0.7188640694230815,-0.2550793177070181,0.0
2019-07-25,-0.0,-0.0,-0.3223855984609042,1.0,-0.7295817873665887,-0.23835371719115017,0.0
2019-07-26,-0.0,-0.0,-0.3237803343930834,1.0,-0.7274764987077149,-0.23599643192058736,0.0
2019-07-29,-0.0,-0.0,-0.32324250057247544,1.0,-0.7282344859171057,-0.23842454774444702,0.0
2019-07-30,-0.0,-0.0,-0.3222932899174323,1.0,-0.7567856727526456,-0.2467496220490755,0.0
2019-07-31,-0.0,-0.0,-0.31610492344277014,1.0,-0.8248283225352455,-0.2856033583266604,0.0
2019-08-01,-0.0,-0.0,-0.3230839945809948,1.0,-0.8150522546932456,-0.2810625120959938,0.0
2019-08-02,-0.0,-0.0,-0.32605383443372266,1.0,-0.8140462889066241,-0.2783622336694962,0.0
2019-08-05,-0.0,-0.0,-0.32871430292806364,1.0,-0.8133028075671768,-0.26791179660200026,0.0
2019-08-06,-0.0,-0.0,-0.3308791891762681,1.0,-0.7892862265143185,-0.270258641296553,0.0
2019-08-07,-0.0,-0.0,-0.3214524286668575,1.0,-0.7827321309285238,-0.281563126252505,0.0
2019-08-08,-0.0,-0.0,-0.3192348108521208,1.0,-0.784963698891861,-0.2840322888803974,0.0
2019-08-09,-0.0,-0.0,-0.3144528463404194,1.0,-0.7729347981167071,-0.29050744281162316,0.0
2019-08-12,-0.0,-0.0,-0.31412316408388674,1.0,-0.7742864624247184,-0.29203265966816633,0.0
2019-08-13,-0.0,-0.0,-0.31227978287782115,1.0,-0.7717360251404628,-0.29670983715836585,0.0
2019-08-14,-0.0,-0.0,-0.3143121749661609,1.0,-0.7621286599700791,-0.2982593621619054,0.0
2019-08-15,-0.0,-0.0,-0.32400970850908406,1.0,-0.7495581685793057,-0.2828663666140396,0.0
2019-08-16,-0.0,-0.0,-0.326299658139809,1.0,-0.751172934103501,-0.2802074737710715,0.0
2019-08-19,-0.0,-0.0,-0.32829576703410346,1.0,-0.7522269490210826,-0.26981925870214113,0.0
2019-08-20,-0.0,-0.0,-0.3290565150981083,1.0,-0.7520150393608273,-0.26882857478557165,0.0
2019-08-21,-0.0,-0.0,-0.3620329760536623,1.0,-0.7265755095339728,-0.256795740788517,0.0
2019-08-22,-0.0,-0.0,-0.3605158264947245,1.0,-0.7265885111371629,-0.2575615474794842,0.0
2019-08-23,-0.0,-0.0,-0.361195079086116,1.0,-0.7203046280023433,-0.26179261862917397,0.0
2019-08-26,-0.0,-0.0,-0.3630140176035021,1.0,-0.7144320774926651,-0.25108275508778466,0.0
2019-08-27,-0.0,-0.0,-0.3626097282697278,1.0,-0.7147647099913848,-0.2511001932614618,0.0
2019-08-28,-0.0,-0.0,-0.35654648071271977,1.0,-0.716707868837166,-0.25896730257941136,0.0
2019-08-29,-0.0,-0.0,-0.3520563327562813,1.0,-0.7181022785757731,-0.269264960464137,0.0
2019-08-30,-0.0,-0.0,-0.35314032220406255,1.0,-0.7192855475134252,-0.262386177912678,0.0
2019-09-03,-0.0,-0.0,-0.36142129607998874,1.0,-0.7088959491660047,-0.2658038592720647,0.0
2019-09-04,-0.0,-0.0,-0.35982587937934424,1.0,-0.7109691310351284,-0.2695359123780102,0.0
2019-09-05,-0.0,-0.0,-0.35576698302865956,1.0,-0.7253261022020665,-0.25655710879424004,0.0
2019-09-06,-0.0,-0.0,-0.3572913018096906,1.0,-0.7253473438412142,-0.2524460011675423,0.0
2019-09-09,-0.0,-0.0,-0.35693442584681473,1.0,-0.7241170016574457,-0.2533790881714406,0.0
2019-09-10,-0.0,-0.0,-0.33419889115025614,1.0,-0.7248461880365874,-0.2803003719559267,0.0
2019-09-11,-0.0,-0.0,-0.3071542578161675,1.0,-0.7273964885926205,-0.3126466998403906,0.0
2019-09-12,-0.0,-0.0,-0.3094679553345219,1.0,-0.7267758280942104,-0.3096321666510275,0.0
2019-09-13,-0.0,-0.0,-0.30451612903225805,1.0,-0.7263812316715542,-0.3151436950146628,0.0
2019-09-16,-0.0,-0.0,-0.30808045248656385,1.0,-0.7253631861813232,-0.31350184233377926,0.0
2019-09-17,-0.0,-0.0,-0.307161629434954,1.0,-0.7270274075464614,-0.3123240097615919,0.0
2019-09-18,-0.0,-0.0,-0.2988843217850851,1.0,-0.7298649442160893,-0.3200469759248385,0.0
2019-09-19,-0.0,-0.0,-0.2954657408927775,1.0,-0.7375618681241349,-0.31265980155286055,0.0
2019-09-20,-0.0,-0.0,-0.3076182650545839,1.0,-0.7282310130296984,-0.3118441131588215,0.0
2019-09-23,-0.0,-0.0,-0.3157486969995774,1.0,-0.7143259614030145,-0.3176738507771048,0.0
