Date,APTO,IWF,IWM,MTUM,SPY,VLUE,VXX
2019-01-14,1.0,-0.04918422303183906,-2.4684777443370822,-0.0,-2.170125138602883,-2.232377633454776,0.0
2019-01-15,1.0,-0.048257798237955396,-2.4601158822128744,-0.0,-2.174299547583142,-2.254464640050798,0.0
2019-01-16,1.0,-0.04149773431910326,-2.469671675013912,-0.0,-2.1810159790126398,-2.257572144049606,0.0
2019-01-17,1.0,-0.03427483338622659,-2.4724690574420816,-0.0,-2.1767692795937794,-2.250555379244684,0.0
2019-01-18,1.0,-0.03346581875993641,-2.431717011128776,-0.0,-2.174085850556439,-2.3098569157392688,0.0
2019-01-22,1.0,-0.0,-2.6282524760785635,-0.0,-2.3446365620278664,-2.4206815511163335,0.0
2019-01-23,1.0,-0.0,-2.579164909320961,-0.0,-2.378658793757908,-2.4774356811471954,0.0
2019-01-24,1.0,-0.0,-2.5858807633845635,-0.0,-2.3762033440297246,-2.482519844620841,0.0
2019-01-25,1.0,-0.0,-2.538908962721424,-0.0,-2.633383273111836,-2.6406979818454217,0.0
2019-01-28,1.0,-0.0,-2.5127571289838437,-0.0,-2.6723757393837735,-2.6432418116006002,0.0
2019-01-29,1.0,-0.0,-2.4904622482477152,-0.0,-2.6927513086682633,-2.6891136545115786,0.0
2019-01-30,1.0,-0.0,-2.4903265885694004,-0.0,-2.6916045438409655,-2.692758253461129,0.0
2019-01-31,1.0,-0.0,-2.5202909983346484,-0.0,-2.5460601279691475,-2.6986589534577967,0.0
2019-02-01,1.0,-0.0,-2.5248057909604515,-0.0,-2.583509887005649,-2.7193679378531073,0.0
2019-02-04,1.0,-0.0,-2.5284085888486345,-0.0,-2.581161085093222,-2.726605990987011,0.0
2019-02-05,1.0,-0.0,-2.495076732014548,-0.0,-2.5765102457198616,-2.7991661492060675,0.0
2019-02-06,1.0,-0.0,-2.469691598723857,-0.0,-2.578075150655796,-2.8143388869195323,0.0
2019-02-07,1.0,-0.0,-2.4587902370003536,-0.0,-2.5779978776087726,-2.806508666430845,0.0
2019-02-08,1.0,-0.0,-2.460370994940978,-0.0,-2.615514333895447,-2.7995917280553826,0.0
2019-02-11,1.0,-0.0,-2.4360848636120522,-0.0,-2.634248529149581,-2.8438224282403284,0.0
2019-02-12,1.0,-0.0,-2.440646197786505,-0.0,-2.6569975008925386,-2.8278293466619067,0.0
2019-02-13,1.0,-0.0,-2.480677184896295,-0.0,-2.609200496365893,-2.773798971813508,0.0
2019-02-14,1.0,-0.0,-2.43878733838609,-0.0,-2.679803834150691,-2.7980383415069108,0.0
2019-02-15,1.0,-0.0,-2.477169153784291,-0.0,-2.669734608167277,-2.7888481815744797,0.0
2019-02-19,1.0,-0.0,-2.441137034057388,-0.0,-2.7068025386609462,-2.790918029856083,0.0
2019-02-20,1.0,-0.0,-2.412811387900356,-0.0,-2.7052491103202847,-2.7787366548042702,0.0
2019-02-21,1.0,-0.0,-2.3747446940769024,-0.0,-2.7103276796021665,-2.7950448450404046,0.0
2019-02-22,1.0,-0.0,-2.3352463358643827,-0.0,-2.73053152039555,-2.7635528871622816,0.0
2019-02-25,1.0,-0.0,-2.3397772828507795,-0.0,-2.772739420935412,-2.7961692650334076,0.0
2019-02-26,1.0,-0.0,-2.3393032166087497,-0.0,-2.7901630580058807,-2.780896373518667,0.0
2019-02-27,1.0,-0.0,-2.3187610619469026,-0.0,-2.799380530973451,-2.731327433628319,0.0
2019-02-28,1.0,-0.0,-2.2947201130143036,-0.0,-2.775825534169168,-2.7586085113897227,0.0
2019-03-01,1.0,-0.0,-2.299823477493381,-0.0,-2.775286849073257,-2.751015004413063,0.0
2019-03-04,1.0,-0.0,-2.294495816820784,-0.0,-2.7471598414795246,-2.765037428445619,0.0
2019-03-05,1.0,-0.0,-2.274012547494919,-0.0,-2.7824511796412477,-2.7798003004329765,0.0
2019-03-06,1.0,-0.0,-2.270842523158359,-0.0,-2.7858844287604763,-2.765505072783414,0.0
2019-03-07,1.0,-0.0,-2.218640196767393,-0.0,-2.812983134223472,-2.7525474349964867,0.0
2019-03-08,1.0,-0.0,-2.2263605134695355,-0.0,-2.9713433375519798,-2.8423431567528477,0.0
2019-03-11,1.0,-0.0,-2.229992657856094,-0.0,-3.001468428781204,-2.9462187958883996,0.0
2019-03-12,1.0,-0.0,-2.076795580110497,-0.0,-3.043830570902394,-3.087476979742173,0.0
2019-03-13,1.0,-0.0,-2.1146651702207255,-0.0,-3.113262252151141,-3.124953236064347,0.0
2019-03-14,1.0,-0.0,-2.0810199837236643,-0.0,-2.9447508816348678,-3.0167284564608017,0.0
2019-03-15,1.0,-0.0,-2.0774890988372094,-0.0,-2.9827398255813957,-3.024073401162791,0.0
2019-03-18,1.0,-0.0,-2.132736005911694,-0.0,-3.0277110659523374,-3.076574912248291,0.0
2019-03-19,1.0,-0.0,-2.1591482207901374,-0.0,-3.0405342299430282,-3.140001867936864,0.0
2019-03-20,1.0,-0.0,-2.159540403089094,-0.0,-3.068656997551328,-3.1897720851384443,0.0
2019-03-21,1.0,-0.0,-2.167358882386256,-0.0,-3.1750991127053045,-3.0968472720407774,0.0
2019-03-22,1.0,-0.0,-2.14461713419257,-0.0,-3.243650492797574,-3.0886087945413188,0.0
2019-03-25,1.0,-0.0,-1.9163978246843028,-0.0,-3.2520047930684854,-3.0490367775831873,0.0
2019-03-26,1.0,-0.0,-1.9374304783092324,-0.0,-3.2340563589173152,-3.0980719317760474,0.0
2019-03-27,1.0,-0.0,-1.901969894071734,-0.0,-3.2791302731834233,-3.1108530013008733,0.0
2019-03-28,1.0,-0.0,-1.8933508887425938,-0.0,-3.329540110975266,-3.1816984858459514,0.0
2019-03-29,1.0,-0.0,-1.8712871287128712,-0.0,-3.3470061291843467,-3.211221122112211,0.0
2019-04-01,1.0,-0.0,-1.8852151042645124,-0.0,-3.3314860041330077,-3.176592147285365,0.0
2019-04-02,1.0,-0.0,-1.936278195488722,-0.0,-3.3956766917293235,-3.066541353383459,0.0
2019-04-03,1.0,-0.0,-1.9363661998308113,-0.0,-3.402951405207256,-3.06015602970204,0.0
2019-04-04,1.0,-0.0,-1.9270059260652805,-0.0,-3.4069231492804066,-3.072523751293387,0.0
2019-04-05,1.0,-0.0,-1.9240410894354916,-0.0,-3.423522759400622,-3.0766186033361604,0.0
2019-04-08,1.0,-0.0,-1.8984934086629002,-0.0,-3.4329566854990583,-3.084745762711864,0.0
2019-04-09,1.0,-0.0,-1.8842623261095865,-0.0,-3.4921926753099273,-3.086968865335478,0.0
2019-04-10,1.0,-0.0,-1.8609590334151405,-0.0,-3.5152916745327545,-3.0631489522371154,0.0
2019-04-11,1.0,-0.0,-1.8034469768317951,-0.0,-3.5877754756074594,-3.0267470333396123,0.0
2019-04-12,1.0,-0.0,-1.811575201348567,-0.0,-3.550477617531373,-3.002996815883124,0.0
2019-04-15,1.0,-0.0,-1.81554491692481,-0.0,-3.5540223411245657,-3.017459870459026,0.0
2019-04-16,1.0,-0.0,-1.8234301780693534,-0.0,-3.5468603561387066,-3.0016869728209934,0.0
2019-04-17,1.0,-0.0,-1.7961292747087558,-0.0,-3.6057872980082672,-2.9931416760616307,0.0
2019-04-18,1.0,-0.0,-1.7832738877416932,-0.0,-3.5828796696076592,-3.019898629622677,0.0
2019-04-22,1.0,-0.0,-1.7950750070761394,-0.0,-3.60128313991886,-3.038494197565808,0.0
2019-04-23,1.0,-0.0,-1.8044777535338201,-0.0,-3.651266483255858,-3.031021724694052,0.0
2019-04-24,1.0,-0.0,-1.7570155479711793,-0.0,-3.659461509290861,-3.0640879787637463,0.0
2019-04-25,1.0,-0.0,-1.7370415995451531,-0.0,-3.6780062541457403,-3.060835781294419,0.0
2019-04-26,1.0,-0.0,-1.6908951062397846,-0.0,-3.8533794827420436,-3.0701855590808576,0.0
2019-04-29,1.0,-0.0,-1.6785542631933097,-0.0,-3.852734788041911,-3.081322695376334,0.0
2019-04-30,1.0,-0.0,-1.683179723502304,-0.0,-3.8533026113671274,-3.064132104454685,0.0
2019-05-01,1.0,-0.0,-1.7024004627398053,-0.0,-3.8810373083967993,-3.056878434396992,0.0
2019-05-02,1.0,-0.0,-1.7019035655618902,-0.0,-3.8589235674944438,-3.101942216639289,0.0
2019-05-03,1.0,-0.0,-1.743572263342423,-0.0,-3.8780677834047528,-3.117354888975458,0.0
2019-05-06,1.0,-0.0,-1.7066485225505446,-0.0,-3.8687791601866253,-3.144634525660964,0.0
2019-05-07,1.0,-0.0,-1.7126749611197511,-0.0,-3.8610031104199067,-3.146384136858476,0.0
2019-05-08,1.0,-0.0,-1.708429561200924,-0.0,-3.786566589684373,-3.127886836027714,0.0
2019-05-09,1.0,-0.0,-1.7048407275526898,-0.0,-3.797132133577134,-3.121643730151092,0.0
2019-05-10,1.0,-0.0,-1.692153302112205,-0.0,-3.7755901749020357,-3.0897448150626015,0.0
2019-05-13,1.0,-0.0,-1.6926017969795448,-0.0,-3.7700248518447714,-3.0957751863888356,0.0
2019-05-14,1.0,-0.0,-1.5643896976483762,-0.0,-3.734042553191489,-3.0335013064576337,0.0
2019-05-15,1.0,-0.0,-1.578127930969799,-0.0,-3.7926280247608326,-3.0083474019883694,0.0
2019-05-16,1.0,-0.0,-1.5869483568075118,-0.0,-3.788920187793427,-3.0138028169014084,0.0
2019-05-17,1.0,-0.0,-1.5678931024748282,-0.0,-3.774536557824409,-3.067563752705373,0.0
2019-05-20,1.0,-0.0,-1.516859253646524,-0.014586095851487024,-3.8297973100966094,-3.110248153059292,0.0
2019-05-21,1.0,-0.0,-1.5172544199678548,-0.02562163184267751,-3.809208660300652,-3.10248652737071,0.0
2019-05-22,1.0,-0.0,-1.4774543378995433,-0.08162100456621005,-3.8444634703196345,-3.1094939117199387,0.0
2019-05-23,1.0,-0.0,-1.4716712536775174,-0.1336243712631679,-3.8354370314131154,-3.0496346208598273,0.0
2019-05-24,1.0,-0.0,-1.3731805803361818,-0.1985162926096347,-3.773593764672739,-3.045262465959245,0.0
2019-05-28,1.0,-0.0,-1.368425960462514,-0.2130734800447594,-3.7337747109287576,-3.009604625139873,0.0
2019-05-29,1.0,-0.0,-1.405671669275389,-0.2234600865482,-3.675352177515882,-2.902771383850474,0.0
2019-05-30,1.0,-0.0,-1.4019739363740897,-0.23447681103871215,-3.8580873898045227,-3.08758144883097,0.0
2019-05-31,1.0,-0.0,-1.46642556934806,-0.1843417065780471,-3.9365653406314145,-3.1868830026390382,0.0
2019-06-03,1.0,-0.0,-1.4598786244099797,-0.2743473653790579,-3.8686061073114346,-3.030247567671708,0.0
2019-06-04,1.0,-0.0,-1.3973528851647303,-0.29565796991049326,-3.858217482384308,-2.970862692820415,0.0
2019-06-05,1.0,-0.0,-1.3604782526831105,-0.37347015627942004,-3.886650348333647,-2.7937299943513465,0.0
2019-06-06,1.0,-0.0,-1.4342043203471373,-0.3039335911706443,-3.841524384492029,-2.853410055655127,0.0
2019-06-07,1.0,-0.0,-1.4674025851495425,-0.3119162185111803,-3.8123407868666854,-2.8431927540333994,0.0
2019-06-10,1.0,-0.0,-1.4729054754500048,-0.28008670247856,-3.808594854396381,-2.8625954198473287,0.0
2019-06-11,1.0,-0.0,-1.472573438539785,-0.32113318756535786,-3.8330639794657286,-2.8797414202870995,0.0
2019-06-12,1.0,-0.0,-1.4586437440305635,-0.30630372492836677,-3.865329512893983,-2.920821394460363,0.0
2019-06-13,1.0,-0.0,-1.51734496124031,-0.3602713178294573,-3.9102713178294572,-2.90203488372093,0.0
2019-06-14,1.0,-0.0,-1.5014038145028559,-0.3814502856036402,-3.9183851292477487,-2.8801432858940843,0.0
2019-06-17,1.0,-0.0,-1.4816030902945436,-0.3856108160309029,-3.910960888459681,-2.878995654273298,0.0
2019-06-18,1.0,-0.0,-1.4648501890817416,-0.4055076117521575,-3.9178706486958212,-2.9082711141277997,0.0
2019-06-19,1.0,-0.0,-1.4122247972190034,-0.46919660100424876,-3.902085747392816,-2.87273078408652,0.0
2019-06-20,1.0,-0.0,-1.4374939665990925,-0.45245680084950285,-3.894101747272903,-2.869292402741577,0.0
2019-06-21,1.0,-0.0,-1.4521241050119331,-0.43952267303102627,-3.824439140811456,-2.8304534606205247,0.0
2019-06-24,1.0,-0.0,-1.396810328460224,-0.45016138219100055,-3.7665654072527057,-2.879532940953104,0.0
2019-06-25,1.0,-0.0,-1.3143623646641753,-0.4759030372712465,-3.861454440931302,-2.929481651815656,0.0
2019-06-26,1.0,-0.0,-1.3322668217956177,-0.4490013573783207,-3.8589296102385107,-3.055458599961218,0.0
2019-06-27,1.0,-0.0,-1.3317784256559766,-0.47220602526724975,-3.8611273080660835,-3.0529640427599607,0.0
2019-06-28,1.0,-0.0,-1.267964361805152,-0.48314933178384656,-3.885628510555878,-3.047646717024985,0.0
2019-07-01,1.0,-0.0,-1.2710198520825224,-0.46934604904632155,-3.9122226547294665,-3.0788244453094586,0.0
2019-07-02,1.0,-0.0,-1.2820067534973467,-0.45566811384466954,-3.8503617945007234,-3.0598166907863,0.0
2019-07-03,1.0,-0.0,-1.2907794585220158,-0.4498506599865113,-3.833606320454765,-3.060506792561904,0.0
2019-07-05,1.0,-0.0,-1.2705290647064513,-0.4568140052229423,-3.868265789728214,-3.076603153109585,0.0
2019-07-08,1.0,-0.0,-1.2909568772510462,-0.44115642947532363,-3.901489340990947,-3.100652195074467,0.0
2019-07-09,1.0,-0.0,-1.2744244534726252,-0.4393499709808474,-3.8680595859934224,-3.091216869800735,0.0
2019-07-10,1.0,-0.0,-1.2204046074920143,-0.42270835349917724,-3.9185945213435294,-3.117897589778337,0.0
2019-07-11,1.0,-0.0,-1.2147846332945285,-0.4440240589833139,-3.9271439658517653,-3.1152502910360886,0.0
2019-07-12,1.0,-0.0,-1.2538193772964612,-0.4307677431831367,-3.8803906401082964,-3.1042351576097467,0.0
2019-07-15,1.0,-0.0,-1.3024291106164714,-0.4797251524242718,-3.8644149811284234,-3.031162295557921,0.0
2019-07-16,1.0,-0.0,-1.2939872807862787,-0.5759298516091732,-3.8244363075737136,-2.9414145307380997,0.0
2019-07-17,1.0,-0.0,-1.296748749519046,-0.5799345902270104,-3.8055983070411696,-2.9368026163909198,0.0
2019-07-18,1.0,-0.0,-1.3039225181598064,-0.6160774818401937,-3.8305084745762716,-2.934721549636804,0.0
2019-07-19,1.0,-0.0,-1.3131772445820433,-0.6316756965944272,-3.8125000000000004,-2.9175696594427247,0.0
2019-07-22,1.0,-0.0,-1.2563288093175475,-0.5988064298777553,-3.8009433054191937,-2.969486957358745,0.0
2019-07-23,1.0,-0.0,-1.2711553323029368,-0.5923493044822257,-3.811630602782071,-2.9848338485316845,0.0
2019-07-24,1.0,-0.0,-1.2721819061441704,-0.6388969521044994,-3.807643928398645,-2.9572327044025157,0.0
2019-07-25,1.0,-0.0,-1.2040221509763918,-0.6837656659865928,-3.8918682599825125,-2.9357815991450504,0.0
2019-07-26,1.0,-0.0,-1.1600916993027033,-0.6640557837424778,-3.8273951666825865,-2.900468048524214,0.0
2019-07-29,1.0,-0.0,-1.0879450464396285,-0.6807275541795667,-3.8881578947368425,-3.0179953560371517,0.0
2019-07-30,1.0,-0.0,-1.0795542635658915,-0.6896317829457365,-3.8873062015503876,-3.0334302325581395,0.0
2019-07-31,1.0,-0.0,-1.1534339990258158,-0.6861178762786166,-3.8836824159766197,-3.0187043351193372,0.0
2019-08-01,1.0,-0.0,-1.1888403687530325,-0.6622998544395925,-3.8664725861232414,-2.9864143619602137,0.0
2019-08-02,1.0,-0.0,-1.1457847707847708,-0.7180458430458431,-3.8572261072261074,-2.991355866355866,0.0
2019-08-05,1.0,-0.0,-1.1414033727466564,-0.7105059119984494,-3.8545260709439817,-2.9853653808877696,0.0
2019-08-06,1.0,-0.0,-1.1256886730787188,-0.6889532169203473,-3.6098608646932484,-2.913343916332057,0.0
2019-08-07,1.0,-0.0,-1.1560323209807746,-0.6453050989133463,-3.57091111730287,-2.9154824928020804,0.0
2019-08-08,1.0,-0.0,-1.1550250789522571,-0.6430429128738622,-3.5727289615456064,-2.9176109975849895,0.0
2019-08-09,1.0,-0.0,-1.107566424565597,-0.6131286200239036,-3.522846373080813,-2.9501700836627744,0.0
2019-08-12,1.0,-0.0,-1.077688121598799,-0.711390504785138,-3.661099643460312,-2.932445111653218,0.0
2019-08-13,1.0,-0.0,-1.0427456207159178,-0.7229626808834729,-3.746953541507997,-3.0076161462300077,0.0
2019-08-14,1.0,-0.0,-1.0841494722829703,-0.7219739469430446,-3.701625938955976,-3.000665589046306,0.0
2019-08-15,1.0,-0.0,-1.1296058661778186,-0.7514207149404216,-3.5219981668194316,-2.762786434463795,0.0
2019-08-16,1.0,-0.0,-1.1256755518915453,-0.7514885041678117,-3.5069158193642944,-2.7758541723916825,0.0
2019-08-19,1.0,-0.0,-1.061523082515449,-0.7659033078880406,-3.51508542348237,-2.7451835696110507,0.0
2019-08-20,1.0,-0.0,-1.0924170616113744,-0.7822639445862195,-3.524152387896464,-2.7151841049945316,0.0
2019-08-21,1.0,-0.0,-1.0942075111394016,-0.8025825225061382,-3.50759297990361,-2.689097026461762,0.0
2019-08-22,1.0,-0.0,-1.1004252239211074,-0.7703790826020085,-3.4865647335565004,-2.6899484302904186,0.0
2019-08-23,1.0,-0.0,-1.1,-0.7747282608695651,-3.492663043478261,-2.690579710144928,0.0
2019-08-26,1.0,-0.0,-1.0389969659111191,-0.7808316973050151,-3.474299482420132,-2.629662680706764,0.0
2019-08-27,1.0,-0.0,-1.0281777777777776,-0.7734222222222222,-3.462666666666667,-2.624622222222222,0.0
2019-08-28,1.0,-0.0,-0.9966326982720425,-0.7926451041205139,-3.461497563136907,-2.6105449712007087,0.0
2019-08-29,1.0,-0.0,-0.9486434108527132,-0.7995947850599014,-3.4551620859760397,-2.6056201550387597,0.0
2019-08-30,1.0,-0.0,-0.9161455121994186,-0.8246278516691622,-3.4804016559499686,-2.5870694970492383,0.0
2019-09-03,1.0,-0.0,-0.9296482412060302,-0.8429868641452878,-3.4699814863792646,-2.573481442299215,0.0
2019-09-04,1.0,-0.0,-0.8866286716352477,-0.8740026304252522,-3.433669443226655,-2.5737834283209122,0.0
2019-09-05,1.0,-0.0,-0.948263828302216,-0.8896353166986565,-3.410574070842785,-2.476007677543186,0.0
2019-09-06,1.0,-0.0,-0.9273245765641203,-0.9151399930867611,-3.4096094020048393,-2.389474593847217,0.0
2019-09-09,1.0,-0.0,-0.9259163208852005,-0.914073305670816,-3.411134163208852,-2.393326417704011,0.0
2019-09-10,1.0,-0.0,-0.9188886012598153,-0.9157822072655104,-3.415221330572094,-2.378893778583139,0.0
