Date,IWF,IWM,MTUM,NAVI,SPY,VLUE,VXX
2018-11-29,-0.0,-0.8032071416763101,-0.0,1.0,-0.6453298065795999,-0.8577946768060837,0.0
2018-11-30,-0.0,-0.8093199243254008,-0.0,1.0,-0.6546848551229713,-0.855056589996349,0.0
2018-12-03,-0.0,-0.8091020665406176,-0.0,1.0,-0.6537963976515075,-0.8541811788901051,0.0
2018-12-04,-0.0,-0.8157798773412896,-0.0,1.0,-0.6470412729985082,-0.8522791314437262,0.0
2018-12-06,-0.0,-0.7756587283537477,-0.0,1.0,-0.6381948731277819,-0.8351148510347964,0.0
2018-12-07,-0.0,-0.778689058126668,-0.0,1.0,-0.6437219293106815,-0.8321616871704745,0.0
2018-12-10,-0.0,-0.777075404760369,-0.0,1.0,-0.6339418177127008,-0.8141650003225183,0.0
2018-12-11,-0.0,-0.7887181824099994,-0.0,1.0,-0.6262613111125578,-0.8400169259813816,0.0
2018-12-12,-0.0,-0.7921551977530291,-0.0,1.0,-0.6271922662399163,-0.8465985172605245,0.0
2018-12-13,-0.0,-0.7952441696922121,-0.0,1.0,-0.6270565531678278,-0.8485591862100546,0.0
2018-12-14,-0.0,-0.8100082034454471,-0.0,1.0,-0.6215258408531583,-0.8498441345365053,0.0
2018-12-17,-0.0,-0.8081747617332068,-0.0,1.0,-0.614613696656077,-0.8523892182229064,0.0
2018-12-18,-0.0,-0.7992701919004334,-0.0,1.0,-0.6069462092333757,-0.8518880526504414,0.0
2018-12-19,-0.0,-0.8022412441191844,-0.0,1.0,-0.6109840564558285,-0.8538944066910611,0.0
2018-12-20,-0.0,-0.8049347164501457,-0.0,1.0,-0.6121600837723747,-0.855263588468209,0.0
2018-12-21,-0.0,-0.8082379414930045,-0.0,1.0,-0.6170955222907086,-0.8358934220395916,0.0
2018-12-24,-0.0,-0.7883374931120547,-0.0,1.0,-0.6054584940520567,-0.8475900294966128,0.0
2018-12-26,-0.0,-0.7975627793318543,-0.0,1.0,-0.5818783961930484,-0.8359216745442268,0.0
2018-12-27,-0.0,-0.7654556246290337,-0.0,1.0,-0.5272250164006123,-0.8312142700946549,0.0
2018-12-28,-0.0,-0.769132294626409,-0.0,1.0,-0.525088206825491,-0.8281450026540107,0.0
2018-12-31,-0.0,-0.7706505106024172,-0.0,1.0,-0.5247493832172637,-0.827519440367259,0.0
2019-01-02,-0.0,-0.7698645527744835,-0.0,1.0,-0.5217214905436615,-0.8293177704263156,0.0
2019-01-03,-0.0,-0.7827956989247312,-0.0,1.0,-0.5108791903858317,-0.8688804554079697,0.0
2019-01-04,-0.0,-0.7959241706161138,-0.0,1.0,-0.4813586097946288,-0.882306477093207,0.0
2019-01-07,-0.0,-0.7752857988349999,-0.0,1.0,-0.47173161386786283,-0.8679562657695543,0.0
2019-01-08,-0.0,-0.772168445952255,-0.0,1.0,-0.47331071617541787,-0.8669737620218494,0.0
2019-01-09,-0.0,-0.7670376818803633,-0.0,1.0,-0.47273349085934585,-0.8693259544832733,0.0
2019-01-10,-0.0,-0.768967448808116,-0.0,1.0,-0.4723968382398705,-0.8706043443082093,0.0
2019-01-11,-0.0,-0.7521793275217933,-0.0,1.0,-0.4761519302615193,-0.8849937733499378,0.0
2019-01-14,-0.0,-0.7546411662098181,-0.0,1.0,-0.48299277348617,-0.877211562422128,0.0
2019-01-15,-0.0,-0.7483001684236791,-0.0,1.0,-0.48415569833447697,-0.8864699644438898,0.0
2019-01-16,-0.0,-0.7489872234340916,-0.0,1.0,-0.47472732938610157,-0.8925210345902149,0.0
2019-01-17,-0.0,-0.7452677459526775,-0.0,1.0,-0.47412826899128274,-0.8939290161892902,0.0
2019-01-18,-0.0,-0.740077065254848,-0.0,1.0,-0.4855111055418064,-0.9071457661100842,0.0
2019-01-22,-0.0,-0.7541902981527835,-0.0,1.0,-0.34238458857450654,-1.0718925255853744,0.0
2019-01-23,-0.0,-0.7245396825396825,-0.0,1.0,-0.3467301587301587,-1.1033015873015874,0.0
2019-01-24,-0.0,-0.7075342683586172,-0.0,1.0,-0.37970295455268266,-1.0931208854116974,0.0
2019-01-25,-0.0,-0.6888788688846662,-0.0,1.0,-0.2690263776611163,-1.2628103964700956,0.0
2019-01-28,-0.0,-0.6739964533290344,-0.0,1.0,-0.2916008383040465,-1.258616798323392,0.0
2019-01-29,-0.0,-0.6621848739495798,-0.0,1.0,-0.296218487394958,-1.2736586942469295,0.0
2019-01-30,-0.0,-0.6611714507370053,-0.0,1.0,-0.2951900698215671,-1.276118438065684,0.0
2019-01-31,-0.0,-0.6652564268182405,-0.0,1.0,-0.2605929466477199,-1.3036752357576538,0.0
2019-02-01,-0.0,-0.6614927877633999,-0.0,1.0,-0.27077350027429087,-1.2946852108812805,0.0
2019-02-04,-0.0,-0.6564686160095425,-0.0,1.0,-0.27189786904800284,-1.2954640704084592,0.0
2019-02-05,-0.0,-0.6422018348623854,-0.0,1.0,-0.27033639143730887,-1.306486399484951,0.0
2019-02-06,-0.0,-0.6465725222761927,-0.0,1.0,-0.26924437867919065,-1.300929649049442,0.0
2019-02-07,-0.0,-0.6367394020955495,-0.0,1.0,-0.2693133391009004,-1.2981511743407352,0.0
2019-02-08,-0.0,-0.6384938850190993,-0.0,1.0,-0.28379289314030753,-1.2877090488877476,0.0
2019-02-11,-0.0,-0.623278857289924,-0.0,1.0,-0.2855166645219405,-1.3082936559001415,0.0
2019-02-12,-0.0,-0.6333903170660904,-0.0,1.0,-0.29371351159565207,-1.2983904783408058,0.0
2019-02-13,-0.0,-0.6460268317853457,-0.0,1.0,-0.29195691434468524,-1.2869904540763673,0.0
2019-02-14,-0.0,-0.6021758780991736,-0.0,1.0,-0.3271242252066116,-1.2990056818181819,0.0
2019-02-15,-0.0,-0.6025189730340708,-0.0,1.0,-0.3275633780074278,-1.2993702567414824,0.0
2019-02-19,-0.0,-0.5919479096154466,-0.0,1.0,-0.3351706798181994,-1.2962962962962963,0.0
2019-02-20,-0.0,-0.6204794935685904,-0.0,1.0,-0.3753114687857768,-1.3714391541517945,0.0
2019-02-21,-0.0,-0.6133652355597493,-0.0,1.0,-0.3806025476848419,-1.3759857113971827,0.0
2019-02-22,-0.0,-0.6126351351351351,-0.0,1.0,-0.38,-1.3857094594594594,0.0
2019-02-25,-0.0,-0.6104820665807851,-0.0,1.0,-0.38870431893687707,-1.3908739575564444,0.0
2019-02-26,-0.0,-0.6148498143773203,-0.0,1.0,-0.37131285858926766,-1.3887951400607492,0.0
2019-02-27,-0.0,-0.6103720710378824,-0.0,1.0,-0.38213248700114794,-1.3838544128570465,0.0
2019-02-28,-0.0,-0.6116380328754177,-0.0,1.0,-0.38397407769939584,-1.379653694265366,0.0
2019-03-01,-0.0,-0.6132887673452851,-0.0,1.0,-0.3809379114757419,-1.3819845369526318,0.0
2019-03-04,-0.0,-0.601455623694319,-0.0,1.0,-0.38445986926342746,-1.383583799447402,0.0
2019-03-05,-0.0,-0.5891072393300918,-0.0,1.0,-0.4066383036196651,-1.380841437061048,0.0
2019-03-06,-0.0,-0.585956743260114,-0.0,1.0,-0.4052029557647535,-1.3830009785065964,0.0
2019-03-07,-0.0,-0.5571269825234872,-0.0,1.0,-0.42819139980469406,-1.3820251203825302,0.0
2019-03-08,-0.0,-0.5461896510719261,-0.0,1.0,-0.4404919648014134,-1.410865355213536,0.0
2019-03-11,-0.0,-0.5503801630248647,-0.0,1.0,-0.44711966573052947,-1.4273922871429547,0.0
2019-03-12,-0.0,-0.5160822249093109,-0.0,1.0,-0.4685092416652272,-1.4702366557263777,0.0
2019-03-13,-0.0,-0.5271742902755605,-0.0,1.0,-0.48077323523287285,-1.4625876310127022,0.0
2019-03-14,-0.0,-0.5183233450437419,-0.0,1.0,-0.47974788179375905,-1.4461665633395329,0.0
2019-03-15,-0.0,-0.5020015183932638,-0.0,1.0,-0.4850921388639658,-1.4638001242321763,0.0
2019-03-18,-0.0,-0.5118123934449045,-0.0,1.0,-0.49883441773076787,-1.4687032462336036,0.0
2019-03-19,-0.0,-0.5142568673188734,-0.0,1.0,-0.4849423806705428,-1.4823312328099432,0.0
2019-03-20,-0.0,-0.5246805836766041,-0.0,1.0,-0.4843957271521329,-1.4818124694547232,0.0
2019-03-21,-0.0,-0.5078031622443056,-0.0,1.0,-0.4494075060615374,-1.4577399856572075,0.0
2019-03-22,-0.0,-0.5044521607591019,-0.0,1.0,-0.48385876852202014,-1.4496510468594215,0.0
2019-03-25,-0.0,-0.4590896683499386,-0.0,1.0,-0.5026272690050498,-1.4503207315408762,0.0
2019-03-26,-0.0,-0.47238591201863783,-0.0,1.0,-0.4904070165821571,-1.463272577771687,0.0
2019-03-27,-0.0,-0.4650669222606374,-0.0,1.0,-0.49587512408859064,-1.4621914900900284,0.0
2019-03-28,-0.0,-0.4618283991228071,-0.0,1.0,-0.4919476425438597,-1.4727590460526316,0.0
2019-03-29,-0.0,-0.4657454395830476,-0.0,1.0,-0.4913249211356467,-1.4717802770539021,0.0
2019-04-01,-0.0,-0.48234606525251833,-0.0,1.0,-0.4998109120913123,-1.4558393784164747,0.0
2019-04-02,-0.0,-0.48697602208038643,-0.0,1.0,-0.5122649646368812,-1.4508193893393135,0.0
2019-04-03,-0.0,-0.48902561266461575,-0.0,1.0,-0.5046144274307836,-1.4628599080571012,0.0
2019-04-04,-0.0,-0.4876327533123465,-0.0,1.0,-0.4965579271456741,-1.475179022382122,0.0
2019-04-05,-0.0,-0.4781478529095761,-0.0,1.0,-0.4990468928707587,-1.4886493605517623,0.0
2019-04-08,-0.0,-0.4715785098202224,-0.0,1.0,-0.5058367106584918,-1.4865080189822995,0.0
2019-04-09,-0.0,-0.4547821558757161,-0.0,1.0,-0.5420933865648326,-1.4747439680611008,0.0
2019-04-10,-0.0,-0.44130593005926594,-0.0,1.0,-0.5302394898277475,-1.4942986864450836,0.0
2019-04-11,-0.0,-0.44461778471138846,-0.0,1.0,-0.5288264863927891,-1.4933263997226558,0.0
2019-04-12,-0.0,-0.4435509029775728,-0.0,1.0,-0.5294810911990017,-1.4932926617907032,0.0
2019-04-15,-0.0,-0.44230769230769235,-0.0,1.0,-0.5382181110029212,-1.4970093197941299,0.0
2019-04-16,-0.0,-0.44883340867206784,-0.0,1.0,-0.5364929239542404,-1.4918808025313814,0.0
2019-04-17,-0.0,-0.4291179744017808,-0.0,1.0,-0.55460489705064,-1.4943308291597106,0.0
2019-04-18,-0.0,-0.44092871066555284,-0.0,1.0,-0.5503341687552213,-1.4896616541353385,0.0
2019-04-22,-0.0,-0.4420747670075744,-0.0,1.0,-0.557436559740305,-1.4910119026842121,0.0
2019-04-23,-0.0,-0.4592202905619622,-0.0,1.0,-0.5509180225063581,-1.4737832282339824,0.0
2019-04-24,-0.0,-0.47812771880981386,-0.0,1.0,-0.5371846180615973,-1.464764224812946,0.0
2019-04-25,-0.0,-0.5196977684062555,-0.0,1.0,-0.5554735547355474,-1.4391495343524863,0.0
2019-04-26,-0.0,-0.5063393960798164,-0.0,1.0,-0.6125728412502207,-1.4127847430690446,0.0
2019-04-29,-0.0,-0.4985880691846099,-0.0,1.0,-0.6103070949523474,-1.4209318743381576,0.0
2019-04-30,-0.0,-0.5020631281960852,-0.0,1.0,-0.6129430435549286,-1.4117439605007933,0.0
2019-05-01,-0.0,-0.46986122391327384,-0.0,1.0,-0.6461386348388009,-1.41519827677531,0.0
2019-05-02,-0.0,-0.4651565481659481,-0.0,1.0,-0.6343911230475652,-1.434306311400099,0.0
2019-05-03,-0.0,-0.47906055461233726,-0.0,1.0,-0.627016129032258,-1.4309917940011316,0.0
2019-05-06,-0.0,-0.45082314703596416,-0.0,1.0,-0.6375326785840458,-1.4444993994206177,0.0
2019-05-07,-0.0,-0.45478638821159756,-0.0,1.0,-0.6335206191031485,-1.4453867627831372,0.0
2019-05-08,-0.0,-0.4635063429033278,-0.0,1.0,-0.6367150437502196,-1.4138876199177706,0.0
2019-05-09,-0.0,-0.46363061353573687,-0.0,1.0,-0.6383442265795206,-1.4119755429053342,0.0
2019-05-10,-0.0,-0.4609742401909173,-0.0,1.0,-0.6430476591563136,-1.4054888748508456,0.0
2019-05-13,-0.0,-0.45924208899659325,-0.0,1.0,-0.6451023776911461,-1.4077547149931515,0.0
2019-05-14,-0.0,-0.4689357290946787,-0.0,1.0,-0.6221838286109191,-1.3643054595715274,0.0
2019-05-15,-0.0,-0.46990700729422336,-0.0,1.0,-0.6344591558059943,-1.3525771770318387,0.0
2019-05-16,-0.0,-0.4696623771966238,-0.0,1.0,-0.6369171163691711,-1.3526705410267053,0.0
2019-05-17,-0.0,-0.4740288836039018,-0.0,1.0,-0.6204804742701548,-1.3521869506772826,0.0
2019-05-20,-0.0,-0.46449857029662045,-0.0,1.0,-0.6242119406070211,-1.3563578737037931,0.0
2019-05-21,-0.0,-0.45222252709562355,-0.0,1.0,-0.6251543421594183,-1.3524488955961038,0.0
2019-05-22,-0.0,-0.4470047663134794,-0.0,1.0,-0.6297020196824744,-1.3522957171758736,0.0
2019-05-23,-0.0,-0.4467552077971104,-0.0,1.0,-0.6267545214317581,-1.3583170321562168,0.0
2019-05-24,-0.0,-0.43389702861837603,-0.0,1.0,-0.6237505134876079,-1.3656031767766672,0.0
2019-05-28,-0.0,-0.4421063436665982,-0.0,1.0,-0.6139396427838226,-1.365564907958667,0.0
2019-05-29,-0.0,-0.4648054951033732,-0.0,1.0,-0.6061275843307943,-1.3294681719260064,0.0
2019-05-30,-0.0,-0.4615072659682325,-0.0,1.0,-0.5914836093274756,-1.3265292328489353,0.0
2019-05-31,-0.0,-0.47231775574887047,-0.0,1.0,-0.5873626003102029,-1.31205745498685,0.0
2019-06-03,-0.0,-0.4871238184308093,-0.0,1.0,-0.5806473162096263,-1.2723537860315977,0.0
2019-06-04,-0.0,-0.4712124255205195,-0.0,1.0,-0.633360112472384,-1.2428198433420365,0.0
2019-06-05,-0.0,-0.4652274991697111,-0.0,1.0,-0.6428761208900697,-1.2130521421454667,0.0
2019-06-06,-0.0,-0.48235606261607855,-0.0,1.0,-0.6124966834704165,-1.2216768373573892,0.0
2019-06-07,-0.0,-0.49003283691001365,-0.0,1.0,-0.6104680088891837,-1.2163587515340477,0.0
2019-06-10,-0.0,-0.4947633567546069,-0.0,1.0,-0.5937624287418799,-1.2258053824738169,0.0
2019-06-11,-0.0,-0.4980873498985464,-0.0,1.0,-0.5948508132920866,-1.2333765758573663,0.0
2019-06-12,-0.0,-0.5017459842362566,-0.0,1.0,-0.5925371645216003,-1.2314011107785425,0.0
2019-06-13,-0.0,-0.5132039028938693,-0.0,1.0,-0.5935595590928769,-1.223384062073329,0.0
2019-06-14,-0.0,-0.5103365624687906,-0.0,1.0,-0.6046140017976631,-1.2140883518093146,0.0
2019-06-17,-0.0,-0.5056426645361031,-0.0,1.0,-0.6112054329371818,-1.2121575285462234,0.0
2019-06-18,-0.0,-0.487113659853966,-0.0,1.0,-0.6209782282532591,-1.2260194045277233,0.0
2019-06-19,-0.0,-0.49576285268020337,-0.0,1.0,-0.6224120168821242,-1.2050779302781562,0.0
2019-06-20,-0.0,-0.49920149055097157,-0.0,1.0,-0.6217726909768432,-1.2061485227575193,0.0
2019-06-21,-0.0,-0.501232347455369,-0.0,1.0,-0.6260991207034373,-1.2033040234479082,0.0
2019-06-24,-0.0,-0.5007494254404956,-0.0,1.0,-0.6265529760516937,-1.2034773340438996,0.0
2019-06-25,-0.0,-0.5378735001828031,-0.0,1.0,-0.5959052082294678,-1.1899159105261408,0.0
2019-06-26,-0.0,-0.5338410882362724,-0.0,1.0,-0.5735191405860246,-1.218545248944025,0.0
2019-06-27,-0.0,-0.5278128950695322,-0.0,1.0,-0.5848027147514804,-1.2142857142857142,0.0
2019-06-28,-0.0,-0.5257858709377285,-0.0,1.0,-0.5833388715358544,-1.2137967701202899,0.0
2019-07-01,-0.0,-0.5366716245248719,-0.0,1.0,-0.5656255164435631,-1.2029416625351181,0.0
2019-07-02,-0.0,-0.5422995641262712,-0.0,1.0,-0.5566305639941883,-1.2031435741645755,0.0
2019-07-03,-0.0,-0.5333245129494262,-0.0,1.0,-0.5721231766612642,-1.2021962755928952,0.0
2019-07-05,-0.0,-0.5222651988495488,-0.0,1.0,-0.5773413997156931,-1.206254752223214,0.0
2019-07-08,-0.0,-0.5265630168706582,-0.0,1.0,-0.5731061859080383,-1.2083030102547136,0.0
2019-07-09,-0.0,-0.5367041323416604,-0.0,1.0,-0.5877330487276123,-1.2107861121302073,0.0
2019-07-10,-0.0,-0.5389291559504326,-0.0,1.0,-0.5837536323858513,-1.2174421323357494,0.0
2019-07-11,-0.0,-0.5229447373559851,-0.0,1.0,-0.5680531146260497,-1.1635748226257894,0.0
2019-07-12,-0.0,-0.523708790314707,-0.0,1.0,-0.5667979301591435,-1.163960035148241,0.0
2019-07-15,-0.0,-0.5556712774613506,-0.0,1.0,-0.5543694060211554,-1.1446704637917005,0.0
2019-07-16,-0.0,-0.5691154911223326,-0.0,1.0,-0.5616549926698159,-1.1271216810555464,0.0
2019-07-17,-0.0,-0.5915845608558514,-0.0,1.0,-0.5464507527720872,-1.113679966182161,0.0
2019-07-18,-0.0,-0.5928332412852084,-0.0,1.0,-0.5468633247782724,-1.1090932718235278,0.0
2019-07-19,-0.0,-0.5955213208528342,-0.0,1.0,-0.5433567342693707,-1.111219448777951,0.0
2019-07-22,-0.0,-0.5866814144897362,-0.0,1.0,-0.547545463417808,-1.1189693874231432,0.0
2019-07-23,-0.0,-0.5929865651735468,-0.0,1.0,-0.5438339676653329,-1.1161640805438988,0.0
2019-07-24,-0.0,-0.5927841759385777,-0.0,1.0,-0.5437569132669661,-1.1167610124276142,0.0
2019-07-25,-0.0,-0.6539804114277968,-0.0,1.0,-0.5397702240146406,-1.1952756972921679,0.0
2019-07-26,-0.0,-0.6722105769561183,-0.0,1.0,-0.5531768667743377,-1.2109205869214117,0.0
2019-07-29,-0.0,-0.6504199366652897,-0.0,1.0,-0.558825554178714,-1.2328239019688834,0.0
2019-07-30,-0.0,-0.6418311460163273,-0.0,1.0,-0.5650855981536977,-1.23767696600186,0.0
2019-07-31,-0.0,-0.6512509476876422,-0.0,1.0,-0.5601006271969123,-1.2347853056723415,0.0
2019-08-01,-0.0,-0.662363592550518,-0.0,1.0,-0.5538572756377156,-1.2262384247306275,0.0
2019-08-02,-0.0,-0.6574811256005492,-0.0,1.0,-0.5590940288263556,-1.215133836650652,0.0
2019-08-05,-0.0,-0.6554183813443073,-0.0,1.0,-0.5521947873799725,-1.2217421124828531,0.0
2019-08-06,-0.0,-0.656729102219805,-0.0,1.0,-0.5291498113335826,-1.213515994153041,0.0
2019-08-07,-0.0,-0.659039212357834,-0.0,1.0,-0.5200135800373451,-1.2159565438804958,0.0
2019-08-08,-0.0,-0.6616204473711008,-0.0,1.0,-0.5200095040901531,-1.2126540171752487,0.0
2019-08-09,-0.0,-0.6518861234000879,-0.0,1.0,-0.5040694336564115,-1.2211678092600722,0.0
2019-08-12,-0.0,-0.6490653890275998,-0.0,1.0,-0.5183885552331466,-1.2065928875092786,0.0
2019-08-13,-0.0,-0.6439358187824447,-0.0,1.0,-0.513618283556934,-1.2133081642284096,0.0
2019-08-14,-0.0,-0.6523900702072626,-0.0,1.0,-0.4965232288622392,-1.2102858678491046,0.0
2019-08-15,-0.0,-0.6714882887665051,-0.0,1.0,-0.4854687811027801,-1.1606728153407204,0.0
2019-08-16,-0.0,-0.667153139407609,-0.0,1.0,-0.4859199310093204,-1.1637865269163157,0.0
2019-08-19,-0.0,-0.6553810547197885,-0.0,1.0,-0.4905273598941974,-1.1604562737642585,0.0
2019-08-20,-0.0,-0.6593308697373631,-0.0,1.0,-0.48637323478949457,-1.1537547842153886,0.0
2019-08-21,-0.0,-0.6601516150296638,-0.0,1.0,-0.48948582729070533,-1.146341463414634,0.0
2019-08-22,-0.0,-0.6615187038988409,-0.0,1.0,-0.49091148577449945,-1.1405426765015807,0.0
2019-08-23,-0.0,-0.6635372401752478,-0.0,1.0,-0.49299996705866844,-1.1375959416279604,0.0
2019-08-26,-0.0,-0.656758877771238,-0.0,1.0,-0.48482767641096075,-1.1283434700150416,0.0
2019-08-27,-0.0,-0.6563500882410616,-0.0,1.0,-0.48251519707170404,-1.1293221779201257,0.0
2019-08-28,-0.0,-0.6574527870352219,-0.0,1.0,-0.4737633143828007,-1.1361171012219826,0.0
2019-08-29,-0.0,-0.6654190398698128,-0.0,1.0,-0.4690642799023596,-1.1201952807160291,0.0
2019-08-30,-0.0,-0.6585484656600098,-0.0,1.0,-0.47348595551225847,-1.1152135086864752,0.0
2019-09-03,-0.0,-0.6668182704177766,-0.0,1.0,-0.47953349360015596,-1.1023325319992203,0.0
2019-09-04,-0.0,-0.6665261246067525,-0.0,1.0,-0.47419972107806574,-1.1025524600265948,0.0
2019-09-05,-0.0,-0.6838855665104251,-0.0,1.0,-0.4710198803943753,-1.077679004363989,0.0
2019-09-06,-0.0,-0.6818137808617073,-0.0,1.0,-0.4801355494594159,-1.0654187510085527,0.0
2019-09-09,-0.0,-0.6824049570773897,-0.0,1.0,-0.480345962692829,-1.06451300587362,0.0
2019-09-10,-0.0,-0.6830634516949425,-0.0,1.0,-0.48478897723980297,-1.0514116472974278,0.0
2019-09-11,-0.0,-0.6747375877390688,-0.0,1.0,-0.5069225320368342,-1.0381222229377294,0.0
2019-09-12,-0.0,-0.6419856152067814,-0.0,1.0,-0.52189827896224,-1.0470074492679167,0.0
2019-09-13,-0.0,-0.6386926929497881,-0.0,1.0,-0.5178502632592783,-1.0539039424682164,0.0
2019-09-16,-0.0,-0.63941057497833,-0.0,1.0,-0.517384185688144,-1.0536132781148673,0.0
2019-09-17,-0.0,-0.6674039879463999,-0.0,1.0,-0.5036866063986665,-1.0346541001474643,0.0
2019-09-18,-0.0,-0.6718073679823015,-0.0,1.0,-0.4981884638814966,-1.0362627849562345,0.0
2019-09-19,-0.0,-0.6664955564824023,-0.0,1.0,-0.5094484904873431,-1.032403991145048,0.0
2019-09-20,-0.0,-0.6760011561064903,-0.0,1.0,-0.5109669546228203,-1.0244388066411896,0.0
2019-09-23,-0.0,-0.6774659645517597,-0.0,1.0,-0.5061328024659645,-1.0272604675057797,0.0
2019-09-24,-0.0,-0.6793356036753839,-0.0,1.0,-0.5087708025444966,-1.0246417785773951,0.0
