Date,ADNT,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-11-21,1.0,-0.24071499503475674,-1.9670969877524,-0.0,-1.6080105925190336,-1.8044356173452503,0.0
2018-11-23,1.0,-0.24286283362103306,-1.9789536582127207,-0.0,-1.6097463816226265,-1.8076616651175144,0.0
2018-11-26,1.0,-0.24310275889644142,-2.001865920298547,-0.0,-1.6113554578168732,-1.8076769292283088,0.0
2018-11-27,1.0,-0.2200675094314647,-2.0052948573697797,-0.0,-1.5979217684823614,-1.795287576940896,0.0
2018-11-28,1.0,-0.22081490416834207,-2.0644685698967966,-0.0,-1.6081624447125051,-1.808068623508913,0.0
2018-11-29,1.0,-0.16424389923041505,-2.026442149575742,-0.0,-1.5858054331381963,-1.801223442741564,0.0
2018-11-30,1.0,-0.16281975406062996,-2.0267639902676398,-0.0,-1.5861116591043598,-1.800223581245479,0.0
2018-12-03,1.0,-0.1594088669950739,-2.0260755336617406,-0.0,-1.584367816091954,-1.7982922824302134,0.0
2018-12-04,1.0,-0.15142183200104833,-2.0255536626916526,-0.0,-1.5798060542523915,-1.7953741318306904,0.0
2018-12-06,1.0,-0.10858363704913912,-1.90103053914792,-0.0,-1.5453060198567299,-1.7289179338946838,0.0
2018-12-07,1.0,-0.09971025447215923,-1.9076593600403124,-0.0,-1.5516502897455278,-1.7397959183673468,0.0
2018-12-10,1.0,-0.04810016735882973,-1.9039856195375937,-0.0,-1.537221843426517,-1.7091055600322318,0.0
2018-12-11,1.0,-0.03139013452914798,-1.91965620328849,-0.0,-1.5415421026407574,-1.7355505729945193,0.0
2018-12-12,1.0,-0.027909887359199,-1.9301001251564456,-0.0,-1.5498748435544432,-1.7499374217772214,0.0
2018-12-13,1.0,-0.02742299023290759,-1.9228024042073628,-0.0,-1.56267217630854,-1.7479964938642625,0.0
2018-12-14,1.0,-0.03541927409261577,-1.902127659574468,-0.0,-1.5727784730913643,-1.747496871088861,0.0
2018-12-17,1.0,-0.0027380211574362166,-1.900062227753578,-0.0,-1.550031113876789,-1.7699439950217797,0.0
2018-12-18,1.0,-0.0,-1.8707827052365387,-0.0,-1.5301918213779067,-1.766915438228582,0.0
2018-12-19,1.0,-0.0,-1.872060729494538,-0.0,-1.531876812935876,-1.7677590569647597,0.0
2018-12-20,1.0,-0.0,-1.8473155396659064,-0.0,-1.5536583862417555,-1.763114097269309,0.0
2018-12-21,1.0,-0.0,-1.8456166145929056,-0.0,-1.5513692335967655,-1.7292777063039886,0.0
2018-12-24,1.0,-0.0,-1.8024489301085045,-0.0,-1.5222767775959265,-1.7369824816633328,0.0
2018-12-26,1.0,-0.0,-1.8212163054571653,-0.0,-1.473614696523984,-1.708651017590202,0.0
2018-12-27,1.0,-0.0,-1.7294469357249624,-0.0,-1.3173508106243532,-1.702311141773025,0.0
2018-12-28,1.0,-0.0,-1.746596677434241,-0.0,-1.3199123211813568,-1.7018343331795112,0.0
2018-12-31,1.0,-0.0,-1.744128339777252,-0.0,-1.3224075249581626,-1.7041375728547523,0.0
2019-01-02,1.0,-0.0,-1.7516230002318571,-0.0,-1.3261071180153026,-1.7186992812427544,0.0
2019-01-03,1.0,-0.0,-1.7548342140409965,-0.0,-1.3238487892689157,-1.7282387782358748,0.0
2019-01-04,1.0,-0.0,-1.7545789655569637,-0.0,-1.2793456975002881,-1.72578044004147,0.0
2019-01-07,1.0,-0.0,-1.699682503685225,-0.0,-1.2741240503458442,-1.695770495521034,0.0
2019-01-08,1.0,-0.0,-1.7182528368592118,-0.0,-1.2779836916234248,-1.7059360209842047,0.0
2019-01-09,1.0,-0.0,-1.7573376473307138,-0.0,-1.3039057083429626,-1.7164317078807487,0.0
2019-01-10,1.0,-0.0,-1.7738670079702137,-0.0,-1.3128745127697947,-1.730932573157252,0.0
2019-01-11,1.0,-0.0,-1.7585101422242948,-0.0,-1.3209955700629519,-1.7493588249009093,0.0
2019-01-14,1.0,-0.0,-1.7701102490812577,-0.0,-1.3385638453012891,-1.7245522953975385,0.0
2019-01-15,1.0,-0.0,-1.7578972044775243,-0.0,-1.346715114575397,-1.7560804079001349,0.0
2019-01-16,1.0,-0.0,-1.7533805537669027,-0.0,-1.3316747643856464,-1.7686589006614764,0.0
2019-01-17,1.0,-0.0,-1.749749277328771,-0.0,-1.3577960002359744,-1.7918706860952158,0.0
2019-01-18,1.0,-0.0,-1.733994536168191,-0.0,-1.3690462050124719,-1.8359068773013423,0.0
2019-01-22,1.0,-0.0,-1.8139982610855796,-0.0,-1.38156750714197,-2.0148428766612843,0.0
2019-01-23,1.0,-0.0,-1.7757330006238303,-0.0,-1.3932626325639428,-2.06930754834685,0.0
2019-01-24,1.0,-0.0,-1.785405845171788,-0.0,-1.3957068652606548,-2.077101195318856,0.0
2019-01-25,1.0,-0.0,-1.756602426837973,-0.0,-1.4577898903380702,-2.274479268055285,0.0
2019-01-28,1.0,-0.0,-1.732865588254401,-0.0,-1.4914571558500616,-2.272071720912103,0.0
2019-01-29,1.0,-0.0,-1.73003579563944,-0.0,-1.492873413602343,-2.285388870810283,0.0
2019-01-30,1.0,-0.0,-1.7239698427141557,-0.0,-1.485376316131548,-2.290068893799558,0.0
2019-01-31,1.0,-0.0,-1.749055374592834,-0.0,-1.4399348534201954,-2.3256677524429965,0.0
2019-02-01,1.0,-0.0,-1.7468387433189938,-0.0,-1.4528744622604615,-2.3182766262547254,0.0
2019-02-04,1.0,-0.0,-1.7518885126334982,-0.0,-1.4462099505079447,-2.3140791872883564,0.0
2019-02-05,1.0,-0.0,-1.725338867630845,-0.0,-1.4184447759258059,-2.341721252999546,0.0
2019-02-06,1.0,-0.0,-1.7161256748845377,-0.0,-1.4384960645287193,-2.3502894685487545,0.0
2019-02-07,1.0,-0.0,-1.7174667627218547,-0.0,-1.4415482349859192,-2.3902023708166875,0.0
2019-02-08,1.0,-0.0,-1.7336289222373804,-0.0,-1.5500682128240109,-2.5375170532060025,0.0
2019-02-11,1.0,-0.0,-1.717394279458054,-0.0,-1.56432188312577,-2.5610373614342414,0.0
2019-02-12,1.0,-0.0,-1.7386145404663922,-0.0,-1.5754458161865568,-2.5446502057613167,0.0
2019-02-13,1.0,-0.0,-1.761503120071316,-0.0,-1.5676472605088119,-2.5281492148391966,0.0
2019-02-14,1.0,-0.0,-1.7428472940365392,-0.0,-1.6019303688383315,-2.549396759738021,0.0
2019-02-15,1.0,-0.0,-1.768280052475316,-0.0,-1.5943519988952566,-2.5420147759442107,0.0
2019-02-19,1.0,-0.0,-1.7505173127327909,-0.0,-1.6062215477996964,-2.5407642433439097,0.0
2019-02-20,1.0,-0.0,-1.7564226519337016,-0.0,-1.6119475138121546,-2.537707182320442,0.0
2019-02-21,1.0,-0.0,-1.7865887590428493,-0.0,-1.6226349471341124,-2.546814134668893,0.0
2019-02-22,1.0,-0.0,-1.7856645305098915,-0.0,-1.624965171356924,-2.5550989133463364,0.0
2019-02-25,1.0,-0.0,-1.7902083187206286,-0.0,-1.6539945290032965,-2.569895489934769,0.0
2019-02-26,1.0,-0.0,-1.7924435721295386,-0.0,-1.6504976868077947,-2.5667320902845927,0.0
2019-02-27,1.0,-0.0,-1.7963235810004912,-0.0,-1.6584578685189084,-2.5612853434364697,0.0
2019-02-28,1.0,-0.0,-1.7926914968376668,-0.0,-1.6597329585382992,-2.574912157413914,0.0
2019-03-01,1.0,-0.0,-1.7968793927466968,-0.0,-1.654905819510824,-2.5766095023896542,0.0
2019-03-04,1.0,-0.0,-1.7884047786366828,-0.0,-1.6427969079409697,-2.596205200281096,0.0
2019-03-05,1.0,-0.0,-1.7620320855614973,-0.0,-1.6785814804390655,-2.5956937799043063,0.0
2019-03-06,1.0,-0.0,-1.7612612612612613,-0.0,-1.6779983108108107,-2.599028716216216,0.0
2019-03-07,1.0,-0.0,-1.767704582362494,-0.0,-1.6752806608769328,-2.6175951422721173,0.0
2019-03-08,1.0,-0.0,-1.7520885398072115,-0.0,-1.736237058193502,-2.6519814352017135,0.0
2019-03-11,1.0,-0.0,-1.7597915007601534,-0.0,-1.7658727285890103,-2.713965105335553,0.0
2019-03-12,1.0,-0.0,-1.6947693665857426,-0.0,-1.836901346281174,-2.8250570146398886,0.0
2019-03-13,1.0,-0.0,-1.7271453848422293,-0.0,-1.8405337658507814,-2.804777351813624,0.0
2019-03-14,1.0,-0.0,-1.7463703703703701,-0.0,-1.8454074074074072,-2.8156296296296293,0.0
2019-03-15,1.0,-0.0,-1.7431103828392671,-0.0,-1.8613883509608224,-2.8437360345598095,0.0
2019-03-18,1.0,-0.0,-1.784449114380066,-0.0,-1.8701591113779648,-2.850645451816271,0.0
2019-03-19,1.0,-0.0,-1.79669209274224,-0.0,-1.8809757571180425,-2.8746318253908316,0.0
2019-03-20,1.0,-0.0,-1.8079635949943118,-0.0,-1.887599544937429,-2.888737201365188,0.0
2019-03-21,1.0,-0.0,-1.814498933901919,-0.0,-1.890115747791654,-2.9102954614681695,0.0
2019-03-22,1.0,-0.0,-1.7994046256010994,-0.0,-1.9409968704679035,-2.8926036180444243,0.0
2019-03-25,1.0,-0.0,-1.6494296007205043,-0.0,-1.965851095767037,-2.889972981086761,0.0
2019-03-26,1.0,-0.0,-1.6858765619083682,-0.0,-1.972964786065884,-2.9139719803104884,0.0
2019-03-27,1.0,-0.0,-1.6504612127627403,-0.0,-1.992363526387419,-2.9181158324512326,0.0
2019-03-28,1.0,-0.0,-1.653174362089915,-0.0,-1.9970382746051032,-2.9439550425273393,0.0
2019-03-29,1.0,-0.0,-1.6491494532199271,-0.0,-1.996278857837181,-2.9488153098420415,0.0
2019-04-01,1.0,-0.0,-1.6662357414448667,-0.0,-1.998403041825095,-2.94,0.0
2019-04-02,1.0,-0.0,-1.679865206402696,-0.0,-2.0284138776135405,-2.9504480355364944,0.0
2019-04-03,1.0,-0.0,-1.681738199066636,-0.0,-2.0294545176344583,-2.9393313441970776,0.0
2019-04-04,1.0,-0.0,-1.6830521472392639,-0.0,-2.0149539877300615,-2.970705521472393,0.0
2019-04-05,1.0,-0.0,-1.678077428328568,-0.0,-2.03392318986168,-3.0154547562012213,0.0
2019-04-08,1.0,-0.0,-1.6706545230009262,-0.0,-2.035427601111454,-3.01242667489966,0.0
2019-04-09,1.0,-0.0,-1.6420930232558137,-0.0,-2.0999999999999996,-3.00984496124031,0.0
2019-04-10,1.0,-0.0,-1.6219814241486066,-0.0,-2.1181114551083593,-2.9998452012383896,0.0
2019-04-11,1.0,-0.0,-1.6642879548306149,-0.0,-2.161856963613551,-3.015762233375157,0.0
2019-04-12,1.0,-0.0,-1.6632677072711586,-0.0,-2.162287238214762,-3.0181975056867207,0.0
2019-04-15,1.0,-0.0,-1.6936702689526284,-0.0,-2.3261558462663525,-3.105549687169903,0.0
2019-04-16,1.0,-0.0,-1.7414763041254688,-0.0,-2.5486703034435734,-3.2335492669621546,0.0
2019-04-17,1.0,-0.0,-1.7007498295841854,-0.0,-2.5686775732788,-3.251278118609407,0.0
2019-04-18,1.0,-0.0,-1.6603502241773116,-0.0,-2.5599357076389477,-3.2392352592843245,0.0
2019-04-22,1.0,-0.0,-1.6532305868405452,-0.0,-2.5660089762045897,-3.2488779744262852,0.0
2019-04-23,1.0,-0.0,-1.6524978831498731,-0.0,-2.5663844199830654,-3.248433530906012,0.0
2019-04-24,1.0,-0.0,-1.6055966658161096,-0.0,-2.5980267074934082,-3.3019477757931446,0.0
2019-04-25,1.0,-0.0,-1.5841836734693877,-0.0,-2.6125000000000003,-3.30671768707483,0.0
2019-04-26,1.0,-0.0,-1.5745898838004102,-0.0,-2.622693096377307,-3.3468045112781954,0.0
2019-04-29,1.0,-0.0,-1.5811365970558027,-0.0,-2.6302636083533035,-3.3473981513180417,0.0
2019-04-30,1.0,-0.0,-1.5819847589690899,-0.0,-2.630190941005223,-3.3501155920883634,0.0
2019-05-01,1.0,-0.0,-1.5862305777319943,-0.0,-2.659541591552923,-3.3386556785990216,0.0
2019-05-02,1.0,-0.0,-1.5877908474285225,-0.0,-2.632866832660771,-3.365244268910449,0.0
2019-05-03,1.0,-0.0,-1.6094368865162736,-0.0,-2.6336318236610987,-3.3672292061305322,0.0
2019-05-06,1.0,-0.0,-1.5686829686829686,-0.0,-2.6361218361218364,-3.3752037752037753,0.0
2019-05-07,1.0,-0.0,-1.565269666781175,-0.0,-2.636894537959464,-3.385949845413947,0.0
2019-05-08,1.0,-0.0,-1.5796780512733157,-0.0,-2.602674388893621,-3.3348948130482925,0.0
2019-05-09,1.0,-0.0,-1.5772046305754173,-0.0,-2.616870956758597,-3.3180966973101804,0.0
2019-05-10,1.0,-0.0,-1.5758917170341364,-0.0,-2.618030135353707,-3.3189750574614796,0.0
2019-05-13,1.0,-0.0,-1.5742616392884503,-0.0,-2.6146054983402847,-3.3224955315345985,0.0
2019-05-14,1.0,-0.0,-1.461493337802732,-0.0,-2.6278387664459903,-3.2907902455375844,0.0
2019-05-15,1.0,-0.0,-1.4748490945674044,-0.0,-2.6540912139503687,-3.2546948356807515,0.0
2019-05-16,1.0,-0.0,-1.4852830188679247,-0.0,-2.6455345911949686,-3.2548427672955973,0.0
2019-05-17,1.0,-0.0,-1.5002597402597402,-0.0,-2.72025974025974,-3.4374891774891774,0.0
2019-05-20,1.0,-0.0,-1.470893970893971,-0.0,-2.7396049896049894,-3.452096327096327,0.0
2019-05-21,1.0,-0.0,-1.4715805865559304,-0.0,-2.7298209187645988,-3.449865905355135,0.0
2019-05-22,1.0,-0.0,-1.4525086505190312,-0.0,-2.7514705882352946,-3.4465397923875436,0.0
2019-05-23,1.0,-0.0,-1.4551110343039835,-0.0,-2.751231314265964,-3.4344595178432558,0.0
2019-05-24,1.0,-0.0,-1.3833000607586148,-0.0,-2.804964846801493,-3.4915371929520007,0.0
2019-05-28,1.0,-0.0,-1.3346309947817443,-0.0,-2.5845274579640516,-3.3637869626439163,0.0
2019-05-29,1.0,-0.0,-1.359920073266173,-0.0,-2.626509033386063,-3.3391890766797103,0.0
2019-05-30,1.0,-0.0,-1.3532342439591465,-0.0,-2.6129701901519558,-3.3372913725815825,0.0
2019-05-31,1.0,-0.0,-1.3543673198272996,-0.0,-2.611341746927931,-3.3371803387578876,0.0
2019-06-03,1.0,-0.0,-1.3618231270089838,-0.0,-2.610566224346823,-3.2695128987060085,0.0
2019-06-04,1.0,-0.0,-1.3518457481872117,-0.0,-2.6300263678312463,-3.2580751483190507,0.0
2019-06-05,1.0,-0.0,-1.3139741518578354,-0.0,-2.6047657512116316,-3.158804523424879,0.0
2019-06-06,1.0,-0.0,-1.31412173631881,-0.0,-2.612965807129577,-3.1563333602780697,0.0
2019-06-07,1.0,-0.0,-1.329911904954336,-0.0,-2.6034914733694334,-3.148791723914976,0.0
2019-06-10,1.0,-0.0,-1.332768771675135,-0.0,-2.5857730462134043,-3.146624727800629,0.0
2019-06-11,1.0,-0.0,-1.3422179145464825,-0.0,-2.589451579032388,-3.14514174945481,0.0
2019-06-12,1.0,-0.0,-1.3390641472711051,-0.0,-2.602384234855243,-3.168275079069013,0.0
2019-06-13,1.0,-0.0,-1.369388418998048,-0.0,-2.5998698763825634,-3.1634677944046845,0.0
2019-06-14,1.0,-0.0,-1.3582744333414574,-0.0,-2.6216589487366964,-3.1442034283857336,0.0
2019-06-17,1.0,-0.0,-1.3550954120990661,-0.0,-2.6185952090946003,-3.1464880227365004,0.0
2019-06-18,1.0,-0.0,-1.3690582595270984,-0.0,-2.6159908994880965,-3.1404078979442596,0.0
2019-06-19,1.0,-0.0,-1.3651962768110077,-0.0,-2.6164305949008497,-3.1122622420072843,0.0
2019-06-20,1.0,-0.0,-1.3741584881174467,-0.0,-2.6202449509287047,-3.1165544650823267,0.0
2019-06-21,1.0,-0.0,-1.3797971602434076,-0.0,-2.6202839756592295,-3.113509127789047,0.0
2019-06-24,1.0,-0.0,-1.3411525974025973,-0.0,-2.6116883116883116,-3.1641233766233765,0.0
2019-06-25,1.0,-0.0,-1.3316305846103949,-0.0,-2.615584204978513,-3.1611935457715075,0.0
2019-06-26,1.0,-0.0,-1.3286468915075171,-0.0,-2.5779764323445753,-3.22015440877692,0.0
2019-06-27,1.0,-0.0,-1.30137543745422,-0.0,-2.5845202246276555,-3.252787498982665,0.0
2019-06-28,1.0,-0.0,-1.2741607737950094,-0.0,-2.6008290660814435,-3.25319027879379,0.0
2019-07-01,1.0,-0.0,-1.2614835254017205,-0.0,-2.619461126440513,-3.234621003083915,0.0
2019-07-02,1.0,-0.0,-1.2748073022312374,-0.0,-2.6016227180527385,-3.237160243407708,0.0
2019-07-03,1.0,-0.0,-1.2788508359032624,-0.0,-2.598198344424606,-3.2385164745982795,0.0
2019-07-05,1.0,-0.0,-1.2866283307686077,-0.0,-2.579169028913906,-3.2333360330444645,0.0
2019-07-08,1.0,-0.0,-1.284859268845034,-0.0,-2.5783726949207377,-3.2248463280491753,0.0
2019-07-09,1.0,-0.0,-1.2750484809308338,-0.0,-2.5750646412411116,-3.2300420168067228,0.0
2019-07-10,1.0,-0.0,-1.2602717567130377,-0.0,-2.58637981235846,-3.2413458427693302,0.0
2019-07-11,1.0,-0.0,-1.2489301574485265,-0.0,-2.599596285829633,-3.2257569640694386,0.0
2019-07-12,1.0,-0.0,-1.263026092576137,-0.0,-2.6224250747233215,-3.1927457791420957,0.0
2019-07-15,1.0,-0.0,-1.339348732755855,-0.0,-2.5762752646775744,-3.104908565928778,0.0
2019-07-16,1.0,-0.0,-1.3452562354639506,-0.0,-2.587055898628599,-3.0875771914347583,0.0
2019-07-17,1.0,-0.0,-1.3729003359462486,-0.0,-2.562230043193089,-3.0635898256278997,0.0
2019-07-18,1.0,-0.0,-1.375388044256945,-0.0,-2.540635198599061,-3.043858950887527,0.0
2019-07-19,1.0,-0.0,-1.381013061484549,-0.0,-2.54308697037273,-3.0402198152277795,0.0
2019-07-22,1.0,-0.0,-1.3762155268611511,-0.0,-2.533955045432808,-3.060497369679579,0.0
2019-07-23,1.0,-0.0,-1.3877047876570703,-0.0,-2.519007475743598,-3.0461269285827903,0.0
2019-07-24,1.0,-0.0,-1.3828006694827448,-0.0,-2.5275364628994983,-3.0597752450785047,0.0
2019-07-25,1.0,-0.0,-1.3789557592666402,-0.0,-2.528895974491829,-3.063451574332403,0.0
2019-07-26,1.0,-0.0,-1.3817049808429118,-0.0,-2.530491698595147,-3.0698435504469987,0.0
2019-07-29,1.0,-0.0,-1.3690932311621966,-0.0,-2.531609195402299,-3.0814176245210727,0.0
2019-07-30,1.0,-0.0,-1.3664030673376468,-0.0,-2.5341480948957584,-3.08730729291477,0.0
2019-07-31,1.0,-0.0,-1.3530872106991272,-0.0,-2.5478497637543045,-3.107311604068231,0.0
2019-08-01,1.0,-0.0,-1.4134269976850005,-0.0,-2.5087411191825657,-3.0605891274846337,0.0
2019-08-02,1.0,-0.0,-1.4073211848759732,-0.0,-2.511037970618929,-3.1092558400899093,0.0
2019-08-05,1.0,-0.0,-1.4019434628975265,-0.0,-2.5090748474140696,-3.119739800835207,0.0
2019-08-06,1.0,-0.0,-1.3879079300015766,-0.0,-2.3963424247201637,-3.098454989752483,0.0
2019-08-07,1.0,-0.0,-1.6897317463137325,-0.2892165571149405,-2.7789127731391012,-3.1247113163972284,0.0
2019-08-08,1.0,-0.0,-1.6930472714323865,-0.2849639455176711,-2.7886584171637137,-3.1356716816522745,0.0
2019-08-09,1.0,-0.0,-1.6568618764950829,-0.2627801895986533,-2.7672543634269515,-3.17285372552494,0.0
2019-08-12,1.0,-0.0,-1.6422180884046416,-0.2941801753919745,-2.7784569049517227,-3.1433253609708562,0.0
2019-08-13,1.0,-0.0,-1.6222477672650104,-0.28800070740118494,-2.780351932089486,-3.1519144044566274,0.0
2019-08-14,1.0,-0.0,-1.6338523796956101,-0.2745667282484385,-2.752793173220727,-3.1360957156681626,0.0
2019-08-15,1.0,-0.0,-1.645627311032763,-0.2781838507180325,-2.6805400292372514,-2.994668501160891,0.0
2019-08-16,1.0,-0.0,-1.6689625484287558,-0.2705983641842445,-2.666551872578562,-3.0033577270770553,0.0
2019-08-19,1.0,-0.0,-1.6309941020600052,-0.2647234806393709,-2.6656979228993936,-2.986238140011967,0.0
2019-08-20,1.0,-0.0,-1.6358751279426815,-0.27439440464005455,-2.655151825315592,-2.96417604912999,0.0
2019-08-21,1.0,-0.0,-1.6407461033983477,-0.2768077676518184,-2.6496039519632055,-2.950004258581041,0.0
2019-08-22,1.0,-0.0,-1.642687074829932,-0.26581632653061227,-2.6481292517006803,-2.9468537414965987,0.0
2019-08-23,1.0,-0.0,-1.6418849948962233,-0.2676080299421572,-2.649285471248724,-2.9475161619598502,0.0
2019-08-26,1.0,-0.0,-1.5971271087355938,-0.23893435777517955,-2.6124102221479872,-2.9029564055453485,0.0
2019-08-27,1.0,-0.0,-1.5888240200166805,-0.2311092577147623,-2.60767306088407,-2.9127606338615513,0.0
2019-08-28,1.0,-0.0,-1.5793816151345947,-0.23101925160430037,-2.611134261188432,-2.9124927077256437,0.0
2019-08-29,1.0,-0.0,-1.5705256154357952,-0.24925149700598803,-2.609697272122422,-2.887142381902861,0.0
2019-08-30,1.0,-0.0,-1.5422546903536445,-0.26531628756433673,-2.6233604516021916,-2.8704964303503235,0.0
2019-09-03,1.0,-0.0,-1.5501454092230993,-0.2791026173660158,-2.617781470710428,-2.862068965517241,0.0
2019-09-04,1.0,-0.0,-1.5444195130059004,-0.2857142857142857,-2.6152247984708716,-2.8651209174769385,0.0
2019-09-05,1.0,-0.0,-1.5411872602968149,-0.28297482074370517,-2.6304819076204766,-2.8829414707353673,0.0
2019-09-06,1.0,-0.0,-1.5569769399091062,-0.2681366773270493,-2.6621780844975595,-2.9287157044268644,0.0
2019-09-09,1.0,-0.0,-1.5709718132099284,-0.2697517879680269,-2.6575515355490116,-2.91569204880101,0.0
2019-09-10,1.0,-0.0,-1.5640615798771766,-0.2796332127534281,-2.662909060317994,-2.905863548414234,0.0
2019-09-11,1.0,-0.0,-1.5505287896592246,-0.3380896424374686,-2.6562027866375697,-2.8486654356219576,0.0
2019-09-12,1.0,-0.0,-1.5057500209854782,-0.35801225551918076,-2.673633845378998,-2.8568790397045243,0.0
2019-09-13,1.0,-0.0,-1.504071182741543,-0.3482749937043566,-2.673633845378998,-2.86812725593889,0.0
2019-09-16,1.0,-0.0,-1.5052878965922445,-0.3523585697498741,-2.669716300151083,-2.866123887863018,0.0
2019-09-17,1.0,-0.0,-1.4769734082711183,-0.3584430836339233,-2.675950004194279,-2.8771915107792974,0.0
2019-09-18,1.0,-0.0,-1.483345918281735,-0.3513717593757866,-2.6748888329557845,-2.8803590905277288,0.0
2019-09-19,1.0,-0.0,-1.5001256386632047,-0.3491079654912472,-2.643353714716475,-2.8833235614373063,0.0
