Date,GOF,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-11-01,1.0,-0.09798620360614675,-0.29515138262131485,-0.0,-0.31922549350933344,-0.27558992505417174,0.0
2018-11-02,1.0,-0.09997426914474597,-0.28470201690319263,-0.0,-0.32137838212299347,-0.2732418898323536,0.0
2018-11-05,1.0,-0.09709987132534892,-0.29314065129169553,-0.0,-0.32245867564089875,-0.2668910224685737,0.0
2018-11-06,1.0,-0.09723019659862599,-0.2931754736779583,-0.0,-0.32247718228434535,-0.2669821219980597,0.0
2018-11-07,1.0,-0.09693312227938267,-0.29315393747526713,-0.0,-0.32178472497032057,-0.2667392164622082,0.0
2018-11-08,1.0,-0.09353795171216664,-0.2923110304560518,-0.0,-0.320143601073063,-0.2665496291620641,0.0
2018-11-09,1.0,-0.0933567399108446,-0.292279774350073,-0.0,-0.3203676673636041,-0.26646021539311215,0.0
2018-11-12,1.0,-0.09317954058674421,-0.2834292900512861,-0.0,-0.3236525122320253,-0.26472264251046357,0.0
2018-11-13,1.0,-0.08653714732012105,-0.2804256565459338,-0.0,-0.3233427706726545,-0.262227862930782,0.0
2018-11-14,1.0,-0.08701848923251136,-0.28003280032800326,-0.0,-0.3233760909037662,-0.26199261992619927,0.0
2018-11-15,1.0,-0.08665470712112941,-0.27985336557210827,-0.0,-0.3239216909757429,-0.25947663988768427,0.0
2018-11-16,1.0,-0.08374221183800624,-0.27394859813084116,-0.0,-0.3243185358255452,-0.2650506230529595,0.0
2018-11-19,1.0,-0.08520415117116767,-0.2735450456589887,-0.0,-0.32352654841410466,-0.2648026636032633,0.0
2018-11-20,1.0,-0.07831114905506617,-0.2711591447087586,-0.0,-0.32381931778493545,-0.26702627187706157,0.0
2018-11-21,1.0,-0.0792459383321113,-0.2682244433296029,-0.0,-0.3223671516227376,-0.2596766101956547,0.0
2018-11-23,1.0,-0.07975400987045034,-0.26413093769278223,-0.0,-0.3239319864281308,-0.2600246761258483,0.0
2018-11-26,1.0,-0.07898848446270472,-0.26917809540342963,-0.0,-0.32245433327546635,-0.2582798063383678,0.0
2018-11-27,1.0,-0.07892705519104593,-0.26918178309533,-0.0,-0.32306059436511003,-0.25858741798533386,0.0
2018-11-28,1.0,-0.08020853446611315,-0.26483877196369954,-0.0,-0.3255840895925854,-0.26024329021046533,0.0
2018-11-29,1.0,-0.07169840265393392,-0.2604843812920669,-0.0,-0.32397553164969606,-0.26144317244817733,0.0
2018-11-30,1.0,-0.07230467548446631,-0.26295755152260847,-0.0,-0.328168255921255,-0.25905490618271304,0.0
2018-12-03,1.0,-0.07189253593665923,-0.2629717887616265,-0.0,-0.32800368975324773,-0.2588592512875701,0.0
2018-12-04,1.0,-0.06818748202817981,-0.26460270296175603,-0.0,-0.3262340649861018,-0.2579699031917953,0.0
2018-12-06,1.0,-0.06639808731339068,-0.24381106572036365,-0.0,-0.32479903612643307,-0.2475573711854515,0.0
2018-12-07,1.0,-0.06655498880084323,-0.2436710647668881,-0.0,-0.3247943684240245,-0.24717197763933066,0.0
2018-12-10,1.0,-0.053910869849086863,-0.24577014195907249,-0.0,-0.3265245210513552,-0.23922248960023873,0.0
2018-12-11,1.0,-0.05117963267134538,-0.2470695833955502,-0.0,-0.32592952068090186,-0.24230998954755859,0.0
2018-12-12,1.0,-0.051630485505758494,-0.24700875440987063,-0.0,-0.3260597689134452,-0.2419129038881526,0.0
2018-12-13,1.0,-0.051280616337418615,-0.24461357658514743,-0.0,-0.3288189975189807,-0.24073348629843114,0.0
2018-12-14,1.0,-0.04736990154711674,-0.2589217065166432,-0.0,-0.3255321143928739,-0.24346929207688703,0.0
2018-12-17,1.0,-0.04942357963628157,-0.2601132153536569,-0.0,-0.3301863727831794,-0.2409493539954488,0.0
2018-12-18,1.0,-0.04812532872492298,-0.2594297092193253,-0.0,-0.3303215868960853,-0.24055150649936133,0.0
2018-12-19,1.0,-0.04211774895035114,-0.26244045713855363,-0.0,-0.33505921337525657,-0.24314198030613976,0.0
2018-12-20,1.0,-0.04152677482884742,-0.2567194973272062,-0.0,-0.33677201538028695,-0.24062646534746315,0.0
2018-12-21,1.0,-0.039416451749489975,-0.2677354786558374,-0.0,-0.35016744293467794,-0.26731205974055966,0.0
2018-12-24,1.0,-0.026949431535428548,-0.2551008689660452,-0.0,-0.3495961413313938,-0.282394824484171,0.0
2018-12-26,1.0,-0.02783319084259523,-0.2577752446091004,-0.0,-0.33853899496532724,-0.2757480763750356,0.0
2018-12-27,1.0,-0.02848101265822785,-0.256196467823846,-0.0,-0.334514515273251,-0.2757522928825893,0.0
2018-12-28,1.0,-0.02977365942579371,-0.25522178338143703,-0.0,-0.3359790369132614,-0.27787482910527117,0.0
2018-12-31,1.0,-0.02951118538493676,-0.2558395685365946,-0.0,-0.33590337650499447,-0.2777735576740476,0.0
2019-01-02,1.0,-0.027893208857516935,-0.25570672283258383,-0.0,-0.33511698070245344,-0.278780288799074,0.0
2019-01-03,1.0,-0.011093990755007705,-0.2691063174114022,-0.0,-0.3340909090909091,-0.311748844375963,0.0
2019-01-04,1.0,-0.0,-0.2734888714222725,-0.0,-0.32733930180396065,-0.3162394800912524,0.0
2019-01-07,1.0,-0.0,-0.2572513029685021,-0.0,-0.3250434322834051,-0.30608429639700885,0.0
2019-01-08,1.0,-0.0,-0.26893089415433763,-0.0,-0.32200585707222457,-0.31071007492488495,0.0
2019-01-09,1.0,-0.0,-0.2690844775778784,-0.0,-0.32203035259214186,-0.3106766574112815,0.0
2019-01-10,1.0,-0.0,-0.2668378506894912,-0.0,-0.3253637660485021,-0.30986210175939133,0.0
2019-01-11,1.0,-0.0,-0.26209877013288657,-0.0,-0.327114191067281,-0.3146060998362716,0.0
2019-01-14,1.0,-0.0,-0.2600170341629602,-0.0,-0.32132109397179903,-0.3113466452162393,0.0
2019-01-15,1.0,-0.0,-0.25610611084793933,-0.0,-0.319753671245855,-0.3189767882520132,0.0
2019-01-16,1.0,-0.0,-0.2510388334844364,-0.0,-0.3205462375339982,-0.31720308250226653,0.0
2019-01-17,1.0,-0.0,-0.2487254050379546,-0.0,-0.32150005664866493,-0.31806337097322407,0.0
2019-01-18,1.0,-0.0,-0.24810330007100947,-0.0,-0.3163471241170535,-0.3042194565907987,0.0
2019-01-22,1.0,-0.0,-0.2263783505722842,-0.0,-0.3328617883191564,-0.2779482280318201,0.0
2019-01-23,1.0,-0.0,-0.19834513192976005,-0.0,-0.33406270111243913,-0.30633446722441854,0.0
2019-01-24,1.0,-0.0,-0.17542018707144535,-0.0,-0.3500443254391837,-0.2837189948075914,0.0
2019-01-25,1.0,-0.0,-0.1287600480122213,-0.0,-0.3954097406612592,-0.29447495726184847,0.0
2019-01-28,1.0,-0.0,-0.12083143404138937,-0.0,-0.4102105934907467,-0.2922964718752849,0.0
2019-01-29,1.0,-0.0,-0.11456296485809835,-0.0,-0.40872791067414704,-0.3041793826867199,0.0
2019-01-30,1.0,-0.0,-0.11241196377938352,-0.0,-0.4071526570932041,-0.30974115064483676,0.0
2019-01-31,1.0,-0.0,-0.12557374051385206,-0.0,-0.36364633811831404,-0.3394349455975131,0.0
2019-02-01,1.0,-0.0,-0.12598988121425428,-0.0,-0.37091215720780174,-0.33619299017451243,0.0
2019-02-04,1.0,-0.0,-0.11495151989230684,-0.0,-0.3685215841079842,-0.3356678976187444,0.0
2019-02-05,1.0,-0.0,-0.11002965415613004,-0.0,-0.36536467334946426,-0.3438972474393727,0.0
2019-02-06,1.0,-0.0,-0.11007404981533032,-0.0,-0.36555500973382093,-0.3437767225224242,0.0
2019-02-07,1.0,-0.0,-0.10831936447780775,-0.0,-0.35988630566285257,-0.3538189636323883,0.0
2019-02-08,1.0,-0.0,-0.10702750050183397,-0.0,-0.3665395353929817,-0.35126553404259203,0.0
2019-02-11,1.0,-0.0,-0.10525449758666082,-0.0,-0.37322656135732046,-0.3498062015503876,0.0
2019-02-12,1.0,-0.0,-0.10754768641051383,-0.0,-0.3680204435520672,-0.3497490188920325,0.0
2019-02-13,1.0,-0.0,-0.11738148984198646,-0.0,-0.3673769017599883,-0.35047440767861404,0.0
2019-02-14,1.0,-0.0,-0.10762744628753428,-0.0,-0.37402654785794504,-0.3593902461476149,0.0
2019-02-15,1.0,-0.0,-0.10860312137237198,-0.0,-0.37434357207348307,-0.35963958651950395,0.0
2019-02-19,1.0,-0.0,-0.09829571625978813,-0.0,-0.3856287425149701,-0.3585260248733303,0.0
2019-02-20,1.0,-0.0,-0.0980848001771283,-0.0,-0.3926344145540426,-0.3543673198272999,0.0
2019-02-21,1.0,-0.0,-0.09370040963944348,-0.0,-0.394600878326014,-0.3569214304166513,0.0
2019-02-22,1.0,-0.0,-0.09407137977511493,-0.0,-0.3929764960026587,-0.3592806632078433,0.0
2019-02-25,1.0,-0.0,-0.09433298134459697,-0.0,-0.3975434891346635,-0.3606958261546157,0.0
2019-02-26,1.0,-0.0,-0.09243744207599629,-0.0,-0.3986098239110287,-0.3625393883225209,0.0
2019-02-27,1.0,-0.0,-0.08975618800407899,-0.0,-0.4059330675813479,-0.35839436358579774,0.0
2019-02-28,1.0,-0.0,-0.0904268145647456,-0.0,-0.4062065255699208,-0.35825712748789673,0.0
2019-03-01,1.0,-0.0,-0.09214333407522814,-0.0,-0.40461087617775804,-0.3580013354106388,0.0
2019-03-04,1.0,-0.0,-0.0879805641586766,-0.0,-0.4011795033474899,-0.36538639862020367,0.0
2019-03-05,1.0,-0.0,-0.08689035706332121,-0.0,-0.4038490089822582,-0.3650991017741816,0.0
2019-03-06,1.0,-0.0,-0.08830309339678763,-0.0,-0.40085886377156454,-0.36985053539559787,0.0
2019-03-07,1.0,-0.0,-0.08590222420424773,-0.0,-0.4029395915788691,-0.36930709627069513,0.0
2019-03-08,1.0,-0.0,-0.0767033254289822,-0.0,-0.41856339974233064,-0.37188416080064235,0.0
2019-03-11,1.0,-0.0,-0.07541846906150085,-0.0,-0.41593003573443676,-0.3893925145758887,0.0
2019-03-12,1.0,-0.0,-0.05769887333560942,-0.0,-0.4249080080421835,-0.41413451689996583,0.0
2019-03-13,1.0,-0.0,-0.06580050293378038,-0.0,-0.4278556732454469,-0.41139602225100963,0.0
2019-03-14,1.0,-0.0,-0.0651461453450707,-0.0,-0.42930909645211696,-0.41097900232460655,0.0
2019-03-15,1.0,-0.0,-0.06157047671776857,-0.0,-0.4319670096794517,-0.4156436739914851,0.0
2019-03-18,1.0,-0.0,-0.07206323563351028,-0.0,-0.433975690437726,-0.417205169628433,0.0
2019-03-19,1.0,-0.0,-0.07177282541640963,-0.0,-0.43404919802590997,-0.4220195866748921,0.0
2019-03-20,1.0,-0.0,-0.07294744770844197,-0.0,-0.43225756610077837,-0.426173783726365,0.0
2019-03-21,1.0,-0.0,-0.0728989649312529,-0.0,-0.4479375868994284,-0.4102618569442299,0.0
2019-03-22,1.0,-0.0,-0.06989612658965148,-0.0,-0.47040093194835453,-0.4012620133967576,0.0
2019-03-25,1.0,-0.0,-0.035498052524006014,-0.0,-0.48860437314411326,-0.40409162778141994,0.0
2019-03-26,1.0,-0.0,-0.030236574999514817,-0.0,-0.486036446911328,-0.4244376734527529,0.0
2019-03-27,1.0,-0.0,-0.022093655354508038,-0.0,-0.49541818746602473,-0.42393414615205405,0.0
2019-03-28,1.0,-0.0,-0.020633378667184763,-0.0,-0.4929862055566349,-0.4292597629687196,0.0
2019-03-29,1.0,-0.0,-0.02536175509569006,-0.0,-0.49387350241170064,-0.42570406099268715,0.0
2019-04-01,1.0,-0.0,-0.022827041264266903,-0.0,-0.4934933177251,-0.4346892986050142,0.0
2019-04-02,1.0,-0.0,-0.029644923160826626,-0.0,-0.5025418281685203,-0.4155742973452016,0.0
2019-04-03,1.0,-0.0,-0.029329853740237992,-0.0,-0.5044890645996845,-0.4137145305470622,0.0
2019-04-04,1.0,-0.0,-0.02988040048307297,-0.0,-0.5030192060462036,-0.4149752619891699,0.0
2019-04-05,1.0,-0.0,-0.0242566052451984,-0.0,-0.506580871599883,-0.4190309057229209,0.0
2019-04-08,1.0,-0.0,-0.024741182663625197,-0.0,-0.5068920473377396,-0.41800705776841945,0.0
2019-04-09,1.0,-0.0,-0.015115960733700968,-0.0,-0.5275920059446987,-0.412785013101803,0.0
2019-04-10,1.0,-0.0,-0.007606718942490076,-0.0,-0.5425604724378654,-0.40530710416707405,0.0
2019-04-11,1.0,-0.0,-0.0,-0.0,-0.5581413556203637,-0.3991505353193322,0.0
2019-04-12,1.0,-0.0,-0.0,-0.0,-0.5573472143402283,-0.3995616524138471,0.0
2019-04-15,1.0,-0.0,-0.0,-0.0,-0.5489403262037308,-0.4043754272878211,0.0
2019-04-16,1.0,-0.0,-0.0007813263013966208,-0.0,-0.5490770583064752,-0.40345736888368006,0.0
2019-04-17,1.0,-0.0,-0.0,-0.0,-0.5605684461559514,-0.3942178001055574,0.0
2019-04-18,1.0,-0.0,-0.003312556352659846,-0.0,-0.5637618095574112,-0.3930181504567016,0.0
2019-04-22,1.0,-0.0,-0.003634292000628634,-0.0,-0.5655940594059405,-0.3952538110953952,0.0
2019-04-23,1.0,-0.0,-0.006233041016162648,-0.0,-0.5730465216878367,-0.386999095520862,0.0
2019-04-24,1.0,-0.0,-0.0,-0.0,-0.5736533061016083,-0.3901730130987215,0.0
2019-04-25,1.0,-0.0,-0.0,-0.0,-0.578507685654755,-0.38711326021150294,0.0
2019-04-26,1.0,-0.0,-0.0,-0.0,-0.5842957483227419,-0.38318216695850627,0.0
2019-04-29,1.0,-0.0,-0.0,-0.0,-0.5856738258201557,-0.38112658327432936,0.0
2019-04-30,1.0,-0.0,-0.0,-0.0,-0.5866761050810131,-0.37966021708353,0.0
2019-05-01,1.0,-0.0,-0.0,-0.0,-0.5852627023624526,-0.38182819599897716,0.0
2019-05-02,1.0,-0.0,-0.0,-0.0,-0.5768678584773931,-0.38983617519224345,0.0
2019-05-03,1.0,-0.0,-0.0,-0.0,-0.5775279131938985,-0.3881899669759396,0.0
2019-05-06,1.0,-0.0,-0.0,-0.0,-0.5709491944504406,-0.3914127043309327,0.0
2019-05-07,1.0,-0.0,-0.0,-0.0021200164890171364,-0.5690673890426554,-0.39179082503975027,0.0
2019-05-08,1.0,-0.0,-0.0,-0.02018463464246597,-0.541171178219371,-0.3945391957440151,0.0
2019-05-09,1.0,-0.0,-0.0,-0.021549532637177835,-0.5428448511869843,-0.3910985959560406,0.0
2019-05-10,1.0,-0.0,-0.0,-0.02261886143259306,-0.543126368470441,-0.38923209258680014,0.0
2019-05-13,1.0,-0.0,-0.0,-0.02156318423522052,-0.543282765092274,-0.3901118235846106,0.0
2019-05-14,1.0,-0.0,-0.0,-0.05358007944966573,-0.5111520201530859,-0.3730452475535316,0.0
2019-05-15,1.0,-0.0,-0.0,-0.055276381909547735,-0.5154343144292893,-0.3695116509186861,0.0
2019-05-16,1.0,-0.0,-0.0,-0.05753440611836869,-0.514218607449968,-0.36935380553991887,0.0
2019-05-17,1.0,-0.0,-0.0,-0.059325659173990825,-0.49980555339503774,-0.3853348370537451,0.0
2019-05-20,1.0,-0.0,-0.0,-0.06249392744019743,-0.49691999766813705,-0.3838246439050932,0.0
2019-05-21,1.0,-0.0,-0.0,-0.06300710431305565,-0.4958655227299197,-0.382196513839823,0.0
2019-05-22,1.0,-0.0,-0.0,-0.06810863239573231,-0.49381183317167804,-0.3779437439379244,0.0
2019-05-23,1.0,-0.0,-0.0,-0.08177891413407713,-0.49276541344645247,-0.36242663722470797,0.0
2019-05-24,1.0,-0.0,-0.0,-0.08678268595600022,-0.48502115002028084,-0.35970486547041897,0.0
2019-05-28,1.0,-0.0,-0.0,-0.08821144489922002,-0.48438103328442356,-0.35805853733879067,0.0
2019-05-29,1.0,-0.0,-0.0,-0.0923245698448747,-0.48581546633819617,-0.3464913968974941,0.0
2019-05-30,1.0,-0.0,-0.0,-0.09006444166586515,-0.48554390689622007,-0.3480042319899971,0.0
2019-05-31,1.0,-0.0,-0.0,-0.08712711326524725,-0.48425749620141173,-0.35195122420325814,0.0
2019-06-03,1.0,-0.0,-0.0,-0.09411178409875029,-0.4828452043241586,-0.339779958598482,0.0
2019-06-04,1.0,-0.0,-0.0,-0.09860746643170455,-0.4865439500450131,-0.3302813798915854,0.0
2019-06-05,1.0,-0.0,-0.0,-0.10752954160561717,-0.4809811047894506,-0.31433029513063,0.0
2019-06-06,1.0,-0.0,-0.0,-0.10508693832515313,-0.4783129779705513,-0.3189894608682418,0.0
2019-06-07,1.0,-0.0,-0.0,-0.10825007136739938,-0.474260157959844,-0.3206204205918737,0.0
2019-06-10,1.0,-0.0,-0.0,-0.10916623904821635,-0.4669213372104073,-0.32443886956687,0.0
2019-06-11,1.0,-0.0,-0.0,-0.12037602013576387,-0.4589276180306613,-0.32749218213713677,0.0
2019-06-12,1.0,-0.0,-0.0,-0.12005873267100169,-0.4589157338723518,-0.3279113670601247,0.0
2019-06-13,1.0,-0.0,-0.0,-0.13110593802472903,-0.45334681727980464,-0.3236528774232941,0.0
2019-06-14,1.0,-0.0,-0.0,-0.1339629841633276,-0.45376836481587485,-0.3203205495134516,0.0
2019-06-17,1.0,-0.0,-0.0,-0.13372248292701536,-0.4511083133035748,-0.3227652512303994,0.0
2019-06-18,1.0,-0.0,-0.0,-0.1318714844122414,-0.4536752788635714,-0.3212126990180189,0.0
2019-06-19,1.0,-0.0,-0.0,-0.13820673900628214,-0.44997144488863505,-0.31547687035979444,0.0
2019-06-20,1.0,-0.0,-0.0,-0.1377838744093888,-0.45065538789818627,-0.31677716811461665,0.0
2019-06-21,1.0,-0.0,-0.0,-0.13754335149967603,-0.4464728076527307,-0.3215442661686802,0.0
2019-06-24,1.0,-0.0,-0.0,-0.1378928687288896,-0.4414060263725359,-0.32898879835123945,0.0
2019-06-25,1.0,-0.0,-0.0,-0.13747160663498065,-0.4417912157132223,-0.32953482601309436,0.0
2019-06-26,1.0,-0.0,-0.0,-0.13168999293529107,-0.42934336394707195,-0.34834743092814996,0.0
2019-06-27,1.0,-0.0,-0.0,-0.13932030488853228,-0.42520106214300724,-0.3458077826809559,0.0
2019-06-28,1.0,-0.0,-0.0,-0.13935146283706362,-0.4270682148040639,-0.34330837980291806,0.0
2019-07-01,1.0,-0.0,-0.0,-0.14361924289023048,-0.41741656225082585,-0.3374340281732924,0.0
2019-07-02,1.0,-0.0,-0.0,-0.14943221408259733,-0.40746878589857066,-0.32630270616372575,0.0
2019-07-03,1.0,-0.0,-0.0,-0.1473030217452697,-0.4073425585992657,-0.32806175280052713,0.0
2019-07-05,1.0,-0.0,-0.0,-0.14649705500461035,-0.4064093637680886,-0.32887977268022806,0.0
2019-07-08,1.0,-0.0,-0.0,-0.1456612153490035,-0.4063082221427631,-0.3299584093945838,0.0
2019-07-09,1.0,-0.0,-0.0,-0.1455584376527198,-0.4061125521596932,-0.3279575955791135,0.0
2019-07-10,1.0,-0.0,-0.0,-0.15007141783190497,-0.4014433919711322,-0.32792061344158774,0.0
2019-07-11,1.0,-0.0,-0.0,-0.1532789043982091,-0.4030437563489973,-0.3248429211031265,0.0
2019-07-12,1.0,-0.0,-0.0,-0.15532430452504836,-0.4093393692356819,-0.3137479572477788,0.0
2019-07-15,1.0,-0.0,-0.0,-0.16304409084931715,-0.41053145723356693,-0.3050290244406455,0.0
2019-07-16,1.0,-0.0,-0.0,-0.17325867608650722,-0.4089739012795701,-0.29672497698277,0.0
2019-07-17,1.0,-0.0,-0.0,-0.17170938885965573,-0.41018943095542354,-0.29737653160941135,0.0
2019-07-18,1.0,-0.0,-0.0,-0.17264363499812244,-0.41038302666165977,-0.2945362373263237,0.0
2019-07-19,1.0,-0.0,-0.0,-0.1731455399061033,-0.41160563380281695,-0.2931643192488263,0.0
2019-07-22,1.0,-0.0,-0.0,-0.17020117587392225,-0.4116497924375904,-0.29652309484005485,0.0
2019-07-23,1.0,-0.0,-0.0,-0.17194136440518698,-0.41215936853974816,-0.2952452546513813,0.0
2019-07-24,1.0,-0.0,-0.0,-0.17730456500103284,-0.40942294330835827,-0.2911009708373237,0.0
2019-07-25,1.0,-0.0,-0.0,-0.17908543335897772,-0.4102977877019496,-0.28703582083950985,0.0
2019-07-26,1.0,-0.0,-0.0,-0.17899613609933604,-0.41068012154405975,-0.28600367633267065,0.0
2019-07-29,1.0,-0.0,-0.0,-0.17785285285285282,-0.4094031531531531,-0.28962087087087085,0.0
2019-07-30,1.0,-0.0,-0.0,-0.17895230942546003,-0.4076793090499437,-0.29095005632745025,0.0
2019-07-31,1.0,-0.0,-0.0,-0.18015837273887264,-0.40358778052991073,-0.29270809877655185,0.0
2019-08-01,1.0,-0.0,-0.0,-0.18164435946462715,-0.40182956547819887,-0.2910808682937802,0.0
2019-08-02,1.0,-0.0,-0.0,-0.1896284395957483,-0.39913321253105677,-0.2793147895611888,0.0
2019-08-05,1.0,-0.0,-0.0,-0.18773910609312305,-0.40160492675188947,-0.2768498647009424,0.0
2019-08-06,1.0,-0.0,-0.0,-0.19157301287044248,-0.3830162085976039,-0.27994139683246166,0.0
2019-08-07,1.0,-0.0,-0.0,-0.18998388082930354,-0.3807459285198154,-0.282048431623219,0.0
2019-08-08,1.0,-0.0,-0.0,-0.18574822734528718,-0.3842669933548651,-0.28616772469094554,0.0
2019-08-09,1.0,-0.0,-0.0,-0.18623738551362645,-0.3943927325635621,-0.28472831054487124,0.0
2019-08-12,1.0,-0.0,-0.0,-0.18748717183214225,-0.3940999757431008,-0.28432817718731923,0.0
2019-08-13,1.0,-0.0,-0.0,-0.18657995751500017,-0.3930421495919204,-0.2837550777028286,0.0
2019-08-14,1.0,-0.0,-0.0,-0.1877264366534753,-0.38663768277502186,-0.2835590732586441,0.0
2019-08-15,1.0,-0.0,-0.0,-0.1940978886756238,-0.37998302081795365,-0.2714639007825188,0.0
2019-08-16,1.0,-0.0,-0.0,-0.1957240182412348,-0.38138581688606615,-0.26918745268910516,0.0
2019-08-19,1.0,-0.0,-0.0,-0.1977827704320283,-0.3801885750064455,-0.26358145188022547,0.0
2019-08-20,1.0,-0.0,-0.0,-0.19591229069788813,-0.38175234804345026,-0.26033414817946215,0.0
2019-08-21,1.0,-0.0,-0.0,-0.21314393730844758,-0.3711024243425279,-0.2509864376296133,0.0
2019-08-22,1.0,-0.0,-0.0,-0.21023477622890682,-0.37325752017608216,-0.2506969919295671,0.0
2019-08-23,1.0,-0.0,-0.0,-0.21118229042383305,-0.3757594669505681,-0.2486279116723875,0.0
2019-08-26,1.0,-0.0,-0.0,-0.21226251844295888,-0.37060784349441706,-0.2386746570975792,0.0
2019-08-27,1.0,-0.0,-0.0,-0.20807510025519504,-0.3692489974480496,-0.24547940211447325,0.0
2019-08-28,1.0,-0.0,-0.0,-0.1966277704388669,-0.3738624688096287,-0.26425583443416995,0.0
2019-08-29,1.0,-0.0,-0.0,-0.19812566482045263,-0.3745919377911455,-0.26126985291420607,0.0
2019-08-30,1.0,-0.0,-0.0,-0.20079013790832936,-0.3703588543000329,-0.2578739437392545,0.0
2019-09-03,1.0,-0.0,-0.0,-0.19030089921799168,-0.36692123143417027,-0.27417907440983097,0.0
2019-09-04,1.0,-0.0,-0.0,-0.19440423621672134,-0.3640178097000568,-0.2738516224783334,0.0
2019-09-05,1.0,-0.0,-0.0,-0.18568187639503825,-0.37992608584287757,-0.2639686779611402,0.0
2019-09-06,1.0,-0.0,-0.0,-0.18644284747746265,-0.38133377219448866,-0.2607932415382084,0.0
2019-09-09,1.0,-0.0,-0.0,-0.18781326601543918,-0.38367541067573996,-0.25780192441371236,0.0
2019-09-10,1.0,-0.0,-0.0,-0.18586693991070777,-0.38465197979945837,-0.2592402839786284,0.0
2019-09-11,1.0,-0.0,-0.0,-0.20002546010038552,-0.37482723503309806,-0.243707718047574,0.0
2019-09-12,1.0,-0.0,-0.0,-0.2021768707482993,-0.3699954648526077,-0.2419047619047619,0.0
2019-09-13,1.0,-0.0,-0.0,-0.20077898550724635,-0.36778985507246376,-0.24302536231884053,0.0
2019-09-16,1.0,-0.0,-0.0,-0.19961278882515787,-0.36864675122586715,-0.2411565672100892,0.0
2019-09-17,1.0,-0.0,-0.0,-0.19795147858446085,-0.3677944975341872,-0.24069223404447496,0.0
2019-09-18,1.0,-0.0,-0.0,-0.19562547411768955,-0.3670664306614167,-0.24345266047754938,0.0
