Date,IWF,IWM,MTUM,SIGA,SPY,VLUE,VXX
2018-12-06,-0.3496618159458906,-2.020017763202842,-0.0,1.0,-1.8926009428161508,-1.5697888911662226,0.0
2018-12-07,-0.37947262786351993,-2.0433940065056406,-0.0,1.0,-1.9220015225967195,-1.576026022562115,0.0
2018-12-10,-0.32068942118477306,-2.0346746284861235,-0.0,1.0,-1.9035081766981068,-1.5267693560426139,0.0
2018-12-11,-0.3478053435114504,-2.034623773173392,-0.0,1.0,-1.9214830970556163,-1.511791166848419,0.0
2018-12-12,-0.34739927738768833,-2.035039880019088,-0.0,1.0,-1.9211943554434525,-1.5133955961551573,0.0
2018-12-13,-0.34858194709571855,-2.034769566403054,-0.0,1.0,-1.9205754022361603,-1.5135669484592311,0.0
2018-12-14,-0.36013914466953145,-2.0055248618784534,-0.0,1.0,-1.9394311438510334,-1.5157219834936226,0.0
2018-12-17,-0.29674051079441227,-2.0946804007337376,-0.0,1.0,-1.9882178636940877,-1.6754621137293635,0.0
2018-12-18,-0.26056239507554557,-2.067151650811416,-0.0,1.0,-1.983212087297146,-1.6840374930050364,0.0
2018-12-19,-0.26049244543928374,-2.067081701175154,-0.0,1.0,-1.9832820369334079,-1.6841074426412983,0.0
2018-12-20,-0.2549496352900313,-2.0306356373740884,-0.0,1.0,-1.9925668634942688,-1.6686349426884335,0.0
2018-12-21,-0.24322651629762068,-2.018498143309036,-0.0,1.0,-1.980332829046899,-1.6346444780635403,0.0
2018-12-24,-0.19337054179145113,-1.9673291587258375,-0.0,1.0,-1.9696433433160907,-1.6760822216172067,0.0
2018-12-26,-0.19164635797454643,-2.0088004332520986,-0.0,1.0,-1.9201191443271055,-1.648998104522069,0.0
2018-12-27,-0.10996412160886258,-1.8715931264555925,-0.0,1.0,-1.720085604582363,-1.5928117328633473,0.0
2018-12-28,-0.09891633064516128,-1.8865297379032255,-0.0,1.0,-1.7236013104838708,-1.5913558467741937,0.0
2018-12-31,-0.08992119979664463,-1.9184036603965429,-0.0,1.0,-1.740976105744789,-1.605490594814438,0.0
2019-01-02,-0.09064234228487594,-1.9258786757670474,-0.0,1.0,-1.7508451872169422,-1.6113414556356447,0.0
2019-01-03,-0.12218153786856811,-1.9304297552514935,-0.0,1.0,-1.7912250273013424,-1.5800089933834394,0.0
2019-01-04,-0.06365659777424483,-1.9421303656597775,-0.0,1.0,-1.765723370429253,-1.5877901430842607,0.0
2019-01-07,-0.01967435549525102,-1.8700505735783888,-0.0,1.0,-1.7438633279881584,-1.5338596274824225,0.0
2019-01-08,-0.02481572481572482,-1.8421990171990172,-0.0,1.0,-1.7512899262899262,-1.5242628992628993,0.0
2019-01-09,-0.008297460852205379,-1.8302451806101443,-0.0,1.0,-1.8011728741655753,-1.598976854451307,0.0
2019-01-10,-0.0074282147315855186,-1.8321473158551809,-0.0,1.0,-1.8020599250936329,-1.600561797752809,0.0
2019-01-11,-0.006968859869412356,-1.819123556002009,-0.0,1.0,-1.821446509291813,-1.6306504269211453,0.0
2019-01-14,-0.025175791059768957,-1.8164239075841286,-0.0,1.0,-1.8196885986941234,-1.6170266197890508,0.0
2019-01-15,-0.017904259329061444,-1.8077647945721826,-0.0,1.0,-1.8129161955019477,-1.6436110064078402,0.0
2019-01-16,-0.0,-1.8119171308756339,-0.0,1.0,-1.7853163923139512,-1.661701195468486,0.0
2019-01-17,-0.0,-1.8091130695668478,-0.0,1.0,-1.783486467904244,-1.6577911119444968,0.0
2019-01-18,-0.0,-1.7825295151971867,-0.0,1.0,-1.78460185882944,-1.7127606129113289,0.0
2019-01-22,-0.0,-1.852126897270536,-0.0,1.0,-1.972379649534232,-1.6897270536121425,0.0
2019-01-23,-0.0,-1.7634128893802434,-0.0,1.0,-1.982831501593289,-1.7569747024777267,0.0
2019-01-24,-0.0,-1.7440896431116006,-0.0,1.0,-1.9926808731135435,-1.7403329231167821,0.0
2019-01-25,-0.0,-1.6290967226219024,-0.0,1.0,-2.2188915534239277,-1.8134159339195313,0.0
2019-01-28,-0.0,-1.5951871657754009,-0.0,1.0,-2.2725935828877004,-1.8167780748663098,0.0
2019-01-29,-0.0,-1.5677436689729294,-0.0,1.0,-2.3014710821522133,-1.8480553503056356,0.0
2019-01-30,-0.0,-1.5808625336927224,-0.0,1.0,-2.3166442048517517,-1.8411051212938006,0.0
2019-01-31,-0.0,-1.5756680542500336,-0.0,1.0,-2.2887068618235533,-1.8497381495904395,0.0
2019-02-01,-0.0,-1.5716204418776443,-0.0,1.0,-2.307232556577799,-1.8366127190920694,0.0
2019-02-04,-0.0,-1.5771609087242908,-0.0,1.0,-2.3157682484204867,-1.828404355424116,0.0
2019-02-05,-0.0,-1.570047660602806,-0.0,1.0,-2.2981137141706385,-1.8445324561992351,0.0
2019-02-06,-0.0,-1.5627057163968563,-0.0,1.0,-2.29596292066904,-1.858601464364882,0.0
2019-02-07,-0.0,-1.5667580397138463,-0.0,1.0,-2.2775289162265158,-1.8416126228521759,0.0
2019-02-08,-0.0,-1.5661365009059793,-0.0,1.0,-2.301523387692101,-1.8433662170324137,0.0
2019-02-11,-0.0,-1.548419704831862,-0.0,1.0,-2.3248197317878563,-1.8657591481905789,0.0
2019-02-12,-0.0,-1.5622565480188044,-0.0,1.0,-2.3200805910006714,-1.8335124244459367,0.0
2019-02-13,-0.0,-1.599448998790485,-0.0,1.0,-2.3082247009810506,-1.8118532455315144,0.0
2019-02-14,-0.0,-1.5894116052060736,-0.0,1.0,-2.3630694143167026,-1.8262608459869845,0.0
2019-02-15,-0.0,-1.6613788895668091,-0.0,1.0,-2.325401667683547,-1.7924208528235375,0.0
2019-02-19,-0.0,-1.6362959453056252,-0.0,1.0,-2.34427672104515,-1.7885331347728965,0.0
2019-02-20,-0.0,-1.6631073866324255,-0.0,1.0,-2.321078597012908,-1.7739406636480368,0.0
2019-02-21,-0.0,-1.6617965367965368,-0.0,1.0,-2.326975108225108,-1.7752976190476193,0.0
2019-02-22,-0.0,-1.6439179154853518,-0.0,1.0,-2.344471445929526,-1.7620494127176995,0.0
2019-02-25,-0.0,-1.602840680691411,-0.0,1.0,-2.3439635535307515,-1.7529143775961409,0.0
2019-02-26,-0.0,-1.5997768882472605,-0.0,1.0,-2.2616969617428966,-1.7006365247063455,0.0
2019-02-27,-0.0,-1.5653774133143927,-0.0,1.0,-2.199909601601343,-1.691676890295086,0.0
2019-02-28,-0.0,-1.5666645123763974,-0.0,1.0,-2.2009306533962385,-1.6952110127318554,0.0
2019-03-01,-0.0,-1.5727371032377075,-0.0,1.0,-2.134724254182304,-1.6534571592137906,0.0
2019-03-04,-0.0,-1.5107274660661787,-0.0,1.0,-2.1234753237005064,-1.6208794645649591,0.0
2019-03-05,-0.0,-1.4799750078100593,-0.0,1.0,-2.147453920649797,-1.620618556701031,0.0
2019-03-06,-0.0,-1.4837583390485691,-0.0,1.0,-2.1362927863333123,-1.6147515431136603,0.0
2019-03-07,-0.0,-1.4713158058300704,-0.0,1.0,-2.1437006650506554,-1.6004723724283672,0.0
2019-03-08,-0.0,-1.4388035468964655,-0.0,1.0,-2.2108779817659547,-1.5948545023104783,0.0
2019-03-11,-0.0,-1.4422126473197314,-0.0,1.0,-2.225510074768724,-1.6686098086427579,0.0
2019-03-12,-0.0,-1.3607103930242996,-0.0,1.0,-2.2740911713791117,-1.7766237096877606,0.0
2019-03-13,-0.0,-1.3976058694812719,-0.0,1.0,-2.2732655425408677,-1.7649633157420517,0.0
2019-03-14,-0.0,-1.3916586461341034,-0.0,1.0,-2.271607314725698,-1.7531600898299646,0.0
2019-03-15,-0.0,-1.374678166838311,-0.0,1.0,-2.273622554067971,-1.7882981462409888,0.0
2019-03-18,-0.0,-1.4113327701605043,-0.0,1.0,-2.278315680031191,-1.8084995776203783,0.0
2019-03-19,-0.0,-1.413026367571822,-0.0,1.0,-2.3024399842581658,-1.843631116358389,0.0
2019-03-20,-0.0,-1.4229204933088428,-0.0,1.0,-2.2860141695093152,-1.8510233534505378,0.0
2019-03-21,-0.0,-1.4234175139389964,-0.0,1.0,-2.322925549360446,-1.8132502459822892,0.0
2019-03-22,-0.0,-1.4078149710068528,-0.0,1.0,-2.3905508697944122,-1.790985767000527,0.0
2019-03-25,-0.0,-1.2536509378853766,-0.0,1.0,-2.4468098916077103,-1.7900954111767375,0.0
2019-03-26,-0.0,-1.265696384284036,-0.0,1.0,-2.431732149849889,-1.8291345777313668,0.0
2019-03-27,-0.0,-1.256124576492051,-0.0,1.0,-2.4358222569715924,-1.8235600729736774,0.0
2019-03-28,-0.0,-1.2509299745480649,-0.0,1.0,-2.428310383084252,-1.8468315603993997,0.0
2019-03-29,-0.0,-1.2654890415439972,-0.0,1.0,-2.432057572783775,-1.8448151782793587,0.0
2019-04-01,-0.0,-1.2882121807465619,-0.0,1.0,-2.4289456450556646,-1.8316306483300588,0.0
2019-04-02,-0.0,-1.3142950179094757,-0.0,1.0,-2.4489091501139693,-1.7493324649951159,0.0
2019-04-03,-0.0,-1.3144830282103068,-0.0,1.0,-2.446804352075054,-1.7537950355071992,0.0
2019-04-04,-0.0,-1.3116518789144052,-0.0,1.0,-2.44839509394572,-1.7638961377870563,0.0
2019-04-05,-0.0,-1.298176828072927,-0.0,1.0,-2.4584721949944455,-1.778017382212638,0.0
2019-04-08,-0.0,-1.277548073767802,-0.0,1.0,-2.489466430399685,-1.7959572094244274,0.0
2019-04-09,-0.0,-1.261862337490926,-0.0,1.0,-2.5541476935260343,-1.783409225895862,0.0
2019-04-10,-0.0,-1.2483354209242534,-0.0,1.0,-2.5541565033950824,-1.789900454875074,0.0
2019-04-11,-0.0,-1.222141728134879,-0.0,1.0,-2.597536880927292,-1.7662012644889356,0.0
2019-04-12,-0.0,-1.2241788682231896,-0.0,1.0,-2.605988655850152,-1.7652684342435034,0.0
2019-04-15,-0.0,-1.230957418672309,-0.0,1.0,-2.599576831526051,-1.7814731552499337,0.0
2019-04-16,-0.0,-1.2356675262844674,-0.0,1.0,-2.5971037492561,-1.7796733452357336,0.0
2019-04-17,-0.0,-1.097951630400102,-0.0,1.0,-2.57156531172229,-1.7116967647246506,0.0
2019-04-18,-0.0,-1.097307299642675,-0.0,1.0,-2.55781010719755,-1.7256253190403268,0.0
2019-04-22,-0.0,-1.0953995777081065,-0.0,1.0,-2.5652952844071915,-1.7376671572077547,0.0
2019-04-23,-0.0,-1.1145413870246084,-0.0,1.0,-2.557302652604666,-1.7199744327261104,0.0
2019-04-24,-0.0,-1.112922743774282,-0.0,1.0,-2.539073944334756,-1.7170243933507419,0.0
2019-04-25,-0.0,-1.0817916877850988,-0.0,1.0,-2.545869234668018,-1.7078053725291436,0.0
2019-04-26,-0.0,-1.0543946301925025,-0.0,1.0,-2.570795339412361,-1.7070668693009117,0.0
2019-04-29,-0.0,-1.0321115190739933,-0.0,1.0,-2.509739249486589,-1.6813118426784492,0.0
2019-04-30,-0.0,-1.0356876398905746,-0.0,1.0,-2.510631683660781,-1.6710395424023874,0.0
2019-05-01,-0.0,-1.0111593304401736,-0.0,1.0,-2.5326720396776192,-1.6557966522008678,0.0
2019-05-02,-0.0,-1.0158455063134437,-0.0,1.0,-2.4940579351324583,-1.6797474622431294,0.0
2019-05-03,-0.0,-1.0201745157497368,-0.0,1.0,-2.490438764775048,-1.6778884831982175,0.0
2019-05-06,-0.0,-1.0009899764880583,-0.0,1.0,-2.4892340056923645,-1.697067194654127,0.0
2019-05-07,-0.0,-1.005500278103949,-0.0,1.0,-2.479513009084729,-1.695074470057475,0.0
2019-05-08,-0.0,-1.0010418581847154,-0.0,1.0,-2.430900288043145,-1.696635410921125,0.0
2019-05-09,-0.0,-0.9985931861275918,-0.0,1.0,-2.4435745305523278,-1.6743531714477948,0.0
2019-05-10,-0.0,-0.9984091048155175,-0.0,1.0,-2.4537110689591874,-1.6667074588508843,0.0
2019-05-13,-0.0,-0.9990267047873957,-0.0,1.0,-2.436462071902184,-1.6476063020865015,0.0
2019-05-14,-0.0,-0.8813437742841771,-0.044593221352142984,1.0,-2.4247115786956783,-1.6269950385558012,0.0
2019-05-15,-0.0,-0.8690739522927005,-0.07377294195014049,1.0,-2.4295450469301128,-1.6060261852095414,0.0
2019-05-16,-0.0,-0.8694225721784776,-0.08989501312335957,1.0,-2.4164280601288475,-1.5894178000477213,0.0
2019-05-17,-0.0,-0.8690675934803451,-0.08527085330776606,1.0,-2.400107861936721,-1.6378835091083415,0.0
2019-05-20,-0.0,-0.8343333733349334,-0.11298451938077522,1.0,-2.404896195847834,-1.6479659186367455,0.0
2019-05-21,-0.0,-0.8363209817131857,-0.132218479307026,1.0,-2.3934071222329165,-1.6534528392685275,0.0
2019-05-22,-0.0,-0.8269334775554354,-0.14115738236884803,1.0,-2.3925845802535903,-1.6486389039120244,0.0
2019-05-23,-0.0,-0.8245350929814037,-0.1644271145770846,1.0,-2.388362327534493,-1.6215356928614277,0.0
2019-05-24,-0.0,-0.7676346073579393,-0.20100172917536221,1.0,-2.374694412974778,-1.6193429133623516,0.0
2019-05-28,-0.0,-0.7499552852799143,-0.21003994514994337,1.0,-2.3792404459548084,-1.6227270017289692,0.0
2019-05-29,-0.0,-0.7745916299034219,-0.21700250387504472,1.0,-2.3902468105401216,-1.57982592106832,0.0
2019-05-30,-0.0,-0.7728645000887943,-0.2012667968981235,1.0,-2.374474634463979,-1.5710057420233234,0.0
2019-05-31,-0.0,-0.7869580668088131,-0.19189765458422176,1.0,-2.371239042880834,-1.5726723525230988,0.0
2019-06-03,-0.0,-0.7896598479042622,-0.19353887873607262,1.0,-2.363614926604964,-1.5483699817249306,0.0
2019-06-04,-0.0,-0.7795730628611864,-0.18492746786177613,1.0,-2.3640169831348037,-1.5684632621771435,0.0
2019-06-05,-0.0,-0.7698029871563898,-0.20631138490149356,1.0,-2.3395711047829373,-1.4959028302435056,0.0
2019-06-06,-0.0,-0.8014469922399208,-0.15730205963008345,1.0,-2.3262734115175916,-1.5496236653246982,0.0
2019-06-07,-0.0,-0.8341772888656074,-0.15098073453233224,1.0,-2.2971887550200805,-1.538036202782143,0.0
2019-06-10,-0.0,-0.8417607877208224,-0.16432088039386042,1.0,-2.2534607587604985,-1.5325224442513756,0.0
2019-06-11,-0.0,-0.83874151041969,-0.17170720380797583,1.0,-2.2642363731351947,-1.5300981018169153,0.0
2019-06-12,-0.0,-0.8749484353821674,-0.20319405975602567,1.0,-2.2948906830101947,-1.5200660027108255,0.0
2019-06-13,-0.0,-0.9029590691630737,-0.23052389108735458,1.0,-2.2774201169452484,-1.495422597602032,0.0
2019-06-14,-0.0,-0.8962308598351001,-0.25547703180212017,1.0,-2.2701413427561836,-1.4674911660777386,0.0
2019-06-17,-0.0,-0.8854467283114436,-0.2584368926320749,1.0,-2.284999116555745,-1.460686730667295,0.0
2019-06-18,-0.0,-0.8885618414081357,-0.25519514923176545,1.0,-2.286277741802555,-1.4568199211161477,0.0
2019-06-19,-0.0,-0.8836091831286705,-0.29323129857032687,1.0,-2.32609598386427,-1.4293765201400013,0.0
2019-06-20,-0.0,-0.8870220850154357,-0.29256708620280214,1.0,-2.3252790311090004,-1.4320232723818571,0.0
2019-06-21,-0.0,-0.9041666666666667,-0.2886309523809524,1.0,-2.3116666666666665,-1.4478571428571427,0.0
2019-06-24,-0.0,-0.85129038079769,-0.2853877158154365,1.0,-2.3517415628947846,-1.52734163508392,0.0
2019-06-25,-0.0,-0.8415139681586062,-0.293181135476119,1.0,-2.349594472814659,-1.5235205767497748,0.0
2019-06-26,-0.0,-0.8412288084645907,-0.28718287844174584,1.0,-2.339785980521823,-1.543585427437778,0.0
2019-06-27,-0.0,-0.8265079078717903,-0.3175777256599916,1.0,-2.336520536412292,-1.5329244091647125,0.0
2019-06-28,-0.0,-0.8323934497343022,-0.2600585619780935,1.0,-2.046036221667932,-1.2839171456458085,0.0
2019-07-01,-0.0,-0.8192340977931633,-0.2672544353093899,1.0,-2.049816096927737,-1.2726633491994808,0.0
2019-07-02,-0.0,-0.8387549225872579,-0.2599126072179964,1.0,-2.0297243351135563,-1.2662782543022064,0.0
2019-07-03,-0.0,-0.8434684077051745,-0.25624561592834405,1.0,-2.027356607133222,-1.2686559110775373,0.0
2019-07-05,-0.0,-0.808037875934793,-0.26975843331360627,1.0,-2.0269543229138645,-1.2753537418625922,0.0
2019-07-08,-0.0,-0.8144718423602886,-0.26391730375794126,1.0,-2.0271347044255412,-1.2783460751588243,0.0
2019-07-09,-0.0,-0.80748376013314,-0.26381059751972946,1.0,-2.0230847694207337,-1.274171901003919,0.0
2019-07-10,-0.0,-0.7993016384636046,-0.2598979317754499,1.0,-2.032608111737846,-1.2802578565672844,0.0
2019-07-11,-0.0,-0.7957197397429693,-0.2645587998064204,1.0,-2.0377480238748187,-1.279184814755068,0.0
2019-07-12,-0.0,-0.7889050153201097,-0.2677525130355319,1.0,-2.044777724023007,-1.2740418212116325,0.0
2019-07-15,-0.0,-0.8074193548387097,-0.28983870967741937,1.0,-2.038924731182796,-1.2402150537634409,0.0
2019-07-16,-0.0,-0.7985367690569691,-0.290548173651084,1.0,-2.040131260422831,-1.2503093227177362,0.0
2019-07-17,-0.0,-0.779710920770878,-0.29817987152034264,1.0,-2.025053533190578,-1.2503211991434688,0.0
2019-07-18,-0.0,-0.7808307050836586,-0.3055540706687337,1.0,-2.020045972096007,-1.239161811086759,0.0
2019-07-19,-0.0,-0.786586341099323,-0.32004051820653623,1.0,-1.9958948659167244,-1.2288212400703737,0.0
2019-07-22,-0.0,-0.7511599381366327,-0.3101167937709989,1.0,-2.016852434536825,-1.2549197376139938,0.0
2019-07-23,-0.0,-0.747814498933902,-0.311727078891258,1.0,-2.01545842217484,-1.2554904051172708,0.0
2019-07-24,-0.0,-0.7486816172162147,-0.3309540297235391,1.0,-2.007830394715815,-1.239333084749374,0.0
2019-07-25,-0.0,-0.720506814310051,-0.34460178875638836,1.0,-2.0352427597955707,-1.2233283645655877,0.0
2019-07-26,-0.0,-0.686060606060606,-0.33913043478260874,1.0,-2.025032938076416,-1.2198155467720686,0.0
2019-07-29,-0.0,-0.6547155924718746,-0.3362422458206288,1.0,-2.0223951214383344,-1.243717800441594,0.0
2019-07-30,-0.0,-0.6515661130964894,-0.3419697288206853,1.0,-2.0116670170275386,-1.2501576623922641,0.0
2019-07-31,-0.0,-0.7019864060277148,-0.33816323304705204,1.0,-1.9985246851783554,-1.2303598714368513,0.0
2019-08-01,-0.0,-0.7213459516298633,-0.3289695057833859,1.0,-1.9923764458464774,-1.214931650893796,0.0
2019-08-02,-0.0,-0.7015827943419046,-0.36067728874165217,1.0,-1.9934795183257086,-1.2027133617289794,0.0
2019-08-05,-0.0,-0.6990913388308209,-0.34970324071642417,1.0,-1.995115289668575,-1.2084668312411366,0.0
2019-08-06,-0.0,-0.6993470772710916,-0.3530923859955787,1.0,-1.8933730913577709,-1.195259883810601,0.0
2019-08-07,-0.0,-0.6952117863720074,-0.33389605074687945,1.0,-1.886535706977696,-1.1999693063228976,0.0
2019-08-08,-0.0,-0.6969603929996929,-0.3327704431480913,1.0,-1.8872684474465256,-1.2002353904411012,0.0
2019-08-09,-0.0,-0.6634527089072544,-0.31695745332108965,1.0,-1.8708295071931436,-1.2502805836139168,0.0
2019-08-12,-0.0,-0.6555431016914611,-0.33656001630324023,1.0,-1.8775728551049522,-1.2250866109639291,0.0
2019-08-13,-0.0,-0.6279519543973942,-0.33311278501628666,1.0,-1.8889454397394139,-1.2395154723127038,0.0
2019-08-14,-0.0,-0.637233557794542,-0.328439066376386,1.0,-1.8725127841628273,-1.2247987443673738,0.0
2019-08-15,-0.0,-0.6734288973761222,-0.3509746540350181,1.0,-1.8150389365606863,-1.1206289370566935,0.0
2019-08-16,-0.0,-0.6623802194528573,-0.3592175165086142,1.0,-1.8240901643413931,-1.1193585224169604,0.0
2019-08-19,-0.0,-0.6454908929364727,-0.3670961054346217,1.0,-1.8240781874722345,-1.0994126067426824,0.0
2019-08-20,-0.0,-0.6569126587909644,-0.38594236567643714,1.0,-1.822005832633088,-1.0780485393702732,0.0
2019-08-21,-0.0,-0.6613038543157479,-0.38232245965552974,1.0,-1.8217440655381731,-1.0696836598726742,0.0
2019-08-22,-0.0,-0.6568346372515672,-0.40240050536955146,1.0,-1.7931872297001799,-1.006900238106808,0.0
2019-08-23,-0.0,-0.6561376227038586,-0.40042764117018176,1.0,-1.792691223636894,-1.0102536689668578,0.0
2019-08-26,-0.0,-0.6315059318790661,-0.4072904707233065,1.0,-1.7766456180635284,-0.9682835820895522,0.0
2019-08-27,-0.0,-0.6333685018223671,-0.40859389986572026,1.0,-1.7854402455399963,-0.9683004028390562,0.0
2019-08-28,-0.0,-0.6288111217641419,-0.4094918504314477,1.0,-1.787104506232023,-0.9684084372003835,0.0
2019-08-29,-0.0,-0.5983931901869829,-0.42073549806322036,1.0,-1.7946057099134427,-0.9684854861077903,0.0
2019-08-30,-0.0,-0.5879353885738791,-0.42693095725925573,1.0,-1.79506361080669,-0.9548768285128889,0.0
2019-09-03,-0.0,-0.6034869835204204,-0.440363028421304,1.0,-1.8038213518032005,-0.9290183902555529,0.0
2019-09-04,-0.0,-0.5652464973939654,-0.4609572992875245,1.0,-1.8042365992444889,-0.9512743269736528,0.0
2019-09-05,-0.0,-0.5714762699737658,-0.45456713570236107,1.0,-1.8082518483186263,-0.9355592654424041,0.0
2019-09-06,-0.0,-0.5628121581125434,-0.46820149360224517,1.0,-1.8208152975312755,-0.9048185320839081,0.0
2019-09-09,-0.0,-0.5936916759985068,-0.46033967898469574,1.0,-1.7569055617767821,-0.8549832026875699,0.0
