Date,IWF,IWM,LOW,MTUM,SPY,VLUE,VXX
2018-12-17,-0.21925454654582557,-0.5517976111878038,1.0,-0.0,-0.6681471700378129,-0.5618210191465097,0.0
2018-12-18,-0.21494823768775057,-0.5479324995511937,1.0,-0.0,-0.6672850218419005,-0.5618454909939561,0.0
2018-12-19,-0.22089159007215353,-0.5468997934193588,1.0,-0.0,-0.6649501511930781,-0.561180802969971,0.0
2018-12-20,-0.21973401717557253,-0.5371839217557253,1.0,-0.0,-0.6679985687022901,-0.5569239026717557,0.0
2018-12-21,-0.2168606722888704,-0.5372075068297897,1.0,-0.0,-0.6705665756028032,-0.5448390545195392,0.0
2018-12-24,-0.20420038990961184,-0.5232764222839251,1.0,-0.0,-0.6685177527027825,-0.5578661310332604,0.0
2018-12-26,-0.20515076850874106,-0.5279831045406547,1.0,-0.0,-0.652205796081192,-0.5478998005397161,0.0
2018-12-27,-0.1893793618426721,-0.5114161808208162,1.0,-0.0,-0.6208679169418996,-0.5503317154427181,0.0
2018-12-28,-0.1882930470230235,-0.5124303841074812,1.0,-0.0,-0.6205718550841133,-0.5494631681690303,0.0
2018-12-31,-0.18840787736119882,-0.5124590916920251,1.0,-0.0,-0.6204570247459379,-0.5494344605844864,0.0
2019-01-02,-0.18648346289549927,-0.5121769312412151,1.0,-0.0,-0.6193740856544563,-0.550471874013941,0.0
2019-01-03,-0.1920353221135927,-0.5102210499154219,1.0,-0.0,-0.6232976862868775,-0.5415006164167551,0.0
2019-01-04,-0.16821789527779363,-0.5190715468509107,1.0,-0.0,-0.6174556044081538,-0.5502769371324159,0.0
2019-01-07,-0.15764115857094557,-0.5026203088019835,1.0,-0.0,-0.6174349149104024,-0.5398681392989969,0.0
2019-01-08,-0.15822820455057446,-0.5004223924307277,1.0,-0.0,-0.6181572426222122,-0.5391698580761433,0.0
2019-01-09,-0.15845655541473033,-0.5010561892691171,1.0,-0.0,-0.6181382903816365,-0.5388536825799183,0.0
2019-01-10,-0.15990312315187696,-0.49753583598524315,1.0,-0.0,-0.6215044073333521,-0.5372440789658959,0.0
2019-01-11,-0.1589415183231303,-0.491325076875335,1.0,-0.0,-0.6257793325246142,-0.5450672835500888,0.0
2019-01-14,-0.1576166798508306,-0.49112894112329075,1.0,-0.0,-0.6247316080913098,-0.5517007571477003,0.0
2019-01-15,-0.15646989007262554,-0.4883149179077062,1.0,-0.0009608048153276627,-0.6246361658236075,-0.5554864780851725,0.0
2019-01-16,-0.13518571023532747,-0.494414516586334,1.0,-0.0,-0.620300538701446,-0.5853416501275871,0.0
2019-01-17,-0.13726713358096806,-0.4907704085972723,1.0,-0.0,-0.6217710607650212,-0.5857033487396149,0.0
2019-01-18,-0.13851119744058502,-0.4891167733089579,1.0,-0.0,-0.6278279250457038,-0.6010340493601463,0.0
2019-01-22,-0.0,-0.4844852108792198,1.0,-0.0,-0.7761458303097153,-0.6420132942439987,0.0
2019-01-23,-0.0,-0.4769683205217796,1.0,-0.0,-0.7804856743535988,-0.6542627533193571,0.0
2019-01-24,-0.0,-0.47555257870060286,1.0,-0.0,-0.783278488016541,-0.6533096479221877,0.0
2019-01-25,-0.0,-0.4308523127494717,1.0,-0.0,-0.852841042498239,-0.6512679032636768,0.0
2019-01-28,-0.0,-0.43182819706806896,1.0,-0.0,-0.8536972296483445,-0.6523105849173007,0.0
2019-01-29,-0.0,-0.4203026555967732,1.0,-0.0,-0.8592121533298003,-0.6646352234587528,0.0
2019-01-30,-0.0,-0.4154252974878801,1.0,-0.0,-0.8509475539885412,-0.6717790509769356,0.0
2019-01-31,-0.0,-0.4243397783541617,1.0,-0.0,-0.8475890120254655,-0.6755187455788728,0.0
2019-02-01,-0.0,-0.4221108490566038,1.0,-0.0,-0.8580778301886792,-0.6679245283018869,0.0
2019-02-04,-0.0,-0.4231529272968588,1.0,-0.0,-0.8549181536646512,-0.6713464090842058,0.0
2019-02-05,-0.0,-0.4203911850606248,1.0,-0.0,-0.8507242528837361,-0.6789981414284451,0.0
2019-02-06,-0.0,-0.41778053170458235,1.0,-0.0,-0.8502257236434453,-0.68265911303886,0.0
2019-02-07,-0.0,-0.42465955314508047,1.0,-0.0,-0.853268879325591,-0.6696633850144432,0.0
2019-02-08,-0.0,-0.42354816804936374,1.0,-0.0,-0.8662277464497652,-0.6626317498745239,0.0
2019-02-11,-0.0,-0.4110427633524576,1.0,-0.0,-0.8725675755604188,-0.6737446028272314,0.0
2019-02-12,-0.0,-0.40831556503198296,1.0,-0.0,-0.8779909973939826,-0.6750769959725184,0.0
2019-02-13,-0.0,-0.37171711309091965,1.0,-0.0,-0.8641283844568907,-0.6661539800922835,0.0
2019-02-14,-0.0,-0.3667364990689014,1.0,-0.0,-0.8645833333333334,-0.6783635940409684,0.0
2019-02-15,-0.0,-0.4201785043759567,1.0,-0.0,-0.8247884232113457,-0.6434533953380895,0.0
2019-02-19,-0.0,-0.41991492317041407,1.0,-0.0,-0.8285152067598461,-0.6453395838759152,0.0
2019-02-20,-0.0,-0.42047987033660383,1.0,-0.0,-0.8276171456687216,-0.6461752192411218,0.0
2019-02-21,-0.0,-0.43703211261092,1.0,-0.0,-0.8221811139694193,-0.6312107986241582,0.0
2019-02-22,-0.0,-0.43434285053751004,1.0,-0.0,-0.8275343890879667,-0.6279909837013062,0.0
2019-02-25,-0.0,-0.4308410402110573,1.0,-0.0,-0.8355028556518713,-0.6327950598672194,0.0
2019-02-26,-0.0,-0.43393214731404356,1.0,-0.0,-0.8405548945061961,-0.6276808776155789,0.0
2019-02-27,-0.0,-0.43093954674549356,1.0,-0.0,-0.8342027473482873,-0.6328754419521243,0.0
2019-02-28,-0.0,-0.44301882400861187,1.0,-0.0,-0.8476331791335718,-0.618777457740537,0.0
2019-03-01,-0.0,-0.44073285293345393,1.0,-0.0,-0.8431309624529567,-0.6335443591912944,0.0
2019-03-04,-0.0,-0.4253835832215156,1.0,-0.0,-0.8472667872352838,-0.6443614724928534,0.0
2019-03-05,-0.0,-0.42155230333304117,1.0,-0.0,-0.8539421026494901,-0.6456635410276633,0.0
2019-03-06,-0.0,-0.4197967170979613,1.0,-0.0,-0.8561831882703429,-0.6447514457620188,0.0
2019-03-07,-0.0,-0.38537025712704936,1.0,-0.0,-0.8832008386476806,-0.6434000174718267,0.0
2019-03-08,-0.0,-0.37356962619564577,1.0,-0.0,-0.9152338477788862,-0.6452966375212722,0.0
2019-03-11,-0.0,-0.37176644493717664,1.0,-0.0,-0.9195861049519586,-0.6650110864745011,0.0
2019-03-12,-0.0,-0.3704623838194891,1.0,-0.0,-0.9089553983749342,-0.6433623662828082,0.0
2019-03-13,-0.0,-0.37070751276440556,1.0,-0.0,-0.9034865061998542,-0.6433843909555069,0.0
2019-03-14,-0.0,-0.3724117818606008,1.0,-0.0,-0.9017789442986294,-0.642140565762613,0.0
2019-03-15,-0.0,-0.3715269670791501,1.0,-0.0,-0.9023756712584637,-0.6446124212000934,0.0
2019-03-18,-0.0,-0.38102766798418974,1.0,-0.0,-0.9042892695066608,-0.642512077294686,0.0
2019-03-19,-0.0,-0.3856374379023487,1.0,-0.0,-0.8994679443840207,-0.654428407654546,0.0
2019-03-20,-0.0,-0.37352725135889525,1.0,-0.0,-0.9045688262083149,-0.6600852064051712,0.0
2019-03-21,-0.0,-0.3735421134580922,1.0,-0.0,-0.927318663885543,-0.636975234290079,0.0
2019-03-22,-0.0,-0.3696135051088405,1.0,-0.0,-0.9495335406486006,-0.6424996297941655,0.0
2019-03-25,-0.0,-0.29631678555830543,1.0,-0.0,-0.9811908574756152,-0.6341243266851071,0.0
2019-03-26,-0.0,-0.3087105163194343,1.0,-0.0,-0.9833737544925928,-0.6299272419133332,0.0
2019-03-27,-0.0,-0.3020383132811587,1.0,-0.0,-0.9908889148463964,-0.6273215745824086,0.0
2019-03-28,-0.0,-0.3020110652498463,1.0,-0.0,-0.9868270835162904,-0.6384766253915283,0.0
2019-03-29,-0.0,-0.3013081267741652,1.0,-0.0,-0.9874454947177431,-0.6377337508413566,0.0
2019-04-01,-0.0,-0.30428291226323956,1.0,-0.0,-0.9826107321642905,-0.6405925232003278,0.0
2019-04-02,-0.0,-0.3217409108192693,1.0,-0.0,-1.0090087455029395,-0.5941677147620579,0.0
2019-04-03,-0.0,-0.32132510023119015,1.0,-0.0,-1.0175294840654356,-0.5876035234555617,0.0
2019-04-04,-0.0,-0.32386530014641285,1.0,-0.0,-1.011537335285505,-0.5928550512445094,0.0
2019-04-05,-0.0,-0.32493481381654116,1.0,-0.0,-1.008671959687106,-0.5961386341663493,0.0
2019-04-08,-0.0,-0.3276796437882649,1.0,-0.0,-1.0087295310074114,-0.5929636464832879,0.0
2019-04-09,-0.0,-0.3224083800357971,1.0,-0.0,-1.0204806197001262,-0.5912972037205482,0.0
2019-04-10,-0.0,-0.31239368877940055,1.0,-0.0,-1.005044284122236,-0.6152853539797055,0.0
2019-04-11,-0.0,-0.30762024649433534,1.0,-0.0,-1.0010831698820222,-0.6187827512515003,0.0
2019-04-12,-0.0,-0.30732507395366543,1.0,-0.0,-0.9988577453650821,-0.6226752189321384,0.0
2019-04-15,-0.0,-0.3068414584186809,1.0,-0.0,-0.9978931351319716,-0.6214373500321883,0.0
2019-04-16,-0.0,-0.30467743823908205,1.0,-0.0,-1.0012586348202785,-0.6211216485189088,0.0
2019-04-17,-0.0,-0.282286149073776,1.0,-0.0,-1.0250797459834362,-0.6190922126949752,0.0
2019-04-18,-0.0,-0.278614237684549,1.0,-0.0,-1.0247624616284168,-0.6201724894021342,0.0
2019-04-22,-0.0,-0.29684781647155956,1.0,-0.0,-1.0299000383333825,-0.6219738743254799,0.0
2019-04-23,-0.0,-0.30603041735439757,1.0,-0.0,-1.0284131101155387,-0.6129450601273284,0.0
2019-04-24,-0.0,-0.2937314135971499,1.0,-0.0,-1.0292965874628273,-0.6213526484703943,0.0
2019-04-25,-0.0,-0.29364260661970587,1.0,-0.0,-1.0374605794453122,-0.6161985322290666,0.0
2019-04-26,-0.0,-0.2873749741834597,1.0,-0.0,-1.0463517540495086,-0.6167350190304782,0.0
2019-04-29,-0.0,-0.2743178075746883,1.0,-0.0,-1.0377264173135734,-0.6284403669724771,0.0
2019-04-30,-0.0,-0.2645312959153688,1.0,-0.0,-1.039494563620335,-0.6345577431677931,0.0
2019-05-01,-0.0,-0.26354151359294636,1.0,-0.0,-1.0345628214548126,-0.6409110947832477,0.0
2019-05-02,-0.0,-0.27244080574861584,1.0,-0.0,-1.0268877370715044,-0.6456590882318295,0.0
2019-05-03,-0.0,-0.2841270776847813,1.0,-0.0,-1.0203642579276198,-0.6426087469055758,0.0
2019-05-06,-0.0,-0.25182438794726936,1.0,-0.0,-1.0281308851224107,-0.6625765065913372,0.0
2019-05-07,-0.0,-0.24852750618447406,1.0,-0.0,-1.0317764165390506,-0.6646837083284252,0.0
2019-05-08,-0.0,-0.2542767128934429,1.0,-0.011011983629243589,-1.0056826546535935,-0.6734092983540912,0.0
2019-05-09,-0.0,-0.2419962590474125,1.0,-0.023584266312450863,-0.8169915150857979,-0.6282360595299412,0.0
2019-05-10,-0.0,-0.23772064985267485,1.0,-0.02313951288081529,-0.8202903251966589,-0.6220636336604223,0.0
2019-05-13,-0.0,-0.23727530747398295,1.0,-0.02119205298013245,-0.8204081632653061,-0.6241924584403298,0.0
2019-05-14,-0.0,-0.20801756688000428,1.0,-0.06871435074846692,-0.7873229253139812,-0.6138232064911764,0.0
2019-05-15,-0.0,-0.2073840057829777,1.0,-0.07292977430323151,-0.7889748601108404,-0.6080158496425798,0.0
2019-05-16,-0.0,-0.20508365852354737,1.0,-0.06692681883786818,-0.7942481424065858,-0.6065643876623724,0.0
2019-05-17,-0.0,-0.20002140124662263,1.0,-0.07281774163345016,-0.7880474037612691,-0.6142692811856291,0.0
2019-05-20,-0.0,-0.18573487800971653,1.0,-0.08034808606054135,-0.7879985051518873,-0.6152634669798729,0.0
2019-05-21,-0.0,-0.1868882191342384,1.0,-0.08638945936574828,-0.7791321046595364,-0.6147280825754141,0.0
2019-05-22,-0.0,-0.18614395132235598,1.0,-0.08686717728376613,-0.7798564222999119,-0.6158629340022951,0.0
2019-05-23,-0.0,-0.21666912959952714,1.0,-0.0,-0.8954041672823999,-0.8434165804640166,0.0
2019-05-24,-0.0,-0.2183050646775005,1.0,-0.0,-0.8974040197732587,-0.8443595891424681,0.0
2019-05-28,-0.0,-0.21812746055708493,1.0,-0.0,-0.8973448183997867,-0.8445963946363554,0.0
2019-05-29,-0.0,-0.21096167579147823,1.0,-0.0,-0.9029397762437515,-0.8615805760533206,0.0
2019-05-30,-0.0,-0.20481496931052978,1.0,-0.0,-0.9025385853048091,-0.8722364578988142,0.0
2019-05-31,-0.0,-0.2059612518628912,1.0,-0.0,-0.9089418777943368,-0.8657228017883755,0.0
2019-06-03,-0.0,-0.21338440070069178,1.0,-0.0,-0.9207268192749621,-0.8349217659808201,0.0
2019-06-04,-0.0,-0.215589658345454,1.0,-0.0,-0.9200629285523464,-0.8326753539731069,0.0
2019-06-05,-0.0,-0.21410876489324054,1.0,-0.0,-0.9271263418662262,-0.8079214344697417,0.0
2019-06-06,-0.0,-0.22039745252977944,1.0,-0.0,-0.9067696662342256,-0.8212937846444156,0.0
2019-06-07,-0.0,-0.23542931227532557,1.0,-0.0,-0.8952501620602275,-0.8158701160940539,0.0
2019-06-10,-0.0,-0.23250750308950746,1.0,-0.0,-0.8912787618431119,-0.8186017772023775,0.0
2019-06-11,-0.0,-0.2320559341534649,1.0,-0.0,-0.9038262973124465,-0.8142608490426881,0.0
2019-06-12,-0.0,-0.23294784045315084,1.0,-0.0,-0.9034694359216427,-0.8137538352607978,0.0
2019-06-13,-0.0,-0.24594083958198026,1.0,-0.0037491881679163966,-0.8992147369664049,-0.8031823817677274,0.0
2019-06-14,-0.0,-0.2508282063416943,1.0,-0.005886180785612873,-0.897479886417416,-0.8036855182205396,0.0
2019-06-17,-0.0,-0.24105054333343204,1.0,-0.007165487223521748,-0.9139253249637285,-0.7988333876173275,0.0
2019-06-18,-0.0,-0.2511910045864773,1.0,-0.0085219707057257,-0.9063175025891405,-0.7930167184494749,0.0
2019-06-19,-0.0,-0.24209530006802923,1.0,-0.02656097488834334,-0.9110296075009613,-0.7781064213670916,0.0
2019-06-20,-0.0,-0.24601623126592026,1.0,-0.018689651087020913,-0.9166518571174693,-0.7805520999940762,0.0
2019-06-21,-0.0,-0.24366599262519328,1.0,-0.021916260259307718,-0.9289877483049839,-0.7791126442250506,0.0
2019-06-24,-0.0,-0.2378257632166791,1.0,-0.025793000744601637,-0.9237825763216679,-0.7909754281459419,0.0
2019-06-25,-0.0,-0.26195926861899804,1.0,-0.022327932213468116,-0.9065556711758586,-0.7822803627174075,0.0
2019-06-26,-0.0,-0.2590840103562182,1.0,-0.017111567419575632,-0.8983424099038777,-0.8013867809421777,0.0
2019-06-27,-0.0,-0.24769822114954856,1.0,-0.025684574357140725,-0.8938649027144602,-0.8124012991269628,0.0
2019-06-28,-0.0,-0.23201214068916262,1.0,-0.03282151996667262,-0.8996310182705468,-0.8111944295661488,0.0
2019-07-01,-0.0,-0.23240107110978875,1.0,-0.03237131806010116,-0.900505801844689,-0.8100267777447188,0.0
2019-07-02,-0.0,-0.2324854975457385,1.0,-0.031146809460062472,-0.9009965789082254,-0.8102632753235163,0.0
2019-07-03,-0.0,-0.22843711880039272,1.0,-0.03439350212727976,-0.9038112522686025,-0.808574573800244,0.0
2019-07-05,-0.0,-0.21992922774985876,1.0,-0.03672425585060513,-0.9042493086324305,-0.8127211632816914,0.0
2019-07-08,-0.0,-0.22404355328137088,1.0,-0.03343844826560362,-0.9040280835366216,-0.8134408282263343,0.0
2019-07-09,-0.0,-0.21693735498839908,1.0,-0.03453507049794753,-0.9049616276994468,-0.8181926348979714,0.0
2019-07-10,-0.0,-0.20311802683645233,1.0,-0.030882746719823866,-0.9199666775757935,-0.8212489958644491,0.0
2019-07-11,-0.0,-0.1997436890889041,1.0,-0.042499925491014216,-0.9210204750692934,-0.8170655381038954,0.0
2019-07-12,-0.0,-0.19300340278192346,1.0,-0.041699003044594354,-0.9201540206554832,-0.830010148647842,0.0
2019-07-15,-0.0,-0.20616829698764547,1.0,-0.04801220497173113,-0.9066379490861229,-0.8305961889377488,0.0
2019-07-16,-0.0,-0.2082287558264611,1.0,-0.07622206286602129,-0.8968566989362974,-0.8066212501493965,0.0
2019-07-17,-0.0,-0.211834744368325,1.0,-0.0753582433362252,-0.9003201005175456,-0.8041104496365212,0.0
2019-07-18,-0.0,-0.21169300630358798,1.0,-0.07866041287007437,-0.8935858751829832,-0.8035730290084545,0.0
2019-07-19,-0.0,-0.2159559834938102,1.0,-0.08232163148137073,-0.8941151844985348,-0.7978290772083009,0.0
2019-07-22,-0.0,-0.20937471938699154,1.0,-0.0805770900056871,-0.9004160555538926,-0.8028674907958934,0.0
2019-07-23,-0.0,-0.2118182362449859,1.0,-0.08073399988026103,-0.8993593965155959,-0.8015625935460695,0.0
2019-07-24,-0.0,-0.2126756352765321,1.0,-0.08582959641255605,-0.895336322869955,-0.7956651718983557,0.0
2019-07-25,-0.0,-0.19751979680262963,1.0,-0.09251456745853877,-0.911489616016734,-0.7867025250261467,0.0
2019-07-26,-0.0,-0.18700182105860227,1.0,-0.0915305848284921,-0.9161417440367794,-0.7906678209988953,0.0
2019-07-29,-0.0,-0.19276461106799594,1.0,-0.09369589875231331,-0.912691779595248,-0.7857441346785267,0.0
2019-07-30,-0.0,-0.18969890483721763,1.0,-0.09638626122765659,-0.909969860642774,-0.7880099071946526,0.0
2019-07-31,-0.0,-0.19139983885888215,1.0,-0.09653546596639907,-0.908955268419325,-0.7872340425531914,0.0
2019-08-01,-0.0,-0.19173257722727952,1.0,-0.09729891061035666,-0.9083718847933144,-0.7872257871959408,0.0
2019-08-02,-0.0,-0.18782484019355997,1.0,-0.09561503076647349,-0.9088655236274568,-0.794730868032738,0.0
2019-08-05,-0.0,-0.18486567164179102,1.0,-0.0888955223880597,-0.9153432835820896,-0.7959701492537313,0.0
2019-08-06,-0.0,-0.18847287735849055,1.0,-0.08965212264150943,-0.8787441037735849,-0.7912735849056605,0.0
2019-08-07,-0.0,-0.192615475139747,1.0,-0.08099441012062371,-0.8731391585760518,-0.7952927331568109,0.0
2019-08-08,-0.0,-0.16733377487257753,1.0,-0.05361822213263455,-0.8522187347021049,-0.8064618308520747,0.0
2019-08-09,-0.0,-0.1622202481588675,1.0,-0.045304753990314355,-0.8425366077313237,-0.8154855718256584,0.0
2019-08-12,-0.0,-0.16109248273292637,1.0,-0.05089846100937151,-0.8412002407359642,-0.8127131516349984,0.0
2019-08-13,-0.0,-0.1480726730002009,1.0,-0.04839126316695847,-0.8494589707528487,-0.8242300737636692,0.0
2019-08-14,-0.0,-0.1563223648474799,1.0,-0.04742845707424455,-0.8385602790245577,-0.8165470710998027,0.0
2019-08-15,-0.0,-0.17246938371468168,1.0,-0.058432559323472015,-0.8177447181604774,-0.7796193115931782,0.0
2019-08-16,-0.0,-0.17417986425339366,1.0,-0.0588235294117647,-0.8152149321266968,-0.7798359728506786,0.0
2019-08-19,-0.0,-0.1548803517573776,1.0,-0.06282589700949857,-0.825220553003185,-0.7756419290284393,0.0
2019-08-20,-0.0,-0.16140459388793613,1.0,-0.05606005229272681,-0.8266749135483146,-0.7672692513143468,0.0
2019-08-21,-0.0,-0.1753652264828054,1.0,-0.05007205628867727,-0.8451213653960271,-0.7551499053378168,0.0
2019-08-22,-0.0,-0.16788408573823493,1.0,-0.05322715842414082,-0.9207280565201772,-0.8518141539935338,0.0
2019-08-23,-0.0,-0.16555894856595416,1.0,-0.05415843362672894,-0.9197952218430034,-0.854320100592779,0.0
2019-08-26,-0.0,-0.1516970198675497,1.0,-0.051620151371807005,-0.9089995269631032,-0.8441934720908232,0.0
2019-08-27,-0.0,-0.14956937234544596,1.0,-0.04483246814535158,-0.9037871637564889,-0.8513449740443606,0.0
2019-08-28,-0.0,-0.14005189291189998,1.0,-0.051951881118056376,-0.9096886425286002,-0.8467684868498643,0.0
2019-08-29,-0.0,-0.12520258125349912,1.0,-0.05186080089577747,-0.9106285175472197,-0.8589445148363143,0.0
2019-08-30,-0.0,-0.1263045856369926,1.0,-0.04798509889720014,-0.9171865298761198,-0.8650918014368922,0.0
2019-09-03,-0.0,-0.13486735086214546,1.0,-0.056638372127414155,-0.9139924876519476,-0.8521191328265948,0.0
