Date,ACH,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-10-16,1.0,-0.7265933277531986,-1.4922874566543107,-0.10516561042688032,-1.3435967954083465,-1.3110725816094704,0.0
2018-10-17,1.0,-0.695118369265112,-1.4211361099688657,-0.06943546965869707,-1.3479410209716267,-1.340774246607531,0.0
2018-10-18,1.0,-0.6966311952495737,-1.4246575342465755,-0.06778764183667471,-1.3480510318066905,-1.3421129990005292,0.0
2018-10-19,1.0,-0.6781990797367348,-1.4061389714019452,-0.04904187780301707,-1.3505154639175256,-1.3404974081192846,0.0
2018-10-22,1.0,-0.6875547509198154,-1.393622612859896,-0.02814927290778485,-1.3716638439525783,-1.3591076330082346,0.0
2018-10-23,1.0,-0.6974154603528101,-1.3991091836136669,-0.04231377835081756,-1.3646486549844692,-1.357147043310086,0.0
2018-10-24,1.0,-0.6980093676814988,-1.394672131147541,-0.03179156908665105,-1.368384074941452,-1.3618852459016393,0.0
2018-10-25,1.0,-0.6330996268234762,-1.3063440009046705,-0.010686418636209432,-1.3953974895397492,-1.308718760601606,0.0
2018-10-26,1.0,-0.6016528002680217,-1.2822044781953208,-0.0,-1.407281255234798,-1.2926461555642415,0.0
2018-10-29,1.0,-0.5811486336369696,-1.2828260386580759,-0.0,-1.3976894023550321,-1.292657187291713,0.0
2018-10-30,1.0,-0.5941536748329621,-1.2866369710467707,-0.0,-1.4008351893095767,-1.2862472160356346,0.0
2018-10-31,1.0,-0.6008275862068966,-1.246951724137931,-0.0,-1.3947034482758622,-1.2747586206896553,0.0
2018-11-01,1.0,-0.5876879026485327,-1.254005836683002,-0.0,-1.3917735807499587,-1.2728373988216508,0.0
2018-11-02,1.0,-0.5887618100447538,-1.2656500359135863,-0.0,-1.3931156417481627,-1.2776949002707332,0.0
2018-11-05,1.0,-0.5899065833840031,-1.26377756895694,-0.0,-1.3936211375822234,-1.2803051240948538,0.0
2018-11-06,1.0,-0.5852184519849191,-1.2630294965624307,-0.0,-1.4034708361055668,-1.2926923929917942,0.0
2018-11-07,1.0,-0.5838825810024925,-1.262309609526447,-0.0,-1.4009969537524234,-1.2914428136250347,0.0
2018-11-08,1.0,-0.5257130271996476,-1.2753000770840215,-0.0,-1.391091289505561,-1.3138420878757846,0.0
2018-11-09,1.0,-0.5258464079273327,-1.2749793559042113,-0.0,-1.390916597853014,-1.313404899532067,0.0
2018-11-12,1.0,-0.5274810001101443,-1.24325366229761,-0.0,-1.4197048133054302,-1.316774975217535,0.0
2018-11-13,1.0,-0.4902238440172104,-1.2290180273405589,-0.0,-1.4189858940144873,-1.3080442241707968,0.0
2018-11-14,1.0,-0.49196579334386403,-1.228008061441255,-0.0,-1.419412822049131,-1.307533090037584,0.0
2018-11-15,1.0,-0.49123284687431934,-1.2326290568503595,-0.0,-1.4288825963842302,-1.292692223916358,0.0
2018-11-16,1.0,-0.48643810350439404,-1.2184550287512206,-0.0,-1.423944884452642,-1.295974829120104,0.0
2018-11-19,1.0,-0.4844767694311768,-1.2199848024316111,-0.0,-1.4260204081632655,-1.297275293095962,0.0
2018-11-20,1.0,-0.42019929975760834,-1.2037166711554,-0.0,-1.433396175599246,-1.32922165364934,0.0
2018-11-21,1.0,-0.42215473145780047,-1.1877664109121908,-0.0,-1.4244991474850808,-1.293744671781756,0.0
2018-11-23,1.0,-0.42347997233895424,-1.1736262567157827,-0.0,-1.4283738496728549,-1.2938986116282782,0.0
2018-11-26,1.0,-0.42193486590038315,-1.1843337590464027,-0.0,-1.4250744997871434,-1.2900702426564497,0.0
2018-11-27,1.0,-0.40304363964155043,-1.19539742298107,-0.0,-1.4202237658412429,-1.2838432578609682,0.0
2018-11-28,1.0,-0.400881993517879,-1.213325540619521,-0.0,-1.416449710429839,-1.2825567185590565,0.0
2018-11-29,1.0,-0.34559672509709255,-1.1933452293481683,-0.0,-1.4142437283510025,-1.295108638606067,0.0
2018-11-30,1.0,-0.34453428541426023,-1.1939514858762994,-0.0,-1.414995274598341,-1.2969127375826945,0.0
2018-12-03,1.0,-0.34409448818897637,-1.1938057742782153,-0.0,-1.4148031496062992,-1.2966929133858267,0.0
2018-12-04,1.0,-0.3354612526817016,-1.194129035633928,-0.0,-1.4098163361414893,-1.2931819371042854,0.0
2018-12-06,1.0,-0.32042825248629997,-1.084077531966714,-0.0,-1.4188654353562005,-1.2507611122386848,0.0
2018-12-07,1.0,-0.32002232595900143,-1.0840267911508017,-0.0,-1.4194743251471482,-1.2505581489750355,0.0
2018-12-10,1.0,-0.2772431077694235,-1.0871679197994988,-0.0,-1.4218546365914788,-1.2262656641604008,0.0
2018-12-11,1.0,-0.27315580963843333,-1.0895642144325761,-0.0,-1.4206408906273507,-1.2314327265433027,0.0
2018-12-12,1.0,-0.271490941938074,-1.0912330004516486,-0.0,-1.4208862347568625,-1.234706679379736,0.0
2018-12-13,1.0,-0.2711371723550343,-1.0849496316343405,-0.0,-1.4245978048413772,-1.2310930687114718,0.0
2018-12-14,1.0,-0.2895868102968695,-1.0489556465887828,-0.0,-1.4728164668993071,-1.2460425833206898,0.0
2018-12-17,1.0,-0.2696894972573096,-1.0448392129233557,-0.0,-1.4579538020230487,-1.259926526093302,0.0
2018-12-18,1.0,-0.24815295527156547,-1.0246605431309903,-0.0,-1.4542731629392973,-1.2649261182108626,0.0
2018-12-19,1.0,-0.24536875218455087,-1.0259150147301144,-0.0,-1.4560343536226097,-1.2659409796774352,0.0
2018-12-20,1.0,-0.24069281305992438,-1.003483973720884,-0.0,-1.4731236312960385,-1.2598048974716307,0.0
2018-12-21,1.0,-0.23236719754674054,-1.001830052428529,-0.0,-1.4779404491047583,-1.233949945593036,0.0
2018-12-24,1.0,-0.2178295717165757,-0.9851010473521168,-0.0,-1.47327531100949,-1.240940158332104,0.0
2018-12-26,1.0,-0.2173405342285798,-0.9961076241911156,-0.0,-1.434972996642826,-1.2169999513453025,0.0
2018-12-27,1.0,-0.1375979843225084,-0.9476017170586039,-0.0,-1.3385591638671146,-1.242161254199328,0.0
2018-12-28,1.0,-0.1334607495804587,-0.9513798247249674,-0.0,-1.3374976692149918,-1.2392317732612346,0.0
2018-12-31,1.0,-0.12991923813080622,-0.9597591148872601,-0.0,-1.3389664348069652,-1.2396713505438588,0.0
2019-01-02,1.0,-0.1232377929231631,-0.9611614228363365,-0.0,-1.338063672859677,-1.245588647185137,0.0
2019-01-03,1.0,-0.1286967067823491,-0.9586715178654727,-0.0,-1.3405634853997574,-1.2366825263550707,0.0
2019-01-04,1.0,-0.09040359575552569,-0.968212779759974,-0.0,-1.328390714054029,-1.2466984847782772,0.0
2019-01-07,1.0,-0.06766372082483571,-0.926671198731022,-0.0,-1.3193292544754134,-1.2184001812825742,0.0
2019-01-08,1.0,-0.07048557735780812,-0.913916267293607,-0.0,-1.322904421737951,-1.2139433945203004,0.0
2019-01-09,1.0,-0.0712475104110085,-0.9182056853159515,-0.0,-1.3240086909288429,-1.2130635524171647,0.0
2019-01-10,1.0,-0.07300194490931296,-0.9138812248405627,-0.0,-1.3256592337961917,-1.2104572798407889,0.0
2019-01-11,1.0,-0.07276271647474838,-0.9022123492610391,-0.0,-1.3332124399310907,-1.2252697434037538,0.0
2019-01-14,1.0,-0.0896958692691784,-0.9061280072628234,-0.0,-1.335088515660463,-1.208306854289605,0.0
2019-01-15,1.0,-0.09540604087538435,-0.8946464098390307,-0.0,-1.3332881172002171,-1.1982727437149576,0.0
2019-01-16,1.0,-0.1057083408720825,-0.8884566672697667,-0.0,-1.3424552198299258,-1.1866745069658045,0.0
2019-01-17,1.0,-0.09810826673890469,-0.895525757370536,-0.0,-1.3402862431712494,-1.1809562508465394,0.0
2019-01-18,1.0,-0.09779008031946272,-0.8787493760493714,-0.0,-1.3382039297545036,-1.2230793665199435,0.0
2019-01-22,1.0,-0.0,-0.7902558314522197,-0.0,-1.6206264108352146,-1.2919018058690745,0.0
2019-01-23,1.0,-0.0,-0.7239735724398301,-0.0,-1.6319490325625294,-1.3632845681925438,0.0
2019-01-24,1.0,-0.0,-0.7268913504595805,-0.0,-1.6233325477256657,-1.3634221069997643,0.0
2019-01-25,1.0,-0.0,-0.5882580333413868,-0.0,-1.8088910364822421,-1.4349359748731578,0.0
2019-01-28,1.0,-0.0,-0.5493562231759657,-0.0,-1.8512803202006076,-1.4216617639967208,0.0
2019-01-29,1.0,-0.0,-0.5362325851393189,-0.0,-1.8552147832817338,-1.446013931888545,0.0
2019-01-30,1.0,-0.0,-0.5397063811231164,-0.0,-1.8594408643829643,-1.4460002907117593,0.0
2019-01-31,1.0,-0.0,-0.5441454545454546,-0.0,-1.843587878787879,-1.4607030303030304,0.0
2019-02-01,1.0,-0.0,-0.5425728155339806,-0.0,-1.8523786407766991,-1.4594660194174758,0.0
2019-02-04,1.0,-0.0,-0.5408936376881981,-0.0,-1.8499271491015057,-1.4659057795046138,0.0
2019-02-05,1.0,-0.0,-0.5309919362673662,-0.0,-1.841494219372389,-1.485184105702905,0.0
2019-02-06,1.0,-0.0,-0.5117938264414676,-0.0,-1.8422636381285187,-1.499369054552514,0.0
2019-02-07,1.0,-0.0,-0.5151264992958772,-0.0,-1.8504831738940417,-1.4904093624047008,0.0
2019-02-08,1.0,-0.0,-0.5138489996592513,-0.0,-1.8687144039332133,-1.4852261110840674,0.0
2019-02-11,1.0,-0.0,-0.45953002610966054,-0.0,-1.8625858234213326,-1.5130064790639202,0.0
2019-02-12,1.0,-0.0,-0.457682668208984,-0.0,-1.8511181800655485,-1.5109408135723925,0.0
2019-02-13,1.0,-0.0,-0.4908252473820732,-0.0,-1.8277452204822748,-1.4850129695455854,0.0
2019-02-14,1.0,-0.0,-0.43841677487616026,-0.0,-1.8703890732458037,-1.5005049776367045,0.0
2019-02-15,1.0,-0.0,-0.47200307869924957,-0.0,-1.853376948239369,-1.485039445834135,0.0
2019-02-19,1.0,-0.0,-0.44437496993891584,-0.0,-1.8817757683613099,-1.4836227213698234,0.0
2019-02-20,1.0,-0.0,-0.4363697575990766,-0.0,-1.883849557522124,-1.4893228164678722,0.0
2019-02-21,1.0,-0.0,-0.4597651362017519,-0.0,-1.8783328520550584,-1.4746847627298105,0.0
2019-02-22,1.0,-0.0,-0.454716073147257,-0.0,-1.8846487006737245,-1.4730028873917227,0.0
2019-02-25,1.0,-0.0,-0.46065016982047546,-0.0,-1.908927704997574,-1.4824357108199904,0.0
2019-02-26,1.0,-0.0,-0.4638914555269173,-0.0,-1.902154354909303,-1.4970091912658658,0.0
2019-02-27,1.0,-0.0,-0.4482590461328392,-0.0,-1.9262167170584221,-1.5021457134497223,0.0
2019-02-28,1.0,-0.0,-0.456947496947497,-0.0,-1.9324542124542128,-1.4946031746031747,0.0
2019-03-01,1.0,-0.0,-0.462788080442335,-0.0,-1.9223467240788765,-1.507951264862749,0.0
2019-03-04,1.0,-0.0,-0.46962948460672505,-0.0,-1.9124859282462923,-1.5124565611081202,0.0
2019-03-05,1.0,-0.0,-0.4507761839261151,-0.0,-1.9483690312438595,-1.5133621536647672,0.0
2019-03-06,1.0,-0.0,-0.4381796806113452,-0.0,-1.953169393553444,-1.5072009405310083,0.0
2019-03-07,1.0,-0.0,-0.37357843137254904,-0.0,-2.030637254901961,-1.4977941176470588,0.0
2019-03-08,1.0,-0.0,-0.34529059109151267,-0.0,-2.0970618837635633,-1.5122627954218897,0.0
2019-03-11,1.0,-0.0,-0.34527687296416937,-0.0,-2.1458672638436482,-1.5983815146579805,0.0
2019-03-12,1.0,-0.0,-0.2887835540213303,-0.0,-2.1869235921479726,-1.6764902880107166,0.0
2019-03-13,1.0,-0.0,-0.3216619981325864,-0.0,-2.190061209669053,-1.6754850088183422,0.0
2019-03-14,1.0,-0.0,-0.32293340243586416,-0.0,-2.1892200051826896,-1.6704845814977973,0.0
2019-03-15,1.0,-0.0,-0.3190748440748441,-0.0,-2.1951143451143453,-1.6833160083160084,0.0
2019-03-18,1.0,-0.0,-0.36383281505296994,-0.0,-2.2106150845938966,-1.696199862963158,0.0
2019-03-19,1.0,-0.0,-0.37832528009345295,-0.0,-2.204003610683375,-1.7274996017628632,0.0
2019-03-20,1.0,-0.0,-0.38657789613848204,-0.0,-2.202503328894807,-1.737150466045273,0.0
2019-03-21,1.0,-0.0,-0.3886611658237956,-0.0,-2.2380622837370243,-1.6966728772957147,0.0
2019-03-22,1.0,-0.0,-0.3826333833297621,-0.0,-2.2862652667666596,-1.6878615813156201,0.0
2019-03-25,1.0,-0.0,-0.2783402402559933,-0.0,-2.2948119393589677,-1.6726118659182712,0.0
2019-03-26,1.0,-0.0,-0.2416812609457093,-0.0,-2.27979808385701,-1.6294426702379725,0.0
2019-03-27,1.0,-0.0,-0.2448843187660668,-0.0,-2.2826221079691513,-1.6138303341902314,0.0
2019-03-28,1.0,-0.0,-0.2449759776824921,-0.0,-2.2796921010487163,-1.6413700470114172,0.0
2019-03-29,1.0,-0.0,-0.23022810738116176,-0.0,-2.28567733926447,-1.6566492525733203,0.0
2019-04-01,1.0,-0.0,-0.2560070579687581,-0.0,-2.296019513207743,-1.637656339197675,0.0
2019-04-02,1.0,-0.0,-0.26535214222035763,-0.0,-2.317898159316168,-1.6608107399444123,0.0
2019-04-03,1.0,-0.0,-0.2624187801299518,-0.0,-2.3276042758331585,-1.6499685600503038,0.0
2019-04-04,1.0,-0.0,-0.26241097612065356,-0.0,-2.249947633012149,-1.7242878089652285,0.0
2019-04-05,1.0,-0.0,-0.26264428121720884,-0.0,-2.2500524658971672,-1.7338929695697798,0.0
2019-04-08,1.0,-0.0,-0.21877219685438862,-0.0,-2.158346017250127,-1.6964992389649924,0.0
2019-04-09,1.0,-0.0,-0.21391056039977563,-0.0,-2.195451532303299,-1.689816939472745,0.0
2019-04-10,1.0,-0.0,-0.19743341650965016,-0.0,-2.2042572694403426,-1.6907368742679638,0.0
2019-04-11,1.0,-0.0,-0.1915587725558161,-0.0,-2.223111428280151,-1.682689366907942,0.0
2019-04-12,1.0,-0.0,-0.1962917560527122,-0.0,-2.2301562978853813,-1.681325978138727,0.0
2019-04-15,1.0,-0.0,-0.19720758962819002,-0.0,-2.2288139927376873,-1.688283127908761,0.0
2019-04-16,1.0,-0.0,-0.2013501764435125,-0.0,-2.226461412570961,-1.6864931212601646,0.0
2019-04-17,1.0,-0.0,-0.175868597451773,-0.0,-2.255129713964079,-1.6859233485135343,0.0
2019-04-18,1.0,-0.0,-0.17195496417604914,-0.0,-2.2488741044012284,-1.696878198567042,0.0
2019-04-22,1.0,-0.0,-0.17249345448945017,-0.0,-2.2554032547872067,-1.7058370552903128,0.0
2019-04-23,1.0,-0.0,-0.17607478555652575,-0.0,-2.2524012532744364,-1.7078946016744567,0.0
2019-04-24,1.0,-0.0,-0.12937532266391324,-0.0,-2.2763035622096024,-1.756943727413526,0.0
2019-04-25,1.0,-0.0,-0.11946239338330317,-0.0,-2.2921168260532436,-1.7577151718790385,0.0
2019-04-26,1.0,-0.0,-0.11122057451000726,-0.0,-2.2929586228352172,-1.7809291714196827,0.0
2019-04-29,1.0,-0.0,-0.10910599460692802,-0.0,-2.2943891308857083,-1.7821510060153494,0.0
2019-04-30,1.0,-0.0,-0.09774942957892552,-0.0,-2.3004563368595727,-1.7874403650694874,0.0
2019-05-01,1.0,-0.0,-0.1149305736127724,-0.0,-2.313276821467575,-1.7722190441520622,0.0
2019-05-02,1.0,-0.0,-0.11105911714241148,-0.0,-2.299329277803775,-1.789008475016898,0.0
2019-05-03,1.0,-0.0,-0.13366310856547772,-0.0,-2.2887789638115072,-1.7845873470450402,0.0
2019-05-06,1.0,-0.0,-0.09545572578551026,-0.0,-2.2907816151648923,-1.8072189041807323,0.0
2019-05-07,1.0,-0.0,-0.0640422417398578,-0.0,-2.32392304475115,-1.8399728147218735,0.0
2019-05-08,1.0,-0.0,-0.10202702702702704,-0.0,-2.2735966735966735,-1.821829521829522,0.0
2019-05-09,1.0,-0.0,-0.10188405044895417,-0.0,-2.2819328385322053,-1.806352831265895,0.0
2019-05-10,1.0,-0.0,-0.10230885495387503,-0.0,-2.286808776775942,-1.822744566633658,0.0
2019-05-13,1.0,-0.0,-0.10107325205793477,-0.0,-2.286235281858914,-1.8227050119829113,0.0
2019-05-14,1.0,-0.0,-0.021265666735155127,-0.0,-2.3016745428395318,-1.8137456338606948,0.0
2019-05-15,1.0,-0.0,-0.04619271021291952,-0.0,-2.309687065010053,-1.7996081868330154,0.0
2019-05-16,1.0,-0.0,-0.052645108220657044,-0.0,-2.2988021181430263,-1.7896766233098556,0.0
2019-05-17,1.0,-0.0,-0.03748133655974875,-0.0,-2.2970189980950417,-1.8140349070689388,0.0
2019-05-20,1.0,-0.0,-0.024430386257264826,-0.0,-2.302473898060999,-1.8162834953453686,0.0
2019-05-21,1.0,-0.0,-0.024782765180729086,-0.0,-2.3007866728366495,-1.8161345056301095,0.0
2019-05-22,1.0,-0.0,-0.019224838079572325,-0.0,-2.305798293410096,-1.8152565025187624,0.0
2019-05-23,1.0,-0.0,-0.004561997027013173,-0.0,-2.3074478445845505,-1.813880772976575,0.0
2019-05-24,1.0,-0.0,-0.0,-0.0,-2.3009758340571196,-1.8081029990292752,0.0
2019-05-28,1.0,-0.0,-0.0,-0.0,-2.3003730389902395,-1.809750114977771,0.0
2019-05-29,1.0,-0.0,-0.005830753353973168,-0.0,-2.373374613003096,-1.7807533539731681,0.0
2019-05-30,1.0,-0.0,-0.0,-0.0,-2.370791158851477,-1.793379467052262,0.0
2019-05-31,1.0,-0.0,-0.0029947849434605253,-0.0,-2.3702173800795165,-1.790210151288274,0.0
2019-06-03,1.0,-0.0,-0.02439774474628396,-0.011891337775499744,-2.37703741670938,-1.7122501281394158,0.0
2019-06-04,1.0,-0.0,-0.025120475751050957,-0.008817799651389315,-2.3736286270891007,-1.719060801804573,0.0
2019-06-05,1.0,-0.0,-0.023786531130876747,-0.054434561626429484,-2.412808132147395,-1.5915628970775093,0.0
2019-06-06,1.0,-0.0,-0.06293493168080459,-0.02148625996850714,-2.375577792451872,-1.6194950982882106,0.0
2019-06-07,1.0,-0.0,-0.08996240983440008,-0.026567103525347965,-2.350909275627349,-1.6123133191100274,0.0
2019-06-10,1.0,-0.0,-0.09222340587429616,-0.02277684776543398,-2.3426165474559935,-1.6151270735047938,0.0
2019-06-11,1.0,-0.0,-0.08303671310891896,-0.031068849791518357,-2.3640801383097734,-1.6066815824265228,0.0
2019-06-12,1.0,-0.0,-0.07229344729344729,-0.022588522588522588,-2.3706247456247453,-1.621998371998372,0.0
2019-06-13,1.0,-0.0,-0.08002238388360382,-0.03169354428447881,-2.3546319377321057,-1.6208984076919164,0.0
2019-06-14,1.0,-0.0,-0.06465867533522958,-0.06181430312880943,-2.3607781389678992,-1.5919849654611946,0.0
2019-06-17,1.0,-0.0,-0.06645122197535852,-0.060038376085639264,-2.323722480307009,-1.599272874166835,0.0
2019-06-18,1.0,-0.0,-0.08119141215603265,-0.06481201491785102,-2.304203205322044,-1.5896079024291907,0.0
2019-06-19,1.0,-0.0,-0.07900427457882825,-0.07246668342972089,-2.299270807141061,-1.5781745033945185,0.0
2019-06-20,1.0,-0.0,-0.0980825218351571,-0.042967573536793494,-2.3000702740688688,-1.5784559783154302,0.0
2019-06-21,1.0,-0.0,-0.10351229302558955,-0.04555945810336176,-2.295534370296036,-1.5729553437029602,0.0
2019-06-24,1.0,-0.0,-0.09880389988943614,-0.049502462559051164,-2.292692732937984,-1.5846316212684692,0.0
2019-06-25,1.0,-0.0,-0.07391042377987547,-0.05267121912030528,-2.3037256477204258,-1.5907812813818034,0.0
2019-06-26,1.0,-0.0,-0.0677590118477439,-0.04910511721704059,-2.3167128812704814,-1.6080161330980591,0.0
2019-06-27,1.0,-0.0,-0.05140281576015395,-0.04800972348830143,-2.317583308011749,-1.6473716195685204,0.0
2019-06-28,1.0,-0.0,-0.006120384420839656,-0.0548811330298432,-2.3474456246838646,-1.6496712190187153,0.0
2019-07-01,1.0,-0.0,-0.0,-0.06447706977448162,-2.3546743353009436,-1.62600272438323,0.0
2019-07-02,1.0,-0.0,-0.0,-0.05587378152949452,-2.3404682946437543,-1.6282785649683449,0.0
2019-07-03,1.0,-0.0,-0.0059394976594352444,-0.044697236623546584,-2.339910404187849,-1.6429254542709015,0.0
2019-07-05,1.0,-0.0,-0.019337987844693358,-0.036666834095132855,-2.3262845949068263,-1.640514340248129,0.0
2019-07-08,1.0,-0.0,-0.010473840576061232,-0.03998187219900297,-2.3362203534921195,-1.6488242106853317,0.0
2019-07-09,1.0,-0.0,-0.002613196643047389,-0.03894668073772552,-2.33629830644756,-1.6475199758781849,0.0
2019-07-10,1.0,-0.0,-0.11029126213592234,-0.055436893203883494,-2.129368932038835,-1.5592233009708738,0.0
2019-07-11,1.0,-0.0,-0.10233506480897131,-0.0721879702898199,-2.1300548570318947,-1.5500267003252586,0.0
2019-07-12,1.0,-0.0,-0.11179611650485437,-0.07194174757281553,-2.128349514563107,-1.5423300970873788,0.0
2019-07-15,1.0,-0.0,-0.12965390029610213,-0.09106354060482501,-2.1219358283578464,-1.511431483908548,0.0
2019-07-16,1.0,-0.0,-0.13396920693328168,-0.13997288660792098,-2.102014137697298,-1.465769342500242,0.0
2019-07-17,1.0,-0.0,-0.14262191873698485,-0.13618092885854036,-2.1024746961111918,-1.4616204174536298,0.0
2019-07-18,1.0,-0.0,-0.14367539468617638,-0.1515209857527917,-2.0728244127839814,-1.445225259915287,0.0
2019-07-19,1.0,-0.0,-0.15096400417893438,-0.18249596352930003,-1.9935891347706336,-1.4217399563111406,0.0
2019-07-22,1.0,-0.0,-0.118817996104328,-0.16228799467908214,-1.998289704974108,-1.4714713288042187,0.0
2019-07-23,1.0,-0.0,-0.12233941467122766,-0.16600152033447357,-1.9968167996959332,-1.4658874952489547,0.0
2019-07-24,1.0,-0.0,-0.12454299415982148,-0.18484402450026116,-1.988984378709463,-1.4496937467356725,0.0
2019-07-25,1.0,-0.0,-0.08635586783137107,-0.200579187238891,-2.0360330421572352,-1.4244208127611089,0.0
2019-07-26,1.0,-0.0,-0.04748918563099492,-0.1962572879443295,-2.03173782208012,-1.4263682527741208,0.0
2019-07-29,1.0,-0.0,-0.04637286224393911,-0.202029693666604,-2.0196861492200715,-1.4302292802104868,0.0
2019-07-30,1.0,-0.0,-0.045639276872051195,-0.20684822721539683,-1.997851170177979,-1.4210305040407345,0.0
2019-07-31,1.0,-0.0,-0.05538691449119695,-0.2056227525335077,-1.9895857656563771,-1.419511511698501,0.0
2019-08-01,1.0,-0.0,-0.04304349802281714,-0.1549020499068224,-1.9664106176991956,-1.3808917776464706,0.0
2019-08-02,1.0,-0.0,-0.03441286428539255,-0.16467726678978425,-1.960272059817125,-1.3448943741272916,0.0
2019-08-05,1.0,-0.0,-0.032747747747747746,-0.15716216216216214,-1.9619369369369368,-1.3527027027027028,0.0
2019-08-06,1.0,-0.0,-0.04416472961712206,-0.14701109600456122,-1.883163019165826,-1.3113898513223106,0.0
2019-08-07,1.0,-0.0,-0.06412166900420757,-0.119828190743338,-1.870178821879383,-1.3287605189340814,0.0
2019-08-08,1.0,-0.0,-0.06388389529530407,-0.11720085938527645,-1.8724075941596878,-1.331126408558776,0.0
2019-08-09,1.0,-0.0,-0.05324850756024228,-0.11848010806571092,-1.8571615320929018,-1.3285546211163886,0.0
2019-08-12,1.0,-0.0,-0.04759832927253742,-0.11616776888270103,-1.8649060215802298,-1.3221806474068918,0.0
2019-08-13,1.0,-0.0,-0.037403883748208,-0.10899691559146792,-1.8750162908901342,-1.322820278900039,0.0
2019-08-14,1.0,-0.0,-0.04695704570887493,-0.10407161917878971,-1.8547817853146251,-1.298226736679005,0.0
2019-08-15,1.0,-0.0,-0.08140567513849536,-0.1213261724531653,-1.8065293694760434,-1.2195627352306846,0.0
2019-08-16,1.0,-0.0,-0.09338554166140373,-0.120415982484948,-1.7881773399014778,-1.208370173887415,0.0
2019-08-19,1.0,-0.0,-0.0634367521726353,-0.13216339896721105,-1.80654099668332,-1.196187917208951,0.0
2019-08-20,1.0,-0.0,-0.05930676055157383,-0.13613311538622744,-1.8030931723877783,-1.1927993629238443,0.0
2019-08-21,1.0,-0.0,-0.07387289516567085,-0.10111561442359922,-1.8189946935194086,-1.1843897547319602,0.0
2019-08-22,1.0,-0.0,-0.08155291379167012,-0.07831074902319395,-1.8043062598719761,-1.1924100091445675,0.0
2019-08-23,1.0,-0.0,-0.08375223297744173,-0.07752066802376303,-1.8031656349964686,-1.1899380997881268,0.0
2019-08-26,1.0,-0.0,-0.06392824965189614,-0.08411827340486526,-1.7906462445736753,-1.1566467360144157,0.0
2019-08-27,1.0,-0.0,-0.057985257985257985,-0.0723996723996724,-1.7882882882882882,-1.1763308763308764,0.0
2019-08-28,1.0,-0.0,-0.06379239885574173,-0.06620351450756028,-1.7872496935022477,-1.1693910911319985,0.0
2019-08-29,1.0,-0.0,-0.07156886815615025,-0.06142073819461495,-1.7852115557737949,-1.1737867255912924,0.0
2019-08-30,1.0,-0.0,-0.05604153041203401,-0.07353662524525834,-1.7965173315892742,-1.161502616088947,0.0
2019-09-03,1.0,-0.0,-0.057944307944307945,-0.08443898443898444,-1.77989352989353,-1.1727272727272728,0.0
2019-09-04,1.0,-0.0,-0.0354304907020562,-0.0855246989432293,-1.7886868190382568,-1.1863684771033014,0.0
2019-09-05,1.0,-0.0,-0.061742455055722775,-0.09769787684047831,-1.7670625559261368,-1.140811844138941,0.0
2019-09-06,1.0,-0.0,-0.057022346595287335,-0.10463560043800949,-1.7769801679036377,-1.116964756458612,0.0
2019-09-09,1.0,-0.0,-0.05177652635417089,-0.10059555159421465,-1.7716241947899365,-1.1273751164769275,0.0
