Date,ISEE,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-10-16,1.0,-0.49551856594110116,-1.6164894505372154,-0.0,-1.1835439514557702,-1.2713911930078494,0.0
2018-10-17,1.0,-0.44880008687153866,-1.5320881746117927,-0.0,-1.1670648278857638,-1.2815723748506895,0.0
2018-10-18,1.0,-0.4485294117647059,-1.5324618736383442,-0.0,-1.178267973856209,-1.287363834422658,0.0
2018-10-19,1.0,-0.41327080638206126,-1.5083548943510137,-0.0,-1.1810586459680898,-1.2875700733074602,0.0
2018-10-22,1.0,-0.4166486603284356,-1.5169079515989627,-0.0,-1.180909680207433,-1.287381158167675,0.0
2018-10-23,1.0,-0.42128004320820955,-1.5170942479071021,-0.0,-1.1772616797191466,-1.285390224142587,0.0
2018-10-24,1.0,-0.4166711597562948,-1.510972124871947,-0.0,-1.1768480077640588,-1.2872162613899822,0.0
2018-10-25,1.0,-0.3674342660886212,-1.5477169078317665,-0.0,-1.3691233601711617,-1.3460953775125275,0.0
2018-10-26,1.0,-0.32831608654750705,-1.5124232195229925,-0.0,-1.372253887443971,-1.3207348790880415,0.0
2018-10-29,1.0,-0.31418025561921553,-1.5111833406787132,-0.0,-1.3652490083737332,-1.3184773027765535,0.0
2018-10-30,1.0,-0.30538889194693675,-1.5101557769582208,-0.0,-1.3645070732647107,-1.3244344140474487,0.0
2018-10-31,1.0,-0.31349055062360437,-1.4639180872501496,-0.0,-1.3575513316268177,-1.3113120200424815,0.0
2018-11-01,1.0,-0.28509320145644257,-1.4841584696483887,-0.0,-1.3547089832074344,-1.3105266018151187,0.0
2018-11-02,1.0,-0.29170024174053183,-1.4284716626376577,-0.0,-1.3579908675799086,-1.2938490464679022,0.0
2018-11-05,1.0,-0.28694111963931085,-1.4399119746658795,-0.0,-1.3577371048252913,-1.2828618968386023,0.0
2018-11-06,1.0,-0.3024195721291157,-1.4582098399525785,-0.0,-1.3547448402220186,-1.2734278169962816,0.0
2018-11-07,1.0,-0.301749663526245,-1.456958277254374,-0.0,-1.3527860026917902,-1.2720861372812922,0.0
2018-11-08,1.0,-0.2389091298756965,-1.4748714102014575,-0.0,-1.3453171881697383,-1.2987569652807545,0.0
2018-11-09,1.0,-0.23829422479374263,-1.4745526625950927,-0.0,-1.3462445087324548,-1.2982427943855137,0.0
2018-11-12,1.0,-0.23531288213089477,-1.4413844436174172,-0.0,-1.351268009995215,-1.288638417778723,0.0
2018-11-13,1.0,-0.18945220530528958,-1.423847642965521,-0.0,-1.3445299011144247,-1.2742635902265473,0.0
2018-11-14,1.0,-0.1914326815493633,-1.4584687516649795,-0.0,-1.3744472268101655,-1.3035856998241782,0.0
2018-11-15,1.0,-0.1922293676312969,-1.4670953912111468,-0.0,-1.3816184351554126,-1.3181136120042873,0.0
2018-11-16,1.0,-0.18729346551540346,-1.4491525423728815,-0.0,-1.373894041146999,-1.3196354333226734,0.0
2018-11-19,1.0,-0.18923527844391153,-1.44828137490008,-0.0,-1.3725552891020516,-1.318998134825473,0.0
2018-11-20,1.0,-0.12928037087767358,-1.4281951322305344,-0.0,-1.3707196291223265,-1.3399009588030768,0.0
2018-11-21,1.0,-0.13185046922797738,-1.4066988126717477,-0.0,-1.3545911754031212,-1.2916990719137242,0.0
2018-11-23,1.0,-0.13373687205753015,-1.3878627968337731,-0.0,-1.3599255005432251,-1.292048217703968,0.0
2018-11-26,1.0,-0.13323587762347291,-1.4220006265009921,-0.0,-1.3682781664404302,-1.297326929100971,0.0
2018-11-27,1.0,-0.10972766769100349,-1.4738264278902193,-0.0,-1.3963653703507473,-1.31837448341634,0.0
2018-11-28,1.0,-0.10986273782394403,-1.4774497853622341,-0.0,-1.3947744978536225,-1.3175578991997456,0.0
2018-11-29,1.0,-0.03919502686755875,-1.468338425877147,-0.0,-1.410599515330313,-1.3500158044463175,0.0
2018-11-30,1.0,-0.039945121629465466,-1.4725871985647194,-0.0,-1.4171811513904278,-1.3470529259669675,0.0
2018-12-03,1.0,-0.04252618216439226,-1.4755104199724953,-0.0,-1.4208187876864489,-1.3505236432878451,0.0
2018-12-04,1.0,-0.02217987401408078,-1.4944682653115242,-0.0,-1.4217881530887724,-1.3550897252659997,0.0
2018-12-06,1.0,-0.0,-1.3646096353903647,-0.0,-1.397737602262398,-1.2876477123522876,0.0
2018-12-07,1.0,-0.0,-1.3677416088695389,-0.0,-1.4001923758416441,-1.2945881638232166,0.0
2018-12-10,1.0,-0.0,-1.3487100462295571,-0.0,-1.3698364567281405,-1.2523736143560174,0.0
2018-12-11,1.0,-0.0,-1.3517025089605734,-0.0,-1.3660394265232974,-1.2603544404619673,0.0
2018-12-12,1.0,-0.0,-1.4042060880296174,-0.0,-1.417369395310572,-1.3203414232825998,0.0
2018-12-13,1.0,-0.0,-1.3972623887202182,-0.0,-1.430401893685998,-1.3182215818453147,0.0
2018-12-14,1.0,-0.0,-1.3967069719578082,-0.0,-1.430409055827116,-1.3182402881399535,0.0
2018-12-17,1.0,-0.0,-1.3843285488072736,-0.0,-1.3973540379016194,-1.3263523522500893,0.0
2018-12-18,1.0,-0.0,-1.3801610765623407,-0.0,-1.3934651850341524,-1.323784279743093,0.0
2018-12-19,1.0,-0.0,-1.38120983372437,-0.0,-1.3947771090482504,-1.3244925022952159,0.0
2018-12-20,1.0,-0.0,-1.3534954407294832,-0.0,-1.4006585612968594,-1.3117021276595744,0.0
2018-12-21,1.0,-0.0,-1.3468822403545884,-0.0,-1.3934723481414326,-1.2963634532084216,0.0
2018-12-24,1.0,-0.0,-1.2998056123211883,-0.0,-1.3682898868564022,-1.3162039575337687,0.0
2018-12-26,1.0,-0.0,-1.3041300397780289,-0.0,-1.3209252074841624,-1.2858125030692924,0.0
2018-12-27,1.0,-0.0,-1.2520578101071973,-0.0,-1.1959226646248087,-1.337624425727412,0.0
2018-12-28,1.0,-0.0,-1.2627341990512242,-0.0,-1.1950740332550676,-1.3340361301451915,0.0
2018-12-31,1.0,-0.0,-1.2926320891904992,-0.0,-1.2092583616093067,-1.3454192922927772,0.0
2019-01-02,1.0,-0.0,-1.3175502562081198,-0.0,-1.242609381158849,-1.3669195900670084,0.0
2019-01-03,1.0,-0.0,-1.3342962446458813,-0.0,-1.241159478035661,-1.405120031875685,0.0
2019-01-04,1.0,-0.0,-1.3269686204854945,-0.0,-1.2098875074008288,-1.396980461811723,0.0
2019-01-07,1.0,-0.0,-1.2610587728946487,-0.0,-1.1750274974893598,-1.3461336138874278,0.0
2019-01-08,1.0,-0.0,-1.2569258693160108,-0.0,-1.175439434466947,-1.344144058081773,0.0
2019-01-09,1.0,-0.0,-1.2772672600433004,-0.0,-1.18696175126293,-1.3469328842915562,0.0
2019-01-10,1.0,-0.0,-1.2726922521307844,-0.0,-1.1962729330187318,-1.346366831993066,0.0
2019-01-11,1.0,-0.0,-1.2631833575229803,-0.0,-1.2076923076923076,-1.3671020803096274,0.0
2019-01-14,1.0,-0.0,-1.252396472392638,-0.0,-1.2023101993865033,-1.3382860429447854,0.0
2019-01-15,1.0,-0.0,-1.2476409445801597,-0.0,-1.202471619485558,-1.3398476792642622,0.0
2019-01-16,1.0,-0.0,-1.243794920939147,-0.0,-1.2184475323430763,-1.3293723047436512,0.0
2019-01-17,1.0,-0.0,-1.2400576368876082,-0.0,-1.2277137367915467,-1.335254562920269,0.0
2019-01-18,1.0,-0.0,-1.2158412025438428,-0.0,-1.225910580073232,-1.3761322027365581,0.0
2019-01-22,1.0,-0.0,-1.2284715284715284,-0.0,-1.3095404595404596,-1.456993006993007,0.0
2019-01-23,1.0,-0.0,-1.2033167994388496,-0.0,-1.3220602234580892,-1.484894032767173,0.0
2019-01-24,1.0,-0.0,-1.2081215719820864,-0.0,-1.3330649625119508,-1.4907663664268105,0.0
2019-01-25,1.0,-0.0,-1.1330469854905454,-0.0,-1.492797653344508,-1.6122256560683046,0.0
2019-01-28,1.0,-0.0,-1.085490605427975,-0.0,-1.5397703549060544,-1.593997912317328,0.0
2019-01-29,1.0,-0.0,-1.058953341740227,-0.0,-1.5458701134930646,-1.6494850777637664,0.0
2019-01-30,1.0,-0.0,-1.062315789473684,-0.0,-1.5504736842105264,-1.6503684210526317,0.0
2019-01-31,1.0,-0.0,-1.099989524408129,-0.0,-1.4197045883092394,-1.7181018227529854,0.0
2019-02-01,1.0,-0.0,-1.0974780242779405,-0.0,-1.4153934700711592,-1.7194432817078276,0.0
2019-02-04,1.0,-0.0,-1.0854402335401137,-0.0,-1.4152113850805401,-1.7122973466089766,0.0
2019-02-05,1.0,-0.0,-1.053263626481702,-0.0,-1.399399554842383,-1.7236399399554843,0.0
2019-02-06,1.0,-0.0,-1.0273116836181526,-0.0,-1.3951159068614798,-1.7404615622902577,0.0
2019-02-07,1.0,-0.0,-1.0117671453009176,-0.0,-1.3861386138613863,-1.7858586905811,0.0
2019-02-08,1.0,-0.0,-1.0368889122770089,-0.0,-1.4584013050570963,-1.7670894069357468,0.0
2019-02-11,1.0,-0.0,-0.996428946539229,-0.0,-1.4631341245667473,-1.7919861359100933,0.0
2019-02-12,1.0,-0.0,-1.0258725381487934,-0.0,-1.4723058239611382,-1.7819314641744548,0.0
2019-02-13,1.0,-0.0,-1.0667627528697174,-0.0,-1.3858547382508881,-1.694857672311731,0.0
2019-02-14,1.0,-0.0,-1.00273534269199,-0.0,-1.4329066886870356,-1.7253819157720893,0.0
2019-02-15,1.0,-0.0,-1.070842577782364,-0.0,-1.396006398018678,-1.6928951034518342,0.0
2019-02-19,1.0,-0.0,-1.041016333938294,-0.0,-1.4429867772880478,-1.7013741249675916,0.0
2019-02-20,1.0,-0.0,-1.010948151208428,-0.0,-1.4645217930179715,-1.6888039661227017,0.0
2019-02-21,1.0,-0.0,-0.9849033192017371,-0.0,-1.4774066797642436,-1.7077344638610277,0.0
2019-02-22,1.0,-0.0,-0.985585120123999,-0.0,-1.4768276931025575,-1.7042107982433479,0.0
2019-02-25,1.0,-0.0,-1.001889962200756,-0.0,-1.5222070558588827,-1.7257979840403193,0.0
2019-02-26,1.0,-0.0,-1.0037838413984224,-0.0,-1.5545192922617779,-1.7710509486250268,0.0
2019-02-27,1.0,-0.0,-0.987951164898438,-0.0,-1.585381457589167,-1.7580636562350056,0.0
2019-02-28,1.0,-0.0,-0.984617028095289,-0.0,-1.584926824057259,-1.7717124238863369,0.0
2019-03-01,1.0,-0.0,-0.9901756634096854,-0.0,-1.5778204922846921,-1.771317208606973,0.0
2019-03-04,1.0,-0.0,-1.0067712811693896,-0.0,-1.5994196044711952,-1.7677880481513328,0.0
2019-03-05,1.0,-0.0,-0.9828295572988096,-0.0,-1.7101870645674475,-1.7928026770530472,0.0
2019-03-06,1.0,-0.0,-0.9647717295873572,-0.0,-1.7377085162423178,-1.7847892888498682,0.0
2019-03-07,1.0,-0.0,-0.9503017004936918,-0.0,-1.7391113549094899,-1.7960504662643995,0.0
2019-03-08,1.0,-0.0,-0.9327787769784173,-0.0,-1.8431879496402879,-1.8445368705035974,0.0
2019-03-11,1.0,-0.0,-0.9254256526674235,-0.0,-1.8343359818388196,-1.915550510783201,0.0
2019-03-12,1.0,-0.0,-0.805410617059891,-0.0,-1.8449410163339381,-2.021154718693285,0.0
2019-03-13,1.0,-0.0,-0.839589072543618,-0.0,-1.8677685950413223,-2.0318526170798896,0.0
2019-03-14,1.0,-0.0,-0.8342190982341847,-0.0,-1.8639922281273216,-2.016400937196411,0.0
2019-03-15,1.0,-0.0,-0.8083228247162674,-0.0,-1.8759027857388513,-2.0477473346325805,0.0
2019-03-18,1.0,-0.0,-0.8493500464252552,-0.0,-1.8892757660167132,-2.0645311049210773,0.0
2019-03-19,1.0,-0.0,-0.8496606925352358,-0.0,-1.8671770778957135,-2.083289832376312,0.0
2019-03-20,1.0,-0.0,-0.8678124089717449,-0.0,-1.8632682784736383,-2.094669385377221,0.0
2019-03-21,1.0,-0.0,-0.8718293395675043,-0.0,-1.941729982466394,-2.0310344827586206,0.0
2019-03-22,1.0,-0.0,-0.861647895672792,-0.0,-2.0583876704208657,-2.0076467101363367,0.0
2019-03-25,1.0,-0.0,-0.6595820049592632,-0.0,-2.1920533711181958,-2.0522493800921002,0.0
2019-03-26,1.0,-0.0,-0.6526133237650998,-0.0,-2.218873340509508,-2.108659251285731,0.0
2019-03-27,1.0,-0.0,-0.6304856816953833,-0.0,-2.2567689259770667,-2.1162274118989015,0.0
2019-03-28,1.0,-0.0,-0.6189333493310936,-0.0,-2.239066530685704,-2.1411002459655646,0.0
2019-03-29,1.0,-0.0,-0.6098130841121495,-0.0,-2.2383177570093458,-2.1427630002396354,0.0
2019-04-01,1.0,-0.0,-0.6342545410946586,-0.0,-2.23409867513938,-2.1264912175529043,0.0
2019-04-02,1.0,-0.0,-0.6655520391711949,-0.0,-2.264942974861169,-2.0406639995223026,0.0
2019-04-03,1.0,-0.0,-0.667005076142132,-0.0,-2.272021498954912,-2.0329053448790684,0.0
2019-04-04,1.0,-0.0,-0.6624520613614573,-0.0,-2.2913470757430487,-2.0385906040268456,0.0
2019-04-05,1.0,-0.0,-0.642668428005284,-0.0,-2.3137384412153237,-2.0481565990152517,0.0
2019-04-08,1.0,-0.0,-0.6353823088455772,-0.0,-2.312743628185907,-2.0488755622188903,0.0
2019-04-09,1.0,-0.0,-0.6047630649287368,-0.0,-2.4186258984041906,-2.0674869046168842,0.0
2019-04-10,1.0,-0.0,-0.592506994282934,-0.0,-2.420082714998175,-2.0693954506751,0.0
2019-04-11,1.0,-0.0,-0.5508722703428084,-0.0,-2.491887275832622,-2.05697206294986,0.0
2019-04-12,1.0,-0.0,-0.5519175660020731,-0.0,-2.4831412718736665,-2.062130357905006,0.0
2019-04-15,1.0,-0.0,-0.5546197973880141,-0.0,-2.4754668619553275,-2.072683998535335,0.0
2019-04-16,1.0,-0.0,-0.5643976493633692,-0.0,-2.4775342801175317,-2.079456415279138,0.0
2019-04-17,1.0,-0.0,-0.5198973042362002,-0.0,-2.5203863316828654,-2.072620575829818,0.0
2019-04-18,1.0,-0.0,-0.5089231145336756,-0.0,-2.5166238846106834,-2.086114166972253,0.0
2019-04-22,1.0,-0.0,-0.5127337598425196,-0.0,-2.535494586614173,-2.103407972440945,0.0
2019-04-23,1.0,-0.0,-0.5202216066481994,-0.0,-2.546445060018467,-2.089073561095722,0.0
2019-04-24,1.0,-0.0,-0.5069678924427528,-0.0,-2.537970409478789,-2.094173982442139,0.0
2019-04-25,1.0,-0.0,-0.49732357103304003,-0.0,-2.558481511105642,-2.0969051867347566,0.0
2019-04-26,1.0,-0.0,-0.4803304969786657,-0.0,-2.5772598347515108,-2.108398076211617,0.0
2019-04-29,1.0,-0.0,-0.4751303281202085,-0.0,-2.558478994173566,-2.099478687519166,0.0
2019-04-30,1.0,-0.0,-0.4602590069354938,-0.0,-2.5702448904437487,-2.1070398330571414,0.0
2019-05-01,1.0,-0.0,-0.44651931672074935,-0.0,-2.591991673299455,-2.0840629400600013,0.0
2019-05-02,1.0,-0.0,-0.4418191834486136,-0.0,-2.5938054722409256,-2.085450205056008,0.0
2019-05-03,1.0,-0.0,-0.44445123441701295,-0.0,-2.588609142019066,-2.0779760449767783,0.0
2019-05-06,1.0,-0.0,-0.4438722334620808,-0.0,-2.5938323830543806,-2.0931273373796824,0.0
2019-05-07,1.0,-0.0,-0.4434358818154127,-0.0,-2.56545842217484,-2.083155650319829,0.0
2019-05-08,1.0,-0.0,-0.4642402955247381,-0.0,-2.5140798159026225,-2.077514685399382,0.0
2019-05-09,1.0,-0.0,-0.4623532260016947,-0.0,-2.5267522091756445,-2.0634305774119355,0.0
2019-05-10,1.0,-0.0,-0.46287548449612403,-0.0,-2.5379118217054266,-2.055414244186047,0.0
2019-05-13,1.0,-0.0,-0.4577195853791598,-0.0,-2.5440989270776506,-2.0598896769109536,0.0
2019-05-14,1.0,-0.0,-0.39029748827266786,-0.0,-2.528234665399917,-2.0193575203372722,0.0
2019-05-15,1.0,-0.0,-0.3911842421330771,-0.0,-2.6065938025462407,-2.0075666586596204,0.0
2019-05-16,1.0,-0.0,-0.3990638502160346,-0.0,-2.5969755160825727,-2.0049207873259722,0.0
2019-05-17,1.0,-0.0,-0.3904567061796739,-0.0,-2.5846922197484803,-2.0420602924363678,0.0
2019-05-20,1.0,-0.0,-0.37811542850279267,-0.0,-2.5847696835024925,-2.042760194582908,0.0
2019-05-21,1.0,-0.0,-0.379182156133829,-0.0,-2.576687852260463,-2.040052764120398,0.0
2019-05-22,1.0,-0.0,-0.36107784431137724,-0.0,-2.5914371257485027,-2.0355089820359282,0.0
2019-05-23,1.0,-0.0,-0.4059265157547492,-0.0,-2.4560345808212944,-1.825673984757138,0.0
2019-05-24,1.0,-0.0,-0.3501643431939249,-0.0,-2.4760852317805733,-1.840757112093392,0.0
2019-05-28,1.0,-0.0,-0.33649420506848554,-0.0,-2.4242222591914824,-1.7846170908889258,0.0
2019-05-29,1.0,-0.0,-0.36871814544856696,-0.0,-2.3988600865895764,-1.7127747026908533,0.0
2019-05-30,1.0,-0.0,-0.3628895339284736,-0.0,-2.39536666849225,-1.718549756284572,0.0
2019-05-31,1.0,-0.0,-0.3698900016417665,-0.0,-2.400043780441088,-1.7026213539101407,0.0
2019-06-03,1.0,-0.0,-0.4012455516014235,-0.0,-2.5288033807829184,-1.6304492882562276,0.0
2019-06-04,1.0,-0.0,-0.40823549238806806,-0.0,-2.498398966350205,-1.7110274703668333,0.0
2019-06-05,1.0,-0.0,-0.40263172693021426,-0.0,-2.630602260585953,-1.5901141539672723,0.0
2019-06-06,1.0,-0.0,-0.4291634001567925,-0.0,-2.5819240676447532,-1.5886437451002353,0.0
2019-06-07,1.0,-0.0,-0.47808073456133476,-0.0,-2.5448183192430434,-1.5758916074127989,0.0
2019-06-10,1.0,-0.0,-0.47266845158411425,-0.0,-2.529674252565819,-1.575524319500223,0.0
2019-06-11,1.0,-0.0,-0.4797081111422958,-0.0,-2.5726634858265505,-1.5608756665731125,0.0
2019-06-12,1.0,-0.0,-0.4951167489896722,-0.0,-2.5703861697350696,-1.547429277054333,0.0
2019-06-13,1.0,-0.0,-0.5510604870384919,-0.0,-2.553697677028392,-1.5062843676355069,0.0
2019-06-14,1.0,-0.0,-0.5469721584224974,-0.0,-2.5681474427202957,-1.4868074617668476,0.0
2019-06-17,1.0,-0.0,-0.5521922991319831,-0.0,-2.519196527932339,-1.4928221678166036,0.0
2019-06-18,1.0,-0.0,-0.5273478965305324,-0.0,-2.54019777641209,-1.518911671043075,0.0
2019-06-19,1.0,-0.0,-0.5103000447828034,-0.012371249440214959,-2.5388490819525305,-1.536386027765338,0.0
2019-06-20,1.0,-0.0,-0.5205794822842383,-0.0,-2.549497445112022,-1.5450614857656242,0.0
2019-06-21,1.0,-0.0,-0.5356017997750281,-0.0,-2.531214848143982,-1.5574803149606298,0.0
2019-06-24,1.0,-0.0,-0.4794051627384961,-0.0005611672278338945,-2.5088664421997753,-1.622783389450056,0.0
2019-06-25,1.0,-0.0,-0.43063469675599436,-0.014047954866008464,-2.552891396332863,-1.6441184767277857,0.0
2019-06-26,1.0,-0.0,-0.4222222222222222,-0.012535612535612537,-2.5882051282051286,-1.6750997150997153,0.0
2019-06-27,1.0,-0.0,-0.42813718742830925,-0.04289974764854324,-2.616311080523056,-1.6479697178251893,0.0
2019-06-28,1.0,-0.0,-0.3786079072703276,-0.05336546737820622,-2.6527801687037353,-1.653411373156596,0.0
2019-07-01,1.0,-0.0,-0.3974851554313657,-0.04674583769938294,-2.6714402142275,-1.705670043078356,0.0
2019-07-02,1.0,-0.0,-0.4180193857293005,-0.033633072521312625,-2.6688660516174236,-1.7185565806376273,0.0
2019-07-03,1.0,-0.0,-0.42736141129738886,-0.026403411414218116,-2.663473333722764,-1.7242829604532974,0.0
2019-07-05,1.0,-0.0,-0.4203093084330318,-0.025036475051065075,-2.6590604026845637,-1.731543624161074,0.0
2019-07-08,1.0,-0.0,-0.4301496375964461,-0.015080664016834227,-2.6610357727379004,-1.738952536824877,0.0
2019-07-09,1.0,-0.0,-0.4242760392340028,-0.012202241943017281,-2.661139654367118,-1.7407753386268099,0.0
2019-07-10,1.0,-0.0,-0.39263803680981596,-0.007128250073035349,-2.697516798130295,-1.7454864154250658,0.0
2019-07-11,1.0,-0.0,-0.3778103044496487,-0.026814988290398124,-2.7120023419203747,-1.7381733021077281,0.0
2019-07-12,1.0,-0.0,-0.40417278871583895,-0.026153394064061124,-2.7220687628563036,-1.7247722597707906,0.0
2019-07-15,1.0,-0.0,-0.414440734557596,-0.06033865967088004,-2.796744574290484,-1.6907941807774862,0.0
2019-07-16,1.0,-0.0,-0.41474324566112003,-0.07288125484582811,-2.7914951989026062,-1.684976441820242,0.0
2019-07-17,1.0,-0.0,-0.42900993078543487,-0.06464038519410172,-2.8170929882636173,-1.7079145350586822,0.0
2019-07-18,1.0,-0.0,-0.4263705843413371,-0.060961665763976644,-2.8233736534873923,-1.707227538063429,0.0
2019-07-19,1.0,-0.0,-0.4344454463480613,-0.07345957318905921,-2.8088367899008118,-1.694619777577397,0.0
2019-07-22,1.0,-0.0,-0.3999159462055715,-0.05457492795389049,-2.8141810758885684,-1.7351705091258403,0.0
2019-07-23,1.0,-0.0,-0.40578577013291633,-0.047031936007698324,-2.8165634209418418,-1.7449329403981475,0.0
2019-07-24,1.0,-0.0,-0.4058286474393857,-0.03204546828707902,-2.840074974303162,-1.7683052179696475,0.0
2019-07-25,1.0,-0.0,-0.367529099571799,-0.04692117483867076,-2.878415053374344,-1.738134008805259,0.0
2019-07-26,1.0,-0.0,-0.3560209424083769,-0.050971896250827466,-2.8786784618162122,-1.732322320515135,0.0
2019-07-29,1.0,-0.0,-0.3334739379331124,-0.05845134076529076,-2.872431455257608,-1.7614944260319376,0.0
2019-07-30,1.0,-0.0,-0.3361410264123699,-0.06648216112147284,-2.854521388604777,-1.7593405932254378,0.0
2019-07-31,1.0,-0.0,-0.4204165907572721,-0.060302423027873926,-2.851521224266715,-1.740511325681666,0.0
2019-08-01,1.0,-0.0,-0.4501028184347406,-0.06308213378492804,-2.8218217007378734,-1.7131365670739085,0.0
2019-08-02,1.0,-0.0,-0.42468064593878047,-0.07821161725717041,-2.8038684020245843,-1.7187876596770306,0.0
2019-08-05,1.0,-0.0,-0.4183740912095175,-0.07054016703719282,-2.81193294478159,-1.707684912575858,0.0
2019-08-06,1.0,-0.0,-0.4200710997144356,-0.07488781397517338,-2.6462497814557957,-1.686695028847835,0.0
2019-08-07,1.0,-0.0,-0.4462019815748305,-0.052899936265137025,-2.6144040790312304,-1.680514514166522,0.0
2019-08-08,1.0,-0.0,-0.4245277602342539,-0.03220990985818454,-2.598725383246254,-1.686111270597692,0.0
2019-08-09,1.0,-0.0,-0.38051523323196973,-0.014171782661082105,-2.5879281657008435,-1.754891273165414,0.0
2019-08-12,1.0,-0.0,-0.3615247513367447,-0.062438912206059904,-2.6192721209682053,-1.7062036451445985,0.0
2019-08-13,1.0,-0.0,-0.3529142333676858,-0.04826520096186877,-2.6279628993473034,-1.696267033092866,0.0
2019-08-14,1.0,-0.0,-0.38395350162402414,-0.04382016069291697,-2.598552624081144,-1.6720610861017722,0.0
2019-08-15,1.0,-0.0,-0.43989116552834695,-0.08045977011494253,-2.5159087123105115,-1.5165195180187685,0.0
2019-08-16,1.0,-0.0,-0.43746528934799517,-0.08424969454626235,-2.509774519604576,-1.5222148172831278,0.0
2019-08-19,1.0,-0.0,-0.3870663859026931,-0.09996675163471129,-2.545217776792641,-1.5091433004543944,0.0
2019-08-20,1.0,-0.0,-0.38244689794317094,-0.10228100655719329,-2.5766406994339515,-1.5430140671411758,0.0
2019-08-21,1.0,-0.0,-0.37648516245284086,-0.09809110873359987,-2.596598907596148,-1.559772509713385,0.0
2019-08-22,1.0,-0.0,-0.3794559891873627,-0.09072478459199189,-2.5937376809145687,-1.5676634566649772,0.0
2019-08-23,1.0,-0.0,-0.3845159840440474,-0.08803865385695825,-2.587055452553514,-1.5586830720827012,0.0
2019-08-26,1.0,-0.0,-0.34731432360742703,-0.08935676392572944,-2.5730548187444735,-1.5163572060123782,0.0
2019-08-27,1.0,-0.0,-0.3368554990042045,-0.08137862358928967,-2.5754591723832707,-1.5385594157999558,0.0
2019-08-28,1.0,-0.0,-0.3217088537636786,-0.09025091190449874,-2.5825135404001327,-1.532220625621753,0.0
2019-08-29,1.0,-0.0,-0.31988980716253446,-0.09680440771349862,-2.5773553719008264,-1.5155922865013773,0.0
2019-08-30,1.0,-0.0,-0.3082653228898504,-0.1026455606068905,-2.570301802048529,-1.4961932409486771,0.0
2019-09-03,1.0,-0.0,-0.32597110048898414,-0.11883962419647272,-2.5796384814021205,-1.469809351134553,0.0
2019-09-04,1.0,-0.0,-0.2684641789392094,-0.13564389325656073,-2.6151588971321003,-1.5172738345698151,0.0
2019-09-05,1.0,-0.0,-0.31032386426439706,-0.1386094838067868,-2.6252348844920967,-1.4525256991267825,0.0
2019-09-06,1.0,-0.0,-0.3032687651331719,-0.14841514417785606,-2.62755888179617,-1.423728813559322,0.0
2019-09-09,1.0,-0.0,-0.2746922024623803,-0.14517099863201097,-2.613296853625171,-1.438796169630643,0.0
2019-09-10,1.0,-0.0,-0.24901939420353017,-0.20086075397690129,-2.62949444323382,-1.3684353889736327,0.0
2019-09-11,1.0,-0.0,-0.2517703453535243,-0.20083887133674694,-2.6255038675236952,-1.3691578603333698,0.0
2019-09-12,1.0,-0.0,-0.22016550522648082,-0.2120535714285714,-2.636432926829268,-1.3755988675958188,0.0
2019-09-13,1.0,-0.0,-0.21711672473867594,-0.20481271777003485,-2.6371951219512195,-1.3851807491289196,0.0
2019-09-16,1.0,-0.0,-0.2202069716775599,-0.19836601307189541,-2.6409041394335513,-1.3870915032679738,0.0
