Date,IWF,IWM,MTUM,SPY,VLUE,VXX,WBK
2018-11-02,-0.11136765225586052,-0.3440216751089646,-0.0,-0.4490988337848981,-0.4515019436918365,0.0,1.0
2018-11-05,-0.11049086112681364,-0.3463350292067081,-0.0,-0.44917090635010365,-0.4493593367250801,0.0,1.0
2018-11-06,-0.1071639324914434,-0.3446949132538652,-0.0,-0.4535111530744718,-0.45506904284196853,0.0,1.0
2018-11-07,-0.10753272529653608,-0.3451396436841359,-0.0,-0.4545390104437409,-0.4556495439724021,0.0,1.0
2018-11-08,-0.09711224417866961,-0.34436899363236917,-0.0,-0.45064498695928,-0.4575295472168049,0.0,1.0
2018-11-09,-0.09613937740995017,-0.3449873036772313,-0.0,-0.4524123013260604,-0.4576319006865419,0.0,1.0
2018-11-12,-0.0959523753720674,-0.3329036491902407,-0.0,-0.4585745423863876,-0.45630112264747935,0.0,1.0
2018-11-13,-0.08549059813127666,-0.32917025887177576,-0.0,-0.4598177878230072,-0.4556003448516905,0.0,1.0
2018-11-14,-0.08560311284046693,-0.32906172091614433,-0.0,-0.45979636058622053,-0.4555092150329691,0.0,1.0
2018-11-15,-0.08506802163579741,-0.33128058632074364,-0.0,-0.46081438640035594,-0.4643735219050741,0.0,1.0
2018-11-16,-0.0841964974631158,-0.3282985339848956,-0.0,-0.4600060791694919,-0.4656410016600809,0.0,1.0
2018-11-19,-0.08330994480306857,-0.3287959584619703,-0.0,-0.46073065768547106,-0.4660164655253064,0.0,1.0
2018-11-20,-0.07442912788934761,-0.3261026753434562,-0.0,-0.46189909733398643,-0.47003941874839644,0.0,1.0
2018-11-21,-0.07895590142671856,-0.3219612747822865,-0.0,-0.4618306466555494,-0.45337687604224575,0.0,1.0
2018-11-23,-0.07817627481555613,-0.33460562757465034,-0.0,-0.46012055763725646,-0.45448832825191426,0.0,1.0
2018-11-26,-0.07745839636913766,-0.3390666821831724,-0.0,-0.45837309437914586,-0.45255440474805075,0.0,1.0
2018-11-27,-0.07523285253060182,-0.3390007664971082,-0.0,-0.4571574570877755,-0.45135066081341596,0.0,1.0
2018-11-28,-0.07682654768544339,-0.333751626696412,-0.0,-0.4600994608663321,-0.45317438185536346,0.0,1.0
2018-11-29,-0.06673131984852683,-0.3289923339798651,-0.0,-0.458552692343216,-0.4547658631199778,0.0,1.0
2018-11-30,-0.06636800295584704,-0.3289765379641604,-0.0,-0.45857195640125625,-0.45533899870681693,0.0,1.0
2018-12-03,-0.06358889042931744,-0.33116132908175056,-0.0,-0.45993345348676,-0.4559591478349277,0.0,1.0
2018-12-04,-0.06042574782628751,-0.3321109804192901,-0.0,-0.4584745958163242,-0.45531492884983515,0.0,1.0
2018-12-06,-0.05673244670004758,-0.30394000498448015,-0.0,-0.45993157668169565,-0.4450687631692231,0.0,1.0
2018-12-07,-0.05598477467884088,-0.3039626617123955,-0.0,-0.46018080068876455,-0.4455218977275302,0.0,1.0
2018-12-10,-0.04420995792741918,-0.3046999797511643,-0.0,-0.4614709654194884,-0.43948972934056296,0.0,1.0
2018-12-11,-0.027306072544491237,-0.3152198523751302,-0.0,-0.4618711225829824,-0.45976543042159124,0.0,1.0
2018-12-12,-0.029678501791139525,-0.3156713372330295,-0.0,-0.463927810275246,-0.45796490273432183,0.0,1.0
2018-12-13,-0.030171630948056666,-0.31776698147475485,-0.0,-0.46310842717035966,-0.45920359607700695,0.0,1.0
2018-12-14,-0.03283785317145127,-0.31063202087824804,-0.0,-0.46694655622376036,-0.4589356632247816,0.0,1.0
2018-12-17,-0.03554917902120198,-0.3121769032816379,-0.0,-0.47363986244904466,-0.4559449796178634,0.0,1.0
2018-12-18,-0.03306574488890911,-0.3107133923089168,-0.0,-0.47392718258931615,-0.4564164373592886,0.0,1.0
2018-12-19,-0.032272737610589276,-0.311014578453001,-0.0,-0.47440241988673837,-0.4566171620914735,0.0,1.0
2018-12-20,-0.03186980075707777,-0.3051204751003015,-0.0,-0.47598431443661177,-0.45374798830382845,0.0,1.0
2018-12-21,-0.029327433228726888,-0.3049466055584404,-0.0,-0.47817939629286793,-0.44523965412141875,0.0,1.0
2018-12-24,-0.029147728557537934,-0.30755489225063876,-0.0,-0.4805191868484725,-0.44404495398322136,0.0,1.0
2018-12-26,-0.030133602784326932,-0.3131245088132929,-0.0,-0.46603794768159873,-0.4361513416414056,0.0,1.0
2018-12-27,-0.015142191552019693,-0.30090985011647836,-0.0,-0.44072788009318276,-0.4409476506527186,0.0,1.0
2018-12-28,-0.014589238239623844,-0.30127655834596706,-0.0,-0.44064333267418104,-0.44064333267418104,0.0,1.0
2018-12-31,-0.009246998587570622,-0.312058615819209,-0.0,-0.443701447740113,-0.4419138418079096,0.0,1.0
2019-01-02,-0.008581134739257036,-0.3118768199064679,-0.0,-0.4432850966204888,-0.44218212300361776,0.0,1.0
2019-01-03,-0.014068357221609703,-0.3101433296582139,-0.0,-0.4475192943770672,-0.43331863285556776,0.0,1.0
2019-01-04,-0.0,-0.3167534093155017,-0.0,-0.4388958429409052,-0.44036717394646113,0.0,1.0
2019-01-07,-0.0,-0.3106919062902557,-0.0,-0.4365406868845659,-0.43612584878059435,0.0,1.0
2019-01-08,-0.0,-0.3053877853607483,-0.0,-0.44002790920785817,-0.43499116935220117,0.0,1.0
2019-01-09,-0.0,-0.3067341462882573,-0.0,-0.4402609018127877,-0.4344364215440326,0.0,1.0
2019-01-10,-0.0,-0.3078736547990657,-0.0,-0.4398288620636965,-0.4351793237432058,0.0,1.0
2019-01-11,-0.0,-0.3061977427030803,-0.0,-0.44039120658414654,-0.43648350688759363,0.0,1.0
2019-01-14,-0.0,-0.30711258683210274,-0.0,-0.4410415483419983,-0.4363012800908733,0.0,1.0
2019-01-15,-0.0,-0.3009729966109107,-0.0,-0.43878867388214715,-0.4467475675084727,0.0,1.0
2019-01-16,-0.0,-0.2986042854334578,-0.0,-0.43446257344429157,-0.45117183233951463,0.0,1.0
2019-01-17,-0.0,-0.2969974888088219,-0.0,-0.4343487280270772,-0.4522982858390654,0.0,1.0
2019-01-18,-0.0,-0.2971704321123053,-0.0,-0.43590699714849745,-0.4603860495722746,0.0,1.0
2019-01-22,-0.0,-0.2433765838603812,-0.0,-0.45121818695529325,-0.4787985481732629,0.0,1.0
2019-01-23,-0.0,-0.23967776631472662,-0.0,-0.45481484733410893,-0.5005597383497596,0.0,1.0
2019-01-24,-0.0,-0.245551912568306,-0.0,-0.4377267759562841,-0.5025136612021858,0.0,1.0
2019-01-25,-0.0,-0.20283205268935237,-0.0,-0.4619319429198683,-0.5306037321624588,0.0,1.0
2019-01-28,-0.0,-0.20697311437930047,-0.0,-0.4588581854953945,-0.532480379872057,0.0,1.0
2019-01-29,-0.0,-0.2032219727980985,-0.0,-0.45972534002376864,-0.5378537787754742,0.0,1.0
2019-01-30,-0.0,-0.20874215504287105,-0.0,-0.46769203571112883,-0.5334128878281623,0.0,1.0
2019-01-31,-0.0,-0.2107346631872263,-0.0,-0.4626255031182272,-0.5381706400106152,0.0,1.0
2019-02-01,-0.0,-0.21018512330415023,-0.0,-0.46452360266434983,-0.5529862549845174,0.0,1.0
2019-02-04,-0.0,-0.2175708987541362,-0.0,-0.46068089453463323,-0.5425170445712763,0.0,1.0
2019-02-05,-0.0,-0.23987190110406917,-0.0,-0.47463776230040533,-0.5249815241977023,0.0,1.0
2019-02-06,-0.0,-0.23646507783441245,-0.0,-0.5313404050144648,-0.5282178445148551,0.0,1.0
2019-02-07,-0.0,-0.24853301298341263,-0.0,-0.5557686087880608,-0.5059141523818325,0.0,1.0
2019-02-08,-0.0,-0.25673232908458865,-0.0,-0.5750869061413674,-0.48567786790266515,0.0,1.0
2019-02-11,-0.0,-0.25812951639799886,-0.0,-0.5740920881971466,-0.4838799332962757,0.0,1.0
2019-02-12,-0.0,-0.24589821540460885,-0.0,-0.5854818871690144,-0.48929010698289666,0.0,1.0
2019-02-13,-0.0,-0.25008111991841653,-0.0,-0.5838084642840587,-0.4838223705557873,0.0,1.0
2019-02-14,-0.0,-0.23535559994425606,-0.0,-0.596320899335718,-0.4909880615041576,0.0,1.0
2019-02-15,-0.0,-0.2333279096255317,-0.0,-0.5983821854443179,-0.4927361056228354,0.0,1.0
2019-02-19,-0.0,-0.23274193924416572,-0.0,-0.6035483645350057,-0.49509243932576413,0.0,1.0
2019-02-20,-0.0,-0.24262990950648383,-0.0,-0.5945517305718817,-0.49512547812295926,0.0,1.0
2019-02-21,-0.0,-0.25180627418076723,-0.0,-0.593157134200345,-0.4857129538992216,0.0,1.0
2019-02-22,-0.0,-0.2502738098012257,-0.0,-0.5979073940297811,-0.482114976813553,0.0,1.0
2019-02-25,-0.0,-0.24951558305124313,-0.0,-0.6011906151511615,-0.4838333138788374,0.0,1.0
2019-02-26,-0.0,-0.25061275940148,-0.0,-0.5990802773173977,-0.48462849272858843,0.0,1.0
2019-02-27,-0.0,-0.24938156359393232,-0.0,-0.5982497082847141,-0.4860910151691949,0.0,1.0
2019-02-28,-0.0,-0.2499533059394845,-0.0,-0.5981742622338438,-0.4865754576017931,0.0,1.0
2019-03-01,-0.0,-0.2466012172655831,-0.0,-0.6062309073525639,-0.47909427978453,0.0,1.0
2019-03-04,-0.0,-0.24870924229033908,-0.0,-0.5870970742825248,-0.48985999348806925,0.0,1.0
2019-03-05,-0.0,-0.24268406337371853,-0.0,-0.5968313140726933,-0.4904007455731593,0.0,1.0
2019-03-06,-0.0,-0.2411985367785829,-0.0,-0.6019012558540506,-0.48687061674316734,0.0,1.0
2019-03-07,-0.0,-0.21491024090782254,-0.0,-0.6264766068272719,-0.48397823458282957,0.0,1.0
2019-03-08,-0.0,-0.20684350379935668,-0.0,-0.6398303109412149,-0.48421984989044803,0.0,1.0
2019-03-11,-0.0,-0.20647868176171388,-0.0,-0.6403909710990788,-0.49708178046550877,0.0,1.0
2019-03-12,-0.0,-0.18751475657553004,-0.0,-0.6509656703026868,-0.5225952684516221,0.0,1.0
2019-03-13,-0.0,-0.19425515805413593,-0.0,-0.6485424947946242,-0.5232585652091615,0.0,1.0
2019-03-14,-0.0,-0.1952794267199584,-0.0,-0.6483456708369794,-0.5213915758106095,0.0,1.0
2019-03-15,-0.0,-0.19474944862095953,-0.0,-0.6474494272772546,-0.5293238788626177,0.0,1.0
2019-03-18,-0.0,-0.20205152671755724,-0.0,-0.6499284351145038,-0.5335400763358779,0.0,1.0
2019-03-19,-0.0,-0.20239034301422254,-0.0,-0.6495518106848333,-0.5384008605234851,0.0,1.0
2019-03-20,-0.0,-0.207434339568483,-0.0,-0.6489499114959575,-0.5356168970961106,0.0,1.0
2019-03-21,-0.0,-0.20842004544910897,-0.0,-0.6584619064705179,-0.525176414304509,0.0,1.0
2019-03-22,-0.0,-0.2055018515846679,-0.0,-0.678738036839321,-0.5203914779012168,0.0,1.0
2019-03-25,-0.0,-0.16411603199236002,-0.0,-0.699964187656679,-0.5233854601886117,0.0,1.0
2019-03-26,-0.0,-0.16308971846470052,-0.0,-0.7003728311266191,-0.5264805697624396,0.0,1.0
2019-03-27,-0.0,-0.1638319696572124,-0.0,-0.699959447532263,-0.5216478614536867,0.0,1.0
2019-03-28,-0.0,-0.16008027906532232,-0.0,-0.6988340421465093,-0.5303435752855163,0.0,1.0
2019-03-29,-0.0,-0.15858115370834827,-0.0,-0.6992236952107965,-0.53080138540547,0.0,1.0
2019-04-01,-0.0,-0.16132963724131338,-0.0,-0.6984180088897386,-0.5299670219375806,0.0,1.0
2019-04-02,-0.0,-0.16532740230544793,-0.0,-0.7044530540010522,-0.5217630458698044,0.0,1.0
2019-04-03,-0.0,-0.1665989338050728,-0.0,-0.7011546460758767,-0.5228180057851832,0.0,1.0
2019-04-04,-0.0,-0.1657462525998709,-0.0,-0.7057543809318892,-0.5191613473905663,0.0,1.0
2019-04-05,-0.0,-0.1634723518292537,-0.0,-0.7107649606393415,-0.5185318115473884,0.0,1.0
2019-04-08,-0.0,-0.15848903136288606,-0.0,-0.7154852754718787,-0.5183129590201191,0.0,1.0
2019-04-09,-0.0,-0.14814814814814814,-0.0,-0.7448879300011986,-0.5041831475488433,0.0,1.0
2019-04-10,-0.0,-0.13961007855911095,-0.0,-0.7455211726384364,-0.5099635945583445,0.0,1.0
2019-04-11,-0.0,-0.1295714049313255,-0.0,-0.7720384860877993,-0.46240041606581406,0.0,1.0
2019-04-12,-0.0,-0.13398800812048534,-0.0,-0.7675983192483831,-0.4589962702421982,0.0,1.0
2019-04-15,-0.0,-0.1329846401438951,-0.0,-0.7740515466357418,-0.4596596691359193,0.0,1.0
2019-04-16,-0.0,-0.12881259753156477,-0.0,-0.7741050740057692,-0.46148389842530857,0.0,1.0
2019-04-17,-0.0,-0.1086889411317708,-0.0,-0.7758305430885042,-0.4901569661133671,0.0,1.0
2019-04-18,-0.0,-0.09473483766542894,-0.0,-0.7685185185185185,-0.5169951442445015,0.0,1.0
2019-04-22,-0.0,-0.09644246140631338,-0.0,-0.7700603660136958,-0.5195056190498915,0.0,1.0
2019-04-23,-0.0,-0.09726530807044337,-0.0,-0.7690545506610033,-0.5199971364482413,0.0,1.0
2019-04-24,-0.0,-0.09060786650774733,-0.0,-0.7710369487485101,-0.5221692491060786,0.0,1.0
2019-04-25,-0.0,-0.08964447625864949,-0.0,-0.7771653543307087,-0.5192555476020043,0.0,1.0
2019-04-26,-0.0,-0.08797653958944282,-0.0,-0.7867820613690008,-0.5094294637961042,0.0,1.0
2019-04-29,-0.0,-0.0898688915375447,-0.0,-0.7875566150178784,-0.506388557806913,0.0,1.0
2019-04-30,-0.0,-0.09703055106119729,-0.0,-0.786309127248501,-0.4960502522128105,0.0,1.0
2019-05-01,-0.0,-0.10095890736907227,-0.0,-0.7835677064744093,-0.49487234396935303,0.0,1.0
2019-05-02,-0.0,-0.09481527328127974,-0.0,-0.7797086269282041,-0.5059988573605028,0.0,1.0
2019-05-03,-0.0,-0.08031571394403252,-0.0,-0.7961731643147572,-0.5152834250179382,0.0,1.0
2019-05-06,-0.0,-0.0788550983899821,-0.0,-0.7988073941562313,-0.5075730471079308,0.0,1.0
2019-05-07,-0.0,-0.07018257519561627,-0.0,-0.807829436960111,-0.5148237658826064,0.0,1.0
2019-05-08,-0.0,-0.08130430631146758,-0.0,-0.7890528024443808,-0.5167335052038575,0.0,1.0
2019-05-09,-0.0,-0.08016706443914082,-0.0,-0.799236276849642,-0.5072076372315035,0.0,1.0
2019-05-10,-0.0,-0.07957528036268194,-0.0,-0.8011930326890958,-0.5052732044858029,0.0,1.0
2019-05-13,-0.0,-0.07812612095559222,-0.0,-0.8088576416290025,-0.50438816749169,0.0,1.0
2019-05-14,-0.0,-0.06691113439375179,-0.0,-0.8086484427088294,-0.5056195828174112,0.0,1.0
2019-05-15,-0.0,-0.07026743576297849,-0.0,-0.8148209944224626,-0.4984745197120656,0.0,1.0
2019-05-16,-0.0,-0.07155797101449275,-0.0,-0.8130005720823799,-0.4991180396643783,0.0,1.0
2019-05-17,-0.0,-0.06675276841022698,-0.0,-0.7975173997273446,-0.5274449307598479,0.0,1.0
2019-05-20,-0.0,-0.08211440984793628,-0.0,-0.8010620323437123,-0.5305334298817282,0.0,1.0
2019-05-21,-0.0,-0.07944418077308443,-0.0,-0.9263038548752835,-0.6309655645203819,0.0,1.0
2019-05-22,-0.0,-0.08343512666631259,-0.0,-0.9290190663338467,-0.6429975038504434,0.0,1.0
2019-05-23,-0.0,-0.0771395947847792,-0.0,-0.9498659019092381,-0.6284022411641308,0.0,1.0
2019-05-24,-0.0,-0.07491034665958295,-0.0,-0.9539646699428874,-0.627520255013946,0.0,1.0
2019-05-28,-0.0,-0.07839281443490739,-0.0,-0.952539129972629,-0.6264781695942175,0.0,1.0
2019-05-29,-0.0,-0.08782102197511252,-0.0,-0.9482128673550437,-0.6115965051628277,0.0,1.0
2019-05-30,-0.0,-0.08552231304393831,-0.0,-0.946221199375711,-0.6135227362907706,0.0,1.0
2019-05-31,-0.0,-0.09251869665177981,-0.0,-0.9435004360349885,-0.6065907349171533,0.0,1.0
2019-06-03,-0.0,-0.09765851091817943,-0.0,-0.9542225730071034,-0.5790318337279664,0.0,1.0
2019-06-04,-0.0,-0.08292836691271113,-0.0,-0.9662717696813682,-0.5775828101604981,0.0,1.0
2019-06-05,-0.0,-0.08613237514971618,-0.0,-0.9726865593917617,-0.5449408946518773,0.0,1.0
2019-06-06,-0.0,-0.07465858146103811,-0.0,-0.9608955920080853,-0.5558838010832102,0.0,1.0
2019-06-07,-0.0,-0.08016899510121563,-0.0,-0.9560923770767994,-0.5556880329695965,0.0,1.0
2019-06-10,-0.0,-0.08984767648650739,-0.0,-0.9338900487125956,-0.553622516044228,0.0,1.0
2019-06-11,-0.0,-0.08710343048749034,-0.0,-0.9412948155790559,-0.5508898632963631,0.0,1.0
2019-06-12,-0.0,-0.08793107895483505,-0.0,-0.9409579818927495,-0.550465578168124,0.0,1.0
2019-06-13,-0.0,-0.08703071672354949,-0.0,-0.9384372737615059,-0.560114799875892,0.0,1.0
2019-06-14,-0.0,-0.08580210243562258,-0.0,-0.9357646511868172,-0.5612779915799261,0.0,1.0
2019-06-17,-0.0,-0.0920488031846146,-0.0,-0.9225559633976116,-0.5702838236054387,0.0,1.0
2019-06-18,-0.0,-0.10479729555366313,-0.0,-0.9129828907641092,-0.5627725736110035,0.0,1.0
2019-06-19,-0.0,-0.09387481639910324,-0.0,-0.9176694926173112,-0.5652846136006391,0.0,1.0
2019-06-20,-0.0,-0.09319217989336218,-0.0,-0.9172655384694639,-0.5653349818406614,0.0,1.0
2019-06-21,-0.0,-0.09495136637332098,-0.0,-0.9121249549688641,-0.5661057073748134,0.0,1.0
2019-06-24,-0.0,-0.09274578018296611,-0.0,-0.9107846926942404,-0.5734570287334106,0.0,1.0
2019-06-25,-0.0,-0.06830312250212722,-0.0,-0.9296341180414099,-0.5805120800350669,0.0,1.0
2019-06-26,-0.0,-0.07015286427505275,-0.0,-0.9196304493283237,-0.5836893303824181,0.0,1.0
2019-06-27,-0.0,-0.07660492717137206,-0.0,-0.9198499755953451,-0.5724818249544018,0.0,1.0
2019-06-28,-0.0,-0.07130202582997407,-0.0,-0.9236141422959406,-0.5726500115541634,0.0,1.0
2019-07-01,-0.0,-0.07027720739219713,-0.0,-0.9256930184804929,-0.5707905544147843,0.0,1.0
2019-07-02,-0.0,-0.07489099769171582,-0.0,-0.9184919210053859,-0.5713516286227237,0.0,1.0
2019-07-03,-0.0,-0.08176100628930819,-0.0,-0.9097676806571685,-0.5755358747272494,0.0,1.0
2019-07-05,-0.0,-0.08362190586122868,-0.0,-0.9056560215467488,-0.5757855585481596,0.0,1.0
2019-07-08,-0.0,-0.08836256561259762,-0.0,-0.8934067340929458,-0.5787479196005633,0.0,1.0
2019-07-09,-0.0,-0.08908583284239646,-0.0,-0.8932660536359213,-0.5790835275735765,0.0,1.0
2019-07-10,-0.0,-0.08532895748935952,-0.0,-0.8948259063637762,-0.5838418542638839,0.0,1.0
2019-07-11,-0.0,-0.08176036109971276,-0.0,-0.9038007796471071,-0.5790675010258515,0.0,1.0
2019-07-12,-0.0,-0.08992501983263812,-0.0,-0.8844844793612611,-0.5846405814161783,0.0,1.0
2019-07-15,-0.0,-0.1158879460177896,-0.0,-0.8788467436867397,-0.561266741641959,0.0,1.0
2019-07-16,-0.0,-0.11971164907078402,-0.0,-0.882077762723996,-0.5544875891510519,0.0,1.0
2019-07-17,-0.0,-0.1208763084482891,-0.0,-0.8850101092826248,-0.5534512323087554,0.0,1.0
2019-07-18,-0.0,-0.12308870453095086,-0.0,-0.8814805360561583,-0.5480791320995534,0.0,1.0
2019-07-19,-0.0,-0.12470942856413009,-0.0,-0.8793521853526451,-0.5504380923186962,0.0,1.0
2019-07-22,-0.0,-0.11052887196135068,-0.0,-0.8738784795889676,-0.571790087165461,0.0,1.0
2019-07-23,-0.0,-0.11194335088705966,-0.0,-0.8730763331458663,-0.5713482284370366,0.0,1.0
2019-07-24,-0.0,-0.1139311612705546,-0.0,-0.8745531610662853,-0.5648810131753652,0.0,1.0
2019-07-25,-0.0,-0.11040220498162515,-0.0,-0.8799510004083299,-0.5617343813801552,0.0,1.0
2019-07-26,-0.0,-0.10044659946408065,-0.0,-0.8876355748373103,-0.5639147633022841,0.0,1.0
2019-07-29,-0.0,-0.08966045442941026,-0.0,-0.8852438090375288,-0.5780699514934899,0.0,1.0
2019-07-30,-0.0,-0.08697761098772051,-0.0,-0.8844553368563478,-0.5814760920068418,0.0,1.0
2019-07-31,-0.0,-0.08567791215786123,-0.0,-0.882062380649268,-0.578383195416932,0.0,1.0
2019-08-01,-0.0,-0.09557607672543184,-0.0,-0.8761352362054491,-0.5722353659467297,0.0,1.0
2019-08-02,-0.0,-0.08765862218040332,-0.0,-0.8874704371487424,-0.5679119090608549,0.0,1.0
2019-08-05,-0.0,-0.08551111111111111,-0.0,-0.8897015873015873,-0.5644698412698413,0.0,1.0
2019-08-06,-0.0,-0.08997687745048757,-0.0,-0.8574695888207499,-0.565899266110385,0.0,1.0
2019-08-07,-0.0,-0.1128430955538319,-0.0,-0.8227287512197563,-0.5664673355518302,0.0,1.0
2019-08-08,-0.0,-0.1160732146429286,-0.0,-0.8222394478895779,-0.5622124424884978,0.0,1.0
2019-08-09,-0.0,-0.10819995075104653,-0.0,-0.8003201181974883,-0.553952228515144,0.0,1.0
2019-08-12,-0.0,-0.10961608775137112,-0.0,-0.8053382084095064,-0.5225837903717245,0.0,1.0
2019-08-13,-0.0,-0.11047910741632028,-0.0,-0.8035440822577117,-0.5167602518291645,0.0,1.0
2019-08-14,-0.0,-0.11113808506506118,-0.0,-0.8022431540104874,-0.51429889298893,0.0,1.0
2019-08-15,-0.0,-0.12438382388131132,-0.0,-0.7728403924383823,-0.4956927494615937,0.0,1.0
2019-08-16,-0.0,-0.1325539782893952,-0.0,-0.7602528927591554,-0.49297387570082307,0.0,1.0
2019-08-19,-0.0,-0.13266252765289374,-0.0,-0.7598420514284355,-0.4862151811413212,0.0,1.0
2019-08-20,-0.0,-0.13384389226100152,-0.0,-0.7578717754172989,-0.4792773141122913,0.0,1.0
2019-08-21,-0.0,-0.13366195847947673,-0.0,-0.7568726893544412,-0.47938193193667644,0.0,1.0
2019-08-22,-0.0,-0.13524522225116634,-0.0,-0.7632083737892819,-0.46967579984370195,0.0,1.0
2019-08-23,-0.0,-0.13746127102007993,-0.0,-0.7609091554125966,-0.46675811830372976,0.0,1.0
2019-08-26,-0.0,-0.13170743157598236,-0.0,-0.758391624806347,-0.457208581756725,0.0,1.0
2019-08-27,-0.0,-0.13118678275562648,-0.0,-0.7583722512966136,-0.457252822041257,0.0,1.0
2019-08-28,-0.0,-0.1275119000164138,-0.0,-0.765118296714892,-0.4522240720332028,0.0,1.0
2019-08-29,-0.0,-0.12124551572135338,-0.0,-0.7785176674716875,-0.4449576777884593,0.0,1.0
2019-08-30,-0.0,-0.11816458806186676,-0.0,-0.7809860308397875,-0.44074221400659847,0.0,1.0
2019-09-03,-0.0,-0.1202914167916042,-0.0,-0.7757215142428786,-0.4465892053973014,0.0,1.0
2019-09-04,-0.0,-0.10867274047356956,-0.0,-0.7800079630887415,-0.45340422043703305,0.0,1.0
2019-09-05,-0.0,-0.11540529798227772,-0.0,-0.7774660400738819,-0.44516144116340517,0.0,1.0
2019-09-06,-0.0,-0.11238681975170353,-0.0,-0.789601418836927,-0.4316251283487352,0.0,1.0
2019-09-09,-0.0,-0.10835667600373483,-0.0,-0.7899393090569561,-0.43594771241830066,0.0,1.0
2019-09-10,-0.0,-0.11036093914262353,-0.0,-0.7786473542810419,-0.44716738698750147,0.0,1.0
2019-09-11,-0.0,-0.12110807465022307,-0.0,-0.7616611776796767,-0.4529465349309789,0.0,1.0
2019-09-12,-0.0,-0.12089221067382927,-0.0,-0.7615555296041108,-0.45318229592432563,0.0,1.0
2019-09-13,-0.0,-0.11833504528900923,-0.0,-0.760902045008871,-0.4552479223083387,0.0,1.0
2019-09-16,-0.0,-0.1165787385031981,-0.0,-0.7626406461552827,-0.4551799803912414,0.0,1.0
2019-09-17,-0.0,-0.0887695540508989,-0.0,-0.7744338080784496,-0.47158533738034086,0.0,1.0
