Date,IWF,IWM,MTUM,PDCO,SPY,VLUE,VXX
2019-03-08,-0.0,-0.4613408876298395,-0.0,1.0,-0.9690273843248348,-1.3468177525967895,0.0
2019-03-11,-0.0,-0.45976704219973263,-0.0,1.0,-0.9716631659346953,-1.3875883139201832,0.0
2019-03-12,-0.0,-0.4004628736740598,-0.0,1.0,-0.9936740597878496,-1.4631436837029894,0.0
2019-03-13,-0.0,-0.4233293208558227,-0.0,1.0,-1.0036112297596398,-1.4561022016852405,0.0
2019-03-14,-0.0,-0.41392238713667284,-0.0,1.0,-1.0074598021026593,-1.443838899196042,0.0
2019-03-15,-0.0,-0.3995970710162334,-0.0,1.0,-1.009453333849909,-1.4652667467358877,0.0
2019-03-18,-0.0,-0.4192273065330568,-0.0,1.0,-1.0248952910322153,-1.4702313383176109,0.0
2019-03-19,-0.0,-0.42057066498978146,-0.0,1.0,-1.025860713724257,-1.4837682754283916,0.0
2019-03-20,-0.0,-0.41868075543113986,-0.0,1.0,-1.0290975042384576,-1.494972992153925,0.0
2019-03-21,-0.0,-0.41875221692350134,-0.0,1.0,-1.040988452291806,-1.4814566665352933,0.0
2019-03-22,-0.0,-0.403579858379229,-0.0,1.0,-1.0710857592446894,-1.4592053501180173,0.0
2019-03-25,-0.0,-0.31621443266953925,-0.0,1.0,-1.1070610612942045,-1.4585613912503397,0.0
2019-03-26,-0.0,-0.3049909754374951,-0.0,1.0,-1.1159460095738838,-1.5027858432080359,0.0
2019-03-27,-0.0,-0.2767214397496088,-0.0,1.0,-1.1286384976525823,-1.5070031298904538,0.0
2019-03-28,-0.0,-0.26532604451386177,-0.0,1.0,-1.1124560718469347,-1.5269426005466615,0.0
2019-03-29,-0.0,-0.25805569659805494,-0.0,1.0,-1.1130336288716167,-1.5346639065734484,0.0
2019-04-01,-0.0,-0.26252050941479804,-0.0,1.0,-1.1130557074771468,-1.5309789827330262,0.0
2019-04-02,-0.0,-0.2779769326683292,-0.0,1.0,-1.1299096009975065,-1.4886221945137157,0.0
2019-04-03,-0.0,-0.278691719943864,-0.0,1.0,-1.1269296740994854,-1.4927101200686104,0.0
2019-04-04,-0.0,-0.2773408747530314,-0.0,1.0,-1.133111223027157,-1.4635648704141324,0.0
2019-04-05,-0.0,-0.2726955171744615,-0.0,1.0,-1.1384436250727732,-1.470095090238696,0.0
2019-04-08,-0.0,-0.2741979178760788,-0.0,1.0,-1.1359959750764348,-1.4599249196950346,0.0
2019-04-09,-0.0,-0.2609674664182002,-0.0,1.0,-1.1750524109014675,-1.4462691202733131,0.0
2019-04-10,-0.0,-0.252704222075757,-0.0,1.0,-1.1853603690923895,-1.4389563059744892,0.0
2019-04-11,-0.0,-0.2349495733126455,-0.0,1.0,-1.2055081458494958,-1.4385182311869669,0.0
2019-04-12,-0.0,-0.23923908411142536,-0.0,1.0,-1.200340939909341,-1.4347371275812637,0.0
2019-04-15,-0.0,-0.2391472868217054,-0.0,1.0,-1.1984108527131783,-1.4383720930232557,0.0
2019-04-16,-0.0,-0.2436662276284187,-0.0,1.0,-1.1982645076315177,-1.4319361586735881,0.0
2019-04-17,-0.0,-0.2174923500019367,-0.0,1.0,-1.2263624743386141,-1.4296006507340124,0.0
2019-04-18,-0.0,-0.24529551564265398,-0.0,1.0,-1.2394124751626603,-1.4113453072038025,0.0
2019-04-22,-0.0,-0.24150086166379445,-0.0,1.0,-1.2529766567444778,-1.4221760927463576,0.0
2019-04-23,-0.0,-0.2698258435702068,-0.0,1.0,-1.2324288602083655,-1.3852044783081945,0.0
2019-04-24,-0.0,-0.27866056894814356,-0.0,1.0,-1.2165336020463529,-1.3804743818308658,0.0
2019-04-25,-0.0,-0.2833067992078593,-0.0,1.0,-1.226963848871976,-1.3727721042208676,0.0
2019-04-26,-0.0,-0.28024859195960383,-0.0,1.0,-1.235657409205671,-1.3683822101378909,0.0
2019-04-29,-0.0,-0.28820484881503683,-0.0,1.0,-1.2413511304821576,-1.361987780674787,0.0
2019-04-30,-0.0,-0.27554552880314287,-0.0,1.0,-1.2448558870434479,-1.3692870201096894,0.0
2019-05-01,-0.0,-0.2731978826093726,-0.0,1.0,-1.2539311848046086,-1.365172037988479,0.0
2019-05-02,-0.0,-0.2682926829268293,-0.0,1.0,-1.2464698331193838,-1.3751896370638346,0.0
2019-05-03,-0.0,-0.2891599127182045,-0.0,1.0,-1.236128428927681,-1.3712203865336658,0.0
2019-05-06,-0.0,-0.27323636929299217,-0.0,1.0,-1.2401415571284127,-1.3755541728241427,0.0
2019-05-07,-0.0,-0.27034263319234797,-0.0,1.0,-1.2312677040083815,-1.3787202669667455,0.0
2019-05-08,-0.0,-0.2699227799227799,-0.0,1.0,-1.214015444015444,-1.377065637065637,0.0
2019-05-09,-0.0,-0.26836777893237884,-0.0,1.0,-1.2276103606204056,-1.3527306315667937,0.0
2019-05-10,-0.0,-0.26425884701005603,-0.0,1.0,-1.235203807476779,-1.3387579642281415,0.0
2019-05-13,-0.0,-0.2652912248347933,-0.0,1.0,-1.2316351621330874,-1.345128323344091,0.0
2019-05-14,-0.0,-0.24559742473016474,-0.0,1.0,-1.2223063813671653,-1.319257716341602,0.0
2019-05-15,-0.0,-0.2503317283997422,-0.0,1.0,-1.2365318269704666,-1.3043181559692156,0.0
2019-05-16,-0.0,-0.25261482492041837,-0.0,1.0,-1.2285887524632408,-1.3083977565560103,0.0
2019-05-17,-0.0,-0.2423552621594962,-0.0,1.0,-1.2204264359966615,-1.331132862887928,0.0
2019-05-20,-0.0,-0.2303260045489007,-0.0,1.0,-1.2258150113722517,-1.334609552691433,0.0
2019-05-21,-0.0,-0.23102009859689043,-0.0,1.0,-1.2239666287447857,-1.3372392870686387,0.0
2019-05-22,-0.0,-0.22289179458025396,-0.0,1.0,-1.2317983702861477,-1.3353420504074285,0.0
2019-05-23,-0.0,-0.21877959168213323,-0.0,1.0,-1.251391992727548,-1.3176016059997726,0.0
2019-05-24,-0.0,-0.20826246362021392,-0.0,1.0,-1.2499149563442564,-1.321540613070265,0.0
2019-05-28,-0.0,-0.2096050099973592,-0.0,1.0,-1.2475949749122874,-1.3154261138567171,0.0
2019-05-29,-0.0,-0.2142857142857143,-0.0,1.0,-1.2496802828556384,-1.2974121718197549,0.0
2019-05-30,-0.0,-0.2123547768545325,-0.0,1.0,-1.248411474978381,-1.2990186863180058,0.0
2019-05-31,-0.0,-0.21746491591105757,-0.0,1.0,-1.2414688287745963,-1.3034726663907594,0.0
2019-06-03,-0.0,-0.22198937205299002,-0.0,1.0,-1.2453783399446148,-1.2748671506623754,0.0
2019-06-04,-0.0,-0.23830485712153995,-0.0,1.0,-1.219615011564575,-1.2725509214354993,0.0
2019-06-05,-0.0,-0.2163389358819437,-0.0,1.0,-1.2194148449229192,-1.226042696546926,0.0
2019-06-06,-0.0,-0.2251638653923615,-0.0,1.0,-1.1925738767439307,-1.2440587352154966,0.0
2019-06-07,-0.0,-0.2607385352746814,-0.0,1.0,-1.1491231255219492,-1.2210885588758578,0.0
2019-06-10,-0.0,-0.2839304717985101,-0.0,1.0,-1.068002837885775,-1.195459382759844,0.0
2019-06-11,-0.0,-0.283827560428607,-0.0,1.0,-1.075397814246556,-1.2006336549072658,0.0
2019-06-12,-0.0,-0.2934384880457565,-0.0,1.0,-1.066751927244307,-1.1922981278198157,0.0
2019-06-13,-0.0,-0.32217007963595,-0.0,1.0,-1.064028725824801,-1.168977531285552,0.0
2019-06-14,-0.0,-0.31805977531265456,-0.0,1.0,-1.0778986787253586,-1.1368614428036459,0.0
2019-06-17,-0.0,-0.3114702042832445,-0.0,1.0,-1.0912394594785308,-1.1254630773030376,0.0
2019-06-18,-0.0,-0.3253772387533493,-0.0,1.0,-1.0830982936116202,-1.1171555492878296,0.0
2019-06-19,-0.0,-0.3014850788288288,-0.0,1.0,-1.085867117117117,-1.1317919481981982,0.0
2019-06-20,-0.0,-0.3094684970080957,-0.0,1.0,-1.0785286870820134,-1.1318901795142555,0.0
2019-06-21,-0.0,-0.31654878778282136,-0.0,1.0,-1.066786304936838,-1.1354727471058095,0.0
2019-06-24,-0.0,-0.28537484928009077,-0.0,1.0,-1.0872402298035322,-1.1737711894460598,0.0
2019-06-25,-0.0,-0.2812089822271099,-0.0,1.0,-1.0899286955904788,-1.1763453829507966,0.0
2019-06-26,-0.0,-0.28117516708960294,-0.0,1.0,-1.0566853711712356,-1.2362128739411704,0.0
2019-06-27,-0.0,-0.2699734405283181,-0.0,1.0,-1.0526164668724427,-1.2665278874452661,0.0
2019-06-28,-0.0,-0.1792369772560528,-0.0,1.0,-1.186096845194424,-1.3030080704328686,0.0
2019-07-01,-0.0,-0.1514333271684853,-0.0,1.0,-1.2581098575920104,-1.2893656371370448,0.0
2019-07-02,-0.0,-0.16617067182501302,-0.0,1.0,-1.2483074176028568,-1.305483222974481,0.0
2019-07-03,-0.0,-0.17021355479756783,-0.0,1.0,-1.231944238469524,-1.3053907756191605,0.0
2019-07-05,-0.0,-0.130468404772426,-0.0,1.0,-1.2412358226542934,-1.3107232287523933,0.0
2019-07-08,-0.0,-0.1380092982391917,-0.0,1.0,-1.2119193176410294,-1.3108320825859354,0.0
2019-07-09,-0.0,-0.13209885543486186,-0.0,1.0,-1.205766567033608,-1.3072464824670118,0.0
2019-07-10,-0.0,-0.12637342580762911,-0.0,1.0,-1.2094177769665997,-1.3144734440591346,0.0
2019-07-11,-0.0,-0.12281727186381237,-0.0,1.0,-1.2240081829473224,-1.3062760283480677,0.0
2019-07-12,-0.0,-0.14104711279399984,-0.0,1.0,-1.1933299351926017,-1.3064880215539212,0.0
2019-07-15,-0.0,-0.18583974452024965,-0.0,1.0,-1.186384090579184,-1.2567498911307882,0.0
2019-07-16,-0.0,-0.1955978713391015,-0.0,1.0,-1.200593708141766,-1.223943814936828,0.0
2019-07-17,-0.0,-0.19566083523488717,-0.0,1.0,-1.202397768843493,-1.223948712376399,0.0
2019-07-18,-0.0,-0.19421801978045863,-0.0,1.0,-1.2015722928667174,-1.2270043111256024,0.0
2019-07-19,-0.0,-0.19992030717959863,-0.0,1.0,-1.2010432514670724,-1.2214735926972395,0.0
2019-07-22,-0.0,-0.20974921289762238,-0.0,1.0,-1.2018962834292333,-1.2072521984583648,0.0
2019-07-23,-0.0,-0.21248956783627854,-0.0,1.0,-1.199462970354512,-1.2166261475380094,0.0
2019-07-24,-0.0,-0.21023541453428862,-0.0,1.0,-1.0672125554418288,-1.134356874786762,0.0
2019-07-25,-0.0,-0.18188653451811346,-0.0,1.0,-1.1138072453861927,-1.1219070403280929,0.0
2019-07-26,-0.0,-0.17612083105522144,-0.0,1.0,-1.1161153635866594,-1.1249316566429743,0.0
2019-07-29,-0.0,-0.17244210310265798,-0.0,1.0,-1.1185646358567374,-1.1297848322101736,0.0
2019-07-30,-0.0,-0.17298052988713472,-0.0,1.0,-1.1061138200293246,-1.1307327718484674,0.0
2019-07-31,-0.0,-0.2106018170640071,-0.0,1.0,-1.0902042489241068,-1.1147277819523191,0.0
2019-08-01,-0.0,-0.23146793672393265,-0.0,1.0,-1.071576798775302,-1.0988943697907807,0.0
2019-08-02,-0.0,-0.22354461371055498,-0.0,1.0,-1.0642682263329706,-1.1126224156692055,0.0
2019-08-05,-0.0,-0.22116689280868382,-0.0,1.0,-1.065909090909091,-1.1050203527815468,0.0
2019-08-06,-0.0,-0.22707058548165981,-0.0,1.0,-1.0220684120774401,-1.0945932390410271,0.0
2019-08-07,-0.0,-0.2358350737721485,-0.0,1.0,-1.0054908037458734,-1.1272316917065281,0.0
2019-08-08,-0.0,-0.23912457912457913,-0.0,1.0,-1.0053535353535354,-1.1225252525252527,0.0
2019-08-09,-0.0,-0.2289628835588905,-0.0,1.0,-0.9903524051989817,-1.1305105185582205,0.0
2019-08-12,-0.0,-0.2242268041237113,-0.0,1.0,-1.0126857678404069,-1.1102557236577855,0.0
2019-08-13,-0.0,-0.21393001570803116,-0.0,1.0,-1.0127669529761707,-1.1154038969285787,0.0
2019-08-14,-0.0,-0.23539075334428539,-0.0,1.0,-1.0014416468300535,-1.11583464646126,0.0
2019-08-15,-0.0,-0.25688709783973046,-0.0,1.0,-0.9798176653233798,-1.0664266367179758,0.0
2019-08-16,-0.0,-0.2797079721009061,-0.0,1.0,-0.9296981943810704,-1.0498663711622451,0.0
2019-08-19,-0.0,-0.26328431849904244,-0.0,1.0,-0.9401110137306455,-1.0426201837244782,0.0
2019-08-20,-0.0,-0.27090914946378536,-0.0,1.0,-0.9181668867347268,-1.031432159994847,0.0
2019-08-21,-0.0,-0.27839393062654705,-0.0,1.0,-0.9221397113189956,-1.0141768733725527,0.0
2019-08-22,-0.0,-0.28385684860968075,-0.0,1.0,-0.919799176107106,-1.0146755921730175,0.0
2019-08-23,-0.0,-0.27764033030234875,-0.0,1.0,-0.915432316936028,-1.019985219933811,0.0
2019-08-26,-0.0,-0.2712111604311985,-0.0,1.0,-0.9015535827520608,-0.9978123018389347,0.0
2019-08-27,-0.0,-0.27028140448726073,-0.0,1.0,-0.9002091519837748,-0.9984472049689441,0.0
2019-08-28,-0.0,-0.292008843967151,-0.0,1.0,-0.872109917877448,-0.9944409349336703,0.0
2019-08-29,-0.0,-0.28461829892025003,-0.0,1.0,-0.8806276441245185,-0.991917661173202,0.0
2019-08-30,-0.0,-0.28426363923052667,-0.0,1.0,-0.8788394828129927,-0.9904761904761906,0.0
2019-09-03,-0.0,-0.29857849780943674,-0.0,1.0,-0.8788413653985565,-0.9744696945819019,0.0
2019-09-04,-0.0,-0.31794530109778535,-0.0,1.0,-0.8872707659115426,-0.9675740846500412,0.0
2019-09-05,-0.0,-0.33281674995255867,-0.0,1.0,-0.8861091783161489,-0.9437978366753115,0.0
2019-09-06,-0.0,-0.3331118283652933,-0.0,1.0,-0.8871590405670526,-0.944085817353332,0.0
2019-09-09,-0.0,-0.3406360647445625,-0.0,1.0,-0.8835040465351542,-0.9371838644410724,0.0
2019-09-10,-0.0,-0.3455694203127468,-0.0,1.0,-0.8654872847891328,-0.9480018954351604,0.0
2019-09-11,-0.0,-0.3717810135435875,-0.0,1.0,-0.8189419469701786,-0.9885229223628156,0.0
2019-09-12,-0.0,-0.3745150416587165,-0.0,1.0,-0.8179100680531705,-0.9876613877758698,0.0
2019-09-13,-0.0,-0.3731950893709052,-0.0,1.0,-0.8197633738311813,-0.9875007951148146,0.0
2019-09-16,-0.0,-0.3700286350620426,-0.0,1.0,-0.8242761692650334,-0.9873369392300348,0.0
2019-09-17,-0.0,-0.371639312855227,-0.0,1.0,-0.8376013793984289,-0.9838431572897375,0.0
2019-09-18,-0.0,-0.3710465415273849,-0.0,1.0,-0.8322190794548726,-1.0109282591925945,0.0
2019-09-19,-0.0,-0.3851768488745981,-0.0,1.0,-0.8091318327974276,-1.0211254019292606,0.0
