Date,IWF,IWM,MTUM,SPY,VLUE,VSTO,VXX
2018-11-26,-0.23510570147341453,-2.0580397181294043,-0.0,-1.62293401665599,-1.4900704676489431,1.0,0.0
2018-11-27,-0.20959805738385842,-2.076490510575756,-0.0,-1.6196562080644132,-1.4845038021598824,1.0,0.0
2018-11-28,-0.20925449871465296,-2.106233933161954,-0.0,-1.6219794344473009,-1.4893316195372752,1.0,0.0
2018-11-29,-0.13658474951039234,-2.0724619369511657,-0.0,-1.610714511339946,-1.497757280940047,1.0,0.0
2018-11-30,-0.13600708502024292,-2.075088562753036,-0.0,-1.612854251012146,-1.501961032388664,1.0,0.0
2018-12-03,-0.13102314404957632,-2.0772733021373466,-0.0,-1.6134437839888705,-1.501770583027697,1.0,0.0
2018-12-04,-0.10745907382635837,-2.115102872794446,-0.0,-1.6279380852283587,-1.5193324415567873,1.0,0.0
2018-12-06,-0.07030449201085319,-1.9518239372927344,-0.0,-1.5842025927042507,-1.4232137473620743,1.0,0.0
2018-12-07,-0.08983019901405878,-1.9670135719067614,-0.0,-1.603371675491449,-1.4258413973586512,1.0,0.0
2018-12-10,-0.03632580261593341,-1.9539239001189062,-0.0,-1.5780023781212842,-1.37705112960761,1.0,0.0
2018-12-11,-0.02847780756627942,-1.9605004468275244,-0.0,-1.5789097408400357,-1.3898123324396783,1.0,0.0
2018-12-12,-0.03130030406009659,-1.9609491444583558,-0.0,-1.580993262982174,-1.388719966613009,1.0,0.0
2018-12-13,-0.030928448224588116,-1.9514661274014156,-0.0,-1.5824064711830133,-1.3829179801344198,1.0,0.0
2018-12-14,-0.03546183546183546,-1.94000594000594,-0.0,-1.583724383724384,-1.3807543807543807,1.0,0.0
2018-12-17,-0.0,-1.9584651190547235,-0.0,-1.5706272005728947,-1.4385629886017783,1.0,0.0
2018-12-18,-0.0,-1.9418194850964696,-0.0,-1.573502180275969,-1.458096887880055,1.0,0.0
2018-12-19,-0.0,-1.9417000179200765,-0.0,-1.573502180275969,-1.4581566214682515,1.0,0.0
2018-12-20,-0.0,-1.9058740268931353,-0.0,-1.557796650153338,-1.4339466855390424,1.0,0.0
2018-12-21,-0.0,-1.896441073512252,-0.0,-1.5459743290548424,-1.3918903150525088,1.0,0.0
2018-12-24,-0.0,-1.8407614008856175,-0.0,-1.5090574501121399,-1.4008856173442983,1.0,0.0
2018-12-26,-0.0,-1.895422575809985,-0.0,-1.479303585841116,-1.3902917099043008,1.0,0.0
2018-12-27,-0.0,-1.7626015385443004,-0.0,-1.274409597073538,-1.3425143902307817,1.0,0.0
2018-12-28,-0.0,-1.7624986560584883,-0.0,-1.272658853886679,-1.3406085367164822,1.0,0.0
2018-12-31,-0.0,-1.7830112067565373,-0.0,-1.2822261924097231,-1.3486546478263222,1.0,0.0
2019-01-02,-0.0,-1.7791941233661015,-0.0,-1.2754132008210004,-1.3466565842065465,1.0,0.0
2019-01-03,-0.0,-1.7801621621621622,-0.0,-1.2747027027027027,-1.3505405405405404,1.0,0.0
2019-01-04,-0.0,-1.7707210332497199,-0.0,-1.2290121150664461,-1.337300528366334,1.0,0.0
2019-01-07,-0.0,-1.6922760464877096,-0.0,-1.1787514141725806,-1.2714182865370771,1.0,0.0
2019-01-08,-0.0,-1.6677082266161254,-0.0,-1.1897858825939964,-1.2649318717344533,1.0,0.0
2019-01-09,-0.0,-1.6474496575692528,-0.0,-1.188388020034754,-1.2750689972401104,1.0,0.0
2019-01-10,-0.0,-1.6449142156862746,-0.0,-1.1881127450980393,-1.2731821895424837,1.0,0.0
2019-01-11,-0.0,-1.6231119758332906,-0.0,-1.1992217500384006,-1.2977318109671805,1.0,0.0
2019-01-14,-0.0,-1.6303142329020335,-0.0,-1.2152392688437053,-1.288919696036147,1.0,0.0
2019-01-15,-0.0,-1.6170136026380872,-0.0,-1.2179513602638088,-1.3175494641384995,1.0,0.0
2019-01-16,-0.0,-1.6208853575482407,-0.0,-1.1934784851924467,-1.3450624290578888,1.0,0.0
2019-01-17,-0.0,-1.6167491749174918,-0.0,-1.1943069306930691,-1.3457095709570959,1.0,0.0
2019-01-18,-0.0,-1.6053138838239125,-0.0,-1.2123990622557959,-1.3919770773638966,1.0,0.0
2019-01-22,-0.0,-1.7464696936780362,-0.0,-1.2560286769498152,-1.428742124701282,1.0,0.0
2019-01-23,-0.0,-1.7024212018758864,-0.0,-1.2704220743810668,-1.480259570291199,1.0,0.0
2019-01-24,-0.0,-1.6904166213423257,-0.0,-1.278037637332753,-1.4704666594147722,1.0,0.0
2019-01-25,-0.0,-1.4439259296033362,-0.0,-1.1451620910489997,-1.3753661321550912,1.0,0.0
2019-01-28,-0.0,-1.4277777777777776,-0.0,-1.1606646825396825,-1.3718253968253966,1.0,0.0
2019-01-29,-0.0,-1.4186221043678393,-0.0,-1.1913743933556813,-1.3932556161504979,1.0,0.0
2019-01-30,-0.0,-1.419594997022037,-0.0,-1.1813579511614056,-1.3622692078618226,1.0,0.0
2019-01-31,-0.0,-1.438607847042422,-0.0,-1.1307010555666202,-1.4097789285002988,1.0,0.0
2019-02-01,-0.0,-1.440100376411543,-0.0,-1.154077791718946,-1.4246925972396487,1.0,0.0
2019-02-04,-0.0,-1.4324649298597194,-0.0,-1.152555110220441,-1.4249498997995993,1.0,0.0
2019-02-05,-0.0,-1.4265867066466766,-0.0,-1.1492753623188405,-1.4216391804097952,1.0,0.0
2019-02-06,-0.0,-1.4266733769501763,-0.0,-1.179718168092602,-1.4263210870659286,1.0,0.0
2019-02-07,-0.0,-1.4197809925658027,-0.0,-1.1801788225838858,-1.4231967048422745,1.0,0.0
2019-02-08,-0.0,-1.4319822019642954,-0.0,-1.3345271040208366,-1.6597210917575558,1.0,0.0
2019-02-11,-0.0,-1.4140110039766847,-0.0,-1.3462984147736556,-1.6872582666012965,1.0,0.0
2019-02-12,-0.0,-1.4301034086556876,-0.0,-1.360507741970783,-1.680746293155332,1.0,0.0
2019-02-13,-0.0,-1.4379989065062877,-0.0,-1.3569163477310004,-1.6726079825041007,1.0,0.0
2019-02-14,-0.0,-1.3951497860199715,-0.0,-1.3998134533084605,-1.6917041588938877,1.0,0.0
2019-02-15,-0.0,-1.4684431233080313,-0.0,-1.2645575667498274,-1.5751366845373957,1.0,0.0
2019-02-19,-0.0,-1.4449215436810856,-0.0,-1.2836089906700594,-1.5725720949957593,1.0,0.0
2019-02-20,-0.0,-1.4606909032841857,-0.0,-1.2787033587054877,-1.583488582530473,1.0,0.0
2019-02-21,-0.0,-1.4723172295852929,-0.0,-1.290455322787516,-1.5813916203505771,1.0,0.0
2019-02-22,-0.0,-1.4652529245232628,-0.0,-1.2977405053148872,-1.5786015704289302,1.0,0.0
2019-02-25,-0.0,-1.4525516208409115,-0.0,-1.3123997004386434,-1.584412110837702,1.0,0.0
2019-02-26,-0.0,-1.4519148480958497,-0.0,-1.3139174154899445,-1.582905434317501,1.0,0.0
2019-02-27,-0.0,-1.4549443493150684,-0.0,-1.3244327910958906,-1.5715967465753427,1.0,0.0
2019-02-28,-0.0,-1.4474883396772638,-0.0,-1.321932128880073,-1.5916474561732696,1.0,0.0
2019-03-01,-0.0,-1.4532868258653073,-0.0,-1.33254628387443,-1.5804132009659244,1.0,0.0
2019-03-04,-0.0,-1.4812258870836277,-0.0,-1.3681464978536109,-1.584578601315003,1.0,0.0
2019-03-05,-0.0,-1.464893153074575,-0.0,-1.395551679023114,-1.5909289140863498,1.0,0.0
2019-03-06,-0.0,-1.460750667320368,-0.0,-1.3972871384213106,-1.5894754044778556,1.0,0.0
2019-03-07,-0.0,-1.4152129158088635,-0.0,-1.4199263192111822,-1.5825658251164807,1.0,0.0
2019-03-08,-0.0,-1.3974618456320769,-0.0,-1.476997976040698,-1.5957551556260596,1.0,0.0
2019-03-11,-0.0,-1.387421591284252,-0.0,-1.4610982722570705,-1.6538461538461537,1.0,0.0
2019-03-12,-0.0,-1.2653474006450556,-0.0,-1.4604493522112283,-1.7407751598972283,1.0,0.0
2019-03-13,-0.0,-1.3045755237045205,-0.0,-1.4721609702315326,-1.7359426681367145,1.0,0.0
2019-03-14,-0.0,-1.3073447572869028,-0.0,-1.471430932833765,-1.7311146619648465,1.0,0.0
2019-03-15,-0.0,-1.3006151970293187,-0.0,-1.483068225904783,-1.7585767333591975,1.0,0.0
2019-03-18,-0.0,-1.334733893557423,-0.0,-1.4951820728291318,-1.7723809523809524,1.0,0.0
2019-03-19,-0.0,-1.342005969476826,-0.0,-1.5023371064932138,-1.7872388353888606,1.0,0.0
2019-03-20,-0.0,-1.3381478334749362,-0.0,-1.5096006796941375,-1.81636930048145,1.0,0.0
2019-03-21,-0.0,-1.3406836347145852,-0.0,-1.5185647072161441,-1.809307862366079,1.0,0.0
2019-03-22,-0.0,-1.3229905269726019,-0.0,-1.5663395541437404,-1.7831414147143911,1.0,0.0
2019-03-25,-0.0,-1.2008358874338254,-0.0,-1.5974366118696017,-1.774310392867094,1.0,0.0
2019-03-26,-0.0,-1.2267145180283745,-0.0,-1.5877306117871364,-1.7931363203050525,1.0,0.0
2019-03-27,-0.0,-1.193059054016233,-0.0,-1.6081164287713405,-1.7963616008956058,1.0,0.0
2019-03-28,-0.0,-1.199034575662326,-0.0,-1.609957341715312,-1.803940278401437,1.0,0.0
2019-03-29,-0.0,-1.1958485273492285,-0.0,-1.6071809256661993,-1.8071248246844323,1.0,0.0
2019-04-01,-0.0,-1.2174548726311647,-0.0,-1.6104706742394421,-1.7954788280942475,1.0,0.0
2019-04-02,-0.0,-1.2421554869492,-0.0,-1.6388436710637102,-1.7322481055290484,1.0,0.0
2019-04-03,-0.0,-1.2414818972775752,-0.0,-1.6372158293572832,-1.7344934044344653,1.0,0.0
2019-04-04,-0.0,-1.2434621224902986,-0.0,-1.6353973342331702,-1.7451211967830833,1.0,0.0
2019-04-05,-0.0,-1.2474566638249502,-0.0,-1.6524012503552146,-1.7835748792270532,1.0,0.0
2019-04-08,-0.0,-1.2425894378194207,-0.0,-1.6529812606473595,-1.783021010789324,1.0,0.0
2019-04-09,-0.0,-1.2354925390200673,-0.0,-1.7013892859184723,-1.780344177005317,1.0,0.0
2019-04-10,-0.0,-1.22930227246774,-0.0,-1.7037798332762362,-1.776635834189791,1.0,0.0
2019-04-11,-0.0,-1.1942002511702248,-0.0,-1.7567644708300036,-1.7574494805343075,1.0,0.0
2019-04-12,-0.0,-1.1940289987441488,-0.0,-1.756022376983674,-1.7583628268067133,1.0,0.0
2019-04-15,-0.0,-1.198322109348248,-0.0,-1.7418102956283532,-1.7669786554046343,1.0,0.0
2019-04-16,-0.0,-1.2010820559062219,-0.0,-1.5294117647058822,-1.5737017981223147,1.0,0.0
2019-04-17,-0.0,-1.2197273879966186,-0.0,-1.492656382079459,-1.570794590025359,1.0,0.0
2019-04-18,-0.0,-1.1832271762208069,-0.0,-1.5152335456475583,-1.6093949044585985,1.0,0.0
2019-04-22,-0.0,-1.181359532660648,-0.0,-1.5160913436006374,-1.6131704726500264,1.0,0.0
2019-04-23,-0.0,-1.2011402387041772,-0.0,-1.5120417732310314,-1.615089514066496,1.0,0.0
2019-04-24,-0.0,-1.1724941724941724,-0.0,-1.5085293494384402,-1.6167090485272302,1.0,0.0
2019-04-25,-0.0,-1.1947407723490504,-0.0,-1.5329101770855555,-1.6062513334755708,1.0,0.0
2019-04-26,-0.0,-1.1790964982624967,-0.0,-1.5642341619887732,-1.6028334669874367,1.0,0.0
2019-04-29,-0.0,-1.1711644311441245,-0.0,-1.5623897825041417,-1.6103243734302357,1.0,0.0
2019-04-30,-0.0,-1.1758417958311065,-0.0,-1.5610903260288618,-1.6077498663816143,1.0,0.0
2019-05-01,-0.0,-1.1864197530864198,-0.0,-1.585721953837896,-1.5955448201825015,1.0,0.0
2019-05-02,-0.0,-1.1823750671681892,-0.0,-1.5740462117141325,-1.6170338527673294,1.0,0.0
2019-05-03,-0.0,-1.2354165525551843,-0.0,-1.6008106479706414,-1.641123952456592,1.0,0.0
2019-05-06,-0.0,-1.2081877729257642,-0.0,-1.6062227074235809,-1.6441048034934498,1.0,0.0
2019-05-07,-0.0,-1.217574365704287,-0.0,-1.6038932633420826,-1.64659886264217,1.0,0.0
2019-05-08,-0.0,-1.2249026395499785,-0.0,-1.5689636520986587,-1.615047598442233,1.0,0.0
2019-05-09,-0.0,-1.2248367424037994,-0.0,-1.548113767607534,-1.6239948189324842,1.0,0.0
2019-05-10,-0.0,-1.2299441829922293,-0.0,-1.6072014884535406,-1.635109992338842,1.0,0.0
2019-05-13,-0.0,-1.2289421720733429,-0.0,-1.7149788434414668,-1.6978279266572638,1.0,0.0
2019-05-14,-0.0,-1.0755350853427257,-0.0,-1.685017610403685,-1.6580330533730696,1.0,0.0
2019-05-15,-0.0,-1.073558215451578,-0.0,-1.723177366702938,-1.643960826985854,1.0,0.0
2019-05-16,-0.0,-1.0844272563865134,-0.0,-1.7149082194019283,-1.6475842910833924,1.0,0.0
2019-05-17,-0.0,-1.0583328819801765,-0.0,-1.6861831771651412,-1.671775984401235,1.0,0.0
2019-05-20,-0.0,-1.065164268259571,-0.0,-1.6891664404018463,-1.6760249796361661,1.0,0.0
2019-05-21,-0.0,-1.0618254786051304,-0.0,-1.6874017029123056,-1.6740604154238299,1.0,0.0
2019-05-22,-0.0,-1.0376329424597763,-0.0,-1.7340059994545949,-1.6823561494409598,1.0,0.0
2019-05-23,-0.0,-1.0387068636537098,-0.0,-1.7618164967562557,-1.6511475767322683,1.0,0.0
2019-05-24,-0.0,-0.9733905107482546,-0.0,-1.818901533894112,-1.7055912914398814,1.0,0.0
2019-05-28,-0.0,-0.9727322704782847,-0.0,-1.8193512919186365,-1.7054425508521165,1.0,0.0
2019-05-29,-0.0,-0.9798970201577564,-0.0,-1.8151840490797546,-1.6825701139351446,1.0,0.0
2019-05-30,-0.0,-0.9855288594310965,-0.0,-1.8444076222038113,-1.6933996133664733,1.0,0.0
2019-05-31,-0.0,-0.9920937690053628,-0.0,-1.8373970254879195,-1.6993420688892575,1.0,0.0
2019-06-03,-0.0,-0.993187561806395,-0.0,-1.8316119107790354,-1.6691022964509397,1.0,0.0
2019-06-04,-0.0,-0.9853830091218816,-0.0,-1.8312451917793164,-1.6784811517749203,1.0,0.0
2019-06-05,-0.0,-0.9722838737617062,-0.0,-1.8158393330807123,-1.6252368321333839,1.0,0.0
2019-06-06,-0.0,-0.9757087210560486,-0.0,-1.8031270287816488,-1.631302748322874,1.0,0.0
2019-06-07,-0.0,-1.0124762679685382,-0.0,-1.78708977488473,-1.624952535937076,1.0,0.0
2019-06-10,-0.0,-1.0112128270407887,-0.0,-1.7802935918964304,-1.6253182384486213,1.0,0.0
2019-06-11,-0.0,-1.0216612377850163,-0.0,-1.7882736156351793,-1.6188925081433225,1.0,0.0
2019-06-12,-0.0,-1.0328850656067947,-0.0,-1.7988784232591062,-1.6127837970272771,1.0,0.0
2019-06-13,-0.0,-1.0600774137273075,-0.0,-1.7943084555416233,-1.597285067873303,1.0,0.0
2019-06-14,-0.0,-1.0655550106261238,-0.0,-1.7997929268159774,-1.5839463789439265,1.0,0.0
2019-06-17,-0.0,-1.0669098432055748,-0.0,-1.8005770905923346,-1.5768183797909407,1.0,0.0
2019-06-18,-0.0,-1.0477512795382773,-0.0,-1.8082326037242733,-1.5888598497223132,1.0,0.0
2019-06-19,-0.0,-1.0410245278923378,-0.0,-1.814358584762318,-1.571196006077708,1.0,0.0
2019-06-20,-0.0,-1.0455434782608695,-0.0,-1.8153804347826088,-1.573913043478261,1.0,0.0
2019-06-21,-0.0,-1.0502580820429233,-0.0,-1.8086389568052161,-1.5744091279543604,1.0,0.0
2019-06-24,-0.0,-1.0102336781043069,-0.0,-1.8307338696437365,-1.6315875882449515,1.0,0.0
2019-06-25,-0.0,-0.9771616799341203,-0.0,-1.866703266538567,-1.646115838594565,1.0,0.0
2019-06-26,-0.0,-0.9694997518062985,-0.0,-1.8739175996911368,-1.6719430809111469,1.0,0.0
2019-06-27,-0.0,-0.9476356011697843,-0.0,-1.8767864040169948,-1.6934282403575567,1.0,0.0
2019-06-28,-0.0,-0.9146529846629151,-0.0,-1.905494869248593,-1.6967891426679906,1.0,0.0
2019-07-01,-0.0,-0.9186483796040261,-0.0,-1.9045459573056078,-1.7072226523614642,1.0,0.0
2019-07-02,-0.0,-0.9261670897251959,-0.0,-1.8907405363646397,-1.7013022845160577,1.0,0.0
2019-07-03,-0.0,-0.9163027254132347,-0.0,-1.9091160373707778,-1.7028580905522694,1.0,0.0
2019-07-05,-0.0,-0.9058167154615256,-0.0,-1.911782577473347,-1.706347014307021,1.0,0.0
2019-07-08,-0.0,-0.8942591458321733,-0.0,-1.9513335931844755,-1.7226460270616404,1.0,0.0
2019-07-09,-0.0,-0.8873255102608308,-0.0,-1.9503364662699516,-1.7237083588232023,1.0,0.0
2019-07-10,-0.0,-0.8638845553822152,-0.0,-1.969634499665701,-1.7381323824381547,1.0,0.0
2019-07-11,-0.0,-0.8648105785861742,-0.0,-1.975562126876081,-1.7390503821904817,1.0,0.0
2019-07-12,-0.0,-0.8665923034021193,-0.0,-1.9793641940881206,-1.7312883435582822,1.0,0.0
2019-07-15,-0.0,-0.9042707404103479,-0.0,-1.968722123104371,-1.7023305084745763,1.0,0.0
2019-07-16,-0.0,-0.9190423162583519,-0.0,-1.9778953229398661,-1.6709910913140311,1.0,0.0
2019-07-17,-0.0,-0.9272463929586094,-0.0,-1.973650493008746,-1.669823408166676,1.0,0.0
2019-07-18,-0.0,-0.9257958409990523,-0.0,-1.9731839215030385,-1.676088532084518,1.0,0.0
2019-07-19,-0.0,-0.9342498168910924,-0.0,-2.019663079610119,-1.6802073356245422,1.0,0.0
2019-07-22,-0.0,-0.9263519990977275,-0.0,-2.024699712400609,-1.68815203293295,1.0,0.0
2019-07-23,-0.0,-0.9359315697048661,-0.0,-2.029173511584433,-1.6996544496686115,1.0,0.0
2019-07-24,-0.0,-0.9396488454807204,-0.0,-2.0233726641449783,-1.6825495398859596,1.0,0.0
2019-07-25,-0.0,-0.9024197195838987,-0.0,-2.0832767978290363,-1.6678539122568972,1.0,0.0
2019-07-26,-0.0,-0.8029815084147102,-0.0,-1.8495221275711615,-1.5417618948680656,1.0,0.0
2019-07-29,-0.0,-0.793812292358804,-0.0,-1.8447882059800662,-1.5524294019933553,1.0,0.0
2019-07-30,-0.0,-0.798851169530118,-0.0,-1.8277271786379632,-1.5483854274477333,1.0,0.0
2019-07-31,-0.0,-0.8409408838920265,-0.0,-1.808300088078338,-1.5318377286150977,1.0,0.0
2019-08-01,-0.0,-0.8821540062434964,-0.0,-1.8085848074921953,-1.5121748178980228,1.0,0.0
2019-08-02,-0.0,-0.8611082070047046,-0.0,-1.8488238369053842,-1.5174594877156298,1.0,0.0
2019-08-05,-0.0,-0.8497536945812808,-0.0,-1.8654229116444818,-1.5253118121790168,1.0,0.0
2019-08-06,-0.0,-0.8468153862191181,-0.0,-1.8048055874074846,-1.5604607526321275,1.0,0.0
2019-08-07,-0.0,-0.8666805432689806,-0.0,-1.7652599261070925,-1.571785398345215,1.0,0.0
2019-08-08,-0.0,-0.8699677520024967,-0.0,-1.7636013731405389,-1.5677207947571,1.0,0.0
2019-08-09,-0.0,-0.9105249712606974,-0.03985183292885426,-2.2955038957721294,-2.1406309873547067,1.0,0.0
2019-08-12,-0.0,-0.9139072847682118,-0.035877322703015496,-2.3147945733942006,-2.164984247412075,1.0,0.0
2019-08-13,-0.0,-0.8881388621022179,-0.02455801992928319,-2.331597557055609,-2.1845065895210545,1.0,0.0
2019-08-14,-0.0,-0.9058838594020104,-0.01421345796785966,-2.308790575581023,-2.1735066265445933,1.0,0.0
2019-08-15,-0.0,-0.9300707986585518,-0.01881753819401317,-2.2182337597813935,-2.0432865482548754,1.0,0.0
2019-08-16,-0.0,-0.9506049644505425,-0.011475614319570912,-2.211799925159037,-2.0628664088811273,1.0,0.0
2019-08-19,-0.0,-0.8991967625237598,-0.003495002759212704,-2.19363541602796,-2.0352566067815316,1.0,0.0
2019-08-20,-0.0,-0.9006476842233899,-0.0,-2.1864841745081267,-2.0230966638152266,1.0,0.0
2019-08-21,-0.0,-0.9200370484717504,-0.032664402593393024,-2.2130287125656065,-2.0090151281259647,1.0,0.0
2019-08-22,-0.0,-0.923029480695695,-0.021956334032317747,-2.2096953250277536,-2.0128284198840505,1.0,0.0
2019-08-23,-0.0,-0.910404984423676,-0.027165109034267915,-2.236822429906542,-2.0560747663551404,1.0,0.0
2019-08-26,-0.0,-0.8744580814557001,-0.012944983818770225,-2.2063259449227575,-2.012395432618917,1.0,0.0
2019-08-27,-0.0,-0.8715243902439024,-0.012317073170731708,-2.2028658536585364,-2.0108536585365853,1.0,0.0
2019-08-28,-0.0,-0.8544823808654372,-0.02154464122694906,-2.2049175339297666,-2.0051122877487675,1.0,0.0
2019-08-29,-0.0,-0.8288124279385886,-0.026943382486801386,-2.204806116876024,-2.0077674616178167,1.0,0.0
2019-08-30,-0.0,-0.8182092798453359,-0.026039149347510872,-2.2013653939101014,-1.9958917351377476,1.0,0.0
2019-09-03,-0.0,-0.8252057115198451,-0.041868344627299124,-2.187742013552759,-1.9954622458857694,1.0,0.0
2019-09-04,-0.0,-0.8340120342794627,-0.04467270406612776,-2.2007536619461496,-1.9984805202698595,1.0,0.0
2019-09-05,-0.0,-0.8544970342573538,-0.03946253480208207,-2.198583706573054,-1.9599927369567849,1.0,0.0
2019-09-06,-0.0,-0.8391068195534098,-0.060651780325890164,-2.216535908267954,-1.9186481593240796,1.0,0.0
2019-09-09,-0.0,-0.8585139132009415,-0.06211142632945011,-2.21410031991308,-1.9013701937586767,1.0,0.0
2019-09-10,-0.0,-0.8543437631880388,-0.08199192138421656,-2.20805450051245,-1.8844275637547478,1.0,0.0
2019-09-11,-0.0,-0.906659287954252,-0.0,-2.2373485826723236,-2.0049806308799116,1.0,0.0
2019-09-12,-0.0,-0.9653781721163989,-0.0,-2.235899981386114,-2.0033504994726066,1.0,0.0
2019-09-13,-0.0,-0.9680976274546244,-0.0,-2.2284581552375644,-1.9980796630118318,1.0,0.0
2019-09-16,-0.0,-0.9719533382973443,-0.0,-2.230330106726235,-2.0026681558699426,1.0,0.0
2019-09-17,-0.0,-0.9504496124031008,-0.0,-2.2393178294573644,-2.0117829457364342,1.0,0.0
2019-09-18,-0.0,-0.9471822244289969,-0.0,-2.2348560079443893,-2.02451588877855,1.0,0.0
2019-09-19,-0.0,-0.9592329106093412,-0.0,-2.2052582740488713,-2.0217754407670894,1.0,0.0
