Date,HMSY,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-10-17,1.0,-0.355962602556764,-1.077542453730204,-0.0,-0.668689181453921,-0.713909559244419,0.0
2018-10-18,1.0,-0.35550213675213677,-1.0768849206349207,-0.0,-0.6692994505494506,-0.7139423076923077,0.0
2018-10-19,1.0,-0.3426003185921262,-1.0712280967913221,-0.0,-0.6674884320716074,-0.7114465599635894,0.0
2018-10-22,1.0,-0.34398845905622416,-1.0750540981739494,-0.0,-0.666641357579439,-0.7106791693557573,0.0
2018-10-23,1.0,-0.3506725435063454,-1.0766775590850368,-0.0,-0.6630823010867086,-0.7092484231324567,0.0
2018-10-24,1.0,-0.3487506645401382,-1.0723399407609933,-0.0,-0.6640085061137692,-0.7122731070099491,0.0
2018-10-25,1.0,-0.31903336658906994,-1.0327384251561174,-0.0,-0.6607175848945055,-0.6825555186047372,0.0
2018-10-26,1.0,-0.2992131747483989,-1.018810612991766,-0.0,-0.6681061299176578,-0.6735224153705398,0.0
2018-10-29,1.0,-0.2773243952200524,-1.0294374817837364,-0.0,-0.6575706791023026,-0.6789201399009035,0.0
2018-10-30,1.0,-0.27106854104450434,-1.0293539223541408,-0.0,-0.6576589700633695,-0.6838808361861752,0.0
2018-10-31,1.0,-0.28606410584408465,-1.0049340301889549,-0.0,-0.6731479112605533,-0.6906545813384013,0.0
2018-11-01,1.0,-0.25425095279976545,-1.0364995602462619,-0.0,-0.6774406332453825,-0.6964233362650248,0.0
2018-11-02,1.0,-0.258244361039245,-1.0124257552016906,-0.0,-0.6822869219837481,-0.6909958823743759,0.0
2018-11-05,1.0,-0.27420243189425075,-1.3176291149430157,-0.0,-0.8831504469770792,-0.7617675719188238,0.0
2018-11-06,1.0,-0.27404864819052466,-1.3168912619713535,-0.0,-0.8838460886515807,-0.7628612594287653,0.0
2018-11-07,1.0,-0.27490022926042285,-1.318926721575953,-0.0,-0.8868981913899975,-0.764880699668846,0.0
2018-11-08,1.0,-0.24622693067641988,-1.3178206583427925,-0.0,-0.8740488502123009,-0.7658805229747342,0.0
2018-11-09,1.0,-0.24488507198787574,-1.319567230782184,-0.0,-0.8781678875136819,-0.7671971036457018,0.0
2018-11-12,1.0,-0.24345275508066205,-1.2999790488162581,-0.0,-0.8842237586423634,-0.7625811858369999,0.0
2018-11-13,1.0,-0.21861759574644846,-1.2983301487081498,-0.0,-0.8824457921408988,-0.7544653983550719,0.0
2018-11-14,1.0,-0.2188071108157501,-1.2980561555075594,-0.0,-0.882372487124107,-0.7543196544276457,0.0
2018-11-15,1.0,-0.21753556468002155,-1.2998631330098296,-0.0,-0.8859027000124425,-0.7442246277632616,0.0
2018-11-16,1.0,-0.2121751365667936,-1.2872454891574243,-0.0,-0.8856149644098659,-0.7533520940241683,0.0
2018-11-19,1.0,-0.2074704295496991,-1.2927993359618177,-0.0,-0.8923428097115584,-0.7577090682714257,0.0
2018-11-20,1.0,-0.2093371614030708,-1.3003370365747098,-0.0,-0.8956018807473057,-0.7557108975159157,0.0
2018-11-21,1.0,-0.21814879035587484,-1.296672446536207,-0.0,-0.8955082156717034,-0.7181487903558749,0.0
2018-11-23,1.0,-0.21955141419971963,-1.283211016739507,-0.0,-0.9007998680629999,-0.719468953574668,0.0
2018-11-26,1.0,-0.21895734597156397,-1.2855141149804243,-0.0,-0.8990315268905832,-0.7176591798887285,0.0
2018-11-27,1.0,-0.19996668609977514,-1.3206462896643625,-0.0,-0.9146331306737737,-0.7289914216706921,0.0
2018-11-28,1.0,-0.1986324216144096,-1.3313042028018678,-0.0,-0.9115660440293529,-0.7279436290860574,0.0
2018-11-29,1.0,-0.16809421841541758,-1.3146516224674683,-0.0,-0.9048344589029814,-0.7303986163729205,0.0
2018-11-30,1.0,-0.16912735070933685,-1.3179231276806336,-0.0,-0.9100131969646981,-0.7269465522929727,0.0
2018-12-03,1.0,-0.16751143528248238,-1.3177978324473565,-0.0,-0.909341904644167,-0.7261301355750608,0.0
2018-12-04,1.0,-0.15155643629758073,-1.335191148542647,-0.0,-0.910948724300223,-0.730781933779209,0.0
2018-12-06,1.0,-0.1387004856122326,-1.2640767347594013,-0.0,-0.9160412569731509,-0.6945057591202793,0.0
2018-12-07,1.0,-0.13980738362760836,-1.2642054574638844,-0.0,-0.9160513643659711,-0.6927367576243981,0.0
2018-12-10,1.0,-0.10963850640847585,-1.270148009999603,-0.0,-0.9156382683226856,-0.6727114003412562,0.0
2018-12-11,1.0,-0.1146779889686917,-1.2681639617475495,-0.0,-0.9167493353438356,-0.6685052180469029,0.0
2018-12-12,1.0,-0.11765173180807119,-1.2684699714013348,-0.0,-0.919089609151573,-0.6668652685096919,0.0
2018-12-13,1.0,-0.11747669113271177,-1.2637968657012497,-0.0,-0.9216822059115255,-0.6645110097202936,0.0
2018-12-14,1.0,-0.11755131208067014,-1.2671404184366193,-0.0,-0.919925364246298,-0.6653698042796459,0.0
2018-12-17,1.0,-0.12823808185067673,-1.2798907586650068,-0.0,-0.9452588457367767,-0.6628780272300093,0.0
2018-12-18,1.0,-0.12996316833286112,-1.2933581576071558,-0.0,-0.9563281661067713,-0.6677864572793135,0.0
2018-12-19,1.0,-0.1315416683530983,-1.2928319909337433,-0.0,-0.9555591532763993,-0.6675436111223539,0.0
2018-12-20,1.0,-0.1302825404491669,-1.2770264831361187,-0.0,-0.9571359574981889,-0.6603477420912823,0.0
2018-12-21,1.0,-0.12522562271870363,-1.2779671894428624,-0.0,-0.9572419878865669,-0.6506758653884722,0.0
2018-12-24,1.0,-0.10545179403448687,-1.2593684042849749,-0.0,-0.9523316474851659,-0.6651666600294692,0.0
2018-12-26,1.0,-0.10370282646455077,-1.2639744197063003,-0.0,-0.9307595136586136,-0.6491789041528502,0.0
2018-12-27,1.0,-0.06281607665690711,-1.2228221605384235,-0.0,-0.8630366173618769,-0.6537130689379824,0.0
2018-12-28,1.0,-0.059082791899388275,-1.2266803449979105,-0.0,-0.8624567802728068,-0.6513165393821954,0.0
2018-12-31,1.0,-0.06033893152975149,-1.2249411049471843,-0.0,-0.8625655444942624,-0.6518352458393495,0.0
2019-01-02,1.0,-0.05500892755385024,-1.2259620863883296,-0.0,-0.8617178892983323,-0.6562701819701401,0.0
2019-01-03,1.0,-0.059455560195907205,-1.223850563802726,-0.0,-0.8641178480580127,-0.6492273814495615,0.0
2019-01-04,1.0,-0.03887566587328573,-1.230193811628698,-0.0,-0.8567380709509238,-0.6522724696815143,0.0
2019-01-07,1.0,-0.015580946728001185,-1.202737794925063,-0.0,-0.858064994806351,-0.6333654844932481,0.0
2019-01-08,1.0,-0.016056661845959875,-1.201097637853673,-0.0,-0.8583083027403863,-0.6327733896985203,0.0
2019-01-09,1.0,-0.012923054136117898,-1.189402355032215,-0.0,-0.8594756720728727,-0.6411167888617343,0.0
2019-01-10,1.0,-0.012704174228675135,-1.1900811141153376,-0.0,-0.8594392384903144,-0.6416533945701692,0.0
2019-01-11,1.0,-0.010292423735741092,-1.185895292237952,-0.0,-0.8672760376026456,-0.6521755285549735,0.0
2019-01-14,1.0,-0.029764350001867272,-1.1911715278037123,-0.0,-0.8778802703812973,-0.6356948127124025,0.0
2019-01-15,1.0,-0.03051037577117218,-1.1901663862404186,-0.0,-0.8775845952514488,-0.640755281361002,0.0
2019-01-16,1.0,-0.023791738253529544,-1.1894001643385375,-0.0,-0.8746545155748114,-0.6471203406289684,0.0
2019-01-17,1.0,-0.022577154159047656,-1.189872000597082,-0.0,-0.8742769713027577,-0.6449975743553383,0.0
2019-01-18,1.0,-0.033559309337428365,-1.1807932881381324,-0.0,-0.8727667702910221,-0.6583392636428331,0.0
2019-01-22,1.0,-0.0,-1.3339929221051028,-0.0,-0.9606910460824232,-0.5106739221431561,0.0
2019-01-23,1.0,-0.0,-1.303606182026331,-0.0,-0.9706162946002672,-0.5418431597023469,0.0
2019-01-24,1.0,-0.0,-1.309519271091457,-0.0,-0.9565018489573407,-0.5462620563455454,0.0
2019-01-25,1.0,-0.0,-1.325539778253258,-0.0,-1.040420151721455,-0.5243337872009337,0.0
2019-01-28,1.0,-0.0,-1.3071918341904316,-0.0,-1.0639707028206327,-0.5247389745987221,0.0
2019-01-29,1.0,-0.0,-1.2757587548638132,-0.0,-1.0748249027237353,-0.5404280155642024,0.0
2019-01-30,1.0,-0.0,-1.2803683614937371,-0.0,-1.0802278846529052,-0.5415772427517852,0.0
2019-01-31,1.0,-0.0,-1.2945524226663017,-0.0,-1.0615541042587306,-0.5545735403386649,0.0
2019-02-01,1.0,-0.0,-1.2954340583970214,-0.0,-1.0745051930237117,-0.5492847344699197,0.0
2019-02-04,1.0,-0.0,-1.2977063320917468,-0.0,-1.079396196824152,-0.5437365222505391,0.0
2019-02-05,1.0,-0.0,-1.290666248873918,-0.0,-1.076495241079472,-0.549645528964788,0.0
2019-02-06,1.0,-0.0,-1.2830721003134797,-0.0,-1.0802507836990596,-0.5551724137931034,0.0
2019-02-07,1.0,-0.0,-1.2817066959213257,-0.0,-1.0825529914195038,-0.5537750264467343,0.0
2019-02-08,1.0,-0.0,-1.2889615444496343,-0.0,-1.0783512377393742,-0.5249883232134517,0.0
2019-02-11,1.0,-0.0,-1.2774548433659736,-0.0,-1.0839932898997386,-0.5397729489330161,0.0
2019-02-12,1.0,-0.0,-1.294145162547751,-0.0,-1.0806501910033524,-0.523232244484291,0.0
2019-02-13,1.0,-0.0,-1.2904190453998214,-0.0,-1.0759641151112664,-0.5172239698629073,0.0
2019-02-14,1.0,-0.0,-1.2627834245504297,-0.0,-1.1204456606724,-0.526075058639562,0.0
2019-02-15,1.0,-0.0,-1.2493957115009746,-0.0,-1.1214814814814815,-0.5277582846003898,0.0
2019-02-19,1.0,-0.0,-1.2330923507462686,-0.0,-1.1323072139303483,-0.521416355721393,0.0
2019-02-20,1.0,-0.0,-1.2472006890611542,-0.0,-1.1515543027170936,-0.5163652024117141,0.0
2019-02-21,1.0,-0.0,-1.2551975255471592,-0.0,-1.1496025997415917,-0.5104733565639559,0.0
2019-02-22,1.0,-0.0,-1.2572916258857614,-0.0,-1.1472027561367106,-0.5104725365070666,0.0
2019-02-25,1.0,-0.0,-1.3225752438360752,-0.0,-1.26112436686341,-0.6022855707647872,0.0
2019-02-26,1.0,-0.0,-1.327798742138365,-0.0,-1.2660377358490567,-0.5990356394129979,0.0
2019-02-27,1.0,-0.0,-1.3276845637583894,-0.0,-1.2723573825503356,-0.5946308724832214,0.0
2019-02-28,1.0,-0.0,-1.3283256399496433,-0.0,-1.2728493495593787,-0.595216114141838,0.0
2019-03-01,1.0,-0.0,-1.3321446551434803,-0.0,-1.2705151871119316,-0.5926749454606478,0.0
2019-03-04,1.0,-0.0,-1.3295035223079503,-0.0,-1.263208654813821,-0.6005115732975512,0.0
2019-03-05,1.0,-0.0,-1.3320388349514563,-0.0,-1.2691430983537357,-0.6200084423807514,0.0
2019-03-06,1.0,-0.0,-1.3312639891887326,-0.0,-1.2644537353773386,-0.6274335909455636,0.0
2019-03-07,1.0,-0.0,-1.345878667287583,-0.0,-1.2563396977265993,-0.6313026544176792,0.0
2019-03-08,1.0,-0.0,-1.3406973762926244,-0.0,-1.3022391248611231,-0.630245278181352,0.0
2019-03-11,1.0,-0.0,-1.3333333333333333,-0.0,-1.2948601955969152,-0.6801516522338547,0.0
2019-03-12,1.0,-0.0,-1.286081351798624,-0.0,-1.3251458932148767,-0.7437505443776674,0.0
2019-03-13,1.0,-0.0,-1.2916173699662592,-0.0,-1.3364445028701635,-0.753867052276412,0.0
2019-03-14,1.0,-0.0,-1.2928965577647369,-0.0,-1.3352894805991067,-0.7512481387404748,0.0
2019-03-15,1.0,-0.0,-1.2842137646128156,-0.0,-1.3396765403885031,-0.7709853212621957,0.0
2019-03-18,1.0,-0.0,-1.301514680406876,-0.0,-1.3494425443077334,-0.7909208013147959,0.0
2019-03-19,1.0,-0.0,-1.302195111091322,-0.0,-1.3430250679015094,-0.8073378155750479,0.0
2019-03-20,1.0,-0.0,-1.3061124257713086,-0.0,-1.3427691208644015,-0.8159574943072733,0.0
2019-03-21,1.0,-0.0,-1.3061743827849457,-0.0,-1.3701058082950133,-0.7882048305727936,0.0
2019-03-22,1.0,-0.0,-1.2968124803308907,-0.0,-1.4167603290922988,-0.7822236209144451,0.0
2019-03-25,1.0,-0.0,-1.2440783615316118,-0.0,-1.4328584149599288,-0.7753784505788068,0.0
2019-03-26,1.0,-0.0,-1.2530239225875817,-0.0,-1.4304721799121942,-0.7963444135830122,0.0
2019-03-27,1.0,-0.0,-1.2294069192751236,-0.0,-1.5110287387882115,-0.8358045030203185,0.0
2019-03-28,1.0,-0.0,-1.227980936669416,-0.0,-1.507561176794061,-0.8469892768765466,0.0
2019-03-29,1.0,-0.0,-1.2235865481535784,-0.0,-1.5069641711719965,-0.8511408411985705,0.0
2019-04-01,1.0,-0.0,-1.2324302021730162,-0.0,-1.5063952688763582,-0.8455966625406868,0.0
2019-04-02,1.0,-0.0,-1.2469931860794803,-0.0,-1.52119632322678,-0.8049115104952669,0.0
2019-04-03,1.0,-0.0,-1.247301993780867,-0.0,-1.523001646241083,-0.8025425278946404,0.0
2019-04-04,1.0,-0.0,-1.2444495307850765,-0.0,-1.5253833829251546,-0.8079194323643855,0.0
2019-04-05,1.0,-0.0,-1.2311852598771658,-0.0,-1.535979466495554,-0.8162068017233476,0.0
2019-04-08,1.0,-0.0,-1.2211128921456378,-0.0,-1.53982138768033,-0.8188687886420883,0.0
2019-04-09,1.0,-0.0,-1.2049763577101409,-0.0,-1.5777900197401644,-0.8079695175136574,0.0
2019-04-10,1.0,-0.0,-1.1929567131327954,-0.0,-1.592993396918562,-0.7994772560528247,0.0
2019-04-11,1.0,-0.0,-1.1787499426789563,-0.0,-1.6209015453753381,-0.7860778649057641,0.0
2019-04-12,1.0,-0.0,-1.1819183617245972,-0.0,-1.6242251710363194,-0.7853895954818862,0.0
2019-04-15,1.0,-0.0,-1.1881014873140858,-0.0,-1.6170281346410644,-0.7995579499930929,0.0
2019-04-16,1.0,-0.0,-1.1848201538248975,-0.0,-1.620780177773684,-0.7999355224980428,0.0
2019-04-17,1.0,-0.0,-1.1895601830236249,-0.0,-1.7025866093939674,-0.7768232327948454,0.0
2019-04-18,1.0,-0.0,-1.206915914089186,-0.0,-1.7072200645734874,-0.7651490337373075,0.0
2019-04-22,1.0,-0.0,-1.1952809401395519,-0.0,-1.6640653690782226,-0.7311788468600808,0.0
2019-04-23,1.0,-0.0,-1.1773130776974468,-0.0,-1.6624416582776609,-0.7360666239590006,0.0
2019-04-24,1.0,-0.0,-1.159632776103042,-0.0,-1.6634237690691516,-0.7443591851648854,0.0
2019-04-25,1.0,-0.0,-1.1668802636396924,-0.0,-1.6747070670084216,-0.7354906627608934,0.0
2019-04-26,1.0,-0.0,-1.1545337856422482,-0.0,-1.6966168515632163,-0.7330613367562115,0.0
2019-04-29,1.0,-0.0,-1.1667891931630214,-0.0,-1.7045579856643998,-0.7233504870428229,0.0
2019-04-30,1.0,-0.0,-1.1572254865956664,-0.0,-1.7048292324641938,-0.7284704370179949,0.0
2019-05-01,1.0,-0.0,-1.1558179061968854,-0.0,-1.7090817217143646,-0.728788644402591,0.0
2019-05-02,1.0,-0.0,-1.1612176392146043,-0.0,-1.7052007173403227,-0.7319630293833632,0.0
2019-05-03,1.0,-0.0,-1.1516879771870114,-0.0,-1.7124459571336583,-0.7352129518903504,0.0
2019-05-06,1.0,-0.0,-1.2179749607273764,-0.0,-1.7555576712524397,-0.7867853572618652,0.0
2019-05-07,1.0,-0.0,-1.2047552982825431,-0.0,-1.7760608525092094,-0.8031383055063867,0.0
2019-05-08,1.0,-0.0,-1.1928598592888382,-0.0,-1.7434873550104582,-0.8174082525194903,0.0
2019-05-09,1.0,-0.0,-1.1928890578952371,-0.0,-1.744795132617169,-0.8156193554520391,0.0
2019-05-10,1.0,-0.0,-1.1934901401758138,-0.0,-1.7439296745070088,-0.8142551674982181,0.0
2019-05-13,1.0,-0.0,-1.1901846314490483,-0.0,-1.7418956761118232,-0.8141819735155916,0.0
2019-05-14,1.0,-0.0,-1.122232645403377,-0.0,-1.7589118198874296,-0.8092870544090056,0.0
2019-05-15,1.0,-0.0,-1.1318361210298815,-0.0,-1.7702499530163502,-0.7962788949445593,0.0
2019-05-16,1.0,-0.0,-1.136515400893487,-0.0,-1.7662826240300964,-0.799764871855161,0.0
2019-05-17,1.0,-0.0,-1.1273318258903335,-0.005228942905596383,-1.7505181835311852,-0.8276333144902959,0.0
2019-05-20,1.0,-0.0,-1.1151746211051492,-0.01590887696507578,-1.7479996234585333,-0.8276852113338982,0.0
2019-05-21,1.0,-0.0,-1.1130655629762016,-0.023516132066597688,-1.7402878374564952,-0.8263568808202426,0.0
2019-05-22,1.0,-0.0,-1.1001080471649363,-0.03645417390895852,-1.7397472635881055,-0.8214403156856297,0.0
2019-05-23,1.0,-0.0,-1.0890712945590995,-0.044465290806754224,-1.7469981238273922,-0.8098968105065666,0.0
2019-05-24,1.0,-0.0,-1.0876271742697734,-0.038679731820526045,-1.7575601294012846,-0.8045853063903605,0.0
2019-05-28,1.0,-0.0,-1.0840013125205081,-0.03993812403318802,-1.7586837294332724,-0.8049500773449586,0.0
2019-05-29,1.0,-0.0,-1.102773475996058,-0.04523910084940635,-1.7722558543338494,-0.7725374255009619,0.0
2019-05-30,1.0,-0.0,-1.1011678626706063,-0.041695980488720044,-1.77275925144224,-0.7745884339383705,0.0
2019-05-31,1.0,-0.0,-1.096851279167838,-0.04015556180301752,-1.7683909661699935,-0.7801986692906007,0.0
2019-06-03,1.0,-0.0,-1.101360163964971,-0.06549282653251351,-1.761226010806782,-0.7300167691447735,0.0
2019-06-04,1.0,-0.0,-1.0882928192232468,-0.07124895222129086,-1.7776846418925214,-0.7195678494924094,0.0
2019-06-05,1.0,-0.0,-1.0760739582375127,-0.1008646858614663,-1.784150492135038,-0.6383037439058044,0.0
2019-06-06,1.0,-0.0,-1.102838186509399,-0.06782159970512348,-1.765204570586067,-0.6715812753409509,0.0
2019-06-07,1.0,-0.0,-1.1243083732939876,-0.06860936923644412,-1.746219107340465,-0.6717078568793804,0.0
2019-06-10,1.0,-0.0,-1.1270784395007138,-0.05522546174750127,-1.7428031873243979,-0.68080696421169,0.0
2019-06-11,1.0,-0.0,-1.1271080718939148,-0.07512821697546551,-1.7410710160328973,-0.677124243404334,0.0
2019-06-12,1.0,-0.0,-1.1222150018566655,-0.06665428889714073,-1.7546880802079465,-0.6981062012625325,0.0
2019-06-13,1.0,-0.0,-1.1247440908244928,-0.0746324213660897,-1.7453471058998697,-0.7081239530988275,0.0
2019-06-14,1.0,-0.0,-1.1078992691895917,-0.09807754969045292,-1.7593911464879206,-0.6895219475864638,0.0
2019-06-17,1.0,-0.0,-1.1058068118369626,-0.09957193374278801,-1.7618183510143308,-0.6857435324772009,0.0
2019-06-18,1.0,-0.0,-1.0954148876925933,-0.09736402450343419,-1.7622981251160201,-0.6857248932615556,0.0
2019-06-19,1.0,-0.0,-1.0792872020365656,-0.11390881740337885,-1.7567692663735246,-0.6786392038879889,0.0
2019-06-20,1.0,-0.0,-1.0890643139075922,-0.11678662642210354,-1.7561643835616438,-0.6815881123752031,0.0
2019-06-21,1.0,-0.0,-1.0935265162069285,-0.11841738645862357,-1.7494195226153988,-0.6824556515278165,0.0
2019-06-24,1.0,-0.0,-1.0898421126170184,-0.12649620418238552,-1.7430953378976293,-0.6980578454659774,0.0
2019-06-25,1.0,-0.0,-1.100564655373559,-0.12277754444911101,-1.7422651546969061,-0.7009659806803864,0.0
2019-06-26,1.0,-0.0,-1.097977717442187,-0.0982117779234154,-1.7105139968167775,-0.7745061323846082,0.0
2019-06-27,1.0,-0.0,-1.099892135253013,-0.11363316606481265,-1.7161750222764152,-0.7601181822445247,0.0
2019-06-28,1.0,-0.0,-1.0885785255659184,-0.11702676102544875,-1.7219852837793506,-0.7591039040164972,0.0
2019-07-01,1.0,-0.0,-1.0875953394787328,-0.11674699358944363,-1.7258902250713584,-0.7489588694960461,0.0
2019-07-02,1.0,-0.0,-1.08637982752156,-0.11900074990626172,-1.7394075740532433,-0.7421259842519685,0.0
2019-07-03,1.0,-0.0,-1.079210242461192,-0.1257796745298504,-1.743469493035689,-0.7413121980959526,0.0
2019-07-05,1.0,-0.0,-1.0625732914301798,-0.12706974998827336,-1.7472207889675877,-0.7537877011116845,0.0
2019-07-08,1.0,-0.0,-1.0624765478424014,-0.1271575984990619,-1.7471857410881801,-0.7536116322701689,0.0
2019-07-09,1.0,-0.0,-1.054672480892765,-0.12753786280301965,-1.7490504993669997,-0.7576311717541145,0.0
2019-07-10,1.0,-0.0,-1.0374906156156156,-0.12129316816816817,-1.7673611111111112,-0.7660472972972973,0.0
2019-07-11,1.0,-0.0,-1.0320172761842166,-0.13248204309656822,-1.76991690530961,-0.7601990516877142,0.0
2019-07-12,1.0,-0.0,-1.0378730993054253,-0.13056129153369628,-1.7637507039609537,-0.7608879294161818,0.0
2019-07-15,1.0,-0.0,-1.0564406222096903,-0.1556934066450491,-1.7623008600028196,-0.7250810658395601,0.0
2019-07-16,1.0,-0.0,-1.0512699905926624,-0.18273753527751646,-1.7588428974600185,-0.7108184383819379,0.0
2019-07-17,1.0,-0.0,-1.05664908645696,-0.1819080806178188,-1.7616311923149368,-0.7087963834997174,0.0
2019-07-18,1.0,-0.0,-1.0579130598419269,-0.1844655626646594,-1.7639725254045917,-0.6982028603688369,0.0
2019-07-19,1.0,-0.0,-1.0585056390977445,-0.18035714285714285,-1.767011278195489,-0.693374060150376,0.0
2019-07-22,1.0,-0.0,-1.1928541579607186,-0.17333890513999164,-1.4837442540743835,-0.32895946510656077,0.0
2019-07-23,1.0,-0.0,-1.185667888074617,-0.17246835443037972,-1.4760576282478348,-0.3296552298467688,0.0
2019-07-24,1.0,-0.0,-1.1867542510289777,-0.18060117241092588,-1.4702116160146343,-0.3199185132831664,0.0
2019-07-25,1.0,-0.0,-1.1838421599169262,-0.18276220145379024,-1.4699896157840082,-0.3170508826583593,0.0
2019-07-26,1.0,-0.0,-1.1812445514550212,-0.18261447133546432,-1.4729544605421563,-0.3144173689235751,0.0
2019-07-29,1.0,-0.0,-1.1529465433583543,-0.18139592750798325,-1.4731057935553435,-0.33965081076597686,0.0
2019-07-30,1.0,-0.0,-1.1385421867199201,-0.1880096521883841,-1.4744549841903811,-0.3594192045265435,0.0
2019-07-31,1.0,-0.0,-1.1353468027494271,-0.18979379295980003,-1.4748177463028536,-0.36584044990626946,0.0
2019-08-01,1.0,-0.0,-1.1593630467320803,-0.18933976384500248,-1.4606269748877432,-0.3482870447364044,0.0
2019-08-02,1.0,-0.0,-1.1449052526595744,-0.2181682180851064,-1.461934840425532,-0.33057679521276595,0.0
2019-08-05,1.0,-0.0,-1.1126943005181347,-0.20899589065570842,-1.6904145077720207,-0.45457387886367695,0.0
2019-08-06,1.0,-0.0,-1.1081235196069832,-0.20655320642161595,-1.6161505395210107,-0.4555224142468638,0.0
2019-08-07,1.0,-0.0,-1.1375885904278589,-0.18085571791057836,-1.5944527080234492,-0.4619826756496631,0.0
2019-08-08,1.0,-0.0,-1.1387576552930883,-0.1811898512685914,-1.5939195100612424,-0.46062992125984253,0.0
2019-08-09,1.0,-0.0,-1.1164541537925932,-0.1712433091083163,-1.5782235954567214,-0.4858784107228339,0.0
2019-08-12,1.0,-0.0,-1.1148296244784424,-0.18367524339360222,-1.5798417941585534,-0.46801112656467314,0.0
2019-08-13,1.0,-0.0,-1.1034316518385414,-0.18232019985098827,-1.6112547661831091,-0.48564666695884645,0.0
2019-08-14,1.0,-0.0,-1.1144365429082501,-0.17830810174076173,-1.5970507394965316,-0.4729723834038655,0.0
2019-08-15,1.0,-0.0,-1.1454631096647112,-0.19564938123581554,-1.5549179976876633,-0.3860317732197148,0.0
2019-08-16,1.0,-0.0,-1.1488841201716737,-0.1930901287553648,-1.547725321888412,-0.4021030042918455,0.0
2019-08-19,1.0,-0.0,-1.1364335126825518,-0.1977965667435306,-1.5504739943633103,-0.3855154154923563,0.0
2019-08-20,1.0,-0.0,-1.1480062981403465,-0.19490191071960508,-1.547725435124899,-0.3648665900676624,0.0
2019-08-21,1.0,-0.0,-1.1474015480139492,-0.2142978651016416,-1.5372969294888152,-0.35378923194692524,0.0
2019-08-22,1.0,-0.0,-1.1517405534067242,-0.20572108641135714,-1.5409529476771366,-0.3520210821609215,0.0
2019-08-23,1.0,-0.0,-1.1527701007695905,-0.20685403290956247,-1.5422849610952847,-0.3500148815851014,0.0
2019-08-26,1.0,-0.0,-1.1415011130244868,-0.20546852030744675,-1.5289596371120167,-0.3242051325129153,0.0
2019-08-27,1.0,-0.0,-1.1383705815757474,-0.20185332718352972,-1.5249276699232672,-0.3278544173759906,0.0
2019-08-28,1.0,-0.0,-1.1241154055525313,-0.21544323939533522,-1.535027846405092,-0.3128428457769775,0.0
2019-08-29,1.0,-0.0,-1.1081318865474046,-0.22895806275922742,-1.5484519669864676,-0.3039926264192048,0.0
2019-08-30,1.0,-0.0,-1.0913348946135832,-0.23795583807293408,-1.5618099698895953,-0.29094178655068587,0.0
2019-09-03,1.0,-0.0,-1.09247491638796,-0.23858695652173914,-1.5637123745819397,-0.2858277591973244,0.0
2019-09-04,1.0,-0.0,-1.075765178123432,-0.24669677203545742,-1.5663154373641075,-0.2924820204047499,0.0
2019-09-05,1.0,-0.0,-1.0819426526280744,-0.22889009113987266,-1.576803029672479,-0.27400224728453115,0.0
