Date,IWF,IWM,MTUM,PPBI,SPY,VLUE,VXX
2018-11-14,-0.006823277122526562,-1.020957208304903,-0.0,1.0,-0.5807908503102966,-0.6406407382136011,0.0
2018-11-15,-0.005872565332289322,-1.0245342729437863,-0.0,1.0,-0.5821996019705719,-0.6499298554696421,0.0
2018-11-16,-0.01009670545812162,-1.0322897885592526,-0.0,1.0,-0.5861989837731519,-0.6495656449762334,0.0
2018-11-19,-0.010358278427901792,-1.032123774871341,-0.0,1.0,-0.5859966565050644,-0.6494575015570196,0.0
2018-11-20,-0.0,-1.0197005773182428,-0.0,1.0,-0.5786555334485797,-0.6633288756971852,0.0
2018-11-21,-0.0,-1.0172335600907032,-0.0,1.0,-0.575380628441853,-0.6467768059604795,0.0
2018-11-23,-0.0,-1.0171369334931484,-0.0,1.0,-0.5754964527519517,-0.6468301532281576,0.0
2018-11-26,-0.0,-1.0182330461817477,-0.0,1.0,-0.5744543040352355,-0.6458643694539802,0.0
2018-11-27,-0.0,-1.0181289384391663,-0.0,1.0,-0.5705929875585717,-0.6427855873323639,0.0
2018-11-28,-0.0,-1.018485005170631,-0.0,1.0,-0.5704498448810755,-0.6427094105480868,0.0
2018-11-29,-0.0,-1.0026898936851543,-0.0,1.0,-0.5588894581785576,-0.6406750352247983,0.0
2018-11-30,-0.0,-1.0029455081001473,-0.0,1.0,-0.55907024396491,-0.6396234872254595,0.0
2018-12-03,-0.0,-1.0035851472471191,-0.0,1.0,-0.5585147247119078,-0.6389244558258642,0.0
2018-12-04,-0.0,-1.0041215374293109,-0.0,1.0,-0.5543627591935845,-0.6365379085593789,0.0
2018-12-06,-0.0,-1.003760716448354,-0.0,1.0,-0.5502119386811996,-0.6330751824584887,0.0
2018-12-07,-0.0,-1.0041767631679634,-0.0,1.0,-0.5495791353143732,-0.6346129320239766,0.0
2018-12-10,-0.0,-1.0060698027314112,-0.0,1.0,-0.5403072837632777,-0.6150101163378857,0.0
2018-12-11,-0.0,-1.0065785312163957,-0.0,1.0,-0.5378265544942754,-0.618318679233348,0.0
2018-12-12,-0.0,-1.006802290631822,-0.0,1.0,-0.5396589363115765,-0.6173948808808175,0.0
2018-12-13,-0.0,-1.001552598225602,-0.0,1.0,-0.5509505703422054,-0.61606463878327,0.0
2018-12-14,-0.0,-1.0263829515727685,-0.0,1.0,-0.5436738339820072,-0.6201429209468513,0.0
2018-12-17,-0.0,-1.0259880887926367,-0.0,1.0,-0.537469346157521,-0.6213573680690467,0.0
2018-12-18,-0.0,-1.0136673537339465,-0.0,1.0,-0.5313778341525289,-0.6260028539717774,0.0
2018-12-19,-0.0,-1.0141180203045685,-0.0,1.0,-0.5322017766497462,-0.6262373096446702,0.0
2018-12-20,-0.0,-1.0101665927662,-0.0,1.0,-0.5324634192690187,-0.6245011718502564,0.0
2018-12-21,-0.0,-1.0107889838796176,-0.0,1.0,-0.5304268273447112,-0.6134893845231711,0.0
2018-12-24,-0.0,-0.9951061894155661,-0.0,1.0,-0.5199360040154343,-0.6219845029331493,0.0
2018-12-26,-0.0,-1.019697348674337,-0.0,1.0,-0.4956228114057028,-0.6112431215607804,0.0
2018-12-27,-0.0,-0.9892496040930686,-0.0,1.0,-0.44795346570836886,-0.6082348641734682,0.0
2018-12-28,-0.0,-0.9970731707317073,-0.0,1.0,-0.44670731707317074,-0.605,0.0
2018-12-31,-0.0,-1.004583931791095,-0.0,1.0,-0.4468722305412095,-0.6044983650643279,0.0
2019-01-02,-0.0,-1.0062130811373304,-0.0,1.0,-0.44939246472622646,-0.6050255562697028,0.0
2019-01-03,-0.0,-1.00856195912355,-0.0,1.0,-0.44322715276499114,-0.6170441293807156,0.0
2019-01-04,-0.0,-1.0108725529120728,-0.0,1.0,-0.4257703936719299,-0.6174449500656629,0.0
2019-01-07,-0.0,-0.9907284768211921,-0.0,1.0,-0.41730885009030705,-0.6021673690547863,0.0
2019-01-08,-0.0,-0.9796875,-0.0,1.0,-0.4249098557692308,-0.6002103365384616,0.0
2019-01-09,-0.0,-0.9673061334774385,-0.0,1.0,-0.4257407907772674,-0.609114653697199,0.0
2019-01-10,-0.0,-0.9645290039912371,-0.0,1.0,-0.42850283587912247,-0.6078984485190408,0.0
2019-01-11,-0.0,-0.9508679199951949,-0.0,1.0,-0.4322481830740585,-0.620067271307586,0.0
2019-01-14,-0.0,-0.9492472730550799,-0.0,1.0,-0.43559001171910217,-0.6200306499594339,0.0
2019-01-15,-0.0,-0.9418772563176897,-0.0,1.0,-0.4352587244283996,-0.631317689530686,0.0
2019-01-16,-0.0,-0.9408935121159281,-0.0,1.0,-0.4319644038241837,-0.6335758523239733,0.0
2019-01-17,-0.0,-0.944665581086786,-0.0,1.0,-0.43317652735058193,-0.6376575598576684,0.0
2019-01-18,-0.0,-0.9308944321522747,-0.0,1.0,-0.43851726123723217,-0.6615342648440579,0.0
2019-01-22,-0.0,-1.0505565159372818,-0.0,1.0,-0.3027022108998271,-0.6795256725199406,0.0
2019-01-23,-0.0,-1.025792143877024,-0.0,1.0,-0.30740954521979524,-0.7047422304584257,0.0
2019-01-24,-0.0,-1.0209966575508962,-0.0,1.0,-0.315557581282285,-0.7020662412640535,0.0
2019-01-25,-0.0,-1.0589117395029992,-0.0,1.0,-0.25492716366752355,-0.7464805973803403,0.0
2019-01-28,-0.0,-1.0571376191640185,-0.0,1.0,-0.25381935956978735,-0.7445306770960645,0.0
2019-01-29,-0.0,-1.0693887471138654,-0.0,1.0,-0.22563494956859886,-0.7430125167091992,0.0
2019-01-30,-0.0,-1.0648046061496999,-0.0,1.0,-0.23134876883498715,-0.7664461595001838,0.0
2019-01-31,-0.0,-1.075488509278604,-0.0,1.0,-0.1801646798574413,-0.8167322108885339,0.0
2019-02-01,-0.0,-1.0740763546798031,-0.0,1.0,-0.18362068965517242,-0.8211206896551725,0.0
2019-02-04,-0.0,-1.0705907705569067,-0.0,1.0,-0.18298802450512575,-0.8249545916325461,0.0
2019-02-05,-0.0,-1.0624538063562452,-0.0,1.0,-0.17876940133037691,-0.8383530426213354,0.0
2019-02-06,-0.0,-1.0584955643173977,-0.0,1.0,-0.17902907836372597,-0.8427796944307542,0.0
2019-02-07,-0.0,-1.0547877743236171,-0.0,1.0,-0.18083043491643325,-0.8423158607528702,0.0
2019-02-08,-0.0,-1.0639366487952178,-0.0,1.0,-0.19664756270413508,-0.820730880631047,0.0
2019-02-11,-0.0,-1.0619335347432024,-0.0,1.0,-0.1950181885442999,-0.8258523953388002,0.0
2019-02-12,-0.0,-1.068273837119456,-0.0,1.0,-0.20435790449698654,-0.8180806675938803,0.0
2019-02-13,-0.0,-1.0722820884922963,-0.0,1.0,-0.2048661499984562,-0.8105103899712849,0.0
2019-02-14,-0.0,-1.0461452756027358,-0.0,1.0,-0.22992169849277333,-0.8188852093714214,0.0
2019-02-15,-0.0,-1.0251843132395764,-0.0,1.0,-0.24233318877392973,-0.8302149804844806,0.0
2019-02-19,-0.0,-1.0226864191408913,-0.0,1.0,-0.24604847207586933,-0.8305026963367012,0.0
2019-02-20,-0.0,-1.0243607624360764,-0.0,1.0,-0.24577715791104912,-0.8291957229195723,0.0
2019-02-21,-0.0,-1.0254455292112197,-0.0,1.0,-0.2451572911823958,-0.8287618162095151,0.0
2019-02-22,-0.0,-1.0299820355572076,-0.0,1.0,-0.2381837328873196,-0.8291519544074831,0.0
2019-02-25,-0.0,-1.0257972275750604,-0.0,1.0,-0.2483993286504631,-0.8339031516131036,0.0
2019-02-26,-0.0,-1.0263910475598383,-0.0,1.0,-0.2511656823127137,-0.8308983525023313,0.0
2019-02-27,-0.0,-1.037677636499626,-0.0,1.0,-0.2494702069309399,-0.8292819745699327,0.0
2019-02-28,-0.0,-1.04507429142215,-0.0,1.0,-0.2591147459108503,-0.8172680734174055,0.0
2019-03-01,-0.0,-1.052860967561173,-0.0,1.0,-0.24911275761160573,-0.8111885934873296,0.0
2019-03-04,-0.0,-1.0546775545688825,-0.0,1.0,-0.22659670258018444,-0.8236408234234793,0.0
2019-03-05,-0.0,-1.041687406669985,-0.0,1.0,-0.2453023892483823,-0.8240107018417123,0.0
2019-03-06,-0.0,-1.0379703570207874,-0.0,1.0,-0.244818693098841,-0.8244414753130535,0.0
2019-03-07,-0.0,-1.05784069695084,-0.0,1.0,-0.2276913503422526,-0.8258245177349097,0.0
2019-03-08,-0.0,-1.0657390979549912,-0.0,1.0,-0.21250038908083543,-0.8344071964391321,0.0
2019-03-11,-0.0,-1.0629410104431274,-0.0,1.0,-0.21927431241571801,-0.8538589393796846,0.0
2019-03-12,-0.0,-1.044000378226747,-0.0,1.0,-0.22996186213635073,-0.8779273174267974,0.0
2019-03-13,-0.0,-1.0458669195511299,-0.0,1.0,-0.23948158685000787,-0.8756756756756756,0.0
2019-03-14,-0.0,-1.0435291142441676,-0.0,1.0,-0.2434089903268635,-0.8742176139596637,0.0
2019-03-15,-0.0,-1.0319779418755746,-0.0,1.0,-0.24910468101289895,-0.8881881279117676,0.0
2019-03-18,-0.0,-1.0397069175145583,-0.0,1.0,-0.26172649900812694,-0.8981250399948807,0.0
2019-03-19,-0.0,-1.040885750962773,-0.0,1.0,-0.26030166880616173,-0.9080872913992298,0.0
2019-03-20,-0.0,-1.0536300972750112,-0.0,1.0,-0.259582554918508,-0.9078142111705211,0.0
2019-03-21,-0.0,-1.0560209593427565,-0.0,1.0,-0.24562538409289386,-0.9328201313193388,0.0
2019-03-22,-0.0,-1.0494784002092938,-0.0,1.0,-0.3036070505902744,-0.9171653749305078,0.0
2019-03-25,-0.0,-1.0384075705661608,-0.0,1.0,-0.30892478381465166,-0.9158427149616578,0.0
2019-03-26,-0.0,-1.0454619948212005,-0.0,1.0,-0.3063686125405618,-0.9258579435576388,0.0
2019-03-27,-0.0,-1.0565325384997517,-0.0,1.0,-0.3129988408676933,-0.9423083291935751,0.0
2019-03-28,-0.0,-1.0599933598937583,-0.0,1.0,-0.3125830013280212,-0.947476759628154,0.0
2019-03-29,-0.0,-1.0581653995551277,-0.0,1.0,-0.3119418346004449,-0.9498356628265995,0.0
2019-04-01,-0.0,-1.0680202033627966,-0.0,1.0,-0.31345118628298,-0.941483352163222,0.0
2019-04-02,-0.0,-1.0711475628459026,-0.0,1.0,-0.32496499299859977,-0.9378875775155031,0.0
2019-04-03,-0.0,-1.0720192051213655,-0.0,1.0,-0.33028807682048544,-0.9319151773806349,0.0
2019-04-04,-0.0,-1.0706110054393165,-0.0,1.0,-0.31364500951046154,-0.9527146527847298,0.0
2019-04-05,-0.0,-1.0620017418101426,-0.0,1.0,-0.31583707375896025,-0.971762577879011,0.0
2019-04-08,-0.0,-1.053017862528905,-0.0,1.0,-0.3248433258487215,-0.9734910687355476,0.0
2019-04-09,-0.0,-1.0378708961994692,-0.0,1.0,-0.3572028629994287,-0.9652542088107798,0.0
2019-04-10,-0.0,-1.0185023798350876,-0.0,1.0,-0.3610645572165985,-0.9723134678554669,0.0
2019-04-11,-0.0,-1.000301972889545,-0.0,1.0,-0.38467990873708224,-0.9702724466514561,0.0
2019-04-12,-0.0,-0.9987914190754354,-0.0,1.0,-0.38500016785846175,-0.9733440762748851,0.0
2019-04-15,-0.0,-0.9981797343760535,-0.0,1.0,-0.39634598530304055,-0.9763365468886942,0.0
2019-04-16,-0.0,-1.0057762464531819,-0.0,1.0,-0.3955546547763815,-0.9765572219970274,0.0
2019-04-17,-0.0,-1.0195595723872795,-0.0,1.0,-0.3707550669409503,-0.9820254274441035,0.0
2019-04-18,-0.0,-1.007134924107293,-0.0,1.0,-0.35179887591290004,-1.006596439269007,0.0
2019-04-22,-0.0,-1.0116157352692892,-0.0,1.0,-0.35758905959817655,-1.0074624345770724,0.0
2019-04-23,-0.0,-1.0140463699441529,-0.0,1.0,-0.35258080893552207,-1.0180402775427315,0.0
2019-04-24,-0.0,-1.0089636043837098,-0.0,1.0,-0.3546881342172913,-1.0188404816668921,0.0
2019-04-25,-0.0,-1.0022020462090928,-0.0,1.0,-0.3584931228403008,-1.027102107188834,0.0
2019-04-26,-0.0,-0.9912108049409529,-0.0,1.0,-0.38421338400977334,-1.0180534817429074,0.0
2019-04-29,-0.0,-0.9963323937922368,-0.0,1.0,-0.38581179746663496,-1.0137874825958502,0.0
2019-04-30,-0.0,-0.9991157064145297,-0.0,1.0,-0.38371539351064554,-1.018298074960887,0.0
2019-05-01,-0.0,-1.000647491821156,-0.0,1.0,-0.40270583424209383,-1.0044983642311889,0.0
2019-05-02,-0.0,-1.0053138944715059,-0.0,1.0,-0.38607487141056646,-1.0149538440576353,0.0
2019-05-03,-0.0,-1.0146552605568997,-0.0,1.0,-0.3812412664871681,-1.012303602467537,0.0
2019-05-06,-0.0,-1.0152953226357118,-0.0,1.0,-0.37855923523386825,-1.0202799590303857,0.0
2019-05-07,-0.0,-1.0176217471484188,-0.0,1.0,-0.3757598524690936,-1.0217198278806092,0.0
2019-05-08,-0.0,-1.006497924746547,-0.0,1.0,-0.3861332244675785,-1.0094577124583248,0.0
2019-05-09,-0.0,-1.0032386731667406,-0.0,1.0,-0.4060614325162786,-0.9997954522210479,0.0
2019-05-10,-0.0,-1.0083339002653242,-0.0,1.0,-0.40077556296346684,-0.9924824818014829,0.0
2019-05-13,-0.0,-1.0072140742505187,-0.0,1.0,-0.4009596079899275,-0.9947255589206112,0.0
2019-05-14,-0.0,-0.9970102123085192,-0.0,1.0,-0.39495431335662456,-0.9673810803547434,0.0
2019-05-15,-0.0,-0.9964408031697,-0.0,1.0,-0.40017460210865624,-0.9610838761668122,0.0
2019-05-16,-0.0,-1.00168135046069,-0.0,1.0,-0.3962943035846392,-0.9647588943439371,0.0
2019-05-17,-0.0,-0.9995961907325773,-0.0,1.0,-0.3965743513813642,-0.9689403371807382,0.0
2019-05-20,-0.0,-0.9873490124827563,-0.0,1.0,-0.40294741092157066,-0.9742942700447496,0.0
2019-05-21,-0.0,-0.9907550595037989,-0.0,1.0,-0.39726349761312446,-0.9737779869562293,0.0
2019-05-22,-0.0,-0.9822238650492288,-0.0,1.0,-0.40586041197620887,-0.9722436909842399,0.0
2019-05-23,-0.0,-0.9827487641658539,-0.0,1.0,-0.40367219289101114,-0.9763594175606146,0.0
2019-05-24,-0.0,-0.9732041049030787,-0.0,1.0,-0.3980481588302368,-0.9823931853243009,0.0
2019-05-28,-0.0,-0.9769918617502259,-0.0,1.0,-0.38926286881677213,-0.982819250477243,0.0
2019-05-29,-0.0,-0.9900811541929667,-0.0,1.0,-0.38696857362321746,-0.9626289950906723,0.0
2019-05-30,-0.0,-0.9846158991338082,-0.0,1.0,-0.3863750376241597,-0.9733788167619811,0.0
2019-05-31,-0.0,-0.9946888465778133,-0.0,1.0,-0.38033203059758824,-0.9653271870928951,0.0
2019-06-03,-0.0,-1.004587613443702,-0.0,1.0,-0.38243409461121636,-0.9373358598450848,0.0
2019-06-04,-0.0,-1.001030687901054,-0.0,1.0,-0.3942879941483526,-0.929480998769824,0.0
2019-06-05,-0.0,-0.9790889456116237,-0.0,1.0,-0.3935794227370901,-0.8998298317952744,0.0
2019-06-06,-0.0,-0.9738837680590966,-0.0,1.0,-0.38893247041903645,-0.9057985225861279,0.0
2019-06-07,-0.0,-0.9766133516501488,-0.0,1.0,-0.3908677591338763,-0.9033787982860694,0.0
2019-06-10,-0.0,-0.9626561387612452,-0.0,1.0,-0.3706232606303799,-0.9027571031001229,0.0
2019-06-11,-0.0,-0.9669429546562653,-0.0,1.0,-0.37181862506094593,-0.9116528522671868,0.0
2019-06-12,-0.0,-0.9631705886187342,-0.0,1.0,-0.37393259891793235,-0.9221693501075551,0.0
2019-06-13,-0.0,-0.9616376636520945,-0.0,1.0,-0.37833425838257856,-0.9249077671487805,0.0
2019-06-14,-0.0,-0.9585455020237628,-0.0,1.0,-0.38702833268050657,-0.9185925055490273,0.0
2019-06-17,-0.0,-0.944742524373487,-0.0,1.0,-0.4153634757573775,-0.9115029771641695,0.0
2019-06-18,-0.0,-0.9314983104228863,-0.0,1.0,-0.42410025917784844,-0.9251008825169778,0.0
2019-06-19,-0.0,-0.941586491262517,-0.0,1.0,-0.4181883631127691,-0.9126578964591924,0.0
2019-06-20,-0.0,-0.9438018153815906,-0.0,1.0,-0.41858636170003605,-0.9145066684143265,0.0
2019-06-21,-0.0,-0.9478634159129637,-0.0,1.0,-0.41404509109975096,-0.9150609516319308,0.0
2019-06-24,-0.0,-0.9449232778321907,-0.0,1.0,-0.41629121776036565,-0.9035259549461312,0.0
2019-06-25,-0.0,-0.9556870952972726,-0.0,1.0,-0.4111779710903264,-0.9034600039243901,0.0
2019-06-26,-0.0,-0.9506560649193417,-0.0,1.0,-0.3883380779424757,-0.9331500932561108,0.0
2019-06-27,-0.0,-0.9307231839508171,-0.0,1.0,-0.3755702960685973,-0.9293965377770587,0.0
2019-06-28,-0.0,-0.9252490619743823,-0.0,1.0,-0.3796416095225773,-0.9296804243757278,0.0
2019-07-01,-0.0,-0.9211776492259963,-0.0,1.0,-0.39036292537892253,-0.9202081246162299,0.0
2019-07-02,-0.0,-0.9302197979537167,-0.0,1.0,-0.37843333440919213,-0.9189232805086661,0.0
2019-07-03,-0.0,-0.9324402840542285,-0.0,1.0,-0.3754357650096836,-0.9200129115558424,0.0
2019-07-05,-0.0,-0.9319179143004648,-0.0,1.0,-0.3746773360867321,-0.9200438822922046,0.0
2019-07-08,-0.0,-0.9377441958087119,-0.0,1.0,-0.36746423843198034,-0.9238270528593109,0.0
2019-07-09,-0.0,-0.940143346032156,-0.0,1.0,-0.3659843739910893,-0.9223865177245432,0.0
2019-07-10,-0.0,-0.9311481768813032,-0.0,1.0,-0.37871735195241785,-0.9226144297905352,0.0
2019-07-11,-0.0,-0.9284513417394115,-0.0,1.0,-0.3869382476559974,-0.9177174264468153,0.0
2019-07-12,-0.0,-0.9106248181788799,-0.0,1.0,-0.4056307980735042,-0.9160875327278017,0.0
2019-07-15,-0.0,-0.9347355497399115,-0.0,1.0,-0.40334722626086394,-0.8928306032115277,0.0
2019-07-16,-0.0,-0.9446482485472194,-0.0,1.0,-0.39937668408921206,-0.9024121027172677,0.0
2019-07-17,-0.0,-0.9560261115260953,-0.0,1.0,-0.39371894384722805,-0.8979571952843364,0.0
2019-07-18,-0.0,-0.9567558799675587,-0.0,1.0,-0.3927656123276561,-0.8945985401459854,0.0
2019-07-19,-0.0,-0.9576381224436797,-0.0,1.0,-0.39213140297344673,-0.896351360124651,0.0
2019-07-22,-0.0,-0.9375142013178823,-0.0,1.0,-0.3852046612782809,-0.9232966533580031,0.0
2019-07-23,-0.0,-0.9443667241435404,-0.0,1.0,-0.3833165240589518,-0.9257246966197092,0.0
2019-07-24,-0.0,-0.9464993824351557,-0.0,1.0,-0.3851004355457323,-0.9187414678541248,0.0
2019-07-25,-0.0,-0.9541460557146577,-0.0,1.0,-0.37731059619890656,-0.9229367352252018,0.0
2019-07-26,-0.0,-0.9497511952385598,-0.0,1.0,-0.3788662308517904,-0.9237323966565844,0.0
2019-07-29,-0.0,-0.9432591772254976,-0.0,1.0,-0.38676264616787726,-0.9272010683691085,0.0
2019-07-30,-0.0,-0.9497343286501287,-0.0,1.0,-0.38641327378818013,-0.9236235616259738,0.0
2019-07-31,-0.0,-0.9632225881125495,-0.0,1.0,-0.3810439829154576,-0.9161422842424441,0.0
2019-08-01,-0.0,-0.9829112687976044,-0.0,1.0,-0.37035349261115813,-0.9017316580951761,0.0
2019-08-02,-0.0,-0.9890410057263214,-0.0,1.0,-0.36411505298492725,-0.9378332126637267,0.0
2019-08-05,-0.0,-0.986681574533855,-0.0,1.0,-0.36166924265842343,-0.9401492979052253,0.0
2019-08-06,-0.0,-0.9842624440262184,-0.0,1.0,-0.3274709585307288,-0.9331234992536829,0.0
2019-08-07,-0.0,-0.9848401412328724,-0.0,1.0,-0.3192316413462473,-0.9352142787729586,0.0
2019-08-08,-0.0,-0.9831201713951828,-0.0,1.0,-0.32074920470038304,-0.9422515094462117,0.0
2019-08-09,-0.0,-0.9762682272301076,-0.0,1.0,-0.3058618125383944,-0.9510815092631509,0.0
2019-08-12,-0.0,-0.9713175785043703,-0.0,1.0,-0.33784396244739395,-0.9281320815797993,0.0
2019-08-13,-0.0,-0.9529054556025712,-0.0,1.0,-0.3323750767143642,-0.9447656578054848,0.0
2019-08-14,-0.0,-0.9561643835616438,-0.0,1.0,-0.3214826752618855,-0.9455278001611602,0.0
2019-08-15,-0.0,-0.9750906661576637,-0.0,1.0,-0.3059744225997328,-0.9001717885092574,0.0
2019-08-16,-0.0,-0.9691945390319192,-0.0,1.0,-0.3133373643509531,-0.8998504280304236,0.0
2019-08-19,-0.0,-0.9648341865123525,-0.0,1.0,-0.3128676353693046,-0.9018473180503005,0.0
2019-08-20,-0.0,-0.9707440901158179,-0.0,1.0,-0.30683801364429636,-0.8955100745676663,0.0
2019-08-21,-0.0,-0.9736892157484308,-0.0,1.0,-0.30447600329677293,-0.8918404869080072,0.0
2019-08-22,-0.0,-0.9751330461226558,-0.0,1.0,-0.29875190065889506,-0.8938798783578307,0.0
2019-08-23,-0.0,-0.9731990115947537,-0.0,1.0,-0.2985807514414243,-0.8961540898435025,0.0
2019-08-26,-0.0,-0.9671883839336225,-0.0,1.0,-0.28974165566660376,-0.8859136337921931,0.0
2019-08-27,-0.0,-0.9676182092555333,-0.0,1.0,-0.2933224346076459,-0.8828910965794771,0.0
2019-08-28,-0.0,-0.9686900757599571,-0.0,1.0,-0.287542045204489,-0.8873031341359907,0.0
2019-08-29,-0.0,-0.9557853057633083,-0.0,1.0,-0.3010810131355666,-0.8856451511532902,0.0
2019-08-30,-0.0,-0.9470715427282128,-0.0,1.0,-0.30769953934379995,-0.8789445645702109,0.0
2019-09-03,-0.0,-0.9524451410658307,-0.0,1.0,-0.308871473354232,-0.873448275862069,0.0
2019-09-04,-0.0,-0.9619462918810391,-0.0,1.0,-0.3046492659053834,-0.8705609235788683,0.0
2019-09-05,-0.0,-0.9842994038143398,-0.0,1.0,-0.2976246215313544,-0.8394668664356838,0.0
2019-09-06,-0.0,-0.9836316019205587,-0.0,1.0,-0.30286213132131945,-0.8312963771278916,0.0
2019-09-09,-0.0,-0.979412589155013,-0.0,1.0,-0.30217709533746534,-0.8329959198928583,0.0
2019-09-10,-0.0,-0.9872476089266736,-0.0,1.0,-0.2644245796086766,-0.8739138588485341,0.0
2019-09-11,-0.0,-0.9867433716858428,-0.0,1.0,-0.2608491745872937,-0.8789707353676838,0.0
2019-09-12,-0.0,-0.9623933227046798,-0.0,1.0,-0.27772046641032855,-0.8859607990246647,0.0
2019-09-13,-0.0,-0.9604851819432287,-0.0,1.0,-0.2801988245592097,-0.8854883081155434,0.0
2019-09-16,-0.0,-0.9627752752752752,-0.0,1.0,-0.2784972472472472,-0.8868556056056055,0.0
2019-09-17,-0.0,-0.9380946419629443,-0.0,1.0,-0.2888395092638958,-0.9027603905858786,0.0
2019-09-18,-0.0,-0.9512759569677258,-0.0,1.0,-0.28324368276207157,-0.8928571428571428,0.0
2019-09-19,-0.0,-0.9388201474815648,-0.0,1.0,-0.30280589926259216,-0.8829833770778653,0.0
