Date,IWF,IWM,MTUM,RPT,SPY,VLUE,VXX
2018-12-13,-0.0,-0.6258525672505048,-0.0,1.0,-0.6436132482130191,-0.4587493861515797,0.0
2018-12-14,-0.0,-0.605358515427693,-0.0,1.0,-0.6724223125068629,-0.46733282090699463,0.0
2018-12-17,-0.0,-0.6025788436268068,-0.0,1.0,-0.6532522996057819,-0.4818221638195357,0.0
2018-12-18,-0.0,-0.6372931141614416,-0.0,1.0,-0.6865503022086652,-0.5005366322092301,0.0
2018-12-19,-0.0,-0.6373573607501977,-0.0,1.0,-0.6865890859789854,-0.5005931533160095,0.0
2018-12-20,-0.0,-0.6440836715579145,-0.0,1.0,-0.6885590213720093,-0.5055771577782193,0.0
2018-12-21,-0.0,-0.6428692699490662,-0.0,1.0,-0.6878324844368987,-0.49892473118279573,0.0
2018-12-24,-0.0,-0.6194759923535366,-0.0,1.0,-0.6777521646238615,-0.5139716631058135,0.0
2018-12-26,-0.0,-0.6205172606412691,-0.0,1.0,-0.666517707518713,-0.5059490559713998,0.0
2018-12-27,-0.0,-0.5916614742773548,-0.0,1.0,-0.6161514913445127,-0.5012597187982554,0.0
2018-12-28,-0.0,-0.5955205286534503,-0.0,1.0,-0.6145054706965659,-0.49823962734264976,0.0
2018-12-31,-0.0,-0.5935349265702053,-0.0,1.0,-0.6161057822576275,-0.49994580826965807,0.0
2019-01-02,-0.0,-0.594469921037636,-0.0,1.0,-0.614251214283776,-0.5047350283559005,0.0
2019-01-03,-0.0,-0.5971136827773996,-0.0,1.0,-0.6378761061946903,-0.4879782164737917,0.0
2019-01-04,-0.0,-0.6007258545040897,-0.0,1.0,-0.6168679919830995,-0.4907913980824441,0.0
2019-01-07,-0.0,-0.5766662232273513,-0.0,1.0,-0.6101902354662764,-0.473779433284555,0.0
2019-01-08,-0.0,-0.5824509934657954,-0.0,1.0,-0.6085078010401387,-0.4760634751300173,0.0
2019-01-09,-0.0,-0.5967079294326145,-0.0,1.0,-0.6139201417792218,-0.47461131548562063,0.0
2019-01-10,-0.0,-0.5939496429913567,-0.0,1.0,-0.616900198636388,-0.4734525151661567,0.0
2019-01-11,-0.0,-0.5732914754890123,-0.0,1.0,-0.62083769352545,-0.48909281172019636,0.0
2019-01-14,-0.0,-0.57791509940892,-0.0,1.0,-0.6269747447608813,-0.4818377216550242,0.0
2019-01-15,-0.0,-0.5771483850163917,-0.0,1.0,-0.6267533723867361,-0.48325898855269517,0.0
2019-01-16,-0.0,-0.5787974853581215,-0.0,1.0,-0.6235559615281285,-0.4842297565955618,0.0
2019-01-17,-0.0,-0.584970912307981,-0.0,1.0,-0.6183212246320474,-0.4775743277660116,0.0
2019-01-18,-0.0,-0.5779836335646961,-0.0,1.0,-0.6213033732141411,-0.5014448915656143,0.0
2019-01-22,-0.0,-0.5908266320093142,-0.0,1.0,-0.6884628922643706,-0.42831614003736496,0.0
2019-01-23,-0.0,-0.5525424647143282,-0.0,1.0,-0.6962858613496601,-0.4602443583561347,0.0
2019-01-24,-0.0,-0.55979492714517,-0.0,1.0,-0.6753912574203994,-0.4631678359417161,0.0
2019-01-25,-0.0,-0.5488237541618907,-0.0,1.0,-0.7250423011844331,-0.45524261776103925,0.0
2019-01-28,-0.0,-0.5470872857494328,-0.0,1.0,-0.7303518219840901,-0.4562204423061152,0.0
2019-01-29,-0.0,-0.5369806663924311,-0.0,1.0,-0.7300150829562595,-0.4753599341834636,0.0
2019-01-30,-0.0,-0.5351745700885878,-0.0,1.0,-0.7279284715175118,-0.47958092208112774,0.0
2019-01-31,-0.0,-0.5526884662744561,-0.0,1.0,-0.6873990970036941,-0.4962375153919825,0.0
2019-02-01,-0.0,-0.5516306580136366,-0.0,1.0,-0.690051753881541,-0.4966181987458583,0.0
2019-02-04,-0.0,-0.5359324518773926,-0.0,1.0,-0.684549181440556,-0.49447506312274314,0.0
2019-02-05,-0.0,-0.5357783211083945,-0.0,1.0,-0.6817169247487096,-0.4991578375441456,0.0
2019-02-06,-0.0,-0.5489211158821464,-0.0,1.0,-0.6699883874800832,-0.4816765238056658,0.0
2019-02-07,-0.0,-0.5504240263598553,-0.0,1.0,-0.6728515097499055,-0.4775293037325123,0.0
2019-02-08,-0.0,-0.5529691982893954,-0.0,1.0,-0.6874086504628376,-0.4662480376766091,0.0
2019-02-11,-0.0,-0.5589608007122239,-0.0,1.0,-0.6851377235816225,-0.4537189413764265,0.0
2019-02-12,-0.0,-0.5493471324771428,-0.0,1.0,-0.6771590208327747,-0.45467463871088826,0.0
2019-02-13,-0.0,-0.5635914907315503,-0.0,1.0,-0.6736593610000805,-0.445368457762159,0.0
2019-02-14,-0.0,-0.5305815328388692,-0.0,1.0,-0.6977587874879071,-0.45896485004837145,0.0
2019-02-15,-0.0,-0.5375225188889785,-0.0,1.0,-0.6948724153693098,-0.45642763034067385,0.0
2019-02-19,-0.0,-0.5207067175818856,-0.0,1.0,-0.7133060829344376,-0.45517130102726827,0.0
2019-02-20,-0.0,-0.5227657800607804,-0.0,1.0,-0.7127181776618348,-0.45391711265901086,0.0
2019-02-21,-0.0,-0.5184129119031607,-0.0,1.0,-0.7154539340954942,-0.45613987895090785,0.0
2019-02-22,-0.0,-0.5137664896819749,-0.0,1.0,-0.733811374459467,-0.48932618096228586,0.0
2019-02-25,-0.0,-0.5058891359855037,-0.0,1.0,-0.7441451829887709,-0.4954836229854762,0.0
2019-02-26,-0.0,-0.5042282137169842,-0.0,1.0,-0.7451814837186316,-0.4961836252814233,0.0
2019-02-27,-0.0,-0.5098141631845173,-0.0,1.0,-0.7480756542775456,-0.4911755003298879,0.0
2019-02-28,-0.0,-0.5103275667647624,-0.0,1.0,-0.7482604032014082,-0.4917626997442173,0.0
2019-03-01,-0.0,-0.5095947654918348,-0.0,1.0,-0.7528179468851378,-0.4868037609281355,0.0
2019-03-04,-0.0,-0.4829342412560849,-0.0,1.0,-0.7831115112974479,-0.5477644278116999,0.0
2019-03-05,-0.0,-0.4736693650748878,-0.0,1.0,-0.7966603672467775,-0.5503060389811864,0.0
2019-03-06,-0.0,-0.46872704672580373,-0.0,1.0,-0.8099892649302219,-0.546273800779705,0.0
2019-03-07,-0.0,-0.5034097069649328,-0.0,1.0,-0.7873997774417211,-0.5625303164322195,0.0
2019-03-08,-0.0,-0.48387928072385755,-0.0,1.0,-0.826022219677013,-0.5534589394112931,0.0
2019-03-11,-0.0,-0.48080486392588306,-0.0,1.0,-0.8328314997104808,-0.5815576143601622,0.0
2019-03-12,-0.0,-0.4542693610559514,-0.0,1.0,-0.8503387454736596,-0.6156114939843476,0.0
2019-03-13,-0.0,-0.4618619148435662,-0.0,1.0,-0.8609150788049871,-0.617737003058104,0.0
2019-03-14,-0.0,-0.4475983166448991,-0.0,1.0,-0.8601944565375126,-0.5945145842403134,0.0
2019-03-15,-0.0,-0.43317932176793655,-0.0,1.0,-0.8612442972132623,-0.6114549734112109,0.0
2019-03-18,-0.0,-0.4544491525423729,-0.0,1.0,-0.8715572033898306,-0.6165254237288137,0.0
2019-03-19,-0.0,-0.4522491756947716,-0.0,1.0,-0.8749705605275553,-0.6166980687706076,0.0
2019-03-20,-0.0,-0.4494060777551802,-0.0,1.0,-0.8767058684823296,-0.6213635157838889,0.0
2019-03-21,-0.0,-0.4513725259189444,-0.0,1.0,-0.8999764373232799,-0.5939561734213007,0.0
2019-03-22,-0.0,-0.44938212927756654,-0.0,1.0,-0.921132366920152,-0.6000178231939164,0.0
2019-03-25,-0.0,-0.3816865768257518,-0.0,1.0,-0.9569234390631437,-0.6038074501265227,0.0
2019-03-26,-0.0,-0.39238484068518686,-0.0,1.0,-0.9573385402798734,-0.6087689713322092,0.0
2019-03-27,-0.0,-0.3871446376639563,-0.0,1.0,-0.9640037984450116,-0.6163867291827408,0.0
2019-03-28,-0.0,-0.37579599056603774,-0.0,1.0,-0.9387382075471697,-0.6335495283018868,0.0
2019-03-29,-0.0,-0.37668531056814836,-0.0,1.0,-0.9380629967618487,-0.6290256108330881,0.0
2019-04-01,-0.0,-0.38807334040797076,-0.0,1.0,-0.9396887159533075,-0.6200035373187124,0.0
2019-04-02,-0.0,-0.4018125110339551,-0.0,1.0,-0.9582180898016831,-0.5823280174189372,0.0
2019-04-03,-0.0,-0.40295259381249265,-0.0,1.0,-0.9578873073756029,-0.5799905893424303,0.0
2019-04-04,-0.0,-0.4019708478751796,-0.0,1.0,-0.9676804410945246,-0.5631580490952283,0.0
2019-04-05,-0.0,-0.4053737976200918,-0.0,1.0,-0.9656170511358653,-0.5527292927520977,0.0
2019-04-08,-0.0,-0.4034426325325852,-0.0,1.0,-0.9649307382079607,-0.5540651119293939,0.0
2019-04-09,-0.0,-0.39199882766705746,-0.0,1.0,-0.9994138335287223,-0.5394196951934349,0.0
2019-04-10,-0.0,-0.38449371723148124,-0.0,1.0,-0.9985061948976304,-0.5460589906563956,0.0
2019-04-11,-0.0,-0.39735834721369917,-0.0,1.0,-0.9720054937026971,-0.5527892229917302,0.0
2019-04-12,-0.0,-0.4025226691467101,-0.0,1.0,-0.9579167635433621,-0.5458904905835852,0.0
2019-04-15,-0.0,-0.40303021490679614,-0.0,1.0,-0.957193125308983,-0.5478814668333963,0.0
2019-04-16,-0.0,-0.40283230102649104,-0.0,1.0,-0.9570502195469482,-0.5480531565326122,0.0
2019-04-17,-0.0,-0.40636331734705816,-0.0,1.0,-0.9946777400865598,-0.5232775763247163,0.0
2019-04-18,-0.0,-0.40197139430811074,-0.0,1.0,-0.9916639854924097,-0.5312819912837462,0.0
2019-04-22,-0.0,-0.39732064163581876,-0.0,1.0,-0.9996474528468182,-0.5409248486985134,0.0
2019-04-23,-0.0,-0.4014497041420118,-0.0,1.0,-0.9954437869822484,-0.5617159763313609,0.0
2019-04-24,-0.0,-0.4122584825636193,-0.0,1.0,-0.9772325636192271,-0.5558435438265787,0.0
2019-04-25,-0.0,-0.415167246770102,-0.0,1.0,-0.9851041236505221,-0.549407114624506,0.0
2019-04-26,-0.0,-0.4061438487667996,-0.0,1.0,-0.9988775660906809,-0.5487520307192438,0.0
2019-04-29,-0.0,-0.409698008391939,-0.0,1.0,-1.0008273742686602,-0.5443827196974175,0.0
2019-04-30,-0.0,-0.3914373088685015,-0.0,1.0,-0.9948247471183251,-0.554222535873912,0.0
2019-05-01,-0.0,-0.38812557003736503,-0.0,1.0,-0.9872017417399747,-0.5668010238606607,0.0
2019-05-02,-0.0,-0.3858388312912347,-0.0,1.0,-0.9744639491046182,-0.5850318096135722,0.0
2019-05-03,-0.0,-0.40670394367030566,-0.0,1.0,-0.9684624715245111,-0.5833259371024526,0.0
2019-05-06,-0.0,-0.3905068525519848,-0.0,1.0,-0.9654123345935727,-0.5977670132325141,0.0
2019-05-07,-0.0,-0.39731393396754333,-0.0,1.0,-0.9590316025093513,-0.5889023061290607,0.0
2019-05-08,-0.0,-0.411550223476829,-0.0,1.0,-0.9404551870148201,-0.5884791813690896,0.0
2019-05-09,-0.0,-0.4089188792724072,-0.0,1.0,-0.9363649699281209,-0.5885580167228986,0.0
2019-05-10,-0.0,-0.41156482512156545,-0.0,1.0,-0.9323627629035093,-0.5853887163864315,0.0
2019-05-13,-0.0,-0.4093361482524044,-0.0,1.0,-0.9361658456486043,-0.586734693877551,0.0
2019-05-14,-0.0,-0.35077440686814787,-0.0,1.0,-0.9592203724113929,-0.5904054759556819,0.0
2019-05-15,-0.0,-0.3459265268281377,-0.0,1.0,-0.9709989570054467,-0.5802816085293776,0.0
2019-05-16,-0.0,-0.34918427076994407,-0.0,1.0,-0.9680373235967429,-0.5805731838071228,0.0
2019-05-17,-0.0,-0.3384263017511307,-0.0,1.0,-0.9550620433723762,-0.6057346631102865,0.0
2019-05-20,-0.0,-0.3257654836464857,-0.0,1.0,-0.9631755973092089,-0.6106181860357225,0.0
2019-05-21,-0.0,-0.3212237093690249,-0.0,1.0,-0.9661046410568399,-0.6097398458775132,0.0
2019-05-22,-0.0,-0.31766710959616384,-0.0,1.0,-0.967126928187648,-0.6038477092841874,0.0
2019-05-23,-0.0,-0.3134578198505007,-0.0,1.0,-0.9775751103927963,-0.5950821091517793,0.0
2019-05-24,-0.0,-0.29430725838945493,-0.0,1.0,-0.9833074310712026,-0.6004144361940943,0.0
2019-05-28,-0.0,-0.2983975373284617,-0.0,1.0,-0.981817658735867,-0.59673753560229,0.0
2019-05-29,-0.0,-0.2952700570805725,-0.0,1.0,-0.980409029630267,-0.5926913920201934,0.0
2019-05-30,-0.0,-0.29757339895839297,-0.0,1.0,-0.9791392434041092,-0.5848451897212843,0.0
2019-05-31,-0.0,-0.29561636784764517,-0.0,1.0,-0.9716622344228074,-0.5922335649538188,0.0
2019-06-03,-0.0,-0.30524099470779037,-0.0,1.0,-0.9826722813406932,-0.5573607238377056,0.0
2019-06-04,-0.0,-0.3164916264547261,-0.0,1.0,-0.9686914561453307,-0.5533068407607152,0.0
2019-06-05,-0.0,-0.3130915934050501,-0.0,1.0,-0.9920512316377833,-0.5036373339325337,0.0
2019-06-06,-0.0,-0.2983624055504059,-0.0,1.0,-1.0137355692255836,-0.4968399764051572,0.0
2019-06-07,-0.0,-0.31635500976835057,-0.0,1.0,-0.9880267931900641,-0.48657549539492045,0.0
2019-06-10,-0.0,-0.3231458049445201,-0.0,1.0,-0.9701326510748352,-0.48766650907978526,0.0
2019-06-11,-0.0,-0.32847873910500963,-0.0,1.0,-0.9816490768845201,-0.4745064186460973,0.0
2019-06-12,-0.0,-0.3342330059267092,-0.0,1.0,-0.977934834024319,-0.4703247168813824,0.0
2019-06-13,-0.0,-0.35671325945313803,-0.0,1.0,-0.9736314529152975,-0.454056913738375,0.0
2019-06-14,-0.0,-0.3558184855233853,-0.0,1.0,-0.9755289532293986,-0.45261692650334073,0.0
2019-06-17,-0.0,-0.35083665116797064,-0.0,1.0,-0.9810674610908484,-0.4522927861458363,0.0
2019-06-18,-0.0,-0.37209624660420243,-0.0,1.0,-0.9624106004324444,-0.4375727670898708,0.0
2019-06-19,-0.0,-0.34878270699495434,-0.0,1.0,-0.9709945132206567,-0.4373983291516171,0.0
2019-06-20,-0.0,-0.34934377412595125,-0.0,1.0,-0.9707179883092533,-0.43721738171390756,0.0
2019-06-21,-0.0,-0.35569027280242493,-0.0,1.0,-0.9615321025075778,-0.43835767429043815,0.0
2019-06-24,-0.0,-0.3480733134592028,-0.0,1.0,-0.953461411063266,-0.45876117919841003,0.0
2019-06-25,-0.0,-0.34780326056921806,-0.0,1.0,-0.9528599060513954,-0.4625587178778668,0.0
2019-06-26,-0.0,-0.3461506565307533,-0.0,1.0,-0.9368348306841741,-0.48135452660677264,0.0
2019-06-27,-0.0,-0.36132630926557174,-0.0,1.0,-1.015635124094994,-0.44020621460968534,0.0
2019-06-28,-0.0,-0.3751129177958446,-0.0,1.0,-1.0063798554652212,-0.44145212285456187,0.0
2019-07-01,-0.0,-0.37162600479481034,-0.0,1.0,-1.011310111408828,-0.43754054435199546,0.0
2019-07-02,-0.0,-0.38841091675687994,-0.0,1.0,-1.0062959375534157,-0.4541336675972879,0.0
2019-07-03,-0.0,-0.3778704444190563,-0.0,1.0,-1.0241917057009027,-0.4541300125671199,0.0
2019-07-05,-0.0,-0.3547174111212397,-0.0,1.0,-1.0322755241567914,-0.4616852780309936,0.0
2019-07-08,-0.0,-0.35733006666286826,-0.0,1.0,-1.030055267506125,-0.46145518773859046,0.0
2019-07-09,-0.0,-0.3541488695255994,-0.0,1.0,-1.030781935189931,-0.4625832906201948,0.0
2019-07-10,-0.0,-0.36390784982935154,-0.0,1.0,-1.0207622298065984,-0.45947098976109213,0.0
2019-07-11,-0.0,-0.3661627642646056,-0.0,1.0,-1.0155433052966583,-0.4598772448283701,0.0
2019-07-12,-0.0,-0.37267998749396014,-0.0,1.0,-1.0226814086348521,-0.4468919648693972,0.0
2019-07-15,-0.0,-0.3619350082232179,-0.0,1.0,-1.0330346509385813,-0.4406226960812114,0.0
2019-07-16,-0.0,-0.37413081576120755,-0.0,1.0,-1.0436429419413196,-0.40884165300469216,0.0
2019-07-17,-0.0,-0.37543462897526503,-0.0,1.0,-1.043250883392226,-0.40816961130742047,0.0
2019-07-18,-0.0,-0.37593878818679766,-0.0,1.0,-1.0457676887458354,-0.4017166412558586,0.0
2019-07-19,-0.0,-0.37966178255836924,-0.0,1.0,-1.0449450890714547,-0.39857711527060213,0.0
2019-07-22,-0.0,-0.38450445355577545,-0.0,1.0,-1.0540647532871483,-0.3890852537819878,0.0
2019-07-23,-0.0,-0.3915890488286763,-0.0,1.0,-1.0485182049110922,-0.3823595822749083,0.0
2019-07-24,-0.0,-0.39079585165144853,-0.0,1.0,-1.0463871040468944,-0.38096043287115317,0.0
2019-07-25,-0.0,-0.39690241769402207,-0.0,1.0,-1.0369283719355658,-0.3873106327756933,0.0
2019-07-26,-0.0,-0.38398022805145204,-0.0,1.0,-1.0351345278885582,-0.38942874796382637,0.0
2019-07-29,-0.0,-0.38636044979108836,-0.0,1.0,-1.0288830935756148,-0.3889402989259976,0.0
2019-07-30,-0.0,-0.3798012129380054,-0.0,1.0,-1.0298461365678349,-0.39807951482479786,0.0
2019-07-31,-0.0,-0.3952799888283759,-0.0,1.0,-1.0156123446446028,-0.3819857561793046,0.0
2019-08-01,-0.0,-0.41678306050617353,-0.0,1.0,-1.0089949159170903,-0.367674171741438,0.0
2019-08-02,-0.0,-0.4085529254131308,-0.0,1.0,-1.0279421616793212,-0.3549575703439035,0.0
2019-08-05,-0.0,-0.40335525582432286,-0.0,1.0,-1.0397112919406977,-0.3436907814067551,0.0
2019-08-06,-0.0,-0.4060048985882158,-0.0,1.0,-1.0049261083743841,-0.34108484464870514,0.0
2019-08-07,-0.0,-0.41570686385002337,-0.0,1.0,-0.9829846889689106,-0.3501470628659391,0.0
2019-08-08,-0.0,-0.4208571742957746,-0.0,1.0,-0.9870983714788731,-0.3429522447183099,0.0
2019-08-09,-0.0,-0.41231333078059185,-0.0,1.0,-0.9704064329084843,-0.3523603741589629,0.0
2019-08-12,-0.0,-0.4092498497514069,-0.0,1.0,-0.9847565972791347,-0.3377861552750915,0.0
2019-08-13,-0.0,-0.39417830641641205,-0.0,1.0,-0.9895787865560891,-0.3443092536010475,0.0
2019-08-14,-0.0,-0.40497934333550767,-0.0,1.0,-0.9760545770819742,-0.33694824961948244,0.0
2019-08-15,-0.0,-0.42554672234267515,-0.0,1.0,-0.958698037956048,-0.2924864155892824,0.0
2019-08-16,-0.0,-0.4241612894588878,-0.0,1.0,-0.956089855150071,-0.297196712094032,0.0
2019-08-19,-0.0,-0.41478833791245434,-0.0,1.0,-0.9628691082717598,-0.2897649977326683,0.0
2019-08-20,-0.0,-0.4159978810753543,-0.0,1.0,-0.9557674480201298,-0.27689047808237316,0.0
2019-08-21,-0.0,-0.415240563916735,-0.019255693390112943,1.0,-0.9433438252175523,-0.2671727457878171,0.0
2019-08-22,-0.0,-0.41792385531982346,-0.01297260165394066,1.0,-0.9412401912864277,-0.2699410816666226,0.0
2019-08-23,-0.0,-0.4103604678920983,-0.011803400440306623,1.0,-0.9455717354977321,-0.2847139333174186,0.0
2019-08-26,-0.0,-0.4018157010915197,-0.011335012594458438,1.0,-0.9376311922753988,-0.2730636020151133,0.0
2019-08-27,-0.0,-0.39799795602840593,-0.00927648646523938,1.0,-0.9346191137548806,-0.2785828463614685,0.0
2019-08-28,-0.0,-0.39592884650651017,-0.00966702470461869,1.0,-0.9356579602315895,-0.2785098635089466,0.0
2019-08-29,-0.0,-0.391810875199623,-0.013116213315181821,1.0,-0.9381103228002199,-0.2749692384218656,0.0
2019-08-30,-0.0,-0.3914188836724048,-0.01640584246218049,1.0,-0.9319770474700052,-0.26846635367762123,0.0
2019-09-03,-0.0,-0.40087566130671604,-0.03041359359933283,1.0,-0.9167339918167366,-0.25808553334549533,0.0
2019-09-04,-0.0,-0.35956120274642883,-0.03819745876410701,1.0,-0.9412832452055876,-0.2916370715281614,0.0
2019-09-05,-0.0,-0.3470937565692664,-0.025383645154509145,1.0,-0.9494692032793777,-0.3057599327307126,0.0
2019-09-06,-0.0,-0.34182590233545646,-0.034258603968441194,1.0,-0.9579565411129459,-0.28712222484338545,0.0
2019-09-09,-0.0,-0.33222949354779363,-0.03303634786722384,1.0,-0.9626008567899287,-0.3002969854661095,0.0
2019-09-10,-0.0,-0.3377443530213301,-0.029820240029348563,1.0,-0.9452596824065824,-0.3075834599863739,0.0
2019-09-11,-0.0,-0.3373680211690115,-0.003117713327569494,1.0,-0.9436977652021274,-0.3357174670544159,0.0
2019-09-12,-0.0,-0.3340577623000183,-0.004739336492890995,1.0,-0.9426304626744519,-0.3369903904061166,0.0
2019-09-13,-0.0,-0.3328444979835542,-0.005604148117110983,1.0,-0.9434609542764364,-0.33685120201120833,0.0
2019-09-16,-0.0,-0.32906339681711455,-0.0,1.0,-0.9450039133837725,-0.3348552048004174,0.0
2019-09-17,-0.0,-0.2955126532741978,-0.006157057135403079,1.0,-0.9532220193060266,-0.354030785285677,0.0
2019-09-18,-0.0,-0.29581104006263864,-0.011170559832963592,1.0,-0.952629518465353,-0.3503327678454913,0.0
