Date,IWF,IWM,MTUM,SPY,TPX,VLUE,VXX
2018-12-10,-0.142967079948696,-1.4454895254382216,-0.0,-0.8889268918341171,1.0,-0.797990594271056,0.0
2018-12-11,-0.16200925767186697,-1.4417966740956625,-0.0,-0.8983799074232813,1.0,-0.7837733584776273,0.0
2018-12-12,-0.16064842610858565,-1.4427909769276954,-0.0,-0.8986190925465306,1.0,-0.7864739686079424,0.0
2018-12-13,-0.16014738014652327,-1.4366993702069322,-0.0,-0.9037744741013667,1.0,-0.7836853605243991,0.0
2018-12-14,-0.15844601845889675,-1.4473921442369608,-0.0,-0.9008800171710668,1.0,-0.7860914359304573,0.0
2018-12-17,-0.15053533190578158,-1.448051391862955,-0.0,-0.8954175588865095,1.0,-0.7886509635974304,0.0
2018-12-18,-0.1372040634165002,-1.4376673609044925,-0.0,-0.8885110723849194,1.0,-0.7870531729502274,0.0
2018-12-19,-0.14144205424708783,-1.4365700195561601,-0.0,-0.8868293512456423,1.0,-0.7864977467902389,0.0
2018-12-20,-0.14141884174457467,-1.4235373746774398,-0.0,-0.885612758576928,1.0,-0.7797707178814671,0.0
2018-12-21,-0.13416431549248325,-1.4294437192066367,-0.0,-0.8924495725775888,1.0,-0.7549585210763465,0.0
2018-12-24,-0.12277393672742509,-1.4204902576995602,-0.0,-0.8874083385711292,1.0,-0.7595642153781688,0.0
2018-12-26,-0.12062871637074307,-1.4238845690049482,-0.0,-0.8679778784980664,1.0,-0.7456443095347,0.0
2018-12-27,-0.07888315532621305,-1.377615104604184,-0.0,-0.7951118044721789,1.0,-0.7485499419976799,0.0
2018-12-28,-0.0734447465216696,-1.3837757876219414,-0.0,-0.7949784103630256,1.0,-0.7458819766512074,0.0
2018-12-31,-0.0748500599760096,-1.3818072770891645,-0.0,-0.7952419032387046,1.0,-0.746501399440224,0.0
2019-01-02,-0.07016141921048426,-1.382171967396516,-0.0,-0.7936311331308934,1.0,-0.7496004474988013,0.0
2019-01-03,-0.07178237596868259,-1.3812015658704162,-0.0,-0.7941599424782295,1.0,-0.7474235040345131,0.0
2019-01-04,-0.03999364549823266,-1.3927876404940625,-0.0,-0.7834306366416457,1.0,-0.7553913975932325,0.0
2019-01-07,-0.016134689582602595,-1.3633812697299192,-0.0,-0.7828052535172845,1.0,-0.7349468022915936,0.0
2019-01-08,-0.01492362386217135,-1.371176309723796,-0.0,-0.7819275696370669,1.0,-0.7387193811774818,0.0
2019-01-09,-0.01779037273192427,-1.3906403746998859,-0.0,-0.7898610619120714,1.0,-0.7376313614358246,0.0
2019-01-10,-0.018334907145105446,-1.3893216871262197,-0.0,-0.790014164305949,1.0,-0.7368193264085615,0.0
2019-01-11,-0.019423213300764325,-1.3778268063982348,-0.0,-0.7942636514065086,1.0,-0.7482861870616972,0.0
2019-01-14,-0.026561576354679806,-1.3734384236453203,-0.0,-0.79464039408867,1.0,-0.7462463054187193,0.0
2019-01-15,-0.026988636363636364,-1.3645833333333333,-0.0,-0.8014520202020202,1.0,-0.7526830808080809,0.0
2019-01-16,-0.016751409089117496,-1.3639588506562612,-0.0,-0.7968152615190572,1.0,-0.7639430846241773,0.0
2019-01-17,-0.012584322852972505,-1.3705471616237328,-0.0,-0.7978223993056925,1.0,-0.7639749102528699,0.0
2019-01-18,-0.021653464952434025,-1.364685746129045,-0.0,-0.8065119611511363,1.0,-0.7875253751542411,0.0
2019-01-22,-0.0,-1.5625328322624965,-0.0,-0.8026023356366428,1.0,-0.6757586778195337,0.0
2019-01-23,-0.0,-1.5396793262612356,-0.0,-0.8128998299457446,1.0,-0.6963316867762571,0.0
2019-01-24,-0.0,-1.5264776083174887,-0.0,-0.8303329422711274,1.0,-0.6887009992313605,0.0
2019-01-25,-0.0,-1.5886615340277492,-0.0,-0.8584956152991067,1.0,-0.669891720531928,0.0
2019-01-28,-0.0,-1.5720880389085812,-0.0,-0.8810485532932157,1.0,-0.668535157860028,0.0
2019-01-29,-0.0,-1.5463878959181978,-0.0,-0.9231440685011224,1.0,-0.6870895336270679,0.0
2019-01-30,-0.0,-1.5404988321654989,-0.0,-0.9225058391725058,1.0,-0.7078328328328328,0.0
2019-01-31,-0.0,-1.5560708615358902,-0.0,-0.8715634661987132,1.0,-0.7505222695746637,0.0
2019-02-01,-0.0,-1.5543614619051602,-0.0,-0.8825792422848541,1.0,-0.7447102115915364,0.0
2019-02-04,-0.0,-1.5641547861507128,-0.0,-0.8632112722889563,1.0,-0.7290826717652438,0.0
2019-02-05,-0.0,-1.5462677873013233,-0.0,-0.8551635183490055,1.0,-0.7593409336772905,0.0
2019-02-06,-0.0,-1.5247080337475585,-0.0,-0.8610199077345081,1.0,-0.7703752961223557,0.0
2019-02-07,-0.0,-1.4809209467074547,-0.0,-0.8152471421671229,1.0,-0.7289486395105459,0.0
2019-02-08,-0.0,-1.479730547376064,-0.0,-0.8258238877011819,1.0,-0.7281674801339196,0.0
2019-02-11,-0.0,-1.46484738225187,-0.0,-0.8361835455831819,1.0,-0.741823327269052,0.0
2019-02-12,-0.0,-1.4491171098031255,-0.0,-0.8592246803328597,1.0,-0.7509234828496041,0.0
2019-02-13,-0.0,-1.464114638304782,-0.0,-0.8528456604692701,1.0,-0.7424697572460827,0.0
2019-02-14,-0.0,-1.4488144141212835,-0.0,-0.8688331231951845,1.0,-0.7495831130272095,0.0
2019-02-15,-0.0,-1.5011617005665838,-0.0,-0.8457180124729956,1.0,-0.7292626258508947,0.0
2019-02-19,-0.0,-1.4867350260416665,-0.0,-0.856201171875,1.0,-0.7260742187499999,0.0
2019-02-20,-0.0,-1.4848250610252238,-0.0,-0.8569568755085435,1.0,-0.7265256305939788,0.0
2019-02-21,-0.0,-1.497029864106111,-0.0,-0.8534461713727725,1.0,-0.7182032712181626,0.0
2019-02-22,-0.0,-1.4977629545269666,-0.0,-0.8566257219555845,1.0,-0.7129667290327829,0.0
2019-02-25,-0.0,-1.4857014461965847,-0.0,-0.8731514012582727,1.0,-0.7264073862243647,0.0
2019-02-26,-0.0,-1.488279826727663,-0.0,-0.8374964576332942,1.0,-0.7226428079834823,0.0
2019-02-27,-0.0,-1.4895124716553287,-0.0,-0.847181729834791,1.0,-0.7125445416261742,0.0
2019-02-28,-0.0,-1.4859979736575482,-0.0,-0.8458358662613982,1.0,-0.7208510638297873,0.0
2019-03-01,-0.0,-1.4599704814711394,-0.0,-0.83884478838406,1.0,-0.690215006581834,0.0
2019-03-04,-0.0,-1.4474124203821659,-0.0,-0.8423168789808918,1.0,-0.6911624203821657,0.0
2019-03-05,-0.0,-1.4250730262894642,-0.0,-0.8826377495898524,1.0,-0.6937697571125606,0.0
2019-03-06,-0.0,-1.4226923692209248,-0.0,-0.8802191649336107,1.0,-0.6964485682290833,0.0
2019-03-07,-0.0,-1.4015163607342378,-0.0,-0.9050279329608939,1.0,-0.683878691141261,0.0
2019-03-08,-0.0,-1.4013608181012964,-0.0,-0.9415411868910541,1.0,-0.6831870520975925,0.0
2019-03-11,-0.0,-1.3966330513988288,-0.0,-0.9444941444372154,1.0,-0.7252358490566038,0.0
2019-03-12,-0.0,-1.3466765505312577,-0.0,-0.9807264640474425,1.0,-0.7908327155917964,0.0
2019-03-13,-0.0,-1.358216993247442,-0.0,-0.9915489456895481,1.0,-0.792866315920295,0.0
2019-03-14,-0.0,-1.3606360511822435,-0.0,-0.9898132427843802,1.0,-0.7905503333471364,0.0
2019-03-15,-0.0,-1.352667442246967,-0.0,-0.9951387734751537,1.0,-0.8070882499584511,0.0
2019-03-18,-0.0,-1.3737929297170208,-0.0,-1.0061718028381896,1.0,-0.8185825845998824,0.0
2019-03-19,-0.0,-1.3725399300434067,-0.0,-1.0074170845800499,1.0,-0.8342955876775254,0.0
2019-03-20,-0.0,-1.3785119776923402,-0.0,-1.0069288943343613,1.0,-0.8394946977058599,0.0
2019-03-21,-0.0,-1.381077085533263,-0.0,-1.0467581837381206,1.0,-0.7960295670538543,0.0
2019-03-22,-0.0,-1.3724472430224641,-0.0,-1.0858151803948264,1.0,-0.796289993192648,0.0
2019-03-25,-0.0,-1.2888271916540468,-0.0,-1.122454989062763,1.0,-0.7953474676089517,0.0
2019-03-26,-0.0,-1.312240751714213,-0.0,-1.1180902395665793,1.0,-0.8022940827901465,0.0
2019-03-27,-0.0,-1.3089702401082177,-0.0,-1.1200963814677036,1.0,-0.7982330064254312,0.0
2019-03-28,-0.0,-1.3020837736168054,-0.0,-1.1076968595460503,1.0,-0.8168984318863858,0.0
2019-03-29,-0.0,-1.3041051875026424,-0.0,-1.1069631759184881,1.0,-0.8167674290787639,0.0
2019-04-01,-0.0,-1.3212927756653992,-0.0,-1.0999155048584708,1.0,-0.8035487959442332,0.0
2019-04-02,-0.0,-1.3358057990559677,-0.0,-1.1185519217801754,1.0,-0.7600724881995955,0.0
2019-04-03,-0.0,-1.3377547582954352,-0.0,-1.1121357588007412,1.0,-0.7609903991915108,0.0
2019-04-04,-0.0,-1.3350320080862532,-0.0,-1.1256738544474394,1.0,-0.7508844339622641,0.0
2019-04-05,-0.0,-1.324833234822258,-0.0,-1.1425736722114328,1.0,-0.7544963269441866,0.0
2019-04-08,-0.0,-1.3237801789633632,-0.0,-1.1407226067871012,1.0,-0.7563312510552085,0.0
2019-04-09,-0.0,-1.3090693639172204,-0.0,-1.176393414871556,1.0,-0.7466249100681366,0.0
2019-04-10,-0.0,-1.2996745424574156,-0.0,-1.2032630288685067,1.0,-0.7237414937233189,0.0
2019-04-11,-0.0,-1.3423854937347646,-0.0,-1.1877004661506223,1.0,-0.7464824872770817,0.0
2019-04-12,-0.0,-1.3419600461992556,-0.0,-1.18625144372674,1.0,-0.7495401462976429,0.0
2019-04-15,-0.0,-1.3503533947312059,-0.0,-1.1659027629042622,1.0,-0.7673163418290856,0.0
2019-04-16,-0.0,-1.357017581383411,-0.0,-1.1613124010779825,1.0,-0.7593788766736537,0.0
2019-04-17,-0.0,-1.3498823025893432,-0.0,-1.1737641771881018,1.0,-0.7562593622940296,0.0
2019-04-18,-0.0,-1.3693824420639324,-0.0,-1.1455763731808288,1.0,-0.7528914685672827,0.0
2019-04-22,-0.0,-1.3619947683739768,-0.0,-1.118428824571766,1.0,-0.7385874609737574,0.0
2019-04-23,-0.0,-1.3690476190476188,-0.0,-1.1149949341438703,1.0,-0.7374620060790273,0.0
2019-04-24,-0.0,-1.3552914401314957,-0.0,-1.1164496143633835,1.0,-0.7428667762464702,0.0
2019-04-25,-0.0,-1.3423187426060503,-0.0,-1.1299222579009633,1.0,-0.7528308264323137,0.0
2019-04-26,-0.0,-1.3366282262493134,-0.0,-1.1480589701347528,1.0,-0.7395344907700756,0.0
2019-04-29,-0.0,-1.3305677770794049,-0.0,-1.1272155876807042,1.0,-0.7324533836161744,0.0
2019-04-30,-0.0,-1.3408008024742957,-0.0,-1.1238819694056674,1.0,-0.7148290562567917,0.0
2019-05-01,-0.0,-1.3328037461326199,-0.0,-1.1420687348440506,1.0,-0.7061209131198262,0.0
2019-05-02,-0.0,-1.3318273092369477,-0.0,-1.126004016064257,1.0,-0.7255689424364123,0.0
2019-05-03,-0.0,-1.3851048383652904,-0.0,-1.1414357091002265,1.0,-0.7438612973480805,0.0
2019-05-06,-0.0,-1.3326759838806483,-0.0,-1.1857583812055217,1.0,-0.7686272828603276,0.0
2019-05-07,-0.0,-1.34002574002574,-0.0,-1.1831831831831832,1.0,-0.7667953667953669,0.0
2019-05-08,-0.0,-1.314769872695534,-0.0,-1.1588112572912677,1.0,-0.7840933282241239,0.0
2019-05-09,-0.0,-1.315431390058256,-0.0,-1.1632436110048052,1.0,-0.7735680571501468,0.0
2019-05-10,-0.0,-1.314418287854923,-0.0,-1.1647013749946789,1.0,-0.7778298071601889,0.0
2019-05-13,-0.0,-1.3165299443192928,-0.0,-1.1610490075232711,1.0,-0.7728992221702724,0.0
2019-05-14,-0.0,-1.2461176865608998,-0.0,-1.1756904222278182,1.0,-0.7752455300931755,0.0
2019-05-15,-0.0,-1.265238055532394,-0.0,-1.1821062286333697,1.0,-0.7217543567080797,0.0
2019-05-16,-0.0,-1.2633971391634347,-0.0,-1.185328829392385,1.0,-0.7215480211852038,0.0
2019-05-17,-0.0,-1.2509497766459317,-0.0,-1.1823153675948734,1.0,-0.7415772554586065,0.0
2019-05-20,-0.0,-1.2346568892962793,-0.0,-1.1889504603974834,1.0,-0.7428857130952876,0.0
2019-05-21,-0.0,-1.2321718496315723,-0.0,-1.1880437950126972,1.0,-0.7428083760043296,0.0
2019-05-22,-0.0,-1.2281714712968346,-0.0,-1.1889175043615516,1.0,-0.7367284207028328,0.0
2019-05-23,-0.0,-1.2342473140581574,-0.0,-1.2096486497697763,1.0,-0.7042767660845397,0.0
2019-05-24,-0.0,-1.2080178726573167,-0.0,-1.2176161515866122,1.0,-0.7115137975259608,0.0
2019-05-28,-0.0,-1.203100454733361,-0.0,-1.2203803224472922,1.0,-0.7104588673005374,0.0
2019-05-29,-0.0,-1.2103722636764647,-0.0,-1.223316980665375,1.0,-0.6888320897060641,0.0
2019-05-30,-0.0,-1.2096674496229447,-0.0,-1.2222359582972762,1.0,-0.6889191082540075,0.0
2019-05-31,-0.0,-1.2272150603642318,-0.0,-1.215674237773685,1.0,-0.6496009821976673,0.0
2019-06-03,-0.0,-1.2459616714814665,-0.0,-1.2281808194653538,1.0,-0.5947023639988608,0.0
2019-06-04,-0.0,-1.240130372784681,-0.0,-1.2148706457526992,1.0,-0.6191485027500508,0.0
2019-06-05,-0.0,-1.2126,-0.0,-1.20172,1.0,-0.58568,0.0
2019-06-06,-0.0,-1.2297119111359731,-0.0,-1.1695369001478404,1.0,-0.5964358492827747,0.0
2019-06-07,-0.0,-1.2577575175943696,-0.0,-1.1493921944977605,1.0,-0.5915706973768393,0.0
2019-06-10,-0.0,-1.2557693843328277,-0.0,-1.140581330352152,1.0,-0.5963427293779445,0.0
2019-06-11,-0.0,-1.2614232509711265,-0.0,-1.1529774538464619,1.0,-0.5902446838332466,0.0
2019-06-12,-0.0,-1.2724223304847857,-0.0,-1.1396453957351649,1.0,-0.5811836115326252,0.0
2019-06-13,-0.0,-1.2792778399105287,-0.0,-1.140717366991532,1.0,-0.5742930180540021,0.0
2019-06-14,-0.0,-1.2698146372643018,-0.0,-1.1610338766379036,1.0,-0.5640380313199106,0.0
2019-06-17,-0.0,-1.2673709388080525,-0.0,-1.16878612716763,1.0,-0.5502890173410404,0.0
2019-06-18,-0.0,-1.279800598205384,-0.0,-1.164825523429711,1.0,-0.5434097706879362,0.0
2019-06-19,-0.0,-1.2644391408114557,-0.0,-1.175019888623707,1.0,-0.5382657120127287,0.0
2019-06-20,-0.0,-1.2669402063498387,-0.0015137632952236786,-1.1755965422459467,1.0,-0.5395371071186712,0.0
2019-06-21,-0.0,-1.2674321253438585,-0.003548219909899135,-1.1749790694892954,1.0,-0.5408443966032771,0.0
2019-06-24,-0.0,-1.2421027345157547,-0.0,-1.1891340032830204,1.0,-0.5722865035832967,0.0
2019-06-25,-0.0,-1.1907662463627549,-0.0,-1.144713870029098,1.0,-0.5442870999030068,0.0
2019-06-26,-0.0,-1.175768965252742,-0.0,-1.0662345631663726,1.0,-0.593234639871136,0.0
2019-06-27,-0.0,-1.1717862079557673,-0.0,-1.0790969129166026,1.0,-0.5887344493933343,0.0
2019-06-28,-0.0,-1.147958019621264,-0.007262909726975436,-1.0735797399041753,1.0,-0.5738078941364363,0.0
2019-07-01,-0.0,-1.1428951367781157,-0.009992401215805472,-1.0802431610942251,1.0,-0.5662613981762918,0.0
2019-07-02,-0.0,-1.1416268305637758,-0.007246376811594204,-1.0792548751802111,1.0,-0.5657864784885045,0.0
2019-07-03,-0.0,-1.1422351783145301,-0.008707503596577572,-1.0693193003710153,1.0,-0.5656091466646476,0.0
2019-07-05,-0.0,-1.1002335392496612,-0.025124303149013108,-1.0684420671990358,1.0,-0.5729621817086032,0.0
2019-07-08,-0.0,-1.0978559855307284,-0.02697916274162553,-1.0698594521270584,1.0,-0.5733825690493236,0.0
2019-07-09,-0.0,-1.0899294082306998,-0.028086512466206068,-1.0599279062781615,1.0,-0.5769375187744068,0.0
2019-07-10,-0.0,-1.0556305293147399,-0.01893087419403209,-1.0923676713150396,1.0,-0.5817588843904633,0.0
2019-07-11,-0.0,-1.0436553915156044,-0.04167445337320127,-1.0883199401980939,1.0,-0.5640067277144459,0.0
2019-07-12,-0.0,-1.0555410981820885,-0.03375590170638314,-1.0484032863675228,1.0,-0.5799100338302539,0.0
2019-07-15,-0.0,-1.073077351968182,-0.04925101289818979,-1.0341597591346692,1.0,-0.5605694532208304,0.0
2019-07-16,-0.0,-1.0878900445765232,-0.07934621099554236,-1.0220282317979197,1.0,-0.5254457652303121,0.0
2019-07-17,-0.0,-1.1028936517959957,-0.07276847071059767,-1.019687233015118,1.0,-0.5192229114817428,0.0
2019-07-18,-0.0,-1.1054368788013649,-0.07892004153686397,-1.0129802699896158,1.0,-0.5112742916481234,0.0
2019-07-19,-0.0,-1.1077402366205542,-0.08467158698957832,-1.0068241664503208,1.0,-0.5095501242443349,0.0
2019-07-22,-0.0,-1.1275551619806656,-0.08932920079698915,-0.9864216662976903,1.0,-0.48645856394362047,0.0
2019-07-23,-0.0,-1.1203554710356933,-0.08191925102399063,-0.9681831480397892,1.0,-0.48665155061439436,0.0
2019-07-24,-0.0,-1.1232513353439193,-0.08451727771519929,-0.9526180007993895,1.0,-0.47320228189382657,0.0
2019-07-25,-0.0,-1.105688709211666,-0.08713543170661277,-0.9697877562806815,1.0,-0.4470112619116373,0.0
2019-07-26,-0.0,-1.0857763300760044,-0.09884183858125227,-0.984256243213898,1.0,-0.4503800217155266,0.0
2019-07-29,-0.0,-1.0753241109582095,-0.10049250380241906,-0.984066053451148,1.0,-0.46146882016368507,0.0
2019-07-30,-0.0,-1.0692549842602308,-0.10507652784310888,-0.9748525527372724,1.0,-0.4691536708036328,0.0
2019-07-31,-0.0,-1.0488477590273997,-0.10821992378878606,-0.9848303393213572,1.0,-0.4871711123208129,0.0
2019-08-01,-0.0,-1.0532751406723417,-0.08952532102149761,-0.9875919780695427,1.0,-0.4765906795556197,0.0
2019-08-02,-0.0,-1.0511238590034995,-0.08983656239852797,-0.9858931341775805,1.0,-0.48107659559115334,0.0
2019-08-05,-0.0,-1.048329011812158,-0.08715067703831748,-0.9922572745606454,1.0,-0.4734946701238837,0.0
2019-08-06,-0.0,-1.04659600199189,-0.0863982357544284,-0.9597709326314292,1.0,-0.46421711602760185,0.0
2019-08-07,-0.0,-1.053706532163535,-0.07999147515362483,-0.9548893545980891,1.0,-0.4634319610698682,0.0
2019-08-08,-0.0,-1.0626374405901964,-0.09282116762431722,-0.9444917358303185,1.0,-0.4469035965098957,0.0
2019-08-09,-0.0,-1.0531313987149615,-0.08656358116218316,-0.9318647179269928,1.0,-0.45873049495163454,0.0
2019-08-12,-0.0,-1.0473921942268332,-0.10311242854118144,-0.9431858282165291,1.0,-0.4351400945726586,0.0
2019-08-13,-0.0,-1.0351597042906158,-0.1002794382936578,-0.9555728485019984,1.0,-0.44621697145484773,0.0
2019-08-14,-0.0,-1.0367974549310712,-0.0989042064333687,-0.9534464475079535,1.0,-0.4456698480028279,0.0
2019-08-15,-0.0,-1.0453303440061654,-0.11038324108456528,-0.9308484551250614,1.0,-0.4165907657815456,0.0
2019-08-16,-0.0,-1.0570568468216188,-0.10459255110613275,-0.9162699523942873,1.0,-0.4224656958835061,0.0
2019-08-19,-0.0,-1.0441355766886127,-0.11572090430905355,-0.9192879785418192,1.0,-0.40436130560490474,0.0
2019-08-20,-0.0,-1.0506777893639208,-0.11661452902328816,-0.9158846020159889,1.0,-0.39263121306916926,0.0
2019-08-21,-0.0,-1.0531302054414213,-0.1415186007773459,-0.8991185452526373,1.0,-0.37652692948362015,0.0
2019-08-22,-0.0,-1.0490952496280663,-0.15389405944019652,-0.8932982735356191,1.0,-0.36356087603362974,0.0
2019-08-23,-0.0,-1.0493515476396333,-0.15172056026283934,-0.8925817049974061,1.0,-0.3647587757219436,0.0
2019-08-26,-0.0,-1.0430022650833963,-0.15158899032191642,-0.8849612190267006,1.0,-0.3523577458988263,0.0
2019-08-27,-0.0,-1.0414529037553868,-0.14282782680073877,-0.8768383610370066,1.0,-0.3590874888843286,0.0
2019-08-28,-0.0,-1.0316239316239317,-0.15114529914529914,-0.8830769230769231,1.0,-0.352957264957265,0.0
2019-08-29,-0.0,-1.0250427642832707,-0.15111187136503593,-0.88576804652754,1.0,-0.3591857680465275,0.0
2019-08-30,-0.0,-1.0143413234992829,-0.15853991668373965,-0.892713241822031,1.0,-0.34900635115754963,0.0
2019-09-03,-0.0,-1.012322501365374,-0.1574617695248498,-0.8933301474604042,1.0,-0.35035499726925173,0.0
2019-09-04,-0.0,-1.0324048727073638,-0.1483369833013961,-0.9025116342732,1.0,-0.338591568573775,0.0
2019-09-05,-0.0,-1.0352139083006648,-0.13308334753707174,-0.9119481847622294,1.0,-0.32865178114879834,0.0
2019-09-06,-0.0,-1.0319496427356243,-0.13974140864239537,-0.9199047294998298,1.0,-0.3109220823409323,0.0
2019-09-09,-0.0,-1.029191616766467,-0.139867991290147,-0.9198761567773543,1.0,-0.3133845944474687,0.0
2019-09-10,-0.0,-1.0070249624880645,-0.2097940253717092,-0.9381053062338016,1.0,-0.25525167098622287,0.0
