Date,IWF,IWM,LYFT,MTUM,SPY,VLUE,VXX
2019-12-19,-0.5592330978809283,-1.017255297679112,1.0,-3.3403632694248233,-2.8076690211907165,-1.3663975782038347,0.0
2019-12-20,-0.5518147811141442,-1.0175917500758265,1.0,-3.339702760084926,-2.8245880093013853,-1.3765038924274593,0.0
2019-12-23,-0.5555106984255147,-1.021497779572063,1.0,-3.3277149777957207,-2.8193379087605974,-1.3688938231731933,0.0
2019-12-24,-0.5394790394790394,-1.0204517704517704,1.0,-3.3899063899063897,-2.8396418396418395,-1.3855311355311355,0.0
2019-12-26,-0.5405515416709067,-1.0223873002951054,1.0,-3.390149587870154,-2.8378955937722603,-1.3850615650758116,0.0
2019-12-27,-0.5264335095567304,-1.0338552257015046,1.0,-3.3936559577063843,-2.82645384302562,-1.3862342415616105,0.0
2019-12-30,-0.5241098677517803,-1.0273652085452696,1.0,-3.4021363173957275,-2.832451678535097,-1.3868769074262464,0.0
2019-12-31,-0.5045759609517999,-1.025320317266626,1.0,-3.412548301810047,-2.842383567215782,-1.3839739678665854,0.0
2020-01-02,-0.509055759055759,-1.0287952787952788,1.0,-3.413512413512413,-2.8433048433048436,-1.3804436304436305,0.0
2020-01-03,-0.460586385309932,-1.0549863041493355,1.0,-3.4342091914375565,-2.8182002637719386,-1.3769909708836359,0.0
2020-01-06,-0.4197568389057751,-1.0757852077001013,1.0,-3.481661600810537,-2.807801418439716,-1.3468085106382979,0.0
2020-01-07,-0.41454766487691214,-1.0761827575726877,1.0,-3.4844493972241914,-2.8025529328335526,-1.3529530949245263,0.0
2020-01-08,-0.4174054825231836,-1.065117701008866,1.0,-3.5103434219912364,-2.8056659533272192,-1.392030979313156,0.0
2020-01-09,-0.4092157461092463,-1.0662191028379615,1.0,-3.50391618350117,-2.797477367510935,-1.3949750788322655,0.0
2020-01-10,-0.3948702351987023,-1.0773519870235198,1.0,-3.483576642335766,-2.7786901865369016,-1.4033860502838604,0.0
2020-01-13,-0.3976845739819234,-1.0775870823601097,1.0,-3.5017771910226467,-2.7778003452828273,-1.4005280796181578,0.0
2020-01-14,-0.38376682522011946,-1.0691225584455015,1.0,-3.4771784232365146,-2.769152919744965,-1.4212124278919138,0.0
2020-01-15,-0.36226875381175033,-1.0886359016060176,1.0,-3.4976621264484655,-2.7711933319780444,-1.4448058548485465,0.0
2020-01-16,-0.36667005799165736,-1.066537796317021,1.0,-3.474208973445925,-2.782480415098179,-1.4839759894190658,0.0
2020-01-17,-0.3643481797844214,-1.0261338214358349,1.0,-3.4807809640024407,-2.79265812487289,-1.5048810250152533,0.0
2020-01-21,-0.36210226695130626,-1.0400528616448104,1.0,-3.4703669818033958,-2.7893666768323677,-1.5038121378469047,0.0
2020-01-22,-0.36339441089159585,-1.0178114443648276,1.0,-3.536595352646126,-2.8046882997236158,-1.5138704063875523,0.0
2020-01-23,-0.36566629109904747,-1.024275325207416,1.0,-3.535183857420875,-2.815015876267541,-1.502611902079279,0.0
2020-01-24,-0.3692528735632184,-1.0225779967159279,1.0,-3.5438218390804597,-2.8207101806239736,-1.5062602627257802,0.0
2020-01-27,-0.32523076923076927,-0.9822564102564102,1.0,-3.599384615384615,-2.809333333333333,-1.5401025641025639,0.0
2020-01-28,-0.2111864063922322,-1.0560331748761,1.0,-3.663598664913523,-2.7527055729746133,-1.4307676747243856,0.0
2020-01-29,-0.1734980912196102,-1.0640948362467348,1.0,-3.6587301587301586,-2.730259192284509,-1.4196302993771346,0.0
2020-01-30,-0.1859578736208626,-1.062086258776329,1.0,-3.6454363089267803,-2.7350050150451355,-1.40160481444333,0.0
2020-01-31,-0.1903998396632929,-1.0629321575308146,1.0,-3.6362360958011823,-2.7302334903296925,-1.4012426094799078,0.0
2020-02-03,-0.17772066818226748,-1.0110704754373827,1.0,-3.609370366709499,-2.6973411090244146,-1.3888504497380647,0.0
2020-02-04,-0.14275868858915036,-0.9810967805454367,1.0,-3.5966328640346563,-2.706015555774343,-1.418922910308162,0.0
2020-02-05,-0.06882865440464665,-0.9874152952565343,1.0,-3.576379477250726,-2.6727976766698935,-1.3751210067763795,0.0
2020-02-06,-0.1609861506728219,-0.976623121500835,1.0,-3.7441312248305665,-2.663294371869168,-1.2771829879186722,0.0
2020-02-07,-0.14685933352993216,-0.9953799272584292,1.0,-3.74432320849307,-2.6647989776860315,-1.278482256954684,0.0
2020-02-10,-0.17821583023232423,-0.9372422810017097,1.0,-3.864527808508498,-2.7644574072211605,-1.3128834355828218,0.0
2020-02-11,-0.1906108026249369,-0.9399293286219081,1.0,-3.8790509843513377,-2.772841998990409,-1.3134780413932357,0.0
2020-02-12,-0.1977190149374243,-0.9360113039967703,1.0,-3.876766249495357,-2.775433992733145,-1.3069236980218004,0.0
2020-02-13,-0.1630227127998302,-0.9815325833156443,1.0,-4.171513479091488,-2.9427934621099556,-1.3545956272553596,0.0
2020-02-14,-0.17766172865821167,-0.9598209527869552,1.0,-4.157838644356816,-2.9801769156986038,-1.382073963551103,0.0
2020-02-18,-0.16125215146299482,-0.9778399311531841,1.0,-4.173730636833047,-3.003657487091222,-1.4408347676419966,0.0
2020-02-19,-0.17147781128823783,-0.9867514002585092,1.0,-4.183649289099526,-3.0066781559672555,-1.4226626454114606,0.0
2020-02-20,-0.17185312802842684,-0.9867556799827717,1.0,-4.182082480887262,-3.0047378055346186,-1.4222030795735976,0.0
2020-02-21,-0.14514568325986454,-1.000430061283733,1.0,-4.18557144393076,-3.001182668530266,-1.4192022363186756,0.0
2020-02-24,-0.02424436612196945,-1.005126561999359,1.0,-4.216170030972979,-3.013991242123251,-1.4206984940724126,0.0
2020-02-25,-0.04500199123855037,-1.1032457188371168,1.0,-3.963859020310633,-2.592194344882517,-1.2519912385503784,0.0
2020-02-26,-0.055337105591253474,-1.0030689555960488,1.0,-3.876666346983792,-2.5496307662798503,-1.1058789680636807,0.0
2020-02-27,-0.07431850789096126,-0.9939741750358679,1.0,-3.854519368723099,-2.545671927307508,-1.096413199426112,0.0
2020-02-28,-0.0546773775589531,-1.1799257147793039,1.0,-3.356137168523797,-2.0773084564222164,-0.9697676427399153,0.0
2020-03-02,-0.14438965308417684,-1.0840903192317675,1.0,-3.32087550826196,-2.1205986677048188,-0.9813997750670473,0.0
2020-03-03,-0.06295951998647849,-1.402518380799459,1.0,-3.0390433533338963,-2.026704977605003,-0.9196315389165892,0.0
2020-03-04,-0.0,-1.5481821980777266,1.0,-3.151525282072712,-1.893689928959465,-0.7642290012536564,0.0
2020-03-05,-0.0,-1.6384449907805778,1.0,-2.73839889366933,-1.6495851259987708,-0.6563460356484327,0.0
2020-03-06,-0.0,-1.5867324399941098,1.0,-2.6350316595494037,-1.5231188337505521,-0.6178029745251068,0.0
2020-03-09,-0.0,-1.5587892049598835,1.0,-2.6349380014587895,-1.5024799416484318,-0.5977388767323122,0.0
2020-03-10,-0.6061591313416355,-0.9055272682657506,1.0,-2.043678301944666,-1.2046500214710754,-0.3745782467333293,0.0
2020-03-11,-0.42015107357402004,-1.1717718432165585,1.0,-2.0838636769166716,-1.0489502170939153,-0.22298221614227087,0.0
2020-03-12,-0.46317677390427087,-1.0038112319246721,1.0,-1.906680865373837,-1.0090796995852485,-0.22206030714045513,0.0
2020-03-13,-0.6186921324349217,-0.7517572349604925,1.0,-1.4448591788259246,-0.8471569150225411,-0.1851277328033351,0.0
2020-03-16,-0.4563556889928915,-0.982559936421034,1.0,-1.247604750761623,-0.7287297452426156,-0.0,0.0
2020-03-17,-0.5099316826600323,-0.7046953362555779,1.0,-0.8344193026102752,-0.6817912569600758,-0.21810212060182443,0.0
2020-03-18,-0.49801602738660233,-0.7554267486189994,1.0,-0.7246557223994398,-0.6905780751575508,-0.2214269042246946,0.0
2020-03-19,-0.4966892516168771,-0.7309054511857099,1.0,-0.7198567908838928,-0.6865568216815522,-0.21569910686787805,0.0
2020-03-20,-0.5980999054251569,-1.061817556529963,1.0,-0.7393603301521796,-0.7848852205313387,-0.11473648009629438,0.0
2020-03-23,-0.6005951115834219,-1.1485228480340064,1.0,-0.6341764080765143,-0.7722848034006377,-0.09526036131774708,0.0
2020-03-24,-0.6423167343449455,-1.1802094464629196,1.0,-0.5786279119469973,-0.7664458217567857,-0.1068604402650139,0.0
2020-03-25,-0.5984613525597132,-1.174366616989568,1.0,-0.4651387602207274,-0.6935594312643494,-0.09634671929753898,0.0
2020-03-26,-0.6003058473177996,-1.172361060807276,1.0,-0.46351965873878226,-0.6914161535675479,-0.09666384965189746,0.0
2020-03-27,-0.5941926066201129,-1.1648715824357914,1.0,-0.4239554976920346,-0.6872213674202077,-0.07499901368998305,0.0
2020-03-30,-0.586020452141206,-1.1673784429730047,1.0,-0.4256944716530188,-0.6812678760333817,-0.05767347098695294,0.0
2020-03-31,-0.5685967861750791,-1.1894280017202956,1.0,-0.42241075966688824,-0.6685303202095633,-0.06079680963365523,0.0
2020-04-01,-0.5629514563106797,-1.2095922330097089,1.0,-0.4116504854368932,-0.6573980582524273,-0.04186407766990291,0.0
2020-04-02,-0.5664057982188981,-1.1982343189791433,1.0,-0.40259840394772345,-0.6592775357569682,-0.028721230579436367,0.0
2020-04-03,-0.5557181363111283,-1.215594917212168,1.0,-0.40839430111667313,-0.6307662687716596,-0.04012321909896034,0.0
2020-04-06,-0.5602937783588403,-1.2098746443128507,1.0,-0.4029070214565869,-0.6330462201030531,-0.03914481273552257,0.0
2020-04-07,-0.5444115188815439,-1.20564546766963,1.0,-0.3960945216928805,-0.622065192614543,-0.030924701770382187,0.0
2020-04-08,-0.5417795930831775,-1.2055960606176281,1.0,-0.3840516089628584,-0.6295759056380502,-0.05622781234492499,0.0
2020-04-09,-0.5433475414827219,-1.1979753387121328,1.0,-0.38712132744710004,-0.627226366265794,-0.05004566905160603,0.0
2020-04-13,-0.5597801364670205,-1.146057619408643,1.0,-0.40379075056861263,-0.62710386656558,-0.054018195602729344,0.0
2020-04-14,-0.569394882696834,-1.122352137271278,1.0,-0.42684686052691523,-0.62774276820287,-0.0498823172120568,0.0
2020-04-15,-0.5409718283229343,-1.1409718283229342,1.0,-0.4031764038570618,-0.627906976744186,-0.06840612592172432,0.0
2020-04-16,-0.5427914341728246,-1.1353491177801238,1.0,-0.40039209772281714,-0.6292414417131654,-0.0624340220177952,0.0
2020-04-17,-0.5337562301767105,-1.154470623772844,1.0,-0.3835523334843679,-0.6318531943815133,-0.07227004984141368,0.0
2020-04-20,-0.5343229598372391,-1.151759475548188,1.0,-0.38731067741692415,-0.6268178735588877,-0.06740260718860674,0.0
2020-04-21,-0.5456057456057456,-1.1623133623133621,1.0,-0.40015120015120015,-0.6220374220374221,-0.04985824985824986,0.0
2020-04-22,-0.5263607971445569,-1.1735945865556217,1.0,-0.37719363474122547,-0.6086406900654373,-0.0322352766210589,0.0
2020-04-23,-0.5232834050126056,-1.1739952543378318,1.0,-0.3714222156310248,-0.6049236244994809,-0.03392406940530921,0.0
2020-04-24,-0.5099369492275359,-1.166144316212529,1.0,-0.3810700195420523,-0.6014896205892113,-0.028575642491058588,0.0
2020-04-27,-0.5177428307123034,-1.1634782608695653,1.0,-0.37935245143385754,-0.6033672525439409,-0.03633672525439408,0.0
2020-04-28,-0.5136244315450882,-1.168077790512811,1.0,-0.38041187562391393,-0.6016194032609902,-0.03353421821274079,0.0
2020-04-29,-0.5224233468784633,-1.1504617657923901,1.0,-0.39756187661618025,-0.6052456594015516,-0.018433690432212782,0.0
2020-04-30,-0.5222880700850295,-1.1263297382854196,1.0,-0.40563919461110903,-0.615526189862701,-0.011153237383590385,0.0
2020-05-01,-0.5305326662742789,-1.1164655679811653,1.0,-0.40726162448499115,-0.6200706297822247,-0.004304002354326074,0.0
2020-05-04,-0.5366661758209395,-1.1254969812987778,1.0,-0.3990207627742601,-0.6201590340156089,-0.0,0.0
2020-05-05,-0.5399101140288971,-1.1247632136091816,1.0,-0.3807896593990268,-0.6487018534338669,-0.020094343126694645,0.0
2020-05-06,-0.5329434409238969,-1.1267767249037608,1.0,-0.35819514361859633,-0.6435815812851643,-0.040013325436778206,0.0
2020-05-07,-0.5361492614667012,-1.1348980120682635,1.0,-0.34868396697886206,-0.6432828638063155,-0.038907192833080376,0.0
2020-05-08,-0.59564005266011,-1.1652985363587083,1.0,-0.361302563308294,-0.7159838922016573,-0.03384186478742353,0.0
2020-05-11,-0.6026623326367928,-1.1488274901323428,1.0,-0.3694760467456079,-0.7229316616360963,-0.025733302375977093,0.0
2020-05-12,-0.597783547099624,-1.1515480296043707,1.0,-0.3558336885341186,-0.7286395164102762,-0.04111287635137753,0.0
2020-05-13,-0.5987933634992458,-1.1494759639556018,1.0,-0.3580075028038829,-0.7313300073481068,-0.02985651854430135,0.0
2020-05-14,-0.5996691798738267,-1.1420603169718417,1.0,-0.34124480689336817,-0.7289583012771195,-0.03481304816125558,0.0
2020-05-15,-0.6215145571324179,-1.1493404099842313,1.0,-0.3482942963732164,-0.7268566593592554,-0.0,0.0
2020-05-18,-0.6241582329626353,-1.147265940662639,1.0,-0.3363989687151268,-0.7215146034555739,-0.018740139300419442,0.0
2020-05-19,-0.6233130710708413,-1.1388538440952707,1.0,-0.3328745651259701,-0.7130022556103528,-0.015024658791145774,0.0
2020-05-20,-0.629718875502008,-1.1251099636641804,1.0,-0.34140371007840886,-0.7149359342130426,-0.013692866704914897,0.0
2020-05-21,-0.6385993049986635,-1.1070760300912668,1.0,-0.3563218390804598,-0.7135219765532516,-0.0031695115897200903,0.0
2020-05-22,-0.6391344102407802,-1.1076653459311185,1.0,-0.34749314233465406,-0.7083206339530631,-0.0072005486132276746,0.0
2020-05-26,-0.6398963730569949,-1.111818043279488,1.0,-0.35160774154221275,-0.7063014324900945,-0.0,0.0
2020-05-27,-0.6399481885024191,-1.1112804297306564,1.0,-0.3493847384662273,-0.7064650081907882,-0.002590574879043011,0.0
2020-05-28,-0.6413035211803179,-1.1032397900981064,1.0,-0.3525743402540117,-0.7054148604456614,-0.0,0.0
2020-05-29,-0.6355574163589996,-1.1176873596467858,1.0,-0.34662961976173257,-0.700338750808815,-0.005975716515053476,0.0
2020-06-01,-0.6301151259546335,-1.1145560241650518,1.0,-0.34142634598578975,-0.6998366199323682,-0.013602340514457236,0.0
2020-06-02,-0.6325963697248753,-1.118002968149473,1.0,-0.34148940218425355,-0.6999505308421172,-0.013318619429963088,0.0
2020-06-03,-0.633447619047619,-1.1184380952380952,1.0,-0.35379047619047616,-0.6968380952380953,-0.007047619047619047,0.0
2020-06-04,-0.634899996175762,-1.1281119736892422,1.0,-0.3384833072010402,-0.7072928219052353,-0.01544992160312058,0.0
2020-06-05,-0.615101993953079,-1.1273680584790844,1.0,-0.33112633472387,-0.7064181560717976,-0.04718894714684833,0.0
2020-06-08,-0.616055379202203,-1.1301487742379623,1.0,-0.3312808352774697,-0.7047844877041344,-0.042261062454583706,0.0
2020-06-09,-0.6211482446726966,-1.1309596811283154,1.0,-0.33186417292656756,-0.7074198988195616,-0.04120036792886708,0.0
2020-06-10,-0.6185037559405182,-1.1340640809443507,1.0,-0.32488885482140123,-0.7081864172926567,-0.046949256477081105,0.0
2020-06-11,-0.622906205680555,-1.1252635210241864,1.0,-0.33274560159454175,-0.7092644409521254,-0.04285330982406378,0.0
2020-06-12,-0.6151599074319967,-1.0869911605144353,1.0,-0.3591942031184795,-0.696688038241208,-0.03573731932167381,0.0
2020-06-15,-0.620371421006846,-1.0831347630394492,1.0,-0.3548167479859299,-0.693256174590567,-0.030712205454064074,0.0
2020-06-16,-0.6285865697630404,-1.0608297373003255,1.0,-0.35142705730941026,-0.7053145582557346,-0.039139980316450905,0.0
2020-06-17,-0.62620533182076,-1.0558139534883721,1.0,-0.3531102287767064,-0.7050482132728304,-0.04125543581017205,0.0
2020-06-18,-0.6231664902464842,-1.0609405716013913,1.0,-0.3488583093905943,-0.7040299410252534,-0.04339936488734312,0.0
2020-06-19,-0.6247353297035693,-1.0633318209316394,1.0,-0.3482683000604961,-0.703833938294011,-0.04083484573502723,0.0
2020-06-22,-0.6228938420853797,-1.0632414053645638,1.0,-0.3410275783906309,-0.7068379297317718,-0.043860974688326414,0.0
2020-06-23,-0.6181838793787553,-1.057249744926879,1.0,-0.3407399009938405,-0.7086876015568908,-0.05399992442277898,0.0
2020-06-24,-0.6234532864116245,-1.0583494153706436,1.0,-0.33938774737957395,-0.7125288530669391,-0.050251636583796874,0.0
2020-06-25,-0.6244046268995237,-1.0621078097830197,1.0,-0.3374536932032963,-0.7147123308384364,-0.0414682089665079,0.0
2020-06-26,-0.6235409662675178,-1.0615343935330335,1.0,-0.3354361047104597,-0.7143882446266007,-0.04253390246666414,0.0
2020-06-29,-0.6196184875216769,-1.0591118148231924,1.0,-0.33683932745231093,-0.7105104425846339,-0.043806077056472895,0.0
2020-06-30,-0.6232288212239976,-1.0486508893578537,1.0,-0.3402924329213145,-0.7118631293337354,-0.044430208019294544,0.0
2020-07-01,-0.6215737951807229,-1.0499246987951807,1.0,-0.3327183734939759,-0.7183734939759036,-0.04243222891566265,0.0
2020-07-02,-0.6132345195997291,-1.0587239485366038,1.0,-0.3289820179068543,-0.7125122263185615,-0.04852907982845535,0.0
2020-07-06,-0.6161338849191424,-1.0579541180895073,1.0,-0.3281684843926288,-0.7117713426100037,-0.04682211357653252,0.0
2020-07-07,-0.6165795313499078,-1.055967202016023,1.0,-0.3252717493511867,-0.7132057020348291,-0.050212509873246325,0.0
2020-07-08,-0.6162107167081167,-1.0639837214560253,1.0,-0.31875047102268445,-0.7139196623709397,-0.05531690406209963,0.0
2020-07-09,-0.6218173588321828,-1.0671796612726792,1.0,-0.31907510090151253,-0.7126098600580891,-0.051374900984497,0.0
2020-07-10,-0.6129337062514174,-1.0797868319600878,1.0,-0.30814876407891756,-0.7164562703152166,-0.06224960314460654,0.0
2020-07-13,-0.6121754903072215,-1.0787892529191703,1.0,-0.30816611873181426,-0.7164720553225258,-0.06322034538790008,0.0
2020-07-14,-0.6161726901557538,-1.0938303341902313,1.0,-0.31060033267805837,-0.7123468924845002,-0.047482231967337064,0.0
2020-07-15,-0.6248769032649042,-1.0854101961972578,1.0,-0.3127414589803803,-0.7155518521324143,-0.04904931444587531,0.0
2020-07-16,-0.6159491937937328,-1.1145801642835411,1.0,-0.3054076665652571,-0.7140249467599634,-0.05289777912990568,0.0
2020-07-17,-0.6213777083888655,-1.1167891550207532,1.0,-0.3076425117093789,-0.7142149956208826,-0.047903735577472295,0.0
2020-07-20,-0.6349690910478516,-1.1135617797450965,1.0,-0.3106540486911394,-0.7136533618255361,-0.04308173700679233,0.0
2020-07-21,-0.6405378562151425,-1.1096340438536176,1.0,-0.31854992741997096,-0.7150278860111544,-0.0362900145160058,0.0
2020-07-22,-0.6396503015957853,-1.1079254791173552,1.0,-0.318966175460029,-0.7142857142857142,-0.03680232114224631,0.0
2020-07-23,-0.6429117602079828,-1.1086557577611256,1.0,-0.32115002293928735,-0.7159733904266706,-0.034523627465973386,0.0
2020-07-24,-0.6281474133984434,-1.113116130016786,1.0,-0.3178696780100717,-0.7136044559743628,-0.04234701663360293,0.0
2020-07-27,-0.6300179177309291,-1.111204300255423,1.0,-0.31691510045366167,-0.7160992718539134,-0.03804658610041554,0.0
2020-07-28,-0.6242516682554814,-1.105014299332698,1.0,-0.3114966634890372,-0.7225166825548142,-0.04983794089609152,0.0
2020-07-29,-0.6240877306942799,-1.0940735929081806,1.0,-0.3157693630354209,-0.7227847617591991,-0.06430782163463376,0.0
2020-07-30,-0.622848200312989,-1.0849650750028628,1.0,-0.3172258483148212,-0.7243787930837055,-0.06752166113210428,0.0
2020-07-31,-0.6193366159013702,-1.0914538722852016,1.0,-0.3151265315470056,-0.7218977823581052,-0.0691247757547998,0.0
2020-08-03,-0.6148945099385754,-1.0920987371714166,1.0,-0.3133798786768914,-0.720193811758422,-0.07458700545572469,0.0
2020-08-04,-0.6079805056350899,-1.0814042034724338,1.0,-0.3066174230886385,-0.7245278708498325,-0.08696314346634176,0.0
2020-08-05,-0.6077982526420205,-1.0826752126969592,1.0,-0.3089542558467819,-0.7258021441379573,-0.08996222959826027,0.0
2020-08-06,-0.60139301210322,-1.0744842810382889,1.0,-0.30870822866712344,-0.7226535738753141,-0.09884296262464795,0.0
2020-08-07,-0.6139424548515457,-1.0708983777165597,1.0,-0.31366697275788186,-0.731749311294766,-0.09592133455769819,0.0
2020-08-10,-0.6449091189155884,-1.0522181146025877,1.0,-0.33133086876155265,-0.7411044362292052,-0.08133086876155267,0.0
2020-08-11,-0.639812069164709,-1.0509877921977895,1.0,-0.32756960757885006,-0.7415180806408133,-0.09119266761659028,0.0
2020-08-12,-0.6331474716400691,-1.0544126129590463,1.0,-0.31913093635839257,-0.7412036146894828,-0.097442799461642,0.0
2020-08-13,-0.6283716283716284,-1.060900637823715,1.0,-0.3067317298086529,-0.7408745101052794,-0.10547145162529778,0.0
2020-08-14,-0.6229015863237333,-1.0573694748190359,1.0,-0.30309564146003387,-0.7476128137994764,-0.11932080702294778,0.0
2020-08-17,-0.6166781847500575,-1.0476464716271212,1.0,-0.30361667818475,-0.7446056976119173,-0.1267757045227674,0.0
2020-08-18,-0.61722837796245,-1.0425130809479841,1.0,-0.2874730686365035,-0.7589258233302555,-0.1411972914742998,0.0
2020-08-19,-0.6271970397779834,-1.0382747456059205,1.0,-0.2866944187480728,-0.7597903176071538,-0.1425377736663583,0.0
2020-08-20,-0.6227627881913707,-1.0350640852930988,1.0,-0.28428466956622145,-0.7584388591663139,-0.148454639929179,0.0
2020-08-21,-0.6361247439811416,-1.0333500792209298,1.0,-0.2938130386057116,-0.7640762066700159,-0.13707153070294084,0.0
2020-08-24,-0.6369611444036343,-1.0354533152909338,1.0,-0.3003672917069399,-0.7635801275855404,-0.1298666151169534,0.0
2020-08-25,-0.6378050195289842,-1.037897830542558,1.0,-0.3054642484241464,-0.7612436675818864,-0.12467612823388376,0.0
2020-08-26,-0.637217754407671,-1.0379678317352303,1.0,-0.3042066192390968,-0.7609805134549954,-0.12604392205381998,0.0
2020-08-27,-0.6367115027829313,-1.0383426097711812,1.0,-0.3025278293135436,-0.7610544217687074,-0.1265847247990105,0.0
2020-08-28,-0.636023166023166,-1.031196911196911,1.0,-0.3027413127413127,-0.7601544401544401,-0.1308880308880309,0.0
2020-08-31,-0.6356050069541029,-1.031795703909751,1.0,-0.3017694328542729,-0.7610492968629269,-0.1332097048369649,0.0
2020-09-01,-0.6343620842829,-1.034802425740662,1.0,-0.2921704198694426,-0.7676619413650585,-0.13364749507512844,0.0
2020-09-02,-0.6260567458019687,-1.0310364794441227,1.0,-0.2914881297046902,-0.7664929550279869,-0.14518432734993245,0.0
2020-09-03,-0.6306372454303049,-1.0404606407234223,1.0,-0.30119411060014684,-0.7621826332264172,-0.12996096920044828,0.0
2020-09-04,-0.5880119650253106,-1.0487037889246817,1.0,-0.2639208467556374,-0.770862095413407,-0.16344531369842,0.0
2020-09-08,-0.5713903538943668,-1.0389054498203776,1.0,-0.26209584957578536,-0.7676756095696705,-0.18168615760911105,0.0
2020-09-09,-0.5481521034364392,-1.053587093329265,1.0,-0.2246081086235173,-0.7754681719363821,-0.2122125176398795,0.0
2020-09-10,-0.5379872107186358,-1.0576659561510353,1.0,-0.2078638855054811,-0.7757308160779537,-0.22708587088915955,0.0
2020-09-11,-0.534392942697441,-1.0611049849804175,1.0,-0.20803072360165786,-0.7725769040647933,-0.2263203924103578,0.0
2020-09-14,-0.5306487866204427,-1.0491066326336242,1.0,-0.20774124728561089,-0.7793439750085718,-0.24282829822088461,0.0
2020-09-15,-0.530682207747686,-1.0458995162457625,1.0,-0.20603359616043881,-0.7803679579476631,-0.2461052070239592,0.0
2020-09-16,-0.5302074974206122,-1.0418816156521076,1.0,-0.19675952462837712,-0.789254461385609,-0.2632121976384272,0.0
2020-09-17,-0.52401680030546,-1.0453990072546773,1.0,-0.19316533027873234,-0.7870561282932417,-0.2686139747995418,0.0
2020-09-18,-0.517799847211612,-1.0418640183346066,1.0,-0.196218487394958,-0.7880061115355234,-0.2757830404889229,0.0
2020-09-21,-0.517666832193743,-1.041521830474808,1.0,-0.1969899537797471,-0.7880744107872721,-0.275602582222392,0.0
2020-09-22,-0.517535472520748,-1.0412284392090871,1.0,-0.20052013615328718,-0.7875090832600299,-0.27773740773320077,0.0
2020-09-23,-0.508952482974979,-1.0361542581681844,1.0,-0.20659576096105287,-0.7855612518172775,-0.2886219297574412,0.0
2020-09-24,-0.5039306976034194,-1.0312166081514273,1.0,-0.19817585101511218,-0.7867119523736834,-0.2961379941993589,0.0
2020-09-25,-0.5037381751602076,-1.0298291119926761,1.0,-0.1998779371376259,-0.7856652425999389,-0.29539212694537686,0.0
2020-09-28,-0.5010860038867507,-1.029760317036924,1.0,-0.1967000724002591,-0.7850474412224212,-0.2979080135655222,0.0
2020-09-29,-0.5006091061367443,-1.024935282472971,1.0,-0.19955839805086034,-0.7855185015989036,-0.2963301355261154,0.0
2020-09-30,-0.5008379037172456,-1.0251751980499695,1.0,-0.19789762340036562,-0.7878199268738574,-0.29692260816575256,0.0
2020-10-01,-0.5007995735607677,-1.0220453853183065,1.0,-0.1979896436186415,-0.7877322570819373,-0.2989262869326835,0.0
2020-10-02,-0.498325468107779,-1.0175064697823109,1.0,-0.19652915207794186,-0.7898843050692648,-0.3035469630080682,0.0
2020-10-05,-0.49412346430337384,-1.021376136320414,1.0,-0.19173861777794685,-0.7899281122817695,-0.3063786086493477,0.0
2020-10-06,-0.507008547008547,-1.0013675213675215,1.0,-0.19639126305792975,-0.7959734093067427,-0.2979297245963913,0.0
2020-10-07,-0.5042125237191651,-1.0050853889943074,1.0,-0.1933965844402277,-0.7938519924098671,-0.2985199240986717,0.0
