Date,CSIQ,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-11-08,1.0,-0.4103480346566156,-1.3241470458661706,-0.0,-1.1820451319203094,-0.9784619903078957,0.0
2018-11-09,1.0,-0.41220289144817446,-1.32570448419505,-0.0,-1.182553295760843,-0.9802989463366822,0.0
2018-11-12,1.0,-0.4110130224845145,-1.2968346095693315,-0.0,-1.1941667073111253,-0.975271911427596,0.0
2018-11-13,1.0,-0.37606549482301954,-1.2855766915482785,-0.0,-1.1915723573320491,-0.9625812665542981,0.0
2018-11-14,1.0,-0.374933462375998,-1.2950399225744014,-0.0,-1.1986450520203242,-0.9704814904427777,0.0
2018-11-15,1.0,-0.37589342150046196,-1.3094277240239218,-0.0,-1.2188457237321924,-0.9579423348081879,0.0
2018-11-16,1.0,-0.40639593908629446,-1.391218274111675,-0.0,-1.279492385786802,-0.9990355329949239,0.0
2018-11-19,1.0,-0.3990448803532916,-1.4133203245352777,-0.0,-1.3045599260552532,-1.0181780835986445,0.0
2018-11-20,1.0,-0.3024262092412301,-1.4151341884304334,-0.0,-1.3413176737237935,-1.0923607891619018,0.0
2018-11-21,1.0,-0.3113284433577832,-1.4032192339038305,-0.0,-1.3368480032599839,-1.0423797881010595,0.0
2018-11-23,1.0,-0.31229979152895715,-1.3923323333502822,-0.0,-1.3383840951848274,-1.0416433619769154,0.0
2018-11-26,1.0,-0.3110004066693778,-1.3993493289955268,-0.0,-1.3349938999593332,-1.038023586823912,0.0
2018-11-27,1.0,-0.29395424011313703,-1.4036062427395322,-0.0,-1.3257740289913633,-1.0274256275569473,0.0
2018-11-28,1.0,-0.3067751509569133,-1.3884453996520316,-0.0,-1.3647016682018216,-1.0572612833896222,0.0
2018-11-29,1.0,-0.2527489155654192,-1.365429234338747,-0.0,-1.3589730656713408,-1.0667305558357714,0.0
2018-11-30,1.0,-0.2515926787339468,-1.3689958539791687,-0.0,-1.3618667205986448,-1.073667711598746,0.0
2018-12-03,1.0,-0.2455971171902756,-1.379282342790438,-0.0,-1.3703496929401615,-1.0801400801908339,0.0
2018-12-04,1.0,-0.235912467781877,-1.3795926618486887,-0.0,-1.3635720422499622,-1.0747460453833324,0.0
2018-12-06,1.0,-0.219297819647453,-1.2739280337978927,-0.0,-1.3470596804739474,-1.0157820618656825,0.0
2018-12-07,1.0,-0.22083029861616899,-1.2737557659626124,-0.0,-1.3473173100267055,-1.013595532896334,0.0
2018-12-10,1.0,-0.17473633748801534,-1.2813518696069033,-0.0,-1.3513902205177373,-0.9863374880153403,0.0
2018-12-11,1.0,-0.18423324062529972,-1.2784597679102332,-0.0,-1.3540807518941211,-0.9784693583964708,0.0
2018-12-12,1.0,-0.1815386093892653,-1.2823026284176637,-0.0,-1.3562058526740666,-0.9851040315217914,0.0
2018-12-13,1.0,-0.18377387613351343,-1.2904688404398996,-0.0,-1.3575631873432374,-0.9917036465367548,0.0
2018-12-14,1.0,-0.19098360655737703,-1.2711668273866923,-0.0,-1.3676470588235294,-0.99175506268081,0.0
2018-12-17,1.0,-0.16565152750467604,-1.2694355186801591,-0.0,-1.3493357632727447,-1.0115581986475468,0.0
2018-12-18,1.0,-0.15140142517814728,-1.2525890736342045,-0.0,-1.3399524940617578,-1.0066508313539193,0.0
2018-12-19,1.0,-0.16539525126346905,-1.2539334414036427,-0.0,-1.3394679126537619,-1.0090111566701632,0.0
2018-12-20,1.0,-0.16399337591672583,-1.23212680387982,-0.0,-1.338064821386326,-0.9972557369292643,0.0
2018-12-21,1.0,-0.1580062129341994,-1.2289842793937682,-0.0,-1.3365810034830086,-0.9832439047350089,0.0
2018-12-24,1.0,-0.15167589897662193,-1.223734860576472,-0.0,-1.3348981316308328,-0.9840860013144307,0.0
2018-12-26,1.0,-0.15053314789058878,-1.2286509040333795,-0.0,-1.2983773759851645,-0.9585071859063513,0.0
2018-12-27,1.0,-0.08006015569709837,-1.1729476291578202,-0.0,-1.1986464968152866,-0.9715587402689314,0.0
2018-12-28,1.0,-0.0742165053264377,-1.1790213499535873,-0.0,-1.1984705830349645,-0.9685718074525926,0.0
2018-12-31,1.0,-0.07452592494364144,-1.17915395836096,-0.0,-1.198161163417761,-0.9684391990452196,0.0
2019-01-02,1.0,-0.06772767462422635,-1.1809018567639258,-0.0,-1.197789566755084,-0.9744916003536692,0.0
2019-01-03,1.0,-0.07407571005786474,-1.1779230531383895,-0.0,-1.2008922655594327,-0.9642652060603383,0.0
2019-01-04,1.0,-0.0,-1.2439680688851018,-0.0,-1.2100188357700241,-1.030720243968069,0.0
2019-01-07,1.0,-0.0,-1.2086960344675988,-0.0,-1.186714147542425,-1.0009672030247077,0.0
2019-01-08,1.0,-0.0,-1.1970706893527452,-0.0,-1.1908875635853358,-0.9972373267847746,0.0
2019-01-09,1.0,-0.0,-1.1865207877461708,-0.0,-1.1888402625820569,-1.0009628008752736,0.0
2019-01-10,1.0,-0.0,-1.1825258002448837,-0.0,-1.1914902921112471,-0.9988630400559735,0.0
2019-01-11,1.0,-0.0,-1.172170328465553,-0.0,-1.1988773407007849,-1.0143402183923167,0.0
2019-01-14,1.0,-0.0,-1.1733637480259695,-0.0,-1.202360063168977,-1.0109668362870678,0.0
2019-01-15,1.0,-0.0,-1.166849664016865,-0.0,-1.2043568009135228,-1.0207299398304712,0.0
2019-01-16,1.0,-0.0,-1.1641876179193542,-0.0,-1.2025799657759642,-1.020973191171954,0.0
2019-01-17,1.0,-0.0,-1.1587419949118345,-0.0,-1.2047548030528996,-1.0228528818317397,0.0
2019-01-18,1.0,-0.0,-1.146858708138199,-0.0,-1.2088009189714588,-1.0624723866749137,0.0
2019-01-22,1.0,-0.0,-1.177709342873964,-0.0,-1.3667859245505185,-0.9842851320139486,0.0
2019-01-23,1.0,-0.0,-1.1323114709360502,-0.0,-1.380469389611571,-1.0355680887837715,0.0
2019-01-24,1.0,-0.0,-1.1290087795114407,-0.0,-1.3856161579402264,-1.0343447209207115,0.0
2019-01-25,1.0,-0.0,-1.069271591602874,-0.0,-1.5250082186634104,-1.102099281453999,0.0
2019-01-28,1.0,-0.0,-1.0635802469135802,-0.0,-1.5692782526115858,-1.1154795821462486,0.0
2019-01-29,1.0,-0.0,-1.0772271500192825,-0.0,-1.5709602776706517,-1.1724354030080988,0.0
2019-01-30,1.0,-0.0,-1.0764932562620424,-0.0,-1.5698940269749517,-1.170568400770713,0.0
2019-01-31,1.0,-0.0,-1.1018188817245693,-0.0,-1.5082763930324319,-1.201809258011741,0.0
2019-02-01,1.0,-0.0,-1.1019148217817007,-0.0,-1.5285293975787395,-1.1927844499107703,0.0
2019-02-04,1.0,-0.0,-1.1433250620347395,-0.0,-1.617171215880893,-1.2022828784119106,0.0
2019-02-05,1.0,-0.0,-1.1335550151372276,-0.0,-1.6054891061591146,-1.2239813390242693,0.0
2019-02-06,1.0,-0.0,-1.1326875310481868,-0.0,-1.5996025832091405,-1.2354197714853452,0.0
2019-02-07,1.0,-0.0,-1.128779113637507,-0.0,-1.5992253131445247,-1.3024296996830826,0.0
2019-02-08,1.0,-0.0,-1.113810098571716,-0.0,-1.6116978475155903,-1.303661235163951,0.0
2019-02-11,1.0,-0.0,-1.1035004539493596,-0.0,-1.6209522848784426,-1.3194290325834763,0.0
2019-02-12,1.0,-0.0,-1.1358513554675602,-0.0,-1.6223474464412633,-1.3184587267742918,0.0
2019-02-13,1.0,-0.0,-1.1708774239279025,-0.0,-1.6021467267480127,-1.2900106323730445,0.0
2019-02-14,1.0,-0.0,-1.126479402651496,-0.0,-1.649006958906893,-1.3039569258901813,0.0
2019-02-15,1.0,-0.0,-1.1608476901966764,-0.0,-1.6321085531330994,-1.289119276312446,0.0
2019-02-19,1.0,-0.0,-1.1295745771399281,-0.0,-1.6903126601742697,-1.3056893900563815,0.0
2019-02-20,1.0,-0.0,-1.15945605376457,-0.0,-1.7166859183030556,-1.3742518114039692,0.0
2019-02-21,1.0,-0.0,-1.1602428722280886,-0.0,-1.7358500527983103,-1.3836853220696939,0.0
2019-02-22,1.0,-0.0,-1.1645462256149277,-0.0,-1.760072094995759,-1.376484308736217,0.0
2019-02-25,1.0,-0.0,-1.196245456025175,-0.0,-1.8230698280071618,-1.4063805545005696,0.0
2019-02-26,1.0,-0.0,-1.2076252723311547,-0.0,-1.8354030501089322,-1.40359477124183,0.0
2019-02-27,1.0,-0.0,-1.197131639219108,-0.0,-1.8532555349547388,-1.4027702039480863,0.0
2019-02-28,1.0,-0.0,-1.2043357177961012,-0.0,-1.8592256866706713,-1.3970403538469942,0.0
2019-03-01,1.0,-0.0,-1.2057520914210729,-0.0,-1.87970911476844,-1.3822516266608345,0.0
2019-03-04,1.0,-0.0,-1.2048205911222598,-0.0,-1.853037408659614,-1.395299378340059,0.0
2019-03-05,1.0,-0.0,-1.1354804365184987,-0.0,-1.8408304498269896,-1.3470854405110462,0.0
2019-03-06,1.0,-0.0,-1.1347668724717905,-0.0,-1.8420268256333832,-1.3456993825846286,0.0
2019-03-07,1.0,-0.0,-1.0897911586981872,-0.0,-1.8702957701685572,-1.3404537262800806,0.0
2019-03-08,1.0,-0.0,-1.0676812603826162,-0.0,-1.9430898665666363,-1.3479984995445047,0.0
2019-03-11,1.0,-0.0,-1.056799180106802,-0.0,-1.9258859701170508,-1.411349047952964,0.0
2019-03-12,1.0,-0.0,-0.9856846246311879,-0.0,-1.9709321385640914,-1.5072669653589772,0.0
2019-03-13,1.0,-0.0,-0.9995608738610166,-0.0,-1.9757382808211656,-1.513777582610605,0.0
2019-03-14,1.0,-0.0,-1.0081976172259264,-0.0,-1.9503770903923925,-1.506503442999235,0.0
2019-03-15,1.0,-0.0,-0.99901185770751,-0.0,-1.9600351339481776,-1.5306324110671938,0.0
2019-03-18,1.0,-0.0,-1.0395261293179805,-0.0,-1.9595881310894598,-1.5367581930912313,0.0
2019-03-19,1.0,-0.0,-1.0360563690410658,-0.0,-1.9218319938346362,-1.5469008036992182,0.0
2019-03-20,1.0,-0.0,-1.039476590106007,-0.0,-1.9190591872791518,-1.5626656360424027,0.0
2019-03-21,1.0,-0.0,-1.0397812033814022,-0.0,-1.965964970440356,-1.519420962484115,0.0
2019-03-22,1.0,-0.0,-1.1971903929565613,-0.0,-2.4692173237521846,-1.80740596879653,0.0
2019-03-25,1.0,-0.0,-1.031945418606134,-0.0,-2.535994388828668,-1.8083912516737868,0.0
2019-03-26,1.0,-0.0,-1.0464251362616224,-0.0,-2.5225392754087848,-1.8433472266752164,0.0
2019-03-27,1.0,-0.0,-1.016139403292181,-0.0,-2.560763888888889,-1.8531378600823047,0.0
2019-03-28,1.0,-0.0,-1.0108835651725914,-0.0,-2.5528078310149405,-1.876287995878413,0.0
2019-03-29,1.0,-0.0,-1.0154619250096637,-0.0,-2.5517974487823736,-1.875273804922046,0.0
2019-04-01,1.0,-0.0,-1.0356774858320452,-0.0,-2.5430834621329215,-1.8612184441009787,0.0
2019-04-02,1.0,-0.0,-1.0588536991922042,-0.0,-2.5573150403897937,-1.7949096037953582,0.0
2019-04-03,1.0,-0.0,-1.0589140329508302,-0.0,-2.558433232899545,-1.7933841912943138,0.0
2019-04-04,1.0,-0.0,-1.0568787314630546,-0.0,-2.559992296334339,-1.8029145535083777,0.0
2019-04-05,1.0,-0.0,-1.0461360272826716,-0.0,-2.575381249597838,-1.8130750916929415,0.0
2019-04-08,1.0,-0.0,-1.0317715019255456,-0.0,-2.5725288831835686,-1.8141848523748396,0.0
2019-04-09,1.0,-0.0,-1.0131434830230013,-0.0,-2.622769151472199,-1.8069712003092584,0.0
2019-04-10,1.0,-0.0,-0.9904933196300102,-0.0,-2.6203751284686536,-1.8124999999999998,0.0
2019-04-11,1.0,-0.0,-0.9566057172289465,-0.0,-2.6728045325779033,-1.8089750193149625,0.0
2019-04-12,1.0,-0.0,-0.9628014366341714,-0.0,-2.653925089789636,-1.7968188814776809,0.0
2019-04-15,1.0,-0.0,-0.9643981749244908,-0.0,-2.6569629201208147,-1.8049611207505944,0.0
2019-04-16,1.0,-0.0,-0.9722186577697934,-0.0,-2.6501347363018093,-1.79366097780059,0.0
2019-04-17,1.0,-0.0,-0.9447903960968094,-0.0,-2.6711818707068113,-1.8037491172883098,0.0
2019-04-18,1.0,-0.0,-0.9388318356867781,-0.0,-2.663992297817715,-1.815661103979461,0.0
2019-04-22,1.0,-0.0,-0.9486171104377539,-0.0,-2.6713944942299013,-1.8270259815614724,0.0
2019-04-23,1.0,-0.0,-0.9399638102623756,-0.0,-2.6948429623885226,-1.8277109990952567,0.0
2019-04-24,1.0,-0.0,-0.9317082607854517,-0.0,-2.6871735345327914,-1.8298187915135098,0.0
2019-04-25,1.0,-0.0,-0.934396590688965,-0.0,-2.694388842254794,-1.8282430425518177,0.0
2019-04-26,1.0,-0.0,-0.9246539904281464,-0.0,-2.718018367610917,-1.8247962747380675,0.0
2019-04-29,1.0,-0.0,-0.9140862369901093,-0.0,-2.717370224319607,-1.8330855258904906,0.0
2019-04-30,1.0,-0.0,-0.908302594965379,-0.0,-2.7300847731832003,-1.832847990681421,0.0
2019-05-01,1.0,-0.0,-0.9017539317843506,-0.0,-2.743770629732703,-1.8265484434664423,0.0
2019-05-02,1.0,-0.0,-0.8839401820546163,-0.0,-2.755981794538362,-1.8620936280884264,0.0
2019-05-03,1.0,-0.0,-0.8837300039016777,-0.0,-2.7562751983352842,-1.8627910001300558,0.0
2019-05-06,1.0,-0.0,-0.8676145955070771,-0.0,-2.759576678353461,-1.8654720166212182,0.0
2019-05-07,1.0,-0.0,-0.8460425027962367,-0.0,-2.820975064148957,-1.9123626554378577,0.0
2019-05-08,1.0,-0.0,-0.8341288002615234,-0.0,-2.7719516181758745,-1.9320039228506047,0.0
2019-05-09,1.0,-0.0,-0.8361212754835337,-0.0,-2.773588604286461,-1.9244641923680084,0.0
2019-05-10,1.0,-0.0,-0.8370889558496004,-0.0,-2.7778068911306173,-1.935608541857723,0.0
2019-05-13,1.0,-0.0,-0.8333551683479629,-0.0,-2.779116992008385,-1.9380322284815932,0.0
2019-05-14,1.0,-0.0,-0.7355160506458627,-0.0,-2.7507353881570533,-1.9084281877477938,0.0
2019-05-15,1.0,-0.0,-0.7486576323191,-0.0,-2.77486576323191,-1.8687036563538737,0.0
2019-05-16,1.0,-0.0,-0.7522706920813611,-0.0,-2.773890239222208,-1.8701547908404756,0.0
2019-05-17,1.0,-0.0,-0.7058009311689946,-0.0,-2.707373851767963,-1.878507612935699,0.0
2019-05-20,1.0,-0.0,-0.6785273912277612,-0.0,-2.488051200751571,-1.7050672303446657,0.0
2019-05-21,1.0,-0.0,-0.6942742076694098,-0.0,-2.452693632171832,-1.6897215899142004,0.0
2019-05-22,1.0,-0.0,-0.6718776941203517,-0.0,-2.4173228346456694,-1.6581987470544284,0.0
2019-05-23,1.0,-0.0,-0.6609294320137693,-0.0,-2.434366035570855,-1.6419391853126792,0.0
2019-05-24,1.0,-0.0,-0.6308237580746584,-0.0,-2.4421197050248673,-1.6435717144000457,0.0
2019-05-28,1.0,-0.0,-0.6278697886921759,-0.0,-2.437635636778983,-1.6455739577384352,0.0
2019-05-29,1.0,-0.0,-0.6405109489051095,-0.0,-2.447536496350365,-1.614507299270073,0.0
2019-05-30,1.0,-0.0,-0.6353584862646756,-0.0,-2.444716744557164,-1.619229454006611,0.0
2019-05-31,1.0,-0.0,-0.6225340535462659,-0.0,-2.5921794269610148,-1.6565875998121184,0.0
2019-06-03,1.0,-0.0,-0.6404546508930642,-0.0,-2.578230109023428,-1.580433774066342,0.0
2019-06-04,1.0,-0.0,-0.6388290752487924,-0.0,-2.557527789093872,-1.623348658557877,0.0
2019-06-05,1.0,-0.0,-0.62867457452295,-0.0,-2.573606097071801,-1.5280499684831816,0.0
2019-06-06,1.0,-0.0,-0.6197851182992342,-0.0,-2.5583495256600757,-1.5368613555834953,0.0
2019-06-07,1.0,-0.0,-0.6375884905229504,-0.0,-2.5400205526375883,-1.531399862982416,0.0
2019-06-10,1.0,-0.0,-0.6400798175598631,-0.0,-2.5215507411630558,-1.539623717217788,0.0
2019-06-11,1.0,-0.0,-0.6457689224779571,-0.009790450017176227,-2.5365281117599907,-1.5333218825145998,0.0
2019-06-12,1.0,-0.0,-0.6592960804479489,-0.016740943892126613,-2.521426122728831,-1.5161695806193576,0.0
2019-06-13,1.0,-0.0,-0.6835450280352444,-0.040851355990387916,-2.4985124156081935,-1.4985696303924934,0.0
2019-06-14,1.0,-0.0,-0.6804453325720811,-0.03522694833000285,-2.4956894090779334,-1.4980873536968313,0.0
2019-06-17,1.0,-0.0,-0.676158411321616,-0.03680666514494407,-2.500855968956859,-1.4926386669710112,0.0
2019-06-18,1.0,-0.0,-0.6603245343389327,-0.0411381556393555,-2.5069134956005024,-1.5053136784367502,0.0
2019-06-19,1.0,-0.0,-0.6670648464163822,-0.04562002275312855,-2.4974971558589303,-1.4781001137656429,0.0
2019-06-20,1.0,-0.0,-0.6773641908453515,-0.04434817306047996,-2.497292367325999,-1.4812745824545401,0.0
2019-06-21,1.0,-0.0,-0.6948493683187561,-0.040416166466586634,-2.4828217001086146,-1.4984851083290458,0.0
2019-06-24,1.0,-0.0,-0.6781128181609722,-0.04454253611556982,-2.484177940839257,-1.5257968355881677,0.0
2019-06-25,1.0,-0.0,-0.6608750501748955,-0.05120706462526522,-2.4929181719135274,-1.5292734675153392,0.0
2019-06-26,1.0,-0.0,-0.6559746616757847,-0.04756694500431903,-2.5059602649006623,-1.5492081773682693,0.0
2019-06-27,1.0,-0.0,-0.6441792077495243,-0.07080666551346364,-2.5052182436717985,-1.5457533298737243,0.0
2019-06-28,1.0,-0.0,-0.6399584966566751,-0.0712474060410422,-2.5078395204058106,-1.5453078164629928,0.0
2019-07-01,1.0,-0.0,-0.615295948360325,-0.08696905077517146,-2.5340902541640253,-1.5270013255720132,0.0
2019-07-02,1.0,-0.0,-0.6220906844434227,-0.08223665306591575,-2.5257169128211023,-1.5168668467329465,0.0
2019-07-03,1.0,-0.0,-0.6214150238519455,-0.08276337720558652,-2.526294614633025,-1.5169262601298925,0.0
2019-07-05,1.0,-0.0,-0.5949985628054039,-0.08651911468812877,-2.53342914630641,-1.5338890485771774,0.0
2019-07-08,1.0,-0.0,-0.596278642393614,-0.08746338942169643,-2.529374605180038,-1.5297766036869005,0.0
2019-07-09,1.0,-0.0,-0.5908648060060748,-0.0843601352513038,-2.525760788583873,-1.5299444094217431,0.0
2019-07-10,1.0,-0.0,-0.6210382045571355,-0.08754497173205414,-2.484152818228542,-1.5180172463023243,0.0
2019-07-11,1.0,-0.0,-0.6264749684958184,-0.08895635238858976,-2.487742009393974,-1.5248596631916598,0.0
2019-07-12,1.0,-0.0,-0.6618307426597583,-0.0862406447898676,-2.493206678180772,-1.5157743235463446,0.0
2019-07-15,1.0,-0.0,-0.6860860054113177,-0.1077082493811525,-2.4746992113292268,-1.4882275056128031,0.0
2019-07-16,1.0,-0.0,-0.692887993089548,-0.12289087244457242,-2.4689893463864094,-1.4739418370285058,0.0
2019-07-17,1.0,-0.0,-0.6974146369551448,-0.12120688662405713,-2.4661138941670986,-1.4732538722865203,0.0
2019-07-18,1.0,-0.0,-0.6967660405537366,-0.11936354759032684,-2.468608191165489,-1.4594175426503535,0.0
2019-07-19,1.0,-0.0,-0.699477101649141,-0.12181807734298684,-2.4688272136987877,-1.4559558696776418,0.0
2019-07-22,1.0,-0.0,-0.6641216991963261,-0.09965556831228474,-2.4724454649827785,-1.504305396096441,0.0
2019-07-23,1.0,-0.0,-0.6705902618282039,-0.09881717960496095,-2.4697404685346807,-1.5027560863573726,0.0
2019-07-24,1.0,-0.0,-0.6740359897172236,-0.11968009140245643,-2.4457012282205084,-1.4732362182233647,0.0
2019-07-25,1.0,-0.0,-0.6411895656144757,-0.13511045150978937,-2.4787373708545006,-1.4531080541126777,0.0
2019-07-26,1.0,-0.0,-0.6407977207977209,-0.13475783475783476,-2.4761823361823363,-1.4462678062678063,0.0
2019-07-29,1.0,-0.0,-0.6225554478590569,-0.13980272535492333,-2.471748674382804,-1.4674724898796967,0.0
2019-07-30,1.0,-0.0,-0.6135550888346484,-0.148038826133848,-2.4488278367485954,-1.4659136061758529,0.0
2019-07-31,1.0,-0.0,-0.6606273355225909,-0.14132034877137356,-2.417223417506511,-1.442701845770581,0.0
2019-08-01,1.0,-0.0,-0.6940796920987096,-0.13232963549920762,-2.4105161874575503,-1.4230246773828388,0.0
2019-08-02,1.0,-0.0,-0.6584738496713347,-0.19959988568162332,-2.425607316376108,-1.4322377822234926,0.0
2019-08-05,1.0,-0.0,-0.6548359486447932,-0.18624821683309561,-2.4280171184022827,-1.4369757489300998,0.0
2019-08-06,1.0,-0.0,-0.6532753040955251,-0.18256890971989734,-2.329706505970316,-1.414183684856601,0.0
2019-08-07,1.0,-0.0,-0.6802044558031001,-0.15667537085393632,-2.305128062670148,-1.4138563253514083,0.0
2019-08-08,1.0,-0.0,-0.6781230820733136,-0.1630865368520895,-2.318417675612342,-1.4197957931149918,0.0
2019-08-09,1.0,-0.0,-0.6522412838959601,-0.14272274488101827,-2.294687327061428,-1.4443276148312119,0.0
2019-08-12,1.0,-0.0,-0.6442604856512141,-0.14541942604856511,-2.3028145695364235,-1.4262693156732893,0.0
2019-08-13,1.0,-0.0,-0.6204407713498623,-0.1359779614325069,-2.3180716253443525,-1.435151515151515,0.0
2019-08-14,1.0,-0.0,-0.6304264520720425,-0.12935895330377184,-2.291618766080911,-1.422893742814912,0.0
2019-08-15,1.0,-0.0,-0.6636939313984168,-0.11604221635883905,-2.1835356200527705,-1.31377308707124,0.0
2019-08-16,1.0,-0.0,-0.6425671969281405,-0.1716401535929786,-2.3224904004388374,-1.3487109160724082,0.0
2019-08-19,1.0,-0.0,-0.6039641804084307,-0.18139128535546575,-2.340722944195697,-1.3341705798842416,0.0
2019-08-20,1.0,-0.0,-0.6082884060338725,-0.17083265261667485,-2.3446060011980614,-1.3220062081359256,0.0
2019-08-21,1.0,-0.0,-0.6115823817292007,-0.1747688961392061,-2.3413811854268625,-1.3100054377379011,0.0
2019-08-22,1.0,-0.0,-0.6146201053603433,-0.16841362081138328,-2.3410633791343076,-1.3067941128550482,0.0
2019-08-23,1.0,-0.0,-0.6131629045417459,-0.17340223007886862,-2.347620342670655,-1.3050312754963285,0.0
2019-08-26,1.0,-0.0,-0.5872582114343889,-0.16878315383378878,-2.3333333333333335,-1.2688206612013075,0.0
2019-08-27,1.0,-0.0,-0.581764705882353,-0.16379679144385026,-2.327967914438503,-1.2740641711229945,0.0
2019-08-28,1.0,-0.0,-0.5795575977773029,-0.16312246206454373,-2.3320153879033985,-1.2683265655054499,0.0
2019-08-29,1.0,-0.0,-0.5518968456947997,-0.16810528559249788,-2.3347719522591643,-1.2734441602728046,0.0
2019-08-30,1.0,-0.0,-0.5342473032573464,-0.17795844625112917,-2.343588926085339,-1.2580370901748232,0.0
2019-09-03,1.0,-0.0,-0.5467637368476991,-0.19592942926984802,-2.3274524391540017,-1.2438622595387396,0.0
2019-09-04,1.0,-0.0,-0.528861486127352,-0.19931965557563516,-2.33475071755076,-1.2522589560965238,0.0
2019-09-05,1.0,-0.0,-0.5495997030910345,-0.19293780817560044,-2.3434600498382907,-1.2159482530088541,0.0
2019-09-06,1.0,-0.0,-0.5286282833642876,-0.22870788007429024,-2.3805253382860174,-1.1685858317856195,0.0
2019-09-09,1.0,-0.0,-0.5292655845185851,-0.2305821392692857,-2.3696399302067364,-1.157880822714535,0.0
2019-09-10,1.0,-0.0,-0.4760092210368305,-0.38910630997694745,-2.445451133865866,-1.0505548705302097,0.0
2019-09-11,1.0,-0.0,-0.46130744891939723,-0.4333136697592106,-2.451225398187376,-1.0170000536279296,0.0
