Date,IWF,IWM,MATX,MTUM,SPY,VLUE,VXX
2018-11-02,-0.3584863311936078,-1.201014499259326,1.0,-0.0,-0.9093684068770481,-1.0200655384477264,0.0
2018-11-05,-0.35304418103448276,-1.2177173132183907,1.0,-0.0,-0.9110542385057472,-1.0081267959770115,0.0
2018-11-06,-0.35312079030085314,-1.2172429277054333,1.0,-0.0,-0.9114503816793893,-1.0085765603951504,0.0
2018-11-07,-0.39615180595071614,-1.3110382408255774,1.0,-0.0,-1.0190480783141245,-1.096060182282876,0.0
2018-11-08,-0.34698772064466615,-1.3237720644666156,1.0,-0.0,-1.0106485034535686,-1.1151669224865695,0.0
2018-11-09,-0.3462202609363008,-1.323628165771297,1.0,-0.0,-1.0118956254796623,-1.1148311588641595,0.0
2018-11-12,-0.34440784762995846,-1.3000620554680413,1.0,-0.0,-1.0189507852403457,-1.1100768533104206,0.0
2018-11-13,-0.310660809598035,-1.293184072552076,1.0,-0.0,-1.0156818289169145,-1.103868499362335,0.0
2018-11-14,-0.31099461603853784,-1.2927174837064324,1.0,-0.0,-1.0155379238688957,-1.103523188816473,0.0
2018-11-15,-0.3110953394842678,-1.3011592145729833,1.0,-0.0,-1.0279157795126568,-1.0913177194227583,0.0
2018-11-16,-0.3070067898906073,-1.2894190871369293,1.0,-0.0,-1.0244247453791022,-1.0943511882308563,0.0
2018-11-19,-0.3060743255989436,-1.2900396151669495,1.0,-0.0,-1.0251367666478024,-1.0948405961139407,0.0
2018-11-20,-0.24843091334894613,-1.2795316159250585,1.0,-0.0,-1.0311007025761125,-1.1247775175644028,0.0
2018-11-21,-0.24419151537955036,-1.2868027466842253,1.0,-0.0,-1.0372025209293576,-1.1349825980622708,0.0
2018-11-23,-0.24443503223681112,-1.2894724457621536,1.0,-0.0,-1.0369429149607041,-1.1352534236905265,0.0
2018-11-26,-0.24355597365945436,-1.2925211665098775,1.0,-0.0,-1.0346190028222013,-1.1329256820319848,0.0
2018-11-27,-0.23597189695550352,-1.2914285714285716,1.0,-0.0,-1.028711943793911,-1.127728337236534,0.0
2018-11-28,-0.23450476235161638,-1.3053066203725427,1.0,-0.0,-1.0257120067564398,-1.1264486463660677,0.0
2018-11-29,-0.18122148775719205,-1.2942463457778606,1.0,-0.0,-1.03305092635695,-1.1465412903826457,0.0
2018-11-30,-0.18054456597626248,-1.2944845240865719,1.0,-0.0,-1.0333721200837793,-1.1459622992785665,0.0
2018-12-03,-0.17802167139468913,-1.294703064688648,1.0,-0.0,-1.0327396177277588,-1.145049527972841,0.0
2018-12-04,-0.16736964078794903,-1.2980301274623407,1.0,-0.0,-1.02720741599073,-1.14234067207416,0.0
2018-12-06,-0.14861098624471816,-1.2252539782432796,1.0,-0.0,-1.0146093679762653,-1.1067158140789355,0.0
2018-12-07,-0.14837955679417447,-1.2254686025082033,1.0,-0.0,-1.0147885108104462,-1.106306468287859,0.0
2018-12-10,-0.11924444444444444,-1.2260444444444445,1.0,-0.0,-1.0097333333333334,-1.0894222222222223,0.0
2018-12-11,-0.12484444444444444,-1.2240444444444443,1.0,-0.0,-1.011022222222222,-1.0845777777777776,0.0
2018-12-12,-0.12404410457051396,-1.2246576560554863,1.0,-0.0,-1.01102614262849,-1.0862973501689488,0.0
2018-12-13,-0.12408953632972108,-1.2209984011369692,1.0,-0.0,-1.0120802984544324,-1.084029134837449,0.0
2018-12-14,-0.1215728233248629,-1.239802059649592,1.0,-0.0,-1.008827069680353,-1.0879140475235165,0.0
2018-12-17,-0.10202813651089514,-1.2388496871255492,1.0,-0.0,-0.9943638219500289,-1.1026938268317579,0.0
2018-12-18,-0.08338472381287992,-1.224781957536781,1.0,-0.0,-0.9896925381023698,-1.107039027398467,0.0
2018-12-19,-0.07623080995235575,-1.2288688900652902,1.0,-0.0,-0.995764955002647,-1.1106405505558496,0.0
2018-12-20,-0.07442329620208753,-1.2111218314182968,1.0,-0.0,-0.9981580563108499,-1.1019208841329706,0.0
2018-12-21,-0.0669835593737735,-1.2103702411582573,1.0,-0.0,-0.9973834547119619,-1.086171558152719,0.0
2018-12-24,-0.04345003678538971,-1.1877785952308824,1.0,-0.0,-0.9910849526117627,-1.1053793222832906,0.0
2018-12-26,-0.04142011834319526,-1.200754652259669,1.0,-0.0,-0.9586656375954035,-1.086913643769831,0.0
2018-12-27,-0.0,-1.1522848909016057,1.0,-0.0,-0.878509674763277,-1.086125977768629,0.0
2018-12-28,-0.0,-1.1603427676842584,1.0,-0.0,-0.8769414575866189,-1.0825196720636097,0.0
2018-12-31,-0.0,-1.1603427676842584,1.0,-0.0,-0.8769826556255922,-1.0824372759856629,0.0
2019-01-02,-0.0,-1.15995221618059,1.0,-0.0,-0.873620036249794,-1.0856813313560718,0.0
2019-01-03,-0.0,-1.159030093450249,1.0,-0.0,-0.8804083817051583,-1.0773125849079905,0.0
2019-01-04,-0.0,-1.1590853309334859,1.0,-0.0,-0.8553546592489569,-1.0761678802258037,0.0
2019-01-07,-0.0,-1.1205292702485965,1.0,-0.0,-0.840056134723336,-1.0489975942261427,0.0
2019-01-08,-0.0,-1.107528602288183,1.0,-0.0,-0.8468677494199536,-1.0459236738939115,0.0
2019-01-09,-0.0,-1.1003395246654681,1.0,-0.0,-0.8455761933293389,-1.0484921110445375,0.0
2019-01-10,-0.0,-1.0964418353899605,1.0,-0.0,-0.8500459246835189,-1.046962980711633,0.0
2019-01-11,-0.0,-1.08276,1.0,-0.0,-0.856,-1.0612,0.0
2019-01-14,-0.0,-0.8983479041319018,1.0,-0.0,-0.6138018149785593,-0.8120200777847955,0.0
2019-01-15,-0.0,-0.8906674522897641,1.0,-0.0,-0.6043405676126878,-0.7784215522603032,0.0
2019-01-16,-0.0,-0.882120717781403,1.0,-0.0,-0.599184339314845,-0.7813376835236542,0.0
2019-01-17,-0.0,-0.8712842242503259,1.0,-0.0,-0.6026401564537157,-0.7854954367666231,0.0
2019-01-18,-0.0,-0.8656025224160016,1.0,-0.0,-0.6100765264229645,-0.8086839425887608,0.0
2019-01-22,-0.0,-0.9127632715434191,1.0,-0.0,-0.5659092419108365,-0.8433658893096804,0.0
2019-01-23,-0.0,-0.9035119779380004,1.0,-0.0,-0.5669335814200751,-0.8521447320330928,0.0
2019-01-24,-0.0,-0.8983658828218414,1.0,-0.0,-0.5747973960409193,-0.84824631327222,0.0
2019-01-25,-0.0,-0.8880167099012903,1.0,-0.0,-0.5784118855910791,-0.9025368055789511,0.0
2019-01-28,-0.0,-0.8667633860791526,1.0,-0.0,-0.6085562940719997,-0.8986133135395932,0.0
2019-01-29,-0.0,-0.8538383496787283,1.0,-0.0,-0.6148123097734189,-0.9131552248900912,0.0
2019-01-30,-0.0,-0.8518455864938932,1.0,-0.0,-0.613932401799912,-0.9175153094021721,0.0
2019-01-31,-0.0,-0.8567563911808467,1.0,-0.0,-0.5872785066955228,-0.9375760854862709,0.0
2019-02-01,-0.0,-0.8528716216216217,1.0,-0.0,-0.5980067567567567,-0.9275000000000001,0.0
2019-02-04,-0.0,-0.858810431496913,1.0,-0.0,-0.5940420363685435,-0.9208528727100975,0.0
2019-02-05,-0.0,-0.8398797662872775,1.0,-0.0,-0.5896180215475024,-0.9478874666486541,0.0
2019-02-06,-0.0,-0.8857992519467779,1.0,-0.0,-0.41106137715371877,-0.7689619228646758,0.0
2019-02-07,-0.0,-0.8853358677990005,1.0,-0.0,-0.41493699604500717,-0.765613023883251,0.0
2019-02-08,-0.0,-0.8772361222106103,1.0,-0.0,-0.4214052990717403,-0.7750660847113788,0.0
2019-02-11,-0.0,-0.8716393089218072,1.0,-0.0,-0.41686427889501404,-0.7911983000215578,0.0
2019-02-12,-0.0,-0.8687221966559289,1.0,-0.0,-0.410124252185918,-0.7890780794600398,0.0
2019-02-13,-0.0,-0.8739167844631552,1.0,-0.0,-0.41143752688832896,-0.7876282957408887,0.0
2019-02-14,-0.0,-0.8414837197829304,1.0,-0.0,-0.4347866304884065,-0.807104094721263,0.0
2019-02-15,-0.0,-0.8735883986423943,1.0,-0.0,-0.41882135143474236,-0.7930576982412835,0.0
2019-02-19,-0.0,-0.8575569741264994,1.0,-0.0,-0.4349461868196256,-0.7913467172418047,0.0
2019-02-20,-0.0,-0.8555308916019239,1.0,-0.0,-0.43676778887655693,-0.7906955234924158,0.0
2019-02-21,-0.0,-0.8681308497822259,1.0,-0.0,-0.43443610416087475,-0.7863960707997404,0.0
2019-02-22,-0.0,-0.867084891374888,1.0,-0.0,-0.4346858679192806,-0.7885595970209216,0.0
2019-02-25,-0.0,-0.85722265321955,1.0,-0.0,-0.4437238169123352,-0.8022653219550039,0.0
2019-02-26,-0.0,-0.8535709664898435,1.0,-0.0,-0.502846422564368,-0.8781537068184759,0.0
2019-02-27,-0.0,-0.8661738961291576,1.0,-0.0,-0.49779550022693375,-0.8779744537379238,0.0
2019-02-28,-0.0,-0.8594110198383064,1.0,-0.0,-0.4938472028312608,-0.893567972986136,0.0
2019-03-01,-0.0,-0.8538411669367909,1.0,-0.0,-0.4963695299837925,-0.8912803889789302,0.0
2019-03-04,-0.0,-0.842489658738366,1.0,-0.0,-0.5026499482936919,-0.8865369700103414,0.0
2019-03-05,-0.0,-0.8273430170489471,1.0,-0.0,-0.5205266733525282,-0.8872246125974572,0.0
2019-03-06,-0.0,-0.8228490194177894,1.0,-0.0,-0.5208232367290233,-0.8872411230654906,0.0
2019-03-07,-0.0,-0.8137178990837527,1.0,-0.0,-0.5302297070589753,-0.882242870047748,0.0
2019-03-08,-0.0,-0.8129307834190854,1.0,-0.0,-0.5320842636637219,-0.8909167394751318,0.0
2019-03-11,-0.0,-0.8120822873536987,1.0,-0.0,-0.53437876960193,-0.913735206859453,0.0
2019-03-12,-0.0,-0.7799697009616651,1.0,-0.0,-0.551936503754446,-0.9614675273350018,0.0
2019-03-13,-0.0,-0.7853365066772445,1.0,-0.0,-0.5610207589580855,-0.9592093084754726,0.0
2019-03-14,-0.0,-0.787489260458661,1.0,-0.0,-0.5599101183001784,-0.957107924129271,0.0
2019-03-15,-0.0,-0.7807552169592581,1.0,-0.0,-0.5665452136469029,-0.9650546538588937,0.0
2019-03-18,-0.0,-0.794939413158861,1.0,-0.0,-0.575324631972494,-0.9678539239576726,0.0
2019-03-19,-0.0,-0.7939769114940606,1.0,-0.0,-0.5781161117617534,-0.9740672578216497,0.0
2019-03-20,-0.0,-0.8078832606507883,1.0,-0.0,-0.570580342167058,-0.976148943307615,0.0
2019-03-21,-0.0,-0.8061911621829877,1.0,-0.0,-0.5835706388823747,-0.9604341853998459,0.0
2019-03-22,-0.0,-0.8031718298501445,1.0,-0.0,-0.6052348632484377,-0.9515489550433439,0.0
2019-03-25,-0.0,-0.7358591071012418,1.0,-0.0,-0.6389120085228218,-0.9544561707227751,0.0
2019-03-26,-0.0,-0.7378442592778502,1.0,-0.0,-0.6335374627714754,-0.9750025097881739,0.0
2019-03-27,-0.0,-0.7308027338515143,1.0,-0.0,-0.638401232913428,-0.98113776467435,0.0
2019-03-28,-0.0,-0.7321907700563457,1.0,-0.0,-0.6355647974242018,-0.9861819157499331,0.0
2019-03-29,-0.0,-0.7263853481819401,1.0,-0.0,-0.6363209445860728,-0.9916812022004563,0.0
2019-04-01,-0.0,-0.7371187518832234,1.0,-0.0,-0.6401955204392514,-0.9706384545850213,0.0
2019-04-02,-0.0,-0.744503563899207,1.0,-0.0,-0.6509721246193488,-0.950908543318944,0.0
2019-04-03,-0.0,-0.7425457948923654,1.0,-0.0,-0.6518251103088649,-0.948321968177564,0.0
2019-04-04,-0.0,-0.7402749439743117,1.0,-0.0,-0.6626751848011505,-0.9418670769642439,0.0
2019-04-05,-0.0,-0.7383409273653175,1.0,-0.0,-0.6634280353792549,-0.9485392656124362,0.0
2019-04-08,-0.0,-0.737296935186736,1.0,-0.0,-0.6640763691174008,-0.9481493887121085,0.0
2019-04-09,-0.0,-0.7356040268456375,1.0,-0.0,-0.6757046979865773,-0.9443959731543625,0.0
2019-04-10,-0.0,-0.7231181894383906,1.0,-0.0,-0.6867057837384744,-0.9431014249790443,0.0
2019-04-11,-0.0,-0.721592433592702,1.0,-0.0,-0.6908706734639121,-0.9414408371344245,0.0
2019-04-12,-0.0,-0.7199583431316559,1.0,-0.0,-0.6913696375180569,-0.9480632915644842,0.0
2019-04-15,-0.0,-0.7202611299929333,1.0,-0.0,-0.6937443214321769,-0.9510717770972844,0.0
2019-04-16,-0.0,-0.7183766867449608,1.0,-0.0,-0.6963017801258539,-0.95039876165158,0.0
2019-04-17,-0.0,-0.6558407020809787,1.0,-0.0,-0.7224253706535471,-0.9459809853068281,0.0
2019-04-18,-0.0,-0.6497755610972569,1.0,-0.0,-0.7223275145469659,-0.952884455527847,0.0
2019-04-22,-0.0,-0.6562416644438517,1.0,-0.0,-0.725093358228861,-0.9528874366497732,0.0
2019-04-23,-0.0,-0.6435936668440659,1.0,-0.0,-0.7185005321979776,-0.9641431612559872,0.0
2019-04-24,-0.0,-0.625020756534157,1.0,-0.0,-0.7223273886619508,-0.9736973199163097,0.0
2019-04-25,-0.0,-0.6254319510898458,1.0,-0.0,-0.7248471557682085,-0.9724548112706006,0.0
2019-04-26,-0.0,-0.62707283707584,1.0,-0.0,-0.7135230723032265,-0.9959627640052051,0.0
2019-04-29,-0.0,-0.6155897846235914,1.0,-0.0,-0.7101086884043476,-1.008268320330733,0.0
2019-04-30,-0.0,-0.6148459383753502,1.0,-0.0,-0.7087501667333601,-1.0110710951047086,0.0
2019-05-01,-0.0,-0.5963651022944872,1.0,-0.0,-0.7217388383108813,-1.0413209258574934,0.0
2019-05-02,-0.0,-0.6013263313808659,1.0,-0.0,-0.7209317982899077,-1.0440651720191207,0.0
2019-05-03,-0.0,-0.6047795355099294,1.0,-0.0,-0.7180747223157187,-1.043015819589364,0.0
2019-05-06,-0.0,-0.6015169391538849,1.0,-0.0,-0.7138378560593291,-1.0556211023091184,0.0
2019-05-07,-0.0,-0.5972194169528042,1.0,-0.0,-0.7138961825893759,-1.0551740389146975,0.0
2019-05-08,-0.0,-0.5945737474008987,1.0,-0.0,-0.7123214165940036,-1.0467838218525722,0.0
2019-05-09,-0.0,-0.5939847103004292,1.0,-0.0,-0.7132846030042919,-1.0457349785407726,0.0
2019-05-10,-0.0,-0.5949732871879305,1.0,-0.0,-0.7258156647962098,-1.0393131951211316,0.0
2019-05-13,-0.0,-0.5958261921564675,1.0,-0.0,-0.7219477769936485,-1.0427798501192997,0.0
2019-05-14,-0.0,-0.5678273304732449,1.0,-0.0,-0.7330805813296085,-1.0247763477335463,0.0
2019-05-15,-0.0,-0.5679135494596841,1.0,-0.0,-0.7364256026600167,-1.0207148794679965,0.0
2019-05-16,-0.0,-0.5677380794262187,1.0,-0.0,-0.7322353566210652,-1.020520653473237,0.0
2019-05-17,-0.0,-0.5588960735950936,1.0,-0.0,-0.7458169455369641,-1.0283981067928805,0.0
2019-05-20,-0.0,-0.5499618864547775,1.0,-0.0,-0.7409604613396082,-1.0232989759056108,0.0
2019-05-21,-0.0,-0.5488358228728514,1.0,-0.0,-0.7394097969728083,-1.023780346437916,0.0
2019-05-22,-0.0,-0.533222646521667,1.0,-0.0,-0.7649012120205878,-1.022480491449444,0.0
2019-05-23,-0.0,-0.5333355534834154,1.0,-0.0,-0.7562275209804183,-1.0406620487544957,0.0
2019-05-24,-0.0,-0.5379121612601788,1.0,-0.0,-0.7573755172874115,-1.0420170871712722,0.0
2019-05-28,-0.0,-0.5375374376039934,1.0,-0.0,-0.7555074875207988,-1.03477537437604,0.0
2019-05-29,-0.0,-0.532704045895734,1.0,-0.0,-0.7573463193355792,-1.0453620626396718,0.0
2019-05-30,-0.0,-0.5319304544396796,1.0,-0.0,-0.7484458628370068,-1.044014494198996,0.0
2019-05-31,-0.0,-0.5258222207442387,1.0,-0.0,-0.7559110106082273,-1.0437298393801338,0.0
2019-06-03,-0.0,-0.5222096806320962,1.0,-0.0,-0.7553283314520949,-1.042261470021911,0.0
2019-06-04,-0.0,-0.5158859267620597,1.0,-0.0,-0.7576773679492713,-1.0463464028418712,0.0
2019-06-05,-0.0,-0.5191776315789474,1.0,-0.0,-0.7669078947368421,-1.003388157894737,0.0
2019-06-06,-0.0,-0.5177085731198,1.0,-0.0,-0.7651024367785852,-1.0056891051991186,0.0
2019-06-07,-0.0,-0.5458945150457628,1.0,-0.0,-0.7496543096069006,-0.9967406334364918,0.0
2019-06-10,-0.0,-0.5455473923500147,1.0,-0.0,-0.7530062926234639,-0.9960465192896912,0.0
2019-06-11,-0.0,-0.5456137452502892,1.0,-0.0,-0.7537749876094499,-1.0047579712539239,0.0
2019-06-12,-0.0,-0.5582477800151852,1.0,-0.0,-0.7495460997590203,-0.9932657709701912,0.0
2019-06-13,-0.0,-0.5854528638435621,1.0,-0.0,-0.7483649336063949,-0.9693796657197595,0.0
2019-06-14,-0.0,-0.5878471993138483,1.0,-0.0,-0.7335224648677179,-0.9774361681071452,0.0
2019-06-17,-0.0,-0.5942072063146074,1.0,-0.0,-0.7237028963968427,-0.9846758479474224,0.0
2019-06-18,-0.0,-0.6063762939445051,1.0,-0.0,-0.7259318054039752,-0.9748983034031152,0.0
2019-06-19,-0.0,-0.6037256002906497,1.0,-0.0,-0.729200383129108,-0.969911153681012,0.0
2019-06-20,-0.0,-0.6087503309504898,1.0,-0.0,-0.7270982261053747,-0.9736563410113848,0.0
2019-06-21,-0.0,-0.6140507627651477,1.0,-0.0,-0.720804791687349,-0.974353883318442,0.0
2019-06-24,-0.0,-0.6102689973133437,1.0,-0.0,-0.7153139407608876,-0.9912434906630403,0.0
2019-06-25,-0.0,-0.608362369337979,1.0,-0.0,-0.7163099386095901,-0.9937282229965156,0.0
2019-06-26,-0.0,-0.6083097889313611,1.0,-0.0,-0.6881170018281536,-1.0274887817849427,0.0
2019-06-27,-0.0,-0.594004724357055,1.0,-0.0,-0.6898892105000498,-1.0431513457763582,0.0
2019-06-28,-0.0,-0.6042096849397188,1.0,-0.0,-0.6826084060480916,-1.0436621594617996,0.0
2019-07-01,-0.0,-0.5922565636424061,1.0,-0.0,-0.6962445995347292,-1.0348953140578265,0.0
2019-07-02,-0.0,-0.5955100956429331,1.0,-0.0,-0.6926474495217854,-1.0327444208289054,0.0
2019-07-03,-0.0,-0.6102394990173545,1.0,-0.0,-0.6793577828853137,-1.0414376603044535,0.0
2019-07-05,-0.0,-0.6133905693654121,1.0,-0.0,-0.6733552959968054,-1.0409304182889088,0.0
2019-07-08,-0.0,-0.6147958334719957,1.0,-0.0,-0.6714699324436754,-1.0416652800425972,0.0
2019-07-09,-0.0,-0.6117079660735074,1.0,-0.0,-0.6695825710959588,-1.044836188258773,0.0
2019-07-10,-0.0,-0.5841870675891432,1.0,-0.0,-0.6878658861096327,-1.0542176689728577,0.0
2019-07-11,-0.0,-0.5831447210757555,1.0,-0.0,-0.6933164691785382,-1.0519904140593797,0.0
2019-07-12,-0.0,-0.584744916636161,1.0,-0.0,-0.6866118672834371,-1.0565409830610004,0.0
2019-07-15,-0.0,-0.5953562743595722,1.0,-0.0,-0.706186082147973,-1.029714514141044,0.0
2019-07-16,-0.0,-0.5830550360673257,1.0,-0.0,-0.7165709324071601,-1.0399412236174193,0.0
2019-07-17,-0.0,-0.5853764737406217,1.0,-0.0,-0.7161709539121115,-1.0478295819935692,0.0
2019-07-18,-0.0,-0.584889870790654,1.0,-0.0,-0.7162750217580505,-1.0462274887862355,0.0
2019-07-19,-0.0,-0.5865233263002779,1.0,-0.0,-0.7149603134733246,-1.0475568505308281,0.0
2019-07-22,-0.0,-0.5622448296633425,1.0,-0.0,-0.7087878990696741,-1.0754634897262567,0.0
2019-07-23,-0.0,-0.5618830929835714,1.0,-0.0,-0.7083012681098805,-1.0757519991969753,0.0
2019-07-24,-0.0,-0.5622073578595318,1.0,-0.0,-0.7086956521739131,-1.073578595317726,0.0
2019-07-25,-0.0,-0.5535630802110465,1.0,-0.0,-0.7161223535697588,-1.069658719027583,0.0
2019-07-26,-0.0,-0.5506815448349593,1.0,-0.0,-0.7158225310704264,-1.0744019778163838,0.0
2019-07-29,-0.0,-0.5486838144295414,1.0,-0.0,-0.7202060407398736,-1.075893902398234,0.0
2019-07-30,-0.0,-0.5483924927235623,1.0,-0.0,-0.7210531598139908,-1.0760095011876485,0.0
2019-07-31,-0.0,-0.5957346767422335,1.0,-0.0,-0.7082451721242653,-1.0545424013434088,0.0
2019-08-01,-0.0,-0.6015583019881784,1.0,-0.0,-0.7055346587855991,-1.0513164965072541,0.0
2019-08-02,-0.0,-0.6009838937933824,1.0,-0.0,-0.6965091987330683,-1.071972504885774,0.0
2019-08-05,-0.0,-0.5987338362068966,1.0,-0.0,-0.6951104525862069,-1.0736462823275863,0.0
2019-08-06,-0.0,-0.6019702788445483,1.0,-0.0,-0.6812155618634163,-1.0562698280180332,0.0
2019-08-07,-0.0,-0.6088927404839678,1.0,-0.0,-0.6652889807346176,-1.0589294047063529,0.0
2019-08-08,-0.0,-0.6192187396020497,1.0,-0.0,-0.6596126971451388,-1.0485126771810742,0.0
2019-08-09,-0.0,-0.5922662588110121,1.0,-0.0,-0.6433036308019683,-1.089307088708605,0.0
2019-08-12,-0.0,-0.5890697674418605,1.0,-0.0,-0.6596345514950166,-1.0735548172757474,0.0
2019-08-13,-0.0,-0.5793176689234038,1.0,-0.0,-0.6583698393734236,-1.0810765963095712,0.0
2019-08-14,-0.0,-0.5863962682370066,1.0,-0.0,-0.6451516855791181,-1.076752572203659,0.0
2019-08-15,-0.0,-0.6051573683694479,1.0,-0.0,-0.6346373827499427,-1.0284995260973298,0.0
2019-08-16,-0.0,-0.5940810987573577,1.0,-0.0,-0.6498691955526488,-1.026160889470242,0.0
2019-08-19,-0.0,-0.5805463198383206,1.0,-0.0,-0.6573440250342265,-1.0217745615750702,0.0
2019-08-20,-0.0,-0.5837480888715396,1.0,-0.0,-0.6541752057512767,-1.0150613187599622,0.0
2019-08-21,-0.0,-0.589470263243419,1.0,-0.0,-0.6544361390965227,-1.006044848878778,0.0
2019-08-22,-0.0,-0.5913164902253686,1.0,-0.0,-0.6493148015847243,-1.0067870364356692,0.0
2019-08-23,-0.0,-0.5961295341826316,1.0,-0.0,-0.6458880352685663,-0.999546176537327,0.0
2019-08-26,-0.0,-0.5934399741476813,1.0,-0.0,-0.6401357246728065,-0.9979641299079011,0.0
2019-08-27,-0.0,-0.5916898043520371,1.0,-0.0,-0.6366630076838639,-1.0001614257118874,0.0
2019-08-28,-0.0,-0.5901152467960099,1.0,-0.0,-0.6368273234980792,-1.0012589986118734,0.0
2019-08-29,-0.0,-0.5883870967741935,1.0,-0.0,-0.6404193548387097,-0.9969677419354839,0.0
2019-08-30,-0.0,-0.5781415843813321,1.0,-0.0,-0.6483226657231996,-0.989900614325689,0.0
2019-09-03,-0.0,-0.58013892462053,1.0,-0.0,-0.653010033444816,-0.9826987393877026,0.0
2019-09-04,-0.0,-0.5753468653648509,1.0,-0.0,-0.650950668036999,-0.985418807810894,0.0
2019-09-05,-0.0,-0.5815855301135271,1.0,-0.0,-0.6491886344686038,-0.9762042203835547,0.0
2019-09-06,-0.0,-0.5822662944064696,1.0,-0.0,-0.6492731298738809,-0.9776002053849363,0.0
2019-09-09,-0.0,-0.5797971368042628,1.0,-0.0,-0.6478782820825576,-0.982185273159145,0.0
2019-09-10,-0.0,-0.569716250522189,1.0,-0.0,-0.7077348243838169,-0.9360197949805584,0.0
2019-09-11,-0.0,-0.5655526992287918,1.0,-0.0,-0.7102185089974293,-0.9375964010282777,0.0
2019-09-12,-0.0,-0.5969267521064016,1.0,-0.0,-0.6998418181231236,-0.9314329986764374,0.0
2019-09-13,-0.0,-0.5985542790757713,1.0,-0.0,-0.7001419904479153,-0.9283593649154511,0.0
2019-09-16,-0.0,-0.5960341770111237,1.0,-0.0,-0.6995647267451234,-0.92864742866355,0.0
2019-09-17,-0.0,-0.6079069467714912,1.0,-0.0,-0.6932594406495681,-0.9208983116380977,0.0
2019-09-18,-0.0,-0.6081969325944064,1.0,-0.0,-0.6919061734759633,-0.9219615929887871,0.0
