Date,DAR,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-09-24,1.0,-0.2799987811566823,-0.6987019318666585,-0.042141507709183984,-0.518739716009507,-0.5075263574867451,0.0
2018-09-25,1.0,-0.2792910959948754,-0.7006070219320989,-0.04032577860476467,-0.5203916664124698,-0.5097459048897295,0.0
2018-09-26,1.0,-0.28325681052953783,-0.7067952249770432,-0.04563820018365473,-0.521610039791858,-0.5036118763391491,0.0
2018-09-27,1.0,-0.28336190009794315,-0.7064764936336925,-0.0458190499510284,-0.5215475024485798,-0.5035504407443683,0.0
2018-09-28,1.0,-0.28333996510666953,-0.7063756848581311,-0.04615714241988308,-0.5214104251476845,-0.5035046371399713,0.0
2018-10-01,1.0,-0.28297885419227936,-0.7135480698303418,-0.04690189328743546,-0.5232665355298747,-0.5068232112121958,0.0
2018-10-02,1.0,-0.2840029715842258,-0.7451556986318331,-0.03881631895004024,-0.5225345137126229,-0.5048907323716957,0.0
2018-10-03,1.0,-0.2873946957878315,-0.7311388455538221,-0.03457098283931357,-0.5394695787831513,-0.5275507020280812,0.0
2018-10-04,1.0,-0.2884231536926148,-0.7286988522954092,-0.03508607784431138,-0.5405127245508982,-0.5260728542914171,0.0
2018-10-05,1.0,-0.2786253612155486,-0.7243886523941211,-0.024857844203461456,-0.5463132709815741,-0.5330764689432309,0.0
2018-10-08,1.0,-0.2770071067250101,-0.7217825776619184,-0.02076156782422493,-0.5506005027464854,-0.5331905781584582,0.0
2018-10-09,1.0,-0.2740417575568713,-0.7271112496104706,-0.008133374883141165,-0.5609224057338734,-0.5459956372701776,0.0
2018-10-10,1.0,-0.27379833301999124,-0.7355392617659962,-0.0037601052829479226,-0.5644858056025569,-0.5558375634517767,0.0
2018-10-11,1.0,-0.21631194845644142,-0.7277168768512016,-0.0,-0.5459097987724816,-0.5635897279306239,0.0
2018-10-12,1.0,-0.21972349673991787,-0.7225006037189085,-0.0,-0.530276503260082,-0.5460939386621588,0.0
2018-10-15,1.0,-0.21897545808554952,-0.7226733480242702,-0.0,-0.5307755003471488,-0.5462613578048118,0.0
2018-10-16,1.0,-0.20774594281886552,-0.7546813628474865,-0.0,-0.5337514843345614,-0.5486405017812015,0.0
2018-10-17,1.0,-0.1953919268483427,-0.73205799193888,-0.0,-0.5291764422787705,-0.5512542862299225,0.0
2018-10-18,1.0,-0.19552333102680586,-0.732874033514847,-0.0,-0.5287764373176088,-0.5513402930292728,0.0
2018-10-19,1.0,-0.1815357036151778,-0.7243202868240215,-0.0,-0.5305049297878697,-0.5514191813564386,0.0
2018-10-22,1.0,-0.18154895450058334,-0.7134224774896049,-0.0,-0.5381255795865865,-0.5583176284064735,0.0
2018-10-23,1.0,-0.18004669540229887,-0.7139307950191571,-0.0,-0.5398706896551724,-0.5594468390804598,0.0
2018-10-24,1.0,-0.17831498324557205,-0.7097295356629967,-0.0,-0.5412278602202011,-0.5625598372426999,0.0
2018-10-25,1.0,-0.15644270391910456,-0.6814448958120233,-0.0,-0.5418067042698075,-0.5428295876318789,0.0
2018-10-26,1.0,-0.1476389372316974,-0.6729318946513517,-0.0,-0.5431314537649379,-0.5368662257802529,0.0
2018-10-29,1.0,-0.13535767941754306,-0.6770484225124235,-0.0,-0.5376747948688316,-0.539061597133942,0.0
2018-10-30,1.0,-0.1026449465755824,-0.6890582121795994,-0.0,-0.5501839201261166,-0.5775091960063058,0.0
2018-10-31,1.0,-0.1024374561608604,-0.6910217442132336,-0.0,-0.5508241758241758,-0.5783259293897591,0.0
2018-11-01,1.0,-0.09264989199603012,-0.698143499328624,-0.0,-0.55006129955047,-0.5781423317181389,0.0
2018-11-02,1.0,-0.09470071549066371,-0.6864929323483218,-0.0,-0.5519748705718108,-0.575301029608516,0.0
2018-11-05,1.0,-0.09427707339769686,-0.6875654298010934,-0.0,-0.5519658020239618,-0.5742119343957194,0.0
2018-11-06,1.0,-0.10454333372215094,-0.6983261402076285,-0.0,-0.5477079202146273,-0.5655546483144757,0.0
2018-11-07,1.0,-0.10395173981465292,-0.6984612694527015,-0.0,-0.5465990557789824,-0.5652211925161742,0.0
2018-11-08,1.0,-0.10844361166412929,-0.701458016161143,-0.0,-0.5515868368661436,-0.5662548307764376,0.0
2018-11-09,1.0,-0.10775672747503734,-0.7015314339258001,-0.0,-0.55275101753975,-0.5661327633158619,0.0
2018-11-12,1.0,-0.10698651724741726,-0.691501780190276,-0.0,-0.5559154847370571,-0.5639409327029709,0.0
2018-11-13,1.0,-0.08984205187653962,-0.6895232574989131,-0.0,-0.5568758150992609,-0.56191856252717,0.0
2018-11-14,1.0,-0.08863662756938799,-0.6922250609685285,-0.0,-0.5584136569504122,-0.5639879224248054,0.0
2018-11-15,1.0,-0.08764951805829753,-0.6926315178260364,-0.0,-0.5586459180118453,-0.564336314016955,0.0
2018-11-16,1.0,-0.08279404509707187,-0.6833338169999129,-0.0,-0.5607823790591717,-0.5750602164891611,0.0
2018-11-19,1.0,-0.08816948068931445,-0.6831536427305221,-0.0,-0.5594432013019092,-0.575310220569004,0.0
2018-11-20,1.0,-0.0,-0.7153251339503166,-0.0,-0.6335241110569898,-0.6955065757428154,0.0
2018-11-21,1.0,-0.0,-0.711222020568663,-0.0,-0.6310042347247429,-0.6826073805202661,0.0
2018-11-23,1.0,-0.0,-0.7078169397255305,-0.0,-0.6322169155431957,-0.6827579952844447,0.0
2018-11-26,1.0,-0.0,-0.7087425583995648,-0.0,-0.6313196941766644,-0.6819074672871778,0.0
2018-11-27,1.0,-0.0,-0.7080386432720378,-0.0,-0.6249134739820026,-0.6766786047491498,0.0
2018-11-28,1.0,-0.0,-0.6923217829339032,-0.0,-0.6596550145016028,-0.7009922149290185,0.0
2018-11-29,1.0,-0.0,-0.6764473843913096,-0.0,-0.6508981672533074,-0.7070336205850224,0.0
2018-11-30,1.0,-0.0,-0.6765929028928755,-0.0,-0.6506693379473637,-0.7083143611692924,0.0
2018-12-03,1.0,-0.0,-0.6768105828453533,-0.0,-0.6498376771139901,-0.7074243757395552,0.0
2018-12-04,1.0,-0.0,-0.679604008355787,-0.0,-0.6433653234839999,-0.7045199963670492,0.0
2018-12-06,1.0,-0.0,-0.6269719350073855,-0.0,-0.643367799113737,-0.6838700147710487,0.0
2018-12-07,1.0,-0.0,-0.6269974892925712,-0.0,-0.6436863092600797,-0.6830896470240732,0.0
2018-12-10,1.0,-0.0,-0.6278885862402249,-0.0,-0.6375245291860704,-0.6634449228245907,0.0
2018-12-11,1.0,-0.0,-0.6349281168984209,-0.0,-0.6304206929059628,-0.6806799434362479,0.0
2018-12-12,1.0,-0.0,-0.6353561849745056,-0.0,-0.632173067287571,-0.6797724660320081,0.0
2018-12-13,1.0,-0.0,-0.634076648893864,-0.0,-0.6327510531122043,-0.6789407016820337,0.0
2018-12-14,1.0,-0.0,-0.6247165866729483,-0.0,-0.6401166043402726,-0.6797503018167897,0.0
2018-12-17,1.0,-0.0,-0.6218946379279967,-0.0,-0.6317906853820403,-0.6828272743290068,0.0
2018-12-18,1.0,-0.0,-0.6212574850299402,-0.0,-0.6311788188329224,-0.6828402019490432,0.0
2018-12-19,1.0,-0.0,-0.6212574850299402,-0.0,-0.6311494657743337,-0.6828989080662206,0.0
2018-12-20,1.0,-0.0,-0.6174213578583563,-0.0,-0.6309530783199578,-0.6805693866791636,0.0
2018-12-21,1.0,-0.0,-0.6160261270193036,-0.0,-0.6301393829824459,-0.6697964658540851,0.0
2018-12-24,1.0,-0.0,-0.6073264968189873,-0.0,-0.6247276530226883,-0.6729802748162567,0.0
2018-12-26,1.0,-0.0,-0.6076451183517565,-0.0,-0.617338966375369,-0.6687308293304011,0.0
2018-12-27,1.0,-0.0,-0.5794297924984536,-0.0,-0.5668334926615307,-0.6654107855817354,0.0
2018-12-28,1.0,-0.0,-0.579916247435429,-0.0,-0.5660886428149855,-0.6644838537421658,0.0
2018-12-31,1.0,-0.0,-0.5792017987633502,-0.0,-0.5664980326025857,-0.6648679033164699,0.0
2019-01-02,1.0,-0.0,-0.5786354315890003,-0.0,-0.5653211988427291,-0.6649251425521756,0.0
2019-01-03,1.0,-0.0,-0.5782882174547905,-0.0,-0.5739076715713805,-0.6558744243513422,0.0
2019-01-04,1.0,-0.0,-0.5808749580958766,-0.0,-0.554140127388535,-0.6585931388982009,0.0
2019-01-07,1.0,-0.0,-0.5614692034472314,-0.0,-0.5468762906467689,-0.6450342795781822,0.0
2019-01-08,1.0,-0.0,-0.5477689494955049,-0.0,-0.5581887663926539,-0.6433343414070877,0.0
2019-01-09,1.0,-0.0,-0.5489974971808905,-0.0,-0.5584862069913913,-0.6428944690448032,0.0
2019-01-10,1.0,-0.0,-0.5474338180718586,-0.0,-0.5595568628529016,-0.6419990653434863,0.0
2019-01-11,1.0,-0.0,-0.5474969676921381,-0.0,-0.56254824126144,-0.6465983019075973,0.0
2019-01-14,1.0,-0.0,-0.5461698744311015,-0.0,-0.558068761309426,-0.6374403684816582,0.0
2019-01-15,1.0,-0.0,-0.5447609638289698,-0.0,-0.5577419177781437,-0.6418848454909709,0.0
2019-01-16,1.0,-0.0,-0.5455144575335695,-0.0,-0.5598484224400693,-0.6406074086278386,0.0
2019-01-17,1.0,-0.0,-0.5350189217353151,-0.0,-0.5628804914166621,-0.644381067295563,0.0
2019-01-18,1.0,-0.0,-0.5345769634085766,-0.0,-0.5671118715160881,-0.6578453557039572,0.0
2019-01-22,1.0,-0.0,-0.5043096303663185,-0.0,-0.5482347090999502,-0.7100668545223492,0.0
2019-01-23,1.0,-0.0,-0.49273320070733856,-0.0,-0.5515030946065429,-0.7188052608311228,0.0
2019-01-24,1.0,-0.0,-0.49568393094289515,-0.0,-0.5504648074369191,-0.7205621956617974,0.0
2019-01-25,1.0,-0.0,-0.45093530022155537,-0.0,-0.5818492862551532,-0.7717138289816867,0.0
2019-01-28,1.0,-0.0,-0.4460582654688943,-0.0,-0.5837181316989897,-0.768757171242269,0.0
2019-01-29,1.0,-0.0,-0.4279709698209432,-0.0,-0.587188612099644,-0.7869812536778098,0.0
2019-01-30,1.0,-0.0,-0.4262855541544066,-0.0,-0.5851478212133949,-0.7908925318761384,0.0
2019-01-31,1.0,-0.0,-0.4371195332005498,-0.0,-0.5565685751956686,-0.8115970488400146,0.0
2019-02-01,1.0,-0.0,-0.4359737270532757,-0.0,-0.558721158704317,-0.8122438668388255,0.0
2019-02-04,1.0,-0.0,-0.4322656644415774,-0.0,-0.5601615527009592,-0.8123071745105738,0.0
2019-02-05,1.0,-0.0,-0.42443279019547353,-0.0,-0.5564405306111002,-0.8236531396359761,0.0
2019-02-06,1.0,-0.0,-0.42036304463709556,-0.0,-0.5540779395673764,-0.8311589933507281,0.0
2019-02-07,1.0,-0.0,-0.3845881069285325,-0.0,-0.5196399345335516,-0.8235679214402619,0.0
2019-02-08,1.0,-0.0,-0.3902771715408119,-0.0,-0.5302542557835006,-0.8075349192492361,0.0
2019-02-11,1.0,-0.0,-0.3769872759611438,-0.0,-0.5281981119168149,-0.831167054316596,0.0
2019-02-12,1.0,-0.0,-0.3692590660773602,-0.0,-0.5443764240810388,-0.8316084223241003,0.0
2019-02-13,1.0,-0.0,-0.4063120072933984,-0.0,-0.4937791601866252,-0.781332117766933,0.0
2019-02-14,1.0,-0.0,-0.42832004692457404,-0.0,-0.4798304316527581,-0.7580185032127336,0.0
2019-02-15,1.0,-0.0,-0.4362839426983109,-0.0,-0.4792602095360274,-0.7571092580714133,0.0
2019-02-19,1.0,-0.0,-0.4221622488242838,-0.0,-0.49428174433518596,-0.7556380932022231,0.0
2019-02-20,1.0,-0.0,-0.4290945050245884,-0.0,-0.4892559332905709,-0.7543029719905923,0.0
2019-02-21,1.0,-0.0,-0.4053362475677693,-0.0,-0.49012447690380356,-0.769997601087507,0.0
2019-02-22,1.0,-0.0,-0.4050285287687303,-0.0,-0.4967738495174106,-0.7644376899696049,0.0
2019-02-25,1.0,-0.0,-0.400235243798118,-0.0,-0.5055603079555175,-0.7674561591103507,0.0
2019-02-26,1.0,-0.0,-0.4063548291871293,-0.0,-0.5159004911037758,-0.761345033947884,0.0
2019-02-27,1.0,-0.0,-0.40467905134107823,-0.0,-0.505648053964345,-0.7664757213983617,0.0
2019-02-28,1.0,-0.0,-0.40696397482255253,-0.0,-0.5078880407124682,-0.7635998392928887,0.0
2019-03-01,1.0,-0.0,-0.401716944801027,-0.0,-0.5220902866923407,-0.7505616174582799,0.0
2019-03-04,1.0,-0.0,-0.3968092782127683,-0.0,-0.5228347719195104,-0.7526789770449749,0.0
2019-03-05,1.0,-0.0,-0.3968802765940339,-0.0,-0.526922355337568,-0.7563721154619282,0.0
2019-03-06,1.0,-0.0,-0.3946508013078201,-0.0,-0.5309535295063514,-0.7543549338050062,0.0
2019-03-07,1.0,-0.0,-0.4080854719209706,-0.0,-0.5189520025770428,-0.7573821539783099,0.0
2019-03-08,1.0,-0.0,-0.4005612823142101,-0.0,-0.5300070160289276,-0.7678773814021262,0.0
2019-03-11,1.0,-0.0,-0.3979086106421219,-0.0,-0.5390229290343663,-0.7862589183595664,0.0
2019-03-12,1.0,-0.0,-0.37442396313364057,-0.0,-0.5518707482993197,-0.8167105551898178,0.0
2019-03-13,1.0,-0.0,-0.3802960272917354,-0.0,-0.5562341806976999,-0.8146528007043028,0.0
2019-03-14,1.0,-0.0,-0.38033823731610067,-0.0,-0.5569916128145195,-0.8125670287364224,0.0
2019-03-15,1.0,-0.0,-0.3765549579368363,-0.0,-0.5579092538960144,-0.823803613294718,0.0
2019-03-18,1.0,-0.0,-0.3852474945170873,-0.0,-0.56403209239055,-0.8268787651647651,0.0
2019-03-19,1.0,-0.0,-0.3842407036294812,-0.0,-0.5666889334224003,-0.8323869962146515,0.0
2019-03-20,1.0,-0.0,-0.3932339641601072,-0.0,-0.5643387483950203,-0.8336682856026348,0.0
2019-03-21,1.0,-0.0,-0.39594405594405596,-0.0,-0.5607552447552449,-0.8405034965034966,0.0
2019-03-22,1.0,-0.0,-0.39395903186723397,-0.0,-0.5815558874080753,-0.8421008142909471,0.0
2019-03-25,1.0,-0.0,-0.33777740510928506,-0.0,-0.6115210464531277,-0.84568729386774,0.0
2019-03-26,1.0,-0.0,-0.3521744016181593,-0.0,-0.6088886391729408,-0.8482413754354422,0.0
2019-03-27,1.0,-0.0,-0.33850774758589713,-0.0,-0.618403323602066,-0.85018526835841,0.0
2019-03-28,1.0,-0.0,-0.33804876676885004,-0.0,-0.6144500379672077,-0.8599150659504458,0.0
2019-03-29,1.0,-0.0,-0.3359469071154546,-0.0,-0.6103721542381899,-0.853938562347736,0.0
2019-04-01,1.0,-0.0,-0.34062272498179985,-0.0,-0.6109088872710982,-0.8484907879263034,0.0
2019-04-02,1.0,-0.0,-0.36009405441719855,-0.0,-0.6432650319113201,-0.7958515283842795,0.0
2019-04-03,1.0,-0.0,-0.35931984985153226,-0.0,-0.6385791921116029,-0.8033503277494537,0.0
2019-04-04,1.0,-0.0,-0.3585429460755447,-0.0,-0.6329884187207313,-0.8126244356580018,0.0
2019-04-05,1.0,-0.0,-0.3560143070380488,-0.0,-0.6322978567606388,-0.828005745345988,0.0
2019-04-08,1.0,-0.0,-0.35415845486795433,-0.0,-0.6327495917562925,-0.82856579762374,0.0
2019-04-09,1.0,-0.0,-0.34909973471806743,-0.0,-0.6506744934243947,-0.8223457695998193,0.0
2019-04-10,1.0,-0.0,-0.34589331075359864,-0.0,-0.6499294383290997,-0.8266723116003386,0.0
2019-04-11,1.0,-0.0,-0.34785921932770736,-0.0,-0.6474838418334227,-0.8270441139115464,0.0
2019-04-12,1.0,-0.0,-0.34690480221206477,-0.0,-0.648778285649794,-0.8258281135376108,0.0
2019-04-15,1.0,-0.0,-0.3464896171775675,-0.0,-0.651334934312756,-0.8274050007063145,0.0
2019-04-16,1.0,-0.0,-0.3521412853354398,-0.0,-0.6503977881848445,-0.8186819387236924,0.0
2019-04-17,1.0,-0.0,-0.35784189299715147,-0.0,-0.6581211044363595,-0.8043545703246185,0.0
2019-04-18,1.0,-0.0,-0.3657814614343708,-0.0,-0.6630299954894001,-0.7903134866937302,0.0
2019-04-22,1.0,-0.0,-0.368644187558294,-0.0,-0.6659223877222238,-0.7918091631101438,0.0
2019-04-23,1.0,-0.0,-0.3595835331960159,-0.0,-0.6602240343105443,-0.801783245393753,0.0
2019-04-24,1.0,-0.0,-0.3597807757166948,-0.0,-0.6464586846543001,-0.8043282743114109,0.0
2019-04-25,1.0,-0.0,-0.34478773185995376,-0.0,-0.6579466651632181,-0.8162316062468286,0.0
2019-04-26,1.0,-0.0,-0.36911347810530376,-0.0,-0.5931797539426967,-0.78999807337682,0.0
2019-04-29,1.0,-0.0,-0.36545024218405986,-0.0,-0.5925528401585205,-0.7940885072655218,0.0
2019-04-30,1.0,-0.0,-0.36682262395836224,-0.0,-0.5905982669361314,-0.811051742753523,0.0
2019-05-01,1.0,-0.0,-0.36049670159099734,-0.0,-0.5974277953323356,-0.8138477742668663,0.0
2019-05-02,1.0,-0.0,-0.3645977904846499,-0.0,-0.593710098262366,-0.8174374063176594,0.0
2019-05-03,1.0,-0.0,-0.3333149870658815,-0.0,-0.6033353514227531,-0.8152622598932248,0.0
2019-05-06,1.0,-0.0,-0.3125927554553949,-0.0,-0.6154290111581376,-0.8202605397680426,0.0
2019-05-07,1.0,-0.0,-0.31494246560294403,-0.0,-0.6127481943262022,-0.8186087386372999,0.0
2019-05-08,1.0,-0.0,-0.31888621180593585,-0.0,-0.6093801336107765,-0.8096594020370167,0.0
2019-05-09,1.0,-0.0,-0.3210090030742205,-0.0,-0.6043039086517348,-0.8195267896354853,0.0
2019-05-10,1.0,-0.0,-0.3198407249759715,-0.0,-0.6143347521625704,-0.811945626802142,0.0
2019-05-13,1.0,-0.0,-0.3198495084308233,-0.0,-0.6110836491459328,-0.8152358982808809,0.0
2019-05-14,1.0,-0.0,-0.28600598965423357,-0.0,-0.6256466104002177,-0.8109175061257827,0.0
2019-05-15,1.0,-0.0,-0.28446937719561016,-0.0,-0.6383813076985921,-0.8003594673347676,0.0
2019-05-16,1.0,-0.0,-0.28573762457114854,-0.0,-0.6359799597015738,-0.8011490497195448,0.0
2019-05-17,1.0,-0.0,-0.2752040621331659,-0.0,-0.6437716688051104,-0.8109524719499877,0.0
2019-05-20,1.0,-0.0,-0.27948374395012443,-0.0,-0.643159880779853,-0.8117634191025677,0.0
2019-05-21,1.0,-0.0,-0.28243753075619227,-0.0,-0.6397561375690306,-0.8116900869375034,0.0
2019-05-22,1.0,-0.0,-0.27549737647573236,-0.0,-0.6474639265413205,-0.809903804110188,0.0
2019-05-23,1.0,-0.0,-0.27882330447133374,-0.0,-0.667039960667559,-0.785528939389801,0.0
2019-05-24,1.0,-0.0,-0.2897319587628866,-0.0,-0.6728797250859107,-0.7865017182130584,0.0
2019-05-28,1.0,-0.0,-0.28080213462437764,-0.0,-0.6785409732346711,-0.7914615024894781,0.0
2019-05-29,1.0,-0.0,-0.2843993845477525,-0.0,-0.6778766897461259,-0.7852786020441807,0.0
2019-05-30,1.0,-0.0,-0.27800269905533065,-0.0,-0.6780963397504751,-0.7980665950590763,0.0
2019-05-31,1.0,-0.0,-0.2785964139146721,-0.0,-0.6727352852067094,-0.8029305643539814,0.0
2019-06-03,1.0,-0.0,-0.27947741776450935,-0.0,-0.6754950562844074,-0.7839007422420641,0.0
2019-06-04,1.0,-0.0,-0.267812123205086,-0.0,-0.662693193028609,-0.8098213307026197,0.0
2019-06-05,1.0,-0.0,-0.26190864157297267,-0.0,-0.6817663353430015,-0.7721199283037316,0.0
2019-06-06,1.0,-0.0,-0.26764314247669774,-0.0,-0.6557243403353352,-0.7940704910459524,0.0
2019-06-07,1.0,-0.0,-0.2714006195988913,-0.0,-0.654274688841785,-0.7918636882439263,0.0
2019-06-10,1.0,-0.0,-0.2766956049918611,-0.0,-0.637927292457949,-0.7983450895279436,0.0
2019-06-11,1.0,-0.0,-0.27874204254856083,-0.0,-0.6408944991566462,-0.8008596768050491,0.0
2019-06-12,1.0,-0.0,-0.2681877232867814,-0.0,-0.63562303778283,-0.8026956804157195,0.0
2019-06-13,1.0,-0.0,-0.26342835506031265,-0.0,-0.6347703791853735,-0.8064045004597825,0.0
2019-06-14,1.0,-0.0,-0.26983610116140233,-0.0,-0.6323130359274938,-0.8114077933355042,0.0
2019-06-17,1.0,-0.0,-0.2727791051259774,-0.0,-0.6290453953084275,-0.8131787576020851,0.0
2019-06-18,1.0,-0.0,-0.27837148746880763,-0.0,-0.6232233915590756,-0.8107844200933059,0.0
2019-06-19,1.0,-0.0,-0.27724758702960633,-0.0,-0.6242001952065936,-0.8097549072768679,0.0
2019-06-20,1.0,-0.0,-0.2807227278902323,-0.0,-0.6263279445727483,-0.8099714712674908,0.0
2019-06-21,1.0,-0.0,-0.28252474709017733,-0.0,-0.6286032851082345,-0.8083324268465136,0.0
2019-06-24,1.0,-0.0,-0.28122275501307764,-0.0,-0.626743679163034,-0.8165322580645162,0.0
2019-06-25,1.0,-0.0,-0.2726925906749871,-0.0,-0.6335122762078643,-0.8187862768073685,0.0
2019-06-26,1.0,-0.0,-0.27088165470570574,-0.0,-0.6328758152099763,-0.8249788522935028,0.0
2019-06-27,1.0,-0.0,-0.2748955003688222,-0.0,-0.6447285741605879,-0.8123924268502581,0.0
2019-06-28,1.0,-0.0,-0.26627186638648587,-0.0,-0.6502742679365773,-0.8124607701334498,0.0
2019-07-01,1.0,-0.0,-0.2564788770856659,-0.0,-0.6739124498211311,-0.8004587782298807,0.0
2019-07-02,1.0,-0.0,-0.2604959489319912,-0.0,-0.6648661919960717,-0.8026025042965873,0.0
2019-07-03,1.0,-0.0,-0.2603967951163678,-0.0,-0.661606802201995,-0.8032375865264076,0.0
2019-07-05,1.0,-0.0,-0.2527795945062132,-0.0,-0.6629060388053194,-0.809434270765206,0.0
2019-07-08,1.0,-0.0,-0.2568087020528339,-0.0,-0.6573430386303536,-0.8120552874785312,0.0
2019-07-09,1.0,-0.0,-0.2534927421770745,-0.0,-0.6568261662899316,-0.8130668046515427,0.0
2019-07-10,1.0,-0.0,-0.23992808694941573,-0.0,-0.668491732723162,-0.8155593691264199,0.0
2019-07-11,1.0,-0.0,-0.23875187355225505,-0.0,-0.6721351682790571,-0.8142798746423219,0.0
2019-07-12,1.0,-0.0,-0.23671957960083864,-0.0,-0.681079314945408,-0.8050208293625942,0.0
2019-07-15,1.0,-0.0,-0.2414234720292106,-0.0,-0.6788468350636258,-0.8045995803700373,0.0
2019-07-16,1.0,-0.0,-0.2498361908922136,-0.0,-0.6776509773943431,-0.8026646281533253,0.0
2019-07-17,1.0,-0.0,-0.24838815430007652,-0.0,-0.6803354824609332,-0.8032182275161185,0.0
2019-07-18,1.0,-0.0,-0.2484922908991677,-0.0,-0.6818665575112567,-0.7985264019647974,0.0
2019-07-19,1.0,-0.0,-0.25058682242480484,-0.0,-0.6805502483760031,-0.7982695561984825,0.0
2019-07-22,1.0,-0.0,-0.2572892255708758,-0.0,-0.6758678947081586,-0.7917597689247371,0.0
2019-07-23,1.0,-0.0,-0.2609928304664286,-0.0,-0.6734727257857863,-0.7915655753346237,0.0
2019-07-24,1.0,-0.0,-0.26125807066772005,-0.0,-0.6726509929986105,-0.7903942027406217,0.0
2019-07-25,1.0,-0.0,-0.24678152472714404,-0.0,-0.6920334231512478,-0.7829400397376228,0.0
2019-07-26,1.0,-0.0,-0.24997302255314557,-0.0,-0.6799665479659005,-0.7678051149239236,0.0
2019-07-29,1.0,-0.0,-0.2435350645143875,-0.0,-0.6840954489013659,-0.7717162446687901,0.0
2019-07-30,1.0,-0.0,-0.24231367709395288,-0.0,-0.676101303857917,-0.7644202393089017,0.0
2019-07-31,1.0,-0.0,-0.2506440532417346,-0.0,-0.6720963933018462,-0.7608415629025332,0.0
2019-08-01,1.0,-0.0,-0.2580316711770853,-0.0,-0.6675598188687335,-0.7538651161544438,0.0
2019-08-02,1.0,-0.0,-0.2514461703267274,-0.0,-0.6734600964113552,-0.7531869309051955,0.0
2019-08-05,1.0,-0.0,-0.2514094856379425,-0.0,-0.6745223780895123,-0.7461055444221776,0.0
2019-08-06,1.0,-0.0,-0.2543787810741553,-0.0,-0.6448894407312499,-0.7425038966528412,0.0
2019-08-07,1.0,-0.0,-0.255098814229249,-0.0,-0.6329117259552042,-0.7470619235836626,0.0
2019-08-08,1.0,-0.0,-0.2510077723620076,-0.0,-0.6327493083915163,-0.7509419048873666,0.0
2019-08-09,1.0,-0.0,-0.252428722280887,-0.0,-0.6369852164730728,-0.7505015839493135,0.0
2019-08-12,1.0,-0.0,-0.25217299410847793,-0.0,-0.6375525085202505,-0.7521862037991071,0.0
2019-08-13,1.0,-0.0,-0.2387937197172284,-0.0,-0.6434112632052741,-0.765469035452355,0.0
2019-08-14,1.0,-0.0,-0.24686799419754715,-0.0,-0.6274297771330608,-0.7632071739417118,0.0
2019-08-15,1.0,-0.0,-0.2593492113235141,-0.0,-0.6209129844353912,-0.7312493471221143,0.0
2019-08-16,1.0,-0.0,-0.26396695511228463,-0.0,-0.6129251522836003,-0.7374186295783116,0.0
2019-08-19,1.0,-0.0,-0.26207291965286283,-0.0,-0.6133277735790049,-0.7307341481848271,0.0
2019-08-20,1.0,-0.0,-0.2632003119719225,-0.0,-0.6109450149486546,-0.7256466917977382,0.0
2019-08-21,1.0,-0.0,-0.26329331046312177,-0.0,-0.610270804095847,-0.7252975726389105,0.0
2019-08-22,1.0,-0.0,-0.2639288584687978,-0.0,-0.6143475668248166,-0.714344974203417,0.0
2019-08-23,1.0,-0.0,-0.26402862773571206,-0.0,-0.6152370086090655,-0.7138263665594856,0.0
2019-08-26,1.0,-0.0,-0.25961513691748883,-0.0,-0.6112213091527345,-0.705195909219712,0.0
2019-08-27,1.0,-0.0,-0.2579972720487943,-0.0,-0.6085132665928918,-0.707028334662995,0.0
2019-08-28,1.0,-0.0,-0.26100151745068284,-0.0,-0.6058228955016589,-0.7051258969676707,0.0
2019-08-29,1.0,-0.0,-0.23802215230348142,-0.0,-0.6072442636789195,-0.7127362955004732,0.0
