Date,GDDY,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-11-13,1.0,-0.5563392279123651,-0.7767215237316434,-0.2878121912160551,-0.5076152509455177,-0.2787829227571638,0.0
2018-11-14,1.0,-0.5576077696370761,-0.7759413869483729,-0.2877491906628046,-0.5080252172431419,-0.27844607258476745,0.0
2018-11-15,1.0,-0.5579848557200355,-0.777065284125793,-0.28722968824612866,-0.5081519885394639,-0.28047615799167747,0.0
2018-11-16,1.0,-0.5591875812076865,-0.7815427750803529,-0.2881419681323942,-0.5100526567735759,-0.28034603022635574,0.0
2018-11-19,1.0,-0.5602778633268316,-0.7791123430174862,-0.29808712315641794,-0.5056975669849092,-0.27882147623447284,0.0
2018-11-20,1.0,-0.5728442639873375,-0.7870759066822656,-0.3054160071571124,-0.5058495630032345,-0.26973367283738214,0.0
2018-11-21,1.0,-0.584115671897485,-0.7856506544233537,-0.314534365791818,-0.5087370657164394,-0.2332625231275269,0.0
2018-11-23,1.0,-0.5835386721423682,-0.7756673511293634,-0.3177275838466804,-0.5116700889801505,-0.23367556468172482,0.0
2018-11-26,1.0,-0.583373246664386,-0.7780362641122135,-0.31710571330824494,-0.5103318508381799,-0.23226137529935,0.0
2018-11-27,1.0,-0.5841377421784075,-0.7788731430136235,-0.31714246594098716,-0.5110563428493188,-0.23180666803587321,0.0
2018-11-28,1.0,-0.5828928399807785,-0.7964577469623121,-0.3121438868675774,-0.5089929292235876,-0.23192833115947006,0.0
2018-11-29,1.0,-0.5848355580019265,-0.7976124948396863,-0.3142287051052704,-0.510011008669327,-0.23348699600935738,0.0
2018-11-30,1.0,-0.5851678591084205,-0.7978467253714915,-0.31387589433131535,-0.5102504127682994,-0.23259493670886078,0.0
2018-12-03,1.0,-0.5855641688199827,-0.803755383290267,-0.3031180017226529,-0.516244616709733,-0.23665805340223944,0.0
2018-12-04,1.0,-0.5833275992568637,-0.8045138649969037,-0.30410101149108926,-0.5141058281153238,-0.23439757792609922,0.0
2018-12-06,1.0,-0.5691056910569106,-0.7487401733521468,-0.3441174494389572,-0.5013102197137674,-0.19629778942417525,0.0
2018-12-07,1.0,-0.5740118311374025,-0.7478152729228287,-0.3482791072869051,-0.5004033342296317,-0.19057542350094112,0.0
2018-12-10,1.0,-0.563369474562135,-0.7509924937447873,-0.34602168473728107,-0.499349457881568,-0.17638031693077563,0.0
2018-12-11,1.0,-0.5683114803322991,-0.7478730857771995,-0.35011510359323395,-0.5004504053648283,-0.1695859606979615,0.0
2018-12-12,1.0,-0.5660989727975374,-0.7524341687021112,-0.34583598219961853,-0.5038310971325325,-0.17773613945862748,0.0
2018-12-13,1.0,-0.567162678463704,-0.7558147328909445,-0.3440579127287352,-0.50372008847778,-0.18067564850191034,0.0
2018-12-14,1.0,-0.5665120656046245,-0.7706190764266988,-0.3365597902802984,-0.5021845802245076,-0.18501714055253074,0.0
2018-12-17,1.0,-0.5586047446722959,-0.7724835812893714,-0.3284077201447527,-0.4936670687575392,-0.1975606487066077,0.0
2018-12-18,1.0,-0.5547926943074257,-0.7658645513931476,-0.3231569124116785,-0.49156779096120523,-0.19754032795627252,0.0
2018-12-19,1.0,-0.5607429886284055,-0.7648981225197584,-0.3221062460399506,-0.4897789041918164,-0.1972854903791643,0.0
2018-12-20,1.0,-0.5475739762877354,-0.7471023878316895,-0.3424994188170436,-0.4939058815715187,-0.18996380060443027,0.0
2018-12-21,1.0,-0.5472134942946916,-0.7503224739540267,-0.34013560443194973,-0.4986274185546552,-0.17112617827021664,0.0
2018-12-24,1.0,-0.5360444839272202,-0.7382950021386504,-0.34659296548547364,-0.49271213766327776,-0.17665251867206266,0.0
2018-12-26,1.0,-0.5437644983173784,-0.7520828568628092,-0.3387133662234129,-0.4702192308948933,-0.16244649916685724,0.0
2018-12-27,1.0,-0.5147817776361899,-0.7282892640968461,-0.3424020388658809,-0.43093341828607834,-0.16932143994902835,0.0
2018-12-28,1.0,-0.5111026155659626,-0.7351619994265507,-0.3397368504890248,-0.43225333715632863,-0.16760648634872088,0.0
2018-12-31,1.0,-0.5099732347693092,-0.736617384654601,-0.3400777466224828,-0.4321628855467754,-0.1674738720367066,0.0
2019-01-02,1.0,-0.5101852147024132,-0.7370333769007618,-0.34097357263540434,-0.43265644426025696,-0.16701201823456277,0.0
2019-01-03,1.0,-0.5158603011855175,-0.7310797821211151,-0.37298942646587635,-0.45110541493111184,-0.1330342838833707,0.0
2019-01-04,1.0,-0.5089967720285085,-0.73390009268433,-0.37297452778931894,-0.4474096327782927,-0.13269839240627698,0.0
2019-01-07,1.0,-0.48838088040808614,-0.7121985011650608,-0.39586875747843064,-0.43825177907928714,-0.11408149127778827,0.0
2019-01-08,1.0,-0.4889489734964001,-0.7045933285125915,-0.3980255918508504,-0.44068915647498974,-0.1117049706039551,0.0
2019-01-09,1.0,-0.48448612247466805,-0.6904776889672101,-0.39401472716974,-0.44823462772987605,-0.1296179746994776,0.0
2019-01-10,1.0,-0.48509152670315153,-0.6883059696798138,-0.3943196829590489,-0.4491098949487325,-0.12842045668994148,0.0
2019-01-11,1.0,-0.4845928677095465,-0.6827924837115609,-0.3969657864089894,-0.45015894998583617,-0.13301438418683706,0.0
2019-01-14,1.0,-0.49026465028355387,-0.683396345305608,-0.3962192816635161,-0.4537492123503466,-0.12690611216131065,0.0
2019-01-15,1.0,-0.48314039680787313,-0.6798410245087216,-0.4026117402138599,-0.4518184398952781,-0.13683247642178975,0.0
2019-01-16,1.0,-0.47630309336865,-0.6860278119383217,-0.3922366222054047,-0.4478604988490524,-0.15085296250748903,0.0
2019-01-17,1.0,-0.48021424070573404,-0.6808443604284813,-0.3914933837429111,-0.44656584751102707,-0.1514807813484562,0.0
2019-01-18,1.0,-0.4718338880963703,-0.6744967506736408,-0.39324774132192103,-0.4519575210017435,-0.17850689491203042,0.0
2019-01-22,1.0,-0.48163886598591993,-0.7852476691824697,-0.3813661444789751,-0.5229276336652502,-0.0,0.0
2019-01-23,1.0,-0.4809184582114235,-0.7687317135224526,-0.3904401475639232,-0.5248696094644447,-0.015328838570156468,0.0
2019-01-24,1.0,-0.4869935762895121,-0.75939706162946,-0.39006550912675697,-0.5328499650193983,-0.01074858487565986,0.0
2019-01-25,1.0,-0.49768115942028984,-0.7778743961352657,-0.36579710144927535,-0.5792592592592593,-0.0,0.0
2019-01-28,1.0,-0.4939374395356337,-0.7659142212189617,-0.3798774588842309,-0.5850370848113512,-0.0,0.0
2019-01-29,1.0,-0.4904898763199535,-0.7586785933412988,-0.386217586463009,-0.5938579778473859,-0.0,0.0
2019-01-30,1.0,-0.4918313315252486,-0.7587175513366913,-0.3856709285806535,-0.5925029058504456,-0.0,0.0
2019-01-31,1.0,-0.4779772668561096,-0.770408163265306,-0.3875613536553862,-0.5931929733918884,-0.0,0.0
2019-02-01,1.0,-0.48131733040018115,-0.7705994629743457,-0.38342337679143346,-0.5997541328329721,-0.0,0.0
2019-02-04,1.0,-0.4836089446943464,-0.7716255137374195,-0.38024659396136046,-0.6006601728099414,-0.0,0.0
2019-02-05,1.0,-0.48311183144246356,-0.7813938411669368,-0.3630794165316045,-0.61387358184765,-0.0,0.0
2019-02-06,1.0,-0.4719701879455606,-0.7877835385612444,-0.3705767984445885,-0.6101101749837978,-0.0,0.0
2019-02-07,1.0,-0.4712837290661139,-0.7853001198535843,-0.37326293284959994,-0.6094716724433935,-0.0,0.0
2019-02-08,1.0,-0.4914133529249701,-0.7381455291272538,-0.44142406710135607,-0.3901796920439587,-0.0,0.0
2019-02-11,1.0,-0.49106158932288474,-0.7230623239867761,-0.445053263132117,-0.4019223705154891,-0.0,0.0
2019-02-12,1.0,-0.49627060376316023,-0.7256821879124589,-0.43325455047730127,-0.41425458117192054,-0.0,0.0
2019-02-13,1.0,-0.48573709583320535,-0.7352227715171799,-0.4371910215862683,-0.412442042558418,-0.0,0.0
2019-02-14,1.0,-0.48411404668901675,-0.7176514009780703,-0.4451450189155107,-0.42881309014855595,-0.0,0.0
2019-02-15,1.0,-0.48484662199545087,-0.71073338661093,-0.44774697239810657,-0.430380524989242,-0.0,0.0
2019-02-19,1.0,-0.4840009845547967,-0.7061719278813612,-0.4494184973232417,-0.43711156236539295,-0.0,0.0
2019-02-20,1.0,-0.48459952613926577,-0.7174682297916859,-0.4470291393581341,-0.42795162928090097,-0.0,0.0
2019-02-21,1.0,-0.4911220828605599,-0.6918335428869331,-0.4503971296267902,-0.43328528933729954,-0.0,0.0
2019-02-22,1.0,-0.4469767441860465,-0.7042790697674418,-0.49010852713178293,-0.4594108527131782,-0.0,0.0
2019-02-25,1.0,-0.4306782825140012,-0.7017112632233976,-0.5008089607965152,-0.47822028624766644,-0.0,0.0
2019-02-26,1.0,-0.42780249525528147,-0.7038984474658536,-0.5053980896674031,-0.4742229551040727,-0.0,0.0
2019-02-27,1.0,-0.42805173807599023,-0.7030968223369193,-0.5056899446551831,-0.4723897767551769,-0.0,0.0
2019-02-28,1.0,-0.42148168891378074,-0.7069915056473444,-0.5052739662092784,-0.47776844332431,-0.0,0.0
2019-03-01,1.0,-0.4278624047946061,-0.7153514795854664,-0.48820077412910484,-0.49007366712448497,-0.0,0.0
2019-03-04,1.0,-0.4180090356753388,-0.7192085994703225,-0.49571584358934406,-0.4828477956067923,-0.0,0.0
2019-03-05,1.0,-0.42872762487894783,-0.7155040454843647,-0.48605166973852737,-0.49364281028396484,-0.0,0.0
2019-03-06,1.0,-0.4303789559186479,-0.712487112999469,-0.4855821800118717,-0.49567309194289105,-0.0,0.0
2019-03-07,1.0,-0.4347676956657312,-0.6928593701278454,-0.49120673526660436,-0.4993140006236358,-0.0,0.0
2019-03-08,1.0,-0.4050351141208929,-0.6840983195385001,-0.5361800852771508,-0.5098444946074742,-0.0,0.0
2019-03-11,1.0,-0.38148977082873625,-0.6878290199539766,-0.5601929199634335,-0.5227437505910538,-0.0,0.0
2019-03-12,1.0,-0.3633916128214874,-0.6620739896110478,-0.6009755479538832,-0.5409223362473077,-0.0,0.0
2019-03-13,1.0,-0.3657189998730804,-0.661314887676101,-0.6044548800609214,-0.5415027287726869,-0.0,0.0
2019-03-14,1.0,-0.3624928711741968,-0.6663075850706546,-0.602750142576516,-0.5367847411444141,-0.0,0.0
2019-03-15,1.0,-0.36114794468649364,-0.6679926753804382,-0.6005240891583001,-0.5274988949927385,-0.0,0.0
2019-03-18,1.0,-0.3507012756235324,-0.6748429269531002,-0.6184552897125087,-0.5291933743732945,-0.0,0.0
2019-03-19,1.0,-0.3377148313176321,-0.6780076384468492,-0.6256842775302355,-0.5413112667091026,-0.0,0.0
2019-03-20,1.0,-0.34381177070713514,-0.6694828795511063,-0.6278773193904228,-0.5470254415609259,-0.0,0.0
2019-03-21,1.0,-0.34604956779688045,-0.6662307422410768,-0.6283053172147618,-0.549137188606424,-0.0,0.0
2019-03-22,1.0,-0.33501283697047496,-0.6598844672657252,-0.645186136071887,-0.5691270860077022,-0.0,0.0
2019-03-25,1.0,-0.3282464636166688,-0.6251433668918058,-0.6776793679113038,-0.5548935899069708,-0.0,0.0
2019-03-26,1.0,-0.31332352564922605,-0.6300690802097991,-0.703242932071127,-0.5515223231418702,-0.0,0.0
2019-03-27,1.0,-0.3119541921243722,-0.6231406544896196,-0.7079108153929816,-0.5558683343463101,-0.0,0.0
2019-03-28,1.0,-0.2991625758013283,-0.6186992652485,-0.7243879744601662,-0.5582827991144479,-0.00798921936663779,0.0
2019-03-29,1.0,-0.2921413214388858,-0.6208644867310593,-0.7336585052786958,-0.5554985078458429,-0.006738760709816128,0.0
2019-04-01,1.0,-0.2859482371074434,-0.6285723460278724,-0.7331577933337615,-0.560368633999101,-0.0030505426754864817,0.0
2019-04-02,1.0,-0.2790012804097311,-0.6261843790012803,-0.7492957746478873,-0.5465749039692702,-0.0,0.0
2019-04-03,1.0,-0.28322237869670974,-0.623703751120215,-0.7459672257073359,-0.5477211624631929,-0.0,0.0
2019-04-04,1.0,-0.29394812680115273,-0.6245917387127762,-0.7351905219340378,-0.5483189241114312,-0.0,0.0
2019-04-05,1.0,-0.29567030147530465,-0.6165169980756895,-0.7480115458627324,-0.5469531751122514,-0.0,0.0
2019-04-08,1.0,-0.2964862785329572,-0.6097076173377789,-0.7509617850730957,-0.5487945627083868,-0.0,0.0
2019-04-09,1.0,-0.30996724680495796,-0.5962365936677158,-0.7530344871877208,-0.5518913364588016,-0.0,0.0
2019-04-10,1.0,-0.31096368938884084,-0.5884690574624235,-0.7616254847290326,-0.5437297695734385,-0.0,0.0
2019-04-11,1.0,-0.31449363639278044,-0.5850030455550925,-0.7627993460071171,-0.5435834962972461,-0.0,0.0
2019-04-12,1.0,-0.3096772094234024,-0.5943967200312378,-0.7425810230378759,-0.6072823115970324,-0.0,0.0
2019-04-15,1.0,-0.30180693472244835,-0.6009116067068209,-0.7491453687123556,-0.6038743285039884,-0.0,0.0
2019-04-16,1.0,-0.3090271007993761,-0.6009943458763891,-0.7566127250276207,-0.5828621563657633,-0.0,0.0
2019-04-17,1.0,-0.30521083750243655,-0.5812162952374765,-0.769118315898902,-0.593106360860243,-0.0,0.0
2019-04-18,1.0,-0.2990763626902563,-0.5904123845453364,-0.7680824769090673,-0.5946728242487317,-0.0,0.0
2019-04-22,1.0,-0.3082392850153304,-0.5872855372170396,-0.758855763585361,-0.6044751777676299,-0.002935612238241242,0.0
2019-04-23,1.0,-0.3124449231371781,-0.5879434707399066,-0.7601096641535299,-0.6032833969777082,-0.0,0.0
2019-04-24,1.0,-0.3034469277383202,-0.5864664103733629,-0.7716166025933408,-0.5964683651527986,-0.0,0.0
2019-04-25,1.0,-0.3167750072766081,-0.5906988777853239,-0.7565408621972123,-0.570033310694997,-0.0,0.0
2019-04-26,1.0,-0.31999870537592645,-0.5808330905913195,-0.7560928245460724,-0.5796679289251383,-0.0,0.0
2019-04-29,1.0,-0.32119290982015786,-0.5787618061845,-0.7560163022383232,-0.5786000776297063,-0.0,0.0
2019-04-30,1.0,-0.32211554003814696,-0.5705233892606602,-0.7613551870171015,-0.5787993405101348,-0.0,0.0
2019-05-01,1.0,-0.33329023081399106,-0.5546647701558156,-0.7599728454128144,-0.5847611042865455,-0.0,0.0
2019-05-02,1.0,-0.33499127963309866,-0.5541954654092113,-0.7599315289709967,-0.5806472450100122,-0.0,0.0
2019-05-03,1.0,-0.3376246249153035,-0.5463814409705418,-0.7633013906365954,-0.5792275675152454,-0.0,0.0
2019-05-06,1.0,-0.3232977930453382,-0.49139579349904394,-0.7921379265644748,-0.6085167060958615,-0.025439932592280518,0.0
2019-05-07,1.0,-0.3139026522879627,-0.4901065449010654,-0.8058551118883384,-0.6020920366592182,-0.02652287962693092,0.0
2019-05-08,1.0,-0.3164655005486348,-0.47963596462918734,-0.8094623378299877,-0.5795197831278642,-0.04218033950816497,0.0
2019-05-09,1.0,-0.3200412956510517,-0.47799716092399014,-0.8101690540714931,-0.5806233062330622,-0.037391921538263,0.0
2019-05-10,1.0,-0.3203329139649666,-0.47807993806251814,-0.8102196845059518,-0.5800509693861092,-0.037259266427949286,0.0
2019-05-13,1.0,-0.3316873224890266,-0.4787632326361993,-0.7973470178156468,-0.5776852569067906,-0.041989413891040536,0.0
2019-05-14,1.0,-0.30391967561305266,-0.4467400399047435,-0.832850614661775,-0.5799382120100406,-0.054675934865160584,0.0
2019-05-15,1.0,-0.28191986590594076,-0.4475711568836025,-0.8550430325887245,-0.5963962221577539,-0.042484608193920644,0.0
2019-05-16,1.0,-0.2794862693213721,-0.4483526412598019,-0.8590790280422086,-0.5980831908096421,-0.041982639000935816,0.0
2019-05-17,1.0,-0.2787736153201367,-0.44999677606551036,-0.8548262299310078,-0.5920755690244375,-0.04826229931007802,0.0
2019-05-20,1.0,-0.28155840805005483,-0.45165451848029414,-0.8551248145520222,-0.5894665548603496,-0.04737792685286719,0.0
2019-05-21,1.0,-0.27804280556988137,-0.45564724084579683,-0.8605273336771531,-0.5831936565239815,-0.0458677153171738,0.0
2019-05-22,1.0,-0.2739885139059173,-0.453991095050655,-0.8651029231464153,-0.5849196618700394,-0.04842872814093051,0.0
2019-05-23,1.0,-0.2740229588546369,-0.448213594737521,-0.8572488069134527,-0.5902553850122533,-0.05478524442151426,0.0
2019-05-24,1.0,-0.2658602496461202,-0.4361729507141938,-0.8742761549350148,-0.5872152876077724,-0.05359670570068203,0.0
2019-05-28,1.0,-0.2696340129928604,-0.432784460024442,-0.8715507815012543,-0.5863510645140542,-0.055702064707017426,0.0
2019-05-29,1.0,-0.2827906976744186,-0.43659983961507615,-0.8691900561347232,-0.5829350441058541,-0.03618283881315156,0.0
2019-05-30,1.0,-0.2827761021626131,-0.437175126740679,-0.8685747288712058,-0.5846114355387281,-0.03548739010460117,0.0
2019-05-31,1.0,-0.28053949903660885,-0.44283879254977515,-0.8615606936416184,-0.5843609505459216,-0.0420038535645472,0.0
2019-06-03,1.0,-0.27402123848515864,-0.4503262538382805,-0.8886258955987718,-0.5829388433981577,-0.002686796315250768,0.0
2019-06-04,1.0,-0.3632197263103537,-0.3968822618125484,-0.871837077201136,-0.5955331784146656,-0.0,0.0
2019-06-05,1.0,-0.3522661709083916,-0.38271684082312973,-0.8872363613052119,-0.583114302198859,-0.0,0.0
2019-06-06,1.0,-0.3548211483651968,-0.3904313574791046,-0.8746277260063406,-0.5824767028533,-0.0,0.0
2019-06-07,1.0,-0.3543561819346573,-0.40233824471492635,-0.8699551569506727,-0.5763933376040999,-0.0,0.0
2019-06-10,1.0,-0.34446790810776223,-0.4078197990657196,-0.8728162795162219,-0.5744864657323863,-0.0,0.0
2019-06-11,1.0,-0.3378045266831002,-0.4068252392995486,-0.8822230047699844,-0.5744469699394948,-0.0,0.0
2019-06-12,1.0,-0.33470015376729884,-0.4107188621219887,-0.8873654536135316,-0.5707009226037929,-0.0,0.0
2019-06-13,1.0,-0.3415400397512342,-0.4091171379111368,-0.8795922292748606,-0.575527345002244,-0.0,0.0
2019-06-14,1.0,-0.3405948217780487,-0.39532869196958514,-0.8899226795854855,-0.5824697616221245,-0.0,0.0
2019-06-17,1.0,-0.3401559141509737,-0.40130249270154955,-0.88871066054987,-0.5779410349363191,-0.0,0.0
2019-06-18,1.0,-0.34124923885523833,-0.40274973560234595,-0.8826074415921547,-0.5782456815049836,-0.0,0.0
2019-06-19,1.0,-0.33780323881456825,-0.3986430263073673,-0.890770018562376,-0.5731613646546758,-0.0,0.0
2019-06-20,1.0,-0.3374747830542124,-0.4002049377181466,-0.891639181529988,-0.572832943738192,-0.0,0.0
2019-06-21,1.0,-0.33842312493997884,-0.4066071257082493,-0.8885687762092256,-0.5675277697749608,-0.0,0.0
2019-06-24,1.0,-0.3402203856749311,-0.40274841437632136,-0.8884617848677044,-0.5718816067653276,-0.0,0.0
2019-06-25,1.0,-0.3386295928500496,-0.3962264150943396,-0.8911810872281128,-0.5773136432072268,-0.0,0.0
2019-06-26,1.0,-0.33602029674352885,-0.39581861391226153,-0.890166356220695,-0.5894726700494572,-0.0,0.0
2019-06-27,1.0,-0.32256195687158035,-0.3985838429353074,-0.9027357579658836,-0.5946572256195688,-0.0,0.0
2019-06-28,1.0,-0.31792690001933865,-0.41249274801779157,-0.9015664281570297,-0.5911171275704249,-0.0,0.0
2019-07-01,1.0,-0.32770836017003735,-0.4087981450470179,-0.8970436686847868,-0.5868543089011979,-0.0,0.0
2019-07-02,1.0,-0.3199498117942284,-0.4138596660554001,-0.8980471640446547,-0.5853360357751826,-0.0,0.0
2019-07-03,1.0,-0.3179960745197722,-0.4189002220148653,-0.8953634286817466,-0.5853470188873515,-0.0,0.0
2019-07-05,1.0,-0.3193309745899003,-0.41463493084593117,-0.8958829205532325,-0.5866194917980058,-0.0,0.0
2019-07-08,1.0,-0.3186233515599871,-0.4172402701833387,-0.8937922161466709,-0.5868446445802509,-0.0,0.0
2019-07-09,1.0,-0.32145957241601025,-0.41774634303166697,-0.8925574666452338,-0.5831538337887799,-0.0,0.0
2019-07-10,1.0,-0.3274410233335476,-0.4024554862762743,-0.8863534100404963,-0.5977373529600822,-0.0,0.0
2019-07-11,1.0,-0.32530081719323084,-0.40360980631876975,-0.8898076056881796,-0.5985779550865453,-0.0,0.0
2019-07-12,1.0,-0.3211245808614908,-0.39727882383286045,-0.892281403146763,-0.6134253288625227,-0.0,0.0
2019-07-15,1.0,-0.3193793437853564,-0.4064328430580249,-0.8914174882818814,-0.6153547761435267,-0.0,0.0
2019-07-16,1.0,-0.31107460378817164,-0.41009534853755963,-0.8709251385130782,-0.629107073830692,-0.0,0.0
2019-07-17,1.0,-0.30907859952285766,-0.4202721000709266,-0.8663679154039591,-0.628215874653427,-0.0,0.0
2019-07-18,1.0,-0.3029785313648379,-0.41905744310489335,-0.8707691315840371,-0.6306814518728644,-0.0,0.0
2019-07-19,1.0,-0.312643085157837,-0.41695418050494953,-0.8607680650049979,-0.6340889304485215,-0.0,0.0
2019-07-22,1.0,-0.313871675703589,-0.41095404079524916,-0.8596372321198037,-0.6430092951200619,-0.0,0.0
2019-07-23,1.0,-0.3219082758843901,-0.4061235718678189,-0.8627698482053272,-0.6457908534809205,-0.0,0.0
2019-07-24,1.0,-0.32186883230336166,-0.4057009738894102,-0.8642055197851619,-0.6437700197366293,-0.0,0.0
2019-07-25,1.0,-0.3225900303872761,-0.396101377125493,-0.8689791168293787,-0.6450184263270189,-0.0,0.0
2019-07-26,1.0,-0.3215440320703479,-0.3945105392473814,-0.8692939350834089,-0.6475171343592396,-0.0,0.0
2019-07-29,1.0,-0.3204473463055143,-0.38887452324002847,-0.8697718016678518,-0.653177322386709,-0.0,0.0
2019-07-30,1.0,-0.3227256557032438,-0.3917725817405647,-0.8673716891433007,-0.6521781313670322,-0.0,0.0
2019-07-31,1.0,-0.3252727331585251,-0.3859376517432262,-0.8676960927130879,-0.6582499757210838,-0.0,0.0
2019-08-01,1.0,-0.334819553487771,-0.39365448612322707,-0.8452392491357307,-0.6572000904655746,-0.0,0.0
2019-08-02,1.0,-0.33206205559146734,-0.38051066580478343,-0.8680995475113121,-0.6513897866839043,-0.0,0.0
2019-08-05,1.0,-0.32797259827108144,-0.39122492252487356,-0.8752242701027565,-0.6677214157559942,-0.0,0.0
2019-08-06,1.0,-0.3323202614379085,-0.39473856209150326,-0.8754575163398693,-0.6654575163398693,-0.0,0.0
2019-08-07,1.0,-0.33051676888946885,-0.40718387054678323,-0.8591609030405845,-0.6655683152812214,-0.0,0.0
2019-08-08,1.0,-0.32597207724425886,-0.40592379958246344,-0.8535686325678498,-0.6765396659707724,-0.0,0.0
2019-08-09,1.0,-0.3208587365417045,-0.39758723569853416,-0.8483266312102736,-0.6637371902970554,-0.012420547412115708,0.0
2019-08-12,1.0,-0.3173890407392946,-0.40267473643108165,-0.83284524274372,-0.6683587140439933,-0.03270206950409996,0.0
2019-08-13,1.0,-0.31783801330952766,-0.4038305469891251,-0.8337932153871126,-0.6663528647946763,-0.024411621490017854,0.0
2019-08-14,1.0,-0.3142533570619641,-0.4083481637275522,-0.8355929461252226,-0.6626112279566413,-0.014949037372593432,0.0
