Date,IWF,IWM,MTUM,NTB,SPY,VLUE,VXX
2019-02-04,-0.0,-0.9992109038737447,-0.0,1.0,-0.6328909612625538,-0.9546628407460546,0.0
2019-02-05,-0.0,-0.9897886062343245,-0.0,1.0,-0.623217484772483,-0.969939089931924,0.0
2019-02-06,-0.0,-0.9714398055476122,-0.0,1.0,-0.6208893337146125,-0.9821632828138405,0.0
2019-02-07,-0.0,-0.970438947669431,-0.0,1.0,-0.6206033743208464,-0.9834858450100086,0.0
2019-02-08,-0.0,-0.978236786620448,-0.0,1.0,-0.6299181645999357,-0.9654433048636671,0.0
2019-02-11,-0.0,-0.9635875402792695,-0.0,1.0,-0.6329394915861081,-0.9838882921589689,0.0
2019-02-12,-0.0,-0.9640999892407559,-0.0,1.0,-0.640426066061758,-0.9818886059606212,0.0
2019-02-13,-0.0,-0.9788598659930487,-0.0,1.0,-0.6337382206456699,-0.9704396431258735,0.0
2019-02-14,-0.0,-0.9643818893397006,-0.0,1.0,-0.6494201285411656,-0.9766974255861549,0.0
2019-02-15,-0.0,-0.9705046581058235,-0.0,1.0,-0.6496528901838063,-0.9768353656343297,0.0
2019-02-19,-0.0,-0.9620585485147093,-0.0,1.0,-0.6575918866431707,-0.976695677191973,0.0
2019-02-20,-0.0,-0.9580952380952381,-0.0,1.0,-0.6599460916442048,-0.9758131176999101,0.0
2019-02-21,-0.0,-1.0429707391593872,-0.0,1.0,-0.7892201026283834,-1.0848838575737396,0.0
2019-02-22,-0.0,-1.0369152476022705,-0.0,1.0,-0.7963202192209825,-1.0813857897827361,0.0
2019-02-25,-0.0,-1.032258064516129,-0.0,1.0,-0.808534045813524,-1.0883265883462339,0.0
2019-02-26,-0.0,-1.0352159729591637,-0.0,1.0,-0.8094171284832764,-1.085721023464214,0.0
2019-02-27,-0.0,-1.039446257914815,-0.0,1.0,-0.8147245054469658,-1.0786172179179612,0.0
2019-02-28,-0.0,-1.0366856917929541,-0.0,1.0,-0.8141704388899823,-1.0853768943121431,0.0
2019-03-01,-0.0,-1.0416041090478072,-0.0,1.0,-0.833227973133149,-1.0762149348083763,0.0
2019-03-04,-0.0,-1.0346804808604873,-0.0,1.0,-0.8264394179057261,-1.0933248971844354,0.0
2019-03-05,-0.0,-1.0153396062307267,-0.0,1.0,-0.845971376611054,-1.0921957776547797,0.0
2019-03-06,-0.0,-1.0142309364746809,-0.0,1.0,-0.8471360240344705,-1.0916709491244023,0.0
2019-03-07,-0.0,-1.011179142800711,-0.0,1.0,-0.8484692869840017,-1.0906182105471065,0.0
2019-03-08,-0.0,-1.0099215045622982,-0.0,1.0,-0.8731720922819459,-1.1014463880145036,0.0
2019-03-11,-0.0,-1.0109346733668343,-0.0,1.0,-0.8851859296482412,-1.1239798994974874,0.0
2019-03-12,-0.0,-0.9883240087569934,-0.0,1.0,-0.9063082786021244,-1.1595313386848294,0.0
2019-03-13,-0.0,-1.003915810083211,-0.0,1.0,-0.9154837657040301,-1.1595692608908468,0.0
2019-03-14,-0.0,-1.0061549749317247,-0.0,1.0,-0.9119960869033547,-1.1579912770553948,0.0
2019-03-15,-0.0,-0.9986488699639697,-0.0,1.0,-0.9259335080248935,-1.169751064526695,0.0
2019-03-18,-0.0,-1.015787733509671,-0.0,1.0,-0.9389155232269796,-1.1782112745908415,0.0
2019-03-19,-0.0,-1.0179526514366268,-0.0,1.0,-0.940752104150255,-1.1874041212322235,0.0
2019-03-20,-0.0,-1.0262359153465552,-0.0,1.0,-0.9397530248222526,-1.1918423350380443,0.0
2019-03-21,-0.0,-1.026144062512989,-0.0,1.0,-0.9445529739390665,-1.1857516937528574,0.0
2019-03-22,-0.0,-1.0268450727930658,-0.0,1.0,-0.9978540772532188,-1.1829925103088446,0.0
2019-03-25,-0.0,-1.0100997401726595,-0.0,1.0,-0.9984913251194367,-1.1821724918280112,0.0
2019-03-26,-0.0,-1.0288088408975873,-0.0,1.0,-1.0026995107136831,-1.1864771385186434,0.0
2019-03-27,-0.0,-1.0271011862045676,-0.0,1.0,-1.0046857191101355,-1.189623876060619,0.0
2019-03-28,-0.0,-1.0254470135689224,-0.0,1.0,-1.0017753730396923,-1.1998562793253582,0.0
2019-03-29,-0.0,-1.0236716405292303,-0.0,1.0,-1.0018176438263515,-1.2016316523650505,0.0
2019-04-01,-0.0,-1.026908106278558,-0.0,1.0,-1.0007192418344897,-1.20320697241496,0.0
2019-04-02,-0.0,-1.03653910991234,-0.0,1.0,-1.0073331085637223,-1.1705579905596764,0.0
2019-04-03,-0.0,-1.0373997467285774,-0.0,1.0,-1.0050654284508231,-1.1787252005065427,0.0
2019-04-04,-0.0,-1.0348856829494644,-0.0,1.0,-0.9901290812452544,-1.1933687674006581,0.0
2019-04-05,-0.0,-1.0239290989660266,-0.0,1.0,-0.9976366322008863,-1.1987339101076178,0.0
2019-04-08,-0.0,-1.019401914884643,-0.0,1.0,-0.9992407946349489,-1.1991648740984437,0.0
2019-04-09,-0.0,-0.9816150414808021,-0.0,1.0,-1.0300996373035394,-1.1572101555008962,0.0
2019-04-10,-0.0,-0.9731811935201765,-0.0,1.0,-1.0348561196018822,-1.156373630949902,0.0
2019-04-11,-0.0,-0.9736184046011503,-0.0,1.0,-1.0393431691256148,-1.1547470200883554,0.0
2019-04-12,-0.0,-0.9715987173614291,-0.0,1.0,-1.0394786157498022,-1.1533336109607295,0.0
2019-04-15,-0.0,-0.971867434677352,-0.0,1.0,-1.0458302028549964,-1.1562734785875282,0.0
2019-04-16,-0.0,-0.969738709408131,-0.0,1.0,-1.0447449703648053,-1.1594456966357793,0.0
2019-04-17,-0.0,-0.9633626097867001,-0.0,1.0,-1.046047678795483,-1.172940192388122,0.0
2019-04-18,-0.0,-0.966431464239489,-0.0,1.0,-1.032399482276314,-1.1763600684731326,0.0
2019-04-22,-0.0,-0.9723921240050273,-0.0,1.0,-1.037494763301215,-1.1794721407624633,0.0
2019-04-23,-0.0,-0.9812387453410947,-0.0,1.0,-1.0353867414883369,-1.1711126931613551,0.0
2019-04-24,-0.0,-0.9792843691148777,-0.0,1.0,-1.033856455325382,-1.1718351119481063,0.0
2019-04-25,-0.0,-0.9755709197569663,-0.0,1.0,-1.0406452964592499,-1.174020532160067,0.0
2019-04-26,-0.0,-0.9571337172104927,-0.0,1.0,-1.1384516954574535,-1.1697163574322884,0.0
2019-04-29,-0.0,-0.9568406687137496,-0.0,1.0,-1.1384339815762539,-1.1694814056635963,0.0
2019-04-30,-0.0,-0.9483258072761352,-0.0,1.0,-1.137258243162648,-1.1744057254835136,0.0
2019-05-01,-0.0,-0.9399412190654683,-0.0,1.0,-1.148783916173276,-1.1707628743025087,0.0
2019-05-02,-0.0,-0.9424763689006216,-0.0,1.0,-1.135484969769224,-1.1798518266201141,0.0
2019-05-03,-0.0,-0.9525797793021175,-0.0,1.0,-1.1306292872054875,-1.1773678156022325,0.0
2019-05-06,-0.0,-0.9333758503401361,-0.0,1.0,-1.1363945578231294,-1.1819727891156464,0.0
2019-05-07,-0.0,-0.9322834645669292,-0.0,1.0,-1.1384549904234944,-1.1855288359225369,0.0
2019-05-08,-0.0,-0.9270925949447478,-0.0,1.0,-1.1273550954739828,-1.1794318133705914,0.0
2019-05-09,-0.0,-0.92588677968968,-0.0,1.0,-1.133978776476557,-1.1679279583985118,0.0
2019-05-10,-0.0,-0.9284929886805203,-0.0,1.0,-1.1318634904544687,-1.1633299543841866,0.0
2019-05-13,-0.0,-0.9236756847730047,-0.0,1.0,-1.120755669625952,-1.1630832667143518,0.0
2019-05-14,-0.0,-0.8847594473114699,-0.0,1.0,-1.1288496753787247,-1.1481604794406526,0.0
2019-05-15,-0.0,-0.8849277414518346,-0.009620590562658782,1.0,-1.13377202115697,-1.1364791137395363,0.0
2019-05-16,-0.0,-0.8891810668670174,-0.016654144753318306,1.0,-1.127848735286752,-1.1402871692127892,0.0
2019-05-17,-0.0,-0.8808777429467085,-0.026624869383490072,1.0,-1.1222152560083596,-1.150010449320794,0.0
2019-05-20,-0.0,-0.888428020780962,-0.02212166918049271,1.0,-1.1259007876654936,-1.1532176973353443,0.0
2019-05-21,-0.0,-0.8922695987913379,-0.0366375692462649,1.0,-1.113689776733255,-1.154146382407252,0.0
2019-05-22,-0.0,-0.8791476152523177,-0.0501698896765804,1.0,-1.1152732916649188,-1.1502579806199926,0.0
2019-05-23,-0.0,-0.8772239006377979,-0.042463914065122524,1.0,-1.117489090298758,-1.158778113460893,0.0
2019-05-24,-0.0,-0.8674845084575449,-0.042497069167643606,1.0,-1.117317032322894,-1.159604756322224,0.0
2019-05-28,-0.0,-0.870288155469928,-0.04104540123973865,1.0,-1.1173144580331713,-1.1597001172725752,0.0
2019-05-29,-0.0,-0.8715362076182503,-0.03842611971536208,1.0,-1.1182921724570951,-1.1575973210548347,0.0
2019-05-30,-0.0,-0.8696178742952599,-0.030235957402380456,1.0,-1.1159323449571936,-1.160367508874504,0.0
2019-05-31,-0.0,-0.8820697450496086,-0.017750240716707832,1.0,-1.1165906141415833,-1.1699669276175326,0.0
2019-06-03,-0.0,-0.8829867201202706,-0.019084607032489768,1.0,-1.1144241209387789,-1.1595673598930927,0.0
2019-06-04,-0.0,-0.88523835432972,-0.008245092704976352,1.0,-1.1076465910517725,-1.1842380613568826,0.0
2019-06-05,-0.0,-0.8719605650138768,-0.025226792593513108,1.0,-1.1039724949256453,-1.1411706225922704,0.0
2019-06-06,-0.0,-0.8762993332505074,-0.02170041827142088,1.0,-1.099929597879654,-1.143371847434464,0.0
2019-06-07,-0.0,-0.90616555107471,-0.019457032386812456,1.0,-1.0922130295597223,-1.1396499397164594,0.0
2019-06-10,-0.0,-0.9110049833887044,-0.01665282392026578,1.0,-1.079485049833887,-1.1456810631229237,0.0
2019-06-11,-0.0,-0.9146861924686193,-0.03497907949790795,1.0,-1.0772803347280335,-1.157154811715481,0.0
2019-06-12,-0.0,-0.9157529086800034,-0.034485644931782036,1.0,-1.0765464133255211,-1.1584079685276638,0.0
2019-06-13,-0.0,-0.9338139749339817,-0.05348535021167791,1.0,-1.065221947436811,-1.1391625099551494,0.0
2019-06-14,-0.0,-0.9264613450659962,-0.06385920804525455,1.0,-1.0694741252880788,-1.1304420699769537,0.0
2019-06-17,-0.0,-0.9183938366201901,-0.06716074195034125,1.0,-1.0794288824687015,-1.1220952141690743,0.0
2019-06-18,-0.0,-0.9099419114881524,-0.06531823310627273,1.0,-1.0804881106607045,-1.123281374064942,0.0
2019-06-19,-0.0,-0.9060766567960962,-0.07644826291863034,1.0,-1.0799099136672643,-1.1082704258247487,0.0
2019-06-20,-0.0,-0.9126622969982884,-0.07176554085083288,1.0,-1.0805327098902016,-1.1099236003840856,0.0
2019-06-21,-0.0,-0.9204194168268025,-0.07009775252736235,1.0,-1.0733561701061074,-1.1135433202439635,0.0
2019-06-24,-0.0,-0.9104833647206528,-0.0734881774429797,1.0,-1.072274534421427,-1.1287298598033062,0.0
2019-06-25,-0.0,-0.9008993934323363,-0.07441957749424806,1.0,-1.0764275256222546,-1.1314787701317714,0.0
2019-06-26,-0.0,-0.8978514888805126,-0.06721949993717803,1.0,-1.0722033756334548,-1.1508564727562087,0.0
2019-06-27,-0.0,-0.8894103842769141,-0.08469178225705065,1.0,-1.0717428655240329,-1.1447848133093073,0.0
2019-06-28,-0.0,-0.8582389937106919,-0.09463312368972747,1.0,-1.0919077568134172,-1.1480503144654088,0.0
2019-07-01,-0.0,-0.8414403032217309,-0.10873868182775322,1.0,-1.126384502000421,-1.1348494419877868,0.0
2019-07-02,-0.0,-0.8467558697298662,-0.10296221492889,1.0,-1.121812673567281,-1.136160902129092,0.0
2019-07-03,-0.0,-0.8472900185154015,-0.10259215620265949,1.0,-1.121528362228581,-1.1366773270493185,0.0
2019-07-05,-0.0,-0.8529770158410017,-0.09689482751376108,1.0,-1.116013277868818,-1.1359720996680531,0.0
2019-07-08,-0.0,-0.8594012076484401,-0.08700939282120095,1.0,-1.1085625628983562,-1.138250587051325,0.0
2019-07-09,-0.0,-0.8588250083808247,-0.08473013744552464,1.0,-1.1092440496144822,-1.1376131411330874,0.0
2019-07-10,-0.0,-0.8321482349004518,-0.07993140371423792,1.0,-1.1292036138531036,-1.1414170988790364,0.0
2019-07-11,-0.0,-0.84691184959182,-0.049517605343448505,1.0,-1.0930568153706606,-1.1335037519584399,0.0
2019-07-12,-0.0,-0.8386524090665125,-0.05086495190124272,1.0,-1.0981379794393293,-1.1410346393625366,0.0
2019-07-15,-0.0,-0.8516499401148143,-0.066493206128939,1.0,-1.0930491884524842,-1.1188204683434517,0.0
2019-07-16,-0.0,-0.8574794362005539,-0.07092960773777539,1.0,-1.0920100855619392,-1.112966560575373,0.0
2019-07-17,-0.0,-0.8660079378204067,-0.06718207375558127,1.0,-1.0907474780883082,-1.1103026294030098,0.0
2019-07-18,-0.0,-0.865342527976215,-0.061237973324524096,1.0,-1.094190031795846,-1.1085601024073997,0.0
2019-07-19,-0.0,-0.8664325552571782,-0.06486263168766783,1.0,-1.0915926461474903,-1.1084899814087998,0.0
2019-07-22,-0.0,-0.8624808829000125,-0.05795064688132931,1.0,-1.0906460546439052,-1.1223907741908816,0.0
2019-07-23,-0.0,-0.8622000082613904,-0.05576438514602008,1.0,-1.089016481473832,-1.1236730141682845,0.0
2019-07-24,-0.0,-0.8623122627496287,-0.06110744347252022,1.0,-1.0854926555537217,-1.117139792044892,0.0
2019-07-25,-0.0,-0.8400643537807846,-0.07318179943071655,1.0,-1.106224990718205,-1.105812466482406,0.0
2019-07-26,-0.0,-0.8369291695887134,-0.06860278041334929,1.0,-1.1101852233818739,-1.1095664370281755,0.0
2019-07-29,-0.0,-0.8236629250577747,-0.07077418289864641,1.0,-1.111092769891053,-1.1212859029382634,0.0
2019-07-30,-0.0,-0.8333678241794628,-0.073548280286412,1.0,-1.1130334009353917,-1.118952030131203,0.0
2019-07-31,-0.0,-0.8306053951021423,-0.07566402850868105,1.0,-1.1144905316371774,-1.1229436870675011,0.0
2019-08-01,-0.0,-0.8505590062111802,-0.07163561076604555,1.0,-1.1084886128364388,-1.110103519668737,0.0
2019-08-02,-0.0,-0.8500580046403712,-0.06608385813722241,1.0,-1.1127775936360622,-1.1142691415313226,0.0
2019-08-05,-0.0,-0.8479844383743067,-0.05881135667577187,1.0,-1.1150567006042547,-1.1168777419087823,0.0
2019-08-06,-0.0,-0.8422768202746199,-0.045715682679379054,1.0,-1.0739518396284071,-1.1125371796438903,0.0
2019-08-07,-0.0,-0.8566957935378988,-0.02938427148953465,1.0,-1.0621418410892096,-1.1159520422678317,0.0
2019-08-08,-0.0,-0.8566899691107136,-0.02853194602503658,1.0,-1.062510160949439,-1.1166476995610468,0.0
2019-08-09,-0.0,-0.842705259328132,-0.01920200509358451,1.0,-1.0504507418037758,-1.1301693818975622,0.0
2019-08-12,-0.0,-0.8382133193328218,-0.02827026372117443,1.0,-1.0542385202536246,-1.1179273858083276,0.0
2019-08-13,-0.0,-0.825716592652402,-0.022123536536132415,1.0,-1.0606378683891804,-1.1286637060960838,0.0
2019-08-14,-0.0,-0.8402369248126359,-0.019219921025062453,1.0,-1.0450076557337418,-1.1249093399951646,0.0
2019-08-15,-0.0,-0.864422274335228,-0.02798203426209309,1.0,-1.0250804880957114,-1.0572359791724633,0.0
2019-08-16,-0.0,-0.8616919774190984,-0.030531923352150755,1.0,-1.0252444939174685,-1.058082213564443,0.0
2019-08-19,-0.0,-0.8414474985169073,-0.030848329048843184,1.0,-1.0297409531342692,-1.0528771999209017,0.0
2019-08-20,-0.0,-0.8458017676767676,-0.029947916666666668,1.0,-1.0264362373737372,-1.043521148989899,0.0
2019-08-21,-0.0,-0.8482459597950336,-0.03279463933780055,1.0,-1.0236893969255025,-1.0369728025226645,0.0
2019-08-22,-0.0,-0.8502640081960753,-0.027149499566553707,1.0,-1.0224603987705887,-1.0405469304121682,0.0
2019-08-23,-0.0,-0.84720908230842,-0.027436140018921473,1.0,-1.0223115736360768,-1.0450173446862188,0.0
2019-08-26,-0.0,-0.830441056038685,-0.023047225363647002,1.0,-1.019030534648832,-1.0271809070701556,0.0
2019-08-27,-0.0,-0.8277003348648859,-0.018845884276925472,1.0,-1.0157308620823924,-1.0314617241647848,0.0
2019-08-28,-0.0,-0.7994222361024359,-0.0450109306683323,1.0,-1.035993129294191,-1.023422860712055,0.0
2019-08-29,-0.0,-0.77828125,-0.059101562499999996,1.0,-1.0496875,-1.0191796874999999,0.0
2019-08-30,-0.0,-0.7730922129550238,-0.059825395588120674,1.0,-1.0503936394107103,-1.014147634266116,0.0
2019-09-03,-0.0,-0.7754442019950125,-0.06027899002493766,1.0,-1.0561097256857856,-1.0046758104738156,0.0
2019-09-04,-0.0,-0.7682446912137153,-0.0609000584453536,1.0,-1.058133645041886,-1.0090785115916618,0.0
2019-09-05,-0.0,-0.7885964572270243,-0.06694057909221288,1.0,-1.0461645800224815,-0.9744176130857786,0.0
