Date,IWF,IWM,MBUU,MTUM,SPY,VLUE,VXX
2018-11-19,-0.48081794032248093,-1.9700994625316612,1.0,-0.0,-1.4844010625810835,-1.2424785321554332,0.0
2018-11-20,-0.4243461256416524,-1.9519677340503543,1.0,-0.0,-1.4789782449278905,-1.25574431679296,0.0
2018-11-21,-0.4315725928161787,-1.9376999698158768,1.0,-0.0,-1.468940537277392,-1.1986115303350438,0.0
2018-11-23,-0.43154528449888374,-1.9353768177155615,1.0,-0.0,-1.4688348518674954,-1.198153623363302,0.0
2018-11-26,-0.4301224440557332,-1.9425176428011341,1.0,-0.0,-1.465046142710658,-1.1941009711080284,0.0
2018-11-27,-0.4136507746605252,-1.9396422803134532,1.0,-0.0,-1.4501405754621044,-1.1785009271998563,0.0
2018-11-28,-0.41210045662100453,-1.9666546503244413,1.0,-0.0,-1.4488103821196827,-1.1806657053592886,0.0
2018-11-29,-0.35266985985453253,-1.9373780379634555,1.0,-0.0,-1.437585003843652,-1.1856779610904145,0.0
2018-11-30,-0.3533309667494971,-1.9397704413678853,1.0,-0.0,-1.4414270500532482,-1.1819311324103656,0.0
2018-12-03,-0.3517204682511529,-1.939399314177604,1.0,-0.0,-1.4404635213432657,-1.1806787276812107,0.0
2018-12-04,-0.33466886636813575,-1.9475606881923166,1.0,-0.0,-1.4333608296016966,-1.1764671223191137,0.0
2018-12-06,-0.31805807622504534,-1.8520303992740472,1.0,-0.0,-1.391220508166969,-1.1101973684210527,0.0
2018-12-07,-0.31057807082362304,-1.8576138236798725,1.0,-0.0,-1.396635025294151,-1.1191951344284659,0.0
2018-12-10,-0.2762464985994398,-1.8537815126050423,1.0,-0.0,-1.3834173669467786,-1.0887394957983194,0.0
2018-12-11,-0.26645715247769236,-1.8599809192435042,1.0,-0.0,-1.3831303664627645,-1.1024187664852125,0.0
2018-12-12,-0.2662213740458015,-1.860125729681185,1.0,-0.0,-1.383026493039964,-1.103502469690166,0.0
2018-12-13,-0.2656092366326645,-1.8524829055038672,1.0,-0.0,-1.3870642304674365,-1.0995964577962112,0.0
2018-12-14,-0.26546883773161145,-1.8622122403144301,1.0,-0.0,-1.3846153846153846,-1.1025266704098822,0.0
2018-12-17,-0.2240990990990991,-1.8783783783783783,1.0,-0.0,-1.3715653153153153,-1.156644144144144,0.0
2018-12-18,-0.2074966532797858,-1.862226684515841,1.0,-0.0,-1.3589357429718876,-1.1492079428826416,0.0
2018-12-19,-0.19141765895304425,-1.8786227813974388,1.0,-0.0,-1.3813749719164232,-1.1653560997528645,0.0
2018-12-20,-0.18943320514964052,-1.8536476620409073,1.0,-0.0,-1.378364821936131,-1.1517583458730425,0.0
2018-12-21,-0.17915417915417917,-1.8615828615828616,1.0,-0.0,-1.3888333888333888,-1.1204351204351204,0.0
2018-12-24,-0.14593524982135986,-1.828780300115429,1.0,-0.0,-1.3785521904029023,-1.1433518386192492,0.0
2018-12-26,-0.14309791768607621,-1.8455390637742617,1.0,-0.0,-1.333985755450443,-1.1142282390039688,0.0
2018-12-27,-0.056562726613488025,-1.7781518698850096,1.0,-0.0,-1.222003522221071,-1.1230187506474671,0.0
2018-12-28,-0.0512833781825709,-1.7832746843303666,1.0,-0.0,-1.2207617470503003,-1.1195404678120473,0.0
2018-12-31,-0.048899248899248904,-1.7892773892773892,1.0,-0.0,-1.2218596218596218,-1.12002072002072,0.0
2019-01-02,-0.04265010351966874,-1.7896997929606626,1.0,-0.0,-1.2198757763975154,-1.1237577639751553,0.0
2019-01-03,-0.053225055604406976,-1.7853411265711479,1.0,-0.0,-1.2266590803289712,-1.1072777116846844,0.0
2019-01-04,-0.02877845726912996,-1.7892491906058892,1.0,-0.0,-1.2139883858368876,-1.1069941929184437,0.0
2019-01-07,-0.0,-1.743020399979951,1.0,-0.0,-1.1991378878251717,-1.070121798406095,0.0
2019-01-08,-0.0,-1.7296311106668,1.0,-0.0,-1.2033889833050084,-1.0655303408977308,0.0
2019-01-09,-0.0,-1.7158104738154611,1.0,-0.0,-1.2010972568578553,-1.0706234413965086,0.0
2019-01-10,-0.0,-1.7232701255816283,1.0,-0.0,-1.2032321008655626,-1.0766998549056888,0.0
2019-01-11,-0.002435024598717885,-1.6713213735526513,1.0,-0.0,-1.1987278238831187,-1.0969537345326243,0.0
2019-01-14,-0.008847797991848096,-1.6663187195546276,1.0,-0.0,-1.1979322000198827,-1.0975743115617855,0.0
2019-01-15,-0.006482497257405006,-1.6662012566071607,1.0,-0.0,-1.198962800438815,-1.1148399321831055,0.0
2019-01-16,-0.0,-1.6688913238370355,1.0,-0.0,-1.18886343261281,-1.1228209981073813,0.0
2019-01-17,-0.0,-1.671254658385093,1.0,-0.0,-1.182807453416149,-1.1148819875776397,0.0
2019-01-18,-0.0010028078620136383,-1.6606498194945847,1.0,-0.0,-1.1985559566787003,-1.1538808664259927,0.0
2019-01-22,-0.0,-1.8202270275823103,1.0,-0.0,-1.2461862447994247,-1.0699573681236838,0.0
2019-01-23,-0.0,-1.767767150056567,1.0,-0.0,-1.259590661318523,-1.115036511364805,0.0
2019-01-24,-0.0,-1.7744931125212815,1.0,-0.0,-1.2617241913016561,-1.1229427849146159,0.0
2019-01-25,-0.0,-1.7839371916609197,1.0,-0.0,-1.3453928173571694,-1.1754283592382366,0.0
2019-01-28,-0.0,-1.7700870999329998,1.0,-0.0,-1.2620728753285573,-1.1216822140906044,0.0
2019-01-29,-0.0,-1.7528845656335699,1.0,-0.0,-1.2677083872302997,-1.153515806902261,0.0
2019-01-30,-0.0,-1.7509822167080231,1.0,-0.0,-1.2661290322580645,-1.1524503722084367,0.0
2019-01-31,-0.0,-1.7724591181949907,1.0,-0.0,-1.2219519768163942,-1.1804491823638998,0.0
2019-02-01,-0.0,-1.7656064745605442,1.0,-0.0,-1.230424248672612,-1.158822619722666,0.0
2019-02-04,-0.0,-1.7624471703948046,1.0,-0.0,-1.22997629110401,-1.1616843624368622,0.0
2019-02-05,-0.0,-1.748646558391338,1.0,-0.0,-1.225522041763341,-1.1817478731631863,0.0
2019-02-06,-0.0,-1.744622543950362,1.0,-0.0,-1.2414684591520166,-1.1845915201654602,0.0
2019-02-07,-0.0,-1.7421544566863347,1.0,-0.0,-1.2430682470889247,-1.2363845230014097,0.0
2019-02-08,-0.0,-1.7364981439849427,1.0,-0.0,-1.260730903957756,-1.2309300988131961,0.0
2019-02-11,-0.0,-1.7039205436487195,1.0,-0.0,-1.2632514375326713,-1.2602195504443283,0.0
2019-02-12,-0.0,-1.7014424337791767,1.0,-0.0,-1.2792027275111462,-1.2645685811696827,0.0
2019-02-13,-0.0,-1.7402542372881358,1.0,-0.0,-1.29375,-1.26260593220339,0.0
2019-02-14,-0.0,-1.6872578676431567,1.0,-0.0,-1.3424613914981693,-1.2772382317040811,0.0
2019-02-15,-0.0,-1.7113226612774557,1.0,-0.0,-1.3356911131202467,-1.2712864968356112,0.0
2019-02-19,-0.0,-1.697154041472704,1.0,-0.0,-1.3318345323741005,-1.2608971646212441,0.0
2019-02-20,-0.0,-1.6932076870136057,1.0,-0.0,-1.333368627243369,-1.2674572502514692,0.0
2019-02-21,-0.0,-1.689392335380055,1.0,-0.0,-1.3347977980097396,-1.2690027524878256,0.0
2019-02-22,-0.0,-1.65900362985954,1.0,-0.0,-1.3568309748014098,-1.24483139565469,0.0
2019-02-25,-0.0,-1.6520475561426684,1.0,-0.0,-1.3747952443857332,-1.2571730515191546,0.0
2019-02-26,-0.0,-1.6461554699456435,1.0,-0.0,-1.3770647527574016,-1.254103118898095,0.0
2019-02-27,-0.0,-1.6394271272114576,1.0,-0.0,-1.368523588879528,-1.2573715248525694,0.0
2019-02-28,-0.0,-1.63941244603559,1.0,-0.0,-1.3686953774876276,-1.2567652943034644,0.0
2019-03-01,-0.0,-1.640014738393515,1.0,-0.0,-1.3746183808821981,-1.2491314875250026,0.0
2019-03-04,-0.0,-1.634220772387667,1.0,-0.0,-1.3645164684836368,-1.2627591286962012,0.0
2019-03-05,-0.0,-1.605698335791026,1.0,-0.0,-1.3966715820518223,-1.2641141773751843,0.0
2019-03-06,-0.0,-1.603748749539304,1.0,-0.0,-1.4029379244984994,-1.25841099352393,0.0
2019-03-07,-0.0,-1.5564427168146242,1.0,-0.0,-1.445395808163051,-1.2511425119504123,0.0
2019-03-08,-0.0,-1.5489404641775983,1.0,-0.0,-1.4972648574008178,-1.2646980721227892,0.0
2019-03-11,-0.0,-1.5478119935170178,1.0,-0.0,-1.5268503511615343,-1.3278227984873043,0.0
2019-03-12,-0.0,-1.4712431434312714,1.0,-0.0,-1.551458208874165,-1.408298484766198,0.0
2019-03-13,-0.0,-1.4975644463904545,1.0,-0.0,-1.5630233703683432,-1.412621093536205,0.0
2019-03-14,-0.0,-1.5014226307725977,1.0,-0.0,-1.5598052090172903,-1.4104289778945065,0.0
2019-03-15,-0.0,-1.4912386706948642,1.0,-0.0,-1.5662730019225488,-1.4355396868992036,0.0
2019-03-18,-0.0,-1.536674132138858,1.0,-0.0,-1.6016237402015678,-1.4608062709966405,0.0
2019-03-19,-0.0,-1.5379946043165467,1.0,-0.0,-1.6026303956834533,-1.4799348021582734,0.0
2019-03-20,-0.0,-1.5603141420419233,1.0,-0.0,-1.6019549127069326,-1.4877676704898581,0.0
2019-03-21,-0.0,-1.5650351234987536,1.0,-0.0,-1.6035576705189212,-1.4964876501246318,0.0
2019-03-22,-0.0,-1.5525716886663632,1.0,-0.0,-1.6508875739644968,-1.486117432862995,0.0
2019-03-25,-0.0,-1.46796345086608,1.0,-0.0,-1.663097707270587,-1.47463422837603,0.0
2019-03-26,-0.0,-1.5190947666195194,1.0,-0.0,-1.6612729844413014,-1.4772842998585574,0.0
2019-03-27,-0.0,-1.4970879276222786,1.0,-0.0,-1.6783715012722644,-1.4789934973141081,0.0
2019-03-28,-0.0,-1.5000283816767894,1.0,-0.0,-1.6803655559970485,-1.4959414202191066,0.0
2019-03-29,-0.0,-1.4952321489385856,1.0,-0.0,-1.68021341809513,-1.5006243614485186,0.0
2019-04-01,-0.0,-1.5155983149265626,1.0,-0.0,-1.6864397130820903,-1.4908345667767278,0.0
2019-04-02,-0.0,-1.5339238062794527,1.0,-0.0,-1.7041957644921364,-1.4395049111451768,0.0
2019-04-03,-0.0,-1.5340582568032002,1.0,-0.0,-1.675981745450448,-1.4240802298721054,0.0
2019-04-04,-0.0,-1.5312782294489613,1.0,-0.0,-1.6964769647696478,-1.418134598012647,0.0
2019-04-05,-0.0,-1.517122513562387,1.0,-0.0,-1.7018535262206147,-1.4320185352622061,0.0
2019-04-08,-0.0,-1.5120590555618167,1.0,-0.0,-1.7011720951200269,-1.4218415417558885,0.0
2019-04-09,-0.0,-1.501752402487281,1.0,-0.0,-1.732617297908423,-1.4184850197851893,0.0
2019-04-10,-0.0,-1.4860350956384358,1.0,-0.0,-1.727472775489477,-1.4288777295040345,0.0
2019-04-11,-0.0,-1.4696285423958453,1.0,-0.0,-1.7499153212148582,-1.4257649316924468,0.0
2019-04-12,-0.0,-1.4703425701224675,1.0,-0.0,-1.7471076245837802,-1.4262091540154638,0.0
2019-04-15,-0.0,-1.4751809136137493,1.0,-0.0,-1.7421415649027587,-1.4362279511533242,0.0
2019-04-16,-0.0,-1.478351797422564,1.0,-0.0,-1.743499886954556,-1.4304205290526792,0.0
2019-04-17,-0.0,-1.2039640695176723,1.0,-0.0,-1.4958992384299943,-1.1819957039640696,0.0
2019-04-18,-0.0,-1.2045887234561874,1.0,-0.0,-1.4939711984378812,-1.183060776177691,0.0
2019-04-22,-0.0,-1.2062512247697432,1.0,-0.0,-1.5014207329022144,-1.1914070154810896,0.0
2019-04-23,-0.0,-1.1957128175011011,1.0,-0.0,-1.5043801693339205,-1.1939509616796358,0.0
2019-04-24,-0.0,-1.1906272882597022,1.0,-0.0,-1.4936783011959969,-1.1973151086160605,0.0
2019-04-25,-0.0,-1.2213620000986243,1.0,-0.0,-1.5281818630109967,-1.1816657626115687,0.0
2019-04-26,-0.0,-1.2255257793466912,1.0,-0.0,-1.5203599661910208,-1.2260229702182668,0.0
2019-04-29,-0.0,-1.2313128297004081,1.0,-0.0,-1.5239374937792376,-1.2213596098337811,0.0
2019-04-30,-0.0,-1.2253906638797651,1.0,-0.0,-1.5276201851298896,-1.2235990843037723,0.0
2019-05-01,-0.0,-1.2228531579996016,1.0,-0.0,-1.5564853556485354,-1.201783223749751,0.0
2019-05-02,-0.0,-1.2156911581569114,1.0,-0.0,-1.5497384806973846,-1.2159402241594022,0.0
2019-05-03,-0.0,-1.2432311144353028,1.0,-0.0,-1.5338319621042134,-1.2092246322612814,0.0
2019-05-06,-0.0,-1.1861718048488477,1.0,-0.0,-1.561009677741195,-1.2412950214506635,0.0
2019-05-07,-0.0,-1.1860940695296525,1.0,-0.0,-1.557783430595042,-1.2439523168237818,0.0
2019-05-08,-0.0,-1.170092624696617,1.0,-0.0,-1.5323691118926148,-1.2507305958690378,0.0
2019-05-09,-0.0,-1.169770206022187,1.0,-0.0,-1.5338748019017434,-1.2487618858954042,0.0
2019-05-10,-0.0,-1.1721916654278777,1.0,-0.0,-1.5398642287299935,-1.2431494970516823,0.0
2019-05-13,-0.0,-1.1675189911126558,1.0,-0.0,-1.5499230425500223,-1.247604389057147,0.0
2019-05-14,-0.0,-1.091728292276801,1.0,-0.0,-1.5659924580047992,-1.2396787305940546,0.0
2019-05-15,-0.0,-1.1002744559890218,1.0,-0.0,-1.584934326602627,-1.2157910213683591,0.0
2019-05-16,-0.0,-1.1067059690493735,1.0,-0.0,-1.5817243920412676,-1.22436747727831,0.0
2019-05-17,-0.0,-1.0991137370753323,1.0,-0.0,-1.5676514032496307,-1.2568685376661743,0.0
2019-05-20,-0.0,-1.0976018121829911,1.0,-0.0,-1.5690648544836756,-1.2577928793027033,0.0
2019-05-21,-0.0,-1.0988994719439373,1.0,-0.0,-1.5715836746779845,-1.2646202437941074,0.0
2019-05-22,-0.0,-1.0914426633785448,1.0,-0.0,-1.5781011097410604,-1.2625893958076448,0.0
2019-05-23,-0.0,-1.0840394088669951,1.0,-0.0,-1.581527093596059,-1.2605418719211823,0.0
2019-05-24,-0.0,-1.0762040635607812,1.0,-0.0,-1.583509617749791,-1.25980223348256,0.0
2019-05-28,-0.0,-1.0427236315086783,1.0,-0.0,-1.6133115759283985,-1.2888295505117935,0.0
2019-05-29,-0.0,-1.0631385775220714,1.0,-0.0,-1.638577522071223,-1.2581589128062693,0.0
2019-05-30,-0.0,-1.0667762175082163,1.0,-0.0,-1.6523752614281446,-1.2604322278657505,0.0
2019-05-31,-0.0,-1.0630293971101148,1.0,-0.0,-1.6608868958644745,-1.2586447433981067,0.0
2019-06-03,-0.0,-1.0698815482975665,1.0,-0.002081578034395599,-1.6610001486841453,-1.2231253407344997,0.0
2019-06-04,-0.0,-1.0633212674170676,1.0,-0.0,-1.6570139336539893,-1.2383101105766847,0.0
2019-06-05,-0.0,-1.0549386037865074,1.0,-0.020889388973142214,-1.6539797465877402,-1.1622719045056504,0.0
2019-06-06,-0.0,-1.0775432424508942,1.0,-0.00522818332844718,-1.6307045832111793,-1.1727254959444933,0.0
2019-06-07,-0.0,-1.1110513447432764,1.0,-0.0,-1.6121760391198043,-1.1667481662591688,0.0
2019-06-10,-0.0,-1.111523618777783,1.0,-0.0,-1.6057837917053392,-1.167651800107469,0.0
2019-06-11,-0.0,-1.110706911808082,1.0,-0.034853996657162524,-1.6119850555500934,-1.158391505260053,0.0
2019-06-12,-0.0,-1.1037865411026093,1.0,-0.034726309593878756,-1.6087404355503236,-1.1575436531292917,0.0
2019-06-13,-0.0,-1.1083746259137517,1.0,-0.04557719668351076,-1.5981945739096304,-1.1539518225972625,0.0
2019-06-14,-0.0,-1.1059157966965643,1.0,-0.04425819732392296,-1.598000294074401,-1.1530167132284468,0.0
2019-06-17,-0.0,-1.0930985431892872,1.0,-0.04733408544660814,-1.6183842644822681,-1.1462696816598814,0.0
2019-06-18,-0.0,-1.062064566774605,1.0,-0.05097635168285742,-1.6285447944264546,-1.1647532136198606,0.0
2019-06-19,-0.0,-1.0712636903884878,1.0,-0.0429252001375178,-1.6308629242178674,-1.1662983154069053,0.0
2019-06-20,-0.0,-1.0833210440937915,1.0,-0.037064346458241165,-1.6281767684215702,-1.1670845008110897,0.0
2019-06-21,-0.0,-1.1002270035530992,1.0,-0.031681800236873274,-1.6194729569680224,-1.1834780892222663,0.0
2019-06-24,-0.0,-1.0920675689024992,1.0,-0.03161118245579374,-1.6226909019065494,-1.1928776054529289,0.0
2019-06-25,-0.0,-1.043280407577781,1.0,-0.04298362764010486,-1.6528169362417768,-1.2072513231438888,0.0
2019-06-26,-0.0,-1.0373692077727952,1.0,-0.044095665171898356,-1.6816641753861485,-1.2193821624314898,0.0
2019-06-27,-0.0,-1.0199441563621858,1.0,-0.06212604706820902,-1.6763063422417233,-1.2277124052652573,0.0
2019-06-28,-0.0,-1.0081726217172473,1.0,-0.06518164150097175,-1.6825634125678977,-1.2273882493646284,0.0
2019-07-01,-0.0,-1.012091958598726,1.0,-0.06180334394904459,-1.682175557324841,-1.2200437898089171,0.0
2019-07-02,-0.0,-1.0192852527461602,1.0,-0.05720960286296535,-1.6763755653859536,-1.2175555445101645,0.0
2019-07-03,-0.0,-1.01948600685987,1.0,-0.05756325495849282,-1.6754486255405878,-1.2184222299547647,0.0
2019-07-05,-0.0,-1.1368806994453322,1.0,-0.0,-1.4796935226097583,-1.0840462536429443,0.0
2019-07-08,-0.0,-1.1391757416447614,1.0,-0.0,-1.4687852046564025,-1.0860401802478408,0.0
2019-07-09,-0.0,-1.1371356384223086,1.0,-0.0,-1.4629205071819584,-1.0787442099845599,0.0
2019-07-10,-0.0,-1.1152329075882794,1.0,-0.0,-1.483189331329827,-1.0972952667167544,0.0
2019-07-11,-0.0,-1.1123770067322631,1.0,-0.0,-1.5038369191657643,-1.091662351113413,0.0
2019-07-12,-0.0,-1.1150642383170972,1.0,-0.0,-1.509576921266883,-1.0815097181043813,0.0
2019-07-15,-0.0,-1.118003950710187,1.0,-0.0032452262251904803,-1.5112407111278336,-1.0707835575204592,0.0
2019-07-16,-0.0,-1.1211308683789631,1.0,-0.014112334180073386,-1.5073854548875718,-1.0614827359111865,0.0
2019-07-17,-0.0,-1.1453991816538205,1.0,-0.0026643829098867635,-1.5310210295936817,-1.0787896089066513,0.0
2019-07-18,-0.0,-1.143799913920903,1.0,-0.0,-1.5452154368514182,-1.0931567117784897,0.0
2019-07-19,-0.0,-1.1472968443231337,1.0,-0.0,-1.5534166546952068,-1.0878705166882152,0.0
2019-07-22,-0.0,-1.1408004606968039,1.0,-0.0,-1.5663691333141376,-1.0917074575295134,0.0
2019-07-23,-0.0,-1.165061966128475,1.0,-0.0,-1.6232656890337236,-1.1492124623512567,0.0
2019-07-24,-0.0,-1.1694915254237288,1.0,-0.0,-1.623226251478124,-1.1343614505321244,0.0
2019-07-25,-0.0,-1.1452835762111069,1.0,-0.008812524615990547,-1.647646711303663,-1.1214552973611658,0.0
2019-07-26,-0.0,-1.15554234180665,1.0,-0.0,-1.665328774589961,-1.134334274812943,0.0
2019-07-29,-0.0,-1.1303808768101566,1.0,-0.0,-1.668270184487205,-1.160682404284864,0.0
2019-07-30,-0.0,-1.1249007542675664,1.0,-0.0059051210797935695,-1.6635073441841999,-1.1679734021437078,0.0
2019-07-31,-0.0,-1.1212106152469934,1.0,-0.008001192724381274,-1.6653414173541397,-1.1751316966504324,0.0
2019-08-01,-0.0,-1.1394276077575516,1.0,-0.0,-1.659987103814295,-1.1606567134566739,0.0
2019-08-02,-0.0,-1.140755883526127,1.0,-0.0,-1.6629437574790586,-1.1823394495412844,0.0
2019-08-05,-0.0,-1.1357466063348416,1.0,-0.0,-1.6663517477997114,-1.170304808313858,0.0
2019-08-06,-0.0,-1.1309535452322739,1.0,-0.0,-1.590317848410758,-1.1687041564792175,0.0
2019-08-07,-0.0,-1.1561617145640526,1.0,-0.0,-1.5480759863614222,-1.1667316122747198,0.0
2019-08-08,-0.0,-1.1244785423159913,1.0,-0.0,-1.5003116758571085,-1.1701750179812993,0.0
2019-08-09,-0.0,-1.1054692964050916,1.0,-0.0,-1.3959061873455494,-1.1612346715158297,0.0
2019-08-12,-0.0,-1.1066281076542748,1.0,-0.0,-1.400671673119082,-1.1570968795186343,0.0
2019-08-13,-0.0,-1.0975552968568103,1.0,-0.0,-1.40046565774156,-1.1586030267753202,0.0
2019-08-14,-0.0,-1.1198771921663488,1.0,-0.0,-1.3797274038237892,-1.1522538028562126,0.0
2019-08-15,-0.0,-1.1636163982430454,1.0,-0.0,-1.3558748169838946,-1.0559571742313323,0.0
2019-08-16,-0.0,-1.163590565605679,1.0,-0.0,-1.3498053583695901,-1.0663613464621022,0.0
2019-08-19,-0.0,-1.1304347826086958,1.0,-0.0,-1.356094679932761,-1.0566989232656399,0.0
2019-08-20,-0.0,-1.145480930570042,1.0,-0.0,-1.3549952383111876,-1.034465557117591,0.0
2019-08-21,-0.0,-1.1687938736439056,1.0,-0.0,-1.3875011395751664,-1.0020056522928251,0.0
2019-08-22,-0.0,-1.1735540918523863,1.0,-0.0,-1.3152576017323832,-1.0226472976630876,0.0
2019-08-23,-0.0,-1.1715471732166223,1.0,-0.0,-1.315525876460768,-1.0249063754906826,0.0
2019-08-26,-0.0,-1.1617699589212358,1.0,-0.0,-1.298981961064476,-1.0043311305590283,0.0
2019-08-27,-0.0,-1.1565008025682182,1.0,-0.0,-1.2902175851614055,-1.0119939361512396,0.0
2019-08-28,-0.0,-1.1498975135905891,1.0,-0.0,-1.298948400320827,-1.0070849300418856,0.0
2019-08-29,-0.0,-1.1363170786016477,1.0,-0.0,-1.3118236472945892,-1.0052104208416834,0.0
2019-08-30,-0.0,-1.1466763333182293,1.0,-0.0,-1.3428338393221262,-1.0417327472925824,0.0
2019-09-03,-0.0,-1.1681861477752076,1.0,-0.0,-1.354469995917812,-1.0131083594139791,0.0
2019-09-04,-0.0,-1.129653226540457,1.0,-0.0,-1.3777191225994359,-1.0434604532629472,0.0
2019-09-05,-0.0,-1.1473449718130568,1.0,-0.0,-1.3873431533006002,-1.0115475541007457,0.0
2019-09-06,-0.0,-1.1476190476190475,1.0,-0.0,-1.3903401360544219,-0.99718820861678,0.0
2019-09-09,-0.0,-1.1535847004441222,1.0,-0.0,-1.3862956584791082,-0.9919786096256685,0.0
2019-09-10,-0.0,-1.1552733046042187,1.0,-0.0,-1.3757768201406215,-1.0050805171240644,0.0
2019-09-11,-0.0,-1.1375362056480813,1.0,-0.0,-1.377760680666184,-1.010363866763215,0.0
2019-09-12,-0.0,-1.1452049846487267,1.0,-0.0,-1.3677984468123532,-1.002076936969478,0.0
2019-09-13,-0.0,-1.142857142857143,1.0,-0.0,-1.358932535906846,-1.028997326808935,0.0
