Date,AB,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-10-17,1.0,-0.19157554737761773,-0.4435942919170793,-0.0,-0.5007810224775622,-0.5115829604723201,0.0
2018-10-18,1.0,-0.19087587375556025,-0.4421732683753442,-0.0,-0.5027006990044481,-0.5119942808726964,0.0
2018-10-19,1.0,-0.18700240696167375,-0.4415319914301584,-0.0,-0.5037162430237786,-0.5127621868966065,0.0
2018-10-22,1.0,-0.18690895605414426,-0.4314057905750841,-0.0,-0.511138777780721,-0.5194829276045667,0.0
2018-10-23,1.0,-0.1830955985868728,-0.43355380242781627,-0.0,-0.516508619544718,-0.5230961298377028,0.0
2018-10-24,1.0,-0.1817144373673036,-0.4316348195329087,-0.0,-0.5167728237791932,-0.5238057324840764,0.0
2018-10-25,1.0,-0.16822478717292527,-0.4130934350028725,-0.0,-0.5175223272575338,-0.512560714472241,0.0
2018-10-26,1.0,-0.1613765539435779,-0.40710077599854666,-0.0,-0.5187770885780282,-0.5080584464457191,0.0
2018-10-29,1.0,-0.16382945494299544,-0.40639804258420525,-0.0,-0.5241553438492373,-0.5085897235670779,0.0
2018-10-30,1.0,-0.151796875,-0.40750000000000003,-0.0,-0.5255208333333333,-0.5193489583333333,0.0
2018-10-31,1.0,-0.15419301337203276,-0.3966258940603296,-0.0,-0.5241266715040945,-0.5165077226080647,0.0
2018-11-01,1.0,-0.14375210334204871,-0.4046700665303269,-0.0,-0.5236480364492997,-0.5166325817391079,0.0
2018-11-02,1.0,-0.14707322731139005,-0.3885609712091141,-0.0,-0.5282367193339692,-0.5136737376601284,0.0
2018-11-05,1.0,-0.14458359101216245,-0.3954596990311276,-0.0,-0.5287827252112967,-0.5079880437023294,0.0
2018-11-06,1.0,-0.14176581412754535,-0.393888559114254,-0.0,-0.5323767001316231,-0.5128397037189976,0.0
2018-11-07,1.0,-0.14146416963318373,-0.3938760769746685,-0.0,-0.5316772429448485,-0.5125883506165196,0.0
2018-11-08,1.0,-0.1404766817994222,-0.39370099050763513,-0.0,-0.5323978539001237,-0.5128972348328518,0.0
2018-11-09,1.0,-0.140060357502128,-0.39374242306997864,-0.0,-0.5329257912249478,-0.5126776548273105,0.0
2018-11-12,1.0,-0.13961740203640852,-0.38375501388460354,-0.0,-0.5368199115499331,-0.5110048338990024,0.0
2018-11-13,1.0,-0.1259228980916128,-0.37950591421199187,-0.0,-0.5391513169659965,-0.510129525074726,0.0
2018-11-14,1.0,-0.12856630640782668,-0.37993648517133644,-0.0,-0.5416688009015008,-0.5109102084720586,0.0
2018-11-15,1.0,-0.1279991814600706,-0.38033969407070134,-0.0,-0.5439197830869187,-0.505678620760219,0.0
2018-11-16,1.0,-0.12343342370453732,-0.372346411581155,-0.0,-0.5460893140314083,-0.5158064351117704,0.0
2018-11-19,1.0,-0.12590489345918707,-0.3718056941140358,-0.0,-0.5448545775458522,-0.5154375463637991,0.0
2018-11-20,1.0,-0.10725110154598477,-0.36678297633904694,-0.0,-0.5476657412831419,-0.5252018439752439,0.0
2018-11-21,1.0,-0.11342762442122309,-0.36290261366799076,-0.0,-0.549072691850315,-0.5047946765174708,0.0
2018-11-23,1.0,-0.11316403081914031,-0.36856244931062443,-0.0,-0.5477747364152473,-0.5049675587996756,0.0
2018-11-26,1.0,-0.1124654722384126,-0.3726210689034743,-0.0,-0.54600745039406,-0.503053647905527,0.0
2018-11-27,1.0,-0.10430718706580776,-0.37756726032588106,-0.0,-0.5439686750031578,-0.5003663003663004,0.0
2018-11-28,1.0,-0.10392924826279216,-0.3805432722678459,-0.0,-0.5426910928616551,-0.4996841440303222,0.0
2018-11-29,1.0,-0.08416251033860497,-0.3741196521216071,-0.0,-0.5428456853555227,-0.5052006315947768,0.0
2018-11-30,1.0,-0.08397443929332163,-0.3740884600927202,-0.0,-0.5431650169151735,-0.5047237188322266,0.0
2018-12-03,1.0,-0.08333959570151048,-0.3741639738483505,-0.0,-0.5429723704316024,-0.5044713308784851,0.0
2018-12-04,1.0,-0.0831495589414595,-0.37399759422614276,-0.0,-0.5439053728949479,-0.5049619085805934,0.0
2018-12-06,1.0,-0.0782979562655622,-0.34662130513029116,-0.0,-0.5456203929689618,-0.4947365825999063,0.0
2018-12-07,1.0,-0.04150894139146326,-0.39830309359091504,-0.0,-0.6044641691685159,-0.5663490405952225,0.0
2018-12-10,1.0,-0.007091458963395558,-0.417275002607154,-0.0,-0.6240744603191156,-0.5587391803107727,0.0
2018-12-11,1.0,-0.0,-0.43189316160363167,-0.0,-0.6195993560136187,-0.5877959302172134,0.0
2018-12-12,1.0,-0.0,-0.4337327091433257,-0.0,-0.6193498902377741,-0.5917903144753895,0.0
2018-12-13,1.0,-0.0,-0.4372714262998887,-0.0,-0.618778820162188,-0.5940531086023215,0.0
2018-12-14,1.0,-0.0,-0.42349103638485197,-0.0,-0.6320409462183091,-0.5964251617693858,0.0
2018-12-17,1.0,-0.0,-0.43145182884378513,-0.0,-0.6526535639693676,-0.5935575429764901,0.0
2018-12-18,1.0,-0.0,-0.4339936651097869,-0.0,-0.6557685080796694,-0.5945133408493048,0.0
2018-12-19,1.0,-0.0,-0.4358201727245823,-0.0,-0.6576448115364955,-0.5969221663213968,0.0
2018-12-20,1.0,-0.0005913501599333386,-0.4343466924710373,-0.0,-0.6571513050022847,-0.5958659247910114,0.0
2018-12-21,1.0,-0.0,-0.4335911365643482,-0.0,-0.6590574571145663,-0.5835095137420719,0.0
2018-12-24,1.0,-0.0,-0.4277476707867269,-0.0,-0.6565044448597134,-0.5853599935929951,0.0
2018-12-26,1.0,-0.0,-0.42879145975515837,-0.0,-0.6472369015056961,-0.5794938524045994,0.0
2018-12-27,1.0,-0.0,-0.4347338935574229,-0.0,-0.6519674536481259,-0.5810057356275844,0.0
2018-12-28,1.0,-0.0,-0.4344229486324216,-0.0,-0.6523015343562375,-0.5814809873248832,0.0
2018-12-31,1.0,-0.0,-0.4474171474573997,-0.0,-0.6538306722125319,-0.5822085066416208,0.0
2019-01-02,1.0,-0.0,-0.4479591836734694,-0.0,-0.6549946294307196,-0.5823308270676691,0.0
2019-01-03,1.0,-0.00034898391989476786,-0.4476121446404123,-0.0,-0.6627741537139943,-0.5737832541408284,0.0
2019-01-04,1.0,-0.0,-0.4539617997966936,-0.0,-0.640762934032422,-0.5803862821678882,0.0
2019-01-07,1.0,-0.0,-0.4345027697177526,-0.0,-0.6358744394618834,-0.5674492218412028,0.0
2019-01-08,1.0,-0.0,-0.42062969305756814,-0.0,-0.6480042155183771,-0.5660650770649454,0.0
2019-01-09,1.0,-0.0,-0.4137676964370296,-0.0,-0.6475974948686911,-0.5700489447923793,0.0
2019-01-10,1.0,-0.0,-0.41134229423678875,-0.0,-0.6501565089302154,-0.5689296893495015,0.0
2019-01-11,1.0,-0.0,-0.4088887719390575,-0.0,-0.6511854327289951,-0.5712970028681946,0.0
2019-01-14,1.0,-0.0,-0.4092920353982301,-0.0,-0.6497050147492626,-0.5747734934681837,0.0
2019-01-15,1.0,-0.0,-0.4062384643779993,-0.0,-0.6477877972894585,-0.582687338501292,0.0
2019-01-16,1.0,-0.0,-0.404196984076769,-0.0,-0.6529842876726775,-0.5791416218496256,0.0
2019-01-17,1.0,-0.0,-0.4112781756203261,-0.0,-0.6523267182834342,-0.5788653119467273,0.0
2019-01-18,1.0,-0.0,-0.41171011110816474,-0.0,-0.6528333907878338,-0.5872026729601443,0.0
2019-01-22,1.0,-0.0,-0.3402105374244783,-0.0,-0.7154578793235363,-0.5826187900693877,0.0
2019-01-23,1.0,-0.0,-0.330223831294099,-0.0,-0.7200655373800904,-0.5923469252926719,0.0
2019-01-24,1.0,-0.0,-0.32911191602992884,-0.0,-0.7229727943314914,-0.5918092166142295,0.0
2019-01-25,1.0,-0.0,-0.2757711363273134,-0.0,-0.7866922380267434,-0.6012466038037398,0.0
2019-01-28,1.0,-0.0,-0.26369114275049327,-0.0,-0.8041113421852504,-0.5984375833200022,0.0
2019-01-29,1.0,-0.0,-0.26425505824647455,-0.0,-0.796497214299043,-0.6049902700397196,0.0
2019-01-30,1.0,-0.0,-0.2655007529125829,-0.0,-0.7926188148891766,-0.5836789686418514,0.0
2019-01-31,1.0,-0.0,-0.27652988332407336,-0.0,-0.7523083842633014,-0.6168743551075483,0.0
2019-02-01,1.0,-0.0,-0.2762970014278915,-0.0,-0.750700724522714,-0.6172193135543921,0.0
2019-02-04,1.0,-0.0,-0.27316699265211186,-0.0,-0.7503832531585346,-0.6195749854628112,0.0
2019-02-05,1.0,-0.0,-0.26547901821060965,-0.0,-0.735893375560834,-0.6378200052784375,0.0
2019-02-06,1.0,-0.0,-0.2629921676545301,-0.0,-0.7284875105842507,-0.6545565198983913,0.0
2019-02-07,1.0,-0.0,-0.26411898586778176,-0.0,-0.7320965436934315,-0.650267294765257,0.0
2019-02-08,1.0,-0.0,-0.2644641247282176,-0.0,-0.7473086917325131,-0.6397624224425943,0.0
2019-02-11,1.0,-0.0,-0.25355519523670295,-0.0,-0.7611174609925307,-0.6434438212700354,0.0
2019-02-12,1.0,-0.0,-0.27007649457608146,-0.0,-0.7523654681627974,-0.64287427703297,0.0
2019-02-13,1.0,-0.0,-0.28743742677601447,-0.0,-0.7447278730429225,-0.6305517094472255,0.0
2019-02-14,1.0,-0.0,-0.2876038799668653,-0.0,-0.7615370226865832,-0.6230125858429308,0.0
2019-02-15,1.0,-0.0,-0.2922058704834674,-0.0,-0.7689472409803869,-0.6292609432591675,0.0
2019-02-19,1.0,-0.0,-0.2825391706307614,-0.0,-0.7775538176247683,-0.6274288478593889,0.0
2019-02-20,1.0,-0.0,-0.2739740733782442,-0.0,-0.7818513647709279,-0.6280898574840978,0.0
2019-02-21,1.0,-0.0,-0.2766939487454716,-0.0,-0.7814571313565009,-0.6253320810411914,0.0
2019-02-22,1.0,-0.0,-0.27715144682450205,-0.0,-0.7875664358189725,-0.6195576313952864,0.0
2019-02-25,1.0,-0.0,-0.2697210618515025,-0.0,-0.7971701926964021,-0.6281633203072363,0.0
2019-02-26,1.0,-0.0,-0.2760295784530685,-0.0,-0.7988071463269822,-0.6239002536838129,0.0
2019-02-27,1.0,-0.0,-0.28320734341252696,-0.0,-0.7908747300215982,-0.6257019438444924,0.0
2019-02-28,1.0,-0.0,-0.28791475586727816,-0.0,-0.7936876180199622,-0.6160237388724036,0.0
2019-03-01,1.0,-0.0,-0.287887369528279,-0.0,-0.7984464762521241,-0.6107559942821696,0.0
2019-03-04,1.0,-0.0,-0.2871201704009275,-0.0,-0.8044433659575616,-0.6046536708997277,0.0
2019-03-05,1.0,-0.0,-0.2733811004461268,-0.0,-0.8270650263620386,-0.6033256725699608,0.0
2019-03-06,1.0,-0.0,-0.272284856841593,-0.0,-0.8281558385378648,-0.6032119393300349,0.0
2019-03-07,1.0,-0.0,-0.24945324945324948,-0.0,-0.8564408564408564,-0.5941085941085942,0.0
2019-03-08,1.0,-0.0,-0.23961888121433836,-0.0,-0.89005978869202,-0.6003985912801333,0.0
2019-03-11,1.0,-0.0,-0.23526664285518037,-0.0,-0.8785614198972442,-0.6336236503008489,0.0
2019-03-12,1.0,-0.0,-0.20314101321219843,-0.0,-0.8951056698889288,-0.6716062377087776,0.0
2019-03-13,1.0,-0.0,-0.2143035967620796,-0.0,-0.8965200700993075,-0.6708948788561574,0.0
2019-03-14,1.0,-0.0,-0.21460539849331445,-0.0,-0.8970616851527534,-0.66816779251105,0.0
2019-03-15,1.0,-0.0,-0.2124509503798737,-0.0,-0.8992847800072357,-0.6712214399020399,0.0
2019-03-18,1.0,-0.0,-0.2210388012971039,-0.0,-0.9009001453650901,-0.6735435536173544,0.0
2019-03-19,1.0,-0.0,-0.22268942897990077,-0.0,-0.8980181089339278,-0.68253300815743,0.0
2019-03-20,1.0,-0.0,-0.23166207633072902,-0.0,-0.8969422741835759,-0.6818054072283739,0.0
2019-03-21,1.0,-0.0,-0.23293138825645784,-0.0,-0.9056412850999241,-0.6722320600387892,0.0
2019-03-22,1.0,-0.0,-0.23063231056111205,-0.0,-0.931739842911228,-0.6629654743741877,0.0
2019-03-25,1.0,-0.0,-0.22525135888698003,-0.0,-0.9294505308812346,-0.6616441828371871,0.0
2019-03-26,1.0,-0.0,-0.2246064998301438,-0.0,-0.9269335296115955,-0.679396444343789,0.0
2019-03-27,1.0,-0.0,-0.2368227576066056,-0.0,-0.9163556158805565,-0.6745560456961882,0.0
2019-03-28,1.0,-0.0,-0.2383608971454463,-0.0,-0.9137686905301314,-0.6797405980969642,0.0
2019-03-29,1.0,-0.0,-0.24280896647490577,-0.0,-0.9147561424887353,-0.6763680675602912,0.0
2019-04-01,1.0,-0.0,-0.2504675545480306,-0.0,-0.9160385378294135,-0.6671578350807594,0.0
2019-04-02,1.0,-0.0,-0.26429640507187036,-0.0,-0.933015164779306,-0.626669678913332,0.0
2019-04-03,1.0,-0.0,-0.26601305342864406,-0.0,-0.9260588251914219,-0.6333738309835278,0.0
2019-04-04,1.0,-0.0,-0.26635923840778564,-0.0,-0.9203044105581802,-0.6424024669703228,0.0
2019-04-05,1.0,-0.0,-0.26394947034498384,-0.0,-0.9213731377103042,-0.6470571574236673,0.0
2019-04-08,1.0,-0.0,-0.2610345120466578,-0.0,-0.923444976076555,-0.6467257438917358,0.0
2019-04-09,1.0,-0.0,-0.25007093003461384,-0.0,-0.9535833853486921,-0.6335470691709698,0.0
2019-04-10,1.0,-0.0,-0.23893579645265486,-0.0,-0.9510681702272342,-0.6433388111293705,0.0
2019-04-11,1.0,-0.0,-0.23803176403857063,-0.0,-0.9594724900737379,-0.6385706182643222,0.0
2019-04-12,1.0,-0.0,-0.24237206807982162,-0.0,-0.946343391007367,-0.6338592678314375,0.0
2019-04-15,1.0,-0.0,-0.24403519657059053,-0.0,-0.9386880252693328,-0.6375148062496475,0.0
2019-04-16,1.0,-0.0,-0.24755406434150057,-0.0,-0.9372374319790228,-0.6347026813657767,0.0
2019-04-17,1.0,-0.0,-0.24049918120729574,-0.0,-0.9373482410073974,-0.6456039302049805,0.0
2019-04-18,1.0,-0.0,-0.23388987767324915,-0.0,-0.9341469616069159,-0.6570613328813176,0.0
2019-04-22,1.0,-0.0,-0.23589816124469593,-0.0,-0.9345403111739745,-0.6584158415841584,0.0
2019-04-23,1.0,-0.0,-0.23096934735889604,-0.0,-0.930013573125212,-0.6667514986992421,0.0
2019-04-24,1.0,-0.0,-0.23056277545485365,-0.0,-0.9262628545598373,-0.6683523561984405,0.0
2019-04-25,1.0,-0.0,-0.22016536388520475,-0.0,-0.9357451251516776,-0.6659988147980923,0.0
2019-04-26,1.0,-0.0,-0.22419776968593538,-0.0,-0.9182123350022758,-0.7023782430587164,0.0
2019-04-29,1.0,-0.0,-0.22050669623816427,-0.0,-0.9169154653245756,-0.7059910716824477,0.0
2019-04-30,1.0,-0.0,-0.21821955588410905,-0.0,-0.9183702482158597,-0.7066901708794177,0.0
2019-05-01,1.0,-0.0,-0.21045587858424217,-0.0,-0.9245707451806714,-0.71243486431846,0.0
2019-05-02,1.0,-0.0,-0.20411297892311633,-0.0,-0.9231163068521205,-0.7171544784822369,0.0
2019-05-03,1.0,-0.0,-0.19626221313337877,-0.0,-0.9272324471710974,-0.7167405135196546,0.0
2019-05-06,1.0,-0.0,-0.17738321468077262,-0.0,-0.9293190004821738,-0.7295856142042716,0.0
2019-05-07,1.0,-0.0,-0.1789160045402951,-0.0,-0.9288308740068104,-0.7299091940976163,0.0
2019-05-08,1.0,-0.0,-0.20298642790355026,-0.0,-0.9139489417164877,-0.7164876887768111,0.0
2019-05-09,1.0,-0.0,-0.20038021734812586,-0.0,-0.9331498453593621,-0.7039128337542206,0.0
2019-05-10,1.0,-0.0,-0.20079466439619695,-0.0,-0.9380445579679295,-0.6992479069107421,0.0
2019-05-13,1.0,-0.0,-0.1980861515745237,-0.0,-0.940596870829429,-0.7008547008547009,0.0
2019-05-14,1.0,-0.0,-0.18233954625959348,-0.0,-0.9391358128812797,-0.6898034916083325,0.0
2019-05-15,1.0,-0.0,-0.18414538089343985,-0.0,-0.9437943062900866,-0.6851580960954202,0.0
2019-05-16,1.0,-0.0,-0.1884490773348359,-0.0,-0.9395689533737147,-0.6892520073249754,0.0
2019-05-17,1.0,-0.0,-0.1836423672847346,-0.0,-0.941749216831767,-0.696836282561454,0.0
2019-05-20,1.0,-0.0,-0.18176432420233024,-0.0,-0.9425903461505909,-0.6967585409202471,0.0
2019-05-21,1.0,-0.0,-0.1861310782241015,-0.0,-0.9370542635658914,-0.6957293868921776,0.0
2019-05-22,1.0,-0.0,-0.18314853379861543,-0.0,-0.9389317273597119,-0.692125851297349,0.0
2019-05-23,1.0,-0.0,-0.17652022275974572,-0.0,-0.9355909321032795,-0.700511897395511,0.0
2019-05-24,1.0,-0.0,-0.16550234267598124,-0.0,-0.9367617765059058,-0.7033639143730885,0.0
2019-05-28,1.0,-0.0,-0.16957997811509218,-0.0,-0.9354956370472208,-0.700681799051654,0.0
2019-05-29,1.0,-0.0,-0.17328884277822953,-0.0,-0.9350587443568965,-0.6956509547710512,0.0
2019-05-30,1.0,-0.0,-0.17012866874106466,-0.0,-0.9330305833543577,-0.7000812939758361,0.0
2019-05-31,1.0,-0.0,-0.17752790084683978,-0.0,-0.9260557456115753,-0.7005215635690651,0.0
2019-06-03,1.0,-0.0,-0.1787832997537497,-0.0,-0.9285874188493396,-0.690927915827177,0.0
2019-06-04,1.0,-0.0,-0.16538052899401667,-0.0,-0.9248448246938434,-0.7057261085947549,0.0
2019-06-05,1.0,-0.0,-0.16258154059680777,-0.0,-0.9343789035392089,-0.6789174184594031,0.0
2019-06-06,1.0,-0.0,-0.174474690913123,-0.0,-0.9170870987414759,-0.6805178244719189,0.0
2019-06-07,1.0,-0.0,-0.1860813170366675,-0.0,-0.9080956736232365,-0.6773648180482802,0.0
2019-06-10,1.0,-0.0,-0.1897668752422615,-0.0,-0.8945124314746109,-0.6844232792513428,0.0
2019-06-11,1.0,-0.0,-0.190017488826583,-0.0,-0.9002026483080254,-0.6858118424340005,0.0
2019-06-12,1.0,-0.0,-0.19906765081303068,-0.0,-0.898107553138354,-0.67767356679061,0.0
2019-06-13,1.0,-0.0,-0.22872072877661656,-0.0,-0.9147431956631084,-0.6508969988263567,0.0
2019-06-14,1.0,-0.0,-0.23865711476330945,-0.0,-0.903581963758955,-0.6671442618345274,0.0
2019-06-17,1.0,-0.0,-0.2403708386009271,-0.0,-0.9036943390925692,-0.6653181626632955,0.0
2019-06-18,1.0,-0.0,-0.22098497448763849,-0.0,-0.9155132072280326,-0.6825472894877794,0.0
2019-06-19,1.0,-0.0,-0.22629092136348297,-0.0,-0.9151760602992464,-0.6709978625267184,0.0
2019-06-20,1.0,-0.0,-0.22744038066278122,-0.0,-0.9152518512261735,-0.6728608835205676,0.0
2019-06-21,1.0,-0.0,-0.23061770085830868,-0.0,-0.9092444069227522,-0.6742648093429013,0.0
2019-06-24,1.0,-0.0,-0.22009245687225165,-0.0,-0.9114612695907093,-0.6872533543804261,0.0
2019-06-25,1.0,-0.0,-0.22389447873509763,-0.0,-0.9085144161663989,-0.68600095825935,0.0
2019-06-26,1.0,-0.0,-0.22378963999548585,-0.0,-0.9147105292856337,-0.6828518225933867,0.0
2019-06-27,1.0,-0.0,-0.21510807607652804,-0.0,-0.9201422202155878,-0.6865793780687398,0.0
2019-06-28,1.0,-0.0,-0.20512675897464822,-0.0,-0.9285412142917572,-0.6863314627337075,0.0
2019-07-01,1.0,-0.0,-0.2110625088189643,-0.0,-0.9221955693523353,-0.6888387187808663,0.0
2019-07-02,1.0,-0.0,-0.21300473719828555,-0.0,-0.9173528084818408,-0.689403338596887,0.0
2019-07-03,1.0,-0.0,-0.21391549295774648,-0.0,-0.9153239436619719,-0.687661971830986,0.0
2019-07-05,1.0,-0.0,-0.20713178294573645,-0.0,-0.9217758985200846,-0.6899788583509513,0.0
2019-07-08,1.0,-0.0,-0.20618004454594152,-0.0,-0.9230031858806281,-0.690180157320477,0.0
2019-07-09,1.0,-0.0,-0.2018023092086736,-0.0,-0.9233455364686003,-0.6909602928752463,0.0
2019-07-10,1.0,-0.0,-0.19803932615922024,-0.0,-0.9253760775254943,-0.6936165417770015,0.0
2019-07-11,1.0,-0.0,-0.19237923454145764,-0.0,-0.9383349303872386,-0.6876162561298687,0.0
2019-07-12,1.0,-0.0,-0.18175153668302038,-0.0,-0.949698302599673,-0.6881520329329499,0.0
2019-07-15,1.0,-0.0,-0.1956484930579072,-0.0,-0.9633988034766904,-0.6629416412687662,0.0
2019-07-16,1.0,-0.0,-0.20126407268417934,-0.0,-0.9698654101182246,-0.6504613300979092,0.0
2019-07-17,1.0,-0.0,-0.21766481424017603,-0.0,-0.9607323196705124,-0.6425569127478913,0.0
2019-07-18,1.0,-0.0,-0.21896454698930784,-0.0,-0.9549240292628025,-0.6398424310635903,0.0
2019-07-19,1.0,-0.0,-0.2320620377525113,-0.0,-0.9065294182580859,-0.6210950436030467,0.0
2019-07-22,1.0,-0.0,-0.23942652329749103,-0.0,-0.9064791838985388,-0.611166253101737,0.0
2019-07-23,1.0,-0.0,-0.2388968481375358,-0.0,-0.9007328631254132,-0.6154948203658805,0.0
2019-07-24,1.0,-0.0,-0.24092245952557653,-0.0,-0.8989582474368488,-0.6088067947555041,0.0
2019-07-25,1.0,-0.0,-0.22142229061332158,-0.0,-0.9317157617058693,-0.594718619476808,0.0
2019-07-26,1.0,-0.0,-0.22513766519823786,-0.0,-0.9319107929515418,-0.5962555066079295,0.0
2019-07-29,1.0,-0.0,-0.22851072049449486,-0.0,-0.9360633571566546,-0.5948839647893154,0.0
2019-07-30,1.0,-0.0,-0.2331115589542556,-0.0,-0.9333020456615961,-0.5942633133644369,0.0
2019-07-31,1.0,-0.0,-0.25537849705874227,-0.0,-0.9238587091607058,-0.582507111491618,0.0
2019-08-01,1.0,-0.0,-0.2721875517755564,-0.0,-0.9189816093223614,-0.5701938476832165,0.0
2019-08-02,1.0,-0.0,-0.27113153741797946,-0.0,-0.9172180846645809,-0.5803039951272184,0.0
2019-08-05,1.0,-0.0,-0.2677618296966177,-0.0,-0.9132719378301392,-0.5845570950524074,0.0
2019-08-06,1.0,-0.0,-0.27287627090393907,-0.0,-0.9170231679537751,-0.5880326684815823,0.0
2019-08-07,1.0,-0.0,-0.2724345513089738,-0.0,-0.9402491950160996,-0.5872322553548929,0.0
2019-08-08,1.0,-0.0,-0.2703747269366493,-0.0,-0.9398980563490731,-0.5903769674564499,0.0
2019-08-09,1.0,-0.0,-0.2539407973662919,-0.0,-0.924615685071004,-0.6113885556454537,0.0
2019-08-12,1.0,-0.0,-0.2516307074761666,-0.0,-0.9314824106595306,-0.6044210291576072,0.0
2019-08-13,1.0,-0.0,-0.24482440700695665,-0.0,-0.939345682116615,-0.6097002207135473,0.0
2019-08-14,1.0,-0.0,-0.2476665459307347,-0.0,-0.9297316876097071,-0.6088155805076482,0.0
2019-08-15,1.0,-0.0,-0.2610279909457296,-0.0,-0.9190636559377242,-0.580356649919947,0.0
2019-08-16,1.0,-0.0,-0.26512872871767984,-0.0,-0.9125527746350617,-0.5817765390877232,0.0
2019-08-19,1.0,-0.0,-0.25957564067236155,-0.0,-0.9152934692752824,-0.5807384954532929,0.0
2019-08-20,1.0,-0.0,-0.2603756979014824,-0.0,-0.9142715696251271,-0.5757034021837784,0.0
2019-08-21,1.0,-0.0,-0.26918225196073053,-0.0,-0.9198431415565185,-0.5532825097350957,0.0
2019-08-22,1.0,-0.0,-0.2696857417318512,-0.0,-0.9150542061204885,-0.5598463016330452,0.0
2019-08-23,1.0,-0.0,-0.26553781027515877,-0.0,-0.9152533054784353,-0.5680200115451222,0.0
2019-08-26,1.0,-0.0,-0.25766871165644173,-0.0,-0.9083299250170415,-0.5606816632583503,0.0
2019-08-27,1.0,-0.0,-0.2564151457368565,-0.0,-0.9083083628439118,-0.5593298828657042,0.0
2019-08-28,1.0,-0.0,-0.2448445885205263,-0.0,-0.9266937263341414,-0.5525892832820289,0.0
2019-08-29,1.0,-0.0,-0.2363562091503268,-0.0,-0.9346677559912854,-0.5522875816993464,0.0
2019-08-30,1.0,-0.0,-0.22478831958315243,-0.0,-0.945044507164568,-0.5440186712983066,0.0
2019-09-03,1.0,-0.0,-0.2275046130467817,-0.0,-0.9519429067621838,-0.5341365461847389,0.0
2019-09-04,1.0,-0.0,-0.21661109755766986,-0.0,-0.9539182998563335,-0.5401588463310835,0.0
2019-09-05,1.0,-0.0,-0.22752953261427838,-0.0,-0.9516665315059606,-0.5240180574703323,0.0
2019-09-06,1.0,-0.0,-0.22612780432493723,-0.0,-0.9592883561458923,-0.5142949704381631,0.0
2019-09-09,1.0,-0.0,-0.23246016743181205,-0.0,-0.9605995139076424,-0.5074534161490682,0.0
2019-09-10,1.0,-0.0,-0.23581895852484724,-0.0,-0.9430324987833233,-0.5248742767533661,0.0
2019-09-11,1.0,-0.0,-0.22403203549879597,-0.0,-0.9738088151735708,-0.5078871181579588,0.0
2019-09-12,1.0,-0.0,-0.22947670328480976,-0.0,-0.9707505817414361,-0.5055197792088316,0.0
2019-09-13,1.0,-0.0,-0.22916384700755218,-0.0,-0.9756381452507917,-0.5020978263811818,0.0
2019-09-16,1.0,-0.0,-0.2275166693771345,-0.0,-0.9809454111779694,-0.5020057461917927,0.0
2019-09-17,1.0,-0.0,-0.24431325823223568,-0.0,-0.973705589254766,-0.48995342287694976,0.0
