Date,IWF,IWM,MTUM,PBD,SPY,VLUE,VXX
2018-11-14,-0.18646864686468645,-0.4293429342934294,-0.0,1.0,-0.48104810481048105,-0.4034153415341534,0.0
2018-11-15,-0.18674698795180722,-0.4368724899598394,-0.0,1.0,-0.492921686746988,-0.39349899598393573,0.0
2018-11-16,-0.18134285211533144,-0.4288982177421382,-0.0,1.0,-0.4969206405067746,-0.40660114124833463,0.0
2018-11-19,-0.18842261979863234,-0.43019001236468246,-0.0,1.0,-0.4965303187059982,-0.4082363925408161,0.0
2018-11-20,-0.1415645949896668,-0.42638237814405966,-0.0,1.0,-0.5107616311306014,-0.44157971671959273,0.0
2018-11-21,-0.1450555499949955,-0.42185466920228204,-0.0,1.0,-0.5095335802222,-0.4258082274046642,0.0
2018-11-23,-0.14517743630812352,-0.42236848691125684,-0.0,1.0,-0.5093097752640272,-0.42579708694128837,0.0
2018-11-26,-0.14446585420785263,-0.42661595055178797,-0.0,1.0,-0.5075198318360401,-0.423838242286229,0.0
2018-11-27,-0.12879631504353106,-0.4521158129175946,-0.0,1.0,-0.5187791050820003,-0.4311601538773031,0.0
2018-11-28,-0.14004125003263454,-0.43654544030493697,-0.0,1.0,-0.5673707020337834,-0.4668041667754484,0.0
2018-11-29,-0.1271950271950272,-0.4298109298109298,-0.0,1.0,-0.5646723646723647,-0.46835016835016835,0.0
2018-11-30,-0.12559593591246582,-0.433971603490947,-0.0,1.0,-0.567643610785463,-0.477973166601537,0.0
2018-12-03,-0.12807830205961634,-0.43647117322237056,-0.0,1.0,-0.5711706053230745,-0.48135353693962474,0.0
2018-12-04,-0.12473882156289176,-0.4372649394066026,-0.0,1.0,-0.5694995821145006,-0.48028102799832845,0.0
2018-12-06,-0.12096197096708239,-0.39958597423839703,-0.0,1.0,-0.5709977509711716,-0.46416888161930075,0.0
2018-12-07,-0.11670334169182743,-0.4010541937464817,-0.0,1.0,-0.5727700731794688,-0.46816948979069645,0.0
2018-12-10,-0.09333908717063512,-0.4079809107985988,-0.0,1.0,-0.5798091079859877,-0.4573285271868812,0.0
2018-12-11,-0.0827521254390877,-0.4139897164384259,-0.0,1.0,-0.5790103344702948,-0.4696838568446775,0.0
2018-12-12,-0.08354759056080238,-0.4138685945574421,-0.0,1.0,-0.5792072906855383,-0.4690069495710612,0.0
2018-12-13,-0.08245636386800866,-0.4099630526181679,-0.0,1.0,-0.5879220282838578,-0.467779334947127,0.0
2018-12-14,-0.08633295121640557,-0.39936313845370014,-0.0,1.0,-0.5939880270029295,-0.46778754298815434,0.0
2018-12-17,-0.07120357669054514,-0.4002438652644414,-0.0,1.0,-0.5844383478128334,-0.484377381496723,0.0
2018-12-18,-0.06297343702656297,-0.39228360771639226,-0.0,1.0,-0.5831229168770832,-0.48664276335723666,0.0
2018-12-19,-0.06094357730969338,-0.3930646057483457,-0.0,1.0,-0.584381471940193,-0.48724554225387684,0.0
2018-12-20,-0.06167445384518247,-0.3929536557646167,-0.0,1.0,-0.5838615986867028,-0.4870564465210253,0.0
2018-12-21,-0.05797721156022839,-0.39482355308499134,-0.0,1.0,-0.5896571672912947,-0.4728223960560405,0.0
2018-12-24,-0.0508703819661866,-0.3870757670632436,-0.0,1.0,-0.58832811521603,-0.47839699436443334,0.0
2018-12-26,-0.04974789076930758,-0.3872747241775249,-0.0,1.0,-0.5839948080475263,-0.47511357396036147,0.0
2018-12-27,-0.0,-0.38060103931758016,-0.0,1.0,-0.5461809981370722,-0.5244386704578881,0.0
2018-12-28,-0.0,-0.3864704118352659,-0.0,1.0,-0.5665483806477408,-0.5459816073570571,0.0
2018-12-31,-0.0,-0.38806678998150274,-0.0,1.0,-0.566090086487027,-0.545468179773034,0.0
2019-01-02,-0.0,-0.3887318305771684,-0.0,1.0,-0.5673863551074528,-0.5456956293312651,0.0
2019-01-03,-0.0014762178797507943,-0.3883704055846073,-0.0,1.0,-0.5775264593289463,-0.5346911201741437,0.0
2019-01-04,-0.0,-0.3924507631402037,-0.0,1.0,-0.5582252321788711,-0.5391778502601897,0.0
2019-01-07,-0.0,-0.37253460737473965,-0.0,1.0,-0.552027440891829,-0.5255420801176038,0.0
2019-01-08,-0.0,-0.37091363224526774,-0.0,1.0,-0.5528075029997306,-0.5250385679653256,0.0
2019-01-09,-0.0,-0.3640787382320577,-0.0,1.0,-0.5522924562905001,-0.5289155153441741,0.0
2019-01-10,-0.0,-0.37020388111029234,-0.0,1.0,-0.5525669368705478,-0.5336281012036355,0.0
2019-01-11,-0.0,-0.3623530569081698,-0.0,1.0,-0.555383404652993,-0.5415621464758251,0.0
2019-01-14,-0.0,-0.36378177522947064,-0.0,1.0,-0.556389497256195,-0.5406403031719861,0.0
2019-01-15,-0.0,-0.3592687493840544,-0.0,1.0,-0.5550655366118064,-0.5494481127426826,0.0
2019-01-16,-0.0,-0.358695919824678,-0.0,1.0,-0.5450739947304917,-0.5586171234394622,0.0
2019-01-17,-0.0,-0.3590052936107349,-0.0,1.0,-0.5448972054659609,-0.558242028807091,0.0
2019-01-18,-0.0,-0.3612565445026178,-0.0,1.0,-0.5460090882149561,-0.5623579966413118,0.0
2019-01-22,-0.0,-0.30074297139189893,-0.0,1.0,-0.5858366450275221,-0.5817391948263521,0.0
2019-01-23,-0.0,-0.2818375222640016,-0.0,1.0,-0.5913318820502672,-0.600608549376608,0.0
2019-01-24,-0.0,-0.280177214563275,-0.0,1.0,-0.5955250847709328,-0.5993614335569141,0.0
2019-01-25,-0.0,-0.22834250119307767,-0.0,1.0,-0.6237912239720694,-0.65960867053475,0.0
2019-01-28,-0.0,-0.22320102690594246,-0.0,1.0,-0.6346681432634467,-0.6590319901336489,0.0
2019-01-29,-0.0,-0.21887287024901703,-0.0,1.0,-0.6353967133783647,-0.6661457808246799,0.0
2019-01-30,-0.0,-0.21797747146133103,-0.0,1.0,-0.6348814353753496,-0.6671370612100899,0.0
2019-01-31,-0.0,-0.23301654347060893,-0.0,1.0,-0.6027807110172475,-0.678408005229547,0.0
2019-02-01,-0.0,-0.22749635343271774,-0.0,1.0,-0.5689881084822863,-0.6757892654948205,0.0
2019-02-04,-0.0,-0.22680081079744893,-0.0,1.0,-0.5712414099965393,-0.673876501705641,0.0
2019-02-05,-0.0,-0.2301267636956683,-0.0,1.0,-0.5640366700437371,-0.6768884825421928,0.0
2019-02-06,-0.0,-0.2309916232177716,-0.0,1.0,-0.5645802960290592,-0.6754305764906472,0.0
2019-02-07,-0.0,-0.2296515937731653,-0.0,1.0,-0.5642945391648134,-0.6770200148257969,0.0
2019-02-08,-0.0,-0.22662770251863593,-0.0,1.0,-0.571732831422274,-0.6781742985215087,0.0
2019-02-11,-0.0,-0.2146579966246401,-0.0,1.0,-0.5728184254938946,-0.6944058373870743,0.0
2019-02-12,-0.0,-0.21546988790296523,-0.0,1.0,-0.5772375910322372,-0.6928143563741207,0.0
2019-02-13,-0.0,-0.22462525169662165,-0.0,1.0,-0.5741914634449499,-0.6870758445819972,0.0
2019-02-14,-0.0,-0.2150457252498069,-0.0,1.0,-0.5834641548927263,-0.6933293463905709,0.0
2019-02-15,-0.0,-0.20764103074320964,-0.0,1.0,-0.5849417968361357,-0.6947069943289225,0.0
2019-02-19,-0.0,-0.1906983670025314,-0.0,1.0,-0.6000893433265498,-0.6909713605003226,0.0
2019-02-20,-0.0,-0.18906769979635424,-0.0,1.0,-0.5995132369741221,-0.6949038891372373,0.0
2019-02-21,-0.0,-0.1976169790244508,-0.0,1.0,-0.5969467543750776,-0.6877497827975673,0.0
2019-02-22,-0.0,-0.20204375217024656,-0.0,1.0,-0.5950940026787044,-0.6831688079765862,0.0
2019-02-25,-0.0,-0.20491149339316878,-0.0,1.0,-0.6028421839940165,-0.6853901770132136,0.0
2019-02-26,-0.0,-0.2035660847880299,-0.0,1.0,-0.6038403990024938,-0.6863591022443889,0.0
2019-02-27,-0.0,-0.20018956400279356,-0.0,1.0,-0.6072782600019954,-0.6867953706475107,0.0
2019-02-28,-0.0,-0.19774053568756547,-0.0,1.0,-0.6037208838346052,-0.6924285500523717,0.0
2019-03-01,-0.0,-0.1982143747817846,-0.0,1.0,-0.6035712504364308,-0.692104344356327,0.0
2019-03-04,-0.0,-0.197393341307815,-0.0,1.0,-0.5937998405103667,-0.7008323365231259,0.0
2019-03-05,-0.0,-0.18735327905699017,-0.0,1.0,-0.6100844113680636,-0.6999150891563858,0.0
2019-03-06,-0.0,-0.1866982780134764,-0.0,1.0,-0.6141751934115298,-0.6947591714499626,0.0
2019-03-07,-0.0,-0.19121427680019967,-0.0,1.0,-0.6100586546861351,-0.6946711593660302,0.0
2019-03-08,-0.0,-0.18058140119700244,-0.0,1.0,-0.629080118694362,-0.7050495398078761,0.0
2019-03-11,-0.0,-0.17935706492781572,-0.0,1.0,-0.6330144876056124,-0.7248623550605131,0.0
2019-03-12,-0.0,-0.16369314254997824,-0.0,1.0,-0.6453016612486241,-0.7507103181713466,0.0
2019-03-13,-0.0,-0.17018761243896172,-0.0,1.0,-0.650372654844513,-0.7494731431508609,0.0
2019-03-14,-0.0,-0.17333675169850019,-0.0,1.0,-0.6417126009485964,-0.7487245224971157,0.0
2019-03-15,-0.0,-0.1702351882791415,-0.0,1.0,-0.643541961187508,-0.7565865569978152,0.0
2019-03-18,-0.0,-0.17794292202095266,-0.0,1.0,-0.6469525726376633,-0.7554833049491665,0.0
2019-03-19,-0.0,-0.17931409062693981,-0.0,1.0,-0.6466480446927375,-0.7604231326298365,0.0
2019-03-20,-0.0,-0.1833069886761162,-0.0,1.0,-0.642040890363038,-0.7659039672462492,0.0
2019-03-21,-0.0,-0.18008890726765225,-0.0,1.0,-0.6616871704745168,-0.7427375167993384,0.0
2019-03-22,-0.0,-0.17813596776290133,-0.0,1.0,-0.6895619394254516,-0.7320421162095412,0.0
2019-03-25,-0.0,-0.1564894358021825,-0.0,1.0,-0.6930062172690452,-0.7302840337435184,0.0
2019-03-26,-0.0,-0.15618771516579089,-0.0,1.0,-0.6934486061139441,-0.738798436569772,0.0
2019-03-27,-0.0,-0.13262962293855007,-0.0,1.0,-0.7066611608640669,-0.7415541848401166,0.0
2019-03-28,-0.0,-0.12376352097839212,-0.0,1.0,-0.6871354795611624,-0.7584080573469335,0.0
2019-03-29,-0.0,-0.11962078976440664,-0.0,1.0,-0.6877938493949592,-0.7617603987359658,0.0
2019-04-01,-0.0,-0.1230017990233873,-0.0,1.0,-0.6875096376252892,-0.7595476741197636,0.0
2019-04-02,-0.0,-0.12835047579962552,-0.0,1.0,-0.6923076923076923,-0.7442993818452305,0.0
2019-04-03,-0.0,-0.13050262181864689,-0.0,1.0,-0.688400051157437,-0.7389691776442,0.0
2019-04-04,-0.0,-0.12786634357862517,-0.0,1.0,-0.6639459252646346,-0.7588827955617906,0.0
2019-04-05,-0.0,-0.13064840508133702,-0.0,1.0,-0.6639851327613859,-0.7511264988162215,0.0
2019-04-08,-0.0,-0.1306427808030943,-0.0,1.0,-0.6647157616163673,-0.7492747722530408,0.0
2019-04-09,-0.0,-0.12397663801678187,-0.0,1.0,-0.6817057308271061,-0.7447524802978908,0.0
2019-04-10,-0.0,-0.1266775111834079,-0.0,1.0,-0.6869408296055307,-0.7280398535990239,0.0
2019-04-11,-0.0,-0.1200172431281063,-0.0,1.0,-0.7104168779795111,-0.7053200121716199,0.0
2019-04-12,-0.0,-0.12099598964414436,-0.0,1.0,-0.7136910503071222,-0.703538250672623,0.0
2019-04-15,-0.0,-0.12188801951021239,-0.0,1.0,-0.7111065948582461,-0.7074230261152322,0.0
2019-04-16,-0.0,-0.12540307223562272,-0.0,1.0,-0.7112352418433414,-0.702424781007998,0.0
2019-04-17,-0.0,-0.11423054447521533,-0.0,1.0,-0.7220965979826723,-0.7043624075814934,0.0
2019-04-18,-0.0,-0.10867078471745596,-0.0,1.0,-0.7150410534075599,-0.7182694018658328,0.0
2019-04-22,-0.0,-0.11226102472597503,-0.0,1.0,-0.7168493499872548,-0.7199592148865664,0.0
2019-04-23,-0.0,-0.09184421361235372,-0.0,1.0,-0.7039957540374555,-0.7315186898172719,0.0
2019-04-24,-0.0,-0.10056674905749882,-0.0,1.0,-0.6714603150825157,-0.7246648191146731,0.0
2019-04-25,-0.0,-0.09817300242433331,-0.0,1.0,-0.6756391992202144,-0.7255004873659743,0.0
2019-04-26,-0.0,-0.10219722795929032,-0.0,1.0,-0.671460920198074,-0.7147087366561325,0.0
2019-04-29,-0.0,-0.09805286847536866,-0.0,1.0,-0.6701066819187824,-0.7185984631835477,0.0
2019-04-30,-0.0,-0.10074051985487799,-0.0,1.0,-0.6709905074300482,-0.7132349286814771,0.0
2019-05-01,-0.0,-0.11036002575149804,-0.0,1.0,-0.652998563858763,-0.7127222304759074,0.0
2019-05-02,-0.0,-0.11091858709373995,-0.0,1.0,-0.6442486200153469,-0.720141587663061,0.0
2019-05-03,-0.0,-0.10103883255008657,-0.0,1.0,-0.6507543903042295,-0.7216176106851349,0.0
2019-05-06,-0.0,-0.10111498430121882,-0.0,1.0,-0.6510667754456227,-0.7200672451729339,0.0
2019-05-07,-0.0,-0.09154545003226928,-0.0,1.0,-0.6612967283919972,-0.7294345430174255,0.0
2019-05-08,-0.0,-0.09227420033149446,-0.0,1.0,-0.6517081859337507,-0.7298567647131584,0.0
2019-05-09,-0.0,-0.09279497576896449,-0.0,1.0,-0.6548560973197507,-0.7249035703689051,0.0
2019-05-10,-0.0,-0.0892292490118577,-0.0,1.0,-0.6571887351778656,-0.7239624505928853,0.0
2019-05-13,-0.0,-0.09004832823749877,-0.0,1.0,-0.6554887069730744,-0.7201893677877503,0.0
2019-05-14,-0.0,-0.07771715086270461,-0.0,1.0,-0.6607186747284078,-0.7194120827803175,0.0
2019-05-15,-0.0,-0.08332307995176809,-0.0,1.0,-0.6676181804759209,-0.7098703152299628,0.0
2019-05-16,-0.0,-0.08581483486735246,-0.0,1.0,-0.6683565487030566,-0.7068218733080672,0.0
2019-05-17,-0.0,-0.07675638405279618,-0.0,1.0,-0.6647048683789307,-0.7210470585338226,0.0
2019-05-20,-0.0,-0.07913456568292021,-0.0,1.0,-0.6613335958845102,-0.7209491225047382,0.0
2019-05-21,-0.0,-0.0816623146277775,-0.0,1.0,-0.6601960880918363,-0.7215352022466374,0.0
2019-05-22,-0.0,-0.08048046566692975,-0.0,1.0,-0.6606649565903708,-0.7253354380426204,0.0
2019-05-23,-0.0,-0.08430024881137142,-0.0,1.0,-0.6698445544798364,-0.7093341216465893,0.0
2019-05-24,-0.0,-0.08277234533929537,-0.0,1.0,-0.6686649304702472,-0.7054198810869244,0.0
2019-05-28,-0.0,-0.08886328536758757,-0.0,1.0,-0.6649180006373642,-0.6976196896526364,0.0
2019-05-29,-0.0,-0.09247438060997383,-0.0,1.0,-0.6676449727297185,-0.685645804289872,0.0
2019-05-30,-0.0,-0.0921784981935358,-0.0,1.0,-0.6652914754418514,-0.683697881066302,0.0
2019-05-31,-0.0,-0.09587369756716527,-0.0,1.0,-0.6681632951855738,-0.6760937995656523,0.0
2019-06-03,-0.0,-0.09982508138574414,-0.0,1.0,-0.6752830280355667,-0.6543170885768428,0.0
2019-06-04,-0.0,-0.10489001116884379,-0.0,1.0,-0.6672898557762347,-0.6558296508522313,0.0
2019-06-05,-0.0,-0.11994753785620603,-0.0,1.0,-0.6613091689519495,-0.6033861929176105,0.0
2019-06-06,-0.0,-0.11791620990419904,-0.0,1.0,-0.657880939898003,-0.6073352080453744,0.0
2019-06-07,-0.0,-0.12848536800247637,-0.0,1.0,-0.6494749624973212,-0.6031621306283782,0.0
2019-06-10,-0.0,-0.14142247577736392,-0.0,1.0,-0.6218911336900916,-0.5941441335250712,0.0
2019-06-11,-0.0,-0.13613716638207293,-0.0,1.0,-0.6143715936469322,-0.5886178101097049,0.0
2019-06-12,-0.0,-0.13608179882542878,-0.0,1.0,-0.6135145885491003,-0.5901869486885515,0.0
2019-06-13,-0.0,-0.13100416257424816,-0.0,1.0,-0.6118750292315607,-0.595622281464852,0.0
2019-06-14,-0.0,-0.13123684825812484,-0.0,1.0,-0.617862988075754,-0.5889876081365443,0.0
2019-06-17,-0.0,-0.13211515094868678,-0.0,1.0,-0.6115524815403309,-0.5929993457332461,0.0
2019-06-18,-0.0,-0.1370035721790292,-0.0,1.0,-0.6067334407321799,-0.5910205225187364,0.0
2019-06-19,-0.0,-0.1308926194867963,-0.0,1.0,-0.6090966401270167,-0.5949006514277709,0.0
2019-06-20,-0.0,-0.13623398484990182,-0.0,1.0,-0.6067520808005237,-0.5949920508744038,0.0
2019-06-21,-0.0,-0.13651342697548322,-0.0,1.0,-0.6060251945684436,-0.5946432327576133,0.0
2019-06-24,-0.0,-0.13585558621334706,-0.0,1.0,-0.6058785016134313,-0.5965954262732076,0.0
2019-06-25,-0.0,-0.13440546036792034,-0.0,1.0,-0.6069750590215283,-0.5961057478787313,0.0
2019-06-26,-0.0,-0.13673259936555326,-0.0,1.0,-0.6099785407725322,-0.585813584623997,0.0
2019-06-27,-0.0,-0.13646224544542676,-0.0,1.0,-0.6092747673143762,-0.5869509435722784,0.0
2019-06-28,-0.0,-0.13349644646394035,-0.0,1.0,-0.6099499009670278,-0.58674123266923,0.0
2019-07-01,-0.0,-0.13231427840208462,-0.0,1.0,-0.6161327098020055,-0.5781624438705474,0.0
2019-07-02,-0.0,-0.13477846704305196,-0.0,1.0,-0.6143212285959898,-0.5742663971561999,0.0
2019-07-03,-0.0,-0.132347135459,-0.0,1.0,-0.6178212303476464,-0.5721418452892408,0.0
2019-07-05,-0.0,-0.1326137418755803,-0.0,1.0,-0.616225626740947,-0.5724233983286908,0.0
2019-07-08,-0.0,-0.1308791081175241,-0.0,1.0,-0.618418302171641,-0.5733132040413425,0.0
2019-07-09,-0.0,-0.128275830108673,-0.0,1.0,-0.6137358945246426,-0.5751094839771068,0.0
2019-07-10,-0.0,-0.14923030764614922,-0.0,1.0,-0.59004361974659,-0.5686491726095686,0.0
2019-07-11,-0.0,-0.14417992472348581,-0.0,1.0,-0.6016810215438613,-0.5632345810146165,0.0
2019-07-12,-0.0,-0.14162328987977338,-0.0,1.0,-0.6139389193422083,-0.5476300152010687,0.0
2019-07-15,-0.0,-0.15888108668124784,-0.0,1.0,-0.6150800046045816,-0.5283296880395993,0.0
2019-07-16,-0.0,-0.15882149844631144,-0.0,1.0,-0.6117850155368858,-0.5311773506732651,0.0
2019-07-17,-0.0,-0.16477926621553193,-0.0,1.0,-0.6091239699857294,-0.5277816139575565,0.0
2019-07-18,-0.0,-0.16437191127456616,-0.0,1.0,-0.6103206527985289,-0.5239167911734284,0.0
2019-07-19,-0.0,-0.16751292360712233,-0.0,1.0,-0.6076048248133256,-0.5223894313612866,0.0
2019-07-22,-0.0,-0.14893714705477248,-0.0,1.0,-0.6028878380239657,-0.5437766861025665,0.0
2019-07-23,-0.0,-0.1541372351160444,-0.0,1.0,-0.5996697550683423,-0.5395605907714889,0.0
2019-07-24,-0.0,-0.15626643495758352,-0.0,1.0,-0.5975350421878215,-0.5328241831111518,0.0
2019-07-25,-0.0,-0.1487693960099637,-0.0,1.0,-0.60853767225028,-0.5279142576384287,0.0
2019-07-26,-0.0,-0.15224501932798096,-0.0,1.0,-0.6073560694434913,-0.5277568105400398,0.0
2019-07-29,-0.0,-0.1470319007734908,-0.0,1.0,-0.6075335255618106,-0.5338688269486018,0.0
2019-07-30,-0.0,-0.14552758313742495,-0.0,1.0,-0.604752014242348,-0.5321251683290347,0.0
2019-07-31,-0.0,-0.14255372599173272,-0.0,1.0,-0.6043346198643433,-0.5368716742412132,0.0
2019-08-01,-0.0,-0.1562528504971267,-0.0,1.0,-0.5971449420778984,-0.5269771048070783,0.0
2019-08-02,-0.0,-0.1493039759803476,-0.0,1.0,-0.5890956236921118,-0.536188699845328,0.0
2019-08-05,-0.0,-0.146776063092343,-0.0,1.0,-0.5903543262346871,-0.5356485374667607,0.0
2019-08-06,-0.0,-0.1501408066860465,-0.0,1.0,-0.5843023255813954,-0.536632449127907,0.0
2019-08-07,-0.0,-0.1367635417844623,-0.0,1.0,-0.5875607825398621,-0.5373515775189416,0.0
2019-08-08,-0.0,-0.1391001267427123,-0.0,1.0,-0.5905078761542639,-0.5336547166395075,0.0
2019-08-09,-0.0,-0.13452389005389073,-0.0,1.0,-0.5801709170443526,-0.5401474666847055,0.0
2019-08-12,-0.0,-0.1329608686836829,-0.0,1.0,-0.5819009213994457,-0.5379485908671067,0.0
2019-08-13,-0.0,-0.11962078050757763,-0.0,1.0,-0.5845249622807215,-0.5477739995946584,0.0
2019-08-14,-0.0,-0.12836731489581232,-0.0,1.0,-0.5736267187044389,-0.5410358208285669,0.0
2019-08-15,-0.0,-0.13684773405819706,-0.0,1.0,-0.5680673766766188,-0.5231495922641594,0.0
2019-08-16,-0.0,-0.14040165649908717,-0.0,1.0,-0.5633655430378055,-0.5227100681302044,0.0
2019-08-19,-0.0,-0.13372867803837954,-0.0,1.0,-0.5670975479744137,-0.5202336531627576,0.0
2019-08-20,-0.0,-0.1333540427797994,-0.0,1.0,-0.566521700541404,-0.5189935209017484,0.0
2019-08-21,-0.0,-0.13718451550001107,-0.0,1.0,-0.5649139134481154,-0.513793791132088,0.0
2019-08-22,-0.0,-0.13900323108927545,-0.0,1.0,-0.5555039171424778,-0.518567697959545,0.0
2019-08-23,-0.0,-0.14610461266828514,-0.0,1.0,-0.5531229309203266,-0.5078128448466122,0.0
2019-08-26,-0.0,-0.1429638088545327,-0.0,1.0,-0.5503338018271258,-0.5027670414617007,0.0
2019-08-27,-0.0,-0.14219237016550332,-0.0,1.0,-0.549585144211774,-0.5032266561306467,0.0
2019-08-28,-0.0,-0.1347816545973228,-0.0,1.0,-0.5599736668861093,-0.4996708360763661,0.0
2019-08-29,-0.0,-0.1336577240049097,-0.0,1.0,-0.5654260915307733,-0.4927450464667719,0.0
2019-08-30,-0.0,-0.13052894080588004,-0.0,1.0,-0.5678785492409327,-0.489106181913637,0.0
2019-09-03,-0.0,-0.14001486728759455,-0.0,1.0,-0.5661375661375662,-0.4801915256460711,0.0
2019-09-04,-0.0,-0.132687852428203,-0.0,1.0,-0.5682126152904664,-0.4847007911876557,0.0
2019-09-05,-0.0,-0.13729812309035355,-0.0,1.0,-0.5676996944565692,-0.4774770842426888,0.0
2019-09-06,-0.0,-0.13490783912153034,-0.0,1.0,-0.5779336790274086,-0.46590265371040135,0.0
2019-09-09,-0.0,-0.1397830727011369,-0.0,1.0,-0.5767739687241364,-0.46142788691902253,0.0
2019-09-10,-0.0,-0.1335802200196057,-0.014399302908179937,1.0,-0.5886940420433503,-0.4417383727262825,0.0
2019-09-11,-0.0,-0.1273067956511319,-0.02764886593895026,1.0,-0.5919341133407412,-0.4319018672244373,0.0
2019-09-12,-0.0,-0.1213110472708279,-0.03009924262209454,1.0,-0.5911465134499869,-0.43379472447114126,0.0
2019-09-13,-0.0,-0.1199956460215522,-0.032654838358550126,1.0,-0.5923805377163384,-0.4319582018069011,0.0
2019-09-16,-0.0,-0.1206130802055212,-0.030283897936079423,1.0,-0.5939432204127841,-0.43229121309762253,0.0
