Date,IWF,IWM,MTUM,SPY,VLUE,VXX,WD
2018-11-16,-0.0,-1.376010623755029,-0.0,-0.7459282115377105,-0.7838534546732806,0.0,1.0
2018-11-19,-0.0,-1.37583473269028,-0.0,-0.7454992775412972,-0.7838091146952004,0.0,1.0
2018-11-20,-0.0,-1.3604263565891472,-0.0,-0.7297286821705425,-0.7858139534883721,0.0,1.0
2018-11-21,-0.0,-1.3566366227563362,-0.0,-0.7229797396194437,-0.7721670133271704,0.0,1.0
2018-11-23,-0.0,-1.3479866158993885,-0.0,-0.7256259374639437,-0.772393369485789,0.0,1.0
2018-11-26,-0.0,-1.3586889539362195,-0.0,-0.7232706824834387,-0.7695270374364506,0.0,1.0
2018-11-27,-0.0,-1.3604397288083654,-0.0,-0.7109204427931205,-0.7590684490749607,0.0,1.0
2018-11-28,-0.0,-1.3594959013253658,-0.0,-0.7115605607906228,-0.7594805791772006,0.0,1.0
2018-11-29,-0.0,-1.3479253901789114,-0.0,-0.7035020936429387,-0.7551960411115342,0.0,1.0
2018-11-30,-0.0,-1.3488248066740314,-0.0,-0.7034017751704696,-0.757152108491105,0.0,1.0
2018-12-03,-0.0,-1.3485148514851484,-0.0,-0.7028560548362529,-0.7566641279512566,0.0,1.0
2018-12-04,-0.0,-1.350311219067861,-0.0,-0.6936769394261424,-0.7513663276149993,0.0,1.0
2018-12-06,-0.0,-1.3081281244214034,-0.0,-0.6735049064987965,-0.7213849287169043,0.0,1.0
2018-12-07,-0.0,-1.3095414475146305,-0.0,-0.6755685606341211,-0.7188310245203349,0.0,1.0
2018-12-10,-0.0,-1.3072176308539945,-0.0,-0.6629935720844812,-0.7029201101928375,0.0,1.0
2018-12-11,-0.0,-1.3103600618511158,-0.0,-0.6581621382814227,-0.7130918194536485,0.0,1.0
2018-12-12,-0.0,-1.3123086570026925,-0.0,-0.66364206410682,-0.7125889860204344,0.0,1.0
2018-12-13,-0.0,-1.3146561276501443,-0.0,-0.6641427199527222,-0.7148186451946518,0.0,1.0
2018-12-14,-0.0,-1.2958621454720258,-0.0,-0.6829493769182413,-0.719003069186111,0.0,1.0
2018-12-17,-0.0,-1.296711012564671,-0.0,-0.6803399852180341,-0.7184035476718403,0.0,1.0
2018-12-18,-0.0,-1.2876812924545622,-0.0,-0.6700936295208372,-0.7139709932072702,0.0,1.0
2018-12-19,-0.0,-1.2938308090136683,-0.0,-0.6782785371259697,-0.7220169929811601,0.0,1.0
2018-12-20,-0.0,-1.279957387407244,-0.0,-0.678495334655793,-0.7150466534420689,0.0,1.0
2018-12-21,-0.0,-1.281029929577465,-0.0,-0.6759463028169015,-0.7108274647887324,0.0,1.0
2018-12-24,-0.0,-1.2561508225360314,-0.0,-0.6601761537341679,-0.7231765904789634,0.0,1.0
2018-12-26,-0.0,-1.26857225246008,-0.0,-0.6301409364524384,-0.7057996611757921,0.0,1.0
2018-12-27,-0.0,-1.218247365501941,-0.0,-0.5514420410427066,-0.6967554076539102,0.0,1.0
2018-12-28,-0.0,-1.2189188247185527,-0.0,-0.5602802272489631,-0.7062144923495173,0.0,1.0
2018-12-31,-0.0,-1.2315343396490737,-0.0,-0.5629881273421357,-0.7077364900360733,0.0,1.0
2019-01-02,-0.0,-1.2304355431170193,-0.0,-0.5595941927584397,-0.7082735700542243,0.0,1.0
2019-01-03,-0.0,-1.2295884471485017,-0.0,-0.5678869890555613,-0.6991503199412566,0.0,1.0
2019-01-04,-0.0,-1.2323941215300698,-0.0,-0.5428204148281972,-0.6990932147448148,0.0,1.0
2019-01-07,-0.0,-1.202937067702477,-0.0,-0.5286381137347099,-0.6756959351255579,0.0,1.0
2019-01-08,-0.0,-1.1862458336167607,-0.0,-0.5413917420583634,-0.6734575879191891,0.0,1.0
2019-01-09,-0.0,-1.1846399673624803,-0.0,-0.5411708710138029,-0.6739307812606241,0.0,1.0
2019-01-10,-0.0,-1.1821085176502566,-0.0,-0.542860055040261,-0.6725783983963579,0.0,1.0
2019-01-11,-0.0,-1.1702909647779478,-0.0,-0.5474902160966479,-0.6853496681980603,0.0,1.0
2019-01-14,-0.0,-1.1666950741435145,-0.0,-0.5480824953127663,-0.6941196522924834,0.0,1.0
2019-01-15,-0.0,-1.159225885725988,-0.0,-0.5470680592531914,-0.7069083213871253,0.0,1.0
2019-01-16,-0.0,-1.1579880647911338,-0.0,-0.5425745950554135,-0.709462915601023,0.0,1.0
2019-01-17,-0.0,-1.1510443285972267,-0.0,-0.544447851715561,-0.7118130089611231,0.0,1.0
2019-01-18,-0.0,-1.1384140061791967,-0.0,-0.5540679711637486,-0.7403707518022657,0.0,1.0
2019-01-22,-0.0,-1.306687964441975,-0.0,-0.45128133898187367,-0.714494062087645,0.0,1.0
2019-01-23,-0.0,-1.2707431205475626,-0.0,-0.4698281882944545,-0.7515016063696047,0.0,1.0
2019-01-24,-0.0,-1.2520375958103562,-0.0,-0.4819477681822912,-0.7342975063295529,0.0,1.0
2019-01-25,-0.0,-1.2478587475428249,-0.0,-0.4988065150238697,-0.7635846672283066,0.0,1.0
2019-01-28,-0.0,-1.2275748092408312,-0.0,-0.5276205211153697,-0.76110271106579,0.0,1.0
2019-01-29,-0.0,-1.222429708970474,-0.0,-0.5279050102177436,-0.7730251567895144,0.0,1.0
2019-01-30,-0.0,-1.2223474707622937,-0.0,-0.5277934338452867,-0.7724742849091165,0.0,1.0
2019-01-31,-0.0,-1.2334708558129694,-0.0,-0.4888042596706513,-0.803977573257167,0.0,1.0
2019-02-01,-0.0,-1.2324522708825916,-0.0,-0.4902777287645128,-0.8061897872040088,0.0,1.0
2019-02-04,-0.0,-1.2363168288898294,-0.0,-0.4874453378473692,-0.8028283255748343,0.0,1.0
2019-02-05,-0.0,-1.2243732148524276,-0.0,-0.4843964878874431,-0.8174477238266511,0.0,1.0
2019-02-06,-0.0,-1.2173744356659142,-0.0,-0.48504514672686233,-0.824668453724605,0.0,1.0
2019-02-07,-0.0,-1.2053899992784474,-0.0,-0.4889241648026553,-0.9134497438487627,0.0,1.0
2019-02-08,-0.0,-1.2002313977872585,-0.0,-0.5009038976064791,-0.9144551305228144,0.0,1.0
2019-02-11,-0.0,-1.1825661471547664,-0.0,-0.5039144617615078,-0.9380210221094599,0.0,1.0
2019-02-12,-0.0,-1.1978109886913204,-0.0,-0.5103450783607869,-0.9280753427148105,0.0,1.0
2019-02-13,-0.0,-1.2111918604651164,-0.0,-0.5064316860465116,-0.9160973837209302,0.0,1.0
2019-02-14,-0.0,-1.1838154922393063,-0.0,-0.5357064781753261,-0.92395977555928,0.0,1.0
2019-02-15,-0.0,-1.191097663227735,-0.0,-0.5330100980642339,-0.9214027924610841,0.0,1.0
2019-02-19,-0.0,-1.1889026975656116,-0.0,-0.5416331603187368,-0.9247020981065867,0.0,1.0
2019-02-20,-0.0,-1.1998684114335842,-0.0,-0.5345785510636742,-0.9208275458732363,0.0,1.0
2019-02-21,-0.0,-1.1786418400876233,-0.0,-0.5355239138371669,-0.9368017524644031,0.0,1.0
2019-02-22,-0.0,-1.1860354596965819,-0.0,-0.5407055382928166,-0.9288978248949004,0.0,1.0
2019-02-25,-0.0,-1.181784796180683,-0.0,-0.5542049210429673,-0.9364671318398825,0.0,1.0
2019-02-26,-0.0,-1.185595771235592,-0.0,-0.5519051464650173,-0.933301519712209,0.0,1.0
2019-02-27,-0.0,-1.1911797133406836,-0.0,-0.557478868063212,-0.9264241087835355,0.0,1.0
2019-02-28,-0.0,-1.1825044893172574,-0.0,-0.5459742734635541,-0.936233371202404,0.0,1.0
2019-03-01,-0.0,-1.1878434820839745,-0.0,-0.5486553821352678,-0.9272733934197991,0.0,1.0
2019-03-04,-0.0,-1.1797880532433722,-0.0,-0.5351105570019434,-0.9520002933519123,0.0,1.0
2019-03-05,-0.0,-1.1582847291001797,-0.0,-0.5590037049264517,-0.9509555775650197,0.0,1.0
2019-03-06,-0.0,-1.1558131856036982,-0.0,-0.5654327328759585,-0.9474997248413252,0.0,1.0
2019-03-07,-0.0,-1.1412665274878218,-0.0,-0.577189319854961,-0.9441087060030033,0.0,1.0
2019-03-08,-0.0,-1.1351111767747655,-0.0,-0.6053039816798405,-0.9531653985373422,0.0,1.0
2019-03-11,-0.0,-1.12961719274681,-0.0,-0.6123423625102604,-0.9891052906499516,0.0,1.0
2019-03-12,-0.0,-1.0814666263054336,-0.0,-0.649159981837445,-1.0532389889511125,0.0,1.0
2019-03-13,-0.0,-1.1054416641543563,-0.0,-0.6379635212541453,-1.0250602954476937,0.0,1.0
2019-03-14,-0.0,-1.0889716455882894,-0.0,-0.6154271597654953,-0.9827808709118395,0.0,1.0
2019-03-15,-0.0,-1.074009432210628,-0.0,-0.6385680864495525,-1.0008912325002786,0.0,1.0
2019-03-18,-0.0,-1.0949816767631442,-0.0,-0.6411263181512228,-1.003328098122803,0.0,1.0
2019-03-19,-0.0,-1.0968443960826986,-0.0,-0.6420021762785636,-1.0133578477355445,0.0,1.0
2019-03-20,-0.0,-1.1029599100786809,-0.0,-0.6257774447358561,-1.0179842637692018,0.0,1.0
2019-03-21,-0.0,-1.1090676595584639,-0.0,-0.6190906013765091,-1.0327955169430967,0.0,1.0
2019-03-22,-0.0,-1.0987859763246475,-0.0,-0.6620021935630271,-1.021217049279528,0.0,1.0
2019-03-25,-0.0,-1.0017576006880822,-0.0,-0.7102202610224001,-1.027598070378819,0.0,1.0
2019-03-26,-0.0,-1.011882379484094,-0.0,-0.7080544483718132,-1.0403098443257879,0.0,1.0
2019-03-27,-0.0,-0.9957553902787167,-0.0,-0.7181654270903763,-1.0424085342949438,0.0,1.0
2019-03-28,-0.0,-0.9890291553952508,-0.0,-0.7101367598437031,-1.058010219416892,0.0,1.0
2019-03-29,-0.0,-0.986028693757981,-0.0,-0.7099076091038834,-1.0597536242770225,0.0,1.0
2019-04-01,-0.0,-0.9941757787547439,-0.0,-0.7089016646000076,-1.0544846503588472,0.0,1.0
2019-04-02,-0.0,-1.0074999062511718,-0.0,-0.727865901676229,-1.014624817189785,0.0,1.0
2019-04-03,-0.0,-1.0072376809420236,-0.0,-0.7268806720168004,-1.0159753993849845,0.0,1.0
2019-04-04,-0.0,-1.0049161256426615,-0.0,-0.7215071114947273,-1.0263819566930612,0.0,1.0
2019-04-05,-0.0,-0.9968429360694556,-0.0,-0.7316871499981208,-1.02987935505694,0.0,1.0
2019-04-08,-0.0,-0.9919291264687111,-0.0,-0.7360261271068733,-1.0259394121400953,0.0,1.0
2019-04-09,-0.0,-0.9669254134323321,-0.0,-0.7820152248096899,-1.0009749878126524,0.0,1.0
2019-04-10,-0.0,-0.9398972220153423,-0.0,-0.7681164817159455,-1.0157890817010502,0.0,1.0
2019-04-11,-0.0,-0.9261604947470382,-0.0,-0.7942403695700767,-1.0051039415840846,0.0,1.0
2019-04-12,-0.0,-0.9242548435171386,-0.0,-0.7947839046199702,-1.0067436661698956,0.0,1.0
2019-04-15,-0.0,-0.9239798770262717,-0.0,-0.7957890814235141,-1.006670393143283,0.0,1.0
2019-04-16,-0.0,-0.9211694074654136,-0.0,-0.8017675355185143,-1.006040944177201,0.0,1.0
2019-04-17,-0.0,-0.9656410256410256,-0.0,-0.7233699633699633,-0.9740293040293039,0.0,1.0
2019-04-18,-0.0,-0.9567082111436951,-0.0,-0.7225073313782991,-0.9864369501466277,0.0,1.0
2019-04-22,-0.0,-0.959073359073359,-0.0,-0.7283691855120427,-0.9897039897039897,0.0,1.0
2019-04-23,-0.0,-0.966751259700614,-0.0,-0.7357754974438192,-0.9754312405752326,0.0,1.0
2019-04-24,-0.0,-0.96126708804939,-0.0,-0.7357048361017199,-0.977877407026312,0.0,1.0
2019-04-25,-0.0,-0.9475101438583547,-0.0,-0.7430837329398745,-0.9980818886019918,0.0,1.0
2019-04-26,-0.0,-0.9290172471100934,-0.0,-0.7722051925988846,-0.9919119547955829,0.0,1.0
2019-04-29,-0.0,-0.9306729668869282,-0.0,-0.7715677950459595,-0.9892576322492523,0.0,1.0
2019-04-30,-0.0,-0.9274640088593576,-0.0,-0.7699889258028794,-0.9939461055740126,0.0,1.0
2019-05-01,-0.0,-0.9221335697399526,-0.0,-0.779440011820331,-0.9923167848699762,0.0,1.0
2019-05-02,-0.0,-0.9100963521163723,-0.0,-0.7920368912383309,-1.0469763431185093,0.0,1.0
2019-05-03,-0.0,-0.8926116189468913,-0.0,-0.819181083327038,-1.0654982246732645,0.0,1.0
2019-05-06,-0.0,-0.8602466900531854,-0.0,-0.829429293500811,-1.0823808984949643,0.0,1.0
2019-05-07,-0.0,-0.8573316218665055,-0.0,-0.8319238900634249,-1.086038961038961,0.0,1.0
2019-05-08,-0.0,-0.8505013331330503,-0.0,-0.8256036651770625,-1.0791618160651921,0.0,1.0
2019-05-09,-0.0,-0.849615600975061,-0.0,-0.8181511344459028,-1.0825051565722859,0.0,1.0
2019-05-10,-0.0,-0.8527890238416554,-0.0,-0.8187884240515819,-1.0770730244414455,0.0,1.0
2019-05-13,-0.0,-0.8502733877612164,-0.0,-0.8148453299378324,-1.0799191071829826,0.0,1.0
2019-05-14,-0.0,-0.7970515242434345,-0.0,-0.8349075823239619,-1.072193206652591,0.0,1.0
2019-05-15,-0.0,-0.8022617723396367,-0.0,-0.8516870596959585,-1.0538746755654431,0.0,1.0
2019-05-16,-0.0,-0.803445720637273,-0.0,-0.8467580585402001,-1.0549092256391257,0.0,1.0
2019-05-17,-0.0,-0.7936867094476798,-0.0,-0.8366408249564153,-1.0789717719499983,0.0,1.0
2019-05-20,-0.0,-0.7841157104279953,-0.0,-0.8369030444271816,-1.0781637258165944,0.0,1.0
2019-05-21,-0.0,-0.7904536722328951,-0.0,-0.8276193290970889,-1.0763262893453525,0.0,1.0
2019-05-22,-0.0,-0.786299247454626,-0.0,-0.8299395012542424,-1.072672273867493,0.0,1.0
2019-05-23,-0.0,-0.7886139891596917,-0.0,-0.8317539913719996,-1.0667748239371706,0.0,1.0
2019-05-24,-0.0,-0.7705231425315247,-0.0,-0.8315503106503438,-1.0742619756626597,0.0,1.0
2019-05-28,-0.0,-0.7683566113127315,-0.0,-0.829869130100077,-1.0675977858425896,0.0,1.0
2019-05-29,-0.0,-0.7889801131180441,-0.0,-0.8261631089217296,-1.0337894544791095,0.0,1.0
2019-05-30,-0.0,-0.7854277587338632,-0.0,-0.822879439865801,-1.0383998249580628,0.0,1.0
2019-05-31,-0.0,-0.7978995901639343,-0.0,-0.8126463700234191,-1.0487046252927401,0.0,1.0
2019-06-03,-0.0,-0.8100892369331633,-0.0,-0.8244764159533782,-1.0077945729375342,0.0,1.0
2019-06-04,-0.0,-0.8013551418891844,-0.0,-0.8446686823795126,-0.9968307165494883,0.0,1.0
2019-06-05,-0.0,-0.7884504608294931,-0.0,-0.8597350230414746,-0.9520089285714285,0.0,1.0
2019-06-06,-0.0,-0.7919216646266829,-0.0,-0.8569371445028439,-0.9511123911008711,0.0,1.0
2019-06-07,-0.0,-0.797262740860796,-0.0,-0.8549252656221862,-0.9494687556275887,0.0,1.0
2019-06-10,-0.0,-0.795188088901676,-0.0,-0.8490253902035533,-0.9521326332446235,0.0,1.0
2019-06-11,-0.0,-0.7985349307159354,-0.0,-0.8543230369515011,-0.955687066974596,0.0,1.0
2019-06-12,-0.0,-0.8009384587619562,-0.0,-0.8557661072008662,-0.9527161162245082,0.0,1.0
2019-06-13,-0.0,-0.7898670499461014,-0.0,-0.8504491555874956,-0.9529644268774704,0.0,1.0
2019-06-14,-0.0,-0.7851756087050206,-0.0,-0.857501975149034,-0.9485024779142427,0.0,1.0
2019-06-17,-0.0,-0.7763602386257457,-0.0,-0.8724214763171135,-0.9450154531732913,0.0,1.0
2019-06-18,-0.0,-0.7708707844970158,-0.0,-0.8747752930179047,-0.949665636010642,0.0,1.0
2019-06-19,-0.0,-0.7593529179669286,-0.0,-0.8841780551669716,-0.9433982567523944,0.0,1.0
2019-06-20,-0.0,-0.759242657869258,-0.0,-0.883960268225338,-0.9426614551583175,0.0,1.0
2019-06-21,-0.0,-0.7680482237123698,-0.0,-0.8650306748466258,-0.93372806391782,0.0,1.0
2019-06-24,-0.0,-0.7760509919071832,-0.0,-0.8658597722552459,-0.9389457852896942,0.0,1.0
2019-06-25,-0.0,-0.7726198151730067,-0.0,-0.868113761730783,-0.9411490794469518,0.0,1.0
2019-06-26,-0.0,-0.7685908927931159,-0.0,-0.8543922552886339,-0.9625313732520618,0.0,1.0
2019-06-27,-0.0,-0.7619936799770181,-0.0,-0.8595590347601264,-0.9694053432921573,0.0,1.0
2019-06-28,-0.0,-0.7571854031361012,-0.0,-0.8625354336359397,-0.9685313430693602,0.0,1.0
2019-07-01,-0.0,-0.7519896751989674,-0.0,-0.8742023374202337,-0.9588441958844194,0.0,1.0
2019-07-02,-0.0,-0.754004945704763,-0.0,-0.8722001218506971,-0.9576748019926173,0.0,1.0
2019-07-03,-0.0,-0.7532323340854553,-0.0,-0.8725332187242577,-0.9557680598832419,0.0,1.0
2019-07-05,-0.0,-0.7344225876957254,-0.0,-0.8877064746139238,-0.9609803289261528,0.0,1.0
2019-07-08,-0.0,-0.7394436877195498,-0.0,-0.8807441393648291,-0.9642626711592229,0.0,1.0
2019-07-09,-0.0,-0.7353826311263973,-0.0,-0.8800515907136716,-0.9672184006878762,0.0,1.0
2019-07-10,-0.0,-0.738689687287316,-0.0,-0.8775656410072716,-0.9657914532363795,0.0,1.0
2019-07-11,-0.0,-0.7331546023235032,-0.0,-0.8879714030384271,-0.9534584450402146,0.0,1.0
2019-07-12,-0.0,-0.7159788662001999,-0.0,-0.9065043552763101,-0.9473796944166787,0.0,1.0
2019-07-15,-0.0,-0.7026853764513142,-0.0,-0.9060830543486005,-0.9527387990597622,0.0,1.0
2019-07-16,-0.0,-0.7151137980085348,-0.0,-0.9161450924608819,-0.9249288762446657,0.0,1.0
2019-07-17,-0.0,-0.7181210440224735,-0.0,-0.9136619017139606,-0.9241519095370172,0.0,1.0
2019-07-18,-0.0,-0.725180963038081,-0.0,-0.8691471133335664,-0.9025422247088856,0.0,1.0
2019-07-19,-0.0,-0.7307880226146436,-0.0,-0.8550987645703915,-0.9040622600684023,0.0,1.0
2019-07-22,-0.0,-0.695522180503407,-0.0,-0.8512724238631623,-0.9297385620915033,0.0,1.0
2019-07-23,-0.0,-0.701383577834944,-0.0,-0.8478064381561565,-0.9271362024612388,0.0,1.0
2019-07-24,-0.0,-0.7011817865832464,-0.0,-0.8468543621828293,-0.9278067431352103,0.0,1.0
2019-07-25,-0.0,-0.6982632858631469,-0.0,-0.8509899270580062,-0.9241750607849948,0.0,1.0
2019-07-26,-0.0,-0.6857767900548649,-0.0,-0.8588790888256128,-0.927807486631016,0.0,1.0
2019-07-29,-0.0,-0.6712614145342176,-0.0,-0.8613589805909517,-0.9394812680115274,0.0,1.0
2019-07-30,-0.0,-0.6730129005409904,-0.0,-0.8551463448467194,-0.9397627965043696,0.0,1.0
2019-07-31,-0.0,-0.686820040191255,-0.0,-0.8430808675767445,-0.9348278012611739,0.0,1.0
2019-08-01,-0.0,-0.692546798369828,-0.0,-0.8360157491192926,-0.9251571458175035,0.0,1.0
2019-08-02,-0.0,-0.6869583232623183,-0.0,-0.8337073996063672,-0.9322537205207003,0.0,1.0
2019-08-05,-0.0,-0.6845554252603987,-0.0,-0.8346209560598745,-0.9298130647720219,0.0,1.0
2019-08-06,-0.0,-0.6841299540738222,-0.0,-0.7930600442252084,-0.924749106990985,0.0,1.0
2019-08-07,-0.0,-0.6913303437967114,-0.0,-0.7810843864655524,-0.9248199483625493,0.0,1.0
2019-08-08,-0.0,-0.6876083630800611,-0.0,-0.7808601053884072,-0.9311915689274178,0.0,1.0
2019-08-09,-0.0,-0.6832824686334351,-0.0,-0.772363513055273,-0.935334011529332,0.0,1.0
2019-08-12,-0.0,-0.6796461976413176,-0.0,-0.7990714382540328,-0.9101938457367493,0.0,1.0
2019-08-13,-0.0,-0.671563981042654,-0.0,-0.7990859851049424,-0.9145903859174003,0.0,1.0
2019-08-14,-0.0,-0.6870693149574382,-0.0,-0.7806039724361572,-0.9102486150520199,0.0,1.0
2019-08-15,-0.0,-0.6994947816260054,-0.0,-0.7647410755833278,-0.8595692348600678,0.0,1.0
2019-08-16,-0.0,-0.6944038282600027,-0.0,-0.7669812574770702,-0.8617572776817758,0.0,1.0
2019-08-19,-0.0,-0.6813245033112583,-0.0,-0.7734437086092716,-0.8564900662251655,0.0,1.0
2019-08-20,-0.0,-0.6855707581466058,-0.0,-0.7699781875867538,-0.849362152158107,0.0,1.0
2019-08-21,-0.0,-0.6885256727753013,-0.0,-0.7701832590391283,-0.8432557371636124,0.0,1.0
2019-08-22,-0.0,-0.6893139841688654,-0.0,-0.771075197889182,-0.837730870712401,0.0,1.0
2019-08-23,-0.0,-0.6900178018065537,-0.0,-0.7694336388211248,-0.837212368958924,0.0,1.0
2019-08-26,-0.0,-0.6810204214784368,-0.0,-0.7537026162980361,-0.8274939648985451,0.0,1.0
2019-08-27,-0.0,-0.6794186652763295,-0.0,-0.7518899895724713,-0.8272940563086548,0.0,1.0
2019-08-28,-0.0,-0.6764590932777489,-0.0,-0.7516284523189162,-0.828784523189161,0.0,1.0
2019-08-29,-0.0,-0.6680882927464514,-0.0,-0.75999479098841,-0.8275491600468812,0.0,1.0
2019-08-30,-0.0,-0.6628352490421456,-0.0,-0.763393726865381,-0.8207351126696539,0.0,1.0
2019-09-03,-0.0,-0.677148507148183,-0.00752099069601582,-0.7510616915745453,-0.8060751450708334,0.0,1.0
2019-09-04,-0.0,-0.6641161976397354,-0.010990792374529892,-0.7522046427181948,-0.8148100116716379,0.0,1.0
2019-09-05,-0.0,-0.6721979621542941,-0.004625586284974932,-0.757399320718098,-0.8004852013585638,0.0,1.0
2019-09-06,-0.0,-0.6715088127057912,-0.0065853186132093745,-0.7614113241655368,-0.7886241849054167,0.0,1.0
2019-09-09,-0.0,-0.731059566291518,-0.032493823771616796,-0.8919160032939886,-0.7758029096898161,0.0,1.0
2019-09-10,-0.0,-0.7332280978689818,-0.028036100339727532,-0.8888164441851687,-0.781510586458941,0.0,1.0
2019-09-11,-0.0,-0.7474221471186675,-0.0,-0.8750215539538573,-0.8261889160947684,0.0,1.0
2019-09-12,-0.0,-0.7661309832382927,-0.0,-0.8679108346293417,-0.8219803006739244,0.0,1.0
2019-09-13,-0.0,-0.7632361072712192,-0.0,-0.8642521426596628,-0.8284144318495992,0.0,1.0
2019-09-16,-0.0,-0.7657707455261521,-0.0,-0.8611552546120362,-0.8277827679126649,0.0,1.0
2019-09-17,-0.0,-0.7628869541182975,-0.0,-0.8627694859038143,-0.8292910447761195,0.0,1.0
2019-09-18,-0.0,-0.7616822429906542,-0.0,-0.878054690204223,-0.821668397369332,0.0,1.0
2019-09-19,-0.0,-0.7705796900940786,-0.0,-0.862029607083564,-0.8261621472053127,0.0,1.0
2019-09-20,-0.0,-0.7793124935091909,-0.0,-0.8613909370997334,-0.8210613770900405,0.0,1.0
2019-09-23,-0.0,-0.7801509277208528,-0.0,-0.8596649127665466,-0.8218291332040986,0.0,1.0
2019-09-24,-0.0,-0.7795395534014194,-0.0,-0.859788817725463,-0.8226415094339623,0.0,1.0
