Date,IWF,IWM,MTUM,SPY,VFF,VLUE,VXX
2019-12-04,-0.8742793081358103,-0.8473734785393978,-6.137572069186419,-5.097693786034593,1.0,-2.0584561178731584,0.0
2019-12-05,-0.8909907021481244,-0.8417762103238218,-6.151811478037833,-5.095222827829433,1.0,-2.0511381853158066,0.0
2019-12-06,-0.8948549447026767,-0.8434043917294438,-6.148260939253085,-5.0920019233851574,1.0,-2.0496874499118447,0.0
2019-12-09,-0.8773162939297123,-0.8236421725239617,-6.172044728434504,-5.061022364217252,1.0,-2.040415335463259,0.0
2019-12-10,-0.8636871508379889,-0.8317637669592977,-6.172226656025539,-5.059537110933759,1.0,-2.03463687150838,0.0
2019-12-11,-0.8583333333333334,-0.8221153846153846,-6.208333333333334,-5.09150641025641,1.0,-2.0451923076923078,0.0
2019-12-12,-0.8560436037191408,-0.8368066688041039,-6.210644437319654,-5.089291439563962,1.0,-2.0381532542481566,0.0
2019-12-13,-0.8544263342921061,-0.8419622882710132,-6.227708533077661,-5.065995525727069,1.0,-1.9894534995206137,0.0
2019-12-16,-0.8515025575447569,-0.8492647058823528,-6.216911764705882,-5.061221227621483,1.0,-2.0057544757033248,0.0
2019-12-17,-0.8349561053471669,-0.8588986432561851,-6.226017557861134,-5.063367916999202,1.0,-1.97829209896249,0.0
2019-12-18,-0.8396482813749001,-0.847162270183853,-6.2414068745004005,-5.07242206235012,1.0,-1.9864108713029578,0.0
2019-12-19,-0.8263463398903579,-0.8353756852628185,-6.318284424379232,-5.144630764269591,1.0,-1.99935504675911,0.0
2019-12-20,-0.8056810845706908,-0.828921885087153,-6.340542285345384,-5.165752098127824,1.0,-1.998547449967721,0.0
2019-12-23,-0.8222794591113973,-0.860431423052157,-6.295396007726979,-5.169671603348357,1.0,-1.949935608499678,0.0
2019-12-24,-0.8143432715551974,-0.8581788879935536,-6.31539081385979,-5.174214343271555,1.0,-1.953908138597905,0.0
2019-12-26,-0.7988682295877122,-0.8683912691996766,-6.352789005658852,-5.193532740501213,1.0,-1.9547291835084881,0.0
2019-12-27,-0.7569320577266093,-0.9022215015404572,-6.398086589914058,-5.1897194746229935,1.0,-1.9680557807686072,0.0
2019-12-30,-0.7516844700082169,-0.866557107641742,-6.526211996713228,-5.290879211175021,1.0,-1.9985209531635166,0.0
2019-12-31,-0.7193241469816273,-0.8656496062992125,-6.5329724409448815,-5.2974081364829395,1.0,-1.9890091863517059,0.0
2020-01-02,-0.689307552470666,-0.8544042307056685,-6.606180796562551,-5.362749958684515,1.0,-2.0137167410345396,0.0
2020-01-03,-0.5648362553754549,-0.9359907376778035,-6.702447899437645,-5.318392325504465,1.0,-2.0183592457823356,0.0
2020-01-06,-0.5228585575177422,-0.9712823898333058,-6.754084832480607,-5.283050008252187,1.0,-1.9729328271992077,0.0
2020-01-07,-0.47810945273631844,-0.9729684908789387,-6.820066334991708,-5.291376451077944,1.0,-2.021393034825871,0.0
2020-01-08,-0.48019884009942004,-0.9652029826014913,-6.812427506213753,-5.274233637116819,1.0,-2.0377796188898096,0.0
2020-01-09,-0.4399269830733488,-0.9757716561566544,-6.833222701626286,-5.27796216395619,1.0,-2.0678725522734815,0.0
2020-01-10,-0.4162386081193041,-1.0064623032311517,-6.802816901408451,-5.248218724109362,1.0,-2.096437448218724,0.0
2020-01-13,-0.41460990558224287,-1.0057975815802551,-6.802550935895312,-5.246480039754846,1.0,-2.0949146927281763,0.0
2020-01-14,-0.3894111825828797,-0.9937324756721094,-6.761504205838693,-5.230578921326076,1.0,-2.118258287976249,0.0
2020-01-15,-0.3849324101549621,-0.9996702934388394,-6.75634685130234,-5.221397955819321,1.0,-2.123145400593472,0.0
2020-01-16,-0.4275570583262891,-1.0737109044801352,-6.97971259509721,-5.323076923076923,1.0,-2.1021132713440407,0.0
2020-01-17,-0.4302443991853361,-1.0054310930074677,-7.020875763747454,-5.366768499660557,1.0,-2.1488458927359133,0.0
2020-01-21,-0.42791645440652065,-1.0337918152487688,-7.004924435388012,-5.364917643063339,1.0,-2.1490915265749706,0.0
2020-01-22,-0.42163543441226575,-1.0555366269165247,-7.001362862010222,-5.398977853492333,1.0,-2.1580919931856895,0.0
2020-01-23,-0.42428887753364,-1.0580820984500086,-6.99727474024868,-5.400102197240675,1.0,-2.152955203542838,0.0
2020-01-24,-0.4267711171662125,-1.0594346049046321,-6.9936989100817435,-5.397309264305177,1.0,-2.152758855585831,0.0
2020-01-27,-0.38215374195733154,-1.0215035557060617,-7.005418218760582,-5.354216051473078,1.0,-2.168642058923129,0.0
2020-01-28,-0.25225828036132486,-1.1681164268986284,-7.086651053864169,-5.229340916694547,1.0,-1.9916359986617598,0.0
2020-01-29,-0.1943891102257636,-1.1794488711819389,-7.067231075697211,-5.190737051792829,1.0,-1.9684594953519257,0.0
2020-01-30,-0.21901921802518226,-1.1769383697813123,-7.0399271040424125,-5.19715043074884,1.0,-1.934227965540093,0.0
2020-01-31,-0.2366374317392024,-1.1831871586960119,-7.005791825252358,-5.185834850239947,1.0,-1.936455402945557,0.0
2020-02-03,-0.2682529335071708,-1.1243481095176011,-6.904986962190352,-5.084582790091265,1.0,-1.915091264667536,0.0
2020-02-04,-0.2143901250609063,-1.0800714633750204,-6.884684099399058,-5.100373558551242,1.0,-1.9621568945915218,0.0
2020-02-05,-0.06275140788415125,-1.1137570394207563,-6.925985518905874,-5.095092518101368,1.0,-1.8926790024135158,0.0
2020-02-06,-0.16076294277929157,-1.1022599775605064,-6.954319602500401,-5.012181439333226,1.0,-1.7986856868087835,0.0
2020-02-07,-0.15474289364420316,-1.1358990737783456,-6.883743213030981,-4.9870648355158105,1.0,-1.8078888534014694,0.0
2020-02-10,-0.1290117572291071,-1.165077851922466,-6.851922465840483,-4.959802986971719,1.0,-1.782332380044487,0.0
2020-02-11,-0.05242718446601941,-1.181229773462783,-6.967961165048544,-5.087864077669902,1.0,-1.891747572815534,0.0
2020-02-12,-0.09875160051216389,-1.1706145966709347,-6.82218309859155,-5.013604353393085,1.0,-1.899967989756722,0.0
2020-02-13,-0.07641196013289037,-1.1472868217054264,-6.769656699889258,-4.9354532510678695,1.0,-1.8916310710330642,0.0
2020-02-14,-0.06375573485208036,-1.174497706059168,-6.801297263091283,-4.87296313874387,1.0,-1.907767758266097,0.0
2020-02-18,-0.057156657543068756,-1.169054902592175,-6.990500724521011,-4.9954918692642085,1.0,-1.888262759620029,0.0
2020-02-19,-0.021704180064308683,-1.3131832797427654,-6.968488745980707,-4.90064308681672,1.0,-1.8729903536977492,0.0
2020-02-20,-0.0686936936936937,-1.3095238095238095,-6.936936936936937,-4.902027027027026,1.0,-1.8704954954954955,0.0
2020-02-21,-0.036781239961451974,-1.3217153870864118,-6.9416961130742045,-4.896884034693222,1.0,-1.8646000642467073,0.0
2020-02-24,-0.0,-1.3094625040231733,-7.011264885741873,-4.930640489217895,1.0,-1.8413260379787575,0.0
2020-02-25,-0.0,-1.480151515151515,-6.717878787878788,-4.336212121212121,1.0,-1.6172727272727272,0.0
2020-02-26,-0.0,-1.3382521489971348,-6.415472779369627,-4.181375358166189,1.0,-1.3915472779369626,0.0
2020-02-27,-0.0,-1.308167073345773,-6.413664417970432,-4.270704750968854,1.0,-1.3608439787569975,0.0
2020-02-28,-0.0,-1.675771971496437,-5.729875956716811,-3.5893375560833998,1.0,-1.20110847189232,0.0
2020-03-02,-0.05262482351431139,-1.4969836991400334,-5.572198690797074,-3.542292388653575,1.0,-1.1712232062636376,0.0
2020-03-03,-0.0,-1.8492967992240543,-4.978419010669253,-3.253031037827352,1.0,-1.0434044616876819,0.0
2020-03-04,-0.0,-1.9769748494509387,-4.970480576219152,-2.9787460148777893,1.0,-0.8815680717912386,0.0
2020-03-05,-0.0,-2.327163976977768,-4.521611556257759,-2.7133506376255503,1.0,-0.7233946507166235,0.0
2020-03-06,-0.0,-2.5241249861985207,-4.353649111184719,-2.5464281771005854,1.0,-0.6169813403996909,0.0
2020-03-09,-0.0,-2.5092017975604537,-4.224053070832442,-2.44489621228333,1.0,-0.5217205221485127,0.0
2020-03-10,-0.8376767766610335,-1.5028017433069465,-3.2943164635773368,-1.9540158320732899,1.0,-0.3057013252690563,0.0
2020-03-11,-0.6078878473101934,-1.7668271260873238,-3.2254877121864705,-1.714044421923824,1.0,-0.13098555865214087,0.0
2020-03-12,-0.6996488988190234,-1.4355250558570063,-3.0116501755505904,-1.707788062559847,1.0,-0.12496010213852539,0.0
2020-03-13,-0.9894840849742395,-0.9548309690168677,-2.5932669913190765,-1.5200790458042204,1.0,-0.0,0.0
2020-03-16,-0.684361641038729,-1.1602118292605117,-2.3462004721495564,-1.1896254705544567,1.0,-0.0,0.0
2020-03-17,-0.8590949325071919,-0.8302168621376411,-1.5288780703695508,-1.3140075237884488,1.0,-0.0,0.0
2020-03-18,-0.8436189334931096,-0.9227626777057574,-1.3428291301269133,-1.3377634947437225,1.0,-0.0,0.0
2020-03-19,-0.9021733326213488,-0.7194959149890533,-1.3128637795696054,-1.362044107438458,1.0,-0.04335985475516634,0.0
2020-03-20,-0.9198848514475043,-0.5668350442670143,-1.4069306392917278,-1.4057357014828091,1.0,-0.13214925859540494,0.0
2020-03-23,-0.9539208201548698,-0.762569527756571,-1.2303958992256516,-1.4182026393281713,1.0,-0.08806849165666922,0.0
2020-03-24,-1.002837653478854,-0.8039290586630287,-1.149849931787176,-1.3962892223738061,1.0,-0.1041200545702592,0.0
2020-03-25,-0.9778754356720716,-0.7849169066020104,-0.9069050866292873,-1.3212102843865232,1.0,-0.060362681214325406,0.0
2020-03-26,-0.9715049425055476,-0.7831349606616905,-0.9044280815009077,-1.3177829332257414,1.0,-0.06647165624369579,0.0
2020-03-27,-0.9654530825706527,-0.7798954038016696,-0.9006336115860404,-1.2984511716785678,1.0,-0.08423011163632707,0.0
2020-03-30,-0.9448909299655569,-0.7641890880047921,-0.9280686866669994,-1.2989068037737732,1.0,-0.05570808166525233,0.0
2020-03-31,-0.9024619804824888,-0.8068063605290533,-0.8884925942438202,-1.2662604646554714,1.0,-0.0896121266161391,0.0
2020-04-01,-0.8777017379744966,-0.799911378070996,-0.9338781940820244,-1.2339618925705282,1.0,-0.07798729752350943,0.0
2020-04-02,-0.8902941318990164,-0.7326646314871348,-0.9171875757135243,-1.2432039540630906,1.0,-0.06231525900082376,0.0
2020-04-03,-0.8868325682532012,-0.7406619956511235,-0.9176129499879199,-1.2239671418216962,1.0,-0.0630103889828461,0.0
2020-04-06,-0.8896750902527076,-0.744259927797834,-0.9050300842358604,-1.2172322503008424,1.0,-0.05718411552346571,0.0
2020-04-07,-0.8395369217287025,-0.6639915133065818,-0.8475162584751625,-1.1957935519579355,1.0,-0.06549513398828467,0.0
2020-04-08,-0.8360814296241709,-0.6568717759764185,-0.8458916728076639,-1.1956521739130435,1.0,-0.0712969786293294,0.0
2020-04-09,-0.8382865529260686,-0.6456613465419189,-0.8524582645386167,-1.1913410383415886,1.0,-0.05856723536965694,0.0
2020-04-13,-0.8970954356846472,-0.5204702627939143,-0.9022591055786077,-1.213739050253573,1.0,-0.076855693868142,0.0
2020-04-14,-0.9176302575206154,-0.5004376468420325,-0.9131155848343852,-1.2097480075551665,1.0,-0.06587736674805363,0.0
2020-04-15,-0.8797474146609315,-0.5186235929349318,-0.8814404685641072,-1.2055916537018394,1.0,-0.09041823007229798,0.0
2020-04-16,-0.8896142433234421,-0.5065053640721296,-0.8896142433234421,-1.2077607852088565,1.0,-0.0717187856653732,0.0
2020-04-17,-0.8793001050756087,-0.524875508246151,-0.8723102928411531,-1.2093745717026818,1.0,-0.08268993558408333,0.0
2020-04-20,-0.8827261937368757,-0.5176663927691043,-0.8715420432758149,-1.2117228156669406,1.0,-0.08130192641285493,0.0
2020-04-21,-0.897518234781412,-0.5419055919996331,-0.8924262580852332,-1.20060553236387,1.0,-0.054864902059727515,0.0
2020-04-22,-0.8847434435575827,-0.5552565564424173,-0.8758038768529076,-1.2052451539338653,1.0,-0.04,0.0
2020-04-23,-0.8697708257548199,-0.5671607857402692,-0.8645416515096398,-1.2011185885776645,1.0,-0.04451618770461986,0.0
2020-04-24,-0.8607781753130591,-0.5776386404293381,-0.81587656529517,-1.1594812164579607,1.0,-0.058497316636851523,0.0
2020-04-27,-0.8848607367475293,-0.5924977538185086,-0.7907906558849955,-1.1599730458221025,1.0,-0.06419586702605572,0.0
2020-04-28,-0.8848141656554761,-0.5950294368792413,-0.7902116758797356,-1.162060132128893,1.0,-0.06206462630892993,0.0
2020-04-29,-0.8928812339794037,-0.5855106354274408,-0.8003777487970499,-1.1657147996582273,1.0,-0.05248010073301254,0.0
2020-04-30,-0.8886602549765154,-0.558577499440841,-0.8045627376425856,-1.172444643256542,1.0,-0.04902706329680161,0.0
2020-05-01,-0.8926846717939546,-0.5530763727419066,-0.8052226793060275,-1.1754158468967983,1.0,-0.04507243784653908,0.0
2020-05-04,-0.9011591618368257,-0.5427998216674097,-0.8046366473473028,-1.1851538118591174,1.0,-0.02452073116362015,0.0
2020-05-05,-0.9093389390822076,-0.5498255657930047,-0.8151444673047679,-1.1840504517398696,1.0,-0.014267823597817336,0.0
2020-05-06,-0.9029481289862182,-0.5510904955175951,-0.7938539761830428,-1.1789839882253246,1.0,-0.033183176486329784,0.0
2020-05-07,-0.9098902079800053,-0.5594929929483173,-0.7881371061322859,-1.1761135410157992,1.0,-0.029411764705882353,0.0
2020-05-08,-0.9036246763681814,-0.5611998928667083,-0.7980537452013213,-1.1736452102490849,1.0,-0.027318989375948576,0.0
2020-05-11,-0.9043136905027435,-0.5502520408618459,-0.8016683766784137,-1.1784360083864924,1.0,-0.026140875228621133,0.0
2020-05-12,-0.9018995808436636,-0.5506554891643628,-0.7976901810398644,-1.1776063497725855,1.0,-0.031213769731561584,0.0
2020-05-13,-0.9043083496528397,-0.5299982196902261,-0.8046110023144027,-1.1881787431012996,1.0,-0.023678119992878763,0.0
2020-05-14,-0.9053541973162141,-0.5350185011814007,-0.8002318220320092,-1.1950425750078018,1.0,-0.022513485800900537,0.0
2020-05-15,-0.9114937388193202,-0.5231216457960645,-0.7994633273703041,-1.2037567084078713,1.0,-0.034481216457960644,0.0
2020-05-18,-0.9146035163257984,-0.5025116612845354,-0.7868227484750628,-1.209903121636168,1.0,-0.07126838894869035,0.0
2020-05-19,-0.9092307692307693,-0.5417647058823529,-0.7526244343891403,-1.2248868778280542,1.0,-0.09642533936651583,0.0
2020-05-20,-0.9093257205002718,-0.5456769983686787,-0.7508609751676636,-1.2322820373391337,1.0,-0.09334783396773609,0.0
2020-05-21,-0.9753314393939394,-0.6156723484848485,-0.7564867424242424,-1.3052083333333335,1.0,-0.0821969696969697,0.0
2020-05-22,-0.9742024046198996,-0.6237811227870871,-0.753905140585061,-1.3042222853356054,1.0,-0.07739278614030105,0.0
2020-05-26,-1.0505520621874536,-0.6612368173491112,-0.8280437688765658,-1.3865425558251225,1.0,-0.024855176511363073,0.0
2020-05-27,-1.0275142314990513,-0.6915509837211625,-0.7838809547588136,-1.4090182762408867,1.0,-0.08154399280934785,0.0
2020-05-28,-1.0720811163537796,-0.6692099186828631,-0.8166348760164642,-1.4330890472844091,1.0,-0.02861158518221062,0.0
2020-05-29,-1.0749400479616307,-0.6476318944844124,-0.8190947242206236,-1.4417466027178256,1.0,-0.012589928057553957,0.0
2020-06-01,-1.0680479281078383,-0.6528706939590614,-0.8006490264603096,-1.444283574638043,1.0,-0.026660009985022465,0.0
2020-06-02,-1.068411065614701,-0.6508039548586837,-0.7973134924598023,-1.4451712773394587,1.0,-0.03175871367222611,0.0
2020-06-03,-1.0684473290064902,-0.6505242136794808,-0.7971043434847728,-1.444882675986021,1.0,-0.03155267099350974,0.0
2020-06-04,-1.0811289262050479,-0.6737646047240908,-0.7686510545748824,-1.4840422841535583,1.0,-0.05032623539527591,0.0
2020-06-05,-1.0811750478685882,-0.6637105713997783,-0.7584399879068829,-1.4788370452484128,1.0,-0.056636097954247705,0.0
2020-06-08,-1.0868973169255598,-0.6304720597135365,-0.809562235222917,-1.479372604397821,1.0,-0.03706879160782731,0.0
2020-06-09,-1.0879898218829516,-0.6406106870229007,-0.813944020356234,-1.4942493638676844,1.0,-0.052264631043256994,0.0
2020-06-10,-1.0992206998421026,-0.6388733255233536,-0.8381296796210462,-1.4979880812917026,1.0,-0.019304232669485052,0.0
2020-06-11,-1.0988132226353589,-0.639637345285998,-0.8379259410176743,-1.4969693882748434,1.0,-0.02011918708297255,0.0
2020-06-12,-1.0697522488567266,-0.6186743052414694,-0.8555203779084376,-1.4273581587014423,1.0,-0.054073068998442136,0.0
2020-06-15,-1.0735804456067999,-0.6180656842528793,-0.8552029371825177,-1.431071769853644,1.0,-0.05145098828144646,0.0
2020-06-16,-1.0858135670040792,-0.5866445082338722,-0.8510852596061843,-1.4490607846099612,1.0,-0.06340333383693408,0.0
2020-06-17,-1.0801085536234798,-0.5771936878078199,-0.8550608101316717,-1.446929339632124,1.0,-0.06633832545984521,0.0
2020-06-18,-1.0785277304182128,-0.5716578076421623,-0.8559322033898306,-1.4422826195968308,1.0,-0.06614181125263265,0.0
2020-06-19,-1.079001556928331,-0.5726482848676611,-0.8587715333232886,-1.4433730098940283,1.0,-0.06850484656722414,0.0
2020-06-22,-1.0922200373115514,-0.5743962083396359,-0.8433923259214441,-1.4647809206877425,1.0,-0.06736247668028034,0.0
2020-06-23,-1.087911535561699,-0.5669766272932898,-0.8379994973611461,-1.460668509675798,1.0,-0.07283236994219654,0.0
2020-06-24,-1.0811610186484861,-0.5555444154802487,-0.8354722277922599,-1.4570884299177862,1.0,-0.08376779627030279,0.0
2020-06-25,-1.063922855154588,-0.5473208072372999,-0.8286609006859529,-1.4384133611691023,1.0,-0.0924048116114922,0.0
2020-06-26,-1.0634408067961647,-0.5435441402950966,-0.8260718366535844,-1.4388196134929703,1.0,-0.09608028217993939,0.0
2020-06-29,-1.0598532182882079,-0.5399186749975206,-0.8250520678369533,-1.4389566597242884,1.0,-0.09501140533571358,0.0
2020-06-30,-1.0528998416468724,-0.5419140934283452,-0.8157660332541568,-1.4387866191607284,1.0,-0.09911916072842437,0.0
2020-07-01,-1.050799623706491,-0.5442887557558053,-0.8042283507451601,-1.456255879586077,1.0,-0.09570728325989007,0.0
2020-07-02,-1.0526445872466634,-0.5476520019772615,-0.8058823529411765,-1.4520019772614927,1.0,-0.08502224419179435,0.0
2020-07-06,-1.0512567280628118,-0.5520221223643277,-0.7996148338353661,-1.4501506098464274,1.0,-0.08498345760703176,0.0
2020-07-07,-1.0515631945473403,-0.5510445991998815,-0.797649034424853,-1.452215142984146,1.0,-0.08653133797599645,0.0
2020-07-08,-1.0573661045447802,-0.5474012165570447,-0.8102467731566194,-1.456307798823006,1.0,-0.07413085406260818,0.0
2020-07-09,-1.0612517302748665,-0.5537373937116868,-0.8063080877990904,-1.451502867312636,1.0,-0.07084239667787226,0.0
2020-07-10,-1.0472577605871267,-0.567787364871566,-0.7925716552613309,-1.4605276207477933,1.0,-0.0906476247148666,0.0
2020-07-13,-1.0477560128936276,-0.5698983387056782,-0.7919166873295314,-1.4604016860897593,1.0,-0.08916439375154972,0.0
2020-07-14,-1.0369124195942603,-0.5517070757050965,-0.77897080653142,-1.4730826323602175,1.0,-0.10737258782780802,0.0
2020-07-15,-1.043521315046789,-0.5452294895281476,-0.7810070802594444,-1.471802742981631,1.0,-0.109669752933604,0.0
2020-07-16,-1.0383109481092332,-0.5600931753977301,-0.7766764137384149,-1.4680576894483817,1.0,-0.11299995043861823,0.0
2020-07-17,-1.0298558851015691,-0.5608184545767547,-0.7688259308445232,-1.437755152230584,1.0,-0.12139097929270573,0.0
2020-07-20,-1.0478308133214744,-0.5623085285107224,-0.7762130645320684,-1.4359620515861249,1.0,-0.1188358533451922,0.0
2020-07-21,-1.0356137317856262,-0.5648308224252901,-0.7737219066436157,-1.4396641145961966,1.0,-0.12571005186465795,0.0
2020-07-22,-1.0119694778315296,-0.5987731285222683,-0.7606104433694081,-1.47633534487058,1.0,-0.13964390803451202,0.0
2020-07-23,-1.010234648027958,-0.6081877184223664,-0.7664003994008987,-1.4727908137793309,1.0,-0.13494757863205192,0.0
2020-07-24,-0.977195945945946,-0.6276331478537361,-0.738275039745628,-1.4571244038155804,1.0,-0.16797496025437203,0.0
2020-07-27,-0.9891039355191801,-0.631424448977561,-0.7372008557639683,-1.470869197472511,1.0,-0.14677347131698093,0.0
2020-07-28,-0.993177630596086,-0.6279069767441862,-0.7366665006722773,-1.4734823962950052,1.0,-0.1485981773816045,0.0
2020-07-29,-0.9976921533212925,-0.609823399558499,-0.7399157134256472,-1.4866546257274733,1.0,-0.18297210515753565,0.0
2020-07-30,-0.9882775477627574,-0.5795380854990771,-0.7411083952711129,-1.485010225968973,1.0,-0.1942934104853594,0.0
2020-07-31,-0.9990504273077115,-0.5821880153930731,-0.745164675895847,-1.4834324553950722,1.0,-0.18786546054275577,0.0
2020-08-03,-0.9772818254603683,-0.5970776621297038,-0.7540532425940752,-1.4758306645316255,1.0,-0.199759807846277,0.0
2020-08-04,-0.9737897163475996,-0.5819885737195549,-0.7522802445624938,-1.4902275233035984,1.0,-0.2132404530419966,0.0
2020-08-05,-0.9757078911633054,-0.5832117889654478,-0.7572297942966353,-1.4949454307700045,1.0,-0.21832721420308804,0.0
2020-08-06,-0.9745383183213406,-0.5642831983092639,-0.7652593971720425,-1.4955970412116943,1.0,-0.23227494590650632,0.0
2020-08-07,-0.9759777946000505,-0.5700731768861974,-0.773252586424426,-1.4840777188998233,1.0,-0.24330052990158973,0.0
2020-08-10,-0.9820734232187041,-0.5678937534716962,-0.7787708932989951,-1.4848255314851286,1.0,-0.23617633691864867,0.0
2020-08-11,-0.9704826889057366,-0.5651756381096791,-0.7704826889057367,-1.48855193328279,1.0,-0.2596916856204195,0.0
2020-08-12,-0.9622689160521266,-0.5655621779977776,-0.7534094352964946,-1.4953025558137187,1.0,-0.2744721689059501,0.0
2020-08-13,-0.9533272653721684,-0.5855582524271845,-0.7220368122977346,-1.5002528317152104,1.0,-0.295459142394822,0.0
2020-08-14,-0.9519065439465966,-0.585314048750885,-0.7204915545666026,-1.5015677151815516,1.0,-0.2978153130373217,0.0
2020-08-17,-0.9615462456992511,-0.6008905079943331,-0.717820279295689,-1.4981785063752275,1.0,-0.28121837684679213,0.0
2020-08-18,-0.9707140674340431,-0.5982479372517062,-0.688448609554854,-1.5325455841906896,1.0,-0.30330039727004177,0.0
2020-08-19,-0.9677402915095301,-0.606767913566405,-0.680409744164713,-1.5275201304658037,1.0,-0.31388237692386095,0.0
2020-08-20,-0.9669484620085558,-0.6141780403340802,-0.6783968221633734,-1.5227643104501936,1.0,-0.31034833978407006,0.0
2020-08-21,-0.9656805336320586,-0.6144915728906767,-0.6771220530576912,-1.5229390498497888,1.0,-0.31167574723763936,0.0
2020-08-24,-0.9677682163042924,-0.613320433830643,-0.6934161617190284,-1.5215642344314881,1.0,-0.2958399103824023,0.0
2020-08-25,-0.9669143846075536,-0.6276595744680852,-0.697699277206556,-1.5133869489972513,1.0,-0.2844853914282806,0.0
2020-08-26,-1.0074150894477574,-0.6303863106040964,-0.7364272750842624,-1.5550946331345605,1.0,-0.25605392792325643,0.0
2020-08-27,-0.9796862011637572,-0.6530029093931836,-0.7280756442227763,-1.556473399833749,1.0,-0.2781068162926018,0.0
2020-08-28,-0.9745674919714079,-0.6615041955868641,-0.7218999274836838,-1.5479643634103386,1.0,-0.2738008909147415,0.0
2020-08-31,-0.9766185181336381,-0.6622155253039593,-0.7240985139769304,-1.5554400914475737,1.0,-0.2775122103294191,0.0
2020-09-01,-0.9768359821335827,-0.6579931442817077,-0.7285239430767634,-1.556611613171289,1.0,-0.27376129635400437,0.0
