Date,IWF,IWM,MTUM,NEA,SPY,VLUE,VXX
2018-10-23,-0.09762528790405844,-0.19458343261059485,-0.0,1.0,-0.16615042490667936,-0.13007703915495195,0.0
2018-10-24,-0.09709184320690092,-0.191963719396169,-0.0,1.0,-0.1660693898262083,-0.130565774451351,0.0
2018-10-25,-0.08535189481825213,-0.17399845320959012,-0.0,1.0,-0.16907965970610983,-0.11836040216550658,0.0
2018-10-26,-0.0810183048761729,-0.17066605137671126,-0.0,1.0,-0.1704045531456699,-0.11615136132902629,0.0
2018-10-29,-0.07546216944172379,-0.17176787463271304,-0.0,1.0,-0.16668707149853085,-0.11644527424094026,0.0
2018-10-30,-0.07731998223937042,-0.17191064566012892,-0.0,1.0,-0.16676618743588567,-0.11509194187987078,0.0
2018-10-31,-0.07923838537699923,-0.1646001523229246,-0.0,1.0,-0.16606245239908607,-0.11332825590251332,0.0
2018-11-01,-0.07584128578603716,-0.1670547767986241,-0.0,1.0,-0.16580673637429036,-0.1132977185212243,0.0
2018-11-02,-0.07771950036381275,-0.15810696095076401,-0.0,1.0,-0.16838467135580887,-0.11166019888430755,0.0
2018-11-05,-0.0776565105350917,-0.15826891011065639,-0.0,1.0,-0.16839472487494317,-0.11150522964984085,0.0
2018-11-06,-0.07690324146404356,-0.15784124865381405,-0.0,1.0,-0.1692933092663097,-0.11279142081393055,0.0
2018-11-07,-0.07678544351781652,-0.1578316906747536,-0.0,1.0,-0.16900682335102352,-0.11267626990144049,0.0
2018-11-08,-0.07387822933977942,-0.15710832452032028,-0.0,1.0,-0.16733645565795435,-0.11247922646925516,0.0
2018-11-09,-0.0731714691742509,-0.1575000755903607,-0.0,1.0,-0.16850603211078521,-0.11262963746862999,0.0
2018-11-12,-0.07313360860785437,-0.15234033575454356,-0.0,1.0,-0.1701075981795714,-0.11141083215286778,0.0
2018-11-13,-0.06574192970406427,-0.14904291217487384,-0.0,1.0,-0.16985695941708723,-0.10850479290470928,0.0
2018-11-14,-0.06665471334439015,-0.1487292124254785,-0.0,1.0,-0.170364725745962,-0.10841663304794776,0.0
2018-11-15,-0.06654630638158189,-0.14855045433520836,-0.0,1.0,-0.17075245072439982,-0.10622043837006312,0.0
2018-11-16,-0.06527341247970446,-0.1455766910461323,-0.0,1.0,-0.1704377876752119,-0.10829249400443895,0.0
2018-11-19,-0.06527632950990615,-0.1455980932518993,-0.0,1.0,-0.17046030090868464,-0.10831223000148964,0.0
2018-11-20,-0.059734480456871616,-0.14327671883112067,-0.0,1.0,-0.17031817844693317,-0.11000519172291033,0.0
2018-11-21,-0.06040872980715277,-0.1414016124745282,-0.0,1.0,-0.16916216296033784,-0.10565252059891911,0.0
2018-11-23,-0.06089265953522686,-0.13701217263002582,-0.0,1.0,-0.17128734784212468,-0.10627812615271118,0.0
2018-11-26,-0.060741046669420026,-0.13788424095816862,-0.0,1.0,-0.17070328632957696,-0.10568470116231046,0.0
2018-11-27,-0.05788584441342834,-0.1387644163667083,-0.0,1.0,-0.16886799382942777,-0.10368030559024462,0.0
2018-11-28,-0.05849328356015402,-0.13660680168131448,-0.0,1.0,-0.17008612327679962,-0.1044942829428882,0.0
2018-11-29,-0.06001502585330642,-0.13770752618475907,-0.0,1.0,-0.1706465536290382,-0.10473903628301635,0.0
2018-11-30,-0.06043316083565541,-0.13860262137496865,-0.0,1.0,-0.1724976779158742,-0.10280566735960606,0.0
2018-12-03,-0.06051669222602336,-0.13862510322047894,-0.0,1.0,-0.17254040344461485,-0.10288132594078093,0.0
2018-12-04,-0.058620994084929816,-0.13928371737147227,-0.0,1.0,-0.17136046614284453,-0.10214531650039728,0.0
2018-12-06,-0.05939383477898129,-0.11431407241185863,-0.0,1.0,-0.173448985169522,-0.09129878162804414,0.0
2018-12-07,-0.059322643273171785,-0.11420148126842596,-0.0,1.0,-0.17342345581361904,-0.09116272380815417,0.0
2018-12-10,-0.05331336043940367,-0.11424495327769456,-0.0,1.0,-0.1732505884870533,-0.08582637848633996,0.0
2018-12-11,-0.055891669758283156,-0.11346708141890927,-0.0,1.0,-0.17408178990325618,-0.08347364515852859,0.0
2018-12-12,-0.05421092510257474,-0.11475503581180574,-0.0,1.0,-0.17454145162904403,-0.08609129508642012,0.0
2018-12-13,-0.05392275929074569,-0.11317492748860536,-0.0,1.0,-0.17638486047807514,-0.0853276943519696,0.0
2018-12-14,-0.053744997141223556,-0.11405088622069755,-0.0,1.0,-0.17607204116638078,-0.08553459119496855,0.0
2018-12-17,-0.05243034254490462,-0.11344927453526028,-0.0,1.0,-0.17466794116388226,-0.08612842937240522,0.0
2018-12-18,-0.05095079730536369,-0.1110542622438248,-0.0,1.0,-0.17361644069241922,-0.0856001819163753,0.0
2018-12-19,-0.05279617888721463,-0.11063884229380491,-0.0,1.0,-0.17276035595485173,-0.08533534245017485,0.0
2018-12-20,-0.05138127028674292,-0.10490283624611985,-0.0,1.0,-0.17738940624512767,-0.08372666581621806,0.0
2018-12-21,-0.05103814787070148,-0.1041964071179206,-0.0,1.0,-0.17724131107687527,-0.08093171827960029,0.0
2018-12-24,-0.044728928360641906,-0.09639976391894549,-0.0,1.0,-0.17590849048649562,-0.08820718923020714,0.0
2018-12-26,-0.04506131362338317,-0.09636597793829442,-0.0,1.0,-0.1726860406517722,-0.08574108292737555,0.0
2018-12-27,-0.02899878317222898,-0.0887600661735552,-0.0,1.0,-0.15470119358499337,-0.0947621716957657,0.0
2018-12-28,-0.029729396788896648,-0.08805212225735365,-0.0,1.0,-0.15527176665434786,-0.09570347253589565,0.0
2018-12-31,-0.028934503676722307,-0.08948744984731676,-0.0,1.0,-0.15535349939063633,-0.09558108644747833,0.0
2019-01-02,-0.02824302134646962,-0.08932676518883416,-0.0,1.0,-0.1548576902025178,-0.09593596059113302,0.0
2019-01-03,-0.02008574697748797,-0.09470767449234205,-0.0,1.0,-0.15263513420366975,-0.11115399991728586,0.0
2019-01-04,-0.008262307681750182,-0.09914769218100218,-0.0,1.0,-0.1494489507418235,-0.11561740849013875,0.0
2019-01-07,-0.004614298897996851,-0.09232669236197816,-0.0,1.0,-0.14905542587264534,-0.11115031757233591,0.0
2019-01-08,-0.004238439384882899,-0.09397924251480738,-0.0,1.0,-0.14852198011193826,-0.11173449980981362,0.0
2019-01-09,-0.00452833267606783,-0.09559813427254307,-0.0,1.0,-0.1487142526891225,-0.11101894284509839,0.0
2019-01-10,-0.005180783508519057,-0.0938524088603636,-0.0,1.0,-0.15051467888660747,-0.11023782651854068,0.0
2019-01-11,-0.0063726357929710375,-0.08905350018382603,-0.0,1.0,-0.151527117743978,-0.11472106101662605,0.0
2019-01-14,-0.0019405091461759758,-0.08691581175704281,-0.0,1.0,-0.14561960592737339,-0.12253704608369972,0.0
2019-01-15,-0.0026715124557573126,-0.08654615478499071,-0.0,1.0,-0.1455635263964416,-0.12131649964063411,0.0
2019-01-16,-0.00028459912180842415,-0.08750745378652355,-0.0,1.0,-0.143221119965306,-0.12422074049981027,0.0
2019-01-17,-0.0,-0.08900814462468323,-0.0,1.0,-0.14301202043609654,-0.12315865078397095,0.0
2019-01-18,-0.0,-0.08928279470270861,-0.0,1.0,-0.14511690010354789,-0.12807237451632242,0.0
2019-01-22,-0.0,-0.05412831080126848,-0.0,1.0,-0.1341652864974515,-0.09558474238981114,0.0
2019-01-23,-0.0,-0.05500606215302151,-0.0,1.0,-0.13359709016654966,-0.08765235147725098,0.0
2019-01-24,-0.0,-0.05265644955300128,-0.0,1.0,-0.13825031928480203,-0.0862324393358876,0.0
2019-01-25,-0.0,-0.03456954809156463,-0.0,1.0,-0.14395378981412735,-0.0799239897814077,0.0
2019-01-28,-0.0,-0.027887292010429394,-0.0,1.0,-0.15370759909813456,-0.07799372724868059,0.0
2019-01-29,-0.0,-0.026198502581972906,-0.0,1.0,-0.1587818643233211,-0.07759807078014722,0.0
2019-01-30,-0.0,-0.02690379625664408,-0.0,1.0,-0.15919338992871,-0.07344383706577323,0.0
2019-01-31,-0.0,-0.025521225822657624,-0.0,1.0,-0.15519969856819893,-0.07524491333835719,0.0
2019-02-01,-0.0,-0.025888707448812963,-0.0,1.0,-0.1550307750282628,-0.0752041200854164,0.0
2019-02-04,-0.0,-0.02417430616601783,-0.0,1.0,-0.15476579178701494,-0.0768680145673741,0.0
2019-02-05,-0.0,-0.023876475018830026,-0.0,1.0,-0.15500878734622145,-0.0764624654782827,0.0
2019-02-06,-0.0,-0.030320845581337172,-0.0,1.0,-0.1507661517293139,-0.06977296891612984,0.0
2019-02-07,-0.0,-0.024947298831219048,-0.0,1.0,-0.1479624293679602,-0.07446768701118886,0.0
2019-02-08,-0.0,-0.02779949613413257,-0.0,1.0,-0.14715117217071869,-0.06611067674398402,0.0
2019-02-11,-0.0,-0.027991150222487382,-0.0,1.0,-0.1520744773410893,-0.06288065229820768,0.0
2019-02-12,-0.0,-0.02854545228102076,-0.0,1.0,-0.15389884547843521,-0.06300673782272427,0.0
2019-02-13,-0.0,-0.027815788818948573,-0.0,1.0,-0.1535341974970766,-0.0626477247281865,0.0
2019-02-14,-0.0,-0.026961028605601515,-0.0,1.0,-0.1535682248579687,-0.06535931426293232,0.0
2019-02-15,-0.0,-0.03389893902180553,-0.0,1.0,-0.1503322569786433,-0.06251168821453952,0.0
2019-02-19,-0.0,-0.029593909261959057,-0.0,1.0,-0.1546858061380883,-0.0617671613522236,0.0
2019-02-20,-0.0,-0.027797505575698673,-0.0,1.0,-0.15837476170896722,-0.059806376854932154,0.0
2019-02-21,-0.0,-0.0340759014228402,-0.0,1.0,-0.1565747177992076,-0.05526899404450424,0.0
2019-02-22,-0.0,-0.033200812572439835,-0.0,1.0,-0.15715549794987474,-0.05592043769239397,0.0
2019-02-25,-0.0,-0.03294469730033044,-0.0,1.0,-0.1578901427769811,-0.05611322401645987,0.0
2019-02-26,-0.0,-0.03390105433901054,-0.0,1.0,-0.15964813775032755,-0.05417680454176805,0.0
2019-02-27,-0.0,-0.0321501672407768,-0.0,1.0,-0.16123758174829017,-0.054677749488293154,0.0
2019-02-28,-0.0,-0.03405387180159592,-0.0,1.0,-0.16303899898849886,-0.05166148428426928,0.0
2019-03-01,-0.0,-0.031859841636012215,-0.0,1.0,-0.1658582205873184,-0.04924247147577779,0.0
2019-03-04,-0.0,-0.02963599671126392,-0.0,1.0,-0.16767571069088372,-0.04842165582878641,0.0
2019-03-05,-0.0,-0.02849070224789027,-0.0,1.0,-0.1692638968410047,-0.046936844987677674,0.0
2019-03-06,-0.0,-0.027583116543646296,-0.0,1.0,-0.1722824531049677,-0.04484745889294116,0.0
2019-03-07,-0.0,-0.0276671974522293,-0.0,1.0,-0.1724721337579618,-0.04390177149681529,0.0
2019-03-08,-0.0,-0.022133273479974062,-0.0,1.0,-0.18482218564516933,-0.040001995111975656,0.0
2019-03-11,-0.0,-0.022064500062258748,-0.0,1.0,-0.18622836508529447,-0.036869630183040715,0.0
2019-03-12,-0.0,-0.018022740604835188,-0.0,1.0,-0.18843998452340835,-0.0416495051235007,0.0
2019-03-13,-0.0,-0.019412243874929506,-0.0,1.0,-0.19103953881822167,-0.04274703928817595,0.0
2019-03-14,-0.0,-0.01903591492776886,-0.0,1.0,-0.19168840288924557,-0.04328852327447833,0.0
2019-03-15,-0.0,-0.02190988011575031,-0.0,1.0,-0.1889460959324539,-0.041853007127914114,0.0
2019-03-18,-0.0,-0.025478267427537143,-0.0,1.0,-0.1898991930415546,-0.04155458910480404,0.0
2019-03-19,-0.0,-0.026634108273440156,-0.0,1.0,-0.1889687464599041,-0.04309791433282566,0.0
2019-03-20,-0.0,-0.023471036816322406,-0.0,1.0,-0.18968738952578154,-0.04940407050148982,0.0
2019-03-21,-0.0,-0.023078864353312304,-0.0,1.0,-0.19878864353312306,-0.03996214511041009,0.0
2019-03-22,-0.0,-0.022511458306956018,-0.0,1.0,-0.20375528601453496,-0.03984452153655263,0.0
2019-03-25,-0.0,-0.0016860648002516515,-0.0036489462094998425,1.0,-0.21151305441962884,-0.04139666561811891,0.0
2019-03-26,-0.0,-0.001866989605409224,-0.006988596225653446,1.0,-0.20746291250378443,-0.04516096477949339,0.0
2019-03-27,-0.0,-0.0,-0.009238952330535179,1.0,-0.20740376616501552,-0.04377473593990269,0.0
2019-03-28,-0.0,-0.0,-0.01438730991349961,1.0,-0.2002748846241142,-0.04627644818803118,0.0
2019-03-29,-0.0,-0.0,-0.013840568749054606,1.0,-0.20044874703776533,-0.04623607119447385,0.0
2019-04-01,-0.0,-0.0,-0.013492383738525168,1.0,-0.20104912740845354,-0.046428931705840816,0.0
2019-04-02,-0.0,-0.0,-0.022765046587761267,1.0,-0.19824981113069756,-0.038113825232938804,0.0
2019-04-03,-0.0,-0.0,-0.024324868497218936,1.0,-0.19349155613721591,-0.04058339415599124,0.0
2019-04-04,-0.0,-0.0,-0.025145286673878588,1.0,-0.19322498679212055,-0.03952300686809731,0.0
2019-04-05,-0.0,-0.0,-0.026541872417615638,1.0,-0.19449763176458734,-0.038660183412274514,0.0
2019-04-08,-0.0,-0.0,-0.026007736797671398,1.0,-0.19573846095689318,-0.038331170222149415,0.0
2019-04-09,-0.0,-0.0,-0.02603326612903226,1.0,-0.19581653225806453,-0.03823084677419355,0.0
2019-04-10,-0.0,-0.0,-0.02780365009439899,1.0,-0.1933291378225299,-0.037520453115166774,0.0
2019-04-11,-0.0,-0.0,-0.025113380821367104,1.0,-0.19137175090139322,-0.039812057940426394,0.0
2019-04-12,-0.0,-0.0,-0.025200055274298708,1.0,-0.19111088778061128,-0.039923118475434345,0.0
2019-04-15,-0.0,-0.0,-0.027500470898474287,1.0,-0.18598606140516102,-0.042255289759527845,0.0
2019-04-16,-0.0,-0.0,-0.028081279983924852,1.0,-0.1858563785698139,-0.041933539296209785,0.0
2019-04-17,-0.0,-0.0,-0.03880367905180115,1.0,-0.19142645041961825,-0.02799552071668533,0.0
2019-04-18,-0.0,-0.0,-0.034216891755694416,1.0,-0.1921865551300141,-0.03341060270106833,0.0
2019-04-22,-0.0,-0.0,-0.033689441620523945,1.0,-0.1933831969022363,-0.03423180253017671,0.0
2019-04-23,-0.0,-0.0,-0.03490982469416067,1.0,-0.19347963173161808,-0.032803632236095344,0.0
2019-04-24,-0.0,-0.0,-0.034793033821302374,1.0,-0.19440938919737505,-0.03279909136799596,0.0
2019-04-25,-0.0,-0.0,-0.039893415502740386,1.0,-0.1943777940545046,-0.028590912535044075,0.0
2019-04-26,-0.0,-0.0,-0.04562430604622993,1.0,-0.19707025335621275,-0.01903956798223478,0.0
2019-04-29,-0.0,-0.0,-0.04578900205722363,1.0,-0.19808665581260335,-0.018237350598866633,0.0
2019-04-30,-0.0,-0.0,-0.04401030485186775,1.0,-0.20003535978582074,-0.01881645745460056,0.0
2019-05-01,-0.0,-0.0,-0.04591386739913817,1.0,-0.19083738628631908,-0.023234130484086384,0.0
2019-05-02,-0.0,-0.0,-0.04532684967056778,1.0,-0.18628352586956248,-0.02816865921717331,0.0
2019-05-03,-0.0,-0.0,-0.04488253448384456,1.0,-0.18639541475089752,-0.028405870126598228,0.0
2019-05-06,-0.0,-0.0,-0.04443688500837838,1.0,-0.18625190560784163,-0.029204621335248388,0.0
2019-05-07,-0.0,-0.0,-0.04579056734462566,1.0,-0.1848750078710409,-0.028700963415402053,0.0
2019-05-08,-0.0,-0.0,-0.0484445679917111,1.0,-0.17938641934750196,-0.03573323898814788,0.0
2019-05-09,-0.0,-0.0,-0.04829032298811373,1.0,-0.17898872004749453,-0.03587353316407089,0.0
2019-05-10,-0.0,-0.0,-0.04789390590464162,1.0,-0.18015787811809283,-0.03498579096937165,0.0
2019-05-13,-0.0,-0.0,-0.047950912809635635,1.0,-0.17914046915637702,-0.03542660909527056,0.0
2019-05-14,-0.0,-0.0,-0.062106572516302506,1.0,-0.1650856274108231,-0.02926283782934828,0.0
2019-05-15,-0.0,-0.0,-0.0645716799698322,1.0,-0.16735591728992522,-0.025076990761108666,0.0
2019-05-16,-0.0,-0.0,-0.06812355484065548,1.0,-0.16347893837337893,-0.025070372976776917,0.0
2019-05-17,-0.0,-0.0,-0.07043175154466634,1.0,-0.16230636616457148,-0.025645865579422902,0.0
2019-05-20,-0.0,-0.0,-0.07297168150495448,1.0,-0.1598385393088879,-0.024671797193300135,0.0
2019-05-21,-0.0,-0.0,-0.07471184906798728,1.0,-0.15694013248029764,-0.02528940786083284,0.0
2019-05-22,-0.0,-0.0,-0.07809712835715901,1.0,-0.15572946762806825,-0.022360123608773208,0.0
2019-05-23,-0.0,-0.0,-0.08357905567336286,1.0,-0.15218891551752262,-0.01898440342798349,0.0
2019-05-24,-0.0,-0.0,-0.08543562906113454,1.0,-0.14986290736544264,-0.016688993777621973,0.0
2019-05-28,-0.0,-0.0,-0.08482070166209496,1.0,-0.15027743333458585,-0.017422562907852053,0.0
2019-05-29,-0.0,-0.0,-0.08522528379256887,1.0,-0.1502100315047257,-0.014739710956643497,0.0
2019-05-30,-0.0,-0.0,-0.08731684181623024,1.0,-0.14763735303661915,-0.013142457751928308,0.0
2019-05-31,-0.0,-0.0,-0.08618283321702722,1.0,-0.14510018941282027,-0.014841491376732132,0.0
2019-06-03,-0.0,-0.0,-0.08898073676894053,1.0,-0.14348128289147055,-0.008725548604905174,0.0
2019-06-04,-0.0,-0.0,-0.08554110618424812,1.0,-0.14041559538448162,-0.016109599930444286,0.0
2019-06-05,-0.0,-0.0,-0.09042080308193806,1.0,-0.141502444806638,-0.0028275793944781942,0.0
2019-06-06,-0.0,-0.0,-0.08649596286328057,1.0,-0.13852193881330402,-0.00956813748487617,0.0
2019-06-07,-0.0,-0.0,-0.08676792268620932,1.0,-0.13820334416748026,-0.010862983056712433,0.0
2019-06-10,-0.0,-0.0,-0.08737010292678697,1.0,-0.1419051983601075,-0.009314192997014999,0.0
2019-06-11,-0.0,-0.0,-0.08930939192287198,1.0,-0.14029022144565476,-0.00960382666022281,0.0
2019-06-12,-0.0,-0.0,-0.08868550764124539,1.0,-0.14041562430337107,-0.00936269288881183,0.0
2019-06-13,-0.0,-0.0,-0.09047495007380395,1.0,-0.13976854091467272,-0.010171299569580372,0.0
2019-06-14,-0.0,-0.0,-0.09083796940194716,1.0,-0.1395911980925889,-0.011374925491754421,0.0
2019-06-17,-0.0,-0.0,-0.09086054886377747,1.0,-0.1403327952315907,-0.010579908108779337,0.0
2019-06-18,-0.0,-0.0,-0.09101298056021365,1.0,-0.13987951058940437,-0.011266380970126078,0.0
2019-06-19,-0.0,-0.0,-0.09297679612855193,1.0,-0.1391239607891798,-0.008747983620796625,0.0
2019-06-20,-0.0,-0.0,-0.09245503329027129,1.0,-0.13955828281824506,-0.010148564046507007,0.0
2019-06-21,-0.0,-0.0,-0.09263522004753076,1.0,-0.1422314574027299,-0.00939416939367169,0.0
2019-06-24,-0.0,-0.0,-0.0945871856854487,1.0,-0.13804919380965433,-0.01340743140528821,0.0
2019-06-25,-0.0,-0.0,-0.09501658643653504,1.0,-0.14100965255780312,-0.011074252363255432,0.0
2019-06-26,-0.0,-0.0,-0.09330504773195233,1.0,-0.13759281212953142,-0.017008797653958945,0.0
2019-06-27,-0.0,-0.0,-0.0947635282804441,1.0,-0.13698749890724712,-0.017109387683738587,0.0
2019-06-28,-0.0,-0.0,-0.09500956094634622,1.0,-0.13506555184782473,-0.01972179520827865,0.0
2019-07-01,-0.0,-0.0,-0.09574600954212775,1.0,-0.13724926935278395,-0.015974321185022355,0.0
2019-07-02,-0.0,-0.0,-0.09566422045828965,1.0,-0.1361140232639409,-0.01628725475512955,0.0
2019-07-03,-0.0,-0.0,-0.09643146291337112,1.0,-0.1360154449772685,-0.013115775051379461,0.0
2019-07-05,-0.0,-0.0,-0.09601275519736924,1.0,-0.13603467819284762,-0.013589765947110772,0.0
2019-07-08,-0.0,-0.0,-0.09669661437240658,1.0,-0.136297367011003,-0.013096410013582386,0.0
2019-07-09,-0.0,-0.0,-0.0968256142666783,1.0,-0.1356803945254611,-0.012827058867482784,0.0
2019-07-10,-0.0,-0.0,-0.09630856601987695,1.0,-0.13693426657035396,-0.012180237626721798,0.0
2019-07-11,-0.0,-0.0,-0.09937686939182454,1.0,-0.13771186440677965,-0.009172482552342971,0.0
2019-07-12,-0.0,-0.0,-0.09920971280414838,1.0,-0.13725319106501796,-0.010046868767451136,0.0
2019-07-15,-0.0,-0.0,-0.1011878025652543,1.0,-0.13613564904925887,-0.010355841692868194,0.0
2019-07-16,-0.0,-0.0,-0.0973878548974602,1.0,-0.1365076592984382,-0.013547228182226435,0.0
2019-07-17,-0.0,-0.0,-0.09734623634459022,1.0,-0.13603032872749038,-0.013692821868608769,0.0
2019-07-18,-0.0,-0.0,-0.10062752129090095,1.0,-0.13303700383485234,-0.01140495044573933,0.0
2019-07-19,-0.0,-0.0,-0.09811527176885973,1.0,-0.1353871400865284,-0.009709582773882341,0.0
2019-07-22,-0.0,-0.0,-0.09768493780522661,1.0,-0.13436804891081483,-0.010599828513911499,0.0
2019-07-23,-0.0,-0.0,-0.09877724482441534,1.0,-0.1341427044759798,-0.009717424261252081,0.0
2019-07-24,-0.0,-0.0,-0.09991430594021286,1.0,-0.13335982811510327,-0.008668761410350353,0.0
2019-07-25,-0.0,-0.0,-0.10172580525180391,1.0,-0.12924942349178012,-0.00882739467876714,0.0
2019-07-26,-0.0,-0.0,-0.10174995042633353,1.0,-0.1292013682331945,-0.008402736466389053,0.0
2019-07-29,-0.0,-0.0,-0.10096410358219696,1.0,-0.1297010906654424,-0.010124948816894767,0.0
2019-07-30,-0.0,-0.0,-0.10089249140402924,1.0,-0.12976502277777086,-0.010637901714228968,0.0
2019-07-31,-0.0,-0.0,-0.10091219360843934,1.0,-0.12968042196711138,-0.01047471300031027,0.0
2019-08-01,-0.0,-0.0,-0.10184691333523524,1.0,-0.1286637476587986,-0.009873358058074199,0.0
2019-08-02,-0.0,-0.0,-0.1044550467810893,1.0,-0.1242332238676498,-0.010545882644525684,0.0
2019-08-05,-0.0,-0.0,-0.10337312397840409,1.0,-0.1252538511070385,-0.009658725048293626,0.0
2019-08-06,-0.0,-0.0,-0.1026973765242025,1.0,-0.11803177731247691,-0.010937307550190912,0.0
2019-08-07,-0.0,-0.0,-0.1027509385192935,1.0,-0.11582251215459413,-0.012271524401501631,0.0
2019-08-08,-0.0,-0.0,-0.10302135253215187,1.0,-0.11561134699403114,-0.01207310319364962,0.0
2019-08-09,-0.0,-0.0,-0.10285756388687634,1.0,-0.11254651062836933,-0.012587034740215884,0.0
2019-08-12,-0.0,-0.0,-0.10594442058769399,1.0,-0.11190724495429727,-0.009066928409300042,0.0
2019-08-13,-0.0,-0.0,-0.10606468672722374,1.0,-0.11027593467668877,-0.007859363905687634,0.0
2019-08-14,-0.0,-0.0,-0.10678698773995018,1.0,-0.10687246617496216,-0.0074610462560445465,0.0
2019-08-15,-0.0,-0.0,-0.10991494532199271,1.0,-0.1042041312272175,-0.000959902794653706,0.0
2019-08-16,-0.0,-0.0,-0.1100778020909312,1.0,-0.10443715049841965,-0.0011427182105519086,0.0
2019-08-19,-0.0,-0.0,-0.11114346022272363,1.0,-0.10196035616371886,-0.0,0.0
2019-08-20,-0.0,-0.0,-0.1137676683260056,1.0,-0.09742863025810593,-0.0,0.0
2019-08-21,-0.0,-0.0,-0.11688783417280124,1.0,-0.09388318481208834,-0.0,0.0
2019-08-22,-0.0,-0.0,-0.11383599099862074,1.0,-0.09603890918769811,-0.0,0.0
2019-08-23,-0.0,-0.0,-0.11417956506480462,1.0,-0.09599070589231905,-0.0,0.0
2019-08-26,-0.0,-0.0,-0.11482722866581467,1.0,-0.09083455908948422,-0.0,0.0
2019-08-27,-0.0,-0.0,-0.11574659870093874,1.0,-0.08931949917452973,-0.0,0.0
2019-08-28,-0.0,-0.0,-0.11578173756942688,1.0,-0.08902302381899013,-0.0,0.0
2019-08-29,-0.0,-0.0,-0.11627795027318458,1.0,-0.0871904108599899,-0.0,0.0
2019-08-30,-0.0,-0.0,-0.118359023571043,1.0,-0.08118514964313561,-0.0,0.0
2019-09-03,-0.0,-0.0,-0.11237286107454827,1.0,-0.08422879023573052,-0.0,0.0
2019-09-04,-0.0,-0.0,-0.11279310303595556,1.0,-0.08292379619997368,-0.0,0.0
2019-09-05,-0.0,-0.0,-0.11140567716356775,1.0,-0.08278102198497714,-0.0,0.0
2019-09-06,-0.0,-0.0,-0.11262110437646161,1.0,-0.08053739321338234,-0.0,0.0
2019-09-09,-0.0,-0.0,-0.11229500381388254,1.0,-0.07954328756674293,-0.0,0.0
2019-09-10,-0.0,-0.0,-0.11690750071299552,1.0,-0.07141838577811578,-0.0,0.0
2019-09-11,-0.0,-0.0,-0.12175781389109816,1.0,-0.06532448570173668,-0.0,0.0
2019-09-12,-0.0,-0.0,-0.12264296479132301,1.0,-0.06403303705989154,-0.0,0.0
2019-09-13,-0.0,-0.0,-0.11447803439335917,1.0,-0.07476868919915323,-0.0,0.0
2019-09-16,-0.0,-0.0,-0.12328586497890295,1.0,-0.07540995397008055,-0.0,0.0
2019-09-17,-0.0,-0.0,-0.12457282636066046,1.0,-0.07451107353981558,-0.0,0.0
2019-09-18,-0.0,-0.0,-0.12641844396996377,1.0,-0.07309934505673776,-0.0,0.0
