Date,BOTZ,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-11-05,1.0,-0.2601233847013125,-0.35969433090456726,-0.17867932671558048,-0.3969636192845718,-0.34334458859072325,0.0
2018-11-06,1.0,-0.2646625704565074,-0.36314934240593105,-0.17638247092875642,-0.3950134565581679,-0.33976539887269586,0.0
2018-11-07,1.0,-0.2637549487361689,-0.3628819409197036,-0.17790072073901125,-0.3939955334483809,-0.3392802761141001,0.0
2018-11-08,1.0,-0.2553223729070384,-0.3647751092254464,-0.16950779099426724,-0.39212566608581456,-0.3436876531050332,0.0
2018-11-09,1.0,-0.2578726204941272,-0.36697549615228836,-0.1675273390036452,-0.3929475496152289,-0.3460662211421628,0.0
2018-11-12,1.0,-0.2577324802104145,-0.3648870792342126,-0.16742115778558964,-0.3935155914114463,-0.3454642017146759,0.0
2018-11-13,1.0,-0.25258731397779066,-0.3631808224007252,-0.16256641402059782,-0.395311359000831,-0.3444212222697858,0.0
2018-11-14,1.0,-0.2537527705017127,-0.36258311505138024,-0.16247733225871447,-0.395703203707435,-0.3441214990932904,0.0
2018-11-15,1.0,-0.25418312658833003,-0.36363636363636365,-0.16126110258410284,-0.39858591450066677,-0.33852502327453887,0.0
2018-11-16,1.0,-0.25345564212113597,-0.36081930133199297,-0.16034179442070873,-0.3982658959537573,-0.34031163608946974,0.0
2018-11-19,1.0,-0.25463603653473565,-0.35898145585386104,-0.16963993659260748,-0.39415746169136706,-0.3387514782477417,0.0
2018-11-20,1.0,-0.24315308988764042,-0.3570926966292135,-0.15740369181380415,-0.39997993579454255,-0.35042134831460675,0.0
2018-11-21,1.0,-0.24384821004771542,-0.35414324614654374,-0.1596592470458917,-0.39833620625046845,-0.34220190361987557,0.0
2018-11-23,1.0,-0.24473229273670236,-0.36391651842758,-0.1562398216120061,-0.39733921278781353,-0.3432215067772405,0.0
2018-11-26,1.0,-0.24478135571983461,-0.363287808545295,-0.15634632251597544,-0.3978448815937853,-0.3437163262749029,0.0
2018-11-27,1.0,-0.24542989152269987,-0.36322318200080356,-0.1577440739252712,-0.39950783447167537,-0.34511852149457617,0.0
2018-11-28,1.0,-0.2450512459807074,-0.3676145498392283,-0.15670217041800644,-0.3981862942122187,-0.34447849678456594,0.0
2018-11-29,1.0,-0.24253591035571934,-0.3661728209370535,-0.15479682133814646,-0.39798450778371064,-0.345315986062019,0.0
2018-11-30,1.0,-0.24261185612232108,-0.3661862388770522,-0.15460584033086852,-0.39817019676651205,-0.3450056398044868,0.0
2018-12-03,1.0,-0.2426376600917316,-0.36777864106869845,-0.15055515175818943,-0.39963407604200607,-0.345722950449886,0.0
2018-12-04,1.0,-0.2434736815708303,-0.3677558492364019,-0.14971035935501667,-0.4006068661132984,-0.3461644557012814,0.0
2018-12-06,1.0,-0.24096325347855413,-0.362419125177987,-0.1515825235442532,-0.4002647947840424,-0.3428093227748495,0.0
2018-12-07,1.0,-0.2360299832033894,-0.36731931108827,-0.14435057283962996,-0.40627741984005616,-0.3529795181629021,0.0
2018-12-10,1.0,-0.2283440999675754,-0.36864290524530463,-0.14246876013269147,-0.4073030204773901,-0.3474421968922256,0.0
2018-12-11,1.0,-0.226264440951169,-0.3702372932105697,-0.1406791925543329,-0.40714125308780597,-0.350899518427028,0.0
2018-12-12,1.0,-0.22482944748481892,-0.37236674413374315,-0.13841617312642127,-0.40822650373591224,-0.3550990828897718,0.0
2018-12-13,1.0,-0.22624026445618695,-0.376299115975057,-0.13636022138188375,-0.40762815857353935,-0.35779219153038994,0.0
2018-12-14,1.0,-0.22645902706492077,-0.3737512831426354,-0.13777822287874616,-0.4082772088831026,-0.35745224205703413,0.0
2018-12-17,1.0,-0.2253859434033077,-0.37373332999724773,-0.136662746766082,-0.4077113618735457,-0.35857082092726494,0.0
2018-12-18,1.0,-0.22287894658087687,-0.3700683325851663,-0.1340216469649359,-0.407227293131827,-0.3596937503117362,0.0
2018-12-19,1.0,-0.22748365850007485,-0.3693178983084676,-0.1332518337408313,-0.40561848211167106,-0.3592136120952048,0.0
2018-12-20,1.0,-0.22249297560733022,-0.3617127085560832,-0.14180570405549892,-0.40540070119601157,-0.3550737250416491,0.0
2018-12-21,1.0,-0.22171238652710948,-0.36157547497395703,-0.1411528349620517,-0.40629495510690017,-0.34954610843791856,0.0
2018-12-24,1.0,-0.2180715435078599,-0.3580641168461443,-0.14246812724347072,-0.4052234187399431,-0.3517266988488675,0.0
2018-12-26,1.0,-0.22039660056657223,-0.3615223549698239,-0.14006651065402145,-0.3954427885207538,-0.3459293016381328,0.0
2018-12-27,1.0,-0.20545388437765122,-0.35103623803175377,-0.14226154405526603,-0.37464549751545273,-0.35055144830929585,0.0
2018-12-28,1.0,-0.20447276603993025,-0.3523454157782516,-0.1418395037798023,-0.3745396394650126,-0.3497770885830587,0.0
2018-12-31,1.0,-0.2021820826766881,-0.35597042065704937,-0.1423930173354346,-0.3746393502242696,-0.3493756819008365,0.0
2019-01-02,1.0,-0.2019629225736096,-0.35650066642433054,-0.13864049436568518,-0.37484551072337335,-0.3513873742881376,0.0
2019-01-03,1.0,-0.2019244752532842,-0.35685200445974113,-0.13788840952057782,-0.3747152067477822,-0.3524165010422221,0.0
2019-01-04,1.0,-0.1963322284857136,-0.3585754723828418,-0.13751723804224228,-0.3728739747901193,-0.35405124234872865,0.0
2019-01-07,1.0,-0.18657772872327663,-0.3487295150802601,-0.14785133286944838,-0.3692924154809607,-0.3469299613695804,0.0
2019-01-08,1.0,-0.18653993855606757,-0.3497983870967742,-0.14756144393241166,-0.36897561443932414,-0.3472782258064516,0.0
2019-01-09,1.0,-0.18647403283094943,-0.34938081981376595,-0.14759527695113756,-0.3689401939137948,-0.34753287894787366,0.0
2019-01-10,1.0,-0.18594594594594593,-0.3515435435435435,-0.1470990990990991,-0.3687447447447447,-0.3490690690690691,0.0
2019-01-11,1.0,-0.18499207073862273,-0.3491758373780576,-0.14885386131001008,-0.36902301888605893,-0.3507376615887356,0.0
2019-01-14,1.0,-0.19024835909888685,-0.3505157117784242,-0.14879907676772533,-0.3710239703796312,-0.3436635972399202,0.0
2019-01-15,1.0,-0.1921460309835475,-0.3490813017893599,-0.14723189624114327,-0.3714182778911973,-0.34192386213522274,0.0
2019-01-16,1.0,-0.1960737140932493,-0.34963672232112786,-0.14887167396429773,-0.37509021796660735,-0.3361401145166723,0.0
2019-01-17,1.0,-0.19850358466053988,-0.3484097579752683,-0.1463696290237213,-0.37521050858875044,-0.33731896261367467,0.0
2019-01-18,1.0,-0.1983371490541029,-0.3470779612001446,-0.1485480178334739,-0.3748885407880468,-0.34107723822147246,0.0
2019-01-22,1.0,-0.16273567997705926,-0.35584390756804546,-0.09842999498171912,-0.43353167491098527,-0.3390924080579253,0.0
2019-01-23,1.0,-0.16827523288197446,-0.35926246038605586,-0.08602227984250456,-0.43964275424949584,-0.34766637856525495,0.0
2019-01-24,1.0,-0.1685433723079878,-0.3585268060790857,-0.08664857986602963,-0.43986939089097504,-0.3473145902859475,0.0
2019-01-25,1.0,-0.1565568616069269,-0.36400135442364434,-0.0408261984230639,-0.4951869588351957,-0.3620180912301069,0.0
2019-01-28,1.0,-0.16225993638769515,-0.3616189574380265,-0.03991550732027096,-0.5010318789909437,-0.3631485662951902,0.0
2019-01-29,1.0,-0.1656420848013607,-0.36090389989065724,-0.03882881788361074,-0.5044344551087353,-0.3600291580609889,0.0
2019-01-30,1.0,-0.17271777934283702,-0.3586711028001068,-0.04303373242344027,-0.4947422104572941,-0.35937537945940695,0.0
2019-01-31,1.0,-0.1700233508464682,-0.3619381202568593,-0.04538820782253357,-0.4953298307063631,-0.359676007005254,0.0
2019-02-01,1.0,-0.1691959725667591,-0.3618853057055304,-0.045746388443017656,-0.49528187168636606,-0.3599153655333431,0.0
2019-02-04,1.0,-0.16799630296249454,-0.36175025538745925,-0.04667509850659143,-0.4944544437417911,-0.36138541615994546,0.0
2019-02-05,1.0,-0.1666342080919227,-0.3636496421442135,-0.042699255075709625,-0.4969570086177516,-0.364477335800185,0.0
2019-02-06,1.0,-0.17575964326616147,-0.356319598430761,-0.03638002875313726,-0.502546358342065,-0.3657009186383684,0.0
2019-02-07,1.0,-0.17282807359571098,-0.3563055927866456,-0.03828439137321798,-0.5006214207383941,-0.3689289630802973,0.0
2019-02-08,1.0,-0.16926155498072137,-0.3549465566889551,-0.040826785104202255,-0.5055639611498853,-0.36971057640685245,0.0
2019-02-11,1.0,-0.16809701948702901,-0.3509621262133548,-0.036626812391501014,-0.505855888897039,-0.3835057091860436,0.0
2019-02-12,1.0,-0.17202430538540694,-0.3571078551477434,-0.02864213260155829,-0.5109276228745038,-0.3814622433478708,0.0
2019-02-13,1.0,-0.17455066166304561,-0.3625074066758838,-0.013603594706695634,-0.5259727434327474,-0.3922328658897887,0.0
2019-02-14,1.0,-0.17942277383766744,-0.37490149724192273,-0.008151103230890465,-0.512854609929078,-0.38726359338061467,0.0
2019-02-15,1.0,-0.17942719235599772,-0.3744428300539316,-0.00810205137045337,-0.5131627551899919,-0.38747014061615,0.0
2019-02-19,1.0,-0.17661562738861356,-0.3715511502330054,-0.009739379145400302,-0.5194417733067042,-0.3882930197006682,0.0
2019-02-20,1.0,-0.1790949335956714,-0.3576733890801771,-0.013871126414166256,-0.5207575012297098,-0.38802262666010817,0.0
2019-02-21,1.0,-0.17797317875914917,-0.37633246549098587,-0.015915901164218694,-0.5137544824875964,-0.37215699759296555,0.0
2019-02-22,1.0,-0.17540629449599843,-0.3794618746010704,-0.017872047920655963,-0.5107526881720431,-0.3714341827465999,0.0
2019-02-25,1.0,-0.17174153846153845,-0.38038153846153844,-0.01942153846153846,-0.5170215384615384,-0.3729476923076923,0.0
2019-02-26,1.0,-0.17381773399014774,-0.3770935960591133,-0.015,-0.5210837438423644,-0.37605911330049263,0.0
2019-02-27,1.0,-0.17465205074516568,-0.37647493533686416,-0.015691587633945066,-0.5226259391550684,-0.37393767705382436,0.0
2019-02-28,1.0,-0.16577922398067346,-0.37164127594537294,-0.02137257802100281,-0.5191046689345757,-0.3871961741359759,0.0
2019-03-01,1.0,-0.1702647959687778,-0.37733425550834904,-0.007089220432763561,-0.5184764351348682,-0.39694694200177855,0.0
2019-03-04,1.0,-0.16578940865396496,-0.38522746929596957,-0.005856623915783231,-0.5139002149899919,-0.4004003261917118,0.0
2019-03-05,1.0,-0.16947058968848044,-0.38091356011759187,-0.0027174584352380247,-0.519800390325848,-0.39751476074013686,0.0
2019-03-06,1.0,-0.1697824315313758,-0.37875682216679424,-0.005902254710690737,-0.5186081544958387,-0.3965129775516756,0.0
2019-03-07,1.0,-0.17451236653268562,-0.3657929129780781,-0.008630680837422633,-0.5252632357655413,-0.391684955490346,0.0
2019-03-08,1.0,-0.16023871689668034,-0.3598159890588089,-0.020465000621658583,-0.5526544821583986,-0.3934352853412906,0.0
2019-03-11,1.0,-0.15943760109493593,-0.3598855294264029,-0.022495956202563144,-0.5507029986313301,-0.3959437601094936,0.0
2019-03-12,1.0,-0.15267957526545908,-0.3508307307932542,-0.0317051842598376,-0.5543035602748282,-0.40891942535915055,0.0
2019-03-13,1.0,-0.15531280535163983,-0.35008643800265576,-0.046275649537744594,-0.5466138852003107,-0.40718562874251496,0.0
2019-03-14,1.0,-0.15710242216266312,-0.34829546877739653,-0.04824286751997595,-0.5453998947974852,-0.40575608045487566,0.0
2019-03-15,1.0,-0.15662861720236307,-0.3506057875237809,-0.04708621207569841,-0.5448332832682488,-0.4041253629718634,0.0
2019-03-18,1.0,-0.1461464984163692,-0.35272233673520687,-0.06455180735005782,-0.5406465235533658,-0.4096073601126138,0.0
2019-03-19,1.0,-0.14028187479514914,-0.357108640294481,-0.06096361848574238,-0.5439326324282077,-0.41892948087638354,0.0
2019-03-20,1.0,-0.15755821271239775,-0.3547640025173065,-0.05767149150409062,-0.5224669603524229,-0.4248709880427943,0.0
2019-03-21,1.0,-0.16609640736640835,-0.3531750025158499,-0.05617892724162222,-0.5319764516453658,-0.4084230653114622,0.0
2019-03-22,1.0,-0.15606644987269658,-0.3510549799591621,-0.06823968337996925,-0.5416572134412262,-0.4038165822178527,0.0
2019-03-25,1.0,-0.14153684315984572,-0.31047437759855734,-0.1071231778790763,-0.5416771026398838,-0.4038471171667585,0.0
2019-03-26,1.0,-0.14290003753284122,-0.31144751657700487,-0.10516702114350056,-0.5427999499562117,-0.3998748905292131,0.0
2019-03-27,1.0,-0.14291788599584804,-0.29829168855206223,-0.11112778569820664,-0.5452089742627748,-0.4036667417023086,0.0
2019-03-28,1.0,-0.13264233138050172,-0.2949526813880126,-0.12455560562816084,-0.5408091733012869,-0.4106704721846678,0.0
2019-03-29,1.0,-0.12685333600480864,-0.2982618713684632,-0.13118613504307755,-0.5389200561009818,-0.4092867160889601,0.0
2019-04-01,1.0,-0.12435778551915992,-0.30222300192977625,-0.12952056339440116,-0.5406631412746549,-0.40946342196937424,0.0
2019-04-02,1.0,-0.1271796673106355,-0.3020548460747171,-0.12793235818049528,-0.5407080312115814,-0.41109466342173273,0.0
2019-04-03,1.0,-0.13942536509606474,-0.2980887252323338,-0.11946093534731095,-0.5483079081185341,-0.39966433706570476,0.0
2019-04-04,1.0,-0.14828400582885284,-0.3009145269081956,-0.10602482287322246,-0.5414049545248982,-0.41583337520727603,0.0
2019-04-05,1.0,-0.15265525647792103,-0.2984995853125236,-0.10502902812335067,-0.5404508783834728,-0.41662268466158986,0.0
2019-04-08,1.0,-0.15352530277903412,-0.29772852907181263,-0.10249258756721444,-0.5400271370420624,-0.4188903965023368,0.0
2019-04-09,1.0,-0.16571945883417996,-0.2886888296534728,-0.10420962631393652,-0.5442840617613036,-0.41180908313634756,0.0
2019-04-10,1.0,-0.16358892011240464,-0.27212966680048173,-0.11200321156162182,-0.5405459654757125,-0.42076475311120026,0.0
2019-04-11,1.0,-0.1701839351584653,-0.2673960502873203,-0.11520413540438132,-0.541165842764297,-0.41539735514792603,0.0
2019-04-12,1.0,-0.17095367027677497,-0.26519253910950663,-0.116250501403931,-0.5411652627356598,-0.4134326113116727,0.0
2019-04-15,1.0,-0.1679303072906206,-0.2660925888732677,-0.11490761197027514,-0.5465203856196023,-0.4150933922474392,0.0
2019-04-16,1.0,-0.1704348698903415,-0.26694436776994307,-0.11916890416802589,-0.5414920579157362,-0.411332212491531,0.0
2019-04-17,1.0,-0.17065996228786925,-0.2616970458830924,-0.11115021998742929,-0.5448145820238843,-0.4258202388434946,0.0
2019-04-18,1.0,-0.1753591466022593,-0.25692505094724133,-0.09927793292575542,-0.5457518806450802,-0.43862429868920927,0.0
2019-04-22,1.0,-0.18040223801602903,-0.2571450173899894,-0.09357830535813297,-0.5485155501789405,-0.4406724129240385,0.0
2019-04-23,1.0,-0.17694518682870256,-0.2573748172053855,-0.09414552972618627,-0.5475518128183148,-0.44531289395391055,0.0
2019-04-24,1.0,-0.17757574231243864,-0.24554864381595187,-0.09471881532223538,-0.5491978744302013,-0.4514065530007304,0.0
2019-04-25,1.0,-0.1786075181891673,-0.23074979789814065,-0.09387631366208568,-0.5585337510105093,-0.46450586095392077,0.0
2019-04-26,1.0,-0.178943377148635,-0.22965116279069767,-0.09244186046511628,-0.5600353892821032,-0.46673407482305357,0.0
2019-04-29,1.0,-0.1793160967472894,-0.22872595850077082,-0.0922233174109738,-0.5595824803497864,-0.46751080445826065,0.0
2019-04-30,1.0,-0.17907241248578287,-0.2310375331732592,-0.09096423606723114,-0.560242638695817,-0.46614431947428286,0.0
2019-05-01,1.0,-0.16402663572617668,-0.23732532916309337,-0.10321343893457095,-0.5449982343742118,-0.4727336931846845,0.0
2019-05-02,1.0,-0.163135593220339,-0.2406678773204197,-0.10134180790960452,-0.536798829701372,-0.480225988700565,0.0
2019-05-03,1.0,-0.16274905422446406,-0.24143757881462796,-0.10163934426229508,-0.5363177805800756,-0.4799243379571248,0.0
2019-05-06,1.0,-0.15910639909125332,-0.23852076233749844,-0.10066893853338381,-0.5371702637889688,-0.4888299886406664,0.0
2019-05-07,1.0,-0.1620746363061354,-0.23132194813409235,-0.094471853257432,-0.5471220746363061,-0.4950537634408603,0.0
2019-05-08,1.0,-0.17155321091610023,-0.24069189408542152,-0.09571877853302221,-0.539109262453079,-0.48917013290047684,0.0
2019-05-09,1.0,-0.176185768246001,-0.23928308870129542,-0.09617968413314068,-0.5399903668213045,-0.4833827667503232,0.0
2019-05-10,1.0,-0.1784655159303475,-0.2402605632017844,-0.09515119255823384,-0.5352191214863254,-0.4855397561655641,0.0
2019-05-13,1.0,-0.1746076019981236,-0.23980018764104774,-0.09787762760859092,-0.5372112483201055,-0.48619316885158603,0.0
2019-05-14,1.0,-0.17560863924292144,-0.2369177542038719,-0.09728052100027984,-0.541529929532677,-0.4926098348978606,0.0
2019-05-15,1.0,-0.16448459791235992,-0.24605058316106473,-0.09833346093969324,-0.5515146874920246,-0.49176938978638696,0.0
2019-05-16,1.0,-0.15843631906853234,-0.24772750485139414,-0.10361556531508528,-0.5514503115105709,-0.4921101011132673,0.0
2019-05-17,1.0,-0.15679762938742145,-0.2446226945281766,-0.10739283707147602,-0.5453941654319726,-0.5003320901241507,0.0
2019-05-20,1.0,-0.15791895692189697,-0.24798670586731433,-0.10377093186756998,-0.5466445097788573,-0.5002428735779113,0.0
2019-05-21,1.0,-0.1718709942060196,-0.2482182228375122,-0.09183202584217812,-0.5503768650976772,-0.5014100394811054,0.0
2019-05-22,1.0,-0.16739726729729038,-0.24391807018893075,-0.09920787510574483,-0.5506934297213464,-0.502243072111564,0.0
2019-05-23,1.0,-0.1670382614489634,-0.24268983367930091,-0.10145818918018502,-0.552189846492914,-0.4993465057276851,0.0
2019-05-24,1.0,-0.16712856043110083,-0.24667693097254298,-0.09543238388503977,-0.5581472927893252,-0.49866564023607907,0.0
2019-05-28,1.0,-0.1614584670689434,-0.2546668378482475,-0.09716266529721401,-0.5587880344074978,-0.4956220310694569,0.0
2019-05-29,1.0,-0.167598338376327,-0.2581414431509308,-0.09531258013231449,-0.5559003025796195,-0.48725575670547205,0.0
2019-05-30,1.0,-0.16790547467705555,-0.2561769530449046,-0.09539676030346525,-0.553900963707197,-0.4896709042444125,0.0
2019-05-31,1.0,-0.173043857623117,-0.2523160623091334,-0.10424205096620218,-0.558344239997947,-0.47832781584417583,0.0
2019-06-03,1.0,-0.1754893922312186,-0.25466331864302555,-0.10192682176898638,-0.5562160500153736,-0.4739674080147586,0.0
2019-06-04,1.0,-0.18719791320359053,-0.2609006981561517,-0.10272869089328183,-0.5496764954095593,-0.4568447433700739,0.0
2019-06-05,1.0,-0.18611174865478286,-0.26567719888812386,-0.1033585800627343,-0.5492056205850101,-0.44582153877540615,0.0
2019-06-06,1.0,-0.18798429853181076,-0.2622858890701468,-0.09945962479608482,-0.550443515497553,-0.4487663132137031,0.0
2019-06-07,1.0,-0.18473189015528188,-0.27652413371070145,-0.10089497437466535,-0.5423391723399373,-0.44529437262551314,0.0
2019-06-10,1.0,-0.18909536450888298,-0.2754747804778436,-0.10376250765774964,-0.541326322238105,-0.44294976516234424,0.0
2019-06-11,1.0,-0.18893314948164036,-0.2749348858587406,-0.10147592053521269,-0.5439201266533885,-0.44420611817578265,0.0
2019-06-12,1.0,-0.1904396923941647,-0.2711989984926292,-0.0971359955034363,-0.5462813929128025,-0.44980966250223553,0.0
2019-06-13,1.0,-0.19599160438210297,-0.26625371147742394,-0.09166069417426026,-0.5455871813248694,-0.46014641138527695,0.0
2019-06-14,1.0,-0.19655013564006757,-0.26429339202538776,-0.09420586579311052,-0.5468342120079849,-0.45733735988125096,0.0
2019-06-17,1.0,-0.1923402508785881,-0.2731190518944155,-0.0952209937665136,-0.5420054895723777,-0.46253495113254495,0.0
2019-06-18,1.0,-0.20004103932079925,-0.2855567240362172,-0.0907994972683202,-0.5346910508631082,-0.45386923846410343,0.0
2019-06-19,1.0,-0.20320430658805433,-0.2790566521404768,-0.09482184055370418,-0.5317610869007947,-0.45460138426044605,0.0
2019-06-20,1.0,-0.20682756674959604,-0.29000487316935547,-0.09338531380645822,-0.5219420862294493,-0.4526661366026315,0.0
2019-06-21,1.0,-0.20809693733473672,-0.2890919826457526,-0.09385669909891409,-0.5244012014478988,-0.45174954432264525,0.0
2019-06-24,1.0,-0.2056374942186135,-0.287167891464104,-0.09684464772084896,-0.5226887301505729,-0.457166349761036,0.0
2019-06-25,1.0,-0.20453612479474548,-0.29020422824302133,-0.09926621510673235,-0.5181650246305419,-0.45348419540229884,0.0
2019-06-26,1.0,-0.2024946853469252,-0.2925236277949953,-0.10019721845145096,-0.5123069436262583,-0.4537561150526343,0.0
2019-06-27,1.0,-0.2045250723857842,-0.29013247239090884,-0.10090450201142798,-0.5108514618084915,-0.45591513567530173,0.0
2019-06-28,1.0,-0.20369610908904495,-0.2944071358999334,-0.10009227456810377,-0.5089455067411698,-0.4560670528528221,0.0
2019-07-01,1.0,-0.2068877158817199,-0.2935222672064777,-0.0987803003126121,-0.5089940039973352,-0.4542100138369292,0.0
2019-07-02,1.0,-0.21726769798176415,-0.2923368507325069,-0.09712119659870916,-0.5059932383977052,-0.4484940067616022,0.0
2019-07-03,1.0,-0.21539092120094272,-0.29608566451480683,-0.09501485807972128,-0.5049953888718106,-0.4501998155548725,0.0
2019-07-05,1.0,-0.2161733073850251,-0.2866434497592953,-0.09771586602478746,-0.506068831301854,-0.4540868585475776,0.0
2019-07-08,1.0,-0.21555549855065026,-0.27968601698176127,-0.10391709206577225,-0.5117102326655208,-0.4543005925659903,0.0
2019-07-09,1.0,-0.21235828246037042,-0.27961319448006977,-0.1048581542092033,-0.5124403632073052,-0.45575334735546097,0.0
2019-07-10,1.0,-0.19474644665484359,-0.2920554141928187,-0.1118050736371347,-0.508597424627959,-0.4630015164366309,0.0
2019-07-11,1.0,-0.19119648681270707,-0.2948714656257223,-0.10976142171088112,-0.5077685610827192,-0.46452143095611087,0.0
2019-07-12,1.0,-0.21470693810573815,-0.2905748423157787,-0.10184093123429568,-0.50574329521563,-0.4511307112455772,0.0
2019-07-15,1.0,-0.21397267997642175,-0.31082293241754017,-0.11896768241113305,-0.49819318793408346,-0.42089751146877163,0.0
2019-07-16,1.0,-0.20827034920960263,-0.3104199226256053,-0.11214163101124748,-0.5016525326022905,-0.4295816146140248,0.0
2019-07-17,1.0,-0.2112235746316464,-0.3152338244714927,-0.10900704676489431,-0.5010377962844331,-0.42598334401024984,0.0
2019-07-18,1.0,-0.2151545414970167,-0.3159202069089139,-0.11164886942715935,-0.4981178458938311,-0.4199380297559601,0.0
2019-07-19,1.0,-0.2300980066020113,-0.31653829422451957,-0.1102894137516313,-0.4865017016812099,-0.4154916963074797,0.0
2019-07-22,1.0,-0.22708183959848408,-0.3098432858752433,-0.10526989654819216,-0.4866844207723036,-0.4318088702243163,0.0
2019-07-23,1.0,-0.23113364574530743,-0.3109267368313231,-0.1063993239609741,-0.4843665975263117,-0.4279275818801055,0.0
2019-07-24,1.0,-0.23044803647821296,-0.3105771447600994,-0.10628378205292414,-0.4853856597586905,-0.4289776366011733,0.0
2019-07-25,1.0,-0.2350729086722947,-0.30122793553338445,-0.10613967766692248,-0.4958301355845484,-0.4199283704272192,0.0
2019-07-26,1.0,-0.23553200747395636,-0.3007755509483222,-0.10340679310962655,-0.4978371598965933,-0.4219713839617088,0.0
2019-07-29,1.0,-0.22485525439360557,-0.2880821847620023,-0.11082645898447507,-0.4989240149613158,-0.43918122662294407,0.0
2019-07-30,1.0,-0.2300151022602196,-0.28812040852893744,-0.10899224409348042,-0.49578928507435943,-0.4367624849617324,0.0
2019-07-31,1.0,-0.22686880585930497,-0.2940920382084048,-0.11009244795001152,-0.49396911572639507,-0.43586263412635406,0.0
2019-08-01,1.0,-0.23072398537196634,-0.2940183617625246,-0.10454440835741503,-0.4942587525253817,-0.43382860650078003,0.0
