Date,BE,IWF,IWM,MTUM,SPY,VLUE,VXX
2019-08-12,1.0,-0.0,-1.4158288770053475,-0.5941176470588235,-4.295294117647059,-3.3899465240641713,0.0
2019-08-13,1.0,-0.0,-1.3304302203567684,-0.5756558237145856,-4.2199370409234005,-3.3670514165792236,0.0
2019-08-14,1.0,-0.7985811656697733,-2.41034914452636,-1.9371261649742664,-3.9824732229795523,-3.7816107942690222,0.0
2019-08-15,1.0,-0.8327158734682245,-2.514676546024508,-2.04858934169279,-4.08877172983756,-3.7643203191792534,0.0
2019-08-16,1.0,-0.8350206758876373,-2.510052759161557,-2.0547554541565667,-4.0933979751889344,-3.7662911735348636,0.0
2019-08-19,1.0,-0.8372943327239488,-2.43130361411897,-2.038391224862888,-4.053016453382084,-3.702854732105189,0.0
2019-08-20,1.0,-0.8208913649025069,-2.4122562674094707,-2.028690807799443,-4.010027855153203,-3.655710306406685,0.0
2019-08-21,1.0,-0.8374301675977653,-2.417877094972067,-2.069832402234637,-4.00768156424581,-3.633798882681565,0.0
2019-08-22,1.0,-0.8306981950468727,-2.431509724359871,-2.0590457534629913,-4.025465230166503,-3.6451658038337755,0.0
2019-08-23,1.0,-0.8270194986072423,-2.4142061281337046,-2.0519498607242337,-4.005571030640668,-3.6286908077994426,0.0
2019-08-26,1.0,-0.7912398921832884,-2.309164420485175,-1.9923180592991911,-3.8911051212938,-3.4933962264150944,0.0
2019-08-27,1.0,-0.7878747143433258,-2.298696061298562,-1.9788950127705338,-3.8800914101357713,-3.496975399919344,0.0
2019-08-28,1.0,-0.7861876988335101,-2.2690880169671264,-1.950689289501591,-3.8180010604453876,-3.431468716861082,0.0
2019-08-29,1.0,-0.813140045218779,-2.239393536374518,-1.9755286607261602,-3.8423992552201085,-3.4291794121558716,0.0
2019-08-30,1.0,-0.8117724867724868,-2.2116402116402116,-1.9861111111111112,-3.823941798941799,-3.394047619047619,0.0
2019-09-03,1.0,-0.8178299746430002,-2.2291472040571203,-2.0152141999199253,-3.850927532363539,-3.4325370345655943,0.0
2019-09-04,1.0,-0.8134777376654633,-2.203235726701431,-2.0356999598876855,-3.8648215002005615,-3.45367027677497,0.0
2019-09-05,1.0,-0.8134646088344863,-2.2112825971261305,-2.018227780734433,-3.850452368281,-3.4113890367216606,0.0
2019-09-06,1.0,-0.8031485646249503,-2.182431538563302,-2.0365127662389204,-3.8477311813731974,-3.3593067866119855,0.0
2019-09-09,1.0,-0.803595030399154,-2.180148030663495,-2.0313243457573353,-3.842981760507534,-3.3591065292096216,0.0
2019-09-10,1.0,-0.8207696362677912,-2.1486557722720083,-2.062203479177649,-3.838297311544544,-3.308777016341592,0.0
2019-09-11,1.0,-0.8306864417902613,-2.111038193988713,-2.079275495471847,-3.8254364089775565,-3.278514240714005,0.0
2019-09-12,1.0,-0.8066986888225367,-2.0967155653641436,-2.0521874594313902,-3.786187199792289,-3.2402959885758795,0.0
2019-09-13,1.0,-0.8174273858921163,-2.0914159751037347,-2.0276192946058096,-3.7772302904564317,-3.2531120331950207,0.0
2019-09-16,1.0,-0.8174150012976902,-2.0883726966000515,-2.032701790812354,-3.782896444329094,-3.2555151829743054,0.0
2019-09-17,1.0,-0.8182996371176775,-2.048211508553655,-2.0401762571280453,-3.787454639709694,-3.265940902021773,0.0
2019-09-18,1.0,-0.816332104328827,-2.1646866038508805,-2.1085620647275705,-4.049296736310255,-3.5167281168919837,0.0
2019-09-19,1.0,-0.8153972377957063,-2.1688773417202243,-2.116778339942568,-4.052235744564474,-3.5211267605633805,0.0
2019-09-20,1.0,-0.8600914254051807,-2.1900540241030613,-2.168998476243247,-4.087962321651197,-3.5450893475550624,0.0
2019-09-23,1.0,-0.8581363004172461,-2.1974965229485397,-2.18567454798331,-4.105424200278164,-3.5613351877607786,0.0
2019-09-24,1.0,-0.8607277289836889,-2.2010316464519724,-2.1996375296249826,-4.113620521399693,-3.5660114317579814,0.0
2019-09-25,1.0,-0.8453107658157601,-2.1739733629300777,-2.196448390677025,-4.108351831298557,-3.549389567147614,0.0
2019-09-26,1.0,-0.9118049849356341,-2.0457408929060534,-2.3788003286770745,-4.004519309778143,-3.354149548069022,0.0
2019-09-27,1.0,-0.8724813690311897,-2.0213911123378416,-2.411951421473917,-4.075627932652498,-3.419265801821695,0.0
2019-09-30,1.0,-0.9220259453491582,-1.9028429478332876,-2.4834391388352195,-4.07093568865581,-3.4214739166436656,0.0
2019-10-01,1.0,-0.9168636174058112,-1.8932295287084666,-2.526206033643821,-4.113721673849576,-3.452245238426248,0.0
2019-10-02,1.0,-0.9786396852164136,-1.9353569421023047,-2.631112984822934,-4.120151770657673,-3.3875772906127035,0.0
2019-10-03,1.0,-0.952772359988855,-2.016439119531903,-2.5918083031485097,-4.067288938422959,-3.3032878239063805,0.0
2019-10-04,1.0,-0.9825475017593244,-2.0606615059817033,-2.638282899366643,-4.0743138634764255,-3.3189303307529907,0.0
2019-10-07,1.0,-0.9570088222937964,-2.0890631564206696,-2.625682677496149,-4.032348410586752,-3.299677916258227,0.0
2019-10-08,1.0,-0.9657054871220604,-2.0975643896976486,-2.622060470324748,-4.017497200447928,-3.2949328107502796,0.0
2019-10-09,1.0,-0.9471060648019939,-2.0902797009138743,-2.5866795901412347,-3.981999446136804,-3.240515092772085,0.0
2019-10-10,1.0,-1.0064353665360941,-2.1733351986569667,-2.669977616116396,-3.87758813654169,-3.2627308337996643,0.0
2019-10-11,1.0,-1.023806169883082,-2.1749542189040714,-2.773066629102691,-3.831102972249613,-3.283420200028173,0.0
2019-10-14,1.0,-1.1195086705202313,-2.134826589595376,-2.93121387283237,-3.9683526011560697,-3.296820809248555,0.0
2019-10-15,1.0,-1.142296511627907,-2.141279069767442,-2.979941860465116,-3.9914244186046512,-3.2800872093023257,0.0
2019-10-16,1.0,-1.1315365460670865,-2.1905668668522043,-3.033982715687711,-4.009960451149847,-3.281675699428739,0.0
2019-10-17,1.0,-1.177269372693727,-2.1614760147601473,-3.0957933579335792,-4.02789667896679,-3.2977121771217712,0.0
2019-10-18,1.0,-1.1514027014991837,-2.221908861511058,-3.1506605313937954,-3.9994062639156898,-3.3200237494433726,0.0
2019-10-21,1.0,-1.1549694531366412,-2.1975860527492177,-3.163462971241245,-4.0140068544181196,-3.370734614811503,0.0
2019-10-22,1.0,-1.1452597112665577,-2.1769608572704273,-3.1713052537579998,-4.015776157166245,-3.37386515850573,0.0
2019-10-23,1.0,-1.0636351222176703,-2.015430834357504,-2.8299877099549366,-3.6674860030042327,-3.079202512631435,0.0
2019-10-24,1.0,-1.1444521981856246,-2.0129797627355197,-2.9736217725052336,-3.724773203070481,-3.1009071877180734,0.0
2019-10-25,1.0,-1.1372138470128421,-2.0206588498045788,-2.9551926298157456,-3.7312953657174766,-3.114321608040201,0.0
2019-10-28,1.0,-1.1094771241830064,-2.0462962962962963,-2.887527233115468,-3.5787037037037033,-2.994553376906318,0.0
2019-10-29,1.0,-1.1530820519798612,-2.0189141379779563,-2.957273098380732,-3.518301809770037,-2.95972241121241,0.0
2019-10-30,1.0,-1.1656232988568318,-2.0130647795318453,-2.9542732716385407,-3.5166031573217205,-2.95971692977681,0.0
2019-10-31,1.0,-1.194878892733564,-2.0177162629757786,-3.03681660899654,-3.584913494809689,-3.006505190311419,0.0
2019-11-01,1.0,-1.197512505069623,-2.0141949438961744,-2.9740435311612816,-3.4615384615384617,-2.871839935108828,0.0
2019-11-04,1.0,-1.183198924731183,-1.9883064516129034,-2.9807795698924733,-3.442204301075269,-2.8462365591397853,0.0
2019-11-05,1.0,-1.3040559440559443,-2.052727272727273,-3.178181818181818,-3.533706293706294,-2.9173426573426577,0.0
2019-11-06,1.0,-1.2831274564851207,-2.049831555306008,-3.170830993823695,-3.5369174620999444,-2.996350364963504,0.0
2019-11-07,1.0,-1.2834667790420002,-2.0695322376738305,-3.1709509762607104,-3.530130636325326,-2.992976541649108,0.0
2019-11-08,1.0,-1.2973441108545036,-2.0757794457274827,-3.280456120092379,-3.66945727482679,-3.110998845265589,0.0
2019-11-11,1.0,-1.338100255908475,-2.0937829293993677,-3.5464398615083543,-3.8283907872948966,-3.2467258768628633,0.0
2019-11-12,1.0,-1.3459148097620128,-2.0944368652417764,-3.587691374867364,-3.860239502804305,-3.269971199029862,0.0
2019-11-13,1.0,-1.468402069938843,-2.1450525325388115,-3.8413046887251063,-3.921279598557316,-3.305315979300612,0.0
2019-11-14,1.0,-1.4354962417548705,-2.107378432274889,-3.7321675103543486,-3.8056450375824515,-3.25924221506366,0.0
2019-11-15,1.0,-1.4529356943150045,-2.1070208139173654,-3.8120534327430877,-3.863466915191053,-3.297297297297297,0.0
2019-11-18,1.0,-1.473264540337711,-2.0834896810506565,-3.843652282676673,-3.9085365853658534,-3.32567229518449,0.0
2019-11-19,1.0,-1.5939911344606796,-2.3249055984239044,-3.9556723033984564,-4.051058939418815,-3.4920374322771304,0.0
2019-11-20,1.0,-1.5841275057509037,-2.3182714426552744,-3.9465987512323366,-4.063917186986527,-3.5182385803483407,0.0
2019-11-21,1.0,-1.6923204237007612,-2.2426348891095667,-4.0476663356504465,-4.018040383978815,-3.5501489572989073,0.0
2019-11-22,1.0,-1.6607582471688824,-2.2389627441326114,-3.987362547185295,-3.9791564089939278,-3.5460364352535696,0.0
2019-11-25,1.0,-1.668240273482012,-2.229041185088719,-3.9453035975907538,-3.9329317922839007,-3.5031743447826797,0.0
2019-11-26,1.0,-1.6724614134849716,-2.1671811535337127,-3.9553208773354998,-3.93663688058489,-3.515353371242892,0.0
2019-11-27,1.0,-1.6797014441018985,-2.1650170371572286,-3.941911406782411,-3.92682135323706,-3.5124127859808536,0.0
2019-11-29,1.0,-1.7502874979464431,-2.158863150977493,-4.056021028421226,-3.990142927550518,-3.473303762115985,0.0
2019-12-02,1.0,-1.8741665241921694,-2.2492733800649685,-4.284664045135921,-4.12754316977261,-3.5614634980338518,0.0
2019-12-03,1.0,-1.85436400541272,-2.222428958051421,-4.217523680649527,-4.079837618403248,-3.540764546684709,0.0
2019-12-04,1.0,-1.9105453294340273,-2.3007053156717703,-4.276621365904008,-4.129193187682779,-3.585756063994495,0.0
2019-12-05,1.0,-2.0155913978494624,-2.3594982078853044,-4.504301075268817,-4.279390681003584,-3.7621863799283153,0.0
2019-12-06,1.0,-2.1440785883209026,-2.474258686556303,-4.5553938511915595,-4.323812988903038,-3.694378752046571,0.0
2019-12-09,1.0,-2.182073879617476,-2.410650665666604,-4.81230076879805,-4.514907181698856,-3.8314269641852614,0.0
2019-12-10,1.0,-2.807734323792878,-2.6864758575486127,-5.910640157308281,-5.298667249289928,-4.145073192047192,0.0
2019-12-11,1.0,-2.826239578762615,-2.671347082053532,-5.952391399736726,-5.322509872751207,-4.166959192628346,0.0
2019-12-12,1.0,-2.8421401724519124,-2.667035153659076,-6.015255361485739,-5.378952022993588,-4.205836833959761,0.0
2019-12-13,1.0,-2.773963730569948,-2.592832469775475,-5.921416234887738,-5.230354058721935,-4.070379965457686,0.0
2019-12-16,1.0,-2.8164515423320933,-2.5954933274994527,-6.051629840297528,-5.320936337781667,-4.092321155108292,0.0
2019-12-17,1.0,-3.0325825497485237,-2.44194183249508,-6.129236824841461,-5.312267657992566,-3.9514541876230047,0.0
2019-12-18,1.0,-3.6125925925925926,-2.797037037037037,-6.91283950617284,-5.94320987654321,-4.425925925925926,0.0
2019-12-19,1.0,-3.6901087781431823,-2.9129774854540855,-7.096888439160131,-6.062484189223374,-4.534783708575765,0.0
2019-12-20,1.0,-3.840879004500927,-3.064601535610273,-7.498808578236695,-6.3735769128938315,-4.698173153296267,0.0
2019-12-23,1.0,-3.7889237199582024,-3.064524555903866,-7.376175548589341,-6.2688087774294665,-4.625130616509927,0.0
2019-12-24,1.0,-3.79378752283999,-3.0691725398068392,-7.356825894022449,-6.264160793526495,-4.618898459932133,0.0
2019-12-26,1.0,-3.7953536935525976,-3.072043852779953,-7.357347950926652,-6.263638736622292,-4.61419994779431,0.0
2019-12-27,1.0,-3.8011542497376705,-3.12591815320042,-7.417366211962224,-6.269937040923399,-4.618310598111228,0.0
2019-12-30,1.0,-3.9124534326769553,-3.149813730707823,-7.581160191591271,-6.369345396487493,-4.597392229909526,0.0
2019-12-31,1.0,-4.043937708565072,-3.303392658509455,-7.991935483870967,-6.6832591768631815,-4.786429365962181,0.0
2020-01-02,1.0,-4.067711247901511,-3.32988248461108,-8.046446558477896,-6.723559037493005,-4.812255176273084,0.0
2020-01-03,1.0,-3.9738436123348024,-3.263766519823789,-7.895925110132159,-6.610132158590308,-4.7890969162995605,0.0
2020-01-06,1.0,-4.136543909348442,-3.4042492917847027,-8.128328611898018,-6.764022662889519,-4.895467422096317,0.0
2020-01-07,1.0,-4.128575474369867,-3.403285188331917,-8.129141886151233,-6.759841404701218,-4.899745114698385,0.0
2020-01-08,1.0,-4.1243640474844545,-3.400791407574901,-8.089881288863763,-6.728377614471452,-4.9211418880723565,0.0
2020-01-09,1.0,-4.125352112676056,-3.4278873239436622,-8.022535211267606,-6.682253521126761,-4.910985915492958,0.0
2020-01-10,1.0,-4.205128205128205,-3.4806267806267805,-8.1011396011396,-6.740740740740741,-4.962108262108262,0.0
2020-01-13,1.0,-4.262219666474986,-3.517538815411156,-8.18487636572743,-6.790971822886717,-4.996549741230592,0.0
2020-01-14,1.0,-4.293098630902486,-3.347862531433361,-7.99888236937692,-6.575020955574183,-4.725621682034087,0.0
2020-01-15,1.0,-4.353306953080836,-3.3959864330130016,-8.096382136800452,-6.645562464669304,-4.7736009044658,0.0
2020-01-16,1.0,-4.327547592385218,-3.3706606942889135,-7.981522956326988,-6.576987681970884,-4.738801791713326,0.0
2020-01-17,1.0,-4.438606510565391,-3.403769274700171,-8.149057681324956,-6.735579668760708,-4.828383780696744,0.0
2020-01-21,1.0,-4.447646219686163,-3.3957203994293867,-8.134950071326676,-6.73466476462197,-4.81768901569187,0.0
2020-01-22,1.0,-4.439532230462065,-3.3936109526525957,-8.134341129492299,-6.7335995436394755,-4.821163719338277,0.0
2020-01-23,1.0,-4.447443181818182,-3.3514204545454547,-8.031818181818181,-6.71278409090909,-4.865340909090909,0.0
2020-01-24,1.0,-4.446210615952314,-3.3542435424354244,-8.025830258302584,-6.705648594947489,-4.8526823729775765,0.0
2020-01-27,1.0,-4.371076233183856,-3.3119394618834077,-7.938340807174887,-6.58884529147982,-4.816704035874439,0.0
2020-01-28,1.0,-4.1975982532751095,-3.2882096069868996,-7.797762008733625,-6.398744541484716,-4.610262008733624,0.0
2020-01-29,1.0,-4.06197033898305,-3.236228813559322,-7.542372881355932,-6.1763771186440675,-4.466101694915254,0.0
2020-01-30,1.0,-4.0440020953378735,-3.180199057097957,-7.44447354635935,-6.1236249345206915,-4.399685699319015,0.0
2020-01-31,1.0,-3.9526781071242847,-3.2345293811752467,-7.362714508580343,-6.0665626625065,-4.384815392615705,0.0
2020-02-03,1.0,-3.8315683308119013,-3.1048915784165407,-7.140191628845184,-5.875945537065053,-4.2617246596066565,0.0
2020-02-04,1.0,-3.7270044269552387,-3.0090998524348254,-6.950073782587309,-5.727004426955238,-4.181259222823414,0.0
2020-02-05,1.0,-3.5353583293782633,-2.9140958709065026,-6.717607973421927,-5.539155196962506,-4.02420503084955,0.0
2020-02-06,1.0,-3.624017155110794,-2.910173933762211,-6.815582558970694,-5.531570169168454,-3.9449606862044315,0.0
2020-02-07,1.0,-3.614377529159724,-2.916448464651274,-6.805284456081885,-5.524875029754821,-3.9426327064984528,0.0
2020-02-10,1.0,-3.624346172135045,-2.8937232524964336,-6.805278174037089,-5.522349025202092,-3.9300998573466477,0.0
2020-02-11,1.0,-3.587290337821876,-2.893928655799669,-6.730451216631231,-5.482163949917316,-3.9300732341129225,0.0
2020-02-12,1.0,-3.5750821210699204,-2.872595025809479,-6.657907085875177,-5.443923040825903,-3.913655560769592,0.0
2020-02-13,1.0,-3.554727526781556,-2.867955286446204,-6.593619003260363,-5.387517466231952,-3.884257102934327,0.0
2020-02-14,1.0,-3.622690667929891,-2.909284699194694,-6.702510658455708,-5.482472761724301,-3.968735196589294,0.0
2020-02-18,1.0,-3.6743626743626745,-2.9295334295334294,-6.860509860509861,-5.586339586339586,-3.9990379990379994,0.0
2020-02-19,1.0,-3.798607657881651,-3.1036797613127796,-7.100198906016907,-5.750621581302834,-4.110392839383391,0.0
2020-02-20,1.0,-3.933111225012814,-3.1688877498718604,-7.3390568939005645,-5.9592516658124035,-4.2275756022552535,0.0
2020-02-21,1.0,-3.9258213552361396,-3.1604209445585214,-7.371663244353183,-5.979466119096509,-4.229979466119096,0.0
2020-02-24,1.0,-3.8972708547888777,-3.2103501544799173,-7.401905252317199,-6.002574665293512,-4.234552008238929,0.0
2020-02-25,1.0,-3.5846613545816735,-3.2490039840637452,-7.3695219123505975,-5.7151394422310755,-3.9820717131474104,0.0
