Date,HE,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-12-24,1.0,-0.0,-0.26999688764394647,-0.0,-0.44761515717398076,-0.2276104886399004,0.0
2018-12-26,1.0,-0.0,-0.275576830636116,-0.0,-0.47937029322224,-0.247937029322224,0.0
2018-12-27,1.0,-0.0,-0.2561822674475164,-0.0,-0.44179621378679684,-0.24767982567075897,0.0
2018-12-28,1.0,-0.0,-0.256166835265738,-0.0,-0.4417555054081394,-0.24745156018986847,0.0
2018-12-31,1.0,-0.0,-0.2549962054136099,-0.0,-0.4425266107532741,-0.24839946292008022,0.0
2019-01-02,1.0,-0.0,-0.25579673434394606,-0.0,-0.4440590779782549,-0.2486263200966447,0.0
2019-01-03,1.0,-0.0,-0.2610302791977978,-0.0,-0.47247345654738493,-0.2326779394416044,0.0
2019-01-04,1.0,-0.0,-0.26312598994896264,-0.0,-0.45790883669997456,-0.23441991435108234,0.0
2019-01-07,1.0,-0.0,-0.24557794355148813,-0.0,-0.45460662923940626,-0.22244866569253247,0.0
2019-01-08,1.0,-0.0,-0.23539914756364475,-0.0,-0.46323388242521985,-0.22126867104404255,0.0
2019-01-09,1.0,-0.0,-0.23546578603793872,-0.0,-0.4631748713616466,-0.22135396666922666,0.0
2019-01-10,1.0,-0.0,-0.23345937541987372,-0.0,-0.4654599896351178,-0.22050327261559724,0.0
2019-01-11,1.0,-0.0,-0.22379167867781302,-0.0,-0.46830018256942446,-0.22969155376189104,0.0
2019-01-14,1.0,-0.0,-0.22579157700584074,-0.0,-0.46837534583461415,-0.22713648939440514,0.0
2019-01-15,1.0,-0.0,-0.22906987951807228,-0.0,-0.4684722891566265,-0.23016867469879518,0.0
2019-01-16,1.0,-0.0,-0.2304356206630686,-0.0,-0.4666345412490362,-0.2304741711642251,0.0
2019-01-17,1.0,-0.0,-0.23401426093659664,-0.0,-0.46496434765850836,-0.22817498554634805,0.0
2019-01-18,1.0,-0.0,-0.23567546583850932,-0.0,-0.46480978260869565,-0.24050854037267083,0.0
2019-01-22,1.0,-0.0,-0.1868879730802677,-0.0,-0.570475254262921,-0.13306741275662595,0.0
2019-01-23,1.0,-0.0,-0.1487107961399276,-0.0,-0.5727533172496984,-0.16331800361881785,0.0
2019-01-24,1.0,-0.0,-0.14620512529979418,-0.0,-0.5791739844768002,-0.16308802145298665,0.0
2019-01-25,1.0,-0.0,-0.10148885727833097,-0.0,-0.6800189663347559,-0.11510668563300143,0.0
2019-01-28,1.0,-0.0,-0.09859366774460404,-0.0,-0.6712792359178762,-0.11026923366172821,0.0
2019-01-29,1.0,-0.0,-0.09570341918963698,-0.0,-0.6749887031179393,-0.11210272631420394,0.0
2019-01-30,1.0,-0.0,-0.09473604940131033,-0.0,-0.673507041192861,-0.11442879734919799,0.0
2019-01-31,1.0,-0.0,-0.10285778874592619,-0.0,-0.6543149407531602,-0.12666955522483656,0.0
2019-02-01,1.0,-0.0,-0.100534699788348,-0.0,-0.6326538190189744,-0.12338940254725039,0.0
2019-02-04,1.0,-0.0,-0.10244128840620069,-0.0,-0.6335097001763669,-0.12054209598069249,0.0
2019-02-05,1.0,-0.0,-0.09795820054843253,-0.0,-0.6308270955310161,-0.12400874527532796,0.0
2019-02-06,1.0,-0.0,-0.09221789883268483,-0.0,-0.6307207707985918,-0.1299425606818603,0.0
2019-02-07,1.0,-0.0,-0.09046771922022089,-0.0,-0.6291601808613149,-0.13345934326588096,0.0
2019-02-08,1.0,-0.0,-0.10213214490448805,-0.0,-0.6410673669027498,-0.10601549642176897,0.0
2019-02-11,1.0,-0.0,-0.09318956573291833,-0.0,-0.6433600118571217,-0.11612568548984734,0.0
2019-02-12,1.0,-0.0,-0.08642135268204199,-0.0,-0.6433569022322586,-0.12118239366231075,0.0
2019-02-13,1.0,-0.0,-0.08845535664800752,-0.0,-0.6405623602874614,-0.11843928393282713,0.0
2019-02-14,1.0,-0.0,-0.07235209128292519,-0.0,-0.6547067758307709,-0.12527321898269922,0.0
2019-02-15,1.0,-0.0,-0.08527476600871096,-0.0,-0.6484848484848484,-0.1196367343156334,0.0
2019-02-19,1.0,-0.0,-0.08274105115471948,-0.0,-0.6466244531004819,-0.11670881869704074,0.0
2019-02-20,1.0,-0.0,-0.09646989461272017,-0.0,-0.6369850394281081,-0.10898002800501141,0.0
2019-02-21,1.0,-0.0,-0.11006810233756673,-0.0,-0.6326339039204859,-0.09790171176145776,0.0
2019-02-22,1.0,-0.0,-0.11028233604066524,-0.0,-0.6385804003904452,-0.09284122511372637,0.0
2019-02-25,1.0,-0.0,-0.11089996679089333,-0.0,-0.6412125013837129,-0.09283790266041844,0.0
2019-02-26,1.0,-0.0,-0.10830311619945149,-0.0,-0.6445360672937105,-0.0877984133703915,0.0
2019-02-27,1.0,-0.0,-0.11095145988763008,-0.0,-0.645040066316662,-0.08613797549967762,0.0
2019-02-28,1.0,-0.0,-0.11194456219244733,-0.0,-0.6450542767098545,-0.0860318103909029,0.0
2019-03-01,1.0,-0.0,-0.11401455818667651,-0.0,-0.6476365981756197,-0.08115728370035936,0.0
2019-03-04,1.0,-0.0,-0.10932186253423777,-0.0,-0.6525487600875016,-0.07639846320704426,0.0
2019-03-05,1.0,-0.0,-0.10144580090731385,-0.0,-0.666488400398333,-0.07619960904363221,0.0
2019-03-06,1.0,-0.0,-0.09954475920157768,-0.0,-0.6675820631439261,-0.07597176401201688,0.0
2019-03-07,1.0,-0.0,-0.08993725735524112,-0.0,-0.6793501260372775,-0.07065447386336454,0.0
2019-03-08,1.0,-0.0,-0.08014369572060812,-0.0,-0.7120345166009295,-0.05955224709738348,0.0
2019-03-11,1.0,-0.0,-0.08235206577748014,-0.0,-0.7081124318693379,-0.06975835705117472,0.0
2019-03-12,1.0,-0.0,-0.0755530558680165,-0.0,-0.7164979377577804,-0.08271466066741658,0.0
2019-03-13,1.0,-0.0,-0.08855019286856712,-0.0,-0.713199736569762,-0.07991344435036223,0.0
2019-03-14,1.0,-0.0,-0.08670193737879615,-0.0,-0.716415943366031,-0.07964151902547399,0.0
2019-03-15,1.0,-0.0,-0.08160722040746965,-0.0,-0.7194539378032891,-0.08713959328562526,0.0
2019-03-18,1.0,-0.0,-0.0855423522242535,-0.0,-0.7207304996953077,-0.09807282145033515,0.0
2019-03-19,1.0,-0.0,-0.08411961649672804,-0.0,-0.7217318520773094,-0.09644650738091615,0.0
2019-03-20,1.0,-0.0,-0.09749942647396191,-0.0,-0.7172898982947159,-0.09694501797048252,0.0
2019-03-21,1.0,-0.0,-0.09464394400486914,-0.0,-0.7172283931832014,-0.09013618381010347,0.0
2019-03-22,1.0,-0.0,-0.09380041484212952,-0.0,-0.7279327033878774,-0.09883229622800951,0.0
2019-03-25,1.0,-0.0,-0.055501590385311314,-0.0,-0.7483762832600042,-0.10077519379844961,0.0
2019-03-26,1.0,-0.0,-0.06517167546073259,-0.0,-0.7410529938059187,-0.10550967347250899,0.0
2019-03-27,1.0,-0.0,-0.06164697786443399,-0.0,-0.7442176090530259,-0.10566961042933058,0.0
2019-03-28,1.0,-0.0,-0.05472665256578822,-0.0,-0.7330551268126299,-0.11776139027039388,0.0
2019-03-29,1.0,-0.0,-0.048968777400785334,-0.0,-0.7335595288017994,-0.12363234341046854,0.0
2019-04-01,1.0,-0.0,-0.05155403478756772,-0.0,-0.7328390837372873,-0.11656686626746507,0.0
2019-04-02,1.0,-0.0,-0.05859493478920231,-0.0,-0.7405406430087959,-0.09652714589020321,0.0
2019-04-03,1.0,-0.0,-0.06094104308390023,-0.0,-0.7293461829176114,-0.09937641723356008,0.0
2019-04-04,1.0,-0.0,-0.06062838897390844,-0.0,-0.7313193145534583,-0.0973757297511761,0.0
2019-04-05,1.0,-0.0,-0.05753803072731401,-0.0,-0.7341254824793764,-0.1004124725648982,0.0
2019-04-08,1.0,-0.0,-0.05940200843466914,-0.0,-0.7341755394595004,-0.0976038731395503,0.0
2019-04-09,1.0,-0.0,-0.054913788197803445,-0.0,-0.7505074071966463,-0.09140916936967695,0.0
2019-04-10,1.0,-0.0,-0.04828775560482878,-0.0,-0.7538044611215343,-0.09303162961699547,0.0
2019-04-11,1.0,-0.0,-0.04710144927536233,-0.0,-0.7593709689657789,-0.09050383185370667,0.0
2019-04-12,1.0,-0.0,-0.047906915044817984,-0.0,-0.7553866853645133,-0.0917584187685952,0.0
2019-04-15,1.0,-0.0,-0.04698916364602509,-0.0,-0.7600440286186021,-0.09077107016112196,0.0
2019-04-16,1.0,-0.0,-0.04796158518068631,-0.0,-0.759129213483146,-0.09085560279380504,0.0
2019-04-17,1.0,-0.0,-0.04559195391372131,-0.0,-0.7755385288134303,-0.08013765043633667,0.0
2019-04-18,1.0,-0.0,-0.044399634758788616,-0.0,-0.7698790138487293,-0.08800030436767615,0.0
2019-04-22,1.0,-0.0,-0.047171788374707084,-0.0,-0.7688277543866334,-0.08916153860808933,0.0
2019-04-23,1.0,-0.0,-0.05467143836137973,-0.0,-0.7669610903830046,-0.08196908550978452,0.0
2019-04-24,1.0,-0.0,-0.05881465273324028,-0.0,-0.7474440713773721,-0.0800354623307051,0.0
2019-04-25,1.0,-0.0,-0.05225975396092764,-0.0,-0.7545637798835741,-0.07710856992144081,0.0
2019-04-26,1.0,-0.0,-0.04971366136689021,-0.0,-0.7641285509758119,-0.06996458443222063,0.0
2019-04-29,1.0,-0.0,-0.04451546197950935,-0.0,-0.7614813422314126,-0.07387912397781746,0.0
2019-04-30,1.0,-0.0,-0.040859285432367914,-0.0,-0.7628319582009886,-0.07576070817749543,0.0
2019-05-01,1.0,-0.0,-0.03905338801309304,-0.0,-0.7583618646299709,-0.08375032920726888,0.0
2019-05-02,1.0,-0.0,-0.045454545454545456,-0.0,-0.7461275283855929,-0.08823971727197534,0.0
2019-05-03,1.0,-0.0,-0.048663171936944555,-0.0,-0.7431937320331437,-0.08703004340228848,0.0
2019-05-06,1.0,-0.0,-0.05104857030208587,-0.0,-0.743686987214389,-0.08274036385483355,0.0
2019-05-07,1.0,-0.0,-0.053914507529697876,-0.0,-0.7409971003647928,-0.07582078383687213,0.0
2019-05-08,1.0,-0.0,-0.05930970149253731,-0.0,-0.7137686567164179,-0.09259328358208954,0.0
2019-05-09,1.0,-0.0,-0.061284575714955464,-0.0,-0.7097984060009377,-0.10421003281762775,0.0
2019-05-10,1.0,-0.0,-0.05960947455213252,-0.0,-0.7115471104115133,-0.10276590960197886,0.0
2019-05-13,1.0,-0.0,-0.05724140530759952,-0.0,-0.7229342581423401,-0.10460645355850422,0.0
2019-05-14,1.0,-0.0,-0.032008974478825836,-0.0,-0.7298307936804711,-0.10784332055716556,0.0
2019-05-15,1.0,-0.0,-0.027789741765135486,-0.0,-0.7451171326379655,-0.09971723375966743,0.0
2019-05-16,1.0,-0.0,-0.030536497581824314,-0.0,-0.7421737337382371,-0.10184456191654481,0.0
2019-05-17,1.0,-0.0,-0.022046152693489172,-0.0,-0.7345658200344647,-0.11646812017681875,0.0
2019-05-20,1.0,-0.0,-0.018590283628194326,-0.0,-0.7365159599363474,-0.1170270523261256,0.0
2019-05-21,1.0,-0.0,-0.02457057505601195,-0.0,-0.7276325616131442,-0.11486183719193428,0.0
2019-05-22,1.0,-0.0,-0.01976868787643646,-0.0,-0.7188412223330747,-0.10893101282193401,0.0
2019-05-23,1.0,-0.0,-0.019738907251140202,-0.0,-0.7232675369758296,-0.10347692819026165,0.0
2019-05-24,1.0,-0.0,-0.00970266040688576,-0.0,-0.7279204639602319,-0.1034889073000092,0.0
2019-05-28,1.0,-0.0,-0.009815613246491146,-0.0,-0.7207228694615173,-0.10413723511604439,0.0
2019-05-29,1.0,-0.0,-0.0052568697729988055,-0.0,-0.7230401617498391,-0.10976932267254848,0.0
2019-05-30,1.0,-0.0,-0.005385732404462989,-0.0,-0.7242247670165248,-0.10852342701689245,0.0
2019-05-31,1.0,-0.0,-0.009173297966401414,-0.0,-0.717304008252284,-0.11555039787798407,0.0
2019-06-03,1.0,-0.0,-0.016797147792847432,-0.0,-0.7378983349873195,-0.08304848017054435,0.0
2019-06-04,1.0,-0.0,-0.01318900546771095,-0.0,-0.7190778779370475,-0.11493276193290972,0.0
2019-06-05,1.0,-0.0,-0.005059083520537687,-0.0,-0.7290559421401567,-0.09228718061110808,0.0
2019-06-06,1.0,-0.0,-0.0022259832959270025,-0.0,-0.7589499245741197,-0.07847970859855036,0.0
2019-06-07,1.0,-0.0,-0.011023998822143699,-0.0,-0.7503864840989399,-0.07900839222614842,0.0
2019-06-10,1.0,-0.0,-0.014815359447089314,-0.0,-0.7381394408396595,-0.08517912615113137,0.0
2019-06-11,1.0,-0.0,-0.016378643280887284,-0.0,-0.7443162975791296,-0.08165370868491838,0.0
2019-06-12,1.0,-0.0,-0.023786694202684762,-0.0,-0.7451504646703053,-0.07499262428086738,0.0
2019-06-13,1.0,-0.0,-0.03926638715992834,-0.004395766765786898,-0.7396893411890735,-0.06360933084609276,0.0
2019-06-14,1.0,-0.0,-0.038588591359551186,-0.0034510122354070166,-0.7392732574233672,-0.06416668204550909,0.0
2019-06-17,1.0,-0.0,-0.03468581555046888,-0.004005759432917375,-0.7452927711732998,-0.06200620246621872,0.0
2019-06-18,1.0,-0.0,-0.020766655630357206,-0.004561674576021778,-0.7463304271051759,-0.06772615237464591,0.0
2019-06-19,1.0,-0.0,-0.006947881721021467,-0.018900438138187682,-0.7410218335808173,-0.06632568883022602,0.0
2019-06-20,1.0,-0.0,-0.0066588399310268925,-0.024892688116814034,-0.7367832116520527,-0.06605642587225301,0.0
2019-06-21,1.0,-0.0,-0.008099312563990053,-0.02482814099751353,-0.7280422700014626,-0.06731753693140266,0.0
2019-06-24,1.0,-0.0,-0.0,-0.03484514266243431,-0.671508760603289,-0.08701422140922867,0.0
2019-06-25,1.0,-0.0,-0.0,-0.033148773998705694,-0.673060329330553,-0.09144675343352268,0.0
2019-06-26,1.0,-0.0,-0.0,-0.027796268643290212,-0.6605616825288306,-0.11073529676339887,0.0
2019-06-27,1.0,-0.0,-0.0,-0.04758552215903962,-0.6676053795468904,-0.09004422781839515,0.0
2019-06-28,1.0,-0.0,-0.0,-0.04620384580662635,-0.667870362011375,-0.09146880924438025,0.0
2019-07-01,1.0,-0.0,-0.0,-0.04613272641884325,-0.6665763520104043,-0.0935840468191178,0.0
2019-07-02,1.0,-0.0,-0.0,-0.044810597173846355,-0.6646514230026529,-0.09523379834328924,0.0
2019-07-03,1.0,-0.0,-0.0,-0.04714528186053231,-0.6659022787187173,-0.0925752049402333,0.0
2019-07-05,1.0,-0.0,-0.0,-0.05510876018783397,-0.6589841852431586,-0.08506504021158309,0.0
2019-07-08,1.0,-0.0,-0.0,-0.0544950794307612,-0.6590684202004209,-0.08554773941672814,0.0
2019-07-09,1.0,-0.0,-0.0,-0.05430123917292829,-0.6541434284382117,-0.08485913598622744,0.0
2019-07-10,1.0,-0.0,-0.0,-0.050539119826333447,-0.659556145607205,-0.0839986365022695,0.0
2019-07-11,1.0,-0.0,-0.0,-0.05453044227455486,-0.6602706777713958,-0.08014431361286618,0.0
2019-07-12,1.0,-0.0,-0.0,-0.05575281543648231,-0.6644250771106807,-0.07309375224158955,0.0
2019-07-15,1.0,-0.0,-0.0,-0.052741747920207534,-0.6667680472314161,-0.06954110385544325,0.0
2019-07-16,1.0,-0.0,-0.0,-0.04832680510096403,-0.6664341542809107,-0.07379585412530629,0.0
2019-07-17,1.0,-0.0,-0.0,-0.051867477354510486,-0.6513215039086735,-0.06945207664899934,0.0
2019-07-18,1.0,-0.0,-0.0,-0.056369905401821234,-0.6461144019096455,-0.06572363186278844,0.0
2019-07-19,1.0,-0.0,-0.0,-0.05597338477056752,-0.645773239660939,-0.06790068838592084,0.0
2019-07-22,1.0,-0.0,-0.0,-0.0573046513284422,-0.6595377163615642,-0.0639112472398319,0.0
2019-07-23,1.0,-0.0,-0.0,-0.05902734590166847,-0.6559462677019847,-0.06187032463263383,0.0
2019-07-24,1.0,-0.0,-0.0,-0.06619016370182501,-0.6513488108117694,-0.05606299771207633,0.0
2019-07-25,1.0,-0.0,-0.0,-0.0662811940192618,-0.6506092477962433,-0.05675670882034728,0.0
2019-07-26,1.0,-0.0,-0.0,-0.06474475964349628,-0.6518241579105905,-0.055318319542144334,0.0
2019-07-29,1.0,-0.0,-0.0,-0.06649072778476416,-0.6475849731663684,-0.05710338475708035,0.0
2019-07-30,1.0,-0.0,-0.0,-0.06884385582327181,-0.6419693987908445,-0.06212435508749534,0.0
2019-07-31,1.0,-0.0,-0.0,-0.06876353438176719,-0.6428520714260357,-0.06336753168376585,0.0
2019-08-01,1.0,-0.0,-0.0,-0.07373622870098126,-0.6362074462432251,-0.06128449466860321,0.0
2019-08-02,1.0,-0.0,-0.0,-0.07383511277663862,-0.6388319309905961,-0.05499186876900233,0.0
2019-08-05,1.0,-0.0,-0.0,-0.07243147656940761,-0.6391688770999115,-0.05674624226348364,0.0
2019-08-06,1.0,-0.0,-0.0,-0.07697896546224593,-0.6317626836313374,-0.06333398309439847,0.0
2019-08-07,1.0,-0.0,-0.0,-0.07584130357775416,-0.6323237690400283,-0.06300035423308536,0.0
2019-08-08,1.0,-0.0,-0.0,-0.0811877333616464,-0.6296650209693687,-0.058714232627276104,0.0
2019-08-09,1.0,-0.0,-0.0,-0.08313210227272727,-0.6375177556818181,-0.05491832386363636,0.0
2019-08-12,1.0,-0.0,-0.0,-0.07917841464720368,-0.6405831757022021,-0.06475962739569578,0.0
2019-08-13,1.0,-0.0,-0.0,-0.07679965771740294,-0.6420116233465255,-0.06389275145291831,0.0
2019-08-14,1.0,-0.0,-0.0,-0.07730859458306676,-0.6369161868202176,-0.06298428947181346,0.0
2019-08-15,1.0,-0.0,-0.0,-0.08577996946457717,-0.6230630187950793,-0.04606637067195479,0.0
2019-08-16,1.0,-0.0,-0.0,-0.08727706782755232,-0.6220509759865188,-0.046043392781912655,0.0
2019-08-19,1.0,-0.0,-0.0,-0.08939945404913559,-0.6203016728494436,-0.040141387275145234,0.0
2019-08-20,1.0,-0.0,-0.0,-0.08605899993026014,-0.6233349605969734,-0.03410279656879839,0.0
2019-08-21,1.0,-0.0,-0.0,-0.09784047370254266,-0.6154824103099965,-0.028230581678857537,0.0
2019-08-22,1.0,-0.0,-0.0,-0.09315688664461082,-0.6124847640605955,-0.03560856695107087,0.0
2019-08-23,1.0,-0.0,-0.0,-0.09249760931930799,-0.6129357558897679,-0.033226114926540894,0.0
2019-08-26,1.0,-0.0,-0.0,-0.09494767482153996,-0.6100041582923279,-0.027669970198904985,0.0
2019-08-27,1.0,-0.0,-0.0,-0.09686644251100558,-0.6104544351623972,-0.025824118686956218,0.0
2019-08-28,1.0,-0.0,-0.0,-0.0934713983418323,-0.609636798834426,-0.03139417906823464,0.0
2019-08-29,1.0,-0.0,-0.0,-0.09724726112883096,-0.6123110525585911,-0.023904451532381087,0.0
2019-08-30,1.0,-0.0,-0.0,-0.09716157205240174,-0.6125493865668539,-0.023151036251472933,0.0
2019-09-03,1.0,-0.0,-0.0,-0.10468844787243263,-0.6047837767570847,-0.02376289106508363,0.0
2019-09-04,1.0,-0.0,-0.0,-0.10657394820314407,-0.6076022168775489,-0.02865209662239883,0.0
2019-09-05,1.0,-0.0,-0.0,-0.0939779915085348,-0.6174681570054589,-0.021505935360887272,0.0
2019-09-06,1.0,-0.0,-0.0,-0.10399764742514142,-0.6258195090729817,-0.0,0.0
2019-09-09,1.0,-0.0,-0.0,-0.10464130641617798,-0.6252529970418808,-0.0,0.0
2019-09-10,1.0,-0.0,-0.0,-0.12857935242321292,-0.6047632254038688,-0.0,0.0
2019-09-11,1.0,-0.0,-0.0,-0.1439925198690977,-0.5875365781864146,-0.0,0.0
2019-09-12,1.0,-0.0,-0.0,-0.14024920817235736,-0.600031325049598,-0.0,0.0
2019-09-13,1.0,-0.0,-0.0,-0.14127332219437486,-0.5991889445836815,-0.0,0.0
2019-09-16,1.0,-0.0,-0.0,-0.14517923577066166,-0.59328604707764,-0.0,0.0
2019-09-17,1.0,-0.0,-0.0,-0.14499052519949238,-0.5935049807896247,-0.0,0.0
2019-09-18,1.0,-0.0,-0.0,-0.14144874113228545,-0.5973362080957019,-0.0,0.0
2019-09-19,1.0,-0.0,-0.0,-0.1442666805635173,-0.5928222766515538,-0.0,0.0
2019-09-20,1.0,-0.0,-0.0,-0.15807673594217,-0.5795857371237924,-0.0,0.0
2019-09-23,1.0,-0.0,-0.0,-0.1666753413487396,-0.5682610732316661,-0.0,0.0
