Date,IWF,IWM,MTUM,PSF,SPY,VLUE,VXX
2018-10-16,-0.11670589128454298,-0.32806331612511386,-0.0,1.0,-0.24001670209535375,-0.2131794716064379,0.0
2018-10-17,-0.11295612183353437,-0.32052925211097705,-0.0,1.0,-0.23803151387213511,-0.2133029252110977,0.0
2018-10-18,-0.11501004206298078,-0.326878623668953,-0.0,1.0,-0.2374284739853727,-0.21543067187085527,0.0
2018-10-19,-0.10741798504377888,-0.3198489346510841,-0.0,1.0,-0.23758971853744693,-0.2140656119649769,0.0
2018-10-22,-0.10738507204719232,-0.31687613894681466,-0.0,1.0,-0.23900505363617575,-0.2153901068966165,0.0
2018-10-23,-0.10913667443083626,-0.3169471786009467,-0.0,1.0,-0.2376399428957848,-0.21468555113081372,0.0
2018-10-24,-0.10835802978579737,-0.3153393105000563,-0.0,1.0,-0.23731102524665193,-0.21465281164422106,0.0
2018-10-25,-0.08924560346244452,-0.29087455943315255,-0.0,1.0,-0.24713745685640717,-0.19892620391168575,0.0
2018-10-26,-0.07781120858406439,-0.28510838831291235,-0.0,1.0,-0.2541144058580439,-0.19546146596099473,0.0
2018-10-29,-0.06687461685478345,-0.28951354080271174,-0.0,1.0,-0.2485665861310447,-0.19808156936280696,0.0
2018-10-30,-0.06674840431286286,-0.28951354080271174,-0.0,1.0,-0.24858461649417618,-0.19818975154159604,0.0
2018-10-31,-0.07181089916298451,-0.27607141574163885,-0.0,1.0,-0.2508352193124259,-0.19745303013974205,0.0
2018-11-01,-0.07329259525521208,-0.27523364485981305,-0.0,1.0,-0.25109633357296907,-0.19764557872034508,0.0
2018-11-02,-0.07239598381970529,-0.2824508812481941,-0.0,1.0,-0.2509751516902629,-0.20003250505634207,0.0
2018-11-05,-0.07230308064574378,-0.28269348838889086,-0.0,1.0,-0.25096608761602074,-0.19979053053559173,0.0
2018-11-06,-0.07879248836493363,-0.2897810615526702,-0.0,1.0,-0.24816645841256044,-0.1941652632150812,0.0
2018-11-07,-0.07824244290293952,-0.29080107945592526,-0.0,1.0,-0.24764095412312315,-0.19450129498487675,0.0
2018-11-08,-0.06746238607970377,-0.2906113497869893,-0.0,1.0,-0.2432097211986123,-0.19627545792813358,0.0
2018-11-09,-0.06819040763070279,-0.2912444884369657,-0.0,1.0,-0.24322865112930803,-0.19703050481418158,0.0
2018-11-12,-0.0682748223131596,-0.2802426592002297,-0.0,1.0,-0.2501076889941848,-0.19619139923899778,0.0
2018-11-13,-0.06117542297417631,-0.277453250222618,-0.0,1.0,-0.24922528940338382,-0.19310774710596615,0.0
2018-11-14,-0.0621146787356117,-0.2770749438722782,-0.0,1.0,-0.2496881793236164,-0.19297245287053202,0.0
2018-11-15,-0.0622547877962701,-0.2837922571167524,-0.0,1.0,-0.2598935846217238,-0.1855640552500045,0.0
2018-11-16,-0.06047875288270733,-0.27940361478091424,-0.0,1.0,-0.2593989666946744,-0.18844414251747502,0.0
2018-11-19,-0.06367135057728453,-0.27929830842208897,-0.0,1.0,-0.25848026492437126,-0.1885796115635908,0.0
2018-11-20,-0.06613865644094827,-0.28077122941566474,-0.0,1.0,-0.25876682136649526,-0.1862131990610497,0.0
2018-11-21,-0.06604413655192115,-0.2793708041708327,-0.0,1.0,-0.25778460219968574,-0.182259677188973,0.0
2018-11-23,-0.0663621277279135,-0.27701147374243856,-0.0,1.0,-0.2586142288681501,-0.18243785799682377,0.0
2018-11-26,-0.06636568043113601,-0.27688354330989684,-0.0,1.0,-0.25871729897569506,-0.1825368499946465,0.0
2018-11-27,-0.0631775368757775,-0.27751910431846455,-0.0,1.0,-0.2564066109827617,-0.1800426515016883,0.0
2018-11-28,-0.06494500409354644,-0.27147332075606023,-0.0,1.0,-0.2605809276332183,-0.18282134339515183,0.0
2018-11-29,-0.050076756127256365,-0.2664937448167558,-0.0,1.0,-0.260776736717661,-0.18716143489845255,0.0
2018-11-30,-0.050306142254689185,-0.266881936724719,-0.0,1.0,-0.26183544192119707,-0.18548515165952043,0.0
2018-12-03,-0.05197659989363587,-0.26856940258819356,-0.0,1.0,-0.26431483779471726,-0.18785676298528628,0.0
2018-12-04,-0.045552761149091424,-0.273812475647338,-0.0,1.0,-0.2634515249194148,-0.1882859268180369,0.0
2018-12-06,-0.04493294621871975,-0.24306995714088206,-0.0,1.0,-0.26564012166459283,-0.1745299322549426,0.0
2018-12-07,-0.0453359595017191,-0.24292057568375403,-0.0,1.0,-0.265571278011023,-0.1739318232865115,0.0
2018-12-10,-0.03246842159312635,-0.2457981035840208,-0.0,1.0,-0.26760346421113884,-0.1656967788313422,0.0
2018-12-11,-0.017677421582336393,-0.2555457731282476,-0.0,1.0,-0.26911457524125193,-0.18399019455521606,0.0
2018-12-12,-0.020242985147056275,-0.2570581812509749,-0.0,1.0,-0.27296833567306195,-0.18286278791660168,0.0
2018-12-13,-0.020268163392578736,-0.25617572670893535,-0.0,1.0,-0.2734816200672141,-0.18239614731663376,0.0
2018-12-14,-0.021802375922141796,-0.2520174557545111,-0.0,1.0,-0.27558618778789873,-0.1823156582274097,0.0
2018-12-17,-0.013044153424090273,-0.2520834411719033,-0.0,1.0,-0.2688544955743051,-0.19143502941836188,0.0
2018-12-18,-0.008264179411562992,-0.24696522872230986,-0.0,1.0,-0.2671798916398052,-0.19215074411905905,0.0
2018-12-19,-0.0,-0.2523930253013918,-0.0,1.0,-0.27540056225315185,-0.19692657939669891,0.0
2018-12-20,-0.0,-0.24789453782956927,-0.0,1.0,-0.27608194974390704,-0.1947853287958475,0.0
2018-12-21,-0.0,-0.2785799907791609,-0.0,1.0,-0.3132319041032734,-0.2523559243891194,0.0
2018-12-24,-0.0,-0.26519134592485394,-0.0,1.0,-0.3065748255079048,-0.2601718357850771,0.0
2018-12-26,-0.0,-0.26495663542453085,-0.0,1.0,-0.31270370302170986,-0.2637229086489771,0.0
2018-12-27,-0.0,-0.2714721643346234,-0.0,1.0,-0.3223801726704376,-0.26682048228639477,0.0
2018-12-28,-0.0,-0.2756348201653139,-0.0,1.0,-0.32144984734529747,-0.26455804601980787,0.0
2018-12-31,-0.0,-0.27971206385319736,-0.0,1.0,-0.321130858027339,-0.26402849523525357,0.0
2019-01-02,-0.0,-0.28068962940824865,-0.0,1.0,-0.32288553496712497,-0.26430812910938434,0.0
2019-01-03,-0.0,-0.282100730200337,-0.0,1.0,-0.3187418086500655,-0.27146601759970046,0.0
2019-01-04,-0.0,-0.28532831482447635,-0.0,1.0,-0.3033278676306178,-0.2746329283744503,0.0
2019-01-07,-0.0,-0.2705940630389315,-0.0,1.0,-0.2995266576156753,-0.26453968370454634,0.0
2019-01-08,-0.0,-0.2745490981963928,-0.0,1.0,-0.29806401794414517,-0.2659263481090621,0.0
2019-01-09,-0.0,-0.27922365171231617,-0.0,1.0,-0.299332768090832,-0.2646440815423748,0.0
2019-01-10,-0.0,-0.2822555307076718,-0.0,1.0,-0.29901861127026075,-0.26691555621268964,0.0
2019-01-11,-0.0,-0.2643881576521771,-0.0,1.0,-0.3003170740699775,-0.27873022895697375,0.0
2019-01-14,-0.0,-0.2618934086490849,-0.0,1.0,-0.29424494736456,-0.27784909951215936,0.0
2019-01-15,-0.0,-0.2585802717849163,-0.0,1.0,-0.29608805538258676,-0.27674810446503795,0.0
2019-01-16,-0.0,-0.2608472400513479,-0.0,1.0,-0.27924078488905185,-0.2937832385842656,0.0
2019-01-17,-0.0,-0.2591628316312499,-0.0,1.0,-0.28008287343466387,-0.29423736271795536,0.0
2019-01-18,-0.0,-0.25860477140113747,-0.0,1.0,-0.2829788019794667,-0.30491542949996303,0.0
2019-01-22,-0.0,-0.23586139261196473,-0.0,1.0,-0.28578693109585557,-0.2944680541934547,0.0
2019-01-23,-0.0,-0.21660544786704006,-0.0,1.0,-0.29048623486198494,-0.3112885042004583,0.0
2019-01-24,-0.0,-0.21391133435247872,-0.0,1.0,-0.29628011938560095,-0.30971099949042735,0.0
2019-01-25,-0.0,-0.17998353307108225,-0.0,1.0,-0.33420547067971823,-0.3154514683011619,0.0
2019-01-28,-0.0,-0.17173199317694102,-0.0,1.0,-0.3492415766401937,-0.31316373507455847,0.0
2019-01-29,-0.0,-0.16999357267468554,-0.0,1.0,-0.3452942796804701,-0.3210724451381875,0.0
2019-01-30,-0.0,-0.16924404936820453,-0.0,1.0,-0.3445305612694681,-0.3228217749044961,0.0
2019-01-31,-0.0,-0.17620445774010676,-0.0,1.0,-0.3500267759865566,-0.3203885287980352,0.0
2019-02-01,-0.0,-0.17819025522041765,-0.0,1.0,-0.3589976798143852,-0.3189605568445476,0.0
2019-02-04,-0.0,-0.17519006119043204,-0.0,1.0,-0.362043389579084,-0.3170035230854812,0.0
2019-02-05,-0.0,-0.17161385955160274,-0.0,1.0,-0.36049657216972397,-0.32075226977950716,0.0
2019-02-06,-0.0,-0.1660087841218658,-0.0,1.0,-0.3621504419858787,-0.32503104093697294,0.0
2019-02-07,-0.0,-0.16491865248489787,-0.0,1.0,-0.362765444909758,-0.3253159396657154,0.0
2019-02-08,-0.0,-0.15934947219217427,-0.0,1.0,-0.3647469133499944,-0.3409302846059159,0.0
2019-02-11,-0.0,-0.158137788623991,-0.0,1.0,-0.38409986859395534,-0.33497278017645954,0.0
2019-02-12,-0.0,-0.16847119965352964,-0.0,1.0,-0.38416781215282353,-0.33035193100721183,0.0
2019-02-13,-0.0,-0.17772382511809987,-0.0,1.0,-0.38044153351024784,-0.32388534432461935,0.0
2019-02-14,-0.0,-0.17563792843122453,-0.0,1.0,-0.39187301826966636,-0.31985127585686246,0.0
2019-02-15,-0.0,-0.1856859597771693,-0.0,1.0,-0.3870644887168351,-0.3156453592673024,0.0
2019-02-19,-0.0,-0.1784804152902312,-0.0,1.0,-0.394601226993865,-0.314601226993865,0.0
2019-02-20,-0.0,-0.17575242947447872,-0.0,1.0,-0.3958486649683932,-0.31536937446928953,0.0
2019-02-21,-0.0,-0.17721542874396135,-0.0,1.0,-0.3966447765700483,-0.3132170893719807,0.0
2019-02-22,-0.0,-0.1808095103311633,-0.0,1.0,-0.39769789602792716,-0.30846306255307104,0.0
2019-02-25,-0.0,-0.17769600905745825,-0.0,1.0,-0.3982828568732899,-0.3109727332767242,0.0
2019-02-26,-0.0,-0.1833680621329797,-0.0,1.0,-0.4036749384353097,-0.3072551619624929,0.0
2019-02-27,-0.0,-0.18441745457301478,-0.0,1.0,-0.40360384258294335,-0.30674346779847284,0.0
2019-02-28,-0.0,-0.19128260498948685,-0.0,1.0,-0.40980470155897786,-0.2931749730067625,0.0
2019-03-01,-0.0,-0.19034365237148537,-0.0,1.0,-0.4120988355580801,-0.2909590078576162,0.0
2019-03-04,-0.0,-0.19252541699009826,-0.0,1.0,-0.40706942577481586,-0.29366326511293284,0.0
2019-03-05,-0.0,-0.19235144666489704,-0.0,1.0,-0.40836524970611654,-0.2953244093891017,0.0
2019-03-06,-0.0,-0.19122274881516588,-0.0,1.0,-0.40974407582938394,-0.2947677725118483,0.0
2019-03-07,-0.0,-0.17851739788199694,-0.0,1.0,-0.4286875945537065,-0.2838502269288956,0.0
2019-03-08,-0.0,-0.1704402755051562,-0.0,1.0,-0.44914190037672663,-0.2830777426842726,0.0
2019-03-11,-0.0,-0.16967197391137542,-0.0,1.0,-0.44594283521964323,-0.30268559370803766,0.0
2019-03-12,-0.0,-0.14230166560269283,-0.0,1.0,-0.4565221596734568,-0.3356740757936278,0.0
2019-03-13,-0.0,-0.1530776855649064,-0.0,1.0,-0.45781423101591806,-0.33268546772657476,0.0
2019-03-14,-0.0,-0.15376396308887808,-0.0,1.0,-0.4576590577950461,-0.3312481787275376,0.0
2019-03-15,-0.0,-0.15443767399303054,-0.0,1.0,-0.45667451865984005,-0.33568244203476943,0.0
2019-03-18,-0.0,-0.16229514624010036,-0.0,1.0,-0.4595977417078334,-0.3384301732925586,0.0
2019-03-19,-0.0,-0.16219775899351285,-0.0,1.0,-0.457951641438962,-0.3456654216630627,0.0
2019-03-20,-0.0,-0.16314068471023915,-0.0,1.0,-0.45656541779931453,-0.3501359177402198,0.0
2019-03-21,-0.0,-0.16259474357712372,-0.0,1.0,-0.470282508120878,-0.3358204547691702,0.0
2019-03-22,-0.0,-0.16034673844205194,-0.0,1.0,-0.4869775174160862,-0.33179623179227363,0.0
2019-03-25,-0.0,-0.12581779602742685,-0.0,1.0,-0.5051572722450343,-0.3337000726929802,0.0
2019-03-26,-0.0,-0.12787966125115977,-0.0,1.0,-0.5002467576050694,-0.3459344216988768,0.0
2019-03-27,-0.0,-0.124324004263214,-0.0,1.0,-0.5028816168633798,-0.3465045592705167,0.0
2019-03-28,-0.0,-0.11991861889147867,-0.0,1.0,-0.4989926124916051,-0.3563583929206336,0.0
2019-03-29,-0.0,-0.11827680881742944,-0.0,1.0,-0.49916052699152624,-0.35779327236454855,0.0
2019-04-01,-0.0,-0.12348338141722326,-0.0,1.0,-0.49956526894044184,-0.353001620361222,0.0
2019-04-02,-0.0,-0.1288067306552909,-0.0,1.0,-0.5069518505352134,-0.3391989572224197,0.0
2019-04-03,-0.0,-0.12875553447185326,-0.0,1.0,-0.5137571157495255,-0.3340646742567995,0.0
2019-04-04,-0.0,-0.1276970236329477,-0.0,1.0,-0.51749233659646,-0.33246316622169486,0.0
2019-04-05,-0.0,-0.12208887832699622,-0.0,1.0,-0.5228532953105196,-0.3354127059569075,0.0
2019-04-08,-0.0,-0.12078318023439975,-0.0,1.0,-0.5227668672790624,-0.33617754197022487,0.0
2019-04-09,-0.0,-0.11247618291521118,-0.0,1.0,-0.5418188313750397,-0.3304620514449032,0.0
2019-04-10,-0.0,-0.10065398335315101,-0.0,1.0,-0.5476020610384462,-0.3335116924296472,0.0
2019-04-11,-0.0,-0.0945345655019236,-0.0,1.0,-0.5609011224368381,-0.3276880974100662,0.0
2019-04-12,-0.0,-0.09474707013821412,-0.0,1.0,-0.5602926887306907,-0.32794622142021457,0.0
2019-04-15,-0.0,-0.09600349247926339,-0.0,1.0,-0.5566932571337857,-0.3316466245981664,0.0
2019-04-16,-0.0,-0.09340288797207234,-0.0,1.0,-0.5575015867978419,-0.3326126626467788,0.0
2019-04-17,-0.0,-0.08910674948897578,-0.0,1.0,-0.5611343745658776,-0.3343189981940503,0.0
2019-04-18,-0.0,-0.08969802854930613,-0.0,1.0,-0.557664436458933,-0.3379856657864957,0.0
2019-04-22,-0.0,-0.08896309105002684,-0.0,1.0,-0.5587820245264644,-0.3398127720469859,0.0
2019-04-23,-0.0,-0.09223030736808621,-0.0,1.0,-0.5571593303908704,-0.3387609845321882,0.0
2019-04-24,-0.0,-0.0860394446761604,-0.0,1.0,-0.5568730262765894,-0.3432242944249141,0.0
2019-04-25,-0.0,-0.0853479125248509,-0.0,1.0,-0.56220675944334,-0.3405168986083499,0.0
2019-04-26,-0.0,-0.0811520929954816,-0.0,1.0,-0.5671888373574314,-0.3421644539103087,0.0
2019-04-29,-0.0,-0.07837246319140469,-0.0,1.0,-0.566534023079984,-0.3447473139673697,0.0
2019-04-30,-0.0,-0.08092474058760388,-0.0,1.0,-0.5680236949866816,-0.33890589591698805,0.0
2019-05-01,-0.0,-0.06954872204472844,-0.0,1.0,-0.5765375399361021,-0.3506988817891374,0.0
2019-05-02,-0.0,-0.06733838786911413,-0.0,1.0,-0.5743814844373505,-0.3534716679968077,0.0
2019-05-03,-0.0,-0.06841202743659276,-0.0,1.0,-0.5720409953740628,-0.3535053437549849,0.0
2019-05-06,-0.0,-0.060960334029227556,-0.0,1.0,-0.5771746694502435,-0.3501143254796699,0.0
2019-05-07,-0.0,-0.06428415343967897,-0.0,1.0,-0.5752001430302548,-0.3470271558831125,0.0
2019-05-08,-0.0,-0.06673663782006851,-0.0,1.0,-0.5603303166524743,-0.3532685110006535,0.0
2019-05-09,-0.0,-0.06730597769015871,-0.0,1.0,-0.5585781934180024,-0.35545164549939573,0.0
2019-05-10,-0.0,-0.06642344450172503,-0.0,1.0,-0.5594241979616925,-0.3569417456477773,0.0
2019-05-13,-0.0,-0.06473192131329773,-0.0,1.0,-0.5625384600115131,-0.35778232129741744,0.0
2019-05-14,-0.0,-0.04099151424464965,-0.0,1.0,-0.5705735268059302,-0.35726801992478985,0.0
2019-05-15,-0.0,-0.04273218014894204,-0.0,1.0,-0.5769533866582607,-0.3504275188147681,0.0
2019-05-16,-0.0,-0.045121374527112235,-0.0,1.0,-0.5747162673392182,-0.35052805800756626,0.0
2019-05-17,-0.0,-0.046630086337443706,-0.0,1.0,-0.5687651188860701,-0.35128916160245444,0.0
2019-05-20,-0.0,-0.04651757439861529,-0.0,1.0,-0.5687535650360929,-0.35164532562302075,0.0
2019-05-21,-0.0,-0.040377299290112564,-0.0,1.0,-0.5706945915205711,-0.34996274071459393,0.0
2019-05-22,-0.0,-0.041884816753926704,-0.0,1.0,-0.5714679368578515,-0.3549383931031768,0.0
2019-05-23,-0.0,-0.049432866282036185,-0.0,1.0,-0.5765532399230738,-0.33641430197417477,0.0
2019-05-24,-0.0,-0.04212360958796804,-0.0,1.0,-0.5786659877800407,-0.3375176249412502,0.0
2019-05-28,-0.0,-0.043005069782919327,-0.0,1.0,-0.57854248634682,-0.33587801201871315,0.0
2019-05-29,-0.0,-0.05361009773893365,-0.0,1.0,-0.5799957080707778,-0.317251604596266,0.0
2019-05-30,-0.0,-0.04995903398228708,-0.0,1.0,-0.5775818344972885,-0.32322187975498423,0.0
2019-05-31,-0.0,-0.04907544667238823,-0.0,1.0,-0.5772216587344933,-0.3242373410314426,0.0
2019-06-03,-0.0,-0.052265350152578285,-0.0,1.0,-0.5787284495325469,-0.3126980116231608,0.0
2019-06-04,-0.0,-0.050835261857995764,-0.0,1.0,-0.5731121526224695,-0.3207638902393964,0.0
2019-06-05,-0.0,-0.03941322361717263,-0.008613231307557725,1.0,-0.5750485455559187,-0.2995212735277719,0.0
2019-06-06,-0.0,-0.043911907141209926,-0.008186640018448765,1.0,-0.5699900069182873,-0.2996579291259897,0.0
2019-06-07,-0.0,-0.054935984797589106,-0.005125055185519319,1.0,-0.5627771272818012,-0.2966581568996295,0.0
2019-06-10,-0.0,-0.0551495271527498,-0.002781454412921294,1.0,-0.5625635418465019,-0.2977690817363948,0.0
2019-06-11,-0.0,-0.053821478650045135,-0.002381821324984153,1.0,-0.566009104704097,-0.2985920362651505,0.0
2019-06-12,-0.0,-0.05405716920239741,-0.00218994928538497,1.0,-0.5656984785615491,-0.29906254802520366,0.0
2019-06-13,-0.0,-0.0611315096407082,-0.0083623291489648,1.0,-0.5594302081931601,-0.2934504700205694,0.0
2019-06-14,-0.0,-0.0567219223603081,-0.017633161099479457,1.0,-0.5621482491692437,-0.2843203165517374,0.0
2019-06-17,-0.0,-0.05767088023975103,-0.017558689053675032,1.0,-0.5600722326814462,-0.28578015138125795,0.0
2019-06-18,-0.0,-0.05329531537048377,-0.015366656460502144,1.0,-0.5607394366197183,-0.28427357624004895,0.0
2019-06-19,-0.0,-0.054144385026737976,-0.021046600458365167,1.0,-0.562012987012987,-0.2726508785332315,0.0
2019-06-20,-0.0,-0.05707338553732457,-0.012387279584920832,1.0,-0.5695659665715762,-0.27556432003982306,0.0
2019-06-21,-0.0,-0.06250478890506475,-0.010363190560110338,1.0,-0.5615086966515976,-0.28118534978162596,0.0
2019-06-24,-0.0,-0.06108953904117489,-0.018876629118449888,1.0,-0.5490177232709238,-0.2932797662527392,0.0
2019-06-25,-0.0,-0.07811138858237993,-0.01225390556942912,1.0,-0.5496834891689413,-0.2957972782004375,0.0
2019-06-26,-0.0,-0.07559830883208565,-0.00991039913114309,1.0,-0.5482913773709321,-0.30561266048640473,0.0
2019-06-27,-0.0,-0.06616301257837143,-0.009268273686670042,1.0,-0.5463608395965575,-0.3253241948674014,0.0
2019-06-28,-0.0,-0.07704160246533127,-0.007041017339236605,1.0,-0.540519982056133,-0.3258177137173061,0.0
2019-07-01,-0.0,-0.0821609564247559,-0.003756823918445614,1.0,-0.537793257283738,-0.3329680865634844,0.0
2019-07-02,-0.0,-0.08676611468454906,-0.0014467536022209622,1.0,-0.5336565719759917,-0.3332029951709711,0.0
2019-07-03,-0.0,-0.08662186449949207,-0.0013284363522700635,1.0,-0.5337383761819177,-0.3319137297804173,0.0
2019-07-05,-0.0,-0.08816465212551992,-0.0006834469157017048,1.0,-0.5321122415106131,-0.3317646599363418,0.0
2019-07-08,-0.0,-0.08651066489569499,-0.002129072583795609,1.0,-0.533010391436831,-0.3316470036721619,0.0
2019-07-09,-0.0,-0.08367327022543183,-0.002459256367717381,1.0,-0.5330730945642627,-0.3325851468722553,0.0
2019-07-10,-0.0,-0.0852732842898121,-0.002751380568618651,1.0,-0.5311530431049623,-0.33217554198294535,0.0
2019-07-11,-0.0,-0.08894543618033837,-0.0,1.0,-0.520522134379674,-0.3329772148948155,0.0
2019-07-12,-0.0,-0.09561984431276868,-0.0,1.0,-0.5017040393478176,-0.33908446613221793,0.0
2019-07-15,-0.0,-0.11150102756989413,-0.001376555895924619,1.0,-0.4927876226298034,-0.3331265268137578,0.0
2019-07-16,-0.0,-0.10956595843582344,-0.0,1.0,-0.48697487943289874,-0.34028006430245394,0.0
2019-07-17,-0.0,-0.1105298847234331,-0.0,1.0,-0.4845684394071491,-0.34232296812941976,0.0
2019-07-18,-0.0,-0.11056035317352747,-0.0,1.0,-0.48420013166556947,-0.34149788947837195,0.0
2019-07-19,-0.0,-0.10996211535487861,-0.0,1.0,-0.48469151074686867,-0.33823643111179835,0.0
2019-07-22,-0.0,-0.1061900508718108,-0.0,1.0,-0.49811657799697096,-0.337365539202361,0.0
2019-07-23,-0.0,-0.10871637261958023,-0.0,1.0,-0.49615826022680853,-0.34031006244042866,0.0
2019-07-24,-0.0,-0.11012008860907077,-0.0,1.0,-0.49733784151412697,-0.3357234464264895,0.0
2019-07-25,-0.0,-0.10386763907207697,-0.0,1.0,-0.5033749709054232,-0.3323958414151602,0.0
2019-07-26,-0.0,-0.09999224716052255,-0.0,1.0,-0.5063185641741289,-0.3318990580300035,0.0
2019-07-29,-0.0,-0.09699016126215286,-0.0,1.0,-0.5079272670819506,-0.33566202868176437,0.0
2019-07-30,-0.0,-0.09035886657325237,-0.0,1.0,-0.5107815662463024,-0.34501011988167524,0.0
2019-07-31,-0.0,-0.10812442782290266,-0.0,1.0,-0.5036716726075693,-0.33604082666199186,0.0
2019-08-01,-0.0,-0.11629580642651521,-0.0,1.0,-0.4999805492881039,-0.3287948338909204,0.0
2019-08-02,-0.0,-0.10805604203152365,-0.006187974314068885,1.0,-0.5046896283323603,-0.32698968670947653,0.0
2019-08-05,-0.0,-0.10709569675314588,-0.006039304023613485,1.0,-0.5065247786235825,-0.32221920149137795,0.0
2019-08-06,-0.0,-0.10904783002330823,-0.00953518386531312,1.0,-0.48600543216535363,-0.32171132471635233,0.0
2019-08-07,-0.0,-0.1223120094115832,-0.0,1.0,-0.4732599178415074,-0.3330311855123334,0.0
2019-08-08,-0.0,-0.12741833022118698,-0.0,1.0,-0.47103778851521744,-0.3266021136928023,0.0
2019-08-09,-0.0,-0.1249021517078107,-0.003054775951276324,1.0,-0.4608511369494244,-0.3204269049391909,0.0
2019-08-12,-0.0,-0.11654063183754942,-0.02028712909293309,1.0,-0.4827069978119842,-0.2997773597942497,0.0
2019-08-13,-0.0,-0.11352376528874439,-0.017959436445270167,1.0,-0.4967100170305001,-0.3070908809413222,0.0
2019-08-14,-0.0,-0.11726955616797395,-0.018597390583746074,1.0,-0.4855171616334869,-0.3058258975890844,0.0
2019-08-15,-0.0,-0.12298595430364727,-0.026656205748402155,1.0,-0.47387959738221896,-0.29007998775307126,0.0
2019-08-16,-0.0,-0.11392770527774569,-0.032548023251337724,1.0,-0.49216614697617117,-0.28613773722908725,0.0
2019-08-19,-0.0,-0.1047887540034137,-0.03762729417179679,1.0,-0.49655754367796257,-0.2788293730702108,0.0
2019-08-20,-0.0,-0.10231175948438886,-0.03083632434101347,1.0,-0.5093010690440354,-0.2872139245880128,0.0
2019-08-21,-0.0,-0.1000019324044909,-0.03565286285725328,1.0,-0.5081257608842683,-0.28862393476202436,0.0
2019-08-22,-0.0,-0.10090910845605974,-0.03574668493891022,1.0,-0.5100079136829508,-0.28352216796309515,0.0
2019-08-23,-0.0,-0.09647563473354717,-0.03580399582640956,1.0,-0.5096031224639641,-0.290335046566449,0.0
2019-08-26,-0.0,-0.0885021824029405,-0.038842943563825706,1.0,-0.5067003599050464,-0.2803430584271383,0.0
2019-08-27,-0.0,-0.08770084162203519,-0.038217291507268554,1.0,-0.505451415455241,-0.28142693190512624,0.0
2019-08-28,-0.0,-0.10368961582350703,-0.026987447698744768,1.0,-0.49524534043362495,-0.2759414225941422,0.0
2019-08-29,-0.0,-0.10100298802885256,-0.02681613154939764,1.0,-0.49637439811202255,-0.2790095731115468,0.0
2019-08-30,-0.0,-0.09625170894728848,-0.027760899286039798,1.0,-0.4996392222391007,-0.2751784900501291,0.0
2019-09-03,-0.0,-0.09246698964567303,-0.025819321744086635,1.0,-0.4977676451030683,-0.28382255153415026,0.0
2019-09-04,-0.0,-0.08203852144512402,-0.032538084564829234,1.0,-0.49492838962124375,-0.2899935417695551,0.0
2019-09-05,-0.0,-0.09059160703778922,-0.022586216713800372,1.0,-0.5108280980127926,-0.2739765027426121,0.0
2019-09-06,-0.0,-0.08313584225992986,-0.03456251777419661,1.0,-0.5252820172528202,-0.2529718456725756,0.0
2019-09-09,-0.0,-0.08211499128853876,-0.035092038481933194,1.0,-0.5242595257935005,-0.25232936898719793,0.0
2019-09-10,-0.0,-0.07975994396168191,-0.04467919956078075,1.0,-0.5247344806043052,-0.24399386607599252,0.0
2019-09-11,-0.0,-0.0848765724013998,-0.04441501938900975,1.0,-0.5205145181121726,-0.24180459661401685,0.0
