Date,IWF,IWM,LKFN,MTUM,SPY,VLUE,VXX
2018-11-13,-0.0,-0.7635916359163593,1.0,-0.0,-0.3158179581795818,-0.3806150061500615,0.0
2018-11-14,-0.0,-0.7633580271221481,1.0,-0.0,-0.3170239472324088,-0.38079299057369986,0.0
2018-11-15,-0.0,-0.7640059981808797,1.0,-0.0,-0.3177069249489909,-0.37653334644411124,0.0
2018-11-16,-0.0,-0.7640651126192585,1.0,-0.0,-0.318186288974132,-0.37665978164650343,0.0
2018-11-19,-0.0,-0.7639162077104641,1.0,-0.0,-0.31803206136900075,-0.37674567269866244,0.0
2018-11-20,-0.0,-0.7515797207935341,1.0,-0.0,-0.308817046289493,-0.38878275777614496,0.0
2018-11-21,-0.0,-0.7516602203896957,1.0,-0.0,-0.30988348050305287,-0.37101364664671965,0.0
2018-11-23,-0.0,-0.7444709084722695,1.0,-0.0,-0.3136878432897487,-0.3722111505371118,0.0
2018-11-26,-0.0,-0.7489305852615207,1.0,-0.0,-0.3115642621038305,-0.36999319463348246,0.0
2018-11-27,-0.0,-0.7494973961487222,1.0,-0.0,-0.30667312583262685,-0.36604093496427276,0.0
2018-11-28,-0.0,-0.7497880380804729,1.0,-0.0,-0.3066059446234345,-0.3660037305297837,0.0
2018-11-29,-0.0,-0.7400976407493808,1.0,-0.0,-0.2997522907096991,-0.3650946345686732,0.0
2018-11-30,-0.0,-0.7403887792907666,1.0,-0.0,-0.2993071260164558,-0.3661165375547323,0.0
2018-12-03,-0.0,-0.7404644447118277,1.0,-0.0,-0.2996029358681266,-0.3663819035013837,0.0
2018-12-04,-0.0,-0.7452578434908042,1.0,-0.0,-0.29433826181031375,-0.36456304844332255,0.0
2018-12-06,-0.0,-0.7509441223871264,1.0,-0.0,-0.29090996560267485,-0.3635773218194501,0.0
2018-12-07,-0.0,-0.7512386358170187,1.0,-0.0,-0.29082687959978837,-0.36305257588147577,0.0
2018-12-10,-0.0,-0.7538835993986684,1.0,-0.0,-0.28422459255017063,-0.34812799770921327,0.0
2018-12-11,-0.0,-0.7549567626964789,1.0,-0.0,-0.28039749653623813,-0.3534470402751899,0.0
2018-12-12,-0.0,-0.7552103250478012,1.0,-0.0,-0.27992351816443595,-0.35492351816443596,0.0
2018-12-13,-0.0,-0.7523764031526152,1.0,-0.0,-0.28239789825650824,-0.3535705755911154,0.0
2018-12-14,-0.0,-0.7569454406350117,1.0,-0.0,-0.2800172141730024,-0.3538947066418018,0.0
2018-12-17,-0.0,-0.7557510310138501,1.0,-0.0,-0.26994684021073206,-0.35814918114853755,0.0
2018-12-18,-0.0,-0.7489745109662121,1.0,-0.0,-0.2638767042086544,-0.358221695317131,0.0
2018-12-19,-0.0,-0.7517612338156893,1.0,-0.0,-0.26794554455445546,-0.3603389185072354,0.0
2018-12-20,-0.0,-0.756493894424929,1.0,-0.0,-0.26933830382106244,-0.3638253638253638,0.0
2018-12-21,-0.0,-0.7592535288376854,1.0,-0.0,-0.27104805884173194,-0.3500273737830568,0.0
2018-12-24,-0.0,-0.7380246269187882,1.0,-0.0,-0.26282948587155097,-0.37168141592920356,0.0
2018-12-26,-0.0,-0.7432875226892341,1.0,-0.0,-0.249546215317885,-0.3644892859668561,0.0
2018-12-27,-0.0,-0.721081081081081,1.0,-0.0,-0.21193789534215066,-0.36715353651523863,0.0
2018-12-28,-0.0,-0.7224955174474738,1.0,-0.0,-0.21067996873706954,-0.365569399108087,0.0
2018-12-31,-0.0,-0.7293914246196405,1.0,-0.0,-0.21078838174273856,-0.36502996772706314,0.0
2019-01-02,-0.0,-0.7288811076044139,1.0,-0.0,-0.20855122209680022,-0.366237416204013,0.0
2019-01-03,-0.0,-0.7295034708609118,1.0,-0.0,-0.20534581767025667,-0.3713705864717142,0.0
2019-01-04,-0.0,-0.734140013317108,1.0,-0.0,-0.18712832640690655,-0.37480770555415244,0.0
2019-01-07,-0.0,-0.7228239889184095,1.0,-0.0,-0.1820060403751391,-0.36596498399073507,0.0
2019-01-08,-0.0,-0.7148751898791574,1.0,-0.0,-0.1877479765116648,-0.36456798240642074,0.0
2019-01-09,-0.0,-0.7135280919248465,1.0,-0.0,-0.18770255875620426,-0.3651836910454865,0.0
2019-01-10,-0.0,-0.7125379491594545,1.0,-0.0,-0.1884317368254112,-0.3646744301962028,0.0
2019-01-11,-0.0,-0.7147832379746263,1.0,-0.0,-0.18625477735814921,-0.3604559126167484,0.0
2019-01-14,-0.0,-0.7128856295692719,1.0,-0.0,-0.18915370860777259,-0.3613770625381952,0.0
2019-01-15,-0.0,-0.7083238932439168,1.0,-0.0,-0.18972314105759208,-0.3675970818795596,0.0
2019-01-16,-0.0,-0.7087635869565218,1.0,-0.0,-0.18584692028985508,-0.3698822463768116,0.0
2019-01-17,-0.0,-0.7088137359276961,1.0,-0.0,-0.18574308560038055,-0.37060275896436906,0.0
2019-01-18,-0.0,-0.6994783242590609,1.0,-0.0,-0.19290612114723102,-0.385652778094175,0.0
2019-01-22,-0.0,-0.8214989696263776,1.0,-0.0,-0.03411432667323717,-0.3843293611683541,0.0
2019-01-23,-0.0,-0.8050005606009641,1.0,-0.0,-0.035317860746720484,-0.4020854355869492,0.0
2019-01-24,-0.0,-0.8013727821269151,1.0,-0.0,-0.04160965433704942,-0.4001031829703237,0.0
2019-01-25,-0.0,-0.8393226589907349,1.0,-0.0,-0.0,-0.4094854726994693,0.0
2019-01-28,-0.0,-0.840278245259733,1.0,-0.0,-0.0,-0.4036575788174576,0.0
2019-01-29,-0.0,-0.8283781658014787,1.0,-0.0,-0.0,-0.4188858176588238,0.0
2019-01-30,-0.0,-0.8257192343163057,1.0,-0.0,-0.0,-0.4236453201970443,0.0
2019-01-31,-0.0,-0.8255075856480439,1.0,-0.0,-0.0,-0.4254490613604646,0.0
2019-02-01,-0.0,-0.8242063223448183,1.0,-0.0,-0.0,-0.432162278029739,0.0
2019-02-04,-0.0,-0.8210352919938623,1.0,-0.0,-0.0,-0.4355086199115444,0.0
2019-02-05,-0.0,-0.8174079495552303,1.0,-0.0,-0.0,-0.43459069924558047,0.0
2019-02-06,-0.0,-0.8052780777537798,1.0,-0.0,-0.0,-0.44454193664506836,0.0
2019-02-07,-0.0,-0.8005121984094892,1.0,-0.0,-0.0,-0.4459720537359033,0.0
2019-02-08,-0.0,-0.8134542841746003,1.0,-0.0,-0.0,-0.43192024429674875,0.0
2019-02-11,-0.0,-0.8021911275083236,1.0,-0.0,-0.0,-0.44742643750562405,0.0
2019-02-12,-0.0,-0.8006161180068357,1.0,-0.0,-0.0,-0.44798974635725847,0.0
2019-02-13,-0.0,-0.7932817115746128,1.0,-0.0,-0.0,-0.44465580520991854,0.0
2019-02-14,-0.0,-0.7776433420716542,1.0,-0.0,-0.0,-0.4629517599874527,0.0
2019-02-15,-0.0,-0.7749669200923995,1.0,-0.0,-0.0,-0.4677386799434838,0.0
2019-02-19,-0.0,-0.7750476403990585,1.0,-0.0,-0.0,-0.4668534917610134,0.0
2019-02-20,-0.0,-0.7721450842287073,1.0,-0.0,-0.0,-0.470962966286086,0.0
2019-02-21,-0.0,-0.7695760486567766,1.0,-0.0,-0.0,-0.4747402203918576,0.0
2019-02-22,-0.0,-0.7685577764317922,1.0,-0.0,-0.0,-0.474751553491711,0.0
2019-02-25,-0.0,-0.7665134013681731,1.0,-0.0,-0.0,-0.47639340585398676,0.0
2019-02-26,-0.0,-0.7693446705404617,1.0,-0.0,-0.0,-0.4741435398110964,0.0
2019-02-27,-0.0,-0.7714907752390358,1.0,-0.0,-0.0,-0.4729990573236971,0.0
2019-02-28,-0.0,-0.780893834694427,1.0,-0.0,-0.0,-0.462667145293009,0.0
2019-03-01,-0.0,-0.7863816629696848,1.0,-0.0,-0.0,-0.4542134390894222,0.0
2019-03-04,-0.0,-0.7862728841284424,1.0,-0.0,-0.0,-0.45454545454545453,0.0
2019-03-05,-0.0,-0.7810985460420031,1.0,-0.0,-0.0,-0.46266379465087054,0.0
2019-03-06,-0.0,-0.7794797039694998,1.0,-0.0,-0.0,-0.4631755999102937,0.0
2019-03-07,-0.0,-0.7914658860616979,1.0,-0.0,-0.0,-0.46027921639270436,0.0
2019-03-08,-0.0,-0.7968862815884477,1.0,-0.0,-0.0,-0.4594314079422383,0.0
2019-03-11,-0.0,-0.7965130647734167,1.0,-0.0,-0.0,-0.4502460176593498,0.0
2019-03-12,-0.0,-0.7904098820887143,1.0,-0.0,-0.0,-0.4555193711398091,0.0
2019-03-13,-0.0,-0.7915401057486782,1.0,-0.0,-0.0,-0.45840926988412645,0.0
2019-03-14,-0.0,-0.7881993576353795,1.0,-0.0,-0.0,-0.4578532443905397,0.0
2019-03-15,-0.0,-0.77984998986418,1.0,-0.0,-0.0,-0.4725544518773791,0.0
2019-03-18,-0.0,-0.7839137833238797,1.0,-0.0,-0.0,-0.4849461145774249,0.0
2019-03-19,-0.0,-0.7838740458015268,1.0,-0.0,-0.0,-0.4880270810614322,0.0
2019-03-20,-0.0,-0.8058294730083015,1.0,-0.0,-0.0,-0.48743292207494376,0.0
2019-03-21,-0.0,-0.8018625338800472,1.0,-0.0,-0.0,-0.5147450598837074,0.0
2019-03-22,-0.0,-0.8036127301322971,1.0,-0.0,-0.0,-0.5092746785086502,0.0
2019-03-25,-0.0,-0.8143567808824214,1.0,-0.0,-0.0,-0.5102515226184388,0.0
2019-03-26,-0.0,-0.8389828525978431,1.0,-0.0,-0.006479986899665473,-0.4939060050997731,0.0
2019-03-27,-0.0,-0.8477644134955804,1.0,-0.0,-0.0011254132376732082,-0.49572108508593,0.0
2019-03-28,-0.0,-0.8487737462228573,1.0,-0.0,-0.0011009346232226933,-0.4925394111170973,0.0
2019-03-29,-0.0,-0.8531679988748506,1.0,-0.0,-0.0007266590093996859,-0.4901666627598978,0.0
2019-04-01,-0.0,-0.8584153774027192,1.0,-0.0,-0.0029535864978902956,-0.48274730426629164,0.0
2019-04-02,-0.0,-0.8598009926842465,1.0,-0.0,-0.011455858483686576,-0.4810754863447108,0.0
2019-04-03,-0.0,-0.8601368993013901,1.0,-0.0,-0.012231552701526592,-0.47987674358431537,0.0
2019-04-04,-0.0,-0.8565188803306406,1.0,-0.0,-0.0016907758782641368,-0.4900901747135074,0.0
2019-04-05,-0.0,-0.8475532364969679,1.0,-0.0,-0.007192215484416866,-0.4956517651483101,0.0
2019-04-08,-0.0,-0.8472225481683133,1.0,-0.0,-0.008448522681936589,-0.491164253361808,0.0
2019-04-09,-0.0,-0.8334862061666548,1.0,-0.0,-0.03723041463816176,-0.4811496037065783,0.0
2019-04-10,-0.0,-0.8201933455347507,1.0,-0.0,-0.035360645736543246,-0.49087240133277016,0.0
2019-04-11,-0.0,-0.8198041655904383,1.0,-0.0,-0.039589546105619086,-0.4887406955174114,0.0
2019-04-12,-0.0,-0.8189379699248122,1.0,-0.0,-0.039050751879699246,-0.4916353383458647,0.0
2019-04-15,-0.0,-0.8176113931190073,1.0,-0.0,-0.04418123707463809,-0.48824967099078775,0.0
2019-04-16,-0.0,-0.8213403008262129,1.0,-0.0,-0.04357036932420027,-0.48894852058470445,0.0
2019-04-17,-0.0,-0.811122893837634,1.0,-0.0,-0.047107340638623776,-0.4983150701072228,0.0
2019-04-18,-0.0,-0.8064234883830529,1.0,-0.0,-0.05110985437579528,-0.4988218106414063,0.0
2019-04-22,-0.0,-0.8125177338503735,1.0,-0.0,-0.05421829187553201,-0.497777357419843,0.0
2019-04-23,-0.0,-0.8142299041079673,1.0,-0.0,-0.04995856517106665,-0.5035397182431632,0.0
2019-04-24,-0.0,-0.8133822832780672,1.0,-0.0,-0.0541923259118901,-0.5009947891994315,0.0
2019-04-25,-0.0,-0.8067378410438909,1.0,-0.0,-0.05950177935943061,-0.5062396204033215,0.0
2019-04-26,-0.0,-0.7950999048525215,1.0,-0.0,-0.08858230256898193,-0.49498097050428164,0.0
2019-04-29,-0.0,-0.796968687541639,1.0,-0.0,-0.08903588084134387,-0.493385362139526,0.0
2019-04-30,-0.0,-0.7959572391133545,1.0,-0.0,-0.08597414347277446,-0.49894050141663293,0.0
2019-05-01,-0.0,-0.797009515178976,1.0,-0.0,-0.09691650967018817,-0.4908306107361744,0.0
2019-05-02,-0.0,-0.8006769641495042,1.0,-0.0,-0.0849780701754386,-0.4980215484363082,0.0
2019-05-03,-0.0,-0.8029317125491598,1.0,-0.0,-0.08370873554999404,-0.4968656894291503,0.0
2019-05-06,-0.0,-0.80271557884707,1.0,-0.0,-0.08342067651262507,-0.4959504525964745,0.0
2019-05-07,-0.0,-0.8080490937633795,1.0,-0.0,-0.07815993530279244,-0.49236477807906376,0.0
2019-05-08,-0.0,-0.798774381229434,1.0,-0.0,-0.099050980018122,-0.4866231103056894,0.0
2019-05-09,-0.0,-0.7992462191689329,1.0,-0.0,-0.09896951481322457,-0.487142788989075,0.0
2019-05-10,-0.0,-0.8004387533681474,1.0,-0.0,-0.09979254596179983,-0.48432172067625245,0.0
2019-05-13,-0.0,-0.7995894890092843,1.0,-0.0,-0.10191174013699612,-0.485190577340748,0.0
2019-05-14,-0.0,-0.8009678796792712,1.0,-0.0,-0.09944489253688854,-0.4718413436447312,0.0
2019-05-15,-0.0,-0.8000474158368894,1.0,-0.0,-0.10422000948316737,-0.4665007112375533,0.0
2019-05-16,-0.0,-0.8017362017029956,1.0,-0.0,-0.100400844382249,-0.4697232039088257,0.0
2019-05-17,-0.0,-0.8023247521928261,1.0,-0.0,-0.111768760845278,-0.46295371889039433,0.0
2019-05-20,-0.0,-0.7970983520919409,1.0,-0.0,-0.11335897801206249,-0.46404995963337603,0.0
2019-05-21,-0.0,-0.8011632047477745,1.0,-0.0,-0.10779821958456973,-0.46492581602373884,0.0
2019-05-22,-0.0,-0.7968971715069529,1.0,-0.0,-0.11027811938321823,-0.45778545076151733,0.0
2019-05-23,-0.0,-0.8012855353640381,1.0,-0.0,-0.11135004844388781,-0.45048089420327525,0.0
2019-05-24,-0.0,-0.8073881742004013,1.0,-0.0,-0.10659742712144459,-0.4464534403399032,0.0
2019-05-28,-0.0,-0.8115631186952014,1.0,-0.0,-0.09863769209012915,-0.44675685867823134,0.0
2019-05-29,-0.0,-0.8214948659507977,1.0,-0.0,-0.09398717075119246,-0.43419723207782135,0.0
2019-05-30,-0.0,-0.8204513962281875,1.0,-0.0,-0.09164141947908593,-0.43648277319805534,0.0
2019-05-31,-0.0,-0.8256161578117275,1.0,-0.0,-0.08316659212353758,-0.4452108001224076,0.0
2019-06-03,-0.0,-0.8275213393843912,1.0,-0.0,-0.08157170738589602,-0.44235426905260194,0.0
2019-06-04,-0.0,-0.8269199086822472,1.0,-0.0,-0.0705829744169079,-0.45604744757466636,0.0
2019-06-05,-0.0,-0.8197523890222661,1.0,-0.0,-0.07317704655651273,-0.4607870828037471,0.0
2019-06-06,-0.0,-0.8232843829426715,1.0,-0.0,-0.05666949072766638,-0.47343029276099025,0.0
2019-06-07,-0.0,-0.828640708131268,1.0,-0.0,-0.055157964122604645,-0.4703611281133764,0.0
2019-06-10,-0.0,-0.8314213174103154,1.0,-0.0,-0.04607644929239739,-0.4733649913018948,0.0
2019-06-11,-0.0,-0.8370618325829189,1.0,-0.0,-0.042903279036326354,-0.47735791235473,0.0
2019-06-12,-0.0,-0.8411078373600471,1.0,-0.0,-0.042121390689451976,-0.4738951090159104,0.0
2019-06-13,-0.0,-0.835433794256908,1.0,-0.0,-0.04579397422911121,-0.474429342064969,0.0
2019-06-14,-0.0,-0.8328976188793895,1.0,-0.0,-0.05421700935019665,-0.46812218846416537,0.0
2019-06-17,-0.0,-0.8252250978173761,1.0,-0.0,-0.06901428369396125,-0.4628058266157545,0.0
2019-06-18,-0.0,-0.8093753689927973,1.0,-0.0,-0.07734089030582124,-0.47483764316920535,0.0
2019-06-19,-0.0,-0.8161861692104767,1.0,-0.0,-0.07596099491237988,-0.46325607687959297,0.0
2019-06-20,-0.0,-0.8153055450773293,1.0,-0.0,-0.07758864579404,-0.4647067144473784,0.0
2019-06-21,-0.0,-0.8188569811854576,1.0,-0.0,-0.07108501909746781,-0.4677700759183288,0.0
2019-06-24,-0.0,-0.8237858472559323,1.0,-0.0,-0.07029243348964347,-0.4623795272992907,0.0
2019-06-25,-0.0,-0.801869466942927,1.0,-0.0,-0.08440855151629309,-0.4682378979092108,0.0
2019-06-26,-0.0,-0.79866151380903,1.0,-0.0,-0.06461494957111887,-0.49321330945423697,0.0
2019-06-27,-0.0,-0.7894190381801879,1.0,-0.0,-0.06623719854641559,-0.5040587097078673,0.0
2019-06-28,-0.0,-0.780082498526812,1.0,-0.0,-0.07276370064820271,-0.5042545668827343,0.0
2019-07-01,-0.0,-0.7796534350426143,1.0,-0.0,-0.07682346847483165,-0.4979046004614588,0.0
2019-07-02,-0.0,-0.7813662256955888,1.0,-0.0,-0.07544371733910833,-0.49712819547102305,0.0
2019-07-03,-0.0,-0.7936616722597722,1.0,-0.0,-0.06418679396889918,-0.5054119204045942,0.0
2019-07-05,-0.0,-0.7894724396415144,1.0,-0.0,-0.06871763342713236,-0.5065146964931779,0.0
2019-07-08,-0.0,-0.7923818981415803,1.0,-0.0,-0.06327138601220031,-0.5087482858088618,0.0
2019-07-09,-0.0,-0.795166205967822,1.0,-0.0,-0.061402887046093514,-0.5059890849812176,0.0
2019-07-10,-0.0,-0.7947930447930448,1.0,-0.0,-0.061236061236061234,-0.5064732564732565,0.0
2019-07-11,-0.0,-0.7978718373137857,1.0,-0.0,-0.05809884133364862,-0.5086545282572712,0.0
2019-07-12,-0.0,-0.7937795648060549,1.0,-0.0,-0.06258278145695365,-0.5088221381267739,0.0
2019-07-15,-0.0,-0.7944719218117708,1.0,-0.0,-0.06443902785337341,-0.5075608774877535,0.0
2019-07-16,-0.0,-0.7975124378109453,1.0,-0.0,-0.05631366974650557,-0.5153044302298034,0.0
2019-07-17,-0.0,-0.8053529133112268,1.0,-0.0,-0.052889625769777356,-0.5103031738512553,0.0
2019-07-18,-0.0,-0.8045666642980648,1.0,-0.0,-0.05281982045998247,-0.5112153295909424,0.0
2019-07-19,-0.0,-0.8055430534170317,1.0,-0.0,-0.05322752576098543,-0.510055667416795,0.0
2019-07-22,-0.0,-0.7857092173419428,1.0,-0.0,-0.04822725230019631,-0.5313276094515008,0.0
2019-07-23,-0.0,-0.7872340425531914,1.0,-0.0,-0.04615056919035335,-0.5333112441720115,0.0
2019-07-24,-0.0,-0.7884542616592565,1.0,-0.0,-0.046495128180872196,-0.5300350014189765,0.0
2019-07-25,-0.0,-0.7957246342502722,1.0,-0.0,-0.038255764405094456,-0.533308082003693,0.0
2019-07-26,-0.0,-0.7952217622708456,1.0,-0.0,-0.037587226493199295,-0.5326788882318155,0.0
2019-07-29,-0.0,-0.7899585553582001,1.0,-0.0,-0.04243931320307874,-0.5358910597986974,0.0
2019-07-30,-0.0,-0.7916044466567115,1.0,-0.0,-0.04427694422716822,-0.5344284055085449,0.0
2019-07-31,-0.0,-0.8024884094994795,1.0,-0.0,-0.03801211089033967,-0.5249077490774907,0.0
2019-08-01,-0.0,-0.8154625269186171,1.0,-0.0,-0.037035284094942854,-0.5139503514210664,0.0
2019-08-02,-0.0,-0.8175165194325368,1.0,-0.0,-0.031783625038486134,-0.5191009639296119,0.0
2019-08-05,-0.0,-0.815413373716341,1.0,-0.0,-0.02839430221002319,-0.5223605129903933,0.0
2019-08-06,-0.0,-0.811118473990628,1.0,-0.0,-0.033842949779902494,-0.5216784209778955,0.0
2019-08-07,-0.0,-0.8097779877184695,1.0,-0.0,-0.0283656117146906,-0.5236891828058574,0.0
2019-08-08,-0.0,-0.8103770681941913,1.0,-0.0,-0.0293748668544512,-0.5272800435533884,0.0
2019-08-09,-0.0,-0.8061130633711469,1.0,-0.0,-0.019669347421051392,-0.5326525317799108,0.0
2019-08-12,-0.0,-0.8072187036470228,1.0,-0.0,-0.026487415534574905,-0.5207543615944247,0.0
2019-08-13,-0.0,-0.8,1.0,-0.0,-0.022282289340698085,-0.528170172758256,0.0
2019-08-14,-0.0,-0.8033428665197618,1.0,-0.0,-0.012049322518636597,-0.528833981902574,0.0
2019-08-15,-0.0,-0.8121383925459489,1.0,-0.0,-0.00961962962102377,-0.5018240118967401,0.0
2019-08-16,-0.0,-0.8061977602384113,1.0,-0.0,-0.024330050522688645,-0.4977066890177178,0.0
2019-08-19,-0.0,-0.808439133681852,1.0,-0.0,-0.02315160567587752,-0.5022404779686332,0.0
2019-08-20,-0.0,-0.8133094195471909,1.0,-0.0,-0.0197288735675021,-0.4962032982390758,0.0
2019-08-21,-0.0,-0.8086141183622887,1.0,-0.0,-0.022610891575280005,-0.5070264456239624,0.0
2019-08-22,-0.0,-0.8094269957001309,1.0,-0.0,-0.025004673770798277,-0.5024537296690971,0.0
2019-08-23,-0.0,-0.8110887756533122,1.0,-0.0,-0.026389603104109205,-0.49997662568369877,0.0
2019-08-26,-0.0,-0.8107521359540595,1.0,-0.0,-0.02397404173864326,-0.4996498435968066,0.0
2019-08-27,-0.0,-0.8120423869564201,1.0,-0.0,-0.029100095908676227,-0.4980701302954455,0.0
2019-08-28,-0.0,-0.8109736166238617,1.0,-0.0,-0.022063973850105067,-0.5017978052766752,0.0
2019-08-29,-0.0,-0.800779426864557,1.0,-0.0,-0.029496872958088304,-0.5033370671147204,0.0
2019-08-30,-0.0,-0.7969816242401658,1.0,-0.0,-0.032629200922281484,-0.49938281668491047,0.0
2019-09-03,-0.0,-0.7975347189859261,1.0,-0.0,-0.03341411128716563,-0.4991611520178954,0.0
2019-09-04,-0.0,-0.8003029949889291,1.0,-0.0,-0.03113856193916793,-0.49931243444819956,0.0
2019-09-05,-0.0,-0.8101106873779185,1.0,-0.0,-0.029508882894614456,-0.485722258394568,0.0
2019-09-06,-0.0,-0.8100151039851284,1.0,-0.0,-0.028906703845706982,-0.48476821192052977,0.0
2019-09-09,-0.0,-0.818274796029846,1.0,-0.0,-0.029822644754887148,-0.47634875990795195,0.0
2019-09-10,-0.0,-0.8229159408171323,1.0,-0.0,-0.008524376930759761,-0.49130141918100945,0.0
2019-09-11,-0.0,-0.8239367882872415,1.0,-0.0,-0.0015338136184057634,-0.49851266558215196,0.0
2019-09-12,-0.0,-0.8212188044109111,1.0,-0.0,-0.0007893209518282067,-0.4995240858966918,0.0
2019-09-13,-0.0,-0.8203389830508474,1.0,-0.0,-0.0017877873229626188,-0.49965172974228,0.0
2019-09-16,-0.0,-0.8223847672123534,1.0,-0.0,-0.0,-0.49968652037617556,0.0
2019-09-17,-0.0,-0.8133667851418217,1.0,-0.0,-0.003182567890909935,-0.5064929031059074,0.0
2019-09-18,-0.0,-0.8150860065086006,1.0,-0.0,-0.0,-0.5094142259414226,0.0
2019-09-19,-0.0,-0.8088699934950283,1.0,-0.0,-0.009362512777622897,-0.5049716569092092,0.0
2019-09-20,-0.0,-0.8187037984099679,1.0,-0.0,-0.01129759635501418,-0.494606908735878,0.0
2019-09-23,-0.0,-0.8202134834073627,1.0,-0.0,-0.010441617636799145,-0.494848957001,0.0
2019-09-24,-0.0,-0.8234392063012617,1.0,-0.0,-0.010385929041102256,-0.489648923069774,0.0
2019-09-25,-0.0,-0.8201902993734045,1.0,-0.0,-0.008981202135066141,-0.4915525644000928,0.0
