Date,FLO,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-12-31,1.0,-0.0,-0.5880309000093071,-0.0,-0.8142276548878479,-0.7001209940123476,0.0
2019-01-02,1.0,-0.0,-0.5866588176973603,-0.0,-0.8119345643822036,-0.6996839757095056,0.0
2019-01-03,1.0,-0.0,-0.5865476965021532,-0.0,-0.8236824983734548,-0.6879511726616476,0.0
2019-01-04,1.0,-0.0,-0.5940710121232686,-0.0,-0.7953234414042014,-0.6954375790480303,0.0
2019-01-07,1.0,-0.0,-0.5562067929065224,-0.0,-0.7813645927261799,-0.6681394649834685,0.0
2019-01-08,1.0,-0.0,-0.5428502936593551,-0.0,-0.7887750209756682,-0.6648987174877142,0.0
2019-01-09,1.0,-0.0,-0.5346528732882857,-0.0,-0.7871793338515818,-0.6680619506069485,0.0
2019-01-10,1.0,-0.0,-0.5313714935103774,-0.0,-0.7921825468030385,-0.6670554458998744,0.0
2019-01-11,1.0,-0.0,-0.5193172955786189,-0.0,-0.7982482452456656,-0.6820145179674845,0.0
2019-01-14,1.0,-0.0,-0.5172847265870522,-0.0,-0.7966837269162851,-0.679057795336865,0.0
2019-01-15,1.0,-0.0,-0.5101668014254485,-0.0,-0.7916329769712214,-0.6928398167280568,0.0
2019-01-16,1.0,-0.0,-0.5100861965760805,-0.0,-0.7881898719023105,-0.6946606009816833,0.0
2019-01-17,1.0,-0.0,-0.5054523666866387,-0.0,-0.7924805272618334,-0.6978729778310365,0.0
2019-01-18,1.0,-0.0,-0.5089633906708184,-0.0,-0.7972731944738355,-0.7168294083859851,0.0
2019-01-22,1.0,-0.0,-0.44271491539006874,-0.0,-0.922571895324107,-0.7170421970841168,0.0
2019-01-23,1.0,-0.0,-0.4173065015479876,-0.0,-0.9411455108359132,-0.7374922600619195,0.0
2019-01-24,1.0,-0.0,-0.4146877612309979,-0.0,-0.9459735595529273,-0.7354097650082045,0.0
2019-01-25,1.0,-0.0,-0.2211395890701123,-0.0,-1.0891457620964082,-0.7157079311283929,0.0
2019-01-28,1.0,-0.0,-0.20853023143099478,-0.0,-1.1068096449775837,-0.7138616260753665,0.0
2019-01-29,1.0,-0.0,-0.19316213341437471,-0.0,-1.1122017930405714,-0.7336878893785139,0.0
2019-01-30,1.0,-0.0,-0.1932311428137805,-0.0,-1.1118530884808013,-0.7302473820003035,0.0
2019-01-31,1.0,-0.0,-0.2047045219402349,-0.0,-1.069898362850709,-0.7684559673787352,0.0
2019-02-01,1.0,-0.0,-0.20710874357090375,-0.0,-1.0906196424197894,-0.7637460200832721,0.0
2019-02-04,1.0,-0.0,-0.19773253687675238,-0.0,-1.089631842009021,-0.7602706326953552,0.0
2019-02-05,1.0,-0.0,-0.19181710249931502,-0.0,-1.0849949770160432,-0.7674206216323175,0.0
2019-02-06,1.0,-0.0,-0.19384146341463412,-0.0,-1.0922865853658534,-0.762621951219512,0.0
2019-02-07,1.0,-0.0,-0.19665731365133585,-0.0,-1.097383188971575,-0.7558558009027693,0.0
2019-02-08,1.0,-0.0,-0.21460020320822684,-0.0,-1.13439453185135,-0.7299177930354999,0.0
2019-02-11,1.0,-0.0,-0.1959006211180124,-0.0,-1.1329813664596273,-0.7767080745341615,0.0
2019-02-12,1.0,-0.0,-0.2167541557305337,-0.0,-1.1313898262717161,-0.7764654418197725,0.0
2019-02-13,1.0,-0.0,-0.22687892909642507,-0.0,-1.1272636286867044,-0.7734963875770181,0.0
2019-02-14,1.0,-0.0,-0.2039298157506513,-0.0,-1.150820804168367,-0.7841112401519195,0.0
2019-02-15,1.0,-0.0,-0.20345682110480254,-0.0,-1.1500674425170174,-0.7833056243922331,0.0
2019-02-19,1.0,-0.0,-0.18760384989183937,-0.0,-1.1660344232999968,-0.7814528012038751,0.0
2019-02-20,1.0,-0.0,-0.18030065768869405,-0.0,-1.1680551205762608,-0.783495145631068,0.0
2019-02-21,1.0,-0.0,-0.18301083348988667,-0.0,-1.1676686079278602,-0.7804183104765483,0.0
2019-02-22,1.0,-0.0,-0.17396879006786128,-0.0,-1.1797854708071427,-0.7734934484160491,0.0
2019-02-25,1.0,-0.0,-0.17005946575213166,-0.0,-1.1930277192209673,-0.7832489066482081,0.0
2019-02-26,1.0,-0.0,-0.17872206484104503,-0.0,-1.1901479383065785,-0.7787535410764873,0.0
2019-02-27,1.0,-0.0,-0.18558910672634435,-0.0,-1.196463468448591,-0.769904809935069,0.0
2019-02-28,1.0,-0.0,-0.1880301453662536,-0.0,-1.1965440040361996,-0.7687068394664648,0.0
2019-03-01,1.0,-0.0,-0.18166389037307099,-0.0,-1.2025332369488009,-0.7587767545651696,0.0
2019-03-04,1.0,-0.0,-0.1771575675760525,-0.0,-1.2037484695319123,-0.7585156814114841,0.0
2019-03-05,1.0,-0.0,-0.17245078243311457,-0.0,-1.214916708732963,-0.7676047450782433,0.0
2019-03-06,1.0,-0.0,-0.16909584200895958,-0.0,-1.2208025742949082,-0.7648747555050792,0.0
2019-03-07,1.0,-0.0,-0.1568504332537988,-0.0,-1.2338942609569257,-0.7487755870902925,0.0
2019-03-08,1.0,-0.0,-0.1354249530658351,-0.0,-1.291628217774525,-0.7549241098418558,0.0
2019-03-11,1.0,-0.0,-0.13154603469839335,-0.0,-1.273065452329795,-0.8022319853766475,0.0
2019-03-12,1.0,-0.0,-0.0869636049656251,-0.0,-1.3065719592062819,-0.8647486233749307,0.0
2019-03-13,1.0,-0.0,-0.10895350747494661,-0.0,-1.3110563495975027,-0.8656809594217183,0.0
2019-03-14,1.0,-0.0,-0.10547819833954371,-0.0,-1.3091782702490684,-0.8539582924756488,0.0
2019-03-15,1.0,-0.0,-0.10474690811271857,-0.0,-1.3122396089623725,-0.8635304924056032,0.0
2019-03-18,1.0,-0.0,-0.11700571732482383,-0.0,-1.3254221513096662,-0.8815649514692195,0.0
2019-03-19,1.0,-0.0,-0.11481025709249344,-0.0,-1.3293644194631988,-0.8817640602654073,0.0
2019-03-20,1.0,-0.0,-0.116420996465017,-0.0,-1.3315213766424332,-0.8869805909424398,0.0
2019-03-21,1.0,-0.0,-0.11807662809696888,-0.0,-1.3456600753609658,-0.8708193004101504,0.0
2019-03-22,1.0,-0.0,-0.11616689715654197,-0.0,-1.381826154416973,-0.8750295139474482,0.0
2019-03-25,1.0,-0.0,-0.0023082326966179373,-0.0,-1.4521459873548992,-0.8908105576556387,0.0
2019-03-26,1.0,-0.0,-0.017117968802755082,-0.0,-1.461948814909852,-0.8972246606793166,0.0
2019-03-27,1.0,-0.0,-0.008934893287029231,-0.0,-1.467446643514616,-0.8952425907818873,0.0
2019-03-28,1.0,-0.0,-0.004898317681237754,-0.0,-1.460408080535099,-0.9128775082764679,0.0
2019-03-29,1.0,-0.0,-0.0040541910199668905,-0.0,-1.4600831109159094,-0.9143214297780331,0.0
2019-04-01,1.0,-0.0,-0.01318770500118351,-0.0,-1.4602509045413046,-0.9080580259020052,0.0
2019-04-02,1.0,-0.0,-0.0325947443085861,-0.0,-1.4859150172262379,-0.8591839491994866,0.0
2019-04-03,1.0,-0.0,-0.03465513747213403,-0.0,-1.4783489833141932,-0.8646895899479836,0.0
2019-04-04,1.0,-0.0,-0.033757272358273575,-0.0,-1.4787579488567175,-0.8700108239751048,0.0
2019-04-05,1.0,-0.0,-0.027057267826263855,-0.0,-1.4864883192621978,-0.8770894788593904,0.0
2019-04-08,1.0,-0.0,-0.024557124953426143,-0.0,-1.4878907970057245,-0.8747078548927956,0.0
2019-04-09,1.0,-0.0,-0.008055196791516553,-0.0,-1.529127863503501,-0.8616341513153424,0.0
2019-04-10,1.0,-0.0,-0.0,-0.0,-1.5343242050968815,-0.8590722454104313,0.0
2019-04-11,1.0,-0.0,-0.0023477373256209594,-0.0,-1.5445049336509018,-0.8556651922422592,0.0
2019-04-12,1.0,-0.0,-0.003096396610976896,-0.0,-1.5443533294770153,-0.8552179386845419,0.0
2019-04-15,1.0,-0.0,-0.00483865471768835,-0.0,-1.5402937267863834,-0.8623709408116673,0.0
2019-04-16,1.0,-0.0,-0.0033066303050963016,-0.0,-1.543173683313448,-0.8624169081302199,0.0
2019-04-17,1.0,-0.0,-0.0008865248226950354,-0.0,-1.549815875613748,-0.8590425531914894,0.0
2019-04-18,1.0,-0.0,-0.0006138735420503377,-0.0,-1.5438919582565993,-0.8659027351476708,0.0
2019-04-22,1.0,-0.0,-0.0042850776456069386,-0.0,-1.5500325665901065,-0.8737101916286721,0.0
2019-04-23,1.0,-0.0,-0.0030176256772512177,-0.0,-1.546978945202661,-0.879123516905562,0.0
2019-04-24,1.0,-0.0,-0.0,-0.0,-1.5397200260122532,-0.8829448608686723,0.0
2019-04-25,1.0,-0.0,-0.0,-0.0,-1.5475864898126623,-0.8709831806372214,0.0
2019-04-26,1.0,-0.0,-0.0,-0.0,-1.5517276840806253,-0.8762169203345674,0.0
2019-04-29,1.0,-0.0,-0.0,-0.0,-1.556710223959941,-0.8729636107967211,0.0
2019-04-30,1.0,-0.0,-0.0,-0.0,-1.5265160523186683,-0.8708000679463224,0.0
2019-05-01,1.0,-0.0,-0.0,-0.0,-1.525820159782424,-0.873805881353051,0.0
2019-05-02,1.0,-0.0,-0.0,-0.0,-1.5087087902760328,-0.8865310834210437,0.0
2019-05-03,1.0,-0.0,-0.016368642401137633,-0.0,-1.2660736437626696,-0.7431847750446279,0.0
2019-05-06,1.0,-0.0,-0.002620955594384527,-0.0,-1.271344218834729,-0.7386274627944809,0.0
2019-05-07,1.0,-0.0,-0.004734905603474275,-0.0,-1.2722721515169795,-0.7388563845829061,0.0
2019-05-08,1.0,-0.0,-0.0228101644245142,-0.0,-1.2300448430493272,-0.7366517189835575,0.0
2019-05-09,1.0,-0.0,-0.02121067683508103,-0.0,-1.2206863679694948,-0.7371306005719733,0.0
2019-05-10,1.0,-0.0,-0.018964389750906606,-0.0,-1.2252244218536354,-0.7282860709827003,0.0
2019-05-13,1.0,-0.0,-0.01836552748885587,-0.0,-1.2237741456166418,-0.7296285289747398,0.0
2019-05-14,1.0,-0.0,-0.0,-0.0,-1.2114496228290743,-0.712356002572949,0.0
2019-05-15,1.0,-0.0,-0.0,-0.0,-1.206617796192739,-0.6908411323269493,0.0
2019-05-16,1.0,-0.0,-0.0,-0.0,-1.1966139824642363,-0.687557683433318,0.0
2019-05-17,1.0,-0.0,-0.0,-0.0,-1.3000271190526411,-0.7132009521800705,0.0
2019-05-20,1.0,-0.0,-0.0,-0.0,-1.3008306247742867,-0.7087095220898038,0.0
2019-05-21,1.0,-0.0,-0.0,-0.0,-1.2929869663996174,-0.6963410259476265,0.0
2019-05-22,1.0,-0.0,-0.0,-0.0,-1.294487672539725,-0.686760277852309,0.0
2019-05-23,1.0,-0.0,-0.0,-0.0,-1.3192460258283876,-0.6632467416266515,0.0
2019-05-24,1.0,-0.0,-0.0,-0.0,-1.2995132025372473,-0.6507449476323942,0.0
2019-05-28,1.0,-0.0,-0.0,-0.0,-1.300849457291175,-0.6486550259556394,0.0
2019-05-29,1.0,-0.0,-0.0,-0.0,-1.3005983082318961,-0.6467328833741047,0.0
2019-05-30,1.0,-0.0,-0.0,-0.0,-1.2763509587449158,-0.6289366647298082,0.0
2019-05-31,1.0,-0.0,-0.0,-0.0,-1.2755155387743247,-0.6289282602381644,0.0
2019-06-03,1.0,-0.0,-0.0,-0.0,-1.294348214543044,-0.5877453382136785,0.0
2019-06-04,1.0,-0.0,-0.0,-0.0,-1.2713971142145215,-0.625977864055166,0.0
2019-06-05,1.0,-0.0,-0.0,-0.0,-1.2894714346773044,-0.5599088189200742,0.0
2019-06-06,1.0,-0.0,-0.0,-0.0,-1.2701447458399817,-0.579182812856166,0.0
2019-06-07,1.0,-0.0,-0.0,-0.0,-1.2482447483434371,-0.5714084308473142,0.0
2019-06-10,1.0,-0.0,-0.0,-0.0,-1.2405515688757562,-0.573575348248206,0.0
2019-06-11,1.0,-0.0,-0.0,-0.0,-1.2531956319309236,-0.5685261999492085,0.0
2019-06-12,1.0,-0.0,-0.0,-0.0,-1.2495556746692245,-0.5715575366039439,0.0
2019-06-13,1.0,-0.0,-0.0,-0.0,-1.2589419515367433,-0.5685526055362344,0.0
2019-06-14,1.0,-0.0,-0.0,-0.0,-1.2523530406357437,-0.5656596967818294,0.0
2019-06-17,1.0,-0.0,-0.0,-0.0,-1.2553550820502717,-0.5594055225603063,0.0
2019-06-18,1.0,-0.0,-0.0,-0.0,-1.2472623125737068,-0.5606503060594148,0.0
2019-06-19,1.0,-0.0,-0.0,-0.0,-1.2588720076246005,-0.5442899590738353,0.0
2019-06-20,1.0,-0.0,-0.0,-0.0,-1.2533776239392587,-0.5380750334970968,0.0
2019-06-21,1.0,-0.0,-0.0,-0.0,-1.2470135089873842,-0.5440995869152618,0.0
2019-06-24,1.0,-0.0,-0.0,-0.0,-1.1851454655447395,-0.5646757960732552,0.0
2019-06-25,1.0,-0.0,-0.0,-0.0,-1.1850303846894163,-0.564715263838095,0.0
2019-06-26,1.0,-0.0,-0.0,-0.0,-1.1505764881116567,-0.6077398356043472,0.0
2019-06-27,1.0,-0.0,-0.0,-0.0,-1.1994817209094963,-0.5869650022291574,0.0
2019-06-28,1.0,-0.0,-0.0,-0.0,-1.20485550420402,-0.579236037641294,0.0
2019-07-01,1.0,-0.0,-0.0,-0.0,-1.1968584646923568,-0.5734548577444109,0.0
2019-07-02,1.0,-0.0,-0.0,-0.0,-1.1881721916558379,-0.5766263927672869,0.0
2019-07-03,1.0,-0.0,-0.0,-0.0,-1.1876121834700246,-0.5738270786734047,0.0
2019-07-05,1.0,-0.0,-0.0,-0.0,-1.1879277986310446,-0.572063369397218,0.0
2019-07-08,1.0,-0.0,-0.0,-0.0,-1.1857146799878564,-0.5741727154803632,0.0
2019-07-09,1.0,-0.0,-0.0,-0.0,-1.1834022608216155,-0.5736972704714639,0.0
2019-07-10,1.0,-0.0,-0.0,-0.0,-1.1874294834750543,-0.5644349046478989,0.0
2019-07-11,1.0,-0.0,-0.0,-0.0,-1.1947587194098055,-0.5580146998100587,0.0
2019-07-12,1.0,-0.0,-0.0,-0.0,-1.2033977641940636,-0.5500578225673219,0.0
2019-07-15,1.0,-0.0,-0.0,-0.0,-1.2163494642906327,-0.537940342082794,0.0
2019-07-16,1.0,-0.0,-0.0,-0.0,-1.2287592485628627,-0.5217427180460434,0.0
2019-07-17,1.0,-0.0,-0.0,-0.0,-1.2288583218707014,-0.5221458046767538,0.0
2019-07-18,1.0,-0.0,-0.0,-0.0,-1.2240330886381066,-0.5150925824476826,0.0
2019-07-19,1.0,-0.0,-0.0,-0.0,-1.2023584651087484,-0.4960872146365157,0.0
2019-07-22,1.0,-0.0,-0.0,-0.0,-1.1923887806570415,-0.4763150169464386,0.0
2019-07-23,1.0,-0.0,-0.0,-0.0,-1.1732862451572095,-0.4622460005798171,0.0
2019-07-24,1.0,-0.0,-0.0,-0.0,-1.1730592286863482,-0.45582165672073394,0.0
2019-07-25,1.0,-0.0,-0.0,-0.0,-1.1486854034451497,-0.44165263566895485,0.0
2019-07-26,1.0,-0.0,-0.0,-0.0,-1.1279518010773275,-0.4249572387735825,0.0
2019-07-29,1.0,-0.0,-0.0,-0.0,-1.1243549787973228,-0.43018443774587445,0.0
2019-07-30,1.0,-0.0,-0.0,-0.0,-1.1206019878886988,-0.4344993228913816,0.0
2019-07-31,1.0,-0.0,-0.0,-0.0,-1.1151370194142642,-0.42932749802803993,0.0
2019-08-01,1.0,-0.0,-0.0,-0.0,-1.10088593856483,-0.4231555566773518,0.0
2019-08-02,1.0,-0.0,-0.0,-0.0,-1.1093327947895892,-0.41509100547799965,0.0
2019-08-05,1.0,-0.0,-0.0,-0.0,-1.1119440531294025,-0.4036526464077279,0.0
2019-08-06,1.0,-0.0,-0.0,-0.0,-1.0621546961325967,-0.404301499605367,0.0
2019-08-07,1.0,-0.0,-0.0,-0.0,-1.0426956372464868,-0.40966721436103687,0.0
2019-08-08,1.0,-0.0,-0.0,-0.0,-1.0454779474858418,-0.4061389100002452,0.0
2019-08-09,1.0,-0.0,-0.0,-0.0,-1.0713480844089325,-0.4896025404630199,0.0
2019-08-12,1.0,-0.0,-0.0,-0.0,-1.0747574318744841,-0.5057287365813378,0.0
2019-08-13,1.0,-0.0,-0.0,-0.0,-1.064849044978435,-0.5023875539125078,0.0
2019-08-14,1.0,-0.0,-0.0,-0.0,-1.0571837757659457,-0.5002301672548719,0.0
2019-08-15,1.0,-0.0,-0.0,-0.0,-1.043189618458301,-0.4620086679860711,0.0
2019-08-16,1.0,-0.0,-0.0,-0.0,-1.0461530747825214,-0.460803730351726,0.0
2019-08-19,1.0,-0.0,-0.0,-0.0,-1.0434782608695652,-0.4538371250905277,0.0
2019-08-20,1.0,-0.0,-0.0,-0.0,-1.0432531979493305,-0.4454233238763625,0.0
2019-08-21,1.0,-0.0,-0.0,-0.0,-1.0468272313772276,-0.4386946039320955,0.0
2019-08-22,1.0,-0.0,-0.0,-0.0,-1.0509563621027562,-0.42987918330893843,0.0
2019-08-23,1.0,-0.0,-0.0,-0.0,-1.047607215623913,-0.4370869154698604,0.0
2019-08-26,1.0,-0.0,-0.0,-0.0,-1.0291853046857813,-0.4151450710077974,0.0
2019-08-27,1.0,-0.0,-0.0,-0.0,-1.0251973876596159,-0.4116872989570134,0.0
2019-08-28,1.0,-0.0,-0.0,-0.0,-1.0222736688193006,-0.414670403314244,0.0
2019-08-29,1.0,-0.0,-0.0,-0.0,-1.0238894565270276,-0.4088454240256897,0.0
2019-08-30,1.0,-0.0,-0.0,-0.0,-1.0211005178338093,-0.39868363741954216,0.0
2019-09-03,1.0,-0.0,-0.0,-0.0,-1.0146040022207738,-0.39928066236995197,0.0
2019-09-04,1.0,-0.0,-0.0,-0.0,-1.0054802422843958,-0.39811075858090567,0.0
2019-09-05,1.0,-0.0,-0.0,-0.0,-0.9933736813147382,-0.39879912924909694,0.0
2019-09-06,1.0,-0.0,-0.0,-0.0,-1.0335076273625634,-0.3650340592919505,0.0
2019-09-09,1.0,-0.0,-0.0,-0.0,-1.0434228559063259,-0.36094347334759924,0.0
2019-09-10,1.0,-0.0,-0.0,-0.0,-1.0682134459427035,-0.33113393157061277,0.0
2019-09-11,1.0,-0.0,-0.0,-0.0,-1.0997968693989724,-0.28999880511411164,0.0
2019-09-12,1.0,-0.0,-0.0,-0.0,-1.0981343016172571,-0.2907240629703065,0.0
2019-09-13,1.0,-0.0,-0.0,-0.0,-1.0883693188595966,-0.2974114278897769,0.0
2019-09-16,1.0,-0.0,-0.0,-0.0,-1.0900954653937949,-0.29653937947494036,0.0
2019-09-17,1.0,-0.0,-0.0,-0.0,-1.0903564191202766,-0.2936941232566456,0.0
2019-09-18,1.0,-0.0,-0.0,-0.0,-1.1020495915149777,-0.28675170799292915,0.0
2019-09-19,1.0,-0.0,-0.0,-0.0,-1.0951403475272103,-0.2917223601298453,0.0
2019-09-20,1.0,-0.0,-0.0,-0.0,-1.091456306059813,-0.2877162094644429,0.0
2019-09-23,1.0,-0.0,-0.0,-0.0,-1.085483295684223,-0.2923790274640352,0.0
2019-09-24,1.0,-0.0,-0.0,-0.0,-1.0787119012205775,-0.2821729584248176,0.0
2019-09-25,1.0,-0.0,-0.0,-0.0,-1.0863322898769034,-0.2673288299950573,0.0
2019-09-26,1.0,-0.0,-0.0,-0.0,-1.1714401642083154,-0.21533247410377582,0.0
2019-09-27,1.0,-0.0,-0.0,-0.0,-1.1683946488294314,-0.22052078356426183,0.0
2019-09-30,1.0,-0.0,-0.0,-0.010800584333165697,-1.1687381756352229,-0.21524534808535095,0.0
2019-10-01,1.0,-0.0,-0.0,-0.025703735673524197,-1.156979811058361,-0.2150529899774613,0.0
2019-10-02,1.0,-0.0,-0.0,-0.04358347651428987,-1.1636618832127388,-0.21271446893981563,0.0
2019-10-03,1.0,-0.0,-0.0,-0.035307626064491435,-1.163118361879246,-0.19366567792555736,0.0
2019-10-04,1.0,-0.0,-0.0,-0.046815355436583196,-1.1499291767699806,-0.2040189182051713,0.0
