Date,DBX,IWF,IWM,MTUM,SPY,VLUE,VXX
2019-02-25,1.0,-0.0,-1.4014523998638375,-0.0,-2.038465902643822,-1.2335186656076251,0.0
2019-02-26,1.0,-0.0,-1.4011687280154317,-0.0,-2.038352433904459,-1.2339158061953932,0.0
2019-02-27,1.0,-0.0,-1.3779285184974064,-0.0,-2.068688365729921,-1.2536624294590435,0.0
2019-02-28,1.0,-0.0,-1.3789899680802553,-0.0,-2.068969448244414,-1.2519949840401277,0.0
2019-03-01,1.0,-0.0,-1.3790391519917935,-0.0,-2.0694135749700804,-1.2505271556391406,0.0
2019-03-04,1.0,-0.0,-1.3664178679277534,-0.0,-2.066947752264828,-1.2643154236225855,0.0
2019-03-05,1.0,-0.0,-1.3545760009112138,-0.0,-2.083717751580386,-1.256791389031266,0.0
2019-03-06,1.0,-0.0,-1.3538321375697528,-0.0,-2.0846714497209886,-1.2556087006035759,0.0
2019-03-07,1.0,-0.0,-1.3328977272727274,-0.0,-2.103352272727273,-1.2455681818181819,0.0
2019-03-08,1.0,-0.0,-1.3306099290780142,-0.0,-2.102014184397163,-1.2410780141843971,0.0
2019-03-11,1.0,-0.0,-1.330117473469156,-0.0,-2.1038533567901934,-1.241075988876908,0.0
2019-03-12,1.0,-0.0,-1.2851564743037611,-0.0,-2.149066896353718,-1.3079529141544646,0.0
2019-03-13,1.0,-0.0,-1.3072651550208236,-0.0,-2.1645650161962053,-1.312528921795465,0.0
2019-03-14,1.0,-0.0,-1.3068935679261608,-0.0,-2.1633689068358812,-1.2984713008364581,0.0
2019-03-15,1.0,-0.0,-1.2951740918834367,-0.0,-2.169341289612421,-1.32889172122125,0.0
2019-03-18,1.0,-0.0,-1.315490483162518,-0.036486090775988286,-2.1571303074670567,-1.3474670571010248,0.0
2019-03-19,1.0,-0.0,-1.3100311087632799,-0.046956623818747434,-2.158654692727593,-1.3539942478135822,0.0
2019-03-20,1.0,-0.0,-1.3088674275680423,-0.0559555165349722,-2.128182616330114,-1.3600819432250513,0.0
2019-03-21,1.0,-0.0,-1.3085050493257837,-0.06917284455081431,-2.147685482458701,-1.3120074718346857,0.0
2019-03-22,1.0,-0.0,-1.2804214223002635,-0.12361720807726076,-2.1593210418495756,-1.2897863623061165,0.0
2019-03-25,1.0,-0.0,-1.1202276908923643,-0.24160533578656856,-2.125459981600736,-1.2624770009199633,0.0
2019-03-26,1.0,-0.0,-1.1344717800289437,-0.25945007235890016,-2.116931982633864,-1.2779160636758322,0.0
2019-03-27,1.0,-0.0,-1.0752830297109361,-0.293029136256537,-2.109763806677777,-1.2687776564565256,0.0
2019-03-28,1.0,-0.0,-1.0713998043840975,-0.30078821701858355,-2.1053449168632414,-1.2758759565042288,0.0
2019-03-29,1.0,-0.0,-1.0415917266187051,-0.2662994604316547,-2.0841389388489207,-1.2284734712230216,0.0
2019-04-01,1.0,-0.0,-1.0492737430167598,-0.25664804469273744,-2.0601675977653633,-1.2205027932960895,0.0
2019-04-02,1.0,-0.0,-1.0571826280623609,-0.3384187082405345,-2.0329621380846326,-1.1394209354120266,0.0
2019-04-03,1.0,-0.0,-1.0551497239725647,-0.3311213963084816,-2.0670830312831097,-1.1229576757932305,0.0
2019-04-04,1.0,-0.0,-1.054585030976168,-0.3289613216498298,-2.0703242730367806,-1.1274208851928338,0.0
2019-04-05,1.0,-0.0,-1.0469378632096558,-0.3497429593205186,-2.071524362986142,-1.1196356727760393,0.0
2019-04-08,1.0,-0.0,-1.0366731789003627,-0.3572425341892269,-2.0724532514652525,-1.115545632151828,0.0
2019-04-09,1.0,-0.0,-1.0051445506906,-0.38981155287144215,-2.10199630934407,-1.0950064306883633,0.0
2019-04-10,1.0,-0.0,-0.9784076326507838,-0.4084695642470568,-2.1013781175026502,-1.0911677732522458,0.0
2019-04-11,1.0,-0.0,-0.9639011326228868,-0.4228086815823244,-2.107682865591698,-1.0850304078558277,0.0
2019-04-12,1.0,-0.0,-0.965978806469604,-0.4243725599553821,-2.10345789180145,-1.0834355828220859,0.0
2019-04-15,1.0,-0.0,-0.9686700055648303,-0.42225932109070674,-2.0889816360601,-1.0849193099610461,0.0
2019-04-16,1.0,-0.0,-0.9631482407870602,-0.4166527708298594,-2.0899338558167972,-1.088488688788839,0.0
2019-04-17,1.0,-0.0,-0.9326735975982654,-0.44698949241118585,-2.1055762495135375,-1.0742758659031524,0.0
2019-04-18,1.0,-0.0,-0.9378402399733363,-0.4620597711365404,-2.092378624597267,-1.0626041550938783,0.0
2019-04-22,1.0,-0.0,-0.9359257622624835,-0.44509500662836937,-2.086721166593018,-1.0559544851966416,0.0
2019-04-23,1.0,-0.0,-0.943916728286218,-0.43154541834935445,-2.22933849041579,-1.0831579546100905,0.0
2019-04-24,1.0,-0.0,-0.9063899756194365,-0.43493791461132847,-2.2310483642342804,-1.097465555366559,0.0
2019-04-25,1.0,-0.0,-0.9135165769339757,-0.4397846415415132,-2.2258430150184187,-1.0881836214224991,0.0
2019-04-26,1.0,-0.0,-0.8932727788816349,-0.46233323871700255,-2.2483110984956003,-1.0730627306273062,0.0
2019-04-29,1.0,-0.0,-0.8958203368683718,-0.45641694549991496,-2.2525378551579425,-1.0664662848068962,0.0
2019-04-30,1.0,-0.0,-0.8691188085298431,-0.4636127721990297,-2.233611643912896,-1.0750874421753356,0.0
2019-05-01,1.0,-0.0,-0.8676711246543649,-0.4685965803284239,-2.2314203487387845,-1.075334349077366,0.0
2019-05-02,1.0,-0.0,-0.8554474379886383,-0.47184881039428545,-2.228584284830418,-1.068789020754823,0.0
2019-05-03,1.0,-0.0,-0.8632887189292543,-0.47002586885614667,-2.2243279721066247,-1.065965583173996,0.0
2019-05-06,1.0,-0.0,-0.8280154769248025,-0.48612123591095163,-2.2245836370773286,-1.0688050243929794,0.0
2019-05-07,1.0,-0.0,-0.8231170433514666,-0.4938029274858393,-2.2206830800291626,-1.0706073691884919,0.0
2019-05-08,1.0,-0.0,-0.8161213265929671,-0.539525581912116,-2.1303816454641407,-1.0692183767568468,0.0
2019-05-09,1.0,-0.0027190499972254588,-0.8120526052938238,-0.547250430053826,-2.134787192719605,-1.0522723489262527,0.0
2019-05-10,1.0,-0.0,-0.808417433736276,-0.546911389597427,-2.1396806033048685,-1.04979483198403,0.0
2019-05-13,1.0,-0.0014970889936235098,-0.8082617133351816,-0.5417244247296922,-2.142168006653729,-1.0511782644857222,0.0
2019-05-14,1.0,-0.0,-0.7395753529604903,-0.6233993652183429,-2.068129583014118,-1.041206085148298,0.0
2019-05-15,1.0,-0.0,-0.7464248534326885,-0.6320201632787245,-2.0771464577283436,-1.0236151443756507,0.0
2019-05-16,1.0,-0.0,-0.7469257795344751,-0.6359793588054458,-2.082674571805007,-1.0240447957839263,0.0
2019-05-17,1.0,-0.0,-0.7171850145356811,-0.6709450935220229,-2.0550710328561244,-1.0419614941583017,0.0
2019-05-20,1.0,-0.0,-0.7077074882140116,-0.6787632934985199,-2.0537769981361693,-1.041662098454117,0.0
2019-05-21,1.0,-0.0,-0.6962800875273524,-0.6857768052516412,-2.049234135667396,-1.0391684901531728,0.0
2019-05-22,1.0,-0.0,-0.6761441303515775,-0.707419760511783,-2.0512329815736234,-1.0329706380884685,0.0
2019-05-23,1.0,-0.0,-0.6614662884573423,-0.7113790093825005,-2.0596770674230855,-1.022365262928213,0.0
2019-05-24,1.0,-0.0,-0.633434749538194,-0.7279691404976638,-2.056014343148973,-1.0155927414973378,0.0
2019-05-28,1.0,-0.0,-0.6249253001575487,-0.7306459499103601,-2.0587276579562124,-1.018416906611615,0.0
2019-05-29,1.0,-0.0,-0.6315732466829136,-0.7338207419442188,-2.0608719198483616,-0.9893311670728405,0.0
2019-05-30,1.0,-0.0,-0.6282722513089005,-0.7226210395638798,-2.0553786365844444,-0.9913099800291466,0.0
2019-05-31,1.0,-0.0,-0.5691971100030528,-0.6950239137071335,-1.898036023201384,-0.9257148672026051,0.0
2019-06-03,1.0,-0.0,-0.5516532968108002,-0.7634024652709841,-1.7941694384660536,-0.7821854822930933,0.0
2019-06-04,1.0,-0.0,-0.503501907936048,-0.7594551514273294,-1.791624402260542,-0.7756363812007921,0.0
2019-06-05,1.0,-0.0,-0.5112319358992703,-0.7938188582057519,-1.8210044355415653,-0.6433919969475843,0.0
2019-06-06,1.0,-0.0,-0.5440007525516204,-0.8326513334274023,-1.7522223790038098,-0.5745731621278397,0.0
2019-06-07,1.0,-0.0,-0.5597655334114889,-0.8271981242672919,-1.7310668229777255,-0.5713481828839391,0.0
2019-06-10,1.0,-0.0,-0.5519981412639405,-0.7799721189591078,-1.7476765799256504,-0.5671933085501859,0.0
2019-06-11,1.0,-0.0,-0.5492885467693025,-0.8073244693258689,-1.7521343596920924,-0.556566363424306,0.0
2019-06-12,1.0,-0.0,-0.5493398031073579,-0.8066999486772733,-1.7515513460551488,-0.558111323659777,0.0
2019-06-13,1.0,-0.0,-0.5571661617338616,-0.815847121883011,-1.739221626660452,-0.5486832906082498,0.0
2019-06-14,1.0,-0.0,-0.5749178886987093,-0.7723088310126289,-1.7077300272933338,-0.5709857982143683,0.0
2019-06-17,1.0,-0.0,-0.5802759702801237,-0.7739628040057225,-1.705293276108727,-0.5553555770916978,0.0
2019-06-18,1.0,-0.0,-0.5812375986341193,-0.773476074015966,-1.705089751280513,-0.5546582991094089,0.0
2019-06-19,1.0,-0.0,-0.5903010802114457,-0.7767869455297634,-1.6997471845552747,-0.5298092392553436,0.0
2019-06-20,1.0,-0.0,-0.6070608759526214,-0.7682031034799376,-1.6898815535763472,-0.5258470296575154,0.0
2019-06-21,1.0,-0.0,-0.6143859810083031,-0.767925134180467,-1.6803064360750495,-0.5247488416899858,0.0
2019-06-24,1.0,-0.0,-0.5847672648429212,-0.7622364718365087,-1.7020805462010427,-0.5641001983669327,0.0
2019-06-25,1.0,-0.0,-0.5657124418015027,-0.764347946342138,-1.710736182178583,-0.5689853869911953,0.0
2019-06-26,1.0,-0.0,-0.561884961884962,-0.7596673596673597,-1.7122199122199122,-0.5861861861861861,0.0
2019-06-27,1.0,-0.0,-0.5569333271642067,-0.7360847637995651,-1.7073520566325824,-0.6264748068292232,0.0
2019-06-28,1.0,-0.0,-0.54321387283237,-0.7384971098265897,-1.7159306358381503,-0.626635838150289,0.0
2019-07-01,1.0,-0.005496028080546832,-0.5354701644189913,-0.7400702013670792,-1.7246905597635322,-0.6128302235359321,0.0
2019-07-02,1.0,-0.0,-0.550156595431098,-0.738623802505527,-1.7113117170228445,-0.6057019159911569,0.0
2019-07-03,1.0,-0.0,-0.5537760596437941,-0.7366652860232867,-1.7041281237056467,-0.6076211514565788,0.0
2019-07-05,1.0,-0.0,-0.5402235407754933,-0.7380065314382964,-1.7048433834690215,-0.6165309783358631,0.0
2019-07-08,1.0,-0.0,-0.5428203477141017,-0.7360408426087757,-1.7039370803053997,-0.6166406034403459,0.0
2019-07-09,1.0,-0.003347702467210859,-0.5371915986425754,-0.7353022104008071,-1.6994863798954414,-0.6105200403558654,0.0
2019-07-10,1.0,-0.02606310013717421,-0.49117512574302696,-0.7166438042981254,-1.727434842249657,-0.6111568358481939,0.0
2019-07-11,1.0,-0.030332143837496568,-0.4872357946747186,-0.7200567298014457,-1.72897794857718,-0.6083813706652026,0.0
2019-07-12,1.0,-0.003755438516143806,-0.4903137165101901,-0.7281886878864209,-1.7304327913899704,-0.6271124341653309,0.0
2019-07-15,1.0,-0.009891015660774797,-0.5046249656561956,-0.7421925084714718,-1.7227310193241139,-0.5997344079128125,0.0
2019-07-16,1.0,-0.0,-0.4892519346517627,-0.683712721183871,-1.7080146626238855,-0.6445218807982984,0.0
2019-07-17,1.0,-0.012866654669785855,-0.5165107072161238,-0.6677163937376281,-1.6885009897426668,-0.6131905704516826,0.0
2019-07-18,1.0,-0.0,-0.5164088348385943,-0.6600196727175177,-1.6955646964142002,-0.5990789591344005,0.0
2019-07-19,1.0,-0.002026431718061674,-0.5129955947136564,-0.6326431718061674,-1.6897356828193832,-0.567885462555066,0.0
2019-07-22,1.0,-0.0,-0.5103363159518667,-0.6323885925860625,-1.6955525190637812,-0.5691805880019395,0.0
2019-07-23,1.0,-0.0,-0.5128284253218127,-0.6311056251102098,-1.694321989067184,-0.570137541879739,0.0
2019-07-24,1.0,-0.007883326763894362,-0.5148688302019008,-0.6385494678754435,-1.670520737529015,-0.5478036175710594,0.0
2019-07-25,1.0,-0.008842197417377982,-0.5103086014445174,-0.6394834755964106,-1.6748960385204643,-0.5437951411687459,0.0
2019-07-26,1.0,-0.0327134404057481,-0.45405748098055787,-0.619061707523246,-1.6131022823330514,-0.5075655114116653,0.0
2019-07-29,1.0,-0.0611215105395947,-0.47936843818670144,-0.6154472206397006,-1.4861642386261902,-0.42724017254008306,0.0
2019-07-30,1.0,-0.10615984248804596,-0.4802507333145819,-0.5937236308112669,-1.440712018322819,-0.3973560493430305,0.0
2019-07-31,1.0,-0.10304637890844787,-0.4849690539345711,-0.5952495780081987,-1.4366610401093158,-0.3990434852503818,0.0
2019-08-01,1.0,-0.10101050605501645,-0.5078594915390169,-0.5988852353837518,-1.4206030956772795,-0.3815863341085893,0.0
2019-08-02,1.0,-0.0769691644032593,-0.497603451030516,-0.6207860680619907,-1.4072136123981465,-0.39171592906215047,0.0
2019-08-05,1.0,-0.06843970219373333,-0.4973523908110045,-0.6094676912051599,-1.40390970259187,-0.4021977146952263,0.0
2019-08-06,1.0,-0.07492829358374917,-0.4975835920003143,-0.6077560803111862,-1.348198499076657,-0.4006522337039802,0.0
2019-08-07,1.0,-0.07410602258469261,-0.5002744667503137,-0.5861825595984943,-1.345004705144291,-0.41530740276035133,0.0
2019-08-08,1.0,-0.03669543187396089,-0.5077982740875624,-0.5941334811178846,-1.381719578814029,-0.4381679993666376,0.0
2019-08-09,1.0,-0.030373463599117554,-0.49929089190040965,-0.5887960920264734,-1.3725969114402774,-0.4483926883075953,0.0
2019-08-12,1.0,-0.0,-0.5267790726506323,-0.5898834614430944,-1.4316885693032484,-0.5842631622448137,0.0
2019-08-13,1.0,-0.0,-0.519506254386327,-0.586673822400198,-1.439706064484168,-0.5824629484374355,0.0
2019-08-14,1.0,-0.0,-0.5319901315789474,-0.5861842105263158,-1.4191200657894736,-0.574547697368421,0.0
2019-08-15,1.0,-0.0,-0.5530002429346506,-0.605312171025994,-1.3814883796258806,-0.5091100493967122,0.0
2019-08-16,1.0,-0.0,-0.5604783137413863,-0.6008917713822457,-1.3723550871503851,-0.5197811106607215,0.0
2019-08-19,1.0,-0.007548845470692718,-0.5367753915711287,-0.6047150008073631,-1.379420313256903,-0.5083562086226384,0.0
2019-08-20,1.0,-0.004834031582339671,-0.5428214631002256,-0.6036496938446665,-1.3797937479858202,-0.49726071543667416,0.0
2019-08-21,1.0,-0.011186672568508308,-0.5478652770512252,-0.611685646452859,-1.3715343446943784,-0.4817109975453704,0.0
2019-08-22,1.0,-0.00957762282599984,-0.5472469343592209,-0.6205818706419812,-1.3686783681974835,-0.4612887713392642,0.0
2019-08-23,1.0,-0.013972929936305735,-0.5312101910828027,-0.6232882165605096,-1.345063694267516,-0.46739649681528667,0.0
2019-08-26,1.0,-0.0249477791353013,-0.5077050407913923,-0.6230638868088125,-1.3407165096756393,-0.44472470736609776,0.0
2019-08-27,1.0,-0.0257197999133483,-0.5020678246484698,-0.6168419394225846,-1.3379810154003702,-0.4561424238843593,0.0
2019-08-28,1.0,-0.02778322803437586,-0.4875407134167877,-0.6250049052309382,-1.3314366440372012,-0.45238001805124983,0.0
2019-08-29,1.0,-0.0460544350890934,-0.4635598198551008,-0.6237321323673388,-1.329273546113178,-0.4535343645976111,0.0
2019-08-30,1.0,-0.0540508897908211,-0.4495394942241648,-0.6240243521698406,-1.3333203246955978,-0.44169528566968463,0.0
2019-09-03,1.0,-0.06968043647700702,-0.4600545596258769,-0.636087295401403,-1.30514419329696,-0.42611067809820735,0.0
2019-09-04,1.0,-0.05611488332162648,-0.4374073206899243,-0.6512526340435496,-1.3151876999921954,-0.44228517911496135,0.0
2019-09-05,1.0,-0.05863585074510719,-0.43033345006030893,-0.6355394731722501,-1.3226722695614956,-0.443757052254776,0.0
2019-09-06,1.0,-0.05728238121075885,-0.4253546236725835,-0.6440586001085187,-1.3211766529726376,-0.4277575381753352,0.0
2019-09-09,1.0,-0.055833430266372,-0.4214260788647203,-0.6442557481291924,-1.322631925865612,-0.4331355899344733,0.0
2019-09-10,1.0,-0.028208524896750565,-0.4407387204862464,-0.6028987765915997,-1.3358918413465286,-0.4884672329151407,0.0
2019-09-11,1.0,-0.016073657927590513,-0.4486579275905119,-0.5484940699126092,-1.3394975031210985,-0.5486501248439452,0.0
2019-09-12,1.0,-0.015595757953836558,-0.43909856519026824,-0.5518558951965066,-1.3425218340611356,-0.5498284466625079,0.0
2019-09-13,1.0,-0.022872755659640906,-0.43653395784543325,-0.5354020296643247,-1.342271662763466,-0.566120218579235,0.0
2019-09-16,1.0,-0.02036993678295481,-0.4410364473581519,-0.5342230547100602,-1.3403964723327872,-0.5662608288457036,0.0
2019-09-17,1.0,-0.019670595581921788,-0.4204980095230661,-0.5378971196627897,-1.351611896026852,-0.5731792990398875,0.0
2019-09-18,1.0,-0.022269104547585558,-0.4276449445225816,-0.5537193311454914,-1.3467729332708236,-0.5563759962494139,0.0
2019-09-19,1.0,-0.019027153740965034,-0.43074819300644657,-0.5585856612619653,-1.3409259621019731,-0.5577651885133815,0.0
2019-09-20,1.0,-0.01708176782740055,-0.4108920478754309,-0.5355773327652322,-1.3393500406708756,-0.5705155517682148,0.0
2019-09-23,1.0,-0.006548357098574087,-0.4139414135151891,-0.5412275263484191,-1.3394683818970863,-0.5736205827650341,0.0
2019-09-24,1.0,-0.0032449972958355873,-0.40686085142548095,-0.4978752993896315,-1.3652939813026348,-0.5898168894383065,0.0
2019-09-25,1.0,-0.0,-0.40424874468906913,-0.4972576284279644,-1.3717265353418309,-0.5892236384704518,0.0
2019-09-26,1.0,-0.006357006357006356,-0.3686283686283686,-0.6281346281346281,-1.3715533715533714,-0.5253305253305253,0.0
2019-09-27,1.0,-0.0,-0.32366694172659044,-0.6313411135997485,-1.4125505913788363,-0.5618295414358128,0.0
2019-09-30,1.0,-0.0,-0.33037850558933124,-0.6198078054520494,-1.4131398313394783,-0.5590115708962542,0.0
2019-10-01,1.0,-0.0,-0.3036303630363036,-0.6403033160458903,-1.4117947509036617,-0.5731966053748231,0.0
2019-10-02,1.0,-0.0,-0.31170879835942733,-0.6701108175257324,-1.4162164293883344,-0.5456481444965887,0.0
2019-10-03,1.0,-0.0,-0.33318929960325255,-0.6627253800526377,-1.4112817692579642,-0.5210354715795262,0.0
2019-10-04,1.0,-0.0,-0.34665354330708664,-0.6761023622047244,-1.3920866141732284,-0.5221653543307087,0.0
2019-10-07,1.0,-0.0,-0.3381430363864492,-0.6393114805520703,-1.4078968005018822,-0.5355630489335006,0.0
2019-10-08,1.0,-0.0,-0.34277753796648747,-0.62755562531884,-1.4168661460581564,-0.5370246831220814,0.0
2019-10-09,1.0,-0.0,-0.3518257877863789,-0.6238955352255845,-1.4167253108139808,-0.5172022832121353,0.0
2019-10-10,1.0,-0.0,-0.3857471446700507,-0.6580345812182741,-1.3883248730964468,-0.5335897842639594,0.0
2019-10-11,1.0,-0.0,-0.4059880239520958,-0.7255489021956087,-1.3332135728542913,-0.5272654690618762,0.0
2019-10-14,1.0,-0.0,-0.3922676282051282,-0.7463942307692307,-1.3455528846153846,-0.5221554487179487,0.0
2019-10-15,1.0,-0.033374635277189334,-0.39470002797873616,-0.7643391022822654,-1.317798473160398,-0.48675006994684034,0.0
2019-10-16,1.0,-0.019486235595390526,-0.4032090268886043,-0.7850512163892446,-1.317661651728553,-0.47587227912932134,0.0
2019-10-17,1.0,-0.023145733884231214,-0.3909101849251875,-0.7993100405150627,-1.3118456416222068,-0.48618075333948413,0.0
2019-10-18,1.0,-0.001045983022890936,-0.4177092971798689,-0.8330047873838354,-1.2780705636239287,-0.49322122540934143,0.0
2019-10-21,1.0,-0.030844809535314488,-0.37110413143271326,-0.8293871305468309,-1.2685028589836516,-0.5268986067488121,0.0
2019-10-22,1.0,-0.013278443717964241,-0.36590386245308154,-0.8373087944464624,-1.2804213585179804,-0.5390483109335271,0.0
2019-10-23,1.0,-0.0,-0.36682460616369006,-0.8045599967602155,-1.297290730166444,-0.5810148625116429,0.0
2019-10-24,1.0,-0.0,-0.36002120890774125,-0.8421975691328819,-1.2936210131332082,-0.5828370992740027,0.0
2019-10-25,1.0,-0.0021630004489246214,-0.3582010366077623,-0.8529567808023507,-1.2885360976206996,-0.5792760070195486,0.0
2019-10-28,1.0,-0.0095873786407767,-0.41496763754045307,-0.8689320388349514,-1.2025080906148868,-0.5492718446601942,0.0
