Date,IWF,IWM,MMT,MTUM,SPY,VLUE,VXX
2018-12-10,-0.025182076286878165,-0.1780027157141094,1.0,-0.0,-0.2048975435131465,-0.1349370448092828,0.0
2018-12-11,-0.018574654335117076,-0.18140060008042314,1.0,-0.0,-0.20424386773485106,-0.14236444059513131,0.0
2018-12-12,-0.01794748812526109,-0.1817492612133121,1.0,-0.0,-0.2041990933424102,-0.14331688146921853,0.0
2018-12-13,-0.017735650667986144,-0.18018617021276595,1.0,-0.0,-0.2058232310737259,-0.14251917367639783,0.0
2018-12-14,-0.0177403139741706,-0.18065114840306243,1.0,-0.0,-0.2056453483875957,-0.14263398035728095,0.0
2018-12-17,-0.01855950962029627,-0.18088943237930127,1.0,-0.0,-0.20742070801665558,-0.1410460814513258,0.0
2018-12-18,-0.014299567472716919,-0.17648960241353304,1.0,-0.0,-0.20632013175920083,-0.14213369864700542,0.0
2018-12-19,-0.00029637024442745946,-0.1867756477249684,1.0,-0.0,-0.22110780077680198,-0.15166357297727306,0.0
2018-12-20,-0.000281135788585887,-0.1878299440852154,1.0,-0.0,-0.221644331990129,-0.15209446162496484,0.0
2018-12-21,-0.0,-0.18771187102619782,1.0,-0.0,-0.22168934435192852,-0.152781466264665,0.0
2018-12-24,-0.0,-0.17460342122026629,1.0,-0.0,-0.21630439848981559,-0.16277985799294625,0.0
2018-12-26,-0.0,-0.1797584712432716,1.0,-0.0,-0.20568502552554868,-0.15688572882767557,0.0
2018-12-27,-0.0,-0.17176935349084554,1.0,-0.0,-0.1903517435235129,-0.15728937172377117,0.0
2018-12-28,-0.0,-0.17126819696070825,1.0,-0.0,-0.19136281355055598,-0.15853602884132706,0.0
2018-12-31,-0.0,-0.1702247447465725,1.0,-0.0,-0.1920905674158158,-0.15931465786150123,0.0
2019-01-02,-0.0,-0.17047392787524365,1.0,-0.0,-0.19063718323586748,-0.1618086013645224,0.0
2019-01-03,-0.0,-0.1751706957003137,1.0,-0.0,-0.18279817924586333,-0.17983022697914747,0.0
2019-01-04,-0.0,-0.1788367568892361,1.0,-0.0,-0.1693090084708117,-0.18364658486895516,0.0
2019-01-07,-0.0,-0.16892801500506724,1.0,-0.0,-0.16674986008379847,-0.17692970912556158,0.0
2019-01-08,-0.0,-0.17555906660184734,1.0,-0.0,-0.1643625425376762,-0.17928111327175497,0.0
2019-01-09,-0.0,-0.17802050689141083,1.0,-0.0,-0.16490704962424316,-0.17837040192290138,0.0
2019-01-10,-0.0,-0.17857632071594906,1.0,-0.0,-0.16468045599135506,-0.17874374077287186,0.0
2019-01-11,-0.0,-0.17507463595930056,1.0,-0.0,-0.1659355389020898,-0.1821574361786389,0.0
2019-01-14,-0.0,-0.17528805706273243,1.0,-0.0,-0.16596049503139668,-0.18286289093458513,0.0
2019-01-15,-0.0,-0.17860954413782587,1.0,-0.0,-0.16677847232809878,-0.17923463942674187,0.0
2019-01-16,-0.0,-0.18055894185054247,1.0,-0.0,-0.16387297330245032,-0.17940082896501278,0.0
2019-01-17,-0.0,-0.17726933674323728,1.0,-0.0,-0.16448219695239835,-0.18054223561827343,0.0
2019-01-18,-0.0,-0.1773119868386979,1.0,-0.0,-0.16590247840723873,-0.18008439075662255,0.0
2019-01-22,-0.0,-0.16495038652359525,1.0,-0.0,-0.127466251298027,-0.1498211607245875,0.0
2019-01-23,-0.0,-0.1561116319319247,1.0,-0.0,-0.1296459219730295,-0.156515468378164,0.0
2019-01-24,-0.0,-0.1554247120962854,1.0,-0.0,-0.13174300805264524,-0.1559442375963287,0.0
2019-01-25,-0.0,-0.14919603098466516,1.0,-0.0,-0.11279907217823343,-0.1698142924643118,0.0
2019-01-28,-0.0,-0.14274452471046897,1.0,-0.0,-0.12266368535718382,-0.16791365669074648,0.0
2019-01-29,-0.0,-0.14373084284295806,1.0,-0.0,-0.1153818480090947,-0.1799225799024334,0.0
2019-01-30,-0.0,-0.14100228449148375,1.0,-0.0,-0.11522223186142679,-0.1896417107660276,0.0
2019-01-31,-0.0,-0.14444492873643378,1.0,-0.0,-0.122622731697395,-0.18580830754478492,0.0
2019-02-01,-0.0,-0.14467998428656648,1.0,-0.0,-0.1258093145742096,-0.184443700804586,0.0
2019-02-04,-0.0,-0.14051256705092235,1.0,-0.0,-0.12424590426073179,-0.18892006221744123,0.0
2019-02-05,-0.0,-0.12868808314289457,1.0,-0.0,-0.12123549875547664,-0.20565930626919549,0.0
2019-02-06,-0.0,-0.12745169416252894,1.0,-0.0,-0.12235537370589862,-0.20626993025321433,0.0
2019-02-07,-0.0,-0.12654402102496715,1.0,-0.0,-0.11483428237698935,-0.21868885968754564,0.0
2019-02-08,-0.0,-0.12756211066859235,1.0,-0.0,-0.11606634863670183,-0.21522459042700628,0.0
2019-02-11,-0.0,-0.12472788370224268,1.0,-0.0,-0.11902987800423698,-0.2172547300752429,0.0
2019-02-12,-0.0,-0.12361291831751926,1.0,-0.0,-0.12115674205763242,-0.21725463822570507,0.0
2019-02-13,-0.0,-0.13016462469662854,1.0,-0.0,-0.11906780900026316,-0.21279861984268547,0.0
2019-02-14,-0.0,-0.1273134590605599,1.0,-0.0,-0.12507321072976454,-0.2118425676467143,0.0
2019-02-15,-0.0,-0.14037503662467038,1.0,-0.0,-0.11840023439789042,-0.20619689422795193,0.0
2019-02-19,-0.0,-0.1349711193975287,1.0,-0.0,-0.12268772391606347,-0.20465014257512612,0.0
2019-02-20,-0.0,-0.13420964133756377,1.0,-0.0,-0.1230681502492945,-0.2048747678856023,0.0
2019-02-21,-0.0,-0.13075449907167816,1.0,-0.0,-0.1235910705670804,-0.20756399573118137,0.0
2019-02-22,-0.0,-0.1276657945127388,1.0,-0.0,-0.12703725900048235,-0.2070074401064125,0.0
2019-02-25,-0.0,-0.12894659624413146,1.0,-0.0,-0.130575117370892,-0.20759976525821594,0.0
2019-02-26,-0.0,-0.12708581864239532,1.0,-0.0,-0.1313126850174524,-0.2143772367781558,0.0
2019-02-27,-0.0,-0.12892201632148012,1.0,-0.0,-0.1294670476976107,-0.214668709306779,0.0
2019-02-28,-0.0,-0.12414729941233796,1.0,-0.0,-0.1258600832767327,-0.22654519682249064,0.0
2019-03-01,-0.0,-0.12395376644081309,1.0,-0.0,-0.12715704943684217,-0.22504170172563956,0.0
2019-03-04,-0.0,-0.12888961192617132,1.0,-0.0,-0.12627188831045907,-0.22377839564600097,0.0
2019-03-05,-0.0,-0.12436890185220831,1.0,-0.0,-0.13470336536326086,-0.2215098976917724,0.0
2019-03-06,-0.0,-0.1224737387187454,1.0,-0.0,-0.1356265719781033,-0.22139369729249891,0.0
2019-03-07,-0.0,-0.11820184191464514,1.0,-0.0,-0.1391044687864946,-0.22094106168787975,0.0
2019-03-08,-0.0,-0.11551213735938425,1.0,-0.0,-0.1413854351687389,-0.22326820603907638,0.0
2019-03-11,-0.0,-0.11307700354159507,1.0,-0.0,-0.1475963478234881,-0.23367055694197467,0.0
2019-03-12,-0.0,-0.10490510377628272,1.0,-0.0,-0.1529627790069385,-0.2472268629310215,0.0
2019-03-13,-0.0,-0.107800003023843,1.0,-0.0,-0.1577538894180614,-0.2463676085937618,0.0
2019-03-14,-0.0,-0.10811382629852957,1.0,-0.0,-0.15815085158150852,-0.24498647443744237,0.0
2019-03-15,-0.0,-0.10897464967575167,1.0,-0.0,-0.15719619669553914,-0.2454763956283162,0.0
2019-03-18,-0.0,-0.11421011010402092,1.0,-0.0,-0.16009185473568951,-0.24647180485430986,0.0
2019-03-19,-0.0,-0.11491431359395012,1.0,-0.0,-0.15829115082027198,-0.2514789290723913,0.0
2019-03-20,-0.0,-0.11695727852933094,1.0,-0.0,-0.15738846306531898,-0.25251168045927874,0.0
2019-03-21,-0.0,-0.11670032433755584,1.0,-0.0,-0.18430634600085674,-0.22888746098769963,0.0
2019-03-22,-0.0,-0.1153633600442111,1.0,-0.0,-0.19474379048847135,-0.22498541647477818,0.0
2019-03-25,-0.0,-0.0872480160539998,1.0,-0.0,-0.20619356015689136,-0.22680835537717775,0.0
2019-03-26,-0.0,-0.09046100318933024,1.0,-0.0,-0.20332361782972946,-0.23221070943522915,0.0
2019-03-27,-0.0,-0.08355318337781166,1.0,-0.0,-0.2086008387342737,-0.23281738467403734,0.0
2019-03-28,-0.0,-0.08255577783546875,1.0,-0.0,-0.20509139776735946,-0.2394667318235267,0.0
2019-03-29,-0.0,-0.08042187523848772,1.0,-0.0,-0.20532075644489214,-0.24057878107971978,0.0
2019-04-01,-0.0,-0.08172299050584608,1.0,-0.0,-0.2054064780047013,-0.23926183716457552,0.0
2019-04-02,-0.0,-0.08290946860346118,1.0,-0.0,-0.20768608043501505,-0.23684491896928317,0.0
2019-04-03,-0.0,-0.08266507812857994,1.0,-0.0,-0.21002306435106693,-0.23475232552811254,0.0
2019-04-04,-0.0,-0.08213615059312072,1.0,-0.0,-0.21457687668890554,-0.22996595471824857,0.0
2019-04-05,-0.0,-0.08172210513454901,1.0,-0.0,-0.21648492623476584,-0.2290234888054003,0.0
2019-04-08,-0.0,-0.07951579172327466,1.0,-0.0,-0.2171457357004381,-0.22984628066372562,0.0
2019-04-09,-0.0,-0.07506193986480286,1.0,-0.0,-0.22804575903098523,-0.226271678952681,0.0
2019-04-10,-0.0,-0.06614245362241392,1.0,-0.0,-0.230307657073059,-0.2303839987785327,0.0
2019-04-11,-0.0,-0.06255152829094018,1.0,-0.0,-0.23417508931570427,-0.23003755839872972,0.0
2019-04-12,-0.0,-0.06162867046374201,1.0,-0.0,-0.2343599688497305,-0.23097008657942558,0.0
2019-04-15,-0.0,-0.06253723363629421,1.0,-0.0,-0.23145192087374933,-0.23354464217520815,0.0
2019-04-16,-0.0,-0.06109481915933529,1.0,-0.0,-0.23231304985337248,-0.23394733626588465,0.0
2019-04-17,-0.0,-0.06851115866707429,1.0,-0.0,-0.24246407826352798,-0.21760929379394678,0.0
2019-04-18,-0.0,-0.07260382898036577,1.0,-0.0,-0.2449844027157624,-0.21157257324607012,0.0
2019-04-22,-0.0,-0.0731206521406025,1.0,-0.0,-0.24637614538322453,-0.21277312984585212,0.0
2019-04-23,-0.0,-0.0767319900634833,1.0,-0.0,-0.2438433465206857,-0.21285306835955467,0.0
2019-04-24,-0.0,-0.07259002939735423,1.0,-0.0,-0.24650906418422341,-0.21199779519843212,0.0
2019-04-25,-0.0,-0.06663805129305721,1.0,-0.0,-0.2517437493293272,-0.21456931307773675,0.0
2019-04-26,-0.0,-0.06412321475140749,1.0,-0.0,-0.25647751852363204,-0.21344746651939808,0.0
2019-04-29,-0.0,-0.06467547210333349,1.0,-0.0,-0.25676898768159295,-0.2126037400095111,0.0
2019-04-30,-0.0,-0.06254793091812631,1.0,-0.0,-0.25713978956409705,-0.2140863216663088,0.0
2019-05-01,-0.0,-0.055612817869944466,1.0,-0.0,-0.2619879082503885,-0.22078980970109074,0.0
2019-05-02,-0.0,-0.05263644345857017,1.0,-0.0,-0.25595760740638046,-0.23183449635688647,0.0
2019-05-03,-0.0,-0.054255089783472446,1.0,-0.0,-0.2543813718544984,-0.2313887947762343,0.0
2019-05-06,-0.0,-0.04868487801878525,1.0,-0.0,-0.25755176707506416,-0.23101873914313384,0.0
2019-05-07,-0.0,-0.05049480607289938,1.0,-0.0,-0.2561773925871289,-0.2299772573606245,0.0
2019-05-08,-0.0,-0.05691609277045181,1.0,-0.0,-0.25785182668849016,-0.22934745684197524,0.0
2019-05-09,-0.0,-0.0567581755859556,1.0,-0.0,-0.25914831856220855,-0.2281135163511719,0.0
2019-05-10,-0.0,-0.05687724291548075,1.0,-0.0,-0.25781153322608585,-0.2321494864496968,0.0
2019-05-13,-0.0,-0.057067738942158996,1.0,-0.0,-0.25621713578719457,-0.2332663161150634,0.0
2019-05-14,-0.0,-0.044753348025089,1.0,-0.0,-0.26197044183143525,-0.23435405076361174,0.0
2019-05-15,-0.0,-0.04541179010346795,1.0,-0.0,-0.2629412036822871,-0.2336586945459592,0.0
2019-05-16,-0.0,-0.04641799333580155,1.0,-0.0,-0.26272676786375415,-0.23349376774034306,0.0
2019-05-17,-0.0,-0.042884719326692924,1.0,-0.0,-0.2566906030422361,-0.24469152961161303,0.0
2019-05-20,-0.0,-0.041575965294181214,1.0,-0.0001852623778426196,-0.25678909422135765,-0.24530282679511525,0.0
2019-05-21,-0.0,-0.043418597838321235,1.0,-0.004764327674730561,-0.24890142929830242,-0.24475384307013892,0.0
2019-05-22,-0.0,-0.041764950742333835,1.0,-0.006521437491327876,-0.2488629881442425,-0.2445616144797496,0.0
2019-05-23,-0.0,-0.03820429046973246,1.0,-0.012667981753174701,-0.25451547281469605,-0.2357138453951424,0.0
2019-05-24,-0.0,-0.02305138923039095,1.0,-0.02349704942217851,-0.2489089009097615,-0.2413019424637325,0.0
2019-05-28,-0.0,-0.015170631135181712,1.0,-0.025602363295073392,-0.2529464258239222,-0.24488414315167556,0.0
2019-05-29,-0.0,-0.014183634268152131,1.0,-0.0253860929696504,-0.25286208221283135,-0.24425662696888206,0.0
2019-05-30,-0.0,-0.012664438379687835,1.0,-0.02811934623286621,-0.24809113489313422,-0.2443500659286744,0.0
2019-05-31,-0.0,-0.009456663345850257,1.0,-0.029611464480036785,-0.24841750325695458,-0.24521419265844127,0.0
2019-06-03,-0.0,-0.009775724382706606,1.0,-0.03182082428173668,-0.24731511795122846,-0.24093565462166874,0.0
2019-06-04,-0.0,-0.00910287008139037,1.0,-0.031638210635824005,-0.2478734471574567,-0.2412643045101279,0.0
2019-06-05,-0.0,-0.008602117911217648,1.0,-0.03917225475619747,-0.25364869375246535,-0.2157053129835847,0.0
2019-06-06,-0.0,-0.0026158900109502373,1.0,-0.04681226426572575,-0.2627600681348096,-0.20866285436184448,0.0
2019-06-07,-0.0,-0.0,1.0,-0.04872845845586555,-0.26447149888006827,-0.21037955781742826,0.0
2019-06-10,-0.0,-0.0,1.0,-0.04649497104541298,-0.2673575129533679,-0.2100731484303566,0.0
2019-06-11,-0.0,-0.0,1.0,-0.050129553421734495,-0.26614845297972867,-0.20787989635726262,0.0
2019-06-12,-0.0,-0.0,1.0,-0.04981485150023619,-0.2662938299071972,-0.20776252228639347,0.0
2019-06-13,-0.0,-0.00788783107530819,1.0,-0.057961064323202735,-0.2609392164042475,-0.1989045526669108,0.0
2019-06-14,-0.0,-0.004087484366897477,1.0,-0.06042766067779032,-0.2646188573345941,-0.1960467315376872,0.0
2019-06-17,-0.0,-0.0003509253749561343,1.0,-0.06051174074243603,-0.2696174913412978,-0.1952975999755878,0.0
2019-06-18,-0.0,-0.003829663874521292,1.0,-0.06066431699241695,-0.26784760684151904,-0.19342091210082235,0.0
2019-06-19,-0.0,-0.0015093764293337398,1.0,-0.06342430248513492,-0.2670224119530416,-0.19268181125171518,0.0
2019-06-20,-0.0,-0.003769956347873867,1.0,-0.05984614914985195,-0.2691779358344272,-0.19348881223480568,0.0
2019-06-21,-0.0,-0.005222570054210888,1.0,-0.060227533022829655,-0.2689318164465144,-0.19270061846224323,0.0
2019-06-24,-0.0,-0.0,1.0,-0.06282970687625193,-0.26353613969632567,-0.2027248123059986,0.0
2019-06-25,-0.0,-0.0,1.0,-0.06316400935536634,-0.26302031582004676,-0.2024703058837917,0.0
2019-06-26,-0.0,-0.0,1.0,-0.06256512411890898,-0.2662273980999081,-0.20353968740422926,0.0
2019-06-27,-0.0,-0.0,1.0,-0.06517236618032862,-0.26315950967306423,-0.205842193277182,0.0
2019-06-28,-0.0,-0.0017671645460692114,1.0,-0.06420185629110578,-0.26115618661257606,-0.2095242485709017,0.0
2019-07-01,-0.0,-0.00038397739141119374,1.0,-0.06492289733980464,-0.2629784358296984,-0.20762425508386065,0.0
2019-07-02,-0.0,-0.000552545546636379,1.0,-0.06431016223351188,-0.26206007397970926,-0.20792595889675072,0.0
2019-07-03,-0.0,-0.0030833422816732886,1.0,-0.06277132645078157,-0.258617251376766,-0.20951387504026756,0.0
2019-07-05,-0.0,-0.0,1.0,-0.06445629847634814,-0.25800913577976026,-0.21036819031852602,0.0
2019-07-08,-0.0,-0.0,1.0,-0.06627300613496932,-0.2587423312883435,-0.20872699386503066,0.0
2019-07-09,-0.0,-0.0,1.0,-0.06635804834679707,-0.2575225715468216,-0.20899182978984318,0.0
2019-07-10,-0.0,-0.0,1.0,-0.06718397767179378,-0.2584459200417121,-0.2079007498964867,0.0
2019-07-11,-0.0,-0.0,1.0,-0.07065500843687682,-0.25832182850130386,-0.2049854272127627,0.0
2019-07-12,-0.0,-0.0,1.0,-0.07160402849422746,-0.2629575042986981,-0.20067243920412672,0.0
2019-07-15,-0.0,-0.0,1.0,-0.07475011533138552,-0.25971090266031066,-0.20329078886667695,0.0
2019-07-16,-0.0,-0.0,1.0,-0.06620776546870918,-0.260651783107724,-0.20963999815620055,0.0
2019-07-17,-0.0,-0.0004148548776178111,1.0,-0.06542415069987555,-0.2606978780941259,-0.20996266306101438,0.0
2019-07-18,-0.0,-0.000782628711731758,1.0,-0.06768971073428989,-0.25831351185452317,-0.2077649044732602,0.0
2019-07-19,-0.0,-0.000982016817037992,1.0,-0.06748296814582949,-0.2587307432639784,-0.20720554839501626,0.0
2019-07-22,-0.0,-0.0,1.0,-0.06324802062235316,-0.25833179893205677,-0.21282145706745229,0.0
2019-07-23,-0.0,-0.0,1.0,-0.06390913974368814,-0.25856803008211193,-0.2123244570639245,0.0
2019-07-24,-0.0,-0.0,1.0,-0.06939545440603626,-0.25601938471919766,-0.2081863632181088,0.0
2019-07-25,-0.0,-0.0,1.0,-0.06934670285022156,-0.2570565598025237,-0.20678288333869954,0.0
2019-07-26,-0.0,-0.0,1.0,-0.06936371861916665,-0.25650620332172924,-0.20770776143665556,0.0
2019-07-29,-0.0,-0.0,1.0,-0.06897874625949513,-0.25525972531266783,-0.21032762986265632,0.0
2019-07-30,-0.0,-0.0,1.0,-0.06934020903356508,-0.2544929938456344,-0.21090596559080374,0.0
2019-07-31,-0.0,-0.004389734774066798,1.0,-0.06899250982318271,-0.253346021611002,-0.2081286836935167,0.0
2019-08-01,-0.0,-0.009292625703464034,1.0,-0.06825326238633402,-0.25143759679818445,-0.20445309984205604,0.0
2019-08-02,-0.0,-0.006601519421639504,1.0,-0.07211126087489278,-0.2498315157456194,-0.2031307437813993,0.0
2019-08-05,-0.0,-0.004073881214200386,1.0,-0.06845958281005912,-0.257864428584556,-0.20112108310105062,0.0
2019-08-06,-0.0,-0.0056950202742721764,1.0,-0.06925144653514967,-0.24269898400838308,-0.20101143560071075,0.0
2019-08-07,-0.0,-0.004983640329617063,1.0,-0.0655144207464857,-0.24086585070285993,-0.2034203829374697,0.0
2019-08-08,-0.0,-0.0032912697931201844,1.0,-0.06573439301098101,-0.24318995328520296,-0.2045137414305648,0.0
2019-08-09,-0.0,-0.0,1.0,-0.06581606491116943,-0.23142702017916933,-0.2109160558622146,0.0
2019-08-12,-0.0,-0.0,1.0,-0.06792157570833145,-0.2346409064235092,-0.2021246181856483,0.0
2019-08-13,-0.0,-0.0,1.0,-0.06689523924601257,-0.23924601256645725,-0.20425024166263894,0.0
2019-08-14,-0.0,-0.0,1.0,-0.06719272354907689,-0.2362286540372858,-0.20245158570008734,0.0
2019-08-15,-0.0,-0.0,1.0,-0.07072535759171704,-0.2312077323598061,-0.1942516009336286,0.0
2019-08-16,-0.0,-0.0,1.0,-0.07026185378707349,-0.22951506894435045,-0.1973859536178941,0.0
2019-08-19,-0.0,-0.0,1.0,-0.07050217654714355,-0.22921808852787626,-0.19618842465855882,0.0
2019-08-20,-0.0,-0.0001940617116242965,1.0,-0.07356431652957948,-0.22591768797862335,-0.19310633089014614,0.0
2019-08-21,-0.0,-0.001685108413612097,1.0,-0.07744042470697009,-0.22304572161412511,-0.18906021652897492,0.0
2019-08-22,-0.0,-0.0020247435572957767,1.0,-0.07874168143042178,-0.22455299319626612,-0.1834774970596555,0.0
2019-08-23,-0.0,-0.0033756152690826353,1.0,-0.07756479842966972,-0.22403973411453296,-0.182089907356462,0.0
2019-08-26,-0.0,-0.0,1.0,-0.07816854678168547,-0.2202757502027575,-0.17615571776155717,0.0
2019-08-27,-0.0,-0.0,1.0,-0.0761154469150346,-0.21811220733323516,-0.1783095273155647,0.0
2019-08-28,-0.0,-0.0,1.0,-0.07724235377233522,-0.2185393423802655,-0.17606193518000648,0.0
2019-08-29,-0.0,-0.0,1.0,-0.079284978667059,-0.2198322789465941,-0.1721200529645432,0.0
2019-08-30,-0.0,-0.0,1.0,-0.08054686696917633,-0.21839434923711765,-0.16955225634022056,0.0
2019-09-03,-0.0,-0.0,1.0,-0.0806281030582567,-0.22227444989570785,-0.16601545286289254,0.0
2019-09-04,-0.0,-0.0,1.0,-0.08398606845268711,-0.2178935147765515,-0.16769291813011594,0.0
2019-09-05,-0.0,-0.0,1.0,-0.08442368973669913,-0.2179097463911773,-0.16616003641863814,0.0
2019-09-06,-0.0,-0.0,1.0,-0.09063324538258576,-0.22418645558487246,-0.15104075051304602,0.0
2019-09-09,-0.0,-0.0,1.0,-0.09056526328134162,-0.22406766740940545,-0.15131347484461125,0.0
2019-09-10,-0.0,-0.0,1.0,-0.10360954726718273,-0.22702615528970208,-0.1354679802955665,0.0
2019-09-11,-0.0,-0.0,1.0,-0.10578640662976953,-0.22469179185334856,-0.13369351957597586,0.0
2019-09-12,-0.0,-0.0,1.0,-0.10741358620891506,-0.22444171276377795,-0.13154505809699418,0.0
