Date,CSTE,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-11-26,1.0,-0.6518493667701082,-2.464480416002684,-0.0,-2.101820011742011,-2.169001090329615,0.0
2018-11-27,1.0,-0.6215384615384616,-2.463700623700624,-0.0,-2.0813305613305615,-2.1493555093555097,0.0
2018-11-28,1.0,-0.6232016632016633,-2.4597089397089396,-0.0,-2.082827442827443,-2.1502702702702705,0.0
2018-11-29,1.0,-0.5443748474741722,-2.4060034165785407,-0.0,-2.0486455706499633,-2.1356869763279915,0.0
2018-11-30,1.0,-0.5426735009356439,-2.4071271662191847,-0.0,-2.0494670897404603,-2.1367667398909767,0.0
2018-12-03,1.0,-0.5371968093765261,-2.411769493732704,-0.0,-2.0520104183623635,-2.138450268598405,0.0
2018-12-04,1.0,-0.513629725782898,-2.421629076748337,-0.0,-2.04316079831251,-2.1345935421061175,0.0
2018-12-06,1.0,-0.4526535664552065,-2.247408324307597,-0.0,-1.9972149156738355,-2.039068544019805,0.0
2018-12-07,1.0,-0.4498955350924707,-2.2488586241584767,-0.0,-1.9984523717403078,-2.040857386055869,0.0
2018-12-10,1.0,-0.37845796203022086,-2.298876404494382,-0.0,-2.037582332429291,-2.0340178225493997,0.0
2018-12-11,1.0,-0.397979797979798,-2.2985236985236988,-0.0,-2.049028749028749,-2.024475524475524,0.0
2018-12-12,1.0,-0.39773080509791736,-2.298958657133976,-0.0,-2.048958657133976,-2.025567298725521,0.0
2018-12-13,1.0,-0.3983169705469845,-2.2952314165497896,-0.0,-2.0697366370578147,-2.0285179990649835,0.0
2018-12-14,1.0,-0.40245895261069176,-2.28169014084507,-0.0,-2.0716675745078206,-2.0257567504474356,0.0
2018-12-17,1.0,-0.35931071955289917,-2.2872001862920124,-0.0,-2.0494450050454085,-2.0662112861911046,0.0
2018-12-18,1.0,-0.32242489270386265,-2.2520692826486814,-0.0,-2.02950643776824,-2.060085836909871,0.0
2018-12-19,1.0,-0.3160359253857373,-2.2579258463191834,-0.0,-2.0369233131189066,-2.065479388961388,0.0
2018-12-20,1.0,-0.3108015004210365,-2.2292735206307897,-0.0,-2.0563423409630257,-2.0587920079614177,0.0
2018-12-21,1.0,-0.29158468291206296,-2.215983048282125,-0.0,-2.0424549719993945,-2.0177084909944,0.0
2018-12-24,1.0,-0.24419905991196,-2.162948593598448,-0.0,-2.0182794896664924,-2.0355890472282323,0.0
2018-12-26,1.0,-0.2317871057854885,-2.1697419686833785,-0.0,-1.9567742409762552,-1.9930897596118504,0.0
2018-12-27,1.0,-0.0869287991498406,-2.112221041445271,-0.0,-1.8442791356712718,-2.041232731137088,0.0
2018-12-28,1.0,-0.10087875973422876,-2.12095449024791,-0.0,-1.8623276416374936,-2.060155747660213,0.0
2018-12-31,1.0,-0.10747831074783107,-2.119739011973901,-0.0,-1.8723022872302284,-2.070481107048111,0.0
2019-01-02,1.0,-0.10135908440629471,-2.116165951359084,-0.0,-1.8668812589413446,-2.06859799713877,0.0
2019-01-03,1.0,-0.10809459169822104,-2.1114524540973068,-0.0,-1.8690433664356647,-2.055797670929485,0.0
2019-01-04,1.0,-0.030970308282426483,-2.1405029123455037,-0.0,-1.8503338542406593,-2.0814746412842737,0.0
2019-01-07,1.0,-0.0,-2.0583408040824773,-0.0,-1.8157368457347767,-2.021929522101924,0.0
2019-01-08,1.0,-0.0,-2.0278484494258406,-0.0,-1.8320841642027093,-2.0162277384308602,0.0
2019-01-09,1.0,-0.0,-2.0046783625730993,-0.0,-1.838046095631235,-2.037289301685586,0.0
2019-01-10,1.0,-0.0,-2.0011683848797253,-0.0,-1.8371134020618556,-2.0345704467353953,0.0
2019-01-11,1.0,-0.0,-1.9922528878743861,-0.0,-1.8588918862834611,-2.0659196237116966,0.0
2019-01-14,1.0,-0.0,-1.9906044905008637,-0.0,-1.8617616580310883,-2.056096718480138,0.0
2019-01-15,1.0,-0.0,-1.9824136259779825,-0.0,-1.8635325070968636,-2.0778231669320775,0.0
2019-01-16,1.0,-0.0,-1.9835872576177287,-0.0,-1.8626038781163434,-2.079016620498615,0.0
2019-01-17,1.0,-0.0,-1.9864911673016972,-0.0,-1.862625562868029,-2.078489781780395,0.0
2019-01-18,1.0,-0.0009781317683225038,-1.977782435548103,-0.0,-1.880458324600014,-2.127436596101446,0.0
2019-01-22,1.0,-0.0,-2.0448108068850317,-0.0,-1.9923015469533008,-2.2255791996513907,0.0
2019-01-23,1.0,-0.0,-1.9965019676432005,-0.0,-2.0123159889228974,-2.2787494534324444,0.0
2019-01-24,1.0,-0.0,-1.9694446455723698,-0.0,-2.014915646948085,-2.256317428136992,0.0
2019-01-25,1.0,-0.0,-1.9206551002093928,-0.0,-2.164522883637451,-2.3930601256356567,0.0
2019-01-28,1.0,-0.0,-1.8894047173343316,-0.0,-2.205166604268064,-2.3932609509546987,0.0
2019-01-29,1.0,-0.0,-1.877326501394017,-0.0,-2.2229673724662797,-2.434933313239394,0.0
2019-01-30,1.0,-0.0,-1.876309640461295,-0.0,-2.2229592221300973,-2.4382301952212253,0.0
2019-01-31,1.0,-0.0,-1.9121585836422788,-0.0,-2.1706136036922143,-2.4832412801694783,0.0
2019-02-01,1.0,-0.0,-1.9110050746042564,-0.0,-2.1837461183064457,-2.4792092706203133,0.0
2019-02-04,1.0,-0.0,-1.9110185535781903,-0.0,-2.1841726618705035,-2.477697841726619,0.0
2019-02-05,1.0,-0.0,-1.905201786931173,-0.0,-2.177633073370183,-2.488907397592186,0.0
2019-02-06,1.0,-0.0,-1.8940873646756,-0.0,-2.1782118252706484,-2.4983723219017335,0.0
2019-02-07,1.0,-0.0,-1.9090286236297198,-0.0,-2.2047046285018266,-2.498858099878197,0.0
2019-02-08,1.0,-0.0,-1.9306846999154694,-0.0,-2.252747252747253,-2.5011142703450395,0.0
2019-02-11,1.0,-0.0,-1.9096997690531181,-0.0,-2.2692840646651273,-2.519245573518091,0.0
2019-02-12,1.0,-0.0,-1.9412673879443587,-0.0,-2.2761205564142197,-2.5105873261205565,0.0
2019-02-13,1.0,-0.0,-1.9707313306046799,-0.0,-2.2630318943547767,-2.4887636110896594,0.0
2019-02-14,1.0,-0.0,-1.9672549930329777,-0.0,-2.278371264901688,-2.4955101408886824,0.0
2019-02-15,1.0,-0.0,-2.001936933446967,-0.0,-2.2638103354768733,-2.4819865189432093,0.0
2019-02-19,1.0,-0.0,-1.969531430330076,-0.0,-2.260290836346849,-2.4642609833038396,0.0
2019-02-20,1.0,-0.0,-1.9729792147806007,-0.0,-2.263125481139338,-2.4621247113163975,0.0
2019-02-21,1.0,-0.0,-1.9622844827586206,-0.0,-2.2670104679802954,-2.4677493842364533,0.0
2019-02-22,1.0,-0.0,-1.9576153846153845,-0.0,-2.2715384615384617,-2.463076923076923,0.0
2019-02-25,1.0,-0.0,-1.956545271785355,-0.0,-2.2954457589113124,-2.4800896930333254,0.0
2019-02-26,1.0,-0.0,-1.9618391516371236,-0.0,-2.2997910054957815,-2.4789070361483088,0.0
2019-02-27,1.0,-0.0,-1.959272164150213,-0.0,-2.309330236159505,-2.4743321718931477,0.0
2019-02-28,1.0,-0.0,-1.9630545679394034,-0.0,-2.306770752821147,-2.459421858092441,0.0
2019-03-01,1.0,-0.0,-1.9679511931423277,-0.0,-2.3051973125337866,-2.449532782454244,0.0
2019-03-04,1.0,-0.0,-1.9617162224618705,-0.0,-2.285549221999692,-2.4557079032506546,0.0
2019-03-05,1.0,-0.0,-1.9505762239925752,-0.0,-2.3195916157475445,-2.4643823961636633,0.0
2019-03-06,1.0,-0.0,-1.9469491918645114,-0.0,-2.324336864898306,-2.4619905653081737,0.0
2019-03-07,1.0,-0.0,-1.887966804979253,-0.0,-2.3473951129552786,-2.4486706623636083,0.0
2019-03-08,1.0,-0.0,-1.9113010744255352,-0.0,-2.429613363657752,-2.5016077170418,0.0
2019-03-11,1.0,-0.0,-1.928162291169451,-0.0,-2.4571201272871916,-2.570167064439141,0.0
2019-03-12,1.0,-0.0,-1.870458390397164,-0.0,-2.515910738741642,-2.669620559091275,0.0
2019-03-13,1.0,-0.0,-1.9042535985767426,-0.0,-2.5211062590975253,-2.6612485848293708,0.0
2019-03-14,1.0,-0.0,-1.910614525139665,-0.0,-2.523520362723666,-2.6623755161525384,0.0
2019-03-15,1.0,-0.0,-1.9111509618519726,-0.0,-2.545158134985328,-2.6949788066514513,0.0
2019-03-18,1.0,-0.0,-1.973145992683738,-0.0,-2.5974393082806784,-2.743348852677087,0.0
2019-03-19,1.0,-0.0,-1.9870902841814069,-0.0,-2.6202531645569622,-2.775505071674072,0.0
2019-03-20,1.0,-0.0,-2.0036274675215116,-0.0,-2.6357347730723806,-2.7966087396659356,0.0
2019-03-21,1.0,-0.0,-2.0091347373763004,-0.0,-2.678254250190307,-2.7707011756745326,0.0
2019-03-22,1.0,-0.0,-2.0205497045979963,-0.0,-2.756057881667951,-2.7858549533350456,0.0
2019-03-25,1.0,-0.0,-1.8354695484627628,-0.0,-2.777498533970009,-2.76434615062411,0.0
2019-03-26,1.0,-0.0,-1.8766613053415728,-0.0,-2.7926860238720055,-2.7959028189282997,0.0
2019-03-27,1.0,-0.0,-1.8584985595661754,-0.0,-2.81274360277919,-2.801813251991188,0.0
2019-03-28,1.0,-0.0,-1.8500804198764074,-0.0,-2.800050791500889,-2.815203589266063,0.0
2019-03-29,1.0,-0.0,-1.8479438145202236,-0.0,-2.7976815027923507,-2.8160433237434424,0.0
2019-04-01,1.0,-0.0,-1.8672993814083552,-0.0,-2.797220574527582,-2.809338191678671,0.0
2019-04-02,1.0,-0.0,-1.885541154687763,-0.0,-2.7970880323177916,-2.7334623800706956,0.0
2019-04-03,1.0,-0.0,-1.885990744636096,-0.0,-2.7968868321413547,-2.731089608750526,0.0
2019-04-04,1.0,-0.0,-1.8873417721518988,-0.0,-2.8111392405063294,-2.7403375527426164,0.0
2019-04-05,1.0,-0.0,-1.8799154334038055,-0.0,-2.8251162790697673,-2.7516279069767444,0.0
2019-04-08,1.0,-0.0,-1.8707689710475224,-0.0,-2.824006077487972,-2.746264877184097,0.0
2019-04-09,1.0,-0.0,-1.8733940270569216,-0.0,-2.8739045350123376,-2.760571768910066,0.0
2019-04-10,1.0,-0.0,-1.8412577337062463,-0.020594965675057208,-2.8667683702008646,-2.7466734469022795,0.0
2019-04-11,1.0,-0.0,-1.8151445772916137,-0.043669973713219706,-2.877724073602985,-2.7430679216484357,0.0
2019-04-12,1.0,-0.0,-1.8152293733570763,-0.04409395404053252,-2.877384889341135,-2.7428135334520483,0.0
2019-04-15,1.0,-0.0,-1.8260054533060666,-0.04550102249488752,-2.88488411724608,-2.7644001363326516,0.0
2019-04-16,1.0,-0.0,-1.823990458340433,-0.04873061850400409,-2.884051797580508,-2.76256602487647,0.0
2019-04-17,1.0,-0.0,-1.8057639836289223,-0.05925989085948158,-2.893076398362892,-2.7685027285129604,0.0
2019-04-18,1.0,-0.0,-1.8005294167876353,-0.05456408504824523,-2.894458201690718,-2.7895141320126378,0.0
2019-04-22,1.0,-0.0,-1.8114374034003093,-0.05753048256912245,-2.91112828438949,-2.806543019062339,0.0
2019-04-23,1.0,-0.0,-1.8224755700325732,-0.06651808674781416,-2.897051260072004,-2.785873478484485,0.0
2019-04-24,1.0,-0.0,-1.7961048945075597,-0.07277697104296575,-2.88502605278893,-2.787990091398309,0.0
2019-04-25,1.0,-0.0,-1.1472250770811923,-0.0,-2.1485097636176773,-2.1276978417266186,0.0
2019-04-26,1.0,-0.0,-1.1126697698144488,-0.0,-2.1405980998533445,-2.1230631894407956,0.0
2019-04-29,1.0,-0.0,-1.1055013705616115,-0.0,-2.139733537323899,-2.1294065149486836,0.0
2019-04-30,1.0,-0.0,-1.1184607645875253,-0.0,-2.102930080482898,-2.0663983903420524,0.0
2019-05-01,1.0,-0.0,-1.1118656857196756,-0.0,-2.117902282588191,-2.058353769728982,0.0
2019-05-02,1.0,-0.0,-1.0875653472740852,-0.0,-2.101381628080657,-2.034602937515559,0.0
2019-05-03,1.0,-0.0,-1.1154498085253313,-0.0,-2.116705380124302,-2.0457028062025238,0.0
2019-05-06,1.0,-0.0,-1.0865727699530516,-0.0,-2.1157433489827855,-2.0575273865414707,0.0
2019-05-07,1.0,-0.0,-1.0877060999310386,-0.0,-2.117986333145257,-2.063506990157357,0.0
2019-05-08,1.0,-0.0,-1.086943050133234,-0.0,-2.0750449278056635,-2.034950734337237,0.0
2019-05-09,1.0,-0.0,-1.0864151644675712,-0.0,-2.0754506597286753,-2.032769621507774,0.0
2019-05-10,1.0,-0.0,-1.0884282178217821,-0.0,-2.0730816831683168,-2.026670792079208,0.0
2019-05-13,1.0,-0.0,-1.0859529702970299,-0.0,-2.0715965346534655,-2.030631188118812,0.0
2019-05-14,1.0,-0.0,-1.0241945288753798,-0.0,-2.066139817629179,-1.9886930091185409,0.0
2019-05-15,1.0,-0.0,-1.0247319688109162,-0.0,-2.092409844054581,-1.9744761208576997,0.0
2019-05-16,1.0,-0.0,-1.0321175830157865,-0.0,-2.061513336962439,-1.9548781225427931,0.0
2019-05-17,1.0,-0.0,-1.0275811569441053,-0.0,-2.0580302660483283,-2.0164144495972662,0.0
2019-05-20,1.0,-0.0,-1.005307143292869,-0.0,-2.0696028792777406,-2.0251936802293664,0.0
2019-05-21,1.0,-0.0,-1.0031695721077654,-0.0,-2.0683896135560156,-2.0237717908082407,0.0
2019-05-22,1.0,-0.0,-0.9871341463414635,-0.0,-2.0891463414634144,-2.0213414634146343,0.0
2019-05-23,1.0,-0.0,-0.9943465045592704,-0.0,-2.0995744680851063,-1.9850455927051671,0.0
2019-05-24,1.0,-0.0,-0.9505178365937859,-0.0,-2.1078674822845374,-1.9981830294954877,0.0
2019-05-28,1.0,-0.0,-0.9466134011258399,-0.0,-2.108770655529326,-1.9975183100296594,0.0
2019-05-29,1.0,-0.0,-0.9690015619368016,-0.0,-2.0920341223116665,-1.9464736272978496,0.0
2019-05-30,1.0,-0.0,-0.9638568683957731,-0.0,-2.0885566762728147,-1.9514289145052832,0.0
2019-05-31,1.0,-0.0,-0.970252403846154,-0.0,-2.082451923076923,-1.9569110576923077,0.0
2019-06-03,1.0,-0.0,-0.9869269340974213,-0.0,-2.0929441260744985,-1.8895654250238776,0.0
2019-06-04,1.0,-0.0,-0.9615910577323266,-0.0,-2.103811165943278,-1.8802544741066651,0.0
2019-06-05,1.0,-0.0,-0.9332092157319059,-0.0,-2.099197114265767,-1.7855480567838027,0.0
2019-06-06,1.0,-0.0,-0.9447385259728928,-0.0,-2.0723052760165204,-1.7999534640218717,0.0
2019-06-07,1.0,-0.0,-0.9681709937852124,-0.0,-2.050821862113028,-1.7892199570192253,0.0
2019-06-10,1.0,-0.0,-0.9647181507444528,-0.0,-2.0395689705115574,-1.7891779155321244,0.0
2019-06-11,1.0,-0.0,-0.9744844459979028,-0.0,-2.055516719095887,-1.795467785156705,0.0
2019-06-12,1.0,-0.0,-0.9704104173933263,-0.0,-2.0508080455760958,-1.7920590628996627,0.0
2019-06-13,1.0,-0.0,-0.9756592292089249,-0.0,-2.042016806722689,-1.7777455809910172,0.0
2019-06-14,1.0,-0.0,-0.9580468072811326,-0.0,-2.078243282288356,-1.742328806703265,0.0
2019-06-17,1.0,-0.0,-0.9542015593416113,-0.0,-2.079815189142362,-1.7413225526999712,0.0
2019-06-18,1.0,-0.0,-0.9313003452243959,-0.0,-2.077387802071346,-1.745109321058688,0.0
2019-06-19,1.0,-0.0,-0.9385222463685234,-0.0,-2.0649090701132335,-1.7154294864463,0.0
2019-06-20,1.0,-0.0,-0.9456160458452723,-0.0,-2.0659025787965617,-1.7191977077363898,0.0
2019-06-21,1.0,-0.0,-0.9544468546637743,-0.0,-2.0446968832058454,-1.709270464664916,0.0
2019-06-24,1.0,-0.0,-0.9466994904677393,-0.0,-2.0491211999770997,-1.7293181427835347,0.0
2019-06-25,1.0,-0.0,-0.9440531409265304,-0.0,-2.0512512168585006,-1.7310885872988604,0.0
2019-06-26,1.0,-0.0,-0.9401601105799688,-0.0,-2.015089558256062,-1.804123711340206,0.0
2019-06-27,1.0,-0.0,-0.9336634803639295,-0.0,-2.0306921570885637,-1.7939652193942184,0.0
2019-06-28,1.0,-0.0,-0.9015138433200944,-0.0,-2.0572727796005297,-1.7972716283888794,0.0
2019-07-01,1.0,-0.0,-0.8943346357159274,-0.0,-2.0639508159043896,-1.787577568375086,0.0
2019-07-02,1.0,-0.0,-0.9016129958096549,-0.0,-2.05154698352563,-1.787038631536651,0.0
2019-07-03,1.0,-0.0,-0.8994038748137109,-0.0,-2.0500974435400665,-1.782471626733922,0.0
2019-07-05,1.0,-0.0,-0.8748713844746769,-0.0,-2.053103921344461,-1.7882131016348461,0.0
2019-07-08,1.0,-0.0,-0.8820598006644517,-0.0,-2.052984305189598,-1.793046167945927,0.0
2019-07-09,1.0,-0.0,-0.8756506320425556,-0.0,-2.0494194360235656,-1.794829262712349,0.0
2019-07-10,1.0,-0.0,-0.8809564670213375,-0.0,-2.04307533893942,-1.7964647331388364,0.0
2019-07-11,1.0,-0.0,-0.8555991041433371,-0.0,-2.011870100783874,-1.7316349384098544,0.0
2019-07-12,1.0,-0.0,-0.8815760142666073,-0.0,-1.9675100312082032,-1.7238074008024966,0.0
2019-07-15,1.0,-0.0,-0.908462481882038,-0.014327126769985503,-1.965213513212175,-1.6866986286096552,0.0
2019-07-16,1.0,-0.0,-0.914988069474502,-0.06276011320126519,-1.9392375561844515,-1.6321513789467843,0.0
2019-07-17,1.0,-0.0,-0.8987084363836219,-0.06347897774113767,-1.9101401483924156,-1.6236878263259138,0.0
2019-07-18,1.0,-0.0,-0.8948580610605249,-0.07611140867702196,-1.8189608998393145,-1.5662560257096947,0.0
2019-07-19,1.0,-0.0,-0.8981178615475361,-0.06890449890074535,-1.8352726687758059,-1.5599764062416217,0.0
2019-07-22,1.0,-0.0,-0.8964574736052306,-0.06474087571681227,-1.8327348732515139,-1.5654107937188488,0.0
2019-07-23,1.0,-0.0,-0.9080539787940453,-0.06233265502838171,-1.8252650744350434,-1.5593873835279,0.0
2019-07-24,1.0,-0.0,-0.9061265876827836,-0.07295335681502829,-1.8134272601131392,-1.5442416479880459,0.0
2019-07-25,1.0,-0.0,-0.8164387063786271,-0.0,-1.3175678554689163,-1.1269334015083727,0.0
2019-07-26,1.0,-0.0,-0.7891813981092882,-0.0,-1.3194285472042055,-1.130654118445038,0.0
2019-07-29,1.0,-0.0,-0.7552453504702727,-0.0,-1.3298718985402391,-1.1707877601395922,0.0
2019-07-30,1.0,-0.0,-0.7579204583754635,-0.0,-1.3052325581395348,-1.1498988877654197,0.0
2019-07-31,1.0,-0.0,-0.7743548793813566,-0.0,-1.2860805245019753,-1.1423047827183321,0.0
2019-08-01,1.0,-0.0,-0.7846463967747355,-0.0,-1.2796069208802285,-1.1353099277675123,0.0
2019-08-02,1.0,-0.0,-0.7755255884077394,-0.0,-1.2923611692771588,-1.120026802914817,0.0
2019-08-05,1.0,-0.0,-0.7724230254350736,-0.0,-1.2873159303882196,-1.1236194779116466,0.0
2019-08-06,1.0,-0.0,-0.7719745738693875,-0.0,-1.1922749908903196,-1.0844568606016438,0.0
2019-08-07,1.0,-0.0,-0.7775353535353535,-0.0,-1.179030303030303,-1.0838383838383838,0.0
2019-08-08,1.0,-0.0,-0.7834531466767563,-0.0,-1.2924706772606886,-1.1280531382688024,0.0
2019-08-09,1.0,-0.0,-0.7894558686637895,-0.0,-1.3121773715833123,-1.1295591097571296,0.0
2019-08-12,1.0,-0.0,-0.78434518280841,-0.0,-1.3256353964367138,-1.1119226547327536,0.0
2019-08-13,1.0,-0.0,-0.7658003544004726,-0.0,-1.3299299637161421,-1.1233229263353302,0.0
2019-08-14,1.0,-0.0,-0.7789765333109441,-0.0,-1.3051089374921288,-1.113891104487637,0.0
2019-08-15,1.0,-0.0,-0.8103646517739816,-0.0,-1.2639618922470435,-1.0321123521681999,0.0
2019-08-16,1.0,-0.0,-0.819423306322241,-0.0,-1.2516967627822797,-1.0422442515733619,0.0
2019-08-19,1.0,-0.0,-0.7971613219895288,-0.0,-1.260839332460733,-1.0323134816753927,0.0
2019-08-20,1.0,-0.0,-0.8074885919165581,-0.0,-1.2535039113428943,-1.0132822685788787,0.0
2019-08-21,1.0,-0.0,-0.8138079564387013,-0.0,-1.2545003860376285,-0.9952456418383518,0.0
2019-08-22,1.0,-0.0,-0.8163215590742996,-0.0,-1.2535525781567196,-0.9902151847340641,0.0
2019-08-23,1.0,-0.0,-0.8175612530982082,-0.0,-1.2572833285929055,-0.9884198122790623,0.0
2019-08-26,1.0,-0.0,-0.8037087471964113,-0.0,-1.2394665171419417,-0.961911246395386,0.0
2019-08-27,1.0,-0.0,-0.8003597841295224,-0.0,-1.231940835498701,-0.965300819508295,0.0
2019-08-28,1.0,-0.0,-0.7943678849610545,-0.0,-1.2358298382264827,-0.9642101058518073,0.0
2019-08-29,1.0,-0.0,-0.7724546108933855,-0.0,-1.2666560025593858,-0.9599696072942494,0.0
2019-08-30,1.0,-0.0,-0.7701287279123692,-0.0,-1.268649556248501,-0.9589829695370594,0.0
2019-09-03,1.0,-0.0,-0.8126299274367523,-0.0,-1.2109825455971759,-0.8987252402431849,0.0
2019-09-04,1.0,-0.0,-0.8034771809996895,-0.0,-1.1880239056193729,-0.8892812791058676,0.0
2019-09-05,1.0,-0.0,-0.807589751516791,-0.0,-1.1843335780809214,-0.8725122695830274,0.0
2019-09-06,1.0,-0.0,-0.7859775703866363,-0.0,-1.3026037173555014,-0.8326797898204062,0.0
2019-09-09,1.0,-0.0,-0.7941027143136107,-0.0,-1.2878344073423158,-0.8235500878734622,0.0
2019-09-10,1.0,-0.0,-0.8006806979109615,-0.0,-1.2608950786323447,-0.8504420624364291,0.0
2019-09-11,1.0,-0.0,-0.7874358270956617,-0.0,-1.3171219187208527,-0.8143982443077163,0.0
2019-09-12,1.0,-0.0,-0.7779038378780172,-0.0,-1.3208012206095223,-0.8135049489456594,0.0
2019-09-13,1.0,-0.0,-0.7665003402132003,-0.0,-1.2601118923414227,-0.7535722386028578,0.0
2019-09-16,1.0,-0.0,-0.7758268372057823,-0.0,-1.2524029365019298,-0.7559600393551805,0.0
2019-09-17,1.0,-0.0,-0.7647706979748471,-0.0,-1.2751244348189523,-0.7596413237585015,0.0
