Date,BB,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-10-19,1.0,-0.5602290339245738,-1.1905889443774755,-0.2819011537799208,-0.6596779748579301,-0.6127518512140521,0.0
2018-10-22,1.0,-0.5592635709050144,-1.1966541628939766,-0.28827663519165264,-0.6567498814297418,-0.6107015047643685,0.0
2018-10-23,1.0,-0.5643859270451111,-1.1974098856032809,-0.29760414418303477,-0.6500323764299589,-0.6074249946039284,0.0
2018-10-24,1.0,-0.5651930127237438,-1.195773129178348,-0.2920854000431313,-0.6510243692042268,-0.6090575803321113,0.0
2018-10-25,1.0,-0.5321189279731993,-1.1474455611390284,-0.2891122278056951,-0.6483249581239531,-0.570644891122278,0.0
2018-10-26,1.0,-0.5210770890382541,-1.1346776201145132,-0.276823500124471,-0.6533067795203716,-0.5631897767820098,0.0
2018-10-29,1.0,-0.5063829787234043,-1.1472836190869655,-0.2642429250154927,-0.6450320181780623,-0.5684362734972113,0.0
2018-10-30,1.0,-0.5033662384866383,-1.1474949403163852,-0.2622774771797943,-0.6455330221800009,-0.5717235967122382,0.0
2018-10-31,1.0,-0.5059489620086978,-1.1267334044473618,-0.2647493230491507,-0.6407237219988512,-0.5645770082875196,0.0
2018-11-01,1.0,-0.5041830708661417,-1.1285679133858266,-0.26300032808398954,-0.6407070209973753,-0.5645915354330708,0.0
2018-11-02,1.0,-0.5085914860617934,-1.1081996653197828,-0.2602342761519938,-0.6446267499285743,-0.559854699808171,0.0
2018-11-05,1.0,-0.5095333360551993,-1.1062752623198464,-0.26011513493651245,-0.6448373004531907,-0.5620381333442208,0.0
2018-11-06,1.0,-0.514307874433604,-1.109441972486427,-0.2579499530554762,-0.6424460137976079,-0.5579866922480304,0.0
2018-11-07,1.0,-0.5132190942472461,-1.108894328845369,-0.25956752345981227,-0.641126070991432,-0.5571603427172582,0.0
2018-11-08,1.0,-0.4928921469361306,-1.1158316795593535,-0.2379814507310356,-0.636142724069499,-0.5672107245555061,0.0
2018-11-09,1.0,-0.4924678059447639,-1.1153316595124323,-0.23855997408277313,-0.6362274236656678,-0.566979833157852,0.0
2018-11-12,1.0,-0.4917867377002866,-1.1042499091899747,-0.2384873067764459,-0.6381724986882997,-0.5633046777253098,0.0
2018-11-13,1.0,-0.479636013789786,-1.1059488495149525,-0.22552713861941795,-0.6391405435741201,-0.5583660707127396,0.0
2018-11-14,1.0,-0.4805595638928972,-1.1050986050986051,-0.22558922558922556,-0.6392095558762225,-0.5578803912137246,0.0
2018-11-15,1.0,-0.48058446757405926,-1.106044835868695,-0.2243394715772618,-0.6406725380304243,-0.5515612489991994,0.0
2018-11-16,1.0,-0.4776614450127877,-1.0954683503836316,-0.21835038363171355,-0.6426230818414322,-0.5620604219948848,0.0
2018-11-19,1.0,-0.4776537430480534,-1.0989477053575,-0.21201936542231825,-0.6473812667546913,-0.5651182331052694,0.0
2018-11-20,1.0,-0.46205962059620603,-1.0986370157819227,-0.1946437111429938,-0.6524390243902439,-0.5775147457356927,0.0
2018-11-21,1.0,-0.4731498373919252,-1.0970095978424685,-0.20448956928690412,-0.6547949551836282,-0.5366463076068851,0.0
2018-11-23,1.0,-0.4726646066080343,-1.0892163853894306,-0.20711512558434358,-0.6562475239679899,-0.5364075746771254,0.0
2018-11-26,1.0,-0.4726084373143197,-1.0897999603881956,-0.20697167755991283,-0.6558526440879382,-0.5359477124183006,0.0
2018-11-27,1.0,-0.4703838256199652,-1.0916916758805875,-0.20135049755172957,-0.6530563891960195,-0.5323408624229979,0.0
2018-11-28,1.0,-0.47010268562401264,-1.094391785150079,-0.2009083728278041,-0.6520537124802528,-0.5319905213270142,0.0
2018-11-29,1.0,-0.4412214938964556,-1.0922793107508735,-0.1643835616438356,-0.6698983396789261,-0.5573654668917062,0.0
2018-11-30,1.0,-0.44097672044910297,-1.0928041455658932,-0.16409531660974364,-0.6699642758999725,-0.5578848192203508,0.0
2018-12-03,1.0,-0.4409640445909876,-1.0952268802009735,-0.1577563196734181,-0.6722405401161878,-0.5590752080389386,0.0
2018-12-04,1.0,-0.430512057626057,-1.0997103037895395,-0.16136861885374257,-0.6669668023802067,-0.556295020357031,0.0
2018-12-06,1.0,-0.4086296352815504,-1.0378834121776286,-0.2035327330993438,-0.6489012665954523,-0.5160613459484206,0.0
2018-12-07,1.0,-0.4051430973214627,-1.0417637843414467,-0.19834931794734628,-0.6529364563830194,-0.5228306140384396,0.0
2018-12-10,1.0,-0.3856991364944705,-1.048212392061809,-0.193038933494925,-0.6533101045296167,-0.5070443872140584,0.0
2018-12-11,1.0,-0.3806255924170616,-1.0524739336492892,-0.18817061611374408,-0.6538009478672987,-0.5163601895734597,0.0
2018-12-12,1.0,-0.38038903423956316,-1.0525537481515186,-0.18795738065445722,-0.6537746938156447,-0.5171197815948129,0.0
2018-12-13,1.0,-0.3796983934525614,-1.049977265838133,-0.18937556835404667,-0.6542512882691724,-0.5157623522279479,0.0
2018-12-14,1.0,-0.379639126305793,-1.0641215574548908,-0.18241215574548908,-0.6528015194681862,-0.5197340930674265,0.0
2018-12-17,1.0,-0.36784699867449344,-1.0674872183298618,-0.17080098466199584,-0.642605567127438,-0.538420753645143,0.0
2018-12-18,1.0,-0.3600768043371861,-1.0591845186551712,-0.16140205564549526,-0.6416927073528859,-0.5426000527088588,0.0
2018-12-19,1.0,-0.3629654730976317,-1.0583982830678866,-0.16111299371211266,-0.6404985127452089,-0.542189088444595,0.0
2018-12-20,1.0,-0.35194338350932375,-1.0402156818692427,-0.18014678349434582,-0.6395940987044109,-0.5325769490002246,0.0
2018-12-21,1.0,-0.35174593618302225,-1.0615969295605057,-0.16616496086694763,-0.6711694762191451,-0.5121538229981939,0.0
2018-12-24,1.0,-0.3650805716023107,-1.0846381878990572,-0.15316205533596838,-0.6877470355731226,-0.5099194283976892,0.0
2018-12-26,1.0,-0.37043878166465616,-1.0961248492159226,-0.1459589867310012,-0.6629221954161639,-0.4941194209891435,0.0
2018-12-27,1.0,-0.3153537563822028,-1.0653537563822026,-0.14307075127644056,-0.6033916849015318,-0.5197665937272065,0.0
2018-12-28,1.0,-0.31362758319058204,-1.0675729853846996,-0.14239895032255714,-0.6029084812479499,-0.5182053431497613,0.0
2018-12-31,1.0,-0.3100642242008466,-1.0738943219967887,-0.1429718289300832,-0.6038534520507954,-0.5183184936505619,0.0
2019-01-02,1.0,-0.30952294046793444,-1.076687228528671,-0.13282476183523745,-0.606161258531956,-0.5248749863123701,0.0
2019-01-03,1.0,-0.3107610400029173,-1.0728585493928455,-0.14115888123108342,-0.6067899208693432,-0.5150421179302046,0.0
2019-01-04,1.0,-0.2904642636756325,-1.080874078913935,-0.1396057933137319,-0.5990054085447747,-0.5199462775418345,0.0
2019-01-07,1.0,-0.2682769956406775,-1.056313871221325,-0.16372471950260845,-0.5858286286000144,-0.49903523190166515,0.0
2019-01-08,1.0,-0.2685661239645815,-1.0528420451299627,-0.1648457583547558,-0.5864038846043987,-0.49775064267352187,0.0
2019-01-09,1.0,-0.2649420160570919,-1.039036574487065,-0.16249776984834968,-0.5906512042818912,-0.5111150758251561,0.0
2019-01-10,1.0,-0.26554921540656207,-1.0368758915834522,-0.16291012838801713,-0.5912268188302426,-0.5098074179743224,0.0
2019-01-11,1.0,-0.2647079772079772,-1.039814814814815,-0.16267806267806267,-0.589031339031339,-0.5050213675213675,0.0
2019-01-14,1.0,-0.26406710979987913,-1.0341947179468949,-0.16510859133402053,-0.5832296591191838,-0.5079444069242526,0.0
2019-01-15,1.0,-0.2657126624529508,-1.0296498828208225,-0.16437042823663092,-0.5835167956821249,-0.5076344009658406,0.0
2019-01-16,1.0,-0.258083981116672,-1.0368792815816563,-0.15237993823873924,-0.5790650622936855,-0.5231249778156392,0.0
2019-01-17,1.0,-0.26308696268974324,-1.0321322173357923,-0.14927649311959146,-0.5777769896439211,-0.5243296921549156,0.0
2019-01-18,1.0,-0.2626557493770025,-1.0218583125667497,-0.15539337842648632,-0.5811320754716981,-0.5389462442150231,0.0
2019-01-22,1.0,-0.1197617916773227,-1.2473420773811699,-0.026012933396660696,-0.7479814402104417,-0.5124401739066895,0.0
2019-01-23,1.0,-0.11072030482890012,-1.2236755330841942,-0.04037517403092255,-0.7506778046457095,-0.5383234410493148,0.0
2019-01-24,1.0,-0.09993040038096633,-1.222645518150848,-0.0515403494633503,-0.7492582145866149,-0.5397999926737242,0.0
2019-01-25,1.0,-0.019446213795945896,-1.274082955524748,-0.009891715688111206,-0.9023193075799018,-0.5410843418636891,0.0
2019-01-28,1.0,-0.027345662736826246,-1.2757542656973897,-0.0026743003502956797,-0.9129534069079815,-0.547854909789446,0.0
2019-01-29,1.0,-0.021293464718541173,-1.265979537131423,-0.007437610903462076,-0.9194321742741722,-0.5612942198059425,0.0
2019-01-30,1.0,-0.021520803443328552,-1.265687533036321,-0.00781544967152458,-0.9187872838480707,-0.561806237257419,0.0
2019-01-31,1.0,-0.0006051894999621757,-1.2792193055450487,-0.01043951887434753,-0.9142522127241093,-0.5778803237763824,0.0
2019-02-01,1.0,-0.0,-1.2782325299378505,-0.006177050174321661,-0.9267470062149461,-0.5784826436258905,0.0
2019-02-04,1.0,-0.0,-1.280961042898287,-0.005191753827497347,-0.9250037896013339,-0.5784447476125512,0.0
2019-02-05,1.0,-0.0,-1.2782598810110273,-0.0,-0.9184129751032627,-0.5927848724847474,0.0
2019-02-06,1.0,-0.0,-1.2656273706569565,-0.0,-0.9289561523289334,-0.598467607343347,0.0
2019-02-07,1.0,-0.0,-1.2579790254798775,-0.0,-0.9293151099837202,-0.5986824669670239,0.0
2019-02-08,1.0,-0.0,-1.2602966644078004,-0.005760108425570363,-0.9168737293878473,-0.5818462465175814,0.0
2019-02-11,1.0,-0.0,-1.2475008487683428,-0.006563808517861858,-0.9231204496586066,-0.5951563619902674,0.0
2019-02-12,1.0,-0.0,-1.2602293803701883,-0.0,-0.9292176085393089,-0.5957454862031114,0.0
2019-02-13,1.0,-0.0,-1.272128666035951,-0.0,-0.9233301797540209,-0.5888363292336802,0.0
2019-02-14,1.0,-0.0,-1.2378155082240583,-0.016334419768058817,-0.9332221632683999,-0.6025543849010839,0.0
2019-02-15,1.0,-0.0,-1.2465488470873785,-0.012704793689320388,-0.9326835558252426,-0.6005006067961165,0.0
2019-02-19,1.0,-0.0,-1.2343619683069225,-0.018310713473349,-0.9399120479187202,-0.5984532565016301,0.0
2019-02-20,1.0,-0.0,-1.2455348678472564,-0.015699063365060103,-0.9348905995222024,-0.5959197603428008,0.0
2019-02-21,1.0,-0.0,-1.2389989731107138,-0.022515498421633133,-0.9412391130719203,-0.600502034762104,0.0
2019-02-22,1.0,-0.0,-1.2548262548262548,-0.02172760996290408,-0.9125217654629418,-0.5962222726928609,0.0
2019-02-25,1.0,-0.0,-1.2556413866585485,-0.026903611248525437,-0.9247307736215228,-0.5980060124053427,0.0
2019-02-26,1.0,-0.0,-1.2552867212802439,-0.0217946275481044,-0.9273766431701276,-0.6057534768527338,0.0
2019-02-27,1.0,-0.0,-1.2524760018284322,-0.023693432881304283,-0.9259865914977907,-0.6070775559957338,0.0
2019-02-28,1.0,-0.0,-1.24818378912936,-0.02590240006085733,-0.9182229660340042,-0.6112738199383819,0.0
2019-03-01,1.0,-0.0,-1.2601147342995171,-0.029966787439613528,-0.892663043478261,-0.5914477657004831,0.0
2019-03-04,1.0,-0.0,-1.264801023094862,-0.03099375611223953,-0.8632739035582637,-0.6023094861957421,0.0
2019-03-05,1.0,-0.0,-1.2534967012252594,-0.024354382657869933,-0.8867483506126297,-0.6054288407163054,0.0
2019-03-06,1.0,-0.0,-1.2592342088453012,-0.011272686281140797,-0.8909179724194943,-0.5961372261676625,0.0
2019-03-07,1.0,-0.018054391711739164,-1.1618039155938142,-0.023158375866534624,-1.0120362611411595,-0.5938904547878419,0.0
2019-03-08,1.0,-0.0,-1.155587095784265,-0.05308987686524225,-1.0389351336836858,-0.5883616556062756,0.0
2019-03-11,1.0,-0.0,-1.1557837628366596,-0.05270296454175547,-1.038674675450494,-0.6280953303623329,0.0
2019-03-12,1.0,-0.0,-1.1259576122885477,-0.07244798755590123,-1.039665564845421,-0.6507097025082638,0.0
2019-03-13,1.0,-0.0,-1.120126202625326,-0.07829236941533907,-1.0408600475207417,-0.6558251859930666,0.0
2019-03-14,1.0,-0.0,-1.1250583475960791,-0.07655204605570251,-1.0331025361755097,-0.6550879103780926,0.0
2019-03-15,1.0,-0.0,-1.0681126331811264,-0.1447108066971081,-0.9401826484018265,-0.6521308980213091,0.0
2019-03-18,1.0,-0.0,-1.0676780350557011,-0.1466484164100224,-0.9370746359454013,-0.6506976921029618,0.0
2019-03-19,1.0,-0.0,-1.06656821538112,-0.14616229315763568,-0.9115074406452346,-0.6623120905751828,0.0
2019-03-20,1.0,-0.0,-1.0710137776596955,-0.14430485444263105,-0.9101985045735758,-0.6699434470717729,0.0
2019-03-21,1.0,-0.0,-1.0714583570264224,-0.15269722127449864,-0.9350619811213464,-0.6316388035937677,0.0
2019-03-22,1.0,-0.0,-1.0592270752343929,-0.17371750895647534,-0.9592575653632137,-0.6190639530452016,0.0
2019-03-25,1.0,-0.0,-0.9796564195298372,-0.23432790837854128,-0.9435277275467149,-0.6097799879445449,0.0
2019-03-26,1.0,-0.0,-0.9668736276217158,-0.22908306201256912,-0.953206632846218,-0.6367078064662679,0.0
2019-03-27,1.0,-0.0,-0.9733438902084982,-0.23013987859593557,-0.9451796553934322,-0.6216491347132677,0.0
2019-03-28,1.0,-0.0,-0.971945701357466,-0.23457767722473605,-0.9398567119155354,-0.6243966817496229,0.0
2019-03-29,1.0,-0.0,-0.9728139964556389,-0.24120508276460162,-0.9337506127219939,-0.6228271935447381,0.0
2019-04-01,1.0,-0.0,-0.951453104359313,-0.17784015852047555,-1.1320591149273447,-0.8667850066050198,0.0
2019-04-02,1.0,-0.0,-0.9677190936354549,-0.26178773742085976,-1.1442852382539155,-0.7915278240586472,0.0
2019-04-03,1.0,-0.0,-0.9678870423591154,-0.2616518805447957,-1.1459869215710774,-0.7895789079095339,0.0
2019-04-04,1.0,-0.0,-0.965125,-0.26458333333333334,-1.1521249999999998,-0.7848333333333334,0.0
2019-04-05,1.0,-0.0,-0.9477452581334004,-0.28191600720177534,-1.1710840346690115,-0.78633337520412,0.0
2019-04-08,1.0,-0.0,-0.9393178489223688,-0.28641975308641976,-1.1736346516007534,-0.7855618330194601,0.0
2019-04-09,1.0,-0.0,-0.9310778518425356,-0.29388336896826395,-1.184630864042259,-0.7827526935815201,0.0
2019-04-10,1.0,-0.0,-0.9132655196952573,-0.30834275189417726,-1.1879526141738876,-0.7764661559713676,0.0
2019-04-11,1.0,-0.0,-0.8889307701972609,-0.3216903296058969,-1.2035431586882774,-0.773966578715919,0.0
2019-04-12,1.0,-0.0,-0.8867663692346361,-0.31875497465543967,-1.2067780989485148,-0.7768840852917767,0.0
2019-04-15,1.0,-0.0,-0.8914101166009563,-0.32153342840365745,-1.1932723764784834,-0.7880211391661773,0.0
2019-04-16,1.0,-0.0,-0.8922863973826601,-0.32230191686590326,-1.1919382576234216,-0.7879283587097856,0.0
2019-04-17,1.0,-0.0,-0.841153123041571,-0.3416753707959056,-1.195947357426363,-0.7992061834134112,0.0
2019-04-18,1.0,-0.0,-0.8375872008020385,-0.3420360081874765,-1.1935753373156772,-0.804085383683529,0.0
2019-04-22,1.0,-0.0,-0.8400402414486922,-0.33471663313212613,-1.2046026156941652,-0.812458081824279,0.0
2019-04-23,1.0,-0.0,-0.8380780680055344,-0.3347868013919752,-1.2105152823780974,-0.8092742442664878,0.0
2019-04-24,1.0,-0.0,-0.8060377358490566,-0.3407966457023061,-1.2147589098532494,-0.8312788259958072,0.0
2019-04-25,1.0,-0.0,-0.7971184945604234,-0.32175410593522913,-1.227706136850506,-0.8538245053975722,0.0
2019-04-26,1.0,-0.0,-0.78156523201076,-0.3497394082044385,-1.245460659045057,-0.8263281775386685,0.0
2019-04-29,1.0,-0.0,-0.7795991950360557,-0.3440382357873553,-1.2442562468556095,-0.8246268656716418,0.0
2019-04-30,1.0,-0.0,-0.7829824708546506,-0.3415247840308647,-1.2451983561184266,-0.8238698314182672,0.0
2019-05-01,1.0,-0.0,-0.780160295413537,-0.3382568922831606,-1.264109772984768,-0.813688053375855,0.0
2019-05-02,1.0,-0.0,-0.7891538493776455,-0.33175474623863205,-1.2419429194082394,-0.8280876744478437,0.0
2019-05-03,1.0,-0.0,-0.8038672874459963,-0.3305230485298435,-1.2353089216056372,-0.8247556730002936,0.0
2019-05-06,1.0,-0.0,-0.7805684624722676,-0.3397798149776048,-1.2348779773117333,-0.8308426472435012,0.0
2019-05-07,1.0,-0.0,-0.7696022846583512,-0.338289026080383,-1.2481206165217757,-0.8437276888832893,0.0
2019-05-08,1.0,-0.0,-0.7641371838146436,-0.3676709588698588,-1.1996082843688796,-0.835771138058924,0.0
2019-05-09,1.0,-0.0,-0.7632379285922594,-0.3696621255676374,-1.2008915552222639,-0.8323542890472024,0.0
2019-05-10,1.0,-0.0,-0.7629857958095555,-0.3703086599741742,-1.2009413920939727,-0.8312158953638522,0.0
2019-05-13,1.0,-0.0,-0.7615938110884665,-0.36571975211080143,-1.19643971218234,-0.8355030570228341,0.0
2019-05-14,1.0,-0.0,-0.7050516694800116,-0.42249577998270826,-1.1613487586973528,-0.8281938325991189,0.0
2019-05-15,1.0,-0.0,-0.7093703642656997,-0.4307730344486566,-1.168081424097577,-0.8124278885775507,0.0
2019-05-16,1.0,-0.0,-0.7107519788918206,-0.4367991424802111,-1.1644129287598945,-0.8107272427440633,0.0
2019-05-17,1.0,-0.0,-0.6863817710689755,-0.4642783695965121,-1.1282441492205815,-0.8341627935672273,0.0
2019-05-20,1.0,-0.0,-0.6820253788345448,-0.4649911707938072,-1.1274690977783253,-0.8321218841115354,0.0
2019-05-21,1.0,-0.0,-0.676845306592142,-0.45729903008384015,-1.141542002301496,-0.8341689955614007,0.0
2019-05-22,1.0,-0.0,-0.6673766999836146,-0.46784368343437654,-1.1375143372112075,-0.8236113386858921,0.0
2019-05-23,1.0,-0.0,-0.6537517388102446,-0.47807053432615987,-1.151706079698879,-0.8078307830783078,0.0
2019-05-24,1.0,-0.0,-0.6454456415279137,-0.48334965719882467,-1.1496898465556644,-0.802481227554685,0.0
2019-05-28,1.0,-0.0,-0.6408488063660478,-0.4834523566619058,-1.1513160579473576,-0.805223423791063,0.0
2019-05-29,1.0,-0.0,-0.6431243392697407,-0.4851183215418395,-1.1507278197934456,-0.7870618850126047,0.0
2019-05-30,1.0,-0.0,-0.6430458999064927,-0.4813595153880555,-1.152986136520714,-0.7881855510834654,0.0
2019-05-31,1.0,-0.0,-0.6495368865778356,-0.48403477413064677,-1.1505524861878456,-0.7782336691582711,0.0
2019-06-03,1.0,-0.0,-0.652781705789665,-0.5110500585834915,-1.142701304997778,-0.7337077289806473,0.0
2019-06-04,1.0,-0.0,-0.6564783784875036,-0.5167359793273307,-1.1449509427867726,-0.7195057940000807,0.0
2019-06-05,1.0,-0.0,-0.6582556007334768,-0.531611257274974,-1.1403970342023437,-0.6560631427888064,0.0
2019-06-06,1.0,-0.0,-0.6818617658809427,-0.4973631642029564,-1.1246504194966038,-0.691330403515781,0.0
2019-06-07,1.0,-0.0,-0.6995125069927276,-0.4956844881323424,-1.112403100775194,-0.6882442260049549,0.0
2019-06-10,1.0,-0.0,-0.6832209040862216,-0.4267271458478716,-1.1154144374660775,-0.6515081026595332,0.0
2019-06-11,1.0,-0.0,-0.6807231237713449,-0.4147939713988359,-1.122614963573989,-0.6365108121651313,0.0
2019-06-12,1.0,-0.0,-0.6670172978027115,-0.3974988312295465,-1.1559139784946237,-0.6754324450677887,0.0
2019-06-13,1.0,-0.0,-0.6913069189828505,-0.42188054405677117,-1.1785531243839937,-0.6506997831657797,0.0
2019-06-14,1.0,-0.0,-0.6782221170531629,-0.43670137245622337,-1.1908818425619183,-0.6380738286796024,0.0
2019-06-17,1.0,-0.0,-0.6797019750068987,-0.43757637875980604,-1.1917451807466395,-0.6331060038632869,0.0
2019-06-18,1.0,-0.0,-0.6719849098125517,-0.434157268047314,-1.192596376783118,-0.6309977600503006,0.0
2019-06-19,1.0,-0.0,-0.6583931302199741,-0.44971179861192806,-1.1882523624671608,-0.6247500294083049,0.0
2019-06-20,1.0,-0.0,-0.6769351361943955,-0.4477366255144033,-1.1744464040760336,-0.6201842053693906,0.0
2019-06-21,1.0,-0.0,-0.6945509147666653,-0.4390879993677638,-1.1712569644762318,-0.6466195123878768,0.0
2019-06-24,1.0,-0.0,-0.6905346534653465,-0.445069306930693,-1.1651485148514853,-0.6596831683168317,0.0
2019-06-25,1.0,-0.0,-0.6796577946768061,-0.4489068441064639,-1.1707065906210394,-0.6614781368821293,0.0
2019-06-26,1.0,-0.0,-0.6786238059376114,-0.4468270640929089,-1.168575845257442,-0.6696658607158428,0.0
2019-06-27,1.0,-0.0,-0.7100233291040805,-0.4922440960995375,-1.2721728809397128,-0.6183849711455818,0.0
2019-06-28,1.0,-0.0,-0.6500267280727003,-0.5110407500308402,-1.3213947941938404,-0.6295900324848883,0.0
2019-07-01,1.0,-0.0,-0.6433089624578986,-0.5149100468249405,-1.3264601988006244,-0.6227717078780909,0.0
2019-07-02,1.0,-0.0,-0.6513049901510176,-0.5106697307944845,-1.3198456992777414,-0.6218811556139199,0.0
2019-07-03,1.0,-0.0,-0.6548810500410173,-0.5084905660377359,-1.3142739950779327,-0.6240771123872026,0.0
2019-07-05,1.0,-0.0,-0.6117752662287322,-0.5266228732302419,-1.3120894365335183,-0.6296462523970787,0.0
2019-07-08,1.0,-0.0,-0.6071311877144258,-0.5303055056363339,-1.3159614442084626,-0.6309018134291782,0.0
2019-07-09,1.0,-0.0,-0.6135321100917431,-0.5270314547837484,-1.32646625163827,-0.6286041939711665,0.0
2019-07-10,1.0,-0.0,-0.5974249630966049,-0.5254223388551746,-1.3476709857306872,-0.6298999507954732,0.0
2019-07-11,1.0,-0.0,-0.5995389428618475,-0.5298863823480982,-1.3526263790548327,-0.6345298863823481,0.0
2019-07-12,1.0,-0.0,-0.6001564301004446,-0.5288984027663429,-1.349415445414128,-0.6381113123662111,0.0
2019-07-15,1.0,-0.0,-0.6085309617918313,-0.5361083662714097,-1.341609025032938,-0.6310111989459816,0.0
2019-07-16,1.0,-0.0,-0.6057925700415517,-0.5266384169169376,-1.340478051590077,-0.6411733245567119,0.0
2019-07-17,1.0,-0.0,-0.6095292955892034,-0.5250576036866359,-1.340108624094799,-0.6398535220539829,0.0
2019-07-18,1.0,-0.0,-0.6104947403024327,-0.5299556213017752,-1.3365384615384615,-0.6321499013806706,0.0
2019-07-19,1.0,-0.0,-0.612064717477004,-0.521723061760841,-1.3482670827858083,-0.6243840341655716,0.0
2019-07-22,1.0,-0.0,-0.6068565791096313,-0.5130513421301435,-1.3465285485263288,-0.6442224688617586,0.0
2019-07-23,1.0,-0.0,-0.6061988736794508,-0.5137501541497101,-1.346240802400625,-0.64442800180869,0.0
2019-07-24,1.0,-0.0,-0.6044773070795375,-0.5210180154418071,-1.3286490461211649,-0.6310306793578169,0.0
2019-07-25,1.0,-0.0,-0.5969317723052079,-0.516633023819136,-1.3238998788857488,-0.5996770286637061,0.0
2019-07-26,1.0,-0.0,-0.5826781178178299,-0.5166727148098867,-1.3300673359945163,-0.6027176323535341,0.0
2019-07-29,1.0,-0.0,-0.5822473270123059,-0.5178535404478515,-1.3287875731289087,-0.6058099657050636,0.0
2019-07-30,1.0,-0.0,-0.5815511258171253,-0.520740860301832,-1.3227745944637235,-0.6101202485675087,0.0
2019-07-31,1.0,-0.0,-0.6100532515733419,-0.517992577053413,-1.3075278360497016,-0.5986364369856382,0.0
2019-08-01,1.0,-0.0,-0.6204855658896001,-0.5114546845432218,-1.3046261625800217,-0.589684744534364,0.0
2019-08-02,1.0,-0.0,-0.6084034289853906,-0.5304865778564817,-1.302732724272548,-0.5830080090151728,0.0
2019-08-05,1.0,-0.0,-0.606385973378373,-0.5235452607873889,-1.3057465717617727,-0.5857160091687779,0.0
2019-08-06,1.0,-0.0,-0.6065729558503267,-0.5211641259156602,-1.2511185903781428,-0.5807562858839833,0.0
2019-08-07,1.0,-0.0,-0.6325077154387908,-0.49568726754767745,-1.2339954103030781,-0.5944448840705864,0.0
2019-08-08,1.0,-0.0,-0.6304270392211184,-0.4951122016859935,-1.2360391023865118,-0.5961530850516483,0.0
2019-08-09,1.0,-0.0,-0.6217567620772472,-0.48686956179377144,-1.2234339934643097,-0.6051025630930351,0.0
2019-08-12,1.0,-0.0,-0.6183679071408964,-0.4834320222736363,-1.2263832790870945,-0.5932708521234461,0.0
2019-08-13,1.0,-0.0,-0.6168081693336986,-0.47990922962557225,-1.2289604444618334,-0.5868382957079699,0.0
2019-08-14,1.0,-0.0,-0.6228326514708747,-0.4778492109877265,-1.2204948373270992,-0.575180206506916,0.0
2019-08-15,1.0,-0.0,-0.6440723427082535,-0.4986205839527933,-1.1828492604797303,-0.5061690551000076,0.0
2019-08-16,1.0,-0.0,-0.6519125473829306,-0.4950798330589271,-1.172684458398744,-0.5092468507102653,0.0
2019-08-19,1.0,-0.0,-0.6380665344117198,-0.4982069281245231,-1.1771326110178544,-0.5016404700137341,0.0
