Date,GMAB,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-12-21,1.0,-0.19581448580304103,-1.2099296964412232,-0.0,-1.736715897324105,-1.3074826966047197,0.0
2018-12-24,1.0,-0.1591645077720207,-1.170660621761658,-0.0,-1.7304620034542315,-1.336949481865285,0.0
2018-12-26,1.0,-0.15674518201284798,-1.1933618843683085,-0.0,-1.6907387580299786,-1.312473233404711,0.0
2018-12-27,1.0,-0.05263697927354812,-1.1422634927149597,-0.0,-1.5875743894931253,-1.347886312333265,0.0
2018-12-28,1.0,-0.044985893818927924,-1.150756604257502,-0.0,-1.5884585791228518,-1.3453193126442677,0.0
2018-12-31,1.0,-0.044129720853858787,-1.1536330049261083,-0.0,-1.5883620689655171,-1.3451867816091954,0.0
2019-01-02,1.0,-0.0391905737704918,-1.1520491803278687,-0.0,-1.5853995901639344,-1.3462602459016393,0.0
2019-01-03,1.0,-0.07163621262458471,-1.1644518272425248,-0.0,-1.6336171096345513,-1.3213247508305648,0.0
2019-01-04,1.0,-0.008470199359570293,-1.1892366491064974,-0.0,-1.6221464724718524,-1.3449023861171367,0.0
2019-01-07,1.0,-0.0,-1.1243619257331599,-0.0,-1.5872285056550897,-1.2929136222600341,0.0
2019-01-08,1.0,-0.0,-1.1190226352870634,-0.0,-1.587368210663069,-1.2904112326987458,0.0
2019-01-09,1.0,-0.0,-1.0990267032692786,-0.0,-1.5883204392313452,-1.3039181432493139,0.0
2019-01-10,1.0,-0.0,-1.096040690136631,-0.0,-1.5887104816994115,-1.301835045377481,0.0
2019-01-11,1.0,-0.0,-1.0942025354512201,-0.0,-1.6003908403066593,-1.3161797865410634,0.0
2019-01-14,1.0,-0.0,-1.102263033769883,-0.0,-1.6089618144412665,-1.3065883887801697,0.0
2019-01-15,1.0,-0.0,-1.100723763570567,-0.0,-1.6088661037394452,-1.3165460394049056,0.0
2019-01-16,1.0,-0.0,-1.1026700251889168,-0.0,-1.5910831234256926,-1.344030226700252,0.0
2019-01-17,1.0,-0.0,-1.09482802034547,-0.0,-1.5942488794883418,-1.3469305534572191,0.0
2019-01-18,1.0,-0.0,-1.1011801810967545,-0.0,-1.602909756841998,-1.3828466781971718,0.0
2019-01-22,1.0,-0.0,-1.072805709416276,-0.0,-1.8555070302513845,-1.397635279079676,0.0
2019-01-23,1.0,-0.0,-1.0299449227314048,-0.0,-1.8803272552269932,-1.436981979573285,0.0
2019-01-24,1.0,-0.0,-1.0332085561497326,-0.0,-1.8760962566844919,-1.4382887700534759,0.0
2019-01-25,1.0,-0.0,-0.919719708673582,-0.0,-2.0967225777973955,-1.501103509159126,0.0
2019-01-28,1.0,-0.0,-0.88603327253634,-0.0,-2.1403857845575636,-1.5005803349361633,0.0
2019-01-29,1.0,-0.0,-0.8800491647578076,-0.0,-2.1564333202972232,-1.5503659422314096,0.0
2019-01-30,1.0,-0.0,-0.8793787362422482,-0.0,-2.154980725180178,-1.5525448349069781,0.0
2019-01-31,1.0,-0.0,-0.8966599417171038,-0.0,-2.112194575207353,-1.5952701188074425,0.0
2019-02-01,1.0,-0.0,-0.8957958633093525,-0.0,-2.1261241007194247,-1.5985836330935252,0.0
2019-02-04,1.0,-0.0,-0.8963695627739688,-0.0,-2.1268967067550864,-1.5966055973923796,0.0
2019-02-05,1.0,-0.0,-0.8742240366869861,-0.0,-2.113416475588614,-1.6048878698059392,0.0
2019-02-06,1.0,-0.0,-0.8511018131101814,-0.0,-2.1145327754532777,-1.613165969316597,0.0
2019-02-07,1.0,-0.0,-0.8024756110353509,-0.0,-1.982796601279765,-1.4596664219028637,0.0
2019-02-08,1.0,-0.0,-0.8108207581891793,-0.0,-1.9977391030022609,-1.4493927125506074,0.0
2019-02-11,1.0,-0.0,-0.803654414871145,-0.0,-2.0140473172792563,-1.4632446134347274,0.0
2019-02-12,1.0,-0.0,-0.8094027954256671,-0.0,-2.0163595933926306,-1.4686573485811096,0.0
2019-02-13,1.0,-0.0,-0.8359081419624217,-0.0,-1.966283924843424,-1.4170146137787059,0.0
2019-02-14,1.0,-0.0,-0.8255631220534311,-0.0,-1.9801990570979573,-1.4325825039287585,0.0
2019-02-15,1.0,-0.0,-0.8554995272612669,-0.0,-1.9715306229645972,-1.4256224393318626,0.0
2019-02-19,1.0,-0.0,-0.8345497505907061,-0.0,-1.9904436860068258,-1.4257285376739302,0.0
2019-02-20,1.0,-0.0,-0.8397034856211556,-0.0,-1.9954786814573369,-1.4222175490247622,0.0
2019-02-21,1.0,-0.0,-0.8703131657435023,-0.0,-2.0156050276949298,-1.4400830847890924,0.0
2019-02-22,1.0,-0.0,-0.8728904080324718,-0.0,-2.031617175817133,-1.436178167058321,0.0
2019-02-25,1.0,-0.0,-0.86847756066137,-0.0,-2.0475628086751128,-1.4522224608116812,0.0
2019-02-26,1.0,-0.0,-0.8816364430849902,-0.0,-2.079145728643216,-1.5013109023377758,0.0
2019-02-27,1.0,-0.0,-0.8757926962606605,-0.0,-2.091515416575552,-1.4995626503389459,0.0
2019-02-28,1.0,-0.0,-0.8704736899682748,-0.0,-2.0870801881632204,-1.51230718739744,0.0
2019-03-01,1.0,-0.0,-0.8742544459644322,-0.0,-2.0934610123119013,-1.5042407660738712,0.0
2019-03-04,1.0,-0.0,-0.876942438170278,-0.0,-2.0866710439921206,-1.5080433355219962,0.0
2019-03-05,1.0,-0.0,-0.858326474622771,-0.0,-2.1152263374485596,-1.513360768175583,0.0
2019-03-06,1.0,-0.0,-0.8554031815688425,-0.0,-2.1192539769610534,-1.510861217772902,0.0
2019-03-07,1.0,-0.0,-0.8162886034435638,-0.0,-2.149221098660836,-1.500464607816343,0.0
2019-03-08,1.0,-0.0,-0.8020304568527917,-0.0,-2.2024387552416687,-1.513076583535643,0.0
2019-03-11,1.0,-0.0,-0.8092950508323092,-0.0,-2.2051726064126913,-1.5715003910177634,0.0
2019-03-12,1.0,-0.0,-0.744703749858389,-0.0,-2.2544465843434915,-1.665288319927495,0.0
2019-03-13,1.0,-0.0,-0.776208304969367,-0.0,-2.245518493306104,-1.6510664851372816,0.0
2019-03-14,1.0,-0.0,-0.7746646289692648,-0.0,-2.242429388124753,-1.6431765438387955,0.0
2019-03-15,1.0,-0.0,-0.7644214358857663,-0.0,-2.2571396063260893,-1.6673683012856981,0.0
2019-03-18,1.0,-0.0,-0.81157912983186,-0.0,-2.274802103195239,-1.6916854451955854,0.0
2019-03-19,1.0,-0.0,-0.8066666666666668,-0.0,-2.245632183908046,-1.6947701149425287,0.0
2019-03-20,1.0,-0.0,-0.811606681591183,-0.0,-2.2304689742265085,-1.6981229550542447,0.0
2019-03-21,1.0,-0.0,-0.8253516215273742,-0.0,-2.3221550621876093,-1.6643612693246543,0.0
2019-03-22,1.0,-0.0,-0.8324203333922365,-0.0,-2.387111975025034,-1.6707898922071038,0.0
2019-03-25,1.0,-0.0,-0.6763372093023257,-0.0,-2.458837209302326,-1.678779069767442,0.0
2019-03-26,1.0,-0.0,-0.6955452789322718,-0.0,-2.4563601240999824,-1.7018673535093367,0.0
2019-03-27,1.0,-0.0,-0.675040897405936,-0.0,-2.466814676326244,-1.7006309885487263,0.0
2019-03-28,1.0,-0.0,-0.6679724041159963,-0.0,-2.4618217960710944,-1.7167913938260058,0.0
2019-03-29,1.0,-0.0,-0.6641524878676256,-0.0,-2.462959714669941,-1.7198737063673042,0.0
2019-04-01,1.0,-0.0,-0.682627019433388,-0.0,-2.4597869351439945,-1.711016155467104,0.0
2019-04-02,1.0,-0.0,-0.668246716162193,-0.0,-2.3994288977727014,-1.6433466590519703,0.0
2019-04-03,1.0,-0.0,-0.669095877932134,-0.0,-2.388180368936461,-1.6361876565702576,0.0
2019-04-04,1.0,-0.0,-0.6641047537717051,-0.0,-2.385197836606889,-1.6438371762026758,0.0
2019-04-05,1.0,-0.0,-0.6601415363542975,-0.0,-2.3952745120420045,-1.6516950119849334,0.0
2019-04-08,1.0,-0.0,-0.6515151515151515,-0.0,-2.3932558669400774,-1.6512873091820461,0.0
2019-04-09,1.0,-0.0,-0.6445779685264664,-0.0,-2.427010014306152,-1.650872675250358,0.0
2019-04-10,1.0,-0.0,-0.6251641262773306,-0.0,-2.435805217788434,-1.6477707369983445,0.0
2019-04-11,1.0,-0.0,-0.6138387759762503,-0.008963233614980588,-2.4425097054121943,-1.6437542817994975,0.0
2019-04-12,1.0,-0.0,-0.6166771446533692,-0.01223066811453392,-2.443333142824484,-1.642967365834143,0.0
2019-04-15,1.0,-0.0,-0.619980523572206,-0.011514005842928339,-2.443718852036432,-1.6531477344331786,0.0
2019-04-16,1.0,-0.0,-0.6160714285714286,-0.01282051282051282,-2.4420215201465205,-1.6525297619047619,0.0
2019-04-17,1.0,-0.0,-0.6077157477145978,-0.041280975104927266,-2.4648996722819523,-1.6355430345541309,0.0
2019-04-18,1.0,-0.0,-0.6126110633419318,-0.02487818859271998,-2.4482086557752942,-1.6466609343651477,0.0
2019-04-22,1.0,-0.0,-0.6222107200368069,-0.01817345295606165,-2.4544513457556936,-1.6562571888658846,0.0
2019-04-23,1.0,-0.0,-0.6153006092654328,-0.01632371536958271,-2.4598804460282793,-1.6563398091734682,0.0
2019-04-24,1.0,-0.0,-0.591451520367183,-0.027538726333907054,-2.4503155479059093,-1.667871485943775,0.0
2019-04-25,1.0,-0.0,-0.5643688655558091,-0.05227117096553298,-2.438199041314768,-1.6515635699611961,0.0
2019-04-26,1.0,-0.0,-0.5610787338589875,-0.05736487258599017,-2.4422923094503486,-1.652896811792938,0.0
2019-04-29,1.0,-0.0,-0.5648815653964985,-0.05612770339855819,-2.448449479345463,-1.651962467101499,0.0
2019-04-30,1.0,-0.0,-0.5538039753255655,-0.05780214758967329,-2.4443111720356407,-1.655757368060315,0.0
2019-05-01,1.0,-0.0,-0.573626122262252,-0.05855778578372506,-2.4356950877794934,-1.6506547721164295,0.0
2019-05-02,1.0,-0.0,-0.5780277508136813,-0.04676526009250271,-2.420373436875464,-1.6648775195569006,0.0
2019-05-03,1.0,-0.0,-0.5728554306261058,-0.049198105130985666,-2.421037612008447,-1.6643456423720107,0.0
2019-05-06,1.0,-0.0,-0.5207355021216408,-0.0558981612446959,-2.4061669024045265,-1.6749080622347952,0.0
2019-05-07,1.0,-0.0,-0.5204370471014493,-0.061537590579710144,-2.4035892210144927,-1.6756680253623188,0.0
2019-05-08,1.0,-0.0,-0.4833685615752587,-0.08265658026476805,-2.3400823228390255,-1.6561908999888755,0.0
2019-05-09,1.0,-0.0,-0.4792026282086976,-0.0920986691909349,-2.3518013252408263,-1.6451361434378307,0.0
2019-05-10,1.0,-0.0,-0.47932780590952084,-0.09509765733682043,-2.3494518947192695,-1.6405876133771073,0.0
2019-05-13,1.0,-0.0,-0.4782777777777778,-0.08644444444444445,-2.3523333333333336,-1.6385000000000003,0.0
2019-05-14,1.0,-0.0,-0.30915624168219324,-0.0,-2.055318960163251,-1.0716884038683345,0.0
2019-05-15,1.0,-0.0,-0.29861050039574355,-0.0,-2.0410693870372,-1.0574707589482015,0.0
2019-05-16,1.0,-0.0,-0.29971915043005093,-0.0,-2.030630156222573,-1.057925223802001,0.0
2019-05-17,1.0,-0.0,-0.2948847865356655,-0.0,-2.0421641626646694,-1.0687756091113363,0.0
2019-05-20,1.0,-0.0,-0.2773764426041758,-0.0,-2.053299268786891,-1.0742225354594308,0.0
2019-05-21,1.0,-0.0,-0.28479676227344713,-0.0,-2.0417033257082524,-1.0725849023403133,0.0
2019-05-22,1.0,-0.0,-0.28408238874432146,-0.0,-2.0472368014819393,-1.0792131610285363,0.0
2019-05-23,1.0,-0.0,-0.2682819576975507,-0.0,-2.0659601600633217,-1.063101886460578,0.0
2019-05-24,1.0,-0.0,-0.23416170808540424,-0.0,-2.0772226111305567,-1.0638781939096953,0.0
2019-05-28,1.0,-0.0,-0.2450438596491228,-0.0,-2.0766666666666667,-1.064298245614035,0.0
2019-05-29,1.0,-0.0,-0.24206072238701795,-0.0,-2.072064212179375,-1.0481155121270285,0.0
2019-05-30,1.0,-0.0,-0.2470655723237137,-0.0,-2.106433677521843,-1.0591739475774424,0.0
2019-05-31,1.0,-0.0,-0.24847762774688908,-0.0,-2.1040508339952346,-1.0601447356808755,0.0
2019-06-03,1.0,-0.0,-0.26664614302049433,-0.0,-2.137215234409359,-0.9941067815990852,0.0
2019-06-04,1.0,-0.0,-0.2807994039531928,-0.0,-2.1219704606214664,-0.979971074199062,0.0
2019-06-05,1.0,-0.0,-0.25677851764808285,-0.046350698524611565,-2.164947556251904,-0.8841450145797972,0.0
2019-06-06,1.0,-0.0,-0.2421690370815967,-0.01117174408112405,-2.141924118076741,-0.901516779100245,0.0
2019-06-07,1.0,-0.0,-0.2504077603227745,-0.017683921366640917,-2.122199330414628,-0.9019229118379261,0.0
2019-06-10,1.0,-0.0,-0.252561629153269,-0.02237942122186495,-2.1110825294748126,-0.9012218649517685,0.0
2019-06-11,1.0,-0.0,-0.250225602681449,-0.06432899316746166,-2.093463968028877,-0.8892183404237033,0.0
2019-06-12,1.0,-0.0,-0.2612000854153321,-0.06384796070894726,-2.067777065983344,-0.8779414904975443,0.0
2019-06-13,1.0,-0.0,-0.29370360890708985,-0.0908625543895572,-2.0290504223189147,-0.8522736967835509,0.0
2019-06-14,1.0,-0.0,-0.2736174379496786,-0.12601643322406234,-2.039124696666525,-0.8185533654050833,0.0
2019-06-17,1.0,-0.0,-0.2789818120006799,-0.12459629440761516,-2.017975522692504,-0.827978922318545,0.0
2019-06-18,1.0,-0.0,-0.2936703483432455,-0.12510620220900595,-2.0093457943925235,-0.8200084961767206,0.0
2019-06-19,1.0,-0.0,-0.26022947776934113,-0.15443347675693916,-1.9877668100902728,-0.8159115835653422,0.0
2019-06-20,1.0,-0.0,-0.2571729070256626,-0.16087505258729493,-1.977576777450568,-0.8113588557004628,0.0
2019-06-21,1.0,-0.0,-0.2696014477505156,-0.15921047093977528,-1.9625015782164053,-0.817305668953327,0.0
2019-06-24,1.0,-0.0,-0.2525644814048715,-0.16340917725526616,-1.9601924944066866,-0.8452024146228208,0.0
2019-06-25,1.0,-0.0,-0.2566788674323699,-0.1658462703521393,-1.9479153519289831,-0.8366780260002523,0.0
2019-06-26,1.0,-0.0,-0.25415016432122695,-0.15838038257352322,-1.9372629982303868,-0.8636133816465831,0.0
2019-06-27,1.0,-0.0,-0.2598279061920027,-0.16766492323266408,-1.9433524548675551,-0.8470980259827906,0.0
2019-06-28,1.0,-0.0,-0.23644489417320178,-0.17391854287882622,-1.9578379289990724,-0.8480478961126571,0.0
2019-07-01,1.0,-0.0,-0.24712231732512546,-0.16717966015937935,-1.9529873086815366,-0.8490955854450395,0.0
2019-07-02,1.0,-0.0,-0.2584999578165865,-0.15679574791192105,-1.947566017042099,-0.8554374419978065,0.0
2019-07-03,1.0,-0.0,-0.26191882541557676,-0.1536157286304953,-1.9463336427305713,-0.8571850476753016,0.0
2019-07-05,1.0,-0.0,-0.25578156650911543,-0.15846556380823767,-1.9458136394328156,-0.8601029709655638,0.0
2019-07-08,1.0,-0.0,-0.249016206152414,-0.16108830872085642,-1.9532856598823676,-0.8679812127110397,0.0
2019-07-09,1.0,-0.0,-0.2209022038567493,-0.16817320936639119,-1.9983643250688705,-0.9169679752066116,0.0
2019-07-10,1.0,-0.0,-0.20146343600753627,-0.15523813696709463,-2.0585374403014502,-0.9663059194672042,0.0
2019-07-11,1.0,-0.0,-0.1983246348844349,-0.16152800315775626,-2.0619709661856938,-0.9639489496074735,0.0
2019-07-12,1.0,-0.0,-0.20185014687184882,-0.16296198868867554,-2.0645359288000353,-0.954930071463019,0.0
2019-07-15,1.0,-0.0,-0.2250695886537357,-0.17346352670878806,-2.0490434321565854,-0.9707506737949012,0.0
2019-07-16,1.0,-0.0,-0.25198395006687474,-0.1896121266161391,-2.0614801604993316,-0.9552831029870709,0.0
2019-07-17,1.0,-0.0,-0.29326223945710134,-0.17168289780989734,-2.0259551403516505,-0.9158330762790288,0.0
2019-07-18,1.0,-0.0,-0.2938092090768892,-0.17607402511566425,-2.031504736726151,-0.9049129764265256,0.0
2019-07-19,1.0,-0.0,-0.2995092187292744,-0.17884776937701727,-2.042755449440686,-0.9003404518724852,0.0
2019-07-22,1.0,-0.0,-0.2809734513274336,-0.16632743362831856,-2.0479203539823008,-0.9295575221238938,0.0
2019-07-23,1.0,-0.0,-0.29368176437058796,-0.17100013153856272,-2.0178892445301884,-0.9020914631472794,0.0
2019-07-24,1.0,-0.0,-0.29479819448705025,-0.18817651956702747,-2.011788421929094,-0.8875060256803541,0.0
2019-07-25,1.0,-0.0,-0.28958941089389123,-0.1850481125092524,-2.0109287238211344,-0.868550529019898,0.0
2019-07-26,1.0,-0.0,-0.30100562468041586,-0.1908130219873871,-1.9493778762570309,-0.8199676154763933,0.0
2019-07-29,1.0,-0.0,-0.28473376817154794,-0.19299143112930042,-1.946284691136974,-0.8391524917934944,0.0
2019-07-30,1.0,-0.0,-0.28159626406283167,-0.19983018467416683,-1.9213755041392484,-0.842581192952664,0.0
2019-07-31,1.0,-0.0,-0.28743021485366266,-0.19992387074945017,-1.9027660294366435,-0.8393249873117915,0.0
2019-08-01,1.0,-0.0,-0.30407258915382995,-0.20101287191390588,-1.8893015404093692,-0.8259126397974257,0.0
2019-08-02,1.0,-0.0,-0.2825526882628711,-0.22701355746082696,-1.8880348017062971,-0.8259069983528319,0.0
2019-08-05,1.0,-0.0,-0.27919723416814235,-0.22109790032886414,-1.8933721224386544,-0.8225820052280968,0.0
2019-08-06,1.0,-0.0,-0.27981726891102143,-0.2247098526627706,-1.79204049716026,-0.8189974483496585,0.0
2019-08-07,1.0,-0.0,-0.284191538209249,-0.21125778943916038,-1.784273532305674,-0.820022958346999,0.0
2019-08-08,1.0,-0.0,-0.27924713986960265,-0.20810267765612828,-1.788370853323492,-0.8248247016853241,0.0
2019-08-09,1.0,-0.0,-0.2585961342828077,-0.1973143438453713,-1.7673652085452696,-0.8458596134282808,0.0
2019-08-12,1.0,-0.0,-0.2486167615947925,-0.21851098454027665,-1.7835231895850285,-0.8176973148901546,0.0
2019-08-13,1.0,-0.0,-0.24742016738441538,-0.21032745591939545,-1.7963354188673113,-0.8086861135938896,0.0
2019-08-14,1.0,-0.0,-0.24840867626190957,-0.20823028583012365,-1.7923778633691465,-0.805351712953578,0.0
2019-08-15,1.0,-0.0,-0.3086649914890168,-0.24564318716057387,-1.789211315554835,-0.7093296587501013,0.0
2019-08-16,1.0,-0.0,-0.3186238457138187,-0.23972378851025578,-1.78777478140067,-0.7398872272615836,0.0
2019-08-19,1.0,-0.0,-0.29323797139141744,-0.24813068920676204,-1.7979112483745123,-0.7244392067620287,0.0
2019-08-20,1.0,-0.0,-0.2896932564795034,-0.2631303156112701,-1.7726631464387923,-0.7053085573783707,0.0
2019-08-21,1.0,-0.0,-0.2942217218223491,-0.25409143914109933,-1.7749004785073788,-0.6978567694720335,0.0
2019-08-22,1.0,-0.0,-0.29663976875828013,-0.25147537034806694,-1.7746196154000562,-0.6919185836444659,0.0
2019-08-23,1.0,-0.0,-0.293291042678765,-0.2525795960974826,-1.773557634399968,-0.6954671377524391,0.0
2019-08-26,1.0,-0.0,-0.2733685372005044,-0.25780264817150067,-1.7541377679697354,-0.655422446406053,0.0
2019-08-27,1.0,-0.0,-0.27019060719198273,-0.2514442916093535,-1.7471801925722146,-0.6612301041461977,0.0
2019-08-28,1.0,-0.0,-0.2621161744572658,-0.2591433600625856,-1.7484842558185019,-0.6418540973987875,0.0
2019-08-29,1.0,-0.0,-0.2448460665806048,-0.27042991824120793,-1.7603567656378358,-0.6362711731799866,0.0
2019-08-30,1.0,-0.0,-0.2248641038676626,-0.28066950842751553,-1.7807281686285246,-0.6244573931406672,0.0
2019-09-03,1.0,-0.0,-0.21842094962226488,-0.27787998590832585,-1.775433514698399,-0.6426586291932517,0.0
2019-09-04,1.0,-0.0,-0.16067903671535727,-0.30517173312277923,-1.7951046190288193,-0.6869324911172522,0.0
2019-09-05,1.0,-0.0,-0.15911671430249402,-0.2830351200031322,-1.799890372342508,-0.6732312752045729,0.0
