Date,HTD,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-11-14,1.0,-0.05709656639793867,-0.29653126159011495,-0.0,-0.35187101056042475,-0.2465205254836128,0.0
2018-11-15,1.0,-0.056747957970251665,-0.2970933972746944,-0.0,-0.35395832114938497,-0.24163206425327016,0.0
2018-11-16,1.0,-0.053924622332969935,-0.2913292322068214,-0.0,-0.35434511758293097,-0.24713829621554276,0.0
2018-11-19,1.0,-0.053600981289305114,-0.2915052277019528,-0.0,-0.35460758162808353,-0.24728879889410255,0.0
2018-11-20,1.0,-0.043550763980454515,-0.2886643915302878,-0.0,-0.35573567051888627,-0.2510664701776158,0.0
2018-11-21,1.0,-0.04211525056153667,-0.28816513050886844,-0.0,-0.35622724808302997,-0.24982572999767638,0.0
2018-11-23,1.0,-0.04389098109251854,-0.2753038009084909,-0.0,-0.36722056140078424,-0.25480451915984,0.0
2018-11-26,1.0,-0.04307279827475666,-0.2809931806259836,-0.0,-0.36573993122340737,-0.25303569000019427,0.0
2018-11-27,1.0,-0.03821742327489454,-0.2828669840164093,-0.0,-0.36357831185417394,-0.2503773365842331,0.0
2018-11-28,1.0,-0.03743077340149491,-0.2873242709422563,-0.0,-0.36199217691026686,-0.24964176445528835,0.0
2018-11-29,1.0,-0.03004696643055128,-0.2835117031105636,-0.0,-0.3605058515552818,-0.2507699414844472,0.0
2018-11-30,1.0,-0.02998171846435101,-0.2835177523333013,-0.0,-0.36081978254594443,-0.25005292023477343,0.0
2018-12-03,1.0,-0.02994092632146087,-0.2835151725066867,-0.0,-0.3607535261405838,-0.25001443168042486,0.0
2018-12-04,1.0,-0.028264545384674506,-0.2838175390054569,-0.0,-0.36000307432172773,-0.2493467066328491,0.0
2018-12-06,1.0,-0.026355365065042484,-0.24864651477554703,-0.0,-0.36842995713963456,-0.23638995413188962,0.0
2018-12-07,1.0,-0.02294156394090524,-0.24977886515479442,-0.0,-0.3697751011574292,-0.23950315234779337,0.0
2018-12-10,1.0,-0.010823318653429871,-0.2515301933268642,-0.0,-0.3717809957453161,-0.23197357617377024,0.0
2018-12-11,1.0,-0.013063357282821684,-0.2508164598301763,-0.0,-0.37226835868246705,-0.2300270598115144,0.0
2018-12-12,1.0,-0.012414591345256317,-0.2512041220176978,-0.0,-0.3721577119814808,-0.2310607474890789,0.0
2018-12-13,1.0,-0.01270386907541988,-0.25213443682627457,-0.0,-0.3717002634184617,-0.23169615334317262,0.0
2018-12-14,1.0,-0.012096623415473209,-0.25503870171633697,-0.0,-0.37043338443704893,-0.23207942265265677,0.0
2018-12-17,1.0,-0.012292321508756176,-0.2553135758120042,-0.0,-0.37264256847777283,-0.23072893279449186,0.0
2018-12-18,1.0,-0.01367589081923302,-0.26206779469186803,-0.0,-0.37849206798332485,-0.23209401467564558,0.0
2018-12-19,1.0,-0.01352574985851726,-0.26215808338049423,-0.0,-0.37857008111677043,-0.23218260705527258,0.0
2018-12-20,1.0,-0.014246201644375402,-0.2664532262342288,-0.0,-0.378831508354488,-0.23489182737847158,0.0
2018-12-21,1.0,-0.012926861676885405,-0.2670792126193504,-0.0,-0.38040280176913877,-0.2378086976329227,0.0
2018-12-24,1.0,-0.0033034450212364322,-0.2568947616800377,-0.0,-0.3794242567248702,-0.24806040585181688,0.0
2018-12-26,1.0,-0.0030810272595765465,-0.257754231715794,-0.0,-0.373856356497398,-0.24396475605403067,0.0
2018-12-27,1.0,-0.0,-0.24493811721867703,-0.0,-0.34858487963661106,-0.24550821119223204,0.0
2018-12-28,1.0,-0.0,-0.2472748662708406,-0.0,-0.34747523023473836,-0.24346978915828757,0.0
2018-12-31,1.0,-0.0,-0.25386899821076125,-0.0,-0.3475181229594378,-0.24318890303063842,0.0
2019-01-02,1.0,-0.0,-0.25543759709994823,-0.0,-0.3503551083820374,-0.24373011762965155,0.0
2019-01-03,1.0,-0.0,-0.25824134983461555,-0.0,-0.3438138774296652,-0.2561786895603375,0.0
2019-01-04,1.0,-0.0,-0.2605511374144628,-0.0,-0.33047900869243574,-0.2584057702977622,0.0
2019-01-07,1.0,-0.0,-0.25081409388606346,-0.0,-0.32728403644213533,-0.25132633273572136,0.0
2019-01-08,1.0,-0.0,-0.2624219311335876,-0.0,-0.3240295510234161,-0.25588164851968537,0.0
2019-01-09,1.0,-0.0,-0.271854911913451,-0.0,-0.32691132064985823,-0.25373742613141664,0.0
2019-01-10,1.0,-0.0,-0.2696042099021642,-0.0,-0.33034390750074116,-0.25300177883190034,0.0
2019-01-11,1.0,-0.0,-0.2615766926914304,-0.0,-0.3326038981510673,-0.26033418021994326,0.0
2019-01-14,1.0,-0.0,-0.261750930262695,-0.0,-0.33106244330488543,-0.25845567136271913,0.0
2019-01-15,1.0,-0.0,-0.2640201638311279,-0.0,-0.3313503094999815,-0.25790429593387454,0.0
2019-01-16,1.0,-0.0,-0.26845076700219145,-0.0,-0.333803810868031,-0.25489358541024404,0.0
2019-01-17,1.0,-0.0,-0.27165946076339276,-0.0,-0.33179937280807553,-0.25213857601454787,0.0
2019-01-18,1.0,-0.0,-0.2715634680700183,-0.0,-0.3331840406076214,-0.2614115627216064,0.0
2019-01-22,1.0,-0.0,-0.24275214734791464,-0.0,-0.32313822722040203,-0.20511821482334192,0.0
2019-01-23,1.0,-0.0,-0.24368726888536718,-0.0,-0.3235604860010565,-0.19364324705053707,0.0
2019-01-24,1.0,-0.0,-0.2426596213121973,-0.0,-0.325407309555262,-0.1932716864817261,0.0
2019-01-25,1.0,-0.0,-0.22606630903174743,-0.0,-0.36971242634772666,-0.1630815231729839,0.0
2019-01-28,1.0,-0.0,-0.21634666196935,-0.0,-0.38375902765545183,-0.1613880570723974,0.0
2019-01-29,1.0,-0.0,-0.21599619389966698,-0.0,-0.3857553170869236,-0.16033197652904796,0.0
2019-01-30,1.0,-0.0,-0.21635410435945251,-0.0,-0.3859646036381549,-0.15694380915520212,0.0
2019-01-31,1.0,-0.0,-0.22356786881731952,-0.0,-0.4207170033760248,-0.14197166997124125,0.0
2019-02-01,1.0,-0.0,-0.2258012417901877,-0.0,-0.42708968883465526,-0.14162150522197897,0.0
2019-02-04,1.0,-0.0,-0.22176528688156597,-0.0,-0.4241357636706474,-0.14989674059441502,0.0
2019-02-05,1.0,-0.0,-0.21090739645500656,-0.0,-0.42056024517447177,-0.16072548703335304,0.0
2019-02-06,1.0,-0.0,-0.21191376498629055,-0.0,-0.41809286571925236,-0.16207594845970502,0.0
2019-02-07,1.0,-0.0,-0.2063685152057245,-0.0,-0.41583184257602857,-0.16670840787119853,0.0
2019-02-08,1.0,-0.0,-0.21158622661401286,-0.0,-0.42294015688937336,-0.15236852920679736,0.0
2019-02-11,1.0,-0.0,-0.2113569743333095,-0.0,-0.42358976192178455,-0.1524451276185029,0.0
2019-02-12,1.0,-0.0,-0.20609158831730598,-0.0,-0.42551746326815143,-0.15582883494798555,0.0
2019-02-13,1.0,-0.0,-0.2082284694332887,-0.0,-0.4240249888442659,-0.1526639892904953,0.0
2019-02-14,1.0,-0.0,-0.20005723074721896,-0.0,-0.43237829523911725,-0.1560253246056444,0.0
2019-02-15,1.0,-0.0,-0.20919536115684728,-0.0,-0.4281981530531892,-0.15226573126208032,0.0
2019-02-19,1.0,-0.0,-0.2097241083553713,-0.0,-0.42579158030162245,-0.1513472946894432,0.0
2019-02-20,1.0,-0.0,-0.21629695885509836,-0.0,-0.4193381037567084,-0.1532737030411449,0.0
2019-02-21,1.0,-0.0,-0.2265820521987844,-0.0,-0.4162138005005363,-0.14483375044690738,0.0
2019-02-22,1.0,-0.0,-0.22388994239507676,-0.0,-0.41861962860925256,-0.1464810905578017,0.0
2019-02-25,1.0,-0.0,-0.22269668969229386,-0.0,-0.42314524087198346,-0.14838073024132054,0.0
2019-02-26,1.0,-0.0,-0.22040245847295142,-0.0,-0.426201014209687,-0.14528643360151952,0.0
2019-02-27,1.0,-0.0,-0.21838298481810373,-0.0,-0.42348181036952165,-0.14847106846175884,0.0
2019-02-28,1.0,-0.0,-0.22012465969336578,-0.0,-0.42484596647084105,-0.1461169221951569,0.0
2019-03-01,1.0,-0.0,-0.2204391589354157,-0.0,-0.4295232295733783,-0.14106100225668947,0.0
2019-03-04,1.0,-0.0,-0.21907336460310076,-0.0,-0.43086039600415343,-0.1403021948512299,0.0
2019-03-05,1.0,-0.0,-0.21667922362142575,-0.0,-0.43450651167796794,-0.142664944570014,0.0
2019-03-06,1.0,-0.0,-0.2116093476004724,-0.0,-0.43742618902766345,-0.14030347493110973,0.0
2019-03-07,1.0,-0.0,-0.2104153640017865,-0.0,-0.44085752568110764,-0.135238945958017,0.0
2019-03-08,1.0,-0.0,-0.20333806435385637,-0.0,-0.46495751064479607,-0.12829449704460932,0.0
2019-03-11,1.0,-0.0,-0.20335248004046097,-0.0,-0.4627361728261263,-0.14018640945052563,0.0
2019-03-12,1.0,-0.0,-0.18206506880524928,-0.0,-0.4720131231203864,-0.16855919074090953,0.0
2019-03-13,1.0,-0.0,-0.1918918424470829,-0.0,-0.4720550300945829,-0.1655110590731966,0.0
2019-03-14,1.0,-0.0,-0.19219378427787934,-0.0,-0.4726873857404022,-0.163254113345521,0.0
2019-03-15,1.0,-0.0,-0.1893416353813753,-0.0,-0.47460855233037264,-0.16738393919970695,0.0
2019-03-18,1.0,-0.0,-0.19495649609202184,-0.0,-0.47572260728506127,-0.17270682790148945,0.0
2019-03-19,1.0,-0.0,-0.19546941113431016,-0.0,-0.4719609763308143,-0.180281221706916,0.0
2019-03-20,1.0,-0.0,-0.19614439125371977,-0.0,-0.47184074820250266,-0.18034120104245607,0.0
2019-03-21,1.0,-0.0,-0.19562286453042757,-0.0,-0.4798965740142211,-0.17137316465047558,0.0
2019-03-22,1.0,-0.0,-0.19382017258977452,-0.0,-0.4907488169249327,-0.17125359562030248,0.0
2019-03-25,1.0,-0.0,-0.15239552417645214,-0.0,-0.5151621287813151,-0.17584382546500268,0.0
2019-03-26,1.0,-0.0,-0.15254613364890354,-0.0,-0.5145704670685256,-0.18192744351170448,0.0
2019-03-27,1.0,-0.0,-0.14561079282942155,-0.0,-0.5209942709295878,-0.18146368508593605,0.0
2019-03-28,1.0,-0.0,-0.14222082578641926,-0.0,-0.5139356078808265,-0.19204894096773,0.0
2019-03-29,1.0,-0.0,-0.1388678688100995,-0.0,-0.514313135601041,-0.1924844502685443,0.0
2019-04-01,1.0,-0.0,-0.14032918773295938,-0.0,-0.5141344060228069,-0.1907591246263424,0.0
2019-04-02,1.0,-0.0,-0.14417704011065008,-0.0,-0.5191516828031351,-0.18083909635776854,0.0
2019-04-03,1.0,-0.0,-0.1447589195169171,-0.0,-0.5186318797824283,-0.18043698718539689,0.0
2019-04-04,1.0,-0.0,-0.14333929658250494,-0.0,-0.5121447409675218,-0.18880138691650838,0.0
2019-04-05,1.0,-0.0,-0.1383444479337927,-0.0,-0.5185376757246043,-0.19040141872794783,0.0
2019-04-08,1.0,-0.0,-0.13732986130348865,-0.0,-0.5181819860749441,-0.19129406984689826,0.0
2019-04-09,1.0,-0.0,-0.12771940210152435,-0.0,-0.5402545508361699,-0.18195944945981943,0.0
2019-04-10,1.0,-0.0,-0.11710315043463818,-0.0,-0.5379916209881327,-0.1905025561522987,0.0
2019-04-11,1.0,-0.0,-0.11424775821986051,-0.0,-0.539983025203882,-0.19085575113472822,0.0
2019-04-12,1.0,-0.0,-0.1152931196636362,-0.0,-0.5379792354362217,-0.1908274475814631,0.0
2019-04-15,1.0,-0.0,-0.11687640698232275,-0.0,-0.5334538878842677,-0.19491087574270216,0.0
2019-04-16,1.0,-0.0,-0.11664944268103639,-0.0,-0.5342326714401713,-0.19454491769395438,0.0
2019-04-17,1.0,-0.0,-0.1088104913188031,-0.0,-0.5494643516808275,-0.18876985592907278,0.0
2019-04-18,1.0,-0.0,-0.11508889956751561,-0.0,-0.5434887073522345,-0.18964624995379442,0.0
2019-04-22,1.0,-0.0,-0.1201978290667951,-0.0,-0.5427703478679657,-0.1893639091616345,0.0
2019-04-23,1.0,-0.0,-0.12318155705046237,-0.0,-0.5406126647022849,-0.18937751338929967,0.0
2019-04-24,1.0,-0.0,-0.12719751809720786,-0.0,-0.530469788742798,-0.1889865563598759,0.0
2019-04-25,1.0,-0.0,-0.13377115900471742,-0.0,-0.535621126630284,-0.1805753399315512,0.0
2019-04-26,1.0,-0.0,-0.13489714232523503,-0.0,-0.5230196406962674,-0.20377920506376246,0.0
2019-04-29,1.0,-0.0,-0.1357866130593403,-0.0,-0.5231367731367731,-0.2024234978780433,0.0
2019-04-30,1.0,-0.0,-0.137169871019375,-0.0,-0.5230322544622085,-0.20097154237004225,0.0
2019-05-01,1.0,-0.0,-0.1337693554698418,-0.0,-0.5195371457320141,-0.21003596250954965,0.0
2019-05-02,1.0,-0.0,-0.13360029800707765,-0.0,-0.5124045446079344,-0.21653939281057924,0.0
2019-05-03,1.0,-0.0,-0.13325634243564433,-0.0,-0.512666244458518,-0.21676042171143314,0.0
2019-05-06,1.0,-0.0,-0.12888566053901027,-0.0,-0.5126557523607308,-0.22096813246167885,0.0
2019-05-07,1.0,-0.0,-0.1291410471399292,-0.0,-0.5129681386249302,-0.22111049003167507,0.0
2019-05-08,1.0,-0.0,-0.13447961103556194,-0.0,-0.5011642853151022,-0.22719397924777854,0.0
2019-05-09,1.0,-0.0,-0.1347479414285182,-0.0,-0.4979134841089459,-0.2302991914750922,0.0
2019-05-10,1.0,-0.0,-0.13367838990150993,-0.0,-0.5009029807674406,-0.2272346446724135,0.0
2019-05-13,1.0,-0.0,-0.1339935590759322,-0.0,-0.4991529998696923,-0.2283921889834137,0.0
2019-05-14,1.0,-0.0,-0.11380955904113643,-0.0,-0.5051420538620894,-0.23070804971885173,0.0
2019-05-15,1.0,-0.0,-0.11504441154700223,-0.0,-0.5102701702442635,-0.22518504811250928,0.0
2019-05-16,1.0,-0.0,-0.11683479870430355,-0.0,-0.5081906524757057,-0.22596945858398887,0.0
2019-05-17,1.0,-0.0,-0.11396540203430099,-0.0,-0.5143663226668646,-0.22778231494543022,0.0
2019-05-20,1.0,-0.0,-0.11080019272821616,-0.0,-0.5141025165857456,-0.22825321522552908,0.0
2019-05-21,1.0,-0.0,-0.11610182033446795,-0.0,-0.5070852449311825,-0.22672783779783925,0.0
2019-05-22,1.0,-0.0,-0.11205781244224301,-0.0,-0.5097401397257236,-0.22642590470557794,0.0
2019-05-23,1.0,-0.0,-0.11779471751047454,-0.005075767363738718,-0.5023163956514517,-0.22054670628841433,0.0
2019-05-24,1.0,-0.0,-0.10514207891637221,-0.014226295641931685,-0.4992638398115431,-0.22176825677267376,0.0
2019-05-28,1.0,-0.0,-0.10530771495877504,-0.014189487632508834,-0.4992454358068316,-0.22167623674911663,0.0
2019-05-29,1.0,-0.0,-0.10692101297460213,-0.014334546256478113,-0.5000367552468116,-0.216488403719631,0.0
2019-05-30,1.0,-0.0,-0.10614771412302776,-0.014547324724941683,-0.49923773487868045,-0.21685065113972413,0.0
2019-05-31,1.0,-0.0,-0.10673083988536998,-0.009332059666397238,-0.49753839371004493,-0.22343669630391655,0.0
2019-06-03,1.0,-0.0,-0.1033589819473217,-0.0,-0.5063258360461674,-0.2399748446285883,0.0
2019-06-04,1.0,-0.0,-0.10203666364527646,-0.0,-0.50615068721212,-0.24164338962984885,0.0
2019-06-05,1.0,-0.0,-0.09303605835397742,-0.011487292412147902,-0.5049270575282135,-0.22558032847050186,0.0
2019-06-06,1.0,-0.0,-0.08554181389870437,-0.021900765606595998,-0.5167292402826856,-0.21621024734982333,0.0
2019-06-07,1.0,-0.0,-0.09062626560141379,-0.02334229225728066,-0.5109532049629983,-0.21595302087552004,0.0
2019-06-10,1.0,-0.0,-0.09196395733725635,-0.024126517101875692,-0.5054063994115484,-0.2174328797351968,0.0
2019-06-11,1.0,-0.0,-0.09151699364465321,-0.035903103988210366,-0.4991802523717417,-0.21552915169936446,0.0
2019-06-12,1.0,-0.0,-0.08745807688055136,-0.032580252828658826,-0.5021007629086351,-0.22065381638595066,0.0
2019-06-13,1.0,-0.0,-0.09010072685680552,-0.0351068147437553,-0.4980998413459765,-0.22150684426078293,0.0
2019-06-14,1.0,-0.0,-0.08321798350035989,-0.041913515309229835,-0.5055829319159146,-0.2148644408762896,0.0
2019-06-17,1.0,-0.0,-0.0798539392151077,-0.0417342874004131,-0.5056801416347004,-0.21693346119799348,0.0
2019-06-18,1.0,-0.0,-0.08281229827182354,-0.04057618178129438,-0.5061878677216475,-0.21477710765598776,0.0
2019-06-19,1.0,-0.0,-0.07816875460574799,-0.045910095799557855,-0.5046057479734709,-0.21361459100957997,0.0
2019-06-20,1.0,-0.0,-0.08020087142751643,-0.050162469536961816,-0.5019754818698767,-0.21390591536814121,0.0
2019-06-21,1.0,-0.0,-0.08432711833117962,-0.04888314565257523,-0.49527413697618605,-0.21755584271737125,0.0
2019-06-24,1.0,-0.0,-0.06957196430880641,-0.0520404204614731,-0.4877611719716983,-0.23799671168092223,0.0
2019-06-25,1.0,-0.0,-0.06046726382860836,-0.053061224489795916,-0.49267707082833134,-0.24070551297442055,0.0
2019-06-26,1.0,-0.0,-0.05828079063661409,-0.05027457796350054,-0.48850840374979193,-0.25194608287262166,0.0
2019-06-27,1.0,-0.0,-0.05566865307028907,-0.05816707998667505,-0.4888588666395232,-0.24799200503386756,0.0
2019-06-28,1.0,-0.0,-0.05019112514542131,-0.05650656473325578,-0.49249349066533715,-0.24744704817830965,0.0
2019-07-01,1.0,-0.0,-0.04867468989958653,-0.05736857649143532,-0.49352111636148843,-0.2462714116952156,0.0
2019-07-02,1.0,-0.0,-0.05120259701933009,-0.056016674044562495,-0.4911280802715066,-0.24610815995278146,0.0
2019-07-03,1.0,-0.0,-0.048725139293753,-0.05811593668130328,-0.49274934504261836,-0.24535994981734993,0.0
2019-07-05,1.0,-0.0,-0.03979053730132388,-0.060958070583029086,-0.4936386768447837,-0.2494744993915256,0.0
2019-07-08,1.0,-0.0,-0.04024556616643929,-0.06080159286162015,-0.4934368201762472,-0.24912429482688692,0.0
2019-07-09,1.0,-0.0,-0.03449674576396187,-0.06189501631727419,-0.4936851227022143,-0.2536644725925106,0.0
2019-07-10,1.0,-0.0,-0.03483054910203931,-0.062267212449754764,-0.493933694730243,-0.2528303278386252,0.0
2019-07-11,1.0,-0.0,-0.03160458294127415,-0.06721278205199166,-0.4958949096880132,-0.25027213520045755,0.0
2019-07-12,1.0,-0.0,-0.029841105800284203,-0.06741469356118626,-0.49652130584826626,-0.25168398324321334,0.0
2019-07-15,1.0,-0.0,-0.03489766918264529,-0.07291416760477606,-0.49672430656799604,-0.24090649048664808,0.0
2019-07-16,1.0,-0.0,-0.03528521601122041,-0.07167770867551258,-0.49635521435030544,-0.24214294941591158,0.0
2019-07-17,1.0,-0.0,-0.026695858554265636,-0.07534082755321694,-0.4927418909719795,-0.2450462715949442,0.0
2019-07-18,1.0,-0.0,-0.02700020217986656,-0.07723270902641204,-0.4916830554891834,-0.2420828202253386,0.0
2019-07-19,1.0,-0.0,-0.028365013419611014,-0.07882642744218538,-0.4908084856060885,-0.24032133534321115,0.0
2019-07-22,1.0,-0.0,-0.027124574164441577,-0.07975324555749931,-0.49636313414970995,-0.23821010956633826,0.0
2019-07-23,1.0,-0.0,-0.02644314815155586,-0.07848296928767275,-0.49564801354360266,-0.23957087389360177,0.0
2019-07-24,1.0,-0.0,-0.02745119685010395,-0.08754208754208753,-0.4924656400066236,-0.23245202480175156,0.0
2019-07-25,1.0,-0.0,-0.016158088235294115,-0.09367647058823528,-0.501672794117647,-0.2267095588235294,0.0
2019-07-26,1.0,-0.0,-0.012825931166277725,-0.09160066885944765,-0.5040517447308943,-0.22904761029749546,0.0
2019-07-29,1.0,-0.0,-0.01202714382919249,-0.09198742115232544,-0.5039079022380786,-0.23109035069974437,0.0
2019-07-30,1.0,-0.0,-0.008890934192360792,-0.09387942936033133,-0.5021813161527842,-0.23580303727565577,0.0
2019-07-31,1.0,-0.0,-0.0051234795429413935,-0.09461850350165868,-0.5032436417250277,-0.2399926280869886,0.0
2019-08-01,1.0,-0.0,-0.014304913747077342,-0.09015593644715282,-0.5034519579505494,-0.23311302170591158,0.0
2019-08-02,1.0,-0.0,-0.004605832826691723,-0.10665266493487352,-0.5032885646382579,-0.22778606827686582,0.0
2019-08-05,1.0,-0.0,-0.004030847950525484,-0.10642174817323445,-0.5045001932598333,-0.22561705103900168,0.0
2019-08-06,1.0,-0.0,-0.006642989897502899,-0.10912169000607254,-0.49758018512043867,-0.226818541486484,0.0
2019-08-07,1.0,-0.0,-0.01238105734964547,-0.10488996656747125,-0.49199088871744007,-0.22769021639296083,0.0
2019-08-08,1.0,-0.0,-0.014010540039295616,-0.1069061128555427,-0.49029545162415766,-0.22505003764299747,0.0
2019-08-09,1.0,-0.0,-0.013443564465092457,-0.11148098695882792,-0.485797377133137,-0.21833446125144038,0.0
2019-08-12,1.0,-0.0,-0.011714823546612569,-0.11630754610084616,-0.4876363835736608,-0.2119268234735091,0.0
2019-08-13,1.0,-0.0,-0.003936647441179163,-0.11553602490158381,-0.49371051908816255,-0.217815618419848,0.0
2019-08-14,1.0,-0.0,-0.005354727877480902,-0.1157754303885376,-0.4889067582879491,-0.21751526006067473,0.0
2019-08-15,1.0,-0.0,-0.011863021164501771,-0.11946589154328277,-0.47875374693432643,-0.20661277136888,0.0
2019-08-16,1.0,-0.0,-0.007143376472298968,-0.12236440308273958,-0.48202341137123744,-0.20612185546022976,0.0
2019-08-19,1.0,-0.0,-0.0029899429192715415,-0.1254145148138081,-0.4828667210292652,-0.20081543897798318,0.0
2019-08-20,1.0,-0.0,-0.0017110819863113442,-0.11790083005679336,-0.4939019950487841,-0.2067860783457114,0.0
2019-08-21,1.0,-0.0,-0.002852781916633354,-0.1010829668931933,-0.503107170113021,-0.2099974561180361,0.0
2019-08-22,1.0,-0.0,-0.004449368008135987,-0.09768632863576927,-0.5025606566903966,-0.21135406072933313,0.0
2019-08-23,1.0,-0.0,-0.0036326649229875036,-0.09733725661145015,-0.5024702121476314,-0.21289232781168263,0.0
2019-08-26,1.0,-0.0,-0.0,-0.09837602061967159,-0.4989275607865756,-0.20511526468520755,0.0
2019-08-27,1.0,-0.0,-0.0,-0.09803144642760657,-0.49750553824541177,-0.2055184338022081,0.0
2019-08-28,1.0,-0.0,-0.008130521979511083,-0.08791804433844654,-0.4977686234122898,-0.21294740455670588,0.0
2019-08-29,1.0,-0.0,-0.004522594884040667,-0.0868880929121893,-0.4988603060892217,-0.2187669597308151,0.0
2019-08-30,1.0,-0.0,-0.002835368056057213,-0.08834790146644514,-0.4986094054756917,-0.21615618001878206,0.0
2019-09-03,1.0,-0.0,-0.00046985687436750033,-0.08782709267023277,-0.4957893595489374,-0.22307358681509326,0.0
2019-09-04,1.0,-0.0,-0.0,-0.08865062288679552,-0.4945847722711411,-0.2248539967816009,0.0
2019-09-05,1.0,-0.0,-0.0,-0.0841446201729941,-0.49654373710687266,-0.22887336687054397,0.0
2019-09-06,1.0,-0.0,-0.0,-0.08107177172277515,-0.49828683308859517,-0.23351643371222422,0.0
2019-09-09,1.0,-0.0,-0.0,-0.08197196888655196,-0.4994832556705891,-0.23168277337588167,0.0
