Date,BXP,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-10-24,1.0,-0.21389087254357428,-0.4887725144806792,-0.0,-0.52617101748261,-0.41606495807876437,0.0
2018-10-25,1.0,-0.18449556426655664,-0.45417268413451617,-0.0,-0.545234165463173,-0.3949865896430782,0.0
2018-10-26,1.0,-0.17489259410801966,-0.4459901800327332,-0.0,-0.5470540098199672,-0.3893207855973813,0.0
2018-10-29,1.0,-0.16898750318796224,-0.44662076001020146,-0.0,-0.5456261157867891,-0.3891354246365723,0.0
2018-10-30,1.0,-0.1465702860658259,-0.4523479954885676,-0.0,-0.5516251409822619,-0.4127704296114016,0.0
2018-10-31,1.0,-0.15118856531376595,-0.43575632500191086,-0.0,-0.5512751917246299,-0.40961553160590075,0.0
2018-11-01,1.0,-0.16902748142625776,-0.4292912414200879,-0.0,-0.5577778349057816,-0.41466361603126045,0.0
2018-11-02,1.0,-0.17578225021764737,-0.40249398269063347,-0.0,-0.5700312387975623,-0.4122240999641522,0.0
2018-11-05,1.0,-0.17564522736583366,-0.40285743547726344,-0.0,-0.5700276526013929,-0.4118701351904957,0.0
2018-11-06,1.0,-0.17204908353442522,-0.40139651897109413,-0.0,-0.5750628946963084,-0.4186476356728449,0.0
2018-11-07,1.0,-0.17228358592345236,-0.4016953506293347,-0.0,-0.5757256614436168,-0.4190341638838942,0.0
2018-11-08,1.0,-0.1564483646467994,-0.4010248043439468,-0.0,-0.5701685063859077,-0.4216228618043695,0.0
2018-11-09,1.0,-0.15561562786901967,-0.401433234724064,-0.0,-0.571508721819851,-0.4216821381209833,0.0
2018-11-12,1.0,-0.15528060770813748,-0.38929397118975634,-0.0,-0.5765097431467696,-0.4195269429130357,0.0
2018-11-13,1.0,-0.13483939286974939,-0.38555796480258187,-0.0,-0.5829257223538904,-0.41795673440572845,0.0
2018-11-14,1.0,-0.13562099742826889,-0.38500327769653575,-0.0,-0.5830517876052645,-0.4176289647521558,0.0
2018-11-15,1.0,-0.13502354037110703,-0.3850046577204864,-0.0,-0.584783101286538,-0.4128502731690123,0.0
2018-11-16,1.0,-0.13181235709439934,-0.37779843714666195,-0.0,-0.5844619211537978,-0.4185532299806528,0.0
2018-11-19,1.0,-0.12954436812841222,-0.3795758170427957,-0.0,-0.5868619015271593,-0.41993106397967145,0.0
2018-11-20,1.0,-0.09742486048199404,-0.3730573838184139,-0.0,-0.5937085512650467,-0.4383993593433269,0.0
2018-11-21,1.0,-0.10260930013158222,-0.3680329700340128,-0.0,-0.5940812830507213,-0.417984557709973,0.0
2018-11-23,1.0,-0.10344228956896978,-0.36111800009920136,-0.0,-0.5968205942165566,-0.41865482862953224,0.0
2018-11-26,1.0,-0.102957582368545,-0.36361157250167336,-0.0,-0.5953838907206783,-0.41716042343258053,0.0
2018-11-27,1.0,-0.0957859135458069,-0.3665539289505518,-0.0,-0.5927370577924803,-0.41363221171649345,0.0
2018-11-28,1.0,-0.09812887757372024,-0.35917146600093924,-0.0,-0.5975232963393233,-0.4169117828805893,0.0
2018-11-29,1.0,-0.09009186029375645,-0.3541533624797367,-0.0,-0.5946357518298374,-0.4173011740433266,0.0
2018-11-30,1.0,-0.08997593438436226,-0.35410834438387107,-0.0,-0.5951328520210206,-0.4164333775354845,0.0
2018-12-03,1.0,-0.09024366280212223,-0.35419532324621733,-0.0,-0.5952299076439379,-0.4166093535075654,0.0
2018-12-04,1.0,-0.08628210154871593,-0.3552979807880808,-0.0,-0.5935110762595569,-0.4154087433836503,0.0
2018-12-06,1.0,-0.0823272971160295,-0.3169972214237808,-0.0,-0.5972262144294337,-0.3987735939446201,0.0
2018-12-07,1.0,-0.09104014993152167,-0.3181960162425815,-0.0,-0.5997260866431197,-0.39378649174655805,0.0
2018-12-10,1.0,-0.08449962917773152,-0.3169932295030982,-0.0,-0.6011866312591211,-0.3896983181415824,0.0
2018-12-11,1.0,-0.0729581792865031,-0.3237864310750468,-0.0,-0.6006145868343976,-0.4033466173716809,0.0
2018-12-12,1.0,-0.07332004897606414,-0.32377019662449286,-0.0,-0.6005569826903223,-0.4031402299954385,0.0
2018-12-13,1.0,-0.07145441825682097,-0.3212312739729332,-0.0,-0.6156369864666007,-0.4040238342218898,0.0
2018-12-14,1.0,-0.07682464569400517,-0.306791569086651,-0.0,-0.6257514667181728,-0.4049832202612328,0.0
2018-12-17,1.0,-0.0650562987200462,-0.3062746607641228,-0.0,-0.6179386007121548,-0.4166586469059763,0.0
2018-12-18,1.0,-0.0672915398660986,-0.31778454047474136,-0.0,-0.6288009738283628,-0.42069385270846016,0.0
2018-12-19,1.0,-0.06975894813732651,-0.3172388604821037,-0.0,-0.6275870465059653,-0.42028244460676895,0.0
2018-12-20,1.0,-0.070242004134744,-0.3156512221816855,-0.0,-0.6269244801167456,-0.41933600875592847,0.0
2018-12-21,1.0,-0.0682249355450698,-0.31531838303254367,-0.0,-0.6289585056185241,-0.4197596925621443,0.0
2018-12-24,1.0,-0.059526690219232445,-0.3052073755021052,-0.0,-0.6277646033973769,-0.42728548613463674,0.0
2018-12-26,1.0,-0.057008393576245694,-0.3049827761874727,-0.0,-0.633884818786085,-0.43003735869196064,0.0
2018-12-27,1.0,-0.040692722627046464,-0.2895571117630359,-0.0,-0.6020157092836188,-0.4335904230150468,0.0
2018-12-28,1.0,-0.03801957724499929,-0.29228732207878183,-0.0,-0.6020239277438881,-0.4321180309263726,0.0
2018-12-31,1.0,-0.03776306455426815,-0.29304800189170016,-0.0,-0.6018444076613857,-0.4319697327973516,0.0
2019-01-02,1.0,-0.036601214527066946,-0.2927152004914818,-0.0,-0.6011436402731506,-0.43243307105219636,0.0
2019-01-03,1.0,-0.053840477947302026,-0.29345678718491897,-0.0,-0.6244257729750315,-0.4085164115868898,0.0
2019-01-04,1.0,-0.024430160574938926,-0.3059699722492351,-0.0,-0.6202414553734494,-0.4212423803989469,0.0
2019-01-07,1.0,-0.015502969648786419,-0.29107234719169434,-0.0,-0.6201187859514568,-0.4116354113080485,0.0
2019-01-08,1.0,-0.017019587701071603,-0.2849671981883128,-0.0,-0.6227674923540261,-0.4098942404221045,0.0
2019-01-09,1.0,-0.018335054934735657,-0.2962015212696028,-0.0,-0.6257160296741477,-0.40738567001596393,0.0
2019-01-10,1.0,-0.017424634341344118,-0.29897004185674647,-0.0,-0.6256407844612708,-0.40946714950853597,0.0
2019-01-11,1.0,-0.019123750235804562,-0.29383606866628936,-0.0,-0.6283720052820222,-0.4167138275797019,0.0
2019-01-14,1.0,-0.023279376075021795,-0.2942673358309182,-0.0,-0.6247496524587074,-0.41391578897763953,0.0
2019-01-15,1.0,-0.02457297679349747,-0.29435740369890445,-0.0,-0.623583460949464,-0.4134762633996937,0.0
2019-01-16,1.0,-0.01365521741156732,-0.2987836137391061,-0.0,-0.6027403644498298,-0.41506268350654796,0.0
2019-01-17,1.0,-0.005760899622084985,-0.3048207208037607,-0.0,-0.5932343994838234,-0.40054382892432483,0.0
2019-01-18,1.0,-0.005864083070647136,-0.3010383830891897,-0.0,-0.5911598368255145,-0.41973391433339513,0.0
2019-01-22,1.0,-0.0,-0.2303490693778257,-0.0,-0.7027287540449362,-0.36192137332751934,0.0
2019-01-23,1.0,-0.0,-0.20783340228933941,-0.0,-0.7120397186594952,-0.3786604146554498,0.0
2019-01-24,1.0,-0.0,-0.20824998275505274,-0.0,-0.7120783610402153,-0.3789979535995953,0.0
2019-01-25,1.0,-0.0,-0.15149623051662733,-0.0,-0.8140234031728412,-0.3470468525970122,0.0
2019-01-28,1.0,-0.0,-0.15958379475821335,-0.0,-0.7995108896271688,-0.34802971576227393,0.0
2019-01-29,1.0,-0.0,-0.14879285201731443,-0.0,-0.7978750491886761,-0.3680933311728895,0.0
2019-01-30,1.0,-0.0,-0.14688166064312852,-0.0,-0.7975164488925957,-0.37237049393012694,0.0
2019-01-31,1.0,-0.0,-0.15797832585949179,-0.0,-0.8146954409566518,-0.36290171898355755,0.0
2019-02-01,1.0,-0.0,-0.15763052208835343,-0.0,-0.8143504249556366,-0.3629167834127207,0.0
2019-02-04,1.0,-0.0,-0.1502956100740189,-0.0,-0.817047623481216,-0.3602951445463433,0.0
2019-02-05,1.0,-0.0,-0.15270821199767035,-0.0,-0.8144903902154921,-0.3624461269656377,0.0
2019-02-06,1.0,-0.0,-0.17021669823961555,-0.0,-0.7950145543593771,-0.34496141939657166,0.0
2019-02-07,1.0,-0.0,-0.17668023269182132,-0.0,-0.7900025292589271,-0.33264353544411485,0.0
2019-02-08,1.0,-0.0,-0.1849249000964586,-0.0,-0.8004455468283497,-0.31126268889807546,0.0
2019-02-11,1.0,-0.0,-0.17731247123791993,-0.0,-0.8014726184997699,-0.32218131615278417,0.0
2019-02-12,1.0,-0.0,-0.1823016183613803,-0.0,-0.7957825916802873,-0.323994567094086,0.0
2019-02-13,1.0,-0.0,-0.19062305797868667,-0.0,-0.7925978778741914,-0.3184339540129353,0.0
2019-02-14,1.0,-0.0,-0.1808240668112398,-0.0,-0.7982512803949614,-0.32794260139343884,0.0
2019-02-15,1.0,-0.0,-0.18103348796418103,-0.0,-0.7987029472177987,-0.32818666482032816,0.0
2019-02-19,1.0,-0.0,-0.17511955122310097,-0.0,-0.799498804487769,-0.3244436270001839,0.0
2019-02-20,1.0,-0.0,-0.17460499988500724,-0.0,-0.7988086750534718,-0.3264414341896461,0.0
2019-02-21,1.0,-0.0,-0.16604945370902818,-0.0,-0.8023231742380679,-0.331776883266245,0.0
2019-02-22,1.0,-0.0,-0.16134299183626538,-0.0,-0.8121421179717143,-0.3261584454409567,0.0
2019-02-25,1.0,-0.0,-0.16042546318728224,-0.0,-0.8182783046076464,-0.32858032809579846,0.0
2019-02-26,1.0,-0.0,-0.15775899785847514,-0.0,-0.8235429571464757,-0.3214129458631727,0.0
2019-02-27,1.0,-0.0,-0.16074473478040463,-0.0,-0.8245541269182912,-0.3189317480068206,0.0
2019-02-28,1.0,-0.0,-0.1552476619328022,-0.0,-0.8195820344071124,-0.3343724743101259,0.0
2019-03-01,1.0,-0.0,-0.157323605467307,-0.0,-0.8215736978204654,-0.3299316586627263,0.0
2019-03-04,1.0,-0.0,-0.14709275496077526,-0.0,-0.8241116751269035,-0.3361559760036917,0.0
2019-03-05,1.0,-0.0,-0.1399708731131094,-0.0,-0.835363739337479,-0.33632307727871663,0.0
2019-03-06,1.0,-0.0,-0.13598427927407236,-0.0,-0.8425615535776211,-0.3333256270951335,0.0
2019-03-07,1.0,-0.0,-0.13610572931082204,-0.0,-0.8456038379924348,-0.3247532060153151,0.0
2019-03-08,1.0,-0.0,-0.12418543169221494,-0.0,-0.8768581433640222,-0.3180121054706524,0.0
2019-03-11,1.0,-0.0,-0.12615590900684298,-0.0,-0.8716709820602923,-0.31401424079896434,0.0
2019-03-12,1.0,-0.0,-0.10196188079593643,-0.0,-0.8845938766950929,-0.3434922410177548,0.0
2019-03-13,1.0,-0.0,-0.11200355938553766,-0.0,-0.8893312101910829,-0.3403662420382166,0.0
2019-03-14,1.0,-0.0,-0.10532909542259239,-0.0,-0.8895668514952555,-0.32515138157436835,0.0
2019-03-15,1.0,-0.0,-0.09711853764041024,-0.0,-0.8919277192492849,-0.3365892230051862,0.0
2019-03-18,1.0,-0.0,-0.11388536229839658,-0.0,-0.8986222786476701,-0.33855268726195514,0.0
2019-03-19,1.0,-0.0,-0.11434026304624521,-0.0,-0.8972092584735775,-0.3454956866072691,0.0
2019-03-20,1.0,-0.0,-0.1195436507936508,-0.0,-0.8956443688586546,-0.34686791383219956,0.0
2019-03-21,1.0,-0.0,-0.12170998276798149,-0.0,-0.906168118405212,-0.33267237919882914,0.0
2019-03-22,1.0,-0.0,-0.12008448631843748,-0.0,-0.9215179058784441,-0.33158506775517954,0.0
2019-03-25,1.0,-0.0,-0.08082330499493677,-0.0,-0.9424911099074489,-0.33170053929303156,0.0
2019-03-26,1.0,-0.0,-0.0821985815602837,-0.0,-0.9420803782505911,-0.3397635933806146,0.0
2019-03-27,1.0,-0.0,-0.08030751034890597,-0.0,-0.9443642814902423,-0.340816085156712,0.0
2019-03-28,1.0,-0.0,-0.0713410033949453,-0.0,-0.9303328932478311,-0.3559270086759713,0.0
2019-03-29,1.0,-0.0,-0.0823865649431939,-0.0,-0.929045515742731,-0.3505680610340836,0.0
2019-04-01,1.0,-0.0,-0.08699555807579623,-0.0,-0.928338531329742,-0.3473915508931103,0.0
2019-04-02,1.0,-0.0,-0.09144125005900958,-0.0,-0.9318557333710994,-0.3370863428220743,0.0
2019-04-03,1.0,-0.0,-0.09204427206508373,-0.0,-0.9438321823857724,-0.32906063759341597,0.0
2019-04-04,1.0,-0.0,-0.09277376057469636,-0.0,-0.9434992201899901,-0.32678765537123683,0.0
2019-04-05,1.0,-0.0,-0.08992831286819505,-0.0,-0.9486597108855609,-0.32732391700380914,0.0
2019-04-08,1.0,-0.0,-0.08721768948799812,-0.0,-0.9497221236845217,-0.32796499940877377,0.0
2019-04-09,1.0,-0.0,-0.07966342735245319,-0.0,-0.9712728134629058,-0.31929367148613413,0.0
2019-04-10,1.0,-0.0,-0.07460494207396526,-0.0,-0.9724703262337415,-0.3220877064133241,0.0
2019-04-11,1.0,-0.0,-0.0784874784212642,-0.0,-0.9599640551469719,-0.3263177808782841,0.0
2019-04-12,1.0,-0.0,-0.08121049155580716,-0.0,-0.9528493254080573,-0.3246532691763374,0.0
2019-04-15,1.0,-0.0,-0.08306196611449337,-0.0,-0.9472367737977253,-0.3294162065222521,0.0
2019-04-16,1.0,-0.0,-0.08066418227274871,-0.0,-0.9446672012830793,-0.33329402330298596,0.0
2019-04-17,1.0,-0.0,-0.09263989404474719,-0.0,-0.9671727922047209,-0.3052362707535122,0.0
2019-04-18,1.0,-0.0,-0.11007781362687416,-0.0,-0.961852343898273,-0.30043651546783073,0.0
2019-04-22,1.0,-0.0,-0.10711996391348734,-0.0,-0.9627976543766769,-0.30419505709740985,0.0
2019-04-23,1.0,-0.0,-0.11138325446460419,-0.0,-0.958219389817611,-0.308372767697905,0.0
2019-04-24,1.0,-0.0,-0.12857381310060328,-0.0,-0.9540739680949997,-0.3018575482271026,0.0
2019-04-25,1.0,-0.0,-0.1376735531275347,-0.0,-0.9558185027911638,-0.2921179445584236,0.0
2019-04-26,1.0,-0.0,-0.1327315279170846,-0.0,-0.9634379328461575,-0.29192338921526484,0.0
2019-04-29,1.0,-0.0,-0.133065864259445,-0.0,-0.9642260113674357,-0.29080097435162633,0.0
2019-04-30,1.0,-0.0,-0.11826315161636645,-0.0,-0.9685792675653108,-0.2989383275676965,0.0
2019-05-01,1.0,-0.0,-0.12204789822221167,-0.0,-0.9359853789371247,-0.31549215541999953,0.0
2019-05-02,1.0,-0.0,-0.12924960991063408,-0.0,-0.9055274481062935,-0.3294009173010544,0.0
2019-05-03,1.0,-0.0,-0.11447987454260324,-0.0,-0.9226108444613411,-0.3389725799553296,0.0
2019-05-06,1.0,-0.0,-0.09225398936170214,-0.0,-0.9344129939209727,-0.3479530775075988,0.0
2019-05-07,1.0,-0.0,-0.0898270455193386,-0.0,-0.9377316354651715,-0.3482134372327283,0.0
2019-05-08,1.0,-0.0,-0.10672479977252262,-0.0,-0.9102175252357708,-0.3526136202075731,0.0
2019-05-09,1.0,-0.0,-0.10732909832179767,-0.0,-0.906181852659524,-0.3568313264435385,0.0
2019-05-10,1.0,-0.0,-0.10856790825514169,-0.0,-0.9065017533883043,-0.3543739929864468,0.0
2019-05-13,1.0,-0.0,-0.10699042018400835,-0.0,-0.9095608460589965,-0.35471402826519965,0.0
2019-05-14,1.0,-0.0,-0.08174976481655691,-0.0,-0.9132408278457196,-0.3568438381937912,0.0
2019-05-15,1.0,-0.0,-0.08000657523952659,-0.0,-0.909684388502724,-0.3586088671801616,0.0
2019-05-16,1.0,-0.0,-0.08096233818104927,-0.0,-0.9098982684491225,-0.358597843197143,0.0
2019-05-17,1.0,-0.0,-0.07396519285042333,-0.0,-0.9059501411100658,-0.37189557855127,0.0
2019-05-20,1.0,-0.0,-0.07172006191660021,-0.0,-0.9047797739105963,-0.3688259299216662,0.0
2019-05-21,1.0,-0.0,-0.0793282743114109,-0.0,-0.8963134719880081,-0.3665214540003747,0.0
2019-05-22,1.0,-0.0,-0.07492039707810451,-0.0,-0.9010348379846413,-0.36530717362802023,0.0
2019-05-23,1.0,-0.0,-0.07314847314847316,-0.0,-0.9053235053235054,-0.3615303615303615,0.0
2019-05-24,1.0,-0.0,-0.062209560283025475,-0.0,-0.9107255446839315,-0.3622585993508161,0.0
2019-05-28,1.0,-0.0,-0.06166526571401887,-0.0,-0.9097319510600542,-0.3635238628934342,0.0
2019-05-29,1.0,-0.0,-0.0706260780383199,-0.0,-0.9152487063540161,-0.34501888023868355,0.0
2019-05-30,1.0,-0.0,-0.07069205759405481,-0.0,-0.9113098002786809,-0.3403390617742685,0.0
2019-05-31,1.0,-0.0,-0.07432793512860428,-0.0,-0.9057598921908038,-0.34338623109272987,0.0
2019-06-03,1.0,-0.0,-0.08020734501191772,-0.0,-0.9168305833892578,-0.31708050818040867,0.0
2019-06-04,1.0,-0.0,-0.08750346868929794,-0.0,-0.9022060863934881,-0.3227499768754047,0.0
2019-06-05,1.0,-0.0,-0.08505662799761567,-0.0,-0.9225319822091798,-0.28504287220872115,0.0
2019-06-06,1.0,-0.0,-0.06650913095347342,-0.0,-0.953198127925117,-0.2745021565568505,0.0
2019-06-07,1.0,-0.0,-0.07514729144219527,-0.0,-0.9434446711446323,-0.2738818458999106,0.0
2019-06-10,1.0,-0.0,-0.08693873841119797,-0.0,-0.9144019269223777,-0.2709734593710234,0.0
2019-06-11,1.0,-0.0,-0.08653100333074781,-0.0,-0.9331797235023042,-0.2616462107040197,0.0
2019-06-12,1.0,-0.0,-0.09260357729512686,-0.003330899799233437,-0.9299142179229787,-0.25556670925351344,0.0
2019-06-13,1.0,-0.0,-0.10431268692495606,-0.013926622679847492,-0.9179699093627999,-0.24684367936805093,0.0
2019-06-14,1.0,-0.0,-0.10489462640270049,-0.010126813246966519,-0.9160204360915974,-0.2497719186205638,0.0
2019-06-17,1.0,-0.0,-0.10316283948646617,-0.010284359108840901,-0.9163341162520238,-0.25058718901785515,0.0
2019-06-18,1.0,-0.0,-0.11837451799119265,-0.009035526045588336,-0.9121317909051498,-0.24215666141876013,0.0
2019-06-19,1.0,-0.0,-0.1151533099457834,-0.018565766094127294,-0.9130256503713153,-0.23128616337874164,0.0
2019-06-20,1.0,-0.0,-0.11546523284425408,-0.02118837145721316,-0.9103936936115922,-0.23127221361523742,0.0
2019-06-21,1.0,-0.0,-0.11679398016189717,-0.022391973549196215,-0.9098392429597537,-0.23121650894994872,0.0
2019-06-24,1.0,-0.0,-0.11961305703282596,-0.032573812580231065,-0.8981065468549423,-0.24202273977626992,0.0
2019-06-25,1.0,-0.0,-0.13022881453374727,-0.027917672760722087,-0.8975968724847648,-0.24390019546970218,0.0
2019-06-26,1.0,-0.0,-0.1263435268011927,-0.027806670827265793,-0.9099692577953447,-0.24730138917781938,0.0
2019-06-27,1.0,-0.0,-0.13289583526574528,-0.03884148038215379,-0.92148223726927,-0.2256979871997032,0.0
2019-06-28,1.0,-0.0,-0.12776708931179157,-0.04072691870842122,-0.9239702371294128,-0.22553950997890637,0.0
2019-07-01,1.0,-0.0,-0.1265728918035826,-0.0413412740713276,-0.9247097536671842,-0.22471207100317475,0.0
2019-07-02,1.0,-0.0,-0.13245936510138495,-0.04036900880904488,-0.9188458070333634,-0.2204110887609535,0.0
2019-07-03,1.0,-0.0,-0.12163289906810702,-0.0496777782929204,-0.927256711020446,-0.21959757058741713,0.0
2019-07-05,1.0,-0.0,-0.10154530500660287,-0.06079280865556147,-0.9301948428051804,-0.2242429858906934,0.0
2019-07-08,1.0,-0.0,-0.0964195616451038,-0.06688730992663225,-0.9309139722730113,-0.2201958016062212,0.0
2019-07-09,1.0,-0.0,-0.09068837144773047,-0.06758850324878025,-0.9300991976322056,-0.2239230466853192,0.0
2019-07-10,1.0,-0.0,-0.0895256597053586,-0.06644464488077892,-0.9314507736071602,-0.2252827308679664,0.0
2019-07-11,1.0,-0.0,-0.08404802744425385,-0.07229613833387417,-0.9383663251587779,-0.2231931760233647,0.0
2019-07-12,1.0,-0.0,-0.09611191017491764,-0.07098779752238667,-0.9359485918433628,-0.2168143645896163,0.0
2019-07-15,1.0,-0.0,-0.0925775728222835,-0.07246309642435056,-0.9400736912844992,-0.21222163001413571,0.0
2019-07-16,1.0,-0.0,-0.09376158694846126,-0.07237208008898777,-0.9384269558769002,-0.2128522432332221,0.0
2019-07-17,1.0,-0.0,-0.078290669058626,-0.07900365693783205,-0.9269762414038961,-0.2156903332643345,0.0
2019-07-18,1.0,-0.0,-0.07687068652379224,-0.06440701053396294,-0.927374682164911,-0.2015755539411551,0.0
2019-07-19,1.0,-0.0,-0.07908348457350273,-0.0713021778584392,-0.9177404718693285,-0.20045372050816695,0.0
2019-07-22,1.0,-0.0,-0.07743242013288432,-0.07301811231455357,-0.9281878583780833,-0.1967552562118868,0.0
2019-07-23,1.0,-0.0,-0.07777904198429855,-0.07334167709637046,-0.9277961087723291,-0.19665490954602344,0.0
2019-07-24,1.0,-0.0,-0.07708779443254819,-0.07107385302291676,-0.9307485534648504,-0.1990751287074582,0.0
2019-07-25,1.0,-0.0,-0.07093910073989755,-0.07369379624359705,-0.9370062606715994,-0.19494593056346046,0.0
2019-07-26,1.0,-0.0,-0.0646519354618483,-0.07537036615615683,-0.940855198780238,-0.1947978062490044,0.0
2019-07-29,1.0,-0.0,-0.06000091082976591,-0.07680572001092996,-0.9381546588942526,-0.20206758356863103,0.0
2019-07-30,1.0,-0.0,-0.05613163472276032,-0.08035734633879532,-0.9329291916406481,-0.2095535449759566,0.0
2019-07-31,1.0,-0.0,-0.0710002508037119,-0.07907157025923985,-0.9269021181513487,-0.20308260562256322,0.0
2019-08-01,1.0,-0.0,-0.08529565672422816,-0.08206493299661001,-0.9152503810888906,-0.19254658385093168,0.0
2019-08-02,1.0,-0.0,-0.08673119948860783,-0.0718232044198895,-0.92475229441578,-0.19969407789598648,0.0
2019-08-05,1.0,-0.0,-0.08492050820008668,-0.06847471544900892,-0.9294039825733902,-0.1981706621655528,0.0
2019-08-06,1.0,-0.0,-0.08729064484777253,-0.07596681960988179,-0.8930226250480302,-0.203964468955541,0.0
2019-08-07,1.0,-0.0,-0.10984857007852757,-0.06480210606844722,-0.8718358346646266,-0.2035641158337646,0.0
2019-08-08,1.0,-0.0,-0.1115839243498818,-0.06905324777665203,-0.8711696498930541,-0.19966227625802094,0.0
2019-08-09,1.0,-0.0,-0.10865756132626472,-0.06867193817953096,-0.8687662862790906,-0.20031000089855333,0.0
2019-08-12,1.0,-0.0,-0.1084210053052783,-0.06849653808110781,-0.871257081197734,-0.19980217606330367,0.0
2019-08-13,1.0,-0.0,-0.09671532846715329,-0.06623411732900784,-0.8826709921600432,-0.20726322429485447,0.0
2019-08-14,1.0,-0.0,-0.10354168532282618,-0.06510253425270887,-0.8744962836930241,-0.19559863884660159,0.0
2019-08-15,1.0,-0.0,-0.11723954759744142,-0.07768752351652243,-0.8531019676412651,-0.16529071955025343,0.0
2019-08-16,1.0,-0.0,-0.11268479730478534,-0.08163220072256577,-0.8591883325575724,-0.16295409712525213,0.0
2019-08-19,1.0,-0.0,-0.1056261744224605,-0.08336465126561292,-0.862893776942633,-0.15879297004531892,0.0
2019-08-20,1.0,-0.0,-0.10599850147648639,-0.09147604566089294,-0.8549076645070298,-0.15132883776279252,0.0
2019-08-21,1.0,-0.0,-0.1051325957147875,-0.1255268703898841,-0.8287012644889358,-0.13593256059009484,0.0
2019-08-22,1.0,-0.0,-0.10565880599631805,-0.12744367493644254,-0.829687910931884,-0.1288463224335934,0.0
2019-08-23,1.0,-0.0,-0.10744706474851651,-0.12614683921259498,-0.829205807002562,-0.12684753333771268,0.0
2019-08-26,1.0,-0.0,-0.10300643926209538,-0.1277627915071354,-0.82579185520362,-0.11884354333449357,0.0
2019-08-27,1.0,-0.0,-0.10180616835836467,-0.1290834401964833,-0.8244039209719838,-0.11817253146123585,0.0
2019-08-28,1.0,-0.0,-0.10095192558463009,-0.12866208815091718,-0.8251977744936104,-0.1185342954011997,0.0
2019-08-29,1.0,-0.0,-0.09502183785663067,-0.13124443188978946,-0.8281436735403402,-0.11848938528063276,0.0
2019-08-30,1.0,-0.0,-0.09864800450665165,-0.1330978896737011,-0.8193006023313255,-0.11561294795684014,0.0
2019-09-03,1.0,-0.0,-0.10633875995843435,-0.1456096293730516,-0.8031477312088673,-0.10978091444405957,0.0
2019-09-04,1.0,-0.0,-0.09315762139703973,-0.15504630831818578,-0.7995109495369169,-0.1162468622868519,0.0
2019-09-05,1.0,-0.0,-0.08906961192484415,-0.14431477446771793,-0.8067390038181935,-0.11704812649653774,0.0
2019-09-06,1.0,-0.0,-0.08389081288046635,-0.15306846780958935,-0.813504269827271,-0.10058293359719504,0.0
2019-09-09,1.0,-0.0,-0.08578736941662009,-0.15265895705257726,-0.8109926486393534,-0.10006018657839301,0.0
