Date,CBD,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-10-26,1.0,-0.44254766433177156,-0.8760031544277961,-0.0,-1.1995639467458366,-1.1207496404880086,0.0
2018-10-29,1.0,-0.4144609425435765,-0.8824126164345661,-0.0,-1.1874942359125704,-1.1269482615512312,0.0
2018-10-30,1.0,-0.40784440245195186,-0.8820113379729917,-0.0,-1.1872609116467714,-1.1318154583582984,0.0
2018-10-31,1.0,-0.415755524040441,-0.8485292099364107,-0.0,-1.1856901047623405,-1.1248456013541333,0.0
2018-11-01,1.0,-0.3863781904674778,-0.8740737352483762,-0.0,-1.1863964870551642,-1.1272985088281036,0.0
2018-11-02,1.0,-0.3878325237103863,-0.9060837381448068,-0.0,-1.1918112421929214,-1.1406893361091834,0.0
2018-11-05,1.0,-0.38171047760088855,-0.9249352091817846,-0.0,-1.1940022213994816,-1.1272676786375417,0.0
2018-11-06,1.0,-0.39118954974986103,-0.9341300722623681,-0.0,-1.188762275338151,-1.1181675004632203,0.0
2018-11-07,1.0,-0.3904386168484567,-0.9399860756556045,-0.0,-1.1897423996286842,-1.1213274541656997,0.0
2018-11-08,1.0,-0.3388632162661738,-0.9540665434380776,-0.0,-1.183872458410351,-1.1442698706099814,0.0
2018-11-09,1.0,-0.3424041537249084,-0.9588336192109778,-0.0,-1.1860368086783182,-1.1485791108432617,0.0
2018-11-12,1.0,-0.343660142843892,-0.931407105092292,-0.0,-1.211158519617846,-1.1515629347926908,0.0
2018-11-13,1.0,-0.3105156909524684,-0.9187006790236741,-0.0,-1.21256193797027,-1.1462653697926226,0.0
2018-11-14,1.0,-0.31004727589847153,-0.9197227704594483,-0.0,-1.2130628356359296,-1.1470142745674026,0.0
2018-11-15,1.0,-0.30971743625086146,-0.9262118079485412,-0.0,-1.224672639558925,-1.1338846772340914,0.0
2018-11-16,1.0,-0.3077240241891149,-0.9181784863478101,-0.0,-1.2208631115997801,-1.1345061389041597,0.0
2018-11-19,1.0,-0.3024004414604985,-0.9255955118182654,-0.0,-1.229881357491033,-1.1406695484226985,0.0
2018-11-20,1.0,-0.26529401022644267,-0.9128013148283418,-0.0,-1.2318298027757486,-1.1554510591672753,0.0
2018-11-21,1.0,-0.268945894679794,-0.8991509348748983,-0.0,-1.2259958450004516,-1.1221660193297804,0.0
2018-11-23,1.0,-0.2699107062325246,-0.8896455308018401,-0.0,-1.2281951835483,-1.1219897176873816,0.0
2018-11-26,1.0,-0.2684248554913295,-0.9024566473988439,-0.0,-1.2259754335260116,-1.1190390173410405,0.0
2018-11-27,1.0,-0.2541992275217821,-0.9060900026946915,-0.0,-1.2192131500943142,-1.1116500494026766,0.0
2018-11-28,1.0,-0.2570555455689376,-0.8980765773863023,-0.0,-1.224024806758943,-1.1148211396728385,0.0
2018-11-29,1.0,-0.22450245999734053,-0.8785514826470457,-0.0,-1.214174903594699,-1.1151987943796817,0.0
2018-11-30,1.0,-0.22309162850664654,-0.8821855688436403,-0.0,-1.2171342195349666,-1.1234161739207755,0.0
2018-12-03,1.0,-0.21877224199288256,-0.8858096085409253,-0.0,-1.2192170818505337,-1.124555160142349,0.0
2018-12-04,1.0,-0.21573333333333333,-0.8855555555555555,-0.0,-1.2189777777777777,-1.1241777777777777,0.0
2018-12-06,1.0,-0.20270037097748253,-0.791691829868001,-0.0,-1.228884479337417,-1.0904581140540075,0.0
2018-12-07,1.0,-0.21031043564612928,-0.791805189758646,-0.0,-1.2301714088338154,-1.0853158326497128,0.0
2018-12-10,1.0,-0.1775948125079988,-0.7912205110703467,-0.0,-1.2309628428821295,-1.066251439784992,0.0
2018-12-11,1.0,-0.16011657309390132,-0.8042257746539236,-0.0,-1.2320318861698023,-1.0894012771611024,0.0
2018-12-12,1.0,-0.1637697952877559,-0.8053302433371959,-0.0,-1.2351401227415133,-1.087421140723574,0.0
2018-12-13,1.0,-0.16378054007715387,-0.8012430347192456,-0.0,-1.2365623660522933,-1.0847406772396058,0.0
2018-12-14,1.0,-0.16859419172449241,-0.7887860875524716,-0.0,-1.2420543133727406,-1.083954424740855,0.0
2018-12-17,1.0,-0.15830593860735176,-0.7856807411518593,-0.0,-1.2356231054945994,-1.0896981599282758,0.0
2018-12-18,1.0,-0.13689617115205024,-0.7698021903387384,-0.0,-1.2376687324900246,-1.1004754223618303,0.0
2018-12-19,1.0,-0.14467199184228413,-0.7689921821889871,-0.0,-1.2352141400407883,-1.0999320190346702,0.0
2018-12-20,1.0,-0.1446862455102472,-0.7560532431861399,-0.0,-1.2330023241073316,-1.0919078808366787,0.0
2018-12-21,1.0,-0.13551600817438691,-0.780483651226158,-0.0,-1.2704785422343325,-1.0709724114441417,0.0
2018-12-24,1.0,-0.10468214693566806,-0.7499471302288203,-0.0,-1.270016495368608,-1.1048936260203865,0.0
2018-12-26,1.0,-0.10379016064257028,-0.7546435742971888,-0.0,-1.2394996653279786,-1.0854668674698795,0.0
2018-12-27,1.0,-0.005442343890662084,-0.7440052377444963,-0.0,-1.1815615025779524,-1.1609788035027417,0.0
2018-12-28,1.0,-0.007292392150436314,-0.7436601253635954,-0.0,-1.1829243311893154,-1.1629726740136834,0.0
2018-12-31,1.0,-0.005697888911662226,-0.747694199631072,-0.0,-1.183111293297807,-1.1626972740315638,0.0
2019-01-02,1.0,-0.0012693992874984643,-0.7471847999672413,-0.0,-1.1811965111993774,-1.1651857008312518,0.0
2019-01-03,1.0,-0.0,-0.7576732673267326,-0.0,-1.174546204620462,-1.1932343234323433,0.0
2019-01-04,1.0,-0.0,-0.7731750546144017,-0.0,-1.1392358105601583,-1.2094307736696757,0.0
2019-01-07,1.0,-0.0,-0.7270817340713507,-0.0,-1.1313078259464262,-1.181810835925821,0.0
2019-01-08,1.0,-0.0,-0.7057067957249445,-0.0,-1.14821536600121,-1.179149021980238,0.0
2019-01-09,1.0,-0.0,-0.6960914543332125,-0.0,-1.1464396409451354,-1.1827476552751277,0.0
2019-01-10,1.0,-0.0,-0.6959549205071444,-0.0,-1.1464278526866574,-1.1826121956127995,0.0
2019-01-11,1.0,-0.0,-0.6926917656533118,-0.0,-1.1480974431246225,-1.185786188846386,0.0
2019-01-14,1.0,-0.0,-0.6958335020447828,-0.0,-1.1463335627809044,-1.2069077215856177,0.0
2019-01-15,1.0,-0.0,-0.6900190769980111,-0.0,-1.151073588505094,-1.2178836709014895,0.0
2019-01-16,1.0,-0.0,-0.6826798444588464,-0.0,-1.1407161373946857,-1.227154893065457,0.0
2019-01-17,1.0,-0.0,-0.6807675181152086,-0.0,-1.1409950208476702,-1.2263287859774117,0.0
2019-01-18,1.0,-0.0,-0.6859311864821843,-0.0,-1.1498306191584018,-1.2457042569691033,0.0
2019-01-22,1.0,-0.0,-0.5529114988438091,-0.0,-1.2828253100693714,-1.3685936514610046,0.0
2019-01-23,1.0,-0.0,-0.5265041471938023,-0.0,-1.2972927455686076,-1.3865521451728349,0.0
2019-01-24,1.0,-0.0,-0.5305552026426121,-0.0,-1.3110151187904968,-1.3933849997882521,0.0
2019-01-25,1.0,-0.0,-0.37585441246897994,-0.0,-1.4475597544516523,-1.530279942531238,0.0
2019-01-28,1.0,-0.0,-0.3342585765711064,-0.0,-1.4893524743028148,-1.513466626187275,0.0
2019-01-29,1.0,-0.0,-0.3222717733473242,-0.0,-1.4924361664917802,-1.5574064358167192,0.0
2019-01-30,1.0,-0.0,-0.3208586543085734,-0.0,-1.4901412145324182,-1.5609670790888823,0.0
2019-01-31,1.0,-0.0,-0.30295278151151195,-0.0,-1.468932922863461,-1.5640636517365476,0.0
2019-02-01,1.0,-0.0,-0.30106826472120896,-0.0,-1.4773753691158589,-1.5640958832725378,0.0
2019-02-04,1.0,-0.0,-0.3145736903577454,-0.0,-1.473807154907644,-1.5374399792360602,0.0
2019-02-05,1.0,-0.0,-0.2886208524702751,-0.0,-1.4599304631497616,-1.5438039232519207,0.0
2019-02-06,1.0,-0.0,-0.2982148208399332,-0.0,-1.4496339740571085,-1.533156385119226,0.0
2019-02-07,1.0,-0.0,-0.3044076542678994,-0.0,-1.4786497527413458,-1.517093098258439,0.0
2019-02-08,1.0,-0.0,-0.30533034328100744,-0.0,-1.497196825944454,-1.5100483008452648,0.0
2019-02-11,1.0,-0.0,-0.2851952770208901,-0.0,-1.5027464210025516,-1.5371307469400113,0.0
2019-02-12,1.0,-0.0,-0.2885752514135267,-0.0,-1.5139626224696794,-1.513574172385515,0.0
2019-02-13,1.0,-0.0,-0.3154138915318744,-0.0,-1.5054061067381714,-1.50410864112101,0.0
2019-02-14,1.0,-0.0,-0.2791447110569177,-0.0,-1.5649958629098986,-1.5106911117885293,0.0
2019-02-15,1.0,-0.0,-0.3226737827551512,-0.0,-1.5525176079443546,-1.499453169429984,0.0
2019-02-19,1.0,-0.0,-0.29554479207575163,-0.0,-1.57433346424052,-1.4937382728978488,0.0
2019-02-20,1.0,-0.0,-0.29945870438274835,-0.0,-1.572070892264711,-1.4937576392526628,0.0
2019-02-21,1.0,-0.0,-0.31240729430241687,-0.0,-1.57032545153128,-1.4798883169007941,0.0
2019-02-22,1.0,-0.0,-0.29878740294861733,-0.0,-1.582439152054436,-1.480633342057053,0.0
2019-02-25,1.0,-0.0,-0.28849107103681276,-0.0,-1.6025624149883726,-1.4966434118731078,0.0
2019-02-26,1.0,-0.0,-0.2880203535552923,-0.0,-1.6038513839540292,-1.4946703513620212,0.0
2019-02-27,1.0,-0.0,-0.29125532008248867,-0.0,-1.6026940458953094,-1.493703654951516,0.0
2019-02-28,1.0,-0.0,-0.29068950373298197,-0.0,-1.6011857707509882,-1.4998682476943346,0.0
2019-03-01,1.0,-0.0,-0.2816895237260658,-0.0,-1.6016299347149805,-1.4982254743022392,0.0
2019-03-04,1.0,-0.0,-0.2709547386408448,-0.0,-1.5972483897822372,-1.513297988870876,0.0
2019-03-05,1.0,-0.0,-0.2611868131868132,-0.0,-1.6195604395604395,-1.5148571428571427,0.0
2019-03-06,1.0,-0.0,-0.2504272380701985,-0.0,-1.6221462687875203,-1.509399237544367,0.0
2019-03-07,1.0,-0.0,-0.24428283536318232,-0.0,-1.6260842898449137,-1.5106019451502672,0.0
2019-03-08,1.0,-0.0,-0.20271940667490732,-0.0,-1.6912413914886102,-1.5206162811230794,0.0
2019-03-11,1.0,-0.0,-0.2101985033830712,-0.0,-1.690370569520993,-1.5803199354751982,0.0
2019-03-12,1.0,-0.0,-0.13351720396075417,-0.0,-1.7183162273364379,-1.6695754397070126,0.0
2019-03-13,1.0,-0.0,-0.1666064166290104,-0.0,-1.70881156800723,-1.6433348395842748,0.0
2019-03-14,1.0,-0.0,-0.17132283251342692,-0.0,-1.7009522949857834,-1.6409712506205716,0.0
2019-03-15,1.0,-0.0,-0.16798732171156894,-0.0,-1.706905139234775,-1.6530676930043018,0.0
2019-03-18,1.0,-0.0,-0.2048236798830623,-0.0,-1.7066965101406908,-1.6564041659053534,0.0
2019-03-19,1.0,-0.0,-0.21865499769691388,-0.0,-1.7011515430677107,-1.686365730078305,0.0
2019-03-20,1.0,-0.0,-0.21851612307123716,-0.0,-1.6977732606486184,-1.7035479996304168,0.0
2019-03-21,1.0,-0.0,-0.21971271534802087,-0.0,-1.7275876402937507,-1.6714701399473464,0.0
2019-03-22,1.0,-0.0,-0.2202983108267068,-0.0,-1.826565661318402,-1.6583541147132168,0.0
2019-03-25,1.0,-0.0,-0.15007381435689243,-0.0,-1.8307344528510796,-1.6325890385680013,0.0
2019-03-26,1.0,-0.0,-0.174899990696809,-0.0,-1.8327751418736629,-1.643920364685087,0.0
2019-03-27,1.0,-0.0,-0.13521517815826006,-0.0,-1.8454881999074504,-1.646737621471541,0.0
2019-03-28,1.0,-0.0,-0.12714468024767217,-0.0,-1.8962045658647255,-1.7032187928345228,0.0
2019-03-29,1.0,-0.0,-0.15146495006389926,-0.0,-1.8898092488285132,-1.6920054906044397,0.0
2019-04-01,1.0,-0.0,-0.1648943711895647,-0.0,-1.8787277281535044,-1.6824991729287773,0.0
2019-04-02,1.0,-0.0,-0.18473138548539114,-0.0,-1.896324222431668,-1.6314797360980209,0.0
2019-04-03,1.0,-0.0,-0.180739903981926,-0.0,-1.9097712510590228,-1.6162571778217074,0.0
2019-04-04,1.0,-0.0,-0.17559017941454202,-0.0,-1.9272426817752597,-1.618649669499528,0.0
2019-04-05,1.0,-0.0,-0.16996159863461813,-0.0,-1.9297871331721426,-1.6411605745982079,0.0
2019-04-08,1.0,-0.0,-0.16092661897768723,-0.0,-1.9380359088540433,-1.6383059358567438,0.0
2019-04-09,1.0,-0.0,-0.15048243737820238,-0.0,-1.9683445030657352,-1.6342506773135608,0.0
2019-04-10,1.0,-0.0,-0.14337955927051674,-0.0,-1.9718844984802433,-1.6339760638297873,0.0
2019-04-11,1.0,-0.0,-0.13564473996675375,-0.0,-1.9823794823082403,-1.6314414628354312,0.0
2019-04-12,1.0,-0.0,-0.14281683517517046,-0.0,-1.9478485774747238,-1.6118974841288503,0.0
2019-04-15,1.0,-0.0,-0.1477272727272727,-0.0,-1.9403998491135421,-1.6270746887966805,0.0
2019-04-16,1.0,-0.0,-0.15465861938890987,-0.0,-1.944124858543946,-1.6164183327046397,0.0
2019-04-17,1.0,-0.0,-0.13535963753067773,-0.0,-1.971776477251274,-1.6125165187842174,0.0
2019-04-18,1.0,-0.0,-0.15842287120745963,-0.0,-1.9687603540493206,-1.606096464240072,0.0
2019-04-22,1.0,-0.0,-0.14827143468543438,-0.0,-1.9837367444956961,-1.6233296875743022,0.0
2019-04-23,1.0,-0.0,-0.16633409350057013,-0.0,-1.995011402508552,-1.5896522234891677,0.0
2019-04-24,1.0,-0.0,-0.15838582863638515,-0.0,-1.9823331596646616,-1.5956993321650166,0.0
2019-04-25,1.0,-0.0,-0.15295623725759802,-0.0,-1.9874353989853493,-1.6009672372101846,0.0
2019-04-26,1.0,-0.0,-0.14523097374543037,-0.0,-2.045435123201823,-1.557043156245549,0.0
2019-04-29,1.0,-0.0,-0.1314516129032258,-0.0,-2.042599620493359,-1.5697817836812145,0.0
2019-04-30,1.0,-0.0,-0.12783417133099326,-0.0,-2.044398064699744,-1.5711981785409352,0.0
2019-05-01,1.0,-0.0,-0.15633257833144584,-0.0,-2.004199697999245,-1.5582295205738015,0.0
2019-05-02,1.0,-0.0,-0.143689776733255,-0.0,-2.0081786133960047,-1.5484841363102233,0.0
2019-05-03,1.0,-0.0,-0.1671718349265563,-0.0,-1.9677314059221265,-1.528188388901842,0.0
2019-05-06,1.0,-0.0,-0.13354730672620707,-0.0,-1.9857196018234253,-1.5322820727509534,0.0
2019-05-07,1.0,-0.0,-0.13232970913483877,-0.0,-1.985131493355636,-1.5289471238732462,0.0
2019-05-08,1.0,-0.0,-0.16381563861499657,-0.0,-1.923916532905297,-1.4984177940839258,0.0
2019-05-09,1.0,-0.0,-0.17823490997294525,-0.0,-1.946870043847374,-1.5395092825823304,0.0
2019-05-10,1.0,-0.0,-0.17587750294464077,-0.0,-1.9678680800942285,-1.5676796230859835,0.0
2019-05-13,1.0,-0.0,-0.1763931961281834,-0.0,-1.9605770134385865,-1.5618362935814303,0.0
2019-05-14,1.0,-0.0,-0.17153251059126912,-0.0,-1.9165592190090257,-1.5168539325842698,0.0
2019-05-15,1.0,-0.0,-0.17452482007750508,-0.0,-1.9223103893707325,-1.5165620963277358,0.0
2019-05-16,1.0,-0.0,-0.18272210146603154,-0.0,-1.9182352125052027,-1.523701614022106,0.0
2019-05-17,1.0,-0.0,-0.17232839586935192,-0.0,-1.9034157282369981,-1.5969347226765105,0.0
2019-05-20,1.0,-0.0,-0.172658843330684,-0.0,-1.9050446491187059,-1.597643648604423,0.0
2019-05-21,1.0,-0.0,-0.19403123837857938,-0.0,-1.8663536630717739,-1.5881833395314244,0.0
2019-05-22,1.0,-0.0,-0.1835228314689162,-0.0,-1.8301393728222994,-1.5709242618741976,0.0
2019-05-23,1.0,-0.0,-0.16231086657496563,-0.0,-1.8758826226501606,-1.546813388353966,0.0
2019-05-24,1.0,-0.0,-0.11882395447565712,-0.0,-1.8514587661457862,-1.5460211363020504,0.0
2019-05-28,1.0,-0.0,-0.10739738385205233,-0.0,-1.857510148849797,-1.5456923770861524,0.0
2019-05-29,1.0,-0.0,-0.13146307140587407,-0.0,-1.8951382268827455,-1.5128693994280267,0.0
2019-05-30,1.0,-0.0,-0.12395492548164304,-0.0,-1.894992729916394,-1.5248545983278807,0.0
2019-05-31,1.0,-0.0,-0.13308846868906726,-0.0,-1.901328617421666,-1.5001133632612342,0.0
2019-06-03,1.0,-0.0,-0.14981663421922398,-0.0,-1.9446280617557838,-1.4330601711413955,0.0
2019-06-04,1.0,-0.0,-0.1497803342542688,-0.0,-1.938176547850899,-1.4411884596222655,0.0
2019-06-05,1.0,-0.0,-0.14409389084742735,-0.0,-1.949038332812709,-1.3693605247891472,0.0
2019-06-06,1.0,-0.0,-0.15234812195012756,-0.0,-1.9071943412275596,-1.4173792362447954,0.0
2019-06-07,1.0,-0.0,-0.1777241656614395,-0.0,-1.8829915560916768,-1.4070053165348702,0.0
2019-06-10,1.0,-0.0,-0.1792031445417188,-0.0,-1.8672503126675006,-1.4202251206003218,0.0
2019-06-11,1.0,-0.0,-0.18300595104926395,-0.0,-1.8815159514967112,-1.4099064835115664,0.0
2019-06-12,1.0,-0.0,-0.18922423429465685,-0.0,-1.8756539235412475,-1.4064386317907445,0.0
2019-06-13,1.0,-0.0,-0.18739147856284227,-0.0,-1.8627843818173724,-1.4019856640398913,0.0
2019-06-14,1.0,-0.0,-0.1873803268468629,-0.0,-1.8693503139332948,-1.3961793650086833,0.0
2019-06-17,1.0,-0.0,-0.20180655547109067,-0.0,-1.8564593301435406,-1.4134507892501005,0.0
2019-06-18,1.0,-0.0,-0.2219935576234789,-0.0,-1.8494541875447386,-1.4024248389405871,0.0
2019-06-19,1.0,-0.0,-0.20820132970416314,-0.0,-1.8647092945428583,-1.3892285038597119,0.0
2019-06-20,1.0,-0.0,-0.2168394708616375,-0.0,-1.8615480872363248,-1.3906864497676084,0.0
2019-06-21,1.0,-0.0,-0.22449617945395237,-0.0,-1.852719066982439,-1.391259663076992,0.0
2019-06-24,1.0,-0.0,-0.21326164874551973,-0.0,-1.848879928315412,-1.4181451612903224,0.0
2019-06-25,1.0,-0.0,-0.17933375011163705,-0.0,-1.8621505760471555,-1.4239528445119227,0.0
2019-06-26,1.0,-0.0,-0.1819356563586133,-0.0,-1.859638178415471,-1.4143570091792177,0.0
2019-06-27,1.0,-0.0,-0.18686868686868688,-0.0,-1.8860284258514348,-1.3966210780370072,0.0
2019-06-28,1.0,-0.0,-0.31850928234968134,-0.0,-1.8615036482866907,-1.4380714879467997,0.0
2019-07-01,1.0,-0.0,-0.30299682364314323,-0.0,-1.8759379459558991,-1.4245269990332827,0.0
2019-07-02,1.0,-0.0,-0.31090156393744245,-0.0,-1.8609935602575896,-1.4279668813247468,0.0
2019-07-03,1.0,-0.0,-0.32783105864994466,-0.0,-1.843092954629288,-1.4398745850239765,0.0
2019-07-05,1.0,-0.0,-0.3161361647243079,-0.0,-1.8442581417845134,-1.445944078492791,0.0
2019-07-08,1.0,-0.0,-0.32257176923782444,-0.0,-1.8175272860680547,-1.4457947353939282,0.0
2019-07-09,1.0,-0.0,-0.3133994243684042,-0.0,-1.8067979350358627,-1.448307368998127,0.0
2019-07-10,1.0,-0.0,-0.30674650333668524,-0.0,-1.8149282384130174,-1.4491726848889295,0.0
2019-07-11,1.0,-0.0,-0.319786661965002,-0.0,-1.6783179794596024,-1.4097059990302816,0.0
2019-07-12,1.0,-0.0,-0.32263893173504915,-0.0,-1.673923582036931,-1.4104711118945839,0.0
2019-07-15,1.0,-0.0,-0.3637603378497273,-0.0,-1.6621942635931728,-1.373130388879113,0.0
2019-07-16,1.0,-0.0,-0.37938325991189426,-0.0,-1.6694273127753305,-1.356431718061674,0.0
2019-07-17,1.0,-0.0,-0.39209726443769,-0.0,-1.6656975463635966,-1.34729747588212,0.0
2019-07-18,1.0,-0.0,-0.39432273989509414,-0.0,-1.6751002776920703,-1.3383876228677218,0.0
2019-07-19,1.0,-0.0,-0.39688698796243227,-0.0,-1.6775871952026105,-1.3348913091406147,0.0
2019-07-22,1.0,-0.0,-0.40340058144656854,-0.0,-1.676107831909083,-1.3253898334948462,0.0
2019-07-23,1.0,-0.0,-0.4102044413112443,-0.0,-1.6723651744800847,-1.323493126542122,0.0
2019-07-24,1.0,-0.0,-0.4174186128803963,-0.0,-1.6977176220806793,-1.3080325548478413,0.0
2019-07-25,1.0,-0.0,-0.38683399383531486,-0.0,-1.7259357111404667,-1.2905768383971818,0.0
2019-07-26,1.0,-0.0,-0.3621232967910878,-0.0,-1.773689583240868,-1.3025165327770627,0.0
2019-07-29,1.0,-0.0,-0.34902863211930785,-0.0,-1.7578439615878214,-1.3184936053458423,0.0
2019-07-30,1.0,-0.0,-0.3558969364264211,-0.0,-1.7533646183814415,-1.317867894457234,0.0
2019-07-31,1.0,-0.0,-0.4134538331404149,-0.0,-1.7419196865817828,-1.2966343157332385,0.0
2019-08-01,1.0,-0.0,-0.42809542849526855,-0.0,-1.7311741969878716,-1.283397752010307,0.0
2019-08-02,1.0,-0.0,-0.41515299551450013,-0.0,-1.7427277168361681,-1.2832082426611002,0.0
2019-08-05,1.0,-0.0,-0.40563943161634103,-0.0,-1.7453374777975132,-1.289476021314387,0.0
2019-08-06,1.0,-0.0,-0.4095076695780646,-0.0,-1.6605396949550253,-1.2753226437231129,0.0
2019-08-07,1.0,-0.0,-0.4544317446624973,-0.0,-1.5864998921716627,-1.2722018546474014,0.0
2019-08-08,1.0,-0.0,-0.4499417676745891,-0.0,-1.587413190700082,-1.2761506276150627,0.0
2019-08-09,1.0,-0.0,-0.4246259085079094,-0.0,-1.556391620350577,-1.2943138093202224,0.0
2019-08-12,1.0,-0.0,-0.4201852879648209,-0.0,-1.5727703539256286,-1.2763949963710883,0.0
2019-08-13,1.0,-0.0,-0.4185451911194443,-0.0,-1.5718668768909532,-1.270891038479567,0.0
2019-08-14,1.0,-0.0,-0.43486012650167677,-0.0,-1.5470985269771194,-1.2630640573927072,0.0
2019-08-15,1.0,-0.0,-0.4597178159959927,-0.0,-1.506052763399566,-1.2085490065119386,0.0
2019-08-16,1.0,-0.0,-0.4675114250103864,-0.0,-1.4928126298296633,-1.1942251765683423,0.0
2019-08-19,1.0,-0.0,-0.4375180852383118,-0.0,-1.5113058575503286,-1.1849448141870944,0.0
2019-08-20,1.0,-0.0,-0.42658675028777837,-0.0,-1.4176160044456796,-1.1251538125669829,0.0
2019-08-21,1.0,-0.0,-0.44114485888300625,-0.0,-1.4346562636837705,-1.1049321284980693,0.0
2019-08-22,1.0,-0.0,-0.4453044783192481,-0.0,-1.388713371771582,-1.1151172893136403,0.0
2019-08-23,1.0,-0.0,-0.4484237274676408,-0.0,-1.4083220836972923,-1.1137139680775037,0.0
2019-08-26,1.0,-0.0,-0.43243031631694334,-0.0,-1.3951612903225805,-1.0872220482305044,0.0
2019-08-27,1.0,-0.0,-0.4224110919630268,-0.0,-1.3914695284349052,-1.1027729907566974,0.0
2019-08-28,1.0,-0.0,-0.4022223961186322,-0.0,-1.412982236481728,-1.0974645903435325,0.0
2019-08-29,1.0,-0.0,-0.37942097026604066,-0.0,-1.4381064162754305,-1.0948356807511737,0.0
2019-08-30,1.0,-0.0,-0.36770898315658146,-0.0,-1.4470134123518403,-1.0842170929507173,0.0
2019-09-03,1.0,-0.0,-0.3912605172346943,-0.0,-1.4229770074832306,-1.0630840215579078,0.0
2019-09-04,1.0,-0.0,-0.4005444293214077,-0.0,-1.429399183356018,-1.0588372545207079,0.0
2019-09-05,1.0,-0.0,-0.4106332648233606,-0.0,-1.4239733198898672,-1.043355178966146,0.0
2019-09-06,1.0,-0.0,-0.3974481414982618,-0.0,-1.430225006685258,-0.9924743095083469,0.0
2019-09-09,1.0,-0.0,-0.42219163416685784,-0.0,-1.4311768754301444,-0.9701384109505239,0.0
2019-09-10,1.0,-0.0,-0.40059028709417766,-0.06596649929088888,-1.4600022998198474,-0.9065123232013491,0.0
2019-09-11,1.0,-0.0,-0.37754984441627293,-0.11013791248895549,-1.4762014521147864,-0.8776842994890708,0.0
2019-09-12,1.0,-0.0,-0.4424782202862476,-0.09135812072184193,-1.4833929682638456,-0.8720441817050404,0.0
2019-09-13,1.0,-0.0,-0.4470916922121765,-0.08435838733460091,-1.4751076791742657,-0.873772845446432,0.0
2019-09-16,1.0,-0.0,-0.4439128743679502,-0.09871645274212369,-1.4722676001555817,-0.8746402178140801,0.0
2019-09-17,1.0,-0.0,-0.42251166407465013,-0.10186625194401246,-1.480248833592535,-0.883398133748056,0.0
2019-09-18,1.0,-0.0,-0.47903294000076874,-0.10739132105930736,-1.4257600799477264,-0.8314563554598916,0.0
