Date,IWF,IWM,MTUM,NAC,SPY,VLUE,VXX
2018-10-31,-0.04015328736764343,-0.18917754247722235,-0.0,1.0,-0.17192501846835756,-0.1377739473036198,0.0
2018-11-01,-0.03576370737107537,-0.19241059073157232,-0.0,1.0,-0.17163811925335956,-0.13775023832221164,0.0
2018-11-02,-0.03753560599099513,-0.1838647431774327,-0.0,1.0,-0.17394100891298356,-0.13609911482740666,0.0
2018-11-05,-0.03744199935682455,-0.18410131544693037,-0.0,1.0,-0.1739483315722577,-0.1358784704675273,0.0
2018-11-06,-0.03484069097888676,-0.18295585412667947,-0.0,1.0,-0.1773666026871401,-0.1403454894433781,0.0
2018-11-07,-0.03468704914510237,-0.18293581361082972,-0.0,1.0,-0.17698069189919266,-0.14020628050465053,0.0
2018-11-08,-0.031028368794326237,-0.18222670579603814,-0.0,1.0,-0.17505808266079725,-0.14017791636096844,0.0
2018-11-09,-0.03053330071555257,-0.18240474588710173,-0.0,1.0,-0.17583022445110394,-0.14019020243410188,0.0
2018-11-12,-0.030426303440290094,-0.17608251820702683,-0.0,1.0,-0.17816985099186397,-0.13892190023463447,0.0
2018-11-13,-0.020509492620204642,-0.17314599619691529,-0.0,1.0,-0.17885062328332982,-0.1366544927711207,0.0
2018-11-14,-0.02155686813601825,-0.17289303140625709,-0.0,1.0,-0.17953985830173574,-0.13665271840113602,0.0
2018-11-15,-0.0213289086658119,-0.1727882947431933,-0.0,1.0,-0.1800286597782638,-0.13426351911908893,0.0
2018-11-16,-0.020746387838428273,-0.17098820303436638,-0.0,1.0,-0.17966643062691154,-0.13525077968451027,0.0
2018-11-19,-0.022044088176352707,-0.17067217141049015,-0.0,1.0,-0.17898955806349542,-0.13506712673467236,0.0
2018-11-20,-0.02537259397815725,-0.17186085802208412,-0.0,1.0,-0.17889036384480783,-0.1323538285162614,0.0
2018-11-21,-0.02643733317337972,-0.16954083315838406,-0.0,1.0,-0.1774735326755241,-0.1260984314548781,0.0
2018-11-23,-0.026528102693299745,-0.169320976546098,-0.0,1.0,-0.17758382820466678,-0.12617719392957832,0.0
2018-11-26,-0.026191118707085247,-0.17126922730952596,-0.0,1.0,-0.1766063986087374,-0.12513867650145424,0.0
2018-11-27,-0.02254572601717059,-0.17279581933557298,-0.0,1.0,-0.17472191116088093,-0.12303098170959315,0.0
2018-11-28,-0.024169907268920134,-0.1672001196530063,-0.0,1.0,-0.17867185163027222,-0.12562069997008674,0.0
2018-11-29,-0.019094819246625292,-0.16473932520724502,-0.0,1.0,-0.17791073209209565,-0.1265496867139944,0.0
2018-11-30,-0.019147796589996133,-0.16474246436754247,-0.0,1.0,-0.1781771654714792,-0.12571785639896452,0.0
2018-12-03,-0.019673254203464042,-0.16492173887143136,-0.0,1.0,-0.17854855764218802,-0.12612626029457757,0.0
2018-12-04,-0.01825506548335786,-0.16524699341449997,-0.0,1.0,-0.17758551487312135,-0.12548127666532874,0.0
2018-12-06,-0.018088568605799965,-0.14094554541756263,-0.0,1.0,-0.17901144882896494,-0.11485151391875399,0.0
2018-12-07,-0.017809154428320335,-0.14090440289943493,-0.0,1.0,-0.17902122281779753,-0.11487340393079705,0.0
2018-12-10,-0.009055310817425354,-0.14213526820419797,-0.0,1.0,-0.17973856209150327,-0.10869252253030433,0.0
2018-12-11,-0.013887688362578154,-0.1408073299334428,-0.0,1.0,-0.18157720344599074,-0.10437375745526839,0.0
2018-12-12,-0.01321725594199974,-0.14120987618731892,-0.0,1.0,-0.18155349601464418,-0.1053921215353349,0.0
2018-12-13,-0.013291622817766373,-0.14127755272680093,-0.0,1.0,-0.18155607133074805,-0.10548243401040841,0.0
2018-12-14,-0.013638591736109108,-0.14059571523312475,-0.0,1.0,-0.18191516968945529,-0.10554770623684438,0.0
2018-12-17,-0.01401485112825319,-0.14056664984500036,-0.0,1.0,-0.18289957465215195,-0.10436161776367962,0.0
2018-12-18,-0.013405713627462275,-0.14003283031908767,-0.0,1.0,-0.18275544292132245,-0.10373228890680798,0.0
2018-12-19,-0.011510812095716942,-0.14078054543097113,-0.0,1.0,-0.18400011525218618,-0.1043608545949606,0.0
2018-12-20,-0.0105526123099453,-0.1355328710284131,-0.0,1.0,-0.18710427703837704,-0.10255416289787656,0.0
2018-12-21,-0.009955593754476435,-0.13499498639163443,-0.0,1.0,-0.1869932674401948,-0.10051568543188653,0.0
2018-12-24,-0.006359617852559532,-0.13031512904605733,-0.0,1.0,-0.18566947098246112,-0.10357906744617139,0.0
2018-12-26,-0.007112294919384546,-0.13156328809044798,-0.0,1.0,-0.1789124706015698,-0.09920376299906492,0.0
2018-12-27,-0.0,-0.12227733747159562,-0.0,1.0,-0.15950784237654492,-0.10379371501413291,0.0
2018-12-28,-0.0,-0.12192924083624467,-0.0,1.0,-0.16001219985581988,-0.10441967504020408,0.0
2018-12-31,-0.0,-0.12441878218385219,-0.0,1.0,-0.1596319069496301,-0.10393215539855927,0.0
2019-01-02,-0.0,-0.12819364141619186,-0.0,1.0,-0.16581036244767677,-0.10594839775447634,0.0
2019-01-03,-0.0,-0.13126400811942318,-0.0,1.0,-0.15955512327145094,-0.11880294892939203,0.0
2019-01-04,-0.0,-0.13197357161894877,-0.0,1.0,-0.15138805111731451,-0.11941868783929749,0.0
2019-01-07,-0.0,-0.12056541403300092,-0.0,1.0,-0.15021922241739394,-0.11232209789629466,0.0
2019-01-08,-0.0,-0.1240607757784124,-0.0,1.0,-0.14875093575844955,-0.11349710261457842,0.0
2019-01-09,-0.0,-0.12257367305374287,-0.0,1.0,-0.1486068969339263,-0.11431619490973578,0.0
2019-01-10,-0.0,-0.12092282111680754,-0.0,1.0,-0.15096300401829016,-0.11371761119578773,0.0
2019-01-11,-0.0,-0.11497077484832077,-0.0,1.0,-0.15313701806267094,-0.12026045788384912,0.0
2019-01-14,-0.0,-0.11338724168912849,-0.0,1.0,-0.14871794871794872,-0.12016034280185223,0.0
2019-01-15,-0.0,-0.11322005801906342,-0.0,1.0,-0.14902610857853296,-0.11914629092416079,0.0
2019-01-16,-0.0,-0.11365800477485062,-0.0,1.0,-0.14408732732566965,-0.12225549590825663,0.0
2019-01-17,-0.0,-0.11416747137536212,-0.0,1.0,-0.14374396468478412,-0.12158918471513312,0.0
2019-01-18,-0.0,-0.11469886867790594,-0.0,1.0,-0.1456022626441881,-0.12612300354924577,0.0
2019-01-22,-0.0,-0.08370279773734902,-0.0,1.0,-0.10737399989807879,-0.08295112877745503,0.0
2019-01-23,-0.0,-0.08534998041272289,-0.0,1.0,-0.10737618945319906,-0.070969127923875,0.0
2019-01-24,-0.0,-0.07888797831431633,-0.0,1.0,-0.11618231103826514,-0.06571266469142029,0.0
2019-01-25,-0.0,-0.07313879073904771,-0.0,1.0,-0.10398804081935212,-0.05833806923476069,0.0
2019-01-28,-0.0,-0.07120196521374168,-0.0,1.0,-0.10566727153773037,-0.057561505511733266,0.0
2019-01-29,-0.0,-0.07043298663071842,-0.0,1.0,-0.10125282906860258,-0.0650531184684072,0.0
2019-01-30,-0.0,-0.07114947076862202,-0.0,1.0,-0.10205015332871699,-0.06330992185181522,0.0
2019-01-31,-0.0,-0.07355741881229749,-0.0,1.0,-0.0952734288046301,-0.06784398110360862,0.0
2019-02-01,-0.0,-0.07357258773831497,-0.0,1.0,-0.1004422531372719,-0.06478946520818106,0.0
2019-02-04,-0.0,-0.0735890472115778,-0.0,1.0,-0.09837915597058422,-0.06814489626350186,0.0
2019-02-05,-0.0,-0.06831743353719809,-0.0,1.0,-0.09598183825627411,-0.07625699363594636,0.0
2019-02-06,-0.0,-0.06958075362606549,-0.0,1.0,-0.09753464769160143,-0.07362556918992022,0.0
2019-02-07,-0.0,-0.07013625195443378,-0.0,1.0,-0.09942173578537214,-0.0713399349762986,0.0
2019-02-08,-0.0,-0.0709896848350939,-0.0,1.0,-0.10302751951937042,-0.06729062449572373,0.0
2019-02-11,-0.0,-0.07610862754324917,-0.0,1.0,-0.10559360023776207,-0.056641858506804706,0.0
2019-02-12,-0.0,-0.07465833271324751,-0.0,1.0,-0.10794453952427017,-0.057568767517424416,0.0
2019-02-13,-0.0,-0.07570175765018172,-0.0,1.0,-0.10762971507957182,-0.057083317828303504,0.0
2019-02-14,-0.0,-0.07669587232247015,-0.0,1.0,-0.1072501178981856,-0.05708754250539849,0.0
2019-02-15,-0.0,-0.0748954960989345,-0.0,1.0,-0.107890199580744,-0.0576166908545132,0.0
2019-02-19,-0.0,-0.07266894569956402,-0.0,1.0,-0.10920778834720571,-0.05672810146650813,0.0
2019-02-20,-0.0,-0.07045583975041474,-0.0,1.0,-0.11218956594943919,-0.05538911035729319,0.0
2019-02-21,-0.0,-0.06896167557932265,-0.0,1.0,-0.1125717963953258,-0.056347791641909284,0.0
2019-02-22,-0.0,-0.0651129383792352,-0.0,1.0,-0.11598474341192787,-0.05726173964731524,0.0
2019-02-25,-0.0,-0.062368849100413466,-0.0,1.0,-0.11924953747966772,-0.060034518295938505,0.0
2019-02-26,-0.0,-0.05720464656450815,-0.0,1.0,-0.12155215027187345,-0.05704399406821552,0.0
2019-02-27,-0.0,-0.05634377240032627,-0.0,1.0,-0.12189485132362755,-0.057641446474034165,0.0
2019-02-28,-0.0,-0.05575753079091853,-0.0,1.0,-0.12120987287926004,-0.05961566998070931,0.0
2019-03-01,-0.0,-0.049663951245284874,-0.0,1.0,-0.12332436384189122,-0.05570914273778368,0.0
2019-03-04,-0.0,-0.04877539745871954,-0.0,1.0,-0.12689214903934687,-0.051991897366644155,0.0
2019-03-05,-0.0,-0.04582944670823309,-0.0,1.0,-0.13206342972163582,-0.0494624183808729,0.0
2019-03-06,-0.0,-0.043000208381853616,-0.0,1.0,-0.1346024196810532,-0.04817298145401503,0.0
2019-03-07,-0.0,-0.045350418345971505,-0.0,1.0,-0.13281718954808835,-0.04685719885827688,0.0
2019-03-08,-0.0,-0.0424616742031543,-0.0,1.0,-0.13897773366175262,-0.04399348063183951,0.0
2019-03-11,-0.0,-0.04226424361493124,-0.0,1.0,-0.13993123772102162,-0.04569007858546169,0.0
2019-03-12,-0.0,-0.03753107080451849,-0.0,1.0,-0.14216277409986955,-0.050845371988285384,0.0
2019-03-13,-0.0,-0.038240516943718245,-0.0,1.0,-0.14312139298574458,-0.05180535687860702,0.0
2019-03-14,-0.0,-0.03630240905894978,-0.0,1.0,-0.14631980165044592,-0.05089491667591804,0.0
2019-03-15,-0.0,-0.03457052485914797,-0.0,1.0,-0.1472274389641198,-0.053746169813185724,0.0
2019-03-18,-0.0,-0.04009654022716811,-0.0,1.0,-0.149065077568082,-0.05491347457732548,0.0
2019-03-19,-0.0,-0.04174153938304882,-0.0,1.0,-0.1476240391334731,-0.058525506638714184,0.0
2019-03-20,-0.0,-0.04205374088502647,-0.0,1.0,-0.1474752771950854,-0.05909749275796623,0.0
2019-03-21,-0.0,-0.04220552254456483,-0.0,1.0,-0.15501572876616568,-0.051093523742947025,0.0
2019-03-22,-0.0,-0.04201627657561038,-0.0,1.0,-0.16025487350955778,-0.05947889723045865,0.0
2019-03-25,-0.0,-0.03028590801220477,-0.0,1.0,-0.16527919036677088,-0.06006956216019387,0.0
2019-03-26,-0.0,-0.03714019256944095,-0.0,1.0,-0.16524676110298936,-0.05788425669204013,0.0
2019-03-27,-0.0,-0.03354664785467738,-0.0,1.0,-0.16784661510166032,-0.05833816230379683,0.0
2019-03-28,-0.0,-0.03423316448340765,-0.0,1.0,-0.16631507143488752,-0.06266816568346324,0.0
2019-03-29,-0.0,-0.029853195491094536,-0.0,1.0,-0.16721576349705256,-0.06522260511733001,0.0
2019-04-01,-0.0,-0.03236519762596287,-0.0,1.0,-0.1671296880919308,-0.0632908195479227,0.0
2019-04-02,-0.0,-0.032961620549865504,-0.0,1.0,-0.167851685336499,-0.06209666216233282,0.0
2019-04-03,-0.0,-0.03267049043636456,-0.0,1.0,-0.17166536119463324,-0.059024180711019024,0.0
2019-04-04,-0.0,-0.0322173567381346,-0.0,1.0,-0.17726486882122083,-0.052458892268086775,0.0
2019-04-05,-0.0,-0.03195182608915203,-0.0,1.0,-0.1784808049183846,-0.051986416371050205,0.0
2019-04-08,-0.0,-0.030514418346494435,-0.0,1.0,-0.177700128667659,-0.05322047581804879,0.0
2019-04-09,-0.0,-0.030609928362425588,-0.0,1.0,-0.17718948642922006,-0.05342548683281203,0.0
2019-04-10,-0.0,-0.027307454708203584,-0.0,1.0,-0.17834314603058538,-0.05509398756918268,0.0
2019-04-11,-0.0,-0.026655397307968866,-0.0,1.0,-0.18081013233086501,-0.054029846980610814,0.0
2019-04-12,-0.0,-0.027375668314334713,-0.0,1.0,-0.17968828810652676,-0.05391909613638656,0.0
2019-04-15,-0.0,-0.02782123750883214,-0.0,1.0,-0.17864893509639648,-0.05526395477944887,0.0
2019-04-16,-0.0,-0.02972122926903207,-0.0,1.0,-0.17763265924793797,-0.05576677740024505,0.0
2019-04-17,-0.0,-0.028054035610933493,-0.0,1.0,-0.18457533519517774,-0.0510659269836857,0.0
2019-04-18,-0.0,-0.03476101800124146,-0.0,1.0,-0.18357212531194975,-0.048467804253917585,0.0
2019-04-22,-0.0,-0.0383345188497104,-0.0,1.0,-0.183657656742201,-0.04820394268875114,0.0
2019-04-23,-0.0,-0.03863359089060594,-0.0,1.0,-0.1872077063847092,-0.04500050833672224,0.0
2019-04-24,-0.0,-0.03671379752785294,-0.0,1.0,-0.18829477749406098,-0.045377745594979486,0.0
2019-04-25,-0.0,-0.03658691617299331,-0.0,1.0,-0.19138847219750324,-0.04328646614629681,0.0
2019-04-26,-0.0,-0.034348135713922374,-0.0,1.0,-0.19834426980009157,-0.03898977567526324,0.0
2019-04-29,-0.0,-0.03582051607982713,-0.0,1.0,-0.19830939366975978,-0.03700266937841617,0.0
2019-04-30,-0.0,-0.03288871951219512,-0.0,1.0,-0.19616361788617886,-0.04127286585365853,0.0
2019-05-01,-0.0,-0.033010473866178565,-0.0,1.0,-0.19465629448850927,-0.04343349603416718,0.0
2019-05-02,-0.0,-0.031846890925034,-0.0,1.0,-0.18928948137605003,-0.049689283127247776,0.0
2019-05-03,-0.0,-0.031108230719377832,-0.0,1.0,-0.18991524023737816,-0.04973758784135819,0.0
2019-05-06,-0.0,-0.03386700291671443,-0.0,1.0,-0.18863118209723231,-0.051176238329958094,0.0
2019-05-07,-0.0,-0.03491097129174415,-0.0,1.0,-0.1875843798558219,-0.05117558651960161,0.0
2019-05-08,-0.0,-0.03442905470096381,-0.0,1.0,-0.1841705495627753,-0.05798174506925385,0.0
2019-05-09,-0.0,-0.03399111610333912,-0.0,1.0,-0.18528540794445011,-0.05714540998672521,0.0
2019-05-10,-0.0,-0.033961300210741424,-0.0,1.0,-0.18899035698320452,-0.05426911041573536,0.0
2019-05-13,-0.0,-0.03471332684326484,-0.0,1.0,-0.1870676845826715,-0.05915355843623507,0.0
2019-05-14,-0.0,-0.017541843808648358,-0.0,1.0,-0.19464552453177067,-0.06451159881011656,0.0
2019-05-15,-0.0,-0.019408786375492253,-0.0,1.0,-0.19661944458650846,-0.06254794660665881,0.0
2019-05-16,-0.0,-0.02009953813282839,-0.0,1.0,-0.19704200304499686,-0.06226890648789037,0.0
2019-05-17,-0.0,-0.01762024279055473,-0.0,1.0,-0.19315678942785433,-0.06977667366695692,0.0
2019-05-20,-0.0,-0.012618901503528691,-0.0013040810064436944,1.0,-0.19350260816201292,-0.07108519995908766,0.0
2019-05-21,-0.0,-0.010244226445943184,-0.0,1.0,-0.19639025137952176,-0.0706877171469446,0.0
2019-05-22,-0.0,-0.007161549754260549,-0.003204187144954363,1.0,-0.1965787961958256,-0.06962405055211592,0.0
2019-05-23,-0.0,-0.004529158852272872,-0.0031767902935660427,1.0,-0.19975504267615873,-0.06837116137839527,0.0
2019-05-24,-0.0,-0.0030305731348605047,-0.004316656692091222,1.0,-0.19924108336622823,-0.06676174347089758,0.0
2019-05-28,-0.0,-0.003843021480199532,-0.005191896569276189,1.0,-0.19832281380433675,-0.0651659370864298,0.0
2019-05-29,-0.0,-0.0076807840747511675,-0.006309668901076579,1.0,-0.19798649197643714,-0.057561446272598,0.0
2019-05-30,-0.0,-0.006944620453681409,-0.008148523634520339,1.0,-0.19509567862121405,-0.05707768343682676,0.0
2019-05-31,-0.0,-0.0046128500823723224,-0.009694588772018755,1.0,-0.19576732986947154,-0.05719173742237993,0.0
2019-06-03,-0.0,-0.004258115057554048,-0.013418748341609492,1.0,-0.19416751955321382,-0.051691242434580446,0.0
2019-06-04,-0.0,-0.009774787875722361,-0.009559818414031182,1.0,-0.1823446845639281,-0.06284695438853834,0.0
2019-06-05,-0.0,-0.006304710950353541,-0.01660324278160833,1.0,-0.18494656066714393,-0.0480640016075757,0.0
2019-06-06,-0.0,-0.008575984731482529,-0.012518677565575521,1.0,-0.1822051455908389,-0.0523222963046672,0.0
2019-06-07,-0.0,-0.006999246041719026,-0.012905252576024127,1.0,-0.18304850464940942,-0.05364413169137974,0.0
2019-06-10,-0.0,-0.007847322493565196,-0.014790633435871682,1.0,-0.17895662000125556,-0.053964467323749134,0.0
2019-06-11,-0.0,-0.007469713137907226,-0.018693114054359427,1.0,-0.1771891281149959,-0.052062017450254225,0.0
2019-06-12,-0.0,-0.009236831867069941,-0.019088615855724703,1.0,-0.1752990047815665,-0.051379877260576544,0.0
2019-06-13,-0.0,-0.010556742490888525,-0.020108080935025766,1.0,-0.17424908885258264,-0.0518411461606133,0.0
2019-06-14,-0.0,-0.007589846695149536,-0.02349836642372456,1.0,-0.17712993214375472,-0.048366423724553916,0.0
2019-06-17,-0.0,-0.007059769364118283,-0.02332738738286059,1.0,-0.17605456875109915,-0.049744994095922423,0.0
2019-06-18,-0.0,-0.005295719502553742,-0.022475435139985192,1.0,-0.17731875964711938,-0.049819920438716477,0.0
2019-06-19,-0.0,-0.006319115323854661,-0.02270618621329522,1.0,-0.17717344968529802,-0.047593971764587885,0.0
2019-06-20,-0.0,-0.007529081075654717,-0.021282202507183996,1.0,-0.1779874766284775,-0.04804808573113651,0.0
2019-06-21,-0.0,-0.007490824996229451,-0.021705796591423257,1.0,-0.18004373837413903,-0.0476094716203308,0.0
2019-06-24,-0.0,-0.005572186863223567,-0.02206233805438857,1.0,-0.17964327941435437,-0.05053960906643858,0.0
2019-06-25,-0.0,-0.004074600399914483,-0.0227624281600161,1.0,-0.1802130362060943,-0.05054265125696391,0.0
2019-06-26,-0.0,-0.0036735566822247664,-0.021462629109162502,1.0,-0.17701007711952899,-0.05590851334180432,0.0
2019-06-27,-0.0,-0.0018132822927947215,-0.021356435892915606,1.0,-0.17627874178356462,-0.05977535447150377,0.0
2019-06-28,-0.0,-0.0005791116930204452,-0.020885789102628664,1.0,-0.1775732702185517,-0.05990029207372343,0.0
2019-07-01,-0.0,-0.0015847262574048221,-0.02016123960809468,1.0,-0.1785332478084242,-0.057440038234665265,0.0
2019-07-02,-0.0,-0.0028655455847975265,-0.020134228187919462,1.0,-0.1773119171505417,-0.056519116205414374,0.0
2019-07-03,-0.0,-0.0020111366693062837,-0.020878112548235857,1.0,-0.17778448156667548,-0.05628668753220961,0.0
2019-07-05,-0.0,-0.006331181066753762,-0.019194533075396328,1.0,-0.17589126447755196,-0.05476974097429842,0.0
2019-07-08,-0.0,-0.005027968072402741,-0.01994846332725787,1.0,-0.1766702281440513,-0.05535792847715418,0.0
2019-07-09,-0.0,-0.002650753768844221,-0.020527638190954774,1.0,-0.176356783919598,-0.05673366834170854,0.0
2019-07-10,-0.0,-0.0,-0.019301574535995677,1.0,-0.18086429837017304,-0.0564596187436384,0.0
2019-07-11,-0.0,-0.0,-0.02250157133878064,1.0,-0.18113136392206158,-0.05343808925204274,0.0
2019-07-12,-0.0,-0.0,-0.02248673923426934,1.0,-0.18043440006033337,-0.0540234797254833,0.0
2019-07-15,-0.0,-0.0,-0.024100325782065633,1.0,-0.17973358825675148,-0.05401189922139344,0.0
2019-07-16,-0.0,-0.0008681538519608953,-0.026321418236263668,1.0,-0.1790284226021968,-0.05196341171881881,0.0
2019-07-17,-0.0,-0.003938444503164597,-0.02515319668315025,1.0,-0.17900419010229887,-0.050180564468435815,0.0
2019-07-18,-0.0,-0.004322802784689235,-0.026879288245494983,1.0,-0.17695845585463318,-0.048468169594611574,0.0
2019-07-19,-0.0,-0.0038373951007158943,-0.028195417772801046,1.0,-0.17550106314716724,-0.05064103370616877,0.0
2019-07-22,-0.0,-0.002352437981180496,-0.027046746842449555,1.0,-0.1752126000100639,-0.05338902027877019,0.0
2019-07-23,-0.0,-0.0013088346337780015,-0.02787566070979109,1.0,-0.17593757865592752,-0.0533727661716587,0.0
2019-07-24,-0.0,-0.0013962966690147932,-0.029234175304417832,1.0,-0.17506541209620607,-0.05222904297071551,0.0
2019-07-25,-0.0,-0.0032850436117858803,-0.02829416873292973,1.0,-0.17347799272507583,-0.05358019408188694,0.0
2019-07-26,-0.0,-0.0065416320048400515,-0.026884973152839747,1.0,-0.17359903198971488,-0.05341702588923341,0.0
2019-07-29,-0.0,-0.005290070071333881,-0.026399848494413233,1.0,-0.17564547692696167,-0.05521116091155861,0.0
2019-07-30,-0.0,-0.002970735098919158,-0.027318121484103407,1.0,-0.17543770937361733,-0.05841602932810821,0.0
2019-07-31,-0.0,-0.0,-0.027587078829255957,1.0,-0.17680005057209683,-0.059927934761995066,0.0
2019-08-01,-0.0,-0.0013403808704888598,-0.028969929946131866,1.0,-0.1749702840090033,-0.05922966035254546,0.0
2019-08-02,-0.0,-0.0,-0.033656639135156985,1.0,-0.17203404814225456,-0.05722260109620874,0.0
2019-08-05,-0.0,-0.0,-0.03353512422751923,1.0,-0.17287173666288308,-0.054773615840585196,0.0
2019-08-06,-0.0,-0.0,-0.03497081590220196,1.0,-0.16001152333475288,-0.057554046945063754,0.0
2019-08-07,-0.0,-0.003887985998249781,-0.032754094261782725,1.0,-0.1551318914864358,-0.0583822977872234,0.0
2019-08-08,-0.0,-0.0030638404301882075,-0.0327268179828675,1.0,-0.1559182142187207,-0.05883824173075721,0.0
2019-08-09,-0.0,-0.0025735202258701253,-0.03315593533718113,1.0,-0.15509831846688155,-0.05844139619718662,0.0
2019-08-12,-0.0,-0.0023601103882319153,-0.03512693397934591,1.0,-0.1545684993943632,-0.05666762403066894,0.0
2019-08-13,-0.0,-0.0,-0.03495080165825883,1.0,-0.15529943559262774,-0.05842615253983317,0.0
2019-08-14,-0.0,-0.0,-0.03522180385507319,1.0,-0.15331770690472035,-0.058250006233947584,0.0
2019-08-15,-0.0,-0.005026929982046679,-0.03939825419426732,1.0,-0.1473781960007429,-0.04634433232216926,0.0
2019-08-16,-0.0,-0.0032825467608076303,-0.04023287501548371,1.0,-0.14803666542796978,-0.04714480366654279,0.0
2019-08-19,-0.0,-0.0,-0.04055624227441285,1.0,-0.14928306551297899,-0.04625463535228677,0.0
2019-08-20,-0.0,-0.0,-0.042614372632020635,1.0,-0.14686100038257907,-0.04465068062051858,0.0
2019-08-21,-0.0,-0.0008997350095519812,-0.050298884575090894,1.0,-0.1415911752018241,-0.03973624206569298,0.0
2019-08-22,-0.0,-0.0009368258859784284,-0.05031741140215717,1.0,-0.1415839753466872,-0.03983975346687211,0.0
2019-08-23,-0.0,-0.0017496950355483816,-0.04995256108530379,1.0,-0.14163904530724397,-0.03882597927473909,0.0
2019-08-26,-0.0,-0.0,-0.051644055541257644,1.0,-0.13915952792382072,-0.03463362623625869,0.0
2019-08-27,-0.0,-0.0,-0.051077638990938035,1.0,-0.138243938280676,-0.03526818515797208,0.0
2019-08-28,-0.0,-0.0,-0.05197253265113774,1.0,-0.1383894145439857,-0.03367320709450775,0.0
2019-08-29,-0.0,-0.0,-0.05225406073662436,1.0,-0.13856077946558626,-0.03322031408742059,0.0
2019-08-30,-0.0,-0.0,-0.053293566879759446,1.0,-0.13587414895307476,-0.033161799757978755,0.0
2019-09-03,-0.0,-0.0,-0.05108095873147933,1.0,-0.13382599439638826,-0.038576829432420204,0.0
2019-09-04,-0.0,-0.0,-0.05564045822992188,1.0,-0.12785935226730893,-0.03909870037778294,0.0
2019-09-05,-0.0,-0.0,-0.0492252594649905,1.0,-0.1331189397261609,-0.035801296106807,0.0
2019-09-06,-0.0,-0.0,-0.05323984055998445,1.0,-0.13947355629010305,-0.022542776589539182,0.0
2019-09-09,-0.0,-0.0,-0.05345820275490125,1.0,-0.13926341617472002,-0.021961470252411144,0.0
2019-09-10,-0.0,-0.0,-0.0740668999164659,1.0,-0.13370298180409437,-0.002857108267454389,0.0
