Date,IWF,IWM,MTUM,SPY,UBOT,VLUE,VXX
2019-01-22,-0.23104410943606923,-1.0769960915689558,-0.4150753768844221,-1.5435510887772192,1.0,-1.316750418760469,0.0
2019-01-23,-0.23476158344579398,-1.0903058929374718,-0.3857399910031489,-1.570400359874044,1.0,-1.3417678812415654,0.0
2019-01-24,-0.23525442788867024,-1.0897385437166152,-0.3865054821478774,-1.5699746977790274,1.0,-1.3412426201855496,0.0
2019-01-25,-0.2468612147947065,-1.1107340798552199,-0.3467367944802624,-1.5640764619386944,1.0,-1.387060287297817,0.0
2019-01-28,-0.253048953429009,-1.1221283113052356,-0.33076181292189005,-1.5707640819104882,1.0,-1.3957683362641102,0.0
2019-01-29,-0.25404760552178607,-1.120774867920241,-0.3290916321081634,-1.5821166846560248,1.0,-1.394819064932114,0.0
2019-01-30,-0.26476613178559233,-1.1238192784795722,-0.33008990554227835,-1.583077273244566,1.0,-1.3884147035393193,0.0
2019-01-31,-0.2560996416993687,-1.1264289370414606,-0.326906671216516,-1.582949439799807,1.0,-1.3949837911619178,0.0
2019-02-01,-0.2550625711035267,-1.126734926052332,-0.325938566552901,-1.5850967007963594,1.0,-1.3954493742889647,0.0
2019-02-04,-0.2545651060924967,-1.1266283633881335,-0.3269810569429433,-1.5838216053245349,1.0,-1.3966095909892486,0.0
2019-02-05,-0.2505118289353958,-1.12323703366697,-0.3314945404913558,-1.5823475887170155,1.0,-1.3993971792538673,0.0
2019-02-06,-0.27179487179487183,-1.1195441595441595,-0.31538461538461543,-1.5954985754985755,1.0,-1.3957264957264959,0.0
2019-02-07,-0.26485007410785544,-1.1178314901379547,-0.3205449777676434,-1.5910386500969105,1.0,-1.406339071941626,0.0
2019-02-08,-0.25641901508682036,-1.1202391118701964,-0.33077142043837177,-1.591801878736123,1.0,-1.393965271847424,0.0
2019-02-11,-0.255047336603171,-1.118740732291548,-0.32063419641838714,-1.5917645716892894,1.0,-1.4170183643207481,0.0
2019-02-12,-0.2531378366042903,-1.1257987220447285,-0.31926061159288,-1.5903126426289367,1.0,-1.4166476494751257,0.0
2019-02-13,-0.2554664512779092,-1.1396180695782612,-0.29100559626146655,-1.6300698090347892,1.0,-1.4531817919575376,0.0
2019-02-14,-0.2562489176239681,-1.1394677596259308,-0.28770998095018185,-1.630548981123362,1.0,-1.4586388039023266,0.0
2019-02-15,-0.2560757374588697,-1.1391791260174335,-0.28759452750678294,-1.6309530681752584,1.0,-1.4588697107891244,0.0
2019-02-19,-0.26818024662901924,-1.127866774230725,-0.2861588106488418,-1.6272905382044485,1.0,-1.4528638930505937,0.0
2019-02-20,-0.26539437269372695,-1.129381918819188,-0.2856319188191882,-1.6275369003690034,1.0,-1.4577375461254611,0.0
2019-02-21,-0.26460580194936273,-1.1321298806159525,-0.28392640867408736,-1.6284099429032817,1.0,-1.458273256819886,0.0
2019-02-22,-0.2584735992621628,-1.131542540926908,-0.29536545999538855,-1.626527553608485,1.0,-1.4524440857735763,0.0
2019-02-25,-0.255863539445629,-1.1295453235751742,-0.2964328934478188,-1.627153806258284,1.0,-1.453696767129603,0.0
2019-02-26,-0.2635139041452275,-1.128924090882812,-0.277678210094236,-1.6378562756547377,1.0,-1.473376886165231,0.0
2019-02-27,-0.2639033414267546,-1.1273557636721008,-0.27812463868655335,-1.6381084518441438,1.0,-1.4735229506301308,0.0
2019-02-28,-0.2594478847155507,-1.1210139475664103,-0.28161351930088546,-1.63637942010533,1.0,-1.4889171827073326,0.0
2019-03-01,-0.26508194815761943,-1.128211089154946,-0.25281878414506564,-1.6462861792398003,1.0,-1.5195861908636525,0.0
2019-03-04,-0.2655268667131891,-1.1321237497092347,-0.24965108164689465,-1.6501511979530123,1.0,-1.517852989067225,0.0
2019-03-05,-0.27592226230652855,-1.118352147096474,-0.2350750610962411,-1.6768881647852902,1.0,-1.5124519958105433,0.0
2019-03-06,-0.27721217057420444,-1.1164698353598232,-0.23625574495316773,-1.677584501716214,1.0,-1.510093664552912,0.0
2019-03-07,-0.2896615777558484,-1.0776107273466071,-0.24624136529865906,-1.6947233993150286,1.0,-1.4966622162883845,0.0
2019-03-08,-0.29464962949997087,-1.0840189042534571,-0.2232919073458195,-1.7215706867378495,1.0,-1.511115000875197,0.0
2019-03-11,-0.294707975961258,-1.0840189042534571,-0.22340860026839374,-1.7215123402765622,1.0,-1.5109983079526226,0.0
2019-03-12,-0.28968693522998895,-1.0809187897160846,-0.22503352183291556,-1.723663499096368,1.0,-1.5105812394333353,0.0
2019-03-13,-0.28712351155731963,-1.0768736866682231,-0.22700210133084286,-1.7320219472332476,1.0,-1.514008872285781,0.0
2019-03-14,-0.2868479402497374,-1.078072120434123,-0.22803127552806626,-1.7292566227097679,1.0,-1.5127202707433771,0.0
2019-03-15,-0.2877064006068032,-1.0776591399731608,-0.22883482116809617,-1.7282221833245817,1.0,-1.5121652371783654,0.0
2019-03-18,-0.28841442072103607,-1.078345583945864,-0.22861976432154943,-1.7274530393186327,1.0,-1.5107922062769805,0.0
2019-03-19,-0.28984999708165526,-1.081480184439386,-0.22424560789120412,-1.7281270063619913,1.0,-1.5130450008755034,0.0
2019-03-20,-0.2936368943374197,-1.0720957384705196,-0.2276123759486281,-1.72656158785756,1.0,-1.5178050204319906,0.0
2019-03-21,-0.3282015395381386,-1.061406578026592,-0.22358292512246328,-1.7481922090039654,1.0,-1.4702589223233031,0.0
2019-03-22,-0.3153179358892315,-1.0585258013846066,-0.2371865728081913,-1.7542032695328411,1.0,-1.45244051428239,0.0
2019-03-25,-0.285590728247708,-0.943089430894309,-0.3388110476849449,-1.751196448134694,1.0,-1.447385112148994,0.0
2019-03-26,-0.28606850420943375,-0.9413562449544459,-0.3384269403759659,-1.7510091108292007,1.0,-1.4494867950640065,0.0
2019-03-27,-0.28788839568801516,-0.9393555081570301,-0.3378105724332737,-1.751369112814896,1.0,-1.44820430045541,0.0
2019-03-28,-0.2867765736684344,-0.9395319345169472,-0.3375028821766198,-1.752248097763431,1.0,-1.4482361079086927,0.0
2019-03-29,-0.2879303385041232,-0.944928204832478,-0.3342944466870423,-1.7536474251773253,1.0,-1.4458797070526497,0.0
2019-04-01,-0.2828655408910149,-0.9511267362111695,-0.3365800242060976,-1.7552878796611147,1.0,-1.4374963979021382,0.0
2019-04-02,-0.28170556035724575,-0.9511956208585421,-0.3386343993085566,-1.7552866609046385,1.0,-1.435148372227024,0.0
2019-04-03,-0.3059834977785471,-0.9478391321908719,-0.3228319196814956,-1.7748543073105996,1.0,-1.4184986440482374,0.0
2019-04-04,-0.3131084840055633,-0.9589128419100603,-0.30175011590171535,-1.7699930458970792,1.0,-1.4513212795549375,0.0
2019-04-05,-0.32311525757663556,-0.9527148403546387,-0.3077012226922408,-1.7650808367618935,1.0,-1.4461957466535318,0.0
2019-04-08,-0.3233862556495538,-0.9538185189477344,-0.30038243133619186,-1.7649785606675163,1.0,-1.4518484181249276,0.0
2019-04-09,-0.3557011947569888,-0.9286045702354716,-0.3098828442176082,-1.7739821366430808,1.0,-1.4316204616633803,0.0
2019-04-10,-0.3555863023175372,-0.8766286175487144,-0.33396748529920445,-1.75337253545486,1.0,-1.4455205811138014,0.0
2019-04-11,-0.3642968344577063,-0.8691691172230872,-0.3395029694977801,-1.754483076745661,1.0,-1.4385631090353457,0.0
2019-04-12,-0.3653901526058163,-0.8640944428448027,-0.3444860351281313,-1.7532968615030233,1.0,-1.4314425568672617,0.0
2019-04-15,-0.35743134087237477,-0.8671243941841681,-0.33989153011770135,-1.767712900992384,1.0,-1.437514424186476,0.0
2019-04-16,-0.3685847589424573,-0.8698807672369103,-0.3564886815275618,-1.7462703761304073,1.0,-1.418869880767237,0.0
2019-04-17,-0.36464407366780205,-0.8449858553201316,-0.34732405750245365,-1.762600311760291,1.0,-1.4537844235321284,0.0
2019-04-18,-0.37494942488873473,-0.8298942257672968,-0.31992370383214846,-1.7705912953008496,1.0,-1.4847118663661059,0.0
2019-04-22,-0.38600556070435593,-0.8328313253012049,-0.3075185356811863,-1.7764712696941616,1.0,-1.4896316033364227,0.0
2019-04-23,-0.3816338354577057,-0.832502896871379,-0.3071842410196987,-1.7754924681344149,1.0,-1.4969293163383546,0.0
2019-04-24,-0.3763820549927641,-0.7950795947901592,-0.3145586107091172,-1.7832127351664255,1.0,-1.519536903039074,0.0
2019-04-25,-0.3761985007844733,-0.7629728630367831,-0.314719042361555,-1.807949328839561,1.0,-1.5490150502643965,0.0
2019-04-26,-0.37657049790600283,-0.7604699860400186,-0.3095044206607725,-1.8129362494183343,1.0,-1.5572359236854352,0.0
2019-04-29,-0.37726083163710383,-0.7571387031113697,-0.30817097993602793,-1.8125617912183776,1.0,-1.5605699331200933,0.0
2019-04-30,-0.37672308497644386,-0.7619961612284069,-0.30588030012214273,-1.8134124352934333,1.0,-1.558250450764846,0.0
2019-05-01,-0.3472544022242818,-0.7779772937905469,-0.331614921223355,-1.7694624652455977,1.0,-1.5660912882298426,0.0
2019-05-02,-0.3445300283778306,-0.7832281230092084,-0.32576591185498355,-1.75282330456941,1.0,-1.5851045346614931,0.0
2019-05-03,-0.3440088029188626,-0.783170209069323,-0.32640296519372214,-1.7529391324491805,1.0,-1.584872878901952,0.0
2019-05-06,-0.33590129749768305,-0.769983781278962,-0.32698100092678406,-1.7567191844300278,1.0,-1.6027571825764597,0.0
2019-05-07,-0.33906277219673653,-0.7571569595261599,-0.3162998664421346,-1.777364845247082,1.0,-1.6168631322222868,0.0
2019-05-08,-0.36625370790437967,-0.7776420636305474,-0.3203629384051649,-1.7529808643052405,1.0,-1.5990810213458966,0.0
2019-05-09,-0.3749927338254956,-0.7752136255304308,-0.32180433645294426,-1.7525431610765565,1.0,-1.588385746672092,0.0
2019-05-10,-0.38136429608127725,-0.7780551523947751,-0.32150943396226417,-1.7371262699564587,1.0,-1.587460087082729,0.0
2019-05-13,-0.38378033205619416,-0.7780099849065366,-0.31934285382561245,-1.7351097178683386,1.0,-1.5889353303146407,0.0
2019-05-14,-0.39255214082379597,-0.772148957183524,-0.33602509731017255,-1.719107651193865,1.0,-1.5896705978039851,0.0
2019-05-15,-0.371320314777033,-0.790614981055086,-0.3383270183619936,-1.7389682308364907,1.0,-1.5899737685805886,0.0
2019-05-16,-0.35578493118731047,-0.7956613016095172,-0.3538021926755307,-1.7366456729647775,1.0,-1.5896897597387452,0.0
2019-05-17,-0.35195237261425316,-0.7840424910990486,-0.3675947002859977,-1.722407050720831,1.0,-1.6106928150353117,0.0
2019-05-20,-0.3504028961812449,-0.7858227256802522,-0.3641247226439332,-1.7264977227607148,1.0,-1.612227023239519,0.0
2019-05-21,-0.3763718528082634,-0.7864898174775514,-0.3366981630377369,-1.7472269499383764,1.0,-1.622160924936909,0.0
2019-05-22,-0.3660180518110421,-0.7704255069745635,-0.35810573203610363,-1.7464541085453056,1.0,-1.6199156019224008,0.0
2019-05-23,-0.3658622305529522,-0.7672211808809747,-0.3684981255857544,-1.7484184629803183,1.0,-1.6074859418931584,0.0
2019-05-24,-0.36056338028169016,-0.7751173708920188,-0.3561032863849765,-1.7667840375586854,1.0,-1.609917840375587,0.0
2019-05-28,-0.3493424142790042,-0.7913926726162517,-0.36008689525598875,-1.7672029121653356,1.0,-1.6032761860028182,0.0
2019-05-29,-0.3648830803492938,-0.7991560686866319,-0.35574049112113926,-1.7617652229971281,1.0,-1.579089257457657,0.0
2019-05-30,-0.3641422128507,-0.7949979499794998,-0.3574650032214608,-1.7575118608328941,1.0,-1.5830258302583027,0.0
2019-05-31,-0.3773551681634091,-0.7860538827258321,-0.3795856077947996,-1.7693255854904033,1.0,-1.5571990373892117,0.0
2019-06-03,-0.38023058465500087,-0.7915959501375315,-0.37677766723239897,-1.7634458945397085,1.0,-1.5402937906010417,0.0
2019-06-04,-0.4120635291369847,-0.8022305266845733,-0.37953988088286816,-1.7498540231227375,1.0,-1.4953287399275954,0.0
2019-06-05,-0.4110607644940166,-0.8114325548971768,-0.3834088532589753,-1.742767514813524,1.0,-1.4605553619147205,0.0
2019-06-06,-0.41533194057567313,-0.8062906220984216,-0.3675719591457753,-1.7410051067780872,1.0,-1.4729572887650881,0.0
2019-06-07,-0.41085316308763786,-0.828786999419617,-0.37109692396982,-1.726523505513639,1.0,-1.4665699361578644,0.0
2019-06-10,-0.41463414634146345,-0.8292682926829269,-0.38257839721254355,-1.7183507549361208,1.0,-1.4624274099883856,0.0
2019-06-11,-0.41689389104832625,-0.8277542495793931,-0.36636305621627896,-1.7246040494285548,1.0,-1.465858328015316,0.0
2019-06-12,-0.4241405298857905,-0.8099020233056988,-0.3516725607281581,-1.729433590353064,1.0,-1.4822888283378748,0.0
2019-06-13,-0.43515615929409035,-0.7998374550098689,-0.34169278996865204,-1.7276790897480552,1.0,-1.500812724950656,0.0
2019-06-14,-0.43804770471824045,-0.7884046195809878,-0.3545354303290581,-1.7346642678892694,1.0,-1.4877836457547442,0.0
2019-06-17,-0.43926643839591434,-0.7790029597817886,-0.35441936045499395,-1.7461551854216237,1.0,-1.4847077940920435,0.0
2019-06-18,-0.43283929090380696,-0.7650682941005521,-0.3714617843650101,-1.740947399011915,1.0,-1.502005231037489,0.0
2019-06-19,-0.44523809523809527,-0.7383275261324043,-0.38315911730545876,-1.7317653890824622,1.0,-1.508652729384437,0.0
2019-06-20,-0.4506592321542662,-0.7654062844862637,-0.379102050299123,-1.7105767555323228,1.0,-1.5024684904454901,0.0
2019-06-21,-0.4544133038725433,-0.763984184207466,-0.38021863007326434,-1.7151412954994767,1.0,-1.5008721944412142,0.0
2019-06-24,-0.4498195366166027,-0.7590522761671907,-0.38578414250785886,-1.7133542903714056,1.0,-1.5133310047735478,0.0
2019-06-25,-0.445335658238884,-0.7571054925893634,-0.39424585876198776,-1.708979947689625,1.0,-1.506655042138913,0.0
2019-06-26,-0.44352872896111434,-0.7607661056297156,-0.3955310504933256,-1.698200812536274,1.0,-1.5058038305281485,0.0
2019-06-27,-0.4494975895916827,-0.7526282162978452,-0.40285764070395547,-1.6954173200906082,1.0,-1.5078120462333742,0.0
2019-06-28,-0.44372093023255815,-0.7697674418604651,-0.4001162790697675,-1.690872093023256,1.0,-1.5094767441860468,0.0
2019-07-01,-0.4532512057644256,-0.7659945377418792,-0.39682724155964905,-1.6914986344354699,1.0,-1.503283165785345,0.0
2019-07-02,-0.47511600928074244,-0.7643271461716937,-0.39350348027842225,-1.680568445475638,1.0,-1.4869489559164735,0.0
2019-07-03,-0.4738979118329466,-0.7694315545243618,-0.39054524361948956,-1.6781902552204178,1.0,-1.4884570765661254,0.0
2019-07-05,-0.4755913729128015,-0.7505797773654916,-0.3926252319109462,-1.6807745825602969,1.0,-1.4981447124304268,0.0
2019-07-08,-0.4730507587650445,-0.7363800220943079,-0.4050235478806907,-1.6965521251235536,1.0,-1.5032850747136461,0.0
2019-07-09,-0.46517167257305525,-0.7337477487945158,-0.40748271655144364,-1.6958113054087027,1.0,-1.5074071922384242,0.0
2019-07-10,-0.42152911628993633,-0.7575492085742656,-0.4190759885520705,-1.7070848665381693,1.0,-1.5355411482974126,0.0
2019-07-11,-0.4141873760354684,-0.7644382219110956,-0.41372068603430173,-1.7029518142573796,1.0,-1.5382685800956715,0.0
2019-07-12,-0.4712830957230143,-0.7508874018038987,-0.3974978178644166,-1.696712249054408,1.0,-1.5025894675589178,0.0
2019-07-15,-0.47223029950567025,-0.8029659784821169,-0.44222157603954637,-1.6760104681593488,1.0,-1.4221576039546382,0.0
2019-07-16,-0.46035434214347953,-0.800697066511763,-0.42323555039209987,-1.6794074934650014,1.0,-1.4453093232645948,0.0
2019-07-17,-0.4672245467224546,-0.8115992561599256,-0.4157368665736867,-1.6797419804741978,1.0,-1.4370060437006043,0.0
2019-07-18,-0.4750334244027205,-0.8131721211416613,-0.42486775562401913,-1.6764517816659885,1.0,-1.4233563913270941,0.0
2019-07-19,-0.5086211901306241,-0.8143396226415095,-0.4239767779390421,-1.6483599419448478,1.0,-1.4102177068214805,0.0
2019-07-22,-0.5018012783265543,-0.7983149331783848,-0.4116211504938989,-1.6515398024404415,1.0,-1.4472980825101684,0.0
2019-07-23,-0.5099633997559984,-0.801371056759426,-0.41422180909777495,-1.6464881194446057,1.0,-1.437460059257538,0.0
2019-07-24,-0.5083376910115623,-0.8003021323572134,-0.4156644006739876,-1.6478995990936027,1.0,-1.4380919179594445,0.0
2019-07-25,-0.5208876528188191,-0.7827220580566661,-0.4129439712613709,-1.6605249435077352,1.0,-1.4169998261776464,0.0
2019-07-26,-0.5196220508956002,-0.7782157556083706,-0.4052518694568431,-1.6692945336502232,1.0,-1.4243811952930265,0.0
2019-07-29,-0.5001159823706796,-0.7549292507538853,-0.42205984690327064,-1.6659707724425885,1.0,-1.4561006726977497,0.0
2019-07-30,-0.5092436974789916,-0.7576354679802956,-0.4191828455520139,-1.659461025789626,1.0,-1.4498406259055345,0.0
2019-07-31,-0.504116896671692,-0.7653368897135567,-0.42032935173373537,-1.6575437782674243,1.0,-1.451119100081178,0.0
2019-08-01,-0.515962984384037,-0.7732793522267207,-0.4014459224985541,-1.6540196645459804,1.0,-1.438982070561018,0.0
2019-08-02,-0.4908310120705664,-0.7789577530176415,-0.39240947075208915,-1.6728180129990715,1.0,-1.4680826369545033,0.0
2019-08-05,-0.4886112725159791,-0.7798954096455549,-0.39279488669378265,-1.6755955839628123,1.0,-1.4736199883788494,0.0
2019-08-06,-0.4956582146578673,-0.7845895565589904,-0.4029755702211416,-1.638300335764733,1.0,-1.4675234456408475,0.0
2019-08-07,-0.49457939590700906,-0.7764508087425357,-0.4070380891645892,-1.6513421067887992,1.0,-1.4680851063829787,0.0
2019-08-08,-0.49968158397498985,-0.7623458576969837,-0.39147802929427433,-1.6544896659526427,1.0,-1.4813871359925896,0.0
2019-08-09,-0.4938228841935111,-0.7509525458953931,-0.3884078051033368,-1.6455374668052187,1.0,-1.4942847246276412,0.0
2019-08-12,-0.4887975453019163,-0.7543565101603659,-0.386267585248654,-1.6493371157297516,1.0,-1.5106235164707926,0.0
2019-08-13,-0.4926758938869666,-0.7660322952710497,-0.3788350634371396,-1.6385813148788928,1.0,-1.4908304498269898,0.0
2019-08-14,-0.49685679681642547,-0.7603668031605053,-0.3735509544956456,-1.6501528346502106,1.0,-1.4864179018397834,0.0
2019-08-15,-0.510549488249757,-0.7777460117788325,-0.38046772256847167,-1.6153010463720052,1.0,-1.4337583623992223,0.0
2019-08-16,-0.5094069880482645,-0.7745753988677303,-0.3832561331274661,-1.6150854920798308,1.0,-1.4362669411562876,0.0
2019-08-19,-0.51569813905697,-0.7626441374586139,-0.3823495832857632,-1.6169654070099326,1.0,-1.430756935723256,0.0
2019-08-20,-0.5134827625440893,-0.7613494140402777,-0.40755489816816476,-1.5929002161793153,1.0,-1.4135851632722722,0.0
2019-08-21,-0.5204156965188256,-0.7722187517746606,-0.3818501902436254,-1.5989550797887442,1.0,-1.4054744732807087,0.0
2019-08-22,-0.5221957311534968,-0.7745799273387828,-0.3748297002724796,-1.5972979109900092,1.0,-1.4077543142597637,0.0
2019-08-23,-0.5266171551675265,-0.7815068881455866,-0.37099608821361757,-1.5930041385566076,1.0,-1.3971313566528716,0.0
2019-08-26,-0.5370443405262268,-0.7665783987830299,-0.3653726970533551,-1.5820046199785902,1.0,-1.3831201757845513,0.0
2019-08-27,-0.5499352951105609,-0.76042311371181,-0.36189725988859506,-1.5737917065211275,1.0,-1.3804647499015361,0.0
2019-08-28,-0.5530933633295837,-0.7451631046119235,-0.37154105736782894,-1.5791338582677166,1.0,-1.3753655793025872,0.0
2019-08-29,-0.5739501939400753,-0.728764967114509,-0.3799539040980381,-1.5846871662263196,1.0,-1.3540952273877116,0.0
2019-08-30,-0.6044717719396311,-0.7036333147009501,-0.36321967579653436,-1.5814980435997765,1.0,-1.3367803242034657,0.0
2019-09-03,-0.613074600156582,-0.7104350743764678,-0.3820601722402416,-1.5466950005592215,1.0,-1.340006710658763,0.0
2019-09-04,-0.6137418236708224,-0.7113546150835802,-0.3749091518980265,-1.5516296751830938,1.0,-1.3390730698272488,0.0
2019-09-05,-0.61672065229532,-0.719256115268625,-0.3766893778621691,-1.5471908857366248,1.0,-1.3248631743549648,0.0
2019-09-06,-0.6186853146853146,-0.7260419580419581,-0.36279720279720284,-1.549874125874126,1.0,-1.336951048951049,0.0
2019-09-09,-0.6226436202942328,-0.7244504111428091,-0.3595681602058511,-1.5465682161436483,1.0,-1.3406052469653744,0.0
2019-09-10,-0.6147302440116409,-0.7300761137228565,-0.34693306469666446,-1.549921647638236,1.0,-1.354936198791135,0.0
2019-09-11,-0.6082110451439453,-0.746387364176095,-0.32250476083790747,-1.5467682312086928,1.0,-1.3771703819872296,0.0
2019-09-12,-0.6001680201624195,-0.7576589190702886,-0.32164659759171105,-1.5479697563707648,1.0,-1.3732287874544946,0.0
2019-09-13,-0.6058480188573353,-0.7479515097092827,-0.3467841508586822,-1.5591536648333146,1.0,-1.3525648220900213,0.0
2019-09-16,-0.6069364161849711,-0.7474605757898872,-0.34446377462259387,-1.560356922386217,1.0,-1.352825635557551,0.0
2019-09-17,-0.6066225907664725,-0.7859704168534289,-0.334323173464814,-1.5461116091438816,1.0,-1.3298969072164948,0.0
2019-09-18,-0.6029255170094715,-0.789777503782996,-0.3247211791739057,-1.5486185058566384,1.0,-1.3383960096396346,0.0
2019-09-19,-0.5922194234536804,-0.80565351245452,-0.3375314861460957,-1.518164007836552,1.0,-1.3439686537923314,0.0
2019-09-20,-0.5938776652302872,-0.8062566455873301,-0.3400302199339639,-1.512507694890593,1.0,-1.3436118417370866,0.0
2019-09-23,-0.6031248249986,-0.8019264154113233,-0.3342106736853895,-1.5195721565772524,1.0,-1.3412107296858373,0.0
2019-09-24,-0.5991495076096688,-0.7985675917636528,-0.31328334825425247,-1.5335720680393912,1.0,-1.350772157564906,0.0
2019-09-25,-0.5996985597856426,-0.7819582449480854,-0.3228201406721,-1.5423690967958021,1.0,-1.33543597186558,0.0
2019-09-26,-0.5747486033519553,-0.759217877094972,-0.30893854748603355,-1.6022346368715084,1.0,-1.3415083798882683,0.0
2019-09-27,-0.5392437777403224,-0.7326254283948536,-0.3359739311197258,-1.642564188999382,1.0,-1.3678858362829371,0.0
2019-09-30,-0.5315972611965428,-0.7421708384779436,-0.3251206644965765,-1.6470423167583343,1.0,-1.366371085419239,0.0
2019-10-01,-0.5389457120377655,-0.719736989996628,-0.337698100483309,-1.645723277509273,1.0,-1.377767786894459,0.0
2019-10-02,-0.5664999719053774,-0.7023093779850538,-0.34404674945215485,-1.6508962184637863,1.0,-1.355172220037085,0.0
2019-10-03,-0.5640159828915527,-0.6898531149755192,-0.341268501322528,-1.665766222072148,1.0,-1.3669311722663067,0.0
2019-10-04,-0.5688639551192146,-0.6837587657784011,-0.33262272089761574,-1.6595231416549792,1.0,-1.3653856942496494,0.0
2019-10-07,-0.5684923835125448,-0.6892361111111112,-0.3208445340501792,-1.6538978494623657,1.0,-1.3679435483870968,0.0
2019-10-08,-0.5666685333482667,-0.691829534636277,-0.3116424931399451,-1.6613092904743236,1.0,-1.3686509492075936,0.0
2019-10-09,-0.5780508237922368,-0.6846690868472495,-0.28952806478637255,-1.665400726054175,1.0,-1.3673834124546216,0.0
2019-10-10,-0.568167866510408,-0.680339304648697,-0.27317372621240027,-1.6918354818907306,1.0,-1.367152184831743,0.0
2019-10-11,-0.5764851068603802,-0.7087002860829079,-0.36136197902058675,-1.6105345823750488,1.0,-1.3524429236551299,0.0
2019-10-14,-0.5792494232825072,-0.706352332189276,-0.37140606538007087,-1.6117706633657796,1.0,-1.3577336409159961,0.0
2019-10-15,-0.5580337078651686,-0.7071348314606742,-0.3608988764044944,-1.6164606741573033,1.0,-1.3755056179775282,0.0
2019-10-16,-0.5871431757359501,-0.6808095450490633,-0.3341882247992864,-1.6020851917930419,1.0,-1.3712087421944692,0.0
2019-10-17,-0.5573199070487993,-0.7370255615801703,-0.2758105566006418,-1.620947216996791,1.0,-1.3417063184685183,0.0
2019-10-18,-0.5305500110889333,-0.7755599911288534,-0.3140940341539144,-1.5803947660235087,1.0,-1.343812375249501,0.0
2019-10-21,-0.5885682879912064,-0.6282495190986535,-0.28958505083814234,-1.5181643308601263,1.0,-1.4714482000549602,0.0
2019-10-22,-0.5714913968445935,-0.6099169919190809,-0.30339178714749054,-1.5276235501071962,1.0,-1.484800175911165,0.0
2019-10-23,-0.5894516856404334,-0.6041907276027059,-0.29824561403508776,-1.5372050816696914,1.0,-1.4705494142880715,0.0
2019-10-24,-0.6090034288242451,-0.5909744497290123,-0.33762858090919146,-1.5323526158610772,1.0,-1.460457913947572,0.0
