Date,DJCO,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-11-16,1.0,-0.16235204759794925,-0.6697892271662763,-0.0,-0.7044433191974177,-0.6281726691562758,0.0
2018-11-19,1.0,-0.16906817316237144,-0.6709724514409038,-0.0,-0.7041068934873682,-0.62964961279675,0.0
2018-11-20,1.0,-0.11616289363854812,-0.6645377513595548,-0.0,-0.7171493613254079,-0.6639370178323005,0.0
2018-11-21,1.0,-0.12259336943931379,-0.6572645023948909,-0.0,-0.7150549416147512,-0.6356635256550731,0.0
2018-11-23,1.0,-0.12369490465770552,-0.6477336667708659,-0.0,-0.7183494842138168,-0.6361988121287903,0.0
2018-11-26,1.0,-0.12374550570579958,-0.6474910114115991,-0.0,-0.7187118962013443,-0.6365483820540878,0.0
2018-11-27,1.0,-0.11318229912242483,-0.6523308645048858,-0.0,-0.7146635961909503,-0.6317918715379349,0.0
2018-11-28,1.0,-0.11569733030123672,-0.6447151179090994,-0.0,-0.7196660540170088,-0.6351204012336064,0.0
2018-11-29,1.0,-0.07670682730923696,-0.6368242199567501,-0.0,-0.7253629904232315,-0.6503861600247143,0.0
2018-11-30,1.0,-0.07662610414478967,-0.6369448390882698,-0.0,-0.7262029773302859,-0.6487429736240656,0.0
2018-12-03,1.0,-0.07599703667119397,-0.6367761452031114,-0.0,-0.7257686134090627,-0.64825904432646,0.0
2018-12-04,1.0,-0.06785659332204955,-0.6404062163409755,-0.0,-0.7224188336667179,-0.646745653177412,0.0
2018-12-06,1.0,-0.06163706609961365,-0.573632034502381,-0.0,-0.7360208451885351,-0.6237084069603761,0.0
2018-12-07,1.0,-0.06612337837432962,-0.5733888605926236,-0.0,-0.7364352697965665,-0.6201575935524463,0.0
2018-12-10,1.0,-0.038965272016119476,-0.5781379637311841,-0.0,-0.7406068507763423,-0.6053988384496859,0.0
2018-12-11,1.0,-0.022454821971730182,-0.5900876722132761,-0.0,-0.7425299695831096,-0.6269756068467823,0.0
2018-12-12,1.0,-0.022872308701616266,-0.5899982107711575,-0.0,-0.7424405081409912,-0.6267370430011331,0.0
2018-12-13,1.0,-0.02318443245820544,-0.5884614238459934,-0.0,-0.7426468397055755,-0.6257114759960664,0.0
2018-12-14,1.0,-0.019696470799533034,-0.6047534947765438,-0.0,-0.7396952734456851,-0.6292393809680606,0.0
2018-12-17,1.0,-0.0019381578555028773,-0.6050034290485136,-0.0,-0.7277633658347497,-0.6470763634195068,0.0
2018-12-18,1.0,-0.0,-0.595675355450237,-0.0,-0.7216232227488152,-0.6447867298578199,0.0
2018-12-19,1.0,-0.006607732833288687,-0.598237937911123,-0.0,-0.7234872161204869,-0.6481233443462214,0.0
2018-12-20,1.0,-0.005947097461388248,-0.5862772945144683,-0.0,-0.7246286762530327,-0.641931475235221,0.0
2018-12-21,1.0,-0.0,-0.5913569321533924,-0.0,-0.7351032448377581,-0.6232153392330383,0.0
2018-12-24,1.0,-0.0,-0.5628243849514706,-0.0,-0.7243351024836524,-0.6451045362578073,0.0
2018-12-26,1.0,-0.0,-0.5646153846153846,-0.0,-0.7051959361393324,-0.6329753265602323,0.0
2018-12-27,1.0,-0.0,-0.5241508171119416,-0.0,-0.6251045791734061,-0.6395225612136761,0.0
2018-12-28,1.0,-0.0,-0.5239984354919819,-0.0,-0.6275074034754429,-0.6422584790747053,0.0
2018-12-31,1.0,-0.0,-0.5275152396398413,-0.0,-0.627090207482803,-0.6416587439181254,0.0
2019-01-02,1.0,-0.0,-0.5264966337961281,-0.0,-0.6241584490320418,-0.6428471659636282,0.0
2019-01-03,1.0,-0.0,-0.5281672403660482,-0.0,-0.6206307894663197,-0.6497355385777852,0.0
2019-01-04,1.0,-0.0,-0.5278741744094929,-0.0,-0.6208720474644576,-0.6498656666293517,0.0
2019-01-07,1.0,-0.0,-0.4981895984200132,-0.0,-0.614192451174018,-0.6306506473557165,0.0
2019-01-08,1.0,-0.0,-0.4825082869901104,-0.0,-0.6279483878037422,-0.6290441881489192,0.0
2019-01-09,1.0,-0.0,-0.4661886376172091,-0.0,-0.6378929950358523,-0.6537782680639823,0.0
2019-01-10,1.0,-0.0,-0.46303705952151,-0.0,-0.643478020916692,-0.6529153674218383,0.0
2019-01-11,1.0,-0.0,-0.4642837473150851,-0.0,-0.640937379523049,-0.6485377540342567,0.0
2019-01-14,1.0,-0.0,-0.46903069377858597,-0.0,-0.6496666115611396,-0.6366066016421448,0.0
2019-01-15,1.0,-0.0,-0.46534162858558603,-0.0,-0.6504156802290371,-0.6370918901062599,0.0
2019-01-16,1.0,-0.0,-0.4648550425373751,-0.0,-0.6374273836072796,-0.6509457338729661,0.0
2019-01-17,1.0,-0.0,-0.45407464240697104,-0.0,-0.6351181016057434,-0.6509837233517839,0.0
2019-01-18,1.0,-0.0,-0.45457563350669467,-0.0,-0.6428018147615359,-0.6689996680314263,0.0
2019-01-22,1.0,-0.0,-0.3982124845903844,-0.0,-0.7108595763756583,-0.6926762299674997,0.0
2019-01-23,1.0,-0.0,-0.3772281952671027,-0.0,-0.720629930101339,-0.7093170142885216,0.0
2019-01-24,1.0,-0.0,-0.3830232947880007,-0.0,-0.700268141444612,-0.7098486118093961,0.0
2019-01-25,1.0,-0.0,-0.31819346025783324,-0.0,-0.7721619852585447,-0.7555138165571018,0.0
2019-01-28,1.0,-0.0,-0.30350627137970354,-0.0,-0.7945838084378563,-0.7525370581527936,0.0
2019-01-29,1.0,-0.0,-0.2877006265556604,-0.0,-0.7949246130518124,-0.7783595113438045,0.0
2019-01-30,1.0,-0.0,-0.28670348221694464,-0.0,-0.7936707774185241,-0.780966551260408,0.0
2019-01-31,1.0,-0.0,-0.297478749459732,-0.0,-0.8004898429621091,-0.783460596455842,0.0
2019-02-01,1.0,-0.0,-0.29464157448642436,-0.0,-0.7889958339319063,-0.7895130010056025,0.0
2019-02-04,1.0,-0.0,-0.2992355401702005,-0.0,-0.7824606952257319,-0.803057839319198,0.0
2019-02-05,1.0,-0.0,-0.2853965044056045,-0.0,-0.7717174635273725,-0.8318359092878809,0.0
2019-02-06,1.0,-0.0,-0.2651607298001738,-0.0,-0.7918042282073559,-0.8390674775557486,0.0
2019-02-07,1.0,-0.0,-0.28271757704319134,-0.0,-0.8422897884626716,-0.8211655176477521,0.0
2019-02-08,1.0,-0.0,-0.2796993816019173,-0.0,-0.8484776755333314,-0.830665443678433,0.0
2019-02-11,1.0,-0.0,-0.2581380208333333,-0.0,-0.8526278409090908,-0.8485144412878788,0.0
2019-02-12,1.0,-0.0,-0.2649468621979457,-0.0,-0.8598527578222408,-0.8438223594371549,0.0
2019-02-13,1.0,-0.0,-0.27670378619153674,-0.0,-0.8554120267260579,-0.8374461766889384,0.0
2019-02-14,1.0,-0.0,-0.24237464662996575,-0.0,-0.8829936021425383,-0.8503794078262163,0.0
2019-02-15,1.0,-0.0,-0.2560157438053493,-0.0,-0.8789694963771356,-0.8468258937889495,0.0
2019-02-19,1.0,-0.0,-0.2396019544750328,-0.0,-0.8953342867357884,-0.8444762245262782,0.0
2019-02-20,1.0,-0.0,-0.24291546232009295,-0.0,-0.8946035340743168,-0.8423373759647188,0.0
2019-02-21,1.0,-0.0,-0.25721518987341774,-0.0,-0.8900074460163812,-0.8311839166046165,0.0
2019-02-22,1.0,-0.0,-0.26080038428052477,-0.0,-0.9164189858596776,-0.8249422078117026,0.0
2019-02-25,1.0,-0.0,-0.2570619767511895,-0.0,-0.9231163042823586,-0.8313256640366199,0.0
2019-02-26,1.0,-0.0,-0.2568185923294599,-0.0,-0.9304894936480221,-0.8231079535191764,0.0
2019-02-27,1.0,-0.0,-0.24988735694331804,-0.0,-0.9249647051755729,-0.8289627827340723,0.0
2019-02-28,1.0,-0.0,-0.25076645626690713,-0.0,-0.9248872858431019,-0.8300270513976555,0.0
2019-03-01,1.0,-0.0,-0.2527347036903474,-0.0,-0.9277256881836758,-0.8246784469287174,0.0
2019-03-04,1.0,-0.0,-0.2588185679428864,-0.0,-0.9310178630599151,-0.8224839593939212,0.0
2019-03-05,1.0,-0.0,-0.25497167650958175,-0.0,-0.9382909485356153,-0.819874653489213,0.0
2019-03-06,1.0,-0.0,-0.2558020836460804,-0.0,-0.9349986489326568,-0.8115711412015493,0.0
2019-03-07,1.0,-0.0,-0.22178579995202685,-0.0,-0.9733749100503718,-0.8031302470616455,0.0
2019-03-08,1.0,-0.0,-0.20519472591869126,-0.0,-1.0279575143450128,-0.8189781467464291,0.0
2019-03-11,1.0,-0.0,-0.20694980694980697,-0.0,-1.0313513513513513,-0.8505328185328186,0.0
2019-03-12,1.0,-0.0,-0.17319065052098,-0.0,-1.0573547357551865,-0.8984636565599675,0.0
2019-03-13,1.0,-0.0,-0.19732261535540227,-0.0,-1.0647825811760239,-0.9026520665864928,0.0
2019-03-14,1.0,-0.0,-0.19956355355956862,-0.0,-1.0623991903602263,-0.9006926215250323,0.0
2019-03-15,1.0,-0.0,-0.19180562172463075,-0.0,-1.0679053517548038,-0.9164046371287915,0.0
2019-03-18,1.0,-0.0,-0.2182169917781719,-0.0,-1.0811865226503306,-0.9248428179912945,0.0
2019-03-19,1.0,-0.0,-0.21950194049159122,-0.0,-1.0751293661060803,-0.9395213454075032,0.0
2019-03-20,1.0,-0.0,-0.22982916788226526,-0.0,-1.067230704398846,-0.9445038737074136,0.0
2019-03-21,1.0,-0.0,-0.22759334757005112,-0.0,-1.0876852391121465,-0.9203067365560086,0.0
2019-03-22,1.0,-0.0,-0.22599941163011145,-0.0,-1.131435295655869,-0.9112542084790638,0.0
2019-03-25,1.0,-0.0,-0.13460051546391752,-0.0,-1.1753221649484535,-0.9117268041237112,0.0
2019-03-26,1.0,-0.0,-0.14010712546664503,-0.0,-1.1780555104690797,-0.928031163772115,0.0
2019-03-27,1.0,-0.0,-0.16634327041806315,-0.0,-1.303122243781972,-1.058493561474687,0.0
2019-03-28,1.0,-0.0,-0.15705897558994056,-0.0,-1.3888991469404337,-1.1469404335462907,0.0
2019-03-29,1.0,-0.0,-0.15414976023607524,-0.0,-1.385023976392475,-1.149502028771671,0.0
2019-04-01,1.0,-0.0,-0.16981620502200365,-0.0,-1.3914056432824229,-1.136903221034725,0.0
2019-04-02,1.0,-0.0,-0.19168080241905747,-0.0,-1.4172505347001993,-1.0786562430857733,0.0
2019-04-03,1.0,-0.0,-0.1917171120626015,-0.0,-1.4275800974457404,-1.0718662335744868,0.0
2019-04-04,1.0,-0.0,-0.18889258397073497,-0.0,-1.4263385433987366,-1.0798507186934192,0.0
2019-04-05,1.0,-0.0,-0.1823130763248528,-0.0,-1.4319520053327408,-1.0890271451320224,0.0
2019-04-08,1.0,-0.0,-0.1861533936318847,-0.0,-1.421428046179866,-1.0691962644312083,0.0
2019-04-09,1.0,-0.0,-0.17534966328720492,-0.0,-1.4678457781395693,-1.0569081625101755,0.0
2019-04-10,1.0,-0.0,-0.15890096886324978,-0.0,-1.4874269654611345,-1.0516234006360476,0.0
2019-04-11,1.0,-0.0,-0.14196365789571072,-0.0,-1.5198549276488655,-1.039006698493764,0.0
2019-04-12,1.0,-0.0,-0.1411860516769083,-0.0,-1.519693492263271,-1.0409417339157474,0.0
2019-04-15,1.0,-0.0,-0.14173199230883005,-0.0,-1.5123502440467385,-1.0435956219494156,0.0
2019-04-16,1.0,-0.0,-0.14147624162068073,-0.0,-1.5197214917966002,-1.0424058368208586,0.0
2019-04-17,1.0,-0.0,-0.09132638072855463,-0.0,-1.54197267920094,-1.0388513513513513,0.0
2019-04-18,1.0,-0.0,-0.07906171748416556,-0.0,-1.536971571660038,-1.0663941670349093,0.0
2019-04-22,1.0,-0.0,-0.09402618357842239,-0.0,-1.5179874582859658,-1.0551542044079358,0.0
2019-04-23,1.0,-0.0,-0.0990868752062782,-0.0,-1.5200044006014157,-1.0480765704646302,0.0
2019-04-24,1.0,-0.0,-0.09248343279756893,-0.0,-1.5172262292681142,-1.0515505436971406,0.0
2019-04-25,1.0,-0.0,-0.1031495484913002,-0.0,-1.5265031935981206,-1.0411496953233976,0.0
2019-04-26,1.0,-0.0,-0.10575689838396422,-0.0,-1.5212723075231778,-1.037450987577412,0.0
2019-04-29,1.0,-0.0,-0.09824471398732089,-0.0,-1.5208692147018945,-1.0453662647953388,0.0
2019-04-30,1.0,-0.0,-0.06434795029281531,-0.0,-1.459184402228253,-1.047386087701757,0.0
2019-05-01,1.0,-0.0,-0.046938703158790375,-0.0,-1.4764774701315277,-1.0218385507143617,0.0
2019-05-02,1.0,-0.0,-0.04481951634635842,-0.0,-1.4615984681937453,-1.0394298276717964,0.0
2019-05-03,1.0,-0.0,-0.038404413324846176,-0.0,-1.4618784921140109,-1.0359997170945612,0.0
2019-05-06,1.0,-0.0,-0.00988037686580331,-0.0,-1.4789865556300505,-1.0398038039450934,0.0
2019-05-07,1.0,-0.0,-0.0006697451443477035,-0.0,-1.478268532553139,-1.0460361662377948,0.0
2019-05-08,1.0,-0.0,-0.01905394539034367,-0.0,-1.4364926755934693,-1.0405901478865853,0.0
2019-05-09,1.0,-0.0,-0.017502183406113536,-0.0,-1.4368908296943232,-1.0390218340611355,0.0
2019-05-10,1.0,-0.0,-0.017741146888314595,-0.0,-1.4398966263882098,-1.0347139763917022,0.0
2019-05-13,1.0,-0.0,-0.016830784272644735,-0.0,-1.437949577484461,-1.0371185138626997,0.0
2019-05-14,1.0,-0.0,-0.0,-0.0,-1.4389427555984955,-1.011593802836341,0.0
2019-05-15,1.0,-0.0,-0.0,-0.0,-1.4520718232044199,-1.0009668508287293,0.0
2019-05-16,1.0,-0.0,-0.0,-0.0,-1.450817123311336,-1.0042497322323185,0.0
2019-05-17,1.0,-0.0,-0.0,-0.0,-1.4374026513447093,-1.02384825724274,0.0
2019-05-20,1.0,-0.0,-0.0,-0.0,-1.4366591734393912,-1.0217879993083174,0.0
2019-05-21,1.0,-0.0,-0.0,-0.0,-1.4335461604831752,-1.0177049180327868,0.0
2019-05-22,1.0,-0.0,-0.0,-0.0,-1.436649322904104,-1.0091313187002515,0.0
2019-05-23,1.0,-0.0,-0.0,-0.0,-1.4488348879633772,-0.9931160293257151,0.0
2019-05-24,1.0,-0.0,-0.0,-0.0,-1.442069933901846,-0.9827048871536694,0.0
2019-05-28,1.0,-0.0,-0.0,-0.0,-1.4422951829915436,-0.9813071313636207,0.0
2019-05-29,1.0,-0.0,-0.0,-0.0,-1.4517362652371357,-0.9627479769180864,0.0
2019-05-30,1.0,-0.0,-0.0,-0.0,-1.455250923013811,-0.9633529331327773,0.0
2019-05-31,1.0,-0.0,-0.0,-0.0,-1.4505043597196103,-0.9688835698409984,0.0
2019-06-03,1.0,-0.0,-0.0,-0.0,-1.4803280920291333,-0.9230821591450548,0.0
2019-06-04,1.0,-0.0,-0.0,-0.0,-1.4983827585032854,-0.9063361819481801,0.0
2019-06-05,1.0,-0.0,-0.0,-0.0,-1.5079945027318742,-0.8439982569637651,0.0
2019-06-06,1.0,-0.0,-0.0,-0.0,-1.405976981849834,-0.8178535736161707,0.0
2019-06-07,1.0,-0.0,-0.0,-0.0,-1.396996881129224,-0.8183338156329378,0.0
2019-06-10,1.0,-0.0,-0.0,-0.0,-1.383800783004942,-0.8252358641935691,0.0
2019-06-11,1.0,-0.0,-0.0,-0.0,-1.3999935573237123,-0.8213445865412492,0.0
2019-06-12,1.0,-0.0,-0.0,-0.0,-1.4008081461128172,-0.8317763051559721,0.0
2019-06-13,1.0,-0.0,-0.0,-0.0,-1.4014732965009207,-0.8294400827113825,0.0
2019-06-14,1.0,-0.0,-0.0,-0.0,-1.4187566401596858,-0.8007469173561701,0.0
2019-06-17,1.0,-0.0,-0.0,-0.0,-1.4222658639451402,-0.7972054988570877,0.0
2019-06-18,1.0,-0.0,-0.0,-0.0,-1.424521319388576,-0.7934995977473853,0.0
2019-06-19,1.0,-0.0,-0.0,-0.0,-1.432029018072096,-0.7779347093377846,0.0
2019-06-20,1.0,-0.0,-0.0,-0.0,-1.4283654770295382,-0.7753251746011406,0.0
2019-06-21,1.0,-0.0,-0.0,-0.0,-1.3956234803751302,-0.7620385866304588,0.0
2019-06-24,1.0,-0.0,-0.0,-0.0,-1.3865829663637215,-0.7365626659171117,0.0
2019-06-25,1.0,-0.0,-0.0,-0.0,-1.3792182794697463,-0.7253422743783179,0.0
2019-06-26,1.0,-0.0,-0.0,-0.0,-1.3326727768144662,-0.7636859053752786,0.0
2019-06-27,1.0,-0.0,-0.0,-0.0,-1.3045414341049806,-0.7454478909323817,0.0
2019-06-28,1.0,-0.0,-0.0,-0.0,-1.304809246439572,-0.7448080265926627,0.0
2019-07-01,1.0,-0.0,-0.0,-0.0,-1.3070637930502884,-0.776215582893966,0.0
2019-07-02,1.0,-0.0,-0.0,-0.0,-1.3010895398006113,-0.7854254760949411,0.0
2019-07-03,1.0,-0.0,-0.0,-0.0,-1.2997592295345104,-0.7870416100753178,0.0
2019-07-05,1.0,-0.0,-0.0,-0.0,-1.2940886243794134,-0.7895710629374941,0.0
2019-07-08,1.0,-0.0,-0.0,-0.0,-1.2939199605352407,-0.7892643522229759,0.0
2019-07-09,1.0,-0.0,-0.0,-0.0,-1.2908,-0.7861230769230769,0.0
2019-07-10,1.0,-0.0,-0.0,-0.0,-1.291248692227214,-0.7858637454612591,0.0
2019-07-11,1.0,-0.0,-0.0,-0.0,-1.2981986143187068,-0.7810931485758276,0.0
2019-07-12,1.0,-0.0,-0.0,-0.0,-1.2849194639124555,-0.7889770072543957,0.0
2019-07-15,1.0,-0.0,-0.0,-0.0024634334103156275,-1.3088529638183217,-0.767975365665897,0.0
2019-07-16,1.0,-0.0,-0.0,-0.019883040935672513,-1.302923976608187,-0.7550938750384733,0.0
2019-07-17,1.0,-0.0,-0.0,-0.01901362951112205,-1.3017875273051718,-0.7558379226532935,0.0
2019-07-18,1.0,-0.0,-0.0,-0.015421878832474858,-1.3044211429973018,-0.7461368653421633,0.0
2019-07-19,1.0,-0.0,-0.0,-0.019320412168792937,-1.3025331207065751,-0.744847890088322,0.0
2019-07-22,1.0,-0.0,-0.0,-0.009816553162770723,-1.301306828639794,-0.7565801582919197,0.0
2019-07-23,1.0,-0.0,-0.0,-0.01342097217976154,-1.2931213696117396,-0.7506267196575971,0.0
2019-07-24,1.0,-0.0,-0.0,-0.02073956939545067,-1.2815959129059724,-0.7386570976766816,0.0
2019-07-25,1.0,-0.0,-0.0,-0.024608840953972352,-1.2943946528938173,-0.7191250189883032,0.0
2019-07-26,1.0,-0.0,-0.0,-0.030076092514060574,-1.2739029745255497,-0.7036301843664471,0.0
2019-07-29,1.0,-0.0,-0.0,-0.029850746268656716,-1.2670317766008665,-0.7122351949927781,0.0
2019-07-30,1.0,-0.0,-0.0,-0.03342962026839983,-1.261268580369501,-0.7142685201901666,0.0
2019-07-31,1.0,-0.0,-0.0,-0.035700992555831264,-1.320502481389578,-0.7455334987593051,0.0
2019-08-01,1.0,-0.0,-0.0003749648470455895,-0.024497703340311847,-1.3505608849170392,-0.7492735056088492,0.0
2019-08-02,1.0,-0.0,-0.0,-0.01636625359869821,-1.3479471773688823,-0.7649893603705095,0.0
2019-08-05,1.0,-0.0,-0.0,-0.010266683360460748,-1.3450607236759735,-0.7747902842118443,0.0
2019-08-06,1.0,-0.0,-0.004101371204701274,-0.013497796278158667,-1.2814948579823702,-0.7616307541625857,0.0
2019-08-07,1.0,-0.0,-0.027900594602835796,-0.0,-1.2547034608934289,-0.7666412562890683,0.0
2019-08-08,1.0,-0.0,-0.025461974751478926,-0.0,-1.2548027078124047,-0.7691041044093432,0.0
2019-08-09,1.0,-0.0,-0.0,-0.0,-1.270537137143393,-0.8541699215698528,0.0
2019-08-12,1.0,-0.0,-0.0,-0.0,-1.270764171139586,-0.8318389128478795,0.0
2019-08-13,1.0,-0.0,-0.0,-0.0,-1.250615536131971,-0.827095900529361,0.0
2019-08-14,1.0,-0.0,-0.0,-0.0,-1.2380777808327987,-0.8169431460605504,0.0
2019-08-15,1.0,-0.0,-0.0,-0.0,-1.220517421863317,-0.7703604007776284,0.0
2019-08-16,1.0,-0.0,-0.0,-0.0,-1.2158761469260886,-0.7728563316297558,0.0
2019-08-19,1.0,-0.0,-0.0,-0.0,-1.2100219545481516,-0.7568088767578471,0.0
2019-08-20,1.0,-0.0,-0.0,-0.0,-1.211988520370425,-0.7466493091511582,0.0
2019-08-21,1.0,-0.0,-0.0,-0.0,-1.2146719059296245,-0.7398292315419388,0.0
2019-08-22,1.0,-0.0,-0.0,-0.0,-1.219856268299175,-0.7375565610859729,0.0
2019-08-23,1.0,-0.0,-0.0,-0.0,-1.237736859327126,-0.7369188208346967,0.0
2019-08-26,1.0,-0.0,-0.0,-0.0,-1.218916388742613,-0.7065999648938037,0.0
2019-08-27,1.0,-0.0,-0.0,-0.0,-1.2104556074766355,-0.710105140186916,0.0
2019-08-28,1.0,-0.0,-0.0,-0.0,-1.2129163954795574,-0.7454588485888408,0.0
2019-08-29,1.0,-0.0,-0.0,-0.0,-1.2196665089877012,-0.736814096499527,0.0
2019-08-30,1.0,-0.0,-0.0,-0.0,-1.2226248342907646,-0.7233171306525262,0.0
2019-09-03,1.0,-0.0,-0.0,-0.004202421535206301,-1.2200834606794404,-0.7144704361114376,0.0
2019-09-04,1.0,-0.0,-0.0,-0.00193906631019185,-1.222463789405647,-0.7135764021506008,0.0
2019-09-05,1.0,-0.0,-0.0,-0.0,-1.2256006555266161,-0.7008574522255714,0.0
2019-09-06,1.0,-0.0,-0.0,-0.0,-1.257095209217708,-0.7750454821103699,0.0
2019-09-09,1.0,-0.0,-0.0,-0.0,-1.2478474970544695,-0.773209268602157,0.0
2019-09-10,1.0,-0.0,-0.0,-0.0,-1.2648150943396228,-0.7540528301886793,0.0
2019-09-11,1.0,-0.0,-0.0,-0.0,-1.2574134966363992,-0.7592989230444357,0.0
2019-09-12,1.0,-0.0,-0.007905736960077544,-0.0,-1.2575271097110317,-0.7635851456957654,0.0
2019-09-13,1.0,-0.0,-0.003996925441967717,-0.009346656418139893,-1.3105918524212146,-0.7506225980015373,0.0
2019-09-16,1.0,-0.0,-0.0032893725598696546,-0.008915121891235512,-1.311291463002244,-0.750684005041655,0.0
2019-09-17,1.0,-0.0,-0.13603038600830314,-0.0,-1.1724523746429938,-0.6358978888790743,0.0
2019-09-18,1.0,-0.0,-0.10996452757175104,-0.0,-1.168244847703087,-0.65336694907801,0.0
2019-09-19,1.0,-0.0,-0.11485734372253793,-0.0,-1.1599683637002753,-0.6544905969886929,0.0
2019-09-20,1.0,-0.0,-0.11486466672531599,-0.0,-1.1617841119028767,-0.6558458696225917,0.0
2019-09-23,1.0,-0.0,-0.12070911034564674,-0.0,-1.170477491388526,-0.6782872075068298,0.0
2019-09-24,1.0,-0.0,-0.11661427130909308,-0.0,-1.1657275045969513,-0.6834035233406489,0.0
2019-09-25,1.0,-0.0,-0.10504449289881548,-0.0,-1.1742294772821025,-0.6672756202486887,0.0
