Date,IWF,IWM,MTUM,NFE,SPY,VLUE,VXX
2019-12-17,-0.9361806578301424,-0.45127638684339716,-4.605301914580266,1.0,-3.687039764359352,-1.5931516936671577,0.0
2019-12-18,-0.9372929193766106,-0.4526935820346054,-4.603141489753344,1.0,-3.685482881335133,-1.592833476500184,0.0
2019-12-19,-0.9358958614761145,-0.4509394572025052,-4.609234925703058,1.0,-3.6913913790986124,-1.5930246837774775,0.0
2019-12-20,-0.9287641000490438,-0.45034330554193236,-4.595512506130456,1.0,-3.692005885237862,-1.5942864149092695,0.0
2019-12-23,-0.9429937477013608,-0.47946548976339337,-4.572269216623758,1.0,-3.7081034694127744,-1.5565771729802622,0.0
2019-12-24,-0.9486519607843137,-0.48112745098039217,-4.5605392156862745,1.0,-3.710049019607843,-1.5547794117647058,0.0
2019-12-26,-0.9526728788621874,-0.4790338401177048,-4.559833251593919,1.0,-3.712236390387445,-1.5571358509073077,0.0
2019-12-27,-0.9403697808252722,-0.4884290437125015,-4.55871188931064,1.0,-3.7005020203257004,-1.5563854536549528,0.0
2019-12-30,-0.9373010041636052,-0.48542738182708794,-4.562821454812638,1.0,-3.7040166544207693,-1.556208670095518,0.0
2019-12-31,-0.9068657447068902,-0.5055684738710072,-4.574837841145514,1.0,-3.70407538856933,-1.54717904785216,0.0
2020-01-02,-0.9177627535341119,-0.5127228027043638,-4.595574677320221,1.0,-3.7203441917639823,-1.546158574062692,0.0
2020-01-03,-0.7910503885685635,-0.6103033341689645,-4.799197793933317,1.0,-3.752318876911507,-1.5815993983454497,0.0
2020-01-06,-0.755,-0.6214999999999999,-4.83,1.0,-3.73975,-1.55375,0.0
2020-01-07,-0.7580645161290324,-0.6216554138534635,-4.829457364341086,1.0,-3.7416854213553394,-1.5521380345086273,0.0
2020-01-08,-0.759016393442623,-0.6069356872635562,-4.879823455233291,1.0,-3.7617906683480458,-1.6027742749054223,0.0
2020-01-09,-0.7397708674304418,-0.6113559108649125,-4.874732468840488,1.0,-3.7528641571194763,-1.6111041168324312,0.0
2020-01-10,-0.7207173313268121,-0.6235264609982443,-4.847378981690493,1.0,-3.7304991221469774,-1.618510158013544,0.0
2020-01-13,-0.7203060328609057,-0.6234792424432459,-4.848112379280071,1.0,-3.7315941301893893,-1.6188385802082026,0.0
2020-01-14,-0.7032870891138608,-0.615923009623797,-4.817647794025747,1.0,-3.721409823772029,-1.6400449943757032,0.0
2020-01-15,-0.693826543364159,-0.6235941014746313,-4.816795801049738,1.0,-3.7146963259185206,-1.647963009247688,0.0
2020-01-16,-0.7188814649839148,-0.599109131403118,-4.710715169512497,1.0,-3.6889383815887156,-1.6556545409552093,0.0
2020-01-17,-0.7478690549722051,-0.5873996294008648,-4.677949351451514,1.0,-3.699691167387276,-1.6403953057442866,0.0
2020-01-21,-0.7602122670615821,-0.589658151301987,-4.65938541281007,1.0,-3.6994940145625073,-1.6324817968653584,0.0
2020-01-22,-0.7616221562809101,-0.6018793273986153,-4.652695351137488,1.0,-3.716246290801187,-1.6314292779426314,0.0
2020-01-23,-0.8109045848822801,-0.5779429987608427,-4.591945477075589,1.0,-3.7358116480793067,-1.6749690210656756,0.0
2020-01-24,-0.8102379771938522,-0.5823004462072384,-4.596058502726821,1.0,-3.7382250867625184,-1.6679474467030242,0.0
2020-01-27,-0.770053475935829,-0.5306553911205074,-4.678646934460888,1.0,-3.7413257057579905,-1.7155826389752518,0.0
2020-01-28,-0.6728264913803795,-0.6271859109512589,-4.777502170408037,1.0,-3.720203398238869,-1.6046136673694655,0.0
2020-01-29,-0.6283534334235786,-0.6322914102879645,-4.756829928624169,1.0,-3.6924686192468616,-1.596357371400443,0.0
2020-01-30,-0.6575746406192406,-0.6199778842609657,-4.73276815333579,1.0,-3.7052463447597983,-1.5709546627349797,0.0
2020-01-31,-0.6013321820648821,-0.6906377204884667,-4.740964598495128,1.0,-3.715677809300604,-1.5862834587393608,0.0
2020-02-03,-0.5853866796779702,-0.6383264210783118,-4.714076604049769,1.0,-3.6839473042205415,-1.5763600878262993,0.0
2020-02-04,-0.5501637753245178,-0.6106999878684944,-4.689069513526628,1.0,-3.683367705932306,-1.5983258522382628,0.0
2020-02-05,-0.44848703170028814,-0.6294428434197886,-4.699807877041306,1.0,-3.6787944284341973,-1.5512728146013448,0.0
2020-02-06,-0.5198322348711804,-0.6329538645895746,-4.746315158777711,1.0,-3.6245656081485924,-1.4595566207309767,0.0
2020-02-07,-0.513348497545792,-0.6439602538010296,-4.739614509756974,1.0,-3.617622411109781,-1.457201005626721,0.0
2020-02-10,-0.5175813732478023,-0.6336421952957947,-4.7032549299120925,1.0,-3.5900451413637438,-1.4349014017581372,0.0
2020-02-11,-0.474749825459623,-0.5925063998138236,-4.596928089364673,1.0,-3.4899930183849195,-1.4817314405399116,0.0
2020-02-12,-0.4716497846082198,-0.5947141692862965,-4.5996041448364196,1.0,-3.4901618349051113,-1.4866689952264525,0.0
2020-02-13,-0.460310059447488,-0.6062478144305863,-4.622450169017368,1.0,-3.495512297470567,-1.472082993355869,0.0
2020-02-14,-0.4800934033858727,-0.5936952714535901,-4.601868067717454,1.0,-3.5095154699357853,-1.490251021599533,0.0
2020-02-18,-0.4728718428437792,-0.6034845650140318,-4.591908325537886,1.0,-3.5063143124415346,-1.5185921421889619,0.0
2020-02-19,-0.46696502178777527,-0.6982687551525144,-4.621717112236486,1.0,-3.480508773995996,-1.5098339418207516,0.0
2020-02-20,-0.5024194500177033,-0.6996341319485424,-4.606986899563318,1.0,-3.482237696211495,-1.5110350525197687,0.0
2020-02-21,-0.47912735849056604,-0.7095518867924528,-4.612971698113208,1.0,-3.481957547169811,-1.5087264150943396,0.0
2020-02-24,-0.36690094443224247,-0.7395124094003953,-4.27026136613222,1.0,-3.2482978256094883,-1.356687898089172,0.0
2020-02-25,-0.27522170057381323,-0.8651017214397495,-4.17433489827856,1.0,-2.911111111111111,-1.2070944183620238,0.0
2020-02-26,-0.2889133260021993,-0.7534739578126564,-4.043586923922823,1.0,-2.858342497250825,-1.0526841947415777,0.0
2020-02-27,-0.3322220043145715,-0.7055304961757207,-3.939105707001373,1.0,-2.825063737987841,-1.0038242792704453,0.0
2020-02-28,-0.3307006369426752,-0.8238641188959661,-3.2367728237791935,1.0,-2.227346072186837,-0.8739702760084926,0.0
2020-03-02,-0.3538423318979794,-0.7405597880092745,-3.1529479960251736,1.0,-2.183007618416694,-0.8505299768135143,0.0
2020-03-03,-0.28317683881064165,-0.9543035993740219,-2.798513302034429,1.0,-2.013302034428795,-0.7754303599374022,0.0
2020-03-04,-0.1490491954730926,-1.0672107167603355,-2.8927554084225116,1.0,-1.9288628839787512,-0.6610208638078374,0.0
2020-03-05,-0.16943306747143783,-1.1751095782136955,-2.5503341237335637,1.0,-1.7090608608177051,-0.5814471509664441,0.0
2020-03-06,-0.16861927693524043,-1.2864227700711564,-2.57025803205635,1.0,-1.6388988715589736,-0.5231797599367497,0.0
2020-03-09,-0.15443631455565815,-1.275697947005754,-2.5714996092917524,1.0,-1.6203736591603324,-0.48177878809405417,0.0
2020-03-10,-0.691829484902309,-0.7366489046773239,-1.934339846062759,1.0,-1.2374185908821789,-0.32036708111308465,0.0
2020-03-11,-0.5214648107193964,-1.2842461298295826,-2.3420710290100173,1.0,-1.2109405489787954,-0.1457655782489918,0.0
2020-03-12,-0.5657838399902134,-1.0533977613309684,-2.181723652822803,1.0,-1.1913266866475014,-0.12441127897730749,0.0
2020-03-13,-0.6216483625210251,-0.6921935292371624,-1.6923914118927479,1.0,-0.9408330859800138,-0.0,0.0
2020-03-16,-0.41060324088783984,-0.8710453451954064,-1.5135944805047432,1.0,-0.743860923244519,-0.0,0.0
2020-03-17,-0.517223910840932,-0.6350635180422414,-0.961733302158834,1.0,-0.7828306445327722,-0.0,0.0
2020-03-18,-0.4865239719608651,-0.6577201334482888,-0.8413614724294336,1.0,-0.7629793455036173,-0.0,0.0
2020-03-19,-0.5070525737314526,-0.5638395310496428,-0.8186847407950173,1.0,-0.7699578677413446,-0.0041765891188862425,0.0
2020-03-20,-0.5057391431495832,-0.558085977482088,-0.8187600526392748,1.0,-0.7693010674075157,-0.003655505190817371,0.0
2020-03-23,-0.5024241985671901,-0.5743179680150517,-0.7829075909979013,1.0,-0.7551197626456327,-0.0033649323395325277,0.0
2020-03-24,-0.5016677543325356,-0.5653324632006381,-0.7917844971358132,1.0,-0.7532811253716192,-0.013487056776158364,0.0
2020-03-25,-0.48996977191536134,-0.5570898598516075,-0.6731588348447376,1.0,-0.714791151415224,-0.0,0.0
2020-03-26,-0.4802540734603701,-0.5590306545153273,-0.6886909693454847,1.0,-0.7222107152720243,-0.0019331676332504833,0.0
2020-03-27,-0.46874577188472466,-0.5428561764307942,-0.6567785144094168,1.0,-0.7141117575429576,-0.0,0.0
2020-03-30,-0.4476818518269296,-0.528093667990041,-0.679193863131687,1.0,-0.7095417535832044,-0.0,0.0
2020-03-31,-0.42876267612704577,-0.5433916797750928,-0.6823186853643026,1.0,-0.6923591820342047,-0.0,0.0
2020-04-01,-0.42859534572241753,-0.5436129248283944,-0.6853507450192532,1.0,-0.6908756068977063,-0.0,0.0
2020-04-02,-0.4265279583875163,-0.5317928711946917,-0.6840718882331366,1.0,-0.6919409156080157,-0.0,0.0
2020-04-03,-0.39059251559251557,-0.5345309251559252,-0.6721673596673596,1.0,-0.6511174636174636,-0.0,0.0
2020-04-06,-0.3939452808806864,-0.5097620203982516,-0.6719119313582645,1.0,-0.6622308564027845,-0.0,0.0
2020-04-07,-0.36040497066801236,-0.49044344918942784,-0.6578565571185264,1.0,-0.6452721882293572,-0.0,0.0
2020-04-08,-0.36035979169954235,-0.49417705538898526,-0.6523275998106359,1.0,-0.6492030929461889,-0.0,0.0
2020-04-09,-0.3582414805924896,-0.5009948520354988,-0.6530019265388624,1.0,-0.6460537535925212,-0.0,0.0
2020-04-13,-0.3313892674886684,-0.5608101683096136,-0.6402738597102919,1.0,-0.6371992773146534,-0.0,0.0
2020-04-14,-0.3224137931034483,-0.5944763729246488,-0.6242975734355045,1.0,-0.6516283524904215,-0.0,0.0
2020-04-15,-0.30682432217666317,-0.6056705126982613,-0.6141254251295254,1.0,-0.6519182479895744,-0.0,0.0
2020-04-16,-0.3135649690623513,-0.5868633983817231,-0.6225289544661273,1.0,-0.650134856417579,-0.0,0.0
2020-04-17,-0.31320024121623763,-0.5916463008220395,-0.6192592122385502,1.0,-0.6497921096899101,-0.0,0.0
2020-04-20,-0.31466582198289517,-0.5856192587899905,-0.6231232182451695,1.0,-0.644187519797276,-0.0,0.0
2020-04-21,-0.31675857260569185,-0.5850922228560563,-0.6223299740128034,1.0,-0.6449578500348608,-0.0,0.0
2020-04-22,-0.30353987884906614,-0.5944914184755173,-0.6122223624432105,1.0,-0.644718576476527,-0.0,0.0
2020-04-23,-0.2948838965452143,-0.602636712604619,-0.6059404694481153,1.0,-0.642942546095274,-0.0,0.0
2020-04-24,-0.28393704250573343,-0.6075209701234646,-0.6095315887028369,1.0,-0.6405705130218969,-0.0,0.0
2020-04-27,-0.30318996072420734,-0.6168215346297539,-0.62116422390395,1.0,-0.6519781588274739,-0.0,0.0
2020-04-28,-0.3180599016540009,-0.5849671115652341,-0.6277540072801583,1.0,-0.66227089852481,-0.0,0.0
2020-04-29,-0.33423085553098053,-0.5618488957271531,-0.642433567330192,1.0,-0.6669231015802801,-0.0,0.0
2020-04-30,-0.33100300070229205,-0.5435421055991828,-0.6484070739960417,1.0,-0.6692523782161783,-0.0,0.0
2020-05-01,-0.3530605128855359,-0.5219830728753924,-0.6295685802136496,1.0,-0.6652930548071133,-0.0,0.0
2020-05-04,-0.3595033548629836,-0.5142660061453564,-0.609111431617232,1.0,-0.6525051733868439,-0.0,0.0
2020-05-05,-0.361522530438057,-0.5171645537843605,-0.6096397640266098,1.0,-0.6496485502698631,-0.0,0.0
2020-05-06,-0.3604140526976161,-0.5170953575909661,-0.609159347553325,1.0,-0.6500941028858218,-0.0,0.0
2020-05-07,-0.36267517517517517,-0.5303741241241241,-0.5895583083083082,1.0,-0.6455205205205204,-0.0,0.0
2020-05-08,-0.360191351655567,-0.5341275052371572,-0.5883438076478129,1.0,-0.6439983741362598,-0.0,0.0
2020-05-11,-0.3618729305928656,-0.527862810020616,-0.5900855875554445,1.0,-0.6438120822140314,-0.0,0.0
2020-05-12,-0.3594158674803836,-0.5253456221198157,-0.5905156308382116,1.0,-0.6384356706937352,-0.0,0.0
2020-05-13,-0.35878810455081644,-0.49596448748991123,-0.6057614701682499,1.0,-0.6437263301670082,-0.0,0.0
2020-05-14,-0.3458200796763534,-0.5025169080633706,-0.6066520490411044,1.0,-0.6332725981285322,-0.0,0.0
2020-05-15,-0.3078288547468936,-0.5226173716104549,-0.6024361877945767,1.0,-0.6276550162208485,-0.0,0.0
2020-05-18,-0.312390817984002,-0.5231848968708817,-0.5991602562137975,1.0,-0.6299917251524717,-0.0,0.0
2020-05-19,-0.31342781059655356,-0.5068409292644853,-0.6131737626641364,1.0,-0.6273759603317928,-0.0,0.0
2020-05-20,-0.3231916983912563,-0.490636129190716,-0.6258135822178558,1.0,-0.6304801670146137,-0.0,0.0
2020-05-21,-0.327795487984306,-0.4815473271211378,-0.6304867582148113,1.0,-0.6254291319274154,-0.0,0.0
2020-05-22,-0.330524574089962,-0.47965436940801576,-0.628048780487805,1.0,-0.6259039097928668,-0.0,0.0
2020-05-26,-0.3298054569925364,-0.4777621436437049,-0.6227211550226356,1.0,-0.6285635629511808,-0.0,0.0
2020-05-27,-0.3354345165238678,-0.4667686658506732,-0.6341187270501837,1.0,-0.6236230110159119,-0.0,0.0
2020-05-28,-0.3477529292991097,-0.4433566861443387,-0.6452412273992718,1.0,-0.6229693762046074,-0.0,0.0
2020-05-29,-0.3459409876165724,-0.4478825867604342,-0.6442439993884727,1.0,-0.6195688732609693,-0.0,0.0
2020-06-01,-0.3467976376266103,-0.4444444444444444,-0.6495302793843141,1.0,-0.619296796107592,-0.0,0.0
2020-06-02,-0.3475466038140133,-0.44497841990878206,-0.6487189690532309,1.0,-0.6197618537451407,-0.0,0.0
2020-06-03,-0.34437308868501526,-0.44461773700305807,-0.6561162079510703,1.0,-0.6130275229357798,-0.0,0.0
2020-06-04,-0.34796324655436445,-0.4281470137825421,-0.6773047473200612,1.0,-0.6093721286370597,-0.0,0.0
2020-06-05,-0.33137051501098364,-0.4394984134732732,-0.675921405906761,1.0,-0.604222601903832,-0.0,0.0
2020-06-08,-0.33033810539141034,-0.4294852269265915,-0.6891562595187329,1.0,-0.5970453853183064,-0.0,0.0
2020-06-09,-0.34121621621621623,-0.42041027514000484,-0.6891891891891891,1.0,-0.5927988799610421,-0.0,0.0
2020-06-10,-0.33516884697292365,-0.4229692728932157,-0.6912382111347734,1.0,-0.5928810465470034,-0.0,0.0
2020-06-11,-0.32551480443523817,-0.4543377604483977,-0.6688497623979529,1.0,-0.5975082246862434,-0.0,0.0
2020-06-12,-0.3350405846586995,-0.4095306556444125,-0.6773294995057957,1.0,-0.5732470722137359,-0.0,0.0
2020-06-15,-0.33729920882282427,-0.39948453608247425,-0.6859266362982499,1.0,-0.5741728602253657,-0.0,0.0
2020-06-16,-0.3389997609942638,-0.38512786806883365,-0.6868726099426385,1.0,-0.5765714627151051,-0.0,0.0
2020-06-17,-0.3367928185857863,-0.37976797590289585,-0.6870358772479198,1.0,-0.5787182010676687,-0.0,0.0
2020-06-18,-0.33089792145051145,-0.39423851131720994,-0.6781081322875973,1.0,-0.5788924343184325,-0.0,0.0
2020-06-19,-0.3392685851318945,-0.395173860911271,-0.6797062350119905,1.0,-0.5834832134292566,-0.0,0.0
2020-06-22,-0.33908872901678655,-0.39499400479616303,-0.6810251798561151,1.0,-0.5824640287769784,-0.0,0.0
2020-06-23,-0.33573931534337653,-0.395070232711372,-0.6804336757614783,1.0,-0.5837251789511515,-0.0,0.0
2020-06-24,-0.3323339829111078,-0.3916354369659721,-0.6867636036576225,1.0,-0.5873182431419577,-0.0,0.0
2020-06-25,-0.3276491354035781,-0.38649554239214984,-0.692813977143541,1.0,-0.584724465984563,-0.0,0.0
2020-06-26,-0.32809976673246005,-0.3844129433578563,-0.6921167533943418,1.0,-0.585980022728632,-0.0,0.0
2020-06-29,-0.3242388059701492,-0.38158208955223877,-0.6954328358208955,1.0,-0.583820895522388,-0.0,0.0
2020-06-30,-0.3241718889883617,-0.38003581020590865,-0.6950462548492987,1.0,-0.5849298716800955,-0.0,0.0
2020-07-01,-0.3269969907338438,-0.37943568810892947,-0.6915949110627775,1.0,-0.5814736465750976,-0.0,0.0
2020-07-02,-0.3212083296094378,-0.38945988619775374,-0.6885929633270772,1.0,-0.5798552149432478,-0.0,0.0
2020-07-06,-0.32331118328913255,-0.3896719210941923,-0.6868798235942668,1.0,-0.579993444381537,-0.0,0.0
2020-07-07,-0.32220402084884586,-0.39064780342516753,-0.686373790022338,1.0,-0.5791511541325391,-0.0,0.0
2020-07-08,-0.39970007338629904,-0.3527009348776363,-0.7822979483743339,1.0,-0.6560096997543154,-0.0,0.0
2020-07-09,-0.4302114411726553,-0.34848877934881306,-0.798579582306395,1.0,-0.6657153975872356,-0.0,0.0
2020-07-10,-0.4298956375186362,-0.3543786867180917,-0.7942244117456407,1.0,-0.6625721138264082,-0.0,0.0
2020-07-13,-0.4258786252384493,-0.35196740922758574,-0.7933331177858968,1.0,-0.6620323967797213,-0.0,0.0
2020-07-14,-0.4153980131595923,-0.3397948651786866,-0.7828989807766741,1.0,-0.6872984131079861,-0.0,0.0
2020-07-15,-0.4183903602036214,-0.33852052322958953,-0.7790128229911721,1.0,-0.6859655905664025,-0.0,0.0
2020-07-16,-0.4294237156954433,-0.3179077042149054,-0.7867715824438066,1.0,-0.6907994453223258,-0.0,0.0
2020-07-17,-0.42785055798156235,-0.31803331715995475,-0.7912987223030892,1.0,-0.6975254730713246,-0.0,0.0
2020-07-20,-0.44238328839219004,-0.3177284688606608,-0.7921120171534389,1.0,-0.6965335759072155,-0.0,0.0
2020-07-21,-0.4261800486618004,-0.32551500405515,-0.7878345498783454,1.0,-0.7045904298459043,-0.0,0.0
2020-07-22,-0.4202536572707516,-0.3315384864899932,-0.7838398910117097,1.0,-0.7080670796976872,-0.0,0.0
2020-07-23,-0.41350279023257314,-0.3313441501887036,-0.7786200445146931,1.0,-0.702235411760911,-0.0,0.0
2020-07-24,-0.3895279523119059,-0.35070082165297245,-0.7736748831963911,1.0,-0.7082648622522958,-0.0,0.0
2020-07-27,-0.3878459764223475,-0.34805868785238336,-0.7649602767811379,1.0,-0.7026524859046643,-0.0,0.0
2020-07-28,-0.3733584087721535,-0.35228866505163836,-0.7549725870202729,1.0,-0.7069042458243019,-0.0,0.0
2020-07-29,-0.3821315308966268,-0.3485921132716148,-0.7501681775955409,1.0,-0.7225229842713906,-0.0,0.0
2020-07-30,-0.3792607737277578,-0.36022106507363516,-0.7427403124301186,1.0,-0.712359837715235,-0.0,0.0
2020-07-31,-0.37672722620266125,-0.3620777891504606,-0.7434109518935517,1.0,-0.7163190890481066,-0.0,0.0
2020-08-03,-0.3751873226413289,-0.3616363230558301,-0.7415425820234033,1.0,-0.710072378280139,-0.0,0.0
2020-08-04,-0.3761608915647217,-0.35201434701851025,-0.7409850765387819,1.0,-0.733267149170563,-0.0,0.0
2020-08-05,-0.3932038834951457,-0.35984649698241933,-0.7637759118341644,1.0,-0.7631527158226188,-0.0,0.0
2020-08-06,-0.3941668595615224,-0.38510631262193706,-0.7567540755927383,1.0,-0.7707747759664032,-0.0,0.0
2020-08-07,-0.39741545412264967,-0.3950235864726596,-0.7621420503621023,1.0,-0.7674573118065244,-0.0,0.0
2020-08-10,-0.40204163064441045,-0.39110194852696684,-0.7647137061913946,1.0,-0.7672740573252643,-0.0,0.0
2020-08-11,-0.39817679741823864,-0.4001730046245467,-0.7571946634727351,1.0,-0.7714675449978374,-0.0,0.0
2020-08-12,-0.3940331271203353,-0.4045433379897559,-0.7464910530166966,1.0,-0.7809485797911263,-0.0,0.0
2020-08-13,-0.39086548071157307,-0.42231327869944696,-0.7246652008794723,1.0,-0.7934905723232727,-0.0,0.0
2020-08-14,-0.3988238438920075,-0.4204758086073243,-0.7315891472868218,1.0,-0.7904971932638333,-0.0,0.0
2020-08-17,-0.39418007074684647,-0.4166054862177134,-0.7328305412801175,1.0,-0.7934992992057666,-0.0,0.0
2020-08-18,-0.3950275321208076,-0.4173202069080593,-0.7245119305856832,1.0,-0.8003670949441013,-0.0,0.0
2020-08-19,-0.39142064261593495,-0.4276639138720786,-0.7223243839646929,1.0,-0.8020662676786251,-0.0,0.0
2020-08-20,-0.3902447178389944,-0.4287242578229473,-0.72208478202728,1.0,-0.8020861192832308,-0.0,0.0
