Date,IWF,IWM,MTUM,OZK,SPY,VLUE,VXX
2018-10-15,-0.06366007056296978,-0.8624022089277497,-0.0,1.0,-0.5047093112440558,-0.63718361711919,0.0
2018-10-16,-0.05612448872897253,-0.8786480917673832,-0.0,1.0,-0.504167051080973,-0.636374819325276,0.0
2018-10-17,-0.03526876498618994,-0.844750660151152,-0.0,1.0,-0.5043251282362583,-0.6508331562813003,0.0
2018-10-18,-0.03436551305403764,-0.8431997571341833,-0.0,1.0,-0.5068002428658166,-0.6514571948998178,0.0
2018-10-19,-0.0309652250769559,-0.8531285239706196,-0.0,1.0,-0.5084575294870622,-0.6552375727652311,0.0
2018-10-22,-0.37573062896537945,-1.52885047709447,-0.0541539691262427,1.0,-0.964230404156467,-1.072788130089424,0.0
2018-10-23,-0.3772162013684263,-1.527992808270489,-0.05798331918293963,1.0,-0.9606452579533536,-1.0704190181291515,0.0
2018-10-24,-0.37635320528810173,-1.5262659017211275,-0.050087303566974314,1.0,-0.962484410077326,-1.0736343227737593,0.0
2018-10-25,-0.32267050912584055,-1.4600864553314121,-0.03309317963496638,1.0,-0.9611911623439001,-1.026032660902978,0.0
2018-10-26,-0.30718179663427353,-1.4405783360986015,-0.016686418582602513,1.0,-0.9628821995733586,-1.0130836691159042,0.0
2018-10-29,-0.27571272190757223,-1.48027223835134,-0.0,1.0,-0.9615915472847556,-1.0417876350483082,0.0
2018-10-30,-0.24478315222617558,-1.4969708625829408,-0.0,1.0,-0.9791806904510049,-1.0872680065390903,0.0
2018-10-31,-0.2504895171689192,-1.4666411958546253,-0.0,1.0,-0.9777926357514686,-1.0808539089736855,0.0
2018-11-01,-0.2600488669573133,-1.4643319120394767,-0.0,1.0,-0.9821779332151583,-1.0843194557562401,0.0
2018-11-02,-0.2680707104397961,-1.4218325630151998,-0.0,1.0,-0.9965693048077381,-1.0783818554343165,0.0
2018-11-05,-0.26261085153046626,-1.4404977591303518,-0.0,1.0,-0.9987126919042624,-1.0659864594259558,0.0
2018-11-06,-0.26850085828724013,-1.4453080297539578,-0.0,1.0,-0.9948502765592219,-1.059650963189014,0.0
2018-11-07,-0.2669398646716859,-1.4459163251691605,-0.0,1.0,-0.9930429810349758,-1.0591823120175357,0.0
2018-11-08,-0.220728821580691,-1.4557027922385233,-0.0,1.0,-0.9828679602460957,-1.0733554188357786,0.0
2018-11-09,-0.22019781363872984,-1.4553972836117552,-0.0,1.0,-0.9837679239032702,-1.0730206805167763,0.0
2018-11-12,-0.21712322319495433,-1.4366939659229974,-0.0,1.0,-0.9857384919514262,-1.06716558410995,0.0
2018-11-13,-0.17977841914160692,-1.4325016292710175,-0.0,1.0,-0.9824038730099618,-1.0604226794525649,0.0
2018-11-14,-0.18491870678377872,-1.4351055877406091,-0.0,1.0,-0.9881797794804709,-1.0637731265184078,0.0
2018-11-15,-0.18245417657758503,-1.435007695536589,-0.0,1.0,-0.9881535376148501,-1.0582995196119585,0.0
2018-11-16,-0.18000929800092977,-1.4255230125523013,-0.0,1.0,-0.9845188284518829,-1.0589958158995816,0.0
2018-11-19,-0.17972200269629493,-1.4256891822788342,-0.0,1.0,-0.984426572451304,-1.058993073311329,0.0
2018-11-20,-0.1085332467170897,-1.4223469908588928,-0.0,1.0,-1.002273676395527,-1.1069555937079485,0.0
2018-11-21,-0.11469220498181316,-1.418205258068972,-0.0,1.0,-1.0013352364289332,-1.0700768912012524,0.0
2018-11-23,-0.11661069966419799,-1.4013524081144488,-0.0,1.0,-1.0093840563043377,-1.0727264363586182,0.0
2018-11-26,-0.11558620689655172,-1.4052413793103449,-0.0,1.0,-1.0068045977011495,-1.0700689655172413,0.0
2018-11-27,-0.10413049437996894,-1.404642237046514,-0.0,1.0,-0.9982637302385087,-1.0620944896280726,0.0
2018-11-28,-0.10459218642906101,-1.4047978067169293,-0.0,1.0,-0.9979894905186201,-1.0619145533470413,0.0
2018-11-29,-0.05727729267520246,-1.3912591050988554,-0.0,1.0,-1.0,-1.0757363253856942,0.0
2018-11-30,-0.05742341282410969,-1.3924611973392462,-0.0,1.0,-1.0019910403185663,-1.0731707317073171,0.0
2018-12-03,-0.05611575853493103,-1.3920868189011983,-0.0,1.0,-1.0012208907981008,-1.0723490843319015,0.0
2018-12-04,-0.041630920666455955,-1.4024472840565314,-0.0,1.0,-0.9984648033593715,-1.0727412290603695,0.0
2018-12-06,-0.02492046659597031,-1.364483916578296,-0.0,1.0,-0.9815747613997878,-1.0474991162955107,0.0
2018-12-07,-0.031041344240548312,-1.3649347778023437,-0.0,1.0,-0.9824894981207164,-1.0434225071854966,0.0
2018-12-10,-0.0,-1.3684693342652454,-0.0,1.0,-0.9770225406255459,-1.0228027258430892,0.0
2018-12-11,-0.0,-1.3719250634684408,-0.0,1.0,-0.9732119408211504,-1.0319968484636262,0.0
2018-12-12,-0.0,-1.3762184947747431,-0.0,1.0,-0.9755422850619128,-1.0392113813998418,0.0
2018-12-13,-0.0,-1.3772241992882563,-0.0,1.0,-0.9759237291858881,-1.040288212292957,0.0
2018-12-14,-0.0,-1.3814800158290466,-0.0,1.0,-0.974541617200897,-1.0408917029415645,0.0
2018-12-17,-0.0,-1.3756838373670621,-0.0,1.0,-0.9516390214013742,-1.0491925248369731,0.0
2018-12-18,-0.0,-1.3603143418467585,-0.0,1.0,-0.9474787164374591,-1.058022265880812,0.0
2018-12-19,-0.0,-1.3608927323549964,-0.0,1.0,-0.9482879105520615,-1.0583944793850455,0.0
2018-12-20,-0.0,-1.3445462042623377,-0.0,1.0,-0.9466990754807065,-1.049220886323191,0.0
2018-12-21,-0.0,-1.3593314763231197,-0.0,1.0,-0.965398676880223,-1.0276375348189415,0.0
2018-12-24,-0.0,-1.3246241171627886,-0.0,1.0,-0.9527709172841111,-1.0555483339832747,0.0
2018-12-26,-0.0,-1.3316759537076726,-0.0,1.0,-0.9197171024432061,-1.0348906986712387,0.0
2018-12-27,-0.0,-1.2681495465178316,-0.0,1.0,-0.8259120942257973,-1.0098493864653015,0.0
2018-12-28,-0.0,-1.2721791559000861,-0.0,1.0,-0.8233050326073582,-1.0061113161888355,0.0
2018-12-31,-0.0,-1.2745886504452013,-0.0,1.0,-0.823068400968364,-1.005580402937918,0.0
2019-01-02,-0.0,-1.273289888929874,-0.0,1.0,-0.8201155785073159,-1.0051231607852782,0.0
2019-01-03,-0.0,-1.2730625794024837,-0.0,1.0,-0.8205811237244375,-1.004548993893693,0.0
2019-01-04,-0.0,-1.2894736842105263,-0.0,1.0,-0.7907033939990161,-1.0188555500901786,0.0
2019-01-07,-0.0,-1.2513536277222959,-0.0,1.0,-0.7702242008583002,-0.9891709782216339,0.0
2019-01-08,-0.0,-1.2416166466586633,-0.0,1.0,-0.7737895158063225,-0.9861944777911165,0.0
2019-01-09,-0.0,-1.2332028441319804,-0.0,1.0,-0.7723096588639451,-0.9890548853559159,0.0
2019-01-10,-0.0,-1.2338274663363569,-0.0,1.0,-0.7723658448875215,-0.9895313061893156,0.0
2019-01-11,-0.0,-1.2257134851699156,-0.0,1.0,-0.7770483929071769,-0.9999599727814914,0.0
2019-01-14,-0.0,-1.224447292534444,-0.0,1.0,-0.780599166933675,-1.0001201537968598,0.0
2019-01-15,-0.0,-1.2174122560436913,-0.0,1.0,-0.7859609669906032,-1.0124086418761546,0.0
2019-01-16,-0.0,-1.216231395675372,-0.0,1.0,-0.7775905644481887,-1.017892245356441,0.0
2019-01-17,-0.0,-1.2217081707366133,-0.0,1.0,-0.7801021844953131,-1.021201271271674,0.0
2019-01-18,-0.0,-1.2066092302714073,-0.0,1.0,-0.788456093516159,-1.0497512437810945,0.0
2019-01-22,-0.0,-1.347739692001987,-0.0,1.0,-0.9086844601002575,-1.259675744027458,0.0
2019-01-23,-0.0,-1.3124236252545824,-0.0,1.0,-0.9182620502376102,-1.2952704231726635,0.0
2019-01-24,-0.0,-1.3068325791855204,-0.0,1.0,-0.9259276018099548,-1.2921719457013574,0.0
2019-01-25,-0.0,-1.289893370421882,-0.0,1.0,-0.9756606397774686,-1.3705146036161335,0.0
2019-01-28,-0.0,-1.2749907097733184,-0.0,1.0,-0.9988387216648086,-1.3712839093273874,0.0
2019-01-29,-0.0,-1.265649068757877,-0.0,1.0,-1.0045278439060823,-1.3977500816879054,0.0
2019-01-30,-0.0,-1.2660567587752052,-0.0,1.0,-1.0047143390589992,-1.3968913368185212,0.0
2019-01-31,-0.0,-1.2779051808864137,-0.0,1.0,-0.9746805822062058,-1.4274816305517855,0.0
2019-02-01,-0.0,-1.28468050891548,-0.0,1.0,-0.9941824717400558,-1.4508347916568132,0.0
2019-02-04,-0.0,-1.2844232043153214,-0.0,1.0,-0.9937541402479417,-1.453534588814233,0.0
2019-02-05,-0.0,-1.2922238027501185,-0.0,1.0,-0.9991939307728781,-1.4501659554291133,0.0
2019-02-06,-0.0,-1.2865477658666162,-0.0,1.0,-0.9990038895740442,-1.4578787591310123,0.0
2019-02-07,-0.0,-1.2860734275685417,-0.0,1.0,-1.0000474338298073,-1.4572621193435158,0.0
2019-02-08,-0.0,-1.2920556296437418,-0.0,1.0,-1.0220518193941703,-1.448704515145742,0.0
2019-02-11,-0.0,-1.281548757170172,-0.0,1.0,-1.0281548757170171,-1.4704110898661569,0.0
2019-02-12,-0.0,-1.295531986370399,-0.0,1.0,-1.0374334117195374,-1.4661899505687,0.0
2019-02-13,-0.0,-1.3082861801093315,-0.0,1.0,-1.0320801764649468,-1.4548767622518461,0.0
2019-02-14,-0.0,-1.273207510925419,-0.0,1.0,-1.064303894731787,-1.4648705758055998,0.0
2019-02-15,-0.0,-1.2810982353224023,-0.0,1.0,-1.0636149444631438,-1.4636726450930424,0.0
2019-02-19,-0.0,-1.273435246610903,-0.0,1.0,-1.0702817036823382,-1.463513123738102,0.0
2019-02-20,-0.0,-1.276858709243051,-0.0,1.0,-1.068866019043955,-1.4633067230931998,0.0
2019-02-21,-0.0,-1.2779727845362314,-0.0,1.0,-1.0682309948550273,-1.4621820454873302,0.0
2019-02-22,-0.0,-1.2715610435785325,-0.0,1.0,-1.0740402632969777,-1.4590880699562774,0.0
2019-02-25,-0.0,-1.26927719569311,-0.0,1.0,-1.0910144367727295,-1.468108734488919,0.0
2019-02-26,-0.0,-1.270225912338289,-0.0,1.0,-1.089785672909828,-1.4671751303340412,0.0
2019-02-27,-0.0,-1.276708885236392,-0.0,1.0,-1.09518514937639,-1.462244996616069,0.0
2019-02-28,-0.0,-1.281769825918762,-0.0,1.0,-1.0991295938104448,-1.4547388781431334,0.0
2019-03-01,-0.0,-1.2855002416626389,-0.0,1.0,-1.0984533591106815,-1.4492508458192364,0.0
2019-03-04,-0.0,-1.2780570323827936,-0.0,1.0,-1.0957467375543741,-1.4594973417109716,0.0
2019-03-05,-0.0,-1.2670286517671014,-0.0,1.0,-1.1201338052067678,-1.4608522809909341,0.0
2019-03-06,-0.0,-1.2636579572446558,-0.0,1.0,-1.1248242765039507,-1.459014009404237,0.0
2019-03-07,-0.0,-1.246603162322905,-0.0,1.0,-1.1340844253179247,-1.4546685363377012,0.0
2019-03-08,-0.0,-1.249062484780597,-0.0,1.0,-1.1543369210539132,-1.4668095261286709,0.0
2019-03-11,-0.0,-1.2527699807947998,-0.0,1.0,-1.1667405328211946,-1.5049490323533756,0.0
2019-03-12,-0.0,-1.2204464865404785,-0.0,1.0,-1.2079608450282175,-1.565849273335664,0.0
2019-03-13,-0.0,-1.2419833878681097,-0.0,1.0,-1.2234583438207904,-1.568587968789328,0.0
2019-03-14,-0.0,-1.2401931200965601,-0.0,1.0,-1.2235465701066184,-1.5654797827398914,0.0
2019-03-15,-0.0,-1.234967155128853,-0.0,1.0,-1.23799898938858,-1.5800404244567965,0.0
2019-03-18,-0.0,-1.2621801432958035,-0.0,1.0,-1.25957011258956,-1.595957011258956,0.0
2019-03-19,-0.0,-1.2723478798495542,-0.0,1.0,-1.2665258385285176,-1.6133237158019476,0.0
2019-03-20,-0.0,-1.2961212939404954,-0.0,1.0,-1.2728594423386468,-1.6233449296432834,0.0
2019-03-21,-0.0,-1.299417697826765,-0.0,1.0,-1.2771134449412498,-1.6225434127066654,0.0
2019-03-22,-0.0,-1.305208827092221,-0.0,1.0,-1.3341760151682729,-1.627429293727287,0.0
2019-03-25,-0.0,-1.2262262781292128,-0.0,1.0,-1.3397283003214766,-1.6191537903142175,0.0
2019-03-26,-0.0,-1.2452603541024703,-0.0,1.0,-1.341881234658171,-1.6356087115475009,0.0
2019-03-27,-0.0,-1.241667101350999,-0.0,1.0,-1.340514318501904,-1.634030567002243,0.0
2019-03-28,-0.0,-1.24470747731776,-0.0,1.0,-1.3376264469704868,-1.6319741370320158,0.0
2019-03-29,-0.0,-1.2359310739757405,-0.0,1.0,-1.3364048102451975,-1.633609245666094,0.0
2019-04-01,-0.0,-1.2442986566697907,-0.0,1.0,-1.333281266270957,-1.629126314693325,0.0
2019-04-02,-0.0,-1.2526610935147202,-0.0,1.0,-1.3382314761929488,-1.6014850199906536,0.0
2019-04-03,-0.0,-1.2529207123942052,-0.0,1.0,-1.3385949426242274,-1.6008619346798898,0.0
2019-04-04,-0.0,-1.2486391207423921,-0.0,1.0,-1.324848359168438,-1.6108144538337912,0.0
2019-04-05,-0.0,-1.2385102189023758,-0.0,1.0,-1.3306878306878305,-1.6180620396306669,0.0
2019-04-08,-0.0,-1.2320567963932216,-0.0,1.0,-1.3339379178110589,-1.6161579520132663,0.0
2019-04-09,-0.0,-1.2174161387475335,-0.0,1.0,-1.3647834666112784,-1.6104476061896356,0.0
2019-04-10,-0.0,-1.2103242542153048,-0.0,1.0,-1.364876783398184,-1.612918287937743,0.0
2019-04-11,-0.0,-1.1992838237583683,-0.0,1.0,-1.3823239400072656,-1.6080232497794384,0.0
2019-04-12,-0.0,-1.1993665957115414,-0.0,1.0,-1.3818597165256217,-1.6106121177508956,0.0
2019-04-15,-0.0,-1.200832682799896,-0.0,1.0,-1.3870934166016133,-1.6163413999479574,0.0
2019-04-16,-0.0,-1.2044233477648532,-0.0,1.0,-1.389807521777685,-1.6219811173126077,0.0
2019-04-17,-0.0,-1.1925589172806605,-0.0,1.0,-1.3977112400062706,-1.6352092804514813,0.0
2019-04-18,-0.0,-1.1900083612040133,-0.0,1.0,-1.3970526755852843,-1.6386914715719065,0.0
2019-04-22,-0.0,-1.1893640523907212,-0.0,1.0,-1.4164431118825944,-1.6543054021356056,0.0
2019-04-23,-0.0,-1.1919207879075158,-0.0,1.0,-1.4252383209564439,-1.6496023595091376,0.0
2019-04-24,-0.0,-1.1892531972001472,-0.0,1.0,-1.4239250565759698,-1.649650018420083,0.0
2019-04-25,-0.0,-1.1863137916490933,-0.0,1.0,-1.4324124841838888,-1.6533108393083087,0.0
2019-04-26,-0.0,-1.17531268140799,-0.0,1.0,-1.448519710802681,-1.6534381761570531,0.0
2019-04-29,-0.0,-1.1732017520713496,-0.0,1.0,-1.448625257269513,-1.6554963322602776,0.0
2019-04-30,-0.0,-1.172541156606163,-0.0,1.0,-1.4490818910932883,-1.654917686787674,0.0
2019-05-01,-0.0,-1.1642397383138126,-0.0,1.0,-1.4603249973620345,-1.651366466181281,0.0
2019-05-02,-0.0,-1.1645997150245395,-0.0,1.0,-1.4480975249353527,-1.6646261016412476,0.0
2019-05-03,-0.0,-1.1761006289308178,-0.0,1.0,-1.445536705248137,-1.6634427355848,0.0
2019-05-06,-0.0,-1.1555485298766992,-0.0,1.0,-1.4472020233955105,-1.6665612814838233,0.0
2019-05-07,-0.0,-1.1593079073693096,-0.0,1.0,-1.4465368992984124,-1.669251463839215,0.0
2019-05-08,-0.0,-1.147100424328147,-0.0,1.0,-1.4299334695374297,-1.6615852061396617,0.0
2019-05-09,-0.0,-1.147990989575148,-0.0,1.0,-1.4314002828854313,-1.6592278275446593,0.0
2019-05-10,-0.0,-1.1480569812506547,-0.0,1.0,-1.4336964491463287,-1.6554938724206556,0.0
2019-05-13,-0.0,-1.1471897752867843,-0.0,1.0,-1.4314074694882406,-1.6595254308312817,0.0
2019-05-14,-0.0,-1.102029254223321,-0.0,1.0,-1.4161516275236916,-1.6322105480016482,0.0
2019-05-15,-0.0,-1.108240511551155,-0.0,1.0,-1.4268770627062706,-1.6216481023102312,0.0
2019-05-16,-0.0,-1.1119884399029778,-0.0,1.0,-1.4250916034473862,-1.623677555865201,0.0
2019-05-17,-0.0,-1.104175279040926,-0.0,1.0,-1.423263745349318,-1.6399855312112444,0.0
2019-05-20,-0.0,-1.0901673208014873,-0.0,1.0,-1.429456723817393,-1.6445982235075398,0.0
2019-05-21,-0.0,-1.0934063097020705,-0.0,1.0,-1.4251561935250683,-1.644859813084112,0.0
2019-05-22,-0.0,-1.0848331700273321,-0.0,1.0,-1.430508999020164,-1.641689443556289,0.0
2019-05-23,-0.0,-1.087843056485248,-0.0,1.0,-1.4321095721126615,-1.6291128160238917,0.0
2019-05-24,-0.0,-1.0700359158542845,-0.0,1.0,-1.4289892252437146,-1.6318111852231914,0.0
2019-05-28,-0.0,-1.0737301180092356,-0.0,1.0,-1.424987172909184,-1.6321190354027708,0.0
2019-05-29,-0.0,-1.0792018419033,-0.0,1.0,-1.4197492964952674,-1.6174469173701713,0.0
2019-05-30,-0.0,-1.0745236631837738,-0.0,1.0,-1.4204568735914773,-1.6269207129686538,0.0
2019-05-31,-0.0,-1.0852756956566383,-0.0,1.0,-1.4159564637026387,-1.632765170962111,0.0
2019-06-03,-0.0,-1.0889998980528086,-0.0,1.0,-1.40585176878377,-1.6024569273116525,0.0
2019-06-04,-0.0,-1.086927704700724,-0.0,1.0,-1.4050168247170387,-1.6065055572550218,0.0
2019-06-05,-0.0,-1.07049188564538,-0.0,1.0,-1.3981811787167764,-1.5556951213384917,0.0
2019-06-06,-0.0,-1.0821828405040412,-0.0,1.0,-1.3793865153873186,-1.5587629901099451,0.0
2019-06-07,-0.0,-1.0933326639220806,-0.0,1.0,-1.3734310673762427,-1.5538708705693343,0.0
2019-06-10,-0.0,-1.0928704028899705,-0.0,1.0,-1.3641061662736442,-1.5603331493653103,0.0
2019-06-11,-0.0,-1.1032729103726082,-0.0,1.0,-1.3739174219536756,-1.5580060422960724,0.0
2019-06-12,-0.0,-1.1064397563063288,-0.0,1.0,-1.3722370474799859,-1.5563163989728612,0.0
2019-06-13,-0.0,-1.122087745839637,-0.0,1.0,-1.3726172465960664,-1.5481593545133636,0.0
2019-06-14,-0.0,-1.1136432388827266,-0.0,1.0,-1.3894322879903196,-1.5387718059897149,0.0
2019-06-17,-0.0,-1.1075930220832912,-0.0,1.0,-1.396944640516285,-1.537259251789856,0.0
2019-06-18,-0.0,-1.0909414215312707,-0.0,1.0,-1.4231062338058225,-1.5664278819285677,0.0
2019-06-19,-0.0,-1.0843800648298219,-0.0,1.0,-1.4249898703403565,-1.555459886547812,0.0
2019-06-20,-0.0,-1.0909737029140014,-0.0,1.0,-1.4259315666565135,-1.5597522591126005,0.0
2019-06-21,-0.0,-1.0955161732595338,-0.0,1.0,-1.4239069720205149,-1.5585233331640687,0.0
2019-06-24,-0.0,-1.091898489548899,-0.0,1.0,-1.4267405787519707,-1.5670548746376445,0.0
2019-06-25,-0.0,-1.0850155082117252,-0.0,1.0,-1.4302130472364873,-1.5693801799969491,0.0
2019-06-26,-0.0,-1.0788751017087062,-0.0,1.0,-1.4122762408462164,-1.5942839707078926,0.0
2019-06-27,-0.0,-1.0326054737674144,-0.0,1.0,-1.3476435134868097,-1.55997431083885,0.0
2019-06-28,-0.0,-1.0086767895878526,-0.0,1.0,-1.3612206665352002,-1.5600966278840467,0.0
2019-07-01,-0.0,-1.0091720619972533,-0.0,1.0,-1.3513831665685696,-1.544290759270159,0.0
2019-07-02,-0.0,-1.0161361518465841,-0.0,1.0,-1.3423905046838982,-1.5460297219088726,0.0
2019-07-03,-0.0,-1.021844779343184,-0.0,1.0,-1.3378331942467232,-1.5492121152618918,0.0
2019-07-05,-0.0,-1.024610255907442,-0.0,1.0,-1.3296401608000785,-1.5481909991175606,0.0
2019-07-08,-0.0,-1.0300932744231712,-0.0,1.0,-1.3277368679430535,-1.5513500245459009,0.0
2019-07-09,-0.0,-1.0250686813186813,-0.0,1.0,-1.327021193092622,-1.5537186028257457,0.0
2019-07-10,-0.0,-1.0071589683240167,-0.0,1.0,-1.3404432676277336,-1.5558007257036384,0.0
2019-07-11,-0.0,-1.004709345106696,-0.0,1.0,-1.3486877606082903,-1.5521707137601177,0.0
2019-07-12,-0.0,-1.0022080471050048,-0.0,1.0,-1.3504906771344454,-1.5541216879293425,0.0
2019-07-15,-0.0,-1.0332238937619445,-0.0,1.0,-1.3417454794923311,-1.525309942666732,0.0
2019-07-16,-0.0,-1.0448201297424808,-0.0,1.0,-1.346569687438569,-1.5230980931786906,0.0
2019-07-17,-0.0,-1.051865689985743,-0.0,1.0,-1.3444275109384984,-1.5198859446438227,0.0
2019-07-18,-0.0,-1.0502283105022832,-0.0,1.0,-1.3431531398831444,-1.516472725487308,0.0
2019-07-19,-0.0,-1.0525772689302737,-0.0,1.0,-1.3428332760060933,-1.5183529064910815,0.0
2019-07-22,-0.0,-1.0282127031019201,-0.0,1.0,-1.339832594780896,-1.5556868537666175,0.0
2019-07-23,-0.0,-1.031816390858944,-0.0,1.0,-1.3386032308904647,-1.5547675334909379,0.0
2019-07-24,-0.0,-1.031340856452964,-0.0,1.0,-1.339870891440398,-1.5565465924210318,0.0
2019-07-25,-0.0,-1.0259426996160286,-0.0,1.0,-1.3437038495618785,-1.553066850447967,0.0
2019-07-26,-0.0,-1.024910156057697,-0.0,1.0,-1.3438192290651305,-1.5541771279476195,0.0
2019-07-29,-0.0,-1.021299674588305,-0.0,1.0,-1.3499161818361107,-1.5592643723498667,0.0
2019-07-30,-0.0,-1.0260329356079283,-0.0,1.0,-1.3496203530223843,-1.5548762449462576,0.0
2019-07-31,-0.0,-1.0416070282809338,-0.0,1.0,-1.344109372686442,-1.549874142441143,0.0
2019-08-01,-0.0,-1.0587249149450224,-0.0,1.0,-1.3351905724569795,-1.5367585424781816,0.0
2019-08-02,-0.0,-1.0599980182322633,-0.0,1.0,-1.3384859294490687,-1.5559353943717797,0.0
2019-08-05,-0.0,-1.0560641298431392,-0.0,1.0,-1.337374437131971,-1.554851798703548,0.0
2019-08-06,-0.0,-1.0408688891048692,-0.0,1.0,-1.2778209738555741,-1.5408688891048692,0.0
2019-08-07,-0.0,-1.0490086771050464,-0.0,1.0,-1.2552232294342915,-1.5433128120606912,0.0
2019-08-08,-0.0,-1.0505114159678124,-0.0,1.0,-1.2545445731736875,-1.542440254011343,0.0
2019-08-09,-0.0,-1.030247567671708,-0.0,1.0,-1.2310471052885077,-1.5551969945091995,0.0
2019-08-12,-0.0,-1.026014618195807,-0.0,1.0,-1.244566262742835,-1.5380842469705711,0.0
2019-08-13,-0.0,-1.0124351834069523,-0.0,1.0,-1.2426061071634338,-1.5461398117918186,0.0
2019-08-14,-0.0,-1.0198871785065493,-0.0,1.0,-1.2211014437326704,-1.5395831341428434,0.0
2019-08-15,-0.0,-1.0322792530730975,-0.0,1.0,-1.1828375715492165,-1.4766350755372057,0.0
2019-08-16,-0.0,-1.0381833552507984,-0.0,1.0,-1.176967875258313,-1.4814484313357128,0.0
2019-08-19,-0.0,-1.0199037518104939,-0.0,1.0,-1.1793206559828062,-1.4730178012428163,0.0
2019-08-20,-0.0,-1.0250151395164673,-0.0,1.0,-1.1722178227046163,-1.4610797968975637,0.0
2019-08-21,-0.0,-1.0281460804838334,-0.0,1.0,-1.1707373807862294,-1.4533612468015817,0.0
2019-08-22,-0.0,-1.0295580238880886,-0.0,1.0,-1.1662871218106614,-1.451642887019566,0.0
2019-08-23,-0.0,-1.0271941242097433,-0.0,1.0,-1.1664652287095574,-1.4549553737448866,0.0
2019-08-26,-0.0,-1.0056414254919048,-0.0,1.0,-1.1477319634912628,-1.4331514011833235,0.0
2019-08-27,-0.0,-1.001602564102564,-0.0,1.0,-1.1414377289377289,-1.4357142857142857,0.0
2019-08-28,-0.0,-0.9969798197043884,-0.0,1.0,-1.14409920834668,-1.434951722875578,0.0
2019-08-29,-0.0,-0.9796803652968036,-0.0,1.0,-1.1479452054794521,-1.4385844748858447,0.0
2019-08-30,-0.0,-0.9710580204778156,-0.0,1.0,-1.148532423208191,-1.4310352673492606,0.0
2019-09-03,-0.0,-0.9817023213472917,-0.0,1.0,-1.150022758306782,-1.4199362767410104,0.0
2019-09-04,-0.0,-0.972407836719851,-0.0,1.0,-1.1482340106368472,-1.4250193190599574,0.0
2019-09-05,-0.0,-0.9920466356364952,-0.0,1.0,-1.1359754168737857,-1.3909801617786615,0.0
2019-09-06,-0.0,-0.9858140058545374,-0.0,1.0,-1.14469714028372,-1.372979058770547,0.0
2019-09-09,-0.0,-0.9890114839000226,-0.0,1.0,-1.144291826165278,-1.3701418599414548,0.0
2019-09-10,-0.0,-0.9896925777557726,-0.0,1.0,-1.1434036998694692,-1.3679614709456722,0.0
2019-09-11,-0.0,-0.9868586858685868,-0.0,1.0,-1.1466696669666967,-1.3669216921692169,0.0
2019-09-12,-0.0,-0.9737055016181229,-0.0,1.0,-1.1520586120100682,-1.3690219345559151,0.0
2019-09-13,-0.0,-0.9718189581554227,-0.0,1.0,-1.1516922108858827,-1.3710728572070654,0.0
2019-09-16,-0.0,-0.9740767364543086,-0.0,1.0,-1.148665648306227,-1.3700242609398867,0.0
2019-09-17,-0.0,-0.9671129481534729,-0.0,1.0,-1.1519453679575884,-1.373708329589361,0.0
2019-09-18,-0.0,-0.9848096714754392,-0.0,1.0,-1.1402633589501594,-1.3691070064266775,0.0
2019-09-19,-0.0,-0.9769587327303002,-0.0,1.0,-1.1574186580261914,-1.3659151253318933,0.0
