Date,IWF,IWM,MTUM,OXFD,SPY,VLUE,VXX
2018-10-23,-0.6030847325263569,-1.5838539632955877,-0.0,1.0,-0.9283483014447481,-0.7655700898086684,0.0
2018-10-24,-0.6006827603023652,-1.5788344306266764,-0.0,1.0,-0.9293343087051938,-0.7680078029748841,0.0
2018-10-25,-0.5444813239212754,-1.4997896311532888,-0.0,1.0,-0.9245944556121735,-0.7059511009302979,0.0
2018-10-26,-0.513354898336414,-1.478558225508318,-0.0,1.0,-0.9362292051756007,-0.692883548983364,0.0
2018-10-29,-0.48482343757175,-1.4912522386003582,-0.0,1.0,-0.9206502273040365,-0.6952748312439729,0.0
2018-10-30,-0.471468576412799,-1.4915759996327411,-0.0,1.0,-0.921406601478217,-0.7063306247991553,0.0
2018-10-31,-0.48467775182080525,-1.4593009939993586,-0.0,1.0,-0.9299619806696899,-0.7067014795474326,0.0
2018-11-01,-0.45159811069839956,-1.4900719952308892,-0.0,1.0,-0.9326821662768835,-0.7113770807538863,0.0
2018-11-02,-0.4599207974873686,-1.4448085939278075,-0.0,1.0,-0.944512722472575,-0.7026719468341754,0.0
2018-11-05,-0.45330296127562647,-1.46624145785877,-0.0,1.0,-0.9476993166287017,-0.6885649202733485,0.0
2018-11-06,-0.46786808763664645,-1.482733385171294,-0.0,1.0,-0.9441064812697252,-0.6792297488908201,0.0
2018-11-07,-0.4669538912824273,-1.488312402603355,-0.0,1.0,-0.9454120451003758,-0.6826931891099092,0.0
2018-11-08,-0.42932198016214507,-1.487250328366321,-0.0,1.0,-0.9281217446442321,-0.6844512885547354,0.0
2018-11-09,-0.42791710126524873,-1.4889120674799328,-0.0,1.0,-0.9322479706135776,-0.6858645866400617,0.0
2018-11-12,-0.42767380887803996,-1.4623451767471296,-0.0,1.0,-0.947382695958774,-0.6830304674080102,0.0
2018-11-13,-0.38798548582179815,-1.4633785781480984,-0.0,1.0,-0.9534560766922008,-0.6748644895399364,0.0
2018-11-14,-0.38655727358788267,-1.4744624261822115,-0.0,1.0,-0.962268403732588,-0.6846233602308074,0.0
2018-11-15,-0.38527690229626294,-1.4746060333183253,-0.0,1.0,-0.9622242233228276,-0.6803692030616839,0.0
2018-11-16,-0.37986270022883295,-1.4602234486471934,-0.0,1.0,-0.9595279759501054,-0.6873065015479877,0.0
2018-11-19,-0.3712373058882462,-1.4848581447242588,-0.0,1.0,-0.9884329887517646,-0.709367457534496,0.0
2018-11-20,-0.3038891655725087,-1.477203785031919,-0.0,1.0,-1.000271653008557,-0.7461855390048445,0.0
2018-11-21,-0.3072518230215184,-1.4663356149062765,-0.0,1.0,-0.9899789737395427,-0.7101507627611505,0.0
2018-11-23,-0.3123313545601727,-1.4418510523475445,-0.0,1.0,-1.017853930563051,-0.7251753912574204,0.0
2018-11-26,-0.3109701223902088,-1.4515838732901367,-0.0,1.0,-1.0151187904967602,-0.7220122390208783,0.0
2018-11-27,-0.2915388778639726,-1.4751037344398341,-0.0,1.0,-1.0200703590113658,-0.7234800649467797,0.0
2018-11-28,-0.29335077589317937,-1.4698213641284736,-0.0,1.0,-1.0225099242150848,-0.7252796824251173,0.0
2018-11-29,-0.2568611777244871,-1.4467981170619062,-0.0,1.0,-1.0113242739142019,-0.7259081623590017,0.0
2018-11-30,-0.2558480832518011,-1.4489015387352129,-0.0,1.0,-1.0125856088232679,-0.7299208396335497,0.0
2018-12-03,-0.2515905147484095,-1.4519731280864883,-0.0,1.0,-1.0144592249855409,-0.7309249454998442,0.0
2018-12-04,-0.23814172250077653,-1.4603540843945513,-0.0,1.0,-1.009939211075121,-0.7287127834228158,0.0
2018-12-06,-0.2271962011655515,-1.3715950787826463,-0.0,1.0,-1.0292682926829269,-0.6887977552341895,0.0
2018-12-07,-0.22841850828729282,-1.371762776243094,-0.0,1.0,-1.0293508287292819,-0.686766229281768,0.0
2018-12-10,-0.18560573721506018,-1.3853837616323743,-0.0,1.0,-1.0360283445744045,-0.6617433620763254,0.0
2018-12-11,-0.18368915456874468,-1.3861656703672074,-0.0,1.0,-1.0353116994022202,-0.6646883005977797,0.0
2018-12-12,-0.183413759234744,-1.38625784686339,-0.0,1.0,-1.0351027031643678,-0.6656275355510954,0.0
2018-12-13,-0.1827374349347214,-1.379639901015445,-0.0,1.0,-1.0414284495264101,-0.6628125266660977,0.0
2018-12-14,-0.18100940975192473,-1.3911462788708298,-0.0,1.0,-1.0388366124893071,-0.6661676646706587,0.0
2018-12-17,-0.16913580246913582,-1.389272030651341,-0.0,1.0,-1.0278416347381865,-0.6709237973605789,0.0
2018-12-18,-0.15193824608765344,-1.374193276247522,-0.0,1.0,-1.0214704517653013,-0.6705614375500907,0.0
2018-12-19,-0.15189606445353693,-1.3741089129792887,-0.0,1.0,-1.0214704517653013,-0.6706879824524402,0.0
2018-12-20,-0.15369093660669245,-1.3654363544644357,-0.0,1.0,-1.0179502270052128,-0.666680679334118,0.0
2018-12-21,-0.14811876226667225,-1.3645133002046186,-0.0,1.0,-1.0163277237232222,-0.6468451162984926,0.0
2018-12-24,-0.12905094987790242,-1.3434460494184843,-0.0,1.0,-1.0079880799635776,-0.6584164562725053,0.0
2018-12-26,-0.13029154999176412,-1.372755723933454,-0.0,1.0,-0.9748394004282656,-0.6400510624279362,0.0
2018-12-27,-0.055032814106112125,-1.3312643314620067,-0.0,1.0,-0.8936506681426425,-0.6735194117181941,0.0
2018-12-28,-0.04819705835837419,-1.3397121619484422,-0.0,1.0,-0.8947493278507038,-0.6711608413727662,0.0
2018-12-31,-0.04710675157220267,-1.342206225527034,-0.0,1.0,-0.8948305185302377,-0.6710833366293556,0.0
2019-01-02,-0.04290285623987674,-1.3419586773594594,-0.0,1.0,-0.8926638486153359,-0.6730138663927626,0.0
2019-01-03,-0.04400205395583995,-1.341233163486985,-0.0,1.0,-0.8927598056641782,-0.6719200537188451,0.0
2019-01-04,-0.0,-1.3741146678273255,-0.0,1.0,-0.8802279112095912,-0.7024492541447394,0.0
2019-01-07,-0.0,-1.330740955697427,-0.0,1.0,-0.8678661249758173,-0.6706132714258076,0.0
2019-01-08,-0.0,-1.317013888888889,-0.0,1.0,-0.874189814814815,-0.666820987654321,0.0
2019-01-09,-0.0,-1.3134828862164662,-0.0,1.0,-0.87322695035461,-0.6677073697193956,0.0
2019-01-10,-0.0,-1.3206780448159758,-0.0,1.0,-0.8751886682921166,-0.6742133983513294,0.0
2019-01-11,-0.0,-1.3096161302830553,-0.0,1.0,-0.8806514152772391,-0.6872431174873982,0.0
2019-01-14,-0.0,-1.308659217877095,-0.0,1.0,-0.8846213531967723,-0.6862973308504036,0.0
2019-01-15,-0.0,-1.2990102852707162,-0.0,1.0,-0.8782844944692412,-0.7039394527459732,0.0
2019-01-16,-0.0,-1.2964111309200836,-0.0,1.0,-0.8708627238198589,-0.7083946980854197,0.0
2019-01-17,-0.0,-1.2916844184515281,-0.0,1.0,-0.8717223749951587,-0.7097099035593942,0.0
2019-01-18,-0.0,-1.2754540128881078,-0.0,1.0,-0.879867213434876,-0.750165983206405,0.0
2019-01-22,-0.0,-1.4470536639821385,-0.0,1.0,-0.9374451798102226,-0.6024240491188901,0.0
2019-01-23,-0.0,-1.4279713565627874,-0.0,1.0,-0.9475937112453494,-0.6249549945993519,0.0
2019-01-24,-0.0,-1.4313178047223996,-0.0,1.0,-0.9308790682833439,-0.6263162093171666,0.0
2019-01-25,-0.0,-1.4480704903320551,-0.0,1.0,-1.0328383780696746,-0.5983927551603165,0.0
2019-01-28,-0.0,-1.4221321542618521,-0.0,1.0,-1.0730369278637517,-0.5988291165151888,0.0
2019-01-29,-0.0,-1.3993019913775406,-0.0,1.0,-1.088523917060152,-0.61806610552248,0.0
2019-01-30,-0.0,-1.4064316635745207,-0.0,1.0,-1.0993197278911564,-0.6170686456400742,0.0
2019-01-31,-0.0,-1.4304772100300573,-0.0,1.0,-1.0513031663029604,-0.6356075266603533,0.0
2019-02-01,-0.0,-1.430412052854732,-0.0,1.0,-1.0509200181122136,-0.6350800642160292,0.0
2019-02-04,-0.0,-1.4310940973079773,-0.0,1.0,-1.0510002469745616,-0.6341483493866799,0.0
2019-02-05,-0.0,-1.4252301874383426,-0.0,1.0,-1.035802367642223,-0.6494163104242026,0.0
2019-02-06,-0.0,-1.428829568788501,-0.0,1.0,-1.031006160164271,-0.64694045174538,0.0
2019-02-07,-0.0,-1.4324968168562864,-0.0,1.0,-1.0353226270177025,-0.639462767486754,0.0
2019-02-08,-0.0,-1.4330024302838076,-0.0,1.0,-1.0544136425423238,-0.6317090250030893,0.0
2019-02-11,-0.0,-1.4071599439082734,-0.0,1.0,-1.059185020209519,-0.6580466881135032,0.0
2019-02-12,-0.0,-1.415283354721199,-0.0,1.0,-1.0630045121496876,-0.6612990023595645,0.0
2019-02-13,-0.0,-1.3891152028678508,-0.0,1.0,-1.045787844223562,-0.6387078377057195,0.0
2019-02-14,-0.0,-1.3524405711713925,-0.0,1.0,-1.073933145124995,-0.6651528169878483,0.0
2019-02-15,-0.0,-1.3361721201255041,-0.0,1.0,-1.0738763701560654,-0.6647650869972699,0.0
2019-02-19,-0.0,-1.3757675161914373,-0.0,1.0,-1.1086718815712004,-0.7211708301791572,0.0
2019-02-20,-0.0,-1.3729597846205621,-0.0,1.0,-1.117533232374222,-0.7161366313309777,0.0
2019-02-21,-0.0,-1.3563213548468636,-0.0,1.0,-1.1218351097442811,-0.734675822555504,0.0
2019-02-22,-0.0,-1.3632568729971326,-0.0,1.0,-1.1119497385731152,-0.7413560465508517,0.0
2019-02-25,-0.0,-1.3516155192283068,-0.0,1.0,-1.14217422852021,-0.7744248580818643,0.0
2019-02-26,-0.0,-1.3479539641943734,-0.0,1.0,-1.1460358056265985,-0.768542199488491,0.0
2019-02-27,-0.0,-1.3343162393162393,-0.0,1.0,-1.1661965811965813,-0.772991452991453,0.0
2019-02-28,-0.0,-1.3439427690198766,-0.0,1.0,-1.1772189856065798,-0.7625942426319398,0.0
2019-03-01,-0.0,-1.352042780748663,-0.0,1.0,-1.1606844919786095,-0.7653475935828876,0.0
2019-03-04,-0.0,-1.3414291192637096,-0.0,1.0,-1.16545229877711,-0.75410115471473,0.0
2019-03-05,-0.0,-1.3347753458688483,-0.0,1.0,-1.18057994603161,-0.7678502591339359,0.0
2019-03-06,-0.0,-1.324145299145299,-0.0,1.0,-1.1886324786324785,-0.7607264957264956,0.0
2019-03-07,-0.0,-1.3438554525650335,-0.0,1.0,-1.173337320063218,-0.7543035325274443,0.0
2019-03-08,-0.0,-1.344679930795848,-0.0,1.0,-1.2230536332179933,-0.7575259515570935,0.0
2019-03-11,-0.0,-1.3400438596491229,-0.0,1.0,-1.2331578947368422,-0.8127631578947369,0.0
2019-03-12,-0.0,-1.3032566878411023,-0.0,1.0,-1.2778473651248101,-0.8923235215174019,0.0
2019-03-13,-0.0,-1.310653910458852,-0.0,1.0,-1.3770202489318222,-0.9565762585918631,0.0
2019-03-14,-0.0,-1.309335810496981,-0.0,1.0,-1.3794240594519276,-0.9559219693450999,0.0
2019-03-15,-0.0,-1.2881308541870544,-0.0,1.0,-1.3902791369588516,-0.981639405377697,0.0
2019-03-18,-0.0,-1.319664404223228,-0.0,1.0,-1.3985199849170438,-0.9951923076923077,0.0
2019-03-19,-0.0,-1.3180718318546283,-0.0,1.0,-1.4076955923518528,-1.0187882525976182,0.0
2019-03-20,-0.0,-1.3219507548697433,-0.0,1.0,-1.4081535457446301,-1.032528456446159,0.0
2019-03-21,-0.0,-1.3199372205840387,-0.0,1.0,-1.433558451441073,-1.002520688671169,0.0
2019-03-22,-0.0,-1.3052218446369597,-0.0,1.0,-1.4951897764801607,-0.9858804384243526,0.0
2019-03-25,-0.0,-1.1791129375088563,-0.0,1.0,-1.5540597987813518,-0.9902697085636011,0.0
2019-03-26,-0.0,-1.19157854625131,-0.0,1.0,-1.554110698294751,-1.017576450414404,0.0
2019-03-27,-0.0,-1.1893137022085016,-0.0,1.0,-1.554500118736642,-1.0056518641652816,0.0
2019-03-28,-0.0,-1.1856327307326355,-0.0,1.0,-1.5514272121788772,-1.020313986679353,0.0
2019-03-29,-0.0,-1.1693048536283017,-0.0,1.0,-1.557833508152951,-1.0406694002097834,0.0
2019-04-01,-0.0,-1.1822538552787663,-0.0,1.0,-1.536370106761566,-1.0263345195729536,0.0
2019-04-02,-0.0,-1.2314193267977012,-0.0,1.0,-1.6457719611725503,-0.9520934949533973,0.0
2019-04-03,-0.0,-1.2314085527905292,-0.0,1.0,-1.6551340903599905,-0.9455424015462672,0.0
2019-04-04,-0.0,-1.2270204479065236,-0.0,1.0,-1.7012171372930867,-0.9403115871470302,0.0
2019-04-05,-0.0,-1.2263682802237899,-0.0,1.0,-1.7048893213330087,-0.9337387496959376,0.0
2019-04-08,-0.0,-1.208734558895049,-0.0,1.0,-1.713695165839899,-0.9409590506760044,0.0
2019-04-09,-0.0,-1.1929010838785274,-0.0,1.0,-1.7596426130260716,-0.9297431891416853,0.0
2019-04-10,-0.0,-1.1856538031047739,-0.0,1.0,-1.7761448245656724,-0.9045695654289746,0.0
2019-04-11,-0.0,-1.155583743962531,-0.0,1.0,-1.8136800507391326,-0.9094989510660096,0.0
2019-04-12,-0.0,-1.1583137944509574,-0.0,1.0,-1.8175556858147712,-0.9088511137162953,0.0
2019-04-15,-0.0,-1.1641141067671381,-0.0,1.0,-1.8071145471448842,-0.9218574154719382,0.0
2019-04-16,-0.0,-1.1390479857534774,-0.0,1.0,-1.7682052269336284,-0.9057130480820137,0.0
2019-04-17,-0.0,-1.1366615265998459,-0.0,1.0,-1.7671067848882034,-0.9150443330763299,0.0
2019-04-18,-0.0,-1.1317298886586014,-0.0,1.0,-1.7611702896804358,-0.9270737938015136,0.0
2019-04-22,-0.0,-1.1235742367616368,-0.0,1.0,-1.7809542299665098,-0.9491821579381644,0.0
2019-04-23,-0.0,-1.128925780301927,-0.0,1.0,-1.7835056550652881,-0.9417018591330518,0.0
2019-04-24,-0.0,-1.1116652946588543,-0.0,1.0,-1.7759430536051524,-0.9547721659968041,0.0
2019-04-25,-0.0,-1.1029818181818183,-0.0,1.0,-1.7914181818181818,-0.9540363636363637,0.0
2019-04-26,-0.0,-1.0796528821447617,-0.0,1.0,-1.815242158336161,-0.9530712173365006,0.0
2019-04-29,-0.0,-1.0789333333333335,-0.0,1.0,-1.8163393939393941,-0.9532121212121213,0.0
2019-04-30,-0.0,-1.0746094886970021,-0.0,1.0,-1.8244397011739595,-0.9520714077811196,0.0
2019-05-01,-0.0,-1.0723540544475179,-0.0,1.0,-1.8217595962537003,-0.9586062988304944,0.0
2019-05-02,-0.0,-1.0707599786604587,-0.0,1.0,-1.8120180416121052,-0.9671177069693001,0.0
2019-05-03,-0.0,-1.0742895936378625,-0.0,1.0,-1.8099117447386288,-0.964988846862574,0.0
2019-05-06,-0.0,-1.042271232346682,-0.0,1.0,-1.8183884697233508,-0.9759141033081833,0.0
2019-05-07,-0.0,-1.0493874981842832,-0.0,1.0,-1.818283058151358,-0.9742410303587857,0.0
2019-05-08,-0.0,-1.045611510791367,-0.0,1.0,-1.768968824940048,-0.9815347721822543,0.0
2019-05-09,-0.0,-1.0453041852437797,-0.0,1.0,-1.76542499640443,-0.9833165540054652,0.0
2019-05-10,-0.0,-1.0469402447804175,-0.0,1.0,-1.7748980081593473,-0.9777777777777779,0.0
2019-05-13,-0.0,-1.0444423159810354,-0.0,1.0,-1.7629902782433793,-0.9816100761457786,0.0
2019-05-14,-0.0,-0.9274246242882479,-0.0,1.0,-1.7716325959115093,-0.9681695136749744,0.0
2019-05-15,-0.0,-0.9454056310589545,-0.0,1.0,-1.7774015492369775,-0.9156268843638388,0.0
2019-05-16,-0.0,-0.9551498127340824,-0.0,1.0,-1.7863295880149812,-0.9401685393258427,0.0
2019-05-17,-0.0,-0.9460742830277385,-0.0,1.0,-1.7713211095439585,-0.9840620592383639,0.0
2019-05-20,-0.0,-0.9314070941977919,-0.0,1.0,-1.7787174066243832,-0.9880197322057787,0.0
2019-05-21,-0.0,-0.934071606212754,-0.0,1.0,-1.7719956829806205,-0.9863450800056309,0.0
2019-05-22,-0.0,-0.9105760151085931,-0.0,1.0,-1.8175637393767707,-0.9932955618508027,0.0
2019-05-23,-0.0,-0.8847215077397933,-0.0,1.0,-1.8092877519524857,-0.982649768507693,0.0
2019-05-24,-0.0,-0.8575878742793379,-0.0,1.0,-1.8090477961688674,-0.9827970987539522,0.0
2019-05-28,-0.0,-0.8394855365185494,-0.0,1.0,-1.810930027394716,-0.9928030830663509,0.0
2019-05-29,-0.0,-0.8635669673837612,-0.0,1.0,-1.814295628036086,-0.9485542447374508,0.0
2019-05-30,-0.0,-0.8578494822485208,-0.0,1.0,-1.8105584319526626,-0.9543731508875739,0.0
2019-05-31,-0.0,-0.8712309820193637,-0.0,1.0,-1.8004610419548177,-0.9387736284001843,0.0
2019-06-03,-0.0,-0.8885470242468773,-0.0,1.0,-1.8331649522409992,-0.8704996326230713,0.0
2019-06-04,-0.0,-0.8491267861193014,-0.0,1.0,-1.8101156724880925,-0.8769335450215467,0.0
2019-06-05,-0.0,-0.8355395106297633,-0.0,1.0,-1.8077728751615636,-0.8136114453803983,0.0
2019-06-06,-0.0,-0.8560507845679288,-0.0,1.0,-1.761947337833609,-0.8524744065447718,0.0
2019-06-07,-0.0,-0.8549979891862908,-0.0,1.0,-1.757138388667948,-0.8563385316591448,0.0
2019-06-10,-0.0,-0.852458278979803,-0.0,1.0,-1.7557464801403444,-0.8899734604831091,0.0
2019-06-11,-0.0,-0.8539732850350917,-0.0,1.0,-1.789721530450532,-0.8842653384650215,0.0
2019-06-12,-0.0,-0.8535989135355364,-0.0,1.0,-1.7892258940697146,-0.8841104572204617,0.0
2019-06-13,-0.0,-0.8696736174070716,-0.0,1.0,-1.7846328195829555,-0.8788304623753399,0.0
2019-06-14,-0.0,-0.8601357466063349,-0.0,1.0,-1.8101809954751131,-0.854524886877828,0.0
2019-06-17,-0.0,-0.870104025327906,-0.0,1.0,-1.8060606060606061,-0.8466757123473542,0.0
2019-06-18,-0.0,-0.8929624756114162,-0.0,1.0,-1.8075684014701212,-0.8369254503380371,0.0
2019-06-19,-0.0,-0.861863488624052,-0.010608522932466596,1.0,-1.8164499819429398,-0.8253430841459011,0.0
2019-06-20,-0.0,-0.8736089749389306,-0.008594951596851533,1.0,-1.8140776259838958,-0.8273771826653398,0.0
2019-06-21,-0.0,-0.8908768096148594,-0.003505417463352454,1.0,-1.8081125375580445,-0.8500409724119093,0.0
2019-06-24,-0.0,-0.8809556438719108,-0.011877027088757937,1.0,-1.8011968388835595,-0.8740578319857476,0.0
2019-06-25,-0.0,-0.8871351450269924,-0.00937871717448989,1.0,-1.8016744441394454,-0.8767956812151158,0.0
2019-06-26,-0.0,-0.8835440718343412,-0.0,1.0,-1.7870624885468205,-0.9106652006597031,0.0
2019-06-27,-0.0,-0.8793902942931913,-0.016803636196685186,1.0,-1.7919287452366741,-0.903034755061751,0.0
2019-06-28,-0.0,-0.8674538880497964,-0.014325598425557234,1.0,-1.7955970524966818,-0.8994919675957711,0.0
2019-07-01,-0.0,-0.8535090127184555,-0.02214292249977125,1.0,-1.815490895781865,-0.8838411565559521,0.0
2019-07-02,-0.0,-0.8642505020996897,-0.016706226036151177,1.0,-1.8053222567098777,-0.8782636479824721,0.0
2019-07-03,-0.0,-0.8699990928059512,-0.014152227161389822,1.0,-1.778871450603284,-0.8729474734645741,0.0
2019-07-05,-0.0,-0.853281327951381,-0.015964442831874464,1.0,-1.781214567554084,-0.8848927388997234,0.0
2019-07-08,-0.0,-0.8587509077705157,-0.011210965867828613,1.0,-1.7819535221496008,-0.8869371822803196,0.0
2019-07-09,-0.0,-0.8492282623455394,-0.011406327796134524,1.0,-1.7754039741094465,-0.8902819897705156,0.0
2019-07-10,-0.0,-0.7926840255878908,-0.0,1.0,-1.8135417605189654,-0.8987296152806559,0.0
2019-07-11,-0.0,-0.8131469521366009,-0.0,1.0,-1.7272847916482348,-0.883128372998319,0.0
2019-07-12,-0.0,-0.8152976006362953,-0.0,1.0,-1.7080553223454553,-0.8953647651451548,0.0
2019-07-15,-0.0,-0.8000617637975912,-0.0,1.0,-1.7332686284025234,-0.8784135527418715,0.0
2019-07-16,-0.0,-0.7986414361960213,-0.0,1.0,-1.7308014644259186,-0.8814785408671871,0.0
2019-07-17,-0.0,-0.7464064850409494,-0.0,1.0,-1.609100785559084,-0.822998495737924,0.0
2019-07-18,-0.0,-0.7390138067061144,-0.0,1.0,-1.4804339250493097,-0.7253648915187376,0.0
2019-07-19,-0.0,-0.7420055270430319,-0.0,1.0,-1.4774575602052902,-0.7284247927358862,0.0
2019-07-22,-0.0,-0.7307889850262731,-0.0,1.0,-1.4723242858836079,-0.7476986290545613,0.0
2019-07-23,-0.0,-0.7375824870589164,-0.0,1.0,-1.468131347058126,-0.7457620421227328,0.0
2019-07-24,-0.0,-0.7440513959390863,-0.0,1.0,-1.48873730964467,-0.7329473350253808,0.0
2019-07-25,-0.0,-0.7135373258721276,-0.0,1.0,-1.5356590070246456,-0.7194904155256577,0.0
2019-07-26,-0.0,-0.6951379241913077,-0.0,1.0,-1.5497916253224846,-0.7241119269696368,0.0
2019-07-29,-0.0,-0.6705695574518753,-0.0,1.0,-1.5492756499305418,-0.7491565786862473,0.0
2019-07-30,-0.0,-0.6679107440641627,-0.0,1.0,-1.5454220598745336,-0.7571269753037403,0.0
2019-07-31,-0.0,-0.667673235855054,-0.0,1.0,-1.5433486967577876,-0.7622774952320406,0.0
2019-08-01,-0.0,-0.6905615292712067,-0.0,1.0,-1.5440860215053764,-0.7478295499800877,0.0
2019-08-02,-0.0,-0.6739642842874836,-0.0,1.0,-1.5732891214893534,-0.7477927370061126,0.0
2019-08-05,-0.0,-0.6637882785640042,-0.0,1.0,-1.5783161429599426,-0.7556968097865197,0.0
2019-08-06,-0.0,-0.6654820947397195,-0.0,1.0,-1.4906470886866872,-0.7490529933221385,0.0
2019-08-07,-0.0,-0.6418818324896849,-0.05827555404313242,1.0,-1.695563401250585,-0.8579692883576503,0.0
2019-08-08,-0.0,-0.6326894502228826,-0.046996391424326045,1.0,-1.6977287200169813,-0.8679261303332626,0.0
2019-08-09,-0.0,-0.6029038266169997,-0.03521842194378598,1.0,-1.6851083643752116,-0.9097951236031155,0.0
2019-08-12,-0.0,-0.5998900680732316,-0.03708088452919538,1.0,-1.6904993446365906,-0.9006807323157583,0.0
2019-08-13,-0.0,-0.5868058490406559,-0.030174964077423715,1.0,-1.7046741611021892,-0.9045304707970586,0.0
2019-08-14,-0.0,-0.6007901815736383,-0.026815736381977137,1.0,-1.6822461331540013,-0.8932834566240754,0.0
2019-08-15,-0.0,-0.6358372007063945,-0.049036921434145134,1.0,-1.62614481087519,-0.7959259107150191,0.0
2019-08-16,-0.0,-0.6307016463439669,-0.05251057190951266,1.0,-1.6224493985301964,-0.7999753664244365,0.0
2019-08-19,-0.0,-0.607628537591375,-0.06048107158900641,1.0,-1.631559603054682,-0.7841303548821823,0.0
2019-08-20,-0.0,-0.6165337023770758,-0.061746987951807226,1.0,-1.6276050146532073,-0.76444969065451,0.0
2019-08-21,-0.0,-0.6209418552679696,-0.08016740481898339,1.0,-1.615740928852952,-0.7463735727926537,0.0
2019-08-22,-0.0,-0.6252030539311242,-0.07269330734243015,1.0,-1.6205328135152697,-0.7426494476933074,0.0
2019-08-23,-0.0,-0.6207875420738878,-0.0766454438541709,1.0,-1.6150289954986008,-0.7428525082120119,0.0
2019-08-26,-0.0,-0.6033995461964093,-0.08144580231678675,1.0,-1.5929700250786196,-0.7029178774730305,0.0
2019-08-27,-0.0,-0.6044854984539512,-0.06195937218677835,1.0,-1.551137030803554,-0.6965047555677326,0.0
2019-08-28,-0.0,-0.6053114626049599,-0.06143331380589729,1.0,-1.5509080257762156,-0.6878344073423159,0.0
2019-08-29,-0.0,-0.5861033083645444,-0.0699516229712859,1.0,-1.5585205992509363,-0.6867587390761548,0.0
2019-08-30,-0.0,-0.5639953088350274,-0.08225175918686473,1.0,-1.5859655981235339,-0.6770914777169663,0.0
2019-09-03,-0.0,-0.5611888797396385,-0.08853860330157237,1.0,-1.576794886876054,-0.6945849507901032,0.0
2019-09-04,-0.0,-0.5445897275289696,-0.082680864390855,1.0,-1.585812715314751,-0.7017303476354525,0.0
2019-09-05,-0.0,-0.5643375185214068,-0.08219605396553069,1.0,-1.5853544412383995,-0.6673555330265928,0.0
2019-09-06,-0.0,-0.5526254284823933,-0.10155032720473667,1.0,-1.6111717045808662,-0.629947023995014,0.0
2019-09-09,-0.0,-0.5545125228839636,-0.1016242745296615,1.0,-1.6103299185915163,-0.6286760409769018,0.0
2019-09-10,-0.0,-0.5305340527015403,-0.1754632887637814,1.0,-1.6344123856439126,-0.5692000938306356,0.0
2019-09-11,-0.0,-0.5156353226161638,-0.05384276591059239,1.0,-1.5006973500697351,-0.6000880863245982,0.0
2019-09-12,-0.0,-0.4755208905489033,-0.06785308872532865,1.0,-1.508037643267787,-0.6104214727745432,0.0
