Date,DSM,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-11-27,1.0,-0.050728713062201725,-0.19105619205244806,-0.0,-0.22867289058859444,-0.13640672954863173,0.0
2018-11-28,1.0,-0.05045569254014435,-0.19270891935769052,-0.0,-0.2280552296143893,-0.13616125247134844,0.0
2018-11-29,1.0,-0.047958709346498464,-0.19117764918973504,-0.0,-0.22727491304278133,-0.13650279705707918,0.0
2018-11-30,1.0,-0.04816091032935332,-0.19139354114913054,-0.0,-0.22806314608542352,-0.1350588989502364,0.0
2018-12-03,1.0,-0.04951259530933307,-0.1925328957951292,-0.0,-0.22980407296592992,-0.13676286072772897,0.0
2018-12-04,1.0,-0.04672657252888319,-0.19369383825417202,-0.0,-0.22830551989730422,-0.135895378690629,0.0
2018-12-06,1.0,-0.046884300886619254,-0.16338231147592344,-0.0,-0.23285503931827442,-0.1233747924433723,0.0
2018-12-07,1.0,-0.0455008382558012,-0.16367140372592953,-0.0,-0.2332388010591793,-0.12442223023048117,0.0
2018-12-10,1.0,-0.03411613143557825,-0.1659863100873857,-0.0,-0.23521194530243533,-0.11681437906467784,0.0
2018-12-11,1.0,-0.034848884680461344,-0.1657999720588007,-0.0,-0.23535803542323158,-0.11628195774669751,0.0
2018-12-12,1.0,-0.03528790772049121,-0.1657584649061525,-0.0,-0.23554251470976356,-0.11590827938459629,0.0
2018-12-13,1.0,-0.03514079590411916,-0.16436273369017146,-0.0,-0.23676983942285315,-0.11519664882476147,0.0
2018-12-14,1.0,-0.033003967945226795,-0.1720220960087139,-0.0,-0.2345289037578775,-0.11651754454213023,0.0
2018-12-17,1.0,-0.027843234528091284,-0.17136921741287364,-0.0,-0.2298927198313283,-0.121186283021208,0.0
2018-12-18,1.0,-0.02608776238357815,-0.1690530250374558,-0.0,-0.22893594674327727,-0.12049179061829078,0.0
2018-12-19,1.0,-0.023403926418302676,-0.1701808625753594,-0.0,-0.23079301283042197,-0.12145617560673984,0.0
2018-12-20,1.0,-0.02315078839069653,-0.166787404244825,-0.0,-0.2314616439834153,-0.11993094838083201,0.0
2018-12-21,1.0,-0.02249044271796769,-0.1666974966087064,-0.0,-0.23184116413861144,-0.12045258354914294,0.0
2018-12-24,1.0,-0.010326995964338873,-0.15522717856649634,-0.0,-0.23257990762479094,-0.1363531740551489,0.0
2018-12-26,1.0,-0.01159870313712955,-0.15825684582248808,-0.0,-0.2222323698190176,-0.13006682192489763,0.0
2018-12-27,1.0,-0.0,-0.14698384467170594,-0.0,-0.1982214317474433,-0.13693493404476065,0.0
2018-12-28,1.0,-0.0,-0.14652063576866567,-0.0,-0.1993084309098734,-0.13822477479482956,0.0
2018-12-31,1.0,-0.0,-0.1446639023882771,-0.0,-0.201257300815908,-0.14023511228023244,0.0
2019-01-02,1.0,-0.0,-0.14474701230750936,-0.0,-0.2014685772043522,-0.14021344907545039,0.0
2019-01-03,1.0,-0.0,-0.1502955376077246,-0.0,-0.19413737610732604,-0.15959030817127645,0.0
2019-01-04,1.0,-0.0,-0.1541769041769042,-0.0,-0.18037993647749745,-0.16361538922514535,0.0
2019-01-07,1.0,-0.0,-0.14203925040578427,-0.0,-0.17792533569426003,-0.15561457872214846,0.0
2019-01-08,1.0,-0.0,-0.14637286530322313,-0.0,-0.1763400124308166,-0.15714623967798266,0.0
2019-01-09,1.0,-0.0,-0.14519206591033473,-0.0,-0.17617998136287663,-0.1577647285044448,0.0
2019-01-10,1.0,-0.0,-0.14598043133946148,-0.0,-0.17594031706558905,-0.15831075980283316,0.0
2019-01-11,1.0,-0.0,-0.11031178531106157,-0.0,-0.16841328199635236,-0.16873172567524533,0.0
2019-01-14,1.0,-0.0,-0.10360699521245613,-0.0,-0.154977198789618,-0.16206617323237346,0.0
2019-01-15,1.0,-0.0,-0.10191725529767912,-0.0,-0.1555833487301204,-0.16374127712795442,0.0
2019-01-16,1.0,-0.0,-0.10195532709484117,-0.0,-0.14962441247887764,-0.16841088848813596,0.0
2019-01-17,1.0,-0.0,-0.10027412047097589,-0.0,-0.15112133736702316,-0.1689178632806397,0.0
2019-01-18,1.0,-0.0,-0.10134991872217118,-0.0,-0.14989045162202275,-0.16230122270125097,0.0
2019-01-22,1.0,-0.0,-0.06431560071727435,-0.0,-0.12245467224546722,-0.1415155741515574,0.0
2019-01-23,1.0,-0.0,-0.06567852437417654,-0.0,-0.12142292490118578,-0.1304216073781291,0.0
2019-01-24,1.0,-0.0,-0.06228556347321192,-0.0,-0.1288202692003167,-0.12849036685141196,0.0
2019-01-25,1.0,-0.0,-0.046469153196874224,-0.0,-0.11660339451815323,-0.1415078340051922,0.0
2019-01-28,1.0,-0.0,-0.03995925722792447,-0.0,-0.12628953485335215,-0.1396092872626603,0.0
2019-01-29,1.0,-0.0,-0.03471022459557091,-0.0,-0.13025496047327365,-0.14386681325585046,0.0
2019-01-30,1.0,-0.0,-0.034542336941583006,-0.0,-0.1300278799460726,-0.14434743910260606,0.0
2019-01-31,1.0,-0.0,-0.036796083462051994,-0.0,-0.12214310024347463,-0.15007723119616725,0.0
2019-02-01,1.0,-0.0,-0.03720033066960595,-0.0,-0.12699287485730032,-0.14798777047330366,0.0
2019-02-04,1.0,-0.0,-0.0367000223540086,-0.0,-0.12443293139949244,-0.15380872858288736,0.0
2019-02-05,1.0,-0.0,-0.034035784242838554,-0.0,-0.12333863567644314,-0.15725610317220345,0.0
2019-02-06,1.0,-0.0,-0.03396360384999737,-0.0,-0.12382317361805081,-0.15710303476568666,0.0
2019-02-07,1.0,-0.0,-0.03515460664703408,-0.0,-0.1246844762305427,-0.15484328986116955,0.0
2019-02-08,1.0,-0.0,-0.03514171105411982,-0.0,-0.12636285920957455,-0.15369237850989678,0.0
2019-02-11,1.0,-0.0,-0.03652535459593168,-0.0,-0.12981237335859583,-0.1494171206020894,0.0
2019-02-12,1.0,-0.0,-0.03991726718220981,-0.0,-0.12832808568379728,-0.1491562043026335,0.0
2019-02-13,1.0,-0.0,-0.03974809954810745,-0.0,-0.1285456437821957,-0.14916406466147583,0.0
2019-02-14,1.0,-0.0,-0.0366457576758006,-0.0,-0.13616375041267745,-0.14777154176295806,0.0
2019-02-15,1.0,-0.0,-0.03773834046374056,-0.0,-0.13550414619975704,-0.1472032958326731,0.0
2019-02-19,1.0,-0.0,-0.03280569845666798,-0.0,-0.14012663237039968,-0.14615486083630128,0.0
2019-02-20,1.0,-0.0,-0.033013197352603135,-0.0,-0.13864486043040014,-0.149411469410941,0.0
2019-02-21,1.0,-0.0,-0.03356192439317662,-0.0,-0.1383834780195822,-0.1494034169738772,0.0
2019-02-22,1.0,-0.0,-0.03532457924912151,-0.0,-0.13927712753309202,-0.14642394779254406,0.0
2019-02-25,1.0,-0.0,-0.03142770038307066,-0.0,-0.1432339647150829,-0.15084235780655594,0.0
2019-02-26,1.0,-0.0,-0.028117245863354696,-0.0,-0.14540291655056195,-0.1533909212743654,0.0
2019-02-27,1.0,-0.0,-0.027931848942437835,-0.0,-0.14515272949231708,-0.1538441124173987,0.0
2019-02-28,1.0,-0.0,-0.029212200077013983,-0.0,-0.14640623547688916,-0.15220884067400514,0.0
2019-03-01,1.0,-0.0,-0.027415974746001007,-0.0,-0.15121892988832,-0.1477305886410059,0.0
2019-03-04,1.0,-0.0,-0.021822373564056016,-0.0,-0.15279636426271648,-0.150358406317491,0.0
2019-03-05,1.0,-0.0,-0.021375034699731656,-0.0,-0.15292997924625573,-0.14758952530767094,0.0
2019-03-06,1.0,-0.0,-0.020394675971820188,-0.0,-0.15504183353820533,-0.14631825211150326,0.0
2019-03-07,1.0,-0.0,-0.00128364608421777,-0.0,-0.18312468570521134,-0.1389381467855914,0.0
2019-03-08,1.0,-0.0,-0.0,-0.0,-0.18626556071489994,-0.13664325118069612,0.0
2019-03-11,1.0,-0.0,-0.0,-0.0,-0.18693792135203507,-0.13754784704838346,0.0
2019-03-12,1.0,-0.0,-0.0,-0.0,-0.19002045099113793,-0.14664563645355755,0.0
2019-03-13,1.0,-0.0,-0.0,-0.0,-0.19719048964598557,-0.14836044618469033,0.0
2019-03-14,1.0,-0.0,-0.0,-0.0,-0.19779066481882643,-0.14772406183985684,0.0
2019-03-15,1.0,-0.0,-0.00039261876717707107,-0.0,-0.19802878301720755,-0.15543641606758457,0.0
2019-03-18,1.0,-0.0,-0.007310420076377524,-0.0,-0.20150027277686855,-0.15507364975450083,0.0
2019-03-19,1.0,-0.0,-0.010925740606193538,-0.0,-0.19526505545121803,-0.1646674983206986,0.0
2019-03-20,1.0,-0.0,-0.0009221790954386546,-0.0,-0.20216367990750683,-0.17330085060698655,0.0
2019-03-21,1.0,-0.0,-0.0005638994333498378,-0.0,-0.20780381801177314,-0.16698300049513123,0.0
2019-03-22,1.0,-0.0,-0.0,-0.0,-0.2196204807612514,-0.16348095488368233,0.0
2019-03-25,1.0,-0.0,-0.0,-0.0,-0.22046018186828328,-0.15732984293193716,0.0
2019-03-26,1.0,-0.0,-0.0,-0.0,-0.21962539366815845,-0.16166639040830985,0.0
2019-03-27,1.0,-0.0,-0.0,-0.0,-0.2203626220362622,-0.16052860516177142,0.0
2019-03-28,1.0,-0.0,-0.0,-0.0,-0.21711371833671905,-0.16480798197974103,0.0
2019-03-29,1.0,-0.0,-0.0,-0.0,-0.21626175710951204,-0.1648964821899645,0.0
2019-04-01,1.0,-0.0,-0.0,-0.0,-0.21595524243680067,-0.16545102914767235,0.0
2019-04-02,1.0,-0.0,-0.0,-0.0,-0.220796105225305,-0.1622914995435811,0.0
2019-04-03,1.0,-0.0,-0.0,-0.0,-0.21946900206145628,-0.1640725521935832,0.0
2019-04-04,1.0,-0.0,-0.0,-0.0,-0.2177958708927014,-0.1668812916268572,0.0
2019-04-05,1.0,-0.0,-0.0,-0.0,-0.2190198932557011,-0.16726970264088167,0.0
2019-04-08,1.0,-0.0,-0.0,-0.0,-0.2172059088203126,-0.16722736775068875,0.0
2019-04-09,1.0,-0.0,-0.0,-0.0,-0.22898908848599275,-0.1592442457728295,0.0
2019-04-10,1.0,-0.0,-0.0,-0.0,-0.22336431767492762,-0.16191280978569547,0.0
2019-04-11,1.0,-0.0,-0.0,-0.0,-0.22758333910873935,-0.15851410354147896,0.0
2019-04-12,1.0,-0.0,-0.0,-0.0,-0.2273300533573557,-0.15857528930774026,0.0
2019-04-15,1.0,-0.0,-0.0,-0.0,-0.22571206700501983,-0.16098122417283744,0.0
2019-04-16,1.0,-0.0,-0.0,-0.0,-0.22497953974837356,-0.16214229238046357,0.0
2019-04-17,1.0,-0.0,-0.0,-0.0,-0.23172779373603652,-0.15593300306676103,0.0
2019-04-18,1.0,-0.0,-0.0,-0.0,-0.23430700571412685,-0.15599149137319782,0.0
2019-04-22,1.0,-0.0,-0.0,-0.0,-0.2360936846507737,-0.15800920117105813,0.0
2019-04-23,1.0,-0.0,-0.0,-0.0,-0.23844780947600322,-0.15590228394545302,0.0
2019-04-24,1.0,-0.0,-0.0,-0.0,-0.23657921502514875,-0.1567023811182478,0.0
2019-04-25,1.0,-0.0,-0.0,-0.0,-0.23859169849190198,-0.15521422797089734,0.0
2019-04-26,1.0,-0.0,-0.0,-0.0,-0.2439326123821968,-0.1460760056712352,0.0
2019-04-29,1.0,-0.0,-0.0,-0.0,-0.24470984066957707,-0.14559408280732974,0.0
2019-04-30,1.0,-0.0,-0.0,-0.0,-0.24376322530348593,-0.1483739837398374,0.0
2019-05-01,1.0,-0.0,-0.0,-0.0,-0.23429064395836813,-0.15714921801079756,0.0
2019-05-02,1.0,-0.0,-0.0,-0.0,-0.22830317657398752,-0.16676664667066587,0.0
2019-05-03,1.0,-0.0,-0.0,-0.0,-0.230068464440408,-0.16716501327371802,0.0
2019-05-06,1.0,-0.0,-0.0,-0.0,-0.22855468259395195,-0.1669434404610726,0.0
2019-05-07,1.0,-0.0,-0.0,-0.0,-0.22772622133043502,-0.16569127441964163,0.0
2019-05-08,1.0,-0.0,-0.0,-0.0,-0.22444283283590416,-0.17021840394968063,0.0
2019-05-09,1.0,-0.0,-0.0,-0.0,-0.22671483165499737,-0.1680242126698095,0.0
2019-05-10,1.0,-0.0,-0.0,-0.0,-0.22911265367567116,-0.16477098491817904,0.0
2019-05-13,1.0,-0.0,-0.0,-0.0,-0.22731011026080652,-0.16663181811845718,0.0
2019-05-14,1.0,-0.0,-0.0,-0.007248385397898939,-0.21969675970840147,-0.15897940516118303,0.0
2019-05-15,1.0,-0.0,-0.0,-0.011560373147775945,-0.22214213437201116,-0.152433361518096,0.0
2019-05-16,1.0,-0.0,-0.0,-0.013480902055421486,-0.22125599844664504,-0.15218717927380654,0.0
2019-05-17,1.0,-0.0,-0.0,-0.014249836966324874,-0.21620346602655713,-0.1570673363766286,0.0
2019-05-20,1.0,-0.0,-0.0,-0.016419359312161975,-0.21356261267507975,-0.15678824018860074,0.0
2019-05-21,1.0,-0.0,-0.0,-0.01537266218991065,-0.21514789943948057,-0.15690382374160608,0.0
2019-05-22,1.0,-0.0,-0.0,-0.01825996533795494,-0.21401733102253034,-0.1542045060658579,0.0
2019-05-23,1.0,-0.0,-0.0,-0.01986497913692003,-0.213621303907842,-0.15277874045219514,0.0
2019-05-24,1.0,-0.0,-0.0,-0.021817276849905982,-0.21059617298971353,-0.1501631456697268,0.0
2019-05-28,1.0,-0.0,-0.0,-0.021019733657848517,-0.21083346009707798,-0.15102402057721295,0.0
2019-05-29,1.0,-0.0,-0.0,-0.023507014857426643,-0.21255638786574513,-0.14345624853426037,0.0
2019-05-30,1.0,-0.0,-0.0,-0.022087716637482938,-0.21242537467771513,-0.14424574997587172,0.0
2019-05-31,1.0,-0.0,-0.0,-0.024051574510290104,-0.21252445105656115,-0.14094828773727855,0.0
2019-06-03,1.0,-0.0,-0.0,-0.0317371097980615,-0.20961572734875178,-0.12958063145195564,0.0
2019-06-04,1.0,-0.0,-0.0,-0.030750880848905277,-0.2054811422930862,-0.13473903565895726,0.0
2019-06-05,1.0,-0.0,-0.0,-0.03573958049577772,-0.20592481612639607,-0.12036229910106239,0.0
2019-06-06,1.0,-0.0,-0.0,-0.03866183166562151,-0.20902745589879215,-0.11556288682280448,0.0
2019-06-07,1.0,-0.0,-0.0,-0.03808367218841253,-0.20849821248260242,-0.1179352127282155,0.0
2019-06-10,1.0,-0.0,-0.0,-0.03812328711089295,-0.2063511541975157,-0.11901937524713327,0.0
2019-06-11,1.0,-0.0,-0.0,-0.042564235660524266,-0.20314997199721338,-0.12027538350157772,0.0
2019-06-12,1.0,-0.0,-0.0,-0.04390756876348638,-0.20204310180000545,-0.11975908879844856,0.0
2019-06-13,1.0,-0.0,-0.0,-0.047077833159883876,-0.19970422303773894,-0.12255573204798158,0.0
2019-06-14,1.0,-0.0,-0.0,-0.05152423582878184,-0.19952637126469824,-0.11781857007925751,0.0
2019-06-17,1.0,-0.0,-0.0,-0.051202386981098504,-0.20030658472824822,-0.11718653764559353,0.0
2019-06-18,1.0,-0.0,-0.0,-0.051240981833613974,-0.19992607499281287,-0.11781455775048942,0.0
2019-06-19,1.0,-0.0,-0.0,-0.05427341668374667,-0.1999316799890688,-0.11219512195121951,0.0
2019-06-20,1.0,-0.0,-0.0,-0.05170127544394472,-0.20099520170606006,-0.114338833372066,0.0
2019-06-21,1.0,-0.0,-0.0,-0.05177812111185551,-0.19937379510247613,-0.11610768536622049,0.0
2019-06-24,1.0,-0.0,-0.0,-0.05047517322597431,-0.19873743598170515,-0.12014898803165995,0.0
2019-06-25,1.0,-0.0,-0.0,-0.05090058031315012,-0.19771706996605717,-0.12005912624548343,0.0
2019-06-26,1.0,-0.0,-0.0,-0.051387546596714066,-0.2134060472180036,-0.11586359243407426,0.0
2019-06-27,1.0,-0.0,-0.0,-0.05168744299179082,-0.21208435832941763,-0.11825921114458662,0.0
2019-06-28,1.0,-0.0,-0.0,-0.05244450591245419,-0.20879607219417745,-0.12178964110365811,0.0
2019-07-01,1.0,-0.0,-0.0,-0.052753022452504315,-0.21265630397236612,-0.1162832469775475,0.0
2019-07-02,1.0,-0.0,-0.0,-0.053823618826520744,-0.21344277699472128,-0.11461183428681979,0.0
2019-07-03,1.0,-0.0,-0.0,-0.05389577204105029,-0.21360792276136412,-0.11373085263608612,0.0
2019-07-05,1.0,-0.0,-0.0,-0.05356649538648544,-0.21354770981822196,-0.11417757887176086,0.0
2019-07-08,1.0,-0.0,-0.0,-0.05280897324326938,-0.21333554349177408,-0.1152045087232191,0.0
2019-07-09,1.0,-0.0,-0.0,-0.0529807718833623,-0.210667880493255,-0.11569974344119838,0.0
2019-07-10,1.0,-0.0,-0.0,-0.05372619376207562,-0.2117582114269942,-0.11460115926028154,0.0
2019-07-11,1.0,-0.0,-0.0,-0.054985762861803004,-0.21399939181157218,-0.11326127221961131,0.0
2019-07-12,1.0,-0.0,-0.0,-0.05517927736156802,-0.21487020706051477,-0.11218312000663477,0.0
2019-07-15,1.0,-0.0,-0.0,-0.053076028573010685,-0.2138407442272551,-0.11743452018384186,0.0
2019-07-16,1.0,-0.0,-0.0,-0.051802924559654365,-0.21383073003212583,-0.11910103024260552,0.0
2019-07-17,1.0,-0.0,-0.0,-0.052512236263584325,-0.21127948455603793,-0.11883693277659486,0.0
2019-07-18,1.0,-0.0,-0.0,-0.052165381532764,-0.21168780919216207,-0.11802503938313573,0.0
2019-07-19,1.0,-0.0,-0.0,-0.049974347241288464,-0.22127931001012244,-0.11538194877768072,0.0
2019-07-22,1.0,-0.0,-0.0,-0.041374209843294305,-0.2213276028075855,-0.1327323723539344,0.0
2019-07-23,1.0,-0.0,-0.0,-0.03908904080862308,-0.22309832375679794,-0.1358330187756015,0.0
2019-07-24,1.0,-0.0,-0.0,-0.04102220172975088,-0.22182168755501533,-0.1343700660882201,0.0
2019-07-25,1.0,-0.0,-0.0,-0.04080833508146284,-0.21771904062652964,-0.13997622543878052,0.0
2019-07-26,1.0,-0.0,-0.0,-0.04181754631247815,-0.21845508563439356,-0.1378399161132471,0.0
2019-07-29,1.0,-0.0,-0.0,-0.04021710241022843,-0.2168506161959517,-0.14178801740176536,0.0
2019-07-30,1.0,-0.0,-0.0,-0.04091744922165607,-0.21682738872278604,-0.14594124170070608,0.0
2019-07-31,1.0,-0.0,-0.0,-0.04115671589360237,-0.21630812033667288,-0.14768080711565754,0.0
2019-08-01,1.0,-0.0,-0.0,-0.038012886199974734,-0.21966900153006078,-0.14604359971364,0.0
2019-08-02,1.0,-0.0,-0.0,-0.06262102745187378,-0.22465542772525343,-0.13657591980863423,0.0
2019-08-05,1.0,-0.0,-0.0,-0.0629446400821203,-0.22437661282274277,-0.13836415220769593,0.0
2019-08-06,1.0,-0.0,-0.0,-0.0628710846601887,-0.20746893818663883,-0.1399579731197202,0.0
2019-08-07,1.0,-0.0,-0.0,-0.05690519085688549,-0.20425627744623354,-0.14633768719738768,0.0
2019-08-08,1.0,-0.0,-0.0,-0.055074832999802696,-0.20592463147213846,-0.14828490092730912,0.0
2019-08-09,1.0,-0.0,-0.0,-0.053157171309153144,-0.1962607646778311,-0.15314595079805884,0.0
2019-08-12,1.0,-0.0,-0.0,-0.05763196234450297,-0.19584220553625462,-0.14739997758601367,0.0
2019-08-13,1.0,-0.0,-0.0,-0.05710569378592707,-0.19438034098378998,-0.14712093875438817,0.0
2019-08-14,1.0,-0.0,-0.0,-0.05847097358700955,-0.187483448323925,-0.14787093177224894,0.0
2019-08-15,1.0,-0.0,-0.0,-0.0664049045946132,-0.18142866983536543,-0.12984776468967418,0.0
2019-08-16,1.0,-0.0,-0.0,-0.06688903284495472,-0.18218405855030115,-0.12922966658856283,0.0
2019-08-19,1.0,-0.0,-0.0,-0.06746610192799582,-0.1816881652410682,-0.12600731593278142,0.0
2019-08-20,1.0,-0.0,-0.0,-0.07217102737096155,-0.17703362404695297,-0.12208600735011793,0.0
2019-08-21,1.0,-0.0,-0.0,-0.07994565068211139,-0.1717493343581016,-0.12076253739946748,0.0
2019-08-22,1.0,-0.0,-0.0,-0.07809369596838378,-0.1754809671487773,-0.118670582100612,0.0
2019-08-23,1.0,-0.0,-0.0,-0.07876481819805217,-0.17827167955603787,-0.11660874462561298,0.0
2019-08-26,1.0,-0.0,-0.0,-0.07984837535281365,-0.17367294345436946,-0.11000968107009913,0.0
2019-08-27,1.0,-0.0,-0.0,-0.08405110042308064,-0.1858247316125298,-0.10823698027920566,0.0
2019-08-28,1.0,-0.0,-0.0,-0.08585316148931484,-0.18495263273848864,-0.10614948226481605,0.0
2019-08-29,1.0,-0.0,-0.0,-0.08775237754441982,-0.18590952256430726,-0.1026163310808021,0.0
2019-08-30,1.0,-0.0,-0.0,-0.08935878072222986,-0.18017300562954827,-0.10352876561856378,0.0
2019-09-03,1.0,-0.0,-0.0,-0.08348220420502954,-0.17810911089734782,-0.11260134670880857,0.0
2019-09-04,1.0,-0.0,-0.0,-0.09213958213216923,-0.16934354666007742,-0.11127584218762869,0.0
2019-09-05,1.0,-0.0,-0.0,-0.0970653392774116,-0.16725925115553975,-0.10317807619724859,0.0
2019-09-06,1.0,-0.0,-0.0,-0.10459776398873795,-0.1769947789957084,-0.08514883962496242,0.0
2019-09-09,1.0,-0.0,-0.0,-0.10308077971534635,-0.17734003643785698,-0.08942343255571841,0.0
2019-09-10,1.0,-0.0,-0.0,-0.10560554391443089,-0.17657531807661228,-0.08736321678513223,0.0
2019-09-11,1.0,-0.0,-0.0,-0.12891309106830123,-0.17659533712784586,-0.06270523204903679,0.0
2019-09-12,1.0,-0.0,-0.0,-0.13268843429291752,-0.17923352013482594,-0.05826014277297453,0.0
2019-09-13,1.0,-0.0,-0.0,-0.12355934534451933,-0.1824783386054188,-0.06930270939348095,0.0
2019-09-16,1.0,-0.0,-0.0,-0.13713422480837018,-0.19270687629385105,-0.06891680187993063,0.0
2019-09-17,1.0,-0.0,-0.0,-0.1361562150055991,-0.1962625979843225,-0.06735722284434491,0.0
2019-09-18,1.0,-0.0,-0.0,-0.13964633018524228,-0.19736288989154502,-0.06421825519154781,0.0
2019-09-19,1.0,-0.0,-0.0,-0.14189842381786338,-0.19333099824868652,-0.0658213660245184,0.0
2019-09-20,1.0,-0.0,-0.0,-0.12813219746371785,-0.1935510725088104,-0.06577961539528818,0.0
2019-09-23,1.0,-0.0,-0.0,-0.12303596308507263,-0.19338952421679934,-0.06305610351629858,0.0
