Date,IWF,IWM,MTUM,SGMO,SPY,VLUE,VXX
2018-11-16,-1.1146334816967935,-3.0147152329911893,-0.0,1.0,-2.0193478063402672,-1.9347806340267055,0.0
2018-11-19,-1.1036507062924232,-3.050632911392405,-0.0,1.0,-2.0556778572738947,-1.9626674004769766,0.0
2018-11-20,-0.9972709906304013,-3.0299281360866006,-0.0,1.0,-2.059947239152188,-2.009551532793596,0.0
2018-11-21,-1.0148809523809523,-3.0176767676767677,-0.0,1.0,-2.0535714285714284,-1.93262987012987,0.0
2018-11-23,-1.0136036036036036,-3.0100000000000002,-0.0,1.0,-2.0542342342342343,-1.9311711711711712,0.0
2018-11-26,-1.0117064385411978,-3.0184601530841966,-0.0,1.0,-2.04898694281855,-1.9257991895542548,0.0
2018-11-27,-0.9870396853771899,-3.0182338219520917,-0.0,1.0,-2.0278870218090814,-1.9050768680729353,0.0
2018-11-28,-0.9882910260993922,-3.0166249553092603,-0.0,1.0,-2.0279764032892387,-1.90525563103325,0.0
2018-11-29,-0.9039274392391689,-2.9774568510038746,-0.0,1.0,-2.0127685804860866,-1.911764705882353,0.0
2018-11-30,-0.9043845747490756,-2.9782532135939426,-0.0,1.0,-2.014615249163585,-1.90702588483888,0.0
2018-12-03,-0.9022351284758887,-2.9782646955297425,-0.0,1.0,-2.013551566349877,-1.9057550158394931,0.0
2018-12-04,-0.8838065194532072,-2.981948825797406,-0.0,1.0,-2.000262881177708,-1.8966876971608833,0.0
2018-12-06,-0.8552687261955142,-2.818705035971223,-0.0,1.0,-1.980448582310622,-1.8094794752433347,0.0
2018-12-07,-0.8646909398814564,-2.818628281117697,-0.0,1.0,-1.9810330228619815,-1.8031329381879764,0.0
2018-12-10,-0.7970433475319468,-2.8273615635179152,-0.0,1.0,-1.970934602856427,-1.756786102062975,0.0
2018-12-11,-0.8211865115889884,-2.8233620617521544,-0.0,1.0,-1.9829302987197723,-1.7399380804953561,0.0
2018-12-12,-0.8232635983263599,-2.8226778242677826,-0.0,1.0,-1.9835146443514644,-1.738744769874477,0.0
2018-12-13,-0.8225361531388448,-2.817687870935384,-0.0,1.0,-1.9835325587227284,-1.7354342556214994,0.0
2018-12-14,-0.8212612914018066,-2.8237704918032787,-0.0,1.0,-1.9822683171629307,-1.736701237872198,0.0
2018-12-17,-0.7745621351125938,-2.8296914095079235,-0.0,1.0,-1.953044203502919,-1.7829858215179315,0.0
2018-12-18,-0.7370038199634612,-2.807507058628135,-0.0,1.0,-1.9564025909317388,-1.8032718817472182,0.0
2018-12-19,-0.7262370062370063,-2.8146361746361745,-0.0,1.0,-1.965821205821206,-1.8093139293139295,0.0
2018-12-20,-0.7185772055789387,-2.780391185937113,-0.0,1.0,-1.9641000247586036,-1.7897994553107206,0.0
2018-12-21,-0.7071487263763352,-2.7889893179950698,-0.0,1.0,-1.9750205423171732,-1.7457682826622845,0.0
2018-12-24,-0.6565401531194006,-2.741244502361948,-0.0,1.0,-1.962045935820166,-1.7848183743280666,0.0
2018-12-26,-0.6593139242559403,-2.7890682020922877,-0.0,1.0,-1.9059281485686481,-1.7553320898548375,0.0
2018-12-27,-0.5222101841820151,-2.6951710261569417,-0.0,1.0,-1.7489552700820308,-1.7724036526853428,0.0
2018-12-28,-0.5100665943936813,-2.7120179649992253,-0.0,1.0,-1.7516648598420317,-1.769862165092148,0.0
2018-12-31,-0.5070520768753876,-2.7193118412895227,-0.0,1.0,-1.7528673279603226,-1.7703037817730938,0.0
2019-01-02,-0.5041078902495737,-2.722058595566579,-0.0,1.0,-1.7538366144783755,-1.7707332196558674,0.0
2019-01-03,-0.5089078233927188,-2.718977536793184,-0.0,1.0,-1.7556158017041055,-1.7623547637490318,0.0
2019-01-04,-0.4512063931151068,-2.734209313047487,-0.0,1.0,-1.7302904564315351,-1.768326417704011,0.0
2019-01-07,-0.4050063703814734,-2.665742336805816,-0.0,1.0,-1.7082365285168253,-1.715506257962977,0.0
2019-01-08,-0.4048473967684022,-2.6553710353081987,-0.0,1.0,-1.709904248952723,-1.7104278874925194,0.0
2019-01-09,-0.39705552649278825,-2.6286525670727148,-0.0,1.0,-1.7154173828562886,-1.7321575368059188,0.0
2019-01-10,-0.40543259557344064,-2.6765206624361553,-0.0,1.0,-1.8437548367125831,-1.813032038384151,0.0
2019-01-11,-0.40959466790668836,-2.6472913275982326,-0.0,1.0,-1.8533674339300936,-1.8398821979384639,0.0
2019-01-14,-0.40978142923577743,-2.6421485041078907,-0.0,1.0,-1.8538986203689352,-1.8448302588745933,0.0
2019-01-15,-0.4013351963980749,-2.634063033690421,-0.0,1.0,-1.854603322465456,-1.8727682036950786,0.0
2019-01-16,-0.38422766749379655,-2.6385700992555834,-0.0,1.0,-1.8447580645161292,-1.8869416873449132,0.0
2019-01-17,-0.3930564166150031,-2.6244575325480475,-0.0,1.0,-1.8441568505889647,-1.8879417234965905,0.0
2019-01-18,-0.40521085987011973,-2.611376261638369,-0.0,1.0,-1.8676159924888505,-1.939910805101322,0.0
2019-01-22,-0.0,-2.938025210084034,-0.0,1.0,-2.139463477698772,-2.002585649644473,0.0
2019-01-23,-0.0,-2.8917078706330552,-0.0,1.0,-2.162438194050418,-2.0515522412255818,0.0
2019-01-24,-0.0,-2.805022975756615,-0.0,1.0,-2.1556013310093487,-1.9621296149580099,0.0
2019-01-25,-0.0,-2.8244224961227657,-0.0,1.0,-2.3140151824340873,-2.0241612929556774,0.0
2019-01-28,-0.0,-2.7746111880140054,-0.0,1.0,-2.3594984121814186,-2.0086312189561113,0.0
2019-01-29,-0.0,-2.7650040883074407,-0.0,1.0,-2.3804578904333606,-2.0310711365494685,0.0
2019-01-30,-0.0,-2.7614723926380367,-0.0,1.0,-2.378732106339468,-2.039754601226994,0.0
2019-01-31,-0.0,-2.7685268404281396,-0.0,1.0,-2.3421031129994283,-2.0599722199526105,0.0
2019-02-01,-0.0,-2.7667566904001966,-0.0,1.0,-2.3571487028398397,-2.0600703821916686,0.0
2019-02-04,-0.0,-2.7711438688956602,-0.0,1.0,-2.364983941365396,-2.0990694227126743,0.0
2019-02-05,-0.0,-2.735864630623195,-0.0,1.0,-2.364506809739992,-2.1538588526619895,0.0
2019-02-06,-0.0,-2.7359271523178808,-0.0,1.0,-2.3610927152317878,-2.1811258278145695,0.0
2019-02-07,-0.0,-2.7159692159692157,-0.0,1.0,-2.2327240660573993,-2.067981401314735,0.0
2019-02-08,-0.0,-2.7543004078737363,-0.0,1.0,-2.5547969498137966,-2.557723000532009,0.0
2019-02-11,-0.0,-2.7325945124676023,-0.0,1.0,-2.573956564482974,-2.630708731790151,0.0
2019-02-12,-0.0,-2.7811541929666364,-0.0,1.0,-2.59107303877367,-2.644905320108206,0.0
2019-02-13,-0.0,-2.8147583609791087,-0.0,1.0,-2.54935891688335,-2.602080157805075,0.0
2019-02-14,-0.0,-2.7803275737940965,-0.0,1.0,-2.5975521958243344,-2.6214902807775378,0.0
2019-02-15,-0.0,-2.8187065933074775,-0.0,1.0,-2.5879859294669436,-2.6127897537656715,0.0
2019-02-19,-0.0015387400434467779,-2.7809558291093412,-0.0,1.0,-2.64111151339609,-2.6278059377262855,0.0
2019-02-20,-0.007420142973486562,-2.7765813048592887,-0.0,1.0,-2.6429282417880735,-2.6220251560944714,0.0
2019-02-21,-0.01468189233278956,-2.7670835599057457,-0.0,1.0,-2.6511691136487223,-2.629961935834693,0.0
2019-02-22,-0.0200362647325476,-2.761922030825023,-0.0,1.0,-2.6624660018132364,-2.6217588395285585,0.0
2019-02-25,-0.013499954392045972,-2.766213627656663,-0.0,1.0,-2.695794946638694,-2.6459910608410104,0.0
2019-02-26,-0.01779034759602226,-2.7652586442842804,-0.0,1.0,-2.6918164401058298,-2.6483897454611807,0.0
2019-02-27,-0.034341035711023836,-2.7465521965476296,-0.0,1.0,-2.70874052424879,-2.6436204219563426,0.0
2019-02-28,-0.033016279495152734,-2.7542527894640565,-0.0,1.0,-2.7160234132065115,-2.642491311505396,0.0
2019-03-01,-0.0373379587365346,-2.7439291582983385,-0.0,1.0,-2.7122512324265107,-2.635658207047654,0.0
2019-03-04,-0.008380145501427388,-2.7995211345427755,-0.0,1.0,-2.7405838474997695,-2.6603738834146786,0.0
2019-03-05,-0.036855717716608165,-2.763901718086089,-0.0,1.0,-2.773323480509884,-2.6629410677997414,0.0
2019-03-06,-0.03787669339231407,-2.7601142751820107,-0.0,1.0,-2.7691457008570644,-2.6486038153165605,0.0
2019-03-07,-0.04476242891212621,-2.7223445239405613,-0.0,1.0,-2.784259768849752,-2.62126215373326,0.0
2019-03-08,-0.043106651802303976,-2.72445187662579,-0.0,1.0,-2.8631549609810483,-2.659513192121888,0.0
2019-03-11,-0.028429348845937327,-2.733627322199287,-0.0,1.0,-2.879620942015388,-2.74085194220304,0.0
2019-03-12,-0.04750616347430305,-2.653802389531576,-0.0,1.0,-2.932106959984828,-2.848852645552816,0.0
2019-03-13,-0.07337625449725431,-2.650066275326642,-0.0,1.0,-2.9076879378905507,-2.8367733383828817,0.0
2019-03-14,-0.08970005659309563,-2.635163176759102,-0.0,1.0,-2.892001509149217,-2.8153178645538577,0.0
2019-03-15,-0.12106400977535484,-2.591972929786634,-0.0,1.0,-2.8602312247391675,-2.8261114766425415,0.0
2019-03-18,-0.15505575145334985,-2.634137043743448,-0.0,1.0,-2.88382731344706,-2.857142857142857,0.0
2019-03-19,-0.13627675840978593,-2.6439220183486243,-0.0,1.0,-2.89105504587156,-2.8854166666666665,0.0
2019-03-20,-0.14565154856649729,-2.6487678588551153,-0.0,1.0,-2.895483747243264,-2.898743887237511,0.0
2019-03-21,-0.17315689981096408,-2.6243856332703213,-0.0,1.0,-2.8596408317580337,-2.79461247637051,0.0
2019-03-22,-0.19138209835441833,-2.61352611052982,-0.0,1.0,-2.9172453153238846,-2.7899743175116525,0.0
2019-03-25,-0.18462543147681687,-2.448549304972479,-0.05485586342009516,1.0,-2.893833379979476,-2.7474577852411604,0.0
2019-03-26,-0.16427898209236572,-2.490292177191329,-0.0933081998114986,1.0,-2.907257304429783,-2.769934024505184,0.0
2019-03-27,-0.18015984955336153,-2.4520921485660554,-0.10324400564174895,1.0,-2.905312646920545,-2.762106252938411,0.0
2019-03-28,-0.16109279321714556,-2.447385774846915,-0.12764955252001883,1.0,-2.9053226566179937,-2.779180405087141,0.0
2019-03-29,-0.1439058823529412,-2.444141176470588,-0.15416470588235293,1.0,-2.8938352941176473,-2.7757176470588236,0.0
2019-04-01,-0.14735969035111973,-2.4266887844438303,-0.132614505575523,1.0,-2.7977144963597826,-2.7113630080176945,0.0
2019-04-02,-0.14258206491839354,-2.4221529433339444,-0.21080139372822299,1.0,-2.763249587383092,-2.6303869429671742,0.0
2019-04-03,-0.4280895430849433,-2.527445568843913,-0.3496882346928345,1.0,-3.068588367576408,-2.8478994173566394,0.0
2019-04-04,-0.4426666666666666,-2.536820512820513,-0.3208205128205128,1.0,-3.0736410256410256,-2.8824615384615386,0.0
2019-04-05,-0.47245236122618056,-2.5223695111847553,-0.3383388566694283,1.0,-3.1192004971002483,-2.903790389395194,0.0
2019-04-08,-0.47476519764681596,-2.507482712354216,-0.3340902053875529,1.0,-3.1068221694705334,-2.897925482505934,0.0
2019-04-09,-0.5165597184847858,-2.473193955702753,-0.35696543158766303,1.0,-3.1241978886358934,-2.8789070585800043,0.0
2019-04-10,-0.5174370614940157,-2.432418489475856,-0.37907552620718116,1.0,-3.120408584399504,-2.8684482047049107,0.0
2019-04-11,-0.5796035152258328,-2.3387492335990188,-0.4300020437359493,1.0,-3.0915593705293274,-2.7786633966891476,0.0
2019-04-12,-0.5797264189465088,-2.340649244589628,-0.4319109840751327,1.0,-3.0832993058391174,-2.7727643936300526,0.0
2019-04-15,-0.5789796544320622,-2.346385850117575,-0.44310397709845617,1.0,-3.0741233002760455,-2.7813107044269505,0.0
2019-04-16,-0.5769466584917229,-2.34161046392806,-0.44420600858369097,1.0,-3.0750051093398736,-2.7810136930308604,0.0
2019-04-17,-0.5774518790100825,-2.281189530502088,-0.487014970974641,1.0,-3.0777064874223448,-2.7610754659333945,0.0
2019-04-18,-0.5875114410657989,-2.270619343028577,-0.4915081867181938,1.0,-3.0656971422760093,-2.7545001525475437,0.0
2019-04-22,-0.606789682944235,-2.2749515750841063,-0.4710979712508921,1.0,-3.0763584463248037,-2.7654195126924255,0.0
2019-04-23,-0.6107601385775423,-2.284287752190748,-0.48002853067047074,1.0,-3.0705115141634396,-2.743937232524964,0.0
2019-04-24,-0.5839679358717434,-2.2534068136272545,-0.5213426853707415,1.0,-2.970440881763527,-2.690881763527054,0.0
2019-04-25,-0.582956940680518,-2.2511291779584464,-0.53417645287564,1.0,-2.9758104988457297,-2.693064338050788,0.0
2019-04-26,-0.5926739195528496,-2.2039125661243637,-0.5381774628206408,1.0,-2.9727517716338956,-2.6736201217686397,0.0
2019-04-29,-0.5966553852279515,-2.191419470435995,-0.5380250846107905,1.0,-2.9581923153493928,-2.6699183754728253,0.0
2019-04-30,-0.5986076578816509,-2.1916459472899055,-0.5425161611138737,1.0,-2.9547488811536544,-2.6577821979114864,0.0
2019-05-01,-0.6166169154228855,-2.2023880597014927,-0.5307462686567164,1.0,-2.9503482587064673,-2.6501492537313434,0.0
2019-05-02,-0.6218737594283446,-2.1890631202858275,-0.5320563715760221,1.0,-2.935887256847956,-2.6456927352123856,0.0
2019-05-03,-0.6208813021040096,-2.1908495434696307,-0.5310639142516872,1.0,-2.9359865025803886,-2.645791980944819,0.0
2019-05-06,-0.6177839390038617,-2.133973660758491,-0.5555995643132984,1.0,-2.9402911179324684,-2.654322210119814,0.0
2019-05-07,-0.600375977045612,-2.1423765706935787,-0.5820718314039774,1.0,-2.921539527060453,-2.647669931730484,0.0
2019-05-08,-0.5953944145026948,-2.117785399314062,-0.6042136207741303,1.0,-2.869573738363547,-2.612150906418422,0.0
2019-05-09,-0.5968658178256612,-2.1135161606268364,-0.6071498530852106,1.0,-2.869637610186092,-2.6070519098922627,0.0
2019-05-10,-0.5831998398077693,-2.146375650780937,-0.5955146175410493,1.0,-2.9769723668402084,-2.709951942330797,0.0
2019-05-13,-0.5789947937525031,-2.14647577092511,-0.5983179815778935,1.0,-2.9801762114537445,-2.708149779735683,0.0
2019-05-14,-0.4587664587664588,-2.0114840114840113,-0.7947727947727948,1.0,-2.9626769626769627,-2.672309672309672,0.0
2019-05-15,-0.432298383096915,-2.0214264457891082,-0.8310683463942069,1.0,-2.982343021525642,-2.652415434976689,0.0
2019-05-16,-0.4098457888493475,-2.024021352313167,-0.852510873863187,1.0,-2.9634242783708973,-2.6355278766310795,0.0
2019-05-17,-0.4051860649247822,-2.004750593824228,-0.8729216152019001,1.0,-2.9474465558194773,-2.666765637371338,0.0
2019-05-20,-0.407615665384236,-1.9766203018644568,-0.894248791555687,1.0,-2.9300582026240507,-2.656407221071323,0.0
2019-05-21,-0.3979310344827586,-1.9732019704433497,-0.8967487684729064,1.0,-2.929852216748768,-2.6544827586206896,0.0
2019-05-22,-0.387524557956778,-1.9490176817288802,-0.918762278978389,1.0,-2.9251473477406678,-2.642730844793713,0.0
2019-05-23,-0.3880875282111667,-1.9456383083112552,-0.9319988224904326,1.0,-2.9217937395741345,-2.625061328623295,0.0
2019-05-24,-0.36792176039119806,-1.8964303178484108,-0.9688997555012226,1.0,-2.9180440097799516,-2.6286552567237167,0.0
2019-05-28,-0.3767043241137515,-1.8904363069731205,-0.9544215037008181,1.0,-2.89783794312427,-2.6195948578106742,0.0
2019-05-29,-0.39409249902837157,-1.8979790128254956,-0.9514185775359502,1.0,-2.888165565487758,-2.5847260007773025,0.0
2019-05-30,-0.3951025167622194,-1.8921387620250705,-0.9510251676221941,1.0,-2.8861140802643086,-2.592848119716257,0.0
2019-05-31,-0.39385393367694255,-1.9031411066809296,-0.9422347563940484,1.0,-2.886414470485267,-2.5990469707283865,0.0
2019-06-03,-0.3784201875664701,-1.8987721164072322,-0.9562022623996906,1.0,-2.8775983757130428,-2.557381804118728,0.0
2019-06-04,-0.3776102088167053,-1.8919180201082755,-0.9537896365042536,1.0,-2.8798337200309354,-2.564191802010827,0.0
2019-06-05,-0.36418989629911525,-1.8350299686043194,-0.9995243078679479,1.0,-2.8653791266292457,-2.449624203215679,0.0
2019-06-06,-0.3767801565594643,-1.8167499764217674,-0.9579364330849759,1.0,-2.8275959634065835,-2.4521361878713575,0.0
2019-06-07,-0.3968685542846428,-1.8326457903618976,-0.9437464841552596,1.0,-2.7794862178886177,-2.4228389274329643,0.0
2019-06-10,-0.38472326103216153,-1.836574420344054,-0.9525056095736724,1.0,-2.7586948391922212,-2.4168848167539267,0.0
2019-06-11,-0.38082681985121003,-1.8415105000470853,-1.0121480365382804,1.0,-2.7671155476033524,-2.4154816837743667,0.0
2019-06-12,-0.3792973533013092,-1.8470377696147686,-1.0148817933502872,1.0,-2.765470471884713,-2.4120749740981444,0.0
2019-06-13,-0.39755753875058714,-1.8451855331141382,-1.0235791451385627,1.0,-2.736965711601691,-2.390699859088774,0.0
2019-06-14,-0.40463458110516937,-1.830471901679332,-1.0427807486631016,1.0,-2.736091565812928,-2.3678581480439065,0.0
2019-06-17,-0.4032998968782226,-1.8282553670197805,-1.0403112402737413,1.0,-2.7328208493484576,-2.3700196868847847,0.0
2019-06-18,-0.40410189174002625,-1.8343322719610413,-1.0315602172691516,1.0,-2.7331897359056003,-2.3618655178872445,0.0
2019-06-19,-0.411056121019703,-1.805957605752171,-1.0572415725091044,1.0,-2.7256513213185167,-2.337940050424876,0.0
2019-06-20,-0.4193578582795095,-1.8180286436394273,-1.0390339792193204,1.0,-2.7353739586258543,-2.3488720396892258,0.0
2019-06-21,-0.4209391695566595,-1.832692848439404,-1.0344924547755179,1.0,-2.727247164682726,-2.3576717593026526,0.0
2019-06-24,-0.4282756024096385,-1.795839608433735,-1.035203313253012,1.0,-2.7429405120481927,-2.410485692771084,0.0
2019-06-25,-0.4269715791454922,-1.7856201769245248,-1.0352907961603615,1.0,-2.7490118577075098,-2.4139845661584793,0.0
2019-06-26,-0.3792484894259818,-1.8003209969788518,-1.0253965256797584,1.0,-2.745751510574018,-2.4902756797583083,0.0
2019-06-27,-0.3928099641441781,-1.7780713342140024,-1.0523683713908285,1.0,-2.737875070768069,-2.474712209850915,0.0
2019-06-28,-0.37819662814927074,-1.8043189998105704,-1.0462208751657511,1.0,-2.7520363705247206,-2.490717939003599,0.0
2019-07-01,-0.39628161570403925,-1.7787844469611176,-1.0507738769346924,1.0,-2.744431861079653,-2.4672517931294826,0.0
2019-07-02,-0.37475252191948716,-1.7978693315734893,-1.0461959083624022,1.0,-2.733477891958141,-2.475535024040728,0.0
2019-07-03,-0.3766688760534041,-1.7797557049521826,-1.069216930214942,1.0,-2.7600606003219395,-2.4831928794621723,0.0
2019-07-05,-0.37576846684952236,-1.7723446514707273,-1.067341341151991,1.0,-2.7585358933131556,-2.4840631797975976,0.0
2019-07-08,-0.3740537471612415,-1.7719530658591978,-1.0672785768357305,1.0,-2.7613550340651027,-2.487887963663891,0.0
2019-07-09,-0.37060100009434854,-1.7553542787055383,-1.0712331352014342,1.0,-2.748183790923672,-2.4894801396358144,0.0
2019-07-10,-0.3824663719311448,-1.710939704637381,-1.0582259429968959,1.0,-2.7624870661273633,-2.4923337409462887,0.0
2019-07-11,-0.3925409681672632,-1.704087398756828,-1.0710114899227727,1.0,-2.763891504991524,-2.486438123940479,0.0
2019-07-12,-0.38197909801336977,-1.7141512098672442,-1.0712738913473308,1.0,-2.7600979192166464,-2.4878071744656816,0.0
2019-07-15,-0.3836081017428168,-1.748657560056524,-1.0956194065002356,1.0,-2.739802166745172,-2.4529439472444654,0.0
2019-07-16,-0.4037354966512593,-1.739269880199981,-1.1220639562305443,1.0,-2.7351193283652484,-2.4327893594943877,0.0
2019-07-17,-0.40539775408134376,-1.740775691233368,-1.1222043974709823,1.0,-2.7354911767481367,-2.432763989808436,0.0
2019-07-18,-0.40958852397130996,-1.7411287278218195,-1.1299546998867498,1.0,-2.7348999622499055,-2.421857304643262,0.0
2019-07-19,-0.42220964241909614,-1.7411076516652515,-1.1358618737616757,1.0,-2.7199735824134352,-2.415699594301349,0.0
2019-07-22,-0.4180977542932629,-1.7224004529156445,-1.127854312134365,1.0,-2.7318361955085866,-2.435648235516135,0.0
2019-07-23,-0.42089862186143095,-1.7223900320936378,-1.1296016613177269,1.0,-2.7319237304134414,-2.4345856144987725,0.0
2019-07-24,-0.4233962264150944,-1.7209433962264151,-1.1461320754716982,1.0,-2.724811320754717,-2.418679245283019,0.0
2019-07-25,-0.43421300659754947,-1.6799245994344958,-1.1680490103675778,1.0,-2.744392082940622,-2.3985862393967956,0.0
2019-07-26,-0.43297151869375644,-1.6226922720103907,-1.1533537433899248,1.0,-2.700899897949717,-2.3673810186473703,0.0
2019-07-29,-0.43091313206149284,-1.594647156880904,-1.1469716614187813,1.0,-2.7041118725689945,-2.3842378218188554,0.0
2019-07-30,-0.4181548996021098,-1.5949847321180717,-1.1512908300175813,1.0,-2.7016748403812345,-2.3871564726566112,0.0
2019-07-31,-0.4145821752825644,-1.6106170094496943,-1.1526774133778026,1.0,-2.699277376320178,-2.3871595330739304,0.0
2019-08-01,-0.42469935245143386,-1.6346901017576319,-1.1371877890841813,1.0,-2.6864014801110083,-2.367807585568918,0.0
2019-08-02,-0.41516412390198804,-1.6155339805825242,-1.1651410078594546,1.0,-2.6816458622283865,-2.3689320388349513,0.0
2019-08-05,-0.40228824506366484,-1.611736482745894,-1.1518730393061452,1.0,-2.6863812511533496,-2.3745155932828936,0.0
2019-08-06,-0.35668731778425655,-1.6053206997084548,-1.1397594752186588,1.0,-2.631833090379009,-2.3770954810495626,0.0
2019-08-07,-0.3419595024062471,-1.6169980931626258,-1.1194951421047852,1.0,-2.621265776809225,-2.3803686552256424,0.0
2019-08-08,-0.3470240799636529,-1.6165379373012267,-1.1219445706497047,1.0,-2.6222626079054976,-2.3789186733303045,0.0
2019-08-09,-0.3215486685449423,-1.584658729437426,-1.1216031991275106,1.0,-2.6228301372352996,-2.437789693719895,0.0
2019-08-12,-0.32266545784224837,-1.5691749773345423,-1.1545784224841342,1.0,-2.6196736174070714,-2.4000906618313693,0.0
2019-08-13,-0.31608467523068573,-1.551022254387552,-1.1499909535009951,1.0,-2.6235751764067303,-2.405825945359146,0.0
2019-08-14,-0.2889449499954951,-1.5702315523921073,-1.151094693215605,1.0,-2.605459951346968,-2.394089557617803,0.0
2019-08-15,-0.2924326253792611,-1.6165447081920399,-1.174192396930216,1.0,-2.5673746207388897,-2.27315723719436,0.0
2019-08-16,-0.28796599663508365,-1.5977153989196848,-1.166917559550164,1.0,-2.5375011068803683,-2.2650314354024617,0.0
