Date,ARCH,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-10-16,1.0,-0.3400103446654441,-1.3559975548972587,-0.0,-0.9277754267174496,-1.0783373301358914,0.0
2018-10-17,1.0,-0.30965307812643783,-1.2998067543940368,-0.0,-0.9123033035796448,-1.0793227201619582,0.0
2018-10-18,1.0,-0.3085948283794976,-1.2979203091929696,-0.0,-0.9147418790834636,-1.079828839606147,0.0
2018-10-19,1.0,-0.2924118373507753,-1.2916800073183003,-0.0,-0.9116315235786489,-1.0781685953437314,0.0
2018-10-22,1.0,-0.2926516987516576,-1.2806712698340115,-0.0,-0.9167771731674974,-1.0826283780694133,0.0
2018-10-23,1.0,-0.3033970568009903,-1.2852427451519737,-0.0,-0.9135377985604916,-1.0822445330766057,0.0
2018-10-24,1.0,-0.3005364265737472,-1.2797212415753518,-0.0,-0.9162349273302461,-1.0883499151804137,0.0
2018-10-25,1.0,-0.25645780898132203,-1.2148628957477812,-0.0,-0.9020179273192916,-1.0422572526162406,0.0
2018-10-26,1.0,-0.22691466083150985,-1.1987746170678337,-0.0,-0.9184245076586433,-1.032253829321663,0.0
2018-10-29,1.0,-0.18325622383784976,-1.242740691782331,-0.0,-0.914738929279577,-1.065476977307777,0.0
2018-10-30,1.0,-0.1690972375203771,-1.2433801824029609,-0.0,-0.9158038507291711,-1.0775873463453318,0.0
2018-10-31,1.0,-0.17807559234441378,-1.2115359348311654,-0.0,-0.9170498839399115,-1.0729645688258223,0.0
2018-11-01,1.0,-0.18129218900675023,-1.2102217936354869,-0.0,-0.9180766196195318,-1.0736828263347067,0.0
2018-11-02,1.0,-0.19858561012035492,-1.161424931916015,-0.0,-0.9550645699727665,-1.0774839673196872,0.0
2018-11-05,1.0,-0.1930849661716897,-1.1781038573060365,-0.0,-0.9568579210965644,-1.0652403128020385,0.0
2018-11-06,1.0,-0.1968293004259804,-1.1802292389442712,-0.0,-0.9537569715866673,-1.0607351455799043,0.0
2018-11-07,1.0,-0.1959016753880656,-1.1844685809770898,-0.0,-0.9540477551558858,-1.0628820192603667,0.0
2018-11-08,1.0,-0.15847398642770139,-1.183791543413955,-0.0,-0.9392291630415869,-1.068601009222203,0.0
2018-11-09,1.0,-0.15983981195316244,-1.1844339006659994,-0.0,-0.9393200713881514,-1.0693422713620337,0.0
2018-11-12,1.0,-0.15925861619932286,-1.1589547703793732,-0.0,-0.9544231270075527,-1.0679746505773071,0.0
2018-11-13,1.0,-0.11553218088545933,-1.159287838944691,-0.0,-0.9649954735526145,-1.071086778462732,0.0
2018-11-14,1.0,-0.11687863763742186,-1.158439318818711,-0.0,-0.9652942444492347,-1.0706186678163399,0.0
2018-11-15,1.0,-0.11485992167663639,-1.1581529457330981,-0.0,-0.9661746352799414,-1.0642940138572106,0.0
2018-11-16,1.0,-0.11089193825042883,-1.1459691252144082,-0.0,-0.96295025728988,-1.0683533447684392,0.0
2018-11-19,1.0,-0.1088365306210034,-1.1477618986309601,-0.0,-0.9652804600660917,-1.069782412771984,0.0
2018-11-20,1.0,-0.08603757472245945,-1.1422715627668658,-0.0,-0.964474807856533,-1.0771135781383432,0.0
2018-11-21,1.0,-0.08062161930110759,-1.1506825792049455,-0.0,-0.9719670301365158,-1.0896797458573022,0.0
2018-11-23,1.0,-0.08482162069113913,-1.1276842965959462,-0.0,-0.9919524895640573,-1.099023109695744,0.0
2018-11-26,1.0,-0.08528968339435711,-1.126728408356666,-0.0,-0.9943140211070429,-1.1012276545337065,0.0
2018-11-27,1.0,-0.06494638653997035,-1.1662889024496554,-0.0,-1.0130328654868799,-1.1145497341121087,0.0
2018-11-28,1.0,-0.06832460732984294,-1.1570244328097732,-0.0,-1.019153577661431,-1.118499127399651,0.0
2018-11-29,1.0,-0.039325359263402464,-1.1373806040788228,-0.0,-1.0086481369933742,-1.117158592203769,0.0
2018-11-30,1.0,-0.03977786387705024,-1.1392655732059063,-0.0,-1.0120108485083301,-1.1139093374660984,0.0
2018-12-03,1.0,-0.03489776550772151,-1.1452419981019757,-0.0,-1.0166077128806832,-1.116901043913381,0.0
2018-12-04,1.0,-0.03509681881051176,-1.1470003457814661,-0.0,-1.0204011065006915,-1.1197700553250347,0.0
2018-12-06,1.0,-0.019909731302990678,-1.0590964693972245,-0.0,-1.0438267178470495,-1.0953304931033028,0.0
2018-12-07,1.0,-0.014023823603953704,-1.0618822336740728,-0.0,-1.0468446396891105,-1.101250316803244,0.0
2018-12-10,1.0,-0.0,-1.080958003035925,-0.0,-1.0565019396188227,-1.079144881092933,0.0
2018-12-11,1.0,-0.0,-1.081795532283265,-0.0,-1.069000464507411,-1.0719564207592587,0.0
2018-12-12,1.0,-0.0,-1.08183776022972,-0.0,-1.0695916557577807,-1.071407457455344,0.0
2018-12-13,1.0,-0.0,-1.0754685125780856,-0.0,-1.0768613878102313,-1.068461928076988,0.0
2018-12-14,1.0,-0.0,-1.0585007597501266,-0.0,-1.0914654735775788,-1.0708678034779673,0.0
2018-12-17,1.0,-0.0,-1.0522776937300387,-0.0,-1.0755589174651201,-1.0745083207261723,0.0
2018-12-18,1.0,-0.0,-1.0312578144536135,-0.0,-1.0627656914228558,-1.0736850879386515,0.0
2018-12-19,1.0,-0.0,-1.0312161373676754,-0.0,-1.0627240143369177,-1.0737684421105276,0.0
2018-12-20,1.0,-0.0,-1.0163601722995361,-0.0,-1.0605947647448644,-1.0648608349900597,0.0
2018-12-21,1.0,-0.0,-1.0163117353874036,-0.0,-1.0630638052477652,-1.0397907484450302,0.0
2018-12-24,1.0,-0.0,-0.979387346120813,-0.0,-1.0468692487014846,-1.0635556827941597,0.0
2018-12-26,1.0,-0.0,-0.9886326860841423,-0.0,-1.0130258899676374,-1.043648867313916,0.0
2018-12-27,1.0,-0.0,-0.9262250734271139,-0.0,-0.9047379811408256,-1.0336605348585561,0.0
2018-12-28,1.0,-0.0,-0.9274517374517375,-0.0,-0.9025868725868725,-1.030965250965251,0.0
2018-12-31,1.0,-0.0,-0.9279122746051971,-0.0,-0.9024672767288312,-1.0307733889339357,0.0
2019-01-02,1.0,-0.0,-0.9263373057194646,-0.0,-0.898569169655598,-1.0317405221952252,0.0
2019-01-03,1.0,-0.0,-0.9271765977153441,-0.0,-0.8966502006792219,-1.0353890089533806,0.0
2019-01-04,1.0,-0.0,-0.9248876771245345,-0.0,-0.8819937790407435,-1.0332168503513692,0.0
2019-01-07,1.0,-0.0,-0.8855919471153847,-0.0,-0.8654221754807693,-1.0049954927884615,0.0
2019-01-08,1.0,-0.0,-0.8618794926799894,-0.0,-0.8945843212524933,-1.0070001129050468,0.0
2019-01-09,1.0,-0.0,-0.8483732812382597,-0.0,-0.8939439477045608,-1.0145390337365692,0.0
2019-01-10,1.0,-0.0,-0.8529577889068797,-0.0,-0.8944534397710586,-1.018074330684942,0.0
2019-01-11,1.0,-0.0,-0.8510846640554384,-0.0,-0.8951868032539922,-1.0199231696294064,0.0
2019-01-14,1.0,-0.0,-0.8533433791674514,-0.0,-0.9003955547184026,-1.0134488604256922,0.0
2019-01-15,1.0,-0.0,-0.8492872456463686,-0.0,-0.9004024523263249,-1.0115469966524995,0.0
2019-01-16,1.0,-0.0,-0.8661917892156862,-0.0,-0.8868719362745098,-1.0765931372549018,0.0
2019-01-17,1.0,-0.0,-0.8526203371729345,-0.0,-0.8847356777786253,-1.0768555953924785,0.0
2019-01-18,1.0,-0.0,-0.869526535664552,-0.0,-0.9032183196657898,-1.0953891381711278,0.0
2019-01-22,1.0,-0.0,-0.8499326519293242,-0.0,-0.9325726962998179,-1.1791458679977815,0.0
2019-01-23,1.0,-0.0,-0.8216428883678416,-0.0,-0.9470253944283272,-1.2054206573143105,0.0
2019-01-24,1.0,-0.0,-0.822421738439536,-0.0,-0.9454552677578262,-1.204791037660893,0.0
2019-01-25,1.0,-0.0,-0.7342871117632673,-0.0,-1.0378658188636178,-1.3038232656721285,0.0
2019-01-28,1.0,-0.0,-0.7102784686264118,-0.0,-1.0696783136951116,-1.2971826966200515,0.0
2019-01-29,1.0,-0.0,-0.7066171367922603,-0.0,-1.0692737886271788,-1.3062415806017063,0.0
2019-01-30,1.0,-0.0,-0.7076772456555438,-0.0,-1.0697560577629108,-1.3018683201435914,0.0
2019-01-31,1.0,-0.0,-0.7152126009956745,-0.0,-1.037745858157186,-1.3276748551375173,0.0
2019-02-01,1.0,-0.0,-0.7147704509218756,-0.0,-1.0483626998078575,-1.324966272842484,0.0
2019-02-04,1.0,-0.0,-0.7216759822120681,-0.0,-1.0437354657092734,-1.3143894577944597,0.0
2019-02-05,1.0,-0.0,-0.7093284343743621,-0.0,-1.0353949785670546,-1.3377423964074302,0.0
2019-02-06,1.0,-0.0,-0.6877826210942275,-0.0,-1.0364606672913186,-1.3495742860634703,0.0
2019-02-07,1.0,-0.0,-0.6957280922602128,-0.0,-1.0336636075692358,-1.3313164947616338,0.0
2019-02-08,1.0,-0.0,-0.6933099881917016,-0.0,-1.0480882772099842,-1.3304287633861311,0.0
2019-02-11,1.0,-0.0,-0.6813654585279166,-0.0,-1.0524031904781583,-1.3990164069926023,0.0
2019-02-12,1.0,-0.0,-0.6821689346166611,-0.0,-1.0722286757384667,-1.3943328908065051,0.0
2019-02-13,1.0,-0.0,-0.6876914162734873,-0.0,-1.0678337885936595,-1.3831636453935932,0.0
2019-02-14,1.0,-0.0,-0.6332049529962315,-0.0,-1.1051476373876672,-1.4029486064521475,0.0
2019-02-15,1.0,-0.0,-0.6875718972348855,-0.0,-1.142047633249542,-1.43095735162541,0.0
2019-02-19,1.0,-0.0,-0.6519132653061225,-0.0,-1.1734268707482993,-1.4264030612244898,0.0
2019-02-20,1.0,-0.0,-0.6316614420062696,-0.0,-1.1764805557909008,-1.4280691349656869,0.0
2019-02-21,1.0,-0.0,-0.6436981196002033,-0.0,-1.172454684058953,-1.4189818736235813,0.0
2019-02-22,1.0,-0.0,-0.6169388785990908,-0.0,-1.192582926418589,-1.3999410675197843,0.0
2019-02-25,1.0,-0.0,-0.595486766494694,-0.0,-1.197894383624848,-1.401031835912923,0.0
2019-02-26,1.0,-0.0,-0.5983561873610937,-0.0,-1.1961672327756112,-1.3988761689101354,0.0
2019-02-27,1.0,-0.0,-0.5881169021761918,-0.0,-1.2168225082812696,-1.3880665856010734,0.0
2019-02-28,1.0,-0.0,-0.5986546142526802,-0.0,-1.2272861046878285,-1.3784317847382803,0.0
2019-03-01,1.0,-0.0,-0.6062219613433398,-0.0,-1.2170558886419856,-1.3694184730199992,0.0
2019-03-04,1.0,-0.0,-0.6001508548441167,-0.0,-1.213375796178344,-1.3768856855514582,0.0
2019-03-05,1.0,-0.0,-0.6042472666105971,-0.0,-1.218713204373423,-1.3822539949537425,0.0
2019-03-06,1.0,-0.0,-0.6024891729386537,-0.0,-1.2281461548164656,-1.3740486902409283,0.0
2019-03-07,1.0,-0.0,-0.5721584722338554,-0.0,-1.2392578942960049,-1.3765390736242566,0.0
2019-03-08,1.0,-0.0,-0.5553310603190638,-0.0,-1.2588710695794925,-1.3950414614639894,0.0
2019-03-11,1.0,-0.0,-0.5523339852053397,-0.0,-1.2564832922370546,-1.4425218943967348,0.0
2019-03-12,1.0,-0.0,-0.5036408289887544,-0.0,-1.2904045844284544,-1.5146279460554097,0.0
2019-03-13,1.0,-0.0,-0.5189329863370201,-0.0,-1.3031880286271957,-1.5153328995879418,0.0
2019-03-14,1.0,-0.0,-0.5206536344328377,-0.0,-1.3005938190802306,-1.513198387586147,0.0
2019-03-15,1.0,-0.0,-0.5136205395996518,-0.0,-1.310443864229765,-1.5275456919060053,0.0
2019-03-18,1.0,-0.0,-0.551661817861236,-0.0,-1.3235034823239002,-1.5328396367803931,0.0
2019-03-19,1.0,-0.0,-0.5536085667507412,-0.0,-1.3280676136112217,-1.543298376034338,0.0
2019-03-20,1.0,-0.0,-0.5575150655795816,-0.0,-1.3196561503013116,-1.553881602268699,0.0
2019-03-21,1.0,-0.0,-0.5587414136937735,-0.0,-1.330644803899845,-1.5422113893197429,0.0
2019-03-22,1.0,-0.0,-0.5577516433394446,-0.0,-1.3743236596163306,-1.5395519384697938,0.0
2019-03-25,1.0,-0.0,-0.4441990902265601,-0.0,-1.423353795875105,-1.548823035816809,0.0
2019-03-26,1.0,-0.0,-0.44492296763308614,-0.0,-1.4296496914265417,-1.5653332149358432,0.0
2019-03-27,1.0,-0.0,-0.44358838115479987,-0.0,-1.4260095642933048,-1.5582713425433936,0.0
2019-03-28,1.0,-0.0,-0.4400266252496117,-0.0,-1.4271133791879298,-1.570357222098957,0.0
2019-03-29,1.0,-0.0,-0.45612549578858236,-0.0,-1.4320156869735727,-1.5683854004189135,0.0
2019-04-01,1.0,-0.0,-0.4747015856048459,-0.0,-1.4252627828255835,-1.5540263673614823,0.0
2019-04-02,1.0,-0.0,-0.4968226458694396,-0.0,-1.4497178154023909,-1.497267031062525,0.0
2019-04-03,1.0,-0.0,-0.49591329068941015,-0.0,-1.451536958066809,-1.4946695095948828,0.0
2019-04-04,1.0,-0.0,-0.48448108632395737,-0.0,-1.4235517150163126,-1.500749492990036,0.0
2019-04-05,1.0,-0.0,-0.47454408972490836,-0.0,-1.4332141122444473,-1.5078818386541264,0.0
2019-04-08,1.0,-0.0,-0.46769217207334274,-0.0,-1.4301833568406206,-1.509740832157969,0.0
2019-04-09,1.0,-0.0,-0.4580510913357241,-0.0,-1.4681011201133396,-1.5012175144994908,0.0
2019-04-10,1.0,-0.0,-0.4357539437736847,-0.0,-1.4585352956728652,-1.5121618048823475,0.0
2019-04-11,1.0,-0.0,-0.3117257828729707,-0.0,-1.321612679849196,-1.2137031622682157,0.0
2019-04-12,1.0,-0.0,-0.30712699992344794,-0.0,-1.3196049911965093,-1.2008726938681773,0.0
2019-04-15,1.0,-0.0,-0.3102106227106227,-0.0,-1.2998321123321126,-1.205624236874237,0.0
2019-04-16,1.0,-0.0,-0.3260343393086756,-0.0,-1.2768701308524317,-1.1789577187807276,0.0
2019-04-17,1.0,-0.0,-0.3117528746537133,-0.0,-1.2799514249933588,-1.2032180941899737,0.0
2019-04-18,1.0,-0.0,-0.3029269032453746,-0.0,-1.2617531088868668,-1.2266454352441614,0.0
2019-04-22,1.0,-0.0,-0.3086016192177582,-0.0,-1.2643201946102094,-1.2280208293739785,0.0
2019-04-23,1.0,-0.0,-0.309964507880777,-0.0,-1.288936381330382,-1.217494180055719,0.0
2019-04-24,1.0,-0.0,-0.38488611198987666,-0.0,-1.343838975007909,-1.225719708952863,0.0
2019-04-25,1.0,-0.0,-0.3682866459749342,-0.0,-1.3481318508623739,-1.212352178525125,0.0
2019-04-26,1.0,-0.0,-0.35320469996463244,-0.0,-1.3543443234958936,-1.2221872912327585,0.0
2019-04-29,1.0,-0.0,-0.3537385564417901,-0.0,-1.3543672154335782,-1.2210129268005185,0.0
2019-04-30,1.0,-0.0,-0.3505580006287331,-0.0,-1.3585743476894059,-1.2204102483495758,0.0
2019-05-01,1.0,-0.0,-0.35278138655958424,-0.0,-1.3908901224361245,-1.1932207393409708,0.0
2019-05-02,1.0,-0.0,-0.3489333228371251,-0.0,-1.3812485239707155,-1.2058962449815003,0.0
2019-05-03,1.0,-0.0,-0.3378319719032398,-0.0,-1.3943411862199595,-1.2140010260052878,0.0
2019-05-06,1.0,-0.0,-0.3350017735388011,-0.0,-1.3953020927757853,-1.2108934694360147,0.0
2019-05-07,1.0,-0.0,-0.3328335240500335,-0.0,-1.397821883754883,-1.21520735508819,0.0
2019-05-08,1.0,-0.0,-0.3426230793352148,-0.0,-1.3689244277202883,-1.2081765443712762,0.0
2019-05-09,1.0,-0.0,-0.3424743398887409,-0.0,-1.3643344041369585,-1.2108046697484918,0.0
2019-05-10,1.0,-0.0,-0.3469818323891385,-0.0,-1.3556944715764798,-1.2043367845282282,0.0
2019-05-13,1.0,-0.0,-0.34198813056379823,-0.0,-1.3556145556770263,-1.2068171169764172,0.0
2019-05-14,1.0,-0.0,-0.2783060635226179,-0.0,-1.3588065447545719,-1.21274302213667,0.0
2019-05-15,1.0,-0.0,-0.27941289775791667,-0.0,-1.3734879420602513,-1.1994760767393484,0.0
2019-05-16,1.0,-0.0,-0.27986925591232453,-0.0,-1.3662372620649874,-1.1993462795616228,0.0
2019-05-17,1.0,-0.0,-0.2765163177339901,-0.0,-1.3547952586206895,-1.217210591133005,0.0
2019-05-20,1.0,-0.0,-0.2803623048756986,-0.0,-1.3550587781846213,-1.2188861052225863,0.0
2019-05-21,1.0,-0.0,-0.2727167852336089,-0.0,-1.3561238223418572,-1.2166121899634685,0.0
2019-05-22,1.0,-0.0,-0.26268060252075004,-0.0,-1.3651245004611128,-1.214840147556102,0.0
2019-05-23,1.0,-0.0,-0.26860518643547643,-0.0,-1.3786634954733772,-1.1888522326223723,0.0
2019-05-24,1.0,-0.0,-0.2511260401557371,-0.0,-1.3793037636460799,-1.1866554698831973,0.0
2019-05-28,1.0,-0.0,-0.2467651437077751,-0.0,-1.3805488759112943,-1.1895873888316348,0.0
2019-05-29,1.0,-0.0,-0.2564805298618248,-0.0,-1.3815614175326405,-1.1684366792280463,0.0
2019-05-30,1.0,-0.0,-0.2524703557312253,-0.0,-1.3769762845849802,-1.1711386439647307,0.0
2019-05-31,1.0,-0.0,-0.25575739150262217,-0.0,-1.3786577487269134,-1.165881279927035,0.0
2019-06-03,1.0,-0.0,-0.2811077106814958,-0.0,-1.3636635067552436,-1.0874449503620214,0.0
2019-06-04,1.0,-0.0,-0.2701198790006349,-0.0,-1.3944056466370391,-1.069985435261605,0.0
2019-06-05,1.0,-0.0,-0.2650402303092936,-0.0,-1.4162176127555917,-1.0095962205654387,0.0
2019-06-06,1.0,-0.0,-0.27048786793219337,-0.0,-1.3853085644643055,-1.0373748938213243,0.0
2019-06-07,1.0,-0.0,-0.2923684988179669,-0.0,-1.3697916666666665,-1.0316932624113475,0.0
2019-06-10,1.0,-0.0,-0.3034953737700103,-0.0,-1.3406887942429138,-1.0274269349390515,0.0
2019-06-11,1.0,-0.0,-0.2946245983055799,-0.0,-1.3413672217353199,-1.0157391177329829,0.0
2019-06-12,1.0,-0.0,-0.28927098163764464,-0.0,-1.3407439856897747,-1.0205526959442193,0.0
2019-06-13,1.0,-0.0,-0.3171256611344155,-0.0,-1.3237278861936896,-1.0067846069669888,0.0
2019-06-14,1.0,-0.0,-0.31048869861771217,-0.0,-1.3434314116750719,-0.9741319885353554,0.0
2019-06-17,1.0,-0.0,-0.30296540960400714,-0.0,-1.3545424848462853,-0.9721244237958696,0.0
2019-06-18,1.0,-0.0,-0.32023753485172174,-0.0,-1.3398269182025564,-0.9608936524604409,0.0
2019-06-19,1.0,-0.0,-0.2969211911457207,-0.0,-1.34656428004903,-0.9616771216381858,0.0
2019-06-20,1.0,-0.0,-0.3086460270575795,-0.0,-1.366188965466944,-0.9717390511614339,0.0
2019-06-21,1.0,-0.0,-0.31737465815861443,-0.0,-1.3544940747493164,-0.9744758432087511,0.0
2019-06-24,1.0,-0.0,-0.30915667933352825,-0.0,-1.3534419760304006,-0.9913402513884829,0.0
2019-06-25,1.0,-0.0,-0.317609602576301,-0.0,-1.3497035790090024,-0.9922418209763595,0.0
2019-06-26,1.0,-0.0,-0.32241335232460466,-0.0,-1.373397611482415,-0.9563565976406997,0.0
2019-06-27,1.0,-0.0,-0.3143965738130971,-0.0,-1.3740254035652841,-0.9720341154507852,0.0
2019-06-28,1.0,-0.0,-0.29854182655410594,-0.0,-1.384204948287834,-0.9718232649928736,0.0
2019-07-01,1.0,-0.0,-0.3006004686584652,-0.0,-1.3773799062683072,-0.9833772700644405,0.0
2019-07-02,1.0,-0.0,-0.30366739288307915,-0.0,-1.344880174291939,-0.9825344952795934,0.0
2019-07-03,1.0,-0.0,-0.32438454233326025,-0.0,-1.3308130615822922,-0.9973336255387537,0.0
2019-07-05,1.0,-0.0,-0.33624772313296897,-0.0,-1.312495446265938,-0.9942805100182148,0.0
2019-07-08,1.0,-0.0,-0.33937937062937057,-0.0,-1.3060168997668997,-0.9967948717948716,0.0
2019-07-09,1.0,-0.0,-0.33235037134119705,-0.0,-1.307703509538372,-1.00058249599534,0.0
2019-07-10,1.0,-0.0,-0.34815973232470177,-0.0,-1.288951120162933,-0.9997454175152751,0.0
2019-07-11,1.0,-0.0,-0.3517334108583473,-0.0,-1.2812704411657825,-1.000981175957555,0.0
2019-07-12,1.0,-0.0,-0.34912745347023183,-0.0,-1.2928563654174074,-0.9860682799405,0.0
2019-07-15,1.0,-0.0,-0.32224023050603273,-0.0,-1.2890329551593733,-0.9904195930127859,0.0
2019-07-16,1.0,-0.0,-0.3324434503409214,-0.0,-1.289548685017497,-0.9856776940005052,0.0
2019-07-17,1.0,-0.0,-0.31823548352473974,-0.0,-1.2725483882508677,-0.9869056563271439,0.0
2019-07-18,1.0,-0.0,-0.3141474867489594,-0.0,-1.266514887410622,-0.9766995126462951,0.0
2019-07-19,1.0,-0.0,-0.31657375643224706,-0.0,-1.286628073184677,-0.9702687249857062,0.0
2019-07-22,1.0,-0.0,-0.3106653795273338,-0.0,-1.279452250706139,-0.9852694054131359,0.0
2019-07-23,1.0,-0.0,-0.30999498099949807,-0.0,-1.2908510790851078,-0.9841542984154297,0.0
2019-07-24,1.0,-0.0,-0.3093489088759093,-0.0,-1.2910739241050633,-0.9829075142437381,0.0
2019-07-25,1.0,-0.0,-0.2980924090046885,-0.0,-1.3071114133352422,-0.9737661501020006,0.0
2019-07-26,1.0,-0.0,-0.2977427445360086,-0.0,-1.3090290218559655,-0.9761734145467574,0.0
2019-07-29,1.0,-0.0,-0.3038461538461538,-0.0,-1.3163551401869158,-0.974335010783609,0.0
2019-07-30,1.0,-0.0,-0.31063385855097486,-0.0,-1.3145550039571192,-0.9722282178573998,0.0
2019-07-31,1.0,-0.0,-0.34204745958013755,-0.0,-1.299773144647294,-0.9590940189406214,0.0
2019-08-01,1.0,-0.0,-0.34846683241451376,-0.0,-1.2977335783518897,-0.9570136561813137,0.0
2019-08-02,1.0,-0.0,-0.3795465917401178,-0.0,-1.3865902005311574,-1.082829760209384,0.0
2019-08-05,1.0,-0.0,-0.37435581878317054,-0.0,-1.3892008307053305,-1.082301361433736,0.0
2019-08-06,1.0,-0.0,-0.3747872461136956,-0.0,-1.3276977192783388,-1.0798063466848218,0.0
2019-08-07,1.0,-0.0,-0.38663439355546314,-0.0,-1.3003668545062594,-1.0949661510532886,0.0
2019-08-08,1.0,-0.0,-0.38465030071490713,-0.0,-1.3002609978439308,-1.0976661497144153,0.0
2019-08-09,1.0,-0.0,-0.3767898079597129,-0.0,-1.2862189484760795,-1.0951181930925626,0.0
2019-08-12,1.0,-0.0,-0.37710956587107686,-0.0,-1.2895696297688404,-1.0920127795527157,0.0
2019-08-13,1.0,-0.0,-0.36795497185741083,-0.0,-1.2909193245778612,-1.0934709193245777,0.0
2019-08-14,1.0,-0.0,-0.3711540618340872,-0.0,-1.2764963176193502,-1.090844517552058,0.0
2019-08-15,1.0,-0.0,-0.40196617879021307,-0.0,-1.2448552877737427,-1.021422545027695,0.0
2019-08-16,1.0,-0.0,-0.4052131832679547,-0.0,-1.2408256039887082,-1.020053524947758,0.0
2019-08-19,1.0,-0.0,-0.38632216626523613,-0.0,-1.2496898036639663,-1.0133566892927524,0.0
2019-08-20,1.0,-0.0,-0.3906380810250064,-0.0,-1.2463509627634406,-1.0029847486623231,0.0
2019-08-21,1.0,-0.0,-0.3954331279449076,-0.0,-1.247046031170714,-0.9820587169264228,0.0
2019-08-22,1.0,-0.0,-0.39716055195393135,-0.0,-1.2420412154576075,-0.9825431893086087,0.0
2019-08-23,1.0,-0.0,-0.4026897004154822,-0.0,-1.26270136307311,-0.9791894452948466,0.0
2019-08-26,1.0,-0.0,-0.3907640214689672,-0.0,-1.2525845610748891,-0.95886315334462,0.0
2019-08-27,1.0,-0.0,-0.391098928841923,-0.0,-1.2575828614707685,-0.9579110614202763,0.0
2019-08-28,1.0,-0.0,-0.36316570725172875,-0.0,-1.310741826870859,-0.9465261938380217,0.0
2019-08-29,1.0,-0.0,-0.32871279924325114,-0.0,-1.3647675180091683,-0.9447355017099615,0.0
2019-08-30,1.0,-0.0,-0.3262099992743633,-0.0,-1.3632174733328497,-0.9387562586169366,0.0
2019-09-03,1.0,-0.0,-0.3358130420582792,-0.0,-1.353920963820445,-0.9391080306274269,0.0
2019-09-04,1.0,-0.0,-0.31582005010711306,-0.0,-1.3629860934606586,-0.9521440761047167,0.0
2019-09-05,1.0,-0.0,-0.32406200202810376,-0.0,-1.3628494857308417,-0.9347023033463712,0.0
2019-09-06,1.0,-0.0,-0.3115349682107176,-0.0,-1.4259400544959129,-0.8955858310626703,0.0
2019-09-09,1.0,-0.0,-0.3101856898869872,-0.0,-1.4258148915294888,-0.8978160543624406,0.0
2019-09-10,1.0,-0.0,-0.32142465352689514,-0.0,-1.3601126266135226,-0.9751709511098109,0.0
2019-09-11,1.0,-0.0,-0.3075912888045818,-0.0,-1.355926020501222,-0.9843504906431256,0.0
2019-09-12,1.0,-0.0,-0.2678183398522382,-0.0,-1.3624148920759092,-0.9913805591771694,0.0
2019-09-13,1.0,-0.0,-0.2635822196397444,-0.0,-1.3544450900639164,-1.013545903544451,0.0
2019-09-16,1.0,-0.0,-0.2663641314213106,-0.0,-1.3510618987112,-1.0129969141404975,0.0
2019-09-17,1.0,-0.0,-0.3484788478847885,-0.0,-1.2985418541854186,-0.9533393339333934,0.0
2019-09-18,1.0,-0.0,-0.35205074605348524,-0.0,-1.2908166942982773,-0.9612556764939091,0.0
2019-09-19,1.0,-0.0,-0.3645554025654033,-0.0,-1.280781216030147,-0.9781143561127619,0.0
