Date,BAP,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-10-15,1.0,-0.22799586776859504,-0.40405475206611574,-0.018078512396694217,-0.47846074380165293,-0.4540547520661157,0.0
2018-10-16,1.0,-0.22641997002429068,-0.41172670422244045,-0.01258462969662515,-0.47912036797767327,-0.45426120212930904,0.0
2018-10-17,1.0,-0.22261030355950484,-0.40258873080281476,-0.009938877189377986,-0.47773383327340896,-0.4552878935744003,0.0
2018-10-18,1.0,-0.22287005881899674,-0.40312845144222126,-0.009554876325995942,-0.47756402023989936,-0.45539773456964533,0.0
2018-10-19,1.0,-0.2181269808813005,-0.3978632041713526,-0.004472957775278601,-0.4796799918208772,-0.4558327369389633,0.0
2018-10-22,1.0,-0.21867252792189534,-0.3966314820967618,-0.0036292074526541773,-0.48038438929639377,-0.45648784726659336,0.0
2018-10-23,1.0,-0.21817623894031604,-0.3972536183705825,-0.002020150360558482,-0.48209993351403874,-0.4576024139518232,0.0
2018-10-24,1.0,-0.21790350608197895,-0.39341204129612595,-0.0,-0.4837473167739957,-0.46036491873658386,0.0
2018-10-25,1.0,-0.19839349415022328,-0.3650809489360641,-0.0,-0.4883378651433133,-0.44276199266595156,0.0
2018-10-26,1.0,-0.1868365705802301,-0.35734257082766296,-0.0,-0.49281207472473093,-0.43733762216998634,0.0
2018-10-29,1.0,-0.16953874220348594,-0.36553016295638885,-0.0,-0.4862066415205976,-0.4440253432931489,0.0
2018-10-30,1.0,-0.1631420684215715,-0.36569555358375233,-0.0,-0.48654244306418215,-0.44937395247954254,0.0
2018-10-31,1.0,-0.1634376307821078,-0.3636788853056301,-0.0,-0.48602939366337605,-0.44865956032593973,0.0
2018-11-01,1.0,-0.17313631983395517,-0.3588742556398409,-0.0,-0.4884979367942477,-0.4503965802673519,0.0
2018-11-02,1.0,-0.17443379254257335,-0.35167705843211666,-0.0,-0.489686275476255,-0.44860388890258024,0.0
2018-11-05,1.0,-0.1719966492559377,-0.35848033901645804,-0.0,-0.49026805952498276,-0.4430127131171775,0.0
2018-11-06,1.0,-0.17339573839142752,-0.35945313462249046,-0.0,-0.4890996428131544,-0.4414090405222318,0.0
2018-11-07,1.0,-0.17294862010389228,-0.3596346537334745,-0.0,-0.48817056057510033,-0.44117285014402124,0.0
2018-11-08,1.0,-0.14865857240771566,-0.3645843532752374,-0.0,-0.4837462058161167,-0.45084695975717226,0.0
2018-11-09,1.0,-0.15065196571961792,-0.3671144070918154,-0.0,-0.48449279277067014,-0.45333104142622105,0.0
2018-11-12,1.0,-0.15034870916432155,-0.35639300134589497,-0.0,-0.4887801296953383,-0.45153554386394223,0.0
2018-11-13,1.0,-0.13985163565608658,-0.35232883375896873,-0.0,-0.48994284324455795,-0.4500547245530828,0.0
2018-11-14,1.0,-0.1421850624024961,-0.3526228549141966,-0.0,-0.49212656006240246,-0.45068740249609984,0.0
2018-11-15,1.0,-0.14161278516530437,-0.3528852019031353,-0.0,-0.4923264609003294,-0.4530681956813468,0.0
2018-11-16,1.0,-0.1439000489955904,-0.35889269965703086,-0.0,-0.49465948064674176,-0.45232729054385107,0.0
2018-11-19,1.0,-0.14399804017638412,-0.35886820186183244,-0.0,-0.49458598726114644,-0.4523027927486526,0.0
2018-11-20,1.0,-0.11280688495014263,-0.35285369480946926,-0.0,-0.5009386352000391,-0.4714142916351757,0.0
2018-11-21,1.0,-0.10824590646141778,-0.3567016374154329,-0.0,-0.5054171977644868,-0.4808559662712031,0.0
2018-11-23,1.0,-0.10721517111956146,-0.3747345547928293,-0.0,-0.5041236604276754,-0.48318435478295224,0.0
2018-11-26,1.0,-0.10843223916174208,-0.37220042707453943,-0.0,-0.5119680190693748,-0.49036599294830413,0.0
2018-11-27,1.0,-0.10618262916615041,-0.3720232932722092,-0.0,-0.5107421633007062,-0.489084376161566,0.0
2018-11-28,1.0,-0.1060718711276332,-0.37365551425030974,-0.0,-0.5099628252788104,-0.48864931846344484,0.0
2018-11-29,1.0,-0.0936869556659942,-0.3678590759238301,-0.0,-0.5081188800866013,-0.4906017812330857,0.0
2018-11-30,1.0,-0.0935232332177207,-0.36779573463213044,-0.0,-0.508375765626153,-0.49014832853663937,0.0
2018-12-03,1.0,-0.08811815055785073,-0.37580090542512923,-0.0,-0.515127526408233,-0.49479256858719045,0.0
2018-12-04,1.0,-0.08873584858919414,-0.3757029256570961,-0.0,-0.5169569202566453,-0.49587534372135655,0.0
2018-12-06,1.0,-0.08554322005138895,-0.33204052940320933,-0.0,-0.5247491152373103,-0.481674504290493,0.0
2018-12-07,1.0,-0.08539156991540829,-0.3319194318539884,-0.0,-0.5249048646290326,-0.4815910027389292,0.0
2018-12-10,1.0,-0.06776442307692308,-0.33492788461538464,-0.0,-0.5283653846153846,-0.4727644230769231,0.0
2018-12-11,1.0,-0.0539835828102366,-0.34316755190729115,-0.0,-0.5280540801545147,-0.48906325446644133,0.0
2018-12-12,1.0,-0.05841223597960671,-0.34649186695799955,-0.0,-0.5351541636319495,-0.48771546491866963,0.0
2018-12-13,1.0,-0.05706918361389511,-0.3428772988226136,-0.0,-0.545757516785054,-0.486912523109857,0.0
2018-12-14,1.0,-0.06050436516621677,-0.3336008365555312,-0.0,-0.5509593638287007,-0.48678290897594895,0.0
2018-12-17,1.0,-0.049591584458394934,-0.33308287078556365,-0.0,-0.5432775044234918,-0.4978549094699081,0.0
2018-12-18,1.0,-0.04286299751693547,-0.3263180733347798,-0.0,-0.5419589691666064,-0.4996022275258552,0.0
2018-12-19,1.0,-0.04202329001615353,-0.32666296983870574,-0.0,-0.542445210598645,-0.49984328664078886,0.0
2018-12-20,1.0,-0.04019026112859442,-0.3167175150743508,-0.0,-0.5489946429000409,-0.4963845580993106,0.0
2018-12-21,1.0,-0.03670471131529203,-0.3182351111430144,-0.0,-0.5544708443997798,-0.4833345297059316,0.0
2018-12-24,1.0,-0.027929236410390728,-0.3084359151408367,-0.0,-0.5529893568894498,-0.4916307531131694,0.0
2018-12-26,1.0,-0.029114283013517345,-0.31567255884299084,-0.0,-0.5360147461952925,-0.48237073447395784,0.0
2018-12-27,1.0,-0.0071753829170691326,-0.29989420909801756,-0.0,-0.502713766616071,-0.4900188583781795,0.0
2018-12-28,1.0,-0.006714032788393,-0.3001540548619254,-0.0,-0.502678715136465,-0.48977949460807985,0.0
2018-12-31,1.0,-0.004626326328630285,-0.30432480953805785,-0.0,-0.5030957258268695,-0.4895850116233572,0.0
2019-01-02,1.0,-0.0025067844165401775,-0.30419483924382507,-0.0,-0.5021388160618188,-0.49098477530932344,0.0
2019-01-03,1.0,-0.0,-0.3075538323063075,-0.0,-0.49684968496849685,-0.5035195827275035,0.0
2019-01-04,1.0,-0.0,-0.3069951464127159,-0.0,-0.4896372461067789,-0.5036459411588803,0.0
2019-01-07,1.0,-0.0,-0.2947667804323094,-0.0,-0.4852787258248009,-0.49526734926052335,0.0
2019-01-08,1.0,-0.0,-0.2821392853895809,-0.0,-0.49674970451859257,-0.4940449131739249,0.0
2019-01-09,1.0,-0.0,-0.2767826738404958,-0.0,-0.49633362845921586,-0.4970827941610479,0.0
2019-01-10,1.0,-0.0,-0.27438830632348266,-0.0,-0.4993190793953424,-0.49602796313949793,0.0
2019-01-11,1.0,-0.0,-0.2741953852811881,-0.0,-0.5025169122838986,-0.5010363756463112,0.0
2019-01-14,1.0,-0.0,-0.27694972423537995,-0.0,-0.5062445872646885,-0.49582934500205117,0.0
2019-01-15,1.0,-0.0,-0.27267126101045136,-0.0,-0.5061841084386838,-0.5030806444251745,0.0
2019-01-16,1.0,-0.0,-0.2655553534067134,-0.0,-0.5022059492404257,-0.5064131720185573,0.0
2019-01-17,1.0,-0.0,-0.2674918655714578,-0.0,-0.5017406539397938,-0.5061321076702542,0.0
2019-01-18,1.0,-0.0,-0.27006204404445355,-0.0,-0.5001704506715756,-0.5024431262925843,0.0
2019-01-22,1.0,-0.0,-0.1989100201261844,-0.0,-0.5460527803532258,-0.5163836186427263,0.0
2019-01-23,1.0,-0.0,-0.18775002825177986,-0.0,-0.5527404226466267,-0.5196293366482089,0.0
2019-01-24,1.0,-0.0,-0.18821481849825958,-0.0,-0.5523936530898241,-0.5197097780389676,0.0
2019-01-25,1.0,-0.0,-0.14256947241240434,-0.0,-0.5739472859891709,-0.5209200340090392,0.0
2019-01-28,1.0,-0.0,-0.13682466471128227,-0.0,-0.5827418668696683,-0.5194232362358103,0.0
2019-01-29,1.0,-0.0,-0.1358038513210927,-0.0,-0.5786609941782356,-0.524652933273623,0.0
2019-01-30,1.0,-0.0,-0.13398297491039426,-0.0,-0.5783826164874551,-0.527755376344086,0.0
2019-01-31,1.0,-0.0,-0.1390004712641099,-0.0,-0.5371737618096541,-0.56794057583986,0.0
2019-02-01,1.0,-0.0,-0.14253414126797503,-0.0,-0.5515058334087004,-0.5669711494980555,0.0
2019-02-04,1.0,-0.0,-0.14999774845769354,-0.0,-0.5451434232449228,-0.5564011347773226,0.0
2019-02-05,1.0,-0.0,-0.15691891282282622,-0.0,-0.5481448065862186,-0.5504905830607871,0.0
2019-02-06,1.0,-0.0,-0.1495158341421574,-0.0,-0.5538902557388891,-0.5537773965645668,0.0
2019-02-07,1.0,-0.0,-0.15393643914770674,-0.0,-0.5585725893824486,-0.5446460816179126,0.0
2019-02-08,1.0,-0.0,-0.13830396627179617,-0.0,-0.5629539674174553,-0.5900831748504914,0.0
2019-02-11,1.0,-0.0,-0.13041280926236476,-0.0,-0.5739817601249685,-0.5928189106613678,0.0
2019-02-12,1.0,-0.0,-0.12342290393264907,-0.0,-0.5886518279321877,-0.5944643063083843,0.0
2019-02-13,1.0,-0.0,-0.13319478120309433,-0.0,-0.5855443944117308,-0.5904629950352153,0.0
2019-02-14,1.0,-0.0,-0.1181902337421893,-0.0,-0.601897708863689,-0.59419115945383,0.0
2019-02-15,1.0,-0.0,-0.1132951196305493,-0.0,-0.6079691814996171,-0.5994059084263536,0.0
2019-02-19,1.0,-0.0,-0.11229527104959632,-0.0,-0.6002306805074971,-0.5942791234140715,0.0
2019-02-20,1.0,-0.0,-0.11182359182543711,-0.0,-0.6009595423720995,-0.5937860405037597,0.0
2019-02-21,1.0,-0.0,-0.11865501256889832,-0.0,-0.5990406125319988,-0.5885242499019856,0.0
2019-02-22,1.0,-0.0,-0.10800599009330722,-0.0,-0.6086625964750605,-0.5872134546711208,0.0
2019-02-25,1.0,-0.0,-0.10865083960625362,-0.0,-0.618274464389114,-0.5892298784018529,0.0
2019-02-26,1.0,-0.0,-0.1112346536946954,-0.0,-0.6182070882557332,-0.5869817002548067,0.0
2019-02-27,1.0,-0.0,-0.11045972750023171,-0.0,-0.6230188154601909,-0.5836963574010566,0.0
2019-02-28,1.0,-0.0,-0.11634457758998869,-0.0,-0.6254069405001039,-0.5671307520029554,0.0
2019-03-01,1.0,-0.0,-0.11648737245486863,-0.0,-0.6272219400711021,-0.5647998522554134,0.0
2019-03-04,1.0,-0.0,-0.10522781996666047,-0.0,-0.6251620670494535,-0.584853676606779,0.0
2019-03-05,1.0,-0.0,-0.08741534465163744,-0.0,-0.65026904165507,-0.5816402263660823,0.0
2019-03-06,1.0,-0.0,-0.09333673020358062,-0.0,-0.6402714408133959,-0.5824165643745514,0.0
2019-03-07,1.0,-0.0,-0.05640455682133926,-0.0,-0.68236547189034,-0.5766879688802445,0.0
2019-03-08,1.0,-0.0,-0.04535089352196575,-0.0,-0.699297282204021,-0.5822319434102755,0.0
2019-03-11,1.0,-0.0,-0.043339587242026266,-0.0,-0.6947467166979362,-0.6071294559099437,0.0
2019-03-12,1.0,-0.0,-0.04010802871289475,-0.0,-0.7055033048257564,-0.6234393878372936,0.0
2019-03-13,1.0,-0.0,-0.05204761904761905,-0.0,-0.7055238095238094,-0.6233809523809524,0.0
2019-03-14,1.0,-0.0,-0.04679211171111164,-0.0,-0.7125389537788139,-0.6195018674025263,0.0
2019-03-15,1.0,-0.0,-0.04032084795531046,-0.0,-0.7226240779202178,-0.6243405189906658,0.0
2019-03-18,1.0,-0.0,-0.05471752498078401,-0.0,-0.718870099923136,-0.6284108378170639,0.0
2019-03-19,1.0,-0.0,-0.0568129885748647,-0.0,-0.7175947083583885,-0.6308839446782923,0.0
2019-03-20,1.0,-0.0,-0.06338911125042196,-0.0,-0.7149298355596277,-0.6328302068765974,0.0
2019-03-21,1.0,-0.0,-0.06181249247803587,-0.0,-0.720760621013359,-0.6244554097966061,0.0
2019-03-22,1.0,-0.0,-0.060140879281029874,-0.0,-0.758659217877095,-0.6101287345154239,0.0
2019-03-25,1.0,-0.0,-0.020656575395295022,-0.0,-0.7793578866178172,-0.6103210566910914,0.0
2019-03-26,1.0,-0.0,-0.019118286846812008,-0.0,-0.7797167303137236,-0.6181418282012858,0.0
2019-03-27,1.0,-0.0,-0.013042848171585915,-0.0,-0.7844790106758128,-0.6178203951499928,0.0
2019-03-28,1.0,-0.0,-0.005356496561708289,-0.0,-0.774906502593799,-0.6325491615393896,0.0
2019-03-29,1.0,-0.0,-0.0,-0.0,-0.77555496637663,-0.6347224565547496,0.0
2019-04-01,1.0,-0.0,-0.004287916746964733,-0.0,-0.7701387550587782,-0.6345153208710735,0.0
2019-04-02,1.0,-0.0,-0.01224676387084356,-0.0,-0.780304123959386,-0.6134930946537702,0.0
2019-04-03,1.0,-0.0,-0.011885571301397878,-0.0,-0.7840146283954479,-0.6100858937035344,0.0
2019-04-04,1.0,-0.0,-0.009939353099730458,-0.0,-0.7780371582595302,-0.6186465152098576,0.0
2019-04-05,1.0,-0.0,-0.0032282933410426908,-0.0,-0.7828370434615014,-0.6231328900452925,0.0
2019-04-08,1.0,-0.0,-0.004743673095908883,-0.0,-0.7831635724433528,-0.6200486407089022,0.0
2019-04-09,1.0,-0.0,-0.0,-0.0,-0.8109664979513136,-0.5992528320077127,0.0
2019-04-10,1.0,-0.0,-0.0,-0.0,-0.7952558094593942,-0.6202956664573168,0.0
2019-04-11,1.0,-0.0,-0.0,-0.0,-0.796501232300778,-0.6197748030735031,0.0
2019-04-12,1.0,-0.0,-0.0,-0.0,-0.7966703716232543,-0.6196056637510269,0.0
2019-04-15,1.0,-0.0,-0.0,-0.0,-0.7948625006041273,-0.6216712580348943,0.0
2019-04-16,1.0,-0.0,-0.0,-0.0,-0.7933738719173785,-0.6196370831523575,0.0
2019-04-17,1.0,-0.0,-0.0,-0.0,-0.7990052874284749,-0.615345614331587,0.0
2019-04-18,1.0,-0.0,-0.0,-0.0,-0.8040305767894371,-0.5922695358366682,0.0
2019-04-22,1.0,-0.0,-0.0,-0.0,-0.8020102907742012,-0.5911930118463563,0.0
2019-04-23,1.0,-0.0,-0.0,-0.0,-0.8087847870862671,-0.586195334578723,0.0
2019-04-24,1.0,-0.0,-0.0,-0.0,-0.8055389472173726,-0.5860378351230479,0.0
2019-04-25,1.0,-0.0,-0.0,-0.0,-0.8090750769377579,-0.5765918362478231,0.0
2019-04-26,1.0,-0.0,-0.0,-0.0,-0.8193475976693094,-0.5686550768936861,0.0
2019-04-29,1.0,-0.0,-0.0,-0.0,-0.8248272894604739,-0.5656300050199603,0.0
2019-04-30,1.0,-0.0,-0.0,-0.0,-0.8218929254302104,-0.5681644359464627,0.0
2019-05-01,1.0,-0.0,-0.0,-0.0,-0.8243466201190789,-0.5667965854475024,0.0
2019-05-02,1.0,-0.0,-0.0,-0.0,-0.7982084147329299,-0.5841949778434269,0.0
2019-05-03,1.0,-0.0,-0.0,-0.0,-0.7983807596142398,-0.5828551017978331,0.0
2019-05-06,1.0,-0.0,-0.0,-0.0,-0.7989590265234338,-0.577668979941059,0.0
2019-05-07,1.0,-0.0,-0.0,-0.0,-0.7993154429416939,-0.5776187872881557,0.0
2019-05-08,1.0,-0.0,-0.0,-0.0,-0.7879736330440555,-0.5831554986484564,0.0
2019-05-09,1.0,-0.0,-0.0,-0.0,-0.7943467456752366,-0.595025327343974,0.0
2019-05-10,1.0,-0.0,-0.0,-0.0,-0.7955756229245801,-0.5933968800019112,0.0
2019-05-13,1.0,-0.0,-0.0,-0.0,-0.7823161598630561,-0.5951831863246237,0.0
2019-05-14,1.0,-0.0,-0.0045675068039285295,-0.0,-0.7710330138445154,-0.5909833155839546,0.0
2019-05-15,1.0,-0.0,-0.006253849433837115,-0.0,-0.7736059127303738,-0.5890225991377268,0.0
2019-05-16,1.0,-0.0,-0.01065116830743684,-0.0,-0.7693512038904045,-0.5921954691021232,0.0
2019-05-17,1.0,-0.0,-0.014957820364375339,-0.0,-0.7612892554171885,-0.5867577211181738,0.0
2019-05-20,1.0,-0.0,-0.005971487915407856,-0.0,-0.7657902190332326,-0.5885337990936556,0.0
2019-05-21,1.0,-0.0,-0.009517736526380424,-0.0,-0.7616550942326767,-0.5905483916678474,0.0
2019-05-22,1.0,-0.0,-0.011164613133172827,-0.0,-0.7592881083888025,-0.5899306047302082,0.0
2019-05-23,1.0,-0.0,-0.0010371487837073355,-0.0,-0.7756458608334905,-0.5804733169903828,0.0
2019-05-24,1.0,-0.0,-0.0,-0.0,-0.7726962778339487,-0.5786404570998612,0.0
2019-05-28,1.0,-0.0,-0.0,-0.0,-0.7741335468073084,-0.5803588246374082,0.0
2019-05-29,1.0,-0.0,-0.0,-0.0,-0.7726312329796226,-0.5750070429148277,0.0
2019-05-30,1.0,-0.0,-0.0,-0.0,-0.7697360703812316,-0.5763284457478005,0.0
2019-05-31,1.0,-0.0,-0.0,-0.0,-0.778750292534519,-0.5615492628130119,0.0
2019-06-03,1.0,-0.0,-0.0,-0.0,-0.8021734567757282,-0.5298617103145915,0.0
2019-06-04,1.0,-0.0,-0.0,-0.0,-0.8203584430131616,-0.5132549239242042,0.0
2019-06-05,1.0,-0.0,-0.0,-0.0,-0.8354427450889654,-0.47833128947916426,0.0
2019-06-06,1.0,-0.0,-0.0,-0.0,-0.8171848972792892,-0.49634462335739404,0.0
2019-06-07,1.0,-0.0,-0.0,-0.0,-0.8161376885352086,-0.49717775515869345,0.0
2019-06-10,1.0,-0.0,-0.0,-0.0,-0.8225297908842213,-0.4958269578522743,0.0
2019-06-11,1.0,-0.0,-0.0,-0.0,-0.8316178349868725,-0.4918562234252654,0.0
2019-06-12,1.0,-0.0,-0.0,-0.0,-0.8305721843240986,-0.4897211007471345,0.0
2019-06-13,1.0,-0.0,-0.0,-0.0,-0.8259401560135057,-0.502619629758994,0.0
2019-06-14,1.0,-0.0,-0.0,-0.0,-0.841399416909621,-0.49096209912536437,0.0
2019-06-17,1.0,-0.0,-0.0,-0.0,-0.8302417480241747,-0.49425848442584847,0.0
2019-06-18,1.0,-0.0,-0.0,-0.0,-0.8294930875576036,-0.4979285947027883,0.0
2019-06-19,1.0,-0.0,-0.0,-0.0,-0.8203763279098294,-0.4940634619390376,0.0
2019-06-20,1.0,-0.0,-0.0,-0.0,-0.8178640057416712,-0.4973259555946566,0.0
2019-06-21,1.0,-0.0,-0.0,-0.0,-0.8220248585474447,-0.4968694926259159,0.0
2019-06-24,1.0,-0.0,-0.0,-0.0,-0.8219796588079223,-0.5053878557963088,0.0
2019-06-25,1.0,-0.0,-0.0,-0.0,-0.8258561683700788,-0.5022932041999394,0.0
2019-06-26,1.0,-0.0,-0.0,-0.0,-0.8094006941047679,-0.5198099364125498,0.0
2019-06-27,1.0,-0.0,-0.0,-0.0,-0.8069475550578573,-0.5260125046659201,0.0
2019-06-28,1.0,-0.0,-0.0,-0.0,-0.8058827645727882,-0.5266963681742903,0.0
2019-07-01,1.0,-0.0,-0.0,-0.0,-0.8221299622148621,-0.5102859541913514,0.0
2019-07-02,1.0,-0.0,-0.0,-0.0,-0.822450169017368,-0.5088005595057699,0.0
2019-07-03,1.0,-0.0,-0.0,-0.0,-0.8269378805197228,-0.5057500758123585,0.0
2019-07-05,1.0,-0.0,-0.0,-0.0,-0.8252495103068743,-0.5066225165562914,0.0
2019-07-08,1.0,-0.0,-0.0,-0.0,-0.817362893815636,-0.5163593932322054,0.0
2019-07-09,1.0,-0.0,-0.0,-0.0,-0.814206121640208,-0.5169592279180363,0.0
2019-07-10,1.0,-0.0,-0.0,-0.0,-0.812242235011767,-0.5178367546659831,0.0
2019-07-11,1.0,-0.0,-0.0,-0.0,-0.8103416091095762,-0.5230539481052828,0.0
2019-07-12,1.0,-0.0,-0.0,-0.0,-0.7988817705299941,-0.5307629586488061,0.0
2019-07-15,1.0,-0.0,-0.0,-0.0,-0.8101130140976349,-0.5200978678783642,0.0
2019-07-16,1.0,-0.0,-0.0,-0.0,-0.8148848281173423,-0.518868585031156,0.0
2019-07-17,1.0,-0.0,-0.0,-0.0,-0.8157205648555129,-0.5222575516693164,0.0
2019-07-18,1.0,-0.0,-0.0,-0.0,-0.8165720559721541,-0.5195178358679655,0.0
2019-07-19,1.0,-0.0,-0.0,-0.0,-0.8122083255553482,-0.521210565615083,0.0
2019-07-22,1.0,-0.0,-0.0,-0.0,-0.8370503849664178,-0.5031944021904472,0.0
2019-07-23,1.0,-0.0,-0.0,-0.0,-0.8364411544227887,-0.506137556221889,0.0
2019-07-24,1.0,-0.0,-0.0,-0.0,-0.8419561756718795,-0.49908699316415395,0.0
2019-07-25,1.0,-0.0,-0.0,-0.0,-0.8415350415350416,-0.4984906984906985,0.0
2019-07-26,1.0,-0.0,-0.0,-0.0,-0.8425176591663938,-0.49644477709687984,0.0
2019-07-29,1.0,-0.0,-0.0,-0.0,-0.8396702321453594,-0.4957728058293241,0.0
2019-07-30,1.0,-0.0,-0.0,-0.0,-0.8503310325397944,-0.4974174766399024,0.0
2019-07-31,1.0,-0.0,-0.0,-0.0,-0.8595027650423028,-0.5037812544311575,0.0
2019-08-01,1.0,-0.0,-0.0,-0.0,-0.8563520293986008,-0.4993050811523875,0.0
2019-08-02,1.0,-0.0,-0.0,-0.0,-0.8566719254044125,-0.49796322023122747,0.0
2019-08-05,1.0,-0.0,-0.0,-0.0,-0.8521771895532582,-0.5028142147281163,0.0
2019-08-06,1.0,-0.0,-0.0,-0.0,-0.8313593571144905,-0.5046838133950055,0.0
2019-08-07,1.0,-0.0,-0.0,-0.0,-0.815382108522079,-0.5124188179426895,0.0
2019-08-08,1.0,-0.0,-0.0,-0.0,-0.8212926869120701,-0.5129198664830419,0.0
2019-08-09,1.0,-0.0,-0.0,-0.0,-0.8031358885017422,-0.5197212543554007,0.0
2019-08-12,1.0,-0.0,-0.0,-0.0,-0.8007179222485512,-0.5454332168078267,0.0
2019-08-13,1.0,-0.0,-0.0,-0.0,-0.8061947944882818,-0.5492403721587563,0.0
2019-08-14,1.0,-0.0,-0.0,-0.0,-0.8107942059122379,-0.5522105909874997,0.0
2019-08-15,1.0,-0.0,-0.0,-0.0,-0.8080003758250535,-0.5409062081601015,0.0
2019-08-16,1.0,-0.0,-0.0,-0.0,-0.8011966531108305,-0.5360164539802739,0.0
2019-08-19,1.0,-0.0,-0.0,-0.0,-0.8002988629199841,-0.534567699455976,0.0
2019-08-20,1.0,-0.0,-0.0,-0.0,-0.7887385824950861,-0.5236906000693722,0.0
2019-08-21,1.0,-0.0,-0.0,-0.0,-0.7872930090764222,-0.5222291507887018,0.0
2019-08-22,1.0,-0.0,-0.0,-0.0,-0.786798984537272,-0.5210708516039695,0.0
2019-08-23,1.0,-0.0,-0.0,-0.0,-0.79262683462383,-0.5187102738934474,0.0
2019-08-26,1.0,-0.0,-0.0,-0.0,-0.7863479038210283,-0.5058106218626081,0.0
2019-08-27,1.0,-0.0,-0.0,-0.0,-0.7805765271105011,-0.5072294669412034,0.0
2019-08-28,1.0,-0.0,-0.0,-0.0,-0.7852567755464885,-0.49415331312256394,0.0
2019-08-29,1.0,-0.0,-0.0,-0.0,-0.7896463725847612,-0.4888807874589865,0.0
2019-08-30,1.0,-0.0,-0.0,-0.0,-0.7915179079022172,-0.4825014212620808,0.0
2019-09-03,1.0,-0.0,-0.0,-0.0,-0.7844701805580887,-0.49528086813788075,0.0
2019-09-04,1.0,-0.0,-0.0,-0.0,-0.786339794754846,-0.4941619156214367,0.0
2019-09-05,1.0,-0.0,-0.0,-0.0,-0.7921500079453361,-0.4779687180767746,0.0
2019-09-06,1.0,-0.0,-0.0,-0.0,-0.7823493388373517,-0.48579010637574,0.0
2019-09-09,1.0,-0.0,-0.0,-0.0,-0.7814803892657033,-0.48696776535172287,0.0
2019-09-10,1.0,-0.0,-0.0,-0.015373801047595292,-0.797215482642117,-0.4549329947166731,0.0
2019-09-11,1.0,-0.0,-0.0,-0.014903399696496115,-0.7961541074947339,-0.4538968539783923,0.0
2019-09-12,1.0,-0.0,-0.0,-0.015443490862978646,-0.7958832453975228,-0.4531147392495641,0.0
2019-09-13,1.0,-0.0,-0.0,-0.01644170667632938,-0.7961771899628589,-0.45207899266237883,0.0
2019-09-16,1.0,-0.0,-0.0,-0.01617275027105168,-0.788579689194073,-0.45401156487170224,0.0
2019-09-17,1.0,-0.0,-0.0,-0.011542189860005863,-0.7923082125386055,-0.4504835546337835,0.0
2019-09-18,1.0,-0.0,-0.0,-0.002414641301649629,-0.7955227585584366,-0.4587367138311556,0.0
2019-09-19,1.0,-0.0,-0.0,-0.003091713305650839,-0.7951570680628272,-0.45849882650297885,0.0
2019-09-20,1.0,-0.0,-0.0,-0.0,-0.7930264552651165,-0.4623469180631047,0.0
2019-09-23,1.0,-0.0,-0.0,-0.0,-0.7984685234126178,-0.46034650222493284,0.0
2019-09-24,1.0,-0.0,-0.0,-0.0,-0.7959386505839038,-0.46287637505364687,0.0
2019-09-25,1.0,-0.0,-0.0,-0.0,-0.7914384256441469,-0.46279389553887423,0.0
2019-09-26,1.0,-0.0,-0.0,-0.0,-0.8236671060406344,-0.4489568655970183,0.0
2019-09-27,1.0,-0.0,-0.0,-0.0,-0.8367267569546121,-0.450974560761347,0.0
