Date,IWF,IWM,LILAK,MTUM,SPY,VLUE,VXX
2018-12-24,-0.11033505415527886,-0.7255457704895907,1.0,-0.0,-0.8406046495934135,-0.697708944899956,0.0
2018-12-26,-0.10912079433766061,-0.7263426252054611,1.0,-0.0,-0.8292912012344437,-0.689711851330046,0.0
2018-12-27,-0.06962291632950315,-0.6956465447483412,1.0,-0.0,-0.7707719695743648,-0.700728273183363,0.0
2018-12-28,-0.06490649064906491,-0.7009318578916715,1.0,-0.0,-0.7710476930045946,-0.6986992816928751,0.0
2018-12-31,-0.06740481740481741,-0.6976171976171976,1.0,-0.0,-0.7721445221445221,-0.7003690753690753,0.0
2019-01-02,-0.06667098194057869,-0.6974237814745291,1.0,-0.0,-0.7718622564567287,-0.7004660495824974,0.0
2019-01-03,-0.05286487191187015,-0.7083306173000457,1.0,-0.0,-0.7695391434717423,-0.7285053125611107,0.0
2019-01-04,-0.01194960384465515,-0.726263151058579,1.0,-0.0,-0.7626964540849461,-0.7462657487985452,0.0
2019-01-07,-0.0038755965536017424,-0.7086576342846161,1.0,-0.0,-0.7571506357900132,-0.733256461996733,0.0
2019-01-08,-0.003366679492112351,-0.7120366807746569,1.0,-0.0,-0.7563806592279082,-0.7345774015647044,0.0
2019-01-09,-0.0033332264991506677,-0.7105220986506843,1.0,-0.0,-0.7560655107208102,-0.7351046440819204,0.0
2019-01-10,-0.002375144434458852,-0.7136346129156503,1.0,-0.0,-0.7562267300038517,-0.737450250353062,0.0
2019-01-11,-0.004785764758784609,-0.6943213207425966,1.0,-0.0,-0.7600693775293891,-0.7527783130982205,0.0
2019-01-14,-0.014999678807734309,-0.6941286053831823,1.0,-0.0,-0.7610650735530288,-0.7417614183850453,0.0
2019-01-15,-0.012872083668543845,-0.6883668543845534,1.0,-0.0,-0.7651810136765888,-0.7516331456154465,0.0
2019-01-16,-0.0,-0.7101650623532135,1.0,-0.0,-0.7645794052462703,-0.8331183222519928,0.0
2019-01-17,-0.0,-0.7218347283114122,1.0,-0.0,-0.7653115451042912,-0.8342633187192773,0.0
2019-01-18,-0.0,-0.7163725096938094,1.0,-0.0,-0.76985559566787,-0.8564647680171147,0.0
2019-01-22,-0.0,-0.6969264245886033,1.0,-0.0,-0.8112675098599211,-0.891812865497076,0.0
2019-01-23,-0.0,-0.6866636543741962,1.0,-0.0,-0.8308366063049598,-0.958221820583226,0.0
2019-01-24,-0.0,-0.6885836847986735,1.0,-0.0,-0.9286255001622148,-0.9875635341191737,0.0
2019-01-25,-0.0,-0.6260249292201345,1.0,-0.0,-1.0107364782880466,-1.0400779497738721,0.0
2019-01-28,-0.0,-0.6164996880619472,1.0,-0.0,-1.0172850379830451,-1.0360747183382877,0.0
2019-01-29,-0.0,-0.6114317221099062,1.0,-0.0,-1.0177173313729093,-1.0466458371622862,0.0
2019-01-30,-0.0,-0.6092457062998787,1.0,-0.0,-1.0164392629914312,-1.0519657239527787,0.0
2019-01-31,-0.0,-0.6170643688319339,1.0,-0.0,-0.9643909264987479,-1.1009721608484313,0.0
2019-02-01,-0.0,-0.639686090154301,1.0,-0.0,-1.0309739545816432,-1.1205595784205937,0.0
2019-02-04,-0.0,-0.6425267308713127,1.0,-0.0,-1.027527110032608,-1.1215211951164026,0.0
2019-02-05,-0.0,-0.6618666666666667,1.0,-0.0,-1.0346285714285715,-1.1130666666666666,0.0
2019-02-06,-0.0,-0.6497657232105443,1.0,-0.0,-1.038208068264066,-1.1214048988609955,0.0
2019-02-07,-0.0,-0.6448199741189008,1.0,-0.0,-1.0391261322980894,-1.1221359518916039,0.0
2019-02-08,-0.0,-0.6360421340837358,1.0,-0.0,-1.0552914781153744,-1.1113815264098568,0.0
2019-02-11,-0.0,-0.566969945558953,1.0,-0.0,-1.0258035647699308,-1.1360653292564695,0.0
2019-02-12,-0.0,-0.572224090892103,1.0,-0.0,-1.0322158687446277,-1.1329371753186084,0.0
2019-02-13,-0.0,-0.5812929232606748,1.0,-0.0,-1.0279934308748881,-1.1231337712750076,0.0
2019-02-14,-0.0,-0.561281389169567,1.0,-0.0,-1.0535908087272183,-1.1275027132218105,0.0
2019-02-15,-0.0,-0.5837702216896345,1.0,-0.0,-1.0428774715398443,-1.1181096464949072,0.0
2019-02-19,-0.0,-0.5787593495329885,1.0,-0.0,-1.033230379935251,-1.1092546422059315,0.0
2019-02-20,-0.0,-0.5854794826879356,1.0,-0.0,-1.0389474861168053,-1.102605195482837,0.0
2019-02-21,-0.0,-0.5928701942797479,1.0,-0.0,-1.0372524890927397,-1.098892493567513,0.0
2019-02-22,-0.0,-0.5916753692376547,1.0,-0.0,-1.0456884976876024,-1.0923467104281663,0.0
2019-02-25,-0.0,-0.58499606932954,1.0,-0.0,-1.0590349268146595,-1.099427245161532,0.0
2019-02-26,-0.0,-0.5836201736007183,1.0,-0.0,-1.0627806046093982,-1.0949940137683327,0.0
2019-02-27,-0.0,-0.5775681341719077,1.0,-0.0,-1.0743860437256663,-1.0916816412099428,0.0
2019-02-28,-0.0,-0.573386764540654,1.0,-0.0,-1.070034830156174,-1.1017190367401968,0.0
2019-03-01,-0.0,-0.5801966768396066,1.0,-0.0,-1.1025206284616256,-1.0850382427188126,0.0
2019-03-04,-0.0,-0.5953208859324213,1.0,-0.0,-1.0988736865976265,-1.085380603220198,0.0
2019-03-05,-0.0,-0.5859102622404123,1.0,-0.0,-1.114711232378354,-1.0889798393209034,0.0
2019-03-06,-0.0,-0.5802959766852126,1.0,-0.0,-1.117065970250937,-1.087506150410658,0.0
2019-03-07,-0.0,-0.5245696992623416,1.0,-0.0,-1.176962360506904,-1.0813315679969737,0.0
2019-03-08,-0.0,-0.5100942640155708,1.0,-0.0,-1.213487005304736,-1.092775636377514,0.0
2019-03-11,-0.0,-0.5069511302807409,1.0,-0.0,-1.2079562521662108,-1.1361343243347326,0.0
2019-03-12,-0.0,-0.45731636108840357,1.0,-0.0,-1.2346529643037876,-1.2007474016115847,0.0
2019-03-13,-0.0,-0.481591495349019,1.0,-0.0,-1.2364183537872275,-1.1903775502227782,0.0
2019-03-14,-0.0,-0.4913093415007657,1.0,-0.0,-1.1709800918836142,-1.1661562021439509,0.0
2019-03-15,-0.0,-0.4719806948328034,1.0,-0.0,-1.1712567510629333,-1.1871528708775423,0.0
2019-03-18,-0.0,-0.4953917050691244,1.0,-0.0,-1.1578341013824884,-1.1870199692780337,0.0
2019-03-19,-0.0,-0.5026583448913546,1.0,-0.0,-1.142818616119587,-1.2071967945754354,0.0
2019-03-20,-0.0,-0.516242555495398,1.0,-0.0,-1.141000850800526,-1.2100317116559673,0.0
2019-03-21,-0.0,-0.5159843828520623,1.0,-0.0,-1.162743051528857,-1.1869032432641387,0.0
2019-03-22,-0.0,-0.5061311602638727,1.0,-0.0,-1.20197904540163,-1.1723709740007762,0.0
2019-03-25,-0.0,-0.4365519086011234,1.0,-0.0,-1.2236444919949563,-1.160826869435635,0.0
2019-03-26,-0.0,-0.4464834152334153,1.0,-0.0,-1.2124539312039313,-1.1801289926289926,0.0
2019-03-27,-0.0,-0.42910390408853366,1.0,-0.0,-1.2320550261297263,-1.1814478942514601,0.0
2019-03-28,-0.0,-0.41794763675393876,1.0,-0.0,-1.213937976770039,-1.2014413309311152,0.0
2019-03-29,-0.0,-0.4132392962551267,1.0,-0.0,-1.2133466211813408,-1.2064854919697956,0.0
2019-04-01,-0.0,-0.4192101226993865,1.0,-0.0,-1.209164110429448,-1.2060199386503068,0.0
2019-04-02,-0.0,-0.4185028732351486,1.0,-0.0,-1.1928682878563002,-1.1942383072649083,0.0
2019-04-03,-0.0,-0.4180752246078879,1.0,-0.0,-1.2011953707933605,-1.1876427592507994,0.0
2019-04-04,-0.0,-0.41678720974495626,1.0,-0.0,-1.2097068899885803,-1.1800913589645985,0.0
2019-04-05,-0.0,-0.41685947863643374,1.0,-0.0,-1.2157951565633196,-1.2235847601419096,0.0
2019-04-08,-0.0,-0.41193247514067677,1.0,-0.0,-1.2191860016958296,-1.2230401603329992,0.0
2019-04-09,-0.0,-0.411297200899434,1.0,-0.0,-1.246879119175002,-1.2187330386911683,0.0
2019-04-10,-0.0,-0.4065427797135115,1.0,-0.0,-1.2555942702284166,-1.2092915214866438,0.0
2019-04-11,-0.0,-0.40811659366642117,1.0,-0.0,-1.2766386294042404,-1.1914027675491297,0.0
2019-04-12,-0.0,-0.40368955269962564,1.0,-0.0,-1.2772567635367218,-1.1784184323260392,0.0
2019-04-15,-0.0,-0.40372598935431614,1.0,-0.0,-1.2737792177736635,-1.179626629638201,0.0
2019-04-16,-0.0,-0.4005244687825383,1.0,-0.0,-1.276117388453974,-1.1797462496625661,0.0
2019-04-17,-0.0,-0.3125612976235383,1.0,-0.0,-1.3097698981516408,-1.149830252734817,0.0
2019-04-18,-0.0,-0.32263296869105995,1.0,-0.0,-1.298113919275745,-1.1514145605431914,0.0
2019-04-22,-0.0,-0.31998187927064065,1.0,-0.0,-1.300615349767828,-1.154592472347012,0.0
2019-04-23,-0.0,-0.31530273290049826,1.0,-0.0,-1.2953721878302884,-1.16404952438472,0.0
2019-04-24,-0.0,-0.311555136663525,1.0,-0.0,-1.290895381715363,-1.1675400565504244,0.0
2019-04-25,-0.0,-0.31748541313758705,1.0,-0.0,-1.2859025032938076,-1.1609636740071523,0.0
2019-04-26,-0.0,-0.3144160790376711,1.0,-0.0,-1.2865869753761454,-1.1699159093480147,0.0
2019-04-29,-0.0,-0.3177926143864811,1.0,-0.0,-1.2885594658820867,-1.1657048017803928,0.0
2019-04-30,-0.0,-0.32604433720404163,1.0,-0.0,-1.285816618911175,-1.1583471572915098,0.0
2019-05-01,-0.0,-0.33870967741935487,1.0,-0.0,-1.2525881470367592,-1.1596399099774943,0.0
2019-05-02,-0.0,-0.3433222068034355,1.0,-0.0,-1.2373326332370702,-1.1698608558676817,0.0
2019-05-03,-0.0,-0.3388111102792543,1.0,-0.0,-1.2378902448154525,-1.1666541888148536,0.0
2019-05-06,-0.0,-0.3317217599880069,1.0,-0.0,-1.234090398021138,-1.1819953526722133,0.0
2019-05-07,-0.0,-0.3362961296129613,1.0,-0.0,-1.2321107110711071,-1.181968196819682,0.0
2019-05-08,-0.0,-0.34689084402028036,1.0,-0.0,-1.2096629883686252,-1.1714882195049212,0.0
2019-05-09,-0.0,-0.3591385553649704,1.0,-0.0,-1.214979988564894,-1.2375452639603581,0.0
2019-05-10,-0.0,-0.3591861710264648,1.0,-0.0,-1.2165366376013462,-1.248661465504054,0.0
2019-05-13,-0.0,-0.35946937839284354,1.0,-0.0,-1.2137395825368913,-1.249713280831868,0.0
2019-05-14,-0.0,-0.3198117861344059,1.0,-0.0,-1.2236936971122832,-1.2511289037301256,0.0
2019-05-15,-0.0,-0.32561593237119685,1.0,-0.0,-1.260462282472107,-1.221849891474049,0.0
2019-05-16,-0.0,-0.32381754171131183,1.0,-0.0,-1.2777437624368588,-1.2251262819531608,0.0
2019-05-17,-0.0,-0.30426304721850506,1.0,-0.0,-1.249053718218314,-1.2700057350411011,0.0
2019-05-20,-0.0,-0.2939381223057262,1.0,-0.0,-1.2509823370083548,-1.2700186930149164,0.0
2019-05-21,-0.0,-0.29355244595264424,1.0,-0.0,-1.2485225149654937,-1.2707896442597322,0.0
2019-05-22,-0.0,-0.28553478277424515,1.0,-0.0,-1.2564825039028291,-1.2655827590145834,0.0
2019-05-23,-0.0,-0.28658930949210576,1.0,-0.0,-1.2642191363895758,-1.2536808065436562,0.0
2019-05-24,-0.0,-0.27241680264106555,1.0,-0.0,-1.2666489583728608,-1.2555686259628887,0.0
2019-05-28,-0.0,-0.2651566886713711,1.0,-0.0,-1.2683056377570376,-1.2604522346156766,0.0
2019-05-29,-0.0,-0.2786711165048544,1.0,-0.0,-1.2797709344660193,-1.2340716019417475,0.0
2019-05-30,-0.0,-0.2771650559029752,1.0,-0.0,-1.2784915671783212,-1.2343755921925337,0.0
2019-05-31,-0.0,-0.27692307692307694,1.0,-0.0,-1.2713906782872297,-1.2410003789314135,0.0
2019-06-03,-0.0,-0.2950373895309313,1.0,-0.0,-1.2962459400256816,-1.185436966538258,0.0
2019-06-04,-0.0,-0.2958246740978651,1.0,-0.0,-1.3209522010202155,-1.1617986019270736,0.0
2019-06-05,-0.0,-0.29597905367495797,1.0,-0.0,-1.3586310080418929,-1.085805124368805,0.0
2019-06-06,-0.0,-0.3216835217132659,1.0,-0.0,-1.3303093396787629,-1.0660321237358714,0.0
2019-06-07,-0.0,-0.3109028010266711,1.0,-0.0,-1.3381319049213256,-1.0707882304802292,0.0
2019-06-10,-0.0,-0.31567402780875903,1.0,-0.0,-1.320246858502491,-1.0818276451780802,0.0
2019-06-11,-0.0,-0.3165156430622366,1.0,-0.0,-1.3295670656673004,-1.0828951784315919,0.0
2019-06-12,-0.0,-0.31045788159904625,1.0,-0.0,-1.3285272530829701,-1.0866584702507358,0.0
2019-06-13,-0.0,-0.35828658468625774,1.0,-0.0,-1.3122561949697216,-1.0445814912508822,0.0
2019-06-14,-0.0,-0.35836568681826586,1.0,-0.0,-1.3215012017008687,-1.0176372712146422,0.0
2019-06-17,-0.0,-0.3587298066614913,1.0,-0.0,-1.323389153820561,-1.0145650807733542,0.0
2019-06-18,-0.0,-0.37594430454747446,1.0,-0.0,-1.322211524218634,-1.004962227818101,0.0
2019-06-19,-0.0,-0.36448736448736446,1.0,-0.0,-1.3436563436563436,-0.9918969918969918,0.0
2019-06-20,-0.0,-0.37137037037037035,1.0,-0.0,-1.3397407407407407,-0.9925925925925926,0.0
2019-06-21,-0.0,-0.3705572538764687,1.0,-0.0,-1.3241501233840376,-0.9884350484328387,0.0
2019-06-24,-0.0,-0.35892988929889297,1.0,-0.0,-1.3226937269372692,-1.0084132841328413,0.0
2019-06-25,-0.0,-0.35763324966779864,1.0,-0.0,-1.323748708105714,-1.0097445740439983,0.0
2019-06-26,-0.0,-0.35100710900473936,1.0,-0.0,-1.3254961492890995,-1.0261033767772512,0.0
2019-06-27,-0.0,-0.370971987215642,1.0,-0.0,-1.4084978379394621,-0.9806730588456476,0.0
2019-06-28,-0.0,-0.3581764197391664,1.0,-0.0,-1.4192505731574399,-0.9809824482279101,0.0
2019-07-01,-0.0,-0.34964877352466095,1.0,-0.0,-1.445287554937831,-0.9614965628639045,0.0
2019-07-02,-0.0,-0.358974358974359,1.0,-0.0,-1.4309938236945536,-0.9532098072244057,0.0
2019-07-03,-0.0,-0.36555308092056427,1.0,-0.0,-1.3979955456570157,-0.9484038604305866,0.0
2019-07-05,-0.0,-0.38339072161131477,1.0,-0.0,-1.3794290791958237,-0.9396497463808361,0.0
2019-07-08,-0.0,-0.3859584227269364,1.0,-0.0,-1.370829326033883,-0.9422578974624547,0.0
2019-07-09,-0.0,-0.38761527350838865,1.0,-0.0,-1.373134328358209,-0.9428169327061963,0.0
2019-07-10,-0.0,-0.3421431471706471,1.0,-0.0,-1.4018308663393748,-0.9473256801151674,0.0
2019-07-11,-0.0,-0.3434328523452781,1.0,-0.0,-1.399564527438462,-0.9474480569804776,0.0
2019-07-12,-0.0,-0.3480923917054092,1.0,-0.0,-1.3963914102280275,-0.9452807910855286,0.0
2019-07-15,-0.0,-0.36458218040951856,1.0,-0.0,-1.3964213244788783,-0.9283527024534219,0.0
2019-07-16,-0.0,-0.3747140010332866,1.0,-0.0,-1.4017639678205034,-0.9138312790611853,0.0
2019-07-17,-0.0,-0.36839391595772103,1.0,-0.0,-1.398409015578389,-0.9160313777483151,0.0
2019-07-18,-0.0,-0.3721451951013203,1.0,-0.0,-1.3984038836379686,-0.9071383913795006,0.0
2019-07-19,-0.0,-0.3778823875547056,1.0,-0.0,-1.398293553013865,-0.9015115295502188,0.0
2019-07-22,-0.0,-0.37354586953320573,1.0,-0.0,-1.4041378294801943,-0.903622441466647,0.0
2019-07-23,-0.0,-0.3763761552339924,1.0,-0.0,-1.4019661990500387,-0.9036783386722633,0.0
2019-07-24,-0.0,-0.3810644793467466,1.0,-0.0,-1.4065913855887007,-0.8905359179019384,0.0
2019-07-25,-0.0,-0.36350606394707824,1.0,-0.0,-1.4335170893054023,-0.8780962881293642,0.0
2019-07-26,-0.0,-0.34946671570430304,1.0,-0.0,-1.448878264067672,-0.87947774917249,0.0
2019-07-29,-0.0,-0.3480307432059721,1.0,-0.0,-1.4455926157466996,-0.8837936233589526,0.0
2019-07-30,-0.0,-0.3559758610538711,1.0,-0.0,-1.4414188990285546,-0.8823226376214306,0.0
2019-07-31,-0.0,-0.385507139702635,1.0,-0.0,-1.4248859119682025,-0.8699028411600176,0.0
2019-08-01,-0.0,-0.39205946204511166,1.0,-0.0,-1.4215697096809803,-0.8659528277587666,0.0
2019-08-02,-0.0,-0.3884379842101379,1.0,-0.0,-1.4196487862465872,-0.8811702206153619,0.0
2019-08-05,-0.0,-0.3857840079263147,1.0,-0.0,-1.3906645627683387,-0.8931415360904188,0.0
2019-08-06,-0.0,-0.38627521613832855,1.0,-0.0,-1.3151657060518733,-0.900900576368876,0.0
2019-08-07,-0.0,-0.3684834123222749,1.0,-0.0,-1.3213772799080856,-0.9005457417779692,0.0
2019-08-08,-0.0,-0.3742091211644662,1.0,-0.0,-1.3724902168745199,-0.9105438320593936,0.0
2019-08-09,-0.0,-0.36313662674287384,1.0,-0.0,-1.3565109760093197,-0.9208198332665914,0.0
2019-08-12,-0.0,-0.36159283007869425,1.0,-0.0,-1.3586417953949286,-0.9230180705333723,0.0
2019-08-13,-0.0,-0.35105221000509723,1.0,-0.0,-1.3634675598922303,-0.9263452996431951,0.0
2019-08-14,-0.0,-0.3583171101016656,1.0,-0.0,-1.3438604081044054,-0.9029850746268657,0.0
2019-08-15,-0.0,-0.37831897621326527,1.0,-0.0,-1.300081534262115,-0.8665674075649615,0.0
2019-08-16,-0.0,-0.3823508573048038,1.0,-0.0,-1.2947073827405415,-0.8655235935950122,0.0
2019-08-19,-0.0,-0.37102186429303097,1.0,-0.0,-1.3000953692910884,-0.861043410688425,0.0
2019-08-20,-0.0,-0.375652051318201,1.0,-0.0,-1.2973706471168756,-0.8515790215705624,0.0
2019-08-21,-0.0,-0.38157709622960045,1.0,-0.0,-1.3013505908835115,-0.8342360720315137,0.0
2019-08-22,-0.0,-0.38508269831794073,1.0,-0.0,-1.2907960810478631,-0.835727077992766,0.0
2019-08-23,-0.0,-0.3766838281966288,1.0,-0.0,-1.2955779674166021,-0.8540799774314126,0.0
2019-08-26,-0.0,-0.38154445625221395,1.0,-0.0,-1.2992915338292597,-0.8615302869287992,0.0
2019-08-27,-0.0,-0.3831988339436169,1.0,-0.0,-1.3134132034555086,-0.8584023605531659,0.0
2019-08-28,-0.0,-0.3957268597387848,1.0,-0.0,-1.2993682566723452,-0.8540247018739353,0.0
2019-08-29,-0.0,-0.3951632920818411,1.0,-0.0,-1.301620509910996,-0.8491897450445021,0.0
2019-08-30,-0.0,-0.40252172070353887,1.0,-0.0,-1.284982694073603,-0.844281980645617,0.0
2019-09-03,-0.0,-0.409699883346884,1.0,-0.0,-1.2750185584502811,-0.8502244688748278,0.0
2019-09-04,-0.0,-0.40411104047467683,1.0,-0.0,-1.2764356855265946,-0.851274987638624,0.0
2019-09-05,-0.0,-0.4334011362839307,1.0,-0.0,-1.266605877814407,-0.8070070842393211,0.0
2019-09-06,-0.0,-0.426245009455768,1.0,-0.0,-1.2978917139455066,-0.7779995797436435,0.0
2019-09-09,-0.0,-0.4239823442864149,1.0,-0.0,-1.2976949485041687,-0.7814404820290058,0.0
2019-09-10,-0.0,-0.4334061135371179,1.0,-0.0,-1.251619946471334,-0.8366319199887309,0.0
2019-09-11,-0.0,-0.43169014084507046,1.0,-0.0,-1.2573591549295777,-0.8320774647887325,0.0
2019-09-12,-0.0,-0.4703815439219166,1.0,-0.0,-1.2497249334516414,-0.8291393078970719,0.0
2019-09-13,-0.0,-0.46651999574181185,1.0,-0.0,-1.244561938895,-0.8374081828182108,0.0
2019-09-16,-0.0,-0.4719415789287107,1.0,-0.0,-1.237016555000177,-0.8360097841114538,0.0
2019-09-17,-0.0,-0.5011509721287672,1.0,-0.0,-1.2248114176435172,-0.8154548995998158,0.0
2019-09-18,-0.0,-0.5520467013644677,1.0,-0.0,-1.1861372907581937,-0.7785201856801237,0.0
