Date,ET,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-11-21,1.0,-0.17043534005478175,-0.5582201760009324,-0.0,-0.5962760067603008,-0.5889911999533772,0.0
2018-11-23,1.0,-0.16982566982566982,-0.5703170703170702,-0.0,-0.5947115947115947,-0.5901193401193401,0.0
2018-11-26,1.0,-0.17136889176546735,-0.5676796799152717,-0.0,-0.6041599246859463,-0.5987467270748139,0.0
2018-11-27,1.0,-0.16599747955804345,-0.568594120922599,-0.0,-0.6007737170657367,-0.5954104510418804,0.0
2018-11-28,1.0,-0.16747281095183655,-0.5638612845542755,-0.0,-0.6032011256705655,-0.5968985430774192,0.0
2018-11-29,1.0,-0.14266624059495106,-0.5554716323388432,-0.0,-0.6032594486244662,-0.6036080527554252,0.0
2018-11-30,1.0,-0.1431851873383135,-0.5568119059384357,-0.0,-0.6059936633433131,-0.6007324942592216,0.0
2018-12-03,1.0,-0.139640425903299,-0.55978355733985,-0.0,-0.6079885960318846,-0.6017338686216326,0.0
2018-12-04,1.0,-0.14424711329933765,-0.562042084285798,-0.0,-0.6167282105386553,-0.6076431627688881,0.0
2018-12-06,1.0,-0.13873235345378493,-0.5481612734561087,-0.0,-0.6161912507988149,-0.6016963922616626,0.0
2018-12-07,1.0,-0.13923903572465873,-0.5480104559976764,-0.0,-0.6162067963984896,-0.6009584664536741,0.0
2018-12-10,1.0,-0.11037387491345489,-0.5588218324486499,-0.0,-0.6259519963074083,-0.589689591507039,0.0
2018-12-11,1.0,-0.09235410140387516,-0.5701647522914491,-0.0,-0.6263487643578141,-0.6116718876899873,0.0
2018-12-12,1.0,-0.09596488167916739,-0.5713994999709285,-0.0,-0.6302110587824873,-0.609599395313681,0.0
2018-12-13,1.0,-0.0964458146704671,-0.5722471060438602,-0.0,-0.6296899540457216,-0.6100866732592636,0.0
2018-12-14,1.0,-0.1049899384642305,-0.5500014581935898,-0.0,-0.6484878532473972,-0.6129079296567413,0.0
2018-12-17,1.0,-0.10541535226077813,-0.5511742025937609,-0.0,-0.6527923822876505,-0.6115492464072906,0.0
2018-12-18,1.0,-0.10514895613417781,-0.5562690593478771,-0.0,-0.6575181796856673,-0.6132418484635233,0.0
2018-12-19,1.0,-0.0877493719521206,-0.56843505246047,-0.0,-0.6753066351411261,-0.6240579281808778,0.0
2018-12-20,1.0,-0.08515965594438553,-0.5556439260044774,-0.0,-0.6847531518793448,-0.6201543537174502,0.0
2018-12-21,1.0,-0.08129270653098332,-0.5561160151324085,-0.0,-0.6881433473122378,-0.607085251766914,0.0
2018-12-24,1.0,-0.08142441262093099,-0.561472637986297,-0.0,-0.6923574558179199,-0.6053165524744906,0.0
2018-12-26,1.0,-0.08007497876577922,-0.5624578976657001,-0.0,-0.6856163781741499,-0.6007087836452567,0.0
2018-12-27,1.0,-0.09098124522311718,-0.564142512787348,-0.0,-0.6846375448292081,-0.5998588982303487,0.0
2018-12-28,1.0,-0.08578063909221861,-0.5703618778845871,-0.0,-0.685510186083429,-0.5980539142193609,0.0
2018-12-31,1.0,-0.08699359087434587,-0.5687364026577292,-0.0,-0.6856588463573823,-0.5985770565061446,0.0
2019-01-02,1.0,-0.0891691526124583,-0.5724665504917742,-0.0,-0.6917919484892342,-0.6001417727500961,0.0
2019-01-03,1.0,-0.09299442033477992,-0.5710152628937503,-0.0,-0.6940926401558765,-0.5941014967673368,0.0
2019-01-04,1.0,-0.05149203169646802,-0.5909211417798332,-0.0,-0.6893687218310897,-0.6139865083807111,0.0
2019-01-07,1.0,-0.049541877129096676,-0.5873957476800188,-0.0,-0.6884177140843416,-0.6113297309996476,0.0
2019-01-08,1.0,-0.050243587486059754,-0.5847860538827259,-0.0,-0.689264541879439,-0.6104948054234901,0.0
2019-01-09,1.0,-0.05058125880695162,-0.585809065288868,-0.0,-0.6892907468294974,-0.6099694692343823,0.0
2019-01-10,1.0,-0.04948399047367028,-0.5891035253300403,-0.0,-0.6892475963658815,-0.6123901090823557,0.0
2019-01-11,1.0,-0.05065340240169531,-0.5784671532846715,-0.0,-0.6922239227690135,-0.6219095832352248,0.0
2019-01-14,1.0,-0.057173076358080915,-0.5775479625113846,-0.0,-0.6878984634368481,-0.6153597555601257,0.0
2019-01-15,1.0,-0.05766853105681483,-0.5802767147483073,-0.0,-0.6876655872828967,-0.6181925228142479,0.0
2019-01-16,1.0,-0.05125036775522213,-0.5836716681376877,-0.0,-0.6835245660488379,-0.6235657546337159,0.0
2019-01-17,1.0,-0.05486027268176331,-0.5781972378456374,-0.0,-0.6862981831031537,-0.625371771842516,0.0
2019-01-18,1.0,-0.06256080662755388,-0.5749874701494738,-0.0,-0.6833043426987824,-0.6273475043485952,0.0
2019-01-22,1.0,-0.0,-0.5762099543188128,-0.0,-0.7973307855372764,-0.6121577643089601,0.0
2019-01-23,1.0,-0.0,-0.5698544823043296,-0.0,-0.8017545960835979,-0.6225522486376429,0.0
2019-01-24,1.0,-0.0,-0.5648101038517942,-0.0,-0.8091760691946249,-0.6188609223954749,0.0
2019-01-25,1.0,-0.0,-0.5272875866452765,-0.0,-0.8837061476526319,-0.6159154886944941,0.0
2019-01-28,1.0,-0.0,-0.5143991754577423,-0.0,-0.9038135079422821,-0.6131623620710561,0.0
2019-01-29,1.0,-0.0,-0.5134299399745347,-0.0,-0.903261989935124,-0.6148972291275087,0.0
2019-01-30,1.0,-0.0,-0.5125650962819426,-0.0,-0.9024766864478624,-0.6126619837713455,0.0
2019-01-31,1.0,-0.0,-0.5250015189258157,-0.0,-0.8978978066711223,-0.6149523057293882,0.0
2019-02-01,1.0,-0.0,-0.5217298937784522,-0.0,-0.9099848254931714,-0.6031562974203338,0.0
2019-02-04,1.0,-0.0,-0.5289514392307926,-0.0,-0.8967818253510874,-0.6074190906609239,0.0
2019-02-05,1.0,-0.0,-0.5200097016735387,-0.0,-0.8922204705311666,-0.6195428086344894,0.0
2019-02-06,1.0,-0.0,-0.5257897446769846,-0.0,-0.8868764575824576,-0.6161068540448859,0.0
2019-02-07,1.0,-0.0,-0.5339852710370638,-0.0,-0.8839188699746469,-0.6003259688518653,0.0
2019-02-08,1.0,-0.0,-0.5258858059245363,-0.0,-0.8911616085206814,-0.6087627462253018,0.0
2019-02-11,1.0,-0.0,-0.4960294694888131,-0.0,-0.8903348531054682,-0.6330807089586038,0.0
2019-02-12,1.0,-0.0,-0.4872918492550394,-0.0,-0.8973677052797002,-0.6374928223881048,0.0
2019-02-13,1.0,-0.0,-0.48427464342791665,-0.0,-0.8950939299822092,-0.6360401652443989,0.0
2019-02-14,1.0,-0.0,-0.44465948953671225,-0.0,-0.918652473690577,-0.660759646788436,0.0
2019-02-15,1.0,-0.0,-0.47047422930167765,-0.0,-0.9070922415359456,-0.6506874205075405,0.0
2019-02-19,1.0,-0.0,-0.4557425682630017,-0.0,-0.9222316401283525,-0.6492401767875522,0.0
2019-02-20,1.0,-0.0,-0.47697979828757736,-0.0,-0.9056644017185167,-0.6643712483622293,0.0
2019-02-21,1.0,-0.0,-0.49065392109108624,-0.0,-0.9031904529956162,-0.6504505601558694,0.0
2019-02-22,1.0,-0.0,-0.4917668543600669,-0.0,-0.9062547557449399,-0.645655151422919,0.0
2019-02-25,1.0,-0.0,-0.48188128803400504,-0.0,-0.918289960551665,-0.6578392098100975,0.0
2019-02-26,1.0,-0.0,-0.4832584166590222,-0.0,-0.9177139711953032,-0.6568510534201756,0.0
2019-02-27,1.0,-0.0,-0.5020424460210694,-0.0,-0.9110844927669769,-0.6582204613163796,0.0
2019-02-28,1.0,-0.0,-0.5020117325470684,-0.0,-0.9103166559169508,-0.6590190116404067,0.0
2019-03-01,1.0,-0.0,-0.4843588339115087,-0.0,-0.9127563751445438,-0.6459132128294078,0.0
2019-03-04,1.0,-0.0,-0.4784562596787416,-0.0,-0.9211429265478396,-0.6368991588983693,0.0
2019-03-05,1.0,-0.0,-0.4742224245182825,-0.0,-0.9267182521620392,-0.6335002275830678,0.0
2019-03-06,1.0,-0.0,-0.4739556472408459,-0.0,-0.9279798562024089,-0.631768953068592,0.0
2019-03-07,1.0,-0.0,-0.4476920281075842,-0.0,-0.9533862369760115,-0.6277259510540344,0.0
2019-03-08,1.0,-0.0,-0.43584888373087377,-0.0,-0.9890052835720612,-0.6292337293467306,0.0
2019-03-11,1.0,-0.0,-0.4324082914959805,-0.0,-0.9898050328025378,-0.6578371885298918,0.0
2019-03-12,1.0,-0.0,-0.39797314100969905,-0.0,-1.0064660532205918,-0.7042402387465804,0.0
2019-03-13,1.0,-0.0,-0.40849642600742886,-0.0,-1.0088023223148235,-0.7040921434591254,0.0
2019-03-14,1.0,-0.0,-0.4111166593845578,-0.0,-1.0077710504962236,-0.702016103863679,0.0
2019-03-15,1.0,-0.0,-0.40034396497811137,-0.0,-1.0077235772357724,-0.7189180737961226,0.0
2019-03-18,1.0,-0.0,-0.4194320256910774,-0.0,-1.0065801901643472,-0.7224356148857124,0.0
2019-03-19,1.0,-0.0,-0.42366991027423223,-0.0,-1.0013269303677492,-0.7343927713888537,0.0
2019-03-20,1.0,-0.0,-0.4230331033609723,-0.0,-0.9967403000189886,-0.7449838597379581,0.0
2019-03-21,1.0,-0.0,-0.42322666413446014,-0.0,-1.025068844364258,-0.7169626183015225,0.0
2019-03-22,1.0,-0.0,-0.41868457059216596,-0.0,-1.0568301142329843,-0.7064307760842589,0.0
2019-03-25,1.0,-0.0,-0.34279124142942907,-0.0,-1.1009826534803626,-0.7158835982179532,0.0
2019-03-26,1.0,-0.0,-0.3383280757097792,-0.0,-1.1014511041009465,-0.714826498422713,0.0
2019-03-27,1.0,-0.0,-0.32358877325764746,-0.0,-1.114538000630716,-0.7154525386313466,0.0
2019-03-28,1.0,-0.0,-0.3171308708954989,-0.0,-1.107371542125351,-0.7297732075828787,0.0
2019-03-29,1.0,-0.0,-0.31262025675803556,-0.0,-1.1084439958363563,-0.7332113680093367,0.0
2019-04-01,1.0,-0.0,-0.31398342333291474,-0.0,-1.105111139017958,-0.7204257189501444,0.0
2019-04-02,1.0,-0.0,-0.31789486842927683,-0.0,-1.1020063753984624,-0.705294080880055,0.0
2019-04-03,1.0,-0.0,-0.31768603306559995,-0.0,-1.10088445791793,-0.7067225052348658,0.0
2019-04-04,1.0,-0.0,-0.3126168806881935,-0.0,-1.0835930681959856,-0.7206084029422765,0.0
2019-04-05,1.0,-0.0,-0.31157047984285846,-0.0,-1.0868955195959218,-0.719421320113491,0.0
2019-04-08,1.0,-0.0,-0.3133379060921619,-0.0,-1.0871734114859388,-0.7172787927916692,0.0
2019-04-09,1.0,-0.0,-0.3167003891050584,-0.0,-1.0774474708171207,-0.7187237354085604,0.0
2019-04-10,1.0,-0.0,-0.31735706949674775,-0.0,-1.0780865830506365,-0.7168155363978712,0.0
2019-04-11,1.0,-0.0,-0.30317840799427204,-0.0,-1.0927372910375743,-0.7170874451327709,0.0
2019-04-12,1.0,-0.0,-0.3005195855760555,-0.0,-1.0935565165987369,-0.7172147724090726,0.0
2019-04-15,1.0,-0.0,-0.3023487323067351,-0.0,-1.08676310468191,-0.7217607715041219,0.0
2019-04-16,1.0,-0.0,-0.30360365967511044,-0.0,-1.0851434617539055,-0.7232215099271799,0.0
2019-04-17,1.0,-0.0,-0.2829754123871771,-0.0,-1.1098039215686275,-0.7195767195767196,0.0
2019-04-18,1.0,-0.0,-0.28288472881934745,-0.0,-1.0890068610102137,-0.7326379187234174,0.0
2019-04-22,1.0,-0.0,-0.28718905472636813,-0.0,-1.0886504975124378,-0.733613184079602,0.0
2019-04-23,1.0,-0.0,-0.27812568152786865,-0.0,-1.1054927251768079,-0.731937564258342,0.0
2019-04-24,1.0,-0.0,-0.25753850941341216,-0.0,-1.1101291426793216,-0.7442352575073907,0.0
2019-04-25,1.0,-0.0,-0.2506856145599601,-0.0,-1.1171777611568188,-0.7485664422837197,0.0
2019-04-26,1.0,-0.0,-0.2304540798907477,-0.0,-1.115180483565598,-0.7581551258574133,0.0
2019-04-29,1.0,-0.0,-0.22119772748439973,-0.0,-1.1143708670950916,-0.7689609139734873,0.0
2019-04-30,1.0,-0.0,-0.22506981073533974,-0.0,-1.114892956872479,-0.762736580825318,0.0
2019-05-01,1.0,-0.0,-0.2311681053219897,-0.0,-1.117462584611563,-0.7563807986089549,0.0
2019-05-02,1.0,-0.0,-0.2259716875698497,-0.0,-1.1121321246740346,-0.7663293182664845,0.0
2019-05-03,1.0,-0.0,-0.2079644643245426,-0.0,-1.1264249992234336,-0.7718758736371261,0.0
2019-05-06,1.0,-0.0,-0.20961364839201768,-0.0,-1.1249027116216805,-0.7787117462096449,0.0
2019-05-07,1.0,-0.0,-0.2166355140186916,-0.0,-1.1223364485981306,-0.7762928348909657,0.0
2019-05-08,1.0,-0.0,-0.22542725101578737,-0.0,-1.0980428646754135,-0.7781706522750536,0.0
2019-05-09,1.0,-0.0,-0.22489611114556843,-0.0,-1.1013459033678594,-0.7749178192644048,0.0
2019-05-10,1.0,-0.0,-0.22897080653142007,-0.0,-1.0886009401286492,-0.774987629886195,0.0
2019-05-13,1.0,-0.0,-0.226656346749226,-0.0,-1.0935913312693497,-0.7757275541795665,0.0
2019-05-14,1.0,-0.0,-0.1843688605108055,-0.0,-1.1071340864440078,-0.7782416502946956,0.0
2019-05-15,1.0,-0.0,-0.1774055508008314,-0.0,-1.1071646900599095,-0.7720075803888006,0.0
2019-05-16,1.0,-0.0,-0.17930844721636247,-0.0,-1.1055367024366383,-0.7724479501054755,0.0
2019-05-17,1.0,-0.0,-0.1761248852157943,-0.0,-1.091521273339455,-0.7932659932659933,0.0
2019-05-20,1.0,-0.0,-0.16610594568142892,-0.0,-1.0967702471250307,-0.7955713237093224,0.0
2019-05-21,1.0,-0.0,-0.16932526585991933,-0.0,-1.0916147170272583,-0.7949211587825449,0.0
2019-05-22,1.0,-0.0,-0.1638017891490856,-0.0,-1.093884529661405,-0.7954691173327634,0.0
2019-05-23,1.0,-0.0,-0.16784495368113114,-0.014840321794246708,-1.0942528035104828,-0.7703863968795709,0.0
2019-05-24,1.0,-0.0,-0.16920871209810262,-0.007870172655725703,-1.1045085717771947,-0.7688670611921176,0.0
2019-05-28,1.0,-0.0,-0.17150604795710064,-0.010481094421254684,-1.1012461533774107,-0.7635964778647817,0.0
2019-05-29,1.0,-0.0,-0.17587802057337637,-0.010438858116744781,-1.1015582202203422,-0.7555237689451579,0.0
2019-05-30,1.0,-0.0,-0.17105263157894737,-0.01470766986750942,-1.0943235687370851,-0.7587212835784612,0.0
2019-05-31,1.0,-0.0,-0.183905585960192,-0.0,-1.092273825175039,-0.7812700645121838,0.0
2019-06-03,1.0,-0.0,-0.19160328567082444,-0.0018862184362640707,-1.0939458472771524,-0.7548828719196836,0.0
2019-06-04,1.0,-0.0,-0.19274168953949375,-0.0,-1.0715157060079292,-0.7854528819762122,0.0
2019-06-05,1.0,-0.0,-0.1870568987456826,-0.0033630249045628067,-1.0781373083681753,-0.761194934254378,0.0
2019-06-06,1.0,-0.0,-0.1984753773441073,-0.0,-1.0365604512883062,-0.8142094831529195,0.0
2019-06-07,1.0,-0.0,-0.2003902914989633,-0.0,-1.0346993535797049,-0.8140626905720211,0.0
2019-06-10,1.0,-0.0,-0.21070213799805634,-0.0,-1.0079871234207969,-0.8182397959183673,0.0
2019-06-11,1.0,-0.0,-0.21065928045291288,-0.0,-1.0168016071102455,-0.8163389541608328,0.0
2019-06-12,1.0,-0.0,-0.2039323273891175,-0.0,-1.0179240969364427,-0.8264288980338363,0.0
2019-06-13,1.0,-0.0,-0.2176088349247994,-0.0,-1.014429970407883,-0.8186948961225173,0.0
2019-06-14,1.0,-0.0,-0.21422254749489222,-0.0,-1.0197603147013081,-0.8154484188698807,0.0
2019-06-17,1.0,-0.0,-0.21574308457104516,-0.0,-1.018939278416542,-0.8151209247003568,0.0
2019-06-18,1.0,-0.0,-0.21341184367086677,-0.0,-1.0190072306800502,-0.8185007779845623,0.0
2019-06-19,1.0,-0.0,-0.19676123219286498,-0.013271642517959334,-1.0188420796298552,-0.8150493120662365,0.0
2019-06-20,1.0,-0.0,-0.1984772346581392,-0.011024821075072333,-1.0201614131262373,-0.8158976701690271,0.0
2019-06-21,1.0,-0.0,-0.20207096086493076,-0.011481650677630578,-1.0155626617938176,-0.8164154103852597,0.0
2019-06-24,1.0,-0.0,-0.17651905880916777,-0.012848292489394817,-1.0134586626789146,-0.8490554521317178,0.0
2019-06-25,1.0,-0.0,-0.18200977397678678,-0.010568112400733047,-1.012278558338424,-0.8495418448381185,0.0
2019-06-26,1.0,-0.0,-0.17894511411613537,-0.00743437557364009,-1.010983295600563,-0.8620816251606191,0.0
2019-06-27,1.0,-0.0,-0.16510979755597072,-0.01727359039539371,-1.004839055465376,-0.8754708890998744,0.0
2019-06-28,1.0,-0.0,-0.13083854358219932,-0.023323525806056147,-1.0315986269461812,-0.8790915777859506,0.0
2019-07-01,1.0,-0.0,-0.12240962380238146,-0.028100033671064315,-1.03758915179528,-0.8729070372524411,0.0
2019-07-02,1.0,-0.0,-0.1274011990701089,-0.024562584118438764,-1.0330661935641747,-0.8738223418573351,0.0
2019-07-03,1.0,-0.0,-0.12294229239336638,-0.028272443546906553,-1.0360137078514167,-0.8725598188605348,0.0
2019-07-05,1.0,-0.0,-0.07904993909866016,-0.05149208282582217,-1.0373020706455542,-0.8772228989037758,0.0
2019-07-08,1.0,-0.0,-0.0837827133412546,-0.04679645370624257,-1.036651128781647,-0.8794138256710233,0.0
2019-07-09,1.0,-0.0,-0.07807743820771947,-0.04745525386582248,-1.0369840496773408,-0.8814075246560331,0.0
2019-07-10,1.0,-0.0,-0.05918709088141269,-0.04137616075506165,-1.0561729334754146,-0.8878977013244025,0.0
2019-07-11,1.0,-0.0,-0.058622894905137495,-0.04010719615068368,-1.0579224655114656,-0.8886926333099858,0.0
2019-07-12,1.0,-0.0,-0.051163498098859325,-0.04383269961977186,-1.0674372623574144,-0.8793916349809887,0.0
2019-07-15,1.0,-0.0,-0.0550031925567819,-0.049560643376204805,-1.0673781507494906,-0.8685882817963452,0.0
2019-07-16,1.0,-0.0,-0.05546943861888696,-0.0722470441627914,-1.0606668490319442,-0.8510379623719644,0.0
2019-07-17,1.0,-0.0,-0.06305101234267647,-0.06864473764212319,-1.0597069374353985,-0.8486958107861615,0.0
2019-07-18,1.0,-0.0,-0.06326307477373505,-0.06906396161088502,-1.06481200267266,-0.8399744882463706,0.0
2019-07-19,1.0,-0.0,-0.06338923533329296,-0.05760731367681782,-1.0755282436277773,-0.8306895925410183,0.0
2019-07-22,1.0,-0.0,-0.06431987408438768,-0.053241721653853144,-1.0700405593558933,-0.8392154488770507,0.0
2019-07-23,1.0,-0.0,-0.06647495080974725,-0.05258059633721811,-1.0690479794157712,-0.8389586801876798,0.0
2019-07-24,1.0,-0.0,-0.06636528028933093,-0.07001205545509344,-1.0544303797468355,-0.8230861965039181,0.0
2019-07-25,1.0,-0.0,-0.0526220669297268,-0.07647820717491491,-1.0675923973613664,-0.8154462483809753,0.0
2019-07-26,1.0,-0.0,-0.05368056600933313,-0.07623061869637211,-1.067108234231522,-0.8136384163781424,0.0
2019-07-29,1.0,-0.0,-0.03895986501144992,-0.07927564179824033,-1.0640592985416415,-0.8308424731830781,0.0
2019-07-30,1.0,-0.0,-0.04821696134252323,-0.07854360203775847,-1.0545699730296674,-0.8153431225651783,0.0
2019-07-31,1.0,-0.0,-0.05355590853238229,-0.0784607546378158,-1.0519375430814875,-0.8130188509605298,0.0
2019-08-01,1.0,-0.0,-0.06828727958566597,-0.06900577792413856,-1.0541568122623717,-0.8023231446277281,0.0
2019-08-02,1.0,-0.0,-0.0579363179315298,-0.07867488628202059,-1.0498862820205888,-0.8061108451041417,0.0
2019-08-05,1.0,-0.0,-0.05741242298877943,-0.08452632518824965,-1.0452692044406084,-0.7890413405160868,0.0
2019-08-06,1.0,-0.0,-0.06329972286101775,-0.08606049885016806,-1.0183383454213102,-0.7805884780942273,0.0
2019-08-07,1.0,-0.0,-0.07233954817236606,-0.08158817118788843,-1.0116933227298166,-0.7798297546464023,0.0
2019-08-08,1.0,-0.0,-0.06672563762347045,-0.07173816895179125,-1.0189296771340115,-0.7911838419578358,0.0
2019-08-09,1.0,-0.0,-0.07339176942504828,-0.07238151834794235,-1.0392809389392363,-0.7863021839251224,0.0
2019-08-12,1.0,-0.0,-0.06941186948905977,-0.07742778256093577,-1.0446219161001098,-0.7773654365703767,0.0
2019-08-13,1.0,-0.0,-0.04804912217949864,-0.07541208381769948,-1.0600614027243733,-0.7971921666815702,0.0
2019-08-14,1.0,-0.0,-0.05458748221906116,-0.07574679943100995,-1.0379623044096729,-0.7951932195353248,0.0
2019-08-15,1.0,-0.0,-0.07352941176470588,-0.08931919381298337,-1.015233184907429,-0.7513768455589407,0.0
2019-08-16,1.0,-0.0,-0.07703347880847075,-0.08898391962742744,-1.0105445066049616,-0.7524677074485224,0.0
2019-08-19,1.0,-0.0,-0.07684426229508196,-0.08878805620608898,-1.0111826697892272,-0.7506147540983606,0.0
2019-08-20,1.0,-0.0,-0.08258596009465105,-0.07735678186439192,-1.016651573135462,-0.7447343051619877,0.0
2019-08-21,1.0,-0.0,-0.08752518027618018,-0.09377280822117771,-1.0081452719469828,-0.7300090503021633,0.0
2019-08-22,1.0,-0.0,-0.08837073739434567,-0.09626930923928882,-1.0102593995919555,-0.7196735645584378,0.0
2019-08-23,1.0,-0.0,-0.09228481455563331,-0.09674597620713786,-1.0127128528108236,-0.7140482855143457,0.0
2019-08-26,1.0,-0.0,-0.0859997104386854,-0.09399160272187637,-1.006051831475315,-0.7095700014478066,0.0
2019-08-27,1.0,-0.0,-0.08258366839258337,-0.09157964768158283,-1.0034711174105464,-0.7149344826588758,0.0
2019-08-28,1.0,-0.0,-0.08331405436668594,-0.09010989010989011,-1.004973973395026,-0.7134470792365529,0.0
2019-08-29,1.0,-0.0,-0.0723111201134292,-0.08877571688995631,-1.0069157093665906,-0.7256286350878208,0.0
2019-08-30,1.0,-0.0,-0.06933695275499596,-0.09108236109506758,-1.0060933348735128,-0.7212949058565323,0.0
2019-09-03,1.0,-0.0,-0.06804981651111047,-0.09278469673765423,-1.0002889588811512,-0.7284653393822059,0.0
2019-09-04,1.0,-0.0,-0.05528582162880759,-0.09612161146754522,-1.0023987052771517,-0.7362002196404833,0.0
2019-09-05,1.0,-0.0,-0.07064590542099193,-0.09717416378316032,-1.0042964244521337,-0.7113898500576702,0.0
2019-09-06,1.0,-0.0,-0.06162448838415864,-0.11232489767683171,-1.0266616706058684,-0.6817605349628177,0.0
