Date,HSIC,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-11-21,1.0,-0.015646403458037805,-0.5923107363550576,-0.0,-0.7143770357066755,-0.7217131898572341,0.0
2018-11-23,1.0,-0.017182130584192438,-0.580603959492747,-0.0,-0.7199768877535504,-0.7233220813186145,0.0
2018-11-26,1.0,-0.016965643052599573,-0.5812100942535725,-0.0,-0.7194588020674977,-0.7228032836728489,0.0
2018-11-27,1.0,-0.008444821115079605,-0.5838731158060415,-0.0,-0.715660754282947,-0.7188389127671166,0.0
2018-11-28,1.0,-0.01559876675112183,-0.5673250099209377,-0.0,-0.7364388412344699,-0.7332336151897189,0.0
2018-11-29,1.0,-0.0,-0.5551056178417092,-0.0,-0.7307727176573692,-0.7360913843643286,0.0
2018-11-30,1.0,-0.0,-0.5570646420036903,-0.0,-0.7345352249009347,-0.7332950179981246,0.0
2018-12-03,1.0,-0.0,-0.5571679061611947,-0.0,-0.7336296027571195,-0.7323598766551787,0.0
2018-12-04,1.0,-0.0,-0.5568860469324968,-0.0,-0.7293840863847499,-0.729957169572299,0.0
2018-12-06,1.0,-0.0,-0.4959505227506994,-0.0,-0.7388308054778382,-0.7103224856427625,0.0
2018-12-07,1.0,-0.0,-0.49946704565642214,-0.0,-0.7411322318943566,-0.7202581867708889,0.0
2018-12-10,1.0,-0.0,-0.4945494079275996,-0.0,-0.7348455910439866,-0.708929568360121,0.0
2018-12-11,1.0,-0.0,-0.49441603479692,-0.0,-0.7392582143067066,-0.7052548051490036,0.0
2018-12-12,1.0,-0.0,-0.4952789952054593,-0.0,-0.7386534105950525,-0.7075036032591111,0.0
2018-12-13,1.0,-0.0,-0.4925061713882684,-0.0,-0.7404784295286235,-0.7057717174091924,0.0
2018-12-14,1.0,-0.0,-0.4985142251905028,-0.0,-0.737532731177734,-0.7060813792697638,0.0
2018-12-17,1.0,-0.0,-0.502334791346495,-0.0,-0.7487587185246484,-0.7043385742995626,0.0
2018-12-18,1.0,-0.0,-0.4896497049064803,-0.0,-0.7421088175705436,-0.7044660422233315,0.0
2018-12-19,1.0,-0.0,-0.4901592150872452,-0.0,-0.742729569355502,-0.7046295752305975,0.0
2018-12-20,1.0,-0.0,-0.47950412256593183,-0.0,-0.7449564352961816,-0.699374305596164,0.0
2018-12-21,1.0,-0.0,-0.47720789427723115,-0.0,-0.7448914245793794,-0.6887698666821913,0.0
2018-12-24,1.0,-0.0,-0.4601273148148148,-0.0,-0.736574074074074,-0.6968171296296296,0.0
2018-12-26,1.0,-0.0,-0.46261199172984147,-0.0,-0.7212841718355157,-0.6877153687112336,0.0
2018-12-27,1.0,-0.0,-0.4350044612982378,-0.0,-0.6688880214142315,-0.6844467990185144,0.0
2018-12-28,1.0,-0.0,-0.4363453983114603,-0.0,-0.6675025773914013,-0.682493243054975,0.0
2018-12-31,1.0,-0.0,-0.4367476593847526,-0.0,-0.667381854658939,-0.6823172090949622,0.0
2019-01-02,1.0,-0.0,-0.4358817306086085,-0.0,-0.6657107856784898,-0.682499025558216,0.0
2019-01-03,1.0,-0.0,-0.44072352578820634,-0.0,-0.6970935767486139,-0.6622052976423811,0.0
2019-01-04,1.0,-0.0,-0.4398869645505162,-0.0,-0.6958954701882991,-0.6621247307014353,0.0
2019-01-07,1.0,-0.0,-0.4142629087305957,-0.0,-0.6918143785093032,-0.6463448199933943,0.0
2019-01-08,1.0,-0.0,-0.400065963060686,-0.0,-0.7037434036939314,-0.6446514951627089,0.0
2019-01-09,1.0,-0.0,-0.3993460101121125,-0.0,-0.7035612222466475,-0.6449494394372389,0.0
2019-01-10,1.0,-0.0,-0.39997801110439235,-0.0,-0.7033148260128635,-0.6453191138475071,0.0
2019-01-11,1.0,-0.0,-0.40694120262309663,-0.0,-0.7141547182394132,-0.6576080915860844,0.0
2019-01-14,1.0,-0.0,-0.4084366142388707,-0.0,-0.7158895125882287,-0.6545601067081643,0.0
2019-01-15,1.0,-0.0,-0.4049366244162775,-0.0,-0.7164498554591949,-0.6582443851456526,0.0
2019-01-16,1.0,-0.0,-0.3932528389467577,-0.0,-0.7212996988367917,-0.6484126764844031,0.0
2019-01-17,1.0,-0.0,-0.38877977260781765,-0.0,-0.7260781764364159,-0.6514703034662093,0.0
2019-01-18,1.0,-0.0,-0.3889245899807214,-0.0,-0.7323628845240424,-0.6727110167360509,0.0
2019-01-22,1.0,-0.0,-0.28876884987620977,-0.0,-0.8382849426063471,-0.6863324330407383,0.0
2019-01-23,1.0,-0.0,-0.2752658449214453,-0.0,-0.8446111753589258,-0.7007305446647675,0.0
2019-01-24,1.0,-0.0,-0.2801275359047431,-0.0,-0.8381253350639091,-0.7033661578397901,0.0
2019-01-25,1.0,-0.0,-0.19069567706842255,-0.0,-0.946865158889207,-0.7253077583738907,0.0
2019-01-28,1.0,-0.0,-0.18128152223750574,-0.0,-0.9612276478679506,-0.7231487849610271,0.0
2019-01-29,1.0,-0.0,-0.16849574810388418,-0.0,-0.9686279016318088,-0.7358078602620087,0.0
2019-01-30,1.0,-0.0,-0.14262322380106573,-0.0,-0.9084147424511546,-0.724300621669627,0.0
2019-01-31,1.0,-0.0,-0.14698775102074826,-0.0,-0.8932311196289198,-0.7372996694719884,0.0
2019-02-01,1.0,-0.0,-0.14480707216724117,-0.0,-0.9012009340598244,-0.7339319470699434,0.0
2019-02-04,1.0,-0.0,-0.139241208958952,-0.0,-0.9056645666231855,-0.7304543309927561,0.0
2019-02-05,1.0,-0.0,-0.14238208723604723,-0.0,-0.9076927340242753,-0.7210829684642243,0.0
2019-02-06,1.0,-0.0,-0.12684725649485679,-0.0,-0.9185959464330274,-0.7271466991987136,0.0
2019-02-07,1.0,-0.0,-0.11946424114694545,-0.0,-0.9125093591414548,-0.7411053492692937,0.0
2019-02-08,1.0,-0.0,-0.111966429524233,-0.0,-0.9206313917296577,-0.7464150733659404,0.0
2019-02-11,1.0,-0.0,-0.0898263168367492,-0.0,-0.9151766678984622,-0.8375735524034226,0.0
2019-02-12,1.0,-0.0,-0.11451188843164152,-0.0,-0.9103795153177869,-0.8329046639231824,0.0
2019-02-13,1.0,-0.0,-0.11931866815030386,-0.0,-0.9070729550058488,-0.826785357642158,0.0
2019-02-14,1.0,-0.0,-0.1409645390070922,-0.0,-0.879290780141844,-0.8166524822695036,0.0
2019-02-15,1.0,-0.0,-0.12296564195298373,-0.0,-0.8827418625678118,-0.8197615280289331,0.0
2019-02-19,1.0,-0.0,-0.10991586199107799,-0.0,-0.8956462815517534,-0.8178609746456603,0.0
2019-02-20,1.0,-0.0,-0.1168126589432043,-0.0,-0.8895168126589433,-0.8193557502119243,0.0
2019-02-21,1.0,-0.0,-0.08646260650047333,-0.0,-0.9250408789695631,-0.8571961329929143,0.0
2019-02-22,1.0,-0.0,-0.08202127964667756,-0.0,-0.9314864206028277,-0.8543692104734865,0.0
2019-02-25,1.0,-0.0,-0.07697396807133611,-0.0,-0.938300014382281,-0.8611822235006471,0.0
2019-02-26,1.0,-0.0,-0.08122017135299868,-0.0,-0.9348226093956643,-0.8589787821286872,0.0
2019-02-27,1.0,-0.0,-0.09738422450629404,-0.0,-0.9376948839357894,-0.8520614389652384,0.0
2019-02-28,1.0,-0.0,-0.09699962459210489,-0.0,-0.9357186173438448,-0.8550347974241244,0.0
2019-03-01,1.0,-0.0,-0.0984232605236511,-0.0,-0.9528424707073628,-0.8418342253724866,0.0
2019-03-04,1.0,-0.0,-0.10119547283411005,-0.0,-0.9504443222276897,-0.8429675514516455,0.0
2019-03-05,1.0,-0.0,-0.09329581387253053,-0.0,-0.963563575179136,-0.8441298482782629,0.0
2019-03-06,1.0,-0.0,-0.08446442465634996,-0.0,-0.9524221203999885,-0.8448747874701018,0.0
2019-03-07,1.0,-0.0,-0.0849769319492503,-0.0,-0.9510668973471742,-0.8474913494809688,0.0
2019-03-08,1.0,-0.0,-0.057831814752480996,-0.0,-0.992571528059892,-0.8513435087922929,0.0
2019-03-11,1.0,-0.0,-0.0639190378410091,-0.0,-0.9900264007040189,-0.8794367849809329,0.0
2019-03-12,1.0,-0.0,-0.03152992821973068,-0.0,-1.0079788811769592,-0.9266180221866287,0.0
2019-03-13,1.0,-0.0,-0.04850924269528921,-0.0,-1.0098091830649971,-0.9231961836613001,0.0
2019-03-14,1.0,-0.0,-0.04401973605992153,-0.0,-1.0131672809416241,-0.9151111639519676,0.0
2019-03-15,1.0,-0.0,-0.04443780797371958,-0.0,-1.0125727937882634,-0.9294012244288488,0.0
2019-03-18,1.0,-0.0,-0.05892266024676498,-0.0,-1.0167619620824557,-0.9336442973216974,0.0
2019-03-19,1.0,-0.0,-0.06122510561255281,-0.0,-1.015208207604104,-0.9410681955340978,0.0
2019-03-20,1.0,-0.0,-0.05352129682736136,-0.0,-1.0186856642617803,-0.9464787031726386,0.0
2019-03-21,1.0,-0.0,-0.056355855584352965,-0.0,-1.033572418781267,-0.9237538424446989,0.0
2019-03-22,1.0,-0.0,-0.05552184466019418,-0.0,-1.0564927184466018,-0.9219660194174757,0.0
2019-03-25,1.0,-0.0,-0.01711565117820768,-0.0,-1.074127644187308,-0.9220755740372446,0.0
2019-03-26,1.0,-0.0,-0.006149394103816243,-0.0,-1.0756918068366794,-0.9325676734792308,0.0
2019-03-27,1.0,-0.0,-0.0,-0.0,-1.0808302955442413,-0.9318531015575572,0.0
2019-03-28,1.0,-0.0,-0.0,-0.0,-1.0785171332046333,-0.9378921332046332,0.0
2019-03-29,1.0,-0.0,-0.0,-0.0,-1.0770529362112624,-0.9375376823827324,0.0
2019-04-01,1.0,-0.0,-0.0,-0.0,-1.0764421624886742,-0.9437934158864391,0.0
2019-04-02,1.0,-0.0,-0.0,-0.0,-1.0862204012773393,-0.9263722359462553,0.0
2019-04-03,1.0,-0.0,-0.0,-0.0,-1.0837852494577007,-0.9289889129910822,0.0
2019-04-04,1.0,-0.0,-0.0,-0.0,-1.0917359354294662,-0.9199795205396941,0.0
2019-04-05,1.0,-0.0,-0.0,-0.0,-1.0904701551089384,-0.9272134709397066,0.0
2019-04-08,1.0,-0.0,-0.007697241821680564,-0.0,-1.0424222986763076,-0.8654732054347192,0.0
2019-04-09,1.0,-0.0,-0.0004394445420987871,-0.0,-1.0759946094802837,-0.8531962266361985,0.0
2019-04-10,1.0,-0.0,-0.0,-0.0,-1.091537335285505,-0.8367203513909223,0.0
2019-04-11,1.0,-0.0,-0.0,-0.0,-1.0839759317677298,-0.8369260427620049,0.0
2019-04-12,1.0,-0.0,-0.0,-0.0,-1.0884572632071607,-0.8366875329082081,0.0
2019-04-15,1.0,-0.0,-0.0,-0.0,-1.0924325432865554,-0.837254270061231,0.0
2019-04-16,1.0,-0.0,-0.0,-0.0,-1.0902625340240584,-0.8365674481224573,0.0
2019-04-17,1.0,-0.0,-0.0,-0.0,-1.111374963353855,-0.8203166226912928,0.0
2019-04-18,1.0,-0.0,-0.0,-0.0,-1.1170738844184345,-0.8090124359912216,0.0
2019-04-22,1.0,-0.0,-0.0,-0.0,-1.1223782386463779,-0.8151694965043182,0.0
2019-04-23,1.0,-0.0,-0.0,-0.0,-1.11910983235959,-0.8167992718945422,0.0
2019-04-24,1.0,-0.0,-0.018086463501063077,-0.0,-1.0388944011339476,-0.777888022678951,0.0
2019-04-25,1.0,-0.0,-0.03088122387465522,-0.0,-1.0483123382716752,-0.7643813802712771,0.0
2019-04-26,1.0,-0.0,-0.029017666638217976,-0.0,-1.052004210406532,-0.7638474012119144,0.0
2019-04-29,1.0,-0.0,-0.032050552203119656,-0.0,-1.0539109643629738,-0.7604178526699304,0.0
2019-04-30,1.0,-0.0,-0.02750042791122268,-0.0,-1.0673817538654646,-0.7578307753751354,0.0
2019-05-01,1.0,-0.0,-0.02773339420223693,-0.0,-1.0620292170737273,-0.7634387126226888,0.0
2019-05-02,1.0,-0.0,-0.03586673160111153,-0.0,-1.061850058727476,-0.7670667774371903,0.0
2019-05-03,1.0,-0.0,-0.04309208641338605,-0.0,-1.0572746547475789,-0.7647985788780013,0.0
2019-05-06,1.0,-0.0,-0.028183925148072903,-0.0,-1.0627199633752038,-0.7704083092506222,0.0
2019-05-07,1.0,-0.0,-0.02934866557967905,-0.0,-1.059355244715238,-0.771789810921365,0.0
2019-05-08,1.0,-0.0,-0.031404230317273796,-0.0,-1.076527614571093,-0.8297884841363102,0.0
2019-05-09,1.0,-0.0,-0.0269446909198462,-0.0,-1.1134871339840284,-0.8173025732031943,0.0
2019-05-10,1.0,-0.0,-0.02825694588277066,-0.0,-1.1179098736574251,-0.8126756812734859,0.0
2019-05-13,1.0,-0.0,-0.028565508258836067,-0.0,-1.1148836658575574,-0.8167071221360487,0.0
2019-05-14,1.0,-0.0,-0.00693200176237333,-0.0,-1.1157291819650463,-0.8146570715229843,0.0
2019-05-15,1.0,-0.0,-0.0039895567485112495,-0.0,-1.1230015547537329,-0.8065064976972043,0.0
2019-05-16,1.0,-0.0,-0.0035562292310383024,-0.0,-1.1058415437532794,-0.8055442196700285,0.0
2019-05-17,1.0,-0.0,-0.0,-0.0,-1.1002801774457156,-0.8182348820919916,0.0
2019-05-20,1.0,-0.0,-0.0,-0.0,-1.1046328211719343,-0.8164105859671672,0.0
2019-05-21,1.0,-0.0,-0.0,-0.0,-1.103184341221151,-0.8182296231375986,0.0
2019-05-22,1.0,-0.0,-0.0,-0.0,-1.1064475642859226,-0.8123230495315372,0.0
2019-05-23,1.0,-0.0,-0.0,-0.0,-1.112990725077291,-0.8036516362363647,0.0
2019-05-24,1.0,-0.0,-0.0,-0.0,-1.1084838437599978,-0.7999592822034145,0.0
2019-05-28,1.0,-0.0,-0.0,-0.0,-1.1116316968832756,-0.7984751040363182,0.0
2019-05-29,1.0,-0.0,-0.0,-0.0,-1.1133840878712151,-0.7924100656709478,0.0
2019-05-30,1.0,-0.0,-0.0,-0.0,-1.1136224978937277,-0.7915807210714388,0.0
2019-05-31,1.0,-0.0,-0.0,-0.0,-1.1082321501190961,-0.7965491198512752,0.0
2019-06-03,1.0,-0.0,-0.0,-0.0,-1.1184396958042968,-0.7731833559841541,0.0
2019-06-04,1.0,-0.0,-0.0,-0.0,-1.1097836149039575,-0.7830652626706781,0.0
2019-06-05,1.0,-0.0,-0.0,-0.0,-1.1215689645292535,-0.7435963555097128,0.0
2019-06-06,1.0,-0.0,-0.0,-0.0,-1.1328151887117128,-0.7351726511414478,0.0
2019-06-07,1.0,-0.0,-0.0,-0.0,-1.1337890624999998,-0.7384535845588235,0.0
2019-06-10,1.0,-0.0,-0.0,-0.0,-1.1070839729376316,-0.7356017965774063,0.0
2019-06-11,1.0,-0.0,-0.0,-0.0,-1.1140020540910647,-0.738902202442086,0.0
2019-06-12,1.0,-0.0,-0.0,-0.0,-1.1129055268639256,-0.7404057408622706,0.0
2019-06-13,1.0,-0.0,-0.0,-0.0,-1.118881118881119,-0.735407449693164,0.0
2019-06-14,1.0,-0.0,-0.0,-0.0,-1.137333067570261,-0.7101284205131125,0.0
2019-06-17,1.0,-0.0,-0.0,-0.0,-1.1387694673006292,-0.7083677362412095,0.0
2019-06-18,1.0,-0.0,-0.0,-0.0,-1.1384540952814615,-0.7074676987876373,0.0
2019-06-19,1.0,-0.0,-0.0,-0.0,-1.138307836403372,-0.6999403967871031,0.0
2019-06-20,1.0,-0.0,-0.0,-0.0,-1.1382854871226964,-0.7012238407587246,0.0
2019-06-21,1.0,-0.0,-0.0,-0.0,-1.1295769033654122,-0.7176128922043163,0.0
2019-06-24,1.0,-0.0,-0.0,-0.0,-1.1280073147036973,-0.7292988170752615,0.0
2019-06-25,1.0,-0.0,-0.0,-0.0,-1.1298052207688354,-0.7261952361912377,0.0
2019-06-26,1.0,-0.0,-0.0,-0.0,-1.1245646091474903,-0.7304288243019471,0.0
2019-06-27,1.0,-0.0,-0.0,-0.0,-1.1397563486616336,-0.7200011439029971,0.0
2019-06-28,1.0,-0.0,-0.0,-0.0,-1.1431021668286547,-0.7155108341432737,0.0
2019-07-01,1.0,-0.0,-0.0,-0.0,-1.142816362650224,-0.7117981216636693,0.0
2019-07-02,1.0,-0.0,-0.0,-0.0,-1.1350094172707037,-0.718708977798071,0.0
2019-07-03,1.0,-0.0,-0.0,-0.0,-1.1243477517036868,-0.7270109207037152,0.0
2019-07-05,1.0,-0.0,-0.0,-0.0,-1.1226068898813757,-0.7221005319602879,0.0
2019-07-08,1.0,-0.0,-0.0,-0.0,-1.1189216857191606,-0.7247341181823352,0.0
2019-07-09,1.0,-0.0,-0.0,-0.0,-1.1161286662506382,-0.7204288875021273,0.0
2019-07-10,1.0,-0.0,-0.0,-0.0,-1.118137713847987,-0.7189831758731239,0.0
2019-07-11,1.0,-0.0,-0.0,-0.0,-1.123030629914554,-0.7157010247821273,0.0
2019-07-12,1.0,-0.0,-0.0,-0.0,-1.1230201532784558,-0.7154697700823163,0.0
2019-07-15,1.0,-0.0,-0.0,-0.0,-1.1244815635475258,-0.7162661212431111,0.0
2019-07-16,1.0,-0.0,-0.0,-0.034711399506956446,-1.113144994474512,-0.6857272392394661,0.0
2019-07-17,1.0,-0.0,-0.0,-0.03607163160886868,-1.1203524729960204,-0.6860716316088686,0.0
2019-07-18,1.0,-0.0,-0.0,-0.03908156893909292,-1.1159391496849633,-0.6831185786456264,0.0
2019-07-19,1.0,-0.0,-0.0,-0.03996704919895466,-1.1203556414043858,-0.6802636064083627,0.0
2019-07-22,1.0,-0.0,-0.0,-0.04800090996985725,-1.1279929477336064,-0.6676903827560713,0.0
2019-07-23,1.0,-0.0,-0.0,-0.041795446167805596,-1.1224941163127002,-0.6712223892023705,0.0
2019-07-24,1.0,-0.0,-0.0,-0.049024019800866285,-1.1043764414693142,-0.6592225909883557,0.0
2019-07-25,1.0,-0.0,-0.0,-0.05495060619667714,-1.1049618320610686,-0.6465536596317916,0.0
2019-07-26,1.0,-0.0,-0.0,-0.05480912176376539,-1.106112030518078,-0.6440492552803568,0.0
2019-07-29,1.0,-0.0,-0.0,-0.05796451495361157,-1.0991114723771618,-0.6458502676794574,0.0
2019-07-30,1.0,-0.0,-0.0,-0.06183775298536749,-1.091663396311039,-0.6496608174020295,0.0
2019-07-31,1.0,-0.0,-0.0,-0.06316321374431531,-1.092302509685026,-0.6517601482230082,0.0
2019-08-01,1.0,-0.0,-0.0,-0.07968498602760607,-1.0849352189008383,-0.6581138679538205,0.0
2019-08-02,1.0,-0.0,-0.0,-0.09211714253470263,-1.0813113644058232,-0.6479234849339803,0.0
2019-08-05,1.0,-0.0,-0.0,-0.09286016054076891,-1.0816223067173638,-0.6420222503872695,0.0
2019-08-06,1.0,-0.0,-0.0,-0.09322786566749931,-1.0455731334998613,-0.6366361365528725,0.0
2019-08-07,1.0,-0.0,-0.0,-0.06145598194130926,-1.0687358916478555,-0.6914785553047404,0.0
2019-08-08,1.0,-0.0,-0.0,-0.0630172584244273,-1.0707284693387566,-0.690873654775019,0.0
2019-08-09,1.0,-0.0,-0.0,-0.05741505775229745,-1.0525531855099346,-0.7003625326700953,0.0
2019-08-12,1.0,-0.0,-0.0,-0.07388885767264146,-1.0605439118952633,-0.6750014047311345,0.0
2019-08-13,1.0,-0.0,-0.0,-0.0687933114496535,-1.0624807115001542,-0.6743259546053924,0.0
2019-08-14,1.0,-0.0,-0.0,-0.07039534428247671,-1.050390308049579,-0.6770935340365406,0.0
2019-08-15,1.0,-0.0,-0.0,-0.08623210394196024,-1.0305646740779564,-0.6417202284074922,0.0
2019-08-16,1.0,-0.0,-0.0,-0.08477789815817986,-0.9997020585048754,-0.6240790899241604,0.0
2019-08-19,1.0,-0.0,-0.0,-0.08558327714093054,-1.002535401213756,-0.609116655428186,0.0
2019-08-20,1.0,-0.0,-0.0,-0.08614333001426303,-1.0027718722247638,-0.6022497914367986,0.0
2019-08-21,1.0,-0.0,-0.0,-0.1522253850860624,-0.9404613051690653,-0.5676660725212163,0.0
2019-08-22,1.0,-0.0,-0.0,-0.14892598894087622,-0.942923224159932,-0.5665674181199489,0.0
2019-08-23,1.0,-0.0,-0.0,-0.15018490435522922,-0.9464442493415277,-0.5638651661478703,0.0
2019-08-26,1.0,-0.0,-0.0,-0.15097723735921714,-0.9382269933795796,-0.5484134729512304,0.0
2019-08-27,1.0,-0.0,-0.0,-0.15017280954014195,-0.9397409176054666,-0.5484262459435929,0.0
2019-08-28,1.0,-0.0,-0.0,-0.15020613954465484,-0.9379217982721042,-0.5378535227541293,0.0
2019-08-29,1.0,-0.0,-0.0,-0.15438725425864194,-0.9402871466442689,-0.5300664059424132,0.0
2019-08-30,1.0,-0.0,-0.0,-0.15479746371115652,-0.9409159985327255,-0.5243934391867107,0.0
2019-09-03,1.0,-0.0,-0.0,-0.17236236131463262,-0.9244818924010886,-0.5198607912916057,0.0
2019-09-04,1.0,-0.0,-0.0,-0.17694461160095235,-0.9196776641113524,-0.519740456816933,0.0
2019-09-05,1.0,-0.0,-0.0,-0.17619844215588898,-0.934654189973339,-0.5030059072612264,0.0
2019-09-06,1.0,-0.0,-0.0,-0.18155048859934853,-0.9347752442996743,-0.48953745928338765,0.0
2019-09-09,1.0,-0.0,-0.0,-0.18279429777696696,-0.9360715123400485,-0.4872950926480936,0.0
2019-09-10,1.0,-0.0,-0.0,-0.17089414396836544,-0.9219802804443403,-0.5086500689403991,0.0
2019-09-11,1.0,-0.0,-0.0,-0.13909754825247783,-0.9243870631194574,-0.5447835159102764,0.0
2019-09-12,1.0,-0.0,-0.02986325771467491,-0.12906690417561692,-0.922434117462147,-0.5382197307067638,0.0
2019-09-13,1.0,-0.0,-0.029585333228420805,-0.11928554567629239,-0.9238859600807827,-0.550030162352139,0.0
2019-09-16,1.0,-0.0,-0.027824443511129775,-0.1253937421251575,-0.9217240655186896,-0.5499790004199916,0.0
2019-09-17,1.0,-0.0,-0.07557439681792014,-0.11380645836604386,-0.9102423195687445,-0.5172188203276287,0.0
2019-09-18,1.0,-0.0,-0.07754703022616784,-0.08491862185584444,-0.9324931304164026,-0.5472151764954555,0.0
2019-09-19,1.0,-0.0,-0.07520147971991016,-0.0854009776720835,-0.9364248910027744,-0.5453296340335579,0.0
2019-09-20,1.0,-0.0,-0.08804798773881564,-0.10548846550220647,-0.9147266337235421,-0.5342335438522315,0.0
2019-09-23,1.0,-0.0,-0.09271715333280578,-0.11574477064704176,-0.8949381446018306,-0.5343304054232281,0.0
2019-09-24,1.0,-0.0,-0.08971893685957379,-0.09949161025208755,-0.9049600927218607,-0.53997313173353,0.0
2019-09-25,1.0,-0.0,-0.09130663856691255,-0.09391464699683878,-0.9032139093782929,-0.5459430979978925,0.0
2019-09-26,1.0,-0.0,-0.07385528320547433,-0.12734222554863545,-0.9370773301970009,-0.5347625030071369,0.0
