Date,IWF,IWM,MTUM,SPY,UBER,VLUE,VXX
2020-02-27,-0.2787136294027565,-1.0112098009188362,-2.0218070444104135,-1.347136294027565,1.0,-0.466646248085758,0.0
2020-02-28,-0.2673754000914495,-1.1018518518518519,-1.7990969364426155,-1.123456790123457,1.0,-0.42381115683584814,0.0
2020-03-02,-0.3831364373407459,-0.992471623812833,-1.775133194347927,-1.1937109103544128,1.0,-0.4465485290711142,0.0
2020-03-03,-0.32645286022972825,-1.2160241100875697,-1.5960991697941544,-1.1376663254861823,1.0,-0.41009894234049815,0.0
2020-03-04,-0.21322864889290555,-1.3374378671486669,-1.7120989606868504,-1.0768752824220513,1.0,-0.30880027112516945,0.0
2020-03-05,-0.20599633975670145,-1.442297340940898,-1.5234147916890945,-0.9648508989126924,1.0,-0.24620518893314675,0.0
2020-03-06,-0.207122626665268,-1.4138256582397988,-1.489719920276933,-0.9037553760621,1.0,-0.23046260358753803,0.0
2020-03-09,-0.20151159760229345,-1.4013031013812876,-1.4980974719833204,-0.8959082616627574,1.0,-0.21558509252019808,0.0
2020-03-10,-0.5722828319715161,-0.8872962979869449,-1.1746473729858038,-0.7423198064545579,1.0,-0.18815903592459032,0.0
2020-03-11,-0.459443903302931,-1.0409988488444168,-1.1892322677764988,-0.64119365978925,1.0,-0.09665279376604975,0.0
2020-03-12,-0.4871521711339328,-0.9389781395150637,-1.1088762943708186,-0.6325478331273703,1.0,-0.09374866834277922,0.0
2020-03-13,-0.5621434078643022,-0.7297995373939861,-0.9115265998457979,-0.5770624518118734,1.0,-0.07447956823438705,0.0
2020-03-16,-0.4151338253111576,-0.9094981091897052,-0.8779601277673753,-0.4689209531152476,1.0,-0.0,0.0
2020-03-17,-0.45508663407496086,-0.6509029232764642,-0.5988892214573148,-0.5635371977784429,1.0,-0.0572682829492168,0.0
2020-03-18,-0.4562774305093762,-0.7232677217715121,-0.48513765128341535,-0.5969543822316797,1.0,-0.06330629073015029,0.0
2020-03-19,-0.4581964094226711,-0.8107509772043308,-0.5333633124632466,-0.6291466325365802,1.0,-0.027638451693244317,0.0
2020-03-20,-0.6374956911409858,-1.2275077559462255,-0.641028955532575,-0.8028266115132713,1.0,-0.0,0.0
2020-03-23,-0.6382759950302044,-1.3149393770618225,-0.5400368450366307,-0.7910115247847135,1.0,-0.0,0.0
2020-03-24,-0.6730827067669173,-1.3462083780880774,-0.4910848549946294,-0.7860794844253491,1.0,-0.0,0.0
2020-03-25,-0.6479692106125123,-1.3106780216180807,-0.39297412381264324,-0.7426711431378971,1.0,-0.0,0.0
2020-03-26,-0.6619891175387637,-1.310804729370372,-0.3776132225995172,-0.7407028597144376,1.0,-0.0,0.0
2020-03-27,-0.6491488083316643,-1.2974964950931303,-0.33294612457440415,-0.726016422992189,1.0,-0.0,0.0
2020-03-30,-0.6299322439218812,-1.2910322837783976,-0.34563571143882027,-0.7190912714228775,1.0,-0.0,0.0
2020-03-31,-0.616162417225108,-1.3032634125064435,-0.33887148578452747,-0.7069273167056583,1.0,-0.0,0.0
2020-04-01,-0.6189853867173577,-1.3138093540849867,-0.3198685200586115,-0.7076155399786147,1.0,-0.0,0.0
2020-04-02,-0.624481490177663,-1.2792909133599437,-0.302066212725992,-0.707482194568365,1.0,-0.0,0.0
2020-04-03,-0.6271707028942705,-1.3047056507186454,-0.3180153573538098,-0.6878913171884229,1.0,-0.0,0.0
2020-04-06,-0.62858378888583,-1.2957486136783734,-0.31796908797734696,-0.6905258190112873,1.0,-0.0,0.0
2020-04-07,-0.6061974222428032,-1.2764142934321216,-0.29771552056803274,-0.6785521339816316,1.0,-0.0,0.0
2020-04-08,-0.6067003743872785,-1.2751553514222858,-0.30008877224130615,-0.6777181674321664,1.0,-0.0,0.0
2020-04-09,-0.6095004032103223,-1.2521408548058832,-0.3062478399447026,-0.6722476095388042,1.0,-0.0,0.0
2020-04-13,-0.6375831187300611,-1.1931813814044663,-0.3290540800245993,-0.6838221163085675,1.0,-0.0,0.0
2020-04-14,-0.6536220138165258,-1.1597391069429972,-0.36034888657327,-0.685616147582108,1.0,-0.0,0.0
2020-04-15,-0.6287811815351502,-1.1855325364184954,-0.3379328900334396,-0.6914325248875735,1.0,-0.0,0.0
2020-04-16,-0.6447439146126084,-1.1561084235583199,-0.34918989480150503,-0.6892805037241803,1.0,-0.0,0.0
2020-04-17,-0.6411024105634885,-1.1632120374635344,-0.3431598341777983,-0.6909642253953632,1.0,-0.0,0.0
2020-04-20,-0.6532909599111689,-1.1378029635869356,-0.35356281349312707,-0.6842669525596354,1.0,-0.0,0.0
2020-04-21,-0.6528792806581213,-1.1429883298259038,-0.35561507556916006,-0.6747656399464319,1.0,-0.0,0.0
2020-04-22,-0.6416495316426776,-1.155852562638032,-0.33919731932069147,-0.6710836950727286,1.0,-0.0,0.0
2020-04-23,-0.6373279598509619,-1.1604820926165311,-0.3350315565356247,-0.6691506349327048,1.0,-0.0,0.0
2020-04-24,-0.6379467680608365,-1.1587832699619771,-0.3359315589353612,-0.6696197718631178,1.0,-0.0,0.0
2020-04-27,-0.6274138583869746,-1.1464596743657705,-0.3480878455130632,-0.6644452858765619,1.0,-0.0,0.0
2020-04-28,-0.6315848928719359,-1.1127762925029183,-0.3561019693489476,-0.6650977143502655,1.0,-0.0,0.0
2020-04-29,-0.6277039990970994,-1.1135021255784208,-0.3569843121026297,-0.6639328843911064,1.0,-0.0,0.0
2020-04-30,-0.6248221639835267,-1.0873081242980158,-0.36173717708723324,-0.6700486709097716,1.0,-0.0,0.0
2020-05-01,-0.6315907645099726,-1.07704973244022,-0.36118699247838937,-0.6722299143060284,1.0,-0.0,0.0
2020-05-04,-0.6325357422822799,-1.0732390160140355,-0.35626563141587964,-0.6708350442345739,1.0,-0.0,0.0
2020-05-05,-0.6337396246167653,-1.078553802437748,-0.34375233679802586,-0.6827936887758917,1.0,-0.0,0.0
2020-05-06,-0.6336348684210527,-1.079994019138756,-0.34128289473684215,-0.683126495215311,1.0,-0.0,0.0
2020-05-07,-0.6366901092323807,-1.0826350441418524,-0.3388822385156367,-0.6826275624719438,1.0,-0.0,0.0
2020-05-08,-0.6540614127968537,-1.0899636968688549,-0.33610648918469216,-0.7014823778550899,1.0,-0.0,0.0
2020-05-11,-0.6543536617641499,-1.0882074936670574,-0.3358539075201331,-0.7024462172482892,1.0,-0.0,0.0
2020-05-12,-0.6522858007871633,-1.0949137148047232,-0.3261429003935816,-0.7111338177414472,1.0,-0.0,0.0
2020-05-13,-0.6597414414072866,-1.0660044735944194,-0.33965196951889903,-0.7258217386359328,1.0,-0.0,0.0
2020-05-14,-0.6705136479252877,-1.0403933032155197,-0.35180896700960484,-0.7336092023841161,1.0,-0.0,0.0
2020-05-15,-0.680036428490115,-1.0369597389291543,-0.35271126626949495,-0.724889006944181,1.0,-0.0,0.0
2020-05-18,-0.6873716241917078,-1.0319513122860402,-0.3487637885127424,-0.7356409281095473,1.0,-0.0,0.0
2020-05-19,-0.6951519509518223,-0.9887219467887823,-0.3746357340196041,-0.7260719827423078,1.0,-0.0,0.0
2020-05-20,-0.6982895633088625,-0.9816468629380155,-0.3781503065163097,-0.7260652387799895,1.0,-0.0,0.0
2020-05-21,-0.7029029331720592,-0.9711596613244632,-0.38324009676443904,-0.7225204112488659,1.0,-0.0,0.0
2020-05-22,-0.703881114924754,-0.9740504658092257,-0.3752121600724173,-0.718590879945687,1.0,-0.0,0.0
2020-05-26,-0.7039873250594139,-0.9744237806028141,-0.37579689916632086,-0.7180957410690709,1.0,-0.0,0.0
2020-05-27,-0.7131633616619453,-0.9550141643059491,-0.39777148253068934,-0.7112370160528801,1.0,-0.0,0.0
2020-05-28,-0.7199019977384093,-0.9350169619298908,-0.40569166980776483,-0.7087071240105541,1.0,-0.0,0.0
2020-05-29,-0.7200452147701581,-0.933195177091183,-0.4051243406179352,-0.7095327807083647,1.0,-0.0,0.0
2020-06-01,-0.7268078336300617,-0.9203378915868026,-0.4267964695632411,-0.7140421985681276,1.0,-0.0,0.0
2020-06-02,-0.7283721282887254,-0.9184547729168246,-0.42554401395101976,-0.7186291606641898,1.0,-0.0,0.0
2020-06-03,-0.7281924971580144,-0.9172792724516862,-0.4266767715043577,-0.7171276998863205,1.0,-0.0,0.0
2020-06-04,-0.7287493847260611,-0.9107947446139866,-0.4305403051758737,-0.7162167278785354,1.0,-0.0,0.0
2020-06-05,-0.7255933679070294,-0.9133512510883143,-0.43101033425445734,-0.7154483855093311,1.0,-0.0,0.0
2020-06-08,-0.724531438935913,-0.8961608222490932,-0.44842049576783555,-0.7096055018137849,1.0,-0.0,0.0
2020-06-09,-0.7342686431704735,-0.8860989260323703,-0.45250340341854484,-0.7087051883224927,1.0,-0.0,0.0
2020-06-10,-0.7364461247637051,-0.8841965973534971,-0.45232514177693756,-0.7077504725897921,1.0,-0.0,0.0
2020-06-11,-0.73127005095301,-0.8876769201736177,-0.4394414040384978,-0.7159086620117002,1.0,-0.0,0.0
2020-06-12,-0.723004519478579,-0.8595226534194896,-0.45157434729018037,-0.701004743584955,1.0,-0.0,0.0
2020-06-15,-0.7273472429210134,-0.8529433681073024,-0.4484724292101341,-0.6970193740685543,1.0,-0.0,0.0
2020-06-16,-0.730587315183792,-0.8455178578079028,-0.4461658783657964,-0.7019850284905589,1.0,-0.0,0.0
2020-06-17,-0.7288047319668167,-0.8426025817491909,-0.44711878278337863,-0.7015736021725383,1.0,-0.0,0.0
2020-06-18,-0.7295447783397798,-0.8404120797381731,-0.4479321630467123,-0.7012049985123475,1.0,-0.0,0.0
2020-06-19,-0.7297649159351286,-0.840611516143431,-0.4481475970837673,-0.7011605415860734,1.0,-0.0,0.0
2020-06-22,-0.7305088528492784,-0.841764618360363,-0.44029906263948815,-0.7071120368992708,1.0,-0.0,0.0
2020-06-23,-0.7302372276344166,-0.8401874023945861,-0.4397635160258794,-0.7081133338291068,1.0,-0.0,0.0
2020-06-24,-0.729942746672615,-0.841140605249461,-0.4394378764220388,-0.7072273031452153,1.0,-0.0,0.0
2020-06-25,-0.7312355872945028,-0.8436360931339731,-0.4364725135758387,-0.708063676262739,1.0,-0.0,0.0
2020-06-26,-0.7308678684259431,-0.842965991451403,-0.43449173016167997,-0.708455677383386,1.0,-0.0,0.0
2020-06-29,-0.7275896599043133,-0.8414493936134704,-0.43481808404109334,-0.7049660646070541,1.0,-0.0,0.0
2020-06-30,-0.7356761169660087,-0.8238830339913908,-0.4439661570431943,-0.7073252189401811,1.0,-0.0,0.0
2020-07-01,-0.7361972301637396,-0.8240819812126388,-0.4455500686889689,-0.7070879590093936,1.0,-0.0,0.0
2020-07-02,-0.7292741785780583,-0.8349730833488027,-0.4420271022832746,-0.7064043066641916,1.0,-0.0,0.0
2020-07-06,-0.7288148175643072,-0.8354923722207789,-0.4412605322742289,-0.7062098660034892,1.0,-0.0,0.0
2020-07-07,-0.7336556340647082,-0.8323540349572333,-0.4429155820007438,-0.709966530308665,1.0,-0.0,0.0
2020-07-08,-0.7349877223007664,-0.8289307240122032,-0.4485452786665674,-0.7080139891360964,1.0,-0.0,0.0
2020-07-09,-0.7374083311618211,-0.8299892044820013,-0.4484979339612106,-0.7066969437516287,1.0,-0.0,0.0
2020-07-10,-0.7358174508636094,-0.8320428826682549,-0.4469550327575938,-0.7076012507444909,1.0,-0.0,0.0
2020-07-13,-0.7412894580107208,-0.8276876116736153,-0.4476995235259083,-0.7057772483621203,1.0,-0.0,0.0
2020-07-14,-0.7363707309821993,-0.8364487717863912,-0.444015013564235,-0.69939425471032,1.0,-0.0,0.0
2020-07-15,-0.7437730369708477,-0.8291447931791951,-0.44759670873822555,-0.7025950333221639,1.0,-0.0,0.0
2020-07-16,-0.7396943719716735,-0.8410361535594484,-0.44476332463660084,-0.7017144986954902,1.0,-0.0,0.0
2020-07-17,-0.7398971070682971,-0.8411124366239189,-0.4454592901878915,-0.7015359379660006,1.0,-0.0,0.0
2020-07-20,-0.748137331985473,-0.8381444456924633,-0.45243176457373924,-0.7053427683552361,1.0,-0.0,0.0
2020-07-21,-0.7511151092619663,-0.8336894186438771,-0.45785074403088566,-0.705611154840886,1.0,-0.0,0.0
2020-07-22,-0.7610214044310928,-0.8239579421704845,-0.4662035298535486,-0.7039804731505821,1.0,-0.0,0.0
2020-07-23,-0.7558966679146387,-0.8233620366903781,-0.4641332834144515,-0.7005241482590789,1.0,-0.0,0.0
2020-07-24,-0.7424344066785927,-0.8253950506857484,-0.4624701848539058,-0.6965563506261181,1.0,-0.0,0.0
2020-07-27,-0.7369886405820774,-0.8250426906229119,-0.4597594476204618,-0.6904373004677407,1.0,-0.0,0.0
2020-07-28,-0.7386220209369664,-0.8205137723661742,-0.45367139357042097,-0.6993837701388373,1.0,-0.0,0.0
2020-07-29,-0.737427052745047,-0.8183473962011671,-0.4578671523621901,-0.7034159759134669,1.0,-0.0,0.0
2020-07-30,-0.737371861536176,-0.81042935670777,-0.45988708958549995,-0.7065072054672412,1.0,-0.0,0.0
2020-07-31,-0.7343651412240656,-0.8088557324722563,-0.4600452807779386,-0.7082730208217347,1.0,-0.0,0.0
2020-08-03,-0.731713649851632,-0.8109050445103858,-0.45812314540059346,-0.7084569732937686,1.0,-0.0,0.0
2020-08-04,-0.7305182768591978,-0.810298806257878,-0.4565136798398458,-0.7099429079854676,1.0,-0.0,0.0
2020-08-05,-0.7314563755896445,-0.8127623221780632,-0.45878988225680645,-0.7112877465364186,1.0,-0.0,0.0
2020-08-06,-0.7297528023160864,-0.8104446588968895,-0.459616954940242,-0.7118254027169476,1.0,-0.0,0.0
2020-08-07,-0.7396836057010672,-0.8100887993433327,-0.4629878367286024,-0.7183046041340199,1.0,-0.0,0.0
2020-08-10,-0.759128739596611,-0.7929819299692585,-0.4761190672565045,-0.7207392966934094,1.0,-0.0,0.0
2020-08-11,-0.7626069338135975,-0.7913852618940418,-0.4794011706438541,-0.7186327480114063,1.0,-0.0,0.0
2020-08-12,-0.7597105578884223,-0.7948785242951409,-0.4765296940611877,-0.7181313737252548,1.0,-0.0,0.0
2020-08-13,-0.755498932064301,-0.8086708884475587,-0.4611983362685952,-0.7218121182598268,1.0,-0.0,0.0
2020-08-14,-0.7543662394123378,-0.809309646953002,-0.4601604077655348,-0.7240086950003748,1.0,-0.0,0.0
2020-08-17,-0.7510755302831919,-0.8049829785642139,-0.4610377464367214,-0.723878642774307,1.0,-0.0,0.0
2020-08-18,-0.7509346493195753,-0.8065275908479139,-0.4501271123074622,-0.730970539853447,1.0,-0.0,0.0
2020-08-19,-0.7565604761726501,-0.80447722082881,-0.45034252985437806,-0.732115449406656,1.0,-0.0,0.0
2020-08-20,-0.7568791883493691,-0.8027030062521058,-0.4504511250046797,-0.733742652839654,1.0,-0.0,0.0
2020-08-21,-0.7723320158102767,-0.7891210239036327,-0.46877470355731227,-0.7341238471673255,1.0,-0.0,0.0
2020-08-24,-0.7718552512789648,-0.7808080048149262,-0.48092837797171223,-0.7280695154980439,1.0,-0.0,0.0
2020-08-25,-0.7713866526220752,-0.7829734406741404,-0.48216838462117223,-0.7254156948310887,1.0,-0.0,0.0
2020-08-26,-0.7706342637875254,-0.7829358212324129,-0.48288315401399445,-0.7254909337145437,1.0,-0.0,0.0
2020-08-27,-0.772836719337848,-0.7809631301730625,-0.48224228743416103,-0.7261851015801355,1.0,-0.0,0.0
2020-08-28,-0.7723360270625822,-0.7761698928772787,-0.48265363653448595,-0.727532418718286,1.0,-0.0,0.0
2020-08-31,-0.7725084618277548,-0.7760436254230914,-0.48394133132756667,-0.7283189168860473,1.0,-0.0,0.0
2020-09-01,-0.7725922304539131,-0.7771050355383401,-0.48230604339814226,-0.7286299875897861,1.0,-0.0,0.0
2020-09-02,-0.7710956587107686,-0.7762074797970306,-0.4822025934974628,-0.7292238301071227,1.0,-0.0,0.0
2020-09-03,-0.7669844606260792,-0.7786577584265446,-0.4851737857518205,-0.7226184220403874,1.0,-0.0,0.0
2020-09-04,-0.7395561843770944,-0.7946235758433242,-0.4554695062923524,-0.7336361605480676,1.0,-0.0,0.0
2020-09-08,-0.7313366281446249,-0.7941362268217458,-0.4552041915945152,-0.7352755378841365,1.0,-0.0,0.0
2020-09-09,-0.7129767027748923,-0.8197432853539101,-0.42387594598605133,-0.7531532868378097,1.0,-0.0,0.0
2020-09-10,-0.707225882875546,-0.8256829791959724,-0.41345228400088846,-0.7554231139409195,1.0,-0.0,0.0
2020-09-11,-0.6981097177523767,-0.8322420745015352,-0.4128657566677764,-0.7559649317500833,1.0,-0.0,0.0
2020-09-14,-0.6965667938224511,-0.8293396540868857,-0.41342913225436095,-0.764230954409096,1.0,-0.0,0.0
2020-09-15,-0.697873127427409,-0.8232661364897356,-0.4095061956722767,-0.7682633623081192,1.0,-0.0,0.0
2020-09-16,-0.6999555489702178,-0.8201214994814048,-0.40691213513113056,-0.7773003407912283,1.0,-0.0,0.0
2020-09-17,-0.6960159952606636,-0.8246075236966824,-0.4045838270142181,-0.7773992890995262,1.0,-0.0,0.0
2020-09-18,-0.6948600207376685,-0.8227299659309733,-0.4073100281439787,-0.7782921048733521,1.0,-0.0,0.0
2020-09-21,-0.6913201124759508,-0.8237383454195648,-0.41098120467663163,-0.77382714222288,1.0,-0.0,0.0
2020-09-22,-0.6957503516695047,-0.8148737691567336,-0.4183016213815059,-0.7728955356481825,1.0,-0.0,0.0
2020-09-23,-0.6859725477067291,-0.8173938920507383,-0.4342521295986311,-0.7822043670721273,1.0,-0.0,0.0
2020-09-24,-0.6813781849200757,-0.8135222341727553,-0.42673293031190895,-0.7871156770389053,1.0,-0.0,0.0
2020-09-25,-0.6807398621098673,-0.8121061605752835,-0.4280154199718289,-0.7858625546741789,1.0,-0.0,0.0
2020-09-28,-0.6765532544378698,-0.81353550295858,-0.4247041420118344,-0.7834319526627219,1.0,-0.0,0.0
2020-09-29,-0.6757685486254803,-0.8107449009754656,-0.4256946497191842,-0.7827372154892108,1.0,-0.0,0.0
2020-09-30,-0.675743580269721,-0.8106410493256975,-0.4263809347866248,-0.7820432292628856,1.0,-0.0,0.0
2020-10-01,-0.6763379657007688,-0.8084713187463038,-0.4277054997043169,-0.7835600236546422,1.0,-0.0,0.0
2020-10-02,-0.6753371513024201,-0.8068723443561795,-0.4268982080177351,-0.7857010899685941,1.0,-0.0,0.0
2020-10-05,-0.6639616377720398,-0.8220582810770933,-0.4138694208779048,-0.7888233124308374,1.0,-0.0,0.0
2020-10-06,-0.672183111569791,-0.8051675205484502,-0.4158342855036674,-0.7926357303453614,1.0,-0.0,0.0
2020-10-07,-0.6706692695863568,-0.8067700467788869,-0.415558584109912,-0.7903790194850638,1.0,-0.0,0.0
2020-10-08,-0.6703215836338214,-0.8038854956214585,-0.4148576054161454,-0.7903819265582456,1.0,-0.0,0.0
2020-10-09,-0.6697676128842478,-0.8043462273863804,-0.4134063832916606,-0.7894911016325932,1.0,-0.0,0.0
2020-10-12,-0.6661030033452193,-0.8067124949454104,-0.412748593905084,-0.7905378083299636,1.0,-0.0,0.0
2020-10-13,-0.6514900966449859,-0.8194980340278545,-0.41432403630617726,-0.7894388711277699,1.0,-0.0,0.0
2020-10-14,-0.6486317951727679,-0.8233805296750056,-0.4087007556305481,-0.7873596948132934,1.0,-0.0,0.0
2020-10-15,-0.6453085067542899,-0.8201533406352685,-0.4027747353048558,-0.7826944140197153,1.0,-0.0,0.0
2020-10-16,-0.6486516114887085,-0.819557114667836,-0.4018490097200906,-0.7841482131111598,1.0,-0.0,0.0
2020-10-19,-0.6498702817261666,-0.8204772170862716,-0.39858223407753857,-0.7850696093835641,1.0,-0.0,0.0
2020-10-20,-0.6363111143207915,-0.827507763414458,-0.37744637827688304,-0.7696251895717483,1.0,-0.0,0.0
2020-10-21,-0.6389069851610568,-0.8246471226927253,-0.37575099529496925,-0.7799855229822658,1.0,-0.0,0.0
2020-10-22,-0.6385891214601289,-0.8262113420728616,-0.3781777359310495,-0.7783732889114218,1.0,-0.0,0.0
2020-10-23,-0.6346112037104138,-0.8320892818320168,-0.37770852960359447,-0.77900572505254,1.0,-0.0,0.0
2020-10-26,-0.6343575621421842,-0.8317269367345459,-0.37785346764258276,-0.7795130081889992,1.0,-0.0,0.0
2020-10-27,-0.6332645749647161,-0.8307458473564215,-0.3766149169471284,-0.7782361669018926,1.0,-0.0,0.0
2020-10-28,-0.6286552886183281,-0.8347284125086061,-0.37714244301916877,-0.7830561292894155,1.0,-0.0,0.0
2020-10-29,-0.6154538904899135,-0.8396974063400576,-0.3695605187319885,-0.7775936599423631,1.0,-0.0,0.0
2020-10-30,-0.6122948459545062,-0.8392959976965161,-0.3721926288511374,-0.7754463000287937,1.0,-0.0,0.0
2020-11-02,-0.6060409924487594,-0.839769866954333,-0.3706939949658396,-0.7793239841783531,1.0,-0.0,0.0
2020-11-03,-0.6049071808893367,-0.8413440782846454,-0.3701611742696791,-0.7812275147503238,1.0,-0.0,0.0
2020-11-04,-0.6049298554052599,-0.8361738007247677,-0.3667611495820028,-0.7800940045208281,1.0,-0.0,0.0
2020-11-05,-0.6487854619614698,-0.8029789868531264,-0.4110856185585782,-0.7789795695400415,1.0,-0.0,0.0
2020-11-06,-0.6453794959450122,-0.7980870640433503,-0.41291777284794706,-0.780376041022657,1.0,-0.0,0.0
