Date,IWF,IWM,MTUM,SHW,SPY,VLUE,VXX
2018-11-05,-0.26050899994561966,-0.46114524987764427,-0.0,1.0,-0.5719723747892762,-0.4253901789113057,0.0
2018-11-06,-0.26127620238710203,-0.461597020200647,-0.0,1.0,-0.571273211712569,-0.42464859574236696,0.0
2018-11-07,-0.2607868709922834,-0.4616617758939246,-0.0,1.0,-0.5702912726877514,-0.42435604825562445,0.0
2018-11-08,-0.25214310825062874,-0.4605046107250061,-0.0,1.0,-0.5667811460558695,-0.42480867519402904,0.0
2018-11-09,-0.25162249864791775,-0.46051919956733367,-0.0,1.0,-0.5673607355327204,-0.4246619794483505,0.0
2018-11-12,-0.25150249292548177,-0.4472173561514621,-0.0,1.0,-0.5736423662579168,-0.42269235952028034,0.0
2018-11-13,-0.23784290111066508,-0.4429546366920915,-0.0,1.0,-0.576207680984879,-0.4193228957580624,0.0
2018-11-14,-0.2409486463257413,-0.44410721959604643,-0.0,1.0,-0.5798506660936829,-0.4209282337773958,0.0
2018-11-15,-0.2405311158798283,-0.44420600858369097,-0.0,1.0,-0.5815182403433476,-0.41614806866952786,0.0
2018-11-16,-0.2403688909144527,-0.4429908045360714,-0.0,1.0,-0.5809227634647864,-0.4166108147234659,0.0
2018-11-19,-0.23927268826432097,-0.4436279768290067,-0.0,1.0,-0.581822570263892,-0.41707788028320103,0.0
2018-11-20,-0.22611158614792645,-0.4397445489525438,-0.0,1.0,-0.5838232150491662,-0.42242945703292006,0.0
2018-11-21,-0.2298832271762208,-0.4350053078556263,-0.0,1.0,-0.5828821656050955,-0.4061305732484076,0.0
2018-11-23,-0.23082429673621974,-0.4268897314208447,-0.0,1.0,-0.5864464299917809,-0.4071638783572395,0.0
2018-11-26,-0.22959698401741624,-0.4358572718101206,-0.0,1.0,-0.58461211702862,-0.4048213242712261,0.0
2018-11-27,-0.2196285207069235,-0.4438674120982486,-0.0,1.0,-0.5836623300919425,-0.40248006147160914,0.0
2018-11-28,-0.21622772013833466,-0.4624900239425379,-0.0,1.0,-0.5801010907156159,-0.40146315509443997,0.0
2018-11-29,-0.21125304781087673,-0.459132831548818,-0.0,1.0,-0.5781034665535885,-0.4017809816601294,0.0
2018-11-30,-0.21175160417881955,-0.46022697141645014,-0.0,1.0,-0.580527125205494,-0.3990030227501724,0.0
2018-12-03,-0.21177811953120856,-0.46022697141645014,-0.0,1.0,-0.580500609853105,-0.3990030227501724,0.0
2018-12-04,-0.20071656050955414,-0.4709660297239915,-0.0,1.0,-0.5808651804670912,-0.40138004246284503,0.0
2018-12-06,-0.19815152304087477,-0.43775058578495185,-0.0,1.0,-0.5826607654256704,-0.38492580057276754,0.0
2018-12-07,-0.19279213497796438,-0.43982580123608106,-0.0,1.0,-0.5850262080475657,-0.3901217826687877,0.0
2018-12-10,-0.18538130093962518,-0.4396511446815138,-0.0,1.0,-0.585993874266729,-0.3846233712298188,0.0
2018-12-11,-0.1937201329731976,-0.4372792437149387,-0.0,1.0,-0.5888998545605652,-0.37723353417826716,0.0
2018-12-12,-0.192662457453166,-0.4379141008652272,-0.0,1.0,-0.5887962169044093,-0.3789071634577909,0.0
2018-12-13,-0.19237758969832286,-0.4351991276805649,-0.0,1.0,-0.5911262266992056,-0.37751181265901657,0.0
2018-12-14,-0.19083513113092299,-0.4413744704078184,-0.0,1.0,-0.5886205910638629,-0.3783692459647025,0.0
2018-12-17,-0.17671453009175264,-0.4422010263853611,-0.0,1.0,-0.5792597584365766,-0.39370690995801155,0.0
2018-12-18,-0.17330404445018735,-0.4389714433389327,-0.0,1.0,-0.5788086316061506,-0.3932290993668432,0.0
2018-12-19,-0.1834676896757303,-0.4385805749241815,-0.0,1.0,-0.5764794318152362,-0.3935560797324969,0.0
2018-12-20,-0.1825505435203594,-0.43058173461747007,-0.0,1.0,-0.5787910867825143,-0.39009527744067746,0.0
2018-12-21,-0.17985241560177923,-0.43169722057953874,-0.0,1.0,-0.5830869308101715,-0.3765201964363767,0.0
2018-12-24,-0.16667519050785046,-0.41753183654682147,-0.0,1.0,-0.5819311614585997,-0.3910141666240474,0.0
2018-12-26,-0.16610152206613465,-0.41794355352726714,-0.0,1.0,-0.5780027024959844,-0.38745124034367584,0.0
2018-12-27,-0.15999396059286844,-0.4086917134301316,-0.0,1.0,-0.5594504139510305,-0.38828355016482546,0.0
2018-12-28,-0.15997282198399518,-0.4086516684282048,-0.0,1.0,-0.5595399869142885,-0.3883184860838492,0.0
2018-12-31,-0.1609452861529169,-0.40728343484169727,-0.0,1.0,-0.5596969849499169,-0.3888105904263351,0.0
2019-01-02,-0.16032301074186814,-0.407058941913411,-0.0,1.0,-0.5593066841085759,-0.38897134663278915,0.0
2019-01-03,-0.16578239332143127,-0.4052151173024215,-0.0,1.0,-0.5633282204732329,-0.38017048454826624,0.0
2019-01-04,-0.16299869359863328,-0.40563762435936085,-0.0,1.0,-0.5633604662847955,-0.3803135363280072,0.0
2019-01-07,-0.15534317984361426,-0.3925282363162467,-0.0,1.0,-0.5629887054735013,-0.3714533945637334,0.0
2019-01-08,-0.15597946071986707,-0.39004787537518915,-0.0,1.0,-0.5638875796889341,-0.3706744722546077,0.0
2019-01-09,-0.15487164238279316,-0.3852463078600456,-0.0,1.0,-0.5639805729011795,-0.3738477549806721,0.0
2019-01-10,-0.15589240600386386,-0.3827463218903255,-0.0,1.0,-0.5656610690048051,-0.3725417347798088,0.0
2019-01-11,-0.1579286581889393,-0.37148310651694305,-0.0,1.0,-0.56773505862522,-0.3817208299248903,0.0
2019-01-14,-0.16430608954483442,-0.3732605729877217,-0.0,1.0,-0.5683244449956592,-0.3745752201413866,0.0
2019-01-15,-0.15993144730632622,-0.3680236457117309,-0.0,1.0,-0.5687886540324383,-0.38709917786443454,0.0
2019-01-16,-0.12650738903854386,-0.3811334055033861,-0.0,1.0,-0.5715616424561315,-0.43833236826867394,0.0
2019-01-17,-0.12061453217478907,-0.38924568694119127,-0.0,1.0,-0.5719934517063342,-0.43672081601813373,0.0
2019-01-18,-0.12248929864998354,-0.3911248448620856,-0.0,1.0,-0.5719713279805476,-0.4472531090904485,0.0
2019-01-22,-0.0,-0.38489833452539085,-0.0,1.0,-0.744227035863901,-0.4252835393889854,0.0
2019-01-23,-0.0,-0.3813369338156621,-0.0,1.0,-0.7482804300198705,-0.4178682427268559,0.0
2019-01-24,-0.0,-0.3820127388535031,-0.0,1.0,-0.7471337579617834,-0.41862420382165605,0.0
2019-01-25,-0.0,-0.34250717507175077,-0.0,1.0,-0.8525266502665027,-0.36746617466174664,0.0
2019-01-28,-0.0,-0.34190106692531524,-0.0,1.0,-0.845551074582674,-0.36500076573587215,0.0
2019-01-29,-0.0,-0.3389379398592451,-0.0,1.0,-0.8401535508637237,-0.38008957133717214,0.0
2019-01-30,-0.0,-0.3361794871794872,-0.0,1.0,-0.8396410256410255,-0.3882820512820513,0.0
2019-01-31,-0.0,-0.3475739614604983,-0.0,1.0,-0.8104072049880686,-0.40787211659353906,0.0
2019-02-01,-0.0,-0.35203711382956665,-0.0,1.0,-0.843588015757827,-0.3961227451793489,0.0
2019-02-04,-0.0,-0.3537224383916991,-0.0,1.0,-0.8505058365758754,-0.3897795071335927,0.0
2019-02-05,-0.0,-0.34782045301404657,-0.0,1.0,-0.8470688850878557,-0.39672420048722334,0.0
2019-02-06,-0.0,-0.3422696984624958,-0.0,1.0,-0.8501387124374499,-0.4003474292825845,0.0
2019-02-07,-0.0,-0.3437030123917665,-0.0,1.0,-0.8507803183491471,-0.3979623580650179,0.0
2019-02-08,-0.0,-0.3389077877898673,-0.0,1.0,-0.8596172323352983,-0.39829650211638834,0.0
2019-02-11,-0.0,-0.33931959352340363,-0.0,1.0,-0.8649322972165189,-0.3947033292616368,0.0
2019-02-12,-0.0,-0.34536176416985603,-0.0,1.0,-0.86297482360905,-0.39521987034288836,0.0
2019-02-13,-0.0,-0.36229495330036887,-0.0,1.0,-0.8585145069722419,-0.3954425345995866,0.0
2019-02-14,-0.0,-0.3593049768063527,-0.0,1.0,-0.8678617291715806,-0.39355819377833684,0.0
2019-02-15,-0.0,-0.3925275184981829,-0.0,1.0,-0.8471252647266453,-0.37493136716605224,0.0
2019-02-19,-0.0,-0.38857202658154993,-0.0,1.0,-0.8525456543351996,-0.3751765998639527,0.0
2019-02-20,-0.0,-0.3768471620280925,-0.0,1.0,-0.8615215915617983,-0.3724870763928776,0.0
2019-02-21,-0.0,-0.3578074908124169,-0.0,1.0,-0.8637891938384549,-0.38480986264237493,0.0
2019-02-22,-0.0,-0.349444024895185,-0.0,1.0,-0.8752636650087238,-0.3793911616884976,0.0
2019-02-25,-0.0,-0.3456745436682352,-0.0,1.0,-0.8655307926986918,-0.3742179016495165,0.0
2019-02-26,-0.0,-0.35098363195125726,-0.0,1.0,-0.8585738627562348,-0.3721278463365518,0.0
2019-02-27,-0.0,-0.3543362008835155,-0.0,1.0,-0.8595158748611434,-0.36952646671316747,0.0
2019-02-28,-0.0,-0.3624117692685575,-0.0,1.0,-0.8665356671923883,-0.35656850324482253,0.0
2019-03-01,-0.0,-0.3648939201616455,-0.0,1.0,-0.8593114524777867,-0.3662668704504831,0.0
2019-03-04,-0.0,-0.366033045009582,-0.0,1.0,-0.8529548868286114,-0.3707722587662506,0.0
2019-03-05,-0.0,-0.3577358098993463,-0.0,1.0,-0.8654145480958805,-0.37101795164470275,0.0
2019-03-06,-0.0,-0.36013613572003844,-0.0,1.0,-0.8618638123197631,-0.37600997635810973,0.0
2019-03-07,-0.0,-0.36713304899615107,-0.0,1.0,-0.8566524498075524,-0.37685946114636437,0.0
2019-03-08,-0.0,-0.361524794899932,-0.0,1.0,-0.8808068140251867,-0.37040810994408735,0.0
2019-03-11,-0.0,-0.3614657646036802,-0.0,1.0,-0.8751151709795457,-0.39589859688840917,0.0
2019-03-12,-0.0,-0.342354569162808,-0.0,1.0,-0.8897493214114641,-0.4290276225451062,0.0
2019-03-13,-0.0,-0.35608959777343646,-0.0,1.0,-0.8881901142719513,-0.4318783953755988,0.0
2019-03-14,-0.0,-0.3593140659223249,-0.0,1.0,-0.8800149580639991,-0.4317538330038998,0.0
2019-03-15,-0.0,-0.35518818714388894,-0.0,1.0,-0.8866864617606933,-0.43316480753283576,0.0
2019-03-18,-0.0,-0.36138134909970443,-0.0,1.0,-0.8873958613276002,-0.438672399892502,0.0
2019-03-19,-0.0,-0.3589083695244223,-0.0,1.0,-0.8886118706771754,-0.43330116347648917,0.0
2019-03-20,-0.0,-0.3619078311311633,-0.0,1.0,-0.8872059297454076,-0.4364861961542593,0.0
2019-03-21,-0.0,-0.36324579775522264,-0.0,1.0,-0.9020729284141562,-0.41979485527093074,0.0
2019-03-22,-0.0,-0.36254840791738385,-0.0,1.0,-0.9106336058519794,-0.4161736230636833,0.0
2019-03-25,-0.0,-0.34463095333708144,-0.0,1.0,-0.9165528873182878,-0.41597729767354696,0.0
2019-03-26,-0.0,-0.3559740992503828,-0.0,1.0,-0.9069292565625084,-0.4238695290040033,0.0
2019-03-27,-0.0,-0.34397334623031867,-0.0,1.0,-0.9193401042506314,-0.42358536192165086,0.0
2019-03-28,-0.0,-0.3421059720388977,-0.0,1.0,-0.9129380707378175,-0.43870376855318804,0.0
2019-03-29,-0.0,-0.3445172069959846,-0.0,1.0,-0.9131430727356024,-0.4372490365699194,0.0
2019-04-01,-0.0,-0.35141401342571377,-0.0,1.0,-0.9131642088803819,-0.4313482328202087,0.0
2019-04-02,-0.0,-0.35536082750489056,-0.0,1.0,-0.9104697590910309,-0.4139400273333869,0.0
2019-04-03,-0.0,-0.3541901238539488,-0.0,1.0,-0.9202991796686504,-0.40633210015548765,0.0
2019-04-04,-0.0,-0.3547297297297297,-0.0,1.0,-0.9184899184899183,-0.4080062205062205,0.0
2019-04-05,-0.0,-0.35364053568073855,-0.0,1.0,-0.9175813853627116,-0.412522476584096,0.0
2019-04-08,-0.0,-0.35132019836483047,-0.0,1.0,-0.914032971451548,-0.41525264709824417,0.0
2019-04-09,-0.0,-0.3694282626459657,-0.0,1.0,-0.8501462951735772,-0.41637451564435773,0.0
2019-04-10,-0.0,-0.36940730603221394,-0.0,1.0,-0.8559322033898304,-0.40651647541846503,0.0
2019-04-11,-0.0,-0.3539231174302264,-0.0,1.0,-0.8838072669826225,-0.39523433385992623,0.0
2019-04-12,-0.0,-0.3559215026043037,-0.0,1.0,-0.8802020308307467,-0.394486241910875,0.0
2019-04-15,-0.0,-0.3574091577399706,-0.0,1.0,-0.8721382062591891,-0.39595148078134845,0.0
2019-04-16,-0.0,-0.35042331786847003,-0.0,1.0,-0.8725066184372624,-0.3982333359544966,0.0
2019-04-17,-0.0,-0.3494880546075085,-0.0,1.0,-0.8646363875032818,-0.41121029141506954,0.0
2019-04-18,-0.0,-0.3617732175743225,-0.0,1.0,-0.8644830307813733,-0.4046303604314654,0.0
2019-04-22,-0.0,-0.3519272458097605,-0.0,1.0,-0.8754295986887326,-0.4163009570136943,0.0
2019-04-23,-0.0,-0.3546954314720812,-0.0,1.0,-0.8755552030456852,-0.41354695431472077,0.0
2019-04-24,-0.0,-0.35923408531908707,-0.0,1.0,-0.8733966306101398,-0.41210229827298933,0.0
2019-04-25,-0.0,-0.35422790709991786,-0.0,1.0,-0.8785519451285718,-0.4154550991763989,0.0
2019-04-26,-0.0,-0.3499893797790994,-0.0,1.0,-0.873247663551402,-0.4318181818181819,0.0
2019-04-29,-0.0,-0.3524770885907823,-0.0,1.0,-0.8749369106122991,-0.42898127241333506,0.0
2019-04-30,-0.0,-0.35270349300866605,-0.0,1.0,-0.8846828645861023,-0.42091551916635656,0.0
2019-05-01,-0.0,-0.3526238873389132,-0.0,1.0,-0.8751693901952968,-0.4293078251627474,0.0
2019-05-02,-0.0,-0.35704022988505746,-0.0,1.0,-0.8723925074499788,-0.43127394636015326,0.0
2019-05-03,-0.0,-0.3672692420329597,-0.0,1.0,-0.8665637230105695,-0.42850296850456593,0.0
2019-05-06,-0.0,-0.33747878659312686,-0.0,1.0,-0.8641281289775138,-0.4500689435723377,0.0
2019-05-07,-0.0,-0.3345454545454546,-0.0,1.0,-0.867657597876576,-0.45207697412076975,0.0
2019-05-08,-0.0,-0.3176366059529098,-0.0,1.0,-0.8281548070138762,-0.46742624193169047,0.0
2019-05-09,-0.0,-0.3167291276285655,-0.0,1.0,-0.8119664792837809,-0.47381844680408075,0.0
2019-05-10,-0.0,-0.31530875120351815,-0.0,1.0,-0.8138645293918654,-0.47302818184183815,0.0
2019-05-13,-0.0,-0.31355690053770424,-0.0,1.0,-0.8069459957918799,-0.47707613580278985,0.0
2019-05-14,-0.0,-0.29943575606111356,-0.0,1.0,-0.8050653131682685,-0.47192950815448437,0.0
2019-05-15,-0.0,-0.3091976516634051,-0.0,1.0,-0.8119270779688949,-0.45383149654959315,0.0
2019-05-16,-0.0,-0.3105604446503011,-0.0,1.0,-0.8056713499047913,-0.45697596623951414,0.0
2019-05-17,-0.0,-0.31161953727506425,-0.0,1.0,-0.8015167095115682,-0.4575321336760925,0.0
2019-05-20,-0.0,-0.2987861331138772,-0.0,1.0,-0.810359016562082,-0.4626067277029112,0.0
2019-05-21,-0.0,-0.2952890128622346,-0.0,1.0,-0.8214783821478382,-0.466036468825869,0.0
2019-05-22,-0.0,-0.2953606116966315,-0.0,1.0,-0.8215798718743542,-0.4662378590617896,0.0
2019-05-23,-0.0,-0.2941525751903963,-0.0,1.0,-0.8302568736285013,-0.45726087517748804,0.0
2019-05-24,-0.0,-0.2755840609947711,-0.0,1.0,-0.8365144373180846,-0.4636684439636298,0.0
2019-05-28,-0.0,-0.27094281298299844,-0.0,1.0,-0.838974755280783,-0.46607418856259664,0.0
2019-05-29,-0.0,-0.26982902686720656,-0.0,1.0,-0.8395680678750482,-0.4616017482966962,0.0
2019-05-30,-0.0,-0.26794049756347776,-0.0,1.0,-0.8353936906899204,-0.46142600666837646,0.0
2019-05-31,-0.0,-0.2653887550612475,-0.0,1.0,-0.8286095023320178,-0.468633078776075,0.0
2019-06-03,-0.0,-0.2683612211010346,-0.0,1.0,-0.8337974198492784,-0.4524460339762421,0.0
2019-06-04,-0.0,-0.27565922402107473,-0.0,1.0,-0.8086396071510781,-0.4733113378858794,0.0
2019-06-05,-0.0,-0.27384248088791807,-0.0,1.0,-0.8178193178066188,-0.4481497472887511,0.0
2019-06-06,-0.0,-0.2669314541960282,-0.0,1.0,-0.8686995515695067,-0.4268289557975657,0.0
2019-06-07,-0.0,-0.24266002697375247,-0.0,1.0,-0.9034391534391534,-0.4475568004979769,0.0
2019-06-10,-0.0,-0.24274187271359263,-0.0,1.0,-0.9045481669823314,-0.44721479905560024,0.0
2019-06-11,-0.0,-0.2440350740249265,-0.0,1.0,-0.9180131657690006,-0.4398563734290844,0.0
2019-06-12,-0.0,-0.2400727650727651,-0.0,1.0,-0.9178274428274429,-0.4408523908523909,0.0
2019-06-13,-0.0,-0.2549942773904901,-0.0,1.0,-0.9166319841847882,-0.42958589116637186,0.0
2019-06-14,-0.0,-0.25506493506493505,-0.0,1.0,-0.9087792207792208,-0.4335844155844156,0.0
2019-06-17,-0.0,-0.258438352604911,-0.0,1.0,-0.9013381837079382,-0.43863843055735996,0.0
2019-06-18,-0.0,-0.25014968890740114,-0.0,1.0,-0.9049280191601801,-0.4481816051857444,0.0
2019-06-19,-0.0,-0.24737896407294674,-0.0,1.0,-0.9194828169307213,-0.4346366971045032,0.0
2019-06-20,-0.0,-0.24942720266611124,-0.0,1.0,-0.9183763799208499,-0.43582066236200795,0.0
2019-06-21,-0.0,-0.2500130296554959,-0.0,1.0,-0.9199718559441288,-0.4359722728931047,0.0
2019-06-24,-0.0,-0.25013063015989134,-0.0,1.0,-0.9165273278294493,-0.4459191138049953,0.0
2019-06-25,-0.0,-0.24830935533564846,-0.0,1.0,-0.9178046424188621,-0.44492023290425337,0.0
2019-06-26,-0.0,-0.24706158909261872,-0.0,1.0,-0.9084260565219663,-0.4564331609465601,0.0
2019-06-27,-0.0,-0.2511930358172951,-0.008049714195815197,1.0,-0.9304368346531019,-0.4323771566416697,0.0
2019-06-28,-0.0,-0.23813514929282348,-0.013776846516500787,1.0,-0.9356731272917759,-0.4315610267155579,0.0
2019-07-01,-0.0,-0.2350539210553869,-0.015417233797508116,1.0,-0.9386451680452308,-0.4283844623599623,0.0
2019-07-02,-0.0,-0.23565648655703472,-0.011746280344557556,1.0,-0.9337770817019055,-0.4291046724092926,0.0
2019-07-03,-0.0,-0.2325344611528822,-0.014306599832915622,1.0,-0.935907477025898,-0.42797096908939014,0.0
2019-07-05,-0.0,-0.22208290886294177,-0.020479063814225634,1.0,-0.9385105660475929,-0.4310268265287464,0.0
2019-07-08,-0.0,-0.21787534300274403,-0.024565529857572196,1.0,-0.940859793545015,-0.4300535737619235,0.0
2019-07-09,-0.0,-0.21586282492953338,-0.023932560810105436,1.0,-0.9388767094686293,-0.4311775759473849,0.0
2019-07-10,-0.0,-0.2388416647170449,-0.0297642257402064,1.0,-0.9078998674257195,-0.4229899399516494,0.0
2019-07-11,-0.0,-0.24473889321901793,-0.024084177708495712,1.0,-0.903221616004157,-0.42603273577552603,0.0
2019-07-12,-0.0,-0.21751295336787566,-0.03183937823834197,1.0,-0.9233937823834197,-0.4179274611398963,0.0
2019-07-15,-0.0,-0.21983004300740971,-0.034742732784082075,1.0,-0.9192963365977511,-0.41693870148712364,0.0
2019-07-16,-0.0,-0.21378756060252524,-0.03549298695911436,1.0,-0.9203805968214461,-0.42298618132794064,0.0
2019-07-17,-0.0,-0.21576774260562465,-0.03526448362720403,1.0,-0.924433249370277,-0.42130411072736246,0.0
2019-07-18,-0.0,-0.2142596739753138,-0.03169105775740847,1.0,-0.9309931774386752,-0.42708713087860006,0.0
2019-07-19,-0.0,-0.21594874733059014,-0.03518412417313402,1.0,-0.9274701807385801,-0.4256992551695401,0.0
2019-07-22,-0.0,-0.21857354739663296,-0.03458145767739585,1.0,-0.9244099815253312,-0.4245270744971507,0.0
2019-07-23,-0.0,-0.22105098774107912,-0.03295073006949324,1.0,-0.9235574295307254,-0.42518414408786864,0.0
2019-07-24,-0.0,-0.2105349344978166,-0.0,1.0,-1.015038209606987,-0.5036844978165939,0.0
2019-07-25,-0.0,-0.21695276623660617,-0.0,1.0,-1.0072436037612071,-0.509239011589766,0.0
2019-07-26,-0.0,-0.19750582431136082,-0.0,1.0,-1.027298889954776,-0.5160202823077977,0.0
2019-07-29,-0.0,-0.1895516248457425,-0.0,1.0,-1.0267928150281092,-0.5260112436583025,0.0
2019-07-30,-0.0,-0.1908085618875568,-0.0,1.0,-1.0224448458969726,-0.5239229211145782,0.0
2019-07-31,-0.0,-0.21119084136722174,-0.0,1.0,-1.0125438212094653,-0.5150635407537248,0.0
2019-08-01,-0.0,-0.22655694679862212,-0.0,1.0,-1.003089288643447,-0.5042375198206572,0.0
2019-08-02,-0.0,-0.2173224043715847,-0.013087431693989071,1.0,-1.0034153005464481,-0.4984153005464481,0.0
2019-08-05,-0.0,-0.21537789427697684,-0.007863695937090433,1.0,-1.0074268239405855,-0.4997815640017475,0.0
2019-08-06,-0.0,-0.21816264164210186,-0.014360278010655272,1.0,-0.9712253563025665,-0.5006355301944452,0.0
2019-08-07,-0.0,-0.22768857104304413,-0.005208473890163271,1.0,-0.9628929968965052,-0.5029010929699096,0.0
2019-08-08,-0.0,-0.23314363143631436,-0.01826558265582656,1.0,-0.9646883468834688,-0.49392953929539296,0.0
2019-08-09,-0.0,-0.22714995678478822,-0.014288029386343994,1.0,-0.9588375108038029,-0.5006752376836646,0.0
2019-08-12,-0.0,-0.22429125794976823,-0.012773525924328986,1.0,-0.9644551040206962,-0.4932898566346879,0.0
2019-08-13,-0.0,-0.2258948726217349,-0.008088788562829194,1.0,-0.9672686230248306,-0.486052886165753,0.0
2019-08-14,-0.0,-0.22768240343347637,-0.007188841201716738,1.0,-0.9623927038626608,-0.4851394849785407,0.0
2019-08-15,-0.0,-0.24519803947542718,-0.01793615048350775,1.0,-0.9380845145052324,-0.4481123327593059,0.0
2019-08-16,-0.0,-0.2393760942225052,-0.022706774895219908,1.0,-0.9448511857392966,-0.4457265637434347,0.0
2019-08-19,-0.0,-0.23487535065897422,-0.02437410681204679,1.0,-0.9465410469486053,-0.4406923199068438,0.0
2019-08-20,-0.0,-0.24375495114866652,-0.02355426458938474,1.0,-0.94650118827568,-0.4268022181146026,0.0
2019-08-21,-0.0,-0.24394491055880954,-0.03730673843068967,1.0,-0.9378396918368423,-0.41929185794944857,0.0
2019-08-22,-0.0,-0.24607150390213034,-0.03277262180974478,1.0,-0.9371176966884623,-0.4206127399282852,0.0
2019-08-23,-0.0,-0.2473421795446751,-0.03389875220935447,1.0,-0.9386393014482813,-0.41812857783522833,0.0
2019-08-26,-0.0,-0.2396588262996782,-0.03367258836765129,1.0,-0.9335443865937574,-0.40951309489547627,0.0
2019-08-27,-0.0,-0.2370910421239678,-0.03015574370231002,1.0,-0.9309344622138601,-0.414968119577715,0.0
2019-08-28,-0.0,-0.22359550561797753,-0.0405539587143977,1.0,-0.9394042330807422,-0.4094852364776587,0.0
2019-08-29,-0.0,-0.21983479715600165,-0.04101317440401505,1.0,-0.9410027185278126,-0.4121445002091175,0.0
2019-08-30,-0.0,-0.21444589308996087,-0.045110821382007824,1.0,-0.9426075619295957,-0.4053715775749674,0.0
2019-09-03,-0.0,-0.2202461666840513,-0.05494419526442057,1.0,-0.9311828517784501,-0.4013247105455304,0.0
2019-09-04,-0.0,-0.20828226458393095,-0.05609304508827288,1.0,-0.9354317156492034,-0.40795890160899156,0.0
2019-09-05,-0.0,-0.2124700489634337,-0.055917283050317734,1.0,-0.9360350036462131,-0.40001562662777373,0.0
2019-09-06,-0.0,-0.20592365300603285,-0.06675161223216143,1.0,-0.9494487206157687,-0.37822446432286244,0.0
