Date,IWF,IWM,MTUM,SPKE,SPY,VLUE,VXX
2018-12-04,-0.7926356589147288,-2.3985200845665964,-0.0,1.0,-2.4619450317124736,-2.1560077519379846,0.0
2018-12-06,-0.7255016722408026,-2.1891304347826086,-0.0,1.0,-2.4103678929765886,-2.0362040133779264,0.0
2018-12-07,-0.7257754368363849,-2.1890310174734555,-0.0,1.0,-2.4106680043474626,-2.034946910793412,0.0
2018-12-10,-0.6489326765188834,-2.182758620689655,-0.0,1.0,-2.395320197044335,-1.983087027914614,0.0
2018-12-11,-0.6461020290807524,-2.185574632383143,-0.0,1.0,-2.3948081820422247,-1.9884991374353076,0.0
2018-12-12,-0.6464306251540294,-2.1854924833648237,-0.0,1.0,-2.3943152879323093,-1.988663435471946,0.0
2018-12-13,-0.644074741845599,-2.1734141943943612,-0.0,1.0,-2.39649237829864,-1.9813964923782987,0.0
2018-12-14,-0.6506793255852021,-2.1524799476182683,-0.0,1.0,-2.4024390243902443,-1.979047307251596,0.0
2018-12-17,-0.6074888074888075,-2.1492877492877493,-0.0,1.0,-2.3746845746845744,-2.0085470085470085,0.0
2018-12-18,-0.570023194433336,-2.1001359673678315,-0.0,1.0,-2.3411181316484044,-1.9868031672398623,0.0
2018-12-19,-0.5628318584070796,-2.117538213998391,-0.0,1.0,-2.361142397425583,-2.003459372485921,0.0
2018-12-20,-0.5538755371637752,-2.0736909119847207,-0.0,1.0,-2.3526977558491167,-1.9776380709851984,0.0
2018-12-21,-0.5357255272269437,-2.0601196096946803,-0.0,1.0,-2.342067988668555,-1.9311457349700976,0.0
2018-12-24,-0.4844175021372503,-2.003186445946996,-0.0,1.0,-2.324706613818295,-1.9595088210149996,0.0
2018-12-26,-0.47202020975273673,-2.008726938681773,-0.0,1.0,-2.26142539998469,-1.9130368215570697,0.0
2018-12-27,-0.3204950855478704,-1.9202038587550052,-0.0,1.0,-2.1157626501638154,-1.9242082271568985,0.0
2018-12-28,-0.31334060341693926,-1.9251908396946564,-0.0,1.0,-2.112831697564522,-1.9187931661214104,0.0
2018-12-31,-0.31633692173407046,-1.9228251382019201,-0.0,1.0,-2.1141256910096016,-1.9205702647657843,0.0
2019-01-02,-0.3082335872324991,-1.91860718171926,-0.0,1.0,-2.108523757707653,-1.9188973521944142,0.0
2019-01-03,-0.31837947528627336,-1.9133932453978841,-0.0,1.0,-2.11429192636614,-1.9013625163067114,0.0
2019-01-04,-0.23561802637298943,-1.9581220113027098,-0.0,1.0,-2.109042167801768,-1.9425445587596002,0.0
2019-01-07,-0.17452043369474562,-1.8583541840422573,-0.0,1.0,-2.0559494022796776,-1.8614122880177926,0.0
2019-01-08,-0.17891528710951027,-1.826348964466302,-0.0,1.0,-2.068158204613147,-1.853224354090185,0.0
2019-01-09,-0.17490336830480396,-1.8128106018774155,-0.0,1.0,-2.0626035339591384,-1.8518774157923796,0.0
2019-01-10,-0.1784800497890879,-1.8094875873037828,-0.0,1.0,-2.073577207661988,-1.853606251296591,0.0
2019-01-11,-0.18093819806403574,-1.7130576050903676,-0.0,1.0,-2.0328301631354497,-1.8422121437758072,0.0
2019-01-14,-0.19259757738896366,-1.702220726783311,-0.0,1.0,-2.0148048452220726,-1.8198519515477791,0.0
2019-01-15,-0.19209705372616984,-1.7373310225303293,-0.0,1.0,-2.0890814558058928,-1.913899480069324,0.0
2019-01-16,-0.1590007654303806,-1.755062278199151,-0.0,1.0,-2.0858673717904113,-1.9585275902859924,0.0
2019-01-17,-0.16414686825053998,-1.7505747927262594,-0.0,1.0,-2.090782414826169,-1.9616804849160454,0.0
2019-01-18,-0.19133701970792572,-1.7624415142492558,-0.0,1.0,-2.1159790160215515,-2.0194243584290374,0.0
2019-01-22,-0.0,-1.7595721925133687,-0.0,1.0,-2.3318360071301245,-2.038716577540107,0.0
2019-01-23,-0.0,-1.6916475972540046,-0.0,1.0,-2.363629862700229,-2.0958237986270025,0.0
2019-01-24,-0.0,-1.6876116949031383,-0.0,1.0,-2.367717492315391,-2.0931446136249914,0.0
2019-01-25,-0.0,-1.6347407407407406,-0.0,1.0,-2.557259259259259,-2.2154074074074073,0.0
2019-01-28,-0.0,-1.6132818303372458,-0.0,1.0,-2.59329965829743,-2.2217352547912648,0.0
2019-01-29,-0.0,-1.6177817826837875,-0.0,1.0,-2.620710370203499,-2.270706615604115,0.0
2019-01-30,-0.0,-1.6049281619891311,-0.0,1.0,-2.5962927119779646,-2.243132583935085,0.0
2019-01-31,-0.0,-1.6158030135979418,-0.0,1.0,-2.496876148474825,-2.2375597206909226,0.0
2019-02-01,-0.0,-1.61767524139456,-0.0,1.0,-2.510429719171519,-2.2427213090587452,0.0
2019-02-04,-0.0,-1.6202503681885125,-0.0,1.0,-2.5067746686303387,-2.2366715758468336,0.0
2019-02-05,-0.0,-1.6029066353493833,-0.0,1.0,-2.497357604227833,-2.2397240164415737,0.0
2019-02-06,-0.0,-1.604889474454692,-0.0,1.0,-2.485287659200703,-2.229395403308447,0.0
2019-02-07,-0.0,-1.6015590849482735,-0.0,1.0,-2.4657584146874543,-2.218126183884599,0.0
2019-02-08,-0.0,-1.6103592069646646,-0.0,1.0,-2.4866486209671517,-2.21874314141488,0.0
2019-02-11,-0.0,-1.568006407455949,-0.0,1.0,-2.476554536187564,-2.2366389981068884,0.0
2019-02-12,-0.0,-1.5893772893772893,-0.0,1.0,-2.4910622710622707,-2.2455677655677655,0.0
2019-02-13,-0.0,-1.6108557671262858,-0.0,1.0,-2.4672794922302472,-2.21740716422266,0.0
2019-02-14,-0.0,-1.582350787257415,-0.0,1.0,-2.498279018674478,-2.242694983522519,0.0
2019-02-15,-0.0,-1.6258538376790306,-0.0,1.0,-2.486375321336761,-2.2326110907087773,0.0
2019-02-19,-0.0,-1.607284185842005,-0.0,1.0,-2.4929649714201965,-2.2279056133665542,0.0
2019-02-20,-0.0,-1.6254280510018215,-0.0,1.0,-2.4554462659380687,-2.205100182149362,0.0
2019-02-21,-0.0,-1.63410198588783,-0.0,1.0,-2.4485342256492326,-2.1917509274750855,0.0
2019-02-22,-0.0,-1.6173654432032496,-0.0,1.0,-2.4569128100972,-2.179457420571594,0.0
2019-02-25,-0.0,-0.9667041619797525,-0.0,1.0,-2.08785151856018,-1.5697412823397074,0.0
2019-02-26,-0.0,-0.9454808709695383,-0.0,1.0,-2.0765718104360418,-1.5468062593974494,0.0
2019-02-27,-0.0,-0.9517978403651343,-0.0,1.0,-2.0880552154068797,-1.5262161861293555,0.0
2019-02-28,-0.0,-0.9506042798536423,-0.0,1.0,-2.0762279631888236,-1.5170196252356136,0.0
2019-03-01,-0.0,-0.9613950427725378,-0.0,1.0,-2.046665935512174,-1.4755428822110113,0.0
2019-03-04,-0.0,-0.9602645445746855,-0.0,1.0,-1.9563393913324012,-1.4603183137971825,0.0
2019-03-05,-0.0,-0.9388775400494571,-0.0,1.0,-1.9720460165573594,-1.4648962477152996,0.0
2019-03-06,-0.0,-0.9446909838727134,-0.0,1.0,-1.9717501894144387,-1.4953458166468232,0.0
2019-03-07,-0.0,-0.8970834007224109,-0.0,1.0,-2.012130033964095,-1.4819127715779827,0.0
2019-03-08,-0.0,-0.873095055366736,-0.0,1.0,-2.1059642583050104,-1.5027957460804735,0.0
2019-03-11,-0.0,-0.8753135276740428,-0.0,1.0,-2.1158240900730174,-1.582687698567527,0.0
2019-03-12,-0.0,-0.8116816577479221,-0.0,1.0,-2.177445064328817,-1.7036889445519752,0.0
2019-03-13,-0.0,-0.8554521429392165,-0.0,1.0,-2.1863150637711133,-1.7033781454670802,0.0
2019-03-14,-0.0,-0.8603608780599931,-0.0,1.0,-2.186990001149293,-1.6991150442477876,0.0
2019-03-15,-0.0,-0.8376627133352618,-0.0,1.0,-2.2121492623662133,-1.7354932021984382,0.0
2019-03-18,-0.0,-0.9067730046522868,-0.0,1.0,-2.3224578575312673,-1.8127001389644133,0.0
2019-03-19,-0.0,-0.910806383107821,-0.0,1.0,-2.316546326072447,-1.8403009526120988,0.0
2019-03-20,-0.0,-0.9211804712169056,-0.0,1.0,-2.3009472917172697,-1.8503157639057566,0.0
2019-03-21,-0.0,-0.9188877420921621,-0.0,1.0,-2.3493412664683384,-1.8030477809483336,0.0
2019-03-22,-0.0,-0.8997204327215268,-0.0,1.0,-2.4121186337668656,-1.7656496900449739,0.0
2019-03-25,-0.0,-0.6945531146554319,-0.0,1.0,-2.531447487210352,-1.7926572374360519,0.0
2019-03-26,-0.0,-0.7290233007364482,-0.0,1.0,-2.503078594712061,-1.8044186888808404,0.0
2019-03-27,-0.0,-0.6869257101675575,-0.0,1.0,-2.5175064560687046,-1.801213140351931,0.0
2019-03-28,-0.0,-0.6682769726247987,-0.0,1.0,-2.477843382835331,-1.8180354267310788,0.0
2019-03-29,-0.0,-0.6595668516198316,-0.0,1.0,-2.480699242288646,-1.8259650378855676,0.0
2019-04-01,-0.0,-0.6745116779164925,-0.0,1.0,-2.481990323158712,-1.8169165521772892,0.0
2019-04-02,-0.0,-0.695935924058143,-0.0,1.0,-2.497478493028775,-1.73954316226639,0.0
2019-04-03,-0.0,-0.6993413173652695,-0.0,1.0,-2.551377245508982,-1.7373652694610777,0.0
2019-04-04,-0.0,-0.6920547617624201,-0.0,1.0,-2.536258743349076,-1.750044837687571,0.0
2019-04-05,-0.0,-0.682725851076627,-0.0,1.0,-2.546794177793817,-1.7851557801034525,0.0
2019-04-08,-0.0,-0.6650137411877166,-0.0,1.0,-2.5295136814434223,-1.779961763651571,0.0
2019-04-09,-0.0,-0.6445685462078905,-0.0,1.0,-2.5947276766948897,-1.7656278148081426,0.0
2019-04-10,-0.0,-0.6284139913751797,-0.0,1.0,-2.6039770004791567,-1.7570076665069478,0.0
2019-04-11,-0.0,-0.5989548921857168,-0.0,1.0,-2.651750855907262,-1.755721064328188,0.0
2019-04-12,-0.0,-0.6027651424467321,-0.0,1.0,-2.6352046923629397,-1.747186976298779,0.0
2019-04-15,-0.0,-0.6020243157453434,-0.0,1.0,-2.6373600047912795,-1.749715517757681,0.0
2019-04-16,-0.0,-0.6084922634041021,-0.0,1.0,-2.636200071968334,-1.7526688257166847,0.0
2019-04-17,-0.0,-0.5920870663219289,-0.0,1.0,-2.6516144549335574,-1.7691660152726834,0.0
2019-04-18,-0.0,-0.6069364161849711,-0.0,1.0,-2.6466160886319843,-1.767581888246628,0.0
2019-04-22,-0.0,-0.6051220247062369,-0.0,1.0,-2.6454956312142217,-1.7752937631816812,0.0
2019-04-23,-0.0,-0.620706250375985,-0.0,1.0,-2.6435059856824883,-1.7515490585333573,0.0
2019-04-24,-0.0,-0.5952852258412813,-0.0,1.0,-2.6312758682742485,-1.7718793113790414,0.0
2019-04-25,-0.0,-0.5955900024032684,-0.0,1.0,-2.651526075462629,-1.7611151165585195,0.0
2019-04-26,-0.0,-0.510172853499575,-0.0,1.0,-2.492094077642392,-1.6650609237744405,0.0
2019-04-29,-0.0,-0.521192387582103,-0.0,1.0,-2.4648851962050187,-1.6278560601807668,0.0
2019-04-30,-0.0,-0.4937012263099219,-0.0,1.0,-2.447045707915273,-1.6333333333333333,0.0
2019-05-01,-0.0,-0.5106937056737588,-0.0,1.0,-2.405751329787234,-1.6242796985815604,0.0
2019-05-02,-0.0,-0.516780007740366,-0.0,1.0,-2.3728091999778846,-1.639243655664289,0.0
2019-05-03,-0.0,-0.5400906879009069,-0.0,1.0,-2.3573324485733247,-1.6323269188232692,0.0
2019-05-06,-0.0,-0.4693708609271523,-0.0,1.0,-2.3788079470198675,-1.6706401766004415,0.0
2019-05-07,-0.0,-0.4528250137136588,-0.0,1.0,-2.3628634119583105,-1.6697750959956117,0.0
2019-05-08,-0.0,-0.4521250206714073,-0.0,1.0,-2.3422082575381733,-1.718042004299653,0.0
2019-05-09,-0.0,-0.4458940905602456,-0.0,1.0,-2.3255673719986842,-1.7103935971932902,0.0
2019-05-10,-0.0,-0.4460652591170825,-0.0,1.0,-2.334960241294214,-1.7029339182890044,0.0
2019-05-13,-0.0,-0.4369349744036597,-0.0,1.0,-2.3127110336564645,-1.6963838361834223,0.0
2019-05-14,-0.0,-0.35817217549686614,-0.0,1.0,-2.3241013553329406,-1.6747736647559865,0.0
2019-05-15,-0.0,-0.3707413756160274,-0.0,1.0,-2.342457681594172,-1.6435611742018426,0.0
2019-05-16,-0.0,-0.3747655035643458,-0.0,1.0,-2.3427667899447924,-1.642439834914509,0.0
2019-05-17,-0.0,-0.3543273350471294,-0.0,1.0,-2.3175878320479866,-1.6836975149957154,0.0
2019-05-20,-0.0,-0.31350151580770896,-0.0,1.0,-2.3768947596362064,-1.7232026851450843,0.0
2019-05-21,-0.0,-0.3337979841303882,-0.0,1.0,-2.325327042676389,-1.7022303238258634,0.0
2019-05-22,-0.0,-0.3221764044342098,-0.0,1.0,-2.3348149734911368,-1.6983344936539388,0.0
2019-05-23,-0.0,-0.32631578947368417,-0.0,1.0,-2.3482767833288802,-1.6687683676195564,0.0
2019-05-24,-0.0,-0.26612170753860126,-0.0,1.0,-2.3820056633007427,-1.6946091788213924,0.0
2019-05-28,-0.0,-0.24844820205479454,-0.0,1.0,-2.3979559075342465,-1.7046767979452058,0.0
2019-05-29,-0.0,-0.24664367206155477,-0.0,1.0,-2.383974529052799,-1.6758291323958607,0.0
2019-05-30,-0.0,-0.24500185607466723,-0.0,1.0,-2.3821922893355256,-1.6758763323964578,0.0
2019-05-31,-0.0,-0.24640678865022542,-0.0,1.0,-2.382922301776717,-1.6743038981702467,0.0
2019-06-03,-0.0,-0.2562621435698157,-0.0,1.0,-2.3824502441842146,-1.61250853331933,0.0
2019-06-04,-0.0,-0.25379484216608017,-0.0,1.0,-2.383528546667367,-1.6150533116235095,0.0
2019-06-05,-0.0,-0.23123868632014483,-0.0,1.0,-2.4363589345746055,-1.5043703129040602,0.0
2019-06-06,-0.0,-0.2517125933556528,-0.0,1.0,-2.410970898789596,-1.4879732165851145,0.0
2019-06-07,-0.0,-0.27595797280593326,-0.0,1.0,-2.390966213432221,-1.4834672435105067,0.0
2019-06-10,-0.0,-0.2796179325219535,-0.0,1.0,-2.3723103784727573,-1.4833872541467674,0.0
2019-06-11,-0.0,-0.28697560477697254,-0.0,1.0,-2.351689292640604,-1.4648872103705215,0.0
2019-06-12,-0.0,-0.3062726854455293,-0.0,1.0,-2.355298808854353,-1.4506415827411687,0.0
2019-06-13,-0.0,-0.36476933549772217,-0.0,1.0,-2.434099596795308,-1.4375032727653558,0.0
2019-06-14,-0.0,-0.35791451385627054,-0.0,1.0,-2.4510724909973383,-1.4099472887636344,0.0
2019-06-17,-0.0,-0.34318907321157566,-0.0,1.0,-2.4825998220733685,-1.4072949918886388,0.0
2019-06-18,-0.0,-0.3290201398309507,-0.0,1.0,-2.4796514661379527,-1.4089011791714494,0.0
2019-06-19,-0.0,-0.2750732534827533,-0.0,1.0,-2.4774070837402973,-1.3881149437104816,0.0
2019-06-20,-0.0,-0.29236508585445625,-0.0,1.0,-2.4420993458708096,-1.3759198691741619,0.0
2019-06-21,-0.0,-0.30566401298108614,-0.0,1.0,-2.404441965417575,-1.36063079965519,0.0
2019-06-24,-0.0,-0.27438224911749876,-0.0,1.0,-2.366061522945033,-1.4024205748865355,0.0
2019-06-25,-0.0,-0.27616881475865557,-0.0,1.0,-2.3688147586555472,-1.4092999747283297,0.0
2019-06-26,-0.0,-0.2680480267490754,-0.0,1.0,-2.355083844166371,-1.4430315618825673,0.0
2019-06-27,-0.0,-0.23602018889610712,-0.0,1.0,-2.3235720353805407,-1.4377092599070511,0.0
2019-06-28,-0.0,-0.23222559912311294,-0.0,1.0,-2.316775447162573,-1.433311743311245,0.0
2019-07-01,-0.0,-0.23000148964695366,-0.0,1.0,-2.320373404836387,-1.415114951089925,0.0
2019-07-02,-0.0,-0.23949101351685895,-0.0,1.0,-2.303262860820914,-1.4085260187156508,0.0
2019-07-03,-0.0,-0.23094813935075217,-0.0,1.0,-2.3103721298495645,-1.4072149643705463,0.0
2019-07-05,-0.0,-0.18614377798553364,-0.0,1.0,-2.315553806032574,-1.4188358018009153,0.0
2019-07-08,-0.0,-0.18901628856847597,-0.0,1.0,-2.313025933763102,-1.4189754441218443,0.0
2019-07-09,-0.0,-0.17887337790011795,-0.0,1.0,-2.3126720408965786,-1.4239087691702712,0.0
2019-07-10,-0.0,-0.1840825350036846,-0.0,1.0,-2.306460329157455,-1.4223041021861949,0.0
2019-07-11,-0.0,-0.18366441563562874,-0.0,1.0,-2.321486666338049,-1.424064671957411,0.0
2019-07-12,-0.0,-0.18643733675028337,-0.0,1.0,-2.3193041249815187,-1.4225518702873194,0.0
2019-07-15,-0.0,-0.18873405879166874,-0.0,1.0,-2.3337928996996404,-1.4013983948003348,0.0
2019-07-16,-0.0,-0.21334775979934098,-0.009639502286922735,1.0,-2.3366448630305414,-1.3584812865784686,0.0
2019-07-17,-0.0,-0.27100155829437594,-0.0,1.0,-2.201775511167776,-1.2493271001558295,0.0
2019-07-18,-0.0,-0.26977706706800864,-0.0,1.0,-2.2013921550183424,-1.2320571912331861,0.0
2019-07-19,-0.0,-0.27201280060238126,-0.0,1.0,-2.2016565485434607,-1.232434467504353,0.0
2019-07-22,-0.0,-0.22206664799775971,-0.0,1.0,-2.180995052739662,-1.2642117054046484,0.0
2019-07-23,-0.0,-0.21367954985702425,-0.0,1.0,-2.1430679826584265,-1.2553731205608338,0.0
2019-07-24,-0.0,-0.21876584174385916,-0.0,1.0,-2.15346329323932,-1.2362781695008986,0.0
2019-07-25,-0.0,-0.1994661266568483,-0.0,1.0,-2.179906111929308,-1.2229841678939617,0.0
2019-07-26,-0.0,-0.19259225219429255,-0.0,1.0,-2.182896006617343,-1.2198887918753734,0.0
2019-07-29,-0.0,-0.1893748568811541,-0.0,1.0,-2.166201053354706,-1.2241813602015112,0.0
2019-07-30,-0.0,-0.192753424030049,-0.0,1.0,-2.159589574458339,-1.228253401126838,0.0
2019-07-31,-0.0,-0.21698070167434647,-0.0,1.0,-2.1309366303207264,-1.2142889730370912,0.0
2019-08-01,-0.0,-0.23739075018208305,-0.0,1.0,-2.1178987618353973,-1.1967862345229425,0.0
2019-08-02,-0.0,-0.22154490037303248,-0.0035028659812573926,1.0,-2.1241015376216907,-1.2000272950595945,0.0
2019-08-05,-0.0,-0.2122372680435873,-0.0,1.0,-2.1447590388911686,-1.2023435006611043,0.0
2019-08-06,-0.0,-0.22045223239966372,-0.0,1.0,-2.0366387893269615,-1.1678392849241117,0.0
2019-08-07,-0.0,-0.22898576277163135,-0.0,1.0,-2.012297791686869,-1.1665270859963857,0.0
2019-08-08,-0.0,-0.22670314154606425,-0.0,1.0,-2.013589834098129,-1.1719908224497,0.0
2019-08-09,-0.0,-0.19764231561418116,-0.0,1.0,-1.9822954555414347,-1.202375213637758,0.0
2019-08-12,-0.0,-0.19178440607012034,-0.0,1.0,-1.9774114774114773,-1.1915227629513343,0.0
2019-08-13,-0.0,-0.16572225612413913,-0.0,1.0,-1.9898003661407027,-1.203295266323773,0.0
2019-08-14,-0.0,-0.18840516489268888,-0.0,1.0,-1.9753533414761821,-1.1985255627290177,0.0
2019-08-15,-0.0,-0.23841990880811353,-0.0,1.0,-1.9472024545105895,-1.0756807431712618,0.0
2019-08-16,-0.0,-0.2394222165409689,-0.0,1.0,-1.9466104222591503,-1.074907324555797,0.0
2019-08-19,-0.0,-0.21120799119613984,-0.0,1.0,-1.9593244730381782,-1.0621349360873613,0.0
2019-08-20,-0.0,-0.21775282795880466,-0.0,1.0,-1.9611261185210198,-1.0419972986662165,0.0
2019-08-21,-0.0,-0.23109172524773441,-0.0,1.0,-1.9744219530786822,-1.0292623020242229,0.0
2019-08-22,-0.0,-0.2348677517802645,-0.0,1.0,-1.9816887080366226,-1.0221261444557477,0.0
2019-08-23,-0.0,-0.24711335861778339,-0.0,1.0,-1.9689422671723555,-0.9980193847450485,0.0
2019-08-26,-0.0,-0.23718584656084657,-0.0,1.0,-1.9360532407407407,-0.9603587962962964,0.0
2019-08-27,-0.0,-0.23023870488147355,-0.0,1.0,-1.9261997191707276,-0.9734038159742298,0.0
2019-08-28,-0.0,-0.25444278359076566,-0.0,1.0,-1.912057797708022,-0.9856751370204284,0.0
2019-08-29,-0.0,-0.22439205647991411,-0.0,1.0,-1.9178811774906073,-0.9863754593121672,0.0
2019-08-30,-0.0,-0.20009834856370118,-0.0,1.0,-1.9324673195918536,-0.9653321312953326,0.0
2019-09-03,-0.0,-0.21193356571662905,-0.0,1.0,-1.936928439614517,-0.9520196842321098,0.0
2019-09-04,-0.0,-0.17771688003599329,-0.0,1.0,-1.9423289296085728,-0.9696920119432287,0.0
2019-09-05,-0.0,-0.20585611160678077,-0.007867629167004625,1.0,-1.923432557385027,-0.9183632086949469,0.0
2019-09-06,-0.0,-0.19767488798288457,-0.021434626407782664,1.0,-1.9383603116295967,-0.8791829814717635,0.0
2019-09-09,-0.0,-0.20986655883542257,-0.02523251112009705,1.0,-1.9425798625151638,-0.8659522846744845,0.0
2019-09-10,-0.0,-0.21262391260368196,-0.01751972486344325,1.0,-1.9417357879830062,-0.874286870321667,0.0
2019-09-11,-0.0,-0.17556783302639656,-0.11401677921014937,1.0,-1.9877634540617963,-0.8151422140372416,0.0
2019-09-12,-0.0,-0.2505728927961335,-0.09495437690096246,1.0,-2.004958126744719,-0.8160493312778635,0.0
2019-09-13,-0.0,-0.2530256239045155,-0.07870795426091311,1.0,-2.0063851097571153,-0.8351556631332944,0.0
2019-09-16,-0.0,-0.25795126844150956,-0.06987921594851004,1.0,-2.0129978685167385,-0.8385923851715634,0.0
