Date,BSAC,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-12-14,1.0,-0.09839752600506044,-0.42208704986326573,-0.0,-0.576379482198993,-0.4588902803690546,0.0
2018-12-17,1.0,-0.08798654982677807,-0.4215916038312615,-0.0,-0.5689066639494599,-0.46889647442429183,0.0
2018-12-18,1.0,-0.08200877126270692,-0.41574771212005984,-0.0,-0.5675716784546354,-0.46971886328491397,0.0
2018-12-19,1.0,-0.08112973151129478,-0.41606875744745586,-0.0,-0.5680855918667443,-0.46999467586136956,0.0
2018-12-20,1.0,-0.08110431309096425,-0.4112605551903727,-0.0,-0.5683622389644537,-0.46746220356980334,0.0
2018-12-21,1.0,-0.0777055950042806,-0.4128770710580652,-0.0,-0.5734501687062497,-0.45394571183965354,0.0
2018-12-24,1.0,-0.06566162476209556,-0.4000801362315937,-0.0,-0.5719973955724732,-0.46651808073725337,0.0
2018-12-26,1.0,-0.06644625633886844,-0.405041264790693,-0.0,-0.556850949587352,-0.4574922939246296,0.0
2018-12-27,1.0,-0.03998452835662138,-0.38802398104723684,-0.0,-0.5209592418894744,-0.46847652661606143,0.0
2018-12-28,1.0,-0.03861022518604426,-0.38924325891562767,-0.0,-0.5207306465642214,-0.4675751425533971,0.0
2018-12-31,1.0,-0.0395070677781805,-0.3881116346502356,-0.0,-0.5208167210341912,-0.4678989972212154,0.0
2019-01-02,1.0,-0.03893625757831936,-0.3879133354266805,-0.0,-0.520470520035748,-0.4680804811477984,0.0
2019-01-03,1.0,-0.04222495835445788,-0.3866879119287318,-0.0,-0.5225127350860674,-0.462808720214384,0.0
2019-01-04,1.0,-0.023895379585556997,-0.39297562382806867,-0.0,-0.5178373960286552,-0.46922928986970525,0.0
2019-01-07,1.0,-0.017689856864330212,-0.3817823006324599,-0.0,-0.5164534690189737,-0.4617433068619526,0.0
2019-01-08,1.0,-0.020909155783914935,-0.3648516853398035,-0.0,-0.5322438687885059,-0.46073883774590263,0.0
2019-01-09,1.0,-0.02068375255575103,-0.36301174456754315,-0.0,-0.5320717036755266,-0.4616993961295231,0.0
2019-01-10,1.0,-0.021151698077334413,-0.3620267604629608,-0.0,-0.5323573448677426,-0.46105948618009845,0.0
2019-01-11,1.0,-0.02164708121223655,-0.3559874399352967,-0.0,-0.534349873923593,-0.4668395261430135,0.0
2019-01-14,1.0,-0.020637943346822188,-0.3557010235658177,-0.0,-0.5313734825041657,-0.4726731730540348,0.0
2019-01-15,1.0,-0.018158854228725305,-0.35264399590115103,-0.0,-0.5311584014488955,-0.48109048447441793,0.0
2019-01-16,1.0,-0.013119984760816248,-0.3520013334285782,-0.0,-0.5288949210657904,-0.4871062218729909,0.0
2019-01-17,1.0,-0.008957926335350455,-0.3577214466098061,-0.0,-0.5294229761280793,-0.4863248677752895,0.0
2019-01-18,1.0,-0.01432425334829422,-0.35674552963926753,-0.0,-0.5271802707283882,-0.4891016305775061,0.0
2019-01-22,1.0,-0.0,-0.307303650639277,-0.0,-0.5790023009227412,-0.4857793486253766,0.0
2019-01-23,1.0,-0.0,-0.3099769183663856,-0.0,-0.5770643930472467,-0.4682274247491639,0.0
2019-01-24,1.0,-0.0,-0.30708977232511503,-0.0,-0.5848767252565766,-0.4673587354016751,0.0
2019-01-25,1.0,-0.0,-0.26747079314675704,-0.0,-0.6410815422166403,-0.46117206568876046,0.0
2019-01-28,1.0,-0.0,-0.25426944971537,-0.0,-0.6603178368121443,-0.45732922201138526,0.0
2019-01-29,1.0,-0.0,-0.25502878669415024,-0.0,-0.656834174426043,-0.457412277584287,0.0
2019-01-30,1.0,-0.0,-0.2531405546337995,-0.0,-0.6552026546575018,-0.461910405309315,0.0
2019-01-31,1.0,-0.0,-0.25725118483412324,-0.0,-0.6276303317535545,-0.4848104265402844,0.0
2019-02-01,1.0,-0.0,-0.257289269530972,-0.0,-0.6318236815259425,-0.48331000450760364,0.0
2019-02-04,1.0,-0.0,-0.2588076202225333,-0.0,-0.6331996868401699,-0.4803919242722593,0.0
2019-02-05,1.0,-0.0,-0.2614177707202616,-0.0,-0.6240608631763562,-0.4845827506932429,0.0
2019-02-06,1.0,-0.0,-0.2542722381550568,-0.0,-0.6250148135858358,-0.4908629802564528,0.0
2019-02-07,1.0,-0.0,-0.2588073307378217,-0.0,-0.6357420947678283,-0.47937043015857944,0.0
2019-02-08,1.0,-0.0,-0.25475041023567746,-0.0,-0.6437965231039978,-0.47963090679921044,0.0
2019-02-11,1.0,-0.0,-0.23954535706626634,-0.0,-0.6424809969738128,-0.500822074487097,0.0
2019-02-12,1.0,-0.0,-0.2329515628728227,-0.0,-0.6494154139823433,-0.5036984013361967,0.0
2019-02-13,1.0,-0.0,-0.24044616413490016,-0.0,-0.6467708034775962,-0.501241998662463,0.0
2019-02-14,1.0,-0.0,-0.23398235181277574,-0.0,-0.6663389602915788,-0.4975302129292154,0.0
2019-02-15,1.0,-0.0,-0.24319523786664105,-0.0,-0.6627382266813884,-0.49431136287264177,0.0
2019-02-19,1.0,-0.0,-0.23888262257313592,-0.0,-0.6672346348604478,-0.4937483500923948,0.0
2019-02-20,1.0,-0.0,-0.24868613664178923,-0.0,-0.6628590626574836,-0.48820522665642774,0.0
2019-02-21,1.0,-0.0,-0.25533957283417325,-0.0,-0.6610751139908807,-0.4834173266138709,0.0
2019-02-22,1.0,-0.0,-0.2498980546427115,-0.0,-0.6696010938137159,-0.4792151406845931,0.0
2019-02-25,1.0,-0.0,-0.25489865678108903,-0.0,-0.6737518655818209,-0.4785518270665832,0.0
2019-02-26,1.0,-0.0,-0.25453057688142283,-0.0,-0.6761810786744001,-0.47596929075112515,0.0
2019-02-27,1.0,-0.0,-0.2503129815100154,-0.0,-0.6809273882896765,-0.4763097072419106,0.0
2019-02-28,1.0,-0.0,-0.2484044218588184,-0.0,-0.6782351099443655,-0.48178030394258325,0.0
2019-03-01,1.0,-0.0,-0.24934662665763238,-0.0,-0.671667795953925,-0.498886845416707,0.0
2019-03-04,1.0,-0.0,-0.2411914275335997,-0.0,-0.6682164911006175,-0.5121927594139727,0.0
2019-03-05,1.0,-0.0,-0.22668708673667834,-0.0,-0.6939906651108518,-0.5102829638273045,0.0
2019-03-06,1.0,-0.0,-0.2251063312674687,-0.0,-0.6932312553165634,-0.5120913841292989,0.0
2019-03-07,1.0,-0.0,-0.20363945165595052,-0.0,-0.7135994176877349,-0.5090622346233167,0.0
2019-03-08,1.0,-0.0,-0.1936816881433846,-0.0,-0.7395163459422451,-0.5119690930875126,0.0
2019-03-11,1.0,-0.0,-0.1927974973520211,-0.0,-0.7383550508658275,-0.5321082838633396,0.0
2019-03-12,1.0,-0.0,-0.16171174527481808,-0.0,-0.7526264808881604,-0.5693316444378214,0.0
2019-03-13,1.0,-0.0,-0.17430666400638467,-0.0,-0.7547885075818037,-0.564919193934557,0.0
2019-03-14,1.0,-0.0,-0.16966996863955397,-0.0,-0.7597939170690426,-0.5594604012145951,0.0
2019-03-15,1.0,-0.0,-0.1704740788719763,-0.0,-0.7587005804539,-0.5620437956204379,0.0
2019-03-18,1.0,-0.0,-0.18529013491148,-0.0,-0.7563067355434073,-0.5660514569436782,0.0
2019-03-19,1.0,-0.0,-0.1860389202762084,-0.0,-0.7558568738229755,-0.5690897677338356,0.0
2019-03-20,1.0,-0.0,-0.19775790401813828,-0.0,-0.7513792669101902,-0.5700466053659151,0.0
2019-03-21,1.0,-0.0,-0.19888667791743284,-0.0,-0.7656482204478477,-0.5542681544545478,0.0
2019-03-22,1.0,-0.0,-0.1954416387790285,-0.0,-0.7976625088733394,-0.5421610384342359,0.0
2019-03-25,1.0,-0.0,-0.1974459226160252,-0.0,-0.7992281913273078,-0.5421448156799025,0.0
2019-03-26,1.0,-0.0,-0.20167167830385813,-0.0,-0.7982263900922482,-0.548417511849549,0.0
2019-03-27,1.0,-0.0,-0.18183436316016988,-0.0,-0.8092913265695324,-0.5516566226765327,0.0
2019-03-28,1.0,-0.0,-0.1790733197556008,-0.0,-0.8080957230142566,-0.5586558044806518,0.0
2019-03-29,1.0,-0.0,-0.18263549307253463,-0.0,-0.8070497147514263,-0.5571770578647107,0.0
2019-04-01,1.0,-0.0,-0.18268544026119785,-0.0,-0.8043056830935619,-0.5637690031629425,0.0
2019-04-02,1.0,-0.0,-0.18347496672468513,-0.0,-0.8073103307054367,-0.5688287089177844,0.0
2019-04-03,1.0,-0.0,-0.18008922880815806,-0.0,-0.8028298279158701,-0.5664754620777566,0.0
2019-04-04,1.0,-0.0,-0.1804931590769859,-0.0,-0.7973759444557892,-0.5747141106800081,0.0
2019-04-05,1.0,-0.0,-0.17553327535935342,-0.0,-0.7970740191314133,-0.5850682899381043,0.0
2019-04-08,1.0,-0.0,-0.17448961340930577,-0.0,-0.7923192886526815,-0.5882924087180929,0.0
2019-04-09,1.0,-0.0,-0.16211372538979493,-0.0,-0.8202718963619141,-0.5778437748022223,0.0
2019-04-10,1.0,-0.0,-0.15031043204987352,-0.0,-0.810495924780909,-0.5942154883875418,0.0
2019-04-11,1.0,-0.0,-0.1384812068524674,-0.0,-0.828432625926873,-0.5899514190744055,0.0
2019-04-12,1.0,-0.0,-0.14113337090741404,-0.0,-0.8326843264846031,-0.5880514423323256,0.0
2019-04-15,1.0,-0.0,-0.1409483753494217,-0.0,-0.8340984279229605,-0.5895160669863821,0.0
2019-04-16,1.0,-0.0,-0.14263001333470102,-0.0,-0.8347009949738435,-0.5870602113037234,0.0
2019-04-17,1.0,-0.0,-0.1423696633825944,-0.0,-0.8296644088669951,-0.5936473727422004,0.0
2019-04-18,1.0,-0.0,-0.14025814066870237,-0.0,-0.8273844653716866,-0.5983423571373585,0.0
2019-04-22,1.0,-0.0,-0.14622908622908623,-0.0,-0.8282625482625483,-0.5995109395109395,0.0
2019-04-23,1.0,-0.0,-0.14896903235771103,-0.0,-0.8279403814966407,-0.5972919401755605,0.0
2019-04-24,1.0,-0.0,-0.14322053495721884,-0.0,-0.8219121765718544,-0.6043063799172641,0.0
2019-04-25,1.0,-0.0,-0.13350677450929885,-0.0,-0.8273144093555201,-0.6150378651280202,0.0
2019-04-26,1.0,-0.0,-0.13744805294751425,-0.0,-0.8249191934739111,-0.6029192960853728,0.0
2019-04-29,1.0,-0.0,-0.12894865149221177,-0.0,-0.8241166055069414,-0.6131027226769997,0.0
2019-04-30,1.0,-0.0,-0.122344661067016,-0.0,-0.8313940047776837,-0.6148827412601783,0.0
2019-05-01,1.0,-0.0,-0.13354085202716606,-0.0,-0.8321671125746037,-0.6068635521712287,0.0
2019-05-02,1.0,-0.0,-0.1363472436888202,-0.0,-0.8308346213292117,-0.608784131890778,0.0
2019-05-03,1.0,-0.0,-0.14643585046825416,-0.0,-0.8270426459585666,-0.6064085033925853,0.0
2019-05-06,1.0,-0.0,-0.14713242692396997,-0.0,-0.8273780346224296,-0.6054281365289853,0.0
2019-05-07,1.0,-0.0,-0.15078217770664462,-0.0,-0.8257266766482523,-0.604935722030048,0.0
2019-05-08,1.0,-0.0,-0.15635447204649489,-0.0,-0.8073342591163916,-0.6079565910610503,0.0
2019-05-09,1.0,-0.0,-0.15780675359411567,-0.0,-0.8086567394491165,-0.6053545251138029,0.0
2019-05-10,1.0,-0.0,-0.1591400061722045,-0.0,-0.810976237012653,-0.601635634194013,0.0
2019-05-13,1.0,-0.0,-0.15497427759719484,-0.0,-0.8020270789076298,-0.6024161142535385,0.0
2019-05-14,1.0,-0.0,-0.1709631941996878,-0.0,-0.7723931322692714,-0.5741150999446151,0.0
2019-05-15,1.0,-0.0,-0.16938667739583071,-0.0,-0.7684763748836975,-0.5768099177710161,0.0
2019-05-16,1.0,-0.0,-0.1674380206639482,-0.0,-0.7602131438721137,-0.5740374752958247,0.0
2019-05-17,1.0,-0.0,-0.16344419955920655,-0.0,-0.7496744139451011,-0.5913895011019835,0.0
2019-05-20,1.0,-0.0,-0.16080050031269544,-0.0,-0.7500437773608505,-0.5906941838649156,0.0
2019-05-21,1.0,-0.0,-0.1701368974889659,-0.0,-0.7358801087200458,-0.5875620277784704,0.0
2019-05-22,1.0,-0.0,-0.1662594125567247,-0.0,-0.7393407470203959,-0.5877923502717798,0.0
2019-05-23,1.0,-0.0,-0.15714676821225018,-0.0,-0.747654247243585,-0.5840613255680829,0.0
2019-05-24,1.0,-0.0,-0.14082408166306534,-0.0,-0.7530487047661626,-0.589821920870278,0.0
2019-05-28,1.0,-0.0,-0.1377160739121796,-0.0,-0.7547436916352076,-0.5911484204251938,0.0
2019-05-29,1.0,-0.0,-0.13659800234139538,-0.0,-0.7567190574638205,-0.5975041721672852,0.0
2019-05-30,1.0,-0.0,-0.1324323651658827,-0.0,-0.7524826401851714,-0.603947335672864,0.0
2019-05-31,1.0,-0.0,-0.13531607765057244,-0.0,-0.7588850174216029,-0.5945993031358885,0.0
2019-06-03,1.0,-0.0,-0.1454572542398133,-0.0,-0.7809202195018996,-0.5566508578948676,0.0
2019-06-04,1.0,-0.0,-0.14159864622735419,-0.0,-0.76333864224567,-0.5836153693012145,0.0
2019-06-05,1.0,-0.0,-0.14113609993334486,-0.0,-0.7751746611696744,-0.5523983509023132,0.0
2019-06-06,1.0,-0.0,-0.1482250055584377,-0.0,-0.7495244447738334,-0.572667308975024,0.0
2019-06-07,1.0,-0.0,-0.1601728395061728,-0.0,-0.74,-0.5689629629629629,0.0
2019-06-10,1.0,-0.0,-0.15679399491345464,-0.0,-0.7443146744364058,-0.5680881009407639,0.0
2019-06-11,1.0,-0.0,-0.15702724775410204,-0.0,-0.7517756824312619,-0.5660157893434306,0.0
2019-06-12,1.0,-0.0,-0.1456686039260682,-0.0,-0.7605946471776708,-0.5880621585892095,0.0
2019-06-13,1.0,-0.0,-0.1444610778443114,-0.0,-0.7586077844311377,-0.591941117764471,0.0
2019-06-14,1.0,-0.0,-0.1398474119876334,-0.0,-0.7643362920115688,-0.5890595392440411,0.0
2019-06-17,1.0,-0.0,-0.13861188671719185,-0.0,-0.7663043478260869,-0.5880783805345033,0.0
2019-06-18,1.0,-0.0,-0.14834824415751777,-0.0,-0.7480607667715794,-0.5818443161259944,0.0
2019-06-19,1.0,-0.0,-0.10550682261208577,-0.0,-0.740423976608187,-0.5907163742690059,0.0
2019-06-20,1.0,-0.0,-0.1116743845966366,-0.0,-0.7349500365586156,-0.5905922495734829,0.0
2019-06-21,1.0,-0.0,-0.11522994808803101,-0.0,-0.7321537374180498,-0.589797957641783,0.0
2019-06-24,1.0,-0.0,-0.11570490121858897,-0.0,-0.7298835136389166,-0.5964736623604971,0.0
2019-06-25,1.0,-0.0,-0.09680338493897815,-0.0,-0.7468877638369164,-0.6020740088536699,0.0
2019-06-26,1.0,-0.0,-0.09461576113558492,-0.0,-0.7273617229564366,-0.6254038179148311,0.0
2019-06-27,1.0,-0.0,-0.08317566405386145,-0.0,-0.7230016954566676,-0.6510062166744478,0.0
2019-06-28,1.0,-0.0,-0.050597727160918975,-0.0,-0.7545137009888326,-0.654695724897919,0.0
2019-07-01,1.0,-0.0,-0.04963004842555493,-0.0,-0.7583638553624542,-0.6501560925247658,0.0
2019-07-02,1.0,-0.0,-0.05209510242177138,-0.0,-0.7532052856511273,-0.6508571989978877,0.0
2019-07-03,1.0,-0.0,-0.05239241501277264,-0.0,-0.752628217724504,-0.6512576144625664,0.0
2019-07-05,1.0,-0.0,-0.06523762861342479,-0.0,-0.738657520823126,-0.6458843704066634,0.0
2019-07-08,1.0,-0.0,-0.06821894428867488,-0.0,-0.7223942460075582,-0.6475192002925758,0.0
2019-07-09,1.0,-0.0,-0.06562050732230318,-0.0,-0.7214113404322717,-0.6496746996759182,0.0
2019-07-10,1.0,-0.0,-0.08096200189868795,-0.0,-0.7034395462622623,-0.6498381246805092,0.0
2019-07-11,1.0,-0.0,-0.0831956859696852,-0.0,-0.6947872133696075,-0.6510882238631948,0.0
2019-07-12,1.0,-0.0,-0.08401748846247267,-0.0,-0.6923730871994171,-0.6525625455428711,0.0
2019-07-15,1.0,-0.0,-0.10576526277460857,-0.0,-0.6879961160334993,-0.633717684184974,0.0
2019-07-16,1.0,-0.0,-0.10598630868573093,-0.0,-0.6878914405010439,-0.6336602417827839,0.0
2019-07-17,1.0,-0.0,-0.11272223841445643,-0.0,-0.6841785679588069,-0.6319586126493734,0.0
2019-07-18,1.0,-0.0,-0.11310318057206628,-0.0,-0.681967054028482,-0.6309954147359227,0.0
2019-07-19,1.0,-0.0,-0.11468168248343487,-0.0,-0.6803475643795054,-0.6320720370864784,0.0
2019-07-22,1.0,-0.0,-0.11652393313763071,-0.0,-0.6794924670661588,-0.6300492491326815,0.0
2019-07-23,1.0,-0.0,-0.12938511950655357,-0.0,-0.6639360061680802,-0.6160851966075558,0.0
2019-07-24,1.0,-0.0,-0.13291368207799725,-0.0,-0.6732267322673227,-0.6056484094252708,0.0
2019-07-25,1.0,-0.0,-0.12611179405596934,-0.0,-0.68327427868971,-0.6010316484681948,0.0
2019-07-26,1.0,-0.0,-0.11975615045420593,-0.0,-0.6869713982795596,-0.6028288474976508,0.0
2019-07-29,1.0,-0.0,-0.1279301326807265,-0.0,-0.6771995489335156,-0.5941601286019338,0.0
2019-07-30,1.0,-0.0,-0.12693691532741666,-0.0,-0.6766370832333893,-0.5950827536579516,0.0
2019-07-31,1.0,-0.0,-0.11152282187627825,-0.0,-0.6867255359591925,-0.6078535165178894,0.0
2019-08-01,1.0,-0.0,-0.10607903460446924,-0.0,-0.677303188571701,-0.6014881591185519,0.0
2019-08-02,1.0,-0.0,-0.10360168488806852,-0.0,-0.6831605849779924,-0.5796535567229874,0.0
2019-08-05,1.0,-0.0,-0.10245853150659,-0.0,-0.6803909041433001,-0.5833984051489552,0.0
2019-08-06,1.0,-0.0,-0.10653034300791557,-0.0,-0.6653788164342255,-0.5838908782510365,0.0
2019-08-07,1.0,-0.0,-0.11033769165647635,-0.0,-0.6553240522998777,-0.585927946571348,0.0
2019-08-08,1.0,-0.0,-0.10726554044515552,-0.0,-0.65723965931015,-0.5883252552821043,0.0
2019-08-09,1.0,-0.0,-0.10446814508551025,-0.0,-0.6535190753617741,-0.5911952640481113,0.0
2019-08-12,1.0,-0.0,-0.10151390681844853,-0.0,-0.6647341861283887,-0.580894261236944,0.0
2019-08-13,1.0,-0.0,-0.0999484197692957,-0.0,-0.6646347181843759,-0.5799728031510832,0.0
2019-08-14,1.0,-0.0,-0.10243811128269924,-0.0,-0.6589218026112594,-0.5784781693106837,0.0
2019-08-15,1.0,-0.0,-0.11772195856001852,-0.0010417872438939692,-0.6503993517768261,-0.545942817455724,0.0
2019-08-16,1.0,-0.0,-0.12406370278181107,-0.0010140819101615618,-0.6435732558943511,-0.5360805734172256,0.0
2019-08-19,1.0,-0.0,-0.11514942528735633,-0.0017701149425287355,-0.6474022988505747,-0.5345057471264367,0.0
2019-08-20,1.0,-0.0,-0.10816400745488432,-0.022728305832083278,-0.6153461520978226,-0.5265921178235374,0.0
2019-08-21,1.0,-0.0,-0.10787787924219708,-0.0330970878197265,-0.6085366407705238,-0.522057153241561,0.0
2019-08-22,1.0,-0.0,-0.11476222672977238,-0.01613702952445346,-0.5928104575163399,-0.5300428217263917,0.0
2019-08-23,1.0,-0.0,-0.11596293874974639,-0.016704614621610044,-0.5937239342636218,-0.5279650127369868,0.0
2019-08-26,1.0,-0.0,-0.11092704112471737,-0.019498981396494214,-0.5892677248203453,-0.51899527636616,0.0
2019-08-27,1.0,-0.0,-0.1089852481001341,-0.015243629861421545,-0.5863209655789002,-0.5245864997764863,0.0
2019-08-28,1.0,-0.0,-0.10102296077905834,-0.022134369695345307,-0.5927588671491111,-0.5176002858929688,0.0
2019-08-29,1.0,-0.0,-0.10349588065018926,-0.02785571142284569,-0.592896904920953,-0.5024270763749722,0.0
2019-08-30,1.0,-0.0,-0.10223613794328602,-0.03099948926342904,-0.5891901494459618,-0.49819021606377545,0.0
2019-09-03,1.0,-0.0,-0.10433583235078195,-0.04302462681586616,-0.5696202531645569,-0.5076639006918644,0.0
2019-09-04,1.0,-0.0,-0.1095030281439259,-0.04034556465977912,-0.5722524047025294,-0.5044976843605272,0.0
2019-09-05,1.0,-0.0,-0.1144159164165833,-0.038924085806379904,-0.5739024119150828,-0.4957207958208291,0.0
2019-09-06,1.0,-0.0,-0.10871810649847263,-0.05015053952486649,-0.5622486429466189,-0.4765400083510978,0.0
2019-09-09,1.0,-0.0,-0.11211362838075167,-0.04978925184404637,-0.5590753424657534,-0.4743150684931507,0.0
2019-09-10,1.0,-0.0,-0.10727785182110161,-0.08405252463457799,-0.54698595118967,-0.4465467893115428,0.0
2019-09-11,1.0,-0.0,-0.10159049200384514,-0.0891374639517609,-0.5495499431967141,-0.44448571178886653,0.0
