Date,CTMX,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-10-17,1.0,-0.8959335073499107,-2.1476164308284105,-0.01964555570820168,-1.441887621926089,-1.363992306635527,0.0
2018-10-18,1.0,-0.8942235043615633,-2.1449275362318843,-0.020811868947043066,-1.444398653753692,-1.3642420495913181,0.0
2018-10-19,1.0,-0.8660550458715596,-2.123819232076113,-0.0,-1.4464831804281346,-1.3594291539245666,0.0
2018-10-22,1.0,-0.8715910648211596,-2.156023023160203,-0.012607921063450735,-1.4486090174044128,-1.363299986295738,0.0
2018-10-23,1.0,-0.8712225274725274,-2.1619505494505495,-0.005906593406593406,-1.4582417582417582,-1.3708104395604395,0.0
2018-10-24,1.0,-0.8707749381698269,-2.1567051387743885,-0.0,-1.463657598241275,-1.3788815608683704,0.0
2018-10-25,1.0,-0.7975917806426281,-2.0377593089457497,-0.0,-1.422354557947778,-1.2863032524049474,0.0
2018-10-26,1.0,-0.774043733470941,-2.004515255111914,-0.0,-1.4098561568728631,-1.2619493001354578,0.0
2018-10-29,1.0,-0.720130081300813,-2.068162601626016,-0.0,-1.4084552845528455,-1.3073170731707318,0.0
2018-10-30,1.0,-0.7465968586387435,-2.079646596858639,-0.0,-1.4189136125654451,-1.299410994764398,0.0
2018-10-31,1.0,-0.761920292218381,-2.036527297632248,-0.0,-1.4268475637597025,-1.297501793751223,0.0
2018-11-01,1.0,-0.7505208333333333,-2.041666666666667,-0.0,-1.4233723958333333,-1.2948567708333336,0.0
2018-11-02,1.0,-0.7555971352990516,-1.989547712755662,-0.0,-1.4273824117685014,-1.279501903348603,0.0
2018-11-05,1.0,-0.7465580764010085,-2.0232693426410706,-0.0,-1.433456143752828,-1.260422726391313,0.0
2018-11-06,1.0,-0.7840535925390779,-2.078615526073821,-0.0,-1.446407460922107,-1.2587022198870352,0.0
2018-11-07,1.0,-0.8015572105619498,-2.146987136086662,-0.0,-1.5039945836154367,-1.3179417738659445,0.0
2018-11-08,1.0,-0.9923231720951032,-2.2325408064395913,-0.07967503912946261,-1.673175821718715,-1.4755161362450622,0.0
2018-11-09,1.0,-0.990881913303438,-2.2387892376681613,-0.0812406576980568,-1.6824364723467862,-1.4804932735426009,0.0
2018-11-12,1.0,-0.9888134834812441,-2.232455813259751,-0.07882765306883437,-1.6812588559922441,-1.476396450145425,0.0
2018-11-13,1.0,-0.9632005899705015,-2.226769911504425,-0.046386430678466074,-1.676622418879056,-1.4617256637168141,0.0
2018-11-14,1.0,-0.9708320994965947,-2.2326029019840097,-0.04478827361563518,-1.6864820846905537,-1.4683150725496001,0.0
2018-11-15,1.0,-0.9693364858873948,-2.2322299394118517,-0.04122949608393676,-1.6866410521649182,-1.4593616078025713,0.0
2018-11-16,1.0,-0.9632082413539367,-2.214422369389257,-0.03568800588668138,-1.6816041206769685,-1.4635025754231055,0.0
2018-11-19,1.0,-0.9632412523020256,-2.219889502762431,-0.028139963167587476,-1.6875874769797419,-1.467550644567219,0.0
2018-11-20,1.0,-0.9311302822050006,-2.21216552127504,-0.0,-1.6885509577423599,-1.4792367305161573,0.0
2018-11-21,1.0,-0.9334873979923449,-2.1933270744565605,-0.0,-1.6712645338340433,-1.423774102693724,0.0
2018-11-23,1.0,-0.9325308152526491,-2.1737908166942983,-0.004036617890867152,-1.6749801773228574,-1.4228357240683343,0.0
2018-11-26,1.0,-0.9332032097158968,-2.19670353502494,-0.0,-1.6763536470758331,-1.4228294657702594,0.0
2018-11-27,1.0,-0.9155900086132644,-2.194587998851565,-0.0,-1.6612115991960954,-1.4064025265575653,0.0
2018-11-28,1.0,-0.9151288863358943,-2.200258490701515,-0.0,-1.659223091836002,-1.405686795433331,0.0
2018-11-29,1.0,-0.8549925800296799,-2.1671259981626743,-0.0,-1.6415801003462653,-1.4029397215744472,0.0
2018-11-30,1.0,-0.8542271986393593,-2.17341081425838,-0.0,-1.6462334349089363,-1.412869392672383,0.0
2018-12-03,1.0,-0.8512461059190031,-2.1731096006796937,-0.0,-1.6447890116114414,-1.411002548853016,0.0
2018-12-04,1.0,-0.8377997179125528,-2.17524682651622,-0.0,-1.6358251057827926,-1.4033850493653033,0.0
2018-12-06,1.0,-0.8182254854868592,-2.0503671172716667,-0.0,-1.645989158031977,-1.3470115967885816,0.0
2018-12-07,1.0,-0.8206394949910799,-2.049814738575545,-0.00233292164127899,-1.645327295183203,-1.3433511733223549,0.0
2018-12-10,1.0,-0.7556942919868277,-2.094950603732163,-0.0,-1.6805021953896817,-1.3293770581778266,0.0
2018-12-11,1.0,-0.7717406237120484,-2.0917708476439074,-0.0,-1.6878692128039567,-1.3176947382882265,0.0
2018-12-12,1.0,-0.7735486087255238,-2.091583648230848,-0.0,-1.6886980419099964,-1.3165922363448985,0.0
2018-12-13,1.0,-0.7728894989704873,-2.087851750171586,-0.0,-1.6886753603294442,-1.3140013726835966,0.0
2018-12-14,1.0,-0.7794389959536383,-2.0683766545504425,-0.0,-1.69693436664152,-1.313490158425348,0.0
2018-12-17,1.0,-0.7427008547008547,-2.0723418803418805,-0.0,-1.6745299145299146,-1.348034188034188,0.0
2018-12-18,1.0,-0.7140916808149406,-2.0512733446519524,-0.0,-1.6706960950764007,-1.3551103565365026,0.0
2018-12-19,1.0,-0.7145670628183362,-2.0510016977928696,-0.0,-1.6704923599320884,-1.3551103565365026,0.0
2018-12-20,1.0,-0.7088872393548823,-2.0209190903569745,-0.0,-1.6761589850867131,-1.342195829678116,0.0
2018-12-21,1.0,-0.6990473634777942,-2.023077955185831,-0.0,-1.6795250234804777,-1.306990473634778,0.0
2018-12-24,1.0,-0.6643194047698133,-1.9853849730950643,-0.0,-1.6662459310436457,-1.32724373878961,0.0
2018-12-26,1.0,-0.6656504738551263,-2.028365034130824,-0.0,-1.6264828683146664,-1.3067797733448208,0.0
2018-12-27,1.0,-0.5662218305426161,-1.9414578874480677,-0.0,-1.4925720760417978,-1.2945990180032734,0.0
2018-12-28,1.0,-0.5593860090588828,-1.9489179667840968,-0.0,-1.4916960241570207,-1.290827881227982,0.0
2018-12-31,1.0,-0.5567308903160811,-1.9554212315829242,-0.0,-1.4928220627125048,-1.29139906812744,0.0
2019-01-02,1.0,-0.5507137018172672,-1.9547255234861347,-0.0,-1.4896560397409293,-1.2930264729925172,0.0
2019-01-03,1.0,-0.5475770925110132,-1.9574575204531148,-0.0,-1.4893643801132788,-1.2988672120830709,0.0
2019-01-04,1.0,-0.5174353205849269,-1.9613798275215597,-0.0,-1.4730658667666543,-1.29740032495938,0.0
2019-01-07,1.0,-0.48756400877834677,-1.909534259936601,-0.0,-1.446964155084126,-1.2520117044623265,0.0
2019-01-08,1.0,-0.4882292110225682,-1.8987772978891657,-0.0,-1.448871585862887,-1.247156153050672,0.0
2019-01-09,1.0,-0.48524410978868104,-1.8900291474374546,-0.0,-1.4474738887539471,-1.2496963808598496,0.0
2019-01-10,1.0,-0.48902001338280915,-1.8844820244540421,-0.0,-1.4592128474968065,-1.2503801934424235,0.0
2019-01-11,1.0,-0.4929671801741461,-1.8606831882116546,-0.0,-1.4653230225902698,-1.2701089934847472,0.0
2019-01-14,1.0,-0.4990381147048215,-1.8343152579054949,-0.0,-1.4409642900084165,-1.2374654322472045,0.0
2019-01-15,1.0,-0.4922956542674852,-1.827916215240159,-0.0,-1.4393884675574815,-1.2593595762609846,0.0
2019-01-16,1.0,-0.48200444631376554,-1.825031544793607,-0.0,-1.4341164453524005,-1.2673796791443852,0.0
2019-01-17,1.0,-0.4934581682871204,-1.8074660905053415,-0.0,-1.4324810947065179,-1.2682751170327693,0.0
2019-01-18,1.0,-0.48948132027566194,-1.7877523878612016,-0.013178575746584452,-1.439850078587837,-1.3150163220892273,0.0
2019-01-22,1.0,-0.1429725363489499,-2.0205045358518703,-0.0,-1.7230023611283707,-1.3270162793587672,0.0
2019-01-23,1.0,-0.13512839690850162,-1.9907130391423586,-0.0,-1.7452006980802794,-1.3618175018698577,0.0
2019-01-24,1.0,-0.1456607064980375,-1.9773222852158743,-0.0,-1.7527879882873338,-1.3543704442090834,0.0
2019-01-25,1.0,-0.036057384398616624,-1.98879210964519,-0.0,-1.9437684129627257,-1.4359549122582298,0.0
2019-01-28,1.0,-0.05047399436331027,-1.952216243914937,-0.0,-1.9725211375864717,-1.4301178580579041,0.0
2019-01-29,1.0,-0.05936896329684482,-1.9329040566645204,-0.0,-1.9970379909851903,-1.4499034127495172,0.0
2019-01-30,1.0,-0.05367268041237114,-1.9315721649484534,-0.0,-1.9990335051546393,-1.4589561855670101,0.0
2019-01-31,1.0,-0.027653938101699298,-1.958777540867093,-0.0,-1.987142211022808,-1.487626801059637,0.0
2019-02-01,1.0,-0.03169377743351407,-1.9531371030209141,-0.0,-1.9965788794216368,-1.4735992770462174,0.0
2019-02-04,1.0,-0.0,-1.9950093159435722,-0.0,-2.0681394729837637,-1.5911631620974183,0.0
2019-02-05,1.0,-0.0,-1.977835463258786,-0.0,-2.0581735889243875,-1.6200079872204471,0.0
2019-02-06,1.0,-0.0,-1.9679738997270126,-0.0,-2.056927891337639,-1.6333311139223652,0.0
2019-02-07,1.0,-0.0,-1.9695255838711823,-0.0,-2.049437753676226,-1.6348393106660455,0.0
2019-02-08,1.0,-0.0,-1.9705784241777304,-0.0,-2.0701180865968376,-1.630862632597238,0.0
2019-02-11,1.0,-0.0,-1.9550471603451736,-0.0,-2.0859589270185297,-1.6484045755568932,0.0
2019-02-12,1.0,-0.0,-1.9631688207326057,-0.0,-2.0945556820464746,-1.6388535458380769,0.0
2019-02-13,1.0,-0.0,-1.997593743733708,-0.0,-2.0750618274179535,-1.611389612993784,0.0
2019-02-14,1.0,-0.0,-1.9562680260245489,-0.0,-2.1227446508820176,-1.628345294788383,0.0
2019-02-15,1.0,-0.0,-1.8768225902223394,-0.0,-2.106353500032988,-1.6144355743220953,0.0
2019-02-19,1.0,-0.034804921376406346,-1.8287387328113691,-0.0,-2.114612803473913,-1.6012895585235873,0.0
2019-02-20,1.0,-0.035589763831326886,-1.8505361489375698,-0.0,-2.1037431747911324,-1.5885796987040326,0.0
2019-02-21,1.0,-0.05093657574761748,-1.806046664475846,-0.0,-2.106802497535327,-1.6086756490305618,0.0
2019-02-22,1.0,-0.06696779261586802,-1.7774286462424718,-0.0,-2.112202147158942,-1.5895522388059702,0.0
2019-02-25,1.0,-0.06809658530166458,-1.7782090927034675,-0.0,-2.127311007303112,-1.6057635370748078,0.0
2019-02-26,1.0,-0.059807500829737806,-1.7833388649186857,-0.0,-2.1532691669432458,-1.6414868901427149,0.0
2019-02-27,1.0,-0.3663658991910392,-2.070006222775358,-0.04791537025513378,-2.283525202240199,-2.0107342874922214,0.0
2019-02-28,1.0,-0.35320602390933087,-2.0593851886353054,-0.05317497283030586,-2.2757335817419655,-2.0212699891321226,0.0
2019-03-01,1.0,-0.3530203467658934,-2.1133718628770484,-0.0,-2.3409072915841973,-2.109650858997704,0.0
2019-03-04,1.0,-0.34179222839016654,-2.107692307692308,-0.0029341792228390166,-2.3431403647898494,-2.1347343378271213,0.0
2019-03-05,1.0,-0.3631670902160101,-2.087515883100381,-0.0,-2.354193138500635,-2.136674078780178,0.0
2019-03-06,1.0,-0.37353034636161425,-2.074992055926279,-0.007308547823323801,-2.358039402605656,-2.1301239275500476,0.0
2019-03-07,1.0,-0.36762252760346337,-2.0718881563269522,-0.0,-2.3697672571292396,-2.134244181428231,0.0
2019-03-08,1.0,-0.3439449688049912,-2.045912653975364,-0.08534634458486644,-2.3888177891537357,-2.134618461046233,0.0
2019-03-11,1.0,-0.3256246462359505,-2.049890838521873,-0.11805611708579283,-2.4028462844667255,-2.1896175305247834,0.0
2019-03-12,1.0,-0.313403577554521,-1.9893000081679326,-0.18541207220452505,-2.423507310299763,-2.256309728007841,0.0
2019-03-13,1.0,-0.3384399967053785,-1.9941520467836256,-0.2246108228317272,-2.420476072811136,-2.258874886747385,0.0
2019-03-14,1.0,-0.33390677480134345,-1.9970508724502334,-0.2234783321045302,-2.393462767264684,-2.2441222249528963,0.0
2019-03-15,1.0,-0.34514511222560224,-1.9795280769546988,-0.23925018498725645,-2.3971881937022115,-2.260626490175121,0.0
2019-03-18,1.0,-0.3303771239121426,-1.9929548280149192,-0.3265644426025694,-2.3761292996270202,-2.2624948197264816,0.0
2019-03-19,1.0,-0.31868405748940765,-2.001246157680485,-0.3262440807510177,-2.379081166403589,-2.2824624075766384,0.0
2019-03-20,1.0,-0.32922153692282047,-2.0004167361226872,-0.3308051341890315,-2.3810635105850975,-2.293132188698116,0.0
2019-03-21,1.0,-0.34171229467396713,-1.990210718433715,-0.3403849344615895,-2.3807035009125603,-2.242906918865107,0.0
2019-03-22,1.0,-0.3368622874291431,-1.9733244414804936,-0.3897965988662888,-2.4028009336445484,-2.2334111370456817,0.0
2019-03-25,1.0,-0.30523208135148433,-1.8331146465474824,-0.4731015253403313,-2.3884697392160077,-2.200754469411186,0.0
2019-03-26,1.0,-0.2893451444656015,-1.8687805281894196,-0.5092308965974005,-2.3938239920523223,-2.217733256064244,0.0
2019-03-27,1.0,-0.3107794361525705,-1.8420398009950247,-0.5173300165837479,-2.4038971807628524,-2.2178275290215588,0.0
2019-03-28,1.0,-0.29892883832931993,-1.83741592626422,-0.540230839491821,-2.3984887486506685,-2.22851448974508,0.0
2019-03-29,1.0,-0.29578283247551057,-1.8335547069566662,-0.5406774032873982,-2.400464884608999,-2.2310310476506725,0.0
2019-04-01,1.0,-0.2892589234193389,-1.8339790619075098,-0.5260077487428901,-2.3765559310856483,-2.217459401533262,0.0
2019-04-02,1.0,-0.2995964753355843,-1.8339784237832497,-0.6039693650662934,-2.356666392160092,-2.14098657662851,0.0
2019-04-03,1.0,-0.30672926447574334,-1.8324684951816161,-0.6008566015978914,-2.360761057573511,-2.135820772588749,0.0
2019-04-04,1.0,-0.31275754079446183,-1.8326190868633592,-0.5999670347783089,-2.357755068402835,-2.1382066919400033,0.0
2019-04-05,1.0,-0.3397715131092299,-1.8059505219035095,-0.5836278458124435,-2.3488945508342236,-2.1407084737404456,0.0
2019-04-08,1.0,-0.3401477832512315,-1.7970443349753693,-0.5841543513957307,-2.348768472906404,-2.140065681444992,0.0
2019-04-09,1.0,-0.37334321231579815,-1.7685848357619165,-0.6018770066683131,-2.362805631020005,-2.125874701572405,0.0
2019-04-10,1.0,-0.36429512516469037,-1.7658102766798418,-0.5979907773386034,-2.3721179183135703,-2.1342226613965747,0.0
2019-04-11,1.0,-0.38894836531334925,-1.7305443465370995,-0.6206044634769002,-2.379560240467759,-2.1155398171786217,0.0
2019-04-12,1.0,-0.3896702031417057,-1.7309811662143266,-0.6191298626531787,-2.372234558763056,-2.112427008800066,0.0
2019-04-15,1.0,-0.382549229628409,-1.7383208371096646,-0.6231358655351404,-2.371673395402488,-2.123589025294554,0.0
2019-04-16,1.0,-0.381654854128894,-1.7394923355859568,-0.6217240810944453,-2.3732487225976593,-2.1251030163177846,0.0
2019-04-17,1.0,-0.37975100997609035,-1.7228955396157968,-0.6341000906917307,-2.382389314865199,-2.1256492703438044,0.0
2019-04-18,1.0,-0.3905325443786982,-1.7147435897435899,-0.6494904667981591,-2.3618507560815254,-2.1016600920447077,0.0
2019-04-22,1.0,-0.4066930431915595,-1.7216452357401912,-0.6355918232772833,-2.3689416419386746,-2.109792284866469,0.0
2019-04-23,1.0,-0.39654887714663145,-1.7406704095112284,-0.6450627476882431,-2.3666611624834877,-2.107414134742404,0.0
2019-04-24,1.0,-0.38445066710591336,-1.738428594959644,-0.6526107725251195,-2.3562839729863287,-2.1041014659858344,0.0
2019-04-25,1.0,-0.37946391752577324,-1.7331134020618557,-0.6712577319587629,-2.3611546391752576,-2.1023505154639177,0.0
2019-04-26,1.0,-0.3872441073321915,-1.6843650599461708,-0.6665035478345975,-2.3405105619443765,-2.077155207568714,0.0
2019-04-29,1.0,-0.3860078277886497,-1.6782452707110243,-0.6620189171559034,-2.3430365296803655,-2.084637964774951,0.0
2019-04-30,1.0,-0.38717823395242756,-1.6823884001303355,-0.6620234604105572,-2.3387911371782337,-2.0755946562398178,0.0
2019-05-01,1.0,-0.4241206854144462,-1.7000081987373945,-0.6298270066409773,-2.3699270312371894,-2.074854472411249,0.0
2019-05-02,1.0,-0.4279282966358353,-1.6909224850617992,-0.6295326184824426,-2.360317590243104,-2.076696406646476,0.0
2019-05-03,1.0,-0.4149128576126274,-1.7332292009207497,-0.6266030910884577,-2.3635317329825716,-2.0827852680039465,0.0
2019-05-06,1.0,-0.4033414832925835,-1.6598207008964956,-0.6445802770986144,-2.3471882640586794,-2.095028524857376,0.0
2019-05-07,1.0,-0.38913879119980366,-1.6780076879038193,-0.6690112047108857,-2.343665657970066,-2.098797742700581,0.0
2019-05-08,1.0,-0.38650356448476997,-1.6593486714193133,-0.6912670123136747,-2.297472456254051,-2.0665100453661696,0.0
2019-05-09,1.0,-0.3862219703715697,-1.6571682991985752,-0.6920586092447178,-2.295555735448879,-2.064194932405084,0.0
2019-05-10,1.0,-0.385256513999029,-1.6552840265415116,-0.6955008901116686,-2.297459135782489,-2.058423693154232,0.0
2019-05-13,1.0,-0.3460875277116348,-1.667624599720831,-0.7259216684456853,-2.3666146645865833,-2.1046062895147384,0.0
2019-05-14,1.0,-0.2551981806367771,-1.5672514619883042,-0.8808479532163743,-2.3472222222222228,-2.0717186484730346,0.0
2019-05-15,1.0,-0.22559141533208685,-1.577432729046419,-0.9157792049426876,-2.3636289732542073,-2.046988049752053,0.0
2019-05-16,1.0,-0.20575329107752313,-1.5834552250934504,-0.9329595319356411,-2.3590931253047294,-2.044856167723062,0.0
2019-05-17,1.0,-0.1993480032599837,-1.5686226568867156,-0.9495517522412388,-2.3448247758761207,-2.0876120619396903,0.0
2019-05-20,1.0,-0.22241139142547595,-1.480575762265903,-0.952329360780065,-2.150363720786256,-1.9330598978486304,0.0
2019-05-21,1.0,-0.1988535130529088,-1.47982028042451,-0.9733519250135565,-2.1552405298628865,-1.9393446432721357,0.0
2019-05-22,1.0,-0.21240487062404872,-1.4556316590563168,-0.9659056316590564,-2.0961187214611874,-1.8802891933028922,0.0
2019-05-23,1.0,-0.21362841280705758,-1.4562324131112634,-0.9743706745760135,-2.091489847136664,-1.8694197277359497,0.0
2019-05-24,1.0,-0.19607248464629615,-1.4201986503904769,-1.0028053681097884,-2.0900750625521267,-1.873000227462279,0.0
2019-05-28,1.0,-0.19405925589149048,-1.4288853527316814,-0.9930287186481775,-2.0872925664923843,-1.8742138364779874,0.0
2019-05-29,1.0,-0.2130787300143972,-1.4356293096915964,-0.9930287186481775,-2.087216791695082,-1.848526180192468,0.0
2019-05-30,1.0,-0.2088405356055995,-1.4449178332318928,-0.984327449786975,-2.1106208155812536,-1.859327449786975,0.0
2019-05-31,1.0,-0.20642306812113814,-1.4636509268441529,-0.9708597146998245,-2.1148829048745132,-1.8725303226790753,0.0
2019-06-03,1.0,-0.19877095819740534,-1.4628632121993776,-0.9955997268795994,-2.1036340186632274,-1.8258098778544876,0.0
2019-06-04,1.0,-0.15707324501294348,-1.4847723465813916,-0.9948987361047662,-2.1091822750114204,-1.8679001065935736,0.0
2019-06-05,1.0,-0.14395134039198015,-1.44529548697154,-1.0315386348276638,-2.1042276789066605,-1.784110535405872,0.0
2019-06-06,1.0,-0.14223523230503643,-1.4568040231179167,-1.004803722885236,-2.0959993995346395,-1.8059746303385125,0.0
2019-06-07,1.0,-0.14559530968129886,-1.4812838244137103,-1.0020294648226098,-2.085162357185809,-1.802465423932652,0.0
2019-06-10,1.0,-0.13348840699332182,-1.4850303894349817,-0.9976738951001726,-2.0808884220004504,-1.8064830794627447,0.0
2019-06-11,1.0,-0.13073567022717014,-1.4842034000300888,-1.054761546562359,-2.0628102903565515,-1.7897547765909432,0.0
2019-06-12,1.0,-0.12711418477035255,-1.4956024956776666,-1.062016086597008,-2.0551755243178227,-1.7771179433210553,0.0
2019-06-13,1.0,-0.13721946076216296,-1.5120500075312546,-1.0743334839584273,-2.0430034643771653,-1.7646482904051812,0.0
2019-06-14,1.0,-0.14120126448893572,-1.5050429023031762,-1.0874604847207587,-2.0426012343820563,-1.7504139695920515,0.0
2019-06-17,1.0,-0.14495703301673452,-1.4917081260364844,-1.0918890396502337,-2.058872305140962,-1.7506407357153626,0.0
2019-06-18,1.0,-0.14582232621329913,-1.5041135180013587,-1.086723526303872,-2.0638538757642086,-1.7472262057513774,0.0
2019-06-19,1.0,-0.16757523709954447,-1.4429840937943397,-1.1070868493764467,-2.0255395414830857,-1.724591143305205,0.0
2019-06-20,1.0,-0.17137518684603886,-1.4542600896860987,-1.0979820627802692,-2.023916292974589,-1.7263079222720477,0.0
2019-06-21,1.0,-0.1683711836366371,-1.4778162129643557,-1.0945254925552717,-2.0290269213415555,-1.7501127989171306,0.0
2019-06-24,1.0,-0.1739163211458726,-1.4489257444402566,-1.0955145118733511,-2.033320768940822,-1.7868827742178666,0.0
2019-06-25,1.0,-0.173213476355945,-1.4552802538147755,-1.0919323160598278,-2.0396585586946667,-1.7938510348995316,0.0
2019-06-26,1.0,-0.13145112325440195,-1.4703248330297514,-1.0848512446873104,-2.039769277474196,-1.8631602914389802,0.0
2019-06-27,1.0,-0.1291206699657404,-1.4778073848496385,-1.1066615911686335,-2.0522268747620864,-1.8475066615911686,0.0
2019-06-28,1.0,-0.15225069512286768,-1.4487112046291426,-1.081686330502743,-2.017208987750808,-1.8149845945742844,0.0
2019-07-01,1.0,-0.14832356036686214,-1.4547436475717936,-1.0775823184483535,-2.0197714629379044,-1.817245526988423,0.0
2019-07-02,1.0,-0.13589974485967285,-1.4620291160138077,-1.0736905297913855,-2.0137325529040973,-1.8187002851568363,0.0
2019-07-03,1.0,-0.13551436932542957,-1.4700232610489983,-1.066631650033766,-2.0105800255121182,-1.8208148870713587,0.0
2019-07-05,1.0,-0.13480281901334532,-1.4646123856650173,-1.0662768031189085,-2.010046483730694,-1.8216374269005848,0.0
2019-07-08,1.0,-0.13413353338334583,-1.463165791447862,-1.0678169542385596,-2.012678169542385,-1.8240810202550637,0.0
2019-07-09,1.0,-0.1383304685748449,-1.4540019430535833,-1.0644196995740227,-2.001718855093042,-1.8147373141020848,0.0
2019-07-10,1.0,-0.14229488343929764,-1.488116863457463,-1.085755373902513,-2.025658492279746,-1.827051165607024,0.0
2019-07-11,1.0,-0.1520109066121336,-1.4795122320684693,-1.0955085965310913,-2.0267363477997424,-1.8203438612436567,0.0
2019-07-12,1.0,-0.15354270975572754,-1.49400697921408,-1.0956607495069035,-2.0297375208617816,-1.8130784402973752,0.0
2019-07-15,1.0,-0.16046758767268862,-1.5178381660847124,-1.1183391528768787,-2.01776225899499,-1.7763018065887355,0.0
2019-07-16,1.0,-0.17155224787363305,-1.5154921020656136,-1.1299362089914946,-2.012758201701094,-1.7643529769137305,0.0
2019-07-17,1.0,-0.17265696087352136,-1.5132696390658174,-1.128905065210798,-2.0049287230815893,-1.7629663330300274,0.0
2019-07-18,1.0,-0.17797189517660464,-1.5150018989745537,-1.13892897835169,-2.0085074060007595,-1.7555639954424611,0.0
2019-07-19,1.0,-0.19650291423813487,-1.512451744758156,-1.142835515857997,-1.978654151843161,-1.7390053743092877,0.0
2019-07-22,1.0,-0.195998489996225,-1.481917704794262,-1.1309928274820684,-1.9835409588523971,-1.7576443941109852,0.0
2019-07-23,1.0,-0.17669001218026797,-1.5058617539585872,-1.133373934226553,-2.011266747868453,-1.7853989037758828,0.0
2019-07-24,1.0,-0.18131657598283393,-1.5108437428155415,-1.1696681738064219,-2.0240631466012724,-1.7774542110506553,0.0
2019-07-25,1.0,-0.19429753966429064,-1.47244577297463,-1.1885490917452288,-2.0507396336322525,-1.7585651873994022,0.0
2019-07-26,1.0,-0.18991120636864664,-1.4695345988977342,-1.190523576240049,-2.049831598285364,-1.7548224127372933,0.0
2019-07-29,1.0,-0.19123505976095617,-1.4636837266319338,-1.1903156604351823,-2.0543211768311367,-1.7621054244560221,0.0
2019-07-30,1.0,-0.18973847687706114,-1.4584707416212899,-1.1951836797300406,-2.0558325024925224,-1.7699976992100621,0.0
2019-07-31,1.0,-0.17344998098136172,-1.496766831494865,-1.1840243438569797,-2.0139977177634076,-1.7391403575503992,0.0
2019-08-01,1.0,-0.16530178950561117,-1.5232029117379435,-1.185092508340916,-1.9934030937215652,-1.7156505914467697,0.0
2019-08-02,1.0,-0.16179928696047938,-1.5061822043540922,-1.2131533034969277,-1.99066980201775,-1.7137980732761888,0.0
2019-08-05,1.0,-0.15063204905003408,-1.5030656271289076,-1.201195973052759,-1.9950798576943458,-1.7193248050866703,0.0
2019-08-06,1.0,-0.10852366024779819,-1.4964920137333932,-1.1895058964024483,-1.9507389162561577,-1.7186147186147187,0.0
2019-08-07,1.0,-0.08791866028708134,-1.5082984449760768,-1.193107057416268,-1.9625448564593304,-1.7241327751196174,0.0
2019-08-08,1.0,-0.09396977405356875,-1.5042645518479725,-1.1914559329642376,-1.964910968128086,-1.727068681729762,0.0
2019-08-09,1.0,-0.0701989716074223,-1.4789477606379013,-1.1845144943736494,-1.9565541396527313,-1.7619047619047619,0.0
2019-08-12,1.0,-0.05790928790256295,-1.483598595232758,-1.194425764028992,-1.9663752521856086,-1.7698572816259432,0.0
2019-08-13,1.0,-0.05238059757097087,-1.4795469786156024,-1.1912674167349675,-1.9634155428060505,-1.7644735861709262,0.0
2019-08-14,1.0,-0.020062649164677804,-1.5092482100238664,-1.201596062052506,-1.9598001193317423,-1.7675268496420047,0.0
