Date,ALNY,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-12-06,1.0,-0.42361574382921946,-1.5638203246608848,-0.0,-1.3651323104291748,-1.2066933511229707,0.0
2018-12-07,1.0,-0.43411456883594046,-1.564883371374492,-0.0,-1.3673105828647776,-1.2006346378667259,0.0
2018-12-10,1.0,-0.40495458298926507,-1.562565372969997,-0.0,-1.3593724194880263,-1.1781447839251307,0.0
2018-12-11,1.0,-0.42919474207445046,-1.5595935049154976,-0.0,-1.3726389042306417,-1.161659118524246,0.0
2018-12-12,1.0,-0.43043358188345765,-1.5592377796188899,-0.0,-1.3728251864125933,-1.1607843137254903,0.0
2018-12-13,1.0,-0.4311916468703386,-1.5595823435169327,-0.0,-1.3724656096348269,-1.1612618087398485,0.0
2018-12-14,1.0,-0.4285318559556787,-1.577174515235457,-0.0,-1.3690304709141274,-1.1654293628808865,0.0
2018-12-17,1.0,-0.38710573078631716,-1.5917370057752112,-0.0,-1.354286983562861,-1.2199577965348734,0.0
2018-12-18,1.0,-0.36704470380973353,-1.5736071349922924,-0.0,-1.3455736621889451,-1.2192248403435366,0.0
2018-12-19,1.0,-0.35851345390383765,-1.5786832818703134,-0.0,-1.35288928098809,-1.2238089986766654,0.0
2018-12-20,1.0,-0.35829493087557607,-1.5639126618389292,-0.0,-1.348968619705947,-1.2149440421329822,0.0
2018-12-21,1.0,-0.34985279685966636,-1.5625340748010033,-0.0,-1.3478900883218843,-1.1917457202049941,0.0
2018-12-24,1.0,-0.32089753987564207,-1.5330089213300893,-0.0,-1.3394430927277643,-1.2135171668018383,0.0
2018-12-26,1.0,-0.3203945957538066,-1.5544713703624276,-0.0,-1.2976624490671242,-1.1887733218957754,0.0
2018-12-27,1.0,-0.26369230769230767,-1.4889230769230768,-0.0,-1.1956923076923076,-1.1798461538461538,0.0
2018-12-28,1.0,-0.25965775181883394,-1.4926734296546778,-0.0,-1.1943846705605083,-1.1768111486832669,0.0
2018-12-31,1.0,-0.2552110072902762,-1.5034911181846184,-0.0,-1.1970941575110379,-1.1782010473354554,0.0
2019-01-02,1.0,-0.25437830619896257,-1.5045965795285297,-0.0,-1.19819218324688,-1.1786246212315752,0.0
2019-01-03,1.0,-0.265116517811313,-1.5004619648906685,-0.0,-1.2053690586182118,-1.1619443588953906,0.0
2019-01-04,1.0,-0.19597294804795573,-1.5355569218157596,-0.0,-1.1971001127164669,-1.1948457833794446,0.0
2019-01-07,1.0,-0.1596241772597096,-1.4948500226096568,-0.0,-1.1997186353816007,-1.1701753504496808,0.0
2019-01-08,1.0,-0.1548138378817084,-1.5264279192452064,-0.0,-1.2036623719184336,-1.1876331541036826,0.0
2019-01-09,1.0,-0.15448597656844348,-1.5257899274737534,-0.0,-1.2035806664299842,-1.1878581934371355,0.0
2019-01-10,1.0,-0.15705664587453724,-1.5199553729905166,-0.0,-1.2087326943556975,-1.1855063644201025,0.0
2019-01-11,1.0,-0.16200489995916698,-1.5121478154348713,-0.0,-1.221365863617803,-1.2085545120457328,0.0
2019-01-14,1.0,-0.17290315993669914,-1.5094696002858747,-0.0,-1.2215018632906223,-1.2010311909745266,0.0
2019-01-15,1.0,-0.17069913186418043,-1.519289053269636,-0.0,-1.2269995376791492,-1.2199106179688703,0.0
2019-01-16,1.0,-0.13234000724300274,-1.536447824512391,-0.0,-1.2260334212840809,-1.2787521340990222,0.0
2019-01-17,1.0,-0.13384360777823748,-1.5334091849400082,-0.0,-1.2261067438973936,-1.2783926354985518,0.0
2019-01-18,1.0,-0.14377279833246484,-1.5215216258467954,-0.0,-1.2352266805627932,-1.3105263157894738,0.0
2019-01-22,1.0,-0.0,-1.6592103851518076,-0.0,-1.3606372706791117,-1.3443836498229804,0.0
2019-01-23,1.0,-0.0,-1.6161458613456674,-0.0,-1.3750873984833,-1.3871349432582152,0.0
2019-01-24,1.0,-0.0,-1.6142011834319527,-0.0,-1.378536847767617,-1.3864443249058633,0.0
2019-01-25,1.0,-0.0,-1.5862944162436545,-0.0,-1.4788677996027366,-1.4523284043257558,0.0
2019-01-28,1.0,-0.0,-1.5574014791919637,-0.0,-1.514736725907937,-1.4471796003973947,0.0
2019-01-29,1.0,-0.0,-1.5458872277283162,-0.0,-1.5772439666274707,-1.4762864662075144,0.0
2019-01-30,1.0,-0.0,-1.542998371061057,-0.0,-1.5817558838398025,-1.4922765825984385,0.0
2019-01-31,1.0,-0.0,-1.5677103828208445,-0.0,-1.5414019899938165,-1.5123953004665804,0.0
2019-02-01,1.0,-0.0,-1.5670776332826661,-0.0,-1.5545234476158305,-1.5081348871249225,0.0
2019-02-04,1.0,-0.0,-1.5650337837837835,-0.0,-1.5535472972972972,-1.5120495495495494,0.0
2019-02-05,1.0,-0.0,-1.551118120880978,-0.0,-1.5464991832366362,-1.5352334816650708,0.0
2019-02-06,1.0,-0.0,-1.559097846362557,-0.0,-1.5378441015205473,-1.555649765417444,0.0
2019-02-07,1.0,-0.0,-1.5617228125706535,-0.0,-1.539622428216143,-1.5509269726430026,0.0
2019-02-08,1.0,-0.0,-1.56010650351235,-0.0,-1.5614094720145024,-1.5436211194198957,0.0
2019-02-11,1.0,-0.0,-1.5407023144453313,-0.0,-1.5648158704822712,-1.5950860791243873,0.0
2019-02-12,1.0,-0.0,-1.5762343383488757,-0.0,-1.5648492476686309,-1.580067509582928,0.0
2019-02-13,1.0,-0.0,-1.5944523877609378,-0.0,-1.5566485559050613,-1.5680869316557047,0.0
2019-02-14,1.0,-0.0,-1.555905963302752,-0.0,-1.5927752293577984,-1.5853211009174313,0.0
2019-02-15,1.0,-0.0,-1.5758097863542386,-0.0,-1.5870663909947162,-1.5802894555478981,0.0
2019-02-19,1.0,-0.0,-1.5520463143413963,-0.0,-1.6035767511177348,-1.576349879628568,0.0
2019-02-20,1.0,-0.0,-1.5899833629740119,-0.0,-1.5924502323446734,-1.554471917847513,0.0
2019-02-21,1.0,-0.0,-1.5840626439428833,-0.0,-1.6085905112851222,-1.5650621833256564,0.0
2019-02-22,1.0,-0.0,-1.5912958491433826,-0.0,-1.5967000114982175,-1.5611130274807403,0.0
2019-02-25,1.0,-0.0,-1.5921561832149251,-0.0,-1.6119678854040316,-1.5719401605729797,0.0
2019-02-26,1.0,-0.0,-1.563080628512444,-0.0,-1.6094162174561304,-1.562105746071797,0.0
2019-02-27,1.0,-0.0,-1.5527928960183328,-0.0,-1.629676310512747,-1.5465482669722144,0.0
2019-02-28,1.0,-0.0,-1.5743087557603686,-0.0,-1.6540898617511521,-1.5319700460829493,0.0
2019-03-01,1.0,-0.0,-1.5789413052243535,-0.0,-1.6586026150567363,-1.5224929439548414,0.0
2019-03-04,1.0,-0.0,-1.565002300966406,-0.0,-1.6592268752876207,-1.5281293143120112,0.0
2019-03-05,1.0,-0.0,-1.5324779932109776,-0.0,-1.693688510442437,-1.5272423911167368,0.0
2019-03-06,1.0,-0.0,-1.5300208236927348,-0.0,-1.7291184636742247,-1.5252776492364644,0.0
2019-03-07,1.0,-0.0,-1.5183967704728951,-0.0,-1.7385236447520185,-1.510149942329873,0.0
2019-03-08,1.0,-0.0,-1.5054778554778556,-0.0,-1.7987179487179485,-1.5233682983682981,0.0
2019-03-11,1.0,-0.0,-1.5052153927750602,-0.0,-1.8054098650480288,-1.5824739230361247,0.0
2019-03-12,1.0,-0.0,-1.429599238910691,-0.0,-1.8387442026400287,-1.6776667855868712,0.0
2019-03-13,1.0,-0.0,-1.4474156496769561,-0.0,-1.8508016271835366,-1.6840751375927254,0.0
2019-03-14,1.0,-0.0,-1.4455172413793103,-0.0,-1.8608695652173912,-1.6905547226386806,0.0
2019-03-15,1.0,-0.0,-1.3866033755274263,-0.0,-1.7851617440225036,-1.6885841537740274,0.0
2019-03-18,1.0,-0.0,-1.354544930543547,-0.0,-1.7528387803331602,-1.6566949103694737,0.0
2019-03-19,1.0,-0.0,-1.3511815561959655,-0.0,-1.7378097982708935,-1.6746974063400577,0.0
2019-03-20,1.0,-0.0,-1.3636363636363638,-0.0,-1.738260467268101,-1.6811242192921585,0.0
2019-03-21,1.0,-0.0,-1.3635326985575005,-0.0,-1.7520953304065228,-1.5860083243058327,0.0
2019-03-22,1.0,-0.0,-1.352563367358642,-0.0,-1.8057690102075925,-1.576270214474137,0.0
2019-03-25,1.0,-0.0,-1.272629432423247,-0.0,-1.8221366262603378,-1.5696725954457915,0.0
2019-03-26,1.0,-0.0,-1.28827546955037,-0.0,-1.8079681274900399,-1.5952760387023335,0.0
2019-03-27,1.0,-0.0,-1.278429140580535,-0.0,-1.8151394422310756,-1.5979510529311327,0.0
2019-03-28,1.0,-0.0,-1.2788089273514007,-0.0,-1.8122295604645868,-1.602425415622865,0.0
2019-03-29,1.0,-0.0,-1.2995884303189664,-0.0,-1.8176517663198808,-1.5989482108151367,0.0
2019-04-01,1.0,-0.0,-1.2962543849722756,-0.0,-1.76943532873147,-1.5923390290822677,0.0
2019-04-02,1.0,-0.0,-1.3283252069395621,-0.0,-1.8174396190044222,-1.5238122236081189,0.0
2019-04-03,1.0,-0.0,-1.3293644043771617,-0.0,-1.823042467539831,-1.5174916368996993,0.0
2019-04-04,1.0,-0.0,-1.3255721506048044,-0.0,-1.835481855869158,-1.5178601851326028,0.0
2019-04-05,1.0,-0.0,-1.3039872770646372,-0.0,-1.8494831307508806,-1.5264114506418265,0.0
2019-04-08,1.0,-0.0,-1.294741618923365,-0.0,-1.848998808780986,-1.5287877928413411,0.0
2019-04-09,1.0,-0.0,-1.2868380550646983,-0.0,-1.8927207433164226,-1.52072051530525,0.0
2019-04-10,1.0,-0.0,-1.267049982921553,-0.0,-1.9076625298872822,-1.5181031538198793,0.0
2019-04-11,1.0,-0.0,-1.254528882306027,-0.0,-1.9324370513842999,-1.5097413694884356,0.0
2019-04-12,1.0,-0.0,-1.2615419734063802,-0.0,-1.9370541573931406,-1.5081892370027965,0.0
2019-04-15,1.0,-0.0,-1.262787906498257,-0.0,-1.9392467280105163,-1.5132308395724983,0.0
2019-04-16,1.0,-0.0,-1.2753961919963517,-0.0,-1.9268612472922129,-1.498346824763425,0.0
2019-04-17,1.0,-0.0,-1.281572201651951,-0.0,-1.9313585872970664,-1.483508971802905,0.0
2019-04-18,1.0,-0.0,-1.3024902901530728,-0.0,-1.9366575279872056,-1.472526844870916,0.0
2019-04-22,1.0,-0.0,-1.3205532916260116,-0.0,-1.9418584629512714,-1.477127934339666,0.0
2019-04-23,1.0,-0.0,-1.2919403667104585,-0.0,-1.936996629919461,-1.4830639172902267,0.0
2019-04-24,1.0,-0.0,-1.3040548258138205,-0.0,-1.9286122215876642,-1.4783552255853796,0.0
2019-04-25,1.0,-0.0,-1.287236480293309,-0.0,-1.9471814848762603,-1.4942140238313475,0.0
2019-04-26,1.0,-0.0,-1.26271479644793,-0.0,-2.0276208049821243,-1.4760119940029985,0.0
2019-04-29,1.0,-0.0,-1.2433554338426058,-0.0,-2.024618045546267,-1.4973767656385126,0.0
2019-04-30,1.0,-0.0,-1.2552089328882237,-0.0,-2.018763669851502,-1.4818119028433292,0.0
2019-05-01,1.0,-0.0,-1.246802627030764,-0.0,-2.024830049544878,-1.4893997004263162,0.0
2019-05-02,1.0,-0.0,-1.2711815227483751,-0.0,-2.028783658310121,-1.5031337047353759,0.0
2019-05-03,1.0,-0.0,-1.2700522344747533,-0.0,-2.0298316889146837,-1.5039466047591412,0.0
2019-05-06,1.0,-0.0,-1.1586934613788606,-0.0,-2.155907285553382,-1.6134329242990102,0.0
2019-05-07,1.0,-0.0,-1.1385885707496735,-0.0,-2.1700724723773317,-1.6316977545443745,0.0
2019-05-08,1.0,-0.0,-1.1367682603313094,-0.0,-2.128515003242351,-1.629900371396569,0.0
2019-05-09,1.0,-0.0,-1.1362913204878913,-0.0,-2.1348771433622065,-1.6212362265040363,0.0
2019-05-10,1.0,-0.0,-1.1377741001241208,-0.0,-2.1575743247236834,-1.615107275843726,0.0
2019-05-13,1.0,-0.0,-1.1370915322342374,-0.0,-2.149855226614666,-1.6221710098682267,0.0
2019-05-14,1.0,-0.0,-1.0311043802423114,-0.06448042870456663,-2.1277958993476234,-1.6014095992544268,0.0
2019-05-15,1.0,-0.0,-1.031788698650149,-0.09793724069420909,-2.1498276164319523,-1.5640156606088937,0.0
2019-05-16,1.0,-0.0,-1.0347205985503858,-0.10638297872340426,-2.1411620294599016,-1.5628945522562543,0.0
2019-05-17,1.0,-0.0,-1.0196640721015977,-0.12108620588751683,-2.121554398080412,-1.590097735120267,0.0
2019-05-20,1.0,-0.0,-1.0019880715705767,-0.13612442989124077,-2.1177055315167816,-1.591451292246521,0.0
2019-05-21,1.0,-0.0,-1.0048495471808354,-0.13958515921706108,-2.109553023663453,-1.5888986269354368,0.0
2019-05-22,1.0,-0.0,-0.9924675931332477,-0.15064813733504615,-2.1095994394487914,-1.5863599205885788,0.0
2019-05-23,1.0,-0.0,-0.9792930471301914,-0.16944703686420903,-2.121033597760149,-1.563229118058796,0.0
2019-05-24,1.0,-0.0,-0.918274555523171,-0.21002623141941124,-2.1189740600408045,-1.5819294666278052,0.0
2019-05-28,1.0,-0.0,-0.9172835907898571,-0.20775284173710287,-2.1200816088603904,-1.5840862722238414,0.0
2019-05-29,1.0,-0.0,-0.9068050749711649,-0.2066320645905421,-2.097462514417532,-1.5561130334486737,0.0
2019-05-30,1.0,-0.0,-0.9008692648667318,-0.21058085314604802,-2.0877324276092337,-1.5575384261124865,0.0
2019-05-31,1.0,-0.0,-0.8834472067520239,-0.21783315151863125,-2.080840558075444,-1.5593959924211978,0.0
2019-06-03,1.0,-0.0,-0.8872652548661453,-0.2536103658884639,-2.0711227809806494,-1.4960899594725725,0.0
2019-06-04,1.0,-0.0,-0.8899857346647647,-0.26710413694721824,-2.0830242510699,-1.466077032810271,0.0
2019-06-05,1.0,-0.0,-0.8747112838713311,-0.30279984226240775,-2.0887273956396823,-1.3671905808123486,0.0
2019-06-06,1.0,-0.0,-0.876683762610607,-0.30834695372823084,-2.089161923011892,-1.361776475229668,0.0
2019-06-07,1.0,-0.0,-0.8927706091170339,-0.31233447906688455,-2.071561390657576,-1.358145038598073,0.0
2019-06-10,1.0,-0.0,-0.9015415775852368,-0.31050973331833015,-2.0452346123551255,-1.368909643299201,0.0
2019-06-11,1.0,-0.0,-0.8997741389045736,-0.33630717108977976,-2.04652738565782,-1.36386222473179,0.0
2019-06-12,1.0,-0.0,-0.9113931190073322,-0.3423011844331641,-2.035307388606881,-1.3512126339537507,0.0
2019-06-13,1.0,-0.0,-0.9334349593495935,-0.36286133694670275,-2.016147244805781,-1.333446251129178,0.0
2019-06-14,1.0,-0.0,-0.9271926854046733,-0.37126086465741054,-2.020149001015916,-1.3253188847499717,0.0
2019-06-17,1.0,-0.0,-0.9260094743965712,-0.3708549515001128,-2.0133092713737875,-1.3293480712835553,0.0
2019-06-18,1.0,-0.0,-0.9472466711803205,-0.36893477770255023,-2.007560370119612,-1.3183254344391784,0.0
2019-06-19,1.0,-0.0,-0.9273054633432736,-0.3909300624542846,-2.0014066280312837,-1.3068699713047882,0.0
2019-06-20,1.0,-0.0,-0.9407424097335662,-0.37126119529093676,-2.008449276178674,-1.3123979045795078,0.0
2019-06-21,1.0,-0.0,-0.9455077685206035,-0.3722134654357127,-1.9976919612699844,-1.3139495609097052,0.0
2019-06-24,1.0,-0.0,-0.9181782222975646,-0.3715318980618184,-2.0097191614397922,-1.3511894671413234,0.0
2019-06-25,1.0,-0.0,-0.9389727072385151,-0.3672938916200486,-1.9983047974232924,-1.3461038594111996,0.0
2019-06-26,1.0,-0.0,-0.9318092012418854,-0.3446796500141123,-1.9655094552639005,-1.4028789161727349,0.0
2019-06-27,1.0,-0.0,-0.9347026537656312,-0.36654784133989704,-1.975725683245629,-1.3813727154416342,0.0
2019-06-28,1.0,-0.0,-0.9185658542102585,-0.3699032969518747,-1.9852966125657412,-1.3814398009387547,0.0
2019-07-01,1.0,-0.0,-0.9012151215121512,-0.3791629162916292,-1.9766539153915392,-1.368530603060306,0.0
2019-07-02,1.0,-0.0,-0.91633398931684,-0.3713803767219567,-1.9654765251616528,-1.36952488051729,0.0
2019-07-03,1.0,-0.0,-0.9054038872036848,-0.3800696550949331,-1.9700595438714752,-1.3617571059431524,0.0
2019-07-05,1.0,-0.0,-0.8877281662454366,-0.3810727323785453,-1.9735467565290645,-1.3739960685200785,0.0
2019-07-08,1.0,-0.0,-0.8877654196157735,-0.37995730816762163,-1.9736546455454442,-1.375968992248062,0.0
2019-07-09,1.0,-0.0,-0.8821580956658432,-0.37907028969234224,-1.974343139456546,-1.378621154278015,0.0
2019-07-10,1.0,-0.0,-0.8516060077628396,-0.37689148900264385,-2.0140068628002474,-1.3827979974123867,0.0
2019-07-11,1.0,-0.0,-0.8523059617547807,-0.37637795275590546,-2.012935883014623,-1.3826771653543306,0.0
2019-07-12,1.0,-0.0,-0.8587335507816893,-0.37729164323473174,-2.0141153975930717,-1.373467551456529,0.0
2019-07-15,1.0,-0.0,-0.8814334085778781,-0.4097629796839729,-2.027878103837472,-1.3242663656884877,0.0
2019-07-16,1.0,-0.0,-0.8606511523830834,-0.3531550682479302,-2.011803535466547,-1.3684828820765271,0.0
2019-07-17,1.0,-0.0,-0.895534067408194,-0.3368173942205578,-2.003744899670225,-1.3533061315745345,0.0
2019-07-18,1.0,-0.0,-0.8953040370763304,-0.33742810877212576,-2.003685297894913,-1.3473672455190127,0.0
2019-07-19,1.0,-0.0,-0.8947692997701406,-0.3501709928799686,-1.9994393676066604,-1.361888209900768,0.0
2019-07-22,1.0,-0.0,-0.8505445406311087,-0.3275062831611282,-1.9997207483943034,-1.4072605417481152,0.0
2019-07-23,1.0,-0.0,-0.8491451558833389,-0.3304279807799754,-2.0007822103028268,-1.406805229634596,0.0
2019-07-24,1.0,-0.0,-0.8498074454428756,-0.34403080872913994,-1.9937489535078416,-1.3936484902606463,0.0
2019-07-25,1.0,-0.0,-0.8104863476464348,-0.366184599921827,-2.0308224914847286,-1.376291250209392,0.0
2019-07-26,1.0,-0.0,-0.8012280212112755,-0.3619313424504605,-2.038515210717276,-1.3801842031816913,0.0
2019-07-29,1.0,-0.0,-0.7737181626070515,-0.3541319096874652,-2.0385385385385386,-1.3947280613947282,0.0
2019-07-30,1.0,-0.0,-0.7716774157984676,-0.3560994432500965,-2.0083788104294142,-1.3762196130312552,0.0
2019-07-31,1.0,-0.0,-0.8180512593901901,-0.3527397260273972,-1.9945868316394164,-1.3582081307998233,0.0
2019-08-01,1.0,-0.0,-0.8451776649746193,-0.34308099757227983,-1.9890200838666958,-1.3402670492165083,0.0
2019-08-02,1.0,-0.0,-0.8342712126227518,-0.35142888668211414,-1.9881385854573541,-1.343098311817279,0.0
2019-08-05,1.0,-0.0,-0.8305420890260027,-0.3454164830321728,-1.9934442485676511,-1.3395769061260467,0.0
2019-08-06,1.0,-0.0,-0.8297619047619048,-0.3366883116883117,-1.9161796536796536,-1.3286796536796537,0.0
2019-08-07,1.0,-0.0,-0.8379532068946884,-0.32571459447776513,-1.9117090830496568,-1.3280380396606688,0.0
2019-08-08,1.0,-0.0,-0.8373974789453404,-0.3470578521495018,-1.96631254472395,-1.353773325260087,0.0
2019-08-09,1.0,-0.0,-0.8143630695181316,-0.3361592736421813,-1.9454684679757153,-1.3736257725756167,0.0
2019-08-12,1.0,-0.0,-0.8088058560034961,-0.3532175243089697,-1.94717578935868,-1.3534360319021086,0.0
2019-08-13,1.0,-0.0,-0.8845172484180446,-0.2880179628495611,-1.7887834251888142,-1.1417636252296386,0.0
2019-08-14,1.0,-0.0,-0.8997826856016578,-0.2828624854702583,-1.7601960883408299,-1.1110324960832871,0.0
2019-08-15,1.0,-0.0,-0.9465458889110093,-0.3103225164244476,-1.71814652598049,-1.0020903842325304,0.0
2019-08-16,1.0,-0.0,-0.9360127179690994,-0.3143226191067614,-1.7115604351930052,-1.0060609071488897,0.0
2019-08-19,1.0,-0.0,-0.9132047477744808,-0.3195845697329377,-1.7194856577645896,-0.9933234421364986,0.0
2019-08-20,1.0,-0.0,-0.91220641095081,-0.33354670343197595,-1.7013639273228618,-0.9768083115859963,0.0
2019-08-21,1.0,-0.0,-0.9194254513256923,-0.34654926459737323,-1.694279108662502,-0.9588272910620297,0.0
2019-08-22,1.0,-0.0,-0.9169069847011097,-0.35959724326702186,-1.6835133681998145,-0.9278068331785522,0.0
2019-08-23,1.0,-0.0,-0.9255173760249903,-0.3582584927762593,-1.6819601718078876,-0.9151698555251855,0.0
2019-08-26,1.0,-0.0,-0.896578276144184,-0.37311708936907456,-1.6723615188411376,-0.8704942490013957,0.0
2019-08-27,1.0,-0.0,-0.888607231681653,-0.3745456284675723,-1.6538167208723933,-0.8658886550602641,0.0
2019-08-28,1.0,-0.0,-0.8545420064479424,-0.39773373791010813,-1.6383937037739427,-0.8504172197989759,0.0
2019-08-29,1.0,-0.0,-0.8358300938655542,-0.41059068929553433,-1.6508959893808666,-0.8433677823077653,0.0
2019-08-30,1.0,-0.0,-0.8109398638426625,-0.41991301059001507,-1.669629349470499,-0.8272031013615733,0.0
2019-09-03,1.0,-0.0,-0.8141095307848604,-0.41737938855549783,-1.67929877616595,-0.8143930444643954,0.0
2019-09-04,1.0,-0.0,-0.7747773356073526,-0.4320162971385257,-1.6895489861663826,-0.8411976501800266,0.0
