Date,ASND,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-11-28,1.0,-0.42680221811460256,-1.3427911275415896,-0.0,-0.948521256931608,-0.9029574861367836,0.0
2018-11-29,1.0,-0.40140716374269003,-1.325703581871345,-0.0,-0.9395559210526316,-0.9020010964912281,0.0
2018-11-30,1.0,-0.4130290692169302,-1.3813559322033897,-0.0,-1.0091373922923965,-0.9308777577880882,0.0
2018-12-03,1.0,-0.4112498817295865,-1.3812091967073516,-0.0,-1.0083735452739142,-0.9299366070583782,0.0
2018-12-04,1.0,-0.39711924439197166,-1.391357733175915,-0.0,-1.0046280991735537,-0.9293978748524203,0.0
2018-12-06,1.0,-0.38638657003944593,-1.3107513072195214,-0.0,-1.0011008164388588,-0.8884964682139254,0.0
2018-12-07,1.0,-0.38985460716415177,-1.310553593542173,-0.0,-1.000963170205935,-0.8851992845021327,0.0
2018-12-10,1.0,-0.34635499567965805,-1.3268452408022193,-0.0,-1.010186911637637,-0.8643412615398609,0.0
2018-12-11,1.0,-0.33117416294133745,-1.3363744183924824,-0.0,-1.0103548946264027,-0.8837241127634341,0.0
2018-12-12,1.0,-0.3293462381300219,-1.3378834915997075,-0.0,-1.0108199415631847,-0.887280861943024,0.0
2018-12-13,1.0,-0.32880335643925573,-1.3318588106530462,-0.0,-1.01541408245166,-0.8843031740240788,0.0
2018-12-14,1.0,-0.33876786774443984,-1.3059323194958212,-0.0,-1.0349362926428278,-0.8871991597022423,0.0
2018-12-17,1.0,-0.29992205052959786,-1.3215186390939522,-0.0,-1.0229721674538035,-0.9408501077536797,0.0
2018-12-18,1.0,-0.28384895359417656,-1.3074158325750684,-0.0,-1.0166060054595087,-0.94171974522293,0.0
2018-12-19,1.0,-0.2829064106647254,-1.3077028072250785,-0.0,-1.0171527367032167,-0.942035579416716,0.0
2018-12-20,1.0,-0.2804993893336952,-1.2883249649432307,-0.0,-1.0212602343149229,-0.9333695209662098,0.0
2018-12-21,1.0,-0.2748177481774818,-1.2877328773287735,-0.0,-1.0201602016020161,-0.9172891728917288,0.0
2018-12-24,1.0,-0.2731122724815282,-1.2922148134799065,-0.0,-1.0231122724815283,-0.9169219679221482,0.0
2018-12-26,1.0,-0.2733764784646284,-1.3064494532470432,-0.0,-0.9879491185003347,-0.895514394108458,0.0
2018-12-27,1.0,-0.25437799974056297,-1.2608206857785274,-0.0,-0.924028192156354,-0.8847234833744108,0.0
2018-12-28,1.0,-0.2476219301279834,-1.2691542718782427,-0.0,-0.9247665167762019,-0.8822639225181598,0.0
2018-12-31,1.0,-0.2513959226074536,-1.2643379647664805,-0.0,-0.9272388867246677,-0.8855127039778383,0.0
2019-01-02,1.0,-0.25287605817234643,-1.2682005643585847,-0.0,-0.9327110918168006,-0.8874321684393314,0.0
2019-01-03,1.0,-0.24618262496193502,-1.2728063688171576,-0.0,-0.9306129551485622,-0.900726497585592,0.0
2019-01-04,1.0,-0.22518075940598345,-1.2784777243797896,-0.0,-0.9218946183487033,-0.9040135082478244,0.0
2019-01-07,1.0,-0.20087521774227812,-1.2461231252920932,-0.0,-0.9196159238645537,-0.8820155499851299,0.0
2019-01-08,1.0,-0.20046758767268863,-1.2482040382571733,-0.0,-0.919277364505845,-0.8828480340063763,0.0
2019-01-09,1.0,-0.20138800187337677,-1.2539277046876995,-0.0,-0.9207646783326947,-0.8815514965725721,0.0
2019-01-10,1.0,-0.20410164577470796,-1.248614308859896,-0.0,-0.9300758932378272,-0.8809158352519826,0.0
2019-01-11,1.0,-0.20268142157905938,-1.2516280059587146,-0.0,-0.9270057459033837,-0.8749095552245159,0.0
2019-01-14,1.0,-0.21848488724048257,-1.2527603700387944,-0.0,-0.9329837575137485,-0.858890736240781,0.0
2019-01-15,1.0,-0.215235063873715,-1.2478386167146973,-0.0,-0.9573745107316444,-0.8808550905415287,0.0
2019-01-16,1.0,-0.21376671396018745,-1.2470441549507716,-0.0,-0.9574788254009201,-0.8811212863837655,0.0
2019-01-17,1.0,-0.2167720838173917,-1.2422873370336904,-0.0,-0.961189277569812,-0.8824921474979562,0.0
2019-01-18,1.0,-0.21827631009094847,-1.2273278475530531,-0.0,-0.967215244694673,-0.9180164573408401,0.0
2019-01-22,1.0,-0.0,-1.3935191358847847,-0.0,-1.15428723829844,-0.8972307418766947,0.0
2019-01-23,1.0,-0.0,-1.3383622607921672,-0.0,-1.1694704049844238,-0.9425901201602135,0.0
2019-01-24,1.0,-0.0,-1.3079160789844853,-0.0,-1.1853402679830747,-0.9143600141043723,0.0
2019-01-25,1.0,-0.0,-1.261427353877899,-0.0,-1.299825057192841,-0.9245054501413,0.0
2019-01-28,1.0,-0.0,-1.2179073725700977,-0.0,-1.3487861685926723,-0.9123891427035743,0.0
2019-01-29,1.0,-0.0,-1.2105571055710558,-0.0,-1.3687336873368734,-0.9207542075420754,0.0
2019-01-30,1.0,-0.0,-1.2108485257708756,-0.0,-1.3683097006527123,-0.9223497636731939,0.0
2019-01-31,1.0,-0.0,-1.189396628216504,-0.0,-1.3374445430346051,-0.9096716947648625,0.0
2019-02-01,1.0,-0.0,-1.1859896943852168,-0.0,-1.349724591329069,-0.906316631130064,0.0
2019-02-04,1.0,-0.0,-1.1921160348816517,-0.0,-1.360962804769532,-0.8961114077237944,0.0
2019-02-05,1.0,-0.0,-1.1583883751651256,-0.0,-1.3102157639806251,-0.9347424042272127,0.0
2019-02-06,1.0,-0.0,-1.165778697547444,-0.0,-1.2992382545902865,-0.9381357051648981,0.0
2019-02-07,1.0,-0.0,-1.168615898698558,-0.0,-1.287196623285262,-0.940951459725642,0.0
2019-02-08,1.0,-0.0,-1.1708637844501188,-0.0,-1.299066654926477,-0.9326846878577089,0.0
2019-02-11,1.0,-0.0,-1.167416424098086,-0.0,-1.3077092705301225,-0.9352121372497133,0.0
2019-02-12,1.0,-0.0,-1.1704686118479222,-0.0,-1.3176392572944295,-0.9327586206896552,0.0
2019-02-13,1.0,-0.0,-1.1928817451205511,-0.0,-1.3048662015366952,-0.9180429214872384,0.0
2019-02-14,1.0,-0.0,-1.127613586237318,-0.0,-1.346846052051169,-0.9366563740626378,0.0
2019-02-15,1.0,-0.0,-1.1215406310594043,-0.0,-1.3475233562488982,-0.9377754274634231,0.0
2019-02-19,1.0,-0.0,-1.118954190732331,-0.0,-1.3515277104184118,-0.9384947753626383,0.0
2019-02-20,1.0,-0.0,-1.1559402669485925,-0.0,-1.3349191665565394,-0.9142328531782742,0.0
2019-02-21,1.0,-0.0,-1.1363556182748282,-0.0,-1.3451666960663258,-0.9284265302522491,0.0
2019-02-22,1.0,-0.0,-1.1386623164763456,-0.0,-1.3424893082315592,-0.9278250518054758,0.0
2019-02-25,1.0,-0.0,-1.1430537061695516,-0.0,-1.3631602308033732,-0.9323124722592099,0.0
2019-02-26,1.0,-0.0,-1.139488231098431,-0.0,-1.3683577032810272,-0.950071326676177,0.0
2019-02-27,1.0,-0.0,-1.1461521302699087,-0.0,-1.3654695516395272,-0.9497211688601385,0.0
2019-02-28,1.0,-0.0,-1.1477100258905455,-0.0,-1.3664404963842514,-0.9497812695295063,0.0
2019-03-01,1.0,-0.0,-1.1523427041499332,-0.0,-1.3626506024096385,-0.9473003123605533,0.0
2019-03-04,1.0,-0.0,-1.1384505342214672,-0.0,-1.3224104787876079,-1.0095668112119451,0.0
2019-03-05,1.0,-1.7317097919837647,-1.882800608828006,-1.666971080669711,-1.9307965499746322,-1.9348554033485539,0.0
2019-03-06,1.0,-1.7367243133265515,-1.8874872838250256,-1.6719226856561547,-1.9367243133265513,-1.9401831129196339,0.0
2019-03-07,1.0,-1.7399286078531362,-1.8925038245792964,-1.6732279449260583,-1.9449260581336054,-1.9481896991330954,0.0
2019-03-08,1.0,-1.760140004117768,-1.906320774140416,-1.7039324686020176,-1.9611900350010294,-1.9628371422688902,0.0
2019-03-11,1.0,-1.7676005375788277,-1.9136772459423137,-1.715496743512871,-1.9682621730590304,-1.9730176780729867,0.0
2019-03-12,1.0,-1.771686185096901,-1.9099388537672297,-1.7271219815524923,-1.9734687532386774,-1.981552492486268,0.0
2019-03-13,1.0,-1.7835137385512074,-1.9176727726894254,-1.741985845129059,-1.9786636136552873,-1.986053288925895,0.0
2019-03-14,1.0,-1.7834096586178185,-1.9175686927560365,-1.7418817651956704,-1.9789758534554538,-1.986157368859284,0.0
2019-03-15,1.0,-1.7896494156928215,-1.920909849749583,-1.7488522537562605,-1.98330550918197,-1.991339732888147,0.0
2019-03-18,1.0,-1.8098695286195285,-1.9375,-1.7750420875420874,-1.995580808080808,-2.00368265993266,0.0
2019-03-19,0.9901185770750988,-1.7858331599750363,-1.9135635531516537,-1.7522363220303723,-1.9702517162471396,-1.9795090493030996,0.009881422924901186
2019-03-20,0.9892562845519974,-1.7914884739751749,-1.9207259831021175,-1.7569625534578075,-1.9759048711797225,-1.9857098153749873,0.010743715448002504
2019-03-21,0.9866888519134775,-1.7863976705490845,-1.9139975041597335,-1.751871880199667,-1.9698419301164725,-1.977225457570715,0.013311148086522463
2019-03-22,0.9637088529952975,-1.753117971784911,-1.8756900429360048,-1.7241872827642608,-1.9329380494786341,-1.9369249642199957,0.03629114700470251
2019-03-25,1.0,-1.818826017979905,-1.9362242199894237,-1.796932839767319,-2.011316763617134,-2.013114754098361,0.0
2019-03-26,1.0,-1.8336352978791433,-1.9521475007993179,-1.8147713950762017,-2.026537354790579,-2.0305872322284984,0.0
2019-03-27,1.0,-1.8352000000000002,-1.9525333333333332,-1.816,-2.0296533333333335,-2.03328,0.0
2019-03-28,1.0,-1.8357173356105894,-1.9531383432963279,-1.8197053800170795,-2.030529461998292,-2.0354397950469685,0.0
2019-03-29,1.0,-1.8373584099166491,-1.954370592006839,-1.8231459713614022,-2.032913015601624,-2.0381491771746103,0.0
2019-04-01,1.0,-1.8363247863247862,-1.9550213675213677,-1.822222222222222,-2.0324786324786324,-2.0377136752136753,0.0
2019-04-02,1.0,-1.8447204968944098,-1.9591989719426,-1.836046262582994,-2.034054401370743,-2.0348040265581497,0.0
2019-04-03,1.0,-1.8433386837881218,-1.9577314071696093,-1.8346709470304974,-2.0322097378277153,-2.0330658105939,0.0
2019-04-04,1.0,-1.8469289312895274,-1.9615178475720871,-1.8365312466502306,-2.036231107299818,-2.038053381927323,0.0
2019-04-05,1.0,-1.850321888412017,-1.9624463519313304,-1.838733905579399,-2.038090128755365,-2.039914163090129,0.0
2019-04-08,1.0,-1.8451744061630644,-1.9554889792424568,-1.8336186603894713,-2.0318852985234326,-2.0337042585063125,0.0
2019-04-09,1.0,-1.8538940141600515,-1.9569834799399273,-1.841450332546664,-2.038403776013731,-2.0365801330186657,0.0
2019-04-10,1.0,-1.8590625671898515,-1.9593635777252203,-1.8483121909266824,-2.043969038916362,-2.0396688884110943,0.0
2019-04-11,1.0,-1.8617650220359023,-1.9550682575513274,-1.8513382779748466,-2.0441792970009676,-2.036762334730732,0.0
2019-04-12,1.0,-1.8643702906350914,-1.9580193756727666,-1.8541442411194833,-2.0476856835306783,-2.040043057050592,0.0
2019-04-15,1.0,-1.8666451056489868,-1.9617291936179388,-1.8569426476929711,-2.0509918068132817,-2.0440922811556708,0.0
2019-04-16,1.0,-1.8690771721532649,-1.9645979492714516,-1.859147328656233,-2.05364274150027,-2.046842957366433,0.0
2019-04-17,1.0,-1.8674932614555257,-1.959676549865229,-1.8591913746630728,-2.051536388140162,-2.0437735849056606,0.0
2019-04-18,1.0,-1.8659915975438977,-1.9577722718948618,-1.857696865237531,-2.0493374986534527,-2.041581385328019,0.0
2019-04-22,1.0,-1.8692183288409703,-1.959676549865229,-1.8590835579514824,-2.0506738544474397,-2.0431266846361185,0.0
2019-04-23,1.0,-1.8700388265746333,-1.9609577221742884,-1.8603321829163073,-2.0511216566005177,-2.0426013805004315,0.0
2019-04-24,1.0,-1.8600880489638139,-1.9507140556211746,-1.8526790507892192,-2.040910555137979,-2.0333941801782456,0.0
2019-04-25,1.0,-1.8664368806548899,-1.9558380008616973,-1.8596510124946142,-2.048470486859112,-2.0408229211546747,0.0
2019-04-26,1.0,-1.871761658031088,-1.9583333333333333,-1.8658246977547497,-2.053972366148532,-2.0445811744386875,0.0
2019-04-29,1.0,-1.8732850815599007,-1.958625904720752,-1.8665874473371502,-2.056173706384358,-2.047963703143567,0.0
2019-04-30,1.0,-1.8757979011143568,-1.9622416964189118,-1.8689819322730714,-2.060045439792275,-2.05182300119009,0.0
2019-05-01,1.0,-1.8778270749918837,-1.9624499513039715,-1.8693864300400387,-2.0603830754247374,-2.0512931500919813,0.0
2019-05-02,1.0,-1.8829718004338392,-1.9669197396963123,-1.8741865509761388,-2.064642082429501,-2.0572668112798262,0.0
2019-05-03,1.0,-1.8856056491037478,-1.9715372080391091,-1.8769147202607277,-2.0683324280282456,-2.061162411732754,0.0
2019-05-06,1.0,-1.8834382461471673,-1.965812893423052,-1.8763837638376382,-2.067505969177339,-2.0600173648795312,0.0
2019-05-07,1.0,-1.8861832807913903,-1.9696706163713447,-1.8806391999130339,-2.0706598543319927,-2.0634851614305902,0.0
2019-05-08,1.0,-1.8901374645428757,-1.9757800567313986,-1.8875190922976215,-2.0816059349770892,-2.074841806676849,0.0
2019-05-09,1.0,-1.8903676229955273,-1.9751281771571942,-1.8877495363804953,-2.0813788589505835,-2.073960946874659,0.0
2019-05-10,1.0,-1.8902585360532342,-1.9751281771571942,-1.8876404494382022,-2.0814879458928766,-2.073960946874659,0.0
2019-05-13,1.0,-1.8836830090227197,-1.9677138819436895,-1.8802043700402218,-2.0730514186324602,-2.0662028481356667,0.0
2019-05-14,1.0,-1.8453056417942402,-1.9236698426292687,-1.8602933304785354,-2.042714912750241,-2.0334011347821432,0.0
2019-05-15,1.0,-1.8410695187165773,-1.9225668449197861,-1.86,-2.041711229946524,-2.0298395721925133,0.0
2019-05-16,1.0,-1.84195309990363,-1.925580897312346,-1.8631545133311915,-2.044330228075811,-2.0327658207516865,0.0
2019-05-17,1.0,-1.843244401585771,-1.9254259080681453,-1.8657452051858996,-2.0444658737812067,-2.0356798457087755,0.0
2019-05-20,1.0,-1.8369460758142018,-1.9161772557394554,-1.8608649225840899,-2.036412172984517,-2.027656166577683,0.0
2019-05-21,1.0,-1.836039307840205,-1.917538987395856,-1.8629566331980347,-2.036637470625935,-2.0284127323221535,0.0
2019-05-22,1.0,-1.8322491201876931,-1.9122320571611389,-1.861469553161992,-2.0338061213607763,-2.0247413885037857,0.0
2019-05-23,1.0,-1.8300500479182198,-1.9084229581514216,-1.860078798849963,-2.0302417207965076,-2.0196997124906826,0.0
2019-05-24,1.0,-1.824585635359116,-1.8999150021249471,-1.8582660433489164,-2.0261368465788356,-2.0158308542286445,0.0
2019-05-28,1.0,-1.825906625545039,-1.9017334893119218,-1.8596192704456023,-2.0289269382112094,-2.018611081569712,0.0
2019-05-29,1.0,-1.8259113614624298,-1.9010521840790733,-1.858645977255819,-2.027207992347752,-2.0153044956956108,0.0
2019-05-30,1.0,-1.8229863100923274,-1.8976971240581557,-1.8557784145176697,-2.0236654993101983,-2.0122041812586224,0.0
2019-05-31,1.0,-1.8202140057209448,-1.8952219514779107,-1.851997033584066,-2.019387646996504,-2.007627926687149,0.0
2019-06-03,1.0,-1.8136685327981408,-1.8888771522129502,-1.84820957008556,-2.013520650681314,-1.9987324389986267,0.0
2019-06-04,1.0,-1.8199107522311944,-1.9027836804079898,-1.8577348066298345,-2.0275180620484488,-2.016680832979176,0.0
2019-06-05,1.0,-1.819717412089663,-1.899075746308297,-1.8639116116009773,-2.030702220333581,-2.010198661425688,0.0
2019-06-06,1.0,-1.8205700914698997,-1.9052329291640075,-1.8624760689215059,-2.0321208253563072,-2.0156349712827057,0.0
2019-06-07,1.0,-1.8288461538461538,-1.9180555555555554,-1.8710470085470086,-2.0408119658119657,-2.025,0.0
2019-06-10,1.0,-1.8236800000000002,-1.91584,-1.8670933333333333,-2.0371200000000003,-2.0228266666666666,0.0
2019-06-11,1.0,-1.827005119453925,-1.9152090443686007,-1.8737201365187715,-2.032103242320819,-2.0174914675767917,0.0
2019-06-12,1.0,-1.828300074698538,-1.9166577739835662,-1.8752534414683597,-2.0329740689360793,-2.018141073524704,0.0
2019-06-13,1.0,-1.8319803460798976,-1.9205298013245033,-1.8792992950224314,-2.032578508865627,-2.0171971800897244,0.0
2019-06-14,1.0,-1.8328170067300502,-1.9192393975002668,-1.881316098707403,-2.0332229462664246,-2.01613075526119,0.0
2019-06-17,1.0,-1.8309859154929577,-1.9164532650448143,-1.8791079812206573,-2.030409731113956,-2.013124199743918,0.0
2019-06-18,1.0,-1.8401973401973402,-1.9285714285714286,-1.8884598884598882,-2.0427927927927927,-2.024989274989275,0.0
2019-06-19,1.0,-1.8404072883172562,-1.9241157556270099,-1.8907824222936767,-2.0413719185423367,-2.0214362272240085,0.0
2019-06-20,1.0,-1.8398328690807797,-1.9244696807370902,-1.888365116777373,-2.040068566530962,-2.02067709449325,0.0
2019-06-21,1.0,-1.8397387859972165,-1.9244192270634835,-1.886950005352746,-2.035970452842308,-2.0183063911786747,0.0
2019-06-24,1.0,-1.83984584091639,-1.922706348356707,-1.8873782250294402,-2.035542233165614,-2.020019269885451,0.0
2019-06-25,1.0,-1.8361111111111112,-1.9164529914529915,-1.883974358974359,-2.0316239316239315,-2.0157051282051284,0.0
2019-06-26,1.0,-1.8333689382610552,-1.9172185430463577,-1.882183294167913,-2.0302285836359752,-2.018478957487716,0.0
2019-06-27,1.0,-1.8639522258414765,-1.9505971769815418,-1.9188925081433224,-2.070358306188925,-2.054071661237785,0.0
2019-06-28,1.0,-1.8649440885897295,-1.946042774943003,-1.9204212354793182,-2.071653457822169,-2.053522961676257,0.0
2019-07-01,1.0,-1.8697451535613157,-1.952189065563058,-1.9261598780222173,-2.0808102809845352,-2.062077978653888,0.0
2019-07-02,1.0,-1.8685185185185182,-1.953485838779956,-1.925816993464052,-2.081917211328976,-2.063507625272331,0.0
2019-07-03,1.0,-1.870731973382786,-1.9578924402748992,-1.927675357259736,-2.08486964110396,-2.0674157303370784,0.0
2019-07-05,1.0,-1.8688828337874661,-1.9559673024523163,-1.925340599455041,-2.082942779291553,-2.066049046321526,0.0
2019-07-08,1.0,-1.870731973382786,-1.957237918621141,-1.927566270317443,-2.0851969019308387,-2.0679611650485437,0.0
2019-07-09,1.0,-1.8716437459070072,-1.9574328749181402,-1.9289456450556648,-2.0867714472822527,-2.069853743724078,0.0
2019-07-10,1.0,-1.8699160396903283,-1.95409442808854,-1.9268345872860104,-2.085159742667103,-2.067931523279904,0.0
2019-07-11,1.0,-1.8735807860262008,-1.9558951965065503,-1.9306768558951966,-2.0874454148471613,-2.069541484716157,0.0
2019-07-12,1.0,-1.874180865006553,-1.9576234163390127,-1.9314110965487112,-2.088248143294015,-2.0702271734381825,0.0
2019-07-15,1.0,-1.8788972760091893,-1.9632425336396455,-1.9375341866316593,-2.0901433103599167,-2.069795427196149,0.0
2019-07-16,1.0,-1.8797945579718065,-1.960113648781554,-1.939678723636761,-2.086110807562015,-2.0621789968309474,0.0
2019-07-17,1.0,-1.8843246795925075,-1.9670281520429402,-1.943805455142951,-2.091357213276372,-2.0676963522839307,0.0
2019-07-18,1.0,-1.8832804116938573,-1.9658381692762512,-1.9430636154604184,-2.0906602430745647,-2.0664622796452425,0.0
2019-07-19,1.0,-1.8856986301369865,-1.9675616438356165,-1.9454246575342466,-2.0921643835616437,-2.0681643835616437,0.0
2019-07-22,1.0,-1.8822499452834316,-1.9634493324578681,-1.9413438389144233,-2.0891880061282557,-2.0670825125848107,0.0
2019-07-23,1.0,-1.8846153846153848,-1.9663598509752358,-1.9441157133464826,-2.0925925925925926,-2.0700197238658777,0.0
2019-07-24,1.0,-1.8875479978058147,-1.9685134393856283,-1.948546352166758,-2.095117937465716,-2.0713110257816787,0.0
2019-07-25,1.0,-1.8895961369622474,-1.9652107111501316,-1.951931518876207,-2.097673397717296,-2.070237050043898,0.0
2019-07-26,1.0,-1.8894742618812426,-1.9634507737899243,-1.9532433322357592,-2.098781692459664,-2.0707935462627596,0.0
2019-07-29,1.0,-1.88613698630137,-1.9573698630136986,-1.9502465753424658,-2.0956712328767124,-2.0694794520547948,0.0
2019-07-30,1.0,-1.884046863024198,-1.9554363297930581,-1.9487572539143765,-2.0933975692543525,-2.0677761962115406,0.0
2019-07-31,1.0,-1.8837311145171882,-1.9556601707904533,-1.9484344208451936,-2.092620976571053,-2.067549813882198,0.0
2019-08-01,1.0,-1.8842404993976565,-1.9594786989376847,-1.9485269959478697,-2.092432373234038,-2.0669149052677693,0.0
2019-08-02,1.0,-1.8852979842243645,-1.9584794040315514,-1.9516871165644172,-2.092900964066608,-2.06693689745837,0.0
2019-08-05,1.0,-1.8820955922563711,-1.9547194575084763,-1.9480476867548944,-2.089576725363666,-2.0628896423493384,0.0
2019-08-06,1.0,-1.8461787564766838,-1.9258419689119173,-1.9179620034542315,-2.06433506044905,-2.0400474956822108,0.0
2019-08-07,1.0,-1.8406640793445452,-1.9260457093574819,-1.9121388529538594,-2.061772315653299,-2.0397800776196635,0.0
2019-08-08,1.0,-1.8381054897739506,-1.9228202368137783,-1.908826695371367,-2.058127018299247,-2.036490850376749,0.0
2019-08-09,1.0,-1.8272756513348343,-1.9124048461455987,-1.8992173260426717,-2.0501769057574784,-2.0323791143990566,0.0
2019-08-12,1.0,-1.8271168274383711,-1.909967845659164,-1.9018220793140408,-2.05005359056806,-2.029153269024652,0.0
2019-08-13,1.0,-1.826706676669167,-1.9084771192798198,-1.901511092058729,-2.050584074590076,-2.029685992926803,0.0
2019-08-14,1.0,-1.8209354597024512,-1.9079524777908594,-1.898533661564808,-2.0479503371508083,-2.0279353526704487,0.0
2019-08-15,1.0,-1.809163558870538,-1.9004794885455512,-1.8917421417155034,-2.040916355887054,-2.012999467234949,0.0
2019-08-16,1.0,-1.799766924462337,-1.8898188367411803,-1.8799660981036126,-2.0258501959953383,-1.9988346223116855,0.0
2019-08-19,1.0,-1.7997035782341733,-1.8835485919966122,-1.880690239254711,-2.026360364175312,-1.9960829980944315,0.0
