Date,IWF,IWM,MTUM,SPY,VLUE,VRTU,VXX
2018-12-21,-0.35541075857983784,-0.9968531339084076,-0.0,-0.809114805079412,-0.5407796823516345,1.0,0.0
2018-12-24,-0.3340318370648138,-0.9748906290209921,-0.0,-0.8055218558141246,-0.5618911069445977,1.0,0.0
2018-12-26,-0.33409894637062965,-0.9769222355900689,-0.0,-0.7867585402311422,-0.5480331036494223,1.0,0.0
2018-12-27,-0.3038843149672789,-0.9399408908591936,-0.0,-0.7284849764267118,-0.5460558722116671,1.0,0.0
2018-12-28,-0.3006609478273098,-0.9432569258894669,-0.0,-0.7278863732245816,-0.5438405287582618,1.0,0.0
2018-12-31,-0.3011882998171846,-0.9425537899029671,-0.0,-0.7278863732245816,-0.5440514695542117,1.0,0.0
2019-01-02,-0.30395696184611026,-0.949281517661216,-0.0,-0.7376654632972321,-0.5484179231259291,1.0,0.0
2019-01-03,-0.31131706970633144,-0.9435034267249031,-0.025922374915663505,-0.752174993785732,-0.5180923972870282,1.0,0.0
2019-01-04,-0.3021131995327599,-0.946125800856607,-0.024671693037414604,-0.7482213019008177,-0.5185657144879827,1.0,0.0
2019-01-07,-0.28675085467103884,-0.924754064048001,-0.042384706621084206,-0.734842670759785,-0.4997209237424125,1.0,0.0
2019-01-08,-0.28683035714285715,-0.923863002232143,-0.04272460937500001,-0.7348632812500001,-0.4994070870535715,1.0,0.0
2019-01-09,-0.28528643566080447,-0.9165244645655581,-0.042521330315166285,-0.7347031168378896,-0.5034650879331359,1.0,0.0
2019-01-10,-0.28480284489070185,-0.9191158525956141,-0.04187149182442562,-0.7351392811072761,-0.5055259212774117,1.0,0.0
2019-01-11,-0.2888453189552553,-0.9114907919613473,-0.04012324066942091,-0.7415096982004062,-0.5191863314893915,1.0,0.0
2019-01-14,-0.287881435911776,-0.9070921737914642,-0.04344786605613618,-0.735048411339089,-0.5219336572407285,1.0,0.0
2019-01-15,-0.28968267851520135,-0.9094566700486304,-0.04415211839205122,-0.7344925305251373,-0.5207990763740685,1.0,0.0
2019-01-16,-0.28945990294312746,-0.9026289145690045,-0.0511468770729323,-0.7330586879865935,-0.5149600251370317,1.0,0.0
2019-01-17,-0.29184115019542156,-0.8987646566164155,-0.05150753768844222,-0.7322724734785037,-0.515249860413177,1.0,0.0
2019-01-18,-0.2903723441553889,-0.8905756959540005,-0.060234205174952676,-0.7325573241708155,-0.5323259238482575,1.0,0.0
2019-01-22,-0.11517157039061938,-1.0458959787065678,-0.0,-0.9677721027264227,-0.46802388317387245,1.0,0.0
2019-01-23,-0.11443700021612277,-1.0044665369930121,-0.0,-0.9829983430588575,-0.5001440818384844,1.0,0.0
2019-01-24,-0.11183879093198994,-1.009283915077366,-0.0,-0.97362360561353,-0.5036703850305866,1.0,0.0
2019-01-25,-0.1301522842639594,-0.8531302876480542,-0.0,-1.0602368866328258,-0.340575296108291,1.0,0.0
2019-01-28,-0.13569901957458358,-0.843369406656037,-0.0025104318621297964,-1.0708348882179326,-0.34006174305390646,1.0,0.0
2019-01-29,-0.13478142633761642,-0.8388401658848323,-0.0032973009721938952,-1.078625331429737,-0.3437351281528316,1.0,0.0
2019-01-30,-0.13193759983686232,-0.839275396798423,-0.0020392210175712877,-1.0812629575502157,-0.34418652074907385,1.0,0.0
2019-01-31,-0.09824286589933938,-0.8560580262889056,-0.0005107947967036709,-1.0762446366546348,-0.37424232105155625,1.0,0.0
2019-02-01,-0.09883483237939493,-0.8538770782229491,-0.0,-1.0870468792586536,-0.36713000817661484,1.0,0.0
2019-02-04,-0.0947074259618989,-0.8573424666871144,-0.0,-1.0861534267116517,-0.369764509423031,1.0,0.0
2019-02-05,-0.07849422034302861,-0.8587990588877144,-0.0,-1.087496163944488,-0.3850717768609132,1.0,0.0
2019-02-06,-0.07348024834550045,-0.8596575015351027,-0.0,-1.0869209251552159,-0.3912465033772259,1.0,0.0
2019-02-07,-0.07502046943231441,-0.8632300764192139,-0.0,-1.0908842794759825,-0.38247134279475986,1.0,0.0
2019-02-08,-0.07165332786100281,-0.8581640331075998,-0.0,-1.1031534304672004,-0.3872357890416582,1.0,0.0
2019-02-11,-0.06566610571144006,-0.8414328399216953,-0.01205481333928633,-1.1286877082116977,-0.3865439434007625,1.0,0.0
2019-02-12,-0.05415800415800416,-0.8779972279972279,-0.0,-1.1357934857934857,-0.397054747054747,1.0,0.0
2019-02-13,-0.04062196980191162,-0.895414877406843,-0.008311400470979358,-1.1303850948884886,-0.3883501870065106,1.0,0.0
2019-02-14,-0.03850953206239168,-0.8676256499133449,-0.030953206239168116,-1.1354939341421144,-0.3935875216637782,1.0,0.0
2019-02-15,-0.03835207552408719,-0.8557198389559906,-0.030716368179925034,-1.1446272386505625,-0.40136054421768713,1.0,0.0
2019-02-19,-0.06677067082683308,-0.8284278037788179,-0.02790778297798579,-1.1478245796498527,-0.3958398335933438,1.0,0.0
2019-02-20,-0.06709896664123725,-0.8348013038352173,-0.026562174908107358,-1.1457105208405576,-0.393473888619183,1.0,0.0
2019-02-21,-0.06943048285902456,-0.8220388921626399,-0.028909147630767094,-1.1462442372352593,-0.39966723283302713,1.0,0.0
2019-02-22,-0.06840390879478828,-0.8188370642456165,-0.03243468015801511,-1.1488322129045672,-0.3967357405225587,1.0,0.0
2019-02-25,-0.04681309515534858,-0.8114269826927086,-0.04969764370612358,-1.1634114130812538,-0.40397581149648987,1.0,0.0
2019-02-26,-0.04162179064030851,-0.8106868637737554,-0.057499218288573115,-1.1656533370392246,-0.39881179863113647,1.0,0.0
2019-02-27,-0.05378093095691296,-0.7964699775047587,-0.06752033223741132,-1.1687489184980102,-0.374286208686624,1.0,0.0
2019-02-28,-0.053001453991553,-0.7967873710447968,-0.06806065221906805,-1.1682129751436683,-0.37582219760437585,1.0,0.0
2019-03-01,-0.052693208430913345,-0.7817536850805896,-0.08720209395233502,-1.1603871056619368,-0.36196445791431325,1.0,0.0
2019-03-04,-0.04199077579679218,-0.7821986645556549,-0.09244854409031457,-1.151407723549253,-0.37382116059750803,1.0,0.0
2019-03-05,-0.08176943699731903,-0.7564102564102564,-0.06774592699525675,-1.160857908847185,-0.37038564652505673,1.0,0.0
2019-03-06,-0.08150362505583617,-0.7542177782359206,-0.0716420987527059,-1.1591244888843073,-0.36958389169501427,1.0,0.0
2019-03-07,-0.08949443016281063,-0.7277463581833762,-0.07866323907455013,-1.1746358183376178,-0.3570522707797772,1.0,0.0
2019-03-08,-0.026993398541457853,-0.7185912280095393,-0.1372481249783984,-1.225555593958456,-0.34787267134413996,1.0,0.0
2019-03-11,-0.0133978285077951,-0.718158407572383,-0.1472369153674833,-1.2260927060133628,-0.3751043986636971,1.0,0.0
2019-03-12,-0.0,-0.6885666128239343,-0.1746260271086453,-1.234005196994171,-0.4142847110049863,1.0,0.0
2019-03-13,-0.0,-0.6853356890459364,-0.18897526501766787,-1.2356890459363958,-0.4235689045936396,1.0,0.0
2019-03-14,-0.0004943153732081067,-0.6829673045688863,-0.1943365581526728,-1.2325400748534707,-0.4205211496363251,1.0,0.0
2019-03-15,-0.003468780971258672,-0.6720232195950729,-0.2005521732974657,-1.2347798385954978,-0.42871301146821467,1.0,0.0
2019-03-18,-0.0,-0.6761667260420378,-0.2297826861417884,-1.2169932312076952,-0.4395796223726398,1.0,0.0
2019-03-19,-0.0,-0.6721288065402876,-0.2348720145657063,-1.2179857912962762,-0.445075149048588,1.0,0.0
2019-03-20,-0.04522613065326633,-0.6667928684518483,-0.2525641908170992,-1.0851862049975907,-0.3920974736697184,1.0,0.0
2019-03-21,-0.0455186165641008,-0.668958641317427,-0.2570564169560285,-1.0946470932031491,-0.3717812080998384,1.0,0.0
2019-03-22,-0.03490504030165704,-0.6602553014840696,-0.28007057114193795,-1.1090739267305496,-0.3750648631819283,1.0,0.0
2019-03-25,-0.033820588843687514,-0.6455905674687996,-0.29411156312487075,-1.1011170102737367,-0.37292284354961047,1.0,0.0
2019-03-26,-0.02351720560262839,-0.6499394777796991,-0.3037177935327684,-1.10205775549023,-0.3791803562164966,1.0,0.0
2019-03-27,-0.019590197978679218,-0.643119202547418,-0.3074207393049979,-1.1084383220268585,-0.38259725875674927,1.0,0.0
2019-03-28,-0.02140387275242047,-0.6455394190871369,-0.3047717842323651,-1.106362378976487,-0.3797372060857538,1.0,0.0
2019-03-29,-0.00912642168216545,-0.6419607978705015,-0.32187921319182766,-1.101635150551388,-0.3823763266152729,1.0,0.0
2019-04-01,-0.004895538854030201,-0.6477970075156865,-0.3278287250913604,-1.0992553264841758,-0.3677514996897194,1.0,0.0
2019-04-02,-0.01687517184492714,-0.6484740170470167,-0.35544404729172396,-1.0806296398130326,-0.3354412977728898,1.0,0.0
2019-04-03,-0.0022365976188837657,-0.6529144587433763,-0.365391232537334,-1.0713646686394607,-0.3490468653224142,1.0,0.0
2019-04-04,-0.007852591699672808,-0.6496297571895988,-0.36066815911830546,-1.0762872395384881,-0.3496814189770966,1.0,0.0
2019-04-05,-0.025157666195678396,-0.6384188579108798,-0.3582727366716063,-1.0733363200882242,-0.35107006237722715,1.0,0.0
2019-04-08,-0.023455555172294848,-0.6423372770859922,-0.3573867752060984,-1.0748853092339001,-0.351281432168604,1.0,0.0
2019-04-09,-0.05488246867557212,-0.617410513962238,-0.36260398329363847,-1.0822201511856682,-0.334610472541507,1.0,0.0
2019-04-10,-0.05211602800676025,-0.591073707446625,-0.3827130686717483,-1.0899872382988998,-0.3332183630531507,1.0,0.0
2019-04-11,-0.05155850438869306,-0.6014928467758656,-0.3806413712074089,-1.087186398507153,-0.33478471214320266,1.0,0.0
2019-04-12,-0.051107501986938045,-0.6008500639275719,-0.3828397664051972,-1.087805383738208,-0.3329071495214071,1.0,0.0
2019-04-15,-0.041948859709744296,-0.6048721492743608,-0.38666205943331033,-1.0835867311679337,-0.33835521769177607,1.0,0.0
2019-04-16,-0.03993079584775087,-0.606643598615917,-0.37764705882352945,-1.0898961937716263,-0.34612456747404846,1.0,0.0
2019-04-17,-0.02904981453877353,-0.6015876867611883,-0.4052067806011023,-1.106978195306271,-0.3237078379034215,1.0,0.0
2019-04-18,-0.024803996392145977,-0.6094844931658919,-0.40283077777006865,-1.1044196211753277,-0.32755151599250676,1.0,0.0
2019-04-22,-0.04072052022116354,-0.6151893452029071,-0.3839413012483917,-1.1074520986194665,-0.3301109295128143,1.0,0.0
2019-04-23,-0.04131771901171074,-0.6228932828300378,-0.3901032074225944,-1.1032421725683703,-0.31747576189317855,1.0,0.0
2019-04-24,-0.04820534223706177,-0.6244782971619365,-0.3823038397328882,-1.1080968280467445,-0.31493461324429606,1.0,0.0
2019-04-25,-0.04877452691851127,-0.6083024928426786,-0.37954751763145034,-1.1230361008309475,-0.33171566231408417,1.0,0.0
2019-04-26,-0.049705462023772184,-0.6035065704625466,-0.3918226497960891,-1.1237059500156856,-0.3169158911080902,1.0,0.0
2019-04-29,-0.04825615832200968,-0.6025922441726769,-0.38848820598585415,-1.127033901257796,-0.3177938050938992,1.0,0.0
2019-04-30,-0.04767543095942887,-0.5960995995124498,-0.3876371234546404,-1.1247431655928957,-0.32637994079749255,1.0,0.0
2019-05-01,-0.02588153552197325,-0.6001389612645475,-0.40830293555671354,-1.0989404203578252,-0.3408025013027619,1.0,0.0
2019-05-02,-0.022192170324907248,-0.6117063698463886,-0.4047297063004959,-1.074898574846562,-0.35399979194840325,1.0,0.0
2019-05-03,-0.019551426491489582,-0.6196484903109508,-0.4039241515582209,-1.0715845668527058,-0.3518563455471973,1.0,0.0
2019-05-06,-0.011638782084589006,-0.5822162180886071,-0.42294502753818974,-1.078631057535765,-0.3684921542138626,1.0,0.0
2019-05-07,-0.0,-0.5862535094104191,-0.4347509618384112,-1.0763924993934353,-0.3686873938511664,1.0,0.0
2019-05-08,-0.04369550983838175,-0.5983665874082498,-0.4294772390502774,-1.0197112236810366,-0.3548020262586581,1.0,0.0
2019-05-09,-0.05116903687889535,-0.5974656520092283,-0.42935849316483593,-1.0177335491202093,-0.34768086498398815,1.0,0.0
2019-05-10,-0.05217511013215859,-0.598052037444934,-0.43130506607929514,-1.0153152533039649,-0.34478248898678415,1.0,0.0
2019-05-13,-0.055288626535795186,-0.5992518360903288,-0.43232205367561266,-1.0103987919555222,-0.33468323151897866,1.0,0.0
2019-05-14,-0.015368887374339751,-0.561560742886352,-0.49759754643039705,-0.9947180098824331,-0.33849037314704383,1.0,0.0
2019-05-15,-0.0,-0.5694145758661888,-0.5069465779143199,-1.0064174773852193,-0.33080730500085337,1.0,0.0
2019-05-16,-0.0,-0.5702626097052897,-0.5188676023631459,-1.003893043745518,-0.32192739814909677,1.0,0.0
2019-05-17,-0.0,-0.6290411892490523,-0.4277377859181326,-1.3239766580057077,-0.8787323763683605,1.0,0.0
2019-05-20,-0.0,-0.589512916077625,-0.45491153664910255,-1.3422010881206357,-0.8972711305316369,1.0,0.0
2019-05-21,-0.0,-0.5865598766489635,-0.45262977556964196,-1.3464536577008737,-0.8973787904745589,1.0,0.0
2019-05-22,-0.0,-0.5713246619887045,-0.46859489988019853,-1.3460978949169946,-0.8926065377374636,1.0,0.0
2019-05-23,-0.0,-0.5596938339177285,-0.48383648336611645,-1.3581202428803558,-0.8744548020183015,1.0,0.0
2019-05-24,-0.0,-0.5464749061113008,-0.48800785250938883,-1.3595083646295665,-0.87363434619324,1.0,0.0
2019-05-28,-0.0,-0.5540142558367834,-0.4879422937385292,-1.357377608946178,-0.8688804473088907,1.0,0.0
2019-05-29,-0.0,-0.5537885874649204,-0.4883493494344757,-1.3559401309635173,-0.8539416617059274,1.0,0.0
2019-05-30,-0.0,-0.5504730528805541,-0.49784591991890526,-1.3354029396857579,-0.8400067578982936,1.0,0.0
2019-05-31,-0.0,-0.5514531936465021,-0.5049847921595133,-1.3368536667793174,-0.8311084825954714,1.0,0.0
2019-06-03,-0.0,-0.5550231189575452,-0.5259352669188735,-1.3305590584279108,-0.7919293820933165,1.0,0.0
2019-06-04,-0.0,-0.5537586860391661,-0.5454622025689618,-1.3576753000631712,-0.7545588544956833,1.0,0.0
2019-06-05,-0.0,-0.5420225842743448,-0.5648152006333598,-1.3535563981832577,-0.7064461019209133,1.0,0.0
2019-06-06,-0.0,-0.5573538589556896,-0.5610567921780736,-1.336800499271895,-0.705387975868525,1.0,0.0
2019-06-07,-0.0,-0.5651884516182711,-0.5626924036941509,-1.3269822780597387,-0.7052167401614111,1.0,0.0
2019-06-10,-0.0,-0.5680598877105427,-0.5464753587024329,-1.3272197962154295,-0.7171553337492202,1.0,0.0
2019-06-11,-0.0,-0.569591717458462,-0.5713450780662938,-1.31531268264173,-0.7183768890373216,1.0,0.0
2019-06-12,-0.0,-0.5688467799156893,-0.5739805501064318,-1.3152468800868151,-0.7156809549647315,1.0,0.0
2019-06-13,-0.0,-0.5912244045131634,-0.5919348098620978,-1.2992895946510654,-0.6964061847053906,1.0,0.0
2019-06-14,-0.0,-0.5852619266438299,-0.6004261007602973,-1.3030328348232934,-0.6886957974768151,1.0,0.0
2019-06-17,-0.0,-0.5911676145868184,-0.5991552358648378,-1.2970475075276011,-0.6946303111408497,1.0,0.0
2019-06-18,-0.0,-0.5999748964478474,-0.5972553449646458,-1.2966403079369064,-0.6900548094221999,1.0,0.0
2019-06-19,-0.0,-0.5747821373472877,-0.6221490222240754,-1.2899970812658967,-0.6827336029687696,1.0,0.0
2019-06-20,-0.0,-0.5785958761165373,-0.6209199432339929,-1.2900909925703317,-0.6844060439101762,1.0,0.0
2019-06-21,-0.0,-0.5844150423640386,-0.6198088401018407,-1.282607788305021,-0.6869234943027672,1.0,0.0
2019-06-24,-0.0,-0.5823563892145369,-0.6280773739742087,-1.2753726343995981,-0.7010969686819628,1.0,0.0
2019-06-25,-0.0,-0.5856383646482822,-0.6281123153533917,-1.2719588232832575,-0.6989161819475248,1.0,0.0
2019-06-26,-0.0,-0.5803795351947835,-0.6100986457114195,-1.2460290921250625,-0.7433957532185254,1.0,0.0
2019-06-27,-0.0,-0.5849261784265339,-0.618009954410473,-1.2500731941946546,-0.729516081810197,1.0,0.0
2019-06-28,-0.0,-0.5954693911732686,-0.614981994807805,-1.2462942802110377,-0.7305083326354577,1.0,0.0
2019-07-01,-0.0,-0.5971373566585754,-0.6136687034401942,-1.247175023018331,-0.7271281493261906,1.0,0.0
2019-07-02,-0.0,-0.6047658862876255,-0.6099498327759197,-1.2408026755852843,-0.7250836120401338,1.0,0.0
2019-07-03,-0.0,-0.6037286293525059,-0.611336370856498,-1.2394766542657694,-0.725494294193872,1.0,0.0
2019-07-05,-0.0,-0.5939224209998327,-0.6104330379535194,-1.241598394917238,-0.7339491723792008,1.0,0.0
2019-07-08,-0.0,-0.5985950827897641,-0.605494229804315,-1.2406338852650944,-0.7365780230807828,1.0,0.0
2019-07-09,-0.0,-0.6004348553269777,-0.6039471483525674,-1.2436026091319619,-0.7332747951162402,1.0,0.0
2019-07-10,-0.0,-0.5798561752654905,-0.6011790283468518,-1.2637762354711932,-0.7361401454971152,1.0,0.0
2019-07-11,-0.0,-0.5793707319116845,-0.6078595668021283,-1.2662868155347942,-0.7360174284636977,1.0,0.0
2019-07-12,-0.0,-0.5864655353027446,-0.6082547663943013,-1.2674628116488582,-0.7280536350303791,1.0,0.0
2019-07-15,-0.0,-0.5994538962402856,-0.6136525939928585,-1.256626759084226,-0.731064902331443,1.0,0.0
2019-07-16,-0.0,-0.5983369031120072,-0.61068413758347,-1.2554281634538658,-0.7352904119944564,1.0,0.0
2019-07-17,-0.0,-0.5991686959442438,-0.6099588546477454,-1.2541355277521202,-0.7352422537576623,1.0,0.0
2019-07-18,-0.0,-0.5994882979615804,-0.6123227917121048,-1.2542571931884907,-0.7281687777870983,1.0,0.0
2019-07-19,-0.0,-0.600956696878147,-0.6172373279624035,-1.2498321584424303,-0.7280547163477676,1.0,0.0
2019-07-22,-0.0,-0.5792386382693275,-0.6075381519369445,-1.2551148750628878,-0.7506288780815026,1.0,0.0
2019-07-23,-0.0,-0.5763365175129881,-0.6078012401541814,-1.2542316071727837,-0.7513407072230601,1.0,0.0
2019-07-24,-0.0,-0.5773415920314723,-0.6194023604252112,-1.2484724198543569,-0.7398928601322508,1.0,0.0
2019-07-25,-0.0,-0.5719831364528113,-0.6244104019701966,-1.2412238594147849,-0.7365279459030764,1.0,0.0
2019-07-26,-0.0,-0.5634907391957285,-0.6278157850825964,-1.2442015684965795,-0.7359836475888537,1.0,0.0
2019-07-29,-0.0,-0.5625653246373177,-0.6266984405702579,-1.2513901082821186,-0.7401229148375768,1.0,0.0
2019-07-30,-0.0,-0.5628004179728318,-0.6282549634273772,-1.247523510971787,-0.7411494252873564,1.0,0.0
2019-07-31,-0.0,-0.585242474916388,-0.6259615384615385,-1.2362458193979933,-0.7331939799331104,1.0,0.0
2019-08-01,-0.0,-0.5975782881002087,-0.6403757828810022,-1.2154070981210856,-0.7220041753653444,1.0,0.0
2019-08-02,-0.0,-0.5822758390382368,-0.6615461679746202,-1.2079228585740525,-0.7225747203205878,1.0,0.0
2019-08-05,-0.0,-0.5802294645826406,-0.6646158962421017,-1.2044396408380447,-0.7076405054871965,1.0,0.0
2019-08-06,-0.0,-0.5793157076205288,-0.6549480232462962,-1.1649341082098714,-0.6935008594581321,1.0,0.0
2019-08-07,-0.0,-0.598121682319314,-0.636014699877501,-1.1498570845242957,-0.6993058391180074,1.0,0.0
2019-08-08,-0.0,-0.587406321277289,-0.6256924079504725,-1.151555881394591,-0.7083333333333334,1.0,0.0
2019-08-09,-0.0,-0.5744887629074711,-0.6159951407167443,-1.1372747519740838,-0.7216440575015185,1.0,0.0
2019-08-12,-0.0,-0.65165544332211,-0.6011971567527123,-1.3578843995510663,-1.0657033295922185,1.0,0.0
2019-08-13,-0.0,-0.6289569520963675,-0.5992156130357643,-1.3634793164627883,-1.0773181436175179,1.0,0.0
2019-08-14,-0.0,-0.6424149327375134,-0.5962388865614673,-1.3465065400549274,-1.069636456733231,1.0,0.0
2019-08-15,-0.0,-0.6682707731793391,-0.6123562033090426,-1.3177964159677347,-0.9847380723222879,1.0,0.0
